energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.15957979,1.74900023,-1.74900023,0.75092544,-0.75092544,0.74107767,-0.74107768,0.10219807,-0.10219807,0.00054712,-0.00054712,1.04205223,-1.04205224,0.00000000,-0.00000000
-5.15357679,1.74854777,-1.74854777,0.75733505,-0.75733505,0.75095619,-0.75095620,0.09738556,-0.09738556,0.00054577,-0.00054577,1.04996194,-1.04996194,0.00000000,-0.00000000
-5.14757379,1.75169861,-1.75169861,0.76651918,-0.76651917,0.76278333,-0.76278334,0.09274731,-0.09274731,0.00054456,-0.00054456,1.06020854,-1.06020854,0.00000000,-0.00000000
-5.14157079,1.75806209,-1.75806209,0.77814787,-0.77814786,0.77637078,-0.77637079,0.08827467,-0.08827467,0.00054338,-0.00054338,1.07250680,-1.07250680,0.00000000,-0.00000000
-5.13556778,1.76726114,-1.76726114,0.79189235,-0.79189234,0.79151687,-0.79151688,0.08396565,-0.08396565,0.00054211,-0.00054211,1.08657128,-1.08657128,0.00000000,-0.00000000
-5.12956478,1.77891888,-1.77891889,0.80742085,-0.80742085,0.80800241,-0.80800242,0.07982341,-0.07982341,0.00054067,-0.00054067,1.10211007,-1.10211008,0.00000000,-0.00000000
-5.12356178,1.79264521,-1.79264522,0.82439441,-0.82439441,0.82558696,-0.82558696,0.07585462,-0.07585462,0.00053896,-0.00053896,1.11881869,-1.11881869,0.00000000,-0.00000000
-5.11755878,1.80802471,-1.80802471,0.84246320,-0.84246320,0.84400596,-0.84400597,0.07206778,-0.07206778,0.00053693,-0.00053693,1.13637471,-1.13637472,0.00000000,-0.00000000
-5.11155578,1.82460713,-1.82460713,0.86126400,-0.86126400,0.86296932,-0.86296933,0.06847167,-0.06847167,0.00053449,-0.00053449,1.15443404,-1.15443405,0.00000000,-0.00000000
-5.10555278,1.84190147,-1.84190148,0.88041914,-0.88041914,0.88216155,-0.88216156,0.06507403,-0.06507402,0.00053159,-0.00053159,1.17262906,-1.17262907,0.00000000,-0.00000000
-5.09954977,1.85937421,-1.85937421,0.89953733,-0.89953733,0.90124382,-0.90124383,0.06188038,-0.06188038,0.00052815,-0.00052815,1.19056925,-1.19056925,0.00000000,-0.00000000
-5.09354677,1.87645204,-1.87645204,0.91821635,-0.91821635,0.91985795,-0.91985795,0.05889330,-0.05889330,0.00052410,-0.00052410,1.20784430,-1.20784430,0.00000000,-0.00000000
-5.08754377,1.89252928,-1.89252928,0.93604783,-0.93604783,0.93763224,-0.93763224,0.05611185,-0.05611185,0.00051936,-0.00051936,1.22402980,-1.22402980,0.00000000,-0.00000000
-5.08154077,1.90697948,-1.90697948,0.95262376,-0.95262376,0.95418909,-0.95418909,0.05353142,-0.05353142,0.00051386,-0.00051386,1.23869530,-1.23869530,0.00000000,-0.00000000
-5.07553777,1.91917086,-1.91917086,0.96754467,-0.96754467,0.96915397,-0.96915397,0.05114381,-0.05114381,0.00050751,-0.00050751,1.25141441,-1.25141441,0.00000000,-0.00000000
-5.06953477,1.92848464,-1.92848465,0.98042895,-0.98042895,0.98216551,-0.98216551,0.04893757,-0.04893757,0.00050026,-0.00050026,1.26177650,-1.26177650,0.00000000,-0.00000000
-5.06353177,1.93433559,-1.93433559,0.99092312,-0.99092312,0.99288624,-0.99288624,0.04689853,-0.04689853,0.00049203,-0.00049203,1.26939955,-1.26939955,0.00000000,-0.00000000
-5.05752876,1.93619349,-1.93619349,0.99871237,-0.99871236,1.00101356,-1.00101356,0.04501051,-0.04501051,0.00048280,-0.00048280,1.27394340,-1.27394340,0.00000000,-0.00000000
-5.05152576,1.93360476,-1.93360475,1.00353103,-1.00353103,1.00629045,-1.00629045,0.04325607,-0.04325607,0.00047253,-0.00047253,1.27512294,-1.27512294,0.00000000,-0.00000000
-5.04552276,1.92621302,-1.92621301,1.00517254,-1.00517254,1.00851553,-1.00851553,0.04161737,-0.04161737,0.00046124,-0.00046124,1.27272058,-1.27272058,0.00000000,-0.00000000
-5.03951976,1.91377776,-1.91377776,1.00349833,-1.00349833,1.00755205,-1.00755205,0.04007699,-0.04007699,0.00044894,-0.00044894,1.26659746,-1.26659745,0.00000000,-0.00000000
-5.03351676,1.89619031,-1.89619030,0.99844547,-0.99844547,1.00333545,-1.00333544,0.03861871,-0.03861871,0.00043571,-0.00043571,1.25670289,-1.25670289,0.00000000,-0.00000000
-5.02751376,1.87348629,-1.87348628,0.99003266,-0.99003265,0.99587923,-0.99587922,0.03722822,-0.03722822,0.00042165,-0.00042165,1.24308175,-1.24308174,0.00000000,-0.00000000
-5.02151076,1.84585427,-1.84585426,0.97836432,-0.97836431,0.98527893,-0.98527893,0.03589380,-0.03589380,0.00040688,-0.00040688,1.22587931,-1.22587930,0.00000000,-0.00000000
-5.01550775,1.81364010,-1.81364009,0.96363277,-0.96363277,0.97171405,-0.97171404,0.03460679,-0.03460679,0.00039157,-0.00039157,1.20534354,-1.20534353,0.00000000,-0.00000000
-5.00950475,1.77734680,-1.77734679,0.94611835,-0.94611834,0.95544777,-0.95544777,0.03336203,-0.03336203,0.00037592,-0.00037592,1.18182459,-1.18182458,0.00000000,-0.00000000
-5.00350175,1.73763006,-1.73763005,0.92618739,-0.92618738,0.93682466,-0.93682466,0.03215817,-0.03215817,0.00036016,-0.00036016,1.15577151,-1.15577150,0.00000000,-0.00000000
-4.99749875,1.69528930,-1.69528929,0.90428834,-0.90428833,0.91626616,-0.91626616,0.03099788,-0.03099788,0.00034453,-0.00034453,1.12772630,-1.12772629,0.00000000,-0.00000000
-4.99149575,1.65125470,-1.65125469,0.88094596,-0.88094596,0.89426409,-0.89426409,0.02988796,-0.02988796,0.00032930,-0.00032930,1.09831539,-1.09831538,0.00000000,-0.00000000
-4.98549275,1.60657037,-1.60657036,0.85675375,-0.85675374,0.87137226,-0.87137226,0.02883937,-0.02883937,0.00031474,-0.00031474,1.06823866,-1.06823865,0.00000000,-0.00000000
-4.97948974,1.56237411,-1.56237411,0.83236482,-0.83236481,0.84819632,-0.84819632,0.02786721,-0.02786721,0.00030111,-0.00030111,1.03825641,-1.03825640,0.00000000,-0.00000000
-4.97348674,1.51987426,-1.51987426,0.80848143,-0.80848143,0.82538202,-0.82538202,0.02699058,-0.02699058,0.00028870,-0.00028870,1.00917436,-1.00917435,0.00000000,-0.00000000
-4.96748374,1.48032398,-1.48032397,0.78584323,-0.78584323,0.80360216,-0.80360216,0.02623245,-0.02623245,0.00027773,-0.00027773,0.98182712,-0.98182712,0.00000000,-0.00000000
-4.96148074,1.44499362,-1.44499362,0.76521447,-0.76521447,0.78354233,-0.78354233,0.02561944,-0.02561944,0.00026844,-0.00026844,0.95706036,-0.95706035,0.00000000,-0.00000000
-4.95547774,1.41514176,-1.41514176,0.74737038,-0.74737038,0.76588582,-0.76588581,0.02518156,-0.02518156,0.00026103,-0.00026103,0.93571203,-0.93571203,0.00000000,-0.00000000
-4.94947474,1.39198531,-1.39198531,0.73308284,-0.73308284,0.75129790,-0.75129790,0.02495189,-0.02495189,0.00025563,-0.00025563,0.91859312,-0.91859312,0.00000000,-0.00000000
-4.94347174,1.37666956,-1.37666956,0.72310551,-0.72310551,0.74040988,-0.74040988,0.02496617,-0.02496617,0.00025238,-0.00025238,0.90646817,-0.90646817,0.00000000,-0.00000000
-4.93746873,1.37023868,-1.37023868,0.71815868,-0.71815868,0.73380311,-0.73380311,0.02526240,-0.02526240,0.00025132,-0.00025132,0.90003606,-0.90003606,0.00000000,-0.00000000
-4.93146573,1.37360732,-1.37360733,0.71891393,-0.71891393,0.73199358,-0.73199359,0.02588025,-0.02588025,0.00025247,-0.00025247,0.89991156,-0.89991156,0.00000000,-0.00000000
-4.92546273,1.38753428,-1.38753429,0.72597896,-0.72597896,0.73541732,-0.73541732,0.02686044,-0.02686044,0.00025579,-0.00025579,0.90660804,-0.90660804,0.00000000,-0.00000000
-4.91945973,1.41259865,-1.41259866,0.73988266,-0.73988266,0.74441706,-0.74441706,0.02824400,-0.02824400,0.00026118,-0.00026118,0.92052176,-0.92052177,0.00000000,-0.00000000
-4.91345673,1.44917942,-1.44917943,0.76106093,-0.76106094,0.75923073,-0.75923073,0.03007141,-0.03007141,0.00026849,-0.00026849,0.94191849,-0.94191850,0.00000000,-0.00000000
-4.90745373,1.49743921,-1.49743923,0.78984337,-0.78984338,0.77998214,-0.77998214,0.03238158,-0.03238158,0.00027753,-0.00027753,0.97092261,-0.97092262,0.00000000,-0.00000000
-4.90145073,1.55731272,-1.55731274,0.82644122,-0.82644123,0.80667425,-0.80667425,0.03521075,-0.03521075,0.00028806,-0.00028806,1.00750940,-1.00750941,0.00000000,-0.00000000
-4.89544772,1.62850063,-1.62850065,0.87093707,-0.87093708,0.83918553,-0.83918554,0.03859123,-0.03859123,0.00029980,-0.00029980,1.05150081,-1.05150082,0.00000000,-0.00000000
-4.88944472,1.71046928,-1.71046930,0.92327650,-0.92327651,0.87726960,-0.87726961,0.04255007,-0.04255007,0.00031245,-0.00031245,1.10256511,-1.10256512,0.00000000,-0.00000000
-4.88344172,1.80245663,-1.80245665,0.98326222,-0.98326224,0.92055850,-0.92055851,0.04710760,-0.04710760,0.00032568,-0.00032568,1.16022064,-1.16022065,0.00000000,-0.00000000
-4.87743872,1.90348458,-1.90348461,1.05055101,-1.05055103,0.96856959,-0.96856960,0.05227594,-0.05227594,0.00033915,-0.00033915,1.22384374,-1.22384376,0.00000000,-0.00000000
-4.87143572,2.01237758,-2.01237760,1.12465375,-1.12465377,1.02071618,-1.02071619,0.05805749,-0.05805749,0.00035252,-0.00035252,1.29268100,-1.29268101,0.00000000,-0.00000000
-4.86543272,2.12778733,-2.12778736,1.20493896,-1.20493898,1.07632172,-1.07632173,0.06444355,-0.06444355,0.00036546,-0.00036546,1.36586549,-1.36586550,0.00000000,-0.00000000
-4.85942971,2.24822314,-2.24822316,1.29063994,-1.29063996,1.13463712,-1.13463713,0.07141289,-0.07141289,0.00037763,-0.00037763,1.44243684,-1.44243685,0.00000000,-0.00000000
-4.85342671,2.37208696,-2.37208698,1.38086564,-1.38086566,1.19486092,-1.19486093,0.07893070,-0.07893071,0.00038875,-0.00038875,1.52136452,-1.52136453,0.00000000,-0.00000000
-4.84742371,2.49771249,-2.49771251,1.47461533,-1.47461535,1.25616158,-1.25616160,0.08694768,-0.08694769,0.00039856,-0.00039856,1.60157380,-1.60157382,0.00000000,-0.00000000
-4.84142071,2.62340689,-2.62340691,1.57079678,-1.57079680,1.31770119,-1.31770120,0.09539952,-0.09539952,0.00040681,-0.00040681,1.68197360,-1.68197361,0.00000000,-0.00000000
-4.83541771,2.74749391,-2.74749393,1.66824775,-1.66824777,1.37865966,-1.37865968,0.10420678,-0.10420678,0.00041335,-0.00041335,1.76148516,-1.76148517,0.00000000,-0.00000000
-4.82941471,2.86835694,-2.86835696,1.76576028,-1.76576030,1.43825871,-1.43825872,0.11327531,-0.11327531,0.00041802,-0.00041802,1.83907082,-1.83907083,0.00000000,-0.00000000
-4.82341171,2.98448048,-2.98448049,1.86210713,-1.86210714,1.49578428,-1.49578429,0.12249712,-0.12249712,0.00042076,-0.00042076,1.91376152,-1.91376153,0.00000000,-0.00000000
-4.81740870,3.09448834,-3.09448835,1.95606963,-1.95606965,1.55060683,-1.55060683,0.13175188,-0.13175188,0.00042152,-0.00042152,1.98468221,-1.98468222,0.00000000,-0.00000000
-4.81140570,3.19717724,-3.19717725,2.04646605,-2.04646607,1.60219822,-1.60219822,0.14090895,-0.14090895,0.00042034,-0.00042034,2.05107393,-2.05107394,0.00000000,-0.00000000
-4.80540270,3.29154426,-3.29154427,2.13217937,-2.13217938,1.65014467,-1.65014468,0.14982995,-0.14982995,0.00041726,-0.00041726,2.11231172,-2.11231173,0.00000000,-0.00000000
-4.79939970,3.37680702,-3.37680703,2.21218354,-2.21218355,1.69415491,-1.69415491,0.15837188,-0.15837188,0.00041241,-0.00041241,2.16791745,-2.16791745,0.00000000,-0.00000000
-4.79339670,3.45241560,-3.45241561,2.28556710,-2.28556711,1.73406301,-1.73406301,0.16639058,-0.16639058,0.00040592,-0.00040592,2.21756693,-2.21756693,0.00000000,-0.00000000
-4.78739370,3.51805560,-3.51805560,2.35155309,-2.35155310,1.76982587,-1.76982587,0.17374449,-0.17374449,0.00039798,-0.00039798,2.26109094,-2.26109094,0.00000000,-0.00000000
-4.78139070,3.57364196,-3.57364196,2.40951440,-2.40951441,1.80151505,-1.80151505,0.18029866,-0.18029866,0.00038878,-0.00038878,2.29846983,-2.29846983,0.00000000,-0.00000000
-4.77538769,3.61930387,-3.61930387,2.45898393,-2.45898394,1.82930335,-1.82930335,0.18592866,-0.18592866,0.00037855,-0.00037855,2.32982206,-2.32982206,0.00000000,-0.00000000
-4.76938469,3.65536101,-3.65536100,2.49965877,-2.49965878,1.85344668,-1.85344669,0.19052441,-0.19052441,0.00036751,-0.00036751,2.35538686,-2.35538685,0.00000000,-0.00000000
-4.76338169,3.68229240,-3.68229240,2.53139850,-2.53139850,1.87426196,-1.87426196,0.19399365,-0.19399365,0.00035588,-0.00035588,2.37550181,-2.37550181,0.00000000,-0.00000000
-4.75737869,3.70069905,-3.70069904,2.55421738,-2.55421738,1.89210198,-1.89210199,0.19626495,-0.19626495,0.00034390,-0.00034390,2.39057647,-2.39057646,0.00000000,-0.00000000
-4.75137569,3.71126207,-3.71126206,2.56827109,-2.56827109,1.90732872,-1.90732873,0.19729010,-0.19729010,0.00033177,-0.00033177,2.40106297,-2.40106297,0.00000000,-0.00000000
-4.74537269,3.71469847,-3.71469847,2.57383843,-2.57383843,1.92028611,-1.92028612,0.19704571,-0.19704571,0.00031968,-0.00031968,2.40742542,-2.40742542,0.00000000,-0.00000000
-4.73936968,3.71171661,-3.71171661,2.57129917,-2.57129917,1.93127398,-1.93127398,0.19553407,-0.19553407,0.00030780,-0.00030780,2.41010925,-2.41010925,0.00000000,-0.00000000
-4.73336668,3.70297373,-3.70297373,2.56110918,-2.56110918,1.94052442,-1.94052442,0.19278307,-0.19278307,0.00029629,-0.00029629,2.40951247,-2.40951247,0.00000000,-0.00000000
-4.72736368,3.68903771,-3.68903771,2.54377417,-2.54377417,1.94818206,-1.94818206,0.18884529,-0.18884529,0.00028524,-0.00028524,2.40596016,-2.40596015,0.00000000,-0.00000000
-4.72136068,3.67035525,-3.67035525,2.51982362,-2.51982362,1.95428926,-1.95428927,0.18379620,-0.18379620,0.00027475,-0.00027475,2.39968373,-2.39968372,0.00000000,-0.00000000
-4.71535768,3.64722814,-3.64722813,2.48978622,-2.48978621,1.95877735,-1.95877735,0.17773174,-0.17773173,0.00026486,-0.00026486,2.39080616,-2.39080616,0.00000000,-0.00000000
-4.70935468,3.61979906,-3.61979906,2.45416826,-2.45416825,1.96146439,-1.96146440,0.17076506,-0.17076506,0.00025560,-0.00025560,2.37933410,-2.37933409,0.00000000,-0.00000000
-4.70335168,3.58804785,-3.58804784,2.41343611,-2.41343610,1.96205993,-1.96205994,0.16302300,-0.16302300,0.00024696,-0.00024696,2.36515731,-2.36515731,0.00000000,-0.00000000
-4.69734867,3.55179839,-3.55179838,2.36800364,-2.36800363,1.96017646,-1.96017646,0.15464205,-0.15464205,0.00023891,-0.00023891,2.34805581,-2.34805581,0.00000000,-0.00000000
-4.69134567,3.51073597,-3.51073596,2.31822518,-2.31822517,1.95534726,-1.95534726,0.14576431,-0.14576431,0.00023139,-0.00023139,2.32771413,-2.32771413,0.00000000,-0.00000000
-4.68534267,3.46443412,-3.46443412,2.26439417,-2.26439416,1.94704977,-1.94704977,0.13653335,-0.13653335,0.00022434,-0.00022434,2.30374213,-2.30374213,0.00000000,-0.00000000
-4.67933967,3.41238947,-3.41238946,2.20674737,-2.20674736,1.93473319,-1.93473319,0.12709037,-0.12709037,0.00021765,-0.00021765,2.27570130,-2.27570129,0.00000000,-0.00000000
-4.67333667,3.35406263,-3.35406262,2.14547389,-2.14547388,1.91784907,-1.91784907,0.11757063,-0.11757063,0.00021125,-0.00021125,2.24313496,-2.24313495,0.00000000,-0.00000000
-4.66733367,3.28892291,-3.28892290,2.08072848,-2.08072847,1.89588316,-1.89588316,0.10810037,-0.10810036,0.00020503,-0.00020503,2.20560081,-2.20560080,0.00000000,-0.00000000
-4.66133067,3.21649415,-3.21649414,2.01264759,-2.01264758,1.86838683,-1.86838682,0.09879425,-0.09879425,0.00019890,-0.00019890,2.16270397,-2.16270396,0.00000000,-0.00000000
-4.65532766,3.13639917,-3.13639915,1.94136714,-1.94136713,1.83500645,-1.83500645,0.08975346,-0.08975346,0.00019276,-0.00019276,2.11412860,-2.11412859,0.00000000,-0.00000000
-4.64932466,3.04840024,-3.04840022,1.86704058,-1.86704056,1.79550917,-1.79550916,0.08106443,-0.08106443,0.00018653,-0.00018653,2.05966649,-2.05966648,0.00000000,-0.00000000
-4.64332166,2.95243343,-2.95243341,1.78985580,-1.78985578,1.74980366,-1.74980366,0.07279810,-0.07279810,0.00018014,-0.00018014,1.99924086,-1.99924085,0.00000000,-0.00000000
-4.63731866,2.84863483,-2.84863481,1.71004983,-1.71004982,1.69795496,-1.69795495,0.06500992,-0.06500992,0.00017355,-0.00017355,1.93292431,-1.93292430,0.00000000,-0.00000000
-4.63131566,2.73735739,-2.73735737,1.62792017,-1.62792016,1.64019253,-1.64019252,0.05774026,-0.05774026,0.00016670,-0.00016670,1.86094982,-1.86094980,0.00000000,-0.00000000
-4.62531266,2.61917753,-2.61917751,1.54383204,-1.54383202,1.57691136,-1.57691135,0.05101529,-0.05101529,0.00015960,-0.00015960,1.78371447,-1.78371445,0.00000000,-0.00000000
-4.61930965,2.49489137,-2.49489135,1.45822115,-1.45822113,1.50866619,-1.50866618,0.04484828,-0.04484828,0.00015223,-0.00015223,1.70177573,-1.70177572,0.00000000,-0.00000000
-4.61330665,2.36550108,-2.36550105,1.37159186,-1.37159185,1.43615919,-1.43615917,0.03924106,-0.03924106,0.00014463,-0.00014463,1.61584071,-1.61584069,0.00000000,-0.00000000
-4.60730365,2.23219214,-2.23219211,1.28451089,-1.28451087,1.36022207,-1.36022206,0.03418574,-0.03418574,0.00013683,-0.00013683,1.52674909,-1.52674908,0.00000000,-0.00000000
-4.60130065,2.09630322,-2.09630319,1.19759706,-1.19759704,1.28179356,-1.28179355,0.02966647,-0.02966647,0.00012888,-0.00012888,1.43545086,-1.43545084,0.00000000,-0.00000000
-4.59529765,1.95929016,-1.95929014,1.11150787,-1.11150786,1.20189351,-1.20189349,0.02566114,-0.02566114,0.00012085,-0.00012085,1.34298004,-1.34298002,0.00000000,-0.00000000
-4.58929465,1.82268633,-1.82268631,1.02692372,-1.02692370,1.12159498,-1.12159497,0.02214308,-0.02214308,0.00011283,-0.00011283,1.25042598,-1.25042596,0.00000000,-0.00000000
-4.58329165,1.68806117,-1.68806115,0.94453066,-0.94453064,1.04199573,-1.04199571,0.01908262,-0.01908262,0.00010489,-0.00010489,1.15890350,-1.15890348,0.00000000,-0.00000000
-4.57728864,1.55697911,-1.55697908,0.86500293,-0.86500291,0.96419020,-0.96419018,0.01644841,-0.01644841,0.00009713,-0.00009713,1.06952349,-1.06952348,0.00000000,-0.00000000
-4.57128564,1.43096054,-1.43096051,0.78898591,-0.78898589,0.88924336,-0.88924335,0.01420861,-0.01420861,0.00008965,-0.00008965,0.98336507,-0.98336505,0.00000000,-0.00000000
-4.56528264,1.31144646,-1.31144644,0.71708054,-0.71708053,0.81816713,-0.81816712,0.01233186,-0.01233186,0.00008254,-0.00008254,0.90145046,-0.90145044,0.00000000,-0.00000000
-4.55927964,1.19976784,-1.19976782,0.64982978,-0.64982977,0.75190012,-0.75190010,0.01078797,-0.01078797,0.00007590,-0.00007590,0.82472336,-0.82472335,0.00000000,-0.00000000
-4.55327664,1.09712050,-1.09712048,0.58770753,-0.58770752,0.69129114,-0.69129113,0.00954851,-0.00954851,0.00006981,-0.00006981,0.75403132,-0.75403130,0.00000000,-0.00000000
-4.54727364,1.00454593,-1.00454591,0.53111046,-0.53111044,0.63708657,-0.63708656,0.00858712,-0.00858712,0.00006437,-0.00006437,0.69011231,-0.69011230,0.00000000,-0.00000000
-4.54127064,0.92291791,-0.92291790,0.48035259,-0.48035258,0.58992144,-0.58992144,0.00787965,-0.00787965,0.00005964,-0.00005964,0.63358556,-0.63358555,0.00000000,-0.00000000
-4.53526763,0.85293457,-0.85293456,0.43566275,-0.43566274,0.55031407,-0.55031407,0.00740422,-0.00740422,0.00005571,-0.00005571,0.58494623,-0.58494622,0.00000000,-0.00000000
-4.52926463,0.79511537,-0.79511536,0.39718439,-0.39718439,0.51866364,-0.51866363,0.00714111,-0.00714111,0.00005263,-0.00005263,0.54456358,-0.54456358,0.00000000,-0.00000000
-4.52326163,0.74980202,-0.74980201,0.36497767,-0.36497766,0.49525023,-0.49525023,0.00707250,-0.00707250,0.00005046,-0.00005046,0.51268205,-0.51268205,0.00000000,-0.00000000
-4.51725863,0.71716265,-0.71716264,0.33902309,-0.33902308,0.48023681,-0.48023681,0.00718228,-0.00718228,0.00004926,-0.00004926,0.48942446,-0.48942446,0.00000000,-0.00000000
-4.51125563,0.69719809,-0.69719809,0.31922643,-0.31922643,0.47367237,-0.47367237,0.00745563,-0.00745563,0.00004905,-0.00004905,0.47479691,-0.47479691,0.00000000,-0.00000000
-4.50525263,0.68974966,-0.68974966,0.30542442,-0.30542441,0.47549591,-0.47549591,0.00787877,-0.00787877,0.00004987,-0.00004987,0.46869457,-0.46869457,0.00000000,-0.00000000
-4.49924962,0.69450754,-0.69450755,0.29739074,-0.29739074,0.48554081,-0.48554082,0.00843852,-0.00843852,0.00005175,-0.00005175,0.47090800,-0.47090801,0.00000000,-0.00000000
-4.49324662,0.71101945,-0.71101945,0.29484213,-0.29484213,0.50353921,-0.50353921,0.00912205,-0.00912205,0.00005468,-0.00005468,0.48112956,-0.48112956,0.00000000,-0.00000000
-4.48724362,0.73869906,-0.73869907,0.29744418,-0.29744418,0.52912635,-0.52912636,0.00991649,-0.00991649,0.00005868,-0.00005868,0.49895962,-0.49895963,0.00000000,-0.00000000
-4.48124062,0.77683429,-0.77683430,0.30481692,-0.30481692,0.56184492,-0.56184493,0.01080876,-0.01080876,0.00006374,-0.00006374,0.52391266,-0.52391267,0.00000000,-0.00000000
-4.47523762,0.82459535,-0.82459537,0.31653994,-0.31653994,0.60114935,-0.60114936,0.01178530,-0.01178530,0.00006984,-0.00006984,0.55542310,-0.55542311,0.00000000,-0.00000000
-4.46923462,0.88104296,-0.88104298,0.33215723,-0.33215723,0.64641050,-0.64641052,0.01283197,-0.01283197,0.00007693,-0.00007693,0.59285117,-0.59285118,0.00000000,-0.00000000
-4.46323162,0.94513698,-0.94513700,0.35118180,-0.35118179,0.69692096,-0.69692098,0.01393399,-0.01393399,0.00008499,-0.00008499,0.63548902,-0.63548903,0.00000000,-0.00000000
-4.45722861,1.01574600,-1.01574602,0.37310028,-0.37310028,0.75190119,-0.75190121,0.01507590,-0.01507590,0.00009394,-0.00009394,0.68256736,-0.68256737,0.00000000,-0.00000000
-4.45122561,1.09165826,-1.09165828,0.39737768,-0.39737767,0.81050704,-0.81050706,0.01624170,-0.01624170,0.00010372,-0.00010372,0.73326295,-0.73326297,0.00000000,-0.00000000
-4.44522261,1.17159432,-1.17159435,0.42346240,-0.42346240,0.87183870,-0.87183872,0.01741493,-0.01741493,0.00011424,-0.00011424,0.78670723,-0.78670725,0.00000000,-0.00000000
