energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.02851426,0.17778346,0.02340821,0.05839227,0.00587860,0.00016589,0.04562283,0.05023651,0.00000000
3.03451726,0.18060771,0.02442333,0.05762254,0.00601878,0.00016884,0.04717479,0.05371257,0.00000000
3.04052026,0.18575619,0.02587064,0.05756958,0.00642681,0.00018355,0.04920241,0.05789777,0.00000000
3.04652326,0.19323312,0.02775472,0.05822956,0.00712578,0.00021043,0.05170710,0.06281252,0.00000000
3.05252626,0.20303945,0.03008375,0.05959402,0.00814588,0.00025036,0.05468623,0.06847539,0.00000000
3.05852926,0.21517342,0.03286897,0.06165007,0.00952422,0.00030467,0.05813373,0.07490252,0.00000000
3.06453227,0.22963093,0.03612418,0.06438080,0.01130460,0.00037508,0.06204059,0.08210691,0.00000000
3.07053527,0.24640567,0.03986499,0.06776554,0.01353700,0.00046371,0.06639539,0.09009751,0.00000000
3.07653827,0.26548863,0.04410800,0.07178004,0.01627689,0.00057303,0.07118469,0.09887807,0.00000000
3.08254127,0.28686695,0.04886984,0.07639656,0.01958432,0.00070583,0.07639324,0.10844585,0.00000000
3.08854427,0.31052185,0.05416597,0.08158376,0.02352257,0.00086515,0.08200402,0.11878997,0.00000000
3.09454727,0.33642569,0.06000934,0.08730643,0.02815666,0.00105421,0.08799805,0.12988974,0.00000000
3.10055028,0.36453809,0.06640893,0.09352503,0.03355129,0.00127634,0.09435399,0.14171278,0.00000000
3.10655328,0.39480128,0.07336808,0.10019515,0.03976863,0.00153484,0.10104746,0.15421316,0.00000000
3.11255628,0.42713483,0.08088283,0.10726685,0.04686563,0.00183290,0.10805029,0.16732965,0.00000000
3.11855928,0.46142995,0.08894020,0.11468401,0.05489114,0.00217344,0.11532957,0.18098418,0.00000000
3.12456228,0.49754390,0.09751653,0.12238378,0.06388279,0.00255895,0.12284669,0.19508069,0.00000000
3.13056528,0.53529465,0.10657597,0.13029615,0.07386370,0.00299135,0.13055635,0.20950453,0.00000000
3.13656828,0.57445634,0.11606924,0.13834381,0.08483929,0.00347179,0.13840579,0.22412243,0.00000000
3.14257129,0.61475596,0.12593267,0.14644231,0.09679416,0.00400053,0.14633416,0.23878333,0.00000000
3.14857429,0.65587154,0.13608774,0.15450056,0.10968929,0.00457674,0.15427218,0.25331996,0.00000000
3.15457729,0.69743227,0.14644103,0.16242187,0.12345974,0.00519836,0.16214226,0.26755135,0.00000000
3.16058029,0.73902079,0.15688485,0.17010528,0.13801294,0.00586203,0.16985893,0.28128616,0.00000000
3.16658329,0.78017775,0.16729835,0.17744740,0.15322785,0.00656297,0.17732984,0.29432686,0.00000000
3.17258629,0.82040868,0.17754937,0.18434457,0.16895502,0.00729498,0.18445719,0.30647454,0.00000000
3.17858929,0.85919308,0.18749679,0.19069536,0.18501769,0.00805042,0.19113960,0.31753419,0.00000000
3.18459230,0.89599557,0.19699352,0.19640316,0.20121411,0.00882030,0.19727443,0.32732041,0.00000000
3.19059530,0.93027851,0.20588989,0.20137895,0.21732087,0.00959443,0.20276033,0.33566299,0.00000000
3.19659830,0.96151584,0.21403749,0.20554392,0.23309747,0.01036159,0.20750012,0.34241243,0.00000000
3.20260130,0.98920756,0.22129318,0.20883190,0.24829187,0.01110979,0.21140370,0.34744489,0.00000000
3.20860430,1.01289404,0.22752324,0.21119146,0.26264684,0.01182653,0.21439094,0.35066646,0.00000000
3.21460730,1.03216981,0.23260737,0.21258755,0.27590705,0.01249921,0.21639439,0.35201651,0.00000000
3.22061031,1.04669598,0.23644259,0.21300257,0.28782653,0.01311543,0.21736170,0.35146982,0.00000000
3.22661331,1.05621094,0.23894657,0.21243687,0.29817622,0.01366341,0.21725768,0.34903766,0.00000000
3.23261631,1.06053867,0.24006052,0.21090859,0.30675129,0.01413237,0.21606568,0.34476741,0.00000000
3.23861931,1.05959447,0.23975140,0.20845285,0.31337794,0.01451288,0.21378860,0.33874104,0.00000000
3.24462231,1.05338779,0.23801336,0.20512036,0.31791940,0.01479720,0.21044905,0.33107237,0.00000000
3.25062531,1.04202221,0.23486829,0.20097562,0.32028070,0.01497959,0.20608906,0.32190331,0.00000000
3.25662831,1.02569247,0.23036562,0.19609455,0.32041217,0.01505648,0.20076899,0.31139931,0.00000000
3.26263132,1.00467895,0.22458121,0.19056204,0.31831144,0.01502667,0.19456604,0.29974413,0.00000000
3.26863432,0.97933980,0.21761549,0.18446923,0.31402371,0.01489141,0.18757216,0.28713437,0.00000000
3.27463732,0.95010132,0.20959095,0.17791085,0.30764056,0.01465432,0.17989161,0.27377391,0.00000000
3.28064032,0.91744693,0.20064894,0.17098276,0.29929704,0.01432142,0.17163825,0.25986852,0.00000000
3.28664332,0.88190534,0.19094621,0.16377963,0.28916746,0.01390086,0.16293265,0.24562095,0.00000000
3.29264632,0.84403856,0.18065098,0.15639310,0.27745988,0.01340277,0.15389927,0.23122655,0.00000000
3.29864932,0.80443009,0.16993910,0.14891025,0.26440969,0.01283897,0.14466361,0.21686976,0.00000000
3.30465233,0.76367388,0.15899005,0.14141261,0.25027252,0.01222261,0.13534965,0.20272135,0.00000000
3.31065533,0.72236429,0.14798332,0.13397558,0.23531681,0.01156789,0.12607751,0.18893663,0.00000000
3.31665833,0.68108741,0.13709491,0.12666825,0.21981636,0.01088968,0.11696150,0.17565446,0.00000000
3.32266133,0.64041382,0.12649439,0.11955366,0.20404318,0.01020316,0.10810856,0.16299710,0.00000000
3.32866433,0.60089276,0.11634233,0.11268930,0.18826081,0.00952351,0.09961702,0.15107072,0.00000000
3.33466733,0.56304774,0.10678824,0.10612779,0.17271849,0.00886561,0.09157587,0.13996645,0.00000000
3.34067034,0.52737319,0.09796906,0.09991774,0.15764621,0.00824375,0.08406425,0.12976178,0.00000000
3.34667334,0.49433210,0.09000804,0.09410449,0.14325075,0.00767141,0.07715138,0.12052217,0.00000000
3.35267634,0.46435412,0.08301407,0.08873088,0.12971288,0.00716106,0.07089661,0.11230267,0.00000000
3.35867934,0.43783397,0.07708128,0.08383769,0.11718551,0.00672403,0.06534973,0.10514940,0.00000000
3.36468234,0.41512958,0.07228889,0.07946399,0.10579281,0.00637032,0.06055130,0.09910072,0.00000000
3.37068534,0.39655983,0.06870117,0.07564699,0.09563031,0.00610856,0.05653306,0.09418803,0.00000000
3.37668834,0.38240158,0.06636742,0.07242177,0.08676555,0.00594593,0.05331822,0.09043611,0.00000000
3.38269135,0.37288580,0.06532186,0.06982054,0.07923940,0.00588803,0.05092174,0.08786293,0.00000000
3.38869435,0.36819276,0.06558348,0.06787166,0.07306778,0.00593888,0.04935038,0.08647898,0.00000000
3.39469735,0.36844633,0.06715560,0.06659838,0.06824353,0.00610082,0.04860266,0.08628618,0.00000000
3.40070035,0.37370762,0.07002532,0.06601742,0.06473849,0.00637448,0.04866865,0.08727632,0.00000000
3.40670335,0.38396812,0.07416287,0.06613739,0.06250555,0.00675866,0.04952955,0.08942939,0.00000000
3.41270635,0.39914287,0.07952077,0.06695730,0.06148061,0.00725033,0.05115731,0.09271163,0.00000000
3.41870935,0.41906415,0.08603302,0.06846500,0.06158442,0.00784454,0.05351411,0.09707379,0.00000000
3.42471236,0.44347611,0.09361447,0.07063599,0.06272435,0.00853436,0.05655187,0.10244938,0.00000000
3.43071536,0.47203103,0.10216031,0.07343238,0.06479598,0.00931091,0.06021196,0.10875350,0.00000000
3.43671836,0.50428775,0.11154598,0.07680228,0.06768464,0.01016335,0.06442502,0.11588200,0.00000000
3.44272136,0.53971270,0.12162762,0.08067971,0.07126695,0.01107894,0.06911102,0.12371142,0.00000000
3.44872436,0.57768413,0.13224303,0.08498492,0.07541240,0.01204316,0.07417979,0.13209960,0.00000000
3.45472736,0.61749958,0.14321345,0.08962537,0.07998500,0.01303990,0.07953180,0.14088715,0.00000000
3.46073037,0.65838692,0.15434597,0.09449717,0.08484517,0.01405171,0.08505941,0.14989979,0.00000000
3.46673337,0.69951883,0.16543683,0.09948714,0.08985168,0.01506006,0.09064862,0.15895143,0.00000000
3.47273637,0.74003046,0.17627532,0.10447536,0.09486394,0.01604580,0.09618108,0.16784812,0.00000000
3.47873937,0.77903977,0.18664844,0.10933809,0.09974438,0.01698950,0.10153667,0.17639257,0.00000000
3.48474237,0.81567003,0.19634597,0.11395103,0.10436098,0.01787201,0.10659614,0.18438918,0.00000000
3.49074537,0.84907353,0.20516595,0.11819283,0.10858992,0.01867487,0.11124421,0.19164935,0.00000000
3.49674837,0.87845566,0.21292015,0.12194857,0.11231824,0.01938090,0.11537249,0.19799688,0.00000000
3.50275138,0.90309832,0.21943959,0.12511318,0.11544631,0.01997465,0.11888259,0.20327319,0.00000000
3.50875438,0.92238166,0.22457951,0.12759465,0.11789022,0.02044288,0.12168889,0.20734213,0.00000000
3.51475738,0.93580311,0.22822393,0.12931687,0.11958378,0.02077495,0.12372108,0.21009419,0.00000000
3.52076038,0.94299287,0.23028922,0.13022184,0.12048015,0.02096316,0.12492621,0.21144990,0.00000000
3.52676338,0.94372509,0.23072679,0.13027146,0.12055297,0.02100299,0.12527031,0.21136212,0.00000000
3.53276638,0.93792423,0.22952462,0.12944845,0.11979697,0.02089325,0.12473925,0.20981743,0.00000000
3.53876938,0.92566625,0.22670756,0.12775665,0.11822804,0.02063605,0.12333905,0.20683617,0.00000000
3.54477239,0.90717473,0.22233647,0.12522057,0.11588264,0.02023678,0.12109545,0.20247141,0.00000000
3.55077539,0.88281192,0.21650614,0.12188416,0.11281681,0.01970386,0.11805286,0.19680678,0.00000000
3.55677839,0.85306539,0.20934218,0.11780904,0.10910464,0.01904849,0.11427265,0.18995334,0.00000000
3.56278139,0.81853089,0.20099704,0.11307207,0.10483637,0.01828422,0.10983098,0.18204556,0.00000000
3.56878439,0.77989218,0.19164534,0.10776257,0.10011626,0.01742659,0.10481613,0.17323669,0.00000000
3.57478739,0.73789899,0.18147873,0.10197919,0.09506026,0.01649257,0.09932561,0.16369370,0.00000000
3.58079040,0.69334404,0.17070066,0.09582666,0.08979370,0.01550011,0.09346303,0.15359207,0.00000000
3.58679340,0.64704015,0.15952112,0.08941249,0.08444908,0.01446762,0.08733505,0.14311057,0.00000000
3.59279640,0.59979853,0.14815179,0.08284385,0.07916400,0.01341353,0.08104832,0.13242643,0.00000000
3.59879940,0.55240901,0.13680169,0.07622470,0.07407947,0.01235588,0.07470677,0.12171085,0.00000000
3.60480240,0.50562307,0.12567357,0.06965321,0.06933842,0.01131192,0.06840911,0.11112526,0.00000000
3.61080540,0.46014002,0.11496113,0.06321977,0.06508469,0.01029790,0.06224686,0.10081825,0.00000000
3.61680840,0.41659690,0.10484713,0.05700532,0.06146229,0.00932884,0.05630276,0.09092340,0.00000000
3.62281141,0.37556198,0.09550252,0.05108038,0.05861491,0.00841846,0.05064966,0.08155791,0.00000000
3.62881441,0.33753193,0.08708635,0.04550443,0.05668573,0.00757915,0.04534996,0.07282210,0.00000000
3.63481741,0.30293230,0.07974652,0.04032591,0.05581722,0.00682207,0.04045543,0.06479965,0.00000000
3.64082041,0.27212096,0.07362125,0.03558260,0.05615095,0.00615723,0.03600747,0.05755856,0.00000000
3.64682341,0.24539380,0.06884089,0.03130237,0.05782714,0.00559374,0.03203773,0.05115266,0.00000000
3.65282641,0.22299221,0.06553013,0.02750428,0.06098399,0.00514001,0.02856893,0.04562349,0.00000000
3.65882941,0.20511151,0.06381018,0.02419981,0.06575639,0.00480398,0.02561594,0.04100254,0.00000000
3.66483242,0.19190971,0.06380078,0.02139429,0.07227411,0.00459338,0.02318690,0.03731346,0.00000000
3.67083542,0.18351592,0.06562182,0.01908832,0.08065935,0.00451595,0.02128436,0.03457440,0.00000000
3.67683842,0.18003777,0.06939433,0.01727914,0.09102345,0.00457961,0.01990646,0.03279999,0.00000000
3.68284142,0.18156746,0.07524073,0.01596194,0.10346301,0.00479257,0.01904785,0.03200315,0.00000000
3.68884442,0.18818583,0.08328410,0.01513095,0.11805531,0.00516335,0.01870056,0.03219643,0.00000000
3.69484742,0.19996443,0.09364654,0.01478029,0.13485322,0.00570080,0.01885466,0.03339288,0.00000000
3.70085043,0.21696525,0.10644637,0.01490466,0.15387976,0.00641388,0.01949870,0.03560642,0.00000000
3.70685343,0.23923834,0.12179452,0.01549971,0.17512268,0.00731152,0.02061993,0.03885161,0.00000000
3.71285643,0.26681722,0.13978978,0.01656209,0.19852907,0.00840221,0.02220439,0.04314291,0.00000000
3.71885943,0.29971259,0.16051357,0.01808935,0.22400069,0.00969368,0.02423672,0.04849347,0.00000000
3.72486243,0.33790456,0.18402395,0.02007952,0.25139001,0.01119237,0.02669997,0.05491337,0.00000000
3.73086543,0.38133405,0.21034958,0.02253054,0.28049756,0.01290295,0.02957525,0.06240762,0.00000000
3.73686843,0.42989374,0.23948364,0.02543949,0.31107078,0.01482777,0.03284132,0.07097388,0.00000000
3.74287144,0.48341933,0.27137826,0.02880175,0.34280459,0.01696634,0.03647423,0.08060001,0.00000000
3.74887444,0.54168168,0.30593972,0.03261005,0.37534409,0.01931483,0.04044700,0.09126171,0.00000000
3.75487744,0.60438040,0.34302487,0.03685364,0.40828927,0.02186566,0.04472940,0.10292029,0.00000000
3.76088044,0.67113961,0.38243897,0.04151740,0.44120194,0.02460716,0.04928785,0.11552080,0.00000000
3.76688344,0.74150613,0.42393548,0.04658115,0.47361461,0.02752343,0.05408551,0.12899057,0.00000000
3.77288644,0.81495077,0.46721771,0.05201915,0.50504132,0.03059426,0.05908251,0.14323838,0.00000000
3.77888944,0.89087271,0.51194271,0.05779981,0.53498991,0.03379534,0.06423637,0.15815431,0.00000000
3.78489245,0.96860728,0.55772724,0.06388564,0.56297545,0.03709851,0.06950260,0.17361038,0.00000000
3.79089545,1.04743690,0.60415578,0.07023358,0.58853425,0.04047236,0.07483549,0.18946201,0.00000000
3.79689845,1.12660506,0.65079035,0.07679551,0.61123788,0.04388284,0.08018890,0.20555032,0.00000000
3.80290145,1.20533284,0.69718171,0.08351916,0.63070667,0.04729413,0.08551727,0.22170516,0.00000000
3.80890445,1.28283734,0.74288154,0.09034926,0.64662203,0.05066957,0.09077654,0.23774896,0.00000000
3.81490745,1.35835138,0.78745494,0.09722887,0.65873703,0.05397268,0.09592514,0.25350104,0.00000000
3.82091046,1.43114356,0.83049280,0.10410091,0.66688475,0.05716818,0.10092484,0.26878240,0.00000000
3.82691346,1.50053770,0.87162318,0.11090984,0.67098400,0.06022302,0.10574148,0.28342068,0.00000000
3.83291646,1.56593087,0.91052123,0.11760325,0.67104210,0.06310725,0.11034553,0.29725517,0.00000000
3.83891946,1.62680892,0.94691704,0.12413346,0.66715453,0.06579486,0.11471249,0.31014148,0.00000000
3.84492246,1.68275879,0.98060093,0.13045885,0.65950151,0.06826433,0.11882292,0.32195583,0.00000000
3.85092546,1.73347688,1.01142582,0.13654506,0.64834157,0.07049904,0.12266240,0.33259853,0.00000000
3.85692846,1.77877297,1.03930663,0.14236569,0.63400246,0.07248745,0.12622110,0.34199663,0.00000000
3.86293147,1.81856928,1.06421657,0.14790274,0.61686970,0.07422295,0.12949320,0.35010548,0.00000000
3.86893447,1.85289489,1.08618064,0.15314651,0.59737330,0.07570359,0.13247611,0.35690914,0.00000000
3.87493747,1.88187534,1.10526664,0.15809504,0.57597332,0.07693151,0.13516955,0.36241957,0.00000000
3.88094047,1.90571830,1.12157429,0.16275314,0.55314472,0.07791227,0.13757458,0.36667464,0.00000000
3.88694347,1.92469564,1.13522307,0.16713091,0.52936222,0.07865401,0.13969250,0.36973499,0.00000000
3.89294647,1.93912307,1.14633960,0.17124201,0.50508584,0.07916656,0.14152395,0.37168003,0.00000000
3.89894947,1.94933830,1.15504535,0.17510157,0.48074757,0.07946051,0.14306804,0.37260304,0.00000000
3.90495248,1.95567889,1.16144536,0.17872398,0.45673966,0.07954643,0.14432163,0.37260590,0.00000000
3.91095548,1.95846104,1.16561885,0.18212071,0.43340504,0.07943408,0.14527887,0.37179348,0.00000000
3.91695848,1.95796052,1.16761213,0.18529819,0.41103005,0.07913182,0.14593105,0.37026814,0.00000000
3.92296148,1.95439667,1.16743443,0.18825593,0.38983968,0.07864627,0.14626657,0.36812462,0.00000000
3.92896448,1.94792053,1.16505680,0.19098513,0.36999537,0.07798209,0.14627137,0.36544548,0.00000000
3.93496748,1.93860767,1.16041411,0.19346764,0.35159534,0.07714199,0.14592950,0.36229753,0.00000000
3.94097049,1.92645618,1.15341015,0.19567567,0.33467719,0.07612701,0.14522397,0.35872924,0.00000000
3.94697349,1.91138989,1.14392531,0.19757196,0.31922267,0.07493691,0.14413780,0.35476938,0.00000000
3.95297649,1.89326665,1.13182651,0.19911078,0.30516411,0.07357073,0.14265516,0.35042695,0.00000000
3.95897949,1.87189119,1.11697860,0.20023941,0.29239225,0.07202743,0.14076259,0.34569227,0.00000000
3.96498249,1.84703188,1.09925664,0.20090028,0.28076505,0.07030661,0.13845024,0.34053934,0.00000000
3.97098549,1.81844022,1.07855818,0.20103355,0.27011701,0.06840920,0.13571301,0.33492911,0.00000000
3.97698849,1.78587223,1.05481492,0.20058001,0.26026852,0.06633809,0.13255151,0.32881361,0.00000000
3.98299150,1.74911028,1.02800297,0.19948418,0.25103508,0.06409867,0.12897286,0.32214052,0.00000000
3.98899450,1.70798425,0.99815116,0.19769742,0.24223574,0.06169925,0.12499130,0.31485816,0.00000000
3.99499750,1.66239079,0.96534694,0.19518088,0.23370069,0.05915126,0.12062835,0.30692027,0.00000000
4.00100050,1.61230967,0.92973958,0.19190816,0.22527766,0.05646938,0.11591288,0.29829061,0.00000000
4.00700350,1.55781638,0.89154055,0.18786744,0.21683698,0.05367138,0.11088078,0.28894692,0.00000000
4.01300650,1.49909021,0.85102108,0.18306309,0.20827529,0.05077787,0.10557431,0.27888413,0.00000000
4.01900950,1.43641771,0.80850709,0.17751657,0.19951770,0.04781185,0.10004134,0.26811660,0.00000000
4.02501251,1.37019111,0.76437195,0.17126662,0.19051870,0.04479821,0.09433429,0.25667936,0.00000000
4.03101551,1.30090230,0.71902727,0.16436878,0.18126164,0.04176309,0.08850896,0.24462820,0.00000000
4.03701851,1.22913243,0.67291253,0.15689412,0.17175720,0.03873319,0.08262325,0.23203879,0.00000000
4.04302151,1.15553809,0.62648387,0.14892748,0.16204082,0.03573510,0.07673588,0.21900481,0.00000000
4.04902451,1.08083482,0.58020278,0.14056510,0.15216947,0.03279466,0.07090511,0.20563524,0.00000000
4.05502751,1.00577880,0.53452509,0.13191196,0.14221788,0.02993630,0.06518760,0.19205106,0.00000000
4.06103052,0.93114788,0.48989097,0.12307884,0.13227452,0.02718261,0.05963732,0.17838152,0.00000000
4.06703352,0.85772280,0.44671604,0.11417930,0.12243754,0.02455383,0.05430468,0.16476018,0.00000000
4.07303652,0.78626949,0.40538421,0.10532672,0.11281076,0.02206762,0.04923590,0.15132103,0.00000000
4.07903952,0.71752335,0.36624221,0.09663159,0.10350008,0.01973881,0.04447246,0.13819472,0.00000000
4.08504252,0.65217584,0.32959605,0.08819903,0.09461019,0.01757939,0.04005087,0.12550534,0.00000000
4.09104552,0.59086405,0.29570930,0.08012672,0.08624191,0.01559854,0.03600261,0.11336765,0.00000000
4.09704852,0.53416319,0.26480312,0.07250333,0.07848993,0.01380273,0.03235417,0.10188492,0.00000000
4.10305153,0.48258211,0.23705768,0.06540733,0.07144123,0.01219597,0.02912733,0.09114759,0.00000000
4.10905453,0.43656152,0.21261493,0.05890637,0.06517393,0.01078007,0.02633947,0.08123252,0.00000000
4.11505753,0.39647463,0.19158213,0.05305699,0.05975665,0.00955497,0.02400395,0.07220296,0.00000000
4.12106053,0.36262948,0.17403590,0.04790476,0.05524823,0.00851900,0.02213050,0.06410915,0.00000000
4.12706353,0.33527260,0.16002642,0.04348471,0.05169764,0.00766928,0.02072559,0.05698936,0.00000000
4.13306653,0.31459311,0.14958132,0.03982200,0.04914422,0.00700194,0.01979271,0.05087136,0.00000000
4.13906953,0.30072682,0.14270915,0.03693263,0.04761781,0.00651241,0.01933253,0.04577410,0.00000000
4.14507254,0.29375958,0.13940185,0.03482432,0.04713900,0.00619560,0.01934299,0.04170951,0.00000000
4.15107554,0.29372959,0.13963636,0.03349723,0.04771919,0.00604605,0.01981916,0.03868421,0.00000000
4.15707854,0.30062810,0.14337500,0.03294466,0.04936057,0.00605796,0.02075303,0.03670108,0.00000000
4.16308154,0.31439855,0.15056474,0.03315355,0.05205589,0.00622529,0.02213313,0.03576053,0.00000000
4.16908454,0.33493395,0.16113531,0.03410483,0.05578813,0.00654159,0.02394411,0.03586135,0.00000000
4.17508754,0.36207283,0.17499637,0.03577360,0.06053000,0.00700000,0.02616614,0.03700111,0.00000000
4.18109055,0.39559386,0.19203390,0.03812907,0.06624339,0.00759305,0.02877438,0.03917610,0.00000000
4.18709355,0.43520992,0.21210615,0.04113446,0.07287886,0.00831248,0.03173846,0.04238071,0.00000000
4.19309655,0.48056187,0.23503942,0.04474672,0.08037518,0.00914911,0.03502200,0.04660634,0.00000000
4.19909955,0.53121295,0.26062407,0.04891627,0.08865912,0.01009261,0.03858237,0.05183993,0.00000000
4.20510255,0.58664434,0.28861108,0.05358676,0.09764546,0.01113139,0.04237051,0.05806202,0.00000000
4.21110555,0.64625260,0.31870970,0.05869492,0.10723743,0.01225244,0.04633113,0.06524472,0.00000000
4.21710855,0.70934960,0.35058622,0.06417055,0.11732748,0.01344130,0.05040310,0.07334945,0.00000000
4.22311156,0.77516544,0.38386441,0.06993682,0.12779862,0.01468206,0.05452017,0.08232471,0.00000000
4.22911456,0.84285470,0.41812774,0.07591072,0.13852606,0.01595740,0.05861202,0.09210414,0.00000000
4.23511756,0.91150616,0.45292338,0.08200388,0.14937938,0.01724877,0.06260553,0.10260481,0.00000000
4.24112056,0.98015603,0.48776825,0.08812365,0.16022499,0.01853664,0.06642639,0.11372599,0.00000000
4.24712356,1.04780435,0.52215673,0.09417450,0.17092889,0.01980073,0.07000085,0.12534866,0.00000000
4.25312656,1.11343425,0.55557008,0.10005966,0.18135951,0.02102046,0.07325768,0.13733562,0.00000000
4.25912956,1.17603330,0.58748717,0.10568300,0.19139059,0.02217534,0.07613015,0.14953249,0.00000000
4.26513257,1.23461632,0.61739616,0.11095099,0.20090391,0.02324542,0.07855797,0.16176957,0.00000000
4.27113557,1.28824864,0.64480666,0.11577486,0.20979173,0.02421180,0.08048919,0.17386450,0.00000000
4.27713857,1.33606892,0.66926201,0.12007263,0.21795885,0.02505709,0.08188179,0.18562582,0.00000000
4.28314157,1.37731070,0.69035101,0.12377107,0.22532414,0.02576590,0.08270511,0.19685718,0.00000000
4.28914457,1.41132148,0.70771875,0.12680759,0.23182150,0.02632525,0.08294082,0.20736218,0.00000000
4.29514757,1.43757889,0.72107601,0.12913166,0.23740028,0.02672493,0.08258358,0.21694960,0.00000000
4.30115058,1.45570304,0.73020690,0.13070614,0.24202501,0.02695782,0.08164116,0.22543884,0.00000000
4.30715358,1.46546464,0.73497431,0.13150804,0.24567469,0.02702008,0.08013423,0.23266533,0.00000000
4.31315658,1.46678876,0.73532316,0.13152900,0.24834155,0.02691124,0.07809566,0.23848567,0.00000000
4.31915958,1.45975392,0.73128117,0.13077528,0.25002957,0.02663426,0.07556942,0.24278230,0.00000000
4.32516258,1.44458698,0.72295717,0.12926735,0.25075270,0.02619540,0.07260920,0.24546737,0.00000000
4.33116558,1.42165397,0.71053725,0.12703911,0.25053307,0.02560408,0.06927671,0.24648581,0.00000000
4.33716858,1.39144742,0.69427869,0.12413670,0.24939934,0.02487258,0.06563987,0.24581727,0.00000000
4.34317159,1.35457102,0.67450228,0.12061713,0.24738513,0.02401576,0.06177083,0.24347692,0.00000000
4.34917459,1.31172211,0.65158307,0.11654655,0.24452792,0.02305063,0.05774412,0.23951507,0.00000000
4.35517759,1.26367308,0.62594029,0.11199847,0.24086819,0.02199595,0.05363478,0.23401562,0.00000000
4.36118059,1.21125213,0.59802661,0.10705189,0.23644907,0.02087182,0.04951671,0.22709340,0.00000000
4.36718359,1.15532453,0.56831734,0.10178936,0.23131640,0.01969922,0.04546131,0.21889057,0.00000000
4.37318659,1.09677465,0.53729983,0.09629519,0.22551906,0.01849958,0.04153632,0.20957217,0.00000000
4.37918959,1.03648956,0.50546359,0.09065376,0.21910967,0.01729444,0.03780502,0.19932114,0.00000000
4.38519260,0.97534457,0.47329130,0.08494798,0.21214550,0.01610509,0.03432574,0.18833293,0.00000000
4.39119560,0.91419076,0.44125088,0.07925801,0.20468935,0.01495224,0.03115168,0.17681001,0.00000000
4.39719860,0.85384496,0.40978897,0.07366013,0.19681046,0.01385588,0.02833099,0.16495643,0.00000000
4.40320160,0.79508183,0.37932567,0.06822596,0.18858522,0.01283500,0.02590709,0.15297276,0.00000000
4.40920460,0.73862805,0.35025059,0.06302179,0.18009762,0.01190750,0.02391912,0.14105144,0.00000000
4.41520760,0.68515831,0.32292019,0.05810823,0.17143934,0.01109011,0.02240256,0.12937277,0.00000000
4.42121061,0.63529284,0.29765609,0.05353994,0.16270937,0.01039830,0.02138975,0.11810168,0.00000000
4.42721361,0.58959593,0.27474433,0.04936562,0.15401335,0.00984623,0.02091049,0.10738513,0.00000000
4.43321661,0.54857520,0.25443528,0.04562804,0.14546229,0.00944672,0.02099240,0.09735047,0.00000000
4.43921961,0.51268118,0.23694390,0.04236414,0.13717108,0.00921119,0.02166115,0.08810446,0.00000000
4.44522261,0.48230678,0.22245028,0.03960522,0.12925653,0.00914958,0.02294050,0.07973292,0.00000000
4.45122561,0.45778640,0.21110001,0.03737709,0.12183526,0.00927020,0.02485198,0.07230111,0.00000000
4.45722861,0.43939450,0.20300448,0.03570019,0.11502138,0.00957962,0.02741432,0.06585450,0.00000000
4.46323162,0.42734343,0.19824078,0.03458965,0.10892416,0.01008245,0.03064270,0.06041996,0.00000000
4.46923462,0.42178062,0.19685121,0.03405532,0.10364569,0.01078109,0.03454759,0.05600717,0.00000000
4.47523762,0.42278501,0.19884238,0.03410173,0.09927873,0.01167546,0.03913355,0.05261020,0.00000000
4.48124062,0.43036322,0.20418398,0.03472790,0.09590478,0.01276272,0.04439779,0.05020915,0.00000000
4.48724362,0.44444542,0.21280732,0.03592726,0.09359236,0.01403697,0.05032874,0.04877178,0.00000000
4.49324662,0.46488157,0.22460376,0.03768738,0.09239573,0.01548893,0.05690462,0.04825498,0.00000000
4.49924962,0.49143818,0.23942338,0.03998986,0.09235388,0.01710576,0.06409219,0.04860629,0.00000000
4.50525263,0.52379622,0.25707390,0.04281011,0.09348997,0.01887087,0.07184580,0.04976511,0.00000000
4.51125563,0.56155056,0.27732040,0.04611732,0.09581112,0.02076384,0.08010664,0.05166398,0.00000000
4.51725863,0.60421132,0.29988574,0.04987445,0.09930854,0.02276044,0.08880264,0.05422962,0.00000000
4.52326163,0.65120755,0.32445218,0.05403845,0.10395803,0.02483287,0.09784871,0.05738399,0.00000000
4.52926463,0.70189333,0.35066415,0.05856051,0.10972076,0.02695001,0.10714764,0.06104528,0.00000000
4.53526763,0.75555658,0.37813242,0.06338662,0.11654430,0.02907797,0.11659157,0.06512890,0.00000000
4.54127064,0.81143041,0.40643958,0.06845820,0.12436386,0.03118066,0.12606400,0.06954852,0.00000000
4.54727364,0.86870693,0.43514682,0.07371297,0.13310368,0.03322060,0.13544235,0.07421710,0.00000000
4.55327664,0.92655306,0.46380197,0.07908594,0.14267853,0.03515983,0.14460097,0.07904800,0.00000000
4.55927964,0.98412799,0.49194836,0.08451056,0.15299525,0.03696082,0.15341450,0.08395618,0.00000000
4.56528264,1.04060155,0.51913443,0.08991991,0.16395434,0.03858757,0.16176139,0.08885929,0.00000000
4.57128564,1.09517296,0.54492364,0.09524803,0.17545150,0.04000666,0.16952749,0.09367897,0.00000000
