energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
2.83041521,2.32480737,1.60497385,0.01041189,0.11723582,0.20621874,0.05522082,0.31752215,0.50994010,1.55185331
2.83641821,2.29788335,1.58743908,0.01034562,0.11575918,0.19969472,0.05682232,0.31718099,0.49849866,1.53513321
2.84242121,2.26779421,1.56812140,0.01028803,0.11409954,0.19300915,0.05867060,0.31628163,0.48636491,1.51580045
2.84842421,2.23511886,1.54762480,0.01024179,0.11228961,0.18623777,0.06077294,0.31486850,0.47372332,1.49424267
2.85442721,2.20043849,1.52652446,0.01020927,0.11036370,0.17944785,0.06312888,0.31299205,0.46076459,1.47086357
2.86043022,2.16432094,1.50534920,0.01019244,0.10835682,0.17269721,0.06572978,0.31070713,0.44767945,1.44607251
2.86643322,2.12730572,1.48456565,0.01019282,0.10630377,0.16603373,0.06855879,0.30807130,0.43465265,1.42027367
2.87243622,2.08988989,1.46456465,0.01021132,0.10423826,0.15949537,0.07159098,0.30514287,0.42185722,1.39385522
2.87843922,2.05251526,1.44565027,0.01024828,0.10219197,0.15311055,0.07479368,0.30197888,0.40944938,1.36717863
2.88444222,2.01555724,1.42803178,0.01030334,0.10019363,0.14689906,0.07812714,0.29863303,0.39756403,1.34056856
2.89044522,1.97931577,1.41181887,0.01037543,0.09826819,0.14087318,0.08154527,0.29515368,0.38631129,1.31430379
2.89644822,1.94400871,1.39702021,0.01046278,0.09643607,0.13503909,0.08499668,0.29158210,0.37577391,1.28860954
2.90245123,1.90976817,1.38354549,0.01056292,0.09471254,0.12939841,0.08842579,0.28795088,0.36600590,1.26365163
2.90845423,1.87663994,1.37121092,0.01067272,0.09310733,0.12394987,0.09177414,0.28428293,0.35703229,1.23953296
2.91445723,1.84458643,1.35974797,0.01078842,0.09162438,0.11869094,0.09498172,0.28059080,0.34885016,1.21629247
2.92046023,1.81349316,1.34881518,0.01090579,0.09026194,0.11361935,0.09798845,0.27687674,0.34143067,1.19390698
2.92646323,1.78317862,1.33801266,0.01102018,0.08901285,0.10873457,0.10073565,0.27313324,0.33472233,1.17229587
2.93246623,1.75340751,1.32689872,0.01112669,0.08786510,0.10403903,0.10316749,0.26934425,0.32865510,1.15132852
2.93846923,1.72390670,1.31500824,0.01122032,0.08680269,0.09953912,0.10523250,0.26548694,0.32314522,1.13083438
2.94447224,1.69438341,1.30187186,0.01129611,0.08580660,0.09524591,0.10688486,0.26153398,0.31810067,1.11061517
2.95047524,1.66454481,1.28703552,0.01134939,0.08485605,0.09117567,0.10808572,0.25745620,0.31342675,1.09045875
2.95647824,1.63411804,1.27007948,0.01137588,0.08392975,0.08734997,0.10880427,0.25322544,0.30903180,1.07015383
2.96248124,1.60286975,1.25063598,0.01137189,0.08300723,0.08379557,0.10901863,0.24881752,0.30483251,1.04950496
2.96848424,1.57062393,1.22840504,0.01133449,0.08207014,0.08054402,0.10871660,0.24421500,0.30075869,1.02834678
2.97448724,1.53727720,1.20316750,0.01126162,0.08110336,0.07763091,0.10789599,0.23940976,0.29675727,1.00655686
2.98049025,1.50281045,1.17479488,0.01115219,0.08009599,0.07509492,0.10656483,0.23440493,0.29279518,0.98406631
2.98649325,1.46729612,1.14325561,0.01100616,0.07904200,0.07297661,0.10474120,0.22921634,0.28886102,0.96086745
2.99249625,1.43090055,1.10861732,0.01082452,0.07794061,0.07131704,0.10245272,0.22387312,0.28496547,0.93701818
2.99849925,1.39388101,1.07104514,0.01060931,0.07679636,0.07015618,0.09973585,0.21841749,0.28114022,0.91264249
3.00450225,1.35657755,1.03079606,0.01036353,0.07561872,0.06953124,0.09663480,0.21290373,0.27743570,0.88792727
3.01050525,1.31939974,0.98820963,0.01009102,0.07442154,0.06947488,0.09320026,0.20739629,0.27391745,0.86311528
3.01650825,1.28280900,0.94369551,0.00979633,0.07322199,0.07001350,0.08948791,0.20196718,0.27066156,0.83849472
3.02251126,1.24729734,0.89771833,0.00948454,0.07203944,0.07116554,0.08555677,0.19669273,0.26774920,0.81438594
3.02851426,1.21336360,0.85078072,0.00916104,0.07089408,0.07293984,0.08146746,0.19164989,0.26526077,0.79112588
3.03451726,1.18148832,0.80340519,0.00883132,0.06980541,0.07533435,0.07728047,0.18691229,0.26326977,0.76905122
3.04052026,1.15210881,0.75611575,0.00850080,0.06879084,0.07833494,0.07305446,0.18254630,0.26183686,0.74848107
3.04652326,1.12559552,0.70942015,0.00817455,0.06786431,0.08191471,0.06884465,0.17860725,0.26100452,0.72970013
3.05252626,1.10223125,0.66379339,0.00785715,0.06703509,0.08603351,0.06470147,0.17513607,0.26079243,0.71294332
3.05852926,1.08219423,0.61966326,0.00755249,0.06630683,0.09063811,0.06066935,0.17215657,0.26119412,0.69838273
3.06453227,1.06554612,0.57739859,0.00726370,0.06567700,0.09566267,0.05678586,0.16967349,0.26217483,0.68611750
3.07053527,1.05222557,0.53730032,0.00699300,0.06513655,0.10102981,0.05308112,0.16767146,0.26367102,0.67616733
3.07653827,1.04204788,0.49959606,0.00674170,0.06467009,0.10665217,0.04957753,0.16611494,0.26559140,0.66846994
3.08254127,1.03471062,0.46443778,0.00651017,0.06425632,0.11243434,0.04628982,0.16494921,0.26781952,0.66288248
3.08854427,1.02980521,0.43190286,0.00629793,0.06386891,0.11827535,0.04322542,0.16410221,0.27021787,0.65918703
3.09454727,1.02683367,0.40199814,0.00610367,0.06347757,0.12407132,0.04038503,0.16348739,0.27263330,0.65709973
3.10055028,1.02522986,0.37466652,0.00592543,0.06304945,0.12971851,0.03776346,0.16300720,0.27490341,0.65628310
3.10655328,1.02438404,0.34979573,0.00576070,0.06255066,0.13511640,0.03535069,0.16255722,0.27686380,0.65636095
3.11255628,1.02366958,0.32722871,0.00560663,0.06194785,0.14017080,0.03313292,0.16203058,0.27835564,0.65693498
3.11855928,1.02247048,0.30677487,0.00546014,0.06120980,0.14479685,0.03109376,0.16132254,0.27923332,0.65760241
3.12456228,1.02020831,0.28822187,0.00531816,0.06030888,0.14892180,0.02921546,0.16033501,0.27937178,0.65797359
3.13056528,1.01636745,0.27134715,0.00517775,0.05922238,0.15248735,0.02747996,0.15898073,0.27867319,0.65768889
3.13656828,1.01051730,0.25592877,0.00503627,0.05793355,0.15545166,0.02586997,0.15718694,0.27707268,0.65643401
3.14257129,1.00233073,0.24175519,0.00489151,0.05643240,0.15779068,0.02436983,0.15489843,0.27454290,0.65395311
3.14857429,0.99159783,0.22863360,0.00474178,0.05471614,0.15949902,0.02296625,0.15207977,0.27109713,0.65005915
3.15457729,0.97823465,0.21639654,0.00458601,0.05278929,0.16059014,0.02164888,0.14871668,0.26679098,0.64464120
3.16058029,0.96228669,0.20490682,0.00442375,0.05066352,0.16109590,0.02041063,0.14481649,0.26172250,0.63766836
3.16658329,0.94392721,0.19406049,0.00425520,0.04835713,0.16106563,0.01924790,0.14040774,0.25603080,0.62919050
3.17258629,0.92345069,0.18378819,0.00408120,0.04589432,0.16056454,0.01816056,0.13553894,0.24989320,0.61933563
3.17858929,0.90126184,0.17405484,0.00390317,0.04330423,0.15967176,0.01715185,0.13027660,0.24352114,0.60830444
3.18459230,0.87786099,0.16485794,0.00372304,0.04061984,0.15847796,0.01622807,0.12470261,0.23715495,0.59636227
3.19059530,0.85382645,0.15622470,0.00354317,0.03787679,0.15708263,0.01539823,0.11891123,0.23105763,0.58382893
3.19659830,0.82979483,0.14820835,0.00336623,0.03511219,0.15559129,0.01467360,0.11300571,0.22550801,0.57106689
3.20260130,0.80643999,0.14088379,0.00319510,0.03236350,0.15411239,0.01406721,0.10709476,0.22079334,0.55846842
3.20860430,0.78445153,0.13434300,0.00303278,0.02966740,0.15275434,0.01359331,0.10128910,0.21720163,0.54644208
3.21460730,0.76451347,0.12869031,0.00288224,0.02705891,0.15162251,0.01326688,0.09569800,0.21501383,0.53539907
3.22061031,0.74728388,0.12403791,0.00274634,0.02457061,0.15081626,0.01310310,0.09042624,0.21449623,0.52574000
3.22661331,0.73337586,0.12050164,0.00262773,0.02223204,0.15042627,0.01311686,0.08557130,0.21589295,0.51784219
3.23261631,0.72334042,0.11819740,0.00252875,0.02006930,0.15053190,0.01332241,0.08122102,0.21941899,0.51204813
3.23861931,0.71765162,0.11723810,0.00245138,0.01810480,0.15119894,0.01373294,0.07745176,0.22525380,0.50865512
3.24462231,0.71669416,0.11773135,0.00239718,0.01635720,0.15247752,0.01436033,0.07432695,0.23353556,0.50790650
3.25062531,0.72075375,0.11977798,0.00236723,0.01484143,0.15440046,0.01521493,0.07189630,0.24435633,0.50998451
3.25662831,0.73001033,0.12347117,0.00236213,0.01356888,0.15698191,0.01630548,0.07019531,0.25775821,0.51500504
3.26263132,0.74453433,0.12889646,0.00238198,0.01254760,0.16021647,0.01763902,0.06924532,0.27373063,0.52301437
3.26863432,0.76428592,0.13613234,0.00242637,0.01178256,0.16407879,0.01922100,0.06905400,0.29220897,0.53398787
3.27463732,0.78911747,0.14525147,0.00249443,0.01127593,0.16852371,0.02105534,0.06961607,0.31307450,0.54783096
3.28064032,0.81877905,0.15632237,0.00258487,0.01102732,0.17348695,0.02314469,0.07091449,0.33615584,0.56438210
3.28664332,0.85292690,0.16941143,0.00269596,0.01103398,0.17888646,0.02549068,0.07292175,0.36123208,0.58341795
3.29264632,0.89113479,0.18458512,0.00282569,0.01129096,0.18462438,0.02809419,0.07560139,0.38803727,0.60466054
3.29864932,0.93290792,0.20191206,0.00297172,0.01179121,0.19058963,0.03095570,0.07890973,0.41626663,0.62778622
3.30465233,0.97769901,0.22146503,0.00313157,0.01252560,0.19666107,0.03407563,0.08279751,0.44558402,0.65243632
3.31065533,1.02492598,0.24332228,0.00330259,0.01348297,0.20271116,0.03745459,0.08721167,0.47563067,0.67822894
3.31665833,1.07399077,0.26756837,0.00348212,0.01465001,0.20861005,0.04109362,0.09209695,0.50603492,0.70477163
3.32266133,1.12429836,0.29429387,0.00366752,0.01601130,0.21422985,0.04499432,0.09739744,0.53642243,0.73167433
3.32866433,1.17527529,0.32359410,0.00385626,0.01754921,0.21944906,0.04915880,0.10305794,0.56642671,0.75856206
3.33466733,1.22638678,0.35556648,0.00404599,0.01924391,0.22415681,0.05358956,0.10902500,0.59569942,0.78508677
3.34067034,1.27715157,0.39030654,0.00423459,0.02107344,0.22825684,0.05828907,0.11524776,0.62391989,0.81093772
3.34667334,1.32715371,0.42790244,0.00442020,0.02301381,0.23167094,0.06325923,0.12167844,0.65080366,0.83584978
3.35267634,1.37605061,0.46842819,0.00460131,0.02503923,0.23434164,0.06850062,0.12827244,0.67610935,0.85960937
3.35867934,1.42357688,0.51193565,0.00477668,0.02712243,0.23623417,0.07401153,0.13498815,0.69964373,0.88205745
3.36468234,1.46954367,0.55844555,0.00494543,0.02923506,0.23733732,0.07978689,0.14178640,0.72126464,0.90308954
3.37068534,1.51383343,0.60793801,0.00510698,0.03134816,0.23766338,0.08581701,0.14862962,0.74088166,0.92265264
3.37668834,1.55639062,0.66034291,0.00526098,0.03343282,0.23724696,0.09208639,0.15548077,0.75845447,0.94073933
3.38269135,1.59720858,0.71553083,0.00540736,0.03546075,0.23614294,0.09857242,0.16230214,0.77398910,0.95737932
3.38869435,1.63631374,0.77330496,0.00554617,0.03740498,0.23442347,0.10524433,0.16905405,0.78753227,0.97262904
3.39469735,1.67374798,0.83339484,0.00567760,0.03924054,0.23217435,0.11206223,0.17569364,0.79916424,0.98655998
3.40070035,1.70955041,0.89545233,0.00580185,0.04094509,0.22949092,0.11897654,0.18217384,0.80899053,0.99924654
3.40670335,1.74373987,0.95905052,0.00591910,0.04249950,0.22647367,0.12592773,0.18844260,0.81713314,1.01075422
3.41270635,1.77629942,1.02368594,0.00602946,0.04388830,0.22322386,0.13284655,0.19444252,0.82372188,1.02112904
3.41870935,1.80716385,1.08878426,0.00613288,0.04510007,0.21983948,0.13965470,0.20011090,0.82888607,1.03038890
3.42471236,1.83621134,1.15370982,0.00622917,0.04612762,0.21641150,0.14626609,0.20538035,0.83274746,1.03851759
3.43071536,1.86325985,1.21777859,0.00631793,0.04696801,0.21302094,0.15258856,0.21017998,0.83541454,1.04546180
3.43671836,1.88806858,1.28027437,0.00639857,0.04762246,0.20973657,0.15852609,0.21443696,0.83697857,1.05113149
3.44272136,1.91034466,1.34046766,0.00647033,0.04809598,0.20661361,0.16398141,0.21807876,0.83751156,1.05540356
3.44872436,1.92975448,1.39763637,0.00653229,0.04839703,0.20369313,0.16885892,0.22103557,0.83706610,1.05812867
3.45472736,1.94593918,1.45108748,0.00658344,0.04853682,0.20100245,0.17306778,0.22324313,0.83567705,1.05914067
3.46073037,1.95853320,1.50017861,0.00662271,0.04852873,0.19855609,0.17652511,0.22464558,0.83336467,1.05826802
3.46673337,1.96718457,1.54433839,0.00664905,0.04838749,0.19635745,0.17915899,0.22519830,0.83013895,1.05534647
3.47273637,1.97157579,1.58308457,0.00666149,0.04812846,0.19440076,0.18091126,0.22487050,0.82600455,1.05023202
3.47873937,1.97144371,1.61603891,0.00665921,0.04776685,0.19267330,0.18173992,0.22364739,0.82096611,1.04281331
3.48474237,1.96659720,1.64293795,0.00664160,0.04731703,0.19115763,0.18162100,0.22153190,0.81503309,1.03302251
3.49074537,1.95693129,1.66363919,0.00660830,0.04679188,0.18983359,0.18054979,0.21854564,0.80822408,1.02084400
3.49674837,1.94243702,1.67812226,0.00655925,0.04620238,0.18868005,0.17854144,0.21472911,0.80056993,1.00632023
3.50275138,1.92320626,1.68648501,0.00649468,0.04555720,0.18767615,0.17563077,0.21014119,0.79211554,0.98955422
3.50875438,1.89943122,1.68893493,0.00641519,0.04486255,0.18680211,0.17187140,0.20485779,0.78292027,0.97070872
3.51475738,1.87139888,1.68577622,0.00632163,0.04412218,0.18603939,0.16733427,0.19896968,0.77305678,0.95000188
3.52076038,1.83948056,1.67739350,0.00621516,0.04333750,0.18537057,0.16210545,0.19257981,0.76260859,0.92769988
3.52676338,1.80411759,1.66423312,0.00609719,0.04250794,0.18477863,0.15628360,0.18580000,0.75166659,0.90410689
3.53276638,1.76580398,1.64678305,0.00596929,0.04163133,0.18424603,0.14997701,0.17874725,0.74032473,0.87955308
3.53876938,1.72506720,1.62555273,0.00583318,0.04070450,0.18375371,0.14330044,0.17153996,0.72867550,0.85438139
3.54477239,1.68244852,1.60105386,0.00569062,0.03972381,0.18327996,0.13637190,0.16429399,0.71680543,0.82893399
3.55077539,1.63848387,1.57378329,0.00554340,0.03868586,0.18279956,0.12930953,0.15711910,0.70479123,0.80353911
3.55677839,1.59368661,1.54420882,0.00539323,0.03758810,0.18228320,0.12222864,0.15011550,0.69269678,0.77849924
3.56278139,1.54853301,1.51275854,0.00524173,0.03642944,0.18169721,0.11523915,0.14337114,0.68057138,0.75408103
3.56878439,1.50345119,1.47981414,0.00509034,0.03521073,0.18100389,0.10844329,0.13695942,0.66844949,0.73050781
3.57478739,1.45881410,1.44570824,0.00494037,0.03393525,0.18016224,0.10193391,0.13093769,0.65635183,0.70795468
3.58079040,1.41493643,1.41072558,0.00479288,0.03260898,0.17912923,0.09579315,0.12534648,0.64428807,0.68654663
3.58679340,1.37207558,1.37510757,0.00464879,0.03124078,0.17786141,0.09009170,0.12020943,0.63226068,0.66635943
3.59279640,1.33043604,1.33905961,0.00450878,0.02984245,0.17631692,0.08488839,0.11553393,0.62026979,0.64742316
3.59879940,1.29017677,1.30276030,0.00437339,0.02842859,0.17445763,0.08023028,0.11131243,0.60831859,0.62972795
3.60480240,1.25142051,1.26637162,0.00424302,0.02701640,0.17225133,0.07615308,0.10752422,0.59641896,0.61323143
3.61080540,1.21426431,1.23004912,0.00411795,0.02562532,0.16967377,0.07268173,0.10413769,0.58459663,0.59786734
3.61680840,1.17879022,1.19395124,0.00399842,0.02427657,0.16671049,0.06983131,0.10111280,0.57289568,0.58355454
3.62281141,1.14507522,1.15824685,0.00388460,0.02299267,0.16335818,0.06760787,0.09840378,0.56138176,0.57020594
3.62881441,1.11319963,1.12312044,0.00377671,0.02179681,0.15962552,0.06600938,0.09596174,0.55014375,0.55773666
3.63481741,1.08325319,1.08877445,0.00367497,0.02071226,0.15553345,0.06502656,0.09373728,0.53929370,0.54607092
3.64082041,1.05533849,1.05542847,0.00357968,0.01976175,0.15111479,0.06464363,0.09168279,0.52896479,0.53514737
3.64682341,1.02957135,1.02331533,0.00349121,0.01896684,0.14641324,0.06483884,0.08975442,0.51930739,0.52492245
3.65282641,1.00607815,0.99267434,0.00341001,0.01834733,0.14148184,0.06558490,0.08791374,0.51048342,0.51537175
3.65882941,0.98499034,0.96374207,0.00333658,0.01792075,0.13638085,0.06684918,0.08612890,0.50265909,0.50648940
3.66483242,0.96643648,0.93674124,0.00327150,0.01770179,0.13117537,0.06859383,0.08437534,0.49599663,0.49828558
3.67083542,0.95053240,0.91186865,0.00321537,0.01770192,0.12593267,0.07077566,0.08263608,0.49064526,0.49078249
3.67683842,0.93737024,0.88928277,0.00316879,0.01792903,0.12071945,0.07334614,0.08090156,0.48673199,0.48400906
3.68284142,0.92700705,0.86909201,0.00313231,0.01838707,0.11559915,0.07625123,0.07916914,0.48435278,0.47799502
3.68884442,0.91945395,0.85134453,0.00310642,0.01907589,0.11062958,0.07943142,0.07744220,0.48356468,0.47276451
3.69484742,0.91466659,0.83602025,0.00309148,0.01999111,0.10586083,0.08282180,0.07572914,0.48437922,0.46833005
3.70085043,0.91253760,0.82302578,0.00308768,0.02112398,0.10133365,0.08635242,0.07404207,0.48675773,0.46468703
3.70685343,0.91289182,0.81219273,0.00309503,0.02246153,0.09707843,0.08994881,0.07239553,0.49060874,0.46180933
3.71285643,0.91548466,0.80327976,0.00311330,0.02398656,0.09311475,0.09353290,0.07080520,0.49578780,0.45964630
3.71885943,0.92000391,0.79597821,0.00314202,0.02567793,0.08945155,0.09702406,0.06928664,0.50209967,0.45812135
3.72486243,0.92607515,0.78992149,0.00318047,0.02751080,0.08608784,0.10034062,0.06785423,0.50930306,0.45713228
3.73086543,0.93327062,0.78469750,0.00322766,0.02945698,0.08301401,0.10340151,0.06652028,0.51711747,0.45655336
3.73686843,0.94112111,0.77986388,0.00328236,0.03148545,0.08021351,0.10612817,0.06529442,0.52523216,0.45623910
3.74287144,0.94913066,0.77496505,0.00334309,0.03356280,0.07766493,0.10844653,0.06418315,0.53331655,0.45602947
3.74887444,0.95679300,0.76955048,0.00340819,0.03565390,0.07534425,0.11028912,0.06318981,0.54103184,0.45575626
3.75487744,0.96360942,0.76319316,0.00347583,0.03772253,0.07322722,0.11159703,0.06231464,0.54804308,0.45525034
3.76088044,0.96910680,0.75550726,0.00354409,0.03973206,0.07129163,0.11232181,0.06155519,0.55403142,0.45434931
3.76688344,0.97285525,0.74616442,0.00361097,0.04164623,0.06951952,0.11242701,0.06090685,0.55870565,0.45290514
3.77288644,0.97448435,0.73490742,0.00367448,0.04342990,0.06789896,0.11188946,0.06036358,0.56181281,0.45079143
3.77888944,0.97369728,0.72156106,0.00373268,0.04504976,0.06642559,0.11070011,0.05991870,0.56314724,0.44790984
3.78489245,0.97028216,0.70603927,0.00378377,0.04647510,0.06510359,0.10886440,0.05956575,0.56255768,0.44419545
3.79089545,0.96412005,0.68834851,0.00382609,0.04767846,0.06394622,0.10640209,0.05929927,0.55995227,0.43962053
3.79689845,0.95518932,0.66858716,0.00385823,0.04863629,0.06297573,0.10334667,0.05911559,0.55530113,0.43419691
3.80290145,0.94356623,0.64694101,0.00387904,0.04932940,0.06222281,0.09974426,0.05901345,0.54863648,0.42797638
3.80890445,0.92942157,0.62367516,0.00388764,0.04974347,0.06172547,0.09565208,0.05899447,0.54005048,0.42104951
3.81490745,0.91301383,0.59912280,0.00388352,0.04986929,0.06152745,0.09113658,0.05906341,0.52969079,0.41354267
3.82091046,0.89467896,0.57367144,0.00386647,0.04970300,0.06167623,0.08627131,0.05922832,0.51775417,0.40561356
3.82691346,0.87481746,0.54774729,0.00383664,0.04924607,0.06222073,0.08113462,0.05950031,0.50447849,0.39744535
3.83291646,0.85387929,0.52179860,0.00379450,0.04850524,0.06320880,0.07580734,0.05989329,0.49013345,0.38923986
3.83891946,0.83234726,0.49627864,0.00374082,0.04749231,0.06468456,0.07037044,0.06042341,0.47501050,0.38120992
3.84492246,0.81071974,0.47162920,0.00367668,0.04622372,0.06668584,0.06490285,0.06110837,0.45941245,0.37357147
3.85092546,0.78949338,0.44826534,0.00360337,0.04472012,0.06924167,0.05947958,0.06196669,0.44364308,0.36653555
3.85692846,0.76914659,0.42656179,0.00352240,0.04300575,0.07237017,0.05416999,0.06301675,0.42799728,0.36030070
3.86293147,0.75012432,0.40684183,0.00343541,0.04110782,0.07607665,0.04903651,0.06427601,0.41275209,0.35504605
3.86893447,0.73282495,0.38936876,0.00334415,0.03905574,0.08035233,0.04413365,0.06576011,0.39815890,0.35092531
3.87493747,0.71758959,0.37434031,0.00325040,0.03688041,0.08517357,0.03950738,0.06748210,0.38443713,0.34806204
3.88094047,0.70469418,0.36188607,0.00315595,0.03461339,0.09050170,0.03519492,0.06945182,0.37176956,0.34654630
3.88694347,0.69434462,0.35206791,0.00306252,0.03228621,0.09628355,0.03122473,0.07167543,0.36029941,0.34643277
3.89294647,0.68667495,0.34488305,0.00297172,0.02992960,0.10245267,0.02761689,0.07415508,0.35012921,0.34774041
3.89894947,0.68174857,0.34026980,0.00288504,0.02757288,0.10893113,0.02438362,0.07688882,0.34132133,0.35045367
3.90495248,0.67956220,0.33811516,0.00280382,0.02524333,0.11563193,0.02153002,0.07987068,0.33390022,0.35452493
3.91095548,0.68005221,0.33826421,0.00272919,0.02296575,0.12246197,0.01905489,0.08309091,0.32785593,0.35987827
3.91695848,0.68310295,0.34053052,0.00266210,0.02076208,0.12932533,0.01695155,0.08653635,0.32314886,0.36641407
3.92296148,0.68855642,0.34470708,0.00260329,0.01865112,0.13612679,0.01520876,0.09019095,0.31971534,0.37401428
3.92896448,0.69622278,0.35057731,0.00255333,0.01664835,0.14277549,0.01381155,0.09403622,0.31747368,0.38254805
3.93496748,0.70589096,0.35792553,0.00251257,0.01476595,0.14918846,0.01274190,0.09805182,0.31633050,0.39187726
3.94097049,0.71733885,0.36654640,0.00248122,0.01301281,0.15529381,0.01197946,0.10221597,0.31618687,0.40186183
3.94697349,0.73034253,0.37625309,0.00245930,0.01139470,0.16103363,0.01150209,0.10650582,0.31694392,0.41236431
3.95297649,0.74468399,0.38688362,0.00244672,0.00991448,0.16636611,0.01128624,0.11089767,0.31850784,0.42325368
3.95897949,0.76015698,0.39830537,0.00244323,0.00857245,0.17126708,0.01130738,0.11536703,0.32079381,0.43440802
3.96498249,0.77657091,0.41041749,0.00244852,0.00736666,0.17573062,0.01154016,0.11988851,0.32372886,0.44571612
3.97098549,0.79375259,0.42315130,0.00246215,0.00629333,0.17976886,0.01195869,0.12443560,0.32725352,0.45707784
3.97698849,0.81154586,0.43646878,0.00248360,0.00534724,0.18341079,0.01253663,0.12898030,0.33132223,0.46840344
3.98299150,0.82980958,0.45035928,0.00251229,0.00452216,0.18670034,0.01324736,0.13349267,0.33590258,0.47961187
3.98899450,0.84841401,0.46483497,0.00254755,0.00381128,0.18969358,0.01406415,0.13794046,0.34097364,0.49062833
3.99499750,0.86723633,0.47992512,0.00258865,0.00320763,0.19245529,0.01496031,0.14228865,0.34652337,0.50138140
4.00100050,0.88615571,0.49566997,0.00263480,0.00270446,0.19505510,0.01590942,0.14649931,0.35254554,0.51179992
4.00700350,0.90504848,0.51211447,0.00268514,0.00229561,0.19756323,0.01688565,0.15053145,0.35903642,0.52181000
4.01300650,0.92378406,0.52930244,0.00273874,0.00197588,0.20004628,0.01786409,0.15434130,0.36599148,0.53133254
4.01900950,0.94222205,0.54727166,0.00279463,0.00174132,0.20256303,0.01882116,0.15788273,0.37340245,0.54028135
4.02501251,0.96021107,0.56605023,0.00285177,0.00158958,0.20516072,0.01973507,0.16110809,0.38125510,0.54856229
4.03101551,0.97758941,0.58565460,0.00290911,0.00152011,0.20787179,0.02058633,0.16396928,0.38952776,0.55607344
4.03701851,0.99418797,0.60608946,0.00296557,0.00153443,0.21071137,0.02135821,0.16641913,0.39819105,0.56270638
4.04302151,1.00983518,0.62734965,0.00302008,0.00163633,0.21367573,0.02203730,0.16841301,0.40720862,0.56834870
4.04902451,1.02436400,0.64942402,0.00307159,0.00183202,0.21674155,0.02261393,0.16991061,0.41653919,0.57288745
4.05502751,1.03762051,0.67230103,0.00311912,0.00213026,0.21986635,0.02308258,0.17087772,0.42613965,0.57621351
4.06103052,1.04947375,0.69597591,0.00316178,0.00254241,0.22298979,0.02344214,0.17128814,0.43596909,0.57822658
4.06703352,1.05982610,0.72045873,0.00319882,0.00308244,0.22603604,0.02369616,0.17112529,0.44599356,0.57884052
4.07303652,1.06862375,0.74578289,0.00322963,0.00376687,0.22891688,0.02385286,0.17038378,0.45619129,0.57798867
4.07903952,1.07586630,0.77201342,0.00325379,0.00461457,0.23153558,0.02392503,0.16907048,0.46655781,0.57562893
4.08504252,1.08161494,0.79925412,0.00327109,0.00564650,0.23379122,0.02392977,0.16720539,0.47711079,0.57174818
4.09104552,1.08599847,0.82765302,0.00328156,0.00688535,0.23558335,0.02388807,0.16482187,0.48789401,0.56636574
4.09704852,1.08921648,0.85740520,0.00328548,0.00835500,0.23681664,0.02382423,0.16196656,0.49898015,0.55953578
4.10305153,1.09153931,0.88875246,0.00328335,0.01007983,0.23740543,0.02376513,0.15869862,0.51047192,0.55134822
4.10905453,1.09330428,0.92197918,0.00327593,0.01208402,0.23727787,0.02373937,0.15508859,0.52250130,0.54192827
4.11505753,1.09490810,0.95740401,0.00326417,0.01439050,0.23637939,0.02377630,0.15121673,0.53522661,0.53143432
4.12106053,1.09679545,0.99536740,0.00324925,0.01702002,0.23467552,0.02390501,0.14717093,0.54882737,0.52005442
4.12706353,1.09944391,1.03621483,0.00323245,0.01998992,0.23215369,0.02415326,0.14304429,0.56349691,0.50800124
4.13306653,1.10334570,1.08027639,0.00321518,0.02331295,0.22882412,0.02454635,0.13893247,0.57943289,0.49550592
4.13906953,1.10898696,1.12784330,0.00319891,0.02699602,0.22471967,0.02510617,0.13493081,0.59682616,0.48281077
4.14507254,1.11682517,1.17914230,0.00318506,0.03103903,0.21989471,0.02585013,0.13113148,0.61584824,0.47016138
4.15107554,1.12726606,1.23430929,0.00317500,0.03543369,0.21442301,0.02679039,0.12762063,0.63663823,0.45779831
4.15707854,1.14064077,1.29336353,0.00316997,0.04016257,0.20839491,0.02793315,0.12447576,0.65928967,0.44594875
4.16308154,1.15718471,1.35618401,0.00317100,0.04519839,0.20191381,0.02927809,0.12176337,0.68383817,0.43481861
4.16908454,1.17701926,1.42248963,0.00317887,0.05050346,0.19509222,0.03081816,0.11953698,0.71025073,0.42458524
4.17508754,1.20013733,1.49182472,0.00319410,0.05602962,0.18804762,0.03253947,0.11783564,0.73841730,0.41539138
4.18109055,1.22639402,1.56355124,0.00321687,0.06171847,0.18089828,0.03442152,0.11668297,0.76814559,0.40734035
4.18709355,1.25550307,1.63684895,0.00324705,0.06750201,0.17375928,0.03643766,0.11608682,0.79915944,0.40049298
4.19309655,1.28703969,1.71072415,0.00328416,0.07330383,0.16673901,0.03855584,0.11603951,0.83110140,0.39486633
4.19909955,1.32045012,1.78402754,0.00332741,0.07904056,0.15993615,0.04073956,0.11651877,0.86353964,0.39043427
4.20510255,1.35506777,1.85548082,0.00337574,0.08462389,0.15343745,0.04294912,0.11748915,0.89597920,0.38713011
4.21110555,1.39013555,1.92371164,0.00342785,0.08996280,0.14731624,0.04514292,0.11890411,0.92787729,0.38485090
4.21710855,1.42483360,1.98729559,0.00348228,0.09496617,0.14163178,0.04727907,0.12070850,0.95866218,0.38346350
