energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.63731866,3.38146573,0.38766902,2.65140080,0.01490049,0.07492384,0.01609182,0.43335554,0.30630575,0.02689671
-4.63131566,3.42962433,0.39255739,2.68264101,0.01478222,0.07319529,0.01704666,0.44503513,0.30871520,0.02781297
-4.62531266,3.47054289,0.39646683,2.70836449,0.01464300,0.07152184,0.01800395,0.45550587,0.31024189,0.02863740
-4.61930965,3.50364573,0.39932670,2.72826378,0.01448684,0.06991926,0.01896183,0.46458403,0.31080040,0.02935460
-4.61330665,3.52850685,0.40108510,2.74214517,0.01431842,0.06840216,0.01991954,0.47211073,0.31031947,0.02995103
-4.60730365,3.54486844,0.40171097,2.74993882,0.01414289,0.06698414,0.02087754,0.47795725,0.30874566,0.03041545
-4.60130065,3.55265250,0.40119538,2.75170353,0.01396573,0.06567785,0.02183745,0.48202924,0.30604648,0.03073925
-4.59529765,3.55196491,0.39955188,2.74762601,0.01379255,0.06449495,0.02280198,0.48426979,0.30221274,0.03091675
-4.58929465,3.54309190,0.39681604,2.73801446,0.01362884,0.06344607,0.02377477,0.48466115,0.29726009,0.03094536
-4.58329165,3.52648898,0.39304411,2.72328709,0.01347984,0.06254051,0.02476010,0.48322512,0.29122965,0.03082567
-4.57728864,3.50276336,0.38831099,2.70395619,0.01335028,0.06178607,0.02576262,0.48002204,0.28418767,0.03056138
-4.57128564,3.47265078,0.38270754,2.68060884,0.01324427,0.06118866,0.02678689,0.47514845,0.27622440,0.03015919
-4.56528264,3.43698842,0.37633760,2.65388530,0.01316516,0.06075203,0.02783701,0.46873374,0.26745200,0.02962853
-4.55927964,3.39668533,0.36931473,2.62445665,0.01311544,0.06047744,0.02891614,0.46093578,0.25800194,0.02898121
-4.55327664,3.35269233,0.36175895,2.59300263,0.01309674,0.06036348,0.03002603,0.45193597,0.24802174,0.02823107
-4.54727364,3.30597293,0.35379371,2.56019123,0.01310981,0.06040590,0.03116660,0.44193388,0.23767143,0.02739345
-4.54127064,3.25747686,0.34554319,2.52666090,0.01315463,0.06059766,0.03233556,0.43114174,0.22711976,0.02648477
-4.53526763,3.20811734,0.33713003,2.49300620,0.01323052,0.06092908,0.03352812,0.41977913,0.21654047,0.02552198
-4.52926463,3.15875310,0.32867366,2.45976747,0.01333628,0.06138813,0.03473679,0.40806800,0.20610859,0.02452211
-4.52326163,3.11017551,0.32028913,2.42742462,0.01347046,0.06196095,0.03595130,0.39622817,0.19599705,0.02350180
-4.51725863,3.06310086,0.31208651,2.39639496,0.01363148,0.06263237,0.03715870,0.38447349,0.18637356,0.02247693
-4.51125563,3.01816749,0.30417070,2.36703463,0.01381793,0.06338661,0.03834352,0.37300872,0.17739791,0.02146223
-4.50525263,2.97593691,0.29664157,2.33964285,0.01402875,0.06420804,0.03948814,0.36202699,0.16921959,0.02047106
-4.49924962,2.93689803,0.28959427,2.31446818,0.01426338,0.06508187,0.04057328,0.35170785,0.16197581,0.01951517
-4.49324662,2.90147307,0.28311949,2.29171583,0.01452195,0.06599483,0.04157858,0.34221590,0.15578981,0.01860456
-4.48724362,2.87002418,0.27730364,2.27155487,0.01480529,0.06693577,0.04248328,0.33369962,0.15076943,0.01774749
-4.48124062,2.84285927,0.27222858,2.25412454,0.01511500,0.06789604,0.04326694,0.32629051,0.14700584,0.01695039
-4.47523762,2.82023618,0.26797102,2.23953885,0.01545333,0.06886973,0.04391024,0.32010215,0.14457238,0.01621797
-4.46923462,2.80236430,0.26460138,2.22788888,0.01582311,0.06985369,0.04439569,0.31522930,0.14352345,0.01555327
-4.46323162,2.78940328,0.26218203,2.21924251,0.01622749,0.07084731,0.04470836,0.31174676,0.14389348,0.01495782
-4.45722861,2.78145875,0.26076516,2.21364168,0.01666976,0.07185212,0.04483646,0.30970803,0.14569579,0.01443172
-4.45122561,2.77857531,0.26039013,2.21109743,0.01715299,0.07287111,0.04477191,0.30914384,0.14892163,0.01397385
-4.44522261,2.78072762,0.26108065,2.21158331,0.01767973,0.07390804,0.04451064,0.31006051,0.15353923,0.01358195
-4.43921961,2.78781050,0.26284181,2.21502801,0.01825171,0.07496644,0.04405287,0.31243838,0.15949305,0.01325282
-4.43321661,2.79962929,0.26565731,2.22130820,0.01886953,0.07604879,0.04340314,0.31623034,0.16670337,0.01298240
-4.42721361,2.81589188,0.26948713,2.23024242,0.01953236,0.07715554,0.04257023,0.32136081,0.17506623,0.01276595
-4.42121061,2.83620353,0.27426573,2.24158728,0.02023779,0.07828432,0.04156691,0.32772522,0.18445394,0.01259812
-4.41520760,2.86006592,0.27990118,2.25503644,0.02098165,0.07942925,0.04040955,0.33519023,0.19471623,0.01247310
-4.40920460,2.88688109,0.28627528,2.27022340,0.02175800,0.08058050,0.03911767,0.34359492,0.20568216,0.01238471
-4.40320160,2.91596094,0.29324482,2.28672803,0.02255916,0.08172406,0.03771333,0.35275295,0.21716278,0.01232652
-4.39719860,2.94654249,0.30064411,2.30408721,0.02337586,0.08284182,0.03622052,0.36245580,0.22895468,0.01229195
-4.39119560,2.97780843,0.30828860,2.32180903,0.02419751,0.08391186,0.03466449,0.37247715,0.24084426,0.01227443
-4.38519260,3.00891229,0.31597966,2.33939001,0.02501249,0.08490911,0.03307114,0.38257812,0.25261271,0.01226745
-4.37918959,3.03900711,0.32351034,2.35633432,0.02580853,0.08580621,0.03146636,0.39251347,0.26404156,0.01226478
-4.37318659,3.06727591,0.33067171,2.37217401,0.02657318,0.08657453,0.02987551,0.40203836,0.27491862,0.01226052
-4.36718359,3.09296259,0.33725974,2.38648877,0.02729425,0.08718535,0.02832291,0.41091538,0.28504403,0.01224928
-4.36118059,3.11540105,0.34308225,2.39892410,0.02796025,0.08761119,0.02683141,0.41892174,0.29423621,0.01222629
-4.35517759,3.13404108,0.34796562,2.40920657,0.02856087,0.08782701,0.02542213,0.42585604,0.30233751,0.01218753
-4.34917459,3.14846936,0.35176094,2.41715512,0.02908733,0.08781143,0.02411419,0.43154452,0.30921913,0.01212979
-4.34317159,3.15842416,0.35434929,2.42268765,0.02953272,0.08754779,0.02292457,0.43584634,0.31478528,0.01205079
-4.33716858,3.16380299,0.35564594,2.42582232,0.02989225,0.08702497,0.02186807,0.43865768,0.31897614,0.01194918
-4.33116558,3.16466266,0.35560312,2.42667365,0.03016337,0.08623805,0.02095729,0.43991458,0.32176968,0.01182461
-4.32516258,3.16121188,0.35421140,2.42544336,0.03034587,0.08518860,0.02020264,0.43959420,0.32318207,0.01167767
-4.31915958,3.15379680,0.35149950,2.42240686,0.03044181,0.08388475,0.01961246,0.43771460,0.32326672,0.01150988
-4.31315658,3.14288050,0.34753257,2.41789603,0.03045540,0.08234093,0.01919305,0.43433306,0.32211192,0.01132358
-4.30715358,3.12901779,0.34240912,2.41227962,0.03039276,0.08057738,0.01894878,0.42954297,0.31983730,0.01112183
-4.30115058,3.11282671,0.33625665,2.40594237,0.03026171,0.07861941,0.01888215,0.42346959,0.31658901,0.01090826
-4.29514757,3.09495857,0.32922629,2.39926429,0.03007136,0.07649642,0.01899376,0.41626478,0.31253416,0.01068693
-4.28914457,3.07606828,0.32148668,2.39260130,0.02983182,0.07424088,0.01928239,0.40810102,0.30785445,0.01046218
-4.28314157,3.05678638,0.31321742,2.38626845,0.02955377,0.07188711,0.01974492,0.39916508,0.30273949,0.01023840
-4.27713857,3.03769451,0.30460239,2.38052663,0.02924811,0.06947015,0.02037623,0.38965145,0.29738000,0.01001989
-4.27113557,3.01930523,0.29582315,2.37557337,0.02892557,0.06702456,0.02116918,0.37975594,0.29196119,0.00981068
-4.26513257,3.00204715,0.28705286,2.37153831,0.02859640,0.06458335,0.02211443,0.36966972,0.28665658,0.00961440
-4.25912956,2.98625585,0.27845082,2.36848319,0.02827005,0.06217706,0.02320037,0.35957389,0.28162257,0.00943410
-4.25312656,2.97217055,0.27015785,2.36640631,0.02795491,0.05983296,0.02441305,0.34963479,0.27699392,0.00927219
-4.24712356,2.95993649,0.26229278,2.36525090,0.02765809,0.05757441,0.02573610,0.34000025,0.27288028,0.00913031
-4.24112056,2.94961229,0.25494990,2.36491675,0.02738524,0.05542051,0.02715077,0.33079678,0.26936393,0.00900933
-4.23511756,2.94118152,0.24819764,2.36527409,0.02714044,0.05338587,0.02863602,0.32212765,0.26649881,0.00890929
-4.22911456,2.93456760,0.24207832,2.36617896,0.02692612,0.05148061,0.03016870,0.31407205,0.26431068,0.00882946
-4.22311156,2.92965074,0.23660897,2.36748882,0.02674301,0.04971055,0.03172382,0.30668502,0.26279858,0.00876833
-4.21710855,2.92628586,0.23178303,2.36907757,0.02659016,0.04807758,0.03327495,0.29999825,0.26193732,0.00872375
-4.21110555,2.92432034,0.22757293,2.37084891,0.02646500,0.04658010,0.03479473,0.29402159,0.26168080,0.00869297
-4.20510255,2.92361045,0.22393323,2.37274735,0.02636340,0.04521366,0.03625539,0.28874510,0.26196622,0.00867279
-4.19909955,2.92403546,0.22080428,2.37476605,0.02627982,0.04397159,0.03762948,0.28414155,0.26271855,0.00865969
-4.19309655,2.92550871,0.21811610,2.37695105,0.02620750,0.04284574,0.03889054,0.28016921,0.26385545,0.00864996
-4.18709355,2.92798485,0.21579238,2.37940164,0.02613863,0.04182711,0.04001383,0.27677483,0.26529204,0.00863989
-4.18109055,2.93146294,0.21375434,2.38226657,0.02606458,0.04090658,0.04097709,0.27389664,0.26694543,0.00862586
-4.17508754,2.93598499,0.21192441,2.38573639,0.02597622,0.04007547,0.04176117,0.27146721,0.26873876,0.00860449
-4.16908454,2.94163017,0.21022944,2.39003203,0.02586417,0.03932605,0.04235071,0.26941622,0.27060454,0.00857279
-4.16308154,2.94850472,0.20860342,2.39539021,0.02571911,0.03865190,0.04273456,0.26767281,0.27248711,0.00852823
-4.15707854,2.95672809,0.20698959,2.40204614,0.02553211,0.03804819,0.04290619,0.26616763,0.27434409,0.00846883
-4.15107554,2.96641599,0.20534189,2.41021452,0.02529493,0.03751179,0.04286386,0.26483451,0.27614682,0.00839321
-4.14507254,2.97766118,0.20362570,2.42006952,0.02500034,0.03704117,0.04261068,0.26361160,0.27787975,0.00830061
-4.13906953,2.99051308,0.20181791,2.43172494,0.02464233,0.03663631,0.04215442,0.26244211,0.27953884,0.00819090
-4.13306653,3.00495733,0.19990637,2.44521534,0.02421638,0.03629834,0.04150722,0.26127464,0.28112913,0.00806451
-4.12706353,3.02089645,0.19788870,2.46047952,0.02371964,0.03602918,0.04068509,0.26006303,0.28266162,0.00792241
-4.12106053,3.03813304,0.19577069,2.47734709,0.02315102,0.03583102,0.03970733,0.25876602,0.28414968,0.00776604
-4.11505753,3.05635655,0.19356434,2.49552911,0.02251125,0.03570582,0.03859575,0.25734655,0.28560528,0.00759717
-4.10905453,3.07513473,0.19128562,2.51461370,0.02180287,0.03565479,0.03737397,0.25577099,0.28703527,0.00741783
-4.10305153,3.09391072,0.18895220,2.53406697,0.02103012,0.03567784,0.03606650,0.25400826,0.28843793,0.00723020
-4.09704852,3.11200625,0.18658120,2.55323974,0.02019884,0.03577315,0.03469800,0.25202901,0.28980017,0.00703649
-4.09104552,3.12863147,0.18418716,2.57138008,0.01931623,0.03593676,0.03329248,0.24980497,0.29109535,0.00683883
-4.08504252,3.14290123,0.18178030,2.58765134,0.01839061,0.03616236,0.03187259,0.24730846,0.29228217,0.00663920
-4.07903952,3.15385740,0.17936512,2.60115524,0.01743113,0.03644111,0.03045905,0.24451217,0.29330450,0.00643935
-4.07303652,3.16049669,0.17693962,2.61095907,0.01644752,0.03676166,0.02907017,0.24138929,0.29409223,0.00624073
-4.06703352,3.16180263,0.17449482,2.61612607,0.01544971,0.03711032,0.02772153,0.23791389,0.29456326,0.00604447
-4.06103052,3.15678063,0.17201499,2.61574764,0.01444762,0.03747130,0.02642582,0.23406160,0.29462628,0.00585137
-4.05502751,3.14449431,0.16947826,2.60897603,0.01345081,0.03782719,0.02519275,0.22981064,0.29418441,0.00566187
-4.04902451,3.12410172,0.16685768,2.59505600,0.01246832,0.03815945,0.02402924,0.22514285,0.29313936,0.00547615
-4.04302151,3.09488953,0.16412270,2.57335418,0.01150841,0.03844902,0.02293956,0.22004505,0.29139592,0.00529408
-4.03701851,3.05630371,0.16124086,2.54338463,0.01057843,0.03867697,0.02192574,0.21451024,0.28886656,0.00511535
-4.03101551,3.00797527,0.15817969,2.50482960,0.00968473,0.03882521,0.02098792,0.20853885,0.28547574,0.00493952
-4.02501251,2.94973980,0.15490862,2.45755453,0.00883261,0.03887715,0.02012487,0.20213978,0.28116393,0.00476605
-4.01900950,2.88164992,0.15140089,2.40161667,0.00802626,0.03881830,0.01933448,0.19533124,0.27589084,0.00459441
-4.01300650,2.80398026,0.14763523,2.33726707,0.00726885,0.03863690,0.01861427,0.18814123,0.26963795,0.00442413
-4.00700350,2.71722463,0.14359736,2.26494582,0.00656256,0.03832430,0.01796190,0.18060776,0.26241005,0.00425489
-4.00100050,2.62208570,0.13928112,2.18527103,0.00590867,0.03787538,0.01737561,0.17277858,0.25423578,0.00408651
-3.99499750,2.51945775,0.13468923,2.09902201,0.00530769,0.03728876,0.01685467,0.16471068,0.24516718,0.00391905
-3.98899450,2.41040324,0.12983370,2.00711754,0.00475944,0.03656684,0.01639967,0.15646929,0.23527830,0.00375281
-3.98299150,2.29612444,0.12473577,1.91059016,0.00426320,0.03571582,0.01601281,0.14812664,0.22466288,0.00358832
-3.97698849,2.17793126,0.11942547,1.81055779,0.00381780,0.03474551,0.01569806,0.13976046,0.21343141,0.00342638
-3.97098549,2.05720661,0.11394090,1.70819358,0.00342175,0.03366898,0.01546125,0.13145218,0.20170760,0.00326803
-3.96498249,1.93537072,0.10832704,1.60469535,0.00307330,0.03250221,0.01531002,0.12328516,0.18962446,0.00311451
-3.95897949,1.81384569,0.10263448,1.50125571,0.00277055,0.03126356,0.01525374,0.11534267,0.17732025,0.00296723
-3.95297649,1.69402148,0.09691787,1.39903370,0.00251147,0.02997321,0.01530332,0.10770608,0.16493446,0.00282774
-3.94697349,1.57722436,0.09123423,1.29912897,0.00229398,0.02865253,0.01547092,0.10045295,0.15260398,0.00269764
-3.94097049,1.46468873,0.08564134,1.20255908,0.00211594,0.02732347,0.01576967,0.09365544,0.14045962,0.00257859
-3.93496748,1.35753301,0.08019603,1.11024041,0.00197519,0.02600788,0.01621325,0.08737879,0.12862307,0.00247217
-3.92896448,1.25674002,0.07495267,1.02297307,0.00186950,0.02472690,0.01681549,0.08168011,0.11720449,0.00237989
-3.92296148,1.16314208,0.06996174,0.94142986,0.00179662,0.02350039,0.01758998,0.07660740,0.10630067,0.00230313
-3.91695848,1.07741109,0.06526864,0.86614943,0.00175422,0.02234643,0.01854965,0.07219892,0.09599383,0.00224304
-3.91095548,1.00005335,0.06091271,0.79753327,0.00173985,0.02128080,0.01970637,0.06848272,0.08635103,0.00220059
-3.90495248,0.93140900,0.05692657,0.73584657,0.00175100,0.02031675,0.02107062,0.06547666,0.07742423,0.00217643
-3.89894947,0.87165574,0.05333568,0.68122233,0.00178498,0.01946462,0.02265121,0.06318852,0.06925079,0.00217095
-3.89294647,0.82081647,0.05015825,0.63366862,0.00183898,0.01873183,0.02445503,0.06161648,0.06185450,0.00218425
-3.88694347,0.77877025,0.04740539,0.59307825,0.00191005,0.01812275,0.02648696,0.06074983,0.05524693,0.00221610
-3.88094047,0.74526616,0.04508159,0.55924060,0.00199510,0.01763884,0.02874980,0.06056983,0.04942906,0.00226600
-3.87493747,0.71993952,0.04318539,0.53185506,0.00209091,0.01727884,0.03124426,0.06105083,0.04439312,0.00233315
-3.86893447,0.70232968,0.04171038,0.51054560,0.00219418,0.01703904,0.03396912,0.06216145,0.04012447,0.00241650
-3.86293147,0.69189906,0.04064633,0.49487590,0.00230158,0.01691366,0.03692133,0.06386590,0.03660348,0.00251480
-3.85692846,0.68805257,0.03998047,0.48436480,0.00240973,0.01689533,0.04009626,0.06612532,0.03380742,0.00262662
-3.85092546,0.69015705,0.03969891,0.47850140,0.00251537,0.01697558,0.04348788,0.06889918,0.03171206,0.00275039
-3.84492246,0.69755998,0.03978813,0.47675956,0.00261532,0.01714536,0.04708901,0.07214658,0.03029325,0.00288446
-3.83891946,0.70960699,0.04023647,0.47861133,0.00270661,0.01739567,0.05089152,0.07582754,0.02952805,0.00302716
-3.83291646,0.72565780,0.04103553,0.48353906,0.00278652,0.01771804,0.05488643,0.07990411,0.02939578,0.00317682
-3.82691346,0.74509987,0.04218154,0.49104585,0.00285267,0.01810509,0.05906401,0.08434136,0.02987860,0.00333181
-3.82091046,0.76735982,0.04367650,0.50066423,0.00290303,0.01855100,0.06341374,0.08910819,0.03096188,0.00349063
-3.81490745,0.79191198,0.04552918,0.51196275,0.00293603,0.01905194,0.06792419,0.09417787,0.03263417,0.00365187
-3.80890445,0.81828420,0.04775575,0.52455059,0.00295054,0.01960632,0.07258273,0.09952840,0.03488690,0.00381427
-3.80290145,0.84606069,0.05038016,0.53808009,0.00294593,0.02021506,0.07737526,0.10514259,0.03771376,0.00397671
-3.79689845,0.87488209,0.05343417,0.55224726,0.00292208,0.02088167,0.08228573,0.11100788,0.04110976,0.00413824
-3.79089545,0.90444289,0.05695690,0.56679054,0.00287934,0.02161218,0.08729563,0.11711591,0.04507012,0.00429805
-3.78489245,0.93448650,0.06099406,0.58148782,0.00281852,0.02241504,0.09238352,0.12346185,0.04958891,0.00445545
-3.77888944,0.96479836,0.06559666,0.59615227,0.00274087,0.02330076,0.09752442,0.13004352,0.05465753,0.00460987
-3.77288644,0.99519753,0.07081932,0.61062706,0.00264802,0.02428154,0.10268942,0.13686029,0.06026316,0.00476082
-3.76688344,1.02552741,0.07671818,0.62477947,0.00254193,0.02537071,0.10784525,0.14391182,0.06638713,0.00490784
-3.76088044,1.05564587,0.08334843,0.63849475,0.00242478,0.02658213,0.11295406,0.15119675,0.07300342,0.00505052
-3.75487744,1.08541575,0.09076146,0.65167007,0.00229896,0.02792942,0.11797337,0.15871123,0.08007728,0.00518841
-3.74887444,1.11469596,0.09900188,0.66420894,0.00216698,0.02942527,0.12285627,0.16644749,0.08756405,0.00532103
-3.74287144,1.14333386,0.10810435,0.67601649,0.00203138,0.03108059,0.12755183,0.17439249,0.09540832,0.00544783
-3.73686843,1.17115944,0.11809036,0.68699579,0.00189469,0.03290374,0.13200583,0.18252665,0.10354351,0.00556819
-3.73086543,1.19798150,0.12896521,0.69704556,0.00175939,0.03489981,0.13616174,0.19082277,0.11189181,0.00568138
-3.72486243,1.22358634,0.14071524,0.70605929,0.00162786,0.03706993,0.13996194,0.19924518,0.12036470,0.00578660
-3.71885943,1.24773895,0.15330551,0.71392600,0.00150234,0.03941072,0.14334927,0.20774931,0.12886394,0.00588297
-3.71285643,1.27018695,0.16667807,0.72053249,0.00138493,0.04191393,0.14626865,0.21628148,0.13728318,0.00596955
-3.70685343,1.29066696,0.18075102,0.72576710,0.00127758,0.04456620,0.14866892,0.22477927,0.14550996,0.00604535
-3.70085043,1.30891344,0.19541841,0.72952479,0.00118214,0.04734907,0.15050474,0.23317226,0.15342834,0.00610940
-3.69484742,1.32466958,0.21055121,0.73171328,0.00110029,0.05023921,0.15173846,0.24138332,0.16092181,0.00616079
-3.68884442,1.33769969,0.22599928,0.73225988,0.00103367,0.05320887,0.15234189,0.24933036,0.16787662,0.00619867
-3.68284142,1.34780277,0.24159444,0.73111882,0.00098385,0.05622664,0.15229790,0.25692858,0.17418521,0.00622235
-3.67683842,1.35482638,0.25715462,0.72827851,0.00095238,0.05925835,0.15160175,0.26409310,0.17974981,0.00623132
-3.67083542,1.35868030,0.27248890,0.72376830,0.00094081,0.06226823,0.15026207,0.27074200,0.18448583,0.00622533
-3.66483242,1.35934909,0.28740341,0.71766446,0.00095077,0.06522020,0.14830139,0.27679953,0.18832515,0.00620439
-3.65882941,1.35690289,0.30170776,0.71009477,0.00098392,0.06807932,0.14575627,0.28219948,0.19121889,0.00616883
-3.65282641,1.35150578,0.31522186,0.70124144,0.00104199,0.07081322,0.14267687,0.28688847,0.19313976,0.00611934
-3.64682341,1.34342085,0.32778266,0.69134204,0.00112680,0.07339357,0.13912604,0.29082901,0.19408365,0.00605695
-3.64082041,1.33301171,0.33925065,0.68068802,0.00124022,0.07579746,0.13517790,0.29400225,0.19407058,0.00598306
-3.63481741,1.32073975,0.34951572,0.66962098,0.00138411,0.07800858,0.13091592,0.29641000,0.19314476,0.00589941
-3.62881441,1.30715710,0.35850194,0.65852624,0.00156034,0.08001817,0.12643068,0.29807622,0.19137381,0.00580808
-3.62281141,1.29289510,0.36617120,0.64782413,0.00177064,0.08182570,0.12181724,0.29904744,0.18884718,0.00571140
-3.61680840,1.27864852,0.37252522,0.63795894,0.00201663,0.08343920,0.11717224,0.29939235,0.18567373,0.00561194
-3.61080540,1.26515587,0.37760590,0.62938593,0.00229963,0.08487516,0.11259099,0.29920033,0.18197861,0.00551240
-3.60480240,1.25317642,0.38149395,0.62255695,0.00262067,0.08615805,0.10816445,0.29857887,0.17789956,0.00541555
-3.59879940,1.24346469,0.38430561,0.61790490,0.00298033,0.08731952,0.10397638,0.29765012,0.17358279,0.00532413
-3.59279640,1.23674348,0.38618782,0.61582799,0.00337871,0.08839709,0.10010071,0.29654650,0.16917852,0.00524075
-3.58679340,1.23367642,0.38731180,0.61667420,0.00381534,0.08943265,0.09659927,0.29540564,0.16483649,0.00516779
-3.58079040,1.23484148,0.38786550,0.62072679,0.00428913,0.09047067,0.09351992,0.29436483,0.16070158,0.00510733
-3.57478739,1.24070642,0.38804519,0.62819149,0.00479837,0.09155618,0.09089522,0.29355526,0.15690968,0.00506100
