energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.50275138,1.98986577,0.00424029,0.05511196,0.34603164,0.05625761,0.41861329,1.82481335,0.01400547,0.26654908
3.50875438,2.04737159,0.00450720,0.05358812,0.35421098,0.05460523,0.42360338,1.89150054,0.01502851,0.26554800
3.51475738,2.09767114,0.00476043,0.05198314,0.36229079,0.05287034,0.42742719,1.95077193,0.01603532,0.26384957
3.52076038,2.13963004,0.00499615,0.05029974,0.37019678,0.05106512,0.42995053,2.00137434,0.01701400,0.26142506
3.52676338,2.17224215,0.00521073,0.04854145,0.37783803,0.04920108,0.43105545,2.04219938,0.01795252,0.25825166
3.53276638,2.19466118,0.00540083,0.04671272,0.38510811,0.04728888,0.43064428,2.07231776,0.01883894,0.25431397
3.53876938,2.20622821,0.00556346,0.04481891,0.39188707,0.04533839,0.42864336,2.09100866,0.01966163,0.24960551
3.54477239,2.20649375,0.00569610,0.04286648,0.39804414,0.04335876,0.42500627,2.09778253,0.02040953,0.24413022
3.55077539,2.19523316,0.00579673,0.04086299,0.40344117,0.04135854,0.41971642,2.09239633,0.02107236,0.23790365
3.55677839,2.17245463,0.00586391,0.03881728,0.40793654,0.03934586,0.41278870,2.07486049,0.02164080,0.23095389
3.56278139,2.13839938,0.00589679,0.03673947,0.41138943,0.03732865,0.40427023,2.04543722,0.02210672,0.22332199
3.56878439,2.09353389,0.00589513,0.03464096,0.41366440,0.03531480,0.39423990,2.00463034,0.02246333,0.21506192
3.57478739,2.03853480,0.00585930,0.03253439,0.41463592,0.03331228,0.38280704,1.95316713,0.02270533,0.20624000
3.58079040,1.97426701,0.00579022,0.03043350,0.41419284,0.03132929,0.37010887,1.89197315,0.02282899,0.19693383
3.58679340,1.90175621,0.00568939,0.02835293,0.41224251,0.02937426,0.35630730,1.82214137,0.02283230,0.18723065
3.59279640,1.82215709,0.00555878,0.02630795,0.40871452,0.02745587,0.34158474,1.74489683,0.02271496,0.17722545
3.59879940,1.73671879,0.00540077,0.02431421,0.40356377,0.02558296,0.32613958,1.66155887,0.02247844,0.16701866
3.60480240,1.64674903,0.00521813,0.02238734,0.39677291,0.02376444,0.31018118,1.57350217,0.02212591,0.15671367
3.61080540,1.55357846,0.00501387,0.02054261,0.38835388,0.02200914,0.29392474,1.48211856,0.02166227,0.14641433
3.61680840,1.45852666,0.00479121,0.01879459,0.37834856,0.02032559,0.27758623,1.38878081,0.02109398,0.13622239
3.62281141,1.36287085,0.00455349,0.01715678,0.36682860,0.01872192,0.26137753,1.29480982,0.02042896,0.12623521
3.62881441,1.26781844,0.00430407,0.01564131,0.35389413,0.01720558,0.24550191,1.20144612,0.01967645,0.11654361
3.63481741,1.17448386,0.00404631,0.01425864,0.33967170,0.01578322,0.23014991,1.10982636,0.01884682,0.10723006
3.64082041,1.08387035,0.00378345,0.01301735,0.32431136,0.01446051,0.21549585,1.02096516,0.01795131,0.09836725
3.64682341,0.99685658,0.00351858,0.01192396,0.30798291,0.01324200,0.20169483,0.93574249,0.01700186,0.09001701
3.65282641,0.91418821,0.00325461,0.01098278,0.29087169,0.01213103,0.18888026,0.85489631,0.01601080,0.08222959
3.65882941,0.83647390,0.00299418,0.01019590,0.27317379,0.01112968,0.17716207,0.77902015,0.01499066,0.07504344
3.66483242,0.76418556,0.00273967,0.00956311,0.25509111,0.01023868,0.16662537,0.70856509,0.01395383,0.06848513
3.67083542,0.69766200,0.00249318,0.00908199,0.23682627,0.00945747,0.15732963,0.64384543,0.01291237,0.06256977
3.67683842,0.63711570,0.00225650,0.00874794,0.21857770,0.00878419,0.14930835,0.58504746,0.01187778,0.05730157
3.68284142,0.58264186,0.00203109,0.00855436,0.20053497,0.00821575,0.14256920,0.53224053,0.01086074,0.05267466
3.68884442,0.53422924,0.00181814,0.00849272,0.18287465,0.00774792,0.13709458,0.48538981,0.00987098,0.04867409
3.69484742,0.49177242,0.00161851,0.00855283,0.16575673,0.00737546,0.13284257,0.44437012,0.00891712,0.04527693
3.70085043,0.45508469,0.00143282,0.00872301,0.14932178,0.00709218,0.12974844,0.40898026,0.00800657,0.04245345
3.70685343,0.42391163,0.00126138,0.00899034,0.13368889,0.00689118,0.12772640,0.37895755,0.00714542,0.04016845
3.71285643,0.39794466,0.00110431,0.00934098,0.11895441,0.00676498,0.12667192,0.35399201,0.00633851,0.03838254
3.71885943,0.37683463,0.00096151,0.00976039,0.10519152,0.00670569,0.12646444,0.33374015,0.00558935,0.03705345
3.72486243,0.36020499,0.00083268,0.01023376,0.09245058,0.00670524,0.12697039,0.31783791,0.00490024,0.03613742
3.73086543,0.34766455,0.00071742,0.01074627,0.08076019,0.00675559,0.12804674,0.30591278,0.00427231,0.03559042
3.73686843,0.33881952,0.00061518,0.01128350,0.07012881,0.00684892,0.12954466,0.29759491,0.00370567,0.03536950
3.74287144,0.33328473,0.00052536,0.01183182,0.06054696,0.00697792,0.13131356,0.29252695,0.00319953,0.03543400
3.74887444,0.33069389,0.00044732,0.01237874,0.05198973,0.00713595,0.13320517,0.29037275,0.00275233,0.03574665
3.75487744,0.33070863,0.00038040,0.01291330,0.04441957,0.00731727,0.13507764,0.29082468,0.00236195,0.03627463
3.76088044,0.33302625,0.00032400,0.01342643,0.03778928,0.00751729,0.13679955,0.29360945,0.00202581,0.03699051
3.76688344,0.33738593,0.00027754,0.01391123,0.03204490,0.00773267,0.13825356,0.29849248,0.00174108,0.03787295
3.77288644,0.34357344,0.00024059,0.01436331,0.02712868,0.00796154,0.13933976,0.30528072,0.00150481,0.03890729
3.77888944,0.35142404,0.00021283,0.01478095,0.02298181,0.00820357,0.13997839,0.31382389,0.00131409,0.04008593
3.78489245,0.36082377,0.00019411,0.01516525,0.01954700,0.00846003,0.14011199,0.32401421,0.00116620,0.04140842
3.79089545,0.37170900,0.00018450,0.01552020,0.01677081,0.00873386,0.13970668,0.33578482,0.00105870,0.04288138
3.79689845,0.38406445,0.00018427,0.01585268,0.01460573,0.00902954,0.13875274,0.34910683,0.00098958,0.04451812
3.80290145,0.39791981,0.00019401,0.01617228,0.01301194,0.00935310,0.13726433,0.36398551,0.00095733,0.04633805
3.80890445,0.41334522,0.00021458,0.01649111,0.01195883,0.00971189,0.13527831,0.38045567,0.00096108,0.04836583
3.81490745,0.43044598,0.00024720,0.01682353,0.01142623,0.01011443,0.13285241,0.39857671,0.00100061,0.05063031
3.82091046,0.44935667,0.00029342,0.01718568,0.01140537,0.01057011,0.13006261,0.41842758,0.00107648,0.05316334
3.82691346,0.47023520,0.00035521,0.01759511,0.01189954,0.01108896,0.12699993,0.44010199,0.00119005,0.05599838
3.83291646,0.49325699,0.00043493,0.01807018,0.01292451,0.01168123,0.12376686,0.46370433,0.00134353,0.05916907
3.83891946,0.51860961,0.00053536,0.01862956,0.01450862,0.01235716,0.12047340,0.48934620,0.00154001,0.06270770
3.84492246,0.54648806,0.00065968,0.01929157,0.01669260,0.01312649,0.11723299,0.51714411,0.00178347,0.06664381
3.85092546,0.57709082,0.00081147,0.02007365,0.01952902,0.01399818,0.11415851,0.54721801,0.00207877,0.07100269
3.85692846,0.61061657,0.00099468,0.02099174,0.02308137,0.01498004,0.11135834,0.57969077,0.00243159,0.07580410
3.86293147,0.64726159,0.00121356,0.02205971,0.02742276,0.01607834,0.10893284,0.61468842,0.00284839,0.08106113
3.86893447,0.68721740,0.00147259,0.02328889,0.03263411,0.01729757,0.10697116,0.65234054,0.00333625,0.08677920
3.87493747,0.73066851,0.00177639,0.02468757,0.03880194,0.01864015,0.10554857,0.69278070,0.00390277,0.09295529
3.88094047,0.77778960,0.00212958,0.02626066,0.04601556,0.02010618,0.10472439,0.73614621,0.00455583,0.09957736
3.88694347,0.82874198,0.00253665,0.02800934,0.05436386,0.02169331,0.10454047,0.78257666,0.00530334,0.10662406
3.89294647,0.88366866,0.00300174,0.02993089,0.06393150,0.02339660,0.10502026,0.83221084,0.00615298,0.11406456
3.89894947,0.94268777,0.00352849,0.03201851,0.07479479,0.02520846,0.10616855,0.88518151,0.00711179,0.12185872
3.90495248,1.00588409,0.00411982,0.03426133,0.08701713,0.02711868,0.10797167,0.94160769,0.00818582,0.12995728
3.91095548,1.07329858,0.00477767,0.03664441,0.10064428,0.02911443,0.11039822,1.00158446,0.00937969,0.13830244
3.91695848,1.14491607,0.00550282,0.03914891,0.11569952,0.03118041,0.11340028,1.06517021,0.01069619,0.14682838
3.92296148,1.22065144,0.00629464,0.04175227,0.13217896,0.03329898,0.11691495,1.13237186,0.01213577,0.15546208
3.92896448,1.30033477,0.00715091,0.04442852,0.15004720,0.03545041,0.12086621,1.20312837,0.01369618,0.16412419
3.93496748,1.38369648,0.00806766,0.04714866,0.16923353,0.03761307,0.12516703,1.27729370,0.01537206,0.17273002
3.94097049,1.47035318,0.00903901,0.04988102,0.18962895,0.03976379,0.12972167,1.35461996,0.01715462,0.18119063
3.94697349,1.55979551,0.01005715,0.05259182,0.21108433,0.04187813,0.13442801,1.43474208,0.01903146,0.18941400
3.95297649,1.65137904,0.01111231,0.05524567,0.23340972,0.04393081,0.13918010,1.51716522,0.02098639,0.19730637
3.95897949,1.74431942,0.01219281,0.05780620,0.25637522,0.04589606,0.14387057,1.60125614,0.02299950,0.20477357
3.96498249,1.83769278,0.01328524,0.06023662,0.27971337,0.04774807,0.14839312,1.68623976,0.02504732,0.21172251
3.97098549,1.93044228,0.01437467,0.06250047,0.30312322,0.04946146,0.15264488,1.77120176,0.02710314,0.21806270
3.97698849,2.02139123,0.01544495,0.06456227,0.32627600,0.05101170,0.15652869,1.85509796,0.02913750,0.22370795
3.98299150,2.10926313,0.01647907,0.06638826,0.34882231,0.05237567,0.15995521,1.93677080,0.03111881,0.22857800
3.98899450,2.19270833,0.01745962,0.06794706,0.37040068,0.05353206,0.16284487,2.01497284,0.03301415,0.23260020
3.99499750,2.27033677,0.01836923,0.06921045,0.39064716,0.05446192,0.16512962,2.08839681,0.03479011,0.23571130
4.00100050,2.34075574,0.01919113,0.07015396,0.40920571,0.05514907,0.16675432,2.15571121,0.03641382,0.23785898
4.00700350,2.40261132,0.01990961,0.07075754,0.42573882,0.05558057,0.16767796,2.21560022,0.03785391,0.23900340
4.01300650,2.45463174,0.02051053,0.07100611,0.43993809,0.05574705,0.16787449,2.26680632,0.03908154,0.23911856
4.01900950,2.49567085,0.02098183,0.07089001,0.45153429,0.05564308,0.16733325,2.30817358,0.04007137,0.23819331
4.02501251,2.52474956,0.02131388,0.07040534,0.46030634,0.05526737,0.16605915,2.33868982,0.04080248,0.23623218
4.03101551,2.54109345,0.02149984,0.06955419,0.46608897,0.05462291,0.16407233,2.35752547,0.04125905,0.23325577
4.03701851,2.54416451,0.02153590,0.06834471,0.46877854,0.05371707,0.16140756,2.36406734,0.04143105,0.22930075
4.04302151,2.53368553,0.02142141,0.06679105,0.46833698,0.05256149,0.15811321,2.35794554,0.04131457,0.22441944
4.04902451,2.50965587,0.02115893,0.06491310,0.46479343,0.05117194,0.15424992,2.33905230,0.04091207,0.21867891
4.05502751,2.47235787,0.02075412,0.06273608,0.45824373,0.04956800,0.14988901,2.30755166,0.04023232,0.21215976
4.06103052,2.42235347,0.02021558,0.06029002,0.44884767,0.04777272,0.14511066,2.26387980,0.03929019,0.20495434
4.06703352,2.36047141,0.01955452,0.05760908,0.43682420,0.04581209,0.14000192,2.20873579,0.03810621,0.19716481
4.07303652,2.28778551,0.01878449,0.05473072,0.42244494,0.04371449,0.13465472,2.14306351,0.03670595,0.18890082
4.07903952,2.20558529,0.01792084,0.05169484,0.40602619,0.04151010,0.12916383,2.06802562,0.03511927,0.18027710
4.08504252,2.11534029,0.01698032,0.04854288,0.38791985,0.03923021,0.12362495,1.98497097,0.03337945,0.17141094
4.09104552,2.01865997,0.01598057,0.04531682,0.36850379,0.03690656,0.11813296,1.89539698,0.03152229,0.16241975
4.09704852,1.91725088,0.01493960,0.04205826,0.34817196,0.03457067,0.11278042,1.80090899,0.02958513,0.15341869
4.10305153,1.81287316,0.01387533,0.03880754,0.32732478,0.03225325,0.10765630,1.70317816,0.02760595,0.14451865
4.10905453,1.70729818,0.01280516,0.03560294,0.30636005,0.02998360,0.10284512,1.60389997,0.02562249,0.13582436
4.11505753,1.60226883,0.01174557,0.03248000,0.28566482,0.02778911,0.09842632,1.50475476,0.02367151,0.12743307
4.12106053,1.49946399,0.01071184,0.02947091,0.26560837,0.02569491,0.09447403,1.40737182,0.02178810,0.11943342
4.12706353,1.40046805,0.00971774,0.02660413,0.24653655,0.02372345,0.09105714,1.31329813,0.02000517,0.11190486
4.13306653,1.30674628,0.00877544,0.02390410,0.22876742,0.02189439,0.08823964,1.22397227,0.01835310,0.10491742
4.13906953,1.21962616,0.00789539,0.02139113,0.21258837,0.02022439,0.08608121,1.14070422,0.01685944,0.09853179
4.14507254,1.14028478,0.00708630,0.01908143,0.19825445,0.01872711,0.08463799,1.06466077,0.01554884,0.09279972
4.15107554,1.06974176,0.00635526,0.01698724,0.18598790,0.01741327,0.08396351,0.99685640,0.01444304,0.08776473
4.15707854,1.00885714,0.00570777,0.01511711,0.17597871,0.01629069,0.08410962,0.93814916,0.01356093,0.08346282
4.16308154,0.95833346,0.00514799,0.01347626,0.16838589,0.01536448,0.08512754,0.88924065,0.01291873,0.07992340
4.16908454,0.91872091,0.00467892,0.01206699,0.16333939,0.01463723,0.08706885,0.85067942,0.01253014,0.07717010
4.17508754,0.89042493,0.00430260,0.01088915,0.16094235,0.01410920,0.08998641,0.82286685,0.01240661,0.07522162
4.18109055,0.87371502,0.00402042,0.00994063,0.16127356,0.01377850,0.09393520,0.80606472,0.01255743,0.07409231
4.18709355,0.86873423,0.00383331,0.00921781,0.16438994,0.01364135,0.09897306,0.80040364,0.01298998,0.07379272
4.19309655,0.87550853,0.00374203,0.00871604,0.17032896,0.01369223,0.10516128,0.80589179,0.01370978,0.07432982
4.19909955,0.89395577,0.00374735,0.00843000,0.17911090,0.01392405,0.11256505,0.82242355,0.01472054,0.07570710
4.20510255,0.92389368,0.00385029,0.00835411,0.19074084,0.01432831,0.12125372,0.84978762,0.01602420,0.07792442
4.21110555,0.96504719,0.00405223,0.00848275,0.20521043,0.01489525,0.13130088,0.88767470,0.01762081,0.08097768
4.21710855,1.01705475,0.00435510,0.00881050,0.22249947,0.01561392,0.14278421,0.93568463,0.01950843,0.08485838
4.22311156,1.07947408,0.00476142,0.00933227,0.24257709,0.01647233,0.15578505,0.99333321,0.02168297,0.08955306
4.22911456,1.15178761,0.00527434,0.01004332,0.26540283,0.01745754,0.17038767,1.06005901,0.02413802,0.09504270
4.23511756,1.23340769,0.00589761,0.01093927,0.29092734,0.01855576,0.18667814,1.13523029,0.02686463,0.10130210
4.24112056,1.32368204,0.00663554,0.01201599,0.31909279,0.01975245,0.20474281,1.21815237,0.02985115,0.10829940
4.24712356,1.42189970,0.00749280,0.01326946,0.34983299,0.02103250,0.22466620,1.30807575,0.03308306,0.11599562
4.25312656,1.52729736,0.00847428,0.01469553,0.38307304,0.02238028,0.24652851,1.40420480,0.03654290,0.12434439
4.25912956,1.63906638,0.00958483,0.01628968,0.41872850,0.02377992,0.27040235,1.50570730,0.04021018,0.13329189
4.26513257,1.75636031,0.01082892,0.01804671,0.45670401,0.02521540,0.29634902,1.61172454,0.04406144,0.14277690
4.27113557,1.87830261,0.01221034,0.01996045,0.49689128,0.02667077,0.32441415,1.72138172,0.04807031,0.15273112
4.27713857,2.00399456,0.01373177,0.02202340,0.53916643,0.02813039,0.35462286,1.83379840,0.05220773,0.16307964
4.28314157,2.13252271,0.01539436,0.02422643,0.58338668,0.02957906,0.38697449,1.94809842,0.05644214,0.17374164
4.28914457,2.26296576,0.01719734,0.02655847,0.62938639,0.03100232,0.42143708,2.06341895,0.06073985,0.18463115
4.29514757,2.39440040,0.01913757,0.02900625,0.67697277,0.03238655,0.45794189,2.17891815,0.06506537,0.19565801
4.30115058,2.52590592,0.02120912,0.03155406,0.72592120,0.03371916,0.49637803,2.29378109,0.06938186,0.20672885
4.30715358,2.65656733,0.02340300,0.03418361,0.77597068,0.03498875,0.53658772,2.40722361,0.07365156,0.21774814
4.31315658,2.78547708,0.02570679,0.03687397,0.82681955,0.03618517,0.57836226,2.51849395,0.07783629,0.22861923
4.31915958,2.91173530,0.02810455,0.03960158,0.87812205,0.03729959,0.62143930,2.62687224,0.08189793,0.23924539
4.32516258,3.03444913,0.03057669,0.04234039,0.92948594,0.03832453,0.66550145,2.73166802,0.08579888,0.24953080
4.33116558,3.15273120,0.03310008,0.04506205,0.98047183,0.03925378,0.71017674,2.83221610,0.08950256,0.25938143
4.33716858,3.26569815,0.03564824,0.04773634,1.03059427,0.04008239,0.75504099,2.92787139,0.09297384,0.26870593
4.34317159,3.37246946,0.03819170,0.05033153,1.07932534,0.04080655,0.79962237,3.01800333,0.09617952,0.27741641
4.34917459,3.47216759,0.04069850,0.05281502,1.12610046,0.04142343,0.84340807,3.10199057,0.09908867,0.28542918
4.35517759,3.56391968,0.04313487,0.05515393,1.17032700,0.04193109,0.88585320,3.17921680,0.10167305,0.29266546
4.36118059,3.64686172,0.04546593,0.05731583,1.21139516,0.04232829,0.92639154,3.24906834,0.10390745,0.29905203
4.36718359,3.72014523,0.04765661,0.05926952,1.24869132,0.04261438,0.96444805,3.31093410,0.10576998,0.30452193
4.37318659,3.78294689,0.04967255,0.06098576,1.28161306,0.04278913,0.99945266,3.36420841,0.10724239,0.30901514
4.37918959,3.83448105,0.05148104,0.06243808,1.30958575,0.04285263,1.03085484,3.40829703,0.10831030,0.31247927
4.38519260,3.87401480,0.05305201,0.06360346,1.33207962,0.04280522,1.05813852,3.44262614,0.10896342,0.31487028
4.39119560,3.90088525,0.05435883,0.06446299,1.34862692,0.04264743,1.08083655,3.46665444,0.10919568,0.31615321
4.39719860,3.91451822,0.05537920,0.06500243,1.35883818,0.04237998,1.09854436,3.47988764,0.10900540,0.31630288
4.40320160,3.91444757,0.05609577,0.06521259,1.36241675,0.04200375,1.11093208,3.48189477,0.10839533,0.31530459
4.40920460,3.90033414,0.05649667,0.06508963,1.35917104,0.04151989,1.11775456,3.47232559,0.10737265,0.31315475
4.41520760,3.87198329,0.05657583,0.06463518,1.34902368,0.04092984,1.11885902,3.45092796,0.10594890,0.30986132
4.42121061,3.82936013,0.05633313,0.06385625,1.33201708,0.04023548,1.11418988,3.41756443,0.10413988,0.30544428
4.42721361,3.77260129,0.05577436,0.06276510,1.30831515,0.03943917,1.10379061,3.37222684,0.10196541,0.29993571
4.43321661,3.70202267,0.05491093,0.06137885,1.27820096,0.03854393,1.08780255,3.31504819,0.09944911,0.29337983
4.43921961,3.61812251,0.05375951,0.05971898,1.24207048,0.03755348,1.06646076,3.24631095,0.09661804,0.28583268
4.44522261,3.52157934,0.05234139,0.05781078,1.20042257,0.03647239,1.04008717,3.16645123,0.09350231,0.27736163
4.45122561,3.41324483,0.05068184,0.05568268,1.15384573,0.03530611,1.00908137,3.07605849,0.09013468,0.26804452
4.45722861,3.29413168,0.04880927,0.05336551,1.10300228,0.03406101,0.97390932,2.97587050,0.08655008,0.25796869
4.46323162,3.16539686,0.04675442,0.05089174,1.04861049,0.03274444,0.93509077,2.86676392,0.08278518,0.24722965
4.46923462,3.02832090,0.04454950,0.04829478,0.99142568,0.03136468,0.89318562,2.74974053,0.07887783,0.23592961
4.47523762,2.88428399,0.04222731,0.04560823,0.93222097,0.02993087,0.84878002,2.62590984,0.07486671,0.22417584
4.48124062,2.73473983,0.03982054,0.04286528,0.87176844,0.02845296,0.80247257,2.49646860,0.07079079,0.21207893
4.48724362,2.58118816,0.03736093,0.04009807,0.81082156,0.02694161,0.75486121,2.36267820,0.06668906,0.19975098
4.49324662,2.42514697,0.03487875,0.03733724,0.75009939,0.02540801,0.70653115,2.22584066,0.06260008,0.18730379
4.49924962,2.26812545,0.03240226,0.03461153,0.69027309,0.02386375,0.65804426,2.08727412,0.05856179,0.17484715
4.50525263,2.11159845,0.02995728,0.03194746,0.63195510,0.02232065,0.60993001,1.94828883,0.05461122,0.16248719
4.51125563,1.95698325,0.02756695,0.02936918,0.57569116,0.02079060,0.56267835,1.81016434,0.05078439,0.15032491
4.51725863,1.80561930,0.02525157,0.02689831,0.52195526,0.01928535,0.51673433,1.67412857,0.04711618,0.13845498
4.52326163,1.65875137,0.02302850,0.02455397,0.47114734,0.01781641,0.47249462,1.54133948,0.04364027,0.12696463
4.52926463,1.51751642,0.02091224,0.02235278,0.42359361,0.01639481,0.43030577,1.41286966,0.04038913,0.11593299
4.53526763,1.38293419,0.01891448,0.02030900,0.37954915,0.01503106,0.39046400,1.28969421,0.03739405,0.10543048
4.54127064,1.25590170,0.01704433,0.01843467,0.33920237,0.01373497,0.35321638,1.17268203,0.03468513,0.09551872
4.54727364,1.13719128,0.01530851,0.01673977,0.30268090,0.01251562,0.31876320,1.06259051,0.03229128,0.08625047
4.55327664,1.02745189,0.01371159,0.01523244,0.27005858,0.01138126,0.28726106,0.96006352,0.03024028,0.07767002
4.55927964,0.92721327,0.01225625,0.01391914,0.24136285,0.01033932,0.25882677,0.86563239,0.02855865,0.06981365
4.56528264,0.83689261,0.01094359,0.01280484,0.21658248,0.00939640,0.23354145,0.77971956,0.02727164,0.06271041
4.57128564,0.75680286,0.00977336,0.01189319,0.19567494,0.00855828,0.21145486,0.70264448,0.02640298,0.05638299
4.57728864,0.68716248,0.00874420,0.01118661,0.17857328,0.00782999,0.19258960,0.63463118,0.02597474,0.05084870
4.58329165,0.62810576,0.00785393,0.01068640,0.16519232,0.00721584,0.17694511,0.57581717,0.02600691,0.04612059
4.58929465,0.57969331,0.00709972,0.01039278,0.15543376,0.00671952,0.16450125,0.52626287,0.02651708,0.04220852
4.59529765,0.54192220,0.00647829,0.01030491,0.14919041,0.00634415,0.15522130,0.48596136,0.02751992,0.03912027
4.60130065,0.51473517,0.00598604,0.01042081,0.14634920,0.00609236,0.14905453,0.45484775,0.02902659,0.03686252
4.60730365,0.49802869,0.00561926,0.01073735,0.14679316,0.00596634,0.14593801,0.43280784,0.03104416,0.03544174
4.61330665,0.49165942,0.00537412,0.01125007,0.15040251,0.00596790,0.14579790,0.41968571,0.03357490,0.03486493
4.61930965,0.49544893,0.00524687,0.01195314,0.15705470,0.00609844,0.14855008,0.41528993,0.03661560,0.03514011
4.62531266,0.50918653,0.00523378,0.01283912,0.16662382,0.00635902,0.15410029,0.41939823,0.04015686,0.03627660
4.63131566,0.53263025,0.00533123,0.01389891,0.17897943,0.00675028,0.16234381,0.43176053,0.04418247,0.03828503
4.63731866,0.56550592,0.00553571,0.01512154,0.19398489,0.00727234,0.17316476,0.45210030,0.04866880,0.04117702
4.64332166,0.60750468,0.00584377,0.01649411,0.21149559,0.00792478,0.18643520,0.48011439,0.05358433,0.04496455
4.64932466,0.65827902,0.00625200,0.01800168,0.23135696,0.00870647,0.20201413,0.51547142,0.05888936,0.04965912
4.65532766,0.71743788,0.00675698,0.01962725,0.25340270,0.00961540,0.21974647,0.55780907,0.06453586,0.05527046
4.66133067,0.78454092,0.00735520,0.02135181,0.27745313,0.01064857,0.23946226,0.60673053,0.07046752,0.06180509
4.66733367,0.85909277,0.00804300,0.02315440,0.30331393,0.01180176,0.26097616,0.66180050,0.07662011,0.06926463
4.67333667,0.94053746,0.00881643,0.02501230,0.33077529,0.01306938,0.28408728,0.72254115,0.08292204,0.07764388
4.67933967,1.02825363,0.00967123,0.02690126,0.35961155,0.01444430,0.30857961,0.78842849,0.08929521,0.08692888
4.68534267,1.12155108,0.01060266,0.02879585,0.38958140,0.01591770,0.33422299,0.85888954,0.09565614,0.09709495
4.69134567,1.21966908,0.01160548,0.03066984,0.42042865,0.01747895,0.36077472,0.93330074,0.10191731,0.10810475
4.69734867,1.32177688,0.01267380,0.03249668,0.45188356,0.01911557,0.38798190,1.01098803,0.10798880,0.11990661
4.70335168,1.42697674,0.01380107,0.03425002,0.48366477,0.02081318,0.41558430,1.09122883,0.11378009,0.13243318
4.70935468,1.53430982,0.01498000,0.03590430,0.51548181,0.02255561,0.44331798,1.17325621,0.11920200,0.14560039
4.71535768,1.64276511,0.01620256,0.03743535,0.54703807,0.02432497,0.47091933,1.25626545,0.12416877,0.15930706
4.72136068,1.75129125,0.01745993,0.03882099,0.57803436,0.02610191,0.49812966,1.33942290,0.12860010,0.17343506
4.72736368,1.85881136,0.01874260,0.04004171,0.60817284,0.02786587,0.52470002,1.42187719,0.13242326,0.18785015
4.73336668,1.96424041,0.02004040,0.04108118,0.63716135,0.02959546,0.55039614,1.50277250,0.13557499,0.20240355
4.73936968,2.06650482,0.02134264,0.04192684,0.66471809,0.03126889,0.57500346,1.58126363,0.13800326,0.21693427
4.74537269,2.16456373,0.02263819,0.04257036,0.69057652,0.03286447,0.59833182,1.65653228,0.13966879,0.23127212
4.75137569,2.25743119,0.02391575,0.04300800,0.71449041,0.03436112,0.62021989,1.72780416,0.14054625,0.24524142
4.75737869,2.34419844,0.02516399,0.04324092,0.73623888,0.03573896,0.64053889,1.79436620,0.14062507,0.25866519
4.76338169,2.42405567,0.02637182,0.04327531,0.75563138,0.03697988,0.65919573,1.85558317,0.13990988,0.27136978
4.76938469,2.49631200,0.02752866,0.04312244,0.77251242,0.03806806,0.67613514,1.91091306,0.13842049,0.28318978
4.77538769,2.56041311,0.02862467,0.04279852,0.78676588,0.03899051,0.69134096,1.95992049,0.13619143,0.29397295
4.78139070,2.61595562,0.02965108,0.04232450,0.79831873,0.03973755,0.70483627,2.00228755,0.13327107,0.30358492
4.78739370,2.66269747,0.03060041,0.04172565,0.80714402,0.04030311,0.71668248,2.03782152,0.12972033,0.31191362
4.79339670,2.70056376,0.03146670,0.04103104,0.81326295,0.04068505,0.72697729,2.06645902,0.12561100,0.31887307
4.79939970,2.72964774,0.03224575,0.04027296,0.81674580,0.04088530,0.73585167,2.08826648,0.12102382,0.32440634
4.80540270,2.75020675,0.03293522,0.03948613,0.81771171,0.04090985,0.74346577,2.10343652,0.11604624,0.32848770
4.81140570,2.76265301,0.03353475,0.03870693,0.81632710,0.04076865,0.75000403,2.11228068,0.11077011,0.33112360
4.81740870,2.76753985,0.03404600,0.03797251,0.81280269,0.04047537,0.75566946,2.11521847,0.10528922,0.33235252
4.82341171,2.76554344,0.03447256,0.03731985,0.80738915,0.04004697,0.76067749,2.11276318,0.09969697,0.33224378
4.82941471,2.75744102,0.03481984,0.03678484,0.80037137,0.03950326,0.76524916,2.10550522,0.09408403,0.33089510
4.83541771,2.74408625,0.03509487,0.03640140,0.79206159,0.03886622,0.76960432,2.09409324,0.08853625,0.32842924
4.84142071,2.72638269,0.03530603,0.03620053,0.78279137,0.03815940,0.77395456,2.07921421,0.08313283,0.32498967
4.84742371,2.70525635,0.03546272,0.03620955,0.77290283,0.03740712,0.77849643,2.06157285,0.07794477,0.32073567
4.85342671,2.68162844,0.03557495,0.03645132,0.76273943,0.03663373,0.78340486,2.04187147,0.07303366,0.31583682
4.85942971,2.65638927,0.03565297,0.03694367,0.75263650,0.03586284,0.78882718,2.02079085,0.06845086,0.31046733
4.86543272,2.63037426,0.03570679,0.03769886,0.74291213,0.03511660,0.79487780,1.99897284,0.06423701,0.30480041
4.87143572,2.60434304,0.03574582,0.03872328,0.73385860,0.03441504,0.80163378,1.97700544,0.06042201,0.29900286
4.87743872,2.57896225,0.03577840,0.04001727,0.72573487,0.03377549,0.80913152,1.95541067,0.05702518,0.29323016
4.88344172,2.55479266,0.03581153,0.04157508,0.71876042,0.03321212,0.81736458,1.93463574,0.05405585,0.28762233
4.88944472,2.53228109,0.03585056,0.04338511,0.71311076,0.03273560,0.82628300,1.91504770,0.05151417,0.28230057
