energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-0.03901951,1.33347048,0.00441430,0.20373041,0.24526169,0.03311499,0.48510533,0.62800753,0.02310773,0.33739773
-0.03301651,1.38429140,0.00469487,0.21394690,0.25908241,0.03449859,0.50230488,0.64975957,0.02441153,0.34879119
-0.02701351,1.43395276,0.00498731,0.22468963,0.27336198,0.03586646,0.51817705,0.67069587,0.02585297,0.35945613
-0.02101051,1.48213544,0.00529541,0.23590459,0.28798239,0.03720876,0.53256545,0.69066955,0.02743573,0.36933146
-0.01500750,1.52861720,0.00562403,0.24753399,0.30282303,0.03851715,0.54538103,0.70958483,0.02916081,0.37839385
-0.00900450,1.57327723,0.00597906,0.25951651,0.31776170,0.03978494,0.55660550,0.72739906,0.03102633,0.38665929
-0.00300150,1.61609725,0.00636738,0.27178781,0.33267565,0.04100713,0.56629213,0.74412305,0.03302729,0.39418322
0.00300150,1.65715899,0.00679666,0.28428103,0.34744267,0.04218053,0.57456412,0.75981959,0.03515549,0.40105912
0.00900450,1.69663785,0.00727519,0.29692755,0.36194229,0.04330362,0.58161018,0.77460006,0.03739952,0.40741559
0.01500750,1.73479284,0.00781163,0.30965771,0.37605689,0.04437653,0.58767775,0.78861923,0.03974480,0.41341200
0.02101051,1.77195306,0.00841468,0.32240167,0.38967297,0.04540081,0.59306389,0.80206827,0.04217374,0.41923277
0.02701351,1.80850113,0.00909274,0.33509022,0.40268237,0.04637927,0.59810426,0.81516632,0.04466597,0.42508048
0.03301651,1.84485421,0.00985348,0.34765557,0.41498349,0.04731564,0.60316057,0.82815074,0.04719860,0.43116812
0.03901951,1.88144326,0.01070346,0.36003206,0.42648250,0.04821432,0.60860702,0.84126661,0.04974655,0.43771072
0.04502251,1.91869139,0.01164768,0.37215674,0.43709455,0.04908002,0.61481619,0.85475574,0.05228300,0.44491662
0.05102551,1.95699214,0.01268916,0.38396988,0.44674481,0.04991739,0.62214499,0.86884564,0.05477974,0.45297887
0.05702851,1.99668852,0.01382852,0.39541524,0.45536960,0.05073073,0.63092113,0.88373887,0.05720769,0.46206698
0.06303152,2.03805368,0.01506368,0.40644026,0.46291719,0.05152362,0.64143052,0.89960326,0.05953739,0.47231928
0.06903452,2.08127389,0.01638954,0.41699604,0.46934868,0.05229864,0.65390623,0.91656320,0.06173947,0.48383635
0.07503752,2.12643451,0.01779779,0.42703727,0.47463855,0.05305714,0.66851905,0.93469245,0.06378521,0.49667556
0.08104052,2.17350942,0.01927683,0.43652196,0.47877512,0.05379900,0.68537010,0.95400860,0.06564703,0.51084705
0.08704352,2.22235438,0.02081180,0.44541120,0.48176079,0.05452254,0.70448567,0.97446943,0.06729904,0.52631119
0.09304652,2.27270443,0.02238468,0.45366885,0.48361209,0.05522445,0.72581418,0.99597124,0.06871754,0.54297767
0.09904952,2.32417553,0.02397466,0.46126132,0.48435953,0.05589976,0.74922550,1.01834919,0.06988151,0.56070617
0.10505253,2.37627040,0.02555846,0.46815747,0.48404727,0.05654198,0.77451246,1.04137958,0.07077309,0.57930867
0.11105553,2.42838837,0.02711091,0.47432864,0.48273268,0.05714322,0.80139439,1.06478408,0.07137800,0.59855322
0.11705853,2.47983904,0.02860555,0.47974894,0.48048575,0.05769442,0.82952274,1.08823576,0.07168594,0.61816916
0.12306153,2.52985949,0.03001541,0.48439589,0.47738848,0.05818563,0.85848841,1.11136667,0.07169093,0.63785357
0.12906453,2.57763444,0.03131374,0.48825125,0.47353425,0.05860639,0.88783073,1.13377702,0.07139158,0.65727883
0.13506753,2.62231914,0.03247486,0.49130235,0.46902730,0.05894608,0.91704789,1.15504544,0.07079127,0.67610106
0.14107054,2.66306427,0.03347498,0.49354363,0.46398221,0.05919435,0.94560852,1.17474047,0.06989829,0.69396925
0.14707354,2.69904228,0.03429300,0.49497862,0.45852367,0.05934162,0.97296438,1.19243263,0.06872585,0.71053479
0.15307654,2.72947459,0.03491123,0.49562205,0.45278625,0.05937948,0.99856374,1.20770719,0.06729201,0.72546128
0.15907954,2.75365886,0.03531604,0.49550221,0.44691445,0.05930115,1.02186529,1.22017703,0.06561950,0.73843417
0.16508254,2.77099550,0.03549835,0.49466334,0.44106278,0.05910194,1.04235236,1.22949548,0.06373543,0.74917020
0.17108554,2.78101263,0.03545403,0.49316788,0.43539591,0.05877962,1.05954694,1.23536862,0.06167091,0.75742611
0.17708854,2.78338871,0.03518410,0.49109843,0.43008872,0.05833473,1.07302336,1.23756686,0.05946057,0.76300662
0.18309155,2.77797167,0.03469479,0.48855931,0.42532620,0.05777087,1.08242110,1.23593518,0.05714197,0.76577114
0.18909455,2.76479400,0.03399741,0.48567736,0.42130291,0.05709483,1.08745638,1.23040187,0.05475495,0.76563919
0.19509755,2.74408267,0.03310805,0.48260189,0.41822192,0.05631665,1.08793217,1.22098514,0.05234088,0.76259420
0.20110055,2.71626342,0.03204721,0.47950367,0.41629312,0.05544957,1.08374608,1.20779750,0.04994190,0.75668550
0.20710355,2.68195864,0.03083919,0.47657268,0.41573054,0.05450981,1.07489592,1.19104734,0.04760007,0.74802841
0.21310655,2.64197852,0.02951149,0.47401455,0.41674878,0.05351629,1.06148248,1.17103774,0.04535660,0.73680233
0.21910955,2.59730544,0.02809406,0.47204586,0.41955835,0.05249017,1.04370939,1.14816211,0.04325093,0.72324681
0.22511256,2.54907153,0.02661855,0.47088798,0.42435997,0.05145426,1.02187986,1.12289687,0.04132001,0.70765573
0.23111556,2.49853000,0.02511754,0.47075995,0.43133779,0.05043238,0.99639029,1.09579102,0.03959750,0.69036964
0.23711856,2.44702086,0.02362375,0.47187028,0.44065193,0.04944857,0.96772090,1.06745306,0.03811315,0.67176657
0.24312156,2.39593209,0.02216937,0.47440817,0.45243024,0.04852632,0.93642355,1.03853542,0.03689211,0.65225159
0.24912456,2.34665756,0.02078536,0.47853435,0.46675991,0.04768768,0.90310714,1.00971690,0.03595453,0.63224538
0.25512756,2.30055314,0.01950085,0.48437206,0.48367909,0.04695243,0.86842113,0.98168375,0.03531514,0.61217240
0.26113057,2.25889264,0.01834268,0.49199846,0.50316909,0.04633729,0.83303758,0.95510995,0.03498300,0.59244886
0.26713357,2.22282539,0.01733489,0.50143716,0.52514765,0.04585519,0.79763249,0.93063738,0.03496140,0.57347111
0.27313657,2.19333697,0.01649843,0.51265210,0.54946361,0.04551465,0.76286710,0.90885660,0.03524785,0.55560475
0.27913957,2.17121489,0.01585086,0.52554332,0.57589359,0.04531936,0.72936971,0.89028893,0.03583423,0.53917489
0.28514257,2.15702050,0.01540616,0.53994499,0.60414098,0.04526781,0.69771873,0.87537040,0.03670703,0.52445791
0.29114557,2.15106834,0.01517453,0.55562590,0.63383756,0.04535326,0.66842756,0.86443824,0.03784775,0.51167491
0.29714857,2.15341384,0.01516236,0.57229266,0.66454799,0.04556384,0.64193180,0.85772021,0.03923331,0.50098713
0.30315158,2.16384982,0.01537208,0.58959559,0.69577713,0.04588281,0.61857911,0.85532734,0.04083664,0.49249330
0.30915458,2.18191200,0.01580220,0.60713723,0.72698019,0.04628909,0.59862210,0.85725010,0.04262722,0.48622911
0.31515758,2.20689313,0.01644725,0.62448319,0.75757544,0.04675799,0.58221435,0.86335824,0.04457174,0.48216861
0.32116058,2.23786547,0.01729786,0.64117517,0.78695910,0.04726195,0.56940969,0.87340423,0.04663475,0.48022737
0.32716358,2.27371039,0.01834079,0.65674532,0.81452189,0.04777162,0.56016458,0.88703018,0.04877929,0.48026736
0.33316658,2.31315417,0.01955907,0.67073182,0.83966662,0.04825680,0.55434346,0.90377801,0.05096754,0.48210315
0.33916958,2.35480859,0.02093213,0.68269455,0.86182620,0.04868756,0.55172683,0.92310256,0.05316142,0.48550930
0.34517259,2.39721475,0.02243606,0.69223067,0.88048115,0.04903531,0.55202173,0.94438716,0.05532317,0.49022849
0.35117559,2.43888871,0.02404388,0.69898902,0.89517610,0.04927382,0.55487421,0.96696137,0.05741588,0.49598030
0.35717859,2.47836724,0.02572597,0.70268298,0.90553439,0.04938012,0.55988332,0.99012017,0.05940396,0.50247021
0.36318159,2.51425236,0.02745048,0.70310106,0.91127026,0.04933530,0.56661620,1.01314422,0.06125359,0.50939871
0.36918459,2.54525307,0.02918394,0.70011489,0.91219806,0.04912514,0.57462382,1.03532056,0.06293317,0.51647010
0.37518759,2.57022326,0.03089189,0.69368411,0.90823806,0.04874057,0.58345669,1.05596315,0.06441363,0.52340101
0.38119060,2.58819450,0.03253959,0.68385809,0.89941877,0.04817791,0.59268027,1.07443270,0.06566882,0.52992821
0.38719360,2.59840301,0.03409282,0.67077438,0.88587546,0.04743890,0.60188951,1.09015522,0.06667581,0.53581579
0.39319660,2.60031005,0.03551870,0.65465396,0.86784527,0.04653060,0.61072190,1.10263869,0.06741520,0.54086135
0.39919960,2.59361529,0.03678647,0.63579354,0.84565889,0.04546501,0.61886897,1.11148739,0.06787140,0.54490124
0.40520260,2.57826296,0.03786837,0.61455533,0.81972939,0.04425863,0.62608547,1.11641338,0.06803287,0.54781459
0.41120560,2.55444060,0.03874034,0.59135466,0.79053861,0.04293176,0.63219623,1.11724480,0.06789234,0.54952623
0.41720860,2.52257080,0.03938273,0.56664608,0.75862174,0.04150785,0.63710025,1.11393060,0.06744700,0.55000815
0.42321161,2.48329595,0.03978082,0.54090843,0.72455072,0.04001261,0.64077206,1.10654153,0.06669860,0.54927968
0.42921461,2.43745689,0.03992527,0.51462963,0.68891711,0.03847319,0.64326010,1.09526738,0.06565348,0.54740621
0.43521761,2.38606581,0.03981236,0.48829168,0.65231515,0.03691729,0.64468230,1.08041034,0.06432258,0.54449650
0.44122061,2.33027443,0.03944404,0.46235646,0.61532547,0.03537232,0.64521902,1.06237483,0.06272128,0.54069857
0.44722361,2.27133841,0.03882785,0.43725278,0.57850026,0.03386459,0.64510347,1.04165398,0.06086917,0.53619429
0.45322661,2.21057890,0.03797660,0.41336525,0.54235003,0.03241861,0.64461015,1.01881322,0.05878970,0.53119275
0.45922961,2.14934257,0.03690794,0.39102504,0.50733259,0.03105637,0.64404159,0.99447159,0.05650973,0.52592259
0.46523262,2.08896123,0.03564370,0.37050299,0.47384436,0.02979688,0.64371403,0.96928132,0.05405900,0.52062355
0.47123562,2.03071212,0.03420918,0.35200494,0.44221413,0.02865569,0.64394244,0.94390635,0.05146941,0.51553742
0.47723862,1.97578033,0.03263231,0.33566954,0.41269946,0.02764460,0.64502568,0.91900073,0.04877436,0.51089875
0.48324162,1.92522415,0.03094271,0.32156827,0.38548542,0.02677151,0.64723215,0.89518734,0.04600795,0.50692563
0.48924462,1.87994464,0.02917084,0.30970753,0.36068570,0.02604029,0.65078671,0.87303795,0.04320420,0.50381087
0.49524762,1.84066013,0.02734704,0.30003271,0.33834575,0.02545086,0.65585918,0.85305513,0.04039620,0.50171391
0.50125063,1.80788648,0.02550072,0.29243380,0.31844777,0.02499939,0.66255499,0.83565655,0.03761544,0.50075377
0.50725363,1.78192361,0.02365953,0.28675229,0.30091710,0.02467845,0.67090837,0.82116241,0.03489103,0.50100336
0.51325663,1.76284862,0.02184877,0.28278906,0.28562975,0.02447744,0.68087811,0.80978609,0.03224913,0.50248532
0.51925963,1.75051569,0.02009080,0.28031295,0.27242076,0.02438295,0.69234632,0.80162842,0.02971247,0.50516965
0.52526263,1.74456269,0.01840467,0.27906951,0.26109290,0.02437922,0.70512001,0.79667572,0.02729995,0.50897323
0.53126563,1.74442410,0.01680585,0.27878992,0.25142555,0.02444865,0.71893550,0.79480150,0.02502643,0.51376121
0.53726863,1.74934995,0.01530613,0.27919952,0.24318338,0.02457236,0.73346545,0.79577178,0.02290263,0.51935033
0.54327164,1.75843002,0.01391369,0.28002597,0.23612459,0.02473069,0.74832822,0.79925367,0.02093519,0.52551398
0.54927464,1.77062247,0.01263318,0.28100659,0.23000854,0.02490376,0.76309928,0.80482704,0.01912686,0.53198896
0.55527764,1.78478618,0.01146604,0.28189503,0.22460254,0.02507202,0.77732413,0.81199865,0.01747675,0.53848355
0.56128064,1.79971553,0.01041084,0.28246680,0.21968777,0.02521674,0.79053233,0.82021843,0.01598080,0.54468668
0.56728364,1.81417672,0.00946365,0.28252400,0.21506414,0.02532048,0.80225213,0.82889726,0.01463215,0.55027791
0.57328664,1.82694455,0.00861855,0.28189882,0.21055421,0.02536750,0.81202523,0.83742560,0.01342173,0.55493777
0.57928964,1.83683834,0.00786804,0.28045614,0.20600598,0.02534411,0.81942100,0.84519254,0.01233877,0.55835817
0.58529265,1.84275618,0.00720355,0.27809505,0.20129478,0.02523899,0.82404993,0.85160460,0.01137133,0.56025242
0.59129565,1.84370631,0.00661586,0.27474943,0.19632420,0.02504341,0.82557561,0.85610353,0.01050684,0.56036456
0.59729865,1.83883472,0.00609552,0.27038769,0.19102615,0.02475136,0.82372504,0.85818286,0.00973260,0.55847766
0.60330165,1.82744830,0.00563319,0.26501168,0.18536020,0.02435961,0.81829678,0.85740247,0.00903616,0.55442080
0.60930465,1.80903269,0.00522000,0.25865491,0.17931224,0.02386777,0.80916684,0.85340076,0.00840575,0.54807439
0.61530765,1.78326451,0.00484770,0.25138023,0.17289265,0.02327813,0.79629201,0.84590421,0.00783049,0.53937384
0.62131066,1.75001756,0.00450895,0.24327692,0.16613396,0.02259558,0.77971066,0.83473392,0.00730071,0.52831128
0.62731366,1.70936297,0.00419734,0.23445749,0.15908823,0.02182738,0.75954093,0.81980900,0.00680801,0.51493547
0.63331666,1.66156332,0.00390751,0.22505412,0.15182420,0.02098287,0.73597651,0.80114687,0.00634535,0.49934978
0.63931966,1.60706122,0.00363515,0.21521493,0.14442424,0.02007320,0.70928019,0.77886038,0.00590708,0.48170844
0.64532266,1.54646270,0.00337695,0.20510007,0.13698131,0.01911097,0.67977539,0.75315208,0.00548887,0.46221128
0.65132566,1.48051615,0.00313056,0.19487784,0.12959586,0.01810984,0.64783615,0.72430584,0.00508762,0.44109712
0.65732866,1.41008776,0.00289446,0.18472075,0.12237281,0.01708420,0.61387584,0.69267621,0.00470133,0.41863608
0.66333167,1.33613424,0.00266790,0.17480175,0.11541867,0.01604874,0.57833516,0.65867609,0.00432893,0.39512127
0.66933467,1.25967403,0.00245072,0.16529049,0.10883878,0.01501809,0.54166981,0.62276302,0.00397016,0.37086002
0.67533767,1.18175790,0.00224328,0.15634987,0.10273475,0.01400651,0.50433826,0.58542492,0.00362534,0.34616511
0.68134067,1.10344006,0.00204630,0.14813272,0.09720210,0.01302751,0.46679020,0.54716557,0.00329527,0.32134629
0.68734367,1.02575076,0.00186079,0.14077885,0.09232820,0.01209361,0.42945578,0.50849056,0.00298105,0.29670236
0.69334667,0.94967113,0.00168793,0.13441227,0.08819032,0.01121607,0.39273627,0.46989408,0.00268395,0.27251409
0.69934967,0.87611118,0.00152900,0.12913884,0.08485413,0.01040470,0.35699618,0.43184712,0.00240534,0.24903821
0.70535268,0.80589133,0.00138532,0.12504426,0.08237230,0.00966775,0.32255713,0.39478727,0.00214658,0.22650258
0.71135568,0.73972798,0.00125819,0.12219234,0.08078353,0.00901174,0.28969348,0.35911047,0.00190900,0.20510262
0.71735868,0.67822326,0.00114885,0.12062384,0.08011175,0.00844147,0.25862987,0.32516486,0.00169389,0.18499911
0.72336168,0.62185898,0.00105851,0.12035555,0.08036572,0.00795998,0.22954042,0.29324675,0.00150247,0.16631721
0.72936468,0.57099473,0.00098826,0.12137995,0.08153886,0.00756858,0.20254967,0.26359863,0.00133596,0.14914674
0.73536768,0.52586963,0.00093912,0.12366521,0.08360940,0.00726695,0.17773488,0.23640917,0.00119561,0.13354351
0.74137069,0.48660751,0.00091201,0.12715574,0.08654088,0.00705321,0.15512961,0.21181490,0.00108280,0.11953162
0.74737369,0.45322490,0.00090777,0.13177311,0.09028290,0.00692407,0.13472822,0.18990338,0.00099907,0.10710649
0.75337669,0.42564132,0.00092711,0.13741748,0.09477217,0.00687496,0.11649115,0.17071753,0.00094624,0.09623847
0.75937969,0.40369120,0.00097067,0.14396947,0.09993382,0.00690020,0.10035049,0.15426068,0.00092651,0.08687680
0.76538269,0.38713690,0.00103891,0.15129243,0.10568305,0.00699319,0.08621584,0.14050224,0.00094249,0.07895375
0.77138569,0.37568224,0.00113218,0.15923507,0.11192683,0.00714655,0.07398005,0.12938347,0.00099734,0.07238884
0.77738869,0.36898592,0.00125061,0.16763450,0.11856599,0.00735235,0.06352466,0.12082315,0.00109475,0.06709281
0.78339170,0.36667464,0.00139412,0.17631947,0.12549728,0.00760227,0.05472495,0.11472291,0.00123904,0.06297136
0.78939470,0.36835513,0.00156241,0.18511392,0.13261558,0.00788777,0.04745434,0.11097203,0.00143512,0.05992855
0.79539770,0.37362518,0.00175483,0.19384054,0.13981615,0.00820026,0.04158817,0.10945152,0.00168849,0.05786965
0.80140070,0.38208320,0.00197045,0.20232452,0.14699681,0.00853127,0.03700674,0.11003750,0.00200514,0.05670358
0.80740370,0.39333633,0.00220798,0.21039712,0.15406000,0.00887261,0.03359752,0.11260371,0.00239149,0.05634474
0.81340670,0.40700691,0.00246578,0.21789925,0.16091470,0.00921646,0.03125674,0.11702332,0.00285420,0.05671433
0.81940970,0.42273748,0.00274187,0.22468470,0.16747810,0.00955555,0.02989016,0.12317001,0.00340001,0.05774122
0.82541271,0.44019428,0.00303397,0.23062307,0.17367699,0.00988321,0.02941325,0.13091838,0.00403548,0.05936230
0.83141571,0.45906946,0.00333953,0.23560233,0.17944880,0.01019348,0.02975073,0.14014405,0.00476674,0.06152245
0.83741871,0.47908216,0.00365585,0.23953089,0.18474229,0.01048118,0.03083576,0.15072322,0.00559917,0.06417416
0.84342171,0.49997869,0.00398019,0.24233909,0.18951790,0.01074198,0.03260859,0.16253231,0.00653710,0.06727698
0.84942471,0.52153204,0.00430991,0.24398012,0.19374761,0.01097239,0.03501505,0.17544737,0.00758346,0.07079671
0.85542771,0.54354095,0.00464262,0.24443038,0.19741462,0.01116981,0.03800487,0.18934387,0.00873948,0.07470457
0.86143072,0.56582886,0.00497644,0.24368914,0.20051252,0.01133253,0.04152991,0.20409659,0.01000435,0.07897637
0.86743372,0.58824292,0.00531016,0.24177771,0.20304434,0.01145970,0.04554250,0.21958009,0.01137500,0.08359176
0.87343672,0.61065319,0.00564350,0.23873800,0.20502130,0.01155132,0.04999390,0.23566957,0.01284586,0.08853364
0.87943972,0.63295233,0.00597729,0.23463056,0.20646148,0.01160817,0.05483304,0.25224234,0.01440875,0.09378772
0.88544272,0.65505579,0.00631374,0.22953230,0.20738841,0.01163180,0.06000558,0.26917979,0.01605285,0.09934241
0.89144572,0.67690257,0.00665661,0.22353378,0.20782966,0.01162445,0.06545332,0.28636996,0.01776476,0.10518879
0.89744872,0.69845645,0.00701135,0.21673636,0.20781563,0.01158897,0.07111407,0.30371040,0.01952865,0.11132096
0.90345173,0.71970773,0.00738522,0.20924916,0.20737837,0.01152876,0.07692190,0.32111142,0.02132660,0.11773646
0.90945473,0.74067507,0.00778733,0.20118606,0.20655071,0.01144772,0.08280785,0.33849941,0.02313897,0.12443686
0.91545773,0.76140742,0.00822862,0.19266280,0.20536556,0.01135012,0.08870097,0.35581999,0.02494491,0.13142838
0.92146073,0.78198545,0.00872170,0.18379417,0.20385554,0.01124058,0.09452971,0.37304083,0.02672293,0.13872239
0.92746373,0.80252232,0.00928070,0.17469160,0.20205280,0.01112394,0.10022357,0.39015387,0.02845154,0.14633582
0.93346673,0.82316333,0.00992091,0.16546097,0.19998903,0.01100517,0.10571484,0.40717650,0.03010993,0.15429115
0.93946973,0.84408399,0.01065840,0.15620082,0.19769571,0.01088935,0.11094038,0.42415171,0.03167861,0.16261616
0.94547274,0.86548628,0.01150951,0.14700104,0.19520434,0.01078146,0.11584337,0.44114682,0.03314008,0.17134295
0.95147574,0.88759281,0.01249026,0.13794182,0.19254677,0.01068638,0.12037482,0.45825061,0.03447932,0.18050661
0.95747874,0.91063862,0.01361568,0.12909310,0.18975544,0.01060873,0.12449475,0.47556894,0.03568430,0.19014309
0.96348174,0.93486081,0.01489910,0.12051435,0.18686348,0.01055276,0.12817308,0.49321869,0.03674625,0.20028656
0.96948474,0.96048591,0.01635137,0.11225468,0.18390463,0.01052226,0.13139003,0.51132018,0.03765989,0.21096619
0.97548774,0.98771554,0.01798018,0.10435318,0.18091286,0.01052038,0.13413597,0.52998842,0.03842335,0.22220248
0.98149075,1.01671073,0.01978922,0.09683949,0.17792184,0.01054955,0.13641094,0.54932329,0.03903812,0.23400322
0.98749375,1.04757568,0.02177761,0.08973454,0.17496403,0.01061136,0.13822357,0.56939932,0.03950862,0.24635950
0.99349675,1.08034175,0.02393931,0.08305135,0.17206962,0.01070642,0.13958972,0.59025544,0.03984187,0.25924167
0.99949975,1.11495263,0.02626265,0.07679591,0.16926531,0.01083430,0.14053074,0.61188535,0.04004681,0.27259587
1.00550275,1.15125176,0.02873012,0.07096800,0.16657288,0.01099343,0.14107158,0.63422909,0.04013376,0.28634112
1.01150575,1.18897286,0.03131825,0.06556204,0.16400798,0.01118106,0.14123886,0.65716648,0.04011365,0.30036742
1.01750875,1.22773459,0.03399780,0.06056791,0.16157881,0.01139327,0.14105891,0.68051285,0.03999744,0.31453491
1.02351176,1.26704007,0.03673411,0.05597158,0.15928519,0.01162499,0.14055604,0.70401767,0.03979540,0.32867454
1.02951476,1.30628179,0.03948771,0.05175586,0.15711790,0.01187008,0.13975120,0.72736636,0.03951664,0.34259007
1.03551776,1.34475222,0.04221516,0.04790092,0.15505835,0.01212142,0.13866082,0.75018542,0.03916862,0.35606169
1.04152076,1.38166005,0.04487013,0.04438490,0.15307887,0.01237116,0.13729630,0.77205093,0.03875690,0.36885107
1.04752376,1.41615169,0.04740456,0.04118436,0.15114336,0.01261082,0.13566387,0.79250027,0.03828497,0.38070777
1.05352676,1.44733741,0.04977010,0.03827485,0.14920852,0.01283165,0.13376494,0.81104646,0.03775429,0.39137684
1.05952976,1.47432104,0.05191947,0.03563129,0.14722548,0.01302482,0.13159693,0.82719490,0.03716449,0.40060711
1.06553277,1.49623197,0.05380801,0.03322852,0.14514187,0.01318172,0.12915441,0.84046145,0.03651361,0.40816013
1.07153577,1.51225806,0.05539509,0.03104175,0.14290411,0.01329432,0.12643062,0.85039118,0.03579861,0.41381899
1.07753877,1.52167788,0.05664544,0.02904699,0.14045998,0.01335538,0.12341908,0.85657697,0.03501579,0.41739694
1.08354177,1.52389072,0.05753038,0.02722160,0.13776110,0.01335877,0.12011533,0.85867685,0.03416139,0.41874510
1.08954477,1.51844282,0.05802877,0.02554465,0.13476541,0.01329966,0.11651857,0.85642940,0.03323212,0.41775908
1.09554777,1.50504870,0.05812774,0.02399744,0.13143937,0.01317475,0.11263320,0.84966633,0.03222568,0.41438406
1.10155078,1.48360629,0.05782313,0.02256384,0.12775982,0.01298238,0.10847009,0.83832169,0.03114122,0.40861817
1.10755378,1.45420541,0.05711962,0.02123067,0.12371540,0.01272260,0.10404751,0.82243721,0.02997971,0.40051389
1.11355678,1.41712908,0.05603052,0.01998802,0.11930746,0.01239721,0.09939178,0.80216364,0.02874418,0.39017761
1.11955978,1.37284771,0.05457731,0.01882948,0.11455045,0.01200966,0.09453745,0.77775798,0.02743989,0.37776715
1.12556278,1.32200671,0.05278885,0.01775237,0.10947168,0.01156497,0.08952722,0.74957687,0.02607428,0.36348767
1.13156578,1.26540813,0.05070037,0.01675781,0.10411066,0.01106958,0.08441150,0.71806653,0.02465690,0.34758598
1.13756878,1.20398746,0.04835230,0.01585086,0.09851791,0.01053108,0.07924765,0.68374986,0.02319914,0.33034374
1.14357179,1.13878690,0.04578890,0.01504048,0.09275345,0.00995805,0.07409917,0.64721137,0.02171396,0.31206983
1.14957479,1.07092635,0.04305688,0.01433955,0.08688498,0.00935972,0.06903462,0.60908077,0.02021545,0.29309227
1.15557779,1.00157368,0.04020398,0.01376480,0.08098588,0.00874576,0.06412664,0.57001593,0.01871842,0.27375022
1.16158079,0.93191567,0.03727760,0.01333664,0.07513323,0.00812597,0.05945093,0.53068621,0.01723798,0.25438622
1.16758379,0.86313070,0.03432350,0.01307913,0.06940580,0.00751007,0.05508542,0.49175663,0.01578902,0.23533927
1.17358679,0.79636444,0.03138475,0.01301970,0.06388225,0.00690742,0.05110951,0.45387366,0.01438586,0.21693873
1.17958979,0.73270921,0.02850073,0.01318900,0.05863949,0.00632690,0.04760360,0.41765306,0.01304186,0.19949945
1.18559280,0.67318750,0.02570640,0.01362059,0.05375136,0.00577668,0.04464871,0.38367008,0.01176911,0.18331811
1.19159580,0.61873990,0.02303180,0.01435066,0.04928763,0.00526417,0.04232635,0.35245205,0.01057819,0.16867087
1.19759880,0.57021729,0.02050173,0.01541756,0.04531321,0.00479591,0.04071851,0.32447357,0.00947802,0.15581216
1.20360180,0.52837697,0.01813565,0.01686132,0.04188776,0.00437755,0.03990764,0.30015390,0.00847575,0.14497455
1.20960480,0.49388216,0.01594777,0.01872302,0.03906547,0.00401384,0.03997678,0.27985631,0.00757675,0.13636947
1.21560780,0.46730404,0.01394728,0.02104399,0.03689509,0.00370865,0.04100948,0.26388912,0.00678462,0.13018853
1.22161081,0.44912559,0.01213877,0.02386494,0.03542004,0.00346503,0.04308961,0.25250774,0.00610129,0.12660513
1.22761381,0.43974626,0.01052266,0.02722480,0.03467861,0.00328527,0.04630091,0.24591744,0.00552711,0.12577612
1.23361681,0.43948665,0.00909577,0.03115955,0.03470418,0.00317095,0.05072617,0.24427624,0.00506099,0.12784324
1.23961981,0.44859239,0.00785188,0.03570076,0.03552532,0.00312304,0.05644609,0.24769751,0.00470053,0.13293399
1.24562281,0.46723668,0.00678233,0.04087411,0.03716575,0.00314191,0.06353766,0.25625201,0.00444218,0.14116186
1.25162581,0.49552091,0.00587655,0.04669777,0.03964428,0.00322740,0.07207211,0.26996898,0.00428135,0.15262571
1.25762881,0.53347321,0.00512261,0.05318076,0.04297436,0.00337887,0.08211240,0.28883619,0.00421254,0.16740819
1.26363182,0.58104486,0.00450766,0.06032129,0.04716364,0.00359518,0.09371041,0.31279893,0.00422943,0.18557324
1.26963482,0.63810479,0.00401837,0.06810533,0.05221324,0.00387472,0.10690370,0.34175797,0.00432499,0.20716273
1.27563782,0.70443257,0.00364126,0.07650519,0.05811696,0.00421538,0.12171219,0.37556676,0.00449155,0.23219235
1.28164082,0.77971050,0.00336295,0.08547853,0.06486039,0.00461452,0.13813472,0.41402812,0.00472085,0.26064699
1.28764382,0.86351547,0.00317041,0.09496764,0.07241996,0.00506895,0.15614568,0.45689071,0.00500412,0.29247584
1.29364682,0.95531153,0.00305111,0.10489923,0.08076214,0.00557490,0.17569198,0.50384592,0.00533215,0.32758757
1.29964982,1.05444395,0.00299312,0.11518469,0.08984268,0.00612798,0.19669042,0.55452539,0.00569536,0.36584580
1.30565283,1.16013570,0.00298522,0.12572097,0.09960606,0.00672316,0.21902570,0.60849971,0.00608389,0.40706533
1.31165583,1.27148702,0.00301692,0.13639203,0.10998528,0.00735480,0.24254930,0.66527873,0.00648773,0.45100945
1.31765883,1.38747890,0.00307847,0.14707092,0.12090188,0.00801659,0.26707920,0.72431376,0.00689683,0.49738842
1.32366183,1.50698076,0.00316093,0.15762241,0.13226637,0.00870170,0.29240077,0.78500182,0.00730127,0.54585967
1.32966483,1.62876264,0.00325614,0.16790618,0.14397899,0.00940275,0.31826881,0.84669228,0.00769142,0.59602965
1.33566783,1.75151189,0.00335674,0.17778043,0.15593091,0.01011195,0.34441067,0.90869562,0.00805809,0.64745752
1.34167084,1.87385410,0.00345615,0.18710572,0.16800572,0.01082120,0.37053067,0.97029434,0.00839280,0.69966066
1.34767384,1.99437756,0.00354861,0.19574906,0.18008128,0.01152226,0.39631550,1.03075569,0.00868789,0.75212191
