energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
3.09454727,1.11812791,0.28354404,0.22838371,0.00014552,0.12453735,0.34313645,0.00000000,0.23951337,0.45131012
3.10055028,1.12316404,0.27868505,0.22491766,0.00016699,0.12699742,0.34599915,0.00000000,0.23522412,0.45526877
3.10655328,1.13355701,0.27572287,0.22212738,0.00019428,0.13018257,0.34979203,0.00000000,0.23244118,0.46191483
3.11255628,1.14905610,0.27454556,0.22002162,0.00022845,0.13402598,0.35454600,0.00000000,0.23111506,0.47110408
3.11855928,1.16929344,0.27500534,0.21859060,0.00027071,0.13844371,0.36025631,0.00000000,0.23116993,0.48264389
3.12456228,1.19379186,0.27692396,0.21780578,0.00032249,0.14333696,0.36687981,0.00000000,0.23250481,0.49629795
3.13056528,1.22197615,0.28009870,0.21762035,0.00038540,0.14859471,0.37433385,0.00000000,0.23499545,0.51179217
3.13656828,1.25318757,0.28430891,0.21797031,0.00046125,0.15409676,0.38249687,0.00000000,0.23849667,0.52882154
3.14257129,1.28670156,0.28932292,0.21877645,0.00055211,0.15971710,0.39121090,0.00000000,0.24284547,0.54705804
3.14857429,1.32174793,0.29490522,0.21994684,0.00066019,0.16532742,0.40028579,0.00000000,0.24786458,0.56615925
3.15457729,1.35753322,0.30082362,0.22138008,0.00078795,0.17080082,0.40950516,0.00000000,0.25336664,0.58577736
3.16058029,1.39326403,0.30685629,0.22296889,0.00093795,0.17601541,0.41863369,0.00000000,0.25915872,0.60556846
3.16658329,1.42817073,0.31279836,0.22460404,0.00111292,0.18085783,0.42742546,0.00000000,0.26504711,0.62520154
3.17258629,1.46153015,0.31846788,0.22617837,0.00131562,0.18522648,0.43563293,0.00000000,0.27084219,0.64436684
3.17858929,1.49268648,0.32371100,0.22759071,0.00154877,0.18903430,0.44301618,0.00000000,0.27636316,0.66278337
3.18459230,1.52106926,0.32840608,0.22874944,0.00181504,0.19221109,0.44935170,0.00000000,0.28144250,0.68020501
3.19059530,1.54620761,0.33246657,0.22957558,0.00211685,0.19470516,0.45444063,0.00000000,0.28592987,0.69642504
3.19659830,1.56774004,0.33584270,0.23000520,0.00245632,0.19648430,0.45811570,0.00000000,0.28969538,0.71127894
3.20260130,1.58541943,0.33852172,0.22999107,0.00283514,0.19753607,0.46024673,0.00000000,0.29263212,0.72464524
3.20860430,1.59911300,0.34052688,0.22950338,0.00325441,0.19786726,0.46074443,0.00000000,0.29465773,0.73644453
3.21460730,1.60879740,0.34191507,0.22852971,0.00371456,0.19750278,0.45956222,0.00000000,0.29571512,0.74663672
3.22061031,1.61454940,0.34277335,0.22707402,0.00421521,0.19648380,0.45669619,0.00000000,0.29577232,0.75521681
3.22661331,1.61653273,0.34321448,0.22515502,0.00475504,0.19486547,0.45218322,0.00000000,0.29482143,0.76220934
3.23261631,1.61498203,0.34337161,0.22280385,0.00533174,0.19271413,0.44609738,0.00000000,0.29287690,0.76766214
3.23861931,1.61018487,0.34339248,0.22006129,0.00594193,0.19010432,0.43854498,0.00000000,0.28997322,0.77163956
3.24462231,1.60246291,0.34343322,0.21697472,0.00658114,0.18711564,0.42965857,0.00000000,0.28616209,0.77421573
3.25062531,1.59215320,0.34365205,0.21359505,0.00724378,0.18382963,0.41959024,0.00000000,0.28150939,0.77546827
3.25662831,1.57959079,0.34420313,0.20997360,0.00792324,0.18032681,0.40850461,0.00000000,0.27609197,0.77547262
3.26263132,1.56509324,0.34523061,0.20615943,0.00861193,0.17668397,0.39657197,0.00000000,0.26999452,0.77429753
3.26863432,1.54894789,0.34686323,0.20219694,0.00930141,0.17297186,0.38396184,0.00000000,0.26330654,0.77200166
3.27463732,1.53140220,0.34920938,0.19812407,0.00998260,0.16925328,0.37083729,0.00000000,0.25611956,0.76863147
3.28064032,1.51265746,0.35235292,0.19397105,0.01064595,0.16558168,0.35735022,0.00000000,0.24852472,0.76422046
3.28664332,1.49286575,0.35634965,0.18975978,0.01128166,0.16200016,0.34363773,0.00000000,0.24061072,0.75878949
3.29264632,1.47213002,0.36122463,0.18550375,0.01187998,0.15854105,0.32981980,0.00000000,0.23246205,0.75234815
3.29864932,1.45050680,0.36697021,0.18120855,0.01243144,0.15522586,0.31599796,0.00000000,0.22415772,0.74489691
3.30465233,1.42801113,0.37354495,0.17687281,0.01292710,0.15206558,0.30225520,0.00000000,0.21577020,0.73642976
3.31065533,1.40462305,0.38087333,0.17248949,0.01335886,0.14906134,0.28865679,0.00000000,0.20736476,0.72693710
3.31665833,1.38029511,0.38884640,0.16804738,0.01371965,0.14620536,0.27525184,0.00000000,0.19899899,0.71640864
3.32266133,1.35496031,0.39732318,0.16353276,0.01400364,0.14348201,0.26207546,0.00000000,0.19072258,0.70483612
3.32866433,1.32853996,0.40613305,0.15893104,0.01420639,0.14086904,0.24915123,0.00000000,0.18257727,0.69221559
3.33466733,1.30095114,0.41507897,0.15422829,0.01432502,0.13833890,0.23649387,0.00000000,0.17459693,0.67854929
3.34067034,1.27211338,0.42394163,0.14941255,0.01435820,0.13586006,0.22411182,0.00000000,0.16680780,0.66384700
3.34667334,1.24195442,0.43248442,0.14447503,0.01430621,0.13339834,0.21200962,0.00000000,0.15922881,0.64812684
3.35267634,1.21041506,0.44045920,0.13941084,0.01417090,0.13091825,0.20018997,0.00000000,0.15187204,0.63141573
3.35867934,1.17745300,0.44761273,0.13421962,0.01395556,0.12838420,0.18865542,0.00000000,0.14474331,0.61374938
3.36468234,1.14304582,0.45369369,0.12890570,0.01366484,0.12576171,0.17740961,0.00000000,0.13784287,0.59517214
3.37068534,1.10719324,0.45845997,0.12347814,0.01330456,0.12301858,0.16645803,0.00000000,0.13116613,0.57573670
3.37668834,1.06991876,0.46168615,0.11795047,0.01288149,0.12012585,0.15580847,0.00000000,0.12470465,0.55550370
3.38269135,1.03127079,0.46317074,0.11234025,0.01240319,0.11705879,0.14547102,0.00000000,0.11844708,0.53454147
3.38869435,0.99132338,0.46274309,0.10666852,0.01187773,0.11379768,0.13545784,0.00000000,0.11238019,0.51292584
3.39469735,0.95017662,0.46026947,0.10095914,0.01131352,0.11032854,0.12578271,0.00000000,0.10649002,0.49074006
3.40070035,0.90795672,0.45565823,0.09523812,0.01071905,0.10664357,0.11646046,0.00000000,0.10076292,0.46807481
3.40670335,0.86481567,0.44886363,0.08953292,0.01010274,0.10274159,0.10750638,0.00000000,0.09518662,0.44502830
3.41270635,0.82093058,0.43988829,0.08387180,0.00947273,0.09862813,0.09893554,0.00000000,0.08975123,0.42170633
3.41870935,0.77650249,0.42878402,0.07828321,0.00883676,0.09431543,0.09076234,0.00000000,0.08445007,0.39822230
3.42471236,0.73175473,0.41565099,0.07279528,0.00820202,0.08982215,0.08299999,0.00000000,0.07928043,0.37469706
3.43071536,0.68693073,0.40063529,0.06743534,0.00757509,0.08517295,0.07566029,0.00000000,0.07424412,0.35125865
3.43671836,0.64229128,0.38392498,0.06222960,0.00696187,0.08039783,0.06875343,0.00000000,0.06934791,0.32804170
3.44272136,0.59811135,0.36574476,0.05720284,0.00636753,0.07553132,0.06228800,0.00000000,0.06460372,0.30518672
3.44872436,0.55467650,0.34634959,0.05237823,0.00579653,0.07061150,0.05627114,0.00000000,0.06002877,0.28283911
3.45472736,0.51227907,0.32601751,0.04777721,0.00525264,0.06567902,0.05070879,0.00000000,0.05564545,0.26114807
3.46073037,0.47121431,0.30504198,0.04341944,0.00473893,0.06077593,0.04560610,0.00000000,0.05148128,0.24026537
3.46673337,0.43177656,0.28372415,0.03932282,0.00425789,0.05594462,0.04096786,0.00000000,0.04756858,0.22034413
3.47273637,0.39425582,0.26236536,0.03550361,0.00381143,0.05122675,0.03679905,0.00000000,0.04394433,0.20153771
3.47873937,0.35893476,0.24126016,0.03197653,0.00340097,0.04666228,0.03310539,0.00000000,0.04064979,0.18399868
3.48474237,0.32608637,0.22069019,0.02875499,0.00302755,0.04228867,0.02989393,0.00000000,0.03773032,0.16787805
3.49074537,0.29597235,0.20091897,0.02585131,0.00269186,0.03814015,0.02717358,0.00000000,0.03523509,0.15332469
3.49674837,0.26884218,0.18218796,0.02327698,0.00239435,0.03424727,0.02495565,0.00000000,0.03321685,0.14048506
3.50275138,0.24493302,0.16471372,0.02104296,0.00213530,0.03063659,0.02325423,0.00000000,0.03173171,0.12950310
3.50875438,0.22447005,0.14868627,0.01916000,0.00191488,0.02733058,0.02208651,0.00000000,0.03083883,0.12052021
3.51475738,0.20766736,0.13426851,0.01763883,0.00173322,0.02434767,0.02147296,0.00000000,0.03060008,0.11367534
3.52076038,0.19472891,0.12159664,0.01649050,0.00159046,0.02170255,0.02143731,0.00000000,0.03107953,0.10910491
3.52676338,0.18584946,0.11078121,0.01572646,0.00148678,0.01940645,0.02200628,0.00000000,0.03234281,0.10694249
3.53276638,0.18121505,0.10190877,0.01535873,0.00142246,0.01746768,0.02320920,0.00000000,0.03445613,0.10731808
3.53876938,0.18100276,0.09504378,0.01539983,0.00139783,0.01589210,0.02507724,0.00000000,0.03748513,0.11035681
3.54477239,0.18537958,0.09023050,0.01586266,0.00141333,0.01468367,0.02764247,0.00000000,0.04149326,0.11617701
3.55077539,0.19450001,0.08749476,0.01676019,0.00146943,0.01384495,0.03093659,0.00000000,0.04653996,0.12488748
3.55677839,0.20850235,0.08684541,0.01810508,0.00156661,0.01337759,0.03498950,0.00000000,0.05267834,0.13658406
3.56278139,0.22750371,0.08827523,0.01990904,0.00170531,0.01328266,0.03982759,0.00000000,0.05995267,0.15134533
3.56878439,0.25159357,0.09176133,0.02218211,0.00188585,0.01356094,0.04547188,0.00000000,0.06839557,0.16922782
3.57478739,0.28082639,0.09726496,0.02493184,0.00210833,0.01421305,0.05193611,0.00000000,0.07802499,0.19026067
3.58079040,0.31521329,0.10473087,0.02816231,0.00237253,0.01523952,0.05922479,0.00000000,0.08884125,0.21444007
3.58679340,0.35471343,0.11408617,0.03187315,0.00267782,0.01664062,0.06733135,0.00000000,0.10082413,0.24172383
3.59279640,0.39922544,0.12523901,0.03605855,0.00302306,0.01841622,0.07623650,0.00000000,0.11393025,0.27202638
3.59879940,0.44857962,0.13807718,0.04070628,0.00340651,0.02056548,0.08590692,0.00000000,0.12809099,0.30521453
3.60480240,0.50253145,0.15246682,0.04579688,0.00382569,0.02308651,0.09629434,0.00000000,0.14321096,0.34110450
3.61080540,0.56075703,0.16825164,0.05130300,0.00427739,0.02597600,0.10733528,0.00000000,0.15916741,0.37946055
3.61680840,0.62285108,0.18525265,0.05718899,0.00475759,0.02922883,0.11895125,0.00000000,0.17581058,0.41999537
3.62281141,0.68832803,0.20326880,0.06341076,0.00526144,0.03283776,0.13104976,0.00000000,0.19296519,0.46237281
3.62881441,0.75662645,0.22207855,0.06991601,0.00578334,0.03679318,0.14352608,0.00000000,0.21043308,0.50621277
3.63481741,0.82711720,0.24144266,0.07664478,0.00631691,0.04108288,0.15626559,0.00000000,0.22799712,0.55109849
3.64082041,0.89911520,0.26110806,0.08353049,0.00685519,0.04569205,0.16914694,0.00000000,0.24542621,0.59658612
3.64682341,0.97189472,0.28081289,0.09050121,0.00739072,0.05060331,0.18204570,0.00000000,0.26248136,0.64221619
3.65282641,1.04470769,0.30029259,0.09748137,0.00791574,0.05579686,0.19483851,0.00000000,0.27892265,0.68752686
3.65882941,1.11680450,0.31928689,0.10439376,0.00842240,0.06125081,0.20740748,0.00000000,0.29451673,0.73206816
3.66483242,1.18745639,0.33754735,0.11116174,0.00890299,0.06694155,0.21964463,0.00000000,0.30904472,0.77541680
3.67083542,1.25597841,0.35484530,0.11771155,0.00935015,0.07284416,0.23145620,0.00000000,0.32231001,0.81719080
3.67683842,1.32175194,0.37097961,0.12397469,0.00975718,0.07893288,0.24276653,0.00000000,0.33414569,0.85706305
3.68284142,1.38424555,0.38578412,0.12989026,0.01011822,0.08518158,0.25352133,0.00000000,0.34442125,0.89477330
3.68884442,1.44303294,0.39913415,0.13540693,0.01042851,0.09156412,0.26369004,0.00000000,0.35304805,0.93013759
3.69484742,1.49780707,0.41095182,0.14048479,0.01068456,0.09805461,0.27326716,0.00000000,0.35998349,0.96305470
3.70085043,1.54838933,0.42120973,0.14509667,0.01088427,0.10462764,0.28227241,0.00000000,0.36523336,0.99350895
3.70685343,1.59473326,0.42993287,0.14922891,0.01102707,0.11125820,0.29074958,0.00000000,0.36885237,1.02156907
3.71285643,1.63692212,0.43719831,0.15288168,0.01111393,0.11792154,0.29876415,0.00000000,0.37094267,1.04738312
3.71885943,1.67516038,0.44313281,0.15606857,0.01114731,0.12459283,0.30639959,0.00000000,0.37165038,1.07116919
3.72486243,1.70975924,0.44790819,0.15881563,0.01113113,0.13124667,0.31375265,0.00000000,0.37116022,1.09320267
3.73086543,1.74111672,0.45173453,0.16115979,0.01107055,0.13785651,0.32092764,0.00000000,0.36968844,1.11380006
3.73686843,1.76969321,0.45485161,0.16314682,0.01097185,0.14439399,0.32803018,0.00000000,0.36747433,1.13330055
3.74287144,1.79598362,0.45751870,0.16482873,0.01084210,0.15082831,0.33516042,0.00000000,0.36477062,1.15204588
3.74887444,1.82048756,0.46000327,0.16626102,0.01068893,0.15712563,0.34240644,0.00000000,0.36183329,1.17035967
3.75487744,1.84367900,0.46256902,0.16749958,0.01052020,0.16324872,0.34983783,0.00000000,0.35891111,1.18852731
3.76088044,1.86597723,0.46546379,0.16859775,0.01034372,0.16915673,0.35749999,0.00000000,0.35623550,1.20677739
3.76688344,1.88772043,0.46890802,0.16960334,0.01016687,0.17480534,0.36540949,0.00000000,0.35401104,1.22526589
3.77288644,1.90914369,0.47308419,0.17055604,0.00999638,0.18014718,0.37355061,0.00000000,0.35240724,1.24406397
3.77888944,1.93036250,0.47812785,0.17148526,0.00983805,0.18513273,0.38187339,0.00000000,0.35155170,1.26315006
3.78489245,1.95136291,0.48412068,0.17240843,0.00969651,0.18971147,0.39029342,0.00000000,0.35152523,1.28240703
3.79089545,1.97199896,0.49108602,0.17333005,0.00957509,0.19383357,0.39869318,0.00000000,0.35235894,1.30162457
3.79689845,1.99199769,0.49898711,0.17424131,0.00947570,0.19745172,0.40692515,0.00000000,0.35403355,1.32050677
3.80290145,2.01097167,0.50772813,0.17512055,0.00939881,0.20052338,0.41481651,0.00000000,0.35648088,1.33868488
3.80890445,2.02843835,0.51715815,0.17593433,0.00934344,0.20301308,0.42217513,0.00000000,0.35958748,1.35573447
3.81490745,2.04384562,0.52707780,0.17663921,0.00930729,0.20489484,0.42879677,0.00000000,0.36320024,1.37119622
3.82091046,2.05660192,0.53724833,0.17718404,0.00928685,0.20615446,0.43447302,0.00000000,0.36713358,1.38459952
3.82691346,2.06610971,0.54740274,0.17751273,0.00927761,0.20679160,0.43899969,0.00000000,0.37117812,1.39548747
3.83291646,2.07180032,0.55725839,0.17756732,0.00927429,0.20682155,0.44218527,0.00000000,0.37511017,1.40344208
3.83891946,2.07316848,0.56653049,0.17729119,0.00927109,0.20627647,0.44385900,0.00000000,0.37870178,1.40810836
3.84492246,2.06980459,0.57494580,0.17663223,0.00926199,0.20520607,0.44387826,0.00000000,0.38173078,1.40921598
3.85092546,2.06142300,0.58225589,0.17554587,0.00924100,0.20367763,0.44213491,0.00000000,0.38399043,1.40659733
3.85692846,2.04788473,0.58824918,0.17399779,0.00920245,0.20177523,0.43856028,0.00000000,0.38529814,1.40020093
3.86293147,2.02921343,0.59276126,0.17196607,0.00914124,0.19959829,0.43312865,0.00000000,0.38550299,1.39009938
3.86893447,2.00560347,0.59568286,0.16944289,0.00905302,0.19725928,0.42585893,0.00000000,0.38449164,1.37649146
3.87493747,1.97741975,0.59696502,0.16643549,0.00893444,0.19488076,0.41681472,0.00000000,0.38219241,1.35969795
3.88094047,1.94518916,0.59662135,0.16296645,0.00878321,0.19259181,0.40610257,0.00000000,0.37857741,1.34015152
3.88694347,1.90958384,0.59472705,0.15907329,0.00859820,0.19052387,0.39386856,0.00000000,0.37366260,1.31838084
3.89294647,1.87139721,0.59141480,0.15480738,0.00837950,0.18880631,0.38029357,0.00000000,0.36750590,1.29498994
3.89894947,1.83151368,0.58686787,0.15023221,0.00812835,0.18756167,0.36558718,0.00000000,0.36020347,1.27063343
3.90495248,1.79087373,0.58131060,0.14542117,0.00784710,0.18690100,0.34998079,0.00000000,0.35188442,1.24598911
3.91095548,1.75043580,0.57499691,0.14045492,0.00753906,0.18691928,0.33371998,0.00000000,0.34270416,1.22172907
3.91695848,1.71113703,0.56819736,0.13541846,0.00720838,0.18769127,0.31705678,0.00000000,0.33283695,1.19849080
3.92296148,1.67385468,0.56118552,0.13039807,0.00685989,0.18926787,0.30024182,0.00000000,0.32246783,1.17684963
3.92896448,1.63937006,0.55422425,0.12547829,0.00649882,0.19167322,0.28351704,0.00000000,0.31178452,1.15729398
3.93496748,1.60833670,0.54755273,0.12073904,0.00613069,0.19490273,0.26710893,0.00000000,0.30096962,1.14020452
3.94097049,1.58125430,0.54137480,0.11625295,0.00576104,0.19892199,0.25122274,0.00000000,0.29019350,1.12583823
3.94697349,1.55844954,0.53584919,0.11208318,0.00539528,0.20366685,0.23603779,0.00000000,0.27960815,1.11431820
3.95297649,1.54006470,0.53108220,0.10828160,0.00503847,0.20904455,0.22170398,0.00000000,0.26934237,1.10562955
3.95897949,1.52605437,0.52712305,0.10488754,0.00469517,0.21493592,0.20833959,0.00000000,0.25949834,1.09962161
3.96498249,1.51619039,0.52396210,0.10192706,0.00436937,0.22119869,0.19603037,0.00000000,0.25014972,1.09601626
3.97098549,1.51007460,0.52153201,0.09941279,0.00406430,0.22767161,0.18482984,0.00000000,0.24134132,1.09442192
3.97698849,1.50715864,0.51971167,0.09734425,0.00378244,0.23417943,0.17476073,0.00000000,0.23309019,1.09435239
3.98299150,1.50676972,0.51833260,0.09570865,0.00352548,0.24053848,0.16581744,0.00000000,0.22538798,1.09524970
3.98899450,1.50814114,0.51718756,0.09448208,0.00329429,0.24656257,0.15796919,0.00000000,0.21820448,1.09650971
3.99499750,1.51044585,0.51604066,0.09363104,0.00308898,0.25206913,0.15116384,0.00000000,0.21149187,1.09750937
4.00100050,1.51283175,0.51463868,0.09311412,0.00290896,0.25688519,0.14533214,0.00000000,0.20518960,1.09763412
4.00700350,1.51445688,0.51272284,0.09288395,0.00275298,0.26085316,0.14039206,0.00000000,0.19922949,1.09630445
4.01300650,1.51452309,0.51004056,0.09288903,0.00261930,0.26383597,0.13625316,0.00000000,0.19354076,1.09300030
4.01900950,1.51230685,0.50635662,0.09307565,0.00250570,0.26572159,0.13282085,0.00000000,0.18805483,1.08728234
4.02501251,1.50718586,0.50146323,0.09338965,0.00240967,0.26642658,0.13000018,0.00000000,0.18270951,1.07880923
4.03101551,1.49866077,0.49518869,0.09377801,0.00232851,0.26589867,0.12769927,0.00000000,0.17745253,1.06735052
4.03701851,1.48637112,0.48740422,0.09419024,0.00225941,0.26411828,0.12583222,0.00000000,0.17224429,1.05279445
4.04302151,1.47010529,0.47802884,0.09457957,0.00219958,0.26109886,0.12432136,0.00000000,0.16705955,1.03515093
4.04902451,1.44980434,0.46703225,0.09490384,0.00214633,0.25688612,0.12309893,0.00000000,0.16188840,1.01454958
4.05502751,1.42555991,0.45443549,0.09512617,0.00209717,0.25155624,0.12210813,0.00000000,0.15673615,0.99123322
4.06103052,1.39760660,0.44030981,0.09521539,0.00204989,0.24521308,0.12130356,0.00000000,0.15162251,0.96554740
4.06703352,1.36630952,0.42477360,0.09514626,0.00200255,0.23798453,0.12065121,0.00000000,0.14658005,0.93792644
4.07303652,1.33214763,0.40798785,0.09489953,0.00195360,0.23001823,0.12012778,0.00000000,0.14165202,0.90887694
4.07903952,1.29569388,0.39015029,0.09446175,0.00190184,0.22147671,0.11971980,0.00000000,0.13688978,0.87895933
4.08504252,1.25759293,0.37148858,0.09382505,0.00184644,0.21253223,0.11942222,0.00000000,0.13234993,0.84876840
4.09104552,1.21853760,0.35225286,0.09298672,0.00178696,0.20336148,0.11923689,0.00000000,0.12809131,0.81891352
4.09704852,1.17924465,0.33270796,0.09194883,0.00172329,0.19414031,0.11917076,0.00000000,0.12417202,0.78999921
4.10305153,1.14043106,0.31312550,0.09071767,0.00165566,0.18503868,0.11923400,0.00000000,0.12064657,0.76260682
4.10905453,1.10279140,0.29377637,0.08930324,0.00158457,0.17621595,0.11943817,0.00000000,0.11756325,0.73727773
4.11505753,1.06697704,0.27492351,0.08771868,0.00151080,0.16781679,0.11979438,0.00000000,0.11496193,0.71449856
4.12106053,1.03357783,0.25681538,0.08597971,0.00143530,0.15996760,0.12031156,0.00000000,0.11287216,0.69468873
4.12706353,1.00310660,0.23968024,0.08410409,0.00135923,0.15277373,0.12099502,0.00000000,0.11131185,0.67819066
4.13306653,0.97598703,0.22372128,0.08211106,0.00128386,0.14631748,0.12184517,0.00000000,0.11028638,0.66526258
4.13906953,0.95254495,0.20911267,0.08002084,0.00121056,0.14065693,0.12285660,0.00000000,0.10978826,0.65607429
4.14507254,0.93300341,0.19599662,0.07785420,0.00114081,0.13582558,0.12401751,0.00000000,0.10979733,0.65070562
4.15107554,0.91748135,0.18448136,0.07563197,0.00107615,0.13183290,0.12530949,0.00000000,0.11028138,0.64914770
4.15707854,0.90599594,0.17464010,0.07337476,0.00101816,0.12866553,0.12670777,0.00000000,0.11119735,0.65130673
4.16308154,0.89846838,0.16651087,0.07110262,0.00096852,0.12628927,0.12818182,0.00000000,0.11249290,0.65701024
4.16908454,0.89473281,0.16009714,0.06883484,0.00092899,0.12465169,0.12969633,0.00000000,0.11410828,0.66601554
4.17508754,0.89454804,0.15536932,0.06658983,0.00090140,0.12368516,0.13121265,0.00000000,0.11597861,0.67801999
4.18109055,0.89761157,0.15226686,0.06438506,0.00088774,0.12331036,0.13269040,0.00000000,0.11803627,0.69267286
4.18709355,0.90357535,0.15070106,0.06223708,0.00089013,0.12343993,0.13408943,0.00000000,0.12021344,0.70958839
4.19309655,0.91206271,0.15055839,0.06016168,0.00091090,0.12398228,0.13537188,0.00000000,0.12244465,0.72835960
4.19909955,0.92268575,0.15170436,0.05817397,0.00095255,0.12484529,0.13650428,0.00000000,0.12466927,0.74857238
4.20510255,0.93506250,0.15398770,0.05628865,0.00101783,0.12593986,0.13745965,0.00000000,0.12683375,0.76981947
4.21110555,0.94883324,0.15724500,0.05452023,0.00110971,0.12718313,0.13821937,0.00000000,0.12889365,0.79171383
4.21710855,0.96367517,0.16130553,0.05288325,0.00123138,0.12850121,0.13877477,0.00000000,0.13081528,0.81390093
4.22311156,0.97931503,0.16599615,0.05139244,0.00138622,0.12983149,0.13912842,0.00000000,0.13257691,0.83606945
4.22911456,0.99553899,0.17114644,0.05006293,0.00157775,0.13112424,0.13929482,0.00000000,0.13416949,0.85796024
4.23511756,1.01219945,0.17659359,0.04891030,0.00180959,0.13234365,0.13930066,0.00000000,0.13559693,0.87937290
4.24112056,1.02921855,0.18218721,0.04795051,0.00208529,0.13346820,0.13918447,0.00000000,0.13687577,0.90017008
4.24712356,1.04658819,0.18779385,0.04719979,0.00240831,0.13449043,0.13899558,0.00000000,0.13803442,0.92027903
4.25312656,1.06436659,0.19330100,0.04667442,0.00278179,0.13541603,0.13879270,0.00000000,0.13911196,0.93969066
4.25912956,1.08267165,0.19862063,0.04639030,0.00320843,0.13626255,0.13864177,0.00000000,0.14015648,0.95845599
4.26513257,1.10167136,0.20369198,0.04636251,0.00369033,0.13705757,0.13861346,0.00000000,0.14122320,0.97668021
4.27113557,1.12157183,0.20848359,0.04660474,0.00422875,0.13783654,0.13878035,0.00000000,0.14237227,0.99451472
4.27713857,1.14260333,0.21299444,0.04712868,0.00482397,0.13864047,0.13921378,0.00000000,0.14366651,1.01214736
4.28314157,1.16500527,0.21725414,0.04794332,0.00547511,0.13951343,0.13998070,0.00000000,0.14516906,1.02979137
4.28914457,1.18901052,0.22132207,0.04905436,0.00617994,0.14050009,0.14114058,0.00000000,0.14694111,1.04767353
4.29514757,1.21483000,0.22528550,0.05046352,0.00693476,0.14164331,0.14274246,0.00000000,0.14903972,1.06602193
4.30115058,1.24263800,0.22925677,0.05216804,0.00773435,0.14298198,0.14482244,0.00000000,0.15151588,1.08505386
4.30715358,1.27255904,0.23336931,0.05416020,0.00857186,0.14454908,0.14740152,0.00000000,0.15441275,1.10496433
4.31315658,1.30465666,0.23777295,0.05642704,0.00943886,0.14637005,0.15048412,0.00000000,0.15776416,1.12591556
4.31915958,1.33892456,0.24262826,0.05895017,0.01032540,0.14846152,0.15405717,0.00000000,0.16159348,1.14802780
4.32516258,1.37528032,0.24810031,0.06170577,0.01122016,0.15083040,0.15808988,0.00000000,0.16591264,1.17137167
4.33116558,1.41356193,0.25435189,0.06466482,0.01211063,0.15347340,0.16253421,0.00000000,0.17072149,1.19596237
4.33716858,1.45352708,0.26153643,0.06779335,0.01298341,0.15637678,0.16732599,0.00000000,0.17600740,1.22175553
4.34317159,1.49485504,0.26979078,0.07105300,0.01382449,0.15951655,0.17238662,0.00000000,0.18174505,1.24864511
4.34917459,1.53715103,0.27922812,0.07440163,0.01461965,0.16285888,0.17762534,0.00000000,0.18789646,1.27646286
4.35517759,1.57995266,0.28993124,0.07779405,0.01535484,0.16636081,0.18294183,0.00000000,0.19441117,1.30497962
4.36118059,1.62273817,0.30194639,0.08118285,0.01601659,0.16997114,0.18822916,0.00000000,0.20122664,1.33390808
4.36718359,1.66493622,0.31527805,0.08451924,0.01659244,0.17363153,0.19337686,0.00000000,0.20826878,1.36290690
4.37318659,1.70593655,0.32988476,0.08775400,0.01707132,0.17727761,0.19827405,0.00000000,0.21545269,1.39158615
4.37918959,1.74510167,0.34567626,0.09083832,0.01744390,0.18084039,0.20281242,0.00000000,0.22268365,1.41951380
4.38519260,1.78177881,0.36251217,0.09372470,0.01770295,0.18424754,0.20688907,0.00000000,0.22985828,1.44622325
4.39119560,1.81531231,0.38020243,0.09636774,0.01784349,0.18742481,0.21040904,0.00000000,0.23686601,1.47122176
4.39719860,1.84505605,0.39850943,0.09872491,0.01786304,0.19029754,0.21328742,0.00000000,0.24359085,1.49399979
4.40320160,1.87038595,0.41715207,0.10075726,0.01776161,0.19279208,0.21545114,0.00000000,0.24991339,1.51404111
4.40920460,1.89071228,0.43581165,0.10243000,0.01754177,0.19483728,0.21684025,0.00000000,0.25571321,1.53083369
4.41520760,1.90549196,0.45413949,0.10371309,0.01720848,0.19636601,0.21740884,0.00000000,0.26087154,1.54388126
4.42121061,1.91424053,0.47176613,0.10458166,0.01676895,0.19731659,0.21712554,0.00000000,0.26527414,1.55271536
4.42721361,1.91654381,0.48831183,0.10501649,0.01623234,0.19763429,0.21597362,0.00000000,0.26881449,1.55690786
4.43321661,1.91206912,0.50339806,0.10500429,0.01560952,0.19727265,0.21395084,0.00000000,0.27139698,1.55608348
4.43921961,1.90057570,0.51665957,0.10453798,0.01491264,0.19619483,0.21106900,0.00000000,0.27294028,1.54993215
4.44522261,1.88192424,0.52775652,0.10361692,0.01415478,0.19437472,0.20735328,0.00000000,0.27338048,1.53822083
4.45122561,1.85608507,0.53638632,0.10224703,0.01334955,0.19179800,0.20284143,0.00000000,0.27267409,1.52080419
4.45722861,1.82314464,0.54229455,0.10044080,0.01251073,0.18846290,0.19758291,0.00000000,0.27080072,1.49763387
4.46323162,1.78330997,0.54528461,0.09821727,0.01165187,0.18438069,0.19163785,0.00000000,0.26776522,1.46876575
4.46923462,1.73691064,0.54522553,0.09560188,0.01078599,0.17957597,0.18507602,0.00000000,0.26359932,1.43436475
4.47523762,1.68439806,0.54205773,0.09262617,0.00992532,0.17408656,0.17797579,0.00000000,0.25836249,1.39470689
4.48124062,1.62634162,0.53579630,0.08932740,0.00908103,0.16796304,0.17042297,0.00000000,0.25214219,1.35017816
