energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.38119060,2.06541231,-1.58822464,0.23976656,-0.22811904,0.60000548,-0.54250456,0.03090199,-0.02665962,0.29049906,-0.28484279,0.91931693,-0.57710833,0.78623058,-0.42307442,0.20954688,-0.17136520,0.00000000,-0.00000000
-0.37518759,2.12406018,-1.61795395,0.24108607,-0.22839760,0.60877391,-0.54348016,0.03176352,-0.02713849,0.28940970,-0.28674915,0.95206658,-0.60293699,0.82864592,-0.44706346,0.21847412,-0.17485918,0.00000000,-0.00000000
-0.36918459,2.18203660,-1.65329667,0.24206379,-0.22878231,0.61773786,-0.54614290,0.03268222,-0.02774699,0.28715381,-0.28768363,0.98231458,-0.63076914,0.87113568,-0.47474810,0.22807456,-0.17924398,0.00000000,-0.00000000
-0.36318159,2.23822556,-1.69390017,0.24260811,-0.22923724,0.62661172,-0.55033869,0.03363858,-0.02847920,0.28371670,-0.28759528,1.00944110,-0.66038436,0.91310278,-0.50603339,0.23825461,-0.18450118,0.00000000,-0.00000000
-0.35717859,2.29156035,-1.73928885,0.24263626,-0.22971743,0.63513284,-0.55588779,0.03461208,-0.02932626,0.27910848,-0.28644948,1.03288045,-0.69148634,0.95395202,-0.54074195,0.24891349,-0.19060372,0.00000000,-0.00000000
-0.35117559,2.34105988,-1.78886934,0.24207787,-0.23017064,0.64307123,-0.56258917,0.03558189,-0.03027644,0.27336475,-0.28422964,1.05214383,-0.72370567,0.99310853,-0.57861144,0.25994553,-0.19751557,0.00000000,-0.00000000
-0.34517259,2.38586295,-1.84193971,0.24087795,-0.23053920,0.65023821,-0.57022559,0.03652756,-0.03131536,0.26654645,-0.28093845,1.06684012,-0.75660558,1.03003608,-0.61929495,0.27124274,-0.20519168,0.00000000,-0.00000000
-0.33916958,2.42525930,-1.89770271,0.23899942,-0.23076215,0.65649381,-0.57856922,0.03742969,-0.03242626,0.25873882,-0.27659845,1.07669379,-0.78969076,1.06425477,-0.66236460,0.28269754,-0.21357812,0.00000000,-0.00000000
-0.33316658,2.45871592,-1.95528308,0.23642493,-0.23077739,0.66175257,-0.58738784,0.03827068,-0.03359043,0.25004945,-0.27125195,1.08155902,-0.82241914,1.09535726,-0.70731845,0.29420572,-0.22261253,0.00000000,-0.00000000
-0.32716358,2.48589781,-2.01374874,0.23315792,-0.23052396,0.66598751,-0.59645149,0.03903532,-0.03478760,0.24060562,-0.26496028,1.08142932,-0.85421640,1.12302271,-0.75359066,0.30566944,-0.23222489,0.00000000,-0.00000000
-0.32116058,2.50668213,-2.07213550,0.22922304,-0.22994429,0.66923222,-0.60553946,0.03971139,-0.03599654,0.23055097,-0.25780251,1.07644215,-0.88449276,1.14702803,-0.80056482,0.31700009,-0.24233864,0.00000000,-0.00000000
-0.31515758,2.52116519,-2.12947459,0.22466573,-0.22898637,0.67158067,-0.61444747,0.04029016,-0.03719565,0.22004176,-0.24987356,1.06687816,-0.91266164,1.16725583,-0.84758999,0.32812110,-0.25287221,0.00000000,-0.00000000
-0.30915458,2.52966179,-2.18482229,0.21955115,-0.22760581,0.67318499,-0.62299473,0.04076670,-0.03836362,0.20924272,-0.24128189,1.05315511,-0.93815947,1.18369863,-0.89399902,0.33897027,-0.26374076,0.00000000,-0.00000000
-0.30315158,2.53269694,-2.23729066,0.21396243,-0.22576770,0.67425098,-0.63103078,0.04114020,-0.03948007,0.19832286,-0.23214691,1.03581650,-0.96046590,1.19645935,-0.93912843,0.34950179,-0.27485835,0.00000000,-0.00000000
-0.29714857,2.53099002,-2.28607809,0.20799833,-0.22344823,0.67503162,-0.63844174,0.04141394,-0.04052629,0.18745124,-0.22259611,1.01551549,-0.97912355,1.20574776,-0.98233925,0.35968751,-0.28614015,0.00000000,-0.00000000
-0.29114557,2.52543185,-2.33049856,0.20177049,-0.22063603,0.67581857,-0.64515565,0.04159527,-0.04148583,0.17679294,-0.21276208,0.99299462,-0.99375654,1.21187326,-1.02303765,0.36951763,-0.29750494,0.00000000,-0.00000000
-0.28514257,2.51705554,-2.37000817,0.19540020,-0.21733316,0.67693208,-0.65114674,0.04169530,-0.04234512,0.16650536,-0.20277964,0.96906208,-1.00408689,1.21523406,-1.06069485,0.37900050,-0.30887745,0.00000000,-0.00000000
-0.27913957,2.50700181,-2.40422767,0.18901506,-0.21355573,0.67870940,-0.65643814,0.04172850,-0.04309397,0.15673492,-0.19278297,0.94456574,-1.00994797,1.21630340,-1.09486514,0.38816164,-0.32019073,0.00000000,-0.00000000
-0.27313657,2.49648027,-2.43295976,0.18274544,-0.20933408,0.68149221,-0.66110295,0.04171210,-0.04372596,0.14761420,-0.18290300,0.92036557,-1.01129442,1.21561310,-1.12520124,0.39704174,-0.33138817,0.00000000,-0.00000000
-0.26713357,2.48672778,-2.45620003,0.17672094,-0.20471258,0.68561344,-0.66526343,0.04166535,-0.04423873,0.13925977,-0.17326502,0.89730585,-1.00820782,1.21373533,-1.15146630,0.40569397,-0.34242517,0.00000000,-0.00000000
-0.26113057,2.47896555,-2.47414085,0.17106711,-0.19974890,0.69138391,-0.66908808,0.04160873,-0.04463405,0.13177038,-0.16398659,0.87618809,-1.00089793,1.21126313,-1.17354192,0.41418039,-0.35327030,0.00000000,-0.00000000
-0.25512756,2.47435640,-2.48716742,0.16590222,-0.19451294,0.69907938,-0.67278672,0.04156294,-0.04491779,0.12522596,-0.15517579,0.85774564,-0.98969912,1.20879063,-1.19143165,0.42256775,-0.36390585,0.00000000,-0.00000000
-0.24912456,2.47396397,-2.49584608,0.16133458,-0.18908525,0.70892837,-0.67660345,0.04154800,-0.04509966,0.11968695,-0.14692978,0.84262098,-0.97506220,1.20689345,-1.20525991,0.43092286,-0.37432767,0.00000000,-0.00000000
-0.24312156,2.47871523,-2.50090478,0.15746016,-0.18355516,0.72110147,-0.68080788,0.04158227,-0.04519284,0.11519430,-0.13933367,0.83134643,-0.95754171,1.20611036,-1.21526616,0.43930762,-0.38454428,0.00000000,-0.00000000
-0.23711856,2.48936797,-2.50320644,0.15436075,-0.17801852,0.73570243,-0.68568462,0.04168149,-0.04521337,0.11176990,-0.13245975,0.82432889,-0.93777928,1.20692669,-1.22179464,0.44777418,-0.39457523,0.00000000,-0.00000000
-0.23111556,2.50648451,-2.50371617,0.15210268,-0.17257528,0.75276155,-0.69152163,0.04185794,-0.04517945,0.10941737,-0.12636688,0.82183909,-0.91648361,1.20976004,-1.22528003,0.45636029,-0.40444872,0.00000000,-0.00000000
-0.22511256,2.53041265,-2.50346346,0.15073610,-0.16732685,0.77223182,-0.69859775,0.04211975,-0.04511058,0.10812335,-0.12110032,0.82400572,-0.89440782,1.21494906,-1.22622975,0.46508526,-0.41419858,0.00000000,-0.00000000
-0.21910955,2.56127483,-2.50350119,0.15029475,-0.16237342,0.79398792,-0.70717002,0.04247034,-0.04502667,0.10785892,-0.11669163,0.83081428,-0.87232521,1.22274535,-1.22520364,0.47394673,-0.42386082,0.00000000,-0.00000000
-0.21310655,2.59896599,-2.50486307,0.15079635,-0.15781143,0.81782830,-0.71746126,0.04290806,-0.04494705,0.10858149,-0.11315894,0.84211082,-0.85100424,1.23330901,-1.22279192,0.48291849,-0.43346970,0.00000000,-0.00000000
-0.20710355,2.64316012,-2.50852160,0.15224338,-0.15373107,0.84348044,-0.72964868,0.04342605,-0.04488948,0.11023669,-0.11050734,0.85761020,-0.83118382,1.24670760,-1.21959254,0.49194961,-0.44305383,0.00000000,-0.00000000
-0.20110055,2.69332549,-2.51534843,0.15462426,-0.15021416,0.87060909,-0.74385387,0.04401240,-0.04486922,0.11276048,-0.10872953,0.87690845,-0.81354990,1.26291872,-1.21618892,0.50096485,-0.45263225,0.00000000,-0.00000000
-0.19509755,2.74874767,-2.52607918,0.15791491,-0.14733236,0.89882721,-0.76013494,0.04465042,-0.04489822,0.11608143,-0.10780669,0.89949868,-0.79871416,1.28183575,-1.21312901,0.50986650,-0.46221091,0.00000000,-0.00000000
-0.18909455,2.80855960,-2.54128430,0.16208038,-0.14514578,0.92770924,-0.77848109,0.04531926,-0.04498440,0.12012287,-0.10770947,0.92478996,-0.78719577,1.30327638,-1.21090679,0.51853759,-0.47177976,0.00000000,-0.00000000
-0.18309155,2.87177716,-2.56134752,0.16707661,-0.14370217,0.95680623,-0.79881008,0.04599469,-0.04513112,0.12480512,-0.10839931,0.95212843,-0.77940666,1.32699351,-1.20994684,0.52684639,-0.48131059,0.00000000,-0.00000000
-0.17708854,2.93733874,-2.58645303,0.17285220,-0.14303656,0.98566206,-0.82096880,0.04664999,-0.04533686,0.13004766,-0.10982984,0.98081974,-0.77564094,1.35268783,-1.21059274,0.53465180,-0.49075592,0.00000000,-0.00000000
-0.17108554,3.00414696,-2.61658191,0.17934997,-0.14317140,1.01383014,-0.84473697,0.04725704,-0.04559515,0.13577108,-0.11194844,1.01015224,-0.77606878,1.38002134,-1.21309975,0.54180966,-0.50004899,0.00000000,-0.00000000
-0.16508254,3.07111067,-2.65151816,0.18650834,-0.14411725,1.04088984,-0.86983392,0.04778751,-0.04589471,0.14189895,-0.11469805,1.03941991,-0.78073466,1.40863126,-1.21763185,0.54817944,-0.50910508,0.00000000,-0.00000000
-0.15907954,3.13718535,-2.69086394,0.19426237,-0.14587384,1.06646188,-0.89592827,0.04821395,-0.04621983,0.14835944,-0.11801895,1.06794441,-0.78956021,1.43814345,-1.22426330,0.55363095,-0.51782389,0.00000000,-0.00000000
-0.15307654,3.20141001,-2.73406318,0.20254452,-0.14843147,1.09022203,-0.92265001,0.04851096,-0.04655105,0.15508667,-0.12185067,1.09509544,-0.80235111,1.46818487,-1.23298431,0.55805093,-0.52609328,0.00000000,-0.00000000
-0.14707354,3.26293930,-2.78043247,0.21128506,-0.15177262,1.11191252,-0.94960452,0.04865623,-0.04686590,0.16202181,-0.12613382,1.12030898,-0.81880779,1.49839446,-1.24371046,0.56134883,-0.53379390,0.00000000,-0.00000000
-0.14107054,3.32106922,-2.82919742,0.22041209,-0.15587367,1.13135062,-0.97638789,0.04863146,-0.04713993,0.16911397,-0.13081192,1.14310254,-0.83853935,1.52843206,-1.25629507,0.56346185,-0.54080467,0.00000000,-0.00000000
-0.13506753,3.37525587,-2.87953273,0.22985141,-0.16070657,1.14843425,-1.00260286,0.04842306,-0.04734779,0.17632068,-0.13583307,1.16308741,-0.86108001,1.55798511,-1.27054390,0.56435864,-0.54700891,0.00000000,-0.00000000
-0.12906453,3.42512662,-2.93060384,0.23952617,-0.16624035,1.16314428,-1.02787456,0.04802266,-0.04746437,0.18360823,-0.14115133,1.17997734,-0.88590743,1.58677295,-1.28623099,0.56404172,-0.55230053,0.00000000,-0.00000000
-0.12306153,3.47048366,-2.98160796,0.24935643,-0.17244235,1.17554367,-1.05186541,0.04742746,-0.04746599,0.19095176,-0.14672801,1.19359355,-0.91246211,1.61454896,-1.30311499,0.56254845,-0.55659025,0.00000000,-0.00000000
-0.11705853,3.51130039,-3.03181246,0.25925879,-0.17927909,1.18577361,-1.07428846,0.04664021,-0.04733148,0.19833513,-0.15253248,1.20386608,-0.94016708,1.64110053,-1.32095471,0.55995049,-0.55981132,0.00000000,-0.00000000
-0.11105553,3.54771126,-3.08058874,0.26914624,-0.18671668,1.19404699,-1.09491861,0.04566910,-0.04704318,0.20575065,-0.15854281,1.21083160,-0.96844725,1.66624733,-1.33952321,0.55635187,-0.56192443,0.00000000,-0.00000000
-0.10505253,3.57999622,-3.12743998,0.27892827,-0.19472077,1.20063965,-1.11360119,0.04452733,-0.04658776,0.21319873,-0.16474592,1.21462771,-0.99674765,1.68983827,-1.35861962,0.55188585,-0.56292158,0.00000000,-0.00000000
-0.09904952,3.60856086,-3.17202144,0.28851135,-0.20325606,1.20588000,-1.13025767,0.04323258,-0.04595693,0.22068740,-0.17113755,1.21548418,-1.02455006,1.71174750,-1.37807799,0.54671064,-0.56282863,0.00000000,-0.00000000
-0.09304652,3.63391354,-3.21415284,0.29779989,-0.21228540,1.21013743,-1.14488825,0.04180630,-0.04514775,0.22823179,-0.17772180,1.21371152,-1.05138741,1.73187014,-1.39777287,0.54100437,-0.56170632,0.00000000,-0.00000000
-0.08704352,3.65664087,-3.25382212,0.30669775,-0.22176855,1.21381020,-1.15757142,0.04027287,-0.04416291,0.23585361,-0.18451048,1.20968715,-1.07685578,1.75011794,-1.41762137,0.53495947,-0.55964986,0.00000000,-0.00000000
-0.08104052,3.67738258,-3.29118117,0.31511006,-0.23166081,1.21731318,-1.16846063,0.03865877,-0.04301062,0.24358050,-0.19152223,1.20383996,-1.10062351,1.76641546,-1.43758176,0.52877672,-0.55678681,0.00000000,-0.00000000
-0.07503752,3.69680689,-3.32653384,0.32294566,-0.24191149,1.22106597,-1.17777829,0.03699169,-0.04170432,0.25144534,-0.19878149,1.19663351,-1.12243740,1.78069685,-1.45764883,0.52265928,-0.55327361,0.00000000,-0.00000000
-0.06903452,3.71558698,-3.36031728,0.33011964,-0.25246261,1.22548154,-1.18580763,0.03529971,-0.04026218,0.25948544,-0.20631736,1.18854858,-1.14212598,1.79290362,-1.47784654,0.51680685,-0.54929073,0.00000000,-0.00000000
-0.06303152,3.73437917,-3.39307793,0.33655625,-0.26324776,1.23095577,-1.19288279,0.03361045,-0.03870646,0.26774153,-0.21416244,1.18006569,-1.15959972,1.80298320,-1.49821843,0.51141009,-0.54503683,0.00000000,-0.00000000
-0.05702851,3.75380297,-3.42544357,0.34219163,-0.27419145,1.23785783,-1.19937764,0.03195049,-0.03706262,0.27625654,-0.22235165,1.17164796,-1.17484864,1.81088847,-1.51881661,0.50664557,-0.54072203,0.00000000,-0.00000000
-0.05102551,3.77442307,-3.45809276,0.34697650,-0.28520892,1.24652141,-1.20569383,0.03034471,-0.03535853,0.28507411,-0.23092108,1.16372493,-1.18793715,1.81657798,-1.53969013,0.50267116,-0.53656073,0.00000000,-0.00000000
-0.04502251,3.79673307,-3.49172344,0.35087838,-0.29620664,1.25723681,-1.21224856,0.02881594,-0.03362342,0.29423676,-0.23990681,1.15667788,-1.19899673,1.82001660,-1.56087334,0.49962206,-0.53276426,0.00000000,-0.00000000
-0.03901951,3.82114078,-3.52702168,0.35388334,-0.30708338,1.27024370,-1.21946237,0.02738460,-0.03188705,0.30378370,-0.24934382,1.15082696,-1.20821654,1.82117647,-1.58237525,0.49760730,-0.52953362,0.00000000,-0.00000000
-0.03301651,3.84795494,-3.56463203,0.35599700,-0.31773205,1.28572443,-1.22774717,0.02606853,-0.03017874,0.31374838,-0.25926477,1.14642058,-1.21583244,1.82003792,-1.60417025,0.49670697,-0.52705261,0.00000000,-0.00000000
-0.02701351,3.87737301,-3.60513014,0.35724476,-0.32804207,1.30379789,-1.23749498,0.02488296,-0.02852663,0.32415568,-0.26969880,1.14362737,-1.22211468,1.81659009,-1.62619094,0.49696991,-0.52548164,0.00000000,-0.00000000
-0.02101051,3.90947021,-3.64899839,0.35767116,-0.33790218,1.32451385,-1.24906710,0.02384049,-0.02695695,0.33501898,-0.28067011,1.14253095,-1.22735480,1.81083118,-1.64832333,0.49841204,-0.52495234,0.00000000,-0.00000000
-0.01500750,3.94418992,-3.69660502,0.35733843,-0.34720374,1.34784796,-1.26278413,0.02295122,-0.02549351,0.34633706,-0.29219652,1.14312759,-1.23185197,1.80276812,-1.67040462,0.50101529,-0.52556309,0.00000000,-0.00000000
-0.00900450,3.98133574,-3.74818670,0.35632411,-0.35584405,1.37369743,-1.27891655,0.02222289,-0.02415725,0.35809121,-0.30428770,1.14532691,-1.23589933,1.79241575,-1.69222358,0.50472711,-0.52737574,0.00000000,-0.00000000
-0.00300150,4.02056585,-3.80383479,0.35471816,-0.36372974,1.40187783,-1.29767602,0.02166101,-0.02296601,0.37024254,-0.31694331,1.14895559,-1.23977065,1.77979553,-1.71352348,0.50946075,-0.53041332,0.00000000,-0.00000000
0.00300150,4.06139037,-3.86348509,0.35261934,-0.37077990,1.43212129,-1.31920739,0.02126906,-0.02193439,0.38272983,-0.33015092,1.15376390,-1.24370780,1.76493398,-1.73400724,0.51509619,-0.53465895,0.00000000,-0.00000000
0.00900450,4.10317239,-3.92691104,0.35013145,-0.37692880,1.46407649,-1.34358137,0.02104863,-0.02107373,0.39546804,-0.34388386,1.15943492,-1.24790937,1.74786106,-1.75334448,0.52148195,-0.54005577,0.00000000,-0.00000000
0.01500750,4.14513373,-3.99372019,0.34735927,-0.38212801,1.49731085,-1.37078807,0.02099950,-0.02039223,0.40834779,-0.35809907,1.16559605,-1.25252084,1.72860874,-1.77117999,0.52843772,-0.54650800,0.00000000,-0.00000000
0.02101051,4.18636580,-4.06335398,0.34440480,-0.38634789,1.53131540,-1.40073163,0.02111973,-0.01989508,0.42123585,-0.37273506,1.17183261,-1.25762680,1.70721006,-1.78714329,0.53575801,-0.55388296,0.00000000,-0.00000000
0.02701351,4.22584649,-4.13509097,0.34136368,-0.38957818,1.56551243,-1.43322609,0.02140570,-0.01958473,0.43397691,-0.38771018,1.17770284,-1.26324535,1.68369892,-1.80085865,0.54321657,-0.56201397,0.00000000,-0.00000000
0.03301651,4.26246299,-4.20805358,0.33832233,-0.39182791,1.59926630,-1.46799302,0.02185204,-0.01946108,0.44639659,-0.40292137,1.18275401,-1.26932507,1.65811084,-1.81195524,0.55057188,-0.57070420,0.00000000,-0.00000000
0.03901951,4.29504078,-4.28121869,0.33535564,-0.39312446,1.63189738,-1.50466117,0.02245167,-0.01952176,0.45830575,-0.41824360,1.18653899,-1.27574474,1.63048470,-1.82007706,0.55757334,-0.57973118,0.00000000,-0.00000000
0.04502251,4.32237820,-4.35343239,0.33252558,-0.39351194,1.66269885,-1.54276858,0.02319565,-0.01976233,0.46950595,-0.43353008,1.18863267,-1.28231596,1.60086574,-1.82489223,0.56396819,-0.58885206,0.00000000,-0.00000000
0.05102551,4.34328580,-4.42342914,0.32988074,-0.39304903,1.69095623,-1.58176754,0.02407316,-0.02017648,0.47979602,-0.44861360,1.18864783,-1.28878855,1.56930950,-1.82610148,0.56950892,-0.59780946,0.00000000,-0.00000000
0.05702851,4.35662927,-4.48985556,0.32745666,-0.39180632,1.71596885,-1.62103270,0.02507148,-0.02075618,0.48897943,-0.46330888,1.18624968,-1.29485879,1.53588679,-1.82344571,0.57396086,-0.60633781,0.00000000,-0.00000000
0.06303152,4.36137445,-4.55129889,0.32527709,-0.38986359,1.73707283,-1.65987255,0.02617592,-0.02149178,0.49687217,-0.47741614,1.18116883,-1.30018013,1.50068924,-1.81671241,0.57710981,-0.61417003,0.00000000,-0.00000000
0.06903452,4.35663253,-4.60631993,0.32335595,-0.38730683,1.75366442,-1.69754412,0.02736989,-0.02237205,0.50331077,-0.49072585,1.17321204,-1.30437608,1.46383541,-1.80574100,0.57876928,-0.62104445,0.00000000,-0.00000000
0.07503752,4.34170353,-4.65349003,0.32169984,-0.38422559,1.76522301,-1.73327107,0.02863501,-0.02338426,0.50816020,-0.50302454,1.16227047,-1.30705486,1.42547675,-1.79042707,0.57878706,-0.62671185,0.00000000,-0.00000000
0.08104052,4.31611610,-4.69143132,0.32031100,-0.38071052,1.77133266,-1.76626446,0.02995127,-0.02451416,0.51132111,-0.51410151,1.14832521,-1.30782521,1.38580333,-1.77072559,0.57705084,-0.63094226,0.00000000,-0.00000000
0.08704352,4.27966156,-4.71885921,0.31919036,-0.37685135,1.77170124,-1.79574593,0.03129735,-0.02574598,0.51273617,-0.52375627,1.13144988,-1.30631265,1.34504882,-1.74665299,0.57349256,-0.63353157,0.00000000,-0.00000000
0.09304652,4.23242052,-4.73462581,0.31834063,-0.37273542,1.76617623,-1.82097238,0.03265089,-0.02706251,0.51239502,-0.53180635,1.11181024,-1.30217573,1.30349434,-1.71828837,0.56809138,-0.63430753,0.00000000,-0.00000000
0.09904952,4.17478064,-4.73776261,0.31776904,-0.36844671,1.75475640,-1.84126133,0.03398898,-0.02844510,0.51033775,-0.53809517,1.08966092,-1.29512137,1.26147087,-1.68577372,0.56087492,-0.63313498,0.00000000,-0.00000000
0.10505253,4.10744432,-4.72752087,0.31748968,-0.36406548,1.73759873,-1.85601598,0.03528858,-0.02987379,0.50665651,-0.54249951,1.06533941,-1.28491874,1.21936006,-1.64931330,0.55191892,-0.62992025,0.00000000,-0.00000000
0.11105553,4.03142577,-4.70340782,0.31752525,-0.35966832,1.71502023,-1.86474876,0.03652711,-0.03132753,0.50149521,-0.54493641,1.03925758,-1.27141101,1.17759306,-1.60917203,0.54134512,-0.62461431,0.00000000,-0.00000000
0.11705853,3.94803720,-4.66521701,0.31790800,-0.35532868,1.68749436,-1.86710253,0.03768300,-0.03278433,0.49504737,-0.54536887,1.01189109,-1.25452456,1.13664748,-1.56567316,0.52931754,-0.61721470,0.00000000,-0.00000000
0.12306153,3.85886453,-4.61305128,0.31867992,-0.35111765,1.65564212,-1.86286825,0.03873619,-0.03422168,0.48755195,-0.54381023,0.98376709,-1.23427508,1.09704225,-1.51919498,0.51603736,-0.60776608,0.00000000,-0.00000000
0.12906453,3.76573329,-4.54733694,0.31989207,-0.34710484,1.62021823,-1.85199830,0.03966874,-0.03561684,0.47928759,-0.54032688,0.95545066,-1.21077054,1.05933057,-1.47016674,0.50173650,-0.59635933,0.00000000,-0.00000000
0.13506753,3.67066589,-4.46882833,0.32160310,-0.34335937,1.58209261,-1.83461481,0.04046529,-0.03694736,0.47056532,-0.53503910,0.92753059,-1.18421066,1.02409105,-1.41906373,0.48667029,-0.58312925,0.00000000,-0.00000000
0.14107054,3.57583181,-4.37860214,0.32387704,-0.33995054,1.54222810,-1.81101244,0.04111346,-0.03819152,0.46171999,-0.52812001,0.90060474,-1.15488318,0.99191715,-1.36640169,0.47110949,-0.56825089,0.00000000,-0.00000000
0.14707354,3.48349235,-4.27804148,0.32678046,-0.33694838,1.50165506,-1.78165537,0.04160418,-0.03932887,0.45310101,-0.51979259,0.87526575,-1.12315704,0.96340532,-1.31273038,0.45533207,-0.55193463,0.00000000,-0.00000000
0.15307654,3.39594199,-4.16880994,0.33037911,-0.33442368,1.46144381,-1.74716870,0.04193195,-0.04034074,0.44506244,-0.51032478,0.85208730,-1.08947275,0.93914199,-1.25862675,0.43961496,-0.53442026,0.00000000,-0.00000000
0.15907954,3.31544817,-4.05281668,0.33473435,-0.33244765,1.42267581,-1.70832421,0.04209487,-0.04121074,0.43795306,-0.50002302,0.83161139,-1.05433065,0.91968980,-1.20468747,0.42422624,-0.51597022,0.00000000,-0.00000000
0.16508254,3.24419158,-3.93217355,0.33989932,-0.33109108,1.38641466,-1.66602137,0.04209469,-0.04192522,0.43210658,-0.48922436,0.81433696,-1.01827737,0.90557345,-1.15152122,0.40941791,-0.49686229,0.00000000,-0.00000000
0.17108554,3.18420867,-3.80914602,0.34591533,-0.33042292,1.35367762,-1.62126401,0.04193662,-0.04247361,0.42783246,-0.47828746,0.80071001,-0.98189129,0.89726555,-1.09974081,0.39541963,-0.47738202,0.00000000,-0.00000000
0.17708854,3.13733813,-3.68609940,0.35280835,-0.33050856,1.32540868,-1.57513370,0.04162913,-0.04284874,0.42540751,-0.46758292,0.79111547,-0.94576756,0.89517280,-1.04995526,0.38243351,-0.45781514,0.00000000,-0.00000000
0.18309155,3.10517276,-3.56544258,0.36058610,-0.33140763,1.30245387,-1.52876075,0.04118359,-0.04304702,0.42506845,-0.45748322,0.78587080,-0.91050328,0.89962306,-1.00276199,0.37063007,-0.43844034,0.00000000,-0.00000000
0.18909455,3.08901797,-3.44957100,0.36923558,-0.33317161,1.28553932,-1.48329385,0.04061385,-0.04306845,0.42700580,-0.44835273,0.78522134,-0.87668353,0.91085354,-0.95873942,0.36014549,-0.41952251,0.00000000,-0.00000000
0.19509755,3.08985779,-3.34081076,0.37872146,-0.33584129,1.27525276,-1.43986948,0.03993577,-0.04291663,0.43135894,-0.44053800,0.78933746,-0.84486851,0.92900068,-0.91843980,0.35108017,-0.40130685,0.00000000,-0.00000000
0.20110055,3.10832925,-3.24136555,0.38898517,-0.33944430,1.27202864,-1.39958189,0.03916676,-0.04259851,0.43821258,-0.43435880,0.79831321,-0.81558242,0.95409201,-0.88238271,0.34349842,-0.38401386,0.00000000,-0.00000000
0.20710355,3.14470536,-3.15326794,0.39994501,-0.34399273,1.27613726,-1.36345476,0.03832519,-0.04212414,0.44759457,-0.43010000,0.81216652,-0.78930409,0.98604042,-0.85104902,0.33742934,-0.36783540,0.00000000,-0.00000000
0.21310655,3.19888724,-3.07833609,0.41149706,-0.34948114,1.28767800,-1.33241513,0.03742998,-0.04150628,0.45947510,-0.42800459,0.83084067,-0.76645971,1.02464116,-0.82487546,0.33286860,-0.35293192,0.00000000,-0.00000000
0.21910955,3.27040515,-3.01813678,0.42351707,-0.35588502,1.30657677,-1.30727039,0.03650007,-0.04075995,0.47376711,-0.42826792,0.85420695,-0.74741751,1.06957179,-0.80424982,0.32978116,-0.33943080,0.00000000,-0.00000000
0.22511256,3.35842849,-2.97395540,0.43586322,-0.36315975,1.33258752,-1.28868873,0.03555400,-0.03990193,0.49032813,-0.43103320,0.88206823,-0.73248435,1.12039537,-0.78950669,0.32810452,-0.32742580,0.00000000,-0.00000000
0.23111556,3.46178447,-2.94677308,0.44837969,-0.37124029,1.36529793,-1.27718347,0.03460960,-0.03895025,0.50896308,-0.43638834,0.91416351,-0.72190404,1.17656688,-0.78092373,0.32775252,-0.31697759,0.00000000,-0.00000000
0.23711856,3.57898494,-2.93725121,0.46090084,-0.38004153,1.40413894,-1.27310140,0.03368364,-0.03792364,0.52942846,-0.44436409,0.95017310,-0.71585710,1.23744296,-0.77871848,0.32861946,-0.30811505,0.00000000,-0.00000000
0.24312156,3.70826086,-2.94572289,0.47325602,-0.38945942,1.44839810,-1.27661543,0.03279160,-0.03684111,0.55143739,-0.45493338,0.98972457,-0.71446168,1.30229481,-0.78304551,0.33058432,-0.30083749,0.00000000,-0.00000000
0.24912456,3.84760368,-2.97219147,0.48527472,-0.39937282,1.49723628,-1.28772134,0.03194754,-0.03572146,0.57466583,-0.46801192,1.03239917,-0.71777532,1.37032397,-0.79399420,0.33351503,-0.29511734,0.00000000,-0.00000000
0.25512756,3.99481279,-3.01633542,0.49679193,-0.40964604,1.54970765,-1.30623876,0.03116395,-0.03458291,0.59875962,-0.48345984,1.07773893,-0.72579734,1.44068059,-0.81158675,0.33727269,-0.29090335,0.00000000,-0.00000000
0.26113057,4.14754796,-3.07751949,0.50765347,-0.42013209,1.60478236,-1.33181622,0.03045173,-0.03344285,0.62334246,-0.50108445,1.12525416,-0.73847147,1.51248371,-0.83577683,0.34171550,-0.28812403,0.00000000,-0.00000000
0.26713357,4.30338547,-3.15481155,0.51772118,-0.43067640,1.66137159,-1.36394009,0.02982016,-0.03231759,0.64802456,-0.52064402,1.17443140,-0.75568870,1.58484290,-0.86644870,0.34670248,-0.28669127,0.00000000,-0.00000000
0.27313657,4.45987680,-3.24700485,0.52687756,-0.44112107,1.71835426,-1.40194720,0.02927692,-0.03122223,0.67241190,-0.54185250,1.22474187,-0.77729015,1.65688047,-0.90341704,0.35209692,-0.28650393,0.00000000,-0.00000000
0.27913957,4.61460806,-3.35264538,0.53502998,-0.45130933,1.77460492,-1.44504100,0.02882816,-0.03017064,0.69611584,-0.56438526,1.27565014,-0.80306992,1.72775366,-0.94642748,0.35776932,-0.28745137,0.00000000,-0.00000000
0.28514257,4.76525871,-3.47006377,0.54211386,-0.46109030,1.82902208,-1.49231090,0.02847856,-0.02917541,0.71876298,-0.58788567,1.32662301,-0.83277802,1.79667566,-0.99515815,0.36360004,-0.28941685,0.00000000,-0.00000000
