energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
3.38869435,0.90565897,0.02190614,0.11435203,0.36357172,0.02725215,0.41383759,0.23834361,0.03204106,0.12816285
3.39469735,0.95503160,0.02456799,0.11567882,0.38888623,0.02896926,0.43314468,0.24284424,0.03590075,0.13131904
3.40070035,1.01099459,0.02735903,0.11810084,0.41689538,0.03083655,0.45502399,0.24976214,0.04007594,0.13573567
3.40670335,1.07283235,0.03025134,0.12158221,0.44733897,0.03282821,0.47912249,0.25899128,0.04453426,0.14136837
3.41270635,1.13967035,0.03321181,0.12606860,0.47988032,0.03491401,0.50502046,0.27038190,0.04923587,0.14814802
3.41870935,1.21049135,0.03620255,0.13148851,0.51411062,0.03705995,0.53224118,0.28374303,0.05413340,0.15598232
3.42471236,1.28415659,0.03918157,0.13775488,0.54955581,0.03922911,0.56026298,0.29884610,0.05917208,0.16475792
3.43071536,1.35943155,0.04210364,0.14476699,0.58568586,0.04138261,0.58853309,0.31542938,0.06429030,0.17434311
3.43671836,1.43501529,0.04492137,0.15241259,0.62192636,0.04348060,0.61648281,0.33320328,0.06942044,0.18459074
3.44272136,1.50957255,0.04758649,0.16057018,0.65767190,0.04548342,0.64354358,0.35185628,0.07449003,0.19534160
3.44872436,1.58176747,0.05005116,0.16911136,0.69230093,0.04735270,0.66916323,0.37106133,0.07942323,0.20642792
3.45472736,1.65029773,0.05226950,0.17790316,0.72519167,0.04905241,0.69282185,0.39048259,0.08414251,0.21767702
3.46073037,1.71392793,0.05419900,0.18681037,0.75573844,0.05054992,0.71404657,0.40978238,0.08857065,0.22891504
3.46673337,1.77152111,0.05580196,0.19569775,0.78336789,0.05181688,0.73242491,0.42862800,0.09263278,0.23997049
3.47273637,1.82206702,0.05704680,0.20443213,0.80755459,0.05282998,0.74761583,0.44669847,0.09625852,0.25067782
3.47873937,1.86470640,0.05790918,0.21288433,0.82783531,0.05357155,0.75935841,0.46369080,0.09938409,0.26088057
3.48474237,1.89875030,0.05837291,0.22093100,0.84382159,0.05402991,0.76747755,0.47932577,0.10195431,0.27043435
3.49074537,1.92369385,0.05843058,0.22845613,0.85521006,0.05419960,0.77188676,0.49335305,0.10392441,0.27920932
3.49674837,1.93922404,0.05808389,0.23535256,0.86179015,0.05408131,0.77258779,0.50555543,0.10526145,0.28709235
3.50275138,1.94522147,0.05734366,0.24152319,0.86344896,0.05368166,0.76966729,0.51575228,0.10594551,0.29398855
3.50875438,1.94175611,0.05622951,0.24688210,0.86017307,0.05301281,0.76329072,0.52380192,0.10597034,0.29982235
3.51475738,1.92907746,0.05476927,0.25135541,0.85204739,0.05209179,0.75369375,0.52960303,0.10534361,0.30453809
3.52076038,1.90759977,0.05299805,0.25488209,0.83925096,0.05093990,0.74117173,0.53309507,0.10408663,0.30809994
3.52676338,1.87788296,0.05095715,0.25741447,0.82205014,0.04958179,0.72606761,0.53425767,0.10223363,0.31049149
3.53276638,1.84061024,0.04869273,0.25891871,0.80078940,0.04804464,0.70875885,0.53310909,0.09983055,0.31171469
3.53876938,1.79656345,0.04625441,0.25937495,0.77588002,0.04635727,0.68964402,0.52970389,0.09693349,0.31178848
3.54477239,1.74659710,0.04369377,0.25877736,0.74778748,0.04454923,0.66912947,0.52412978,0.09360672,0.31074704
3.55077539,1.69161212,0.04106288,0.25713400,0.71701768,0.04264997,0.64761668,0.51650397,0.08992057,0.30863778
3.55677839,1.63253044,0.03841288,0.25446637,0.68410285,0.04068810,0.62549071,0.50696900,0.08594908,0.30551912
3.56278139,1.57027104,0.03579268,0.25080889,0.64958746,0.03869075,0.60311020,0.49568828,0.08176764,0.30145819
3.56878439,1.50572840,0.03324784,0.24620811,0.61401465,0.03668297,0.58079901,0.48284150,0.07745071,0.29652858
3.57478739,1.43975382,0.03081957,0.24072177,0.57791372,0.03468741,0.55883997,0.46862009,0.07306957,0.29080808
3.58079040,1.37314005,0.02854402,0.23441765,0.54178880,0.03272395,0.53747060,0.45322275,0.06869050,0.28437673
3.58679340,1.30660947,0.02645169,0.22737238,0.50610925,0.03080961,0.51688090,0.43685134,0.06437309,0.27731500
3.59279640,1.24080584,0.02456716,0.21967009,0.47130172,0.02895844,0.49721315,0.41970709,0.06016897,0.26970236
3.59879940,1.17628961,0.02290890,0.21140103,0.43774408,0.02718167,0.47856348,0.40198737,0.05612101,0.26161608
3.60480240,1.11353647,0.02148935,0.20266020,0.40576127,0.02548780,0.46098506,0.38388285,0.05226277,0.25313053
3.61080540,1.05293885,0.02031509,0.19354599,0.37562287,0.02388283,0.44449259,0.36557538,0.04861851,0.24431669
3.61680840,0.99480989,0.01938714,0.18415894,0.34754242,0.02237054,0.42906784,0.34723627,0.04520342,0.23524208
3.62281141,0.93938950,0.01870139,0.17460053,0.32167815,0.02095279,0.41466580,0.32902520,0.04202430,0.22597094
3.62881441,0.88685183,0.01824903,0.16497219,0.29813510,0.01962983,0.40122134,0.31108958,0.03908042,0.21656464
3.63481741,0.83731383,0.01801710,0.15537437,0.27696828,0.01840063,0.38865581,0.29356437,0.03636465,0.20708227
3.64082041,0.79084421,0.01798898,0.14590583,0.25818664,0.01726314,0.37688352,0.27657221,0.03386467,0.19758130
3.64682341,0.74747251,0.01814491,0.13666303,0.24175772,0.01621462,0.36581767,0.26022383,0.03156424,0.18811830
3.65282641,0.70719773,0.01846260,0.12773958,0.22761270,0.01525181,0.35537569,0.24461868,0.02944459,0.17874948
3.65882941,0.66999638,0.01891762,0.11922586,0.21565174,0.01437120,0.34548366,0.22984562,0.02748555,0.16953127
3.66483242,0.63582944,0.01948404,0.11120862,0.20574934,0.01356913,0.33607980,0.21598364,0.02566674,0.16052057
3.67083542,0.60464832,0.02013483,0.10377059,0.19775967,0.01284197,0.32711695,0.20310249,0.02396849,0.15177484
3.67683842,0.57639947,0.02084239,0.09699008,0.19152178,0.01218618,0.31856399,0.19126324,0.02237266,0.14335194
3.68284142,0.55102774,0.02157906,0.09094041,0.18686452,0.01159835,0.31040624,0.18051868,0.02086324,0.13530967
3.68884442,0.52847838,0.02231755,0.08568930,0.18361109,0.01107525,0.30264486,0.17091341,0.01942670,0.12770506
3.69484742,0.50869789,0.02303148,0.08129804,0.18158330,0.01061382,0.29529547,0.16248388,0.01805222,0.12059346
3.70085043,0.49163362,0.02369582,0.07782058,0.18060523,0.01021116,0.28838592,0.15525800,0.01673171,0.11402736
3.70685343,0.47723245,0.02428736,0.07530235,0.18050658,0.00986449,0.28195346,0.14925474,0.01545970,0.10805514
3.71285643,0.46543851,0.02478516,0.07377901,0.18112527,0.00957109,0.27604155,0.14448332,0.01423307,0.10271965
3.71885943,0.45619030,0.02517096,0.07327507,0.18230968,0.00932829,0.27069618,0.14094243,0.01305074,0.09805675
3.72486243,0.44941725,0.02542954,0.07380240,0.18392015,0.00913338,0.26596220,0.13861919,0.01191326,0.09409400
3.73086543,0.44503610,0.02554900,0.07535880,0.18582998,0.00898356,0.26187956,0.13748818,0.01082238,0.09084928
3.73686843,0.44294715,0.02552099,0.07792663,0.18792585,0.00887593,0.25847978,0.13751045,0.00978066,0.08832971
3.74287144,0.44303074,0.02534086,0.08147165,0.19010764,0.00880736,0.25578268,0.13863264,0.00879103,0.08653076
3.74887444,0.44514424,0.02500768,0.08594206,0.19228783,0.00877455,0.25379362,0.14078632,0.00785647,0.08543562
3.75487744,0.44911962,0.02452414,0.09126804,0.19439049,0.00877391,0.25250126,0.14388772,0.00697967,0.08501496
3.76088044,0.45476211,0.02389644,0.09736167,0.19634989,0.00880160,0.25187607,0.14783771,0.00616282,0.08522706
3.76688344,0.46184992,0.02313396,0.10411750,0.19810901,0.00885350,0.25186961,0.15252242,0.00540742,0.08601836
3.77288644,0.47013538,0.02224892,0.11141365,0.19961789,0.00892526,0.25241465,0.15781436,0.00471418,0.08732444
3.77888944,0.47934762,0.02125591,0.11911371,0.20083207,0.00901227,0.25342624,0.16357411,0.00408297,0.08907143
3.78489245,0.48919676,0.02017141,0.12706924,0.20171125,0.00910979,0.25480363,0.16965280,0.00351282,0.09117784
3.79089545,0.49937985,0.01901324,0.13512299,0.20221815,0.00921296,0.25643317,0.17589505,0.00300200,0.09355684
3.79689845,0.50958818,0.01779998,0.14311268,0.20231779,0.00931699,0.25819192,0.18214261,0.00254806,0.09611875
3.80290145,0.51951609,0.01655042,0.15087535,0.20197724,0.00941717,0.25995203,0.18823851,0.00214797,0.09877394
3.80890445,0.52887070,0.01528302,0.15825201,0.20116575,0.00950909,0.26158573,0.19403152,0.00179825,0.10143576
3.81490745,0.53738251,0.01401542,0.16509257,0.19985538,0.00958876,0.26297055,0.19938096,0.00149510,0.10402365
3.82091046,0.54481607,0.01276404,0.17126074,0.19802199,0.00965277,0.26399484,0.20416137,0.00123448,0.10646612
3.82691346,0.55098050,0.01154368,0.17663874,0.19564656,0.00969841,0.26456308,0.20826719,0.00101231,0.10870357
3.83291646,0.55573913,0.01036728,0.18113158,0.19271672,0.00972384,0.26460087,0.21161692,0.00082453,0.11069079
3.83891946,0.55901771,0.00924574,0.18467074,0.18922826,0.00972821,0.26405929,0.21415669,0.00066719,0.11239904
3.84492246,0.56081071,0.00818781,0.18721703,0.18518670,0.00971172,0.26291835,0.21586297,0.00053656,0.11381751
3.85092546,0.56118516,0.00720009,0.18876244,0.18060852,0.00967570,0.26118944,0.21674428,0.00042918,0.11495418
3.85692846,0.56028162,0.00628708,0.18933087,0.17552210,0.00962261,0.25891634,0.21684172,0.00034187,0.11583588
3.86293147,0.55831207,0.00545129,0.18897771,0.16996820,0.00955599,0.25617502,0.21622819,0.00027184,0.11650761
3.86893447,0.55555448,0.00469345,0.18778814,0.16399986,0.00948038,0.25307178,0.21500631,0.00021663,0.11703101
3.87493747,0.55234424,0.00401272,0.18587428,0.15768181,0.00940120,0.24974012,0.21330508,0.00017418,0.11748208
3.88094047,0.54906244,0.00340689,0.18337117,0.15108919,0.00932451,0.24633609,0.21127524,0.00014282,0.11794811
3.88694347,0.54612156,0.00287269,0.18043188,0.14430579,0.00925685,0.24303249,0.20908362,0.00012128,0.11852404
3.89294647,0.54394891,0.00240601,0.17722170,0.13742181,0.00920491,0.24001213,0.20690661,0.00010868,0.11930830
3.89894947,0.54296865,0.00200216,0.17391188,0.13053121,0.00917527,0.23746022,0.20492299,0.00010457,0.12039821
3.90495248,0.54358299,0.00165611,0.17067300,0.12372884,0.00917415,0.23555660,0.20330644,0.00010890,0.12188536
3.91095548,0.54615353,0.00136271,0.16766827,0.11710749,0.00920702,0.23446771,0.20221810,0.00012208,0.12385092
3.91695848,0.55098352,0.00111684,0.16504715,0.11075493,0.00927842,0.23433910,0.20179933,0.00014498,0.12636119
3.92296148,0.55830196,0.00091363,0.16293940,0.10475120,0.00939166,0.23528853,0.20216521,0.00017896,0.12946364
3.92896448,0.56825033,0.00074855,0.16144986,0.09916621,0.00954862,0.23740020,0.20339892,0.00022591,0.13318360
3.93496748,0.58087267,0.00061755,0.16065427,0.09405781,0.00974966,0.24072032,0.20554734,0.00028830,0.13752163
3.94097049,0.59610948,0.00051713,0.16059619,0.08947036,0.00999348,0.24525424,0.20861801,0.00036923,0.14245204
3.94697349,0.61379611,0.00044442,0.16128514,0.08543395,0.01027712,0.25096549,0.21257780,0.00047245,0.14792230
3.95297649,0.63366549,0.00039723,0.16269617,0.08196422,0.01059609,0.25777657,0.21735309,0.00060243,0.15385362
3.95897949,0.65535555,0.00037408,0.16477076,0.07906278,0.01094441,0.26557166,0.22283169,0.00076439,0.16014271
3.96498249,0.67842079,0.00037423,0.16741901,0.07671825,0.01131491,0.27420116,0.22886644,0.00096431,0.16666454
3.97098549,0.70234788,0.00039769,0.17052316,0.07490779,0.01169942,0.28348778,0.23528019,0.00120895,0.17327610
3.97698849,0.72657434,0.00044522,0.17394208,0.07359903,0.01208915,0.29323400,0.24187216,0.00150583,0.17982110
3.98299150,0.75050973,0.00051832,0.17751676,0.07275236,0.01247500,0.30323056,0.24842528,0.00186317,0.18613519
3.98899450,0.77355823,0.00061922,0.18107641,0.07232330,0.01284791,0.31326544,0.25471422,0.00228983,0.19205172
3.99499750,0.79514171,0.00075087,0.18444500,0.07226502,0.01319928,0.32313313,0.26051383,0.00279516,0.19740767
4.00100050,0.81472207,0.00091683,0.18744789,0.07253073,0.01352128,0.33264351,0.26560757,0.00338884,0.20204949
4.00700350,0.83182187,0.00112130,0.18991840,0.07307579,0.01380717,0.34162997,0.26979557,0.00408064,0.20583863
4.01300650,0.84604228,0.00136896,0.19170394,0.07385967,0.01405154,0.34995637,0.27290191,0.00488017,0.20865648
4.01900950,0.85707736,0.00166491,0.19267140,0.07484729,0.01425056,0.35752241,0.27478097,0.00579657,0.21040856
4.02501251,0.86472416,0.00201452,0.19271187,0.07601007,0.01440202,0.36426716,0.27532241,0.00683810,0.21102768
4.03101551,0.86888805,0.00242326,0.19174411,0.07732635,0.01450545,0.37017047,0.27445470,0.00801177,0.21047603
4.03701851,0.86958314,0.00289654,0.18971700,0.07878133,0.01456202,0.37525228,0.27214698,0.00932291,0.20874608
4.04302151,0.86692773,0.00343948,0.18661076,0.08036646,0.01457445,0.37956976,0.26840927,0.01077472,0.20586029
4.04902451,0.86113524,0.00405663,0.18243685,0.08207846,0.01454679,0.38321244,0.26329113,0.01236786,0.20186963
4.05502751,0.85250108,0.00475177,0.17723686,0.08391786,0.01448417,0.38629561,0.25687864,0.01410001,0.19685109
4.06103052,0.84138615,0.00552762,0.17108015,0.08588731,0.01439252,0.38895230,0.24929028,0.01596550,0.19090429
4.06703352,0.82819809,0.00638550,0.16406074,0.08798968,0.01427817,0.39132435,0.24067151,0.01795507,0.18414732
4.07303652,0.81337110,0.00732515,0.15629337,0.09022617,0.01414757,0.39355295,0.23118871,0.02005560,0.17671216
4.07903952,0.79734554,0.00834440,0.14790903,0.09259443,0.01400694,0.39576932,0.22102264,0.02225008,0.16873983
4.08504252,0.78054839,0.00943902,0.13905033,0.09508689,0.01386189,0.39808589,0.21036164,0.02451760,0.16037549
4.09104552,0.76337548,0.01060249,0.12986660,0.09768947,0.01371724,0.40058871,0.19939519,0.02683357,0.15176379
4.09704852,0.74617645,0.01182595,0.12050933,0.10038061,0.01357674,0.40333123,0.18830772,0.02917002,0.14304465
4.10305153,0.72924308,0.01309817,0.11112776,0.10313086,0.01344293,0.40633012,0.17727333,0.03149611,0.13434954
4.10905453,0.71280152,0.01440559,0.10186512,0.10590297,0.01331710,0.40956314,0.16645125,0.03377876,0.12579858
4.11505753,0.69700861,0.01573250,0.09285536,0.10865255,0.01319923,0.41296935,0.15598246,0.03598341,0.11749834
4.12106053,0.68195232,0.01706131,0.08422060,0.11132924,0.01308812,0.41645158,0.14598735,0.03807491,0.10954052
4.12706353,0.66765613,0.01837289,0.07606932,0.11387840,0.01298149,0.41988113,0.13656452,0.04001849,0.10200138
4.13306653,0.65408688,0.01964706,0.06849522,0.11624322,0.01287619,0.42310433,0.12779064,0.04178075,0.09494197
4.13906953,0.64116548,0.02086310,0.06157681,0.11836722,0.01276846,0.42595084,0.11972131,0.04333077,0.08840903
4.14507254,0.62877983,0.02200040,0.05537756,0.12019681,0.01265417,0.42824300,0.11239268,0.04464107,0.08243637
4.15107554,0.61679902,0.02303906,0.04994656,0.12168415,0.01252915,0.42980604,0.10582375,0.04568858,0.07704673
4.15707854,0.60508811,0.02396058,0.04531965,0.12278984,0.01238944,0.43047836,0.10001917,0.04645552,0.07225392
4.16308154,0.59352259,0.02474859,0.04152076,0.12348551,0.01223158,0.43012163,0.09497219,0.04693009,0.06806501
4.16908454,0.58200174,0.02538938,0.03856346,0.12375610,0.01205287,0.42863000,0.09066780,0.04710704,0.06448266
4.17508754,0.57046034,0.02587256,0.03645265,0.12360177,0.01185154,0.42593817,0.08708572,0.04698803,0.06150719
4.18109055,0.55887810,0.02619152,0.03518610,0.12303941,0.01162690,0.42202780,0.08420312,0.04658179,0.05913858
4.18709355,0.54728653,0.02634379,0.03475598,0.12210347,0.01137947,0.41693206,0.08199703,0.04590408,0.05737808
4.19309655,0.53577297,0.02633128,0.03515026,0.12084639,0.01111099,0.41073816,0.08044633,0.04497741,0.05622958
4.19909955,0.52448174,0.02616041,0.03635381,0.11933831,0.01082439,0.40358767,0.07953311,0.04383057,0.05570054
4.20510255,0.51361246,0.02584203,0.03834935,0.11766628,0.01052377,0.39567472,0.07924371,0.04249803,0.05580260
4.21110555,0.50341578,0.02539122,0.04111815,0.11593283,0.01021419,0.38724216,0.07956912,0.04101911,0.05655178
4.21710855,0.49418672,0.02482697,0.04464047,0.11425410,0.00990159,0.37857581,0.08050498,0.03943701,0.05796832
4.22311156,0.48625608,0.02417162,0.04889578,0.11275741,0.00959254,0.36999704,0.08205111,0.03779785,0.06007626
4.22911456,0.47998020,0.02345034,0.05386279,0.11157848,0.00929406,0.36185400,0.08421073,0.03614947,0.06290255
4.23511756,0.47572951,0.02269037,0.05951926,0.11085825,0.00901334,0.35451173,0.08698935,0.03454035,0.06647604
4.24112056,0.47387632,0.02192024,0.06584164,0.11073939,0.00875757,0.34834148,0.09039347,0.03301842,0.07082610
4.24712356,0.47478209,0.02116897,0.07280458,0.11136264,0.00853363,0.34370956,0.09442906,0.03162990,0.07598103
4.25312656,0.47878463,0.02046520,0.08038023,0.11286292,0.00834795,0.34096601,0.09909997,0.03041822,0.08196630
4.25912956,0.48618545,0.01983634,0.08853749,0.11536540,0.00820625,0.34043335,0.10440630,0.02942295,0.08880252
4.26513257,0.49723757,0.01930775,0.09724116,0.11898147,0.00811338,0.34239577,0.11034274,0.02867882,0.09650336
4.27113557,0.51213404,0.01890196,0.10645091,0.12380483,0.00807316,0.34708888,0.11689693,0.02821489,0.10507333
4.27713857,0.53099739,0.01863802,0.11612034,0.12990773,0.00808824,0.35469037,0.12404790,0.02805371,0.11450546
4.28314157,0.55387025,0.01853083,0.12619594,0.13733738,0.00816001,0.36531173,0.13176471,0.02821072,0.12477914
4.28914457,0.58070744,0.01859072,0.13661613,0.14611282,0.00828851,0.37899144,0.14000514,0.02869374,0.13585791
4.29514757,0.61136979,0.01882303,0.14731039,0.15622221,0.00847242,0.39568956,0.14871468,0.02950258,0.14768765
4.30115058,0.64561990,0.01922791,0.15819857,0.16762084,0.00870901,0.41528429,0.15782579,0.03062883,0.16019491
4.30715358,0.68312039,0.01980023,0.16919045,0.18022981,0.00899416,0.43757048,0.16725748,0.03205589,0.17328593
4.31315658,0.72343463,0.02052960,0.18018563,0.19393575,0.00932246,0.46226031,0.17691535,0.03375908,0.18684604
4.31915958,0.76603051,0.02140066,0.19107382,0.20859155,0.00968722,0.48898651,0.18669205,0.03570604,0.20073992
4.32516258,0.81028735,0.02239336,0.20173566,0.22401826,0.01008067,0.51730790,0.19646833,0.03785730,0.21481262
4.33116558,0.85550610,0.02348351,0.21204399,0.24000824,0.01049403,0.54671756,0.20611464,0.04016709,0.22889151
4.33716858,0.90092287,0.02464340,0.22186576,0.25632957,0.01091777,0.57665352,0.21549331,0.04258427,0.24278914
4.34317159,0.94572576,0.02584259,0.23106450,0.27273176,0.01134177,0.60651169,0.22446139,0.04505358,0.25630705
4.34917459,0.98907456,0.02704869,0.23950328,0.28895253,0.01175558,0.63566092,0.23287394,0.04751698,0.26924049
4.35517759,1.03012293,0.02822837,0.24704816,0.30472561,0.01214872,0.66345972,0.24058789,0.04991512,0.28138384
4.36118059,1.06804251,0.02934826,0.25357205,0.31978927,0.01251088,0.68927422,0.24746624,0.05218895,0.29253670
4.36718359,1.10204789,0.03037600,0.25895867,0.33389532,0.01283228,0.71249661,0.25338243,0.05428132,0.30251032
4.37318659,1.13142180,0.03128114,0.26310668,0.34681812,0.01310392,0.73256361,0.25822482,0.05613866,0.31113410
4.37918959,1.15553929,0.03203612,0.26593353,0.35836338,0.01331785,0.74897399,0.26190093,0.05771249,0.31826199
4.38519260,1.17388973,0.03261704,0.26737911,0.36837611,0.01346743,0.76130468,0.26434137,0.05896084,0.32377830
4.39119560,1.18609582,0.03300438,0.26740870,0.37674747,0.01354752,0.76922447,0.26550313,0.05984949,0.32760275
4.39719860,1.19192840,0.03318354,0.26601525,0.38342012,0.01355466,0.77250488,0.26537211,0.06035295,0.32969440
4.40320160,1.19131619,0.03314524,0.26322079,0.38839155,0.01348719,0.77102760,0.26396465,0.06045519,0.33005425
4.40920460,1.18435008,0.03288571,0.25907676,0.39171542,0.01334527,0.76478813,0.26132798,0.06014995,0.32872625
4.41520760,1.17128125,0.03240669,0.25366333,0.39350041,0.01313090,0.75389530,0.25753951,0.05944085,0.32579669
4.42121061,1.15251331,0.03171524,0.24708755,0.39390679,0.01284783,0.73856694,0.25270489,0.05834108,0.32139185
4.42721361,1.12858845,0.03082342,0.23948051,0.39314065,0.01250141,0.71912157,0.24695488,0.05687274,0.31567403
4.43321661,1.10016825,0.02974774,0.23099352,0.39144593,0.01209843,0.69596665,0.24044118,0.05506599,0.30883602
4.43921961,1.06800990,0.02850853,0.22179347,0.38909463,0.01164683,0.66958393,0.23333132,0.05295786,0.30109428
4.44522261,1.03293885,0.02712918,0.21205769,0.38637565,0.01115545,0.64051255,0.22580291,0.05059090,0.29268109
4.45122561,0.99581908,0.02563536,0.20196828,0.38358263,0.01063372,0.60933061,0.21803733,0.04801171,0.28383607
4.45722861,0.95752248,0.02405418,0.19170645,0.38100143,0.01009133,0.57663620,0.21021334,0.04526935,0.27479732
4.46323162,0.91889849,0.02241336,0.18144690,0.37889794,0.00953791,0.54302863,0.20250073,0.04241388,0.26579274
4.46923462,0.88074564,0.02074046,0.17135267,0.37750668,0.00898275,0.50909064,0.19505444,0.03949481,0.25703186
4.47523762,0.84378607,0.01906220,0.16157047,0.37702092,0.00843452,0.47537254,0.18800928,0.03655979,0.24869843
4.48124062,0.80864423,0.01740390,0.15222689,0.37758472,0.00790101,0.44237856,0.18147561,0.03365349,0.24094441
4.48724362,0.77583058,0.01578894,0.14342550,0.37928755,0.00738899,0.41055627,0.17553605,0.03081659,0.23388521
4.49324662,0.74573102,0.01423854,0.13524501,0.38216154,0.00690404,0.38028909,0.17024345,0.02808515,0.22759673
4.49924962,0.71860232,0.01277148,0.12773846,0.38618183,0.00645051,0.35189219,0.16562021,0.02549012,0.22211412
4.50525263,0.69457357,0.01140412,0.12093353,0.39126990,0.00603145,0.32561175,0.16165879,0.02305721,0.21743234
4.51125563,0.67365347,0.01015046,0.11483382,0.39729991,0.00564871,0.30162729,0.15832357,0.02080690,0.21350839
4.51725863,0.65574289,0.00902234,0.10942105,0.40410763,0.00530298,0.28005692,0.15555383,0.01875477,0.21026519
4.52326163,0.64065191,0.00802973,0.10465806,0.41150176,0.00499390,0.26096491,0.15326771,0.01691190,0.20759676
4.52926463,0.62812044,0.00718110,0.10049230,0.41927699,0.00472031,0.24437115,0.15136694,0.01528556,0.20537454
4.53526763,0.61784126,0.00648382,0.09685989,0.42722813,0.00448031,0.23026180,0.14974211,0.01387985,0.20345441
4.54127064,0.60948428,0.00594456,0.09368974,0.43516479,0.00427158,0.21860065,0.14827824,0.01269652,0.20168420
4.54727364,0.60272087,0.00556976,0.09090776,0.44292556,0.00409148,0.20934039,0.14686035,0.01173572,0.19991122
4.55327664,0.59724697,0.00536591,0.08844088,0.45039122,0.00393733,0.20243332,0.14537883,0.01099676,0.19798957
4.55927964,0.59280390,0.00533993,0.08622078,0.45749603,0.00380653,0.19784086,0.14373434,0.01047880,0.19578685
4.56528264,0.58919598,0.00549935,0.08418704,0.46423655,0.00369675,0.19554145,0.14184204,0.01018140,0.19319001
4.57128564,0.58630399,0.00585242,0.08228982,0.47067735,0.00360607,0.19553633,0.13963506,0.01010496,0.19011016
4.57728864,0.58409411,0.00640810,0.08049182,0.47695321,0.00353306,0.19785308,0.13706698,0.01025100,0.18648614
4.58329165,0.58262174,0.00717594,0.07876948,0.48326757,0.00347683,0.20254651,0.13411331,0.01062228,0.18228676
4.58929465,0.58203027,0.00816575,0.07711358,0.48988704,0.00343711,0.20969707,0.13077204,0.01122274,0.17751178
4.59529765,0.58254480,0.00938723,0.07552905,0.49713210,0.00341419,0.21940659,0.12706313,0.01205729,0.17219145
4.60130065,0.58446129,0.01084942,0.07403422,0.50536434,0.00340890,0.23179183,0.12302716,0.01313138,0.16638504
4.60730365,0.58813157,0.01256002,0.07265943,0.51497064,0.00342255,0.24697571,0.11872313,0.01445050,0.16017815
4.61330665,0.59394505,0.01452472,0.07144520,0.52634485,0.00345681,0.26507709,0.11422569,0.01601954,0.15367927
4.61930965,0.60230804,0.01674634,0.07044014,0.53986795,0.00351365,0.28619910,0.10962189,0.01784209,0.14701563
4.62531266,0.61362158,0.01922405,0.06969845,0.55588736,0.00359514,0.31041703,0.10500751,0.01991962,0.14032860
4.63131566,0.62825897,0.02195258,0.06927744,0.57469651,0.00370338,0.33776596,0.10048343,0.02225074,0.13376894
4.63731866,0.64654395,0.02492148,0.06923497,0.59651565,0.00384034,0.36822921,0.09615189,0.02483052,0.12749191
4.64332166,0.66873054,0.02811447,0.06962697,0.62147468,0.00400774,0.40172781,0.09211297,0.02764975,0.12165268
4.64932466,0.69498562,0.03150905,0.07050520,0.64959925,0.00420694,0.43811199,0.08846142,0.03069453,0.11640189
4.65532766,0.72537484,0.03507616,0.07191517,0.68080053,0.00443883,0.47715498,0.08528375,0.03394584,0.11188172
4.66133067,0.75985263,0.03878019,0.07389442,0.71486959,0.00470376,0.51854977,0.08265593,0.03737942,0.10822241
4.66733367,0.79825674,0.04257918,0.07647110,0.75147660,0.00500146,0.56190899,0.08064150,0.04096587,0.10553930
4.67333667,0.84030737,0.04642537,0.07966288,0.79017518,0.00533104,0.60676833,0.07929017,0.04467088,0.10393035
4.67933967,0.88561114,0.05026596,0.08347627,0.83041181,0.00569092,0.65259336,0.07863697,0.04845580,0.10347424
4.68534267,0.93366947,0.05404420,0.08790613,0.87154001,0.00607890,0.69878972,0.07870184,0.05227842,0.10422884
4.69134567,0.98389100,0.05770068,0.09293566,0.91283879,0.00649215,0.74471637,0.07948956,0.05609387,0.10623014
4.69734867,1.03560751,0.06117484,0.09853646,0.95353457,0.00692723,0.78970138,0.08099014,0.05985578,0.10949155
4.70335168,1.08809251,0.06440667,0.10466898,0.99282569,0.00738022,0.83305973,0.08317940,0.06351749,0.11400344
4.70935468,1.14058171,0.06733843,0.11128306,1.02990840,0.00784675,0.87411237,0.08601986,0.06703337,0.11973309
4.71535768,1.19229447,0.06991642,0.11831867,1.06400326,0.00832206,0.91220570,0.08946176,0.07036009,0.12662478
4.72136068,1.24245523,0.07209264,0.12570676,1.09438063,0.00880112,0.94673068,0.09344422,0.07345791,0.13460026
4.72736368,1.29031423,0.07382641,0.13337026,1.12038425,0.00927874,0.97714074,0.09789655,0.07629181,0.14355949
4.73336668,1.33516661,0.07508563,0.14122511,1.14145188,0.00974959,1.00296772,0.10273960,0.07883242,0.15338170
4.73936968,1.37636929,0.07584786,0.14918145,1.15713207,0.01020834,1.02383514,0.10788721,0.08105688,0.16392687
4.74537269,1.41335516,0.07610107,0.15714485,1.16709645,0.01064975,1.03946836,0.11324769,0.08294926,0.17503763
4.75137569,1.44564425,0.07584393,0.16501763,1.17114716,0.01106873,1.04970112,0.11872545,0.08450091,0.18654162
4.75737869,1.47285162,0.07508588,0.17270034,1.16921919,0.01146045,1.05447849,0.12422259,0.08571044,0.19825440
4.76338169,1.49469218,0.07384668,0.18009323,1.16137786,0.01182037,1.05385599,0.12964066,0.08658346,0.20998285
4.76938469,1.51098240,0.07215566,0.18709787,1.14781165,0.01214439,1.04799524,0.13488241,0.08713211,0.22152899
4.77538769,1.52163931,0.07005071,0.19361882,1.12882101,0.01242885,1.03715645,0.13985360,0.08737443,0.23269434
