energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.00300150,2.34941762,0.03215985,0.11971010,0.70814802,0.00000000,0.50217953,1.46553227,0.25169679,0.00000000
0.00300150,2.35309289,0.03323329,0.12553094,0.71646028,0.00000000,0.49771588,1.45420989,0.25813043,0.00000000
0.00900450,2.34692442,0.03412012,0.13094072,0.72181122,0.00000000,0.49104494,1.43697709,0.26323988,0.00000000
0.01500750,2.33079668,0.03480124,0.13586929,0.72396219,0.00000000,0.48222770,1.41403472,0.26692342,0.00000000
0.02101051,2.30479924,0.03526147,0.14025709,0.72274955,0.00000000,0.47137706,1.38569633,0.26910861,0.00000000
0.02701351,2.26922582,0.03549006,0.14405714,0.71809015,0.00000000,0.45865336,1.35238134,0.26975485,0.00000000
0.03301651,2.22456829,0.03548104,0.14723648,0.70998522,0.00000000,0.44425909,1.31460565,0.26885517,0.00000000
0.03901951,2.17150586,0.03523349,0.14977712,0.69852229,0.00000000,0.42843262,1.27297018,0.26643688,0.00000000
0.04502251,2.11088961,0.03475153,0.15167646,0.68387507,0.00000000,0.41144143,1.22814754,0.26256132,0.00000000
0.05102551,2.04372276,0.03404427,0.15294701,0.66630126,0.00000000,0.39357493,1.18086728,0.25732247,0.00000000
0.05702851,1.97113717,0.03312546,0.15361556,0.64613825,0.00000000,0.37513720,1.13189995,0.25084463,0.00000000
0.06303152,1.89436685,0.03201312,0.15372182,0.62379678,0.00000000,0.35643967,1.08204058,0.24327912,0.00000000
0.06903452,1.81471905,0.03072894,0.15331652,0.59975283,0.00000000,0.33779430,1.03209180,0.23480017,0.00000000
0.07503752,1.73354407,0.02929760,0.15245917,0.57453780,0.00000000,0.31950697,0.98284714,0.22560026,0.00000000
0.08104052,1.65220435,0.02774606,0.15121558,0.54872748,0.00000000,0.30187168,0.93507482,0.21588484,0.00000000
0.08704352,1.57204411,0.02610271,0.14965520,0.52292988,0.00000000,0.28516534,0.88950246,0.20586687,0.00000000
0.09304652,1.49436015,0.02439660,0.14784853,0.49777240,0.00000000,0.26964347,0.84680304,0.19576126,0.00000000
0.09904952,1.42037475,0.02265665,0.14586465,0.47388868,0.00000000,0.25553663,0.80758241,0.18577938,0.00000000
0.10505253,1.35121142,0.02091089,0.14376897,0.45190529,0.00000000,0.24304781,0.77236864,0.17612386,0.00000000
0.11105553,1.28787391,0.01918586,0.14162145,0.43242865,0.00000000,0.23235057,0.74160333,0.16698387,0.00000000
0.11705853,1.23122902,0.01750598,0.13947512,0.41603237,0.00000000,0.22358797,0.71563513,0.15853087,0.00000000
0.12306153,1.18199349,0.01589316,0.13737513,0.40324518,0.00000000,0.21687212,0.69471541,0.15091509,0.00000000
0.12906453,1.14072480,0.01436641,0.13535825,0.39453967,0.00000000,0.21228431,0.67899622,0.14426266,0.00000000
0.13506753,1.10781607,0.01294166,0.13345284,0.39032181,0.00000000,0.20987556,0.66853027,0.13867356,0.00000000
0.14107054,1.08349466,0.01163162,0.13167916,0.39092163,0.00000000,0.20966737,0.66327311,0.13422029,0.00000000
0.14707354,1.06782416,0.01044581,0.13005001,0.39658475,0.00000000,0.21165277,0.66308693,0.13094724,0.00000000
0.15307654,1.06070934,0.00939060,0.12857162,0.40746534,0.00000000,0.21579722,0.66774621,0.12887086,0.00000000
0.15907954,1.06190372,0.00846940,0.12724466,0.42362017,0.00000000,0.22203961,0.67694462,0.12798040,0.00000000
0.16508254,1.07101915,0.00768285,0.12606522,0.44500427,0.00000000,0.23029305,0.69030314,0.12823932,0.00000000
0.17108554,1.08753714,0.00702908,0.12502583,0.47146818,0.00000000,0.24044559,0.70737907,0.12958720,0.00000000
0.17708854,1.11082146,0.00650398,0.12411630,0.50275701,0.00000000,0.25236074,0.72767580,0.13194215,0.00000000
0.18309155,1.14013188,0.00610151,0.12332438,0.53851158,0.00000000,0.26587800,0.75065295,0.13520364,0.00000000
0.18909455,1.17463875,0.00581394,0.12263626,0.57827181,0.00000000,0.28081342,0.77573703,0.13925562,0.00000000
0.19509755,1.21343841,0.00563221,0.12203679,0.62148256,0.00000000,0.29696028,0.80233211,0.14397007,0.00000000
0.20110055,1.25556929,0.00554612,0.12150964,0.66750208,0.00000000,0.31409015,0.82983075,0.14921059,0.00000000
0.20710355,1.30002876,0.00554466,0.12103718,0.71561305,0.00000000,0.33195439,0.85762477,0.15483622,0.00000000
0.21310655,1.34579072,0.00561621,0.12060041,0.76503627,0.00000000,0.35028627,0.88511606,0.16070537,0.00000000
0.21910955,1.39182385,0.00574880,0.12017877,0.81494679,0.00000000,0.36880393,0.91172708,0.16667958,0.00000000
0.22511256,1.43711048,0.00593033,0.11975005,0.86449218,0.00000000,0.38721411,0.93691120,0.17262727,0.00000000
0.23111556,1.48066588,0.00614877,0.11929040,0.91281254,0.00000000,0.40521680,0.96016250,0.17842720,0.00000000
0.23711856,1.52155768,0.00639240,0.11877452,0.95906168,0.00000000,0.42251081,0.98102505,0.18397161,0.00000000
0.24312156,1.55892502,0.00665001,0.11817597,1.00242874,0.00000000,0.43880008,0.99910137,0.18916889,0.00000000
0.24912456,1.59199696,0.00691111,0.11746784,1.04215960,0.00000000,0.45380066,1.01405989,0.19394575,0.00000000
0.25512756,1.62010953,0.00716611,0.11662344,1.07757714,0.00000000,0.46724809,1.02564116,0.19824871,0.00000000
0.26113057,1.64272083,0.00740654,0.11561731,1.10809961,0.00000000,0.47890485,1.03366253,0.20204491,0.00000000
0.26713357,1.65942350,0.00762521,0.11442631,1.13325626,0.00000000,0.48856775,1.03802114,0.20532221,0.00000000
0.27313657,1.66995398,0.00781638,0.11303072,1.15269964,0.00000000,0.49607459,1.03869491,0.20808851,0.00000000
0.27913957,1.67419798,0.00797589,0.11141547,1.16621381,0.00000000,0.50131010,1.03574159,0.21037034,0.00000000
0.28514257,1.67219191,0.00810127,0.10957112,1.17371833,0.00000000,0.50421058,1.02929551,0.21221081,0.00000000
0.29114557,1.66411989,0.00819182,0.10749484,1.17526756,0.00000000,0.50476703,1.01956245,0.21366698,0.00000000
0.29714857,1.65030646,0.00824861,0.10519104,1.17104557,0.00000000,0.50302660,1.00681240,0.21480680,0.00000000
0.30315158,1.63120517,0.00827446,0.10267179,1.16135665,0.00000000,0.49909218,0.99137070,0.21570570,0.00000000
0.30915458,1.60738339,0.00827391,0.09995691,1.14661209,0.00000000,0.49312013,0.97360781,0.21644316,0.00000000
0.31515758,1.57950410,0.00825305,0.09707369,1.12731370,0.00000000,0.48531605,0.95392809,0.21709917,0.00000000
0.32116058,1.54830532,0.00821940,0.09405632,1.10403504,0.00000000,0.47592900,0.93275817,0.21775107,0.00000000
0.32716358,1.51457811,0.00818166,0.09094497,1.07740098,0.00000000,0.46524415,0.91053530,0.21847066,0.00000000
0.33316658,1.47914412,0.00814948,0.08778461,1.04806685,0.00000000,0.45357431,0.88769626,0.21932180,0.00000000
0.33916958,1.44283358,0.00813318,0.08462360,1.01669780,0.00000000,0.44125060,0.86466730,0.22035870,0.00000000
0.34517259,1.40646464,0.00814347,0.08151215,0.98394940,0.00000000,0.42861281,0.84185536,0.22162476,0.00000000
0.35117559,1.37082486,0.00819106,0.07850067,0.95045017,0.00000000,0.41599961,0.81964111,0.22315216,0.00000000
0.35717859,1.33665533,0.00828643,0.07563813,0.91678669,0.00000000,0.40373922,0.79837378,0.22496205,0.00000000
0.36318159,1.30463800,0.00843947,0.07297048,0.88349163,0.00000000,0.39214080,0.77836789,0.22706532,0.00000000
0.36918459,1.27538621,0.00865918,0.07053922,0.85103500,0.00000000,0.38148682,0.75990193,0.22946385,0.00000000
0.37518759,1.24943862,0.00895342,0.06838009,0.81981870,0.00000000,0.37202674,0.74321854,0.23215207,0.00000000
0.38119060,1.22725609,0.00932867,0.06652213,0.79017416,0.00000000,0.36397211,0.72852616,0.23511876,0.00000000
0.38719360,1.20922137,0.00978982,0.06498685,0.76236283,0.00000000,0.35749325,0.71600160,0.23834883,0.00000000
0.39319660,1.19564089,0.01034003,0.06378776,0.73657921,0.00000000,0.35271740,0.70579312,0.24182504,0.00000000
0.39919960,1.18674825,0.01098062,0.06293018,0.71295573,0.00000000,0.34972848,0.69802372,0.24552944,0.00000000
0.40520260,1.18270857,0.01171103,0.06241132,0.69156912,0.00000000,0.34856815,0.69279400,0.24944451,0.00000000
0.41120560,1.18362342,0.01252878,0.06222062,0.67244771,0.00000000,0.34923818,0.69018447,0.25355382,0.00000000
0.41720860,1.18953548,0.01342952,0.06234028,0.65557900,0.00000000,0.35170377,0.69025685,0.25784232,0.00000000
0.42321161,1.20043279,0.01440713,0.06274604,0.64091720,0.00000000,0.35589776,0.69305423,0.26229610,0.00000000
0.42921461,1.21625200,0.01545378,0.06340812,0.62839029,0.00000000,0.36172533,0.69860011,0.26690179,0.00000000
0.43521761,1.23688078,0.01656011,0.06429217,0.61790624,0.00000000,0.36906909,0.70689627,0.27164558,0.00000000
0.44122061,1.26215909,0.01771539,0.06536045,0.60935831,0.00000000,0.37779415,0.71791962,0.27651202,0.00000000
0.44722361,1.29187950,0.01890767,0.06657290,0.60262927,0.00000000,0.38775321,0.73161838,0.28148268,0.00000000
0.45322661,1.32578686,0.02012398,0.06788828,0.59759449,0.00000000,0.39879114,0.74790790,0.28653480,0.00000000
0.45922961,1.36357757,0.02135056,0.06926524,0.59412408,0.00000000,0.41074928,0.76666642,0.29164005,0.00000000
0.46523262,1.40489868,0.02257300,0.07066335,0.59208412,0.00000000,0.42346896,0.78773131,0.29676349,0.00000000
0.47123562,1.44934748,0.02377650,0.07204394,0.59133719,0.00000000,0.43679447,0.81089608,0.30186290,0.00000000
0.47723862,1.49647164,0.02494603,0.07337094,0.59174246,0.00000000,0.45057522,0.83590862,0.30688849,0.00000000
0.48324162,1.54577058,0.02606652,0.07461148,0.59315551,0.00000000,0.46466720,0.86247092,0.31178302,0.00000000
0.48924462,1.59669797,0.02712310,0.07573644,0.59542801,0.00000000,0.47893380,0.89024053,0.31648240,0.00000000
0.49524762,1.64866597,0.02810131,0.07672076,0.59840775,0.00000000,0.49324595,0.91883382,0.32091677,0.00000000
0.50125063,1.70105093,0.02898728,0.07754373,0.60193879,0.00000000,0.50748176,0.94783122,0.32501191,0.00000000
0.50725363,1.75320087,0.02976795,0.07818899,0.60586217,0.00000000,0.52152585,0.97678418,0.32869106,0.00000000
0.51325663,1.80444449,0.03043136,0.07864461,0.61001713,0.00000000,0.53526835,1.00522375,0.33187696,0.00000000
0.51925963,1.85410158,0.03096682,0.07890285,0.61424290,0.00000000,0.54860386,1.03267054,0.33449409,0.00000000
0.52526263,1.90149459,0.03136521,0.07896005,0.61838098,0.00000000,0.56143046,1.05864562,0.33647093,0.00000000
0.53126563,1.94596103,0.03161920,0.07881628,0.62227805,0.00000000,0.57364894,1.08268204,0.33774223,0.00000000
0.53726863,1.98686636,0.03172350,0.07847505,0.62578917,0.00000000,0.58516231,1.10433652,0.33825110,0.00000000
0.54327164,2.02361701,0.03167507,0.07794297,0.62878128,0.00000000,0.59587578,1.12320079,0.33795089,0.00000000
0.54927464,2.05567308,0.03147334,0.07722943,0.63113690,0.00000000,0.60569715,1.13891226,0.33680680,0.00000000
0.55527764,2.08256040,0.03112037,0.07634618,0.63275764,0.00000000,0.61453778,1.15116363,0.33479713,0.00000000
0.56128064,2.10388162,0.03062098,0.07530711,0.63356764,0.00000000,0.62231400,1.15971102,0.33191411,0.00000000
0.56728364,2.11932595,0.02998281,0.07412788,0.63351645,0.00000000,0.62894902,1.16438039,0.32816441,0.00000000
0.57328664,2.12867725,0.02921631,0.07282573,0.63258148,0.00000000,0.63437512,1.16507218,0.32356916,0.00000000
0.57928964,2.13182042,0.02833472,0.07141920,0.63076965,0.00000000,0.63853619,1.16176393,0.31816370,0.00000000
0.58529265,2.12874570,0.02735389,0.06992798,0.62811827,0.00000000,0.64139025,1.15451084,0.31199687,0.00000000
0.59129565,2.11955091,0.02629212,0.06837271,0.62469502,0.00000000,0.64291209,1.14344446,0.30513012,0.00000000
0.59729865,2.10444146,0.02516988,0.06677488,0.62059704,0.00000000,0.64309553,1.12876952,0.29763622,0.00000000
0.60330165,2.08372816,0.02400946,0.06515664,0.61594908,0.00000000,0.64195546,1.11075907,0.28959791,0.00000000
0.60930465,2.05782286,0.02283465,0.06354070,0.61090087,0.00000000,0.63952928,1.08974814,0.28110628,0.00000000
0.61530765,2.02723193,0.02167027,0.06195016,0.60562369,0.00000000,0.63587780,1.06612622,0.27225910,0.00000000
0.62131066,1.99254770,0.02054173,0.06040837,0.60030638,0.00000000,0.63108544,1.04032868,0.26315905,0.00000000
0.62731366,1.95443808,0.01947462,0.05893870,0.59515099,0.00000000,0.62525964,1.01282749,0.25391198,0.00000000
0.63331666,1.91363451,0.01849416,0.05756435,0.59036805,0.00000000,0.61852958,0.98412148,0.24462505,0.00000000
0.63931966,1.87091845,0.01762478,0.05630806,0.58617197,0.00000000,0.61104425,0.95472623,0.23540506,0.00000000
0.64532266,1.82710680,0.01688968,0.05519187,0.58277647,0.00000000,0.60296983,0.92516407,0.22635665,0.00000000
0.65132566,1.78303648,0.01631034,0.05423671,0.58039041,0.00000000,0.59448660,0.89595413,0.21758073,0.00000000
0.65732866,1.73954853,0.01590613,0.05346214,0.57921409,0.00000000,0.58578553,0.86760278,0.20917284,0.00000000
0.66333167,1.69747220,0.01569392,0.05288588,0.57943615,0.00000000,0.57706464,0.84059455,0.20122172,0.00000000
0.66933467,1.65760922,0.01568774,0.05252350,0.58123103,0.00000000,0.56852529,0.81538373,0.19380792,0.00000000
0.67533767,1.62071884,0.01589839,0.05238800,0.58475723,0.00000000,0.56036856,0.79238663,0.18700253,0.00000000
0.68134067,1.58750374,0.01633325,0.05248942,0.59015599,0.00000000,0.55279185,0.77197483,0.18086610,0.00000000
0.68734367,1.55859733,0.01699590,0.05283449,0.59755058,0.00000000,0.54598572,0.75446917,0.17544763,0.00000000
0.69334667,1.53455249,0.01788603,0.05342635,0.60704585,0.00000000,0.54013108,0.74013492,0.17078379,0.00000000
0.69934967,1.51583205,0.01899921,0.05426420,0.61872795,0.00000000,0.53539672,0.72917776,0.16689834,0.00000000
0.70535268,1.50280109,0.02032681,0.05534315,0.63266394,0.00000000,0.53193706,0.72174098,0.16380165,0.00000000
0.71135568,1.49572109,0.02185597,0.05665405,0.64890126,0.00000000,0.52989020,0.71790356,0.16149058,0.00000000
0.71735868,1.49474587,0.02356965,0.05818341,0.66746658,0.00000000,0.52937602,0.71767931,0.15994849,0.00000000
0.72336168,1.49991938,0.02544676,0.05991344,0.68836417,0.00000000,0.53049436,0.72101708,0.15914555,0.00000000
0.72936468,1.51117508,0.02746237,0.06182210,0.71157360,0.00000000,0.53332305,0.72780176,0.15903926,0.00000000
0.73536768,1.52833692,0.02958806,0.06388334,0.73704673,0.00000000,0.53791586,0.73785636,0.15957528,0.00000000
0.74137069,1.55112170,0.03179233,0.06606738,0.76470412,0.00000000,0.54430017,0.75094485,0.16068850,0.00000000
0.74737369,1.57914280,0.03404113,0.06834104,0.79443103,0.00000000,0.55247452,0.76677591,0.16230432,0.00000000
0.75337669,1.61191509,0.03629849,0.07066824,0.82607322,0.00000000,0.56240597,0.78500743,0.16434026,0.00000000
0.75937969,1.64886116,0.03852723,0.07301055,0.85943298,0.00000000,0.57402742,0.80525184,0.16670772,0.00000000
0.76538269,1.68931868,0.04068971,0.07532776,0.89426565,0.00000000,0.58723515,0.82708212,0.16931394,0.00000000
0.77138569,1.73254905,0.04274866,0.07757862,0.93027715,0.00000000,0.60188667,0.85003860,0.17206422,0.00000000
0.77738869,1.77774740,0.04466802,0.07972151,0.96712285,0.00000000,0.61779915,0.87363637,0.17486412,0.00000000
0.78339170,1.82405397,0.04641376,0.08171527,1.00440829,0.00000000,0.63474882,0.89737339,0.17762187,0.00000000
0.78939470,1.87056692,0.04795470,0.08351993,1.04169192,0.00000000,0.65247136,0.92073913,0.18025072,0.00000000
0.79539770,1.91635666,0.04926321,0.08509754,1.07849023,0.00000000,0.67066377,0.94322372,0.18267128,0.00000000
0.80140070,1.96048154,0.05031587,0.08641294,1.11428531,0.00000000,0.68898765,0.96432752,0.18481374,0.00000000
0.80740370,2.00200497,0.05109402,0.08743448,1.14853477,0.00000000,0.70707418,0.98357082,0.18661994,0.00000000
0.81340670,2.04001350,0.05158411,0.08813473,1.18068395,0.00000000,0.72453068,1.00050366,0.18804517,0.00000000
0.81940970,2.07363577,0.05177802,0.08849107,1.21017997,0.00000000,0.74094875,1.01471553,0.18905963,0.00000000
0.82541271,2.10206177,0.05167308,0.08848618,1.23648720,0.00000000,0.75591376,1.02584451,0.18964953,0.00000000
0.83141571,2.12456190,0.05127208,0.08810850,1.25910357,0.00000000,0.76901545,1.03358582,0.18981780,0.00000000
0.83741871,2.14050527,0.05058306,0.08735246,1.27757691,0.00000000,0.77985921,1.03769943,0.18958423,0.00000000
0.84342171,2.14937652,0.04961892,0.08621866,1.29152076,0.00000000,0.78807771,1.03801626,0.18898511,0.00000000
0.84942471,2.15079048,0.04839701,0.08471384,1.30062865,0.00000000,0.79334228,1.03444298,0.18807241,0.00000000
0.85542771,2.14450404,0.04693858,0.08285078,1.30468630,0.00000000,0.79537363,1.02696495,0.18691231,0.00000000
0.86143072,2.13042455,0.04526806,0.08064799,1.30358094,0.00000000,0.79395138,1.01564716,0.18558332,0.00000000
0.86743372,2.10861422,0.04341247,0.07812933,1.29730734,0.00000000,0.78892202,1.00063313,0.18417385,0.00000000
0.87343672,2.07929029,0.04140063,0.07532341,1.28596995,0.00000000,0.78020474,0.98214153,0.18277938,0.00000000
0.87943972,2.04282051,0.03926246,0.07226303,1.26978113,0.00000000,0.76779510,0.96046068,0.18149937,0.00000000
0.88544272,1.99971413,0.03702830,0.06898436,1.24905536,0.00000000,0.75176614,0.93594108,0.18043377,0.00000000
0.89144572,1.95060851,0.03472820,0.06552619,1.22419960,0.00000000,0.73226694,0.90898599,0.17967960,0.00000000
0.89744872,1.89625178,0.03239138,0.06192905,1.19570022,0.00000000,0.70951868,0.88004065,0.17932737,0.00000000
0.90345173,1.83748212,0.03004563,0.05823437,1.16410707,0.00000000,0.68380846,0.84958027,0.17945769,0.00000000
0.90945473,1.77520453,0.02771691,0.05448361,1.13001537,0.00000000,0.65548102,0.81809736,0.18013820,0.00000000
0.91545773,1.71036599,0.02542897,0.05071744,1.09404626,0.00000000,0.62492880,0.78608899,0.18142083,0.00000000
0.92146073,1.64392996,0.02320306,0.04697498,1.05682696,0.00000000,0.59258089,0.75404420,0.18333964,0.00000000
0.92746373,1.57685144,0.02105779,0.04329315,1.01897136,0.00000000,0.55889116,0.72243240,0.18590926,0.00000000
0.93346673,1.51005343,0.01900899,0.03970607,0.98106203,0.00000000,0.52432633,0.69169301,0.18912412,0.00000000
0.93946973,1.44440595,0.01706970,0.03624462,0.94363425,0.00000000,0.48935416,0.66222676,0.19295841,0.00000000
0.94547274,1.38070825,0.01525028,0.03293613,0.90716300,0.00000000,0.45443258,0.63438901,0.19736693,0.00000000
0.95147574,1.31967496,0.01355845,0.02980416,0.87205319,0.00000000,0.41999982,0.60848526,0.20228662,0.00000000
0.95747874,1.26192651,0.01199953,0.02686849,0.83863343,0.00000000,0.38646607,0.58476892,0.20763898,0.00000000
0.96348174,1.20798399,0.01057666,0.02414515,0.80715367,0.00000000,0.35420681,0.56344127,0.21333307,0.00000000
0.96948474,1.15826838,0.00929100,0.02164665,0.77778628,0.00000000,0.32355790,0.54465344,0.21926902,0.00000000
0.97548774,1.11310372,0.00814205,0.01938225,0.75063060,0.00000000,0.29481258,0.52851009,0.22534192,0.00000000
0.98149075,1.07272377,0.00712789,0.01735837,0.72572017,0.00000000,0.26822011,0.51507449,0.23144591,0.00000000
0.98749375,1.03728128,0.00624548,0.01557905,0.70303233,0.00000000,0.24398604,0.50437440,0.23747821,0.00000000
0.99349675,1.00685916,0.00549092,0.01404645,0.68249931,0.00000000,0.22227390,0.49640843,0.24334287,0.00000000
0.99949975,0.98148249,0.00485969,0.01276137,0.66402009,0.00000000,0.20320782,0.49115216,0.24895418,0.00000000
1.00550275,0.96113056,0.00434687,0.01172378,0.64747240,0.00000000,0.18687611,0.48856388,0.25423938,0.00000000
1.01150575,0.94574807,0.00394730,0.01093334,0.63272407,0.00000000,0.17333513,0.48858919,0.25914073,0.00000000
1.01750875,0.93525470,0.00365577,0.01038989,0.61964309,0.00000000,0.16261339,0.49116448,0.26361665,0.00000000
1.02351176,0.92955265,0.00346710,0.01009380,0.60810611,0.00000000,0.15471553,0.49621891,0.26764205,0.00000000
1.02951476,0.92853170,0.00337622,0.01004640,0.59800483,0.00000000,0.14962581,0.50367490,0.27120782,0.00000000
1.03551776,0.93207171,0.00337821,0.01025018,0.58925027,0.00000000,0.14731112,0.51344722,0.27431948,0.00000000
1.04152076,0.94004271,0.00346832,0.01070900,0.58177479,0.00000000,0.14772330,0.52544088,0.27699524,0.00000000
1.04752376,0.95230291,0.00364192,0.01142815,0.57553214,0.00000000,0.15080063,0.53954806,0.27926349,0.00000000
1.05352676,0.96869499,0.00389447,0.01241441,0.57049570,0.00000000,0.15646863,0.55564455,0.28116004,0.00000000
1.05952976,0.98904157,0.00422149,0.01367587,0.56665530,0.00000000,0.16464013,0.57358617,0.28272523,0.00000000
1.06553277,1.01314018,0.00461847,0.01522182,0.56401306,0.00000000,0.17521475,0.59320546,0.28400108,0.00000000
1.07153577,1.04075877,0.00508082,0.01706249,0.56257867,0.00000000,0.18807801,0.61430929,0.28502886,0.00000000
1.07753877,1.07163221,0.00560379,0.01920871,0.56236453,0.00000000,0.20310012,0.63667765,0.28584693,0.00000000
1.08354177,1.10546030,0.00618250,0.02167154,0.56338118,0.00000000,0.22013476,0.66006385,0.28648924,0.00000000
1.08954477,1.14190788,0.00681182,0.02446190,0.56563323,0.00000000,0.23901807,0.68419646,0.28698438,0.00000000
1.09554777,1.18060698,0.00748648,0.02759004,0.56911615,0.00000000,0.25956787,0.70878294,0.28735525,0.00000000
1.10155078,1.22116124,0.00820099,0.03106510,0.57381382,0.00000000,0.28158345,0.73351482,0.28761932,0.00000000
1.10755378,1.26315229,0.00894974,0.03489461,0.57969710,0.00000000,0.30484598,0.75807427,0.28778935,0.00000000
1.11355678,1.30614771,0.00972705,0.03908396,0.58672309,0.00000000,0.32911958,0.78214175,0.28787441,0.00000000
1.11955978,1.34971019,0.01052724,0.04363589,0.59483517,0.00000000,0.35415318,0.80540415,0.28788115,0.00000000
1.12556278,1.39340703,0.01134473,0.04855001,0.60396338,0.00000000,0.37968305,0.82756318,0.28781508,0.00000000
1.13156578,1.43681963,0.01217410,0.05382229,0.61402509,0.00000000,0.40543602,0.84834316,0.28768162,0.00000000
1.13756878,1.47955196,0.01301023,0.05944462,0.62492571,0.00000000,0.43113323,0.86749809,0.28748702,0.00000000
1.14357179,1.52123773,0.01384834,0.06540434,0.63655917,0.00000000,0.45649428,0.88481728,0.28723873,0.00000000
1.14957479,1.56154559,0.01468407,0.07168390,0.64880817,0.00000000,0.48124174,0.90012931,0.28694543,0.00000000
1.15557779,1.60018215,0.01551354,0.07826054,0.66154403,0.00000000,0.50510559,0.91330412,0.28661650,0.00000000
1.16158079,1.63689261,0.01633336,0.08510603,0.67462625,0.00000000,0.52782777,0.92425311,0.28626111,0.00000000
1.16758379,1.67145916,0.01714067,0.09218651,0.68790188,0.00000000,0.54916643,0.93292735,0.28588688,0.00000000
1.17358679,1.70369738,0.01793312,0.09946249,0.70120472,0.00000000,0.56889980,0.93931403,0.28549835,0.00000000
1.17958979,1.73345102,0.01870883,0.10688891,0.71435493,0.00000000,0.58682973,0.94343151,0.28509530,0.00000000
1.18559280,1.76058587,0.01946637,0.11441538,0.72715886,0.00000000,0.60278466,0.94532350,0.28467118,0.00000000
1.19159580,1.78498322,0.02020474,0.12198656,0.73940974,0.00000000,0.61662204,0.94505263,0.28421173,0.00000000
1.19759880,1.80653369,0.02092326,0.12954272,0.75088933,0.00000000,0.62823027,0.94269411,0.28369404,0.00000000
1.20360180,1.82513210,0.02162160,0.13702046,0.76137068,0.00000000,0.63753013,0.93832988,0.28308609,0.00000000
1.20960480,1.84067386,0.02229971,0.14435357,0.77062220,0.00000000,0.64447567,0.93204371,0.28234695,0.00000000
1.21560780,1.85305347,0.02295778,0.15147404,0.77841309,0.00000000,0.64905480,0.92391765,0.28142763,0.00000000
1.22161081,1.86216520,0.02359629,0.15831322,0.78451995,0.00000000,0.65128938,0.91402986,0.28027258,0.00000000
1.22761381,1.86790624,0.02421594,0.16480306,0.78873448,0.00000000,0.65123509,0.90245425,0.27882186,0.00000000
1.23361681,1.87018205,0.02481775,0.17087734,0.79087199,0.00000000,0.64898096,0.88926158,0.27701381,0.00000000
1.23961981,1.86891360,0.02540302,0.17647302,0.79078027,0.00000000,0.64464857,0.87452203,0.27478810,0.00000000
1.24562281,1.86404608,0.02597341,0.18153147,0.78834849,0.00000000,0.63839100,0.85830892,0.27208901,0.00000000
1.25162581,1.85555844,0.02653097,0.18599964,0.78351554,0.00000000,0.63039134,0.84070318,0.26886877,0.00000000
1.25762881,1.84347309,0.02707817,0.18983118,0.77627747,0.00000000,0.62086089,0.82179817,0.26509074,0.00000000
1.26363182,1.82786495,0.02761793,0.19298725,0.76669343,0.00000000,0.61003685,0.80170439,0.26073220,0.00000000
1.26963482,1.80886928,0.02815370,0.19543732,0.75488973,0.00000000,0.59817948,0.78055367,0.25578671,0.00000000
1.27563782,1.78668764,0.02868939,0.19715964,0.74106177,0.00000000,0.58556872,0.75850235,0.25026580,0.00000000
1.28164082,1.76159140,0.02922944,0.19814154,0.72547349,0.00000000,0.57250016,0.73573327,0.24419993,0.00000000
1.28764382,1.73392253,0.02977883,0.19837955,0.70845424,0.00000000,0.55928046,0.71245624,0.23763862,0.00000000
1.29364682,1.70409145,0.03034300,0.19787926,0.69039314,0.00000000,0.54622210,0.68890686,0.23064985,0.00000000
1.29964982,1.67257181,0.03092791,0.19665507,0.67173087,0.00000000,0.53363766,0.66534384,0.22331862,0.00000000
1.30565283,1.63989255,0.03153997,0.19472971,0.65294924,0.00000000,0.52183361,0.64204466,0.21574478,0.00000000
1.31165583,1.60662713,0.03218605,0.19213374,0.63455880,0.00000000,0.51110378,0.61929998,0.20804033,0.00000000
1.31765883,1.57338076,0.03287343,0.18890484,0.61708486,0.00000000,0.50172269,0.59740697,0.20032614,0.00000000
1.32366183,1.54077564,0.03360983,0.18508709,0.60105238,0.00000000,0.49393882,0.57666186,0.19272836,0.00000000
1.32966483,1.50943500,0.03440332,0.18073025,0.58697019,0.00000000,0.48796817,0.55735205,0.18537456,0.00000000
1.33566783,1.47996645,0.03526233,0.17588885,0.57531511,0.00000000,0.48398815,0.53974825,0.17838991,0.00000000
1.34167084,1.45294505,0.03619558,0.17062147,0.56651641,0.00000000,0.48213207,0.52409674,0.17189332,0.00000000
1.34767384,1.42889673,0.03721201,0.16498979,0.56094122,0.00000000,0.48248452,0.51061233,0.16599382,0.00000000
1.35367684,1.40828259,0.03832069,0.15905781,0.55888126,0.00000000,0.48507762,0.49947205,0.16078732,0.00000000
1.35967984,1.39148441,0.03953064,0.15289086,0.56054145,0.00000000,0.48988851,0.49080992,0.15635365,0.00000000
1.36568284,1.37879201,0.04085068,0.14655480,0.56603070,0.00000000,0.49683812,0.48471290,0.15275428,0.00000000
1.37168584,1.37039270,0.04228912,0.14011501,0.57535548,0.00000000,0.50579130,0.48121806,0.15003039,0.00000000
1.37768884,1.36636319,0.04385347,0.13363549,0.58841616,0.00000000,0.51655849,0.48031118,0.14820176,0.00000000
1.38369185,1.36666446,0.04555008,0.12717788,0.60500666,0.00000000,0.52889886,0.48192660,0.14726616,0.00000000
