energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
3.29264632,1.87723558,0.19821114,0.25552593,0.01709519,0.11996311,0.09096984,0.29810158,0.42307448,1.16054629
3.29864932,1.91717456,0.19999077,0.26026227,0.01686953,0.12171830,0.09107812,0.31418888,0.41876179,1.18454846
3.30465233,1.95839946,0.20153294,0.26456195,0.01655448,0.12313904,0.09104617,0.33062119,0.41348760,1.21055325
3.31065533,2.00101127,0.20285722,0.26845520,0.01615420,0.12425948,0.09088707,0.34734515,0.40741628,1.23859892
3.31665833,2.04509769,0.20399580,0.27198357,0.01567477,0.12512576,0.09061810,0.36429627,0.40073591,1.26869140
3.32266133,2.09071881,0.20499065,0.27519739,0.01512392,0.12579407,0.09026021,0.38139726,0.39365230,1.30079686
3.32866433,2.13789364,0.20589011,0.27815297,0.01451072,0.12632841,0.08983731,0.39855697,0.38638226,1.33483543
3.33466733,2.18658846,0.20674541,0.28090969,0.01384528,0.12679813,0.08937551,0.41567016,0.37914643,1.37067650
3.34067034,2.23670743,0.20760708,0.28352715,0.01313836,0.12727540,0.08890218,0.43261806,0.37216204,1.40813585
3.34667334,2.28808626,0.20852150,0.28606252,0.01240107,0.12783260,0.08844504,0.44926983,0.36563578,1.44697488
3.35267634,2.34048909,0.20952793,0.28856818,0.01164444,0.12853990,0.08803120,0.46548486,0.35975716,1.48690191
3.35867934,2.39360885,0.21065586,0.29108978,0.01087917,0.12946290,0.08768624,0.48111587,0.35469252,1.52757581
3.36468234,2.44707098,0.21192309,0.29366470,0.01011532,0.13066055,0.08743340,0.49601258,0.35057997,1.56861150
3.37068534,2.50044025,0.21333449,0.29632100,0.00936205,0.13218340,0.08729281,0.51002587,0.34752547,1.60958731
3.37668834,2.55323016,0.21488142,0.29907685,0.00862746,0.13407205,0.08728089,0.52301205,0.34560004,1.65005382
3.38269135,2.60491443,0.21654196,0.30194027,0.00791847,0.13635601,0.08740989,0.53483716,0.34483832,1.68954368
3.38869435,2.65493972,0.21828176,0.30490929,0.00724070,0.13905280,0.08768752,0.54538089,0.34523835,1.72758201
3.39469735,2.70273893,0.22005544,0.30797227,0.00659852,0.14216741,0.08811673,0.55454000,0.34676263,1.76369706
3.40070035,2.74774443,0.22180862,0.31110851,0.00599504,0.14569197,0.08869564,0.56223097,0.34934026,1.79743036
3.40670335,2.78940046,0.22348013,0.31428884,0.00543221,0.14960572,0.08941756,0.56839183,0.35287015,1.82834638
3.41270635,2.82717440,0.22500461,0.31747632,0.00491092,0.15387523,0.09027111,0.57298299,0.35722500,1.85604111
3.41870935,2.86056644,0.22631514,0.32062690,0.00443113,0.15845478,0.09124047,0.57598715,0.36225598,1.88014940
3.42471236,2.88911761,0.22734587,0.32369015,0.00399207,0.16328706,0.09230564,0.57740829,0.36779792,1.90035108
3.43071536,2.91241621,0.22803457,0.32660988,0.00359235,0.16830398,0.09344286,0.57726999,0.37367478,1.91637567
3.43671836,2.93010284,0.22832494,0.32932494,0.00323015,0.17342787,0.09462505,0.57561305,0.37970520,1.92800587
3.44272136,2.94187430,0.22816871,0.33177003,0.00290341,0.17857277,0.09582232,0.57249288,0.38570808,1.93507995
3.44872436,2.94748687,0.22752747,0.33387672,0.00260991,0.18364613,0.09700257,0.56797674,0.39150793,1.93749321
3.45472736,2.94675931,0.22637412,0.33557466,0.00234748,0.18855070,0.09813214,0.56214110,0.39693997,1.93519871
3.46073037,2.93957595,0.22469412,0.33679311,0.00211406,0.19318674,0.09917653,0.55506934,0.40185479,1.92820757
3.46673337,2.92589025,0.22248637,0.33746274,0.00190785,0.19745442,0.10010116,0.54685004,0.40612246,1.91658889
3.47273637,2.90572896,0.21976391,0.33751774,0.00172736,0.20125651,0.10087221,0.53757586,0.40963622,1.90046951
3.47873937,2.87919679,0.21655426,0.33689824,0.00157149,0.20450118,0.10145747,0.52734310,0.41231538,1.88003365
3.48474237,2.84648166,0.21289969,0.33555288,0.00143960,0.20710482,0.10182713,0.51625203,0.41410775,1.85552238
3.49074537,2.80786006,0.20885710,0.33344154,0.00133156,0.20899497,0.10195469,0.50440778,0.41499122,1.82723299
3.49674837,2.76370205,0.20449789,0.33053803,0.00124774,0.21011290,0.10181768,0.49192169,0.41497479,1.79551791
3.50275138,2.71447549,0.19990742,0.32683264,0.00118911,0.21041614,0.10139840,0.47891301,0.41409887,1.76078329
3.50875438,2.66074886,0.19518438,0.32233433,0.00115719,0.20988047,0.10068445,0.46551059,0.41243488,1.72348676
3.51475738,2.60319190,0.19043987,0.31707251,0.00115412,0.20850144,0.09966922,0.45185447,0.41008424,1.68413444
3.52076038,2.54257384,0.18579616,0.31109815,0.00118262,0.20629534,0.09835213,0.43809703,0.40717676,1.64327686
3.52676338,2.47975843,0.18138517,0.30448420,0.00124601,0.20329943,0.09673870,0.42440354,0.40386841,1.60150377
3.53276638,2.41569577,0.17734667,0.29732516,0.00134820,0.19957147,0.09484050,0.41095197,0.40033863,1.55943772
3.53876938,2.35141054,0.17382602,0.28973584,0.00149365,0.19518855,0.09267480,0.39793185,0.39678711,1.51772635
3.54477239,2.28798686,0.17097164,0.28184922,0.00168730,0.19024509,0.09026409,0.38554221,0.39343021,1.47703362
3.55077539,2.22654999,0.16893214,0.27381356,0.00193455,0.18485037,0.08763548,0.37398852,0.39049701,1.43802988
3.55677839,2.16824508,0.16785308,0.26578876,0.00224113,0.17912533,0.08481992,0.36347879,0.38822502,1.40138117
3.56278139,2.11421391,0.16787354,0.25794213,0.00261299,0.17319900,0.08185130,0.35421886,0.38685567,1.36773778
3.56878439,2.06556983,0.16912246,0.25044382,0.00305616,0.16720467,0.07876561,0.34640708,0.38662951,1.33772244
3.57478739,2.02337202,0.17171487,0.24346194,0.00357658,0.16127585,0.07559996,0.34022861,0.38778135,1.31191837
3.58079040,1.98859968,0.17574822,0.23715764,0.00417989,0.15554224,0.07239173,0.33584961,0.39053505,1.29085748
3.58679340,1.96212694,0.18129872,0.23168039,0.00487121,0.15012596,0.06917769,0.33341146,0.39509834,1.27500888
3.59279640,1.94469942,0.18841807,0.22716357,0.00565488,0.14513797,0.06599332,0.33302542,0.40165749,1.26476813
3.59879940,1.93691290,0.19713055,0.22372052,0.00653426,0.14067500,0.06287216,0.33476788,0.41037191,1.26044731
3.60480240,1.93919503,0.20743066,0.22144126,0.00751141,0.13681703,0.05984535,0.33867636,0.42136887,1.26226621
3.61080540,1.95179045,0.21928149,0.22038990,0.00858689,0.13362537,0.05694127,0.34474668,0.43473826,1.27034496
3.61680840,1.97474998,0.23261388,0.22060292,0.00975952,0.13114135,0.05418539,0.35293115,0.45052771,1.28469809
3.62281141,2.00792413,0.24732644,0.22208821,0.01102616,0.12938579,0.05160010,0.36313819,0.46873804,1.30523057
3.62881441,2.05096131,0.26328661,0.22482500,0.01238161,0.12835904,0.04920487,0.37523312,0.48931935,1.33173579
3.63481741,2.10331099,0.28033267,0.22876458,0.01381846,0.12804169,0.04701629,0.38904047,0.51216798,1.36389584
3.64082041,2.16423183,0.29827674,0.23383179,0.01532710,0.12839588,0.04504835,0.40434745,0.53712443,1.40128433
3.64682341,2.23280489,0.31690874,0.23992718,0.01689570,0.12936709,0.04331264,0.42090867,0.56397258,1.44337188
3.65282641,2.30795163,0.33600115,0.24692978,0.01851040,0.13088627,0.04181868,0.43845199,0.59244035,1.48953432
3.65882941,2.38845659,0.35531453,0.25470032,0.02015542,0.13287241,0.04057417,0.45668519,0.62220210,1.53906391
3.66483242,2.47299425,0.37460352,0.26308487,0.02181336,0.13523526,0.03958530,0.47530333,0.65288266,1.59118321
3.67083542,2.56015951,0.39362314,0.27191869,0.02346551,0.13787817,0.03885693,0.49399658,0.68406330,1.64506173
3.67683842,2.64850095,0.41213520,0.28103030,0.02509223,0.14070096,0.03839283,0.51245822,0.71528947,1.69983479
3.68284142,2.73655619,0.42991454,0.29024553,0.02667339,0.14360276,0.03819576,0.53039252,0.74608020,1.75462431
3.68884442,2.82288806,0.44675483,0.29939153,0.02818877,0.14648470,0.03826754,0.54752228,0.77593902,1.80856088
3.69484742,2.90612054,0.46247373,0.30830064,0.02961860,0.14925234,0.03860901,0.56359578,0.80436605,1.86080629
3.70085043,2.98497321,0.47691718,0.31681395,0.03094393,0.15181795,0.03921997,0.57839278,0.83087087,1.91057584
3.70685343,3.05829299,0.48996263,0.32478463,0.03214714,0.15410232,0.04009892,0.59172954,0.85498574,1.95715939
3.71285643,3.12508186,0.50152115,0.33208077,0.03321226,0.15603643,0.04124288,0.60346250,0.87627868,1.99994029
3.71885943,3.18451953,0.51153819,0.33858780,0.03412538,0.15756252,0.04264703,0.61349064,0.89436584,2.03841134
3.72486243,3.23598009,0.51999312,0.34421038,0.03487491,0.15863502,0.04430433,0.62175635,0.90892270,2.07218692
3.73086543,3.27904185,0.52689757,0.34887378,0.03545180,0.15922089,0.04620514,0.62824484,0.91969363,2.10101071
3.73686843,3.31349004,0.53229252,0.35252464,0.03584968,0.15929974,0.04833677,0.63298216,0.92649928,2.12475852
3.74287144,3.33931221,0.53624448,0.35513114,0.03606494,0.15886353,0.05068305,0.63603177,0.92924170,2.14343609
3.74887444,3.35668656,0.53884082,0.35668266,0.03609676,0.15791600,0.05322400,0.63749010,0.92790673,2.15717185
3.75487744,3.36596373,0.54018461,0.35718878,0.03594705,0.15647177,0.05593549,0.63748099,0.92256375,2.16620499
3.76088044,3.36764308,0.54038899,0.35667786,0.03562031,0.15455521,0.05878902,0.63614953,0.91336270,2.17086951
3.76688344,3.36234453,0.53957165,0.35519513,0.03512351,0.15219916,0.06175168,0.63365535,0.90052862,2.17157497
3.77288644,3.35077737,0.53784939,0.35280034,0.03446589,0.14944346,0.06478618,0.63016585,0.88435395,2.16878496
3.77888944,3.33370770,0.53533317,0.34956522,0.03365872,0.14633346,0.06785117,0.62584949,0.86518892,2.16299452
3.78489245,3.31192600,0.53212381,0.34557068,0.03271506,0.14291838,0.07090160,0.62086962,0.84343049,2.15470760
3.79089545,3.28621639,0.52830855,0.34090393,0.03164950,0.13924987,0.07388946,0.61537887,0.81951047,2.14441572
3.79689845,3.25732906,0.52395849,0.33565567,0.03047785,0.13538046,0.07676458,0.60951458,0.79388301,2.13257905
3.80290145,3.22595709,0.51912719,0.32991739,0.02921692,0.13136228,0.07947561,0.60339524,0.76701231,2.11961058
3.80890445,3.19271843,0.51385025,0.32377888,0.02788414,0.12724580,0.08197127,0.59711814,0.73936080,2.10586425
3.81490745,3.15814373,0.50814596,0.31732611,0.02649738,0.12307886,0.08420156,0.59075825,0.71137816,2.09162739
3.82091046,3.12267008,0.50201690,0.31063946,0.02507455,0.11890584,0.08611912,0.58436830,0.68349167,2.07711750
3.82691346,3.08664047,0.49545236,0.30379238,0.02363341,0.11476703,0.08768062,0.57798000,0.65609790,2.06248334
3.83291646,3.05030835,0.48843145,0.29685046,0.02219124,0.11069822,0.08884802,0.57160616,0.62955605,2.04780967
3.83891946,3.01384644,0.48092663,0.28987097,0.02076459,0.10673044,0.08958977,0.56524356,0.60418277,2.03312517
3.84492246,2.97735853,0.47290747,0.28290276,0.01936901,0.10288996,0.08988191,0.55887639,0.58024864,2.01841238
3.85092546,2.94089312,0.46434452,0.27598644,0.01801881,0.09919828,0.08970881,0.55247982,0.55797592,2.00361894
3.85692846,2.90445741,0.45521290,0.26915493,0.01672685,0.09567235,0.08906378,0.54602360,0.53753765,1.98866890
3.86293147,2.86803047,0.44549550,0.26243403,0.01550435,0.09232477,0.08794937,0.53947537,0.51905771,1.97347324
3.86893447,2.83157449,0.43518567,0.25584319,0.01436070,0.08916411,0.08637730,0.53280351,0.50261172,1.95793873
3.87493747,2.79504311,0.42428915,0.24939621,0.01330336,0.08619517,0.08436816,0.52597924,0.48822854,1.94197446
3.88094047,2.75838652,0.41282530,0.24310194,0.01233774,0.08341924,0.08195081,0.51897805,0.47589229,1.92549573
3.88694347,2.72155295,0.40082738,0.23696481,0.01146719,0.08083436,0.07916144,0.51178032,0.46554468,1.90842507
3.89294647,2.68448685,0.38834218,0.23098522,0.01069299,0.07843552,0.07604253,0.50437114,0.45708759,1.89069064
3.89894947,2.64712427,0.37542878,0.22515985,0.01001439,0.07621484,0.07264150,0.49673951,0.45038597,1.87222240
3.90495248,2.60938627,0.36215673,0.21948178,0.00942871,0.07416170,0.06900932,0.48887704,0.44527098,1.85294671
3.91095548,2.57117145,0.34860376,0.21394055,0.00893151,0.07226292,0.06519904,0.48077633,0.44154351,1.83278014
3.91695848,2.53234872,0.33485311,0.20852218,0.00851674,0.07050289,0.06126431,0.47242926,0.43897809,1.81162342
3.92296148,2.49275145,0.32099072,0.20320922,0.00817697,0.06886382,0.05725799,0.46382547,0.43732736,1.78935645
3.92896448,2.45217423,0.30710252,0.19798095,0.00790369,0.06732595,0.05323080,0.45495116,0.43632704,1.76583510
3.93496748,2.41037293,0.29327181,0.19281361,0.00768752,0.06586796,0.04923020,0.44578843,0.43570154,1.74089054
3.94097049,2.36706874,0.27957708,0.18768096,0.00751856,0.06446736,0.04529944,0.43631529,0.43517011,1.71433159
3.94697349,2.32195647,0.26609025,0.18255498,0.00738664,0.06310102,0.04147678,0.42650641,0.43445352,1.68595008
3.95297649,2.27471681,0.25287540,0.17740682,0.00728166,0.06174583,0.03779502,0.41633456,0.43328102,1.65552937
3.95897949,2.22503224,0.23998811,0.17220799,0.00719386,0.06037939,0.03428119,0.40577273,0.43139753,1.62285546
3.96498249,2.17260557,0.22747532,0.16693165,0.00711407,0.05898072,0.03095645,0.39479680,0.42857065,1.58773008
3.97098549,2.11718003,0.21537565,0.16155406,0.00703392,0.05753107,0.02783626,0.38338846,0.42459741,1.54998501
3.97698849,2.05855960,0.20372019,0.15605603,0.00694610,0.05601468,0.02493067,0.37153834,0.41931021,1.50949651
3.98299150,1.99662821,0.19253348,0.15042428,0.00684447,0.05441945,0.02224474,0.35924899,0.41258196,1.46619892
3.98899450,1.93136631,0.18183474,0.14465270,0.00672413,0.05273758,0.01977912,0.34653747,0.40432984,1.42009630
3.99499750,1.86286370,0.17163908,0.13874330,0.00658159,0.05096604,0.01753065,0.33343741,0.39451777,1.37127136
4.00100050,1.79132755,0.16195865,0.13270692,0.00641465,0.04910694,0.01549305,0.32000028,0.38315721,1.31989074
4.00700350,1.71708489,0.15280359,0.12656352,0.00622249,0.04716762,0.01365757,0.30629580,0.37030634,1.26620623
4.01300650,1.64057930,0.14418271,0.12034211,0.00600550,0.04516069,0.01201368,0.29241138,0.35606764,1.21055174
4.01900950,1.56236176,0.13610380,0.11408021,0.00576525,0.04310372,0.01054962,0.27845062,0.34058387,1.15333599
4.02501251,1.48307611,0.12857370,0.10782303,0.00550428,0.04101891,0.00925302,0.26453089,0.32403273,1.09503130
4.03101551,1.40344000,0.12159795,0.10162222,0.00522599,0.03893246,0.00811134,0.25078023,0.30662043,1.03615899
4.03701851,1.32422207,0.11518022,0.09553434,0.00493444,0.03687385,0.00711228,0.23733352,0.28857440,0.97727243
4.04302151,1.24621701,0.10932145,0.08961912,0.00463418,0.03487499,0.00624411,0.22432838,0.27013558,0.91893833
4.04902451,1.17021945,0.10401901,0.08393768,0.00433006,0.03296932,0.00549588,0.21190083,0.25155052,0.86171766
4.05502751,1.09699835,0.09926569,0.07855055,0.00402703,0.03119081,0.00485762,0.20018110,0.23306371,0.80614700
4.06103052,1.02727300,0.09504884,0.07351589,0.00373001,0.02957296,0.00432041,0.18928965,0.21491042,0.75272139
4.06703352,0.96169191,0.09134970,0.06888772,0.00344373,0.02814789,0.00387639,0.17933375,0.19731031,0.70187961
4.07303652,0.90081535,0.08814295,0.06471445,0.00317259,0.02694537,0.00351879,0.17040465,0.18046202,0.65399237
4.07903952,0.84510233,0.08539658,0.06103756,0.00292059,0.02599204,0.00324182,0.16257556,0.16453884,0.60935419
4.08504252,0.79490235,0.08307213,0.05789061,0.00269118,0.02531067,0.00304057,0.15590045,0.14968564,0.56817894
4.09104552,0.75045199,0.08112527,0.05529860,0.00248728,0.02491956,0.00291094,0.15041364,0.13601700,0.53059918
4.09704852,0.71187612,0.07950677,0.05327755,0.00231117,0.02483209,0.00284947,0.14613029,0.12361648,0.49666918
4.10305153,0.67919337,0.07816375,0.05183441,0.00216452,0.02505641,0.00285317,0.14304755,0.11253693,0.46637109
4.10905453,0.65232518,0.07704119,0.05096736,0.00204835,0.02559525,0.00291944,0.14114638,0.10280187,0.43962383
4.11505753,0.63110775,0.07608367,0.05066619,0.00196306,0.02644598,0.00304591,0.14039383,0.09440747,0.41629393
4.12106053,0.61530594,0.07523711,0.05091303,0.00190843,0.02760070,0.00323028,0.14074568,0.08732532,0.39620778
4.12706353,0.60462839,0.07445061,0.05168320,0.00188369,0.02904660,0.00347030,0.14214926,0.08150546,0.37916439
4.13306653,0.59874302,0.07367816,0.05294627,0.00188750,0.03076637,0.00376363,0.14454626,0.07687985,0.36494799
4.13906953,0.59729204,0.07288017,0.05466708,0.00191805,0.03273881,0.00410779,0.14787550,0.07336585,0.35334000
4.14507254,0.59990608,0.07202484,0.05680702,0.00197306,0.03493949,0.00450021,0.15207538,0.07086974,0.34412948
4.15107554,0.60621667,0.07108917,0.05932512,0.00204989,0.03734156,0.00493816,0.15708600,0.06929012,0.33712205
4.15707854,0.61586693,0.07005964,0.06217930,0.00214554,0.03991664,0.00541887,0.16285085,0.06852112,0.33214668
4.16308154,0.62852007,0.06893262,0.06532746,0.00225676,0.04263565,0.00593955,0.16931804,0.06845540,0.32906026
4.16908454,0.64386583,0.06771440,0.06872856,0.00238011,0.04546978,0.00649757,0.17644101,0.06898679,0.32775014
4.17508754,0.66162468,0.06642080,0.07234356,0.00251200,0.04839137,0.00709055,0.18417870,0.07001270,0.32813438
4.18109055,0.68155009,0.06507667,0.07613626,0.00264881,0.05137476,0.00771652,0.19249534,0.07143618,0.33016026
4.18709355,0.70342904,0.06371494,0.08007396,0.00278696,0.05439703,0.00837408,0.20135976,0.07316763,0.33380112
4.19309655,0.72708107,0.06237555,0.08412799,0.00292299,0.05743865,0.00906258,0.21074440,0.07512626,0.33905202
4.19909955,0.75235622,0.06110422,0.08827406,0.00305361,0.06048402,0.00978220,0.22062411,0.07724118,0.34592450
4.20510255,0.77913211,0.05995109,0.09249248,0.00317582,0.06352179,0.01053412,0.23097476,0.07945220,0.35444101
4.21110555,0.80731072,0.05896928,0.09676812,0.00328697,0.06654513,0.01132054,0.24177196,0.08171037,0.36462920
4.21710855,0.83681492,0.05821347,0.10109032,0.00338481,0.06955170,0.01214471,0.25298983,0.08397822,0.37651666
4.22311156,0.86758531,0.05773850,0.10545262,0.00346755,0.07254363,0.01301089,0.26459999,0.08622967,0.39012627
4.22911456,0.89957740,0.05759798,0.10985239,0.00353388,0.07552726,0.01392418,0.27657099,0.08844979,0.40547250
4.23511756,0.93275947,0.05784311,0.11429036,0.00358302,0.07851282,0.01489041,0.28886805,0.09063423,0.42255885
4.24112056,0.96711117,0.05852142,0.11877017,0.00361469,0.08151401,0.01591580,0.30145338,0.09278855,0.44137647
4.24712356,1.00262287,0.05967586,0.12329779,0.00362912,0.08454757,0.01700670,0.31428692,0.09492729,0.46190402
4.25312656,1.03929581,0.06134383,0.12788107,0.00362699,0.08763278,0.01816925,0.32732765,0.09707298,0.48410866
4.25912956,1.07714286,0.06355648,0.13252922,0.00360942,0.09079099,0.01940897,0.34053518,0.09925506,0.50794806
4.26513257,1.11618969,0.06633813,0.13725243,0.00357786,0.09404516,0.02073041,0.35387181,0.10150877,0.53337311
4.27113557,1.15647609,0.06970579,0.14206142,0.00353404,0.09741941,0.02213681,0.36730464,0.10387411,0.56033107
4.27713857,1.19805711,0.07366896,0.14696718,0.00347988,0.10093862,0.02362981,0.38080771,0.10639483,0.58876881
4.28314157,1.24100359,0.07822947,0.15198058,0.00341742,0.10462796,0.02520928,0.39436389,0.10911758,0.61863577
4.28914457,1.28540174,0.08338150,0.15711208,0.00334871,0.10851252,0.02687317,0.40796633,0.11209122,0.64988622
4.29514757,1.33135128,0.08911180,0.16237140,0.00327575,0.11261682,0.02861761,0.42161933,0.11536623,0.68248050
4.30115058,1.37896187,0.09539997,0.16776710,0.00320041,0.11696422,0.03043701,0.43533825,0.11899439,0.71638489
4.30715358,1.42834757,0.10221887,0.17330605,0.00312438,0.12157634,0.03232442,0.44914854,0.12302851,0.75157000
4.31315658,1.47961903,0.10953515,0.17899280,0.00304912,0.12647223,0.03427196,0.46308364,0.12752235,0.78800741
4.31915958,1.53287364,0.11730982,0.18482883,0.00297585,0.13166750,0.03627133,0.47718175,0.13253050,0.82566457
4.32516258,1.58818351,0.12549887,0.19081164,0.00290550,0.13717323,0.03831448,0.49148167,0.13810828,0.86449823
4.33116558,1.64558192,0.13405391,0.19693368,0.00283873,0.14299484,0.04039421,0.50601760,0.14431154,0.90444649
4.33716858,1.70504848,0.14292272,0.20318127,0.00277600,0.14913082,0.04250490,0.52081336,0.15119622,0.94541989
4.34317159,1.76649399,0.15204983,0.20953343,0.00271750,0.15557144,0.04464304,0.53587624,0.15881761,0.98729219
4.34917459,1.82974552,0.16137700,0.21596077,0.00266326,0.16229745,0.04680774,0.55119082,0.16722932,1.02989126
4.35517759,1.89453303,0.17084354,0.22242452,0.00261319,0.16927900,0.04900104,0.56671323,0.17648172,1.07299083
4.36118059,1.96047816,0.18038661,0.22887578,0.00256708,0.17647467,0.05122800,0.58236621,0.18661998,1.11630382
4.36718359,2.02708651,0.18994140,0.23525501,0.00252469,0.18383081,0.05349654,0.59803547,0.19768165,1.15947789
4.37318659,2.09374405,0.19944114,0.24149205,0.00248574,0.19128130,0.05581706,0.61356757,0.20969377,1.20209375
4.37918959,2.15971861,0.20881715,0.24750653,0.00245000,0.19874774,0.05820174,0.62876984,0.22266966,1.24366675
4.38519260,2.22416676,0.21799880,0.25320882,0.00241723,0.20614017,0.06066357,0.64341227,0.23660551,1.28365213
4.39119560,2.28614665,0.22691345,0.25850155,0.00238727,0.21335830,0.06321524,0.65723168,0.25147682,1.32145395
4.39719860,2.34463640,0.23548654,0.26328167,0.00236001,0.22029334,0.06586776,0.66993802,0.26723501,1.35643759
4.40320160,2.39855796,0.24364167,0.26744305,0.00233535,0.22683034,0.06862907,0.68122263,0.28380437,1.38794571
4.40920460,2.44680551,0.25130088,0.27087943,0.00231323,0.23285092,0.07150254,0.69076812,0.30107951,1.41531682
4.41520760,2.48827754,0.25838519,0.27348779,0.00229360,0.23823649,0.07448566,0.69825957,0.31892365,1.43790602
4.42121061,2.52191117,0.26481520,0.27517182,0.00227636,0.24287161,0.07756878,0.70339638,0.33716793,1.45510683
4.42721361,2.54671746,0.27051211,0.27584545,0.00226136,0.24664755,0.08073421,0.70590428,0.35561184,1.46637317
4.43321661,2.56181588,0.27539886,0.27543627,0.00224840,0.24946571,0.08395561,0.70554695,0.37402502,1.47124048
4.43921961,2.56646661,0.27940157,0.27388858,0.00223714,0.25124101,0.08719779,0.70213646,0.39215048,1.46934481
4.44522261,2.56009891,0.28245116,0.27116602,0.00222716,0.25190476,0.09041701,0.69554228,0.40970925,1.46043903
4.45122561,2.54233447,0.28448513,0.26725360,0.00221790,0.25140719,0.09356169,0.68569809,0.42640631,1.44440522
4.45722861,2.51300439,0.28544938,0.26215900,0.00220872,0.24971935,0.09657364,0.67260632,0.44193788,1.42126272
4.46323162,2.47215923,0.28530017,0.25591306,0.00219884,0.24683433,0.09938972,0.65633994,0.45599950,1.39117119
4.46923462,2.42007150,0.28400589,0.24856954,0.00218742,0.24276780,0.10194384,0.63704163,0.46829507,1.35442880
4.47523762,2.35723075,0.28154870,0.24020404,0.00217356,0.23755777,0.10416928,0.61492030,0.47854596,1.31146540
4.48124062,2.28433134,0.27792601,0.23091210,0.00215634,0.23126365,0.10600114,0.59024514,0.48650035,1.26283110
4.48724362,2.20225380,0.27315152,0.22080676,0.00213488,0.22396469,0.10737889,0.56333760,0.49194189,1.20918089
4.49324662,2.11204047,0.26725598,0.21001550,0.00210834,0.21575777,0.10824886,0.53456171,0.49469773,1.15125595
4.49924962,2.01486684,0.26028740,0.19867685,0.00207599,0.20675479,0.10856645,0.50431319,0.49464508,1.08986266
4.50525263,1.91200978,0.25231085,0.18693669,0.00203723,0.19707966,0.10829811,0.47300797,0.49171641,1.02585016
4.51125563,1.80481411,0.24340774,0.17494458,0.00199163,0.18686509,0.10742286,0.44107053,0.48590271,0.96008760
4.51725863,1.69465887,0.23367459,0.16285009,0.00193894,0.17624929,0.10593336,0.40892272,0.47725473,0.89344196
4.52326163,1.58292468,0.22322136,0.15079942,0.00187914,0.16537275,0.10383633,0.37697343,0.46588218,0.82675731
4.52926463,1.47096329,0.21216935,0.13893232,0.00181240,0.15437511,0.10115259,0.34560947,0.45195087,0.76083633
4.53526763,1.36007025,0.20064875,0.12737954,0.00173908,0.14339233,0.09791632,0.31518799,0.43567781,0.69642459
4.54127064,1.25146152,0.18879591,0.11626069,0.00165977,0.13255418,0.09417399,0.28603059,0.41732471,0.63419795
4.54727364,1.14625436,0.17675050,0.10568270,0.00157520,0.12198216,0.08998271,0.25841918,0.39718997,0.57475340
4.55327664,1.04545281,0.16465251,0.09573880,0.00148627,0.11178772,0.08540831,0.23259364,0.37559959,0.51860326
4.55927964,0.94993771,0.15263938,0.08650800,0.00139397,0.10207107,0.08052305,0.20875097,0.35289753,0.46617250
4.56528264,0.86046097,0.14084312,0.07805504,0.00129938,0.09292022,0.07540329,0.18704596,0.32943566,0.41779909
4.57128564,0.77764371,0.12938780,0.07043068,0.00120361,0.08441055,0.07012704,0.16759300,0.30556403,0.37373670
4.57728864,0.70197766,0.11838719,0.06367231,0.00110777,0.07660461,0.06477160,0.15046873,0.28162162,0.33415944
4.58329165,0.63382931,0.10794284,0.05780480,0.00101294,0.06955224,0.05941140,0.13571529,0.25792797,0.29916801
4.58929465,0.57344592,0.09814248,0.05284135,0.00092013,0.06329092,0.05411604,0.12334390,0.23477608,0.26879673
4.59529765,0.52096296,0.08905887,0.04878450,0.00083026,0.05784622,0.04894873,0.11333840,0.21242660,0.24302095
4.60130065,0.47641213,0.08074908,0.04562700,0.00074413,0.05323240,0.04396495,0.10565858,0.19110353,0.22176439
4.60730365,0.43972962,0.07325413,0.04335266,0.00066243,0.04945302,0.03921169,0.10024318,0.17099150,0.20490603
4.61330665,0.41076405,0.06659905,0.04193696,0.00058568,0.04650158,0.03472690,0.09701233,0.15223457,0.19228626
4.61930965,0.38928393,0.06079328,0.04134765,0.00051430,0.04436212,0.03053939,0.09586946,0.13493639,0.18371215
4.62531266,0.37498427,0.05583143,0.04154505,0.00044854,0.04300979,0.02666908,0.09670261,0.11916171,0.17896174
4.63131566,0.36749261,0.05169421,0.04248238,0.00038855,0.04241137,0.02312749,0.09938530,0.10493898,0.17778741
4.63731866,0.36637432,0.04834973,0.04410587,0.00033435,0.04252575,0.01991851,0.10377694,0.09226371,0.17991841
4.64332166,0.37113751,0.04575482,0.04635489,0.00028586,0.04330441,0.01703930,0.10972304,0.08110269,0.18506280
4.64932466,0.38123777,0.04385665,0.04916216,0.00024293,0.04469194,0.01448134,0.11705530,0.07139845,0.19290897
4.65532766,0.39608324,0.04259439,0.05245391,0.00020535,0.04662658,0.01223156,0.12559182,0.06307405,0.20312708
4.66133067,0.41504009,0.04190092,0.05615035,0.00017285,0.04904085,0.01027343,0.13513762,0.05603792,0.21537068
4.66733367,0.43743906,0.04170468,0.06016617,0.00014518,0.05186235,0.00858805,0.14548553,0.05018856,0.22927870
4.67333667,0.46258310,0.04193149,0.06441144,0.00012205,0.05501465,0.00715513,0.15641769,0.04541897,0.24447818
4.67933967,0.48975644,0.04250643,0.06879268,0.00010324,0.05841845,0.00595393,0.16770773,0.04162081,0.26058780
