energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,0.80211618,0.04667074,0.61893480,0.00417700,0.02334679,0.00778248,0.08874531,0.08569426,0.04029352
-4.63131566,0.76063278,0.04429859,0.58680502,0.00394439,0.02218091,0.00737703,0.08420456,0.08151807,0.03817337
-4.62531266,0.71630731,0.04176301,0.55251769,0.00369806,0.02092708,0.00694279,0.07933739,0.07699607,0.03591035
-4.61930965,0.66987331,0.03910319,0.51663286,0.00344229,0.01960621,0.00648746,0.07422629,0.07220879,0.03354310
-4.61330665,0.62207174,0.03635982,0.47971669,0.00318125,0.01823974,0.00601873,0.06895471,0.06723786,0.03111029
-4.60730365,0.57362882,0.03357356,0.44232444,0.00291895,0.01684888,0.00554400,0.06360452,0.06216367,0.02864947
-4.60130065,0.52523598,0.03078375,0.40498513,0.00265910,0.01545402,0.00507027,0.05825366,0.05706312,0.02619606
-4.59529765,0.47753264,0.02802725,0.36818826,0.00240503,0.01407416,0.00460391,0.05297423,0.05200778,0.02378257
-4.58929465,0.43109229,0.02533750,0.33237308,0.00215966,0.01272650,0.00415062,0.04783088,0.04706233,0.02143789
-4.58329165,0.38641212,0.02274380,0.29792054,0.00192544,0.01142606,0.00371524,0.04287966,0.04228336,0.01918685
-4.57728864,0.34390631,0.02027085,0.26514810,0.00170432,0.01018548,0.00330180,0.03816729,0.03771857,0.01704990
-4.57128564,0.30390293,0.01793847,0.23430725,0.00149780,0.00901492,0.00291342,0.03373078,0.03340642,0.01504301
-4.56528264,0.26664414,0.01576158,0.20558363,0.00130687,0.00792201,0.00255238,0.02959751,0.02937602,0.01317777
-4.55927964,0.23228928,0.01375028,0.17909933,0.00113212,0.00691195,0.00222011,0.02578557,0.02564740,0.01146151
-4.55327664,0.20092053,0.01191020,0.15491719,0.00097371,0.00598765,0.00191732,0.02230438,0.02223213,0.00989769
-4.54727364,0.17255034,0.01024283,0.13304649,0.00083147,0.00514993,0.00164401,0.01915555,0.01913398,0.00848629
-4.54127064,0.14713038,0.00874607,0.11344982,0.00070493,0.00439781,0.00139960,0.01633390,0.01634994,0.00722426
-4.53526763,0.12456120,0.00741475,0.09605043,0.00059337,0.00372871,0.00118301,0.01382851,0.01387117,0.00610603
-4.52926463,0.10470230,0.00624123,0.08074002,0.00049588,0.00313884,0.00099281,0.01162388,0.01168411,0.00512408
-4.52326163,0.08738197,0.00521595,0.06738627,0.00041145,0.00262342,0.00082724,0.00970099,0.00977156,0.00426936
-4.51725863,0.07240675,0.00432798,0.05584012,0.00033895,0.00217698,0.00068437,0.00803842,0.00811368,0.00353183
-4.51125563,0.05956996,0.00356553,0.04594231,0.00027722,0.00179360,0.00056213,0.00661325,0.00668893,0.00290086
-4.50525263,0.04865934,0.00291643,0.03752929,0.00022511,0.00146719,0.00045842,0.00540192,0.00547496,0.00236561
-4.49924962,0.03946347,0.00236847,0.03043817,0.00018149,0.00119160,0.00037119,0.00438097,0.00444928,0.00191536
-4.49324662,0.03177711,0.00190972,0.02451076,0.00014527,0.00096087,0.00029840,0.00352762,0.00358991,0.00153974
-4.48724362,0.02540523,0.00152883,0.01959680,0.00011545,0.00076928,0.00023818,0.00282021,0.00287582,0.00122895
-4.48124062,0.02016608,0.00121516,0.01555619,0.00009110,0.00061149,0.00018875,0.00223857,0.00228731,0.00097389
-4.47523762,0.01589312,0.00095896,0.01226057,0.00007136,0.00048259,0.00014852,0.00176421,0.00180623,0.00076626
-4.46923462,0.01243617,0.00075137,0.00959418,0.00005551,0.00037815,0.00011602,0.00138044,0.00141614,0.00059860
-4.46323162,0.00966172,0.00058452,0.00745409,0.00004286,0.00029420,0.00008999,0.00107245,0.00110236,0.00046429
-4.45722861,0.00745270,0.00045148,0.00575007,0.00003286,0.00022725,0.00006930,0.00082724,0.00085198,0.00035755
-4.45122561,0.00570779,0.00034626,0.00440396,0.00002501,0.00017429,0.00005299,0.00063356,0.00065377,0.00027339
-4.44522261,0.00434033,0.00026369,0.00334898,0.00001890,0.00013273,0.00004023,0.00048179,0.00049810,0.00020756
-4.43921961,0.00327713,0.00019942,0.00252865,0.00001419,0.00010038,0.00003032,0.00036381,0.00037680,0.00015648
-4.43321661,0.00245701,0.00014983,0.00189581,0.00001057,0.00007541,0.00002269,0.00027284,0.00028303,0.00011716
-4.42721361,0.00182948,0.00011188,0.00141148,0.00000782,0.00005629,0.00001686,0.00020327,0.00021113,0.00008715
-4.42121061,0.00135326,0.00008314,0.00104381,0.00000574,0.00004180,0.00001244,0.00015054,0.00015645,0.00006444
-4.41520760,0.00099503,0.00006164,0.00076706,0.00000419,0.00003094,0.00000912,0.00011098,0.00011522,0.00004743
-4.40920460,0.00072820,0.00004582,0.00056068,0.00000303,0.00002293,0.00000664,0.00008166,0.00008443,0.00003484
-4.40320160,0.00053184,0.00003449,0.00040844,0.00000218,0.00001715,0.00000481,0.00006031,0.00006171,0.00002569
-4.39719860,0.00038974,0.00002677,0.00029773,0.00000156,0.00001315,0.00000346,0.00004518,0.00004520,0.00001922
-4.39119560,0.00028962,0.00002206,0.00021893,0.00000111,0.00001061,0.00000249,0.00003503,0.00003349,0.00001488
-4.38519260,0.00022249,0.00002002,0.00016488,0.00000079,0.00000934,0.00000180,0.00002897,0.00002555,0.00001231
-4.37918959,0.00018216,0.00002053,0.00013051,0.00000057,0.00000924,0.00000132,0.00002652,0.00002064,0.00001127
-4.37318659,0.00016489,0.00002377,0.00011252,0.00000042,0.00001036,0.00000100,0.00002751,0.00001832,0.00001170
-4.36718359,0.00016919,0.00003018,0.00010919,0.00000032,0.00001286,0.00000081,0.00003214,0.00001837,0.00001368
-4.36118059,0.00019571,0.00004050,0.00012024,0.00000026,0.00001702,0.00000073,0.00004097,0.00002084,0.00001746
-4.35517759,0.00024739,0.00005591,0.00014688,0.00000024,0.00002332,0.00000075,0.00005499,0.00002600,0.00002345
-4.34917459,0.00032962,0.00007804,0.00019186,0.00000026,0.00003243,0.00000086,0.00007567,0.00003440,0.00003229
-4.34317159,0.00045067,0.00010913,0.00025968,0.00000030,0.00004525,0.00000108,0.00010512,0.00004689,0.00004487
-4.33716858,0.00062222,0.00015220,0.00035688,0.00000039,0.00006305,0.00000142,0.00014619,0.00006470,0.00006241
-4.33116558,0.00086013,0.00021118,0.00049245,0.00000051,0.00008744,0.00000192,0.00020265,0.00008950,0.00008652
-4.32516258,0.00118536,0.00029124,0.00067840,0.00000069,0.00012055,0.00000262,0.00027945,0.00012351,0.00011932
-4.31915958,0.00162513,0.00039897,0.00093038,0.00000094,0.00016511,0.00000357,0.00038296,0.00016966,0.00016352
-4.31315658,0.00221434,0.00054278,0.00126848,0.00000128,0.00022462,0.00000486,0.00052132,0.00023169,0.00022261
-4.30715358,0.00299714,0.00073324,0.00171822,0.00000173,0.00030344,0.00000658,0.00070477,0.00031438,0.00030097
-4.30115058,0.00402884,0.00098353,0.00231161,0.00000233,0.00040704,0.00000885,0.00094612,0.00042378,0.00040404
-4.29514757,0.00537796,0.00130989,0.00308832,0.00000311,0.00054217,0.00001183,0.00126118,0.00056742,0.00053861
-4.28914457,0.00712853,0.00173214,0.00409712,0.00000412,0.00071705,0.00001570,0.00166928,0.00075461,0.00071291
-4.28314157,0.00938254,0.00227423,0.00539724,0.00000543,0.00094167,0.00002070,0.00219385,0.00099680,0.00093696
-4.27713857,0.01226247,0.00296475,0.00705988,0.00000711,0.00122792,0.00002711,0.00286292,0.00130784,0.00122272
-4.27113557,0.01591382,0.00383751,0.00916973,0.00000923,0.00158992,0.00003526,0.00370970,0.00170442,0.00158438
-4.26513257,0.02050755,0.00493195,0.01182641,0.00001190,0.00204417,0.00004554,0.00477308,0.00220639,0.00203852
-4.25912956,0.02624224,0.00629363,0.01514574,0.00001524,0.00260975,0.00005843,0.00609810,0.00283716,0.00260438
-4.25312656,0.03334583,0.00797445,0.01926081,0.00001937,0.00330848,0.00007447,0.00773628,0.00362407,0.00330391
-4.24712356,0.04207675,0.01003277,0.02432266,0.00002445,0.00416499,0.00009426,0.00974580,0.00459868,0.00416192
-4.24112056,0.05272421,0.01253338,0.03050051,0.00003064,0.00520667,0.00011851,0.01219150,0.00579709,0.00520602
-4.23511756,0.06560747,0.01554704,0.03798131,0.00003812,0.00646363,0.00014800,0.01514463,0.00726012,0.00646653
-4.22911456,0.08107380,0.01914989,0.04696867,0.00004709,0.00796840,0.00018361,0.01868231,0.00903340,0.00797621
-4.22311156,0.09949510,0.02342240,0.05768081,0.00005776,0.00975562,0.00022627,0.02288664,0.01116739,0.00976989
-4.21710855,0.12126278,0.02844796,0.07034769,0.00007034,0.01186146,0.00027701,0.02784349,0.01371717,0.01188389
-4.21110555,0.14678106,0.03431114,0.08520699,0.00008506,0.01432297,0.00033690,0.03364085,0.01674213,0.01435533
-4.20510255,0.17645843,0.04109546,0.10249921,0.00010212,0.01717723,0.00040708,0.04036683,0.02030546,0.01722121
-4.19909955,0.21069750,0.04888091,0.12246164,0.00012174,0.02046036,0.00048870,0.04810730,0.02447342,0.02051736
-4.19309655,0.24988326,0.05774107,0.14532152,0.00014411,0.02420638,0.00058292,0.05694324,0.02931442,0.02427723
-4.18709355,0.29437012,0.06774006,0.17128838,0.00016938,0.02844600,0.00069086,0.06694771,0.03489789,0.02853059
-4.18109055,0.34446811,0.07892937,0.20054591,0.00019768,0.03320532,0.00081362,0.07818286,0.04129303,0.03330215
-4.17508754,0.40042860,0.09134467,0.23324358,0.00022908,0.03850452,0.00095217,0.09069674,0.04856727,0.03861009
-4.16908454,0.46243037,0.10500280,0.26948836,0.00026362,0.04435658,0.00110740,0.10452030,0.05678470,0.04446473
-4.16308154,0.53056644,0.11989909,0.30933704,0.00030124,0.05076615,0.00128001,0.11966461,0.06600439,0.05086723
-4.15707854,0.60483258,0.13600522,0.35278939,0.00034183,0.05772856,0.00147051,0.13611853,0.07627862,0.05780854
-4.15107554,0.68511807,0.15326764,0.39978278,0.00038520,0.06522906,0.00167918,0.15384697,0.08765114,0.06526849
-4.14507254,0.77119942,0.17160696,0.45018850,0.00043106,0.07324239,0.00190606,0.17278979,0.10015556,0.07321533
-4.13906953,0.86273761,0.19091809,0.50381019,0.00047907,0.08173267,0.00215087,0.19286166,0.11381371,0.08160555
-4.13306653,0.95927935,0.21107155,0.56038461,0.00052877,0.09065365,0.00241306,0.21395278,0.12863435,0.09038416
-4.12706353,1.06026241,0.23191572,0.61958494,0.00057965,0.09994943,0.00269174,0.23593060,0.14461195,0.09948543
-4.12106053,1.16502524,0.25328013,0.68102652,0.00063113,0.10955552,0.00298571,0.25864243,0.16172579,0.10883402
-4.11505753,1.27282052,0.27497960,0.74427490,0.00068255,0.11940020,0.00329346,0.28191902,0.17993930,0.11834662
-4.10905453,1.38283214,0.29681923,0.80885600,0.00073323,0.12940632,0.00361317,0.30557883,0.19919971,0.12793391
-4.10305153,1.49419498,0.31859976,0.87426775,0.00078247,0.13949321,0.00394273,0.32943284,0.21943792,0.13750285
-4.09704852,1.60601642,0.34012339,0.93999278,0.00082955,0.14957876,0.00427981,0.35328973,0.24056868,0.14695914
-4.09104552,1.71739854,0.36119934,1.00551145,0.00087376,0.15958158,0.00462183,0.37696108,0.26249091,0.15620990
-4.08504252,1.82745987,0.38164929,1.07031440,0.00091442,0.16942295,0.00496606,0.40026636,0.28508828,0.16516614
-4.07903952,1.93535526,0.40131196,1.13391404,0.00095094,0.17902872,0.00530963,0.42303737,0.30822986,0.17374526
-4.07303652,2.04029308,0.42004689,1.19585414,0.00098276,0.18833078,0.00564959,0.44512194,0.33177096,0.18187319
-4.06703352,2.14154837,0.43773700,1.25571706,0.00100942,0.19726818,0.00598296,0.46638659,0.35555391,0.18948611
-4.06103052,2.23847162,0.45428985,1.31312819,0.00103057,0.20578781,0.00630674,0.48671805,0.37940905,0.19653182
-4.05502751,2.33049241,0.46963744,1.36775722,0.00104596,0.21384458,0.00661802,0.50602351,0.40315561,0.20297040
-4.04902451,2.41711803,0.48373471,1.41931649,0.00105546,0.22140109,0.00691392,0.52422965,0.42660282,0.20877448
-4.04302151,2.49792742,0.49655670,1.46755641,0.00105905,0.22842689,0.00719174,0.54128045,0.44955102,0.21392877
-4.03701851,2.57256098,0.50809465,1.51225858,0.00105682,0.23489732,0.00744886,0.55713408,0.47179292,0.21842922
-4.03101551,2.64070728,0.51835139,1.55322715,0.00104897,0.24079210,0.00768287,0.57175896,0.49311521,0.22228154
-4.02501251,2.70208804,0.52733615,1.59027933,0.00103579,0.24609374,0.00789152,0.58512942,0.51330028,0.22549953
-4.01900950,2.75644271,0.53505946,1.62323590,0.00101764,0.25078597,0.00807277,0.59722130,0.53212851,0.22810301
-4.01300650,2.80351410,0.54152832,1.65191271,0.00099497,0.25485222,0.00822479,0.60800771,0.54938084,0.23011577
-4.00700350,2.84303657,0.54674203,1.67611403,0.00096825,0.25827440,0.00834597,0.61745550,0.56484187,0.23156339
-4.00100050,2.87472806,0.55068917,1.69562854,0.00093800,0.26103208,0.00843496,0.62552255,0.57830343,0.23247133
-3.99499750,2.89828672,0.55334573,1.71022859,0.00090474,0.26310202,0.00849063,0.63215622,0.58956861,0.23286323
-3.98899450,2.91339303,0.55467480,1.71967293,0.00086900,0.26445832,0.00851214,0.63729312,0.59845617,0.23275957
-3.98299150,2.91971735,0.55462763,1.72371320,0.00083129,0.26507303,0.00849895,0.64086022,0.60480518,0.23217676
-3.97698849,2.91693281,0.55314625,1.72210372,0.00079211,0.26491731,0.00845081,0.64277724,0.60847981,0.23112666
-3.97098549,2.90473270,0.55016724,1.71461428,0.00075191,0.26396293,0.00836781,0.64296030,0.60937405,0.22961658
-3.96498249,2.88285136,0.54562660,1.70104496,0.00071111,0.26218423,0.00825037,0.64132641,0.60741605,0.22764976
-3.95897949,2.85108722,0.53946527,1.68124222,0.00067009,0.25956020,0.00809932,0.63779873,0.60257205,0.22522607
-3.95297649,2.80932623,0.53163493,1.65511507,0.00062918,0.25607664,0.00791583,0.63231206,0.59484938,0.22234322
-3.94697349,2.75756418,0.52210370,1.62265013,0.00058868,0.25172825,0.00770148,0.62481834,0.58429863,0.21899797
-3.94097049,2.69592612,0.51086137,1.58392463,0.00054883,0.24652046,0.00745823,0.61529168,0.57101457,0.21518760
-3.93496748,2.62468155,0.49792377,1.53911625,0.00050986,0.24047091,0.00718842,0.60373273,0.55513575,0.21091130
-3.92896448,2.54425396,0.48333593,1.48850903,0.00047195,0.23361045,0.00689474,0.59017190,0.53684282,0.20617149
-3.92296148,2.45522412,0.46717396,1.43249484,0.00043524,0.22598356,0.00658020,0.57467148,0.51635534,0.20097499
-3.91695848,2.35832646,0.44954538,1.37157009,0.00039986,0.21764820,0.00624808,0.55732635,0.49392742,0.19533394
-3.91095548,2.25443867,0.43058793,1.30632773,0.00036593,0.20867504,0.00590189,0.53826325,0.46984206,0.18926647
-3.90495248,2.14456487,0.41046698,1.23744491,0.00033353,0.19914617,0.00554526,0.51763874,0.44440458,0.18279700
-3.89894947,2.02981318,0.38937163,1.16566686,0.00030273,0.18915326,0.00518193,0.49563598,0.41793533,0.17595633
-3.89294647,1.91136894,0.36750973,1.09178773,0.00027358,0.17879534,0.00481565,0.47246039,0.39076194,0.16878140
-3.88694347,1.79046464,0.34510222,1.01662950,0.00024613,0.16817632,0.00445006,0.44833455,0.36321148,0.16131476
-3.88094047,1.66834852,0.32237688,0.94101996,0.00022040,0.15740234,0.00408869,0.42349260,0.33560281,0.15360384
-3.87493747,1.54625284,0.29956208,0.86577072,0.00019641,0.14657907,0.00373483,0.39817441,0.30823942,0.14570008
-3.86893447,1.42536384,0.27688063,0.79165649,0.00017416,0.13580913,0.00339148,0.37261966,0.28140307,0.13765789
-3.86293147,1.30679417,0.25454412,0.71939637,0.00015364,0.12518974,0.00306133,0.34706239,0.25534837,0.12953355
-3.85692846,1.19155932,0.23274794,0.64963798,0.00013482,0.11481063,0.00274669,0.32172590,0.23029856,0.12138409
-3.85092546,1.08055856,0.21166720,0.58294498,0.00011766,0.10475233,0.00244945,0.29681834,0.20644252,0.11326620
-3.84492246,0.97456102,0.19145361,0.51978828,0.00010211,0.09508491,0.00217109,0.27252916,0.18393303,0.10523517
-3.83891946,0.87419713,0.17223340,0.46054110,0.00008811,0.08586710,0.00191269,0.24902631,0.16288639,0.09734394
-3.83291646,0.77995525,0.15410628,0.40547772,0.00007559,0.07714587,0.00167490,0.22645434,0.14338307,0.08964220
-3.82691346,0.69218322,0.13714541,0.35477584,0.00006447,0.06895644,0.00145801,0.20493341,0.12546955,0.08217572
-3.82091046,0.61109430,0.12139817,0.30852177,0.00005466,0.06132258,0.00126194,0.18455900,0.10916094,0.07498571
-3.81490745,0.53677669,0.10688777,0.26671835,0.00004606,0.05425731,0.00108633,0.16540241,0.09444428,0.06810837
-3.80890445,0.46920591,0.09361537,0.22929463,0.00003859,0.04776376,0.00093052,0.14751177,0.08128238,0.06157457
-3.80290145,0.40825929,0.08156268,0.19611692,0.00003214,0.04183630,0.00079367,0.13091364,0.06961785,0.05540969
-3.79689845,0.35373154,0.07069481,0.16700046,0.00002661,0.03646172,0.00067473,0.11561492,0.05937728,0.04963356
-3.79089545,0.30535086,0.06096330,0.14172125,0.00002192,0.03162053,0.00057257,0.10160510,0.05047530,0.04426057
-3.78489245,0.26279473,0.05230910,0.12002745,0.00001796,0.02728820,0.00048596,0.08885860,0.04281839,0.03929984
-3.77888944,0.22570496,0.04466545,0.10165000,0.00001465,0.02343643,0.00041363,0.07733728,0.03630835,0.03475561
-3.77288644,0.19370151,0.03796058,0.08631213,0.00001192,0.02003435,0.00035432,0.06699288,0.03084536,0.03062757
-3.76688344,0.16639474,0.03212015,0.07373754,0.00000967,0.01704953,0.00030676,0.05776948,0.02633054,0.02691141
-3.76088044,0.14339598,0.02706940,0.06365719,0.00000786,0.01444899,0.00026976,0.04960578,0.02266797,0.02359939
-3.75487744,0.12432627,0.02273493,0.05581460,0.00000640,0.01220004,0.00024217,0.04243731,0.01976629,0.02068093
-3.74887444,0.10882337,0.01904627,0.04996974,0.00000525,0.01027095,0.00022291,0.03619842,0.01753978,0.01814329
-3.74287144,0.09654706,0.01593699,0.04590172,0.00000436,0.00863158,0.00021098,0.03082411,0.01590902,0.01597220
-3.73686843,0.08718294,0.01334569,0.04341020,0.00000369,0.00725379,0.00020543,0.02625163,0.01480124,0.01415258
-3.73086543,0.08044489,0.01121657,0.04231599,0.00000319,0.00611187,0.00020539,0.02242186,0.01415028,0.01266914
-3.72486243,0.07607634,0.00949987,0.04246075,0.00000284,0.00518269,0.00021008,0.01928053,0.01389643,0.01150699
-3.71885943,0.07385068,0.00815203,0.04370621,0.00000260,0.00444594,0.00021874,0.01677909,0.01398600,0.01065221
-3.71285643,0.07357078,0.00713577,0.04593293,0.00000246,0.00388415,0.00023066,0.01487543,0.01437088,0.01009229
-3.70685343,0.07506807,0.00641988,0.04903880,0.00000240,0.00348268,0.00024520,0.01353436,0.01500799,0.00981654
-3.70085043,0.07820093,0.00597901,0.05293740,0.00000239,0.00322969,0.00026172,0.01272774,0.01585874,0.00981633
-3.69484742,0.08285287,0.00579325,0.05755635,0.00000243,0.00311595,0.00027964,0.01243449,0.01688855,0.01008530
-3.68884442,0.08893029,0.00584769,0.06283559,0.00000250,0.00313464,0.00029837,0.01264022,0.01806635,0.01061933
-3.68284142,0.09635990,0.00613181,0.06872578,0.00000259,0.00328114,0.00031739,0.01333668,0.01936426,0.01141645
-3.67683842,0.10508596,0.00663881,0.07518665,0.00000269,0.00355265,0.00033616,0.01452093,0.02075720,0.01247662
-3.67083542,0.11506706,0.00736497,0.08218544,0.00000280,0.00394789,0.00035421,0.01619425,0.02222266,0.01380126
-3.66483242,0.12627272,0.00830875,0.08969524,0.00000291,0.00446669,0.00037106,0.01836083,0.02374051,0.01539279
-3.65882941,0.13867960,0.00947004,0.09769337,0.00000301,0.00510951,0.00038631,0.02102631,0.02529280,0.01725390
-3.65282641,0.15226738,0.01084923,0.10615962,0.00000310,0.00587704,0.00039959,0.02419605,0.02686365,0.01938681
-3.64682341,0.16701443,0.01244634,0.11507443,0.00000318,0.00676966,0.00041057,0.02787336,0.02843906,0.02179236
-3.64082041,0.18289326,0.01426011,0.12441695,0.00000324,0.00778701,0.00041900,0.03205770,0.03000677,0.02446912
-3.63481741,0.19986594,0.01628711,0.13416303,0.00000328,0.00892745,0.00042467,0.03674278,0.03155605,0.02741239
-3.62881441,0.21787955,0.01852096,0.14428327,0.00000330,0.01018769,0.00042748,0.04191487,0.03307754,0.03061330
-3.62281141,0.23686202,0.02095157,0.15474108,0.00000330,0.01156236,0.00042737,0.04755117,0.03456294,0.03405793
-3.61680840,0.25671841,0.02356456,0.16549090,0.00000328,0.01304368,0.00042438,0.05361855,0.03600478,0.03772655
-3.61080540,0.27732811,0.02634080,0.17647684,0.00000323,0.01462126,0.00041860,0.06007258,0.03739612,0.04159310
-3.60480240,0.29854292,0.02925617,0.18763165,0.00000317,0.01628194,0.00041022,0.06685697,0.03873032,0.04562483
-3.59879940,0.32018660,0.03228152,0.19887633,0.00000310,0.01800983,0.00039950,0.07390357,0.04000078,0.04978223
-3.59279640,0.34205583,0.03538289,0.21012043,0.00000301,0.01978644,0.00038675,0.08113290,0.04120079,0.05401928
-3.58679340,0.36392283,0.03852199,0.22126317,0.00000292,0.02159097,0.00037235,0.08845526,0.04232344,0.05828407
-3.58079040,0.38553983,0.04165688,0.23219546,0.00000283,0.02340073,0.00035674,0.09577245,0.04336164,0.06251967
-3.57478739,0.40664514,0.04474302,0.24280271,0.00000274,0.02519174,0.00034039,0.10298005,0.04430826,0.06666547
