energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
2.86643322,1.07470042,0.11838942,0.21572544,0.01024912,0.16894910,0.18143533,0.00000000,0.23848295,0.42490371
2.87243622,1.04680488,0.12078714,0.21409631,0.01014504,0.16401442,0.17242106,0.00000000,0.24165934,0.40790762
2.87843922,1.01937520,0.12357026,0.21265572,0.01004786,0.15892882,0.16375289,0.00000000,0.24452064,0.39101499
2.88444222,0.99252715,0.12668914,0.21135800,0.00994764,0.15374361,0.15549557,0.00000000,0.24703564,0.37436514
2.89044522,0.96634925,0.13010198,0.21014929,0.00983578,0.14851067,0.14770089,0.00000000,0.24917040,0.35808847
2.89644822,0.94090004,0.13377595,0.20896943,0.00970521,0.14327991,0.14040740,0.00000000,0.25088968,0.34230166
2.90245123,0.91620871,0.13768824,0.20775454,0.00955041,0.13809734,0.13364085,0.00000000,0.25215891,0.32710435
2.90845423,0.89227887,0.14182713,0.20644013,0.00936747,0.13300376,0.12741533,0.00000000,0.25294667,0.31257736
2.91445723,0.86909503,0.14619282,0.20496464,0.00915414,0.12803395,0.12173491,0.00000000,0.25322743,0.29878233
2.92046023,0.84663093,0.15079791,0.20327314,0.00890974,0.12321655,0.11659571,0.00000000,0.25298445,0.28576267
2.92646323,0.82485913,0.15566741,0.20132098,0.00863515,0.11857427,0.11198818,0.00000000,0.25221254,0.27354547
2.93246623,0.80376082,0.16083811,0.19907712,0.00833267,0.11412459,0.10789943,0.00000000,0.25092051,0.26214416
2.93846923,0.78333505,0.16635727,0.19652706,0.00800591,0.10988064,0.10431548,0.00000000,0.24913308,0.25156161
2.94447224,0.76360659,0.17228047,0.19367497,0.00765956,0.10585225,0.10122325,0.00000000,0.24689203,0.24179326
2.95047524,0.74463163,0.17866878,0.19054505,0.00729922,0.10204699,0.09861209,0.00000000,0.24425655,0.23283010
2.95647824,0.72650083,0.18558503,0.18718183,0.00693117,0.09847107,0.09647497,0.00000000,0.24130249,0.22466121
2.96248124,0.70933942,0.19308957,0.18364950,0.00656214,0.09513005,0.09480893,0.00000000,0.23812077,0.21727558
2.96848424,0.69330404,0.20123547,0.18003013,0.00619901,0.09202933,0.09361509,0.00000000,0.23481461,0.21066319
2.97448724,0.67857664,0.21006347,0.17642088,0.00584865,0.08917425,0.09289798,0.00000000,0.23149605,0.20481529
2.98049025,0.66535545,0.21959685,0.17293033,0.00551762,0.08656997,0.09266442,0.00000000,0.22828155,0.19972384
2.98649325,0.65384383,0.22983659,0.16967398,0.00521200,0.08422099,0.09292185,0.00000000,0.22528718,0.19538020
2.99249625,0.64423731,0.24075709,0.16676924,0.00493717,0.08213052,0.09367643,0.00000000,0.22262341,0.19177331
2.99849925,0.63670984,0.25230267,0.16433002,0.00469766,0.08029962,0.09493079,0.00000000,0.22038984,0.18888747
3.00450225,0.63139998,0.26438523,0.16246124,0.00449705,0.07872631,0.09668181,0.00000000,0.21867023,0.18669995
3.01050525,0.62839777,0.27688315,0.16125344,0.00433780,0.07740470,0.09891844,0.00000000,0.21752797,0.18517866
3.01650825,0.62773328,0.28964184,0.16077792,0.00422126,0.07632415,0.10161975,0.00000000,0.21700226,0.18428019
3.02251126,0.62936743,0.30247569,0.16108236,0.00414761,0.07546874,0.10475331,0.00000000,0.21710535,0.18394820
3.02851426,0.63318576,0.31517176,0.16218744,0.00411588,0.07481688,0.10827411,0.00000000,0.21782076,0.18411267
3.03451726,0.63899553,0.32749494,0.16408442,0.00412397,0.07434126,0.11212399,0.00000000,0.21910286,0.18468972
3.04052026,0.64652642,0.33919445,0.16673394,0.00416873,0.07400914,0.11623178,0.00000000,0.22087764,0.18558238
3.04652326,0.65543504,0.35001149,0.17006608,0.00424610,0.07378295,0.12051400,0.00000000,0.22304479,0.18668220
3.05252626,0.66531290,0.35968764,0.17398164,0.00435115,0.07362118,0.12487637,0.00000000,0.22548092,0.18787159
3.05852926,0.67569768,0.36797369,0.17835476,0.00447833,0.07347957,0.12921577,0.00000000,0.22804387,0.18902687
3.06453227,0.68608733,0.37463850,0.18303663,0.00462153,0.07331248,0.13342290,0.00000000,0.23057781,0.19002182
3.07053527,0.69595622,0.37947740,0.18786026,0.00477433,0.07307440,0.13738527,0.00000000,0.23291899,0.19073165
3.07653827,0.70477282,0.38231989,0.19264607,0.00493016,0.07272150,0.14099055,0.00000000,0.23490187,0.19103701
3.08254127,0.71201794,0.38303605,0.19720802,0.00508249,0.07221321,0.14413010,0.00000000,0.23636531,0.19082804
3.08854427,0.71720275,0.38154154,0.20136014,0.00522499,0.07151365,0.14670245,0.00000000,0.23715856,0.19000810
3.09454727,0.71988584,0.37780091,0.20492310,0.00535174,0.07059284,0.14861669,0.00000000,0.23714683,0.18849704
3.10055028,0.71968842,0.37182897,0.20773049,0.00545738,0.06942778,0.14979548,0.00000000,0.23621619,0.18623387
3.10655328,0.71630722,0.36369041,0.20963466,0.00553725,0.06800316,0.15017769,0.00000000,0.23427750,0.18317871
3.11255628,0.70952430,0.35349740,0.21051181,0.00558750,0.06631175,0.14972045,0.00000000,0.23126942,0.17931391
3.11855928,0.69921360,0.34140566,0.21026607,0.00560520,0.06435457,0.14840050,0.00000000,0.22716022,0.17464429
3.12456228,0.68534395,0.32760887,0.20883250,0.00558837,0.06214058,0.14621490,0.00000000,0.22194844,0.16919657
3.13056528,0.66797844,0.31233206,0.20617886,0.00553604,0.05968623,0.14318096,0.00000000,0.21566233,0.16301799
3.13656828,0.64727036,0.29582397,0.20230609,0.00544821,0.05701460,0.13933549,0.00000000,0.20835832,0.15617422
3.14257129,0.62345599,0.27834906,0.19724751,0.00532584,0.05415447,0.13473328,0.00000000,0.20011833,0.14874669
3.14857429,0.59684463,0.26017924,0.19106685,0.00517076,0.05113911,0.12944513,0.00000000,0.19104640,0.14082945
3.15457729,0.56780635,0.24158592,0.18385521,0.00498558,0.04800502,0.12355524,0.00000000,0.18126458,0.13252573
3.16058029,0.53675829,0.22283254,0.17572714,0.00477358,0.04479062,0.11715833,0.00000000,0.17090843,0.12394443
3.16658329,0.50414982,0.20416789,0.16681602,0.00453855,0.04153497,0.11035647,0.00000000,0.16012227,0.11519655
3.17258629,0.47044757,0.18582049,0.15726898,0.00428467,0.03827655,0.10325582,0.00000000,0.14905437,0.10639180
3.17858929,0.43612070,0.16799405,0.14724165,0.00401635,0.03505212,0.09596343,0.00000000,0.13785239,0.09763556
3.18459230,0.40162711,0.15086425,0.13689291,0.00373809,0.03189580,0.08858418,0.00000000,0.12665910,0.08902613
3.19059530,0.36740109,0.13457667,0.12637986,0.00345434,0.02883825,0.08121804,0.00000000,0.11560864,0.08065253
3.19659830,0.33384272,0.11924602,0.11585330,0.00316935,0.02590611,0.07395766,0.00000000,0.10482336,0.07259279
3.20260130,0.30130934,0.10495642,0.10545373,0.00288710,0.02312157,0.06688640,0.00000000,0.09441132,0.06491274
3.20860430,0.27010929,0.09176265,0.09530809,0.00261116,0.02050221,0.06007689,0.00000000,0.08446457,0.05766536
3.21460730,0.24049790,0.07969220,0.08552732,0.00234469,0.01806092,0.05359000,0.00000000,0.07505810,0.05089062
3.22061031,0.21267565,0.06874802,0.07620464,0.00209033,0.01580609,0.04747440,0.00000000,0.06624945,0.04461576
3.22661331,0.18678840,0.05891159,0.06741471,0.00185021,0.01374182,0.04176648,0.00000000,0.05807898,0.03885597
3.23261631,0.16292942,0.05014635,0.05921350,0.00162592,0.01186838,0.03649075,0.00000000,0.05057070,0.03361537
3.23861931,0.14114295,0.04240119,0.05163883,0.00141857,0.01018257,0.03166057,0.00000000,0.04373351,0.02888827
3.24462231,0.12142894,0.03561383,0.04471147,0.00122879,0.00867831,0.02727912,0.00000000,0.03756277,0.02466047
3.25062531,0.10374862,0.02971416,0.03843672,0.00105675,0.00734714,0.02334064,0.00000000,0.03204219,0.02091080
3.25662831,0.08803061,0.02462715,0.03280625,0.00090228,0.00617873,0.01983178,0.00000000,0.02714574,0.01761260
3.26263132,0.07417731,0.02027555,0.02780022,0.00076486,0.00516147,0.01673296,0.00000000,0.02283969,0.01473512
3.26863432,0.06207108,0.01658215,0.02338945,0.00064371,0.00428286,0.01401980,0.00000000,0.01908456,0.01224491
3.27463732,0.05158028,0.01347163,0.01953759,0.00053786,0.00353000,0.01166447,0.00000000,0.01583697,0.01010702
3.28064032,0.04256472,0.01087207,0.01620317,0.00044619,0.00288996,0.00963694,0.00000000,0.01305135,0.00828613
3.28664332,0.03488055,0.00871602,0.01334155,0.00036749,0.00235006,0.00790607,0.00000000,0.01068137,0.00674738
3.29264632,0.02838444,0.00694128,0.01090660,0.00030049,0.00189815,0.00644059,0.00000000,0.00868125,0.00545718
3.29864932,0.02293701,0.00549131,0.00885215,0.00024395,0.00152280,0.00520993,0.00000000,0.00700676,0.00438376
3.30465233,0.01840557,0.00431548,0.00713319,0.00019662,0.00121341,0.00418481,0.00000000,0.00561600,0.00349755
3.31065533,0.01466608,0.00336899,0.00570681,0.00015734,0.00096034,0.00333776,0.00000000,0.00447001,0.00277151
3.31665833,0.01160453,0.00261269,0.00453293,0.00012500,0.00075489,0.00264342,0.00000000,0.00353311,0.00218122
3.32266133,0.00911774,0.00201276,0.00357469,0.00009859,0.00058937,0.00207877,0.00000000,0.00277312,0.00170493
3.32866433,0.00711360,0.00154032,0.00279880,0.00007721,0.00045701,0.00162321,0.00000000,0.00216143,0.00132353
3.33466733,0.00551101,0.00117098,0.00217560,0.00006003,0.00035196,0.00125854,0.00000000,0.00167289,0.00102042
3.34067034,0.00423945,0.00088430,0.00167904,0.00004633,0.00026920,0.00096891,0.00000000,0.00128573,0.00078133
3.34667334,0.00323834,0.00066339,0.00128652,0.00003551,0.00020450,0.00074066,0.00000000,0.00098125,0.00059415
3.35267634,0.00245622,0.00049436,0.00097869,0.00002702,0.00015428,0.00056217,0.00000000,0.00074363,0.00044870
3.35867934,0.00184986,0.00036596,0.00073917,0.00002041,0.00011560,0.00042368,0.00000000,0.00055960,0.00033653
3.36468234,0.00138337,0.00026911,0.00055427,0.00001530,0.00008602,0.00031705,0.00000000,0.00041816,0.00025065
3.37068534,0.00102722,0.00019658,0.00041263,0.00001139,0.00006357,0.00023557,0.00000000,0.00031027,0.00018540
3.37668834,0.00075737,0.00014264,0.00030499,0.00000842,0.00004666,0.00017379,0.00000000,0.00022860,0.00013619
3.38269135,0.00055446,0.00010282,0.00022381,0.00000618,0.00003401,0.00012730,0.00000000,0.00016724,0.00009935
3.38869435,0.00040305,0.00007362,0.00016306,0.00000450,0.00002461,0.00009259,0.00000000,0.00012149,0.00007197
3.39469735,0.00029091,0.00005236,0.00011794,0.00000326,0.00001769,0.00006686,0.00000000,0.00008763,0.00005177
3.40070035,0.00020848,0.00003699,0.00008470,0.00000234,0.00001263,0.00004794,0.00000000,0.00006276,0.00003699
3.40670335,0.00014835,0.00002596,0.00006039,0.00000167,0.00000895,0.00003413,0.00000000,0.00004464,0.00002624
3.41270635,0.00010481,0.00001809,0.00004275,0.00000118,0.00000630,0.00002413,0.00000000,0.00003152,0.00001848
3.41870935,0.00007353,0.00001253,0.00003004,0.00000083,0.00000441,0.00001693,0.00000000,0.00002210,0.00001293
3.42471236,0.00005122,0.00000862,0.00002096,0.00000058,0.00000306,0.00001180,0.00000000,0.00001539,0.00000898
3.43071536,0.00003542,0.00000589,0.00001452,0.00000040,0.00000211,0.00000816,0.00000000,0.00001064,0.00000620
3.43671836,0.00002432,0.00000399,0.00000999,0.00000028,0.00000144,0.00000561,0.00000000,0.00000730,0.00000424
3.44272136,0.00001658,0.00000269,0.00000682,0.00000019,0.00000098,0.00000382,0.00000000,0.00000497,0.00000289
3.44872436,0.00001123,0.00000180,0.00000462,0.00000013,0.00000066,0.00000259,0.00000000,0.00000337,0.00000195
3.45472736,0.00000755,0.00000120,0.00000311,0.00000009,0.00000044,0.00000174,0.00000000,0.00000226,0.00000131
3.46073037,0.00000504,0.00000079,0.00000208,0.00000006,0.00000030,0.00000116,0.00000000,0.00000151,0.00000087
3.46673337,0.00000334,0.00000052,0.00000138,0.00000004,0.00000020,0.00000077,0.00000000,0.00000100,0.00000058
3.47273637,0.00000220,0.00000034,0.00000091,0.00000003,0.00000013,0.00000051,0.00000000,0.00000066,0.00000038
3.47873937,0.00000143,0.00000022,0.00000059,0.00000002,0.00000008,0.00000033,0.00000000,0.00000043,0.00000025
3.48474237,0.00000093,0.00000014,0.00000039,0.00000001,0.00000005,0.00000022,0.00000000,0.00000028,0.00000016
3.49074537,0.00000060,0.00000009,0.00000025,0.00000001,0.00000003,0.00000014,0.00000000,0.00000018,0.00000010
3.49674837,0.00000038,0.00000006,0.00000016,0.00000000,0.00000002,0.00000009,0.00000000,0.00000011,0.00000007
3.50275138,0.00000025,0.00000004,0.00000010,0.00000000,0.00000001,0.00000006,0.00000000,0.00000007,0.00000004
3.50875438,0.00000016,0.00000002,0.00000006,0.00000000,0.00000001,0.00000004,0.00000000,0.00000005,0.00000003
3.51475738,0.00000010,0.00000001,0.00000004,0.00000000,0.00000001,0.00000003,0.00000000,0.00000003,0.00000002
3.52076038,0.00000007,0.00000001,0.00000003,0.00000000,0.00000000,0.00000003,0.00000000,0.00000002,0.00000001
3.52676338,0.00000005,0.00000001,0.00000002,0.00000000,0.00000000,0.00000003,0.00000000,0.00000001,0.00000001
3.53276638,0.00000005,0.00000000,0.00000001,0.00000000,0.00000000,0.00000004,0.00000000,0.00000001,0.00000001
3.53876938,0.00000006,0.00000000,0.00000001,0.00000000,0.00000000,0.00000005,0.00000000,0.00000001,0.00000001
3.54477239,0.00000008,0.00000000,0.00000001,0.00000000,0.00000000,0.00000008,0.00000000,0.00000001,0.00000002
3.55077539,0.00000012,0.00000001,0.00000001,0.00000000,0.00000000,0.00000013,0.00000000,0.00000001,0.00000003
3.55677839,0.00000017,0.00000001,0.00000002,0.00000000,0.00000000,0.00000019,0.00000000,0.00000001,0.00000004
3.56278139,0.00000027,0.00000001,0.00000003,0.00000000,0.00000000,0.00000030,0.00000000,0.00000002,0.00000006
3.56878439,0.00000040,0.00000002,0.00000004,0.00000000,0.00000000,0.00000046,0.00000000,0.00000002,0.00000010
3.57478739,0.00000061,0.00000003,0.00000007,0.00000000,0.00000000,0.00000069,0.00000000,0.00000004,0.00000015
3.58079040,0.00000092,0.00000004,0.00000010,0.00000000,0.00000000,0.00000104,0.00000000,0.00000005,0.00000022
3.58679340,0.00000137,0.00000006,0.00000015,0.00000000,0.00000000,0.00000155,0.00000000,0.00000008,0.00000034
3.59279640,0.00000203,0.00000010,0.00000022,0.00000000,0.00000000,0.00000230,0.00000000,0.00000012,0.00000050
3.59879940,0.00000299,0.00000014,0.00000032,0.00000000,0.00000000,0.00000338,0.00000000,0.00000018,0.00000073
3.60480240,0.00000436,0.00000021,0.00000046,0.00000000,0.00000000,0.00000494,0.00000000,0.00000026,0.00000107
3.61080540,0.00000633,0.00000030,0.00000067,0.00000000,0.00000000,0.00000716,0.00000000,0.00000037,0.00000155
3.61680840,0.00000912,0.00000043,0.00000097,0.00000000,0.00000000,0.00001032,0.00000000,0.00000054,0.00000223
3.62281141,0.00001304,0.00000062,0.00000139,0.00000000,0.00000000,0.00001476,0.00000000,0.00000077,0.00000319
3.62881441,0.00001851,0.00000087,0.00000197,0.00000000,0.00000000,0.00002095,0.00000000,0.00000109,0.00000453
3.63481741,0.00002610,0.00000123,0.00000278,0.00000000,0.00000000,0.00002953,0.00000000,0.00000153,0.00000639
3.64082041,0.00003652,0.00000173,0.00000389,0.00000000,0.00000000,0.00004133,0.00000000,0.00000215,0.00000895
3.64682341,0.00005075,0.00000240,0.00000540,0.00000000,0.00000000,0.00005743,0.00000000,0.00000298,0.00001243
3.65282641,0.00007000,0.00000331,0.00000745,0.00000000,0.00000000,0.00007923,0.00000000,0.00000412,0.00001715
3.65882941,0.00009588,0.00000453,0.00001020,0.00000000,0.00000000,0.00010851,0.00000000,0.00000564,0.00002348
3.66483242,0.00013037,0.00000616,0.00001387,0.00000000,0.00000000,0.00014755,0.00000000,0.00000766,0.00003193
3.67083542,0.00017600,0.00000832,0.00001873,0.00000000,0.00000000,0.00019919,0.00000000,0.00001035,0.00004311
3.67683842,0.00023589,0.00001115,0.00002510,0.00000000,0.00000000,0.00026697,0.00000000,0.00001387,0.00005778
3.68284142,0.00031389,0.00001483,0.00003340,0.00000000,0.00000000,0.00035525,0.00000000,0.00001845,0.00007688
3.68884442,0.00041468,0.00001959,0.00004412,0.00000000,0.00000000,0.00046932,0.00000000,0.00002438,0.00010157
3.69484742,0.00054391,0.00002570,0.00005787,0.00000000,0.00000000,0.00061557,0.00000000,0.00003197,0.00013323
3.70085043,0.00070828,0.00003347,0.00007536,0.00000000,0.00000000,0.00080160,0.00000000,0.00004164,0.00017349
3.70685343,0.00091571,0.00004327,0.00009743,0.00000000,0.00000000,0.00103636,0.00000000,0.00005383,0.00022429
3.71285643,0.00117537,0.00005554,0.00012505,0.00000000,0.00000000,0.00133023,0.00000000,0.00006909,0.00028790
3.71885943,0.00149784,0.00007077,0.00015936,0.00000000,0.00000000,0.00169519,0.00000000,0.00008805,0.00036688
3.72486243,0.00189507,0.00008954,0.00020162,0.00000000,0.00000000,0.00214475,0.00000000,0.00011140,0.00046418
3.73086543,0.00238042,0.00011248,0.00025326,0.00000000,0.00000000,0.00269406,0.00000000,0.00013993,0.00058306
3.73686843,0.00296861,0.00014027,0.00031584,0.00000000,0.00000000,0.00335974,0.00000000,0.00017451,0.00072713
3.74287144,0.00367555,0.00017367,0.00039106,0.00000000,0.00000000,0.00415983,0.00000000,0.00021606,0.00090029
3.74887444,0.00451816,0.00021348,0.00048071,0.00000000,0.00000000,0.00511346,0.00000000,0.00026560,0.00110668
3.75487744,0.00551406,0.00026054,0.00058666,0.00000000,0.00000000,0.00624057,0.00000000,0.00032414,0.00135062
3.76088044,0.00668114,0.00031568,0.00071083,0.00000000,0.00000000,0.00756142,0.00000000,0.00039275,0.00163648
3.76688344,0.00803711,0.00037975,0.00085510,0.00000000,0.00000000,0.00909604,0.00000000,0.00047246,0.00196861
3.77288644,0.00959884,0.00045355,0.00102126,0.00000000,0.00000000,0.01086354,0.00000000,0.00056426,0.00235114
3.77888944,0.01138172,0.00053779,0.00121095,0.00000000,0.00000000,0.01288133,0.00000000,0.00066907,0.00278784
3.78489245,0.01339883,0.00063310,0.00142556,0.00000000,0.00000000,0.01516420,0.00000000,0.00078764,0.00328191
3.79089545,0.01566015,0.00073994,0.00166615,0.00000000,0.00000000,0.01772346,0.00000000,0.00092057,0.00383580
3.79689845,0.01817167,0.00085861,0.00193336,0.00000000,0.00000000,0.02056589,0.00000000,0.00106821,0.00445098
3.80290145,0.02093455,0.00098916,0.00222731,0.00000000,0.00000000,0.02369280,0.00000000,0.00123062,0.00512772
3.80890445,0.02394432,0.00113137,0.00254753,0.00000000,0.00000000,0.02709912,0.00000000,0.00140755,0.00586493
3.81490745,0.02719012,0.00128473,0.00289287,0.00000000,0.00000000,0.03077258,0.00000000,0.00159835,0.00665996
3.82091046,0.03065420,0.00144841,0.00326143,0.00000000,0.00000000,0.03469306,0.00000000,0.00180198,0.00750845
3.82691346,0.03431141,0.00162122,0.00365053,0.00000000,0.00000000,0.03883214,0.00000000,0.00201697,0.00840425
3.83291646,0.03812916,0.00180160,0.00405672,0.00000000,0.00000000,0.04315289,0.00000000,0.00224140,0.00933937
3.83891946,0.04206741,0.00198769,0.00447572,0.00000000,0.00000000,0.04761003,0.00000000,0.00247290,0.01030401
3.84492246,0.04607913,0.00217724,0.00490255,0.00000000,0.00000000,0.05215032,0.00000000,0.00270873,0.01128664
3.85092546,0.05011096,0.00236775,0.00533151,0.00000000,0.00000000,0.05671337,0.00000000,0.00294574,0.01227420
3.85692846,0.05410422,0.00255643,0.00575637,0.00000000,0.00000000,0.06123277,0.00000000,0.00318048,0.01325231
3.86293147,0.05799620,0.00274032,0.00617045,0.00000000,0.00000000,0.06563753,0.00000000,0.00340926,0.01420561
3.86893447,0.06172170,0.00291635,0.00656683,0.00000000,0.00000000,0.06985389,0.00000000,0.00362827,0.01511814
3.87493747,0.06521479,0.00308140,0.00693847,0.00000000,0.00000000,0.07380722,0.00000000,0.00383360,0.01597374
3.88094047,0.06841075,0.00323241,0.00727850,0.00000000,0.00000000,0.07742426,0.00000000,0.00402148,0.01675656
3.88694347,0.07124797,0.00336647,0.00758036,0.00000000,0.00000000,0.08063531,0.00000000,0.00418826,0.01745151
3.89294647,0.07367000,0.00348091,0.00783805,0.00000000,0.00000000,0.08337644,0.00000000,0.00433064,0.01804476
3.89894947,0.07562732,0.00357340,0.00804630,0.00000000,0.00000000,0.08559166,0.00000000,0.00444570,0.01852419
3.90495248,0.07707912,0.00364199,0.00820076,0.00000000,0.00000000,0.08723474,0.00000000,0.00453104,0.01887979
3.91095548,0.07799463,0.00368525,0.00829817,0.00000000,0.00000000,0.08827087,0.00000000,0.00458486,0.01910404
3.91695848,0.07835426,0.00370224,0.00833643,0.00000000,0.00000000,0.08867789,0.00000000,0.00460600,0.01919212
3.92296148,0.07815027,0.00369260,0.00831473,0.00000000,0.00000000,0.08844702,0.00000000,0.00459401,0.01914216
3.92896448,0.07738706,0.00365654,0.00823353,0.00000000,0.00000000,0.08758325,0.00000000,0.00454914,0.01895522
3.93496748,0.07608098,0.00359483,0.00809457,0.00000000,0.00000000,0.08610509,0.00000000,0.00447237,0.01863530
3.94097049,0.07425981,0.00350878,0.00790081,0.00000000,0.00000000,0.08404397,0.00000000,0.00436531,0.01818923
3.94697349,0.07196171,0.00340020,0.00765630,0.00000000,0.00000000,0.08144309,0.00000000,0.00423022,0.01762633
3.95297649,0.06923395,0.00327131,0.00736608,0.00000000,0.00000000,0.07835593,0.00000000,0.00406987,0.01695819
3.95897949,0.06613125,0.00312471,0.00703598,0.00000000,0.00000000,0.07484442,0.00000000,0.00388748,0.01619821
3.96498249,0.06271396,0.00296324,0.00667240,0.00000000,0.00000000,0.07097689,0.00000000,0.00368660,0.01536118
3.97098549,0.05904617,0.00278993,0.00628216,0.00000000,0.00000000,0.06682584,0.00000000,0.00347099,0.01446279
3.97698849,0.05519365,0.00260790,0.00587228,0.00000000,0.00000000,0.06246574,0.00000000,0.00324452,0.01351915
3.98299150,0.05122200,0.00242024,0.00544972,0.00000000,0.00000000,0.05797079,0.00000000,0.00301105,0.01254634
3.98899450,0.04719477,0.00222996,0.00502125,0.00000000,0.00000000,0.05341295,0.00000000,0.00277431,0.01155990
3.99499750,0.04317190,0.00203987,0.00459324,0.00000000,0.00000000,0.04886004,0.00000000,0.00253783,0.01057454
4.00100050,0.03920833,0.00185260,0.00417154,0.00000000,0.00000000,0.04437425,0.00000000,0.00230483,0.00960370
4.00700350,0.03535294,0.00167043,0.00376134,0.00000000,0.00000000,0.04001089,0.00000000,0.00207820,0.00865936
4.01300650,0.03164774,0.00149536,0.00336713,0.00000000,0.00000000,0.03581751,0.00000000,0.00186039,0.00775181
4.01900950,0.02812741,0.00132902,0.00299259,0.00000000,0.00000000,0.03183336,0.00000000,0.00165345,0.00688954
4.02501251,0.02481914,0.00117271,0.00264061,0.00000000,0.00000000,0.02808921,0.00000000,0.00145898,0.00607921
4.03101551,0.02174271,0.00102734,0.00231330,0.00000000,0.00000000,0.02460744,0.00000000,0.00127813,0.00532567
4.03701851,0.01891083,0.00089354,0.00201200,0.00000000,0.00000000,0.02140245,0.00000000,0.00111166,0.00463203
4.04302151,0.01632968,0.00077158,0.00173738,0.00000000,0.00000000,0.01848121,0.00000000,0.00095993,0.00399980
4.04902451,0.01399956,0.00066148,0.00148947,0.00000000,0.00000000,0.01584408,0.00000000,0.00082295,0.00342906
4.05502751,0.01191574,0.00056302,0.00126777,0.00000000,0.00000000,0.01348571,0.00000000,0.00070046,0.00291865
4.06103052,0.01006927,0.00047577,0.00107131,0.00000000,0.00000000,0.01139595,0.00000000,0.00059191,0.00246637
4.06703352,0.00844782,0.00039916,0.00089880,0.00000000,0.00000000,0.00956087,0.00000000,0.00049660,0.00206921
4.07303652,0.00703657,0.00033248,0.00074865,0.00000000,0.00000000,0.00796368,0.00000000,0.00041364,0.00172354
4.07903952,0.00581899,0.00027495,0.00061911,0.00000000,0.00000000,0.00658568,0.00000000,0.00034207,0.00142531
4.08504252,0.00477754,0.00022574,0.00050830,0.00000000,0.00000000,0.00540701,0.00000000,0.00028084,0.00117021
4.09104552,0.00389431,0.00018401,0.00041433,0.00000000,0.00000000,0.00440741,0.00000000,0.00022892,0.00095387
4.09704852,0.00315157,0.00014891,0.00033531,0.00000000,0.00000000,0.00356681,0.00000000,0.00018526,0.00077195
4.10305153,0.00253217,0.00011965,0.00026941,0.00000000,0.00000000,0.00286580,0.00000000,0.00014885,0.00062023
4.10905453,0.00201990,0.00009544,0.00021491,0.00000000,0.00000000,0.00228603,0.00000000,0.00011874,0.00049476
4.11505753,0.00159969,0.00007559,0.00017020,0.00000000,0.00000000,0.00181046,0.00000000,0.00009404,0.00039183
4.12106053,0.00125780,0.00005943,0.00013382,0.00000000,0.00000000,0.00142353,0.00000000,0.00007394,0.00030809
4.12706353,0.00098188,0.00004639,0.00010447,0.00000000,0.00000000,0.00111125,0.00000000,0.00005772,0.00024050
4.13306653,0.00076098,0.00003596,0.00008096,0.00000000,0.00000000,0.00086125,0.00000000,0.00004473,0.00018640
4.13906953,0.00058555,0.00002767,0.00006230,0.00000000,0.00000000,0.00066269,0.00000000,0.00003442,0.00014342
4.14507254,0.00044732,0.00002114,0.00004759,0.00000000,0.00000000,0.00050626,0.00000000,0.00002630,0.00010957
4.15107554,0.00033927,0.00001603,0.00003610,0.00000000,0.00000000,0.00038397,0.00000000,0.00001994,0.00008310
4.15707854,0.00025547,0.00001207,0.00002718,0.00000000,0.00000000,0.00028913,0.00000000,0.00001502,0.00006257
4.16308154,0.00019099,0.00000902,0.00002032,0.00000000,0.00000000,0.00021615,0.00000000,0.00001123,0.00004678
4.16908454,0.00014176,0.00000670,0.00001508,0.00000000,0.00000000,0.00016043,0.00000000,0.00000833,0.00003472
4.17508754,0.00010446,0.00000494,0.00001111,0.00000000,0.00000000,0.00011822,0.00000000,0.00000614,0.00002559
4.18109055,0.00007642,0.00000361,0.00000813,0.00000000,0.00000000,0.00008649,0.00000000,0.00000449,0.00001872
4.18709355,0.00005551,0.00000262,0.00000591,0.00000000,0.00000000,0.00006282,0.00000000,0.00000326,0.00001360
4.19309655,0.00004003,0.00000189,0.00000426,0.00000000,0.00000000,0.00004530,0.00000000,0.00000235,0.00000980
4.19909955,0.00002866,0.00000135,0.00000305,0.00000000,0.00000000,0.00003244,0.00000000,0.00000168,0.00000702
4.20510255,0.00002037,0.00000096,0.00000217,0.00000000,0.00000000,0.00002306,0.00000000,0.00000120,0.00000499
4.21110555,0.00001438,0.00000068,0.00000153,0.00000000,0.00000000,0.00001627,0.00000000,0.00000085,0.00000352
4.21710855,0.00001007,0.00000048,0.00000107,0.00000000,0.00000000,0.00001140,0.00000000,0.00000059,0.00000247
4.22311156,0.00000701,0.00000033,0.00000075,0.00000000,0.00000000,0.00000793,0.00000000,0.00000041,0.00000172
4.22911456,0.00000484,0.00000023,0.00000051,0.00000000,0.00000000,0.00000548,0.00000000,0.00000028,0.00000119
4.23511756,0.00000332,0.00000016,0.00000035,0.00000000,0.00000000,0.00000375,0.00000000,0.00000020,0.00000081
4.24112056,0.00000226,0.00000011,0.00000024,0.00000000,0.00000000,0.00000256,0.00000000,0.00000013,0.00000055
4.24712356,0.00000153,0.00000007,0.00000016,0.00000000,0.00000000,0.00000173,0.00000000,0.00000009,0.00000037
4.25312656,0.00000102,0.00000005,0.00000011,0.00000000,0.00000000,0.00000116,0.00000000,0.00000006,0.00000025
