energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
3.26863432,2.19542177,0.33140294,0.00435912,0.05585352,0.04309346,0.04064644,0.20582050,0.67294234,1.74984053
3.27463732,2.16005875,0.32671948,0.00429900,0.05462135,0.04252589,0.03965545,0.20293246,0.66293192,1.72429727
3.28064032,2.11307597,0.32001193,0.00421242,0.05306609,0.04169081,0.03841686,0.19892151,0.64876163,1.68973611
3.28664332,2.05523878,0.31140884,0.00410120,0.05121520,0.04060878,0.03695594,0.19384190,0.63068288,1.64670587
3.29264632,1.98753608,0.30107788,0.00396766,0.04910169,0.03930566,0.03530181,0.18776949,0.60902272,1.59593315
3.29864932,1.91115624,0.28922093,0.00381454,0.04676318,0.03781191,0.03348648,0.18079968,0.58417350,1.53830621
3.30465233,1.82745700,0.27606828,0.00364499,0.04424075,0.03616178,0.03154390,0.17304484,0.55658065,1.47485398
3.31065533,1.73793065,0.26187202,0.00346240,0.04157777,0.03439239,0.02950895,0.16463112,0.52672904,1.40672089
3.31665833,1.64416590,0.24689903,0.00327038,0.03881874,0.03254278,0.02741650,0.15569494,0.49512845,1.33513868
3.32266133,1.54780806,0.23142389,0.00307261,0.03600809,0.03065297,0.02530052,0.14637921,0.46229904,1.26139617
3.32866433,1.45051900,0.21572189,0.00287276,0.03318917,0.02876304,0.02319333,0.13682953,0.42875717,1.18680828
3.33466733,1.35393837,0.20006249,0.00267445,0.03040327,0.02691227,0.02112493,0.12719053,0.39500231,1.11268514
3.34067034,1.25964731,0.18470353,0.00248109,0.02768893,0.02513832,0.01912251,0.11760236,0.36150547,1.04030253
3.34667334,1.16913566,0.16988616,0.00229589,0.02508128,0.02347661,0.01721018,0.10819764,0.32869949,0.97087427
3.35267634,1.08377357,0.15583087,0.00212174,0.02261173,0.02195969,0.01540874,0.09909884,0.29697147,0.90552741
3.35867934,1.00478783,0.14273448,0.00196119,0.02030775,0.02061684,0.01373572,0.09041615,0.26665759,0.84528048
3.36468234,0.93324338,0.13076818,0.00181644,0.01819289,0.01947370,0.01220551,0.08224600,0.23804011,0.79102542
3.37068534,0.87002990,0.12007656,0.00168927,0.01628698,0.01855204,0.01082963,0.07467003,0.21134667,0.74351304
3.37668834,0.81585332,0.11077760,0.00158106,0.01460641,0.01786966,0.00961709,0.06775471,0.18675158,0.70334227
3.38269135,0.77123198,0.10296338,0.00149278,0.01316459,0.01744035,0.00857486,0.06155140,0.16437887,0.67095293
3.38869435,0.73649696,0.09670141,0.00142501,0.01197245,0.01727389,0.00770835,0.05609684,0.14430671,0.64662206
3.39469735,0.71179618,0.09203650,0.00137795,0.01103898,0.01737625,0.00702193,0.05141406,0.12657293,0.63046341
3.40070035,0.69710168,0.08899281,0.00135141,0.01037176,0.01774964,0.00651942,0.04751348,0.11118119,0.62243007
3.40670335,0.69221976,0.08757618,0.00134491,0.00997747,0.01839282,0.00620462,0.04439432,0.09810740,0.62232000
3.41270635,0.69680343,0.08777627,0.00135762,0.00986231,0.01930130,0.00608167,0.04204598,0.08730616,0.62978417
3.41870935,0.71036684,0.08956871,0.00138848,0.01003230,0.02046759,0.00615545,0.04044962,0.07871675,0.64433734
3.42471236,0.73230148,0.09291692,0.00143619,0.01049352,0.02188157,0.00643179,0.03957962,0.07226856,0.66537118
3.43071536,0.76189363,0.09777358,0.00149924,0.01125215,0.02353073,0.00691766,0.03940496,0.06788566,0.69216965
3.43671836,0.79834304,0.10408181,0.00157600,0.01231437,0.02540056,0.00762121,0.03989057,0.06549038,0.72392643
3.44272136,0.84078238,0.11177586,0.00166472,0.01368616,0.02747483,0.00855163,0.04099845,0.06500588,0.75976414
3.44872436,0.88829721,0.12078142,0.00176358,0.01537287,0.02973598,0.00971902,0.04268868,0.06635761,0.79875510
3.45472736,0.93994621,0.13101564,0.00187076,0.01737878,0.03216537,0.01113405,0.04492024,0.06947373,0.83994313
3.46073037,0.99478112,0.14238670,0.00198446,0.01970643,0.03474367,0.01280751,0.04765162,0.07428462,0.88236609
3.46673337,1.05186605,0.15479329,0.00210292,0.02235599,0.03745105,0.01474980,0.05084138,0.08072146,0.92507834
3.47273637,1.11029569,0.16812386,0.00222451,0.02532447,0.04026749,0.01697033,0.05444842,0.08871429,0.96717276
3.47873937,1.16921186,0.18225582,0.00234774,0.02860503,0.04317290,0.01947684,0.05843216,0.09818946,1.00780142
3.48474237,1.22781793,0.19705495,0.00247125,0.03218627,0.04614731,0.02227468,0.06275269,0.10906696,1.04619437
3.49074537,1.28539068,0.21237486,0.00259390,0.03605162,0.04917092,0.02536611,0.06737063,0.12125760,1.08167579
3.49674837,1.34128931,0.22805695,0.00271473,0.04017880,0.05222410,0.02874958,0.07224714,0.13466044,1.11367693
3.50275138,1.39496121,0.24393067,0.00283298,0.04453955,0.05528738,0.03241905,0.07734367,0.14916066,1.14174551
3.50875438,1.44594454,0.25981451,0.00294811,0.04909945,0.05834133,0.03636346,0.08262181,0.16462792,1.16555099
3.51475738,1.49386755,0.27551747,0.00305974,0.05381801,0.06136649,0.04056623,0.08804313,0.18091556,1.18488587
3.52076038,1.53844507,0.29084137,0.00316768,0.05864899,0.06434318,0.04500495,0.09356897,0.19786070,1.19966286
3.52676338,1.57947231,0.30558379,0.00327186,0.06354101,0.06725141,0.04965123,0.09916034,0.21528523,1.20990830
3.53276638,1.61681671,0.31954176,0.00337231,0.06843830,0.07007079,0.05447076,0.10477789,0.23299780,1.21575220
3.53876938,1.65040837,0.33251603,0.00346912,0.07328184,0.07278045,0.05942352,0.11038194,0.25079689,1.21741558
3.54477239,1.68022986,0.34431593,0.00356243,0.07801054,0.07535912,0.06446430,0.11593264,0.26847458,1.21519574
3.55077539,1.70630597,0.35476452,0.00365232,0.08256274,0.07778523,0.06954336,0.12139027,0.28582121,1.20945039
3.55677839,1.72869426,0.36370399,0.00373885,0.08687768,0.08003713,0.07460733,0.12671560,0.30263051,1.20058126
3.56278139,1.74747683,0.37100089,0.00382197,0.09089715,0.08209347,0.07960029,0.13187046,0.31870513,1.18901825
3.56878439,1.76275393,0.37655122,0.00390153,0.09456707,0.08393358,0.08446505,0.13681833,0.33386217,1.17520455
3.57478739,1.77463950,0.38028478,0.00397726,0.09783903,0.08553802,0.08914445,0.14152510,0.34793859,1.15958352
3.58079040,1.78325887,0.38216892,0.00404874,0.10067169,0.08688922,0.09358289,0.14595984,0.36079607,1.14258769
3.58679340,1.78874844,0.38221110,0.00411544,0.10303198,0.08797207,0.09772769,0.15009559,0.37232519,1.12463009
3.59279640,1.79125712,0.38046030,0.00417672,0.10489610,0.08877458,0.10153063,0.15391016,0.38244863,1.10609801
3.59879940,1.79094898,0.37700718,0.00423185,0.10625013,0.08928851,0.10494919,0.15738681,0.39112320,1.08734909
3.60480240,1.78800659,0.37198262,0.00428003,0.10709047,0.08950989,0.10794781,0.16051481,0.39834060,1.06870954
3.61080540,1.78263448,0.36555502,0.00432048,0.10742376,0.08943943,0.11049885,0.16328987,0.40412677,1.05047387
3.61680840,1.77506191,0.35792609,0.00435240,0.10726661,0.08908284,0.11258332,0.16571425,0.40853996,1.03290605
3.62281141,1.76554447,0.34932546,0.00437510,0.10664489,0.08845089,0.11419135,0.16779671,0.41166740,1.01624119
3.62881441,1.75436393,0.34000416,0.00438798,0.10559281,0.08755931,0.11532232,0.16955209,0.41362092,1.00068754
3.63481741,1.74182597,0.33022739,0.00439059,0.10415160,0.08642850,0.11598473,0.17100066,0.41453151,0.98642825
3.64082041,1.72825564,0.32026664,0.00438263,0.10236814,0.08508305,0.11619565,0.17216713,0.41454332,0.97362244
3.64682341,1.71399045,0.31039166,0.00436403,0.10029328,0.08355100,0.11598003,0.17307946,0.41380707,0.96240558
3.65282641,1.69937142,0.30086255,0.00433492,0.09798020,0.08186302,0.11536958,0.17376745,0.41247355,0.95288868
3.65882941,1.68473245,0.29192223,0.00429563,0.09548267,0.08005147,0.11440161,0.17426112,0.41068722,0.94515676
3.66483242,1.67038856,0.28378972,0.00424671,0.09285343,0.07814933,0.11311760,0.17458918,0.40858042,0.93926624
3.67083542,1.65662372,0.27665435,0.00418890,0.09014264,0.07618922,0.11156178,0.17477740,0.40626841,0.93524201
3.67683842,1.64367918,0.27067129,0.00412309,0.08739661,0.07420233,0.10977963,0.17484716,0.40384542,0.93307404
3.68284142,1.63174292,0.26595841,0.00405033,0.08465665,0.07221753,0.10781651,0.17481422,0.40138203,0.93271438
3.68884442,1.62094124,0.26259467,0.00397177,0.08195831,0.07026067,0.10571640,0.17468781,0.39892388,0.93407466
3.69484742,1.61133305,0.26062008,0.00388863,0.07933087,0.06835391,0.10352085,0.17447007,0.39649182,0.93702464
3.70085043,1.60290744,0.26003714,0.00380217,0.07679719,0.06651548,0.10126813,0.17415597,0.39408349,0.94139222
3.70685343,1.59558495,0.26081374,0.00371365,0.07437380,0.06475947,0.09899279,0.17373360,0.39167613,0.94696520
3.71285643,1.58922273,0.26288734,0.00362432,0.07207140,0.06309607,0.09672532,0.17318506,0.38923062,0.95349486
3.71885943,1.58362344,0.26617020,0.00353537,0.06989552,0.06153188,0.09449230,0.17248761,0.38669637,0.96070169
3.72486243,1.57854761,0.27055547,0.00344793,0.06784741,0.06007053,0.09231670,0.17161535,0.38401685,0.96828301
3.73086543,1.57372897,0.27592383,0.00336304,0.06592518,0.05871345,0.09021845,0.17054109,0.38113555,0.97592244
3.73686843,1.56889203,0.28215044,0.00328166,0.06412488,0.05746074,0.08821520,0.16923847,0.37800186,0.98330084
3.74287144,1.56377099,0.28911180,0.00320468,0.06244172,0.05631216,0.08632321,0.16768410,0.37457671,0.99010841
3.74887444,1.55812908,0.29669235,0.00313289,0.06087122,0.05526809,0.08455824,0.16585975,0.37083767,0.99605732
3.75487744,1.55177728,0.30479047,0.00306699,0.05941026,0.05433042,0.08293641,0.16375421,0.36678311,1.00089454
3.76088044,1.54459143,0.31332367,0.00300765,0.05805791,0.05350338,0.08147503,0.16136507,0.36243540,1.00441409
3.76688344,1.53652691,0.32223273,0.00295543,0.05681619,0.05279415,0.08019313,0.15869993,0.35784281,1.00646823
3.77288644,1.52762992,0.33148468,0.00291088,0.05569045,0.05221325,0.07911186,0.15577728,0.35308018,1.00697703
3.77888944,1.51804491,0.34107454,0.00287447,0.05468957,0.05177477,0.07825459,0.15262679,0.34824819,1.00593596
3.78489245,1.50801766,0.35102571,0.00284664,0.05382593,0.05149619,0.07764669,0.14928915,0.34347149,1.00342083
3.79089545,1.49789385,0.36138911,0.00282778,0.05311501,0.05139810,0.07731502,0.14581529,0.33889550,0.99959014
3.79689845,1.48811314,0.37224108,0.00281824,0.05257491,0.05150356,0.07728723,0.14226522,0.33468244,0.99468444
3.80290145,1.47919900,0.38368019,0.00281832,0.05222556,0.05183724,0.07759067,0.13870637,0.33100647,0.98902265
3.80890445,1.47174477,0.39582315,0.00282823,0.05208787,0.05242446,0.07825127,0.13521171,0.32804841,0.98299561
3.81490745,1.46639658,0.40879995,0.00284816,0.05218268,0.05329003,0.07929219,0.13185751,0.32599023,0.97705685
3.82091046,1.46383382,0.42274853,0.00287816,0.05252977,0.05445701,0.08073255,0.12872114,0.32500964,0.97171096
3.82691346,1.46474804,0.43780913,0.00291824,0.05314684,0.05594554,0.08258612,0.12587879,0.32527489,0.96749997
3.83291646,1.46982117,0.45411860,0.00296829,0.05404847,0.05777163,0.08486019,0.12340336,0.32694029,0.96498813
3.83891946,1.47970389,0.47180488,0.00302808,0.05524534,0.05994610,0.08755464,0.12136264,0.33014228,0.96474566
3.84492246,1.49499491,0.49098181,0.00309728,0.05674341,0.06247370,0.09066133,0.11981769,0.33499655,0.96733193
3.85092546,1.51622200,0.51174445,0.00317545,0.05854346,0.06535244,0.09416375,0.11882177,0.34159592,0.97327863
3.85692846,1.54382533,0.53416506,0.00326204,0.06064063,0.06857310,0.09803709,0.11841956,0.35000934,0.98307350
3.86293147,1.57814353,0.55828977,0.00335641,0.06302430,0.07211907,0.10224861,0.11864699,0.36028168,0.99714498
3.86893447,1.61940290,0.58413611,0.00345782,0.06567812,0.07596643,0.10675843,0.11953137,0.37243442,1.01584843
3.87493747,1.66770991,0.61169129,0.00356545,0.06858017,0.08008424,0.11152061,0.12109197,0.38646699,1.03945405
3.88094047,1.72304707,0.64091130,0.00367843,0.07170340,0.08443517,0.11648444,0.12334101,0.40235861,1.06813711
3.88694347,1.78527200,0.67172078,0.00379585,0.07501615,0.08897625,0.12159598,0.12628476,0.42007048,1.10197052
3.89294647,1.85411970,0.70401358,0.00391678,0.07848277,0.09365984,0.12679969,0.12992490,0.43954812,1.14092013
3.89894947,1.92920749,0.73765398,0.00404028,0.08206443,0.09843472,0.13204005,0.13425985,0.46072362,1.18484269
3.90495248,2.01004257,0.77247848,0.00416542,0.08571990,0.10324726,0.13726310,0.13928604,0.48351767,1.23348668
3.91095548,2.09603152,0.80829800,0.00429130,0.08940642,0.10804264,0.14241787,0.14499898,0.50784132,1.28649588
3.91695848,2.18649166,0.84490048,0.00441704,0.09308057,0.11276607,0.14745757,0.15139401,0.53359717,1.34341570
3.92296148,2.28066349,0.88205384,0.00454183,0.09669915,0.11736394,0.15234038,0.15846669,0.56068016,1.40370189
3.92896448,2.37772421,0.91950900,0.00466486,0.10021993,0.12178488,0.15703012,0.16621270,0.58897777,1.46673167
3.93496748,2.47680156,0.95700311,0.00478540,0.10360249,0.12598074,0.16149636,0.17462726,0.61836982,1.53181676
3.94097049,2.57698798,0.99426280,0.00490274,0.10680884,0.12990740,0.16571434,0.18370410,0.64872777,1.59821809
3.94697349,2.67735447,1.03100736,0.00501622,0.10980406,0.13352544,0.16966452,0.19343393,0.67991380,1.66516176
3.95297649,2.77696417,1.06695180,0.00512517,0.11255678,0.13680063,0.17333184,0.20380247,0.71177969,1.73185576
3.95897949,2.87488527,1.10180983,0.00522897,0.11503955,0.13970427,0.17670481,0.21478832,0.74416575,1.79750709
3.96498249,2.97020319,1.13529653,0.00532698,0.11722914,0.14221337,0.17977444,0.22636052,0.77689986,1.86133878
3.97098549,3.06203192,1.16713091,0.00541855,0.11910669,0.14431067,0.18253314,0.23847619,0.80979697,1.92260628
3.97698849,3.14952440,1.19703820,0.00550303,0.12065772,0.14598453,0.18497361,0.25107835,0.84265899,1.98061290
3.98299150,3.23188207,1.22475197,0.00557975,0.12187212,0.14722871,0.18708788,0.26409393,0.87527550,2.03472381
3.98899450,3.30836356,1.25001610,0.00564802,0.12274391,0.14804206,0.18886650,0.27743250,0.90742510,2.08437830
3.99499750,3.37829254,1.27258674,0.00570711,0.12327105,0.14842811,0.19029798,0.29098549,0.93887774,2.12909999
4.00100050,3.44106503,1.29223412,0.00575632,0.12345508,0.14839463,0.19136850,0.30462629,0.96939786,2.16850480
4.00700350,3.49615590,1.30874463,0.00579491,0.12330075,0.14795321,0.19206195,0.31821122,0.99874847,2.20230649
4.01300650,3.54312509,1.32192296,0.00582216,0.12281566,0.14711873,0.19236028,0.33158146,1.02669593,2.23031982
4.01900950,3.58162317,1.33159448,0.00583741,0.12200979,0.14590897,0.19224411,0.34456590,1.05301544,2.25246115
4.02501251,3.61139655,1.33760796,0.00584003,0.12089516,0.14434414,0.19169367,0.35698487,1.07749694,2.26874683
4.03101551,3.63229208,1.33983853,0.00582949,0.11948549,0.14244653,0.19068988,0.36865473,1.09995111,2.27928924
4.03701851,3.64426101,1.33819093,0.00580534,0.11779586,0.14024016,0.18921565,0.37939295,1.12021540,2.28429087
4.04302151,3.64736209,1.33260292,0.00576730,0.11584253,0.13775050,0.18725720,0.38902375,1.13815943,2.28403666
4.04902451,3.64176357,1.32304877,0.00571522,0.11364274,0.13500422,0.18480539,0.39738384,1.15368976,2.27888467
4.05502751,3.62774380,1.30954259,0.00564916,0.11121465,0.13202899,0.18185700,0.40432813,1.16675349,2.26925567
4.06103052,3.60569015,1.29214144,0.00556939,0.10857731,0.12885331,0.17841573,0.40973507,1.17734054,2.25562162
4.06703352,3.57609590,1.27094777,0.00547636,0.10575067,0.12550637,0.17449309,0.41351143,1.18548426,2.23849364
4.07303652,3.53955498,1.24611121,0.00537082,0.10275564,0.12201786,0.17010894,0.41559625,1.19126047,2.21840956
4.07903952,3.49675425,1.21782930,0.00525369,0.09961421,0.11841783,0.16529165,0.41596372,1.19478458,2.19592137
4.08504252,3.44846329,1.18634713,0.00512618,0.09634947,0.11473654,0.16007802,0.41462488,1.19620712,2.17158299
4.09104552,3.39552182,1.15195563,0.00498966,0.09298569,0.11100420,0.15451271,0.41162813,1.19570774,2.14593849
4.09704852,3.33882478,1.11498849,0.00484576,0.08954831,0.10725084,0.14864746,0.40705823,1.19348794,2.11951106
4.10305153,3.27930552,1.07581773,0.00469623,0.08606389,0.10350595,0.14253993,0.40103422,1.18976296,2.09279300
4.10905453,3.21791742,1.03484800,0.00454298,0.08255998,0.09979832,0.13625232,0.39370594,1.18475312,2.06623688
4.11505753,3.15561451,0.99250960,0.00438803,0.07906493,0.09615568,0.12984986,0.38524956,1.17867532,2.04024801
4.12106053,3.09333167,0.94925070,0.00423340,0.07560764,0.09260444,0.12339910,0.37586228,1.17173485,2.01517848
4.12706353,3.03196503,0.90552876,0.00408118,0.07221716,0.08916945,0.11696626,0.36575621,1.16411821,1.99132260
4.13306653,2.97235317,0.86180154,0.00393335,0.06892237,0.08587370,0.11061561,0.35515196,1.15598716,1.96891400
4.13906953,2.91525973,0.81851808,0.00379184,0.06575148,0.08273812,0.10440796,0.34427204,1.14747432,1.94812425
4.14507254,2.86135799,0.77610982,0.00365840,0.06273157,0.07978139,0.09839928,0.33333424,1.13868053,1.92906282
4.15107554,2.81121767,0.73498223,0.00353462,0.05988813,0.07701982,0.09263965,0.32254552,1.12967401,1.91177847
4.15707854,2.76529455,0.69550720,0.00342185,0.05724455,0.07446719,0.08717234,0.31209626,1.12049126,1.89626178
4.16308154,2.72392283,0.65801641,0.00332117,0.05482163,0.07213476,0.08203325,0.30215532,1.11113949,1.88244865
4.16908454,2.68731060,0.62279579,0.00323338,0.05263719,0.07003120,0.07725052,0.29286605,1.10160038,1.87022465
4.17508754,2.65553832,0.59008123,0.00315900,0.05070564,0.06816256,0.07284450,0.28434312,1.09183488,1.85943006
4.18109055,2.62856029,0.56005563,0.00309819,0.04903769,0.06653239,0.06882781,0.27667059,1.08178851,1.84986545
4.18709355,2.60620913,0.53284726,0.00305085,0.04764004,0.06514168,0.06520574,0.26990094,1.07139707,1.84129777
4.19309655,2.58820307,0.50852945,0.00301653,0.04651521,0.06398898,0.06197668,0.26405526,1.06059212,1.83346674
4.19909955,2.57415595,0.48712159,0.00299452,0.04566146,0.06307044,0.05913274,0.25912445,1.04930623,1.82609178
4.20510255,2.56358992,0.46859131,0.00298384,0.04507277,0.06237994,0.05666047,0.25507141,1.03747756,1.81887929
4.21110555,2.55595048,0.45285786,0.00298330,0.04473896,0.06190922,0.05454159,0.25183408,1.02505380,1.81153033
4.21710855,2.55062388,0.43979659,0.00299150,0.04464590,0.06164802,0.05275378,0.24932924,1.01199531,1.80374891
4.22311156,2.54695655,0.42924431,0.00300691,0.04477585,0.06158435,0.05127152,0.24745687,0.99827755,1.79525066
4.22911456,2.54427627,0.42100568,0.00302793,0.04510787,0.06170480,0.05006689,0.24610502,0.98389288,1.78577196
4.23511756,2.54191470,0.41486013,0.00305289,0.04561847,0.06199488,0.04911042,0.24515489,0.96885183,1.77507946
4.24112056,2.53923072,0.41056959,0.00308019,0.04628216,0.06243955,0.04837190,0.24448601,0.95318395,1.76297967
4.24712356,2.53563399,0.40788654,0.00310826,0.04707230,0.06302371,0.04782122,0.24398133,0.93693847,1.74932839
4.25312656,2.53060793,0.40656220,0.00313570,0.04796188,0.06373290,0.04742920,0.24353200,0.92018471,1.73403965
4.25912956,2.52373121,0.40635491,0.00316127,0.04892436,0.06455392,0.04716839,0.24304179,0.90301248,1.71709367
4.26513257,2.51469686,0.40703802,0.00318397,0.04993456,0.06547555,0.04701387,0.24243076,0.88553217,1.69854322
4.27113557,2.50332799,0.40840732,0.00320306,0.05096946,0.06648929,0.04694404,0.24163831,0.86787483,1.67851812
4.27713857,2.48958916,0.41028764,0.00321806,0.05200897,0.06758999,0.04694128,0.24062525,0.85019171,1.65722703
4.28314157,2.47359250,0.41253828,0.00322884,0.05303652,0.06877638,0.04699264,0.23937496,0.83265345,1.63495640
4.28914457,2.45559802,0.41505699,0.00323554,0.05403956,0.07005153,0.04709034,0.23789351,0.81544847,1.61206592
4.29514757,2.43600737,0.41778244,0.00323861,0.05500979,0.07142303,0.04723217,0.23620882,0.79878060,1.58898050
4.30115058,2.41535119,0.42069477,0.00323878,0.05594324,0.07290304,0.04742177,0.23436869,0.78286556,1.56617865
4.30715358,2.39426991,0.42381438,0.00323701,0.05684011,0.07450807,0.04766868,0.23243803,0.76792653,1.54417742
4.31315658,2.37348865,0.42719879,0.00323447,0.05770430,0.07625842,0.04798819,0.23049525,0.75418848,1.52351428
4.31915958,2.35378700,0.43093768,0.00323246,0.05854283,0.07817752,0.04840105,0.22862794,0.74187154,1.50472658
4.32516258,2.33596486,0.43514642,0.00323239,0.05936502,0.08029087,0.04893290,0.22692811,0.73118359,1.48832933
4.33116558,2.32080574,0.43995819,0.00323565,0.06018151,0.08262490,0.04961350,0.22548720,0.72231225,1.47479220
4.33716858,2.30903922,0.44551530,0.00324358,0.06100321,0.08520562,0.05047583,0.22439103,0.71541667,1.46451690
4.34317159,2.30130429,0.45195982,0.00325743,0.06184019,0.08805712,0.05155497,0.22371489,0.71061958,1.45781582
4.34917459,2.29811539,0.45942433,0.00327823,0.06270065,0.09120017,0.05288684,0.22351913,0.70800003,1.45489332
4.35517759,2.29983288,0.46802294,0.00330677,0.06358995,0.09465069,0.05450693,0.22384536,0.70758725,1.45583036
4.36118059,2.30663934,0.47784337,0.00334355,0.06450979,0.09841850,0.05644887,0.22471340,0.70935606,1.46057367
4.36718359,2.31852317,0.48894016,0.00338874,0.06545766,0.10250605,0.05874310,0.22611924,0.71322430,1.46892983
4.37318659,2.33527023,0.50132969,0.00344215,0.06642648,0.10690757,0.06141551,0.22803408,0.71905240,1.48056508
4.37918959,2.35646416,0.51498704,0.00350320,0.06740454,0.11160837,0.06448620,0.23040435,0.72664532,1.49501075
4.38519260,2.38149538,0.52984487,0.00357100,0.06837580,0.11658450,0.06796838,0.23315302,0.73575695,1.51167451
4.39119560,2.40957850,0.54579449,0.00364425,0.06932034,0.12180273,0.07186742,0.23618176,0.74609672,1.52985684
4.39719860,2.43977739,0.56268884,0.00372140,0.07021516,0.12722086,0.07618010,0.23937429,0.75733831,1.54877237
4.40320160,2.47103672,0.58034735,0.00380060,0.07103518,0.13278835,0.08089411,0.24260031,0.76912998,1.56757512
4.40920460,2.50221869,0.59856228,0.00387982,0.07175435,0.13844725,0.08598771,0.24572030,0.78110611,1.58538659
4.41520760,2.53214316,0.61710622,0.00395688,0.07234685,0.14413334,0.09142974,0.24859055,0.79289936,1.60132571
4.42121061,2.55962955,0.63574034,0.00402955,0.07278838,0.14977753,0.09717980,0.25106860,0.80415295,1.61453928
4.42721361,2.58353866,0.65422298,0.00409561,0.07305727,0.15530739,0.10318870,0.25301855,0.81453229,1.62423179
4.43321661,2.60281266,0.67231803,0.00415295,0.07313560,0.16064873,0.10939916,0.25431622,0.82373563,1.62969339
4.43921961,2.61651171,0.68980286,0.00419961,0.07301003,0.16572729,0.11574668,0.25485382,0.83150307,1.63032484
4.44522261,2.62384584,0.70647538,0.00423388,0.07267249,0.17047037,0.12216062,0.25454410,0.83762366,1.62565877
4.45122561,2.62420087,0.72215991,0.00425437,0.07212053,0.17480841,0.12856546,0.25332366,0.84194026,1.61537617
4.45722861,2.61715780,0.73671178,0.00426001,0.07135750,0.17867643,0.13488223,0.25115545,0.84435209,1.59931790
4.46323162,2.60250500,0.75002045,0.00425016,0.07039234,0.18201539,0.14102993,0.24803030,0.84481499,1.57749063
4.46923462,2.58024319,0.76201125,0.00422458,0.06923926,0.18477335,0.14692717,0.24396747,0.84333943,1.55006736
4.47523762,2.55058332,0.77264572,0.00418348,0.06791706,0.18690641,0.15249374,0.23901426,0.83998682,1.51738246
4.48124062,2.51393779,0.78192066,0.00412750,0.06644837,0.18837955,0.15765227,0.23324465,0.83486413,1.47992167
4.48724362,2.47090575,0.78986619,0.00405768,0.06485876,0.18916715,0.16232980,0.22675712,0.82811760,1.43830751
4.49324662,2.42225318,0.79654288,0.00397546,0.06317571,0.18925343,0.16645934,0.21967174,0.81992573,1.39328065
4.49924962,2.36888881,0.80203829,0.00388263,0.06142765,0.18863259,0.16998130,0.21212659,0.81049224,1.34567806
4.50525263,2.31183683,0.80646297,0.00378127,0.05964299,0.18730886,0.17284481,0.20427376,0.80003926,1.29640871
4.51125563,2.25220742,0.80994629,0.00367370,0.05784920,0.18529626,0.17500888,0.19627499,0.78880114,1.24642750
4.51725863,2.19116611,0.81263206,0.00356238,0.05607209,0.18261833,0.17644338,0.18829717,0.77701931,1.19670845
4.52326163,2.12990281,0.81467421,0.00344990,0.05433516,0.17930756,0.17712975,0.18050778,0.76493805,1.14821769
4.52926463,2.06960141,0.81623245,0.00333885,0.05265913,0.17540480,0.17706156,0.17307046,0.75280150,1.10188723
4.53526763,2.01141065,0.81746814,0.00323177,0.05106160,0.17095842,0.17624472,0.16614083,0.74085167,1.05859010
4.54127064,1.95641682,0.81854017,0.00313110,0.04955689,0.16602346,0.17469745,0.15986265,0.72932737,1.01911739
4.54727364,1.90561890,0.81960102,0.00303908,0.04815605,0.16066057,0.17244995,0.15436441,0.71846381,0.98415790
4.55327664,1.85990642,0.82079293,0.00295769,0.04686686,0.15493491,0.16954378,0.14975650,0.70849250,0.95428085
4.55927964,1.82004054,0.82224422,0.00288865,0.04569405,0.14891496,0.16603094,0.14612885,0.69964125,0.92992185
4.56528264,1.78663839,0.82406574,0.00283329,0.04463954,0.14267128,0.16197274,0.14354922,0.69213389,0.91137271
4.57128564,1.76016105,0.82634758,0.00279263,0.04370267,0.13627521,0.15743834,0.14206214,0.68618932,0.89877514
4.57728864,1.74090522,0.82915606,0.00276724,0.04288053,0.12979757,0.15250315,0.14168837,0.68201987,0.89211845
4.58329165,1.72899868,0.83253118,0.00275733,0.04216824,0.12330741,0.14724702,0.14242501,0.67982859,0.89124141
4.58929465,1.72439946,0.83648448,0.00276267,0.04155923,0.11687074,0.14175236,0.14424614,0.67980553,0.89583809
4.59529765,1.72689887,0.84099770,0.00278265,0.04104550,0.11054940,0.13610214,0.14710393,0.68212300,0.90546758
4.60130065,1.73612811,0.84602213,0.00281631,0.04061787,0.10439999,0.13037798,0.15093021,0.68692991,0.91956723
4.60730365,1.75156833,0.85147881,0.00286231,0.04026617,0.09847296,0.12465819,0.15563844,0.69434539,0.93746914
4.61330665,1.77256390,0.85725977,0.00291903,0.03997950,0.09281186,0.11901601,0.16112591,0.70445202,0.95841925
4.61930965,1.79833853,0.86323016,0.00298460,0.03974641,0.08745271,0.11351803,0.16727621,0.71728897,0.98159861
4.62531266,1.82801377,0.86923132,0.00305694,0.03955506,0.08242364,0.10822274,0.17396182,0.73284548,1.00614607
4.63131566,1.86062948,0.87508486,0.00313380,0.03939350,0.07774467,0.10317950,0.18104682,0.75105506,1.03118171
4.63731866,1.89516573,0.88059730,0.00321288,0.03924983,0.07342772,0.09842762,0.18838954,0.77179076,1.05583020
4.64332166,1.93056543,0.88556546,0.00329182,0.03911243,0.06947679,0.09399591,0.19584521,0.79486201,1.07924347
4.64932466,1.96575731,0.88978220,0.00336831,0.03897024,0.06588835,0.08990246,0.20326853,0.82001323,1.10062183
4.65532766,1.99967848,0.89304227,0.00344012,0.03881296,0.06265186,0.08615478,0.21051604,0.84692451,1.11923299
