energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.26713357,1.46842894,0.51300545,0.11222376,0.03336947,0.18515167,0.91099834,0.29663914,0.08147664,0.77283824
0.27313657,1.50025865,0.52703280,0.11353803,0.03323293,0.19396366,0.93723925,0.30095509,0.08223658,0.79050989
0.27913957,1.53530117,0.54182279,0.11493164,0.03355342,0.20274698,0.96325492,0.30660365,0.08309949,0.80898597
0.28514257,1.57327085,0.55719033,0.11639160,0.03429051,0.21140857,0.98883787,0.31352053,0.08402397,0.82833035
0.29114557,1.61381590,0.57294317,0.11790311,0.03539732,0.21985585,1.01377832,0.32161746,0.08497066,0.84856912
0.29714857,1.65651755,0.58888235,0.11944938,0.03682129,0.22799886,1.03786456,0.33078206,0.08590350,0.86968315
0.30315158,1.70089079,0.60480287,0.12101161,0.03850521,0.23575242,1.06088327,0.34087827,0.08679051,0.89160250
0.30915458,1.74638716,0.62049473,0.12256885,0.04038831,0.24303836,1.08261990,0.35174741,0.08760443,0.91420282
0.31515758,1.79239988,0.63574425,0.12409802,0.04240751,0.24978770,1.10285938,0.36320994,0.08832296,0.93730403
0.32116058,1.83827156,0.65033596,0.12557393,0.04449879,0.25594286,1.12138717,0.37506802,0.08892875,0.96067154
0.32716358,1.88330469,0.66405494,0.12696946,0.04659860,0.26145972,1.13799096,0.38710880,0.08940917,0.98401986
0.33316658,1.92677470,0.67668966,0.12825582,0.04864539,0.26630959,1.15246307,0.39910861,0.08975597,1.00701868
0.33916958,1.96794552,0.68803540,0.12940294,0.05058110,0.27048092,1.16460350,0.41083770,0.08996479,1.02930109
0.34517259,2.00608713,0.69789812,0.13038000,0.05235265,0.27398074,1.17422375,0.42206564,0.09003463,1.05047367
0.35117559,2.04049456,0.70609872,0.13115604,0.05391333,0.27683570,1.18115122,0.43256716,0.08996738,1.07012801
0.35717859,2.07050770,0.71247761,0.13170070,0.05522405,0.27909261,1.18523411,0.44212807,0.08976737,1.08785320
0.36318159,2.09553097,0.71689925,0.13198501,0.05625447,0.28081837,1.18634651,0.45055131,0.08944103,1.10324872
0.36918459,2.11505196,0.71925670,0.13198219,0.05698375,0.28209921,1.18439350,0.45766254,0.08899661,1.11593727
0.37518759,2.12865830,0.71947573,0.13166854,0.05740114,0.28303921,1.17931598,0.46331537,0.08844409,1.12557690
0.38119060,2.13605167,0.71751837,0.13102420,0.05750621,0.28375794,1.17109474,0.46739563,0.08779509,1.13187201
0.38719360,2.13705833,0.71338564,0.13003388,0.05730868,0.28438734,1.15975378,0.46982484,0.08706287,1.13458272
0.39319660,2.13163552,0.70711921,0.12868751,0.05682801,0.28506777,1.14536233,0.47056231,0.08626234,1.13353232
0.39919960,2.11987328,0.69880187,0.12698071,0.05609255,0.28594333,1.12803550,0.46960618,0.08541009,1.12861249
0.40520260,2.10199142,0.68855662,0.12491518,0.05513840,0.28715664,1.10793352,0.46699291,0.08452429,1.11978611
0.41120560,2.07833191,0.67654433,0.12249877,0.05400801,0.28884314,1.08525931,0.46279556,0.08362458,1.10708761
0.41720860,2.04934665,0.66296005,0.11974557,0.05274850,0.29112528,1.06025456,0.45712073,0.08273175,1.09062101
0.42321161,2.01558142,0.64802787,0.11667566,0.05140985,0.29410668,1.03319453,0.45010444,0.08186732,1.07055560
0.42921461,1.97765658,0.63199471,0.11331480,0.05004299,0.29786677,1.00438157,0.44190692,0.08105302,1.04711981
0.43521761,1.93624546,0.61512311,0.10969387,0.04869784,0.30245598,0.97413794,0.43270681,0.08031006,1.02059323
0.44122061,1.89205160,0.59768337,0.10584830,0.04742143,0.30789195,0.94279801,0.42269482,0.07965839,0.99129754
0.44722361,1.84578560,0.57994539,0.10181726,0.04625612,0.31415691,0.91070048,0.41206722,0.07911580,0.95958646
0.45322661,1.79814313,0.56217053,0.09764293,0.04523804,0.32119655,0.87818078,0.40101944,0.07869713,0.92583535
0.45922961,1.74978467,0.54460392,0.09336959,0.04439583,0.32892042,0.84556425,0.38974010,0.07841343,0.89043087
0.46523262,1.70131827,0.52746759,0.08904277,0.04374958,0.33720412,0.81316022,0.37840557,0.07827125,0.85376099
0.47123562,1.65328576,0.51095474,0.08470843,0.04331023,0.34589307,0.78125747,0.36717551,0.07827212,0.81620590
0.47723862,1.60615327,0.49522537,0.08041212,0.04307927,0.35480796,0.75012108,0.35618929,0.07841222,0.77812994
0.48324162,1.56030597,0.48040361,0.07619830,0.04304885,0.36375162,0.71999086,0.34556365,0.07868220,0.73987499
0.48924462,1.51604746,0.46657676,0.07210963,0.04320221,0.37251697,0.69108132,0.33539142,0.07906743,0.70175526
0.49524762,1.47360325,0.45379613,0.06818642,0.04351450,0.38089586,0.66358315,0.32574152,0.07954831,0.66405370
0.50125063,1.43312816,0.44207955,0.06446620,0.04395390,0.38868822,0.63766583,0.31665997,0.08010101,0.62702006
0.50725363,1.39471679,0.43141550,0.06098335,0.04448294,0.39571126,0.61348127,0.30817188,0.08069825,0.59087031
0.51325663,1.35841644,0.42176840,0.05776880,0.04506006,0.40180808,0.59116810,0.30028429,0.08131043,0.55578752
0.51925963,1.32424133,0.41308501,0.05484993,0.04564132,0.40685543,0.57085606,0.29298956,0.08190673,0.52192379
0.52526263,1.29218737,0.40530128,0.05225041,0.04618211,0.41077000,0.55267035,0.28626917,0.08245636,0.48940317
0.53126563,1.26224638,0.39834942,0.04999022,0.04663885,0.41351315,0.53673532,0.28009761,0.08292978,0.45832509
0.53726863,1.23441881,0.39216466,0.04808564,0.04697066,0.41509356,0.52317722,0.27444628,0.08329982,0.42876822
0.54327164,1.20872433,0.38669134,0.04654931,0.04714087,0.41556782,0.51212569,0.26928693,0.08354268,0.40079437
0.54927464,1.18520940,0.38188796,0.04539033,0.04711821,0.41503881,0.50371372,0.26459470,0.08363882,0.37445218
0.55527764,1.16395156,0.37773081,0.04461428,0.04687794,0.41365188,0.49807600,0.26035045,0.08357351,0.34978046
0.56128064,1.14506008,0.37421603,0.04422327,0.04640255,0.41158912,0.49534547,0.25654231,0.08333723,0.32681097
0.56728364,1.12867296,0.37135995,0.04421599,0.04568219,0.40906182,0.49564825,0.25316643,0.08292576,0.30557048
0.57328664,1.11495044,0.36919765,0.04458767,0.04471482,0.40630154,0.49909702,0.25022680,0.08234007,0.28608212
0.57928964,1.10406553,0.36777986,0.04533004,0.04350606,0.40355019,0.50578318,0.24773432,0.08158592,0.26836599
0.58529265,1.09619194,0.36716832,0.04643123,0.04206869,0.40104957,0.51576808,0.24570512,0.08067333,0.25243904
0.59129565,1.09149032,0.36743000,0.04787562,0.04042202,0.39903075,0.52907383,0.24415829,0.07961581,0.23831431
0.59729865,1.09009353,0.36863039,0.04964376,0.03859097,0.39770394,0.54567405,0.24311313,0.07842953,0.22599974
0.60330165,1.09209190,0.37082639,0.05171217,0.03660503,0.39724920,0.56548535,0.24258626,0.07713244,0.21549657
0.60930465,1.09751931,0.37405917,0.05405326,0.03449715,0.39780831,0.58835975,0.24258857,0.07574332,0.20679757
0.61530765,1.10634110,0.37834751,0.05663524,0.03230257,0.39947841,0.61407891,0.24312242,0.07428093,0.19988522
0.62131066,1.11844448,0.38368208,0.05942213,0.03005762,0.40230739,0.64235045,0.24417920,0.07276321,0.19473007
0.62731366,1.13363215,0.39002094,0.06237384,0.02779871,0.40629144,0.67280681,0.24573734,0.07120663,0.19128930
0.63331666,1.15161971,0.39728670,0.06544644,0.02556126,0.41137482,0.70500714,0.24776115,0.06962563,0.18950574
0.63931966,1.17203707,0.40536556,0.06859250,0.02337888,0.41745169,0.73844208,0.25020028,0.06803230,0.18930727
0.64532266,1.19443406,0.41410826,0.07176161,0.02128267,0.42437021,0.77254194,0.25299013,0.06643621,0.19060676
0.65132566,1.21829002,0.42333309,0.07490111,0.01930067,0.43193843,0.80668771,0.25605307,0.06484437,0.19330259
0.65732866,1.24302718,0.43283067,0.07795696,0.01745752,0.43993185,0.84022502,0.25930040,0.06326141,0.19727954
0.66333167,1.26802713,0.44237055,0.08087469,0.01577421,0.44810234,0.87248036,0.26263510,0.06168990,0.20241029
0.66933467,1.29264970,0.45170902,0.08360059,0.01426804,0.45618793,0.90277917,0.26595508,0.06013070,0.20855720
0.67533767,1.31625348,0.46059786,0.08608294,0.01295267,0.46392304,0.93046503,0.26915681,0.05858347,0.21557440
0.68134067,1.33821685,0.46879371,0.08827324,0.01183828,0.47104876,0.95491919,0.27213912,0.05704721,0.22331017
0.68734367,1.35795860,0.47606721,0.09012755,0.01093177,0.47732266,0.97557961,0.27480707,0.05552078,0.23160930
0.69334667,1.37495714,0.48221184,0.09160763,0.01023707,0.48252770,0.99195875,0.27707541,0.05400338,0.24031560
0.69934967,1.38876734,0.48705163,0.09268216,0.00975541,0.48647986,1.00365921,0.27887179,0.05249499,0.24927429
0.70535268,1.39903425,0.49044762,0.09332760,0.00948559,0.48903413,1.01038659,0.28013919,0.05099673,0.25833433
0.71135568,1.40550307,0.49230259,0.09352901,0.00942434,0.49008870,1.01195905,0.28083774,0.04951108,0.26735057
0.71735868,1.40802496,0.49256387,0.09328051,0.00956652,0.48958707,1.00831307,0.28094569,0.04804201,0.27618581
0.72336168,1.40655857,0.49122425,0.09258557,0.00990544,0.48751819,0.99950523,0.28045951,0.04659494,0.28471265
0.72936468,1.40116740,0.48832083,0.09145695,0.01043308,0.48391457,0.98571006,0.27939322,0.04517668,0.29281526
0.73536768,1.39201332,0.48393217,0.08991640,0.01114035,0.47884861,0.96721411,0.27777695,0.04379514,0.30039103
0.74137069,1.37934686,0.47817385,0.08799408,0.01201734,0.47242738,0.94440655,0.27565491,0.04245907,0.30735210
0.74737369,1.36349493,0.47119277,0.08572775,0.01305366,0.46478624,0.91776705,0.27308295,0.04117773,0.31362690
0.75337669,1.34484695,0.46316082,0.08316180,0.01423875,0.45608166,0.88785133,0.27012581,0.03996049,0.31916164
0.75937969,1.32384025,0.45426804,0.08034604,0.01556226,0.44648370,0.85527544,0.26685435,0.03881651,0.32392166
0.76538269,1.30094568,0.44471600,0.07733455,0.01701460,0.43616857,0.82069920,0.26334298,0.03775443,0.32789281
0.77138569,1.27665433,0.43471164,0.07418428,0.01858738,0.42531176,0.78480996,0.25966734,0.03678217,0.33108264
0.77738869,1.25146590,0.42446205,0.07095387,0.02027413,0.41408199,0.74830697,0.25590248,0.03590678,0.33352138
0.78339170,1.22587953,0.41417039,0.06770237,0.02207086,0.40263638,0.71188723,0.25212165,0.03513444,0.33526266
0.78939470,1.20038714,0.40403316,0.06448813,0.02397684,0.39111698,0.67623314,0.24839566,0.03447055,0.33638382
0.79539770,1.17546941,0.39423888,0.06136776,0.02599522,0.37964882,0.64200213,0.24479288,0.03391996,0.33698568
0.80140070,1.15159435,0.38496816,0.05839529,0.02813375,0.36833942,0.60981864,0.24137979,0.03348725,0.33719175
0.80740370,1.12921784,0.37639499,0.05562139,0.03040526,0.35727966,0.58026799,0.23822199,0.03317711,0.33714671
0.81340670,1.10878575,0.36868890,0.05309278,0.03282813,0.34654595,0.55389230,0.23538548,0.03299478,0.33701414
0.81940970,1.09073676,0.36201791,0.05085176,0.03542646,0.33620316,0.53118782,0.23293803,0.03294640,0.33697347
0.82541271,1.07550518,0.35655152,0.04893585,0.03823004,0.32630827,0.51260343,0.23095045,0.03303944,0.33721605
0.83141571,1.06352292,0.35246369,0.04737745,0.04127399,0.31691419,0.49853970,0.22949764,0.03328298,0.33794059
0.83741871,1.05521981,0.34993515,0.04620364,0.04459810,0.30807355,0.48934810,0.22865904,0.03368786,0.33934786
0.84342171,1.05102174,0.34915477,0.04543596,0.04824573,0.29984194,0.48532992,0.22851850,0.03426677,0.34163490
0.84942471,1.05134610,0.35031968,0.04509021,0.05226240,0.29228050,0.48673451,0.22916344,0.03503407,0.34498887
0.85542771,1.05659430,0.35363382,0.04517629,0.05669403,0.28545759,0.49375658,0.23068315,0.03600549,0.34958077
0.86143072,1.06714140,0.35930495,0.04569797,0.06158476,0.27944933,0.50653260,0.23316633,0.03719767,0.35555923
0.86743372,1.08332313,0.36753994,0.04665272,0.06697463,0.27433899,0.52513605,0.23669783,0.03862745,0.36304466
0.87343672,1.10542087,0.37853849,0.04803154,0.07289694,0.27021540,0.54957210,0.24135493,0.04031111,0.37212393
0.87943972,1.13364522,0.39248554,0.04981880,0.07937564,0.26717026,0.57977169,0.24720301,0.04226342,0.38284592
0.88544272,1.16811927,0.40954268,0.05199217,0.08642266,0.26529480,0.61558577,0.25429119,0.04449666,0.39521802
0.89144572,1.20886249,0.42983889,0.05452260,0.09403546,0.26467586,0.65678002,0.26264792,0.04701962,0.40920386
0.89744872,1.25577640,0.45346122,0.05737446,0.10219481,0.26539181,0.70303089,0.27227697,0.04983659,0.42472239
0.90345173,1.30863323,0.48044587,0.06050582,0.11086309,0.26750848,0.75392327,0.28315396,0.05294651,0.44164838
0.90945473,1.36706842,0.51077023,0.06386888,0.11998308,0.27107569,0.80895076,0.29522385,0.05634217,0.45981437
0.91545773,1.43057797,0.54434640,0.06741058,0.12947742,0.27612427,0.86751867,0.30839939,0.06000969,0.47901417
0.92146073,1.49852135,0.58101680,0.07107350,0.13924891,0.28266423,0.92895033,0.32256095,0.06392810,0.49900763
0.92746373,1.57013015,0.62055214,0.07479684,0.14918149,0.29068396,0.99249696,0.33755765,0.06806930,0.51952680
0.93346673,1.64452288,0.66265218,0.07851762,0.15914220,0.30015070,1.05735090,0.35320992,0.07239821,0.54028317
0.93946973,1.72072538,0.70694941,0.08217214,0.16898383,0.31101236,1.12266230,0.36931344,0.07687324,0.56097578
0.94547274,1.79769655,0.75301585,0.08569737,0.17854839,0.32320043,1.18755867,0.38564437,0.08144698,0.58130004
0.95147574,1.87435834,0.80037257,0.08903262,0.18767120,0.33663415,1.25116679,0.40196570,0.08606721,0.60095692
0.95747874,1.94962901,0.84850210,0.09212106,0.19618551,0.35122539,1.31263622,0.41803436,0.09067806,0.61966211
0.96348174,2.02245812,0.89686284,0.09491127,0.20392740,0.36688420,1.37116336,0.43360904,0.09522138,0.63715504
0.96948474,2.09186186,0.94490528,0.09735871,0.21074090,0.38352454,1.42601523,0.44845803,0.09963823,0.65320725
0.97548774,2.15695692,0.99208908,0.09942696,0.21648293,0.40106988,1.47655166,0.46236711,0.10387048,0.66762986
0.98149075,2.21699142,1.03790043,0.10108878,0.22102804,0.41945826,1.52224502,0.47514678,0.10786233,0.68027976
0.98749375,2.27137112,1.08186865,0.10232684,0.22427262,0.43864641,1.56269623,0.48663866,0.11156183,0.69106443
0.99349675,2.31967966,1.12358129,0.10313415,0.22613840,0.45861258,1.59764642,0.49672073,0.11492233,0.69994484
0.99949975,2.36169157,1.16269689,0.10351420,0.22657516,0.47935777,1.62698333,0.50531105,0.11790366,0.70693659
1.00550275,2.39737722,1.19895463,0.10348063,0.22556242,0.50090514,1.65074199,0.51236988,0.12047316,0.71210885
1.01150575,2.42689918,1.23218030,0.10305667,0.22311018,0.52329754,1.66909954,0.51789995,0.12260644,0.71558131
1.01750875,2.45059999,1.26228809,0.10227409,0.21925851,0.54659295,1.68236418,0.52194491,0.12428779,0.71751901
1.02351176,2.46898168,1.28927805,0.10117203,0.21407616,0.57085821,1.69095864,0.52458602,0.12551034,0.71812530
1.02951476,2.48267780,1.31322923,0.09979541,0.20765824,0.59616100,1.69539877,0.52593723,0.12627591,0.71763301
1.03551776,2.49241927,1.33428870,0.09819327,0.20012299,0.62256059,1.69626828,0.52613882,0.12659444,0.71629433
1.04152076,2.49899551,1.35265706,0.09641695,0.19160789,0.65009780,1.69419062,0.52534994,0.12648327,0.71436966
1.04752376,2.50321284,1.36857104,0.09451817,0.18226534,0.67878458,1.68979942,0.52374048,0.12596607,0.71211588
1.05352676,2.50585199,1.38228429,0.09254726,0.17225790,0.70859405,1.68370889,0.52148259,0.12507164,0.70977471
1.05952976,2.50762718,1.39404730,0.09055142,0.16175357,0.73945141,1.67648557,0.51874227,0.12383249,0.70756151
1.06553277,2.50914855,1.40408772,0.08857318,0.15092102,0.77122649,1.66862287,0.51567156,0.12228339,0.70565518
1.07153577,2.51089016,1.41259216,0.08664910,0.13992528,0.80372849,1.66051965,0.51240162,0.12045992,0.70418960
1.07753877,2.51316506,1.41969066,0.08480880,0.12892372,0.83670334,1.65246397,0.50903713,0.11839708,0.70324720
1.08354177,2.51610903,1.42544478,0.08307432,0.11806265,0.86983416,1.64462268,0.50565219,0.11612795,0.70285473
1.08954477,2.51967357,1.42984018,0.08145972,0.10747465,0.90274487,1.63703752,0.50228801,0.11368270,0.70298188
1.09554777,2.52362877,1.43278410,0.07997123,0.09727651,0.93500716,1.62962774,0.49895247,0.11108771,0.70354246
1.10155078,2.52757585,1.43410816,0.07860756,0.08756802,0.96615048,1.62219913,0.49562151,0.10836499,0.70439846
1.10755378,2.53096858,1.43357615,0.07736060,0.07843141,0.99567482,1.61445884,0.49224221,0.10553196,0.70536656
1.11355678,2.53314252,1.43089680,0.07621637,0.06993144,1.02306572,1.60603523,0.48873746,0.10260147,0.70622696
1.11955978,2.53335043,1.42574040,0.07515617,0.06211618,1.04781081,1.59650151,0.48501183,0.09958213,0.70673395
1.12556278,2.53080185,1.41775872,0.07415786,0.05501818,1.06941715,1.58540191,0.48095835,0.09647887,0.70662783
1.13156578,2.52470474,1.40660678,0.07319723,0.04865606,1.08742841,1.57227892,0.47646576,0.09329373,0.70564743
1.13756878,2.51430694,1.39196539,0.07224937,0.04303636,1.10144125,1.55670018,0.47142584,0.09002682,0.70354267
1.14357179,2.49893512,1.37356305,0.07128995,0.03815550,1.11111982,1.53828344,0.46574037,0.08667728,0.70008649
1.14957479,2.47802939,1.35119588,0.07029637,0.03400179,1.11620787,1.51671849,0.45932738,0.08324437,0.69508555
1.15557779,2.45117163,1.32474455,0.06924882,0.03055733,1.11653772,1.49178485,0.45212640,0.07972839,0.68838918
1.16158079,2.41810639,1.29418710,0.06813099,0.02779972,1.11203587,1.46336448,0.44410228,0.07613160,0.67989611
1.16758379,2.37875333,1.25960694,0.06693067,0.02570357,1.10272483,1.43144897,0.43524765,0.07245887,0.66955883
1.17358679,2.33321096,1.22119570,0.06564002,0.02424163,1.08872129,1.39614097,0.42558374,0.06871822,0.65738521
1.17958979,2.28175173,1.17925070,0.06425566,0.02338567,1.07023079,1.35765021,0.41515966,0.06492103,0.64343758
1.18559280,2.22480903,1.13416724,0.06277849,0.02310697,1.04753926,1.31628425,0.40405027,0.06108213,0.62782932
1.19159580,2.16295728,1.08642629,0.06121330,0.02337644,1.02100192,1.27243493,0.39235270,0.05721954,0.61071919
1.19759880,2.09688624,1.03657820,0.05956830,0.02416454,0.99103022,1.22656129,0.38018186,0.05335411,0.59230394
1.20360180,2.02737135,0.98522341,0.05785446,0.02544089,0.95807754,1.17917000,0.36766524,0.04950889,0.57280939
1.20960480,1.95524158,0.93299130,0.05608476,0.02717361,0.92262425,1.13079455,0.35493719,0.04570843,0.55248077
1.21560780,1.88134678,0.88051815,0.05427350,0.02932868,0.88516299,1.08197410,0.34213314,0.04197797,0.53157268
1.22161081,1.80652591,0.82842555,0.05243551,0.03186916,0.84618470,1.03323332,0.32938396,0.03834263,0.51033918
1.22761381,1.73157791,0.77730010,0.05058554,0.03475443,0.80616593,0.98506391,0.31681083,0.03482655,0.48902455
1.23361681,1.65723625,0.72767553,0.04873759,0.03793958,0.76555796,0.93790877,0.30452077,0.03145216,0.46785510
1.23961981,1.58414824,0.68001779,0.04690445,0.04137496,0.72477787,0.89214933,0.29260303,0.02823950,0.44703236
1.24562281,1.51285968,0.63471388,0.04509731,0.04500597,0.68420180,0.84809642,0.28112661,0.02520574,0.42672780
1.25162581,1.44380523,0.59206453,0.04332556,0.04877315,0.64416046,0.80598491,0.27013868,0.02236472,0.40707938
1.25762881,1.37730449,0.55228098,0.04159663,0.05261251,0.60493666,0.76597202,0.25966427,0.01972681,0.38818981
1.26363182,1.31356350,0.51548572,0.03991601,0.05645632,0.56676491,0.72813919,0.24970684,0.01729880,0.37012652
1.26963482,1.25268115,0.48171682,0.03828741,0.06023414,0.52983254,0.69249705,0.24024992,0.01508399,0.35292328
1.27563782,1.19465985,0.45093544,0.03671296,0.06387409,0.49428237,0.65899307,0.23125948,0.01308241,0.33658309
1.28164082,1.13941946,0.42303599,0.03519347,0.06730451,0.46021635,0.62752132,0.22268701,0.01129114,0.32108231
1.28764382,1.08681381,0.39785808,0.03372886,0.07045569,0.42769999,0.59793373,0.21447302,0.00970471,0.30637555
1.29364682,1.03664847,0.37519980,0.03231847,0.07326171,0.39676724,0.57005206,0.20655083,0.00831558,0.29240115
1.29964982,0.98869915,0.35483143,0.03096149,0.07566240,0.36742557,0.54368031,0.19885046,0.00711459,0.27908686
1.30565283,0.94272960,0.33650895,0.02965729,0.07760504,0.33966097,0.51861653,0.19130237,0.00609147,0.26635546
1.31165583,0.89850827,0.31998676,0.02840579,0.07904612,0.31344269,0.49466390,0.18384101,0.00523530,0.25413010
1.31765883,0.85582307,0.30502904,0.02720773,0.07995264,0.28872766,0.47164046,0.17640786,0.00453494,0.24233903
1.32366183,0.81449352,0.29141936,0.02606485,0.08030323,0.26546437,0.44938709,0.16895400,0.00397934,0.23091958
1.32966483,0.77438005,0.27896822,0.02498005,0.08008880,0.24359618,0.42777371,0.16144208,0.00355790,0.21982135
1.33566783,0.73539015,0.26751827,0.02395739,0.07931283,0.22306413,0.40670333,0.15384757,0.00326063,0.20900825
1.34167084,0.69748114,0.25694730,0.02300203,0.07799115,0.20380906,0.38611405,0.14615938,0.00307833,0.19845973
1.34767384,0.66065989,0.24716882,0.02212011,0.07615138,0.18577331,0.36597909,0.13837981,0.00300260,0.18817085
1.35367684,0.62497949,0.23813064,0.02131844,0.07383185,0.16890179,0.34630485,0.13052385,0.00302587,0.17815151
1.35967984,0.59053328,0.22981149,0.02060423,0.07108027,0.15314268,0.32712743,0.12261797,0.00314132,0.16842482
1.36568284,0.55744677,0.22221606,0.01998469,0.06795206,0.13844775,0.30850775,0.11469846,0.00334271,0.15902474
1.37168584,0.52586785,0.21536888,0.01946659,0.06450843,0.12477229,0.29052568,0.10680945,0.00362430,0.14999329
1.37768884,0.49595602,0.20930743,0.01905578,0.06081442,0.11207494,0.27327354,0.09900065,0.00398057,0.14137727
1.38369185,0.46787114,0.20407482,0.01875677,0.05693680,0.10031723,0.25684929,0.09132508,0.00440609,0.13322495
1.38969485,0.44176244,0.19971253,0.01857227,0.05294213,0.08946313,0.24134991,0.08383676,0.00489527,0.12558272
1.39569785,0.41775831,0.19625367,0.01850280,0.04889486,0.07947855,0.22686520,0.07658859,0.00544225,0.11849194
1.40170085,0.39595740,0.19371698,0.01854637,0.04485565,0.07033086,0.21347237,0.06963040,0.00604071,0.11198624
1.40770385,0.37642159,0.19210196,0.01869824,0.04088000,0.06198857,0.20123168,0.06300740,0.00668379,0.10608923
1.41370685,0.35917103,0.19138539,0.01895084,0.03701711,0.05442106,0.19018331,0.05675888,0.00736411,0.10081290
1.41970985,0.34418167,0.19151933,0.01929373,0.03330905,0.04759860,0.18034568,0.05091744,0.00807374,0.09615667
1.42571286,0.33138529,0.19243085,0.01971374,0.02979034,0.04149243,0.17171515,0.04550857,0.00880439,0.09210719
1.43171586,0.32067209,0.19402330,0.02019527,0.02648773,0.03607519,0.16426730,0.04055063,0.00954755,0.08863891
1.43771886,0.31189576,0.19617921,0.02072064,0.02342034,0.03132140,0.15795946,0.03605531,0.01029482,0.08571526
1.44372186,0.30488075,0.19876470,0.02127064,0.02060001,0.02720830,0.15273468,0.03202833,0.01103823,0.08329057
1.44972486,0.29943146,0.20163506,0.02182511,0.01803188,0.02371674,0.14852667,0.02847050,0.01177065,0.08131249
1.45572786,0.29534293,0.20464136,0.02236365,0.01571516,0.02083229,0.14526573,0.02537907,0.01248632,0.07972489
1.46173087,0.29241266,0.20763781,0.02286636,0.01364391,0.01854644,0.14288516,0.02274912,0.01318130,0.07847108
1.46773387,0.29045286,0.21048945,0.02331459,0.01180801,0.01685787,0.14132817,0.02057519,0.01385405,0.07749717
1.47373687,0.28930287,0.21307987,0.02369171,0.01019405,0.01577378,0.14055466,0.01885288,0.01450594,0.07675554
1.47973987,0.28884096,0.21531864,0.02398381,0.00878626,0.01531111,0.14054787,0.01758040,0.01514175,0.07620816
1.48574287,0.28899523,0.21714813,0.02418034,0.00756732,0.01549773,0.14132038,0.01676007,0.01577015,0.07582975
1.49174587,0.28975293,0.21854933,0.02427469,0.00651918,0.01637347,0.14291930,0.01639965,0.01640402,0.07561054
1.49774887,0.29116805,0.21954652,0.02426455,0.00562370,0.01799081,0.14543033,0.01651343,0.01706078,0.07555856
1.50375188,0.29336642,0.22021046,0.02415225,0.00486324,0.02041537,0.14898045,0.01712310,0.01776247,0.07570143
1.50975488,0.29654848,0.22066000,0.02394486,0.00422108,0.02372595,0.15373904,0.01825828,0.01853576,0.07608749
1.51575788,0.30098909,0.22106204,0.02365416,0.00368177,0.02801406,0.15991729,0.01995669,0.01941175,0.07678622
1.52176088,0.30703452,0.22162957,0.02329648,0.00323137,0.03338297,0.16776568,0.02226396,0.02042560,0.07788793
1.52776388,0.31509638,0.22261811,0.02289229,0.00285760,0.03994606,0.17756960,0.02523305,0.02161593,0.07950271
1.53376688,0.32564262,0.22432029,0.02246580,0.00254987,0.04782455,0.18964284,0.02892314,0.02302408,0.08175852
1.53976988,0.33918560,0.22705885,0.02204426,0.00229928,0.05714448,0.20431930,0.03339820,0.02469308,0.08479861
1.54577289,0.35626745,0.23117815,0.02165725,0.00209852,0.06803300,0.22194270,0.03872499,0.02666649,0.08877802
1.55177589,0.37744302,0.23703436,0.02133589,0.00194177,0.08061388,0.24285474,0.04497076,0.02898706,0.09385951
1.55777889,0.40326064,0.24498458,0.02111188,0.00182456,0.09500249,0.26738168,0.05220045,0.03169527,0.10020868
1.56378189,0.43424128,0.25537508,0.02101660,0.00174355,0.11130007,0.29581996,0.06047359,0.03482765,0.10798855
1.56978489,0.47085647,0.26852902,0.02108012,0.00169638,0.12958774,0.32842100,0.06984094,0.03841516,0.11735364
1.57578789,0.51350575,0.28473394,0.02133024,0.00168147,0.14992017,0.36537582,0.08034095,0.04248149,0.12844356
1.58179090,0.56249409,0.30422925,0.02179153,0.00169780,0.17231926,0.40680000,0.09199615,0.04704144,0.14137653
1.58779390,0.61801035,0.32719438,0.02248440,0.00174477,0.19676814,0.45271956,0.10480959,0.05209931,0.15624268
1.59379690,0.68010730,0.35373758,0.02342432,0.00182200,0.22320565,0.50305847,0.11876158,0.05764763,0.17309765
1.59979990,0.74868420,0.38388615,0.02462105,0.00192917,0.25152171,0.55762831,0.13380675,0.06366598,0.19195642
1.60580290,0.82347281,0.41757832,0.02607800,0.00206590,0.28155386,0.61612096,0.14987174,0.07012022,0.21278797
1.61180590,0.90402764,0.45465715,0.02779176,0.00223166,0.31308523,0.67810472,0.16685350,0.07696206,0.23551074
1.61780890,0.98972110,0.49486707,0.02975178,0.00242560,0.34584433,0.74302447,0.18461862,0.08412904,0.25998931
1.62381191,1.07974446,0.53785314,0.03194023,0.00264659,0.37950664,0.81020631,0.20300352,0.09154505,0.28603260
1.62981491,1.17311487,0.58316347,0.03433202,0.00289309,0.41369845,0.87886681,0.22181588,0.09912125,0.31339367
1.63581791,1.26868896,0.63025498,0.03689516,0.00316324,0.44800273,0.94812711,0.24083714,0.10675759,0.34177146
1.64182091,1.36518288,0.67850258,0.03959116,0.00345482,0.48196718,1.01703154,0.25982622,0.11434470,0.37081460
1.64782391,1.46119880,0.72721164,0.04237585,0.00376534,0.51511422,1.08457059,0.27852443,0.12176636,0.40012713
1.65382691,1.55525717,0.77563376,0.04520025,0.00409215,0.54695274,1.14970748,0.29666131,0.12890223,0.42927646
