energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
2.84842421,2.87740677,0.01566047,0.16884269,0.24845297,0.93630167,0.04772440,0.22154551,0.64767455,1.38813733
2.85442721,2.86172498,0.01593914,0.16494085,0.24916045,0.95565445,0.04554639,0.22249100,0.64280146,1.36913149
2.86043022,2.84473912,0.01623718,0.16134918,0.24979177,0.97510992,0.04333110,0.22351791,0.63861840,1.34870297
2.86643322,2.82685423,0.01656138,0.15812898,0.25037546,0.99454053,0.04110612,0.22464330,0.63525310,1.32711546
2.87243622,2.80831910,0.01691748,0.15531960,0.25092679,1.01375510,0.03889700,0.22586685,0.63277223,1.30457955
2.87843922,2.78922059,0.01730985,0.15293787,0.25144737,1.03250150,0.03672685,0.22717052,0.63118104,1.28124889
2.88444222,2.76948694,0.01774123,0.15097848,0.25192556,1.05047259,0.03461593,0.22851915,0.63042569,1.25722000
2.89044522,2.74889951,0.01821244,0.14941526,0.25233751,1.06731529,0.03258153,0.22986187,0.63039826,1.23253560
2.89644822,2.72711240,0.01872225,0.14820337,0.25264892,1.08264232,0.03063775,0.23113435,0.63094377,1.20719115
2.90245123,2.70367849,0.01926726,0.14728216,0.25281720,1.09604623,0.02879558,0.23226179,0.63186902,1.18114405
2.90845423,2.67808071,0.01984194,0.14657867,0.25279413,1.10711483,0.02706291,0.23316238,0.63295273,1.15432506
2.91445723,2.64976682,0.02043864,0.14601146,0.25252868,1.11544762,0.02544472,0.23375136,0.63395636,1.12665112
2.92046023,2.61818598,0.02104784,0.14549477,0.25196996,1.12067216,0.02394331,0.23394518,0.63463516,1.09803899
2.92646323,2.58282539,0.02165835,0.14494264,0.25107010,1.12245978,0.02255860,0.23366587,0.63474897,1.06841898
2.93246623,2.54324536,0.02225767,0.14427296,0.24978692,1.12053993,0.02128843,0.23284520,0.63407232,1.03774807
2.93846923,2.49911120,0.02283236,0.14341125,0.24808635,1.11471241,0.02012899,0.23142870,0.63240339,1.00602195
2.94447224,2.45022070,0.02336854,0.14229394,0.24594439,1.10485711,0.01907521,0.22937906,0.62957172,0.97328523
2.95047524,2.39652613,0.02385229,0.14087124,0.24334867,1.09094072,0.01812115,0.22667913,0.62544424,0.93963970
2.95647824,2.33814994,0.02427018,0.13910931,0.24029943,1.07302031,0.01726045,0.22333412,0.61992974,0.90525001
2.96248124,2.27539379,0.02460973,0.13699176,0.23681002,1.05124363,0.01648674,0.21937302,0.61298160,0.87034687
2.96848424,2.20874064,0.02485985,0.13452049,0.23290697,1.02584623,0.01579399,0.21484919,0.60459895,0.83522752
2.97448724,2.13885005,0.02501121,0.13171579,0.22862941,0.99714563,0.01517686,0.20984006,0.59482629,0.80025352
2.98049025,2.06654705,0.02505660,0.12861575,0.22402830,0.96553284,0.01463101,0.20444600,0.58375180,0.76584596
2.98649325,1.99280516,0.02499113,0.12527512,0.21916508,0.93146173,0.01415332,0.19878828,0.57150447,0.73247835
2.99249625,1.91872409,0.02481240,0.12176347,0.21411021,0.89543665,0.01374204,0.19300628,0.55825029,0.70066729
2.99849925,1.84550326,0.02452055,0.11816294,0.20894130,0.85799894,0.01339687,0.18725399,0.54418762,0.67096132
3.00450225,1.77441165,0.02411824,0.11456558,0.20374126,0.81971276,0.01311897,0.18169596,0.52954204,0.64392819
3.01050525,1.70675520,0.02361052,0.11107032,0.19859613,0.78115080,0.01291085,0.17650260,0.51456065,0.62014086
3.01650825,1.64384248,0.02300463,0.10777976,0.19359300,0.74288033,0.01277623,0.17184532,0.49950611,0.60016264
3.02251126,1.58694958,0.02230973,0.10479678,0.18881783,0.70544996,0.01271978,0.16789128,0.48465042,0.58453169
3.02851426,1.53728517,0.02153658,0.10222119,0.18435325,0.66937748,0.01274680,0.16479815,0.47026860,0.57374536
3.03451726,1.49595640,0.02069717,0.10014631,0.18027645,0.63513900,0.01286288,0.16270889,0.45663222,0.56824461
3.04052026,1.46393668,0.01980438,0.09865587,0.17665710,0.60315965,0.01307345,0.16174678,0.44400310,0.56839899
3.04652326,1.44203584,0.01887156,0.09782095,0.17355537,0.57380587,0.01338340,0.16201081,0.43262696,0.57449254
3.05252626,1.43087385,0.01791216,0.09769740,0.17102012,0.54737947,0.01379664,0.16357159,0.42272739,0.58671097
3.05852926,1.43085846,0.01693942,0.09832355,0.16908724,0.52411344,0.01431563,0.16646797,0.41450011,0.60513077
3.06453227,1.44216781,0.01596600,0.09971847,0.16777820,0.50416950,0.01494109,0.17070445,0.40810775,0.62971038
3.07053527,1.46473857,0.01500378,0.10188066,0.16709903,0.48763744,0.01567164,0.17624954,0.40367524,0.66028415
3.07653827,1.49826025,0.01406356,0.10478750,0.16703947,0.47453611,0.01650357,0.18303517,0.40128606,0.69655938
3.08254127,1.54217629,0.01315497,0.10839520,0.16757270,0.46481613,0.01743071,0.19095725,0.40097946,0.73811677
3.08854427,1.59569218,0.01228630,0.11263950,0.16865547,0.45836411,0.01844441,0.19987740,0.40274881,0.78441466
3.09454727,1.65779084,0.01146443,0.11743705,0.17022877,0.45500839,0.01953362,0.20962585,0.40654128,0.83479710
3.10055028,1.72725524,0.01069485,0.12268746,0.17221904,0.45452617,0.02068508,0.22000557,0.41225880,0.88850589
3.10655328,1.80269781,0.00998164,0.12827598,0.17453997,0.45665176,0.02188368,0.23079739,0.41976046,0.94469637
3.11255628,1.88259597,0.00932753,0.13407680,0.17709478,0.46108594,0.02311288,0.24176614,0.42886622,1.00245662
3.11855928,1.96533298,0.00873398,0.13995679,0.17977901,0.46750599,0.02435525,0.25266752,0.43936189,1.06082966
3.12456228,2.04924259,0.00820131,0.14577963,0.18248374,0.47557622,0.02559305,0.26325549,0.45100520,1.11883785
3.13056528,2.13265611,0.00772878,0.15141015,0.18509903,0.48495872,0.02680892,0.27329003,0.46353266,1.17550867
3.13656828,2.21395024,0.00731474,0.15671879,0.18751764,0.49532380,0.02798657,0.28254476,0.47666709,1.22990103
3.14257129,2.29159354,0.00695677,0.16158590,0.18963868,0.50635991,0.02911140,0.29081435,0.49012540,1.28113095
3.14857429,2.36418999,0.00665177,0.16590576,0.19137119,0.51778256,0.03017116,0.29792124,0.50362628,1.32839560
3.15457729,2.43051758,0.00639617,0.16959019,0.19263744,0.52934194,0.03115650,0.30372150,0.51689763,1.37099469
3.16058029,2.48956047,0.00618598,0.17257150,0.19337577,0.54082890,0.03206140,0.30810948,0.52968331,1.40834842
3.16658329,2.54053328,0.00601696,0.17480476,0.19354299,0.55207904,0.03288348,0.31102112,0.54174907,1.44001100
3.17258629,2.58289662,0.00588468,0.17626911,0.19311605,0.56297472,0.03362416,0.31243573,0.55288733,1.46567945
3.17858929,2.61636330,0.00578467,0.17696829,0.19209311,0.57344493,0.03428868,0.31237615,0.56292090,1.48519723
3.18459230,2.64089507,0.00571250,0.17693007,0.19049383,0.58346311,0.03488586,0.31090731,0.57170540,1.49855263
3.19059530,2.65669040,0.00566384,0.17620492,0.18835898,0.59304293,0.03542778,0.30813325,0.57913048,1.50587235
3.19659830,2.66416405,0.00563456,0.17486364,0.18574946,0.60223240,0.03592926,0.30419270,0.58511992,1.50741039
3.20260130,2.66391965,0.00562079,0.17299438,0.18274464,0.61110664,0.03640722,0.29925354,0.58963070,1.50353319
3.20860430,2.65671695,0.00561901,0.17069896,0.17944029,0.61975966,0.03687987,0.29350624,0.59265120,1.49470182
3.21460730,2.64343534,0.00562606,0.16808873,0.17594615,0.62829571,0.03736591,0.28715669,0.59419878,1.48145194
3.22061031,2.62503560,0.00563924,0.16528021,0.17238328,0.63682065,0.03788362,0.28041873,0.59431682,1.46437287
3.22661331,2.60252173,0.00565634,0.16239064,0.16888120,0.64543380,0.03844997,0.27350659,0.59307148,1.44408647
3.23261631,2.57690450,0.00567571,0.15953363,0.16557518,0.65422085,0.03907980,0.26662777,0.59054829,1.42122688
3.23861931,2.54916838,0.00569627,0.15681517,0.16260347,0.66324802,0.03978502,0.25997639,0.58684874,1.39642190
3.24462231,2.52024296,0.00571754,0.15433010,0.16010478,0.67255793,0.04057405,0.25372743,0.58208691,1.37027665
3.25062531,2.49097978,0.00573970,0.15215916,0.15821584,0.68216725,0.04145125,0.24803205,0.57638629,1.34335996
3.25662831,2.46213516,0.00576360,0.15036684,0.15706931,0.69206625,0.04241671,0.24301395,0.56987671,1.31619370
3.26263132,2.43435892,0.00579074,0.14899988,0.15679166,0.70222010,0.04346608,0.23876709,0.56269149,1.28924531
3.26863432,2.40818907,0.00582330,0.14808674,0.15750140,0.71257184,0.04459073,0.23535463,0.55496477,1.26292313
3.27463732,2.38405164,0.00586406,0.14763768,0.15930722,0.72304658,0.04577801,0.23280900,0.54682895,1.23757457
3.28064032,2.36226500,0.00591644,0.14764569,0.16230624,0.73355667,0.04701177,0.23113317,0.53841228,1.21348652
3.28664332,2.34304760,0.00598438,0.14808801,0.16658224,0.74400734,0.04827301,0.23030285,0.52983665,1.19088768
3.29264632,2.32652812,0.00607226,0.14892815,0.17220368,0.75430228,0.04954065,0.23026945,0.52121531,1.16995217
3.29864932,2.31275677,0.00618484,0.15011836,0.17922174,0.76434888,0.05079240,0.23096370,0.51265098,1.15080411
3.30465233,2.30171688,0.00632710,0.15160225,0.18766814,0.77406248,0.05200567,0.23229956,0.50423385,1.13352246
3.31065533,2.29333562,0.00650412,0.15331757,0.19755288,0.78336950,0.05315850,0.23417842,0.49604001,1.11814588
3.31665833,2.28749328,0.00672089,0.15519888,0.20886198,0.79220905,0.05423038,0.23649318,0.48812996,1.10467718
3.32266133,2.28403055,0.00698217,0.15718009,0.22155519,0.80053300,0.05520303,0.23913222,0.48054753,1.09308712
3.32866433,2.28275341,0.00729225,0.15919661,0.23556401,0.80830446,0.05606105,0.24198298,0.47331908,1.08331754
3.33466733,2.28343585,0.00765479,0.16118722,0.25078992,0.81549481,0.05679232,0.24493513,0.46645320,1.07528357
3.34067034,2.28582040,0.00807261,0.16309543,0.26710328,0.82207959,0.05738836,0.24788317,0.45994082,1.06887529
3.34667334,2.28961723,0.00854750,0.16487041,0.28434281,0.82803351,0.05784437,0.25072857,0.45375585,1.06395873
3.35267634,2.29450223,0.00908004,0.16646749,0.30231602,0.83332522,0.05815915,0.25338122,0.44785628,1.06037664
3.35867934,2.30011498,0.00966949,0.16784821,0.32080065,0.83791205,0.05833484,0.25576049,0.44218588,1.05794923
3.36468234,2.30605747,0.01031365,0.16898008,0.33954731,0.84173553,0.05837654,0.25779577,0.43667635,1.05647519
3.37068534,2.31189436,0.01100879,0.16983604,0.35828329,0.84471791,0.05829175,0.25942668,0.43124991,1.05573337
3.37668834,2.31715556,0.01174970,0.17039379,0.37671768,0.84676028,0.05808986,0.26060300,0.42582240,1.05548533
3.38269135,2.32134177,0.01252966,0.17063503,0.39454760,0.84774248,0.05778149,0.26128448,0.42030655,1.05547899
3.38869435,2.32393336,0.01334064,0.17054477,0.41146554,0.84752509,0.05737798,0.26144054,0.41461570,1.05545360
3.39469735,2.32440272,0.01417342,0.17011072,0.42716756,0.84595349,0.05689081,0.26105010,0.40866742,1.05514597
3.40070035,2.32223008,0.01501784,0.16932294,0.44136199,0.84286387,0.05633128,0.26010145,0.40238736,1.05429801
3.40670335,2.31692211,0.01586313,0.16817368,0.45377850,0.83809107,0.05571015,0.25859230,0.39571288,1.05266527
3.41270635,2.30803288,0.01669822,0.16665747,0.46417690,0.83147774,0.05503751,0.25652997,0.38859641,1.05002627
3.41870935,2.29518596,0.01751213,0.16477150,0.47235552,0.82288437,0.05432278,0.25393178,0.38100852,1.04619222
3.42471236,2.27809659,0.01829431,0.16251623,0.47815863,0.81219972,0.05357483,0.25082545,0.37294040,1.04101649
3.43071536,2.25659262,0.01903510,0.15989612,0.48148255,0.79935088,0.05280218,0.24724959,0.36440569,1.03440346
3.43671836,2.23063275,0.01972602,0.15692047,0.48228013,0.78431250,0.05201331,0.24325410,0.35544165,1.02631606
3.44272136,2.20032086,0.02036009,0.15360430,0.48056330,0.76711456,0.05121703,0.23890033,0.34610936,1.01678130
3.44872436,2.16591512,0.02093212,0.14996906,0.47640351,0.74784818,0.05042281,0.23426101,0.33649313,1.00589361
3.45472736,2.12783097,0.02143883,0.14604329,0.46993005,0.72666904,0.04964109,0.22941975,0.32669892,0.99381511
3.46073037,2.08663727,0.02187896,0.14186289,0.46132614,0.70379830,0.04888356,0.22447003,0.31685190,0.98077286
3.46673337,2.04304528,0.02225323,0.13747112,0.45082293,0.67952068,0.04816326,0.21951369,0.30709308,0.96705278
3.47273637,1.99789058,0.02256423,0.13291830,0.43869183,0.65417994,0.04749462,0.21465879,0.29757529,0.95299026
3.47873937,1.95210836,0.02281623,0.12826103,0.42523515,0.62817176,0.04689340,0.21001699,0.28845841,0.93895784
3.48474237,1.90670298,0.02301485,0.12356108,0.41077580,0.60193441,0.04637634,0.20570030,0.27990427,0.92535018
3.49074537,1.86271302,0.02316672,0.11888396,0.39564621,0.57593758,0.04596091,0.20181755,0.27207118,0.91256712
3.49674837,1.82117341,0.02327904,0.11429719,0.38017716,0.55066985,0.04566475,0.19847047,0.26510856,0.90099546
3.50275138,1.78307623,0.02335920,0.10986834,0.36468683,0.52662530,0.04550518,0.19574973,0.25915166,0.89099040
3.50875438,1.74933225,0.02341431,0.10566305,0.34947071,0.50428989,0.04549859,0.19373101,0.25431678,0.88285755
3.51475738,1.72073484,0.02345078,0.10174300,0.33479265,0.48412797,0.04565982,0.19247134,0.25069713,0.87683652
3.52076038,1.69792822,0.02347402,0.09816393,0.32087745,0.46656956,0.04600168,0.19200593,0.24835947,0.87308693
3.52676338,1.68138150,0.02348813,0.09497399,0.30790529,0.45199885,0.04653436,0.19234567,0.24734185,0.87167769
3.53276638,1.67136988,0.02349569,0.09221230,0.29600824,0.44074405,0.04726506,0.19347544,0.24765228,0.87258030
3.53876938,1.66796384,0.02349773,0.08990790,0.28526872,0.43306918,0.04819770,0.19535338,0.24926869,0.87566645
3.54477239,1.67102702,0.02349365,0.08807916,0.27572014,0.42916775,0.04933268,0.19791129,0.25213988,0.88071040
3.55077539,1.68022263,0.02348141,0.08673364,0.26734954,0.42915851,0.05066690,0.20105601,0.25618764,0.88739595
3.55677839,1.69502834,0.02345767,0.08586839,0.26010190,0.43308335,0.05219371,0.20467204,0.26130976,0.89532790
3.56278139,1.71475865,0.02341808,0.08547071,0.25388606,0.44090728,0.05390310,0.20862504,0.26738382,0.90404741
3.56878439,1.73859377,0.02335762,0.08551934,0.24858174,0.45252039,0.05578190,0.21276631,0.27427159,0.91305061
3.57478739,1.76561354,0.02327092,0.08598593,0.24404750,0.46774164,0.05781402,0.21693803,0.28182378,0.92180958
3.58079040,1.79483482,0.02315263,0.08683685,0.24012898,0.48632446,0.05998074,0.22097894,0.28988491,0.92979469
3.58679340,1.82525055,0.02299782,0.08803505,0.23666738,0.50796383,0.06226097,0.22473041,0.29829809,0.93649725
3.59279640,1.85586877,0.02280220,0.08954206,0.23350745,0.53230470,0.06463152,0.22804241,0.30690946,0.94145129
3.59879940,1.88574984,0.02256248,0.09131994,0.23050498,0.55895165,0.06706731,0.23077939,0.31557220,0.94425359
3.60480240,1.91404043,0.02227648,0.09333307,0.22753329,0.58747941,0.06954157,0.23282558,0.32414986,0.94458084
3.61080540,1.94000279,0.02194330,0.09554969,0.22448856,0.61744422,0.07202601,0.23408955,0.33251891,0.94220328
3.61680840,1.96303838,0.02156337,0.09794320,0.22129384,0.64839560,0.07449097,0.23450794,0.34057067,0.93699420
3.62281141,1.98270512,0.02113836,0.10049307,0.21790162,0.67988850,0.07690557,0.23404802,0.34821229,0.92893484
3.62881441,1.99872785,0.02067116,0.10318534,0.21429492,0.71149534,0.07923792,0.23270908,0.35536717,0.91811469
3.63481741,2.01100183,0.02016572,0.10601281,0.21048694,0.74281784,0.08145537,0.23052260,0.36197467,0.90472715
3.64082041,2.01958972,0.01962683,0.10897474,0.20651939,0.77349824,0.08352484,0.22755115,0.36798932,0.88906091
3.64682341,2.02471234,0.01905999,0.11207625,0.20245951,0.80322955,0.08541326,0.22388609,0.37337967,0.87148753
3.65282641,2.02673402,0.01847116,0.11532743,0.19839617,0.83176456,0.08708815,0.21964425,0.37812695,0.85244588
3.65882941,2.02614342,0.01786658,0.11874217,0.19443501,0.85892324,0.08851829,0.21496360,0.38222353,0.83242419
3.66483242,2.02353073,0.01725259,0.12233683,0.19069309,0.88459815,0.08967450,0.20999824,0.38567149,0.81194058
3.67083542,2.01956239,0.01663552,0.12612886,0.18729317,0.90875765,0.09053052,0.20491282,0.38848125,0.79152291
3.67683842,2.01495426,0.01602156,0.13013532,0.18435778,0.93144655,0.09106398,0.19987668,0.39067034,0.77168878
3.68284142,2.01044421,0.01541672,0.13437155,0.18200356,0.95278408,0.09125730,0.19505793,0.39226239,0.75292655
3.68884442,2.00676518,0.01482674,0.13884989,0.18033584,0.97295912,0.09109864,0.19061768,0.39328630,0.73567802
3.69484742,2.00461935,0.01425716,0.14357860,0.17944382,0.99222261,0.09058270,0.18670461,0.39377550,0.72032345
3.70085043,2.00465421,0.01371326,0.14856097,0.17939643,1.01087729,0.08971141,0.18345014,0.39376739,0.70716931
3.70685343,2.00744113,0.01320015,0.15379468,0.18023906,1.02926512,0.08849439,0.18096430,0.39330270,0.69643918
3.71285643,2.01345689,0.01272271,0.15927136,0.18199121,1.04775266,0.08694921,0.17933246,0.39242490,0.68826799
3.71885943,2.02306856,0.01228568,0.16497644,0.18464527,1.06671494,0.08510130,0.17861299,0.39117949,0.68269966
3.72486243,2.03652215,0.01189360,0.17088914,0.18816620,1.08651848,0.08298370,0.17883589,0.38961314,0.67968812
3.73086543,2.05393503,0.01155077,0.17698275,0.19249240,1.10750415,0.08063633,0.18000246,0.38777271,0.67910146
3.73686843,2.07529252,0.01126123,0.18322501,0.19753752,1.12997065,0.07810515,0.18208595,0.38570414,0.68072912
3.74287144,2.10044864,0.01102861,0.18957873,0.20319321,1.15415932,0.07544097,0.18503309,0.38345124,0.68429152
3.74887444,2.12913098,0.01085605,0.19600245,0.20933268,1.18024121,0.07269805,0.18876656,0.38105449,0.68945194
3.75487744,2.16094974,0.01074604,0.20245135,0.21581501,1.20830699,0.06993256,0.19318811,0.37854986,0.69583005
3.76088044,2.19541065,0.01070027,0.20887815,0.22248991,1.23836038,0.06720097,0.19818233,0.37596786,0.70301658
3.76688344,2.23193163,0.01071948,0.21523426,0.22920285,1.27031558,0.06455835,0.20362089,0.37333280,0.71058869
3.77288644,2.26986267,0.01080331,0.22147091,0.23580028,1.30399901,0.06205676,0.20936705,0.37066255,0.71812528
3.77888944,2.30850859,0.01095020,0.22754050,0.24213490,1.33915538,0.05974378,0.21528034,0.36796857,0.72522204
3.78489245,2.34715384,0.01115722,0.23339801,0.24807052,1.37545807,0.05766110,0.22122115,0.36525666,0.73150540
3.79089545,2.38508877,0.01142012,0.23900249,0.25348656,1.41252337,0.05584350,0.22705523,0.36252803,0.73664510
3.79689845,2.42163629,0.01173324,0.24431866,0.25828186,1.44992807,0.05431794,0.23265778,0.35978104,0.74036501
3.80290145,2.45617817,0.01208959,0.24931850,0.26237774,1.48722953,0.05310308,0.23791705,0.35701325,0.74245163
3.80890445,2.48817978,0.01248096,0.25398284,0.26572012,1.52398733,0.05220898,0.24273746,0.35422389,0.74276033
3.81490745,2.51721231,0.01289805,0.25830284,0.26828068,1.55978534,0.05163723,0.24704191,0.35141644,0.74121882
3.82091046,2.54297137,0.01333071,0.26228129,0.27005695,1.59425313,0.05138130,0.25077343,0.34860124,0.73782809
3.82691346,2.56529116,0.01376817,0.26593361,0.27107152,1.62708542,0.05142719,0.25389604,0.34579792,0.73266055
3.83291646,2.58415323,0.01419931,0.26928851,0.27137012,1.65805850,0.05175427,0.25639475,0.34303746,0.72585571
3.83891946,2.59968923,0.01461300,0.27238817,0.27101894,1.68704263,0.05233634,0.25827487,0.34036360,0.71761345
3.84492246,2.61217734,0.01499843,0.27528778,0.27010122,1.71400955,0.05314280,0.25956056,0.33783367,0.70818527
3.85092546,2.62203209,0.01534535,0.27805454,0.26871326,1.73903444,0.05413991,0.26029269,0.33551835,0.69786375
3.85692846,2.62978771,0.01564448,0.28076593,0.26696001,1.76229223,0.05529200,0.26052629,0.33350070,0.68697075
3.86293147,2.63607563,0.01588769,0.28350730,0.26495054,1.78404800,0.05656276,0.26032735,0.33187406,0.67584472
3.86893447,2.64159665,0.01606825,0.28636884,0.26279357,1.80464209,0.05791630,0.25976957,0.33073914,0.66482759
3.87493747,2.64708903,0.01618104,0.28944189,0.26059310,1.82447029,0.05931821,0.25893073,0.33020022,0.65425180
3.88094047,2.65329369,0.01622266,0.29281493,0.25844464,1.84396032,0.06073636,0.25788923,0.33036076,0.64442777
3.88694347,2.66091820,0.01619145,0.29656917,0.25643186,1.86354573,0.06214166,0.25672070,0.33131852,0.63563245
3.89294647,2.67060102,0.01608753,0.30077408,0.25462408,1.88363851,0.06350843,0.25549488,0.33316063,0.62809918
3.89894947,2.68287802,0.01591272,0.30548308,0.25307454,1.90460216,0.06481486,0.25427295,0.33595867,0.62200937
3.90495248,2.69815280,0.01567045,0.31072953,0.25181953,1.92672663,0.06604306,0.25310542,0.33976423,0.61748617
3.91095548,2.71667254,0.01536553,0.31652345,0.25087847,1.95020665,0.06717914,0.25203051,0.34460526,0.61459037
3.91695848,2.73851084,0.01500402,0.32284887,0.25025484,1.97512487,0.06821316,0.25107338,0.35048332,0.61331873
3.92296148,2.76355860,0.01459296,0.32966244,0.24993792,2.00144086,0.06913897,0.25024588,0.35737211,0.61360474
3.92896448,2.79152377,0.01414013,0.33689299,0.24990531,2.02898685,0.06995410,0.24954720,0.36521731,0.61532186
3.93496748,2.82194022,0.01365381,0.34444246,0.25012593,2.05747062,0.07065959,0.24896500,0.37393794,0.61828891
3.94097049,2.85418572,0.01314254,0.35218809,0.25056356,2.08648547,0.07126000,0.24847727,0.38342906,0.62227771
3.94697349,2.88750821,0.01261490,0.35998585,0.25118053,2.11552711,0.07176334,0.24805460,0.39356585,0.62702240
3.95297649,2.92105931,0.01207929,0.36767493,0.25194146,2.14401642,0.07218124,0.24766294,0.40420879,0.63223024
3.95897949,2.95393357,0.01154382,0.37508322,0.25281690,2.17132708,0.07252911,0.24726641,0.41520977,0.63759334
3.96498249,2.98521138,0.01101614,0.38203345,0.25378654,2.19681642,0.07282646,0.24683035,0.42641864,0.64280097
3.97098549,3.01400345,0.01050335,0.38834971,0.25484191,2.21985794,0.07309720,0.24632414,0.43769003,0.64755182
3.97698849,3.03949442,0.01001196,0.39386406,0.25598835,2.23987352,0.07337005,0.24572380,0.44888977,0.65156575
3.98299150,3.06098333,0.00954785,0.39842288,0.25724611,2.25636348,0.07367888,0.24501417,0.45990083,0.65459458
3.98899450,3.07791860,0.00911627,0.40189268,0.25865059,2.26893278,0.07406293,0.24419054,0.47062812,0.65643131
3.99499750,3.08992558,0.00872189,0.40416502,0.26025151,2.27731170,0.07456697,0.24325958,0.48100203,0.65691759
4.00100050,3.09682509,0.00836877,0.40516032,0.26211109,2.28136990,0.07524118,0.24223962,0.49098039,0.65594892
4.00700350,3.09864188,0.00806049,0.40483044,0.26430137,2.28112288,0.07614082,0.24116015,0.50054874,0.65347752
4.01300650,3.09560236,0.00780010,0.40315984,0.26690056,2.27673047,0.07732552,0.24006056,0.50971888,0.64951273
4.01900950,3.08812187,0.00759025,0.40016539,0.26998885,2.26848755,0.07885834,0.23898831,0.51852588,0.64411899
4.02501251,3.07678196,0.00743315,0.39589473,0.27364362,2.25680737,0.08080430,0.23799647,0.52702353,0.63741143
4.03101551,3.06229920,0.00733065,0.39042349,0.27793445,2.24219864,0.08322868,0.23714083,0.53527883,0.62954958
4.03701851,3.04548700,0.00728425,0.38385144,0.28291811,2.22523767,0.08619491,0.23647679,0.54336574,0.62072932
4.04302151,3.02721288,0.00729506,0.37629785,0.28863382,2.20653725,0.08976213,0.23605616,0.55135857,0.61117359
4.04902451,3.00835339,0.00736391,0.36789628,0.29509902,2.18671413,0.09398256,0.23592403,0.55932576,0.60112240
4.05502751,2.98974928,0.00749122,0.35878920,0.30230596,2.16635706,0.09889871,0.23611594,0.56732419,0.59082260
4.06103052,2.97216343,0.00767712,0.34912266,0.31021922,2.14599705,0.10454053,0.23665547,0.57539475,0.58051789
4.06703352,2.95624379,0.00792140,0.33904117,0.31877442,2.12608179,0.11092273,0.23755248,0.58355930,0.57043963
4.07303652,2.94249318,0.00822353,0.32868327,0.32787819,2.10695534,0.11804220,0.23880191,0.59181945,0.56079875
4.07903952,2.93124769,0.00858271,0.31817771,0.33740948,2.08884434,0.12587594,0.24038344,0.60015720,0.55177922
4.08504252,2.92266436,0.00899789,0.30764051,0.34722210,2.07185121,0.13437945,0.24226184,0.60853747,0.54353318
4.09104552,2.91671884,0.00946783,0.29717293,0.35714857,2.05595450,0.14348574,0.24438811,0.61691238,0.53617799
4.09704852,2.91321260,0.00999120,0.28686039,0.36700494,2.04101624,0.15310513,0.24670127,0.62522702,0.52979511
4.10305153,2.91178920,0.01056660,0.27677214,0.37659655,2.02679541,0.16312591,0.24913073,0.63342631,0.52443082
4.10905453,2.91195821,0.01119272,0.26696188,0.38572426,2.01296670,0.17341589,0.25159912,0.64146237,0.52009844
4.11505753,2.91312530,0.01186840,0.25746884,0.39419116,1.99914306,0.18382480,0.25402543,0.64930199,0.51678205
4.12106053,2.91462652,0.01259272,0.24831946,0.40180911,1.98490071,0.19418764,0.25632823,0.65693344,0.51444103
4.12706353,2.91576469,0.01336511,0.23952940,0.40840508,1.96980497,0.20432876,0.25842890,0.66437219,0.51301543
4.13306653,2.91584578,0.01418540,0.23110562,0.41382688,1.95343542,0.21406664,0.26025463,0.67166483,0.51243144
4.13906953,2.91421329,0.01505389,0.22304850,0.41794803,1.93540884,0.22321916,0.26174108,0.67889090,0.51260687
4.14507254,2.91027863,0.01597133,0.21535389,0.42067157,1.91539895,0.23160914,0.26283456,0.68616226,0.51345607
4.15107554,2.90354610,0.01693895,0.20801483,0.42193265,1.89315175,0.23906996,0.26349358,0.69361972,0.51489416
4.15707854,2.89363122,0.01795836,0.20102295,0.42169986,1.86849591,0.24545096,0.26368990,0.70142710,0.51684025
4.16308154,2.88027166,0.01903144,0.19436954,0.41997515,1.84134788,0.25062249,0.26340869,0.70976278,0.51921950
4.16908454,2.86333045,0.02016018,0.18804616,0.41679254,1.81171175,0.25448016,0.26264823,0.71880910,0.52196398
4.17508754,2.84279171,0.02134647,0.18204497,0.41221562,1.77967409,0.25694834,0.26141885,0.72874011,0.52501237
4.18109055,2.81874936,0.02259180,0.17635858,0.40633402,1.74539447,0.25798254,0.25974139,0.73970832,0.52830850
4.18709355,2.79139002,0.02389699,0.17097972,0.39925910,1.70909246,0.25757064,0.25764515,0.75183126,0.53179907
4.19309655,2.76097111,0.02526184,0.16590061,0.39111909,1.67103200,0.25573288,0.25516563,0.76517842,0.53543058
4.19909955,2.72779602,0.02668474,0.16111226,0.38205386,1.63150441,0.25252068,0.25234195,0.77975970,0.53914604
4.20510255,2.69218769,0.02816236,0.15660372,0.37220975,1.59081102,0.24801422,0.24921439,0.79551583,0.54288145
4.21110555,2.65446270,0.02968926,0.15236124,0.36173450,1.54924649,0.24231902,0.24582193,0.81231172,0.54656269
4.21710855,2.61490720,0.03125765,0.14836776,0.35077275,1.50708399,0.23556171,0.24220017,0.82993311,0.55010291
4.22311156,2.57375639,0.03285709,0.14460237,0.33946206,1.46456277,0.22788506,0.23837949,0.84808697,0.55340080
4.22911456,2.53117878,0.03447441,0.14104010,0.32792976,1.42187906,0.21944271,0.23438386,0.86640595,0.55633997
4.23511756,2.48726606,0.03609363,0.13765200,0.31629072,1.37918047,0.21039371,0.23023005,0.88445675,0.55878958
