energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
0.03301651,5.33059944,0.14433858,2.42373830,2.25082211,0.21258986,0.81118315,0.22461499,0.13882773,2.02491454
0.03901951,5.29541858,0.14144828,2.38595150,2.21084943,0.20930406,0.81106677,0.22684760,0.13383372,2.05132261
0.04502251,5.27127865,0.13849235,2.35081055,2.17686848,0.20621964,0.81024094,0.23055627,0.12911754,2.08264368
0.05102551,5.25759364,0.13547916,2.31843363,2.14896601,0.20334689,0.80851309,0.23563884,0.12468716,2.11815728
0.05702851,5.25354112,0.13241318,2.28882459,2.12705383,0.20068815,0.80572653,0.24197478,0.12053913,2.15709441
0.06303152,5.25808646,0.12929507,2.26187982,2.11087603,0.19823838,0.80176445,0.24942716,0.11665958,2.19865294
0.06903452,5.27001570,0.12612212,2.23739969,2.10002251,0.19598589,0.79655256,0.25784511,0.11302568,2.24201421
0.07503752,5.28797543,0.12288884,2.21510357,2.09394789,0.19391348,0.79006034,0.26706690,0.10960736,2.28636055
0.08104052,5.31051831,0.11958783,2.19464775,2.09199517,0.19199972,0.78230089,0.27692333,0.10636939,2.33089344
0.08704352,5.33615211,0.11621084,2.17564526,2.09342264,0.19022037,0.77332946,0.28724148,0.10327343,2.37485157
0.09304652,5.36339042,0.11274981,2.15768668,2.09743317,0.18854992,0.76324054,0.29784863,0.10028017,2.41752866
0.09904952,5.39080278,0.10919810,2.14036087,2.10320438,0.18696307,0.75216377,0.30857615,0.09735131,2.45829009
0.10505253,5.41706235,0.10555161,2.12327485,2.10991855,0.18543612,0.74025889,0.31926337,0.09445139,2.49658806
0.11105553,5.44098918,0.10180976,2.10607196,2.11679108,0.18394826,0.72770976,0.32976110,0.09154929,2.53197460
0.11705853,5.46158752,0.09797641,2.08844762,2.12309636,0.18248267,0.71471790,0.33993480,0.08861940,2.56411193
0.12306153,5.47807577,0.09406048,2.07016229,2.12819027,0.18102737,0.70149566,0.34966729,0.08564248,2.59277977
0.12906453,5.48990814,0.09007638,2.05105113,2.13152852,0.17957585,0.68825936,0.35886082,0.08260607,2.61787916
0.13506753,5.49678741,0.08604406,2.03103034,2.13268033,0.17812745,0.67522269,0.36743850,0.07950463,2.63943264
0.14107054,5.49866837,0.08198888,2.01010003,2.13133723,0.17668746,0.66259041,0.37534498,0.07633922,2.65758060
0.14707354,5.49575237,0.07794112,1.98834379,2.12731685,0.17526697,0.65055286,0.38254652,0.07311707,2.67257389
0.15307654,5.48847307,0.07393519,1.96592518,2.12056187,0.17388252,0.63928109,0.38903027,0.06985074,2.68476272
0.15907954,5.47747434,0.07000871,1.94308149,2.11113450,0.17255549,0.62892291,0.39480290,0.06655724,2.69458233
0.16508254,5.46358127,0.06620123,1.92011506,2.09920690,0.17131132,0.61959984,0.39988874,0.06325699,2.70253573
0.17108554,5.44776530,0.06255299,1.89738263,2.08504815,0.17017860,0.61140498,0.40432727,0.05997277,2.70917410
0.17708854,5.43110499,0.05910342,1.87528316,2.06900850,0.16918798,0.60440165,0.40817037,0.05672862,2.71507554
0.18309155,5.41474358,0.05588977,1.85424443,2.05150155,0.16837099,0.59862292,0.41147917,0.05354888,2.72082272
0.18909455,5.39984481,0.05294568,1.83470889,2.03298516,0.16775886,0.59407169,0.41432083,0.05045730,2.72698044
0.19509755,5.38754841,0.05029992,1.81711903,2.01394169,0.16738116,0.59072148,0.41676518,0.04747625,2.73407360
0.20110055,5.37892648,0.04797525,1.80190263,1.99485844,0.16726461,0.58851758,0.41888153,0.04462607,2.74256644
0.20710355,5.37494193,0.04598748,1.78945818,1.97620860,0.16743179,0.58737864,0.42073561,0.04192465,2.75284379
0.21310655,5.37641026,0.04434484,1.78014065,1.95843349,0.16789999,0.58719857,0.42238679,0.03938701,2.76519484
0.21910955,5.38396556,0.04304754,1.77424807,1.94192646,0.16868012,0.58784871,0.42388563,0.03702514,2.77980000
0.22511256,5.39803156,0.04208762,1.77200892,1.92701875,0.16977577,0.58918021,0.42527190,0.03484786,2.79672128
0.23111556,5.41879870,0.04144919,1.77357085,1.91396773,0.17118246,0.59102671,0.42657302,0.03286086,2.81589656
0.23711856,5.44620762,0.04110878,1.77899095,1.90294764,0.17288707,0.59320723,0.42780300,0.03106672,2.83713776
0.24312156,5.47993973,0.04103611,1.78822780,1.89404311,0.17486751,0.59552932,0.42896192,0.02946508,2.86013314
0.24912456,5.51941517,0.04119499,1.80113582,1.88724548,0.17709264,0.59779254,0.43003590,0.02805278,2.88445360
0.25512756,5.56379835,0.04154443,1.81746203,1.88245206,0.17952249,0.59979216,0.43099757,0.02682407,2.90956279
0.26113057,5.61201122,0.04203990,1.83684571,1.87946826,0.18210874,0.60132319,0.43180702,0.02577083,2.93483076
0.26713357,5.66275401,0.04263472,1.85882107,1.87801265,0.18479546,0.60218458,0.43241316,0.02488280,2.95955073
0.27313657,5.71453315,0.04328144,1.88282322,1.87772472,0.18752022,0.60218366,0.43275552,0.02414779,2.98295867
0.27913957,5.76569595,0.04393323,1.90819741,1.87817529,0.19021529,0.60114056,0.43276635,0.02355197,3.00425487
0.28514257,5.81447115,0.04454525,1.93421161,1.87887924,0.19280926,0.59889262,0.43237294,0.02308009,3.02262722
0.29114557,5.85901442,0.04507582,1.96007218,1.87931032,0.19522865,0.59529861,0.43150025,0.02271578,3.03727532
0.29714857,5.89745774,0.04548756,1.98494243,1.87891761,0.19739977,0.59024257,0.43007356,0.02244182,3.04743486
0.30315158,5.92796128,0.04574823,2.00796348,1.87714312,0.19925061,0.58363718,0.42802124,0.02224042,3.05240158
0.30915458,5.94876628,0.04583149,2.02827694,1.87344020,0.20071274,0.57542647,0.42527744,0.02209358,3.05155412
0.31515758,5.95824743,0.04571728,2.04504874,1.86729194,0.20172317,0.56558777,0.42178471,0.02198338,3.04437504
0.32116058,5.95496307,0.04539210,2.05749323,1.85822915,0.20222613,0.55413287,0.41749644,0.02189233,3.03046948
0.32716358,5.93770166,0.04484901,2.06489685,1.84584721,0.20217459,0.54110814,0.41237897,0.02180366,3.00958078
0.33316658,5.90552289,0.04408739,2.06664042,1.82982116,0.20153168,0.52659390,0.40641346,0.02170171,2.98160256
0.33916958,5.85779201,0.04311257,2.06221933,1.80991863,0.20027176,0.51070279,0.39959736,0.02157218,2.94658688
0.34517259,5.79420623,0.04193524,2.05126071,1.78600985,0.19838126,0.49357741,0.39194536,0.02140242,2.90474808
0.35117559,5.71481202,0.04057071,2.03353718,1.75807457,0.19585913,0.47538718,0.38348996,0.02118168,2.85646205
0.35717859,5.62001260,0.03903818,2.00897633,1.72620544,0.19271704,0.45632469,0.37428147,0.02090129,2.80226090
0.36318159,5.51056533,0.03735985,1.97766584,1.69060775,0.18897916,0.43660165,0.36438748,0.02055481,2.74282297
0.36918459,5.38756865,0.03556001,1.93985382,1.65159547,0.18468168,0.41644449,0.35389185,0.02013809,2.67895839
0.37518759,5.25243908,0.03366422,1.89594441,1.60958370,0.17987200,0.39608996,0.34289309,0.01964932,2.61159055
0.38119060,5.10687867,0.03169849,1.84648887,1.56507778,0.17460760,0.37578073,0.33150238,0.01908894,2.54173375
0.38719360,4.95283396,0.02968852,1.79217227,1.51865944,0.16895474,0.35576114,0.31984106,0.01845960,2.47046792
0.39319660,4.79244767,0.02765903,1.73379649,1.47097054,0.16298688,0.33627326,0.30803777,0.01776593,2.39891077
0.39919960,4.62800457,0.02563326,1.67225993,1.42269489,0.15678299,0.31755325,0.29622532,0.01701439,2.32818845
0.40520260,4.46187324,0.02363247,1.60853475,1.37453888,0.15042574,0.29982810,0.28453737,0.01621301,2.25940556
0.41120560,4.29644567,0.02167567,1.54364231,1.32721167,0.14399963,0.28331274,0.27310492,0.01537108,2.19361530
0.41720860,4.13407647,0.01977939,1.47862779,1.28140544,0.13758913,0.26820754,0.26205294,0.01449888,2.13179099
0.42321161,3.97702382,0.01795753,1.41453452,1.23777663,0.13127688,0.25469609,0.25149702,0.01360740,2.07479968
0.42921461,3.82739373,0.01622141,1.35237903,1.19692857,0.12514194,0.24294327,0.24154030,0.01270799,2.02337881
0.43521761,3.68708962,0.01457977,1.29312745,1.15939622,0.11925823,0.23309353,0.23227072,0.01181207,1.97811679
0.44122061,3.55776845,0.01303892,1.23767380,1.12563323,0.11369314,0.22526931,0.22375872,0.01093089,1.93943797
0.44722361,3.44080474,0.01160292,1.18682083,1.09600191,0.10850633,0.21956957,0.21605545,0.01007526,1.90759277
0.45322661,3.33726330,0.01027377,1.14126368,1.07076605,0.10374874,0.21606840,0.20919158,0.00925535,1.88265295
0.45922961,3.24788129,0.00905165,1.10157670,1.05008679,0.09946185,0.21481357,0.20317671,0.00848048,1.86451251
0.46523262,3.17305977,0.00793517,1.06820361,1.03402147,0.09567720,0.21582526,0.19799947,0.00775898,1.85289374
0.47123562,3.11286456,0.00692159,1.04145094,1.02252528,0.09241607,0.21909478,0.19362825,0.00709810,1.84735850
0.47723862,3.06703604,0.00600710,1.02148486,1.01545548,0.08968950,0.22458333,0.19001255,0.00650392,1.84732402
0.48324162,3.03500711,0.00518702,1.00833107,1.01257783,0.08749832,0.23222109,0.18708492,0.00598127,1.85208268
0.48924462,3.01592833,0.00445600,1.00187770,1.01357499,0.08583359,0.24190644,0.18476341,0.00553373,1.86082501
0.49524762,3.00869915,0.00380826,1.00188096,1.01805633,0.08467698,0.25350561,0.18295446,0.00516363,1.87266501
0.50125063,3.01200394,0.00323770,1.00797312,1.02556894,0.08400144,0.26685274,0.18155600,0.00487204,1.88666697
0.50725363,3.02435155,0.00273809,1.01967272,1.03560941,0.08377191,0.28175053,0.18046091,0.00465879,1.90187268
0.51325663,3.04411706,0.00230322,1.03639659,1.04763600,0.08394612,0.29797160,0.17956040,0.00452254,1.91732827
0.51925963,3.06958448,0.00192693,1.05747350,1.06108096,0.08447552,0.31526051,0.17874746,0.00446077,1.93210979
0.52526263,3.09898923,0.00160328,1.08215895,1.07536277,0.08530620,0.33333661,0.17792005,0.00446989,1.94534655
0.53126563,3.13055927,0.00132658,1.10965112,1.08989796,0.08637995,0.35189775,0.17698409,0.00454522,1.95624188
0.53726863,3.16255403,0.00109146,1.13910745,1.10411251,0.08763531,0.37062477,0.17585601,0.00468114,1.96409036
0.54327164,3.19330016,0.00089289,1.16966167,1.11745247,0.08900866,0.38918675,0.17446484,0.00487110,1.96829149
0.54927464,3.22122374,0.00072622,1.20044106,1.12939387,0.09043540,0.40724701,0.17275380,0.00510775,1.96835918
0.55527764,3.24487802,0.00058720,1.23058348,1.13945167,0.09185111,0.42446956,0.17068126,0.00538300,1.96392728
0.56128064,3.26296672,0.00047199,1.25925402,1.14718766,0.09319269,0.44052604,0.16822121,0.00568820,1.95475088
0.56728364,3.27436232,0.00037710,1.28566088,1.15221728,0.09439962,0.45510279,0.16536297,0.00601424,1.94070382
0.57328664,3.27811939,0.00029946,1.30907011,1.15421518,0.09541504,0.46790789,0.16211052,0.00635170,1.92177254
0.57928964,3.27348292,0.00023635,1.32881900,1.15291946,0.09618688,0.47867794,0.15848118,0.00669106,1.89804678
0.58529265,3.25989174,0.00018538,1.34432765,1.14813454,0.09666891,0.48718435,0.15450395,0.00702285,1.86970768
0.59129565,3.23697735,0.00014449,1.35510860,1.13973257,0.09682163,0.49323885,0.15021743,0.00733790,1.83701383
0.59729865,3.20455835,0.00011191,1.36077419,1.12765340,0.09661309,0.49669804,0.14566756,0.00762748,1.80028593
0.60330165,3.16263109,0.00008612,1.36104148,1.11190304,0.09601945,0.49746683,0.14090516,0.00788356,1.75989081
0.60930465,3.11135695,0.00006585,1.35573460,1.09255074,0.09502550,0.49550055,0.13598348,0.00809895,1.71622544
0.61530765,3.05104685,0.00005002,1.34478458,1.06972481,0.09362478,0.49080572,0.13095587,0.00826753,1.66970158
0.62131066,2.98214371,0.00003775,1.32822662,1.04360718,0.09181965,0.48343937,0.12587359,0.00838435,1.62073170
0.62731366,2.90520351,0.00002830,1.30619496,1.01442701,0.08962097,0.47350693,0.12078394,0.00844576,1.56971663
0.63331666,2.82087556,0.00002108,1.27891565,0.98245363,0.08704770,0.46115886,0.11572867,0.00844953,1.51703543
0.63931966,2.72988275,0.00001560,1.24669739,0.94798879,0.08412618,0.44658601,0.11074295,0.00839480,1.46303763
0.64532266,2.63300233,0.00001146,1.20992087,0.91135881,0.08088928,0.43001398,0.10585458,0.00828217,1.40803814
0.65132566,2.53104771,0.00000837,1.16902700,0.87290663,0.07737535,0.41169663,0.10108374,0.00811355,1.35231465
0.65732866,2.42485172,0.00000606,1.12450440,0.83298416,0.07362709,0.39190907,0.09644319,0.00789215,1.29610763
0.66333167,2.31525174,0.00000437,1.07687657,0.79194503,0.06969030,0.37094028,0.09193874,0.00762229,1.23962236
0.66933467,2.20307676,0.00000312,1.02668924,0.75013806,0.06561262,0.34908571,0.08757012,0.00730922,1.18303297
0.67533767,2.08913647,0.00000222,0.97449804,0.70790146,0.06144228,0.32664009,0.08333207,0.00695900,1.12648779
0.68134067,1.97421247,0.00000156,0.92085710,0.66555789,0.05722690,0.30389059,0.07921556,0.00657820,1.07011559
0.68734367,1.85905122,0.00000110,0.86630859,0.62341051,0.05301236,0.28111077,0.07520918,0.00617374,1.01403229
0.69334667,1.74435885,0.00000076,0.81137346,0.58173990,0.04884184,0.25855522,0.07130040,0.00575264,0.95834743
0.69934967,1.63079719,0.00000053,0.75654367,0.54080182,0.04475496,0.23645514,0.06747687,0.00532185,0.90317021
0.70535268,1.51898107,0.00000036,0.70227567,0.50082581,0.04078714,0.21501506,0.06372751,0.00488801,0.84861442
0.71135568,1.40947645,0.00000025,0.64898545,0.46201452,0.03696911,0.19441040,0.06004337,0.00445734,0.79480219
0.71735868,1.30279904,0.00000017,0.59704488,0.42454354,0.03332656,0.17478628,0.05641840,0.00403544,0.74186622
0.72336168,1.19941342,0.00000011,0.54677943,0.38856178,0.02988008,0.15625714,0.05284975,0.00362726,0.68995050
0.72936468,1.09973232,0.00000007,0.49846699,0.35419221,0.02664513,0.13890737,0.04933802,0.00323696,0.63920949
0.73536768,1.00411599,0.00000005,0.45233787,0.32153282,0.02363226,0.12279268,0.04588715,0.00286792,0.58980587
0.74137069,0.91287176,0.00000003,0.40857558,0.29065782,0.02084736,0.10794209,0.04250414,0.00252271,0.54190719
0.74737369,0.82625363,0.00000002,0.36731853,0.26161896,0.01829208,0.09436049,0.03919855,0.00220312,0.49568157
0.75337669,0.74446210,0.00000001,0.32866226,0.23444689,0.01596430,0.08203155,0.03598194,0.00191020,0.45129289
0.75937969,0.66764431,0.00000001,0.29266227,0.20915265,0.01385864,0.07092077,0.03286718,0.00164434,0.40889568
0.76538269,0.59589462,0.00000001,0.25933716,0.18572909,0.01196700,0.06097874,0.02986771,0.00140531,0.36863026
0.77138569,0.52925571,0.00000000,0.22867212,0.16415246,0.01027906,0.05214426,0.02699687,0.00119241,0.33061824
0.77738869,0.46772036,0.00000000,0.20062262,0.14438393,0.00878289,0.04434740,0.02426724,0.00100449,0.29495877
0.78339170,0.41123400,0.00000000,0.17511815,0.12637124,0.00746535,0.03751228,0.02169006,0.00084012,0.26172573
0.78939470,0.35969794,0.00000000,0.15206608,0.11005034,0.00631261,0.03155964,0.01927480,0.00069759,0.23096592
0.79539770,0.31297345,0.00000000,0.13135541,0.09534709,0.00531052,0.02640905,0.01702883,0.00057509,0.20269850
0.80140070,0.27088652,0.00000000,0.11286053,0.08217906,0.00444495,0.02198083,0.01495723,0.00047069,0.17691546
0.80740370,0.23323319,0.00000000,0.09644473,0.07045727,0.00370209,0.01819755,0.01306274,0.00038248,0.15358324
0.81340670,0.19978546,0.00000000,0.08196361,0.06008795,0.00306871,0.01498530,0.01134583,0.00030857,0.13264526
0.81940970,0.17029735,0.00000000,0.06926824,0.05097435,0.00253230,0.01227457,0.00980486,0.00024715,0.11402525
0.82541271,0.14451129,0.00000000,0.05820800,0.04301841,0.00208121,0.01000092,0.00843635,0.00019654,0.09763121
0.83141571,0.12216427,0.00000000,0.04863320,0.03612236,0.00170476,0.00810528,0.00723531,0.00015517,0.08335974
0.83741871,0.10299391,0.00000000,0.04039734,0.03019024,0.00139326,0.00653422,0.00619565,0.00012162,0.07110054
0.84342171,0.08674400,0.00000000,0.03335903,0.02512921,0.00113807,0.00523984,0.00531051,0.00009465,0.06074092
0.84942471,0.07316955,0.00000000,0.02738358,0.02085075,0.00093154,0.00417971,0.00457271,0.00007313,0.05217004
0.85542771,0.06204116,0.00000000,0.02234431,0.01727158,0.00076703,0.00331655,0.00397510,0.00005609,0.04528285
0.86143072,0.05314853,0.00000000,0.01812343,0.01431451,0.00063882,0.00261795,0.00351090,0.00004272,0.03998341
0.86743372,0.04630320,0.00000000,0.01461272,0.01190891,0.00054209,0.00205596,0.00317399,0.00003230,0.03618760
0.87343672,0.04134038,0.00000000,0.01171392,0.00999110,0.00047284,0.00160670,0.00295913,0.00002424,0.03382511
0.87943972,0.03811978,0.00000000,0.00933885,0.00850453,0.00042781,0.00124995,0.00286210,0.00001807,0.03284061
0.88544272,0.03652572,0.00000000,0.00740935,0.00739968,0.00040443,0.00096878,0.00287979,0.00001337,0.03319411
0.89144572,0.03646628,0.00000000,0.00585714,0.00663391,0.00040073,0.00074912,0.00301022,0.00000982,0.03486049
0.89744872,0.03787170,0.00000000,0.00462346,0.00617109,0.00041529,0.00057946,0.00325244,0.00000716,0.03782824
0.90345173,0.04069213,0.00000000,0.00365871,0.00598114,0.00044713,0.00045049,0.00360639,0.00000519,0.04209748
0.90945473,0.04489480,0.00000000,0.00292214,0.00603951,0.00049572,0.00035489,0.00407272,0.00000373,0.04767723
0.91545773,0.05046073,0.00000000,0.00238145,0.00632657,0.00056085,0.00028703,0.00465253,0.00000266,0.05458224
0.92146073,0.05738124,0.00000000,0.00201253,0.00682694,0.00064262,0.00024284,0.00534705,0.00000189,0.06282930
0.92746373,0.06565428,0.00000000,0.00179934,0.00752894,0.00074143,0.00021965,0.00615732,0.00000133,0.07243338
0.93346673,0.07528094,0.00000000,0.00173385,0.00842393,0.00085787,0.00021610,0.00708389,0.00000093,0.08340363
0.93946973,0.08626222,0.00000000,0.00181624,0.00950587,0.00099282,0.00023206,0.00812644,0.00000064,0.09573954
0.94547274,0.09859642,0.00000000,0.00205523,0.01077088,0.00114737,0.00026869,0.00928352,0.00000044,0.10942752
0.95147574,0.11227716,0.00000000,0.00246868,0.01221694,0.00132286,0.00032841,0.01055230,0.00000030,0.12443799
0.95747874,0.12729253,0.00000000,0.00308434,0.01384383,0.00152097,0.00041500,0.01192833,0.00000021,0.14072340
0.96348174,0.14362526,0.00000000,0.00394097,0.01565314,0.00174375,0.00053373,0.01340551,0.00000014,0.15821723
0.96948474,0.16125433,0.00000000,0.00508950,0.01764854,0.00199371,0.00069147,0.01497604,0.00000009,0.17683426
0.97548774,0.18015792,0.00000000,0.00659455,0.01983624,0.00227397,0.00089689,0.01663058,0.00000006,0.19647223
0.98149075,0.20031791,0.00000000,0.00853601,0.02222565,0.00258836,0.00116068,0.01835846,0.00000004,0.21701491
0.98749375,0.22172570,0.00000000,0.01101085,0.02483025,0.00294160,0.00149571,0.02014804,0.00000003,0.23833674
0.99349675,0.24438947,0.00000000,0.01413490,0.02766857,0.00333947,0.00191731,0.02198720,0.00000002,0.26030881
0.99949975,0.26834232,0.00000000,0.01804468,0.03076537,0.00378899,0.00244343,0.02386391,0.00000001,0.28280606
1.00550275,0.29365133,0.00000000,0.02289907,0.03415285,0.00429863,0.00309489,0.02576692,0.00000001,0.30571550
1.01150575,0.32042672,0.00000000,0.02888076,0.03787184,0.00487843,0.00389550,0.02768641,0.00000000,0.32894502
1.01750875,0.34883088,0.00000000,0.03619734,0.04197301,0.00554020,0.00487218,0.02961480,0.00000000,0.35243238
1.02351176,0.37908653,0.00000000,0.04508185,0.04651782,0.00629760,0.00605502,0.03154742,0.00000000,0.37615388
1.02951476,0.41148335,0.00000000,0.05579262,0.05157924,0.00716624,0.00747716,0.03348313,0.00000000,0.40013214
1.03551776,0.44638241,0.00000000,0.06861232,0.05724214,0.00816363,0.00917469,0.03542488,0.00000000,0.42444249
1.04152076,0.48421784,0.00000000,0.08384588,0.06360315,0.00930913,0.01118629,0.03738006,0.00000000,0.44921732
1.04752376,0.52549499,0.00000000,0.10181731,0.07076999,0.01062375,0.01355279,0.03936067,0.00000000,0.47464792
1.05352676,0.57078464,0.00000000,0.12286517,0.07886017,0.01212983,0.01631651,0.04138328,0.00000000,0.50098353
1.05952976,0.62071292,0.00000000,0.14733656,0.08799892,0.01385070,0.01952051,0.04346868,0.00000000,0.52852706
1.06553277,0.67594673,0.00000000,0.17557967,0.09831641,0.01581005,0.02320750,0.04564137,0.00000000,0.55762752
1.07153577,0.73717456,0.00000000,0.20793481,0.10994424,0.01803136,0.02741873,0.04792865,0.00000000,0.58866908
1.07753877,0.80508322,0.00000000,0.24472402,0.12301115,0.02053709,0.03219263,0.05035962,0.00000000,0.62205698
1.08354177,0.88033065,0.00000000,0.28623935,0.13763808,0.02334778,0.03756324,0.05296385,0.00000000,0.65820069
1.08954477,0.96351580,0.00000000,0.33273014,0.15393272,0.02648117,0.04355866,0.05576993,0.00000000,0.69749476
1.09554777,1.05514641,0.00000000,0.38438946,0.17198369,0.02995115,0.05019927,0.05880397,0.00000000,0.74029828
1.10155078,1.15560599,0.00000000,0.44134037,0.19185440,0.03376672,0.05749607,0.06208790,0.00000000,0.78691357
1.10755378,1.26512123,0.00000000,0.50362217,0.21357715,0.03793103,0.06544891,0.06563803,0.00000000,0.83756523
1.11355678,1.38373141,0.00000000,0.57117750,0.23714734,0.04244044,0.07404494,0.06946352,0.00000000,0.89238047
1.11955978,1.51126134,0.00000000,0.64384071,0.26251838,0.04728368,0.08325722,0.07356515,0.00000000,0.95137175
1.12556278,1.64729929,0.00000000,0.72132828,0.28959745,0.05244123,0.09304352,0.07793431,0.00000000,1.01442265
1.13156578,1.79118139,0.00000000,0.80323179,0.31824231,0.05788483,0.10334558,0.08255233,0.00000000,1.08127794
1.13756878,1.94198374,0.00000000,0.88901423,0.34825966,0.06357734,0.11408868,0.08739018,0.00000000,1.15153844
1.14357179,2.09852320,0.00000000,0.97800997,0.37940498,0.06947279,0.12518176,0.09240853,0.00000000,1.22466128
1.14957479,2.25936755,0.00000000,1.06942906,0.41138424,0.07551681,0.13651802,0.09755832,0.00000000,1.29996576
1.15557779,2.42285542,0.00000000,1.16236591,0.44385747,0.08164734,0.14797617,0.10278163,0.00000000,1.37664503
1.16158079,2.58712564,0.00000000,1.25581264,0.47644419,0.08779574,0.15942213,0.10801304,0.00000000,1.45378304
1.16758379,2.75015566,0.00000000,1.34867690,0.50873077,0.09388805,0.17071143,0.11318125,0.00000000,1.53037662
1.17358679,2.90980794,0.00000000,1.43980384,0.54027937,0.09984671,0.18169205,0.11821110,0.00000000,1.60536170
1.17958979,3.06388282,0.00000000,1.52800181,0.57063841,0.10559237,0.19220776,0.12302564,0.00000000,1.67764269
1.18559280,3.21017610,0.00000000,1.61207094,0.59935404,0.11104596,0.20210186,0.12754847,0.00000000,1.74612402
1.19159580,3.34653926,0.00000000,1.69083363,0.62598245,0.11613073,0.21122111,0.13170599,0.00000000,1.80974245
1.19759880,3.47093985,0.00000000,1.76316611,0.65010227,0.12077444,0.21941985,0.13542969,0.00000000,1.86749878
1.20360180,3.58151987,0.00000000,1.82802950,0.67132690,0.12491136,0.22656406,0.13865815,0.00000000,1.91848770
1.20960480,3.67664947,0.00000000,1.88449956,0.68931596,0.12848421,0.23253530,0.14133887,0.00000000,1.96192445
1.21560780,3.75497399,0.00000000,1.93179355,0.70378562,0.13144574,0.23723423,0.14342975,0.00000000,1.99716727
1.22161081,3.81545226,0.00000000,1.96929327,0.71451718,0.13376012,0.24058371,0.14490021,0.00000000,2.02373464
1.22761381,3.85738462,0.00000000,1.99656332,0.72136367,0.13540385,0.24253125,0.14573181,0.00000000,2.04131666
1.23361681,3.88042957,0.00000000,2.01336359,0.72425412,0.13636635,0.24305076,0.14591851,0.00000000,2.04978033
1.23961981,3.88460854,0.00000000,2.01965571,0.72319531,0.13665010,0.24214349,0.14546647,0.00000000,2.04916857
1.24562281,3.87029876,0.00000000,2.01560302,0.71827095,0.13627026,0.23983805,0.14439341,0.00000000,2.03969324
1.25162581,3.83821484,0.00000000,2.00156418,0.70963837,0.13525406,0.23618965,0.14272763,0.00000000,2.02172287
1.25762881,3.78938016,0.00000000,1.97808076,0.69752284,0.13363964,0.23127845,0.14050672,0.00000000,1.99576566
1.26363182,3.72508966,0.00000000,1.94585943,0.68220991,0.13147470,0.22520713,0.13777606,0.00000000,1.96244903
1.26963482,3.64686583,0.00000000,1.90574952,0.66403592,0.12881489,0.21809782,0.13458717,0.00000000,1.92249662
1.27563782,3.55641019,0.00000000,1.85871711,0.64337742,0.12572200,0.21008839,0.13099594,0.00000000,1.87670406
1.28164082,3.45555239,0.00000000,1.80581658,0.62063966,0.12226208,0.20132848,0.12706099,0.00000000,1.82591467
1.28764382,3.34619901,0.00000000,1.74816100,0.59624486,0.11850365,0.19197514,0.12284205,0.00000000,1.77099610
1.29364682,3.23028435,0.00000000,1.68689238,0.57062062,0.11451583,0.18218848,0.11839850,0.00000000,1.71281894
1.29964982,3.10972458,0.00000000,1.62315289,0.54418893,0.11036677,0.17212738,0.11378815,0.00000000,1.65223789
1.30565283,2.98637693,0.00000000,1.55805805,0.51735618,0.10612213,0.16194548,0.10906623,0.00000000,1.59007608
1.31165583,2.86200463,0.00000000,1.49267250,0.49050439,0.10184391,0.15178746,0.10428464,0.00000000,1.52711265
1.31765883,2.73824831,0.00000000,1.42798908,0.46398394,0.09758940,0.14178594,0.09949143,0.00000000,1.46407366
1.32366183,2.61660380,0.00000000,1.36491140,0.43810787,0.09341043,0.13205883,0.09473052,0.00000000,1.40162604
1.32966483,2.49840618,0.00000000,1.30424025,0.41314783,0.08935291,0.12270741,0.09004158,0.00000000,1.34037415
1.33566783,2.38481942,0.00000000,1.24666352,0.38933155,0.08545643,0.11381501,0.08546009,0.00000000,1.28085839
1.34167084,2.27683091,0.00000000,1.19274981,0.36684187,0.08175418,0.10544634,0.08101743,0.00000000,1.22355527
1.34767384,2.17524999,0.00000000,1.14294511,0.34581698,0.07827297,0.09764753,0.07674112,0.00000000,1.16887833
1.35367684,2.08070948,0.00000000,1.09757243,0.32635187,0.07503331,0.09044662,0.07265499,0.00000000,1.11717924
1.35967984,1.99366952,0.00000000,1.05683389,0.30850057,0.07204961,0.08385467,0.06877935,0.00000000,1.06874885
1.36568284,1.91442296,0.00000000,1.02081491,0.29227925,0.06933047,0.07786725,0.06513110,0.00000000,1.02381760
1.37168584,1.84310180,0.00000000,0.98949025,0.27766970,0.06687895,0.07246627,0.06172380,0.00000000,0.98255538
1.37768884,1.77968448,0.00000000,0.96273152,0.26462323,0.06469287,0.06762203,0.05856761,0.00000000,0.94507083
1.38369185,1.72400387,0.00000000,0.94031600,0.25306473,0.06276514,0.06329551,0.05566928,0.00000000,0.91141013
1.38969485,1.67575627,0.00000000,0.92193666,0.24289687,0.06108414,0.05944061,0.05303196,0.00000000,0.88155581
1.39569785,1.63451136,0.00000000,0.90721319,0.23400426,0.05963406,0.05600645,0.05065516,0.00000000,0.85542595
1.40170085,1.59972389,0.00000000,0.89570401,0.22625753,0.05839541,0.05293956,0.04853461,0.00000000,0.83287414
1.40770385,1.57074707,0.00000000,0.88691921,0.21951744,0.05734543,0.05018591,0.04666223,0.00000000,0.81369084
1.41370685,1.54684820,0.00000000,0.88033420,0.21363872,0.05645870,0.04769274,0.04502621,0.00000000,0.79760644
1.41970985,1.52722658,0.00000000,0.87540412,0.20847388,0.05570778,0.04541013,0.04361117,0.00000000,0.78429636
