energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.14257129,1.01014897,0.88141910,0.01812680,0.21615721,0.08854380,0.15181999,0.11492312,0.00000000
3.14857429,1.03402718,0.90049945,0.01858966,0.22678069,0.08979354,0.15469617,0.11815940,0.00000000
3.15457729,1.05348172,0.91493297,0.01897855,0.23748344,0.09051000,0.15694633,0.12085294,0.00000000
3.16058029,1.06861389,0.92472012,0.01929591,0.24830836,0.09069846,0.15860884,0.12299797,0.00000000
3.16658329,1.07963841,0.92997541,0.01954631,0.25929816,0.09037699,0.15973834,0.12460302,0.00000000
3.17258629,1.08687206,0.93092183,0.01973620,0.27049013,0.08957585,0.16040328,0.12569033,0.00000000
3.17858929,1.09071770,0.92788099,0.01987362,0.28191045,0.08833643,0.16068278,0.12629478,0.00000000
3.18459230,1.09164467,0.92125961,0.01996788,0.29356872,0.08670980,0.16066299,0.12646235,0.00000000
3.19059530,1.09016642,0.91153290,0.02002903,0.30545270,0.08475489,0.16043317,0.12624807,0.00000000
3.19659830,1.08681681,0.89922590,0.02006752,0.31752396,0.08253651,0.16008175,0.12571383,0.00000000
3.20260130,1.08212628,0.88489381,0.02009365,0.32971456,0.08012318,0.15969245,0.12492597,0.00000000
3.20860430,1.07659933,0.86910224,0.02011717,0.34192519,0.07758499,0.15934077,0.12395292,0.00000000
3.21460730,1.07069455,0.85240859,0.02014691,0.35402502,0.07499145,0.15909110,0.12286295,0.00000000
3.22061031,1.06480837,0.83534539,0.02019046,0.36585320,0.07240963,0.15899445,0.12172231,0.00000000
3.22661331,1.05926341,0.81840651,0.02025392,0.37722243,0.06990245,0.15908699,0.12059359,0.00000000
3.23261631,1.05430200,0.80203674,0.02034184,0.38792413,0.06752736,0.15938960,0.11953479,0.00000000
3.23861931,1.05008520,0.78662511,0.02045722,0.39773532,0.06533536,0.15990823,0.11859874,0.00000000
3.24462231,1.04669728,0.77250209,0.02060160,0.40642678,0.06337038,0.16063511,0.11783316,0.00000000
3.25062531,1.04415510,0.75994042,0.02077531,0.41377217,0.06166902,0.16155083,0.11728115,0.00000000
3.25662831,1.04242174,0.74915916,0.02097779,0.41955760,0.06026069,0.16262691,0.11698222,0.00000000
3.26263132,1.04142332,0.74033037,0.02120801,0.42359127,0.05916790,0.16382898,0.11697355,0.00000000
3.26863432,1.04106783,0.73358754,0.02146484,0.42571253,0.05840691,0.16511999,0.11729148,0.00000000
3.27463732,1.04126447,0.72903494,0.02174759,0.42579996,0.05798844,0.16646360,0.11797307,0.00000000
3.28064032,1.04194226,0.72675690,0.02205638,0.42377804,0.05791840,0.16782730,0.11905747,0.00000000
3.28664332,1.04306646,0.72682607,0.02239256,0.41962191,0.05819869,0.16918502,0.12058708,0.00000000
3.29264632,1.04465163,0.72931005,0.02275900,0.41336013,0.05882783,0.17051930,0.12260822,0.00000000
3.29864932,1.04677031,0.73427543,0.02316028,0.40507516,0.05980144,0.17182260,0.12517130,0.00000000
3.30465233,1.04955662,0.74178909,0.02360277,0.39490150,0.06111256,0.17309780,0.12833029,0.00000000
3.31065533,1.05320448,0.75191639,0.02409450,0.38302168,0.06275171,0.17435786,0.13214153,0.00000000
3.31665833,1.05796019,0.76471626,0.02464502,0.36966022,0.06470676,0.17562461,0.13666184,0.00000000
3.32266133,1.06410998,0.78023366,0.02526490,0.35507587,0.06696259,0.17692683,0.14194594,0.00000000
3.32866433,1.07196294,0.79848972,0.02596532,0.33955256,0.06950058,0.17829757,0.14804336,0.00000000
3.33466733,1.08183050,0.81947038,0.02675736,0.32338943,0.07229803,0.17977112,0.15499484,0.00000000
3.34067034,1.09400344,0.84311442,0.02765131,0.30689045,0.07532758,0.18137966,0.16282856,0.00000000
3.34667334,1.10872798,0.86930171,0.02865590,0.29035416,0.07855658,0.18314984,0.17155620,0.00000000
3.35267634,1.12618229,0.89784275,0.02977750,0.27406384,0.08194669,0.18509955,0.18116928,0.00000000
3.35867934,1.14645496,0.92847035,0.03101938,0.25827869,0.08545366,0.18723510,0.19163583,0.00000000
3.36468234,1.16952668,0.96083435,0.03238102,0.24322624,0.08902730,0.18954890,0.20289764,0.00000000
3.37068534,1.19525653,0.99449998,0.03385756,0.22909631,0.09261183,0.19201799,0.21486847,0.00000000
3.37668834,1.22337364,1.02895028,0.03543940,0.21603673,0.09614657,0.19460330,0.22743316,0.00000000
3.38269135,1.25347513,1.06359288,0.03711197,0.20415084,0.09956687,0.19724991,0.24044791,0.00000000
3.38869435,1.28503058,1.09777116,0.03885575,0.19349681,0.10280546,0.19988814,0.25374184,0.00000000
3.39469735,1.31739311,1.13077926,0.04064647,0.18408877,0.10579402,0.20243561,0.26711978,0.00000000
3.40070035,1.34981669,1.16188068,0.04245558,0.17589950,0.10846496,0.20480000,0.28036631,0.00000000
3.40670335,1.38147908,1.19032963,0.04425093,0.16886445,0.11075337,0.20688249,0.29325091,0.00000000
3.41270635,1.41150944,1.21539412,0.04599764,0.16288704,0.11259899,0.20858172,0.30553417,0.00000000
3.41870935,1.43901937,1.23637998,0.04765914,0.15784470,0.11394814,0.20979788,0.31697464,0.00000000
3.42471236,1.46313594,1.25265451,0.04919834,0.15359548,0.11475552,0.21043703,0.32733627,0.00000000
3.43071536,1.48303531,1.26366878,0.05057893,0.14998499,0.11498576,0.21041517,0.33639602,0.00000000
3.43671836,1.49797531,1.26897754,0.05176657,0.14685319,0.11461471,0.20966197,0.34395136,0.00000000
3.44272136,1.50732537,1.26825581,0.05273024,0.14404097,0.11363029,0.20812400,0.34982724,0.00000000
3.44872436,1.51059261,1.26131129,0.05344331,0.14139615,0.11203300,0.20576728,0.35388242,0.00000000
3.45472736,1.50744267,1.24809223,0.05388461,0.13877876,0.10983598,0.20257898,0.35601460,0.00000000
3.46073037,1.49771448,1.22869020,0.05403922,0.13606548,0.10706458,0.19856838,0.35616434,0.00000000
3.46673337,1.48142812,1.20333779,0.05389908,0.13315300,0.10375560,0.19376683,0.35431747,0.00000000
3.47273637,1.45878568,1.17240132,0.05346331,0.12996046,0.09995613,0.18822690,0.35050580,0.00000000
3.47873937,1.43016489,1.13636891,0.05273831,0.12643080,0.09572205,0.18202070,0.34480631,0.00000000
3.48474237,1.39610600,1.09583457,0.05173748,0.12253108,0.09111630,0.17523757,0.33733858,0.00000000
3.49074537,1.35729258,1.05147891,0.05048083,0.11825199,0.08620703,0.16798108,0.32826084,0.00000000
3.49674837,1.31452719,1.00404743,0.04899418,0.11360641,0.08106559,0.16036568,0.31776454,0.00000000
3.50275138,1.26870307,0.95432731,0.04730831,0.10862742,0.07576461,0.15251305,0.30606803,0.00000000
3.50875438,1.22077330,0.90312375,0.04545786,0.10336576,0.07037605,0.14454841,0.29340925,0.00000000
3.51475738,1.17171878,0.85123678,0.04348016,0.09788693,0.06496949,0.13659685,0.28003815,0.00000000
3.52076038,1.12251661,0.79943947,0.04141403,0.09226813,0.05961058,0.12877989,0.26620886,0.00000000
3.52676338,1.07411028,0.74845846,0.03929850,0.08659521,0.05435977,0.12121247,0.25217215,0.00000000
3.53276638,1.02738288,0.69895739,0.03717173,0.08095972,0.04927127,0.11400035,0.23816840,0.00000000
3.53876938,0.98313451,0.65152390,0.03506994,0.07545622,0.04439232,0.10723812,0.22442140,0.00000000
3.54477239,0.94206475,0.60666038,0.03302648,0.07017995,0.03976284,0.10100780,0.21113317,0.00000000
3.55077539,0.90476073,0.56477888,0.03107117,0.06522490,0.03541521,0.09537811,0.19848002,0.00000000
3.55677839,0.87169107,0.52620002,0.02922976,0.06068239,0.03137446,0.09040430,0.18660985,0.00000000
3.56278139,0.84320560,0.49115565,0.02752363,0.05664001,0.02765859,0.08612864,0.17564083,0.00000000
3.56878439,0.81954061,0.45979510,0.02596965,0.05318112,0.02427914,0.08258135,0.16566134,0.00000000
3.57478739,0.80082889,0.43219433,0.02458034,0.05038461,0.02124189,0.07978199,0.15673106,0.00000000
3.58079040,0.78711369,0.40836748,0.02336404,0.04832506,0.01854760,0.07774117,0.14888313,0.00000000
3.58679340,0.77836572,0.38828005,0.02232537,0.04707305,0.01619295,0.07646240,0.14212708,0.00000000
3.59279640,0.77450177,0.37186303,0.02146566,0.04669564,0.01417134,0.07594403,0.13645236,0.00000000
3.59879940,0.77540400,0.35902716,0.02078354,0.04725683,0.01247375,0.07618121,0.13183222,0.00000000
3.60480240,0.78093850,0.34967662,0.02027550,0.04881794,0.01108950,0.07716756,0.12822770,0.00000000
3.61080540,0.79097216,0.34372148,0.01993643,0.05143781,0.01000697,0.07889667,0.12559148,0.00000000
3.61680840,0.80538680,0.34108819,0.01976018,0.05517273,0.00921413,0.08136325,0.12387141,0.00000000
3.62281141,0.82408983,0.34172780,0.01974001,0.06007605,0.00869903,0.08456386,0.12301358,0.00000000
3.62881441,0.84702096,0.34562134,0.01986889,0.06619749,0.00845009,0.08849723,0.12296472,0.00000000
3.63481741,0.87415455,0.35278230,0.02013986,0.07358197,0.00845623,0.09316410,0.12367402,0.00000000
3.64082041,0.90549773,0.36325600,0.02054611,0.08226823,0.00870701,0.09856675,0.12509413,0.00000000
3.64682341,0.94108440,0.37711592,0.02108109,0.09228703,0.00919245,0.10470800,0.12718159,0.00000000
3.65282641,0.98096571,0.39445735,0.02173846,0.10365913,0.00990290,0.11159005,0.12989652,0.00000000
3.65882941,1.02519759,0.41538845,0.02251203,0.11639319,0.01082875,0.11921290,0.13320194,0.00000000
3.66483242,1.07382612,0.44001939,0.02339556,0.13048348,0.01196011,0.12757278,0.13706251,0.00000000
3.67083542,1.12687177,0.46845005,0.02438261,0.14590773,0.01328639,0.13666042,0.14144319,0.00000000
3.67683842,1.18431342,0.50075679,0.02546637,0.16262517,0.01479597,0.14645933,0.14630764,0.00000000
3.68284142,1.24607299,0.53697917,0.02663943,0.18057477,0.01647581,0.15694427,0.15161672,0.00000000
3.68884442,1.31200173,0.57710712,0.02789367,0.19967400,0.01831112,0.16807989,0.15732716,0.00000000
3.69484742,1.38186884,0.62106922,0.02922015,0.21981797,0.02028508,0.17981962,0.16339045,0.00000000
3.70085043,1.45535305,0.66872281,0.03060905,0.24087927,0.02237870,0.19210493,0.16975209,0.00000000
3.70685343,1.53203763,0.71984633,0.03204968,0.26270835,0.02457071,0.20486493,0.17635127,0.00000000
3.71285643,1.61140906,0.77413438,0.03353056,0.28513467,0.02683759,0.21801644,0.18312093,0.00000000
3.71885943,1.69285949,0.83119586,0.03503949,0.30796846,0.02915375,0.23146442,0.18998832,0.00000000
3.72486243,1.77569292,0.89055517,0.03656379,0.33100318,0.03149177,0.24510280,0.19687585,0.00000000
3.73086543,1.85913463,0.95165679,0.03809041,0.35401859,0.03382276,0.25881582,0.20370236,0.00000000
3.73686843,1.94234385,1.01387292,0.03960619,0.37678434,0.03611686,0.27247958,0.21038459,0.00000000
3.74287144,2.02442884,1.07651400,0.04109805,0.39906408,0.03834376,0.28596404,0.21683891,0.00000000
3.74887444,2.10446397,1.13884182,0.04255321,0.42061982,0.04047329,0.29913527,0.22298303,0.00000000
3.75487744,2.18150823,1.20008469,0.04395935,0.44121661,0.04247610,0.31185793,0.22873782,0.00000000
3.76088044,2.25462449,1.25945421,0.04530477,0.46062725,0.04432425,0.32399785,0.23402905,0.00000000
3.76688344,2.32289902,1.31616287,0.04657852,0.47863706,0.04599185,0.33542483,0.23878888,0.00000000
3.77288644,2.38546062,1.36944218,0.04777046,0.49504843,0.04745563,0.34601540,0.24295736,0.00000000
3.77888944,2.44149894,1.41856039,0.04887130,0.50968521,0.04869544,0.35565549,0.24648348,0.00000000
3.78489245,2.49028158,1.46283937,0.04987267,0.52239664,0.04969467,0.36424314,0.24932615,0.00000000
3.79089545,2.53116947,1.50167016,0.05076704,0.53306094,0.05044057,0.37169087,0.25145481,0.00000000
3.79689845,2.56363048,1.53452661,0.05154779,0.54158828,0.05092446,0.37792789,0.25284984,0.00000000
3.80290145,2.58725067,1.56097676,0.05220913,0.54792322,0.05114181,0.38290196,0.25350271,0.00000000
3.80890445,2.60174330,1.58069176,0.05274613,0.55204645,0.05109225,0.38658088,0.25341591,0.00000000
3.81490745,2.60695522,1.59345200,0.05315473,0.55397579,0.05077944,0.38895350,0.25260267,0.00000000
3.82091046,2.60287069,1.59915051,0.05343177,0.55376648,0.05021085,0.39003032,0.25108654,0.00000000
3.82691346,2.58961234,1.59779346,0.05357502,0.55151063,0.04939746,0.38984347,0.24890076,0.00000000
3.83291646,2.56743945,1.58949805,0.05358331,0.54733582,0.04835345,0.38844620,0.24608756,0.00000000
3.83891946,2.53674329,1.57448774,0.05345659,0.54140287,0.04709572,0.38591177,0.24269721,0.00000000
3.84492246,2.49803968,1.55308517,0.05319603,0.53390278,0.04564350,0.38233185,0.23878709,0.00000000
3.85092546,2.45195882,1.52570301,0.05280412,0.52505269,0.04401789,0.37781428,0.23442053,0.00000000
3.85692846,2.39923235,1.49283298,0.05228477,0.51509122,0.04224135,0.37248041,0.22966558,0.00000000
3.86293147,2.34067804,1.45503343,0.05164337,0.50427287,0.04033729,0.36646200,0.22459366,0.00000000
3.86893447,2.27718217,1.41291583,0.05088676,0.49286187,0.03832962,0.35989776,0.21927807,0.00000000
3.87493747,2.20967998,1.36713038,0.05002326,0.48112548,0.03624230,0.35292959,0.21379249,0.00000000
3.88094047,2.13913470,1.31835128,0.04906254,0.46932686,0.03409900,0.34569868,0.20820932,0.00000000
3.88694347,2.06651550,1.26726196,0.04801548,0.45771786,0.03192271,0.33834161,0.20259803,0.00000000
3.89294647,1.99277506,1.21454043,0.04689392,0.44653180,0.02973544,0.33098651,0.19702350,0.00000000
3.89894947,1.91882734,1.16084545,0.04571047,0.43597658,0.02755793,0.32374937,0.19154446,0.00000000
3.90495248,1.84552622,1.10680342,0.04447812,0.42622833,0.02540943,0.31673081,0.18621195,0.00000000
3.91095548,1.77364580,1.05299671,0.04320991,0.41742591,0.02330745,0.31001323,0.18106806,0.00000000
3.91695848,1.70386288,0.99995334,0.04191858,0.40966649,0.02126767,0.30365856,0.17614480,0.00000000
3.92296148,1.63674243,0.94813854,0.04061617,0.40300243,0.01930375,0.29770672,0.17146337,0.00000000
3.92896448,1.57272658,0.89794820,0.03931370,0.39743963,0.01742730,0.29217475,0.16703367,0.00000000
3.93496748,1.51212746,0.84970445,0.03802083,0.39293748,0.01564783,0.28705680,0.16285428,0.00000000
3.94097049,1.45512437,0.80365345,0.03674564,0.38941052,0.01397272,0.28232488,0.15891274,0.00000000
3.94697349,1.40176536,0.75996542,0.03549441,0.38673170,0.01240733,0.27793047,0.15518637,0.00000000
3.95297649,1.35197322,0.71873674,0.03427150,0.38473728,0.01095501,0.27380677,0.15164334,0.00000000
3.95897949,1.30555557,0.67999426,0.03307937,0.38323303,0.00961727,0.26987175,0.14824421,0.00000000
3.96498249,1.26221884,0.64370131,0.03191862,0.38200169,0.00839386,0.26603168,0.14494368,0.00000000
3.97098549,1.22158540,0.60976546,0.03078812,0.38081129,0.00728300,0.26218510,0.14169264,0.00000000
3.97698849,1.18321329,0.57804739,0.02968526,0.37942396,0.00628154,0.25822706,0.13844033,0.00000000
3.98299150,1.14661756,0.54837083,0.02860624,0.37760496,0.00538515,0.25405349,0.13513649,0.00000000
3.98899450,1.11129251,0.52053291,0.02754635,0.37513147,0.00458856,0.24956544,0.13173363,0.00000000
3.99499750,1.07673372,0.49431473,0.02650040,0.37180081,0.00388572,0.24467312,0.12818894,0.00000000
4.00100050,1.04245917,0.46949152,0.02546304,0.36743774,0.00327006,0.23929949,0.12446615,0.00000000
4.00700350,1.00802838,0.44584230,0.02442914,0.36190058,0.00273467,0.23338330,0.12053697,0.00000000
4.01300650,0.97305900,0.42315837,0.02339412,0.35508581,0.00227244,0.22688144,0.11638222,0.00000000
4.01900950,0.93724020,0.40125071,0.02235423,0.34693115,0.00187627,0.21977056,0.11199253,0.00000000
4.02501251,0.90034235,0.37995574,0.02130678,0.33741689,0.00153921,0.21204784,0.10736866,0.00000000
4.03101551,0.86222285,0.35913960,0.02025035,0.32656561,0.00125453,0.20373095,0.10252128,0.00000000
4.03701851,0.82282803,0.33870068,0.01918481,0.31444023,0.00101586,0.19485718,0.09747053,0.00000000
4.04302151,0.78219118,0.31857055,0.01811139,0.30114065,0.00081726,0.18548189,0.09224509,0.00000000
4.04902451,0.74042713,0.29871336,0.01703262,0.28679911,0.00065325,0.17567625,0.08688098,0.00000000
4.05502751,0.69772377,0.27912386,0.01595223,0.27157464,0.00051885,0.16552456,0.08142021,0.00000000
4.06103052,0.65433112,0.25982431,0.01487496,0.25564680,0.00040958,0.15512106,0.07590922,0.00000000
4.06703352,0.61054864,0.24086046,0.01380638,0.23920895,0.00032149,0.14456665,0.07039730,0.00000000
4.07303652,0.56671146,0.22229695,0.01275266,0.22246164,0.00025113,0.13396545,0.06493500,0.00000000
4.07903952,0.52317626,0.20421245,0.01172028,0.20560599,0.00019552,0.12342145,0.05957270,0.00000000
4.08504252,0.48030749,0.18669471,0.01071587,0.18883773,0.00015213,0.11303543,0.05435928,0.00000000
4.09104552,0.43846458,0.16983590,0.00974589,0.17234179,0.00011883,0.10290211,0.04934109,0.00000000
4.09704852,0.39799065,0.15372838,0.00881648,0.15628789,0.00009391,0.09310785,0.04456111,0.00000000
4.10305153,0.35920303,0.13846114,0.00793327,0.14082692,0.00007599,0.08372874,0.04005849,0.00000000
4.10905453,0.32238614,0.12411703,0.00710125,0.12608855,0.00006399,0.07482928,0.03586829,0.00000000
4.11505753,0.28778656,0.11077083,0.00632468,0.11217973,0.00005716,0.06646155,0.03202163,0.00000000
4.12106053,0.25561059,0.09848827,0.00560706,0.09918428,0.00005498,0.05866498,0.02854600,0.00000000
4.12706353,0.22602409,0.08732586,0.00495113,0.08716341,0.00005720,0.05146655,0.02546592,0.00000000
4.13306653,0.19915438,0.07733161,0.00435888,0.07615705,0.00006376,0.04488147,0.02280373,0.00000000
4.13906953,0.17509407,0.06854642,0.00383168,0.06618585,0.00007485,0.03891424,0.02058057,0.00000000
4.14507254,0.15390624,0.06100610,0.00337035,0.05725376,0.00009084,0.03355995,0.01881739,0.00000000
4.15107554,0.13563090,0.05474375,0.00297529,0.04935102,0.00011228,0.02880590,0.01753607,0.00000000
4.15707854,0.12029198,0.04979250,0.00264665,0.04245733,0.00013992,0.02463327,0.01676041,0.00000000
4.16308154,0.10790472,0.04618826,0.00238439,0.03654520,0.00017467,0.02101892,0.01651703,0.00000000
4.16908454,0.09848292,0.04397239,0.00218852,0.03158323,0.00021761,0.01793713,0.01683611,0.00000000
4.17508754,0.09204563,0.04319408,0.00205913,0.02753922,0.00026997,0.01536136,0.01775187,0.00000000
4.18109055,0.08862305,0.04391235,0.00199652,0.02438309,0.00033311,0.01326587,0.01930274,0.00000000
4.18709355,0.08826130,0.04619742,0.00200129,0.02208943,0.00040850,0.01162710,0.02153117,0.00000000
4.19309655,0.09102573,0.05013131,0.00207434,0.02063963,0.00049770,0.01042504,0.02448311,0.00000000
4.19909955,0.09700271,0.05580773,0.00221692,0.02002362,0.00060231,0.00964424,0.02820700,0.00000000
4.20510255,0.10629962,0.06333094,0.00243053,0.02024102,0.00072394,0.00927465,0.03275238,0.00000000
4.21110555,0.11904306,0.07281376,0.00271692,0.02130183,0.00086414,0.00931226,0.03816815,0.00000000
4.21710855,0.13537521,0.08437449,0.00307793,0.02322653,0.00102437,0.00975937,0.04450031,0.00000000
4.22311156,0.15544838,0.09813300,0.00351539,0.02604556,0.00120592,0.01062475,0.05178952,0.00000000
4.22911456,0.17941792,0.11420581,0.00403088,0.02979833,0.00140983,0.01192335,0.06006834,0.00000000
4.23511756,0.20743347,0.13270046,0.00462564,0.03453157,0.00163682,0.01367589,0.06935835,0.00000000
4.24112056,0.23962910,0.15370919,0.00530026,0.04029710,0.00188725,0.01590808,0.07966714,0.00000000
4.24712356,0.27611228,0.17730216,0.00605454,0.04714918,0.00216099,0.01864955,0.09098554,0.00000000
4.25312656,0.31695231,0.20352041,0.00688722,0.05514127,0.00245741,0.02193252,0.10328493,0.00000000
4.25912956,0.36216845,0.23236888,0.00779583,0.06432243,0.00277529,0.02579020,0.11651503,0.00000000
4.26513257,0.41171829,0.26380961,0.00877649,0.07473341,0.00311280,0.03025491,0.13060215,0.00000000
4.27113557,0.46548676,0.29775568,0.00982375,0.08640248,0.00346746,0.03535604,0.14544808,0.00000000
4.27713857,0.52327641,0.33406586,0.01093053,0.09934126,0.00383616,0.04111773,0.16092981,0.00000000
4.28314157,0.58479931,0.37254065,0.01208804,0.11354054,0.00421513,0.04755656,0.17690007,0.00000000
4.28914457,0.64967116,0.41291965,0.01328579,0.12896648,0.00460005,0.05467914,0.19318870,0.00000000
4.29514757,0.71740803,0.45488068,0.01451168,0.14555715,0.00498607,0.06247973,0.20960511,0.00000000
4.30115058,0.78742607,0.49804091,0.01575208,0.16321980,0.00536791,0.07093810,0.22594148,0.00000000
4.30715358,0.85904455,0.54195996,0.01699211,0.18182894,0.00573998,0.08001760,0.24197690,0.00000000
4.31315658,0.93149237,0.58614517,0.01821580,0.20122540,0.00609651,0.08966368,0.25748214,0.00000000
4.31915958,1.00391812,0.63005900,0.01940649,0.22121660,0.00643171,0.09980284,0.27222510,0.00000000
4.32516258,1.07540367,0.67312845,0.02054711,0.24157809,0.00673990,0.11034226,0.28597652,0.00000000
4.33116558,1.14498093,0.71475626,0.02162059,0.26205639,0.00701569,0.12117013,0.29851594,0.00000000
4.33716858,1.21165163,0.75433378,0.02261029,0.28237321,0.00725413,0.13215670,0.30963759,0.00000000
4.34317159,1.27440941,0.79125492,0.02350039,0.30223093,0.00745089,0.14315617,0.31915602,0.00000000
4.34917459,1.33226371,0.82493090,0.02427633,0.32131931,0.00760233,0.15400939,0.32691118,0.00000000
4.35517759,1.38426460,0.85480534,0.02492513,0.33932306,0.00770566,0.16454724,0.33277286,0.00000000
4.36118059,1.42952788,0.88036907,0.02543582,0.35593025,0.00775902,0.17459480,0.33664424,0.00000000
4.36718359,1.46725931,0.90117419,0.02579969,0.37084110,0.00776152,0.18397592,0.33846445,0.00000000
4.37318659,1.49677733,0.91684682,0.02601053,0.38377680,0.00771328,0.19251828,0.33821002,0.00000000
4.37918959,1.51753317,0.92709809,0.02606483,0.39448816,0.00761541,0.20005856,0.33589519,0.00000000
4.38519260,1.52912770,0.93173291,0.02596182,0.40276353,0.00746996,0.20644759,0.33157119,0.00000000
4.39119560,1.53132423,0.93065613,0.02570356,0.40843571,0.00727987,0.21155528,0.32532431,0.00000000
4.39719860,1.52405666,0.92387586,0.02529481,0.41138765,0.00704885,0.21527497,0.31727309,0.00000000
4.40320160,1.50743276,0.91150382,0.02474293,0.41155645,0.00678129,0.21752722,0.30756462,0.00000000
4.40920460,1.48173226,0.89375261,0.02405766,0.40893564,0.00648208,0.21826257,0.29637023,0.00000000
4.41520760,1.44739978,0.87093005,0.02325084,0.40357561,0.00615650,0.21746344,0.28388055,0.00000000
4.42121061,1.40503306,0.84343082,0.02233613,0.39558212,0.00581005,0.21514480,0.27030040,0.00000000
4.42721361,1.35536661,0.81172567,0.02132862,0.38511291,0.00544830,0.21135380,0.25584345,0.00000000
4.43321661,1.29925178,0.77634865,0.02024444,0.37237276,0.00507677,0.20616820,0.24072700,0.00000000
4.43921961,1.23763386,0.73788295,0.01910042,0.35760700,0.00470076,0.19969381,0.22516699,0.00000000
4.44522261,1.17152717,0.69694567,0.01791366,0.34109392,0.00432526,0.19206097,0.20937342,0.00000000
4.45122561,1.10198914,0.65417247,0.01670118,0.32313635,0.00395487,0.18342034,0.19354623,0.00000000
4.45722861,1.03009451,0.61020232,0.01547957,0.30405289,0.00359367,0.17393805,0.17787183,0.00000000
4.46323162,0.95691041,0.56566318,0.01426472,0.28416898,0.00324524,0.16379064,0.16252034,0.00000000
4.46923462,0.88347349,0.52115895,0.01307154,0.26380832,0.00291257,0.15315982,0.14764349,0.00000000
4.47523762,0.81076968,0.47725822,0.01191377,0.24328503,0.00259809,0.14222744,0.13337333,0.00000000
4.48124062,0.73971734,0.43448510,0.01080386,0.22289658,0.00230364,0.13117071,0.11982155,0.00000000
4.48724362,0.67115417,0.39331232,0.00975289,0.20291797,0.00203054,0.12015806,0.10707954,0.00000000
4.49324662,0.60582810,0.35415677,0.00877051,0.18359720,0.00177960,0.10934552,0.09521907,0.00000000
4.49924962,0.54439234,0.31737748,0.00786505,0.16515203,0.00155121,0.09887397,0.08429345,0.00000000
4.50525263,0.48740415,0.28327582,0.00704352,0.14776822,0.00134533,0.08886717,0.07433911,0.00000000
4.51125563,0.43532728,0.25209780,0.00631175,0.13159895,0.00116164,0.07943052,0.06537761,0.00000000
4.51725863,0.38853726,0.22403808,0.00567456,0.11676556,0.00099955,0.07065072,0.05741774,0.00000000
4.52326163,0.34732924,0.19924538,0.00513587,0.10335911,0.00085830,0.06259604,0.05045783,0.00000000
4.52926463,0.31192728,0.17782882,0.00469890,0.09144291,0.00073698,0.05531723,0.04448808,0.00000000
4.53526763,0.28249462,0.15986478,0.00436629,0.08105547,0.00063466,0.04884891,0.03949272,0.00000000
4.54127064,0.25914402,0.14540374,0.00414023,0.07221384,0.00055040,0.04321127,0.03545207,0.00000000
4.54727364,0.24194742,0.13447680,0.00402261,0.06491701,0.00048329,0.03841200,0.03234437,0.00000000
4.55327664,0.23094432,0.12710133,0.00401501,0.05914921,0.00043253,0.03444828,0.03014719,0.00000000
4.55927964,0.22614825,0.12328558,0.00411880,0.05488287,0.00039742,0.03130865,0.02883855,0.00000000
4.56528264,0.22755094,0.12303178,0.00433503,0.05208115,0.00037741,0.02897485,0.02839766,0.00000000
4.57128564,0.23512399,0.12633770,0.00466441,0.05069990,0.00037210,0.02742323,0.02880517,0.00000000
4.57728864,0.24881771,0.13319648,0.00510718,0.05068903,0.00038125,0.02662603,0.03004307,0.00000000
4.58329165,0.26855757,0.14359480,0.00566291,0.05199318,0.00040474,0.02655217,0.03209414,0.00000000
4.58929465,0.29423804,0.15750934,0.00633031,0.05455187,0.00044263,0.02716780,0.03494110,0.00000000
4.59529765,0.32571475,0.17490191,0.00710702,0.05829910,0.00049503,0.02843645,0.03856539,0.00000000
4.60130065,0.36279496,0.19571328,0.00798938,0.06316245,0.00056216,0.03031893,0.04294574,0.00000000
4.60730365,0.40522754,0.21985636,0.00897216,0.06906205,0.00064426,0.03277296,0.04805658,0.00000000
4.61330665,0.45269279,0.24720883,0.01004837,0.07590923,0.00074154,0.03575271,0.05386637,0.00000000
4.61930965,0.50479316,0.27760590,0.01120911,0.08360535,0.00085416,0.03920822,0.06033593,0.00000000
4.62531266,0.56104555,0.31083365,0.01244342,0.09204072,0.00098216,0.04308480,0.06741694,0.00000000
4.63131566,0.62087605,0.34662339,0.01373823,0.10109392,0.00112538,0.04732261,0.07505061,0.00000000
4.63731866,0.68361775,0.38464754,0.01507841,0.11063155,0.00128346,0.05185636,0.08316673,0.00000000
4.64332166,0.74851219,0.42451751,0.01644687,0.12050863,0.00145575,0.05661526,0.09168308,0.00000000
4.64932466,0.81471485,0.46578392,0.01782475,0.13056958,0.00164129,0.06152331,0.10050530,0.00000000
4.65532766,0.88130497,0.50793933,0.01919178,0.14065002,0.00183875,0.06649987,0.10952737,0.00000000
4.66133067,0.94729958,0.55042385,0.02052660,0.15057911,0.00204644,0.07146058,0.11863256,0.00000000
4.66733367,1.01167150,0.59263340,0.02180730,0.16018264,0.00226232,0.07631871,0.12769500,0.00000000
4.67333667,1.07337091,0.63393069,0.02301188,0.16928669,0.00248397,0.08098669,0.13658177,0.00000000
4.67933967,1.13134986,0.67365861,0.02411888,0.17772157,0.00270863,0.08537798,0.14515555,0.00000000
4.68534267,1.18458858,0.71115553,0.02510794,0.18532622,0.00293329,0.08940909,0.15327758,0.00000000
