energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-4.63731866,2.55313865,0.30437417,0.19094158,0.03039501,0.08530820,0.73007925,1.23418878,0.04083747,1.26215824
-4.63131566,2.48233139,0.29615404,0.18435511,0.02925906,0.08325375,0.70957142,1.19811241,0.04005565,1.23143954
-4.62531266,2.40324957,0.28698482,0.17707341,0.02799765,0.08087290,0.68666081,1.15849225,0.03910406,1.19664855
-4.61930965,2.31706185,0.27702244,0.16920569,0.02663239,0.07820945,0.66171457,1.11587586,0.03799447,1.15829312
-4.61330665,2.22501791,0.26642661,0.16086763,0.02518544,0.07530964,0.63512583,1.07084297,0.03674058,1.11692680
-4.60730365,2.12841701,0.25535631,0.15217855,0.02367901,0.07222092,0.60730396,1.02399122,0.03535779,1.07313469
-4.60130065,2.02857796,0.24396574,0.14325859,0.02213474,0.06899076,0.57866501,0.97592276,0.03386292,1.02751958
-4.59529765,1.92681100,0.23240091,0.13422614,0.02057331,0.06566562,0.54962270,0.92723214,0.03227389,0.98068861
-4.58929465,1.82439273,0.22079696,0.12519549,0.01901400,0.06229009,0.52058010,0.87849565,0.03060947,0.93324105
-4.58329165,1.72254421,0.20927621,0.11627477,0.01747437,0.05890617,0.49192220,0.83026245,0.02888893,0.88575722
-4.57728864,1.62241272,0.19794704,0.10756429,0.01597005,0.05555282,0.46400951,0.78304741,0.02713174,0.83878888
-4.57128564,1.52505711,0.18690342,0.09915516,0.01451455,0.05226564,0.43717267,0.73732563,0.02535733,0.79285102
-4.56528264,1.43143667,0.17622516,0.09112826,0.01311922,0.04907677,0.41170816,0.69352859,0.02358469,0.74841513
-4.55927964,1.34240313,0.16597863,0.08355354,0.01179318,0.04601489,0.38787491,0.65204163,0.02183220,0.70590390
-4.55327664,1.25869564,0.15621794,0.07648968,0.01054344,0.04310541,0.36589196,0.61320261,0.02011728,0.66568716
-4.54727364,1.18093809,0.14698634,0.06998391,0.00937497,0.04037073,0.34593687,0.57730144,0.01845620,0.62807895
-4.54127064,1.10963849,0.13831779,0.06407213,0.00829083,0.03783050,0.32814486,0.54458036,0.01686384,0.59333575
-4.53526763,1.04518988,0.13023848,0.05877921,0.00729238,0.03550193,0.31260869,0.51523457,0.01535351,0.56165550
-4.52926463,0.98787258,0.12276826,0.05411947,0.00637945,0.03340011,0.29937909,0.48941318,0.01393681,0.53317750
-4.52326163,0.93785735,0.11592187,0.05009718,0.00555057,0.03153822,0.28846567,0.46722029,0.01262352,0.50798311
-4.51725863,0.89520933,0.10970993,0.04670728,0.00480315,0.02992767,0.27983846,0.44871609,0.01142150,0.48609711
-4.51125563,0.85989259,0.10413956,0.04393608,0.00413373,0.02857814,0.27342985,0.43391805,0.01033667,0.46748988
-4.50525263,0.83177539,0.09921477,0.04176204,0.00353813,0.02749761,0.26913706,0.42280199,0.00937301,0.45208021
-4.49924962,0.81063597,0.09493655,0.04015655,0.00301170,0.02669209,0.26682516,0.41530337,0.00853258,0.43973900
-4.49324662,0.79616905,0.09130271,0.03908471,0.00254940,0.02616550,0.26633057,0.41131858,0.00781555,0.43029367
-4.48724362,0.78799313,0.08830752,0.03850624,0.00214604,0.02591928,0.26746509,0.41070662,0.00722032,0.42353340
-4.48124062,0.78565857,0.08594130,0.03837620,0.00179636,0.02595206,0.27002046,0.41329092,0.00674360,0.41921512
-4.47523762,0.78865668,0.08418991,0.03864590,0.00149515,0.02625927,0.27377336,0.41886177,0.00638053,0.41707028
-4.46923462,0.79642957,0.08303431,0.03926367,0.00123735,0.02683278,0.27849084,0.42717912,0.00612480,0.41681218
-4.46323162,0.80838099,0.08245019,0.04017575,0.00101811,0.02766061,0.28393595,0.43797600,0.00596881,0.41814376
-4.45722861,0.82388789,0.08240780,0.04132710,0.00083285,0.02872666,0.28987366,0.45096250,0.00590381,0.42076573
-4.45122561,0.84231256,0.08287192,0.04266225,0.00067731,0.03001062,0.29607668,0.46583035,0.00592004,0.42438463
-4.44522261,0.86301519,0.08380208,0.04412614,0.00054756,0.03148798,0.30233109,0.48225805,0.00600695,0.42872074
-4.43921961,0.88536644,0.08515303,0.04566492,0.00044002,0.03313024,0.30844165,0.49991643,0.00615334,0.43351545
-4.43321661,0.90875989,0.08687534,0.04722683,0.00035147,0.03490518,0.31423657,0.51847472,0.00634755,0.43853781
-4.42721361,0.93262387,0.08891628,0.04876291,0.00027904,0.03677747,0.31957144,0.53760675,0.00657765,0.44359003
-4.42121061,0.95643239,0.09122080,0.05022778,0.00022018,0.03870926,0.32433244,0.55699739,0.00683168,0.44851177
-4.41520760,0.97971495,0.09373261,0.05158034,0.00017265,0.04066100,0.32843840,0.57634896,0.00709782,0.45318293
-4.40920460,1.00206477,0.09639528,0.05278434,0.00013455,0.04259238,0.33184194,0.59538741,0.00736461,0.45752484
-4.40320160,1.02314539,0.09915338,0.05380896,0.00010419,0.04446331,0.33452942,0.61386826,0.00762116,0.46150000
-4.39719860,1.04269530,0.10195350,0.05462917,0.00008017,0.04623492,0.33651995,0.63158197,0.00785739,0.46511018
-4.39119560,1.06053070,0.10474515,0.05522609,0.00006130,0.04787058,0.33786326,0.64835871,0.00806417,0.46839311
-4.38519260,1.07654614,0.10748149,0.05558714,0.00004657,0.04933689,0.33863685,0.66407226,0.00823351,0.47141802
-4.37918959,1.09071320,0.11011994,0.05570606,0.00003515,0.05060449,0.33894237,0.67864310,0.00835876,0.47428012
-4.37318659,1.10307732,0.11262245,0.05558282,0.00002636,0.05164879,0.33890142,0.69204024,0.00843465,0.47709440
-4.36718359,1.11375281,0.11495573,0.05522336,0.00001964,0.05245056,0.33865102,0.70428210,0.00845743,0.47998910
-4.36118059,1.12291635,0.11709114,0.05463921,0.00001454,0.05299627,0.33833891,0.71543595,0.00842490,0.48309905
-4.35517759,1.13079914,0.11900451,0.05384693,0.00001070,0.05327826,0.33811876,0.72561611,0.00833639,0.48655923
-4.34917459,1.13767788,0.12067585,0.05286752,0.00000784,0.05329472,0.33814564,0.73498073,0.00819274,0.49049884
-4.34317159,1.14386488,0.12208892,0.05172571,0.00000572,0.05304947,0.33857159,0.74372723,0.00799621,0.49503605
-4.33716858,1.14969750,0.12323083,0.05044907,0.00000418,0.05255154,0.33954167,0.75208634,0.00775036,0.50027358
-4.33116558,1.15552715,0.12409161,0.04906728,0.00000307,0.05181467,0.34119026,0.76031482,0.00745986,0.50629521
-4.32516258,1.16170801,0.12466395,0.04761118,0.00000231,0.05085666,0.34363788,0.76868701,0.00713035,0.51316328
-4.31915958,1.16858578,0.12494293,0.04611199,0.00000182,0.04969865,0.34698833,0.77748531,0.00676823,0.52091705
-4.31315658,1.17648647,0.12492591,0.04460041,0.00000156,0.04836440,0.35132628,0.78698978,0.00638043,0.52957196
-4.30715358,1.18570571,0.12461267,0.04310597,0.00000150,0.04687957,0.35671512,0.79746722,0.00597423,0.53911955
-4.30115058,1.19649847,0.12400550,0.04165627,0.00000165,0.04527101,0.36319524,0.80915994,0.00555703,0.54952799
-4.29514757,1.20906978,0.12310962,0.04027649,0.00000203,0.04356623,0.37078249,0.82227459,0.00513621,0.56074301
-4.28914457,1.22356637,0.12193357,0.03898893,0.00000268,0.04179285,0.37946711,0.83697161,0.00471895,0.57268920
-4.28314157,1.24006981,0.12048974,0.03781275,0.00000367,0.03997828,0.38921283,0.85335550,0.00431211,0.58527146
-4.27713857,1.25859131,0.11879492,0.03676375,0.00000512,0.03814946,0.39995651,0.87146665,0.00392217,0.59837666
-4.27113557,1.27906859,0.11687085,0.03585446,0.00000717,0.03633280,0.41160820,0.89127497,0.00355515,0.61187533
-4.26513257,1.30136499,0.11474472,0.03509421,0.00001003,0.03455418,0.42405178,0.91267588,0.00321660,0.62562359
-4.25912956,1.32527141,0.11244958,0.03448948,0.00001398,0.03283914,0.43714631,0.93548903,0.00291165,0.63946521
-4.25312656,1.35051103,0.11002468,0.03404427,0.00001935,0.03121311,0.45072816,0.95946005,0.00264506,0.65323400
-4.24712356,1.37674705,0.10751562,0.03376064,0.00002663,0.02970182,0.46461401,0.98426543,0.00242127,0.66675645
-4.24112056,1.40359362,0.10497439,0.03363940,0.00003638,0.02833165,0.47860481,1.00952080,0.00224458,0.67985487
-4.23511756,1.43062961,0.10245927,0.03368071,0.00004937,0.02713016,0.49249062,1.03479228,0.00211917,0.69235101
-4.22911456,1.45741518,0.10003448,0.03388496,0.00006651,0.02612654,0.50605633,1.05961079,0.00204932,0.70407003
-4.22311156,1.48351046,0.09776984,0.03425342,0.00008897,0.02535209,0.51908818,1.08348885,0.00203947,0.71484498
-4.21710855,1.50849594,0.09574017,0.03478911,0.00011816,0.02484071,0.53138078,1.10593927,0.00209435,0.72452156
-4.21110555,1.53199362,0.09402460,0.03549744,0.00015582,0.02462927,0.54274443,1.12649497,0.00221912,0.73296295
-4.20510255,1.55368803,0.09270581,0.03638691,0.00020402,0.02475797,0.55301255,1.14472919,0.00241935,0.74005454
-4.19909955,1.57334621,0.09186913,0.03746959,0.00026522,0.02527054,0.56204863,1.16027507,0.00270117,0.74570834
-4.19309655,1.59083550,0.09160153,0.03876155,0.00034232,0.02621438,0.56975264,1.17284375,0.00307120,0.74986659
-4.18709355,1.60613819,0.09199061,0.04028302,0.00043868,0.02764051,0.57606627,1.18224005,0.00353654,0.75250455
-4.18109055,1.61936208,0.09312339,0.04205844,0.00055816,0.02960332,0.58097697,1.18837499,0.00410468,0.75363196
-4.17508754,1.63074619,0.09508510,0.04411625,0.00070512,0.03216018,0.58452025,1.19127434,0.00478341,0.75329315
-4.16908454,1.64066109,0.09795785,0.04648839,0.00088443,0.03537078,0.58678029,1.19108283,0.00558057,0.75156557
-4.16308154,1.64960349,0.10181924,0.04920965,0.00110143,0.03929624,0.58788862,1.18806373,0.00650393,0.74855677
-4.15707854,1.65818498,0.10674084,0.05231670,0.00136191,0.04399790,0.58802097,1.18259364,0.00756083,0.74439988
-4.15107554,1.66711536,0.11278671,0.05584695,0.00167200,0.04953597,0.58739232,1.17515267,0.00875795,0.73924773
-4.14507254,1.67718087,0.12001174,0.05983709,0.00203807,0.05596778,0.58625045,1.16631055,0.01010094,0.73326599
-4.13906953,1.68921821,0.12846009,0.06432160,0.00246662,0.06334583,0.58486820,1.15670905,0.01159406,0.72662554
-4.13306653,1.70408534,0.13816356,0.06933095,0.00296405,0.07171558,0.58353490,1.14704162,0.01323982,0.71949462
-4.12706353,1.72263016,0.14914008,0.07488982,0.00353647,0.08111311,0.58254719,1.13803100,0.01503860,0.71203112
-4.12106053,1.74565838,0.16139230,0.08101526,0.00418945,0.09156260,0.58219991,1.13040583,0.01698829,0.70437541
-4.11505753,1.77390191,0.17490627,0.08771483,0.00492776,0.10307377,0.58277724,1.12487715,0.01908397,0.69664430
-4.10905453,1.80798894,0.18965048,0.09498489,0.00575506,0.11563938,0.58454457,1.12211576,0.02131759,0.68892620
-4.10305153,1.84841702,0.20557507,0.10280907,0.00667360,0.12923288,0.58774142,1.12273122,0.02367776,0.68127798
-4.09704852,1.89553023,0.22261146,0.11115700,0.00768394,0.14380631,0.59257565,1.12725327,0.02614964,0.67372355
-4.09104552,1.94950119,0.24067237,0.11998332,0.00878467,0.15928865,0.59921905,1.13611634,0.02871481,0.66625423
-4.08504252,2.01031883,0.25965223,0.12922719,0.00997214,0.17558469,0.60780449,1.14964739,0.03135138,0.65883089
-4.07903952,2.07778217,0.27942816,0.13881220,0.01124031,0.19257452,0.61842461,1.16805764,0.03403415,0.65138759
-4.07303652,2.15150057,0.29986142,0.14864684,0.01258060,0.21011381,0.63113183,1.19143805,0.03673488,0.64383664
-4.06703352,2.23090019,0.32079927,0.15862550,0.01398182,0.22803498,0.64593966,1.21975874,0.03942275,0.63607451
-4.06103052,2.31523678,0.34207746,0.16863010,0.01543029,0.24614914,0.66282508,1.25287208,0.04206488,0.62798848
-4.05502751,2.40361391,0.36352298,0.17853216,0.01690992,0.26424912,0.68173157,1.29051910,0.04462701,0.61946346
-4.04902451,2.49500636,0.38495726,0.18819555,0.01840252,0.28211323,0.70257285,1.33233910,0.04707426,0.61038869
-4.04302151,2.58828759,0.40619959,0.19747956,0.01988811,0.29950995,0.72523664,1.37788164,0.04937194,0.60066400
-4.03701851,2.68226038,0.42707067,0.20624244,0.02134544,0.31620322,0.74958860,1.42662064,0.05148648,0.59020523
-4.03101551,2.77568944,0.44739617,0.21434513,0.02275251,0.33195829,0.77547587,1.47797001,0.05338635,0.57894869
-4.02501251,2.86733489,0.46701017,0.22165518,0.02408719,0.34654791,0.80273029,1.53130005,0.05504290,0.56685442
-4.01900950,2.95598525,0.48575825,0.22805057,0.02532785,0.35975854,0.83117096,1.58595418,0.05643127,0.55390822
-4.01300650,3.04048879,0.50350020,0.23342338,0.02645409,0.37139643,0.86060624,1.64126543,0.05753111,0.54012237
-4.00700350,3.11978201,0.52011217,0.23768317,0.02744737,0.38129321,0.89083496,1.69657205,0.05832724,0.52553512
-4.00100050,3.19291431,0.53548812,0.24075979,0.02829162,0.38931087,0.92164705,1.75123189,0.05881013,0.51020907
-3.99499750,3.25906793,0.54954062,0.24260561,0.02897383,0.39534571,0.95282361,1.80463506,0.05897622,0.49422859
-3.98899450,3.31757257,0.56220081,0.24319704,0.02948443,0.39933130,0.98413651,1.85621463,0.05882803,0.47769639
-3.98299150,3.36791432,0.57341772,0.24253525,0.02981767,0.40124019,1.01534783,1.90545521,0.05837410,0.46072959
-3.97698849,3.40973891,0.58315687,0.24064607,0.02997177,0.40108423,1.04620920,1.95189929,0.05762872,0.44345534
-3.97098549,3.44284945,0.59139835,0.23757905,0.02994895,0.39891375,1.07646140,1.99515143,0.05661148,0.42600645
-3.96498249,3.46719932,0.59813456,0.23340576,0.02975533,0.39481533,1.10583445,2.03488054,0.05534663,0.40851688
-3.95897949,3.48288084,0.60336768,0.22821746,0.02940065,0.38890859,1.13404835,2.07082046,0.05386237,0.39111772
-3.95297649,3.49011098,0.60710720,0.22212208,0.02889786,0.38134196,1.16081475,2.10276926,0.05218999,0.37393345
-3.94697349,3.48921498,0.60936769,0.21524096,0.02826265,0.37228781,1.18583965,2.13058774,0.05036300,0.35707882
-3.94097049,3.48060933,0.61016695,0.20770514,0.02751283,0.36193705,1.20882734,2.15419749,0.04841615,0.34065647
-3.93496748,3.46478511,0.60952479,0.19965170,0.02666770,0.35049364,1.22948545,2.17357903,0.04638461,0.32475519
-3.92896448,3.44229288,0.60746251,0.19122011,0.02574736,0.33816908,1.24753111,2.18877027,0.04430313,0.30944904
-3.92296148,3.41372981,0.60400321,0.18254883,0.02477209,0.32517722,1.26269820,2.19986576,0.04220529,0.29479726
-3.91695848,3.37972983,0.59917289,0.17377223,0.02376175,0.31172961,1.27474523,2.20701669,0.04012289,0.28084478
-3.91095548,3.34095688,0.59300226,0.16501799,0.02273517,0.29803151,1.28346365,2.21043165,0.03808551,0.26762355
-3.90495248,3.29810132,0.58552924,0.15640497,0.02170978,0.28427856,1.28868622,2.21037811,0.03612013,0.25515426
-3.89894947,3.25187912,0.57680181,0.14804170,0.02070119,0.27065435,1.29029497,2.20718417,0.03425097,0.24344856
-3.89294647,3.20303303,0.56688117,0.14002534,0.01972301,0.25732876,1.28822828,2.20124013,0.03249942,0.23251146
-3.88694347,3.15233495,0.55584475,0.13244112,0.01878670,0.24445689,1.28248664,2.19299941,0.03088405,0.22234390
-3.88094047,3.10058837,0.54378890,0.12536232,0.01790157,0.23217880,1.27313667,2.18297811,0.02942078,0.21294520
-3.87493747,3.04862977,0.53083100,0.11885047,0.01707483,0.22061951,1.26031307,2.17175272,0.02812305,0.20431527
-3.86893447,2.99732784,0.51711069,0.11295594,0.01631183,0.20988946,1.24421817,2.15995533,0.02700201,0.19645655
-3.86293147,2.94757968,0.50279004,0.10771852,0.01561619,0.20008506,1.22511899,2.14826596,0.02606676,0.18937533
-3.85692846,2.90030317,0.48805247,0.10316826,0.01499016,0.19128926,1.20334176,2.13740177,0.02532450,0.18308270
-3.85092546,2.85642517,0.47310048,0.09932607,0.01443482,0.18357201,1.17926399,2.12810313,0.02478067,0.17759471
-3.84492246,2.81686545,0.45815198,0.09620442,0.01395042,0.17699048,1.15330436,2.12111670,0.02443904,0.17293203
-3.83891946,2.78251676,0.44343559,0.09380774,0.01353659,0.17158903,1.12591074,2.11717605,0.02430163,0.16911896
-3.83291646,2.75422160,0.42918472,0.09213277,0.01319260,0.16739885,1.09754695,2.11698050,0.02436870,0.16618198
-3.82691346,2.73274702,0.41563100,0.09116867,0.01291750,0.16443738,1.06867863,2.12117312,0.02463856,0.16414779
-3.82091046,2.71875849,0.40299712,0.09089700,0.01271026,0.16270743,1.03975899,2.13031906,0.02510736,0.16304107
-3.81490745,2.71279456,0.39148948,0.09129165,0.01256978,0.16219620,1.01121502,2.14488531,0.02576886,0.16288216
-3.80890445,2.71524392,0.38129103,0.09231861,0.01249499,0.16287433,0.98343473,2.16522317,0.02661420,0.16368464
-3.80290145,2.72632643,0.37255454,0.09393585,0.01248470,0.16469498,0.95675610,2.19155473,0.02763166,0.16545318
-3.79689845,2.74607958,0.36539679,0.09609328,0.01253760,0.16759317,0.93145816,2.22396421,0.02880645,0.16818161
-3.79089545,2.77435172,0.35989383,0.09873280,0.01265211,0.17148552,0.90775460,2.26239512,0.03012067,0.17185157
-3.78489245,2.81080281,0.35607762,0.10178860,0.01282629,0.17627044,0.88579023,2.30665364,0.03155326,0.17643163
-3.77888944,2.85491319,0.35393424,0.10518774,0.01305769,0.18182887,0.86564030,2.35641849,0.03308012,0.18187722
-3.77288644,2.90600041,0.35340382,0.10885096,0.01334325,0.18802571,0.84731281,2.41125695,0.03467437,0.18813108
-3.76688344,2.96324360,0.35438208,0.11269387,0.01367923,0.19471182,0.83075356,2.47064638,0.03630671,0.19512455
-3.76088044,3.02571426,0.35672360,0.11662835,0.01406113,0.20172667,0.81585359,2.53400038,0.03794597,0.20277945
-3.75487744,3.09241226,0.36024662,0.12056425,0.01448367,0.20890165,0.80245878,2.60069799,0.03955971,0.21101052
-3.74887444,3.16230512,0.36473914,0.12441129,0.01494085,0.21606375,0.79038089,2.67011452,0.04111499,0.21972827
-3.74287144,3.23436844,0.36996621,0.12808114,0.01542594,0.22303968,0.77940970,2.74165207,0.04257918,0.22884208
-3.73686843,3.30762558,0.37567788,0.13148950,0.01593165,0.22966018,0.76932541,2.81476797,0.04392084,0.23826334
-3.73086543,3.38118403,0.38161779,0.13455819,0.01645021,0.23576445,0.75991091,2.88899923,0.04511056,0.24790845
-3.72486243,3.45426671,0.38753174,0.13721716,0.01697357,0.24120436,0.75096320,2.96398156,0.04612183,0.25770141
-3.71885943,3.52623618,0.39317616,0.13940622,0.01749355,0.24584843,0.74230352,3.03946129,0.04693181,0.26757594
-3.71285643,3.59661050,0.39832599,0.14107659,0.01800206,0.24958540,0.73378568,3.11529954,0.04752197,0.27747673
-3.70685343,3.66506973,0.40278177,0.14219201,0.01849127,0.25232712,0.72530233,3.19146799,0.04787869,0.28736002
-3.70085043,3.73145267,0.40637567,0.14272950,0.01895384,0.25401082,0.71678882,3.26803620,0.04799356,0.29719317
-3.69484742,3.79574406,0.40897623,0.14267973,0.01938306,0.25460052,0.70822470,3.34515110,0.04786361,0.30695328
-3.68884442,3.85805305,0.41049179,0.14204685,0.01977305,0.25408764,0.69963273,3.42300965,0.04749134,0.31662509
-3.68284142,3.91858411,0.41087236,0.14084798,0.02011889,0.25249075,0.69107562,3.50182615,0.04688451,0.32619800
-3.67683842,3.97760219,0.41011011,0.13911230,0.02041676,0.24985453,0.68265069,3.58179601,0.04605578,0.33566265
-3.67083542,4.03539435,0.40823840,0.13687972,0.02066401,0.24624790,0.67448279,3.66305823,0.04502226,0.34500707
-3.66483242,4.09222988,0.40532951,0.13419939,0.02085924,0.24176156,0.66671591,3.74565876,0.04380481,0.35421289
-3.65882941,4.14832162,0.40149111,0.13112787,0.02100230,0.23650488,0.65950388,3.82951696,0.04242735,0.36325165
-3.65282641,4.20379061,0.39686180,0.12772727,0.02109436,0.23060245,0.65300060,3.91439753,0.04091603,0.37208172
-3.64682341,4.25863614,0.39160576,0.12406325,0.02113782,0.22419023,0.64735044,3.99988946,0.03929839,0.38064590
-3.64082041,4.31271318,0.38590676,0.12020316,0.02113627,0.21741159,0.64267899,4.08539382,0.03760257,0.38887009
-3.63481741,4.36571827,0.37996175,0.11621412,0.02109439,0.21041335,0.63908488,4.17012118,0.03585647,0.39666299
-3.62881441,4.41718485,0.37397425,0.11216138,0.02101782,0.20334176,0.63663278,4.25309932,0.03408707,0.40391720
-3.62281141,4.46648829,0.36814760,0.10810678,0.02091301,0.19633887,0.63534806,4.33319104,0.03231977,0.41051137
-3.61680840,4.51286028,0.36267850,0.10410745,0.02078702,0.18953898,0.63521318,4.40912167,0.03057788,0.41631374
-3.61080540,4.55541185,0.35775069,0.10021478,0.02064730,0.18306560,0.63616611,4.47951491,0.02888218,0.42118656
-3.60480240,4.59316378,0.35352927,0.09647359,0.02050142,0.17702869,0.63810059,4.54293571,0.02725065,0.42499144
-3.59879940,4.62508289,0.35015545,0.09292152,0.02035684,0.17152246,0.64086855,4.59793812,0.02569826,0.42759514
-3.59279640,4.65012218,0.34774218,0.08958875,0.02022060,0.16662352,0.64428420,4.64311606,0.02423695,0.42887570
-3.58679340,4.66726307,0.34637058,0.08649775,0.02009904,0.16238966,0.64812994,4.67715475,0.02287559,0.42872840
-3.58079040,4.67555765,0.34608727,0.08366339,0.01999753,0.15885900,0.65216363,4.69888055,0.02162016,0.42707134
-3.57478739,4.67416900,0.34690287,0.08109309,0.01992020,0.15604968,0.65612703,4.70730714,0.02047390,0.42385021
