energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
3.10655328,1.38918364,0.00429620,0.12151373,0.16847243,0.27004701,1.13768852,0.08321344,0.00000000
3.11255628,1.40124343,0.00414539,0.12018100,0.18024410,0.28215766,1.14142702,0.08587652,0.00000000
3.11855928,1.41983351,0.00400931,0.11944830,0.19348877,0.29507562,1.14969104,0.08894238,0.00000000
3.12456228,1.44396762,0.00388879,0.11922221,0.20808519,0.30857064,1.16165423,0.09233794,0.00000000
3.13056528,1.47253589,0.00378427,0.11940013,0.22388027,0.32239344,1.17640444,0.09598333,0.00000000
3.13656828,1.50433955,0.00369584,0.11987464,0.24068980,0.33628203,1.19297501,0.09979382,0.00000000
3.14257129,1.53812688,0.00362320,0.12053778,0.25830007,0.34996843,1.21037635,0.10368202,0.00000000
3.14857429,1.57262902,0.00356567,0.12128510,0.27647060,0.36318567,1.22762695,0.10755988,0.00000000
3.15457729,1.60659491,0.00352218,0.12201931,0.29493783,0.37567462,1.24378266,0.11134084,0.00000000
3.16058029,1.63882421,0.00349131,0.12265340,0.31341993,0.38719073,1.25796350,0.11494169,0.00000000
3.16658329,1.66819764,0.00347130,0.12311323,0.33162250,0.39751032,1.26937714,0.11828453,0.00000000
3.17258629,1.69370401,0.00346012,0.12333949,0.34924518,0.40643625,1.27733869,0.12129845,0.00000000
3.17858929,1.71446344,0.00345549,0.12328902,0.36598877,0.41380296,1.28128629,0.12392109,0.00000000
3.18459230,1.72974650,0.00345497,0.12293541,0.38156297,0.41948060,1.28079252,0.12610009,0.00000000
3.19059530,1.73898893,0.00345601,0.12226907,0.39569419,0.42337829,1.27557131,0.12779422,0.00000000
3.19659830,1.74180183,0.00345606,0.12129672,0.40813319,0.42544627,1.26548076,0.12897445,0.00000000
3.20260130,1.73797742,0.00345262,0.12004027,0.41866241,0.42567706,1.25052196,0.12962468,0.00000000
3.20860430,1.72749021,0.00344334,0.11853543,0.42710243,0.42410558,1.23083420,0.12974235,0.00000000
3.21460730,1.71049395,0.00342610,0.11682983,0.43331739,0.42080811,1.20668694,0.12933867,0.00000000
3.22061031,1.68731433,0.00339905,0.11498103,0.43721914,0.41590029,1.17846904,0.12843873,0.00000000
3.22661331,1.65843800,0.00336070,0.11305427,0.43876974,0.40953408,1.14667565,0.12708121,0.00000000
3.23261631,1.62449794,0.00330998,0.11112023,0.43798237,0.40189392,1.11189335,0.12531784,0.00000000
3.23861931,1.58625575,0.00324622,0.10925279,0.43492044,0.39319201,1.07478386,0.12321260,0.00000000
3.24462231,1.54458133,0.00316921,0.10752687,0.42969494,0.38366297,1.03606687,0.12084048,0.00000000
3.25062531,1.50043033,0.00307918,0.10601647,0.42246020,0.37355799,0.99650232,0.11828605,0.00000000
3.25662831,1.45481999,0.00297680,0.10479286,0.41340818,0.36313866,0.95687246,0.11564168,0.00000000
3.26263132,1.40880397,0.00286313,0.10392311,0.40276165,0.35267054,0.91796421,0.11300542,0.00000000
3.26863432,1.36344670,0.00273955,0.10346880,0.39076638,0.34241679,0.88055181,0.11047873,0.00000000
3.27463732,1.31979789,0.00260778,0.10348501,0.37768296,0.33263201,0.84538030,0.10816390,0.00000000
3.28064032,1.27886792,0.00246972,0.10401964,0.36377846,0.32355635,0.81314990,0.10616136,0.00000000
3.28664332,1.24160440,0.00232745,0.10511291,0.34931828,0.31541020,0.78450157,0.10456692,0.00000000
3.29264632,1.20887077,0.00218312,0.10679710,0.33455863,0.30838951,0.76000394,0.10346895,0.00000000
3.29864932,1.18142718,0.00203889,0.10909648,0.31973994,0.30266187,0.74014173,0.10294566,0.00000000
3.30465233,1.15991411,0.00189686,0.11202735,0.30508120,0.29836344,0.72530590,0.10306249,0.00000000
3.31065533,1.14483909,0.00175898,0.11559818,0.29077579,0.29559684,0.71578563,0.10386982,0.00000000
3.31665833,1.13656661,0.00162706,0.11980976,0.27698847,0.29442983,0.71176224,0.10540097,0.00000000
3.32266133,1.13531158,0.00150264,0.12465545,0.26385379,0.29489508,0.71330518,0.10767053,0.00000000
3.32866433,1.14113607,0.00138705,0.13012124,0.25147581,0.29699065,0.72037025,0.11067330,0.00000000
3.33466733,1.15394961,0.00128129,0.13618589,0.23992885,0.30068135,0.73279996,0.11438369,0.00000000
3.34067034,1.17351270,0.00118609,0.14282095,0.22925936,0.30590079,0.75032622,0.11875565,0.00000000
3.34667334,1.19944357,0.00110189,0.14999072,0.21948838,0.31255404,0.77257531,0.12372329,0.00000000
3.35267634,1.23122781,0.00102881,0.15765216,0.21061473,0.32052073,0.79907509,0.12920207,0.00000000
3.35867934,1.26823076,0.00096674,0.16575484,0.20261836,0.32965857,0.82926443,0.13509048,0.00000000
3.36468234,1.30971236,0.00091528,0.17424085,0.19546390,0.33980715,0.86250470,0.14127244,0.00000000
3.37068534,1.35484414,0.00087385,0.18304491,0.18910418,0.35079186,0.89809318,0.14762000,0.00000000
3.37668834,1.40272803,0.00084167,0.19209448,0.18348350,0.36242786,0.93527820,0.15399663,0.00000000
3.38269135,1.45241670,0.00081781,0.20131022,0.17854064,0.37452412,0.97327567,0.16026065,0.00000000
3.38869435,1.50293498,0.00080124,0.21060658,0.17421157,0.38688729,1.01128671,0.16626903,0.00000000
3.39469735,1.55330202,0.00079087,0.21989274,0.17043172,0.39932550,1.04851596,0.17188116,0.00000000
3.40070035,1.60255366,0.00078557,0.22907380,0.16713798,0.41165197,1.08419024,0.17696269,0.00000000
3.40670335,1.64976458,0.00078424,0.23805228,0.16427028,0.42368836,1.11757689,0.18138913,0.00000000
3.41270635,1.69406962,0.00078584,0.24672988,0.16177306,0.43526788,1.14800149,0.18504925,0.00000000
3.41870935,1.73468391,0.00078938,0.25500944,0.15959634,0.44623816,1.17486429,0.18784805,0.00000000
3.42471236,1.77092094,0.00079403,0.26279701,0.15769681,0.45646375,1.19765500,0.18970924,0.00000000
3.43071536,1.80220840,0.00079910,0.27000403,0.15603871,0.46582819,1.21596536,0.19057721,0.00000000
3.43671836,1.82810095,0.00080408,0.27654933,0.15459468,0.47423587,1.22949913,0.19041831,0.00000000
3.44272136,1.84828971,0.00080864,0.28236107,0.15334654,0.48161324,1.23807918,0.18922151,0.00000000
3.44872436,1.86260806,0.00081270,0.28737832,0.15228601,0.48790976,1.24165140,0.18699833,0.00000000
3.45472736,1.87103348,0.00081639,0.29155232,0.15141543,0.49309822,1.24028535,0.18378222,0.00000000
3.46073037,1.87368543,0.00082012,0.29484729,0.15074824,0.49717465,1.23417159,0.17962716,0.00000000
3.46673337,1.87081930,0.00082452,0.29724068,0.15030949,0.50015773,1.22361581,0.17460581,0.00000000
3.47273637,1.86281662,0.00083049,0.29872302,0.15013599,0.50208770,1.20902994,0.16880715,0.00000000
3.47873937,1.85017201,0.00083918,0.29929717,0.15027634,0.50302479,1.19092064,0.16233369,0.00000000
3.48474237,1.83347717,0.00085197,0.29897724,0.15079057,0.50304734,1.16987549,0.15529848,0.00000000
3.49074537,1.81340274,0.00087046,0.29778701,0.15174945,0.50224941,1.14654731,0.14782182,0.00000000
3.49674837,1.79067850,0.00089647,0.29575822,0.15323337,0.50073825,1.12163723,0.14002809,0.00000000
3.50275138,1.76607265,0.00093196,0.29292866,0.15533083,0.49863143,1.09587690,0.13204246,0.00000000
3.50875438,1.74037089,0.00097902,0.28934018,0.15813639,0.49605386,1.07001032,0.12398787,0.00000000
3.51475738,1.71435587,0.00103983,0.28503697,0.16174817,0.49313468,1.04477583,0.11598220,0.00000000
3.52076038,1.68878748,0.00111659,0.28006389,0.16626485,0.49000419,1.02088863,0.10813579,0.00000000
3.52676338,1.66438459,0.00121145,0.27446524,0.17178225,0.48679066,0.99902401,0.10054926,0.00000000
3.53276638,1.64180832,0.00132646,0.26828387,0.17838947,0.48361730,0.97980182,0.09331180,0.00000000
3.53876938,1.62164727,0.00146348,0.26156064,0.18616471,0.48059925,0.96377215,0.08649984,0.00000000
3.54477239,1.60440461,0.00162408,0.25433443,0.19517086,0.47784068,0.95140252,0.08017615,0.00000000
3.55077539,1.59048724,0.00180950,0.24664238,0.20545099,0.47543206,0.94306663,0.07438934,0.00000000
3.55677839,1.58019676,0.00202054,0.23852056,0.21702391,0.47344752,0.93903478,0.06917376,0.00000000
3.56278139,1.57372253,0.00225747,0.23000479,0.22987990,0.47194241,0.93946616,0.06454966,0.00000000
3.56878439,1.57113650,0.00251998,0.22113165,0.24397700,0.47095120,0.94440303,0.06052378,0.00000000
3.57478739,1.57239002,0.00280709,0.21193943,0.25923787,0.47048554,0.95376702,0.05709009,0.00000000
3.58079040,1.57731267,0.00311713,0.20246908,0.27554757,0.47053286,0.96735773,0.05423079,0.00000000
3.58679340,1.58561327,0.00344772,0.19276490,0.29275253,0.47105543,0.98485384,0.05191749,0.00000000
3.59279640,1.59688335,0.00379573,0.18287499,0.31066068,0.47199000,1.00581696,0.05011251,0.00000000
3.59879940,1.61060326,0.00415732,0.17285143,0.32904323,0.47324829,1.02969848,0.04877027,0.00000000
3.60480240,1.62615127,0.00452801,0.16275002,0.34763791,0.47471827,1.05584953,0.04783883,0.00000000
3.61080540,1.64281586,0.00490273,0.15262979,0.36615394,0.47626643,1.08353416,0.04726137,0.00000000
3.61680840,1.65981145,0.00527597,0.14255212,0.38427858,0.47774106,1.11194578,0.04697780,0.00000000
3.62281141,1.67629737,0.00564188,0.13257964,0.40168516,0.47897662,1.14022666,0.04692632,0.00000000
3.62881441,1.69140024,0.00599448,0.12277497,0.41804249,0.47979907,1.16749014,0.04704500,0.00000000
3.63481741,1.70423914,0.00632781,0.11319928,0.43302525,0.48003220,1.19284521,0.04727329,0.00000000
3.64082041,1.71395311,0.00663619,0.10391092,0.44632510,0.47950466,1.21542255,0.04755351,0.00000000
3.64682341,1.71973028,0.00691436,0.09496410,0.45766199,0.47805757,1.23440156,0.04783226,0.00000000
3.65282641,1.72083747,0.00715778,0.08640770,0.46679531,0.47555243,1.24903704,0.04806169,0.00000000
3.65882941,1.71664934,0.00736278,0.07828436,0.47353441,0.47187895,1.25868491,0.04820067,0.00000000
3.66483242,1.70667571,0.00752679,0.07062977,0.47774787,0.46696248,1.26282554,0.04821578,0.00000000
3.67083542,1.69058593,0.00764851,0.06347228,0.47937129,0.46077077,1.26108405,0.04808216,0.00000000
3.67683842,1.66822909,0.00772803,0.05683286,0.47841299,0.45331954,1.25324626,0.04778404,0.00000000
3.68284142,1.63964891,0.00776697,0.05072531,0.47495753,0.44467670,1.23926988,0.04731519,0.00000000
3.68884442,1.60509261,0.00776854,0.04515671,0.46916666,0.43496482,1.21929010,0.04667902,0.00000000
3.69484742,1.56501300,0.00773754,0.04012819,0.46127771,0.42436178,1.19361938,0.04588848,0.00000000
3.70085043,1.52006353,0.00768035,0.03563574,0.45159928,0.41309930,1.16274130,0.04496569,0.00000000
3.70685343,1.47108625,0.00760485,0.03167127,0.44050454,0.40145943,1.12729861,0.04394143,0.00000000
3.71285643,1.41909301,0.00752027,0.02822359,0.42842212,0.38976896,1.08807604,0.04285423,0.00000000
3.71885943,1.36524044,0.00743706,0.02527948,0.41582501,0.37839191,1.04597837,0.04174948,0.00000000
3.72486243,1.31079956,0.00736664,0.02282464,0.40321786,0.36772021,1.00200468,0.04067820,0.00000000
3.73086543,1.25712107,0.00732114,0.02084450,0.39112294,0.35816291,0.95721975,0.03969575,0.00000000
3.73686843,1.20559749,0.00731315,0.01932498,0.38006534,0.35013422,0.91272364,0.03886045,0.00000000
3.74287144,1.15762348,0.00735532,0.01825295,0.37055787,0.34404070,0.86962059,0.03823208,0.00000000
3.74887444,1.11455554,0.00746008,0.01761655,0.36308593,0.34026801,0.82898811,0.03787038,0.00000000
3.75487744,1.07767247,0.00763923,0.01740531,0.35809305,0.33916766,0.79184756,0.03783351,0.00000000
3.76088044,1.04813776,0.00790360,0.01761004,0.35596731,0.34104416,0.75913671,0.03817655,0.00000000
3.76688344,1.02696493,0.00826264,0.01822254,0.35702907,0.34614296,0.73168536,0.03895008,0.00000000
3.77288644,1.01498695,0.00872406,0.01923515,0.36152039,0.35463967,0.71019432,0.04019874,0.00000000
3.77888944,1.01283031,0.00929346,0.02064016,0.36959635,0.36663090,0.69521842,0.04196004,0.00000000
3.78489245,1.02089474,0.00997405,0.02242909,0.38131865,0.38212699,0.68715367,0.04426312,0.00000000
3.79089545,1.03933869,0.01076632,0.02459197,0.39665153,0.40104719,0.68622886,0.04712778,0.00000000
3.79689845,1.06807136,0.01166782,0.02711650,0.41546029,0.42321724,0.69250150,0.05056364,0.00000000
3.80290145,1.10675110,0.01267303,0.02998730,0.43751245,0.44836982,0.70585820,0.05456946,0.00000000
3.80890445,1.15479059,0.01377323,0.03318523,0.46248164,0.47614780,0.72601919,0.05913269,0.00000000
3.81490745,1.21136849,0.01495653,0.03668676,0.48995414,0.50611044,0.75254689,0.06422928,0.00000000
3.82091046,1.27544748,0.01620800,0.04046351,0.51943804,0.53774242,0.78485818,0.06982370,0.00000000
3.82691346,1.34579828,0.01750984,0.04448195,0.55037474,0.57046552,0.82224003,0.07586921,0.00000000
3.83291646,1.42102909,0.01884172,0.04870337,0.58215269,0.60365269,0.86386814,0.08230846,0.00000000
3.83891946,1.49961985,0.02018121,0.05308395,0.61412288,0.63664416,0.90882819,0.08907435,0.00000000
3.84492246,1.57996033,0.02150431,0.05757516,0.64561573,0.66876499,0.95613914,0.09609109,0.00000000
3.85092546,1.66039128,0.02278605,0.06212435,0.67595889,0.69934357,1.00477799,0.10327566,0.00000000
3.85692846,1.73924729,0.02400120,0.06667558,0.70449534,0.72773047,1.05370566,0.11053940,0.00000000
3.86293147,1.81490034,0.02512497,0.07117064,0.73060136,0.75331683,1.10189311,0.11778989,0.00000000
3.86893447,1.88580258,0.02613380,0.07555023,0.75370348,0.77555170,1.14834716,0.12493291,0.00000000
3.87493747,1.95052726,0.02700605,0.07975534,0.77329415,0.79395770,1.19213542,0.13187464,0.00000000
3.88094047,2.00780635,0.02772280,0.08372865,0.78894531,0.80814430,1.23240961,0.13852386,0.00000000
3.88694347,2.05656377,0.02826841,0.08741603,0.80031958,0.81781828,1.26842666,0.14479413,0.00000000
3.89294647,2.09594324,0.02863111,0.09076798,0.80717855,0.82279100,1.29956711,0.15060606,0.00000000
3.89894947,2.12532981,0.02880342,0.09374108,0.80938791,0.82298214,1.32535026,0.15588926,0.00000000
3.90495248,2.14436453,0.02878245,0.09629923,0.80691942,0.81841993,1.34544576,0.16058431,0.00000000
3.91095548,2.15295188,0.02857001,0.09841475,0.79984952,0.80923785,1.35968131,0.16464434,0.00000000
3.91695848,2.15125984,0.02817262,0.10006933,0.78835484,0.79566807,1.36804638,0.16803645,0.00000000
3.92296148,2.13971279,0.02760129,0.10125463,0.77270486,0.77803191,1.37069191,0.17074265,0.00000000
3.92896448,2.11897764,0.02687123,0.10197263,0.75325206,0.75672784,1.36792605,0.17276058,0.00000000
3.93496748,2.08994386,0.02600134,0.10223571,0.73042001,0.73221762,1.36020625,0.17410369,0.00000000
3.94097049,2.05369813,0.02501363,0.10206636,0.70469001,0.70501106,1.34812788,0.17480114,0.00000000
3.94697349,2.01149468,0.02393253,0.10149659,0.67658671,0.67565018,1.33240987,0.17489713,0.00000000
3.95297649,1.96472229,0.02278418,0.10056711,0.64666343,0.64469318,1.31387774,0.17444993,0.00000000
3.95897949,1.91486900,0.02159563,0.09932613,0.61548756,0.61269913,1.29344459,0.17353047,0.00000000
3.96498249,1.86348559,0.02039402,0.09782802,0.58362663,0.58021345,1.27209041,0.17222055,0.00000000
3.97098549,1.81214891,0.01920587,0.09613171,0.55163542,0.54775506,1.25084035,0.17061079,0.00000000
3.97698849,1.76242590,0.01805637,0.09429898,0.52004450,0.51580512,1.23074243,0.16879816,0.00000000
3.98299150,1.71583910,0.01696868,0.09239262,0.48935037,0.48479787,1.21284497,0.16688353,0.00000000
3.98899450,1.67383442,0.01596345,0.09047466,0.46000736,0.45511359,1.19817443,0.16496883,0.00000000
3.99499750,1.63775169,0.01505829,0.08860447,0.43242138,0.42707358,1.18771383,0.16315436,0.00000000
4.00100050,1.60879836,0.01426751,0.08683712,0.40694545,0.40093740,1.18238216,0.16153599,0.00000000
4.00700350,1.58802679,0.01360180,0.08522176,0.38387692,0.37690189,1.18301511,0.16020250,0.00000000
4.01300650,1.57631516,0.01306815,0.08380025,0.36345623,0.35510206,1.19034726,0.15923313,0.00000000
4.01900950,1.57435223,0.01266983,0.08260607,0.34586693,0.33561349,1.20499608,0.15869532,0.00000000
4.02501251,1.58262587,0.01240645,0.08166341,0.33123685,0.31845603,1.22744771,0.15864288,0.00000000
4.03101551,1.60141534,0.01227416,0.08098668,0.31964006,0.30359855,1.25804486,0.15911443,0.00000000
4.03701851,1.63078721,0.01226585,0.08058024,0.31109954,0.29096451,1.29697677,0.16013235,0.00000000
4.04302151,1.67059471,0.01237155,0.08043854,0.30559013,0.28043801,1.34427147,0.16170219,0.00000000
4.04902451,1.72048044,0.01257870,0.08054651,0.30304180,0.27187021,1.39979026,0.16381246,0.00000000
4.05502751,1.77988221,0.01287269,0.08088028,0.30334294,0.26508588,1.46322467,0.16643503,0.00000000
4.06103052,1.84804178,0.01323722,0.08140814,0.30634368,0.25988983,1.53409591,0.16952584,0.00000000
4.06703352,1.92401648,0.01365481,0.08209175,0.31185906,0.25607318,1.61175694,0.17302615,0.00000000
4.07303652,2.00669351,0.01410732,0.08288750,0.31967214,0.25341919,1.69539727,0.17686405,0.00000000
4.07903952,2.09480672,0.01457638,0.08374801,0.32953711,0.25170875,1.78405075,0.18095638,0.00000000
4.08504252,2.18695607,0.01504390,0.08462369,0.34118227,0.25072522,1.87660635,0.18521085,0.00000000
4.09104552,2.28162937,0.01549250,0.08546428,0.35431322,0.25025878,1.97182222,0.18952839,0.00000000
4.09704852,2.37722657,0.01590591,0.08622040,0.36861617,0.25011010,2.06834313,0.19380560,0.00000000
4.10305153,2.47208624,0.01626935,0.08684500,0.38376166,0.25009341,2.16472136,0.19793732,0.00000000
4.10905453,2.56451440,0.01656986,0.08729461,0.39940860,0.25003902,2.25944105,0.20181916,0.00000000
4.11505753,2.65281533,0.01679652,0.08753051,0.41520884,0.24979517,2.35094590,0.20535002,0.00000000
4.12106053,2.73532415,0.01694063,0.08751965,0.43081235,0.24922944,2.43767001,0.20843454,0.00000000
4.12706353,2.81044077,0.01699587,0.08723538,0.44587288,0.24822961,2.51807137,0.21098544,0.00000000
4.13306653,2.87666474,0.01695830,0.08665795,0.46005417,0.24670415,2.59066744,0.21292561,0.00000000
4.13906953,2.93263007,0.01682638,0.08577479,0.47303656,0.24458235,2.65407200,0.21419014,0.00000000
4.14507254,2.97713942,0.01660085,0.08458061,0.48452386,0.24181409,2.70703229,0.21472803,0.00000000
4.15107554,3.00919655,0.01628458,0.08307729,0.49425022,0.23836941,2.74846515,0.21450365,0.00000000
4.15707854,3.02803578,0.01588241,0.08127356,0.50198685,0.23423786,2.77749104,0.21349793,0.00000000
4.16308154,3.03314757,0.01540088,0.07918460,0.50754814,0.22942757,2.79346447,0.21170918,0.00000000
4.16908454,3.02429875,0.01484796,0.07683145,0.51079705,0.22396425,2.79599939,0.20915360,0.00000000
4.17508754,3.00154645,0.01423277,0.07424035,0.51164930,0.21788998,2.78498835,0.20586534,0.00000000
4.18109055,2.96524466,0.01356526,0.07144197,0.51007630,0.21126178,2.76061423,0.20189615,0.00000000
4.18709355,2.91604269,0.01285594,0.06847065,0.50610629,0.20415006,2.72335362,0.19731458,0.00000000
4.19309655,2.85487501,0.01211554,0.06536352,0.49982387,0.19663690,2.67397113,0.19220475,0.00000000
4.19909955,2.78294234,0.01135479,0.06215968,0.49136755,0.18881408,2.61350462,0.18666464,0.00000000
4.20510255,2.70168412,0.01058414,0.05889936,0.48092545,0.18078106,2.54324121,0.18080392,0.00000000
4.21110555,2.61274306,0.00981357,0.05562308,0.46872934,0.17264266,2.46468482,0.17474142,0.00000000
4.21710855,2.51792277,0.00905237,0.05237092,0.45504699,0.16450680,2.37951618,0.16860227,0.00000000
4.22311156,2.41913971,0.00830907,0.04918179,0.44017332,0.15648201,2.28954663,0.16251472,0.00000000
4.22911456,2.31837116,0.00759126,0.04609281,0.42442069,0.14867506,2.19666733,0.15660677,0.00000000
4.23511756,2.21760116,0.00690559,0.04313874,0.40810858,0.14118864,2.10279586,0.15100281,0.00000000
4.24112056,2.11876627,0.00625770,0.04035160,0.39155342,0.13411911,2.00982218,0.14582023,0.00000000
4.24712356,2.02370336,0.00565225,0.03776029,0.37505871,0.12755460,1.91955603,0.14116617,0.00000000
4.25312656,1.93410126,0.00509294,0.03539045,0.35890613,0.12157334,1.83367780,0.13713461,0.00000000
4.25912956,1.85145819,0.00458258,0.03326432,0.34334793,0.11624241,1.75369472,0.13380383,0.00000000
4.26513257,1.77704654,0.00412318,0.03140088,0.32860100,0.11161697,1.68090386,0.13123433,0.00000000
4.27113557,1.71188606,0.00371605,0.02981598,0.31484278,0.10773988,1.61636336,0.12946737,0.00000000
4.27713857,1.65672665,0.00336190,0.02852267,0.30220930,0.10464192,1.56087268,0.12852415,0.00000000
4.28314157,1.61204075,0.00306101,0.02753160,0.29079530,0.10234244,1.51496227,0.12840565,0.00000000
4.28914457,1.57802570,0.00281333,0.02685149,0.28065643,0.10085053,1.47889293,0.12909317,0.00000000
4.29514757,1.55461547,0.00261865,0.02648966,0.27181325,0.10016650,1.45266427,0.13054955,0.00000000
4.30115058,1.54150093,0.00247673,0.02645260,0.26425691,0.10028375,1.43603167,0.13272098,0.00000000
4.30715358,1.53815760,0.00238744,0.02674647,0.25795607,0.10119086,1.42853072,0.13553938,0.00000000
4.31315658,1.54387940,0.00235092,0.02737760,0.25286454,0.10287364,1.42950766,0.13892524,0.00000000
4.31915958,1.55781673,0.00236767,0.02835285,0.24892943,0.10531735,1.43815457,0.14279074,0.00000000
4.32516258,1.57901723,0.00243868,0.02967989,0.24609907,0.10850852,1.45354740,0.14704311,0.00000000
4.33116558,1.60646727,0.00256553,0.03136723,0.24433035,0.11243663,1.47468549,0.15158801,0.00000000
4.33716858,1.63913254,0.00275044,0.03342415,0.24359507,0.11709532,1.50053067,0.15633284,0.00000000
4.34317159,1.67599598,0.00299633,0.03586035,0.24388478,0.12248306,1.53004463,0.16118980,0.00000000
4.34917459,1.71609175,0.00330682,0.03868539,0.24521397,0.12860328,1.56222311,0.16607862,0.00000000
4.35517759,1.75853377,0.00368617,0.04190799,0.24762123,0.13546386,1.59612577,0.17092882,0.00000000
4.36118059,1.80253812,0.00413925,0.04553499,0.25116835,0.14307595,1.63090082,0.17568140,0.00000000
4.36718359,1.84743858,0.00467140,0.04957026,0.25593739,0.15145227,1.66580384,0.18028995,0.00000000
4.37318659,1.89269492,0.00528826,0.05401344,0.26202569,0.16060486,1.70021032,0.18472108,0.00000000
4.37918959,1.93789425,0.00599555,0.05885867,0.26953918,0.17054232,1.73362197,0.18895428,0.00000000
4.38519260,1.98274548,0.00679881,0.06409322,0.27858429,0.18126695,1.76566688,0.19298107,0.00000000
4.39119560,2.02706784,0.00770314,0.06969634,0.28925871,0.19277160,1.79609408,0.19680368,0.00000000
4.39719860,2.07077420,0.00871282,0.07563817,0.30164179,0.20503668,1.82476315,0.20043323,0.00000000
4.40320160,2.11385053,0.00983098,0.08187900,0.31578473,0.21802746,1.85162967,0.20388757,0.00000000
4.40920460,2.15633261,0.01105929,0.08836877,0.33170143,0.23169180,1.87672759,0.20718882,0.00000000
4.41520760,2.19828167,0.01239754,0.09504704,0.34936041,0.24595854,1.90014960,0.21036091,0.00000000
4.42121061,2.23976019,0.01384341,0.10184338,0.36867822,0.26073677,1.92202665,0.21342703,0.00000000
4.42721361,2.28080937,0.01539216,0.10867822,0.38951505,0.27591596,1.94250771,0.21640735,0.00000000
4.43321661,2.32142963,0.01703646,0.11546429,0.41167262,0.29136728,1.96174097,0.21931694,0.00000000
4.43921961,2.36156523,0.01876631,0.12210843,0.43489484,0.30694592,1.97985730,0.22216414,0.00000000
4.44522261,2.40109385,0.02056901,0.12851392,0.45887123,0.32249447,1.99695696,0.22494937,0.00000000
4.45122561,2.43982194,0.02242931,0.13458313,0.48324316,0.33784740,2.01310011,0.22766450,0.00000000
4.45722861,2.47748596,0.02432967,0.14022048,0.50761275,0.35283634,2.02830155,0.23029278,0.00000000
4.46323162,2.51375963,0.02625063,0.14533554,0.53155412,0.36729594,2.04252992,0.23280932,0.00000000
4.46923462,2.54826671,0.02817132,0.14984615,0.55462652,0.38107032,2.05571122,0.23518211,0.00000000
4.47523762,2.58059867,0.03007007,0.15368145,0.57638894,0.39401941,2.06773633,0.23737356,0.00000000
4.48124062,2.61033617,0.03192514,0.15678458,0.59641533,0.40602527,2.07847201,0.23934236,0.00000000
4.48724362,2.63707317,0.03371545,0.15911509,0.61430996,0.41699767,2.08777455,0.24104567,0.00000000
4.49324662,2.66044203,0.03542143,0.16065065,0.62972201,0.42687893,2.09550507,0.24244144,0.00000000
4.49924962,2.68013826,0.03702578,0.16138830,0.64235883,0.43564742,2.10154546,0.24349077,0.00000000
4.50525263,2.69594295,0.03851423,0.16134485,0.65199711,0.44331966,2.10581371,0.24416015,0.00000000
4.51125563,2.70774176,0.03987621,0.16055660,0.65849137,0.44995070,2.10827754,0.24442344,0.00000000
4.51725863,2.71553869,0.04110541,0.15907818,0.66177949,0.45563266,2.10896533,0.24426350,0.00000000
4.52326163,2.71946375,0.04220013,0.15698078,0.66188480,0.46049143,2.10797315,0.24367332,0.00000000
4.52926463,2.71977370,0.04316355,0.15434961,0.65891466,0.46468156,2.10546759,0.24265668,0.00000000
4.53526763,2.71684537,0.04400367,0.15128078,0.65305570,0.46837945,2.10168356,0.24122810,0.00000000
4.54127064,2.71116181,0.04473320,0.14787778,0.64456582,0.47177527,2.09691716,0.23941232,0.00000000
4.54727364,2.70329162,0.04536913,0.14424761,0.63376333,0.47506371,2.09151383,0.23724317,0.00000000
4.55327664,2.69386252,0.04593216,0.14049684,0.62101395,0.47843421,2.08585219,0.23476184,0.00000000
4.55927964,2.68353063,0.04644601,0.13672767,0.60671617,0.48206109,2.08032457,0.23201490,0.00000000
4.56528264,2.67294690,0.04693656,0.13303427,0.59128569,0.48609401,2.07531529,0.22905186,0.00000000
4.57128564,2.66272301,0.04743092,0.12949945,0.57513987,0.49064948,2.07117811,0.22592269,0.00000000
4.57728864,2.65339848,0.04795648,0.12619199,0.55868280,0.49580366,2.06821416,0.22267524,0.00000000
4.58329165,2.64541120,0.04853999,0.12316448,0.54229175,0.50158722,2.06665202,0.21935290,0.00000000
4.58929465,2.63907323,0.04920660,0.12045206,0.52630568,0.50798226,2.06663120,0.21599247,0.00000000
4.59529765,2.63455353,0.04997913,0.11807185,0.51101624,0.51492190,2.06819033,0.21262254,0.00000000
4.60130065,2.63186872,0.05087737,0.11602334,0.49666164,0.52229234,2.07126101,0.20926230,0.00000000
4.60730365,2.63088279,0.05191750,0.11428942,0.48342364,0.52993762,2.07566782,0.20592108,0.00000000
4.61330665,2.63131577,0.05311179,0.11283829,0.47142765,0.53766682,2.08113491,0.20259842,0.00000000
4.61930965,2.63276115,0.05446831,0.11162595,0.46074580,0.54526334,2.08729876,0.19928490,0.00000000
4.62531266,2.63471106,0.05599089,0.11059925,0.45140272,0.55249604,2.09372658,0.19596342,0.00000000
4.63131566,2.63658785,0.05767915,0.10969928,0.44338366,0.55913141,2.09993943,0.19261114,0.00000000
4.63731866,2.63778030,0.05952864,0.10886507,0.43664439,0.56494653,2.10543856,0.18920177,0.00000000
4.64332166,2.63768230,0.06153109,0.10803726,0.43112230,0.56974183,2.10973371,0.18570809,0.00000000
4.64932466,2.63573198,0.06367469,0.10716176,0.42674820,0.57335330,2.11237150,0.18210467,0.00000000
