energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
2.92046023,0.40003901,-0.44841427,0.17670728,-0.19421393,0.09740816,-0.11132872,0.19575746,-0.21636742,0.01143017,-0.01251501,0.01916878,-0.02097161,0.08821845,-0.10071268
2.92646323,0.35882673,-0.40047284,0.16066726,-0.17541722,0.08663770,-0.09863654,0.17993134,-0.19677855,0.01015355,-0.01114333,0.01688347,-0.01856965,0.07823998,-0.08910716
2.93246623,0.32433091,-0.35919535,0.14762461,-0.15953229,0.07763206,-0.08773436,0.16794979,-0.18094072,0.00899915,-0.00988815,0.01476384,-0.01632474,0.06978576,-0.07903962
2.93846923,0.29658840,-0.32468569,0.13765036,-0.14665880,0.07036967,-0.07861674,0.15989108,-0.16896224,0.00797179,-0.00875642,0.01281762,-0.01424817,0.06283739,-0.07050735
2.94447224,0.27557596,-0.29697668,0.13078716,-0.13686466,0.06481639,-0.07126217,0.15580784,-0.16092185,0.00707380,-0.00775238,0.01104806,-0.01234646,0.05736440,-0.06349236
2.95047524,0.26121886,-0.27604035,0.12705202,-0.13018952,0.06092811,-0.06563613,0.15572914,-0.15687216,0.00630530,-0.00687787,0.00945441,-0.01062175,0.05332657,-0.05796420
2.95647824,0.25339760,-0.26179677,0.12643822,-0.12664757,0.05865268,-0.06169375,0.15966107,-0.15684164,0.00566447,-0.00613256,0.00803255,-0.00907236,0.05067589,-0.05388240
2.96248124,0.25195235,-0.25412087,0.12891621,-0.12622942,0.05793121,-0.05938179,0.16758580,-0.16083530,0.00514786,-0.00551426,0.00677552,-0.00769333,0.04935797,-0.05119841
2.96848424,0.25668510,-0.25284699,0.13443334,-0.12890292,0.05869868,-0.05864002,0.17945900,-0.16883363,0.00475059,-0.00501919,0.00567416,-0.00647707,0.04931287,-0.04985706
2.97448724,0.26735949,-0.25777107,0.14291269,-0.13461298,0.06088397,-0.05940184,0.19520593,-0.18079011,0.00446669,-0.00464227,0.00471771,-0.00541393,0.05047541,-0.04979742
2.98049025,0.28369872,-0.26865060,0.15425094,-0.14328024,0.06440929,-0.06159439,0.21471635,-0.19662725,0.00428922,-0.00437733,0.00389431,-0.00449281,0.05277508,-0.05095319
2.98649325,0.30538183,-0.28520250,0.16831563,-0.15479900,0.06918921,-0.06513796,0.23783875,-0.21623157,0.00421050,-0.00421732,0.00319154,-0.00370163,0.05613547,-0.05325256
2.99249625,0.33203901,-0.30709947,0.18494207,-0.16903438,0.07512943,-0.06994512,0.26437426,-0.23944785,0.00422224,-0.00415451,0.00259682,-0.00302788,0.06047351,-0.05661775
2.99849925,0.36324662,-0.33396534,0.20393021,-0.18581925,0.08212542,-0.07591947,0.29407089,-0.26607318,0.00431564,-0.00418056,0.00209775,-0.00245898,0.06569860,-0.06096425
3.00450225,0.39852249,-0.36537011,0.22504196,-0.20495109,0.09006113,-0.08295432,0.32661856,-0.29585119,0.00448148,-0.00428669,0.00168242,-0.00198263,0.07171164,-0.06619995
3.01050525,0.43732249,-0.40082536,0.24799926,-0.22618936,0.09880800,-0.09093143,0.36164555,-0.32846727,0.00471015,-0.00446368,0.00133964,-0.00158708,0.07840437,-0.07222425
3.01650825,0.47903883,-0.43978092,0.27248329,-0.24925353,0.10822432,-0.09972006,0.39871690,-0.36354513,0.00499179,-0.00470202,0.00105905,-0.00126133,0.08565888,-0.07892742
3.02251126,0.52300090,-0.48162323,0.29813525,-0.27382247,0.11815520,-0.10917637,0.43733520,-0.40064538,0.00531625,-0.00499188,0.00083121,-0.00099525,0.09334763,-0.08619012
3.02851426,0.56847897,-0.52567638,0.32455876,-0.29953518,0.12843326,-0.11914343,0.47694411,-0.43926643,0.00567320,-0.00532318,0.00064772,-0.00077966,0.10133396,-0.09388349
3.03451726,0.61469129,-0.57120596,0.35132428,-0.32599339,0.13888002,-0.12945195,0.51693486,-0.47884828,0.00605223,-0.00568568,0.00050111,-0.00060639,0.10947314,-0.10186965
3.04052026,0.66081449,-0.61742631,0.37797547,-0.35276601,0.14930814,-0.13992172,0.55665576,-0.51877910,0.00644287,-0.00606902,0.00038491,-0.00046825,0.11761408,-0.11000285
3.04652326,0.70599739,-0.66351111,0.40403739,-0.37939561,0.15952436,-0.15036387,0.59542452,-0.55840495,0.00683476,-0.00646284,0.00029354,-0.00035899,0.12560167,-0.11813116
3.05252626,0.74937771,-0.70860727,0.42902647,-0.40540673,0.16933325,-0.16058393,0.63254330,-0.59704227,0.00721777,-0.00685684,0.00022225,-0.00027325,0.13327954,-0.12609885
3.05852926,0.79010137,-0.75185190,0.45246191,-0.43031590,0.17854144,-0.17038553,0.66731568,-0.63399296,0.00758216,-0.00724098,0.00016708,-0.00020651,0.14049343,-0.13374920
3.06453227,0.82734350,-0.79239160,0.47387797,-0.45364313,0.18696234,-0.17957470,0.69906521,-0.66856151,0.00791872,-0.00760560,0.00012471,-0.00015495,0.14709479,-0.14092785
3.07053527,0.86033029,-0.82940355,0.49283677,-0.47492420,0.19442096,-0.18796460,0.72715460,-0.70007356,0.00821899,-0.00794158,0.00009243,-0.00011544,0.15294456,-0.14748641
3.07653827,0.88836084,-0.86211738,0.50894109,-0.49372353,0.20075890,-0.19538040,0.75100482,-0.72789507,0.00847539,-0.00824054,0.00006802,-0.00008539,0.15791699,-0.15328629
3.08254127,0.91082778,-0.88983694,0.52184635,-0.50964685,0.20583893,-0.20166422,0.77011312,-0.75145133,0.00868141,-0.00849501,0.00004970,-0.00006272,0.16190321,-0.15820243
3.08854427,0.92723584,-0.91196083,0.53127143,-0.52235323,0.20954917,-0.20667966,0.78406924,-0.77024491,0.00883176,-0.00869856,0.00003607,-0.00004575,0.16481451,-0.16212693
3.09454727,0.93721719,-0.92800075,0.53700765,-0.53156570,0.21180655,-0.21031606,0.79256879,-0.78387166,0.00892248,-0.00884600,0.00002599,-0.00003314,0.16658498,-0.16497221
3.10055028,0.94054298,-0.93759672,0.53892546,-0.53708019,0.21255942,-0.21249180,0.79542342,-0.79203395,0.00895103,-0.00893349,0.00001861,-0.00002384,0.16717356,-0.16667370
3.10655328,0.93713029,-0.94052824,0.53697855,-0.53877204,0.21178911,-0.21315696,0.79256700,-0.79455054,0.00891635,-0.00895857,0.00001324,-0.00001704,0.16656523,-0.16719176
3.11255628,0.92704413,-0.93672105,0.53120509,-0.53659996,0.20951035,-0.21229470,0.78405753,-0.79136254,0.00881883,-0.00892029,0.00000936,-0.00001210,0.16477132,-0.16651285
3.11855928,0.91049434,-0.92624875,0.52172599,-0.53060705,0.20577063,-0.20992174,0.77007477,-0.78253507,0.00866031,-0.00881915,0.00000657,-0.00000854,0.16182897,-0.16464981
3.12456228,0.88782754,-0.90932949,0.50874038,-0.52091897,0.20064831,-0.20608753,0.75091361,-0.76825461,0.00844396,-0.00865707,0.00000460,-0.00000599,0.15779967,-0.16164124
3.13056528,0.85951443,-0.88631753,0.49251834,-0.50773921,0.19424981,-0.20087240,0.72697340,-0.74882211,0.00817417,-0.00843731,0.00000320,-0.00000418,0.15276700,-0.15754997
3.13656828,0.82613308,-0.85769037,0.47339139,-0.49134167,0.18670579,-0.19438458,0.69874399,-0.72464221,0.00785637,-0.00816433,0.00000222,-0.00000291,0.14683365,-0.15246079
3.14257129,0.78834897,-0.82403179,0.45174102,-0.47206105,0.17816666,-0.18675637,0.66678888,-0.69620898,0.00749684,-0.00784363,0.00000153,-0.00000202,0.14011784,-0.14647739
3.14857429,0.74689274,-0.78601173,0.42798605,-0.45028132,0.16879756,-0.17813962,0.63172650,-0.66408906,0.00710249,-0.00748155,0.00000106,-0.00000139,0.13274941,-0.13971880
3.15457729,0.70253666,-0.74436393,0.40256907,-0.42642296,0.15877301,-0.16870063,0.59421028,-0.62890277,0.00668065,-0.00708503,0.00000073,-0.00000096,0.12486557,-0.13231542
3.16058029,0.65607077,-0.69986235,0.37594279,-0.40092940,0.14827156,-0.15861480,0.55490858,-0.59130428,0.00623882,-0.00666143,0.00000051,-0.00000067,0.11660673,-0.12440477
3.16658329,0.60827984,-0.65329736,0.34855692,-0.37425345,0.13747055,-0.14806124,0.51448517,-0.55196146,0.00578446,-0.00621826,0.00000036,-0.00000047,0.10811233,-0.11612732
3.17258629,0.55992194,-0.60545274,0.32084576,-0.34684409,0.12654126,-0.13721756,0.47358109,-0.51153650,0.00532480,-0.00576298,0.00000025,-0.00000033,0.09951708,-0.10762236
3.17858929,0.51170945,-0.55708438,0.29321745,-0.31913430,0.11564465,-0.12625505,0.43279865,-0.47066790,0.00486661,-0.00530280,0.00000018,-0.00000023,0.09094753,-0.09902422
3.18459230,0.46429313,-0.50890150,0.26604472,-0.29153024,0.10492772,-0.11533437,0.39268785,-0.42995459,0.00441611,-0.00484448,0.00000013,-0.00000017,0.08251931,-0.09045891
3.19059530,0.41824964,-0.46155083,0.23965777,-0.26440225,0.09452070,-0.10460203,0.35373581,-0.38994254,0.00397884,-0.00439422,0.00000010,-0.00000013,0.07433483,-0.08204133
3.19659830,0.37407267,-0.41560437,0.21433919,-0.23807777,0.08453504,-0.09418758,0.31635928,-0.35111440,0.00355955,-0.00395749,0.00000008,-0.00000009,0.06648172,-0.07387308
3.20260130,0.33216791,-0.37155083,0.19032103,-0.21283642,0.07506224,-0.08420162,0.28090024,-0.31388217,0.00316217,-0.00353903,0.00000006,-0.00000007,0.05903196,-0.06604092
3.20860430,0.29285143,-0.32979067,0.16778382,-0.18890719,0.06617352,-0.07473475,0.24762450,-0.27858302,0.00278981,-0.00314271,0.00000005,-0.00000006,0.05204155,-0.05861590
3.21460730,0.25635142,-0.29063480,0.14685758,-0.16646758,0.05792013,-0.06585718,0.21672304,-0.24547802,0.00244480,-0.00277161,0.00000004,-0.00000005,0.04555080,-0.05165308
3.22061031,0.22281265,-0.25430643,0.12762431,-0.14564469,0.05033441,-0.05761919,0.18831570,-0.21475365,0.00212868,-0.00242801,0.00000003,-0.00000004,0.03958515,-0.04519190
3.22661331,0.19230338,-0.22094573,0.11012184,-0.12651779,0.04343128,-0.05005212,0.16245681,-0.18652561,0.00184235,-0.00211343,0.00000003,-0.00000003,0.03415633,-0.03925696
3.23261631,0.16482396,-0.19061684,0.09434878,-0.10912232,0.03721015,-0.04316999,0.13914235,-0.16084455,0.00158611,-0.00182873,0.00000002,-0.00000003,0.02926389,-0.03385924
3.23861931,0.14031660,-0.16331653,0.08026998,-0.09345476,0.03165717,-0.03697139,0.11831797,-0.13770326,0.00135980,-0.00157420,0.00000002,-0.00000002,0.02489694,-0.02899765
3.24462231,0.11867596,-0.13898412,0.06782256,-0.07947825,0.02674749,-0.03144172,0.09988773,-0.11704480,0.00116290,-0.00134965,0.00000001,-0.00000002,0.02103596,-0.02466074
3.25062531,0.09975975,-0.11751200,0.05692181,-0.06712850,0.02244769,-0.02655552,0.08372280,-0.09877114,0.00099465,-0.00115456,0.00000001,-0.00000001,0.01765465,-0.02082855
3.25662831,0.08339911,-0.09875625,0.04746715,-0.05631982,0.01871805,-0.02227886,0.06966996,-0.08275193,0.00085417,-0.00098817,0.00000001,-0.00000001,0.01472181,-0.01747448
3.26263132,0.06940846,-0.08254706,0.03934753,-0.04695094,0.01551474,-0.01857164,0.05755962,-0.06883297,0.00074059,-0.00084963,0.00000001,-0.00000001,0.01220298,-0.01456708
3.26863432,0.05759426,-0.06869843,0.03244645,-0.03891048,0.01279175,-0.01538975,0.04721298,-0.05684412,0.00065313,-0.00073808,0.00000001,-0.00000001,0.01006201,-0.01207179
3.27463732,0.04776287,-0.05701699,0.02664631,-0.03208190,0.01050265,-0.01268704,0.03844830,-0.04660642,0.00059121,-0.00065277,0.00000001,-0.00000001,0.00826238,-0.00995240
3.28064032,0.03972706,-0.04730966,0.02183199,-0.02634774,0.00860195,-0.01041698,0.03108616,-0.03793835,0.00055454,-0.00059316,0.00000000,-0.00000001,0.00676835,-0.00817245
3.28664332,0.03331127,-0.03939019,0.01789386,-0.02159330,0.00704633,-0.00853411,0.02495371,-0.03066096,0.00054314,-0.00055899,0.00000000,-0.00000000,0.00554589,-0.00669631
3.29264632,0.02835568,-0.03308430,0.01473001,-0.01770948,0.00579550,-0.00699518,0.01988789,-0.02460210,0.00055748,-0.00055035,0.00000000,-0.00000000,0.00456333,-0.00549007
3.29864932,0.02471895,-0.02823362,0.01224776,-0.01459501,0.00481278,-0.00576004,0.01573775,-0.01959954,0.00059841,-0.00056775,0.00000000,-0.00000000,0.00379187,-0.00452226
3.30465233,0.02227992,-0.02469844,0.01036473,-0.01215796,0.00406555,-0.00479219,0.01236586,-0.01550325,0.00066724,-0.00061209,0.00000000,-0.00000000,0.00320588,-0.00376427
3.31065533,0.02093821,-0.02235925,0.00900920,-0.01031670,0.00352537,-0.00405921,0.00964910,-0.01217681,0.00076572,-0.00068475,0.00000000,-0.00000000,0.00278302,-0.00319071
3.31665833,0.02061393,-0.02111730,0.00812011,-0.00900025,0.00316799,-0.00353287,0.00747881,-0.00949809,0.00089598,-0.00078750,0.00000000,-0.00000000,0.00250423,-0.00277943
3.32266133,0.02124657,-0.02089422,0.00764665,-0.00814829,0.00297318,-0.00318913,0.00576044,-0.00735942,0.00106051,-0.00092254,0.00000000,-0.00000000,0.00235362,-0.00251160
3.32866433,0.02279318,-0.02163085,0.00754753,-0.00771068,0.00292446,-0.00300796,0.00441295,-0.00566719,0.00126207,-0.00109237,0.00000000,-0.00000000,0.00231820,-0.00237150
3.33466733,0.02522604,-0.02328535,0.00779008,-0.00764674,0.00300868,-0.00297307,0.00336787,-0.00434128,0.00150359,-0.00129978,0.00000000,-0.00000000,0.00238761,-0.00234630
3.34067034,0.02852978,-0.02583079,0.00834906,-0.00792427,0.00321564,-0.00307147,0.00256837,-0.00331406,0.00178805,-0.00154768,0.00000000,-0.00000000,0.00255372,-0.00242576
3.34667334,0.03269818,-0.02925225,0.00920545,-0.00851844,0.00353756,-0.00329306,0.00196813,-0.00252949,0.00211832,-0.00183905,0.00000000,-0.00000000,0.00281030,-0.00260187
3.35267634,0.03773076,-0.03354357,0.01034520,-0.00941049,0.00396856,-0.00363014,0.00153040,-0.00194203,0.00249705,-0.00217672,0.00000000,-0.00000000,0.00315250,-0.00286841
3.35867934,0.04362919,-0.03870388,0.01175786,-0.01058651,0.00450416,-0.00407685,0.00122702,-0.00151562,0.00292644,-0.00256325,0.00000000,-0.00000000,0.00357651,-0.00322055
3.36468234,0.05039370,-0.04473400,0.01343541,-0.01203610,0.00514079,-0.00462869,0.00103767,-0.00122282,0.00340805,-0.00300074,0.00000000,-0.00000000,0.00407907,-0.00365443
3.37068534,0.05801962,-0.05163290,0.01537101,-0.01375113,0.00587526,-0.00528201,0.00094920,-0.00104401,0.00394268,-0.00349065,0.00000000,-0.00000000,0.00465711,-0.00416671
3.37668834,0.06649418,-0.05939421,0.01755801,-0.01572459,0.00670440,-0.00603351,0.00095527,-0.00096680,0.00453013,-0.00403359,0.00000000,-0.00000000,0.00530736,-0.00475418
3.38269135,0.07579365,-0.06800303,0.01998905,-0.01794955,0.00762466,-0.00687983,0.00105603,-0.00098560,0.00516905,-0.00462919,0.00000000,-0.00000000,0.00602599,-0.00541338
3.38869435,0.08588108,-0.07743323,0.02265538,-0.02041833,0.00863180,-0.00781722,0.00125819,-0.00110145,0.00585681,-0.00527591,0.00000000,-0.00000000,0.00680836,-0.00614028
3.39469735,0.09670465,-0.08764521,0.02554643,-0.02312184,0.00972072,-0.00884120,0.00157515,-0.00132201,0.00658937,-0.00597086,0.00000001,-0.00000000,0.00764882,-0.00693001
3.40070035,0.10819688,-0.09858438,0.02864968,-0.02604921,0.01088537,-0.00994642,0.00202737,-0.00166176,0.00736123,-0.00670980,0.00000001,-0.00000001,0.00854050,-0.00777662
3.40670335,0.12027467,-0.11018047,0.03195069,-0.02918760,0.01211870,-0.01112656,0.00264302,-0.00214244,0.00816542,-0.00748697,0.00000001,-0.00000001,0.00947532,-0.00867299
3.41270635,0.13284039,-0.12234778,0.03543362,-0.03252245,0.01341285,-0.01237434,0.00345860,-0.00279359,0.00899353,-0.00829517,0.00000002,-0.00000002,0.01044395,-0.00961075
3.41870935,0.14578393,-0.13498638,0.03908188,-0.03603789,0.01475936,-0.01368167,0.00451984,-0.00365333,0.00983584,-0.00912579,0.00000004,-0.00000003,0.01143597,-0.01058032
3.42471236,0.15898583,-0.14798433,0.04287915,-0.03971752,0.01614952,-0.01503991,0.00588258,-0.00476918,0.01068146,-0.00996888,0.00000006,-0.00000004,0.01244005,-0.01157102
3.43071536,0.17232125,-0.16122096,0.04681063,-0.04354542,0.01757483,-0.01644026,0.00761371,-0.00619897,0.01151859,-0.01081343,0.00000009,-0.00000006,0.01344423,-0.01257131
3.43671836,0.18566482,-0.17457097,0.05086446,-0.04750748,0.01902754,-0.01787418,0.00979200,-0.00801173,0.01233480,-0.01164751,0.00000013,-0.00000010,0.01443628,-0.01356907
3.44272136,0.19889616,-0.18790943,0.05503329,-0.05159279,0.02050124,-0.01933398,0.01250885,-0.01028853,0.01311738,-0.01245865,0.00000020,-0.00000015,0.01540414,-0.01455198
3.44872436,0.21190567,-0.20111731,0.05931586,-0.05579524,0.02199148,-0.02081339,0.01586870,-0.01312317,0.01385370,-0.01323413,0.00000031,-0.00000023,0.01633635,-0.01550792
3.45472736,0.22460054,-0.21408736,0.06371852,-0.06011507,0.02349640,-0.02230823,0.01998923,-0.01662253,0.01453164,-0.01396141,0.00000046,-0.00000034,0.01722257,-0.01642548
3.46073037,0.23691039,-0.22673001,0.06825654,-0.06456037,0.02501729,-0.02381700,0.02500093,-0.02090664,0.01513998,-0.01462851,0.00000068,-0.00000051,0.01805405,-0.01729441
3.46673337,0.24879249,-0.23897906,0.07295518,-0.06914830,0.02655908,-0.02534143,0.03104622,-0.02610819,0.01566878,-0.01522439,0.00000101,-0.00000076,0.01882409,-0.01810614
3.47273637,0.26023583,-0.25079659,0.07785020,-0.07390609,0.02813069,-0.02688697,0.03827784,-0.03237152,0.01610977,-0.01573941,0.00000148,-0.00000111,0.01952844,-0.01885423
3.47873937,0.27126411,-0.26217700,0.08298800,-0.07887148,0.02974514,-0.02846310,0.04685637,-0.03985080,0.01645663,-0.01616559,0.00000216,-0.00000163,0.02016562,-0.01953475
3.48474237,0.28193695,-0.27314962,0.08842497,-0.08409267,0.03141960,-0.03008346,0.05694698,-0.04870745,0.01670527,-0.01649700,0.00000312,-0.00000237,0.02073715,-0.02014658
3.49074537,0.29234943,-0.28377972,0.09422622,-0.08962757,0.03317501,-0.03176579,0.06871520,-0.05910670,0.01685398,-0.01672993,0.00000448,-0.00000342,0.02124764,-0.02069167
3.49674837,0.30262957,-0.29416766,0.10046361,-0.09554244,0.03503558,-0.03353159,0.08232178,-0.07121317,0.01690348,-0.01686306,0.00000638,-0.00000491,0.02170469,-0.02117505
3.50275138,0.31293379,-0.30444611,0.10721294,-0.10190963,0.03702800,-0.03540555,0.09791661,-0.08518557,0.01685693,-0.01689754,0.00000903,-0.00000698,0.02211875,-0.02160482
3.50875438,0.32344047,-0.31477516,0.11455054,-0.10880480,0.03918029,-0.03741467,0.11563194,-0.10117048,0.01671984,-0.01683692,0.00001269,-0.00000986,0.02250274,-0.02199189
3.51475738,0.33434164,-0.32533555,0.12254927,-0.11630328,0.04152060,-0.03958720,0.13557491,-0.11929543,0.01649981,-0.01668704,0.00001769,-0.00001382,0.02287155,-0.02234964
3.52076038,0.34583319,-0.33632017,0.13127403,-0.12447602,0.04407566,-0.04195130,0.15781968,-0.13966139,0.01620628,-0.01645582,0.00002450,-0.00001925,0.02324143,-0.02269340
3.52676338,0.35810410,-0.34792406,0.14077708,-0.13338504,0.04686918,-0.04453351,0.18239951,-0.16233485,0.01585020,-0.01615295,0.00003369,-0.00002660,0.02362921,-0.02303981
3.53276638,0.37132493,-0.36033352,0.15109327,-0.14307876,0.04992018,-0.04735713,0.20929904,-0.18733996,0.01544359,-0.01578956,0.00004598,-0.00003651,0.02405157,-0.02340608
3.53876938,0.38563648,-0.37371467,0.16223556,-0.15358723,0.05324134,-0.05044059,0.23844730,-0.21465095,0.01499918,-0.01537780,0.00006232,-0.00004975,0.02452408,-0.02380918
3.54477239,0.40113892,-0.38820211,0.17419096,-0.16491778,0.05683744,-0.05379572,0.26971167,-0.24418529,0.01452992,-0.01493042,0.00008385,-0.00006729,0.02506045,-0.02426496
3.55077539,0.41788230,-0.40388832,0.18691730,-0.17705113,0.06070407,-0.05742633,0.30289353,-0.27579803,0.01404862,-0.01446034,0.00011200,-0.00009037,0.02567164,-0.02478732
3.55677839,0.43585877,-0.42081444,0.20034097,-0.18993832,0.06482650,-0.06132683,0.33772562,-0.30927768,0.01356755,-0.01398029,0.00014854,-0.00012050,0.02636518,-0.02538736
3.56278139,0.45499733,-0.43896291,0.21435591,-0.20349874,0.06917913,-0.06548127,0.37387191,-0.34434413,0.01309811,-0.01350236,0.00019558,-0.00015951,0.02714452,-0.02607271
3.56878439,0.47516130,-0.45825265,0.22882402,-0.21761942,0.07372515,-0.06986274,0.41092997,-0.38064896,0.01265063,-0.01303781,0.00025566,-0.00020964,0.02800861,-0.02684685
3.57478739,0.49614895,-0.47853705,0.24357706,-0.23215572,0.07841690,-0.07443317,0.44843606,-0.41777827,0.01223415,-0.01259672,0.00033181,-0.00027355,0.02895164,-0.02770873
3.58079040,0.51769746,-0.49960516,0.25842008,-0.24693360,0.08319659,-0.07914372,0.48587326,-0.45525845,0.01185633,-0.01218790,0.00042754,-0.00035437,0.02996299,-0.02865250
3.58679340,0.53949010,-0.52118614,0.27313640,-0.26175337,0.08799769,-0.08393557,0.52268226,-0.49256469,0.01152347,-0.01181880,0.00054694,-0.00045578,0.03102744,-0.02966746
3.59279640,0.56116645,-0.54295694,0.28749388,-0.27639493,0.09274666,-0.08874134,0.55827476,-0.52913232,0.01124058,-0.01149552,0.00069465,-0.00058199,0.03212557,-0.03073827
3.59879940,0.58233537,-0.56455298,0.30125235,-0.29062432,0.09736524,-0.09348694,0.59204916,-0.56437066,0.01101148,-0.01122287,0.00087593,-0.00073783,0.03323440,-0.03184538
3.60480240,0.60259009,-0.58558138,0.31417187,-0.30420135,0.10177304,-0.09809386,0.62340786,-0.59767891,0.01083901,-0.01100455,0.00109657,-0.00092867,0.03432824,-0.03296563
3.61080540,0.62152474,-0.60563628,0.32602148,-0.31688796,0.10589044,-0.10248180,0.65177574,-0.62846376,0.01072527,-0.01084331,0.00136294,-0.00116047,0.03537973,-0.03407317
3.61680840,0.63875163,-0.62431547,0.33658798,-0.32845697,0.10964151,-0.10657154,0.67661894,-0.65615783,0.01067179,-0.01074118,0.00168185,-0.00143973,0.03636097,-0.03514041
3.62281141,0.65391840,-0.64123757,0.34568441,-0.33870085,0.11295709,-0.11028794,0.69746333,-0.68023842,0.01067985,-0.01069971,0.00206048,-0.00177336,0.03724484,-0.03613927
3.62881441,0.66672418,-0.65605896,0.35315768,-0.34743997,0.11577761,-0.11356290,0.71391167,-0.70024567,0.01075061,-0.01072020,0.00250621,-0.00216861,0.03800628,-0.03704238
3.63481741,0.67693403,-0.66848959,0.35889514,-0.35453008,0.11805565,-0.11633819,0.72565905,-0.71579944,0.01088528,-0.01080387,0.00302648,-0.00263292,0.03862363,-0.03782446
3.64082041,0.68439087,-0.67830696,0.36282955,-0.35986843,0.11975822,-0.11856798,0.73250555,-0.72661410,0.01108525,-0.01095201,0.00362851,-0.00317368,0.03907995,-0.03846361
3.64682341,0.68902447,-0.68536751,0.36494231,-0.36339845,0.12086839,-0.12022099,0.73436595,-0.73251069,0.01135212,-0.01116609,0.00431905,-0.00379803,0.03936417,-0.03894267
3.65282641,0.69085685,-0.68961491,0.36526480,-0.36511254,0.12138649,-0.12128208,0.73127575,-0.73342585,0.01168763,-0.01144774,0.00510409,-0.00451256,0.03947224,-0.03925035
3.65882941,0.69000423,-0.69108491,0.36387764,-0.36505289,0.12133060,-0.12175334,0.72339362,-0.72941719,0.01209358,-0.01179873,0.00598850,-0.00532302,0.03940800,-0.03938240
3.66483242,0.68667510,-0.68990657,0.36090807,-0.36331037,0.12073645,-0.12165457,0.71099997,-0.72066496,0.01257161,-0.01222081,0.00697570,-0.00623395,0.03918397,-0.03934249
3.67083542,0.68116499,-0.68629981,0.35652545,-0.36002146,0.11965674,-0.12102303,0.69449190,-0.70746990,0.01312302,-0.01271554,0.00806729,-0.00724834,0.03882190,-0.03914303
3.67683842,0.67384807,-0.68056962,0.35093526,-0.35536338,0.11815984,-0.11991272,0.67437489,-0.69024764,0.01374842,-0.01328402,0.00926270,-0.00836727,0.03835310,-0.03880566
3.68284142,0.66516617,-0.67309731,0.34437183,-0.34954783,0.11632805,-0.11839305,0.65125161,-0.66951979,0.01444748,-0.01392662,0.01055887,-0.00958956,0.03781861,-0.03836170
3.68884442,0.65561591,-0.66432926,0.33709027,-0.34281350,0.11425548,-0.11654707,0.62580843,-0.64590237,0.01521860,-0.01464266,0.01194997,-0.01091148,0.03726908,-0.03785221
3.69484742,0.64573460,-0.65476396,0.32935795,-0.33541787,0.11204563,-0.11446930,0.59880025,-0.62009202,0.01605862,-0.01543012,0.01342723,-0.01232647,0.03676458,-0.03732798
3.70085043,0.63608564,-0.64493791,0.32144600,-0.32762873,0.10980884,-0.11226335,0.57103428,-0.59285073,0.01696264,-0.01628539,0.01497877,-0.01382495,0.03637404,-0.03684927
3.70685343,0.62724411,-0.63541127,0.31362124,-0.31971574,0.10765966,-0.11003936,0.54335340,-0.56498956,0.01792379,-0.01720302,0.01658959,-0.01539424,0.03617462,-0.03648528
3.71285643,0.61978315,-0.62675372,0.30613890,-0.31194259,0.10571432,-0.10791145,0.51661955,-0.53735214,0.01893318,-0.01817560,0.01824169,-0.01701857,0.03625080,-0.03631351
3.71885943,0.61426157,-0.61953125,0.29923636,-0.30455988,0.10408827,-0.10599520,0.49169763,-0.51079828,0.01997993,-0.01919369,0.01991428,-0.01867919,0.03669331,-0.03641886
3.72486243,0.61121301,-0.61429430,0.29312817,-0.29779927,0.10289394,-0.10440526,0.46944018,-0.48618814,0.02105130,-0.02024590,0.02158410,-0.02035460,0.03759779,-0.03689251
3.73086543,0.61113683,-0.61156738,0.28800247,-0.29186878,0.10223876,-0.10325321,0.45067298,-0.46436721,0.02213290,-0.02131900,0.02322594,-0.02202101,0.03906323,-0.03783057
3.73686843,0.61449052,-0.61184050,0.28401871,-0.28694956,0.10222330,-0.10264557,0.43618155,-0.44615232,0.02320905,-0.02239824,0.02481320,-0.02365277,0.04119018,-0.03933254
3.74287144,0.62168368,-0.61556207,0.28130666,-0.28319399,0.10293967,-0.10268204,0.42669860,-0.43231844,0.02426320,-0.02346766,0.02631855,-0.02522299,0.04407862,-0.04149941
3.74887444,0.63307299,-0.62313322,0.27996654,-0.28072494,0.10447009,-0.10345395,0.42289200,-0.42358639,0.02527845,-0.02451057,0.02771477,-0.02670429,0.04782559,-0.04443156
3.75487744,0.64895792,-0.63490308,0.28006995,-0.27963613,0.10688553,-0.10504284,0.42535330,-0.42061113,0.02623806,-0.02551006,0.02897547,-0.02806956,0.05252255,-0.04822635
3.76088044,0.66957659,-0.65116466,0.28166137,-0.27999330,0.11024438,-0.10751909,0.43458641,-0.42397042,0.02712600,-0.02644953,0.03007598,-0.02929275,0.05825245,-0.05297542
3.76688344,0.69510153,-0.67215078,0.28475999,-0.28183578,0.11459114,-0.11094064,0.45099629,-0.43415363,0.02792757,-0.02731327,0.03099409,-0.03034972,0.06508656,-0.05876171
3.77288644,0.72563478,-0.69802967,0.28936142,-0.28517832,0.11995506,-0.11535160,0.47487765,-0.45155047,0.02862980,-0.02808700,0.03171086,-0.03121901,0.07308113,-0.06565630
