energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.50275138,2.47283134,0.59744566,0.06187932,0.00398721,0.00000000,0.02622695,0.11424042,0.03808333,0.53099079
3.50875438,2.39578840,0.58377117,0.05997066,0.00368162,0.00000000,0.02627317,0.11240010,0.03985451,0.50863058
3.51475738,2.31803624,0.56942266,0.05794674,0.00339537,0.00000000,0.02635598,0.11051068,0.04161357,0.48532199
3.52076038,2.23983521,0.55447804,0.05582747,0.00312853,0.00000000,0.02646406,0.10856711,0.04333813,0.46129300
3.52676338,2.16143911,0.53902078,0.05363415,0.00288089,0.00000000,0.02658541,0.10656501,0.04500418,0.43678459
3.53276638,2.08309102,0.52313657,0.05138873,0.00265199,0.00000000,0.02670764,0.10450091,0.04658649,0.41204375
3.53876938,2.00501996,0.50691031,0.04911324,0.00244115,0.00000000,0.02681829,0.10237261,0.04805917,0.38731684
3.54477239,1.92743890,0.49042377,0.04682910,0.00224757,0.00000000,0.02690518,0.10017948,0.04939629,0.36284347
3.55077539,1.85054461,0.47375407,0.04455672,0.00207037,0.00000000,0.02695680,0.09792282,0.05057259,0.33885118
3.55677839,1.77451920,0.45697301,0.04231507,0.00190859,0.00000000,0.02696269,0.09560622,0.05156418,0.31555110
3.56278139,1.69953375,0.44014742,0.04012145,0.00176129,0.00000000,0.02691383,0.09323597,0.05234941,0.29313467
3.56878439,1.62575371,0.42334041,0.03799138,0.00162756,0.00000000,0.02680304,0.09082152,0.05290955,0.27177144
3.57478739,1.55334576,0.40661344,0.03593854,0.00150656,0.00000000,0.02662533,0.08837590,0.05322965,0.25160792
3.58079040,1.48248590,0.39002897,0.03397489,0.00139753,0.00000000,0.02637827,0.08591613,0.05329920,0.23276731
3.58679340,1.41336799,0.37365370,0.03211078,0.00129984,0.00000000,0.02606224,0.08346362,0.05311276,0.21535012
3.59279640,1.34621228,0.35756182,0.03035518,0.00121301,0.00000000,0.02568067,0.08104446,0.05267051,0.19943539
3.59879940,1.28127322,0.34183826,0.02871588,0.00113669,0.00000000,0.02524017,0.07868958,0.05197858,0.18508231
3.60480240,1.21884598,0.32658160,0.02719974,0.00107069,0.00000000,0.02475057,0.07643479,0.05104930,0.17233216
3.61080540,1.15927098,0.31190633,0.02581283,0.00101501,0.00000000,0.02422489,0.07432060,0.04990122,0.16121025
3.61680840,1.10293605,0.29794436,0.02456065,0.00096978,0.00000000,0.02367917,0.07239185,0.04855895,0.15172785
3.62281141,1.05027588,0.28484546,0.02344816,0.00093532,0.00000000,0.02313223,0.07069709,0.04705289,0.14388390
3.62881441,1.00176851,0.27277668,0.02247987,0.00091211,0.00000000,0.02260525,0.06928771,0.04541865,0.13766634
3.63481741,0.95792882,0.26192065,0.02165976,0.00090074,0.00000000,0.02212135,0.06821686,0.04369645,0.13305322
3.64082041,0.91929922,0.25247266,0.02099116,0.00090197,0.00000000,0.02170499,0.06753811,0.04193030,0.13001336
3.64682341,0.88643769,0.24463675,0.02047663,0.00091662,0.00000000,0.02138137,0.06730390,0.04016712,0.12850671
3.65282641,0.85990368,0.23862085,0.02011775,0.00094563,0.00000000,0.02117571,0.06756388,0.03845572,0.12848436
3.65882941,0.84024226,0.23463113,0.01991485,0.00098997,0.00000000,0.02111250,0.06836307,0.03684580,0.12988848
3.66483242,0.82796712,0.23286582,0.01986678,0.00105064,0.00000000,0.02121476,0.06974002,0.03538691,0.13265193
3.67083542,0.82354303,0.23350865,0.01997072,0.00112861,0.00000000,0.02150329,0.07172496,0.03412737,0.13669803
3.67683842,0.82736834,0.23672228,0.02022189,0.00122481,0.00000000,0.02199593,0.07433804,0.03311328,0.14194025
3.68284142,0.83975801,0.24264180,0.02061345,0.00134006,0.00000000,0.02270690,0.07758771,0.03238758,0.14828213
3.68884442,0.86092789,0.25136869,0.02113639,0.00147506,0.00000000,0.02364621,0.08146936,0.03198913,0.15561733
3.69484742,0.89098053,0.26296545,0.02177944,0.00163029,0.00000000,0.02481912,0.08596421,0.03195191,0.16383004
3.70085043,0.92989308,0.27745095,0.02252917,0.00180605,0.00000000,0.02622583,0.09103865,0.03230428,0.17279555
3.70685343,0.97750756,0.29479689,0.02337008,0.00200232,0.00000000,0.02786115,0.09664387,0.03306834,0.18238121
3.71285643,1.03352372,0.31492536,0.02428479,0.00221879,0.00000000,0.02971447,0.10271604,0.03425933,0.19244761
3.71885943,1.09749486,0.33770759,0.02525433,0.00245482,0.00000000,0.03176975,0.10917691,0.03588520,0.20285004
3.72486243,1.16882665,0.36296403,0.02625844,0.00270935,0.00000000,0.03400575,0.11593494,0.03794618,0.21344011
3.73086543,1.24677903,0.39046566,0.02727601,0.00298095,0.00000000,0.03639639,0.12288685,0.04043449,0.22406754
3.73686843,1.33047140,0.41993657,0.02828545,0.00326776,0.00000000,0.03891124,0.12991967,0.04333416,0.23458203
3.74287144,1.41889092,0.45105767,0.02926518,0.00356747,0.00000000,0.04151611,0.13691311,0.04662091,0.24483514
3.74887444,1.51090413,0.48347150,0.03019410,0.00387740,0.00000000,0.04417387,0.14374238,0.05026221,0.25468223
3.75487744,1.60527159,0.51678781,0.03105203,0.00419442,0.00000000,0.04684517,0.15028109,0.05421744,0.26398420
3.76088044,1.70066555,0.55059003,0.03182013,0.00451505,0.00000000,0.04948942,0.15640451,0.05843821,0.27260925
3.76688344,1.79569054,0.58444222,0.03248135,0.00483547,0.00000000,0.05206562,0.16199265,0.06286889,0.28043450
3.77288644,1.88890640,0.61789639,0.03302074,0.00515162,0.00000000,0.05453335,0.16693349,0.06744727,0.28734744
3.77888944,1.97885369,0.65050008,0.03342580,0.00545921,0.00000000,0.05685358,0.17112588,0.07210546,0.29324725
3.78489245,2.06408088,0.68180395,0.03368664,0.00575385,0.00000000,0.05898956,0.17448226,0.07677099,0.29804609
3.79089545,2.14317293,0.71136933,0.03379621,0.00603114,0.00000000,0.06090757,0.17693095,0.08136805,0.30167010
3.79689845,2.21478059,0.73877548,0.03375035,0.00628675,0.00000000,0.06257752,0.17841802,0.08581900,0.30406044
3.80290145,2.27764978,0.76362660,0.03354784,0.00651656,0.00000000,0.06397358,0.17890860,0.09004596,0.30517408
3.80890445,2.33065031,0.78555838,0.03319031,0.00671674,0.00000000,0.06507452,0.17838767,0.09397255,0.30498460
3.81490745,2.37280307,0.80424412,0.03268217,0.00688386,0.00000000,0.06586405,0.17686023,0.09752573,0.30348270
3.82091046,2.40330487,0.81940030,0.03203041,0.00701503,0.00000000,0.06633098,0.17435089,0.10063760,0.30067668
3.82691346,2.42155018,0.83079156,0.03124435,0.00710792,0.00000000,0.06646928,0.17090295,0.10324722,0.29659264
3.83291646,2.42714873,0.83823500,0.03033545,0.00716094,0.00000000,0.06627801,0.16657684,0.10530228,0.29127454
3.83891946,2.41993854,0.84160385,0.02931692,0.00717318,0.00000000,0.06576119,0.16144829,0.10676064,0.28478392
3.84492246,2.39999356,0.84083027,0.02820346,0.00714455,0.00000000,0.06492754,0.15560599,0.10759158,0.27719938
3.85092546,2.36762553,0.83590732,0.02701091,0.00707575,0.00000000,0.06379019,0.14914903,0.10777683,0.26861570
3.85692846,2.32337984,0.82688996,0.02575588,0.00696826,0.00000000,0.06236629,0.14218418,0.10731124,0.25914270
3.86293147,2.26802526,0.81389504,0.02445546,0.00682433,0.00000000,0.06067663,0.13482304,0.10620304,0.24890362
3.86893447,2.20253786,0.79710010,0.02312686,0.00664693,0.00000000,0.05874518,0.12717925,0.10447376,0.23803328
3.87493747,2.12807936,0.77674106,0.02178713,0.00643961,0.00000000,0.05659862,0.11936578,0.10215780,0.22667587
3.88094047,2.04597068,0.75310861,0.02045282,0.00620649,0.00000000,0.05426582,0.11149242,0.09930149,0.21498253
3.88694347,1.95766143,0.72654343,0.01913982,0.00595210,0.00000000,0.05177737,0.10366349,0.09596200,0.20310861
3.89294647,1.86469645,0.69743017,0.01786304,0.00568124,0.00000000,0.04916507,0.09597594,0.09220575,0.19121091
3.89894947,1.76868026,0.66619043,0.01663626,0.00539888,0.00000000,0.04646136,0.08851764,0.08810674,0.17944484
3.90495248,1.67124084,0.63327468,0.01547201,0.00511003,0.00000000,0.04369887,0.08136623,0.08374457,0.16796156
3.91095548,1.57399366,0.59915347,0.01438136,0.00481957,0.00000000,0.04090988,0.07458812,0.07920244,0.15690527
3.91695848,1.47850729,0.56430819,0.01337391,0.00453219,0.00000000,0.03812583,0.06823808,0.07456504,0.14641075
3.92296148,1.38627127,0.52922139,0.01245772,0.00425221,0.00000000,0.03537688,0.06235897,0.06991652,0.13660106
3.92896448,1.29866734,0.49436729,0.01163924,0.00398355,0.00000000,0.03269143,0.05698193,0.06533849,0.12758562
3.93496748,1.21694461,0.46020249,0.01092339,0.00372962,0.00000000,0.03009579,0.05212678,0.06090820,0.11945870
3.94097049,1.14219899,0.42715735,0.01031351,0.00349326,0.00000000,0.02761375,0.04780267,0.05669691,0.11229817
3.94697349,1.07535731,0.39562807,0.00981146,0.00327675,0.00000000,0.02526635,0.04400891,0.05276843,0.10616473
3.95297649,1.01716606,0.36597004,0.00941768,0.00308175,0.00000000,0.02307165,0.04073600,0.04917793,0.10110147
3.95897949,0.96818471,0.33849221,0.00913124,0.00290933,0.00000000,0.02104453,0.03796665,0.04597108,0.09713380
3.96498249,0.92878329,0.31345295,0.00894995,0.00275998,0.00000000,0.01919662,0.03567697,0.04318330,0.09426966
3.97098549,0.89914391,0.29105730,0.00887043,0.00263368,0.00000000,0.01753628,0.03383765,0.04083941,0.09250001
3.97698849,0.87926577,0.27145564,0.00888823,0.00252993,0.00000000,0.01606868,0.03241503,0.03895344,0.09179956
3.98299150,0.86897332,0.25474376,0.00899792,0.00244778,0.00000000,0.01479587,0.03137228,0.03752874,0.09212767
3.98899450,0.86792697,0.24096422,0.00919318,0.00238598,0.00000000,0.01371702,0.03067043,0.03655822,0.09342943
3.99499750,0.87563609,0.23010894,0.00946688,0.00234297,0.00000000,0.01282863,0.03026932,0.03602491,0.09563685
4.00100050,0.89147398,0.22212274,0.00981122,0.00231699,0.00000000,0.01212486,0.03012852,0.03590260,0.09867016
4.00700350,0.91469438,0.21690785,0.01021777,0.00230613,0.00000000,0.01159780,0.03020811,0.03615671,0.10243920
4.01300650,0.94444950,0.21432896,0.01067762,0.00230842,0.00000000,0.01123789,0.03046944,0.03674529,0.10684499
4.01900950,0.97980919,0.21421884,0.01118149,0.00232185,0.00000000,0.01103426,0.03087571,0.03762017,0.11178128
4.02501251,1.01978117,0.21638419,0.01171978,0.00234448,0.00000000,0.01097509,0.03139261,0.03872819,0.11713633
4.03101551,1.06333220,0.22061166,0.01228276,0.00237442,0.00000000,0.01104802,0.03198875,0.04001255,0.12279470
4.03701851,1.10940975,0.22667374,0.01286068,0.00240990,0.00000000,0.01124045,0.03263615,0.04141425,0.12863922
4.04302151,1.15696416,0.23433441,0.01344387,0.00244931,0.00000000,0.01153989,0.03331061,0.04287354,0.13455300
4.04902451,1.20497076,0.24335450,0.01402295,0.00249121,0.00000000,0.01193420,0.03399201,0.04433137,0.14042155
4.05502751,1.25245157,0.25349647,0.01458893,0.00253434,0.00000000,0.01241185,0.03466458,0.04573084,0.14613490
4.06103052,1.29849611,0.26452862,0.01513336,0.00257765,0.00000000,0.01296205,0.03531714,0.04701863,0.15158970
4.06703352,1.34228067,0.27622865,0.01564852,0.00262027,0.00000000,0.01357492,0.03594317,0.04814622,0.15669127
4.07303652,1.38308557,0.28838645,0.01612752,0.00266156,0.00000000,0.01424148,0.03654094,0.04907108,0.16135552
4.07903952,1.42030965,0.30080617,0.01656442,0.00270105,0.00000000,0.01495367,0.03711338,0.04975763,0.16551059
4.08504252,1.45348160,0.31330754,0.01695437,0.00273846,0.00000000,0.01570428,0.03766804,0.05017796,0.16909828
4.09104552,1.48226741,0.32572644,0.01729364,0.00277367,0.00000000,0.01648688,0.03821677,0.05031243,0.17207512
4.09704852,1.50647382,0.33791494,0.01757971,0.00280673,0.00000000,0.01729558,0.03877538,0.05014985,0.17441301
4.10305153,1.52604728,0.34974070,0.01781124,0.00283779,0.00000000,0.01812496,0.03936314,0.04968756,0.17609945
4.10905453,1.54106857,0.36108603,0.01798810,0.00286712,0.00000000,0.01896978,0.04000214,0.04893111,0.17713732
4.11505753,1.55174304,0.37184663,0.01811127,0.00289504,0.00000000,0.01982488,0.04071654,0.04789380,0.17754418
4.12106053,1.55838692,0.38193024,0.01818277,0.00292195,0.00000000,0.02068493,0.04153173,0.04659594,0.17735112
4.12706353,1.56141008,0.39125530,0.01820553,0.00294823,0.00000000,0.02154430,0.04247333,0.04506389,0.17660125
4.13306653,1.56129603,0.39974985,0.01818325,0.00297427,0.00000000,0.02239698,0.04356616,0.04332902,0.17534782
4.13906953,1.55857984,0.40735060,0.01812023,0.00300042,0.00000000,0.02323647,0.04483311,0.04142655,0.17365210
4.14507254,1.55382498,0.41400257,0.01802116,0.00302696,0.00000000,0.02405581,0.04629409,0.03939425,0.17158109
4.15107554,1.54759991,0.41965906,0.01789101,0.00305407,0.00000000,0.02484760,0.04796484,0.03727127,0.16920511
4.15707854,1.54045553,0.42428219,0.01773475,0.00308185,0.00000000,0.02560414,0.04985594,0.03509689,0.16659549
4.16308154,1.53290430,0.42784390,0.01755725,0.00311027,0.00000000,0.02631757,0.05197188,0.03290947,0.16382233
4.16908454,1.52540187,0.43032736,0.01736308,0.00313917,0.00000000,0.02698007,0.05431023,0.03074543,0.16095246
4.17508754,1.51833201,0.43172872,0.01715642,0.00316826,0.00000000,0.02758414,0.05686102,0.02863844,0.15804775
4.18109055,1.51199534,0.43205910,0.01694090,0.00319711,0.00000000,0.02812282,0.05960644,0.02661881,0.15516368
4.18709355,1.50660235,0.43134654,0.01671958,0.00322517,0.00000000,0.02858998,0.06252061,0.02471297,0.15234837
4.19309655,1.50227079,0.42963791,0.01649485,0.00325180,0.00000000,0.02898058,0.06556982,0.02294329,0.14964198
4.19909955,1.49902747,0.42700051,0.01626850,0.00327624,0.00000000,0.02929093,0.06871296,0.02132792,0.14707653
4.20510255,1.49681434,0.42352324,0.01604168,0.00329766,0.00000000,0.02951887,0.07190228,0.01988091,0.14467613
4.21110555,1.49549836,0.41931711,0.01581498,0.00331519,0.00000000,0.02966397,0.07508448,0.01861242,0.14245754
4.21710855,1.49488458,0.41451506,0.01558852,0.00332794,0.00000000,0.02972758,0.07820198,0.01752905,0.14043101
4.22311156,1.49473173,0.40927093,0.01536204,0.00333503,0.00000000,0.02971293,0.08119453,0.01663426,0.13860140
4.22911456,1.49476944,0.40375750,0.01513500,0.00333562,0.00000000,0.02962508,0.08400093,0.01592879,0.13696935
4.23511756,1.49471616,0.39816364,0.01490673,0.00332896,0.00000000,0.02947083,0.08656090,0.01541117,0.13553261
4.24112056,1.49429674,0.39269048,0.01467653,0.00331438,0.00000000,0.02925855,0.08881694,0.01507813,0.13428724
4.24712356,1.49325871,0.38754671,0.01444378,0.00329137,0.00000000,0.02899799,0.09071628,0.01492499,0.13322874
4.25312656,1.49138645,0.38294314,0.01420805,0.00325955,0.00000000,0.02870000,0.09221258,0.01494604,0.13235296
4.25912956,1.48851220,0.37908651,0.01396916,0.00321872,0.00000000,0.02837619,0.09326750,0.01513473,0.13165676
4.26513257,1.48452359,0.37617290,0.01372725,0.00316887,0.00000000,0.02803857,0.09385203,0.01548380,0.13113832
4.27113557,1.47936699,0.37438082,0.01348279,0.00311017,0.00000000,0.02769918,0.09394743,0.01598540,0.13079718
4.27713857,1.47304663,0.37386418,0.01323660,0.00304299,0.00000000,0.02736968,0.09354586,0.01663096,0.13063391
4.28314157,1.46561957,0.37474559,0.01298977,0.00296787,0.00000000,0.02706095,0.09265056,0.01741114,0.13064946
4.28914457,1.45718687,0.37711007,0.01274365,0.00288552,0.00000000,0.02678270,0.09127563,0.01831559,0.13084425
4.29514757,1.44788148,0.38099955,0.01249973,0.00279679,0.00000000,0.02654313,0.08944541,0.01933278,0.13121709
4.30115058,1.43785379,0.38640846,0.01225957,0.00270264,0.00000000,0.02634861,0.08719352,0.02044973,0.13176401
4.30715358,1.42725583,0.39328065,0.01202466,0.00260413,0.00000000,0.02620346,0.08456153,0.02165183,0.13247703
4.31315658,1.41622523,0.40150794,0.01179635,0.00250234,0.00000000,0.02610972,0.08159744,0.02292270,0.13334309
4.31915958,1.40487014,0.41093034,0.01157571,0.00239838,0.00000000,0.02606712,0.07835391,0.02424404,0.13434320
4.32516258,1.39325621,0.42133834,0.01136346,0.00229336,0.00000000,0.02607304,0.07488650,0.02559573,0.13545187
4.33116558,1.38139671,0.43247709,0.01115992,0.00218830,0.00000000,0.02612262,0.07125188,0.02695591,0.13663693
4.33716858,1.36924658,0.44405250,0.01096494,0.00208418,0.00000000,0.02620898,0.06750604,0.02830125,0.13785984
4.34317159,1.35670104,0.45573927,0.01077794,0.00198185,0.00000000,0.02632345,0.06370280,0.02960736,0.13907646
4.34917459,1.34359891,0.46719038,0.01059789,0.00188207,0.00000000,0.02645601,0.05989249,0.03084924,0.14023824
4.35517759,1.32973075,0.47804791,0.01042341,0.00178546,0.00000000,0.02659566,0.05612083,0.03200195,0.14129395
4.36118059,1.31485126,0.48795475,0.01025286,0.00169252,0.00000000,0.02673094,0.05242824,0.03304123,0.14219165
4.36718359,1.29869540,0.49656662,0.01008441,0.00160365,0.00000000,0.02685041,0.04884940,0.03394431,0.14288100
4.37318659,1.28099717,0.50356403,0.00991627,0.00151910,0.00000000,0.02694317,0.04541307,0.03469058,0.14331566
4.37918959,1.26150983,0.50866349,0.00974674,0.00143908,0.00000000,0.02699936,0.04214230,0.03526240,0.14345571
4.38519260,1.24002645,0.51162755,0.00957440,0.00136369,0.00000000,0.02701054,0.03905478,0.03564566,0.14326987
4.39119560,1.21639928,0.51227322,0.00939824,0.00129300,0.00000000,0.02697006,0.03616349,0.03583045,0.14273746
4.39719860,1.19055672,0.51047819,0.00921777,0.00122705,0.00000000,0.02687331,0.03347736,0.03581141,0.14184992
4.40320160,1.16251684,0.50618480,0.00903310,0.00116587,0.00000000,0.02671787,0.03100217,0.03558804,0.14061176
4.40920460,1.13239632,0.49940128,0.00884500,0.00110951,0.00000000,0.02650352,0.02874134,0.03516478,0.13904096
4.41520760,1.10041437,0.49020054,0.00865489,0.00105804,0.00000000,0.02623216,0.02669674,0.03455095,0.13716862
4.42121061,1.06689110,0.47871628,0.00846486,0.00101157,0.00000000,0.02590759,0.02486945,0.03376048,0.13503802
4.42721361,1.03224044,0.46513692,0.00827753,0.00097023,0.00000000,0.02553521,0.02326035,0.03281144,0.13270305
4.43321661,0.99695779,0.44969745,0.00809602,0.00093421,0.00000000,0.02512161,0.02187055,0.03172551,0.13022603
4.43921961,0.96160307,0.43266982,0.00792376,0.00090372,0.00000000,0.02467419,0.02070173,0.03052722,0.12767514
4.44522261,0.92678000,0.41435231,0.00776435,0.00087897,0.00000000,0.02420064,0.01975622,0.02924320,0.12512150
4.45122561,0.89311259,0.39505839,0.00762136,0.00086018,0.00000000,0.02370848,0.01903693,0.02790130,0.12263608
4.45722861,0.86122015,0.37510569,0.00749817,0.00084754,0.00000000,0.02320468,0.01854713,0.02652972,0.12028660
4.46323162,0.83169190,0.35480558,0.00739777,0.00084121,0.00000000,0.02269521,0.01829008,0.02515619,0.11813459
4.46923462,0.80506255,0.33445380,0.00732263,0.00084125,0.00000000,0.02218482,0.01826853,0.02380721,0.11623269
4.47523762,0.78178990,0.31432258,0.00727447,0.00084764,0.00000000,0.02167679,0.01848414,0.02250727,0.11462243
4.48124062,0.76223566,0.29465451,0.00725424,0.00086024,0.00000000,0.02117288,0.01893685,0.02127839,0.11333247
4.48724362,0.74665015,0.27565830,0.00726198,0.00087881,0.00000000,0.02067330,0.01962427,0.02013958,0.11237750
4.49324662,0.73516177,0.25750655,0.00729679,0.00090292,0.00000000,0.02017688,0.02054107,0.01910658,0.11175774
4.49924962,0.72777148,0.24033546,0.00735685,0.00093203,0.00000000,0.01968124,0.02167840,0.01819171,0.11145909
4.50525263,0.72435257,0.22424627,0.00743943,0.00096544,0.00000000,0.01918314,0.02302352,0.01740383,0.11145399
4.51125563,0.72465572,0.20930827,0.00754102,0.00100232,0.00000000,0.01867876,0.02455945,0.01674853,0.11170276
4.51725863,0.72831898,0.19556308,0.00765741,0.00104172,0.00000000,0.01816412,0.02626488,0.01622832,0.11215555
4.52326163,0.73488224,0.18302976,0.00778389,0.00108257,0.00000000,0.01763548,0.02811417,0.01584301,0.11275464
4.52926463,0.74380552,0.17171046,0.00791538,0.00112376,0.00000000,0.01708966,0.03007765,0.01559016,0.11343707
4.53526763,0.75449030,0.16159625,0.00804665,0.00116410,0.00000000,0.01652440,0.03212199,0.01546555,0.11413747
4.54127064,0.76630284,0.15267273,0.00817253,0.00120241,0.00000000,0.01593865,0.03421092,0.01546375,0.11479088
4.54727364,0.77859868,0.14492517,0.00828810,0.00123755,0.00000000,0.01533271,0.03630598,0.01557859,0.11533555
4.55327664,0.79074711,0.13834283,0.00838889,0.00126843,0.00000000,0.01470838,0.03836750,0.01580375,0.11571557
4.55927964,0.80215469,0.13292232,0.00847105,0.00129406,0.00000000,0.01406900,0.04035569,0.01613315,0.11588310
4.56528264,0.81228682,0.12866991,0.00853151,0.00131360,0.00000000,0.01341934,0.04223180,0.01656141,0.11580036
4.57128564,0.82068645,0.12560250,0.00856809,0.00132636,0.00000000,0.01276550,0.04395930,0.01708413,0.11544101
4.57728864,0.82698925,0.12374749,0.00857959,0.00133184,0.00000000,0.01211468,0.04550506,0.01769811,0.11479110
4.58329165,0.83093464,0.12314142,0.00856582,0.00132974,0.00000000,0.01147490,0.04684044,0.01840145,0.11384945
4.58929465,0.83237224,0.12382748,0.00852761,0.00131995,0.00000000,0.01085471,0.04794227,0.01919349,0.11262749
4.59529765,0.83126367,0.12585219,0.00846675,0.00130260,0.00000000,0.01026281,0.04879364,0.02007469,0.11114859
4.60130065,0.82767961,0.12926120,0.00838592,0.00127799,0.00000000,0.00970778,0.04938455,0.02104633,0.10944685
4.60730365,0.82179257,0.13409466,0.00828859,0.00124663,0.00000000,0.00919764,0.04971227,0.02211014,0.10756550
4.61330665,0.81386566,0.14038224,0.00817884,0.00120916,0.00000000,0.00873964,0.04978147,0.02326782,0.10555502
4.61930965,0.80423820,0.14813817,0.00806125,0.00116640,0.00000000,0.00833990,0.04960414,0.02452048,0.10347090
4.62531266,0.79330884,0.15735653,0.00794064,0.00111925,0.00000000,0.00800323,0.04919921,0.02586809,0.10137139
4.63131566,0.78151722,0.16800709,0.00782197,0.00106869,0.00000000,0.00773296,0.04859207,0.02730891,0.09931512
4.63731866,0.76932512,0.18003191,0.00771012,0.00101573,0.00000000,0.00753078,0.04781375,0.02883889,0.09735891
4.64332166,0.75719810,0.19334304,0.00760971,0.00096140,0.00000000,0.00739676,0.04690011,0.03045127,0.09555575
4.64932466,0.74558851,0.20782146,0.00752503,0.00090671,0.00000000,0.00732933,0.04589084,0.03213616,0.09395298
4.65532766,0.73492076,0.22331738,0.00745984,0.00085261,0.00000000,0.00732538,0.04482843,0.03388034,0.09259106
4.66133067,0.72557951,0.23965210,0.00741736,0.00079998,0.00000000,0.00738041,0.04375718,0.03566726,0.09150249
4.66733367,0.71790120,0.25662138,0.00740019,0.00074962,0.00000000,0.00748868,0.04272217,0.03747711,0.09071148
4.67333667,0.71216918,0.27400036,0.00741033,0.00070221,0.00000000,0.00764353,0.04176833,0.03928724,0.09023383
4.67933967,0.70861249,0.29154977,0.00744918,0.00065832,0.00000000,0.00783757,0.04093963,0.04107267,0.09007746
4.68534267,0.70740800,0.30902338,0.00751761,0.00061843,0.00000000,0.00806305,0.04027829,0.04280685,0.09024319
4.69134567,0.70868548,0.32617631,0.00761603,0.00058290,0.00000000,0.00831215,0.03982417,0.04446255,0.09072593
4.69734867,0.71253496,0.34277390,0.00774453,0.00055199,0.00000000,0.00857729,0.03961417,0.04601292,0.09151605
4.70335168,0.71901560,0.35860079,0.00790292,0.00052586,0.00000000,0.00885146,0.03968181,0.04743254,0.09260093
4.70935468,0.72816520,0.37346962,0.00809087,0.00050462,0.00000000,0.00912849,0.04005673,0.04869863,0.09396646
4.71535768,0.74000954,0.38722918,0.00830801,0.00048830,0.00000000,0.00940333,0.04076437,0.04979213,0.09559848
4.72136068,0.75457051,0.39977139,0.00855395,0.00047688,0.00000000,0.00967225,0.04182552,0.05069874,0.09748401
4.72736368,0.77187256,0.41103679,0.00882840,0.00047033,0.00000000,0.00993301,0.04325595,0.05140978,0.09961221
4.73336668,0.79194663,0.42101824,0.00913109,0.00046857,0.00000000,0.01018500,0.04506603,0.05192297,0.10197492
4.73936968,0.81483138,0.42976267,0.00946184,0.00047153,0.00000000,0.01042926,0.04726028,0.05224283,0.10456691
4.74537269,0.84057145,0.43737058,0.00982044,0.00047913,0.00000000,0.01066850,0.04983699,0.05238093,0.10738561
4.75137569,0.86921284,0.44399344,0.01020663,0.00049129,0.00000000,0.01090702,0.05278782,0.05235583,0.11043052
4.75737869,0.90079582,0.44982900,0.01061992,0.00050794,0.00000000,0.01115063,0.05609749,0.05219278,0.11370232
4.76338169,0.93534589,0.45511461,0.01105956,0.00052904,0.00000000,0.01140640,0.05974359,0.05192308,0.11720162
4.76938469,0.97286336,0.46011906,0.01152435,0.00055451,0.00000000,0.01168253,0.06369653,0.05158329,0.12092763
4.77538769,1.01331268,0.46513307,0.01201257,0.00058431,0.00000000,0.01198808,0.06791967,0.05121417,0.12487678
4.78139070,1.05661212,0.47045894,0.01252183,0.00061839,0.00000000,0.01233267,0.07236977,0.05085948,0.12904136
4.78739370,1.10262492,0.47639982,0.01304905,0.00065669,0.00000000,0.01272623,0.07699765,0.05056471,0.13340840
4.79339670,1.15115262,0.48324904,0.01359042,0.00069916,0.00000000,0.01317872,0.08174918,0.05037567,0.13795880
4.79939970,1.20193126,0.49127980,0.01414136,0.00074572,0.00000000,0.01369981,0.08656661,0.05033716,0.14266680
4.80540270,1.25463106,0.50073578,0.01469664,0.00079625,0.00000000,0.01429867,0.09139010,0.05049161,0.14749998
4.81140570,1.30885978,0.51182290,0.01525044,0.00085065,0.00000000,0.01498365,0.09615960,0.05087787,0.15241960
4.81740870,1.36416981,0.52470242,0.01579652,0.00090877,0.00000000,0.01576215,0.10081683,0.05153009,0.15738145
4.82341171,1.42006885,0.53948564,0.01632842,0.00097043,0.00000000,0.01664035,0.10530743,0.05247676,0.16233711
4.82941471,1.47603373,0.55623021,0.01683965,0.00103543,0.00000000,0.01762306,0.10958309,0.05373995,0.16723553
4.83541771,1.53152666,0.57493812,0.01732395,0.00110353,0.00000000,0.01871360,0.11360364,0.05533470,0.17202489
4.84142071,1.58601331,0.59555527,0.01777555,0.00117447,0.00000000,0.01991365,0.11733891,0.05726867,0.17665460
4.84742371,1.63898155,0.61797257,0.01818943,0.00124794,0.00000000,0.02122318,0.12077035,0.05954190,0.18107733
4.85342671,1.68996017,0.64202834,0.01856149,0.00132362,0.00000000,0.02264038,0.12389221,0.06214683,0.18525093
4.85942971,1.73853647,0.66751196,0.01888883,0.00140114,0.00000000,0.02416156,0.12671239,0.06506845,0.18914016
4.86543272,1.78437183,0.69416852,0.01916984,0.00148013,0.00000000,0.02578118,0.12925265,0.06828466,0.19271810
4.87143572,1.82721468,0.72170442,0.01940436,0.00156015,0.00000000,0.02749177,0.13154841,0.07176674,0.19596714
4.87743872,1.86691000,0.74979352,0.01959370,0.00164077,0.00000000,0.02928396,0.13364796,0.07547992,0.19887961
4.88344172,1.90340508,0.77808408,0.01974066,0.00172151,0.00000000,0.03114651,0.13561116,0.07938417,0.20145781
4.88944472,1.93675123,0.80620599,0.01984944,0.00180190,0.00000000,0.03306633,0.13750770,0.08343496,0.20371367
