energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
3.10055028,1.43321393,0.15240810,0.00575246,0.17227524,0.03160037,0.09181756,0.26894804,0.94792539
3.10655328,1.40507806,0.15410620,0.00582533,0.17056018,0.03230480,0.08928992,0.26386040,0.92549869
3.11255628,1.37461908,0.15543808,0.00586007,0.16826393,0.03294106,0.08680500,0.25885314,0.90182079
3.11855928,1.34177584,0.15632321,0.00585559,0.16539094,0.03349098,0.08435107,0.25383713,0.87688881
3.12456228,1.30649126,0.15668674,0.00581165,0.16195171,0.03393648,0.08191221,0.24871654,0.85069435
3.13056528,1.26872594,0.15646263,0.00572886,0.15796325,0.03426032,0.07946996,0.24339493,0.82323215
3.13656828,1.22847090,0.15559648,0.00560867,0.15344943,0.03444678,0.07700489,0.23778117,0.79450836
3.14257129,1.18575885,0.15404787,0.00545332,0.14844123,0.03448236,0.07449822,0.23179470,0.76454810
3.14857429,1.14067315,0.15179216,0.00526575,0.14297666,0.03435644,0.07193326,0.22537015,0.73340175
3.15457729,1.09335432,0.14882163,0.00504954,0.13710057,0.03406175,0.06929667,0.21846103,0.70114973
3.16058029,1.04400347,0.14514595,0.00480875,0.13086417,0.03359485,0.06657958,0.21104230,0.66790550
3.16658329,0.99288293,0.14079192,0.00454780,0.12432427,0.03295633,0.06377833,0.20311200,0.63381675
3.17258629,0.94031374,0.13580267,0.00427138,0.11754240,0.03215097,0.06089503,0.19469167,0.59906471
3.17858929,0.88667060,0.13023608,0.00398424,0.11058370,0.03118768,0.05793775,0.18582581,0.56386179
3.18459230,0.83237448,0.12416290,0.00369111,0.10351562,0.03007932,0.05492048,0.17658048,0.52844766
3.19059530,0.77788331,0.11766428,0.00339654,0.09640664,0.02884235,0.05186285,0.16704100,0.49308415
3.19659830,0.72368155,0.11082914,0.00310483,0.08932485,0.02749635,0.04878962,0.15730915,0.45804924
3.20260130,0.67026894,0.10375136,0.00281993,0.08233665,0.02606352,0.04572999,0.14749994,0.42363056
3.20860430,0.61814922,0.09652689,0.00254533,0.07550542,0.02456798,0.04271683,0.13773803,0.39011871
3.21460730,0.56781927,0.08925104,0.00228409,0.06889047,0.02303517,0.03978578,0.12815424,0.35780077
3.22061031,0.51975919,0.08201592,0.00203874,0.06254603,0.02149112,0.03697434,0.11888201,0.32695436
3.22661331,0.47442360,0.07490819,0.00181131,0.05652053,0.01996183,0.03432104,0.11005412,0.29784236
3.23261631,0.43223449,0.06800716,0.00160335,0.05085604,0.01847260,0.03186455,0.10179974,0.27070868
3.23861931,0.39357584,0.06138336,0.00141592,0.04558808,0.01704756,0.02964295,0.09424181,0.24577494
3.24462231,0.35878979,0.05509740,0.00124966,0.04074546,0.01570909,0.02769304,0.08749482,0.22323834
3.25062531,0.32817453,0.04919947,0.00110482,0.03635056,0.01447751,0.02604978,0.08166304,0.20327048
3.25662831,0.30198361,0.04372903,0.00098132,0.03241961,0.01337074,0.02474582,0.07683910,0.18601715
3.26263132,0.28042635,0.03871505,0.00087878,0.02896325,0.01240409,0.02381106,0.07310285,0.17159891
3.26863432,0.26366918,0.03417649,0.00079660,0.02598717,0.01159013,0.02327239,0.07052059,0.16011223
3.27463732,0.25183754,0.03012302,0.00073399,0.02349281,0.01093862,0.02315340,0.06914440,0.15163105
3.28064032,0.24501795,0.02655599,0.00069001,0.02147808,0.01045651,0.02347411,0.06901173,0.14620850
3.28664332,0.24326000,0.02346953,0.00066360,0.01993815,0.01014800,0.02425079,0.07014496,0.14387854
3.29264632,0.24657805,0.02085165,0.00065362,0.01886604,0.01001458,0.02549574,0.07255111,0.14465743
3.29864932,0.25495233,0.01868542,0.00065889,0.01825329,0.01005516,0.02721703,0.07622156,0.14854479
3.30465233,0.26832941,0.01695003,0.00067813,0.01809038,0.01026619,0.02941826,0.08113176,0.15552415
3.31065533,0.28662195,0.01562185,0.00071006,0.01836708,0.01064180,0.03209826,0.08724102,0.16556294
3.31665833,0.30970773,0.01467528,0.00075335,0.01907263,0.01117389,0.03525084,0.09449237,0.17861187
3.32266133,0.33742808,0.01408354,0.00080662,0.02019576,0.01185233,0.03886446,0.10281258,0.19460374
3.32866433,0.36958577,0.01381925,0.00086848,0.02172461,0.01266505,0.04292196,0.11211230,0.21345169
3.33466733,0.40594277,0.01385488,0.00093749,0.02364639,0.01359823,0.04740029,0.12228648,0.23504709
3.34067034,0.44621777,0.01416309,0.00101218,0.02594707,0.01463647,0.05227033,0.13321512,0.25925708
3.34667334,0.49008406,0.01471686,0.00109105,0.02861087,0.01576296,0.05749672,0.14476425,0.28592208
3.35267634,0.53716784,0.01548961,0.00117259,0.03161968,0.01695972,0.06303786,0.15678743,0.31485327
3.35867934,0.58704723,0.01645518,0.00125528,0.03495257,0.01820778,0.06884596,0.16912751,0.34583043
3.36468234,0.63925237,0.01758769,0.00133761,0.03858515,0.01948747,0.07486731,0.18161883,0.37860027
3.37068534,0.69326670,0.01886150,0.00141809,0.04248916,0.02077873,0.08104257,0.19408978,0.41287541
3.37668834,0.74852969,0.02025108,0.00149527,0.04663201,0.02206136,0.08730741,0.20636563,0.44833435
3.38269135,0.80444123,0.02173083,0.00156778,0.05097660,0.02331536,0.09359313,0.21827163,0.48462253
3.38869435,0.86036770,0.02327510,0.00163437,0.05548125,0.02452131,0.09982759,0.22963622,0.52135465
3.39469735,0.91564985,0.02485812,0.00169386,0.06009987,0.02566064,0.10593629,0.24029438,0.55811841
3.40070035,0.96961250,0.02645406,0.00174525,0.06478240,0.02671602,0.11184355,0.25009091,0.59447975
3.40670335,1.02157594,0.02803719,0.00178770,0.06947553,0.02767169,0.11747390,0.25888356,0.62998958
3.41270635,1.07086890,0.02958207,0.00182054,0.07412364,0.02851374,0.12275361,0.26654601,0.66419198
3.41870935,1.11684286,0.03106385,0.00184329,0.07867006,0.02923042,0.12761227,0.27297052,0.69663376
3.42471236,1.15888731,0.03245866,0.00185568,0.08305851,0.02981238,0.13198446,0.27807019,0.72687511
3.43071536,1.19644564,0.03374405,0.00185765,0.08723479,0.03025286,0.13581145,0.28178081,0.75450112
3.43671836,1.22903102,0.03489948,0.00184935,0.09114850,0.03054790,0.13904287,0.28406224,0.77913379
3.44272136,1.25624184,0.03590685,0.00183110,0.09475498,0.03069640,0.14163826,0.28489929,0.80044401
3.44872436,1.27777592,0.03675098,0.00180345,0.09801702,0.03070021,0.14356852,0.28430198,0.81816313
3.45472736,1.29344294,0.03742016,0.00176708,0.10090660,0.03056411,0.14481712,0.28230541,0.83209353
3.46073037,1.30317435,0.03790656,0.00172286,0.10340635,0.03029573,0.14538106,0.27896894,0.84211757
3.46673337,1.30703013,0.03820658,0.00167177,0.10551071,0.02990548,0.14527148,0.27437492,0.84820455
3.47273637,1.30520188,0.03832116,0.00161490,0.10722667,0.02940628,0.14451389,0.26862692,0.85041507
3.47873937,1.29801176,0.03825583,0.00155344,0.10857409,0.02881340,0.14314799,0.26184745,0.84890242
3.48474237,1.28590693,0.03802075,0.00148863,0.10958542,0.02814405,0.14122702,0.25417522,0.84391079
3.49074537,1.26944946,0.03763049,0.00142174,0.11030491,0.02741709,0.13881666,0.24576211,0.83577003
3.49674837,1.24930171,0.03710371,0.00135405,0.11078731,0.02665258,0.13599345,0.23676969,0.82488706
3.50275138,1.22620759,0.03646265,0.00128683,0.11109591,0.02587130,0.13284285,0.22736556,0.81173403
3.50875438,1.20097003,0.03573247,0.00122131,0.11130023,0.02509426,0.12945683,0.21771948,0.79683365
3.51475738,1.17442570,0.03494047,0.00115866,0.11147327,0.02434216,0.12593125,0.20799946,0.78074207
3.52076038,1.14741755,0.03411524,0.00109996,0.11168842,0.02363485,0.12236296,0.19836782,0.76403012
3.52676338,1.12076661,0.03328570,0.00104621,0.11201637,0.02299079,0.11884687,0.18897743,0.74726346
3.53276638,1.09524383,0.03248011,0.00099828,0.11252186,0.02242651,0.11547294,0.17996817,0.73098266
3.53876938,1.07154361,0.03172510,0.00095693,0.11326067,0.02195616,0.11232342,0.17146377,0.71568398
3.54477239,1.05025982,0.03104478,0.00092276,0.11427687,0.02159103,0.10947024,0.16356913,0.70180173
3.55077539,1.03186570,0.03045989,0.00089627,0.11560058,0.02133923,0.10697283,0.15636823,0.68969307
3.55677839,1.01669857,0.02998710,0.00087779,0.11724620,0.02120540,0.10487643,0.14992268,0.67962592
3.56278139,1.00494998,0.02963851,0.00086752,0.11921144,0.02119056,0.10321095,0.14427103,0.67177068
3.56878439,0.99666214,0.02942124,0.00086555,0.12147704,0.02129205,0.10199048,0.13942889,0.66619599
3.57478739,0.99173063,0.02933733,0.00087184,0.12400723,0.02150364,0.10121342,0.13538984,0.66286902
3.58079040,0.98991352,0.02938382,0.00088628,0.12675114,0.02181572,0.10086336,0.13212703,0.66166014
3.58679340,0.99084660,0.02955300,0.00090868,0.12964482,0.02221563,0.10091061,0.12959573,0.66235190
3.59279640,0.99406403,0.02983294,0.00093885,0.13261401,0.02268815,0.10131428,0.12773632,0.66465192
3.59879940,0.99902361,0.03020815,0.00097660,0.13557749,0.02321606,0.10202498,0.12647803,0.66820912
3.60480240,1.00513563,0.03066047,0.00102179,0.13845084,0.02378079,0.10298789,0.12574295,0.67263268
3.61080540,1.01179396,0.03117001,0.00107443,0.14115049,0.02436317,0.10414614,0.12545045,0.67751277
3.61680840,1.01840798,0.03171623,0.00113463,0.14359783,0.02494419,0.10544434,0.12552157,0.68244218
3.62281141,1.02443411,0.03227905,0.00120277,0.14572327,0.02550579,0.10683212,0.12588346,0.68703792
3.62881441,1.02940527,0.03283995,0.00127946,0.14746996,0.02603160,0.10826746,0.12647341,0.69096175
3.63481741,1.03295711,0.03338300,0.00136561,0.14879705,0.02650767,0.10971977,0.12724251,0.69393882
3.64082041,1.03484970,0.03389579,0.00146248,0.14968236,0.02692308,0.11117237,0.12815870,0.69577341
3.64682341,1.03498374,0.03437023,0.00157169,0.15012424,0.02727040,0.11262447,0.12920896,0.69636119
3.65282641,1.03341040,0.03480313,0.00169524,0.15014254,0.02754611,0.11409229,0.13040067,0.69569743
3.65882941,1.03033431,0.03519656,0.00183550,0.14977875,0.02775070,0.11560947,0.13176195,0.69388061
3.66483242,1.02610956,0.03555798,0.00199515,0.14909504,0.02788875,0.11722650,0.13334096,0.69111142
3.67083542,1.02122860,0.03590009,0.00217722,0.14817243,0.02796869,0.11900929,0.13520410,0.68768703
3.67683842,1.01630458,0.03624042,0.00238492,0.14710805,0.02800247,0.12103686,0.13743326,0.68399089
3.68284142,1.01204765,0.03660066,0.00262164,0.14601161,0.02800501,0.12339815,0.14012202,0.68047839
3.68884442,1.00923624,0.03700579,0.00289075,0.14500115,0.02799351,0.12618817,0.14337111,0.67765903
3.69484742,1.00868441,0.03748298,0.00319555,0.14419840,0.02798661,0.12950353,0.14728317,0.67607579
3.70085043,1.01120656,0.03806033,0.00353907,0.14372364,0.02800349,0.13343751,0.15195704,0.67628256
3.70685343,1.01758102,0.03876554,0.00392396,0.14369066,0.02806290,0.13807494,0.15748188,0.67882049
3.71285643,1.02851397,0.03962446,0.00435226,0.14420161,0.02818218,0.14348711,0.16393126,0.68419443
3.71885943,1.04460524,0.04065973,0.00482529,0.14534231,0.02837630,0.14972683,0.17135761,0.69285023
3.72486243,1.06631747,0.04188945,0.00534351,0.14717798,0.02865702,0.15682401,0.17978724,0.70515405
3.73086543,1.09394996,0.04332596,0.00590630,0.14974967,0.02903210,0.16478187,0.18921615,0.72137442
3.73686843,1.12761840,0.04497487,0.00651193,0.15307162,0.02950475,0.17357414,0.19960697,0.74166791
3.74287144,1.16724142,0.04683427,0.00715743,0.15712949,0.03007323,0.18314319,0.21088715,0.76606906
3.74887444,1.21253464,0.04889426,0.00783852,0.16187975,0.03073065,0.19339945,0.22294849,0.79448487
3.75487744,1.26301256,0.05113672,0.00854967,0.16725012,0.03146503,0.20422213,0.23564830,0.82669428
3.76088044,1.31799834,0.05353550,0.00928403,0.17314119,0.03225955,0.21546115,0.24881189,0.86235252
3.76688344,1.37664113,0.05605682,0.01003363,0.17942906,0.03309308,0.22694048,0.26223671,0.90100026
3.77288644,1.43794031,0.05866007,0.01078940,0.18596896,0.03394085,0.23846253,0.27569765,0.94207710
3.77888944,1.50077570,0.06129883,0.01154141,0.19259975,0.03477534,0.24981370,0.28895355,0.98493886
3.78489245,1.56394244,0.06392219,0.01227906,0.19914902,0.03556727,0.26077068,0.30175460,1.02887790
3.79089545,1.62618920,0.06647618,0.01299133,0.20543874,0.03628670,0.27110733,0.31385019,1.07314559
3.79689845,1.68625801,0.06890542,0.01366706,0.21129102,0.03690419,0.28060186,0.32499709,1.11697596
3.80290145,1.74292411,0.07115483,0.01429520,0.21653405,0.03739189,0.28904402,0.33496740,1.15960961
3.80890445,1.79503426,0.07317125,0.01486515,0.22100764,0.03772462,0.29624191,0.34355603,1.20031670
3.81490745,1.84154171,0.07490515,0.01536704,0.22456843,0.03788085,0.30202826,0.35058726,1.23841831
3.82091046,1.88153673,0.07631211,0.01579197,0.22709437,0.03784347,0.30626571,0.35592027,1.27330521
3.82691346,1.91427139,0.07735412,0.01613230,0.22848844,0.03760043,0.30885113,0.35945314,1.30445342
3.83291646,1.93917783,0.07800074,0.01638183,0.22868138,0.03714514,0.30971854,0.36112540,1.33143603
3.83891946,1.95587945,0.07822989,0.01653600,0.22763339,0.03647665,0.30884074,0.36091895,1.35393108
3.84492246,1.96419500,0.07802845,0.01659197,0.22533481,0.03559962,0.30622950,0.35885729,1.37172530
3.85092546,1.96413557,0.07739246,0.01654871,0.22180569,0.03452404,0.30193440,0.35500323,1.38471393
3.85692846,1.95589521,0.07632717,0.01640702,0.21709438,0.03326481,0.29604033,0.34945528,1.39289682
3.86293147,1.93983584,0.07484662,0.01616947,0.21127523,0.03184107,0.28866395,0.34234283,1.39637141
3.86893447,1.91646745,0.07297318,0.01584032,0.20444552,0.03027547,0.27994915,0.33382051,1.39532298
3.87493747,1.88642488,0.07073666,0.01542537,0.19672186,0.02859331,0.27006190,0.32406198,1.39001296
3.88094047,1.85044227,0.06817343,0.01493181,0.18823602,0.02682165,0.25918462,0.31325354,1.38076597
3.88694347,1.80932653,0.06532531,0.01436796,0.17913069,0.02498836,0.24751042,0.30158779,1.36795613
3.89294647,1.76393096,0.06223835,0.01374308,0.16955507,0.02312129,0.23523736,0.28925774,1.35199340
3.89894947,1.71513000,0.05896172,0.01306709,0.15966065,0.02124742,0.22256311,0.27645151,1.33331046
3.90495248,1.66379615,0.05554649,0.01235031,0.14959722,0.01939220,0.20968006,0.26334788,1.31235043
3.91095548,1.61077955,0.05204449,0.01160324,0.13950929,0.01757889,0.19677112,0.25011283,1.28955600
3.91695848,1.55689084,0.04850736,0.01083627,0.12953299,0.01582816,0.18400624,0.23689711,1.26535993
3.92296148,1.50288744,0.04498564,0.01005949,0.11979360,0.01415776,0.17153986,0.22383477,1.24017713
3.92896448,1.44946341,0.04152802,0.00928245,0.11040363,0.01258234,0.15950911,0.21104280,1.21439842
3.93496748,1.39724269,0.03818080,0.00851401,0.10146148,0.01111342,0.14803288,0.19862152,1.18838576
3.94097049,1.34677558,0.03498748,0.00776220,0.09305080,0.00975949,0.13721168,0.18665577,1.16246889
3.94697349,1.29853802,0.03198850,0.00703410,0.08524035,0.00852616,0.12712809,0.17521656,1.13694330
3.95297649,1.25293334,0.02922114,0.00633576,0.07808427,0.00741645,0.11784785,0.16436321,1.11206940
3.95897949,1.21029601,0.02671958,0.00567218,0.07162297,0.00643110,0.10942130,0.15414550,1.08807263
3.96498249,1.17089697,0.02451495,0.00504729,0.06588413,0.00556896,0.10188518,0.14460598,1.06514453
3.97098549,1.13495005,0.02263557,0.00446397,0.06088407,0.00482734,0.09526453,0.13578200,1.04344459
3.97698849,1.10261913,0.02110708,0.00392410,0.05662926,0.00420236,0.08957463,0.12770746,1.02310281
3.98299150,1.07402560,0.01995270,0.00342865,0.05311784,0.00368933,0.08482288,0.12041423,1.00422285
3.98899450,1.04925581,0.01919329,0.00297774,0.05034112,0.00328306,0.08101046,0.11393304,0.98688569
3.99499750,1.02836812,0.01884746,0.00257077,0.04828499,0.00297808,0.07813372,0.10829389,0.97115366
4.00100050,1.01139929,0.01893150,0.00220650,0.04693119,0.00276888,0.07618522,0.10352597,0.95707463
4.00700350,0.99836992,0.01945921,0.00188318,0.04625825,0.00265005,0.07515443,0.09965711,0.94468634
4.01300650,0.98928864,0.02044158,0.00159869,0.04624229,0.00261635,0.07502797,0.09671278,0.93402035
4.01900950,0.98415497,0.02188634,0.00135061,0.04685746,0.00266278,0.07578956,0.09471481,0.92510575
4.02501251,0.98296048,0.02379744,0.00113634,0.04807613,0.00278454,0.07741946,0.09367980,0.91797195
4.03101551,0.98568842,0.02617437,0.00095324,0.04986879,0.00297700,0.07989371,0.09361738,0.91265069
4.03701851,0.99231159,0.02901148,0.00079865,0.05220377,0.00323558,0.08318311,0.09452854,0.90917680
4.04302151,1.00278868,0.03229726,0.00067005,0.05504665,0.00355571,0.08725195,0.09640389,0.90758771
4.04902451,1.01705922,0.03601376,0.00056507,0.05835972,0.00393265,0.09205684,0.09922230,0.90792150
4.05502751,1.03503752,0.04013600,0.00048158,0.06210122,0.00436147,0.09754541,0.10294976,0.91021366
4.06103052,1.05660594,0.04463173,0.00041775,0.06622474,0.00483689,0.10365537,0.10753873,0.91449264
4.06703352,1.08160812,0.04946130,0.00037209,0.07067870,0.00535326,0.11031372,0.11292802,0.92077442
4.07303652,1.10984271,0.05457794,0.00034349,0.07540596,0.00590455,0.11743644,0.11904325,0.92905646
4.07903952,1.14105818,0.05992835,0.00033125,0.08034387,0.00648433,0.12492865,0.12579808,0.93931149
4.08504252,1.17494948,0.06545368,0.00033509,0.08542450,0.00708590,0.13268533,0.13309597,0.95148165
4.09104552,1.21115696,0.07109090,0.00035522,0.09057536,0.00770234,0.14059269,0.14083275,0.96547348
4.09704852,1.24926819,0.07677455,0.00039229,0.09572050,0.00832675,0.14853011,0.14889970,0.98115420
4.10305153,1.28882282,0.08243878,0.00044745,0.10078206,0.00895239,0.15637272,0.15718728,0.99834990
4.10905453,1.32932081,0.08801972,0.00052232,0.10568214,0.00957300,0.16399452,0.16558909,1.01684582
4.11505753,1.37023380,0.09345794,0.00061897,0.11034505,0.01018299,0.17127188,0.17400621,1.03638913
4.12106053,1.41101947,0.09870099,0.00073995,0.11469980,0.01077778,0.17808740,0.18235145,1.05669405
4.12706353,1.45113830,0.10370587,0.00088818,0.11868268,0.01135406,0.18433383,0.19055346,1.07744954
4.13306653,1.49007199,0.10844127,0.00106694,0.12223995,0.01191004,0.18991804,0.19856036,1.09832905
4.13906953,1.52734272,0.11288943,0.00127980,0.12533031,0.01244564,0.19476463,0.20634269,1.11900203
4.14507254,1.56253228,0.11704756,0.00153050,0.12792718,0.01296270,0.19881917,0.21389554,1.13914663
4.15107554,1.59529985,0.12092856,0.00182286,0.13002051,0.01346505,0.20205081,0.22123949,1.15846295
4.15707854,1.62539749,0.12456112,0.00216062,0.13161818,0.01395850,0.20445411,0.22842037,1.17668607
4.16308154,1.65268232,0.12798900,0.00254732,0.13274661,0.01445078,0.20604996,0.23550774,1.19359805
4.16908454,1.67712448,0.13126955,0.00298607,0.13345086,0.01495138,0.20688551,0.24259196,1.20903833
4.17508754,1.69881021,0.13447146,0.00347943,0.13379375,0.01547129,0.20703312,0.24978004,1.22291152
4.18109055,1.71793960,0.13767179,0.00402914,0.13385439,0.01602261,0.20658824,0.25719029,1.23519244
4.18709355,1.73481884,0.14095240,0.00463597,0.13372589,0.01661818,0.20566644,0.26494607,1.24592748
4.19309655,1.74984710,0.14439593,0.00529953,0.13351234,0.01727106,0.20439949,0.27316880,1.25523248
4.19909955,1.76349843,0.14808154,0.00601804,0.13332523,0.01799404,0.20293088,0.28197071,1.26328673
4.20510255,1.77629933,0.15208048,0.00678826,0.13327944,0.01879906,0.20141078,0.29144751,1.27032337
4.21110555,1.78880305,0.15645188,0.00760531,0.13348884,0.01969669,0.19999067,0.30167147,1.27661659
4.21710855,1.80156155,0.16123881,0.00846264,0.13406176,0.02069565,0.19881797,0.31268535,1.28246598
4.22311156,1.81509664,0.16646499,0.00935202,0.13509650,0.02180232,0.19803076,0.32449732,1.28817899
4.22911456,1.82987145,0.17213211,0.01026360,0.13667706,0.02302039,0.19775284,0.33707741,1.29405212
4.23511756,1.84626380,0.17821816,0.01118602,0.13886924,0.02435055,0.19808936,0.35035556,1.30035194
4.24112056,1.86454259,0.18467666,0.01210662,0.14171736,0.02579034,0.19912310,0.36422154,1.30729684
4.24712356,1.88484864,0.19143701,0.01301169,0.14524162,0.02733408,0.20091156,0.37852666,1.31504062
4.25312656,1.90718085,0.19840590,0.01388680,0.14943637,0.02897292,0.20348499,0.39308744,1.32365866
4.25912956,1.93138841,0.20546974,0.01471719,0.15426928,0.03069502,0.20684537,0.40769082,1.33313778
4.26513257,1.95716976,0.21249803,0.01548817,0.15968152,0.03248581,0.21096629,0.42210100,1.34337016
4.27113557,1.98407825,0.21934758,0.01618558,0.16558892,0.03432838,0.21579383,0.43606732,1.35415205
4.27713857,2.01153459,0.22586732,0.01679625,0.17188418,0.03620391,0.22124829,0.44933301,1.36518733
4.28314157,2.03884548,0.23190355,0.01730844,0.17843992,0.03809219,0.22722673,0.46164427,1.37609609
4.28914457,2.06522778,0.23730538,0.01771224,0.18511265,0.03997214,0.23360610,0.47275937,1.38642775
4.29514757,2.08983720,0.24193019,0.01799997,0.19174738,0.04182235,0.24024707,0.48245728,1.39567849
4.30115058,2.11180043,0.24564882,0.01816648,0.19818277,0.04362167,0.24699811,0.49054547,1.40331203
4.30715358,2.13024915,0.24835026,0.01820935,0.20425662,0.04534968,0.25369995,0.49686664,1.40878300
4.31315658,2.14435479,0.24994579,0.01812906,0.20981152,0.04698724,0.26019016,0.50130399,1.41156177
4.31915958,2.15336238,0.25037223,0.01792904,0.21470040,0.04851689,0.26630768,0.50378499,1.41115968
4.32516258,2.15662232,0.24959440,0.01761559,0.21879180,0.04992328,0.27189721,0.50428354,1.40715346
4.33116558,2.15361868,0.24760649,0.01719777,0.22197466,0.05119349,0.27681347,0.50282046,1.39920771
4.33716858,2.14399297,0.24443254,0.01668716,0.22416245,0.05231734,0.28092495,0.49946251,1.38709457
4.34317159,2.12756269,0.24012584,0.01609755,0.22529645,0.05328762,0.28411734,0.49432002,1.37070939
4.34917459,2.10433372,0.23476756,0.01544458,0.22534808,0.05410028,0.28629639,0.48754328,1.35008206
4.35517759,2.07450639,0.22846434,0.01474534,0.22432023,0.05475457,0.28739025,0.47931809,1.32538326
4.36118059,2.03847503,0.22134531,0.01401789,0.22224747,0.05525314,0.28735115,0.46986047,1.29692539
4.36718359,1.99682106,0.21355848,0.01328082,0.21919517,0.05560207,0.28615644,0.45941101,1.26515829
4.37318659,1.95029988,0.20526658,0.01255281,0.21525759,0.05581085,0.28380903,0.44822880,1.23065973
4.37918959,1.89982216,0.19664274,0.01185214,0.21055494,0.05589229,0.28033708,0.43658541,1.19412118
4.38519260,1.84643002,0.18786585,0.01119627,0.20522965,0.05586235,0.27579306,0.42475874,1.15632925
4.39119560,1.79126895,0.17911593,0.01060151,0.19944180,0.05573989,0.27025224,0.41302709,1.11814363
4.39719860,1.73555623,0.17056963,0.01008258,0.19336406,0.05554630,0.26381047,0.40166333,1.08047216
4.40320160,1.68054679,0.16239584,0.00965237,0.18717616,0.05530503,0.25658152,0.39092925,1.04424384
4.40920460,1.62749738,0.15475157,0.00932165,0.18105921,0.05504101,0.24869384,0.38107020,1.01038076
4.41520760,1.57763015,0.14777825,0.00909888,0.17518988,0.05477993,0.24028697,0.37230976,0.97976968
4.42121061,1.53209646,0.14159837,0.00899000,0.16973487,0.05454744,0.23150766,0.36484480,0.95323423
4.42721361,1.49194203,0.13631270,0.00899838,0.16484559,0.05436826,0.22250574,0.35884067,0.93150843
4.43321661,1.45807430,0.13199791,0.00912466,0.16065342,0.05426520,0.21342989,0.35442679,0.91521239
4.43921961,1.43123320,0.12870483,0.00936682,0.15726557,0.05425819,0.20442356,0.35169265,0.90483101
4.44522261,1.41196595,0.12645734,0.00972011,0.15476175,0.05436332,0.19562091,0.35068439,0.90069610
4.45122561,1.40060709,0.12525182,0.01017718,0.15319174,0.05459191,0.18714321,0.35140218,0.90297281
4.45722861,1.39726438,0.12505731,0.01072818,0.15257384,0.05494974,0.17909559,0.35379847,0.91165071
4.46323162,1.40181136,0.12581630,0.01136092,0.15289450,0.05543642,0.17156434,0.35777750,0.92653999
4.46923462,1.41388699,0.12744631,0.01206113,0.15410886,0.05604499,0.16461490,0.36319604,0.94727310
4.47523762,1.43290287,0.12984200,0.01281272,0.15614241,0.05676173,0.15829060,0.36986567,0.97331186
4.48124062,1.45805798,0.13287801,0.01359810,0.15889365,0.05756631,0.15261209,0.37755660,1.00396026
4.48724362,1.48836089,0.13641241,0.01439861,0.16223767,0.05843220,0.14757771,0.38600307,1.03838241
4.49324662,1.52265876,0.14029065,0.01519494,0.16603048,0.05932737,0.14316454,0.39491027,1.07562554
4.49924962,1.55967258,0.14434995,0.01596757,0.17011414,0.06021529,0.13933027,0.40396269,1.11464727
4.50525263,1.59803731,0.14842404,0.01669730,0.17432228,0.06105615,0.13601569,0.41283348,1.15434630
4.51125563,1.63634563,0.15234804,0.01736574,0.17848589,0.06180829,0.13314777,0.42119477,1.19359564
4.51725863,1.67319372,0.15596340,0.01795583,0.18243931,0.06242978,0.13064320,0.42872827,1.23127709
4.52326163,1.70722722,0.15912270,0.01845228,0.18602592,0.06288005,0.12841214,0.43513595,1.26631575
4.52926463,1.73718557,0.16169410,0.01884205,0.18910350,0.06312150,0.12636214,0.44015024,1.29771326
4.53526763,1.76194292,0.16356543,0.01911470,0.19154905,0.06312107,0.12440199,0.44354328,1.32457834
4.54127064,1.78054388,0.16464753,0.01926273,0.19326268,0.06285159,0.12244539,0.44513491,1.34615355
4.54727364,1.79223265,0.16487700,0.01928176,0.19417063,0.06229298,0.12041421,0.44479897,1.36183701
4.55327664,1.79647438,0.16421799,0.01917071,0.19422723,0.06143314,0.11824136,0.44246764,1.37119838
4.55927964,1.79296804,0.16266319,0.01893180,0.19341564,0.06026852,0.11587297,0.43813382,1.37398840
4.56528264,1.78165034,0.16023395,0.01857050,0.19174748,0.05880443,0.11327006,0.43185129,1.37014172
4.57128564,1.76269091,0.15697946,0.01809539,0.18926134,0.05705491,0.11040946,0.42373289,1.35977314
4.57728864,1.73647939,0.15297519,0.01751788,0.18602029,0.05504243,0.10728406,0.41394684,1.34316750
4.58329165,1.70360519,0.14832067,0.01685194,0.18210849,0.05279717,0.10390251,0.40271151,1.32076413
4.58929465,1.66483145,0.14313663,0.01611371,0.17762718,0.05035614,0.10028825,0.39028899,1.29313658
4.59529765,1.62106471,0.13756185,0.01532114,0.17269015,0.04776214,0.09647818,0.37697778,1.26096897
4.60130065,1.57332199,0.13174964,0.01449353,0.16741906,0.04506250,0.09252091,0.36310519,1.22503017
4.60730365,1.52269708,0.12586438,0.01365114,0.16193875,0.04230789,0.08847471,0.34901965,1.18614720
4.61330665,1.47032770,0.12007797,0.01281477,0.15637282,0.03955099,0.08440550,0.33508343,1.14517913
4.61930965,1.41736504,0.11456658,0.01200540,0.15083963,0.03684534,0.08038460,0.32166597,1.10299262
4.62531266,1.36494676,0.10950759,0.01124384,0.14544899,0.03424417,0.07648676,0.30913805,1.06044016
4.63131566,1.31417454,0.10507684,0.01055043,0.14029951,0.03179943,0.07278820,0.29786687,1.01834180
4.63731866,1.26609627,0.10144623,0.00994478,0.13547685,0.02956095,0.06936498,0.28821200,0.97747056
4.64332166,1.22169325,0.09878162,0.00944557,0.13105271,0.02757568,0.06629149,0.28052217,0.93854208
