energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.13656828,0.72640212,0.41011538,0.02652443,0.05561235,0.03587435,0.06803169,0.13342901,0.48355766,0.01930384
3.14257129,0.73231527,0.41370312,0.02777329,0.05964967,0.03637305,0.06641332,0.13777830,0.52917649,0.01935186
3.14857429,0.74432604,0.41908370,0.02928029,0.06405887,0.03718842,0.06501125,0.14343994,0.57927523,0.01960576
3.15457729,0.76224945,0.42620976,0.03102807,0.06880708,0.03831000,0.06383373,0.15038878,0.63357298,0.02005657
3.16058029,0.78579081,0.43499262,0.03299312,0.07385328,0.03971964,0.06288390,0.15857564,0.69168477,0.02069238
3.16658329,0.81455831,0.44530621,0.03514625,0.07914891,0.04139229,0.06216034,0.16792947,0.75312738,0.02149883
3.17258629,0.84807814,0.45699219,0.03745324,0.08463862,0.04329705,0.06165768,0.17836019,0.81732912,0.02245963
3.17858929,0.88581171,0.46986625,0.03987565,0.09026143,0.04539845,0.06136740,0.18976205,0.88364335,0.02355702
3.18459230,0.92717427,0.48372528,0.04237183,0.09595198,0.04765796,0.06127864,0.20201752,0.95136566,0.02477236
3.19059530,0.97155464,0.49835537,0.04489802,0.10164212,0.05003564,0.06137906,0.21500141,1.01975384,0.02608660
3.19659830,1.01833503,0.51354006,0.04740955,0.10726263,0.05249185,0.06165581,0.22858521,1.08805008,0.02748078
3.20260130,1.06691040,0.52906882,0.04986212,0.11274493,0.05498910,0.06209635,0.24264122,1.15550442,0.02893650
3.20860430,1.11670637,0.54474505,0.05221307,0.11802300,0.05749373,0.06268924,0.25704650,1.22139820,0.03043629
3.21460730,1.16719503,0.56039346,0.05442257,0.12303503,0.05997751,0.06342491,0.27168626,1.28506658,0.03196394
3.22061031,1.21790776,0.57586636,0.05645481,0.12772504,0.06241906,0.06429612,0.28645660,1.34591869,0.03350476
3.22661331,1.26844442,0.59104836,0.05827890,0.13204424,0.06480490,0.06529841,0.30126638,1.40345452,0.03504568
3.23261631,1.31847839,0.60585940,0.05986975,0.13595204,0.06713024,0.06643018,0.31603811,1.45727738,0.03657533
3.23861931,1.36775720,0.62025571,0.06120854,0.13941672,0.06939923,0.06769267,0.33070787,1.50710140,0.03808396
3.24462231,1.41609851,0.63422861,0.06228309,0.14241573,0.07162486,0.06908963,0.34522409,1.55275330,0.03956328
3.25062531,1.46338180,0.64780114,0.06308786,0.14493556,0.07382828,0.07062671,0.35954548,1.59416868,0.04100623
3.25662831,1.50953602,0.66102263,0.06362374,0.14697116,0.07603766,0.07231077,0.37363799,1.63138256,0.04240661
3.26263132,1.55452405,0.67396138,0.06389756,0.14852514,0.07828667,0.07414882,0.38747119,1.66451518,0.04375878
3.26863432,1.59832478,0.68669598,0.06392139,0.14960656,0.08061241,0.07614696,0.40101424,1.69375355,0.04505719
3.27463732,1.64091403,0.69930545,0.06371166,0.15022956,0.08305313,0.07830914,0.41423168,1.71933012,0.04629604
3.28064032,1.68224543,0.71185905,0.06328816,0.15041191,0.08564571,0.08063593,0.42707938,1.74149979,0.04746889
3.28664332,1.72223260,0.72440611,0.06267292,0.15017351,0.08842296,0.08312333,0.43950105,1.76051678,0.04856837
3.29264632,1.76073385,0.73696668,0.06188914,0.14953498,0.09141108,0.08576166,0.45142542,1.77661283,0.04958599
3.29864932,1.79754059,0.74952346,0.06096011,0.14851644,0.09462718,0.08853473,0.46276443,1.78997811,0.05051203
3.30465233,1.83237023,0.76201565,0.05990827,0.14713659,0.09807718,0.09141918,0.47341271,1.80074613,0.05133554
3.31065533,1.86486447,0.77433515,0.05875436,0.14541198,0.10175412,0.09438421,0.48324824,1.80898362,0.05204452
3.31665833,1.89459315,0.78632541,0.05751684,0.14335677,0.10563706,0.09739159,0.49213450,1.81468613,0.05262621
3.32266133,1.92106389,0.79778313,0.05621137,0.14098267,0.10969060,0.10039618,0.49992386,1.81777954,0.05306745
3.32866433,1.94373707,0.80846292,0.05485069,0.13829940,0.11386516,0.10334673,0.50646221,1.81812764,0.05335520
3.33466733,1.96204569,0.81808465,0.05344455,0.13531520,0.11809795,0.10618712,0.51159459,1.81554522,0.05347710
3.34067034,1.97541908,0.82634332,0.05199989,0.13203777,0.12231464,0.10885794,0.51517153,1.80981601,0.05342207
3.34667334,1.98330936,0.83292102,0.05052128,0.12847521,0.12643182,0.11129839,0.51705584,1.80071431,0.05318093
3.35267634,1.98521936,0.83750031,0.04901134,0.12463711,0.13035992,0.11344831,0.51712952,1.78802925,0.05274701
3.35867934,1.98073058,0.83977853,0.04747140,0.12053552,0.13400663,0.11525042,0.51530036,1.77159007,0.05211664
3.36468234,1.96952973,0.83948233,0.04590218,0.11618596,0.13728070,0.11665257,0.51150797,1.75129105,0.05128964
3.37068534,1.95143256,0.83638156,0.04430443,0.11160813,0.14009577,0.11760992,0.50572896,1.72711466,0.05026958
3.37668834,1.92640370,0.83030211,0.04267962,0.10682647,0.14237426,0.11808688,0.49798089,1.69915145,0.04906404
3.38269135,1.89457156,0.82113686,0.04103058,0.10187049,0.14405099,0.11805888,0.48832491,1.66761572,0.04768462
3.38869435,1.85623751,0.80885428,0.03936200,0.09677480,0.14507644,0.11751369,0.47686697,1.63285585,0.04614685
3.39469735,1.81187878,0.79350433,0.03768084,0.09157887,0.14541947,0.11645232,0.46375742,1.59535871,0.04446992
3.40070035,1.76214505,0.77522136,0.03599669,0.08632660,0.14506934,0.11488951,0.44918917,1.55574780,0.04267636
3.40670335,1.70784875,0.75422380,0.03432191,0.08106565,0.14403698,0.11285358,0.43339441,1.51477500,0.04079152
3.41270635,1.64994947,0.73081085,0.03267167,0.07584660,0.14235551,0.11038586,0.41664004,1.47330622,0.03884298
3.41870935,1.58953314,0.70535619,0.03106394,0.07072206,0.14007985,0.10753959,0.39922211,1.43230150,0.03685994
3.42471236,1.52778679,0.67829901,0.02951927,0.06574563,0.13728553,0.10437837,0.38145931,1.39279026,0.03487250
3.43071536,1.46596997,0.65013285,0.02806054,0.06097092,0.13406685,0.10097420,0.36368602,1.35584270,0.03291097
3.43671836,1.40538373,0.62139269,0.02671260,0.05645055,0.13053427,0.09740526,0.34624491,1.32253838,0.03100521
3.44272136,1.34733838,0.59264075,0.02550184,0.05223526,0.12681136,0.09375339,0.32947954,1.29393336,0.02918397
3.44872436,1.29312115,0.56445161,0.02445575,0.04837302,0.12303131,0.09010157,0.31372711,1.27102681,0.02747427
3.45472736,1.24396459,0.53739720,0.02360235,0.04490837,0.11933318,0.08653125,0.29931152,1.25472865,0.02590092
3.46073037,1.20101674,0.51203210,0.02296965,0.04188166,0.11585811,0.08311992,0.28653697,1.24582904,0.02448604
3.46673337,1.16531379,0.48887960,0.02258507,0.03932860,0.11274543,0.07993870,0.27568215,1.24497102,0.02324873
3.47273637,1.13775580,0.46841894,0.02247483,0.03727966,0.11012906,0.07705036,0.26699508,1.25262689,0.02220477
3.47873937,1.11908589,0.45107396,0.02266329,0.03575973,0.10813399,0.07450751,0.26068872,1.26907941,0.02136644
3.48474237,1.10987326,0.43720339,0.02317231,0.03478761,0.10687323,0.07235129,0.25693725,1.29440797,0.02074242
3.49074537,1.11050007,0.42709292,0.02402055,0.03437573,0.10644504,0.07061039,0.25587295,1.32848043,0.02033773
3.49674837,1.12115234,0.42094911,0.02522283,0.03452969,0.10693062,0.06930057,0.25758386,1.37095055,0.02015374
3.50275138,1.14181470,0.41889510,0.02678942,0.03524790,0.10839220,0.06842452,0.26211181,1.42126114,0.02018827
3.50875438,1.17226891,0.42096815,0.02872534,0.03652123,0.11087161,0.06797220,0.26945116,1.47865275,0.02043566
3.51475738,1.21209608,0.42711894,0.03102979,0.03833263,0.11438920,0.06792150,0.27954797,1.54217753,0.02088696
3.52076038,1.26068242,0.43721248,0.03369550,0.04065680,0.11894329,0.06823923,0.29229964,1.61071794,0.02153007
3.52676338,1.31722840,0.45103071,0.03670828,0.04346002,0.12450990,0.06888249,0.30755515,1.68300975,0.02234996
3.53276638,1.38076124,0.46827656,0.04004662,0.04669997,0.13104296,0.06980010,0.32511588,1.75766872,0.02332889
3.53876938,1.45015066,0.48857949,0.04368147,0.05032580,0.13847492,0.07093434,0.34473708,1.83322031,0.02444665
3.54477239,1.52412783,0.51150254,0.04757620,0.05427834,0.14671768,0.07222276,0.36613012,1.90813179,0.02568088
3.55077539,1.60130742,0.53655065,0.05168677,0.05849061,0.15566398,0.07360003,0.38896564,1.98084594,0.02700734
3.55677839,1.68021264,0.56318033,0.05596210,0.06288852,0.16518919,0.07499982,0.41287764,2.04981560,0.02840026
3.56278139,1.75930300,0.59081055,0.06034480,0.06739193,0.17515343,0.07635662,0.43746872,2.11353834,0.02983275
3.56878439,1.83700457,0.61883467,0.06477203,0.07191596,0.18540418,0.07760748,0.46231630,2.17059038,0.03127718
3.57478739,1.91174219,0.64663333,0.06917671,0.07637260,0.19577918,0.07869362,0.48698003,2.21965910,0.03270568
3.58079040,1.98197308,0.67358792,0.07348889,0.08067253,0.20610970,0.07956184,0.51101016,2.25957313,0.03409057
3.58679340,2.04622105,0.69909450,0.07763736,0.08472722,0.21622407,0.08016581,0.53395687,2.28932953,0.03540495
3.59279640,2.10311055,0.72257765,0.08155142,0.08845110,0.22595142,0.08046708,0.55538020,2.30811710,0.03662315
3.59879940,2.15139929,0.74350402,0.08516264,0.09176381,0.23512551,0.08043582,0.57486039,2.31533523,0.03772132
3.60480240,2.19000868,0.76139503,0.08840677,0.09459248,0.24358857,0.08005139,0.59200833,2.31060780,0.03867789
3.61080540,2.21805072,0.77583828,0.09122550,0.09687378,0.25119500,0.07930261,0.60647566,2.29379147,0.03947411
3.61680840,2.23485038,0.78649739,0.09356812,0.09855588,0.25781477,0.07818775,0.61796415,2.26497824,0.04009442
3.62281141,2.23996266,0.79311970,0.09539297,0.09960003,0.26333650,0.07671428,0.62623404,2.22449197,0.04052685
3.62881441,2.23318327,0.79554164,0.09666858,0.09998180,0.26766998,0.07489843,0.63111081,2.17287904,0.04076328
3.63481741,2.21455276,0.79369156,0.09737461,0.09969186,0.27074812,0.07276446,0.63249025,2.11089326,0.04079962
3.64082041,2.18435346,0.78758974,0.09750227,0.09873633,0.27252822,0.07034383,0.63034144,2.03947564,0.04063587
3.64682341,2.14309963,0.77734587,0.09705446,0.09713657,0.27299247,0.06767415,0.62470756,1.95972957,0.04027612
3.65282641,2.09152097,0.76315383,0.09604549,0.09492851,0.27214783,0.06479808,0.61570441,1.87289227,0.03972836
3.65882941,2.03054014,0.74528421,0.09450047,0.09216154,0.27002511,0.06176211,0.60351678,1.78030349,0.03900426
3.66483242,1.96124541,0.72407488,0.09245432,0.08889695,0.26667748,0.05861536,0.58839277,1.68337260,0.03811885
3.67083542,1.88485931,0.69991997,0.08995050,0.08520603,0.26217832,0.05540841,0.57063620,1.58354507,0.03709004
3.67683842,1.80270476,0.67325785,0.08703958,0.08116791,0.25661876,0.05219212,0.55059765,1.48226956,0.03593824
3.68284142,1.71616992,0.64455862,0.08377761,0.07686723,0.25010474,0.04901660,0.52866438,1.38096659,0.03468577
3.68884442,1.62667318,0.61431149,0.08022438,0.07239172,0.24275396,0.04593029,0.50524945,1.28099978,0.03335638
3.69484742,1.53562938,0.58301275,0.07644175,0.06782979,0.23469269,0.04297912,0.48078067,1.18365037,0.03197469
3.70085043,1.44441849,0.55115453,0.07249200,0.06326822,0.22605265,0.04020594,0.45568960,1.09009558,0.03056573
3.70685343,1.35435764,0.51921485,0.06843625,0.05879003,0.21696795,0.03764990,0.43040105,1.00139126,0.02915439
3.71285643,1.26667696,0.48764910,0.06433319,0.05447258,0.20757228,0.03534618,0.40532341,0.91845875,0.02776505
3.71885943,1.18249987,0.45688315,0.06023780,0.05038595,0.19799637,0.03332565,0.38083990,0.84207613,0.02642112
3.72486243,1.10282771,0.42730802,0.05620051,0.04659163,0.18836568,0.03161482,0.35730118,0.77287334,0.02514477
3.73086543,1.02852879,0.39927618,0.05226640,0.04314153,0.17879841,0.03023569,0.33501914,0.71133100,0.02395658
3.73686843,0.96033146,0.37309924,0.04847477,0.04007732,0.16940385,0.02920581,0.31426209,0.65778222,0.02287532
3.74287144,0.89882081,0.34904686,0.04485882,0.03743008,0.16028095,0.02853825,0.29525129,0.61241693,0.02191772
3.74887444,0.84443846,0.32734656,0.04144559,0.03522024,0.15151718,0.02824171,0.27815870,0.57528817,0.02109832
3.75487744,0.79748481,0.30818434,0.03825600,0.03345774,0.14318764,0.02832047,0.26310595,0.54631974,0.02042929
3.76088044,0.75812336,0.29170559,0.03530509,0.03214248,0.13535439,0.02877450,0.25016435,0.52531480,0.01992032
3.76688344,0.72638640,0.27801631,0.03260231,0.03126489,0.12806593,0.02959939,0.23935590,0.51196504,0.01957847
3.77288644,0.70218178,0.26718426,0.03015192,0.03080668,0.12135696,0.03078634,0.23065509,0.50586021,0.01940810
3.77888944,0.68530043,0.25923996,0.02795344,0.03074169,0.11524829,0.03232217,0.22399157,0.50649776,0.01941078
3.78489245,0.67542443,0.25417751,0.02600209,0.03103690,0.10974699,0.03418921,0.21925344,0.51329278,0.01958519
3.79089545,0.67213557,0.25195502,0.02428936,0.03165342,0.10484674,0.03636529,0.21629120,0.52558810,0.01992708
3.79689845,0.67492435,0.25249501,0.02280342,0.03254756,0.10052849,0.03882380,0.21492230,0.54266478,0.02042927
3.80290145,0.68319954,0.25568448,0.02152969,0.03367193,0.09676128,0.04153364,0.21493619,0.56375310,0.02108166
3.80890445,0.69629845,0.26137509,0.02045133,0.03497660,0.09350339,0.04445944,0.21609990,0.58804429,0.02187128
3.81490745,0.71349793,0.26938348,0.01954967,0.03641014,0.09070377,0.04756172,0.21816394,0.61470294,0.02278241
3.82091046,0.73402625,0.27949188,0.01880477,0.03792078,0.08830362,0.05079724,0.22086860,0.64288027,0.02379681
3.82691346,0.75707589,0.29144935,0.01819584,0.03945743,0.08623825,0.05411939,0.22395045,0.67172812,0.02489388
3.83291646,0.78181730,0.30497356,0.01770170,0.04097072,0.08443913,0.05747880,0.22714884,0.70041364,0.02605105
3.83891946,0.80741332,0.31975358,0.01730122,0.04241396,0.08283593,0.06082397,0.23021244,0.72813425,0.02724415
3.84492246,0.83303433,0.33545347,0.01697378,0.04374399,0.08135873,0.06410209,0.23290540,0.75413272,0.02844782
3.85092546,0.85787366,0.35171695,0.01669959,0.04492195,0.07994011,0.06725993,0.23501317,0.77771186,0.02963605
3.85692846,0.88116303,0.36817307,0.01646012,0.04591398,0.07851711,0.07024483,0.23634759,0.79824838,0.03078270
3.86293147,0.90218760,0.38444281,0.01623840,0.04669169,0.07703305,0.07300574,0.23675127,0.81520547,0.03186212
3.86893447,0.92030021,0.40014646,0.01601930,0.04723259,0.07543907,0.07549432,0.23610091,0.82814361,0.03284970
3.87493747,0.93493437,0.41491176,0.01578973,0.04752030,0.07369531,0.07766604,0.23430967,0.83672924,0.03372253
3.88094047,0.94561559,0.42838235,0.01553886,0.04754464,0.07177176,0.07948122,0.23132822,0.84074081,0.03445988
3.88694347,0.95197070,0.44022634,0.01525817,0.04730152,0.06964871,0.08090609,0.22714471,0.84007215,0.03504384
3.89294647,0.95373478,0.45014477,0.01494155,0.04679279,0.06731683,0.08191369,0.22178355,0.83473274,0.03545972
3.89894947,0.95075549,0.45787952,0.01458522,0.04602579,0.06477685,0.08248463,0.21530302,0.82484514,0.03569648
3.90495248,0.94299463,0.46322034,0.01418770,0.04501295,0.06203885,0.08260774,0.20779199,0.81063939,0.03574705
3.91095548,0.93052683,0.46601078,0.01374965,0.04377115,0.05912135,0.08228051,0.19936571,0.79244475,0.03560848
3.91695848,0.91353542,0.46615266,0.01327369,0.04232108,0.05605006,0.08150930,0.19016105,0.77067897,0.03528211
3.92296148,0.89230554,0.46360882,0.01276415,0.04068652,0.05285647,0.08030935,0.18033122,0.74583549,0.03477346
3.92896448,0.86721478,0.45840415,0.01222686,0.03889359,0.04957642,0.07870451,0.17004035,0.71846898,0.03409210
3.93496748,0.83872154,0.45062459,0.01166881,0.03697001,0.04624847,0.07672683,0.15945800,0.68917969,0.03325140
3.94097049,0.80735153,0.44041428,0.01109790,0.03494432,0.04291249,0.07441576,0.14875397,0.65859711,0.03226811
3.94697349,0.77368267,0.42797083,0.01052259,0.03284521,0.03960818,0.07181731,0.13809335,0.62736329,0.03116190
3.95297649,0.73832913,0.41353896,0.00995164,0.03070084,0.03637380,0.06898290,0.12763220,0.59611645,0.02995475
3.95897949,0.70192459,0.39740264,0.00939380,0.02853829,0.03324512,0.06596811,0.11751382,0.56547513,0.02867039
3.96498249,0.66510556,0.37987621,0.00885755,0.02638302,0.03025444,0.06283132,0.10786569,0.53602334,0.02733353
3.97098549,0.62849501,0.36129460,0.00835084,0.02425849,0.02742998,0.05963221,0.09879724,0.50829704,0.02596923
3.97698849,0.59268689,0.34200331,0.00788088,0.02218578,0.02479539,0.05643033,0.09039822,0.48277214,0.02460218
3.98299150,0.55823190,0.32234830,0.00745399,0.02018341,0.02236947,0.05328361,0.08273791,0.45985434,0.02325600
3.98899450,0.52562503,0.30266638,0.00707537,0.01826715,0.02016612,0.05024700,0.07586492,0.43987102,0.02195269
3.99499750,0.49529497,0.28327630,0.00674908,0.01644999,0.01819443,0.04737119,0.06980759,0.42306518,0.02071200
4.00100050,0.46759598,0.26447105,0.00647788,0.01474213,0.01645895,0.04470148,0.06457490,0.40959172,0.01955104
4.00700350,0.44280219,0.24651141,0.00626328,0.01315108,0.01496001,0.04227690,0.06015780,0.39951603,0.01848387
4.01300650,0.42110452,0.22962116,0.00610547,0.01168179,0.01369418,0.04012947,0.05653090,0.39281494,0.01752128
4.01900950,0.40261033,0.21398390,0.00600339,0.01033688,0.01265477,0.03828377,0.05365439,0.38938002,0.01667066
4.02501251,0.38734574,0.19974165,0.00595481,0.00911687,0.01183237,0.03675673,0.05147617,0.38902320,0.01593600
4.03101551,0.37526041,0.18699507,0.00595644,0.00802041,0.01121540,0.03555767,0.04993408,0.39148458,0.01531802
4.03701851,0.36623470,0.17580530,0.00600406,0.00704465,0.01079068,0.03468860,0.04895819,0.39644219,0.01481433
4.04302151,0.36008886,0.16619715,0.00609271,0.00618545,0.01054392,0.03414477,0.04847311,0.40352359,0.01441986
4.04902451,0.35659392,0.15816346,0.00621683,0.00543772,0.01046029,0.03391536,0.04840029,0.41231888,0.01412715
4.05502751,0.35548371,0.15167038,0.00637053,0.00479573,0.01052483,0.03398443,0.04866020,0.42239478,0.01392692
4.06103052,0.35646781,0.14666313,0.00654777,0.00425332,0.01072295,0.03433194,0.04917441,0.43330932,0.01380852
4.06703352,0.35924460,0.14307213,0.00674257,0.00380420,0.01104073,0.03493483,0.04986753,0.44462670,0.01376049
4.07303652,0.36351410,0.14081896,0.00694923,0.00344211,0.01146532,0.03576825,0.05066897,0.45593160,0.01377110
4.07903952,0.36898988,0.13982203,0.00716253,0.00316104,0.01198514,0.03680660,0.05151447,0.46684267,0.01382883
4.08504252,0.37540972,0.14000152,0.00737787,0.00295533,0.01259011,0.03802464,0.05234737,0.47702441,0.01392289
4.09104552,0.38254434,0.14128348,0.00759145,0.00281980,0.01327171,0.03939843,0.05311960,0.48619696,0.01404353
4.09704852,0.39020401,0.14360281,0.00780033,0.00274973,0.01402308,0.04090605,0.05379240,0.49414359,0.01418242
4.10305153,0.39824254,0.14690501,0.00800248,0.00274096,0.01483892,0.04252815,0.05433659,0.50071518,0.01433285
4.10905453,0.40655866,0.15114668,0.00819683,0.00278977,0.01571536,0.04424832,0.05473269,0.50583181,0.01448983
4.11505753,0.41509458,0.15629465,0.00838316,0.00289289,0.01664970,0.04605308,0.05497051,0.50948117,0.01465012
4.12106053,0.42383190,0.16232397,0.00856207,0.00304731,0.01764017,0.04793172,0.05504857,0.51171393,0.01481210
4.12706353,0.43278512,0.16921482,0.00873480,0.00325023,0.01868549,0.04987587,0.05497312,0.51263628,0.01497564
4.13306653,0.44199299,0.17694846,0.00890308,0.00349891,0.01978445,0.05187880,0.05475697,0.51240008,0.01514176
4.13906953,0.45150833,0.18550268,0.00906889,0.00379045,0.02093544,0.05393463,0.05441806,0.51119101,0.01531233
4.14507254,0.46138688,0.19484692,0.00923431,0.00412172,0.02213593,0.05603737,0.05397801,0.50921548,0.01548969
4.15107554,0.47167570,0.20493734,0.00940119,0.00448919,0.02338205,0.05817989,0.05346043,0.50668691,0.01567622
4.15707854,0.48240207,0.21571240,0.00957103,0.00488878,0.02466810,0.06035295,0.05288940,0.50381212,0.01587392
4.16308154,0.49356336,0.22708903,0.00974472,0.00531578,0.02598621,0.06254431,0.05228795,0.50077865,0.01608410
4.16908454,0.50511863,0.23895988,0.00992237,0.00576481,0.02732606,0.06473798,0.05167673,0.49774358,0.01630699
4.17508754,0.51698252,0.25119192,0.01010322,0.00622975,0.02867474,0.06691369,0.05107288,0.49482453,0.01654148
4.18109055,0.52902188,0.26362637,0.01028556,0.00670380,0.03001675,0.06904670,0.05048920,0.49209334,0.01678500
4.18709355,0.54105544,0.27608040,0.01046669,0.00717952,0.03133416,0.07110781,0.04993362,0.48957264,0.01703339
4.19309655,0.55285665,0.28835043,0.01064299,0.00764895,0.03260689,0.07306387,0.04940900,0.48723562,0.01728099
4.19909955,0.56415961,0.30021696,0.01081000,0.00810377,0.03381323,0.07487843,0.04891325,0.48500892,0.01752071
4.20510255,0.57466792,0.31145090,0.01096263,0.00853548,0.03493039,0.07651288,0.04843983,0.48277835,0.01774430
4.21110555,0.58406599,0.32182107,0.01109532,0.00893564,0.03593526,0.07792769,0.04797845,0.48039724,0.01794266
4.21710855,0.59203227,0.33110259,0.01120227,0.00929609,0.03680523,0.07908401,0.04751607,0.47769687,0.01810622
4.22311156,0.59825372,0.33908570,0.01127778,0.00960922,0.03751900,0.07994525,0.04703809,0.47449828,0.01822539
4.22911456,0.60244080,0.34558472,0.01131645,0.00986821,0.03805747,0.08047881,0.04652959,0.47062490,0.01829099
4.23511756,0.60434208,0.35044658,0.01131349,0.01006729,0.03840459,0.08065769,0.04597669,0.46591528,0.01829472
4.24112056,0.60375789,0.35355859,0.01126496,0.01020192,0.03854805,0.08046201,0.04536779,0.46023513,0.01822960
4.24712356,0.60055210,0.35485499,0.01116801,0.01026902,0.03847996,0.07988021,0.04469484,0.45348812,0.01809034
4.25312656,0.59466155,0.35432197,0.01102100,0.01026707,0.03819728,0.07891010,0.04395427,0.44562485,0.01787366
4.25912956,0.58610253,0.35200086,0.01082369,0.01019620,0.03770215,0.07755938,0.04314790,0.43664955,0.01757851
4.26513257,0.57497415,0.34798937,0.01057724,0.01005827,0.03700196,0.07584594,0.04228344,0.42662410,0.01720626
4.27113557,0.56145828,0.34244077,0.01028425,0.00985683,0.03610927,0.07379762,0.04137483,0.41566942,0.01676066
4.27713857,0.54581626,0.33556097,0.00994868,0.00959707,0.03504151,0.07145162,0.04044222,0.40396397,0.01624786
4.28314157,0.52838239,0.32760381,0.00957574,0.00928573,0.03382051,0.06885362,0.03951173,0.39173967,0.01567620
4.28914457,0.50955484,0.31886449,0.00917174,0.00893095,0.03247191,0.06605641,0.03861491,0.37927543,0.01505602
4.29514757,0.48978412,0.30967174,0.00874385,0.00854213,0.03102441,0.06311843,0.03778797,0.36688859,0.01439930
4.30115058,0.46956007,0.30037885,0.00829990,0.00812974,0.02950897,0.06010198,0.03707089,0.35492496,0.01371939
4.30715358,0.44939767,0.29135407,0.00784810,0.00770515,0.02795799,0.05707144,0.03650628,0.34374771,0.01303056
4.31315658,0.42982262,0.28297070,0.00739683,0.00728045,0.02640448,0.05409138,0.03613827,0.33372585,0.01234761
4.31915958,0.41135716,0.27559746,0.00695435,0.00686827,0.02488133,0.05122473,0.03601128,0.32522289,0.01168551
4.32516258,0.39450687,0.26958927,0.00652860,0.00648169,0.02342063,0.04853112,0.03616881,0.31858604,0.01105899
4.33116558,0.37974886,0.26527906,0.00612698,0.00613404,0.02205318,0.04606533,0.03665241,0.31413669,0.01048226
4.33716858,0.36752193,0.26297068,0.00575621,0.00583890,0.02080815,0.04387605,0.03750061,0.31216253,0.00996869
4.34317159,0.35821893,0.26293339,0.00542220,0.00560997,0.01971294,0.04200478,0.03874813,0.31291157,0.00953060
4.34917459,0.35218153,0.26539785,0.00512996,0.00546106,0.01879319,0.04048520,0.04042519,0.31658853,0.00917909
4.35517759,0.34969752,0.27055391,0.00488361,0.00540603,0.01807311,0.03934263,0.04255709,0.32335362,0.00892399
4.36118059,0.35100058,0.27855011,0.00468633,0.00545881,0.01757586,0.03859390,0.04516396,0.33332384,0.00877375
4.36718359,0.35627233,0.28949485,0.00454046,0.00563333,0.01732427,0.03824749,0.04826075,0.34657665,0.00873552
4.37318659,0.36564644,0.30345914,0.00444759,0.00594353,0.01734158,0.03830380,0.05185742,0.36315597,0.00881516
4.37918959,0.37921434,0.32048063,0.00440865,0.00640327,0.01765234,0.03875572,0.05595931,0.38307998,0.00901737
4.38519260,0.39703227,0.34056881,0.00442408,0.00702622,0.01828344,0.03958937,0.06056767,0.40635048,0.00934580
4.39119560,0.41912902,0.36371086,0.00449395,0.00782577,0.01926504,0.04078488,0.06568033,0.43296315,0.00980316
4.39719860,0.44551384,0.38987805,0.00461816,0.00881479,0.02063152,0.04231731,0.07129238,0.46291819,0.01039138
4.40320160,0.47618409,0.41903203,0.00479653,0.01000544,0.02242230,0.04415760,0.07739696,0.49623043,0.01111168
4.40920460,0.51113201,0.45113081,0.00502901,0.01140882,0.02468243,0.04627354,0.08398592,0.53293841,0.01196473
4.41520760,0.55035005,0.48613393,0.00531572,0.01303467,0.02746292,0.04863064,0.09105047,0.57311152,0.01295064
4.42121061,0.59383444,0.52400646,0.00565710,0.01489097,0.03082077,0.05119304,0.09858160,0.61685444,0.01406902
4.42721361,0.64158642,0.56472149,0.00605389,0.01698347,0.03481850,0.05392423,0.10657039,0.66430834,0.01531897
4.43321661,0.69361110,0.60826076,0.00650718,0.01931532,0.03952328,0.05678777,0.11500802,0.71564827,0.01669900
4.43921961,0.74991346,0.65461333,0.00701835,0.02188653,0.04500550,0.05974784,0.12388550,0.77107620,0.01820692
4.44522261,0.81049177,0.70377205,0.00758898,0.02469358,0.05133686,0.06276970,0.13319318,0.83080988,0.01983973
4.45122561,0.87532830,0.75572781,0.00822069,0.02772899,0.05858782,0.06581999,0.14291988,0.89506724,0.02159338
4.45722861,0.94437775,0.81046176,0.00891500,0.03098096,0.06682464,0.06886703,0.15305181,0.96404696,0.02346265
4.46323162,1.01755372,0.86793570,0.00967310,0.03443305,0.07610595,0.07188088,0.16357119,1.03790568,0.02544084
4.46923462,1.09471396,0.92808090,0.01049557,0.03806403,0.08647892,0.07483343,0.17445476,1.11673281,0.02751960
4.47523762,1.17564496,0.99078597,0.01138218,0.04184773,0.09797522,0.07769832,0.18567211,1.20052417,0.02968871
4.48124062,1.26004683,1.05588431,0.01233158,0.04575312,0.11060700,0.08045093,0.19718399,1.28915574,0.03193584
4.48724362,1.34751947,1.12314179,0.01334104,0.04974446,0.12436285,0.08306818,0.20894073,1.38235908,0.03424647
4.49324662,1.43755081,1.19224553,0.01440624,0.05378164,0.13920423,0.08552844,0.22088088,1.47970012,0.03660372
4.49924962,1.52950832,1.26279442,0.01552108,0.05782059,0.15506234,0.08781139,0.23293005,1.58056273,0.03898837
4.50525263,1.62263454,1.33429230,0.01667751,0.06181398,0.17183581,0.08989785,0.24500034,1.68413873,0.04137889
4.51125563,1.71604755,1.40614440,0.01786551,0.06571192,0.18938940,0.09176975,0.25699018,1.78942548,0.04375157
4.51725863,1.80874687,1.47765775,0.01907307,0.06946288,0.20755380,0.09341004,0.26878485,1.89523212,0.04608080
4.52326163,1.89962539,1.54804603,0.02028632,0.07301468,0.22612675,0.09480272,0.28025772,2.00019485,0.04833939
