energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
0.74137069,2.45901877,-1.96645702,0.44917752,-0.29463262,0.03274943,-0.02308475,0.17289263,-0.14732157,1.55062878,-1.28849785,0.11496108,-0.06991448,0.23829849,-0.27255437,0.04240450,-0.02966311,0.36260635,-0.19451976
0.74737369,2.46395856,-1.98725837,0.46334016,-0.28719532,0.03310855,-0.02248964,0.17455209,-0.14649974,1.54379762,-1.30744828,0.11383843,-0.06909125,0.23597689,-0.27896314,0.04331742,-0.02855343,0.37641276,-0.19329342
0.75337669,2.46784243,-2.02181551,0.47669659,-0.28376562,0.03350089,-0.02217998,0.17637743,-0.14693387,1.53572427,-1.33426341,0.11228763,-0.06897710,0.23393467,-0.28633116,0.04410600,-0.02783834,0.39087296,-0.19483772
0.75937969,2.47082660,-2.06872191,0.48899479,-0.28408578,0.03392954,-0.02213353,0.17837651,-0.14853019,1.52659373,-1.36803168,0.11031839,-0.06950563,0.23219340,-0.29446592,0.04474726,-0.02748875,0.40599008,-0.19905006
0.76538269,2.47311396,-2.12637491,0.50001601,-0.28785248,0.03439888,-0.02232601,0.18056377,-0.15118132,1.51662096,-1.40771289,0.10794927,-0.07059770,0.23076245,-0.30316023,0.04522234,-0.02747046,0.42177604,-0.20580564
0.77138569,2.47494250,-2.19302228,0.50957745,-0.29472475,0.03491430,-0.02273191,0.18295946,-0.15477000,1.50604157,-1.45216802,0.10520669,-0.07216381,0.22963927,-0.31219734,0.04551675,-0.02774530,0.43824987,-0.21496254
0.77738869,2.47657480,-2.26681096,0.51753435,-0.30433193,0.03548187,-0.02332521,0.18558883,-0.15917274,1.49510312,-1.50019080,0.10212374,-0.07410680,0.22881016,-0.32135616,0.04562053,-0.02827207,0.45543596,-0.22636661
0.78339170,2.47828837,-2.34583677,0.52378147,-0.31628146,0.03610807,-0.02408009,0.18848118,-0.16426357,1.48405731,-1.55054046,0.09873898,-0.07632458,0.22825171,-0.33041666,0.04552835,-0.02900759,0.47336215,-0.23985621
0.78939470,2.48036690,-2.42819406,0.52825385,-0.33016649,0.03679946,-0.02497162,0.19166871,-0.16991751,1.47315288,-1.60197467,0.09509510,-0.07871289,0.22793255,-0.33916520,0.04523938,-0.02990769,0.49205759,-0.25526657
0.79539770,2.48309194,-2.51202377,0.53092678,-0.34557325,0.03756238,-0.02597629,0.19518522,-0.17601400,1.46262936,-1.65328196,0.09123762,-0.08116813,0.22781529,-0.34739968,0.04475721,-0.03092806,0.51155030,-0.27243383
0.80140070,2.48673484,-2.59555895,0.53181489,-0.36208814,0.03840265,-0.02707255,0.19906457,-0.18243990,1.45271142,-1.70331249,0.08721358,-0.08358999,0.22785861,-0.35493434,0.04408949,-0.03202519,0.53186441,-0.29119845
0.80740370,2.49154847,-2.67716613,0.53097039,-0.37930444,0.03932528,-0.02824122,0.20333889,-0.18909226,1.44360358,-1.75100655,0.08307029,-0.08588396,0.22801911,-0.36160401,0.04324766,-0.03315708,0.55301696,-0.31140823
0.81340670,2.49775854,-2.75538148,0.52848036,-0.39682866,0.04033414,-0.02946579,0.20803649,-0.19588055,1.43548534,-1.79541956,0.07885426,-0.08796361,0.22825309,-0.36726773,0.04224640,-0.03428399,0.57501434,-0.33292059
0.81940970,2.50555429,-2.82894056,0.52446328,-0.41428639,0.04143171,-0.03073257,0.21317966,-0.20272841,1.42850629,-1.83574303,0.07461008,-0.08975255,0.22851786,-0.37181157,0.04110317,-0.03536908,0.59784824,-0.35560415
0.82541271,2.51507863,-2.89680065,0.51906473,-0.43132767,0.04261883,-0.03203083,0.21878222,-0.20957483,1.42278143,-1.87132047,0.07037961,-0.09118603,0.22877284,-0.37515061,0.03983758,-0.03637890,0.62149139,-0.37933961
0.83141571,2.52641779,-2.95815508,0.51245244,-0.44763175,0.04389444,-0.03335266,0.22484708,-0.21637463,1.41838655,-1.90165808,0.06620119,-0.09221215,0.22898014,-0.37722987,0.03847082,-0.03728390,0.64589306,-0.40401978
0.83741871,2.53959112,-3.01243890,0.50481091,-0.46291112,0.04525540,-0.03469285,0.23136379,-0.22309831,1.41535379,-1.92642943,0.06210909,-0.09279261,0.22910491,-0.37802441,0.03702503,-0.03805871,0.67097461,-0.42954886
0.84342171,2.55454141,-3.05932608,0.49633574,-0.47691491,0.04669641,-0.03604858,0.23830633,-0.22973117,1.41366766,-1.94547444,0.05813306,-0.09290306,0.22911533,-0.37753843,0.03552271,-0.03868248,0.69662538,-0.45584087
0.84942471,2.57112672,-3.09871829,0.48722790,-0.48943137,0.04820997,-0.03741898,0.24563126,-0.23627175,1.41326184,-1.95879252,0.05429808,-0.09253292,0.22898249,-0.37580351,0.03398619,-0.03913892,0.72269915,-0.48281732
0.85542771,2.58911439,-3.13072605,0.47768823,-0.50028963,0.04978642,-0.03880470,0.25327636,-0.24272965,1.41401700,-1.96653038,0.05062427,-0.09168482,0.22868012,-0.37287611,0.03243713,-0.03941644,0.74901165,-0.51040421
0.86143072,2.60817836,-3.15564316,0.46791237,-0.50936052,0.05141415,-0.04020736,0.26116000,-0.24912272,1.41576024,-1.96896520,0.04712691,-0.09037365,0.22818444,-0.36883455,0.03089611,-0.03950807,0.77533933,-0.53852837
0.86743372,2.62790060,-3.17391576,0.45808636,-0.51655652,0.05307989,-0.04162893,0.26918130,-0.25547389,1.41826636,-1.96648389,0.04381661,-0.08862525,0.22747413,-0.36377543,0.02938239,-0.03941128,0.80141983,-0.56711346
0.87343672,2.64777725,-3.18610761,0.44838312,-0.52183092,0.05476922,-0.04307115,0.27722120,-0.26180762,1.42126144,-1.95955957,0.04069961,-0.08647486,0.22653059,-0.35780993,0.02791363,-0.03912783,0.82695439,-0.59607561
0.87943972,2.66723021,-3.19286304,0.43895998,-0.52517616,0.05646706,-0.04453500,0.28514459,-0.26814615,1.42442887,-1.94872636,0.03777817,-0.08396531,0.22533843,-0.35105998,0.02650588,-0.03866343,0.85161240,-0.62531904
0.88544272,2.68562416,-3.19486967,0.42995732,-0.52662145,0.05815845,-0.04602011,0.29280340,-0.27450588,1.42741809,-1.93455364,0.03505106,-0.08114519,0.22388641,-0.34365456,0.02517358,-0.03802737,0.87503814,-0.65473184
0.89144572,2.70228902,-3.19282226,0.42149844,-0.52622979,0.05982936,-0.04752439,0.30004062,-0.28089385,1.42985582,-1.91762093,0.03251406,-0.07806691,0.22216862,-0.33572622,0.02392966,-0.03723214,0.89685977,-0.68418224
0.89744872,2.71654709,-3.18738963,0.41369051,-0.52409442,0.06146752,-0.04904370,0.30669521,-0.28730471,1.43135965,-1.89849451,0.03016062,-0.07478486,0.22018598,-0.32740801,0.02278575,-0.03629298,0.91670025,-0.71351546
0.90345173,2.72774412,-3.17918571,0.40662662,-0.52033502,0.06306339,-0.05057161,0.31260765,-0.29371821,1.43155351,-1.87770669,0.02798235,-0.07135367,0.21794793,-0.31883080,0.02175243,-0.03522741,0.93418990,-0.74255159
0.90945473,2.73528277,-3.16874613,0.40038863,-0.51509353,0.06461108,-0.05209939,0.31762595,-0.30009748,1.43008444,-1.85573849,0.02596975,-0.06782663,0.21547409,-0.31012109,0.02083958,-0.03405474,0.94898023,-0.77108453
0.91545773,2.73865693,-3.15651098,0.39505069,-0.50852994,0.06610913,-0.05361614,0.32161180,-0.30638813,1.42663987,-1.83300622,0.02411268,-0.06425439,0.21279597,-0.30139926,0.02005661,-0.03279565,0.96075819,-0.79888231
0.92146073,2.73748494,-3.14281421,0.39068308,-0.50081814,0.06756130,-0.05510902,0.32444659,-0.31251838,1.42096442,-1.80985245,0.02240099,-0.06068383,0.20995822,-0.29277832,0.01941282,-0.03147167,0.96926047,-0.82568888
0.92746373,2.73153980,-3.12787995,0.38735603,-0.49214190,0.06897704,-0.05656373,0.32603703,-0.31840016,1.41287553,-1.78654121,0.02082494,-0.05715730,0.20701972,-0.28436300,0.01891764,-0.03010484,0.97428678,-0.85122745
0.93346673,2.72077433,-3.11182530,0.38514321,-0.48269116,0.07037183,-0.05796507,0.32631998,-0.32393122,1.40227664,-1.76325758,0.01937565,-0.05371202,0.20405384,-0.27624912,0.01858082,-0.02871725,0.97571163,-0.87520529
0.93946973,2.70533945,-3.09466928,0.38412460,-0.47265872,0.07176717,-0.05929764,0.32526627,-0.32899822,1.38916729,-1.74011105,0.01804544,-0.05037979,0.20114828,-0.26852323,0.01841255,-0.02733074,0.97349371,-0.89732012
0.94547274,2.68559408,-3.07634708,0.38438830,-0.46223743,0.07319027,-0.06054669,0.32288321,-0.33348059,1.37364921,-1.71714243,0.01682803,-0.04718694,0.19840392,-0.26126243,0.01842345,-0.02596661,0.96768234,-0.91726775
0.95147574,2.66210541,-3.05672860,0.38603119,-0.45161786,0.07467345,-0.06169894,0.31921576,-0.33725517,1.35592796,-1.69433361,0.01571874,-0.04415439,0.19593305,-0.25453419,0.01862448,-0.02464539,0.95842049,-0.93475079
0.95747874,2.63563902,-3.03564035,0.38915811,-0.44098666,0.07625308,-0.06274357,0.31434605,-0.34020125,1.33630962,-1.67161945,0.01471446,-0.04129801,0.19385668,-0.24839633,0.01902675,-0.02338662,0.94594394,-0.94948818
0.96348174,2.60713854,-3.01288937,0.39387952,-0.43052540,0.07796836,-0.06367307,0.30839135,-0.34220591,1.31519261,-1.64890116,0.01381368,-0.03862892,0.19230118,-0.24289698,0.01964113,-0.02220881,0.93057666,-0.96122511
0.96948474,2.57769554,-2.98828803,0.40030765,-0.42041000,0.07985963,-0.06448414,0.30150060,-0.34316936,1.29305460,-1.62606048,0.01301631,-0.03615402,0.19139426,-0.23807454,0.02047785,-0.02112930,0.91272219,-0.96974300
0.97548774,2.54851037,-2.96167857,0.40855116,-0.41081073,0.08196661,-0.06517846,0.29384942,-0.34300997,1.27043532,-1.60297384,0.01232345,-0.03387649,0.19126049,-0.23395780,0.02154596,-0.02016432,0.89285166,-0.97486898
0.98149075,2.52084594,-2.93295622,0.41870857,-0.40189252,0.08432636,-0.06576335,0.28563406,-0.34166891,1.24791559,-1.57952604,0.01173716,-0.03179630,0.19201644,-0.23056605,0.02285272,-0.01932895,0.87148853,-0.97648460
0.98749375,2.49597602,-2.90208989,0.43086067,-0.39381569,0.08697121,-0.06625222,0.27706434,-0.33911393,1.22609388,-1.55562283,0.01126004,-0.02991080,0.19376583,-0.22790936,0.02440294,-0.01863725,0.84919108,-0.97453319
0.99349675,2.47513073,-2.86913962,0.44506237,-0.38673673,0.08992672,-0.06666489,0.26835610,-0.33534232,1.20556120,-1.53120178,0.01089493,-0.02821513,0.19659471,-0.22598913,0.02619833,-0.01810233,0.82653318,-0.96902556
0.99949975,2.45944168,-2.83426989,0.46133435,-0.38080919,0.09320972,-0.06702757,0.25972326,-0.33038265,1.18687574,-1.50624136,0.01064443,-0.02670280,0.20056699,-0.22479872,0.02823683,-0.01773645,0.80408432,-0.96004376
1.00550275,2.44988937,-2.79775837,0.47965500,-0.37618434,0.09682660,-0.06737272,0.25137008,-0.32429543,1.17053837,-1.48076758,0.01051057,-0.02536600,0.20572061,-0.22432442,0.03051198,-0.01755112,0.78238977,-0.94774249
1.01150575,2.44725552,-2.75999943,0.49995321,-0.37301148,0.10077190,-0.06773848,0.24348379,-0.31717244,1.15697029,-1.45485825,0.01049431,-0.02419609,0.21206433,-0.22454659,0.03301245,-0.01755719,0.76195186,-0.93234812
1.01750875,2.45208268,-2.72150235,0.52210237,-0.37143774,0.10502731,-0.06816795,0.23622800,-0.30913485,1.14649382,-1.42864462,0.01059527,-0.02318383,0.21957551,-0.22544104,0.03572156,-0.01776489,0.74321308,-0.91415533
1.02351176,2.46464302,-2.68288398,0.54591615,-0.37160717,0.10956118,-0.06870810,0.22973715,-0.30033015,1.13931735,-1.40231033,0.01081133,-0.02231976,0.22819893,-0.22698053,0.03861707,-0.01818379,0.72654190,-0.89352112
1.02951476,2.48491804,-2.64485584,0.57114643,-0.37365900,0.11432842,-0.06940847,0.22411214,-0.29092794,1.13552516,-1.37608777,0.01113840,-0.02159435,0.23784673,-0.22913628,0.04167104,-0.01882274,0.71222175,-0.87085674
1.03551776,2.51259019,-2.60820605,0.59748354,-0.37772498,0.11927113,-0.07031960,0.21941749,-0.28111495,1.13507252,-1.35025196,0.01157020,-0.02099826,0.24839940,-0.23187949,0.04484998,-0.01968969,0.70044369,-0.84661743
1.04152076,2.54704675,-2.57377639,0.62455925,-0.38392575,0.12431963,-0.07149128,0.21567991,-0.27108920,1.13778629,-1.32511202,0.01209815,-0.02052245,0.25970809,-0.23518261,0.04811511,-0.02079142,0.69130290,-0.82129051
1.04752376,2.58739600,-2.54243511,0.65195226,-0.39236627,0.12939404,-0.07297062,0.21288840,-0.26105377,1.14337097,-1.30100069,0.01271134,-0.02015827,0.27159782,-0.23902041,0.05142289,-0.02213321,0.68479914,-0.79538224
1.05352676,2.63249484,-2.51504637,0.67919644,-0.40313039,0.13440640,-0.07480006,0.21099590,-0.25121028,1.15141980,-1.27826206,0.01339661,-0.01989753,0.28387175,-0.24337056,0.05472576,-0.02371835,0.68084086,-0.76940382
1.05952976,2.68098665,-2.49243719,0.70579130,-0.41627473,0.13926311,-0.07701532,0.20992222,-0.24175241,1.16143031,-1.25723805,0.01413867,-0.01973248,0.29631625,-0.24821380,0.05797304,-0.02554768,0.67925284,-0.74385705
1.06553277,2.73134758,-2.47536324,0.73121468,-0.43182209,0.14386765,-0.07964347,0.20955825,-0.23285966,1.17282362,-1.23825407,0.01492044,-0.01965576,0.30870651,-0.25353356,0.06111206,-0.02761895,0.67978659,-0.71922039
1.07153577,2.78193929,-2.46447457,0.75493691,-0.44975483,0.14812362,-0.08270105,0.20977107,-0.22469161,1.18496636,-1.22160446,0.01572331,-0.01966031,0.32081268,-0.25931504,0.06408936,-0.02992628,0.68213326,-0.69593559
1.07753877,2.83106567,-2.46028301,0.77643611,-0.47000833,0.15193766,-0.08619254,0.21040991,-0.21738284,1.19719439,-1.20753827,0.01652761,-0.01973923,0.33240611,-0.26554379,0.06685207,-0.03245948,0.68593798,-0.67439568
1.08354177,2.87703107,-2.46313245,0.79521390,-0.49246525,0.15522247,-0.09010902,0.21131249,-0.21103884,1.20883698,-1.19624604,0.01731311,-0.01988561,0.34326554,-0.27220386,0.06934933,-0.03520358,0.69081533,-0.65493465
1.08954477,2.91819762,-2.47317365,0.81081096,-0.51695083,0.15789960,-0.09442731,0.21231159,-0.20573283,1.21924057,-1.18784826,0.01805952,-0.02009235,0.35318305,-0.27927566,0.07153367,-0.03813827,0.69636483,-0.63781922
1.09554777,2.95303908,-2.49034500,0.82282174,-0.54322966,0.15990189,-0.09910954,0.21324157,-0.20150380,1.22779102,-1.18238596,0.01874707,-0.02035193,0.36196946,-0.28673363,0.07336241,-0.04123766,0.70218605,-0.62324291
1.10155078,2.98018937,-2.51436036,0.83090765,-0.57100445,0.16117563,-0.10410321,0.21394451,-0.19835574,1.23393342,-1.17981422,0.01935710,-0.02065629,0.36945909,-0.29454397,0.07479896,-0.04447003,0.70789261,-0.61132277
1.10755378,2.99848365,-2.54470505,0.83480832,-0.59991703,0.16168215,-0.10934187,0.21427577,-0.19625806,1.23718889,-1.17999878,0.01987257,-0.02099661,0.37551362,-0.30266261,0.07581390,-0.04779796,0.71312448,-0.60209875
1.11355678,3.00699088,-2.58064072,0.83435029,-0.62955177,0.16139893,-0.11474630,0.21410886,-0.19514725,1.23716765,-1.18271630,0.02027860,-0.02136322,0.38002506,-0.31103350,0.07638597,-0.05117859,0.71755842,-0.59553570
1.11955978,3.00503668,-2.62121931,0.82945288,-0.65944171,0.16032011,-0.12022625,0.21333925,-0.19492963,1.23357818,-1.18765828,0.02056291,-0.02174552,0.38291764,-0.31958755,0.07650275,-0.05456416,0.72091597,-0.59152792
1.12556278,2.99221625,-2.66530597,0.82013106,-0.68907728,0.15845648,-0.12568270,0.21188731,-0.19548516,1.22623227,-1.19443869,0.02071616,-0.02213201,0.38414875,-0.32824224,0.07616110,-0.05790288,0.72296919,-0.58990608
1.13156578,2.96839734,-2.71161039,0.80649509,-0.71791739,0.15583486,-0.13101057,0.20970002,-0.19667209,1.21504616,-1.20260504,0.02073227,-0.02251038,0.38370874,-0.33690197,0.07536737,-0.06113997,0.72354388,-0.59044597
1.13756878,2.93371381,-2.75872539,0.78874725,-0.74540280,0.15249702,-0.13610174,0.20675167,-0.19833232,1.20003790,-1.21165267,0.02060851,-0.02286762,0.38161997,-0.34545937,0.07413723,-0.06421897,0.72252053,-0.59287904
1.14357179,2.88855070,-2.80517146,0.76717560,-0.77097107,0.14849811,-0.14084837,0.20304345,-0.20029716,1.18132148,-1.22104133,0.02034556,-0.02319035,0.37793486,-0.35379728,0.07249531,-0.06708323,0.71983326,-0.59690386
1.14957479,2.83352216,-2.84944517,0.74214532,-0.79407275,0.14390477,-0.14514626,0.19860213,-0.20239348,1.15909830,-1.23021377,0.01994748,-0.02346505,0.37273341,-0.36179155,0.07047454,-0.06967754,0.71546686,-0.60219832
1.15557779,2.76944356,-2.89006955,0.71408799,-0.81418799,0.13879296,-0.14889820,0.19347782,-0.20444976,1.13364649,-1.23861508,0.01942144,-0.02367848,0.36612015,-0.36931443,0.06811531,-0.07194979,0.70945251,-0.60843185
1.16158079,2.69729963,-2.92564402,0.68348929,-0.83084295,0.13324559,-0.15201716,0.18774105,-0.20630196,1.10530886,-1.24571222,0.01877748,-0.02381806,0.35822076,-0.37623839,0.06546437,-0.07385269,0.70186237,-0.61527722
1.16758379,2.61821015,-2.95489172,0.65087577,-0.84362523,0.12735017,-0.15442915,0.18147933,-0.20779897,1.07448015,-1.25101245,0.01802812,-0.02387232,0.34917858,-0.38244020,0.06257368,-0.07534532,0.69280355,-0.62242134
1.17358679,2.53339484,-2.97670184,0.61680108,-0.85219760,0.12119640,-0.15607562,0.17479335,-0.20880734,1.04159405,-1.25408018,0.01718792,-0.02383129,0.33915101,-0.38780499,0.05949910,-0.07639458,0.68241170,-0.62957478
1.17958979,2.44413895,-2.99016518,0.58183250,-0.85630942,0.11487390,-0.15691529,0.16779300,-0.20921527,1.00711076,-1.25455108,0.01627299,-0.02368691,0.32830615,-0.39223014,0.05629908,-0.07697638,0.67084466,-0.63647950
1.18559280,2.35176068,-2.99460123,0.54653790,-0.85580521,0.10847021,-0.15692544,0.16059337,-0.20893559,0.97150530,-1.25214301,0.01530045,-0.02343338,0.31681961,-0.39562876,0.05303337,-0.07707655,0.65827631,-0.64291456
1.19159580,2.25758156,-2.98957569,0.51147387,-0.85062994,0.10206894,-0.15610238,0.15331098,-0.20790767,0.93525701,-1.24666325,0.01428797,-0.02306737,0.30487161,-0.39793249,0.04976174,-0.07669142,0.64489092,-0.64869970
1.19759880,2.16290025,-2.97490765,0.47717510,-0.84083084,0.09574824,-0.15446131,0.14606020,-0.20609828,0.89884040,-1.23801180,0.01325323,-0.02258825,0.29264441,-0.39909370,0.04654286,-0.07582800,0.63087804,-0.65369677
1.20360180,2.06897031,-2.95066662,0.44414539,-0.82655570,0.08957967,-0.15203549,0.13895022,-0.20350134,0.86271740,-1.22618064,0.01221352,-0.02199812,0.28032007,-0.39908675,0.04343324,-0.07450382,0.61642809,-0.65780898
1.20960480,1.97698184,-2.91715972,0.41285031,-0.80804774,0.08362724,-0.14887474,0.13208232,-0.20013662,0.82733105,-1.21124930,0.01118531,-0.02130181,0.26807847,-0.39790843,0.04048631,-0.07274643,0.60172857,-0.66097823
1.21560780,1.88804695,-2.87491006,0.38371155,-0.78563741,0.07794691,-0.14504341,0.12554785,-0.19604758,0.79310032,-1.19337696,0.01018398,-0.02050674,0.25609551,-0.39557756,0.03775170,-0.07059248,0.58696092,-0.66318085
1.22161081,1.80318851,-2.82462791,0.35710282,-0.75973154,0.07258624,-0.14061793,0.11942667,-0.19129835,0.76041607,-1.17279195,0.00922357,-0.01962267,0.24454150,-0.39213376,0.03527460,-0.06808665,0.57229791,-0.66442206
1.22761381,1.72333183,-2.76717636,0.33334722,-0.73080037,0.06758437,-0.13568401,0.11378614,-0.18597017,0.72963779,-1.14977896,0.00831659,-0.01866140,0.23357951,-0.38763564,0.03309524,-0.06528020,0.55790149,-0.66472949
1.23361681,1.64929843,-2.70353356,0.31271570,-0.69936324,0.06297217,-0.13033370,0.10868066,-0.18015743,0.70109090,-1.12466527,0.00747403,-0.01763637,0.22336375,-0.38215842,0.03124858,-0.06222949,0.54392104,-0.66414645
1.23961981,1.58180154,-2.63475369,0.29542660,-0.66597350,0.05877258,-0.12466233,0.10415161,-0.17396347,0.67506431,-1.09780635,0.00670529,-0.01656227,0.21403775,-0.37579120,0.02976395,-0.05899435,0.53049179,-0.66272516
1.24562281,1.52144247,-2.56192877,0.28164564,-0.63120340,0.05500101,-0.11876568,0.10022776,-0.16749641,0.65180821,-1.06957205,0.00601827,-0.01545454,0.20573247,-0.36863413,0.02866485,-0.05563648,0.51773352,-0.66052045
1.25162581,1.46870765,-2.48615314,0.27148651,-0.59562958,0.05166585,-0.11273726,0.09692594,-0.16086522,0.63153172,-1.04033384,0.00541952,-0.01432896,0.19856420,-0.36079559,0.02796880,-0.05221788,0.50574935,-0.65758444
1.25762881,1.42396577,-2.40849236,0.26501151,-0.55981973,0.04876903,-0.10666590,0.09425195,-0.15417610,0.61440052,-1.01045383,0.00491436,-0.01320117,0.19263225,-0.35238951,0.02768715,-0.04879947,0.49462462,-0.65396227
1.26363182,1.38746497,-2.32995764,0.26223230,-0.52432090,0.04630649,-0.10063385,0.09220169,-0.14752940,0.60053433,-0.98027602,0.00450709,-0.01208633,0.18801661,-0.34353306,0.02782496,-0.04543978,0.48442591,-0.64968927
1.26963482,1.35933013,-2.25148672,0.26311049,-0.48964972,0.04426880,-0.09471518,0.09076228,-0.14101715,0.59000433,-0.95012003,0.00420116,-0.01099875,0.18477555,-0.33434475,0.02838092,-0.04219397,0.47520015,-0.64478963
1.27563782,1.33956018,-2.17393138,0.26755823,-0.45628478,0.04264156,-0.08897480,0.08991331,-0.13472127,0.58283072,-0.92027734,0.00399935,-0.00995161,0.18294337,-0.32494293,0.02934714,-0.03911301,0.46697392,-0.63927651
1.28164082,1.32802607,-2.09805161,0.27543869,-0.42466111,0.04140591,-0.08346781,0.08962797,-0.12871238,0.57898054,-0.89101004,0.00390394,-0.00895681,0.18252832,-0.31544483,0.03070918,-0.03624310,0.45975298,-0.63315361
1.28764382,1.32446948,-2.02451571,0.28656661,-0.39516678,0.04053895,-0.07823942,0.08987415,-0.12304939,0.57836594,-0.86255177,0.00391678,-0.00802483,0.18351094,-0.30596594,0.03244593,-0.03362535,0.45352205,-0.62641790
1.29364682,1.32850301,-1.95390537,0.30070907,-0.36814132,0.04001412,-0.07332517,0.09061541,-0.11777965,0.58084327,-0.83511030,0.00403941,-0.00716468,0.18584295,-0.29661974,0.03452966,-0.03129560,0.44824501,-0.61906332
1.29964982,1.33961217,-1.88672467,0.31758672,-0.34387565,0.03980163,-0.06875148,0.09181189,-0.11293954,0.58621310,-0.80887147,0.00427307,-0.00638398,0.18944678,-0.28751768,0.03692614,-0.02928443,0.44386544,-0.61108504
1.30565283,1.35715976,-1.82341130,0.33687565,-0.32261317,0.03986881,-0.06453652,0.09342097,-0.10855562,0.59422144,-0.78400369,0.00461860,-0.00568900,0.19421599,-0.27876914,0.03959490,-0.02761730,0.44030763,-0.60248399
1.31165583,1.38039299,-1.76434875,0.35821007,-0.30455159,0.04018056,-0.06069116,0.09539794,-0.10464589,0.60456240,-0.76066254,0.00507642,-0.00508482,0.20001645,-0.27048139,0.04248960,-0.02631469,0.43747805,-0.59327121
1.31765883,1.40845372,-1.70987793,0.38118611,-0.28984510,0.04069973,-0.05722007,0.09769646,-0.10122139,0.61688228,-0.73899473,0.00564632,-0.00457554,0.20668855,-0.26275928,0.04555863,-0.02539236,0.43526729,-0.58347176
1.32366183,1.44039182,-1.66030677,0.40536679,-0.27860646,0.04138769,-0.05412273,0.10026896,-0.09828763,0.63078522,-0.71914116,0.00632731,-0.00416441,0.21405035,-0.25570457,0.04874588,-0.02486148,0.43355241,-0.57312773
1.32966483,1.47518182,-1.61591696,0.43028831,-0.27090876,0.04220478,-0.05139450,0.10306698,-0.09584612,0.64584048,-0.70123840,0.00711734,-0.00385408,0.22190160,-0.24941485,0.05199170,-0.02472878,0.43219967,-0.56230022
1.33566783,1.51174257,-1.57696688,0.45546752,-0.26678652,0.04311090,-0.04902747,0.10604148,-0.09389556,0.66159098,-0.68541851,0.00801310,-0.00364674,0.23002860,-0.24398194,0.05523406,-0.02499660,0.43106762,-0.55106997
1.34167084,1.54895957,-1.54369027,0.48041075,-0.26623605,0.04406615,-0.04701122,0.10914306,-0.09243284,0.67756324,-0.67180707,0.00900976,-0.00354428,0.23820970,-0.23948974,0.05840990,-0.02566281,0.43001044,-0.53953670
1.34767384,1.58570943,-1.51629071,0.50462357,-0.26921506,0.04503146,-0.04533333,0.11232234,-0.09145372,0.69327824,-0.66051929,0.01010071,-0.00354843,0.24622132,-0.23601168,0.06145665,-0.02672067,0.42888131,-0.52781695
1.35367684,1.62088585,-1.49493214,0.52762147,-0.27564144,0.04596926,-0.04397979,0.11553024,-0.09095308,0.70826293,-0.65165464,0.01127738,-0.00366077,0.25384428,-0.23360775,0.06431380,-0.02815864,0.42753604,-0.51604067
1.35967984,1.65342633,-1.47972608,0.54894090,-0.28539160,0.04684419,-0.04293514,0.11871845,-0.09092496,0.72206214,-0.64529013,0.01252907,-0.00388275,0.26087011,-0.23232132,0.06692459,-0.02996005,0.42583645,-0.50434665
1.36568284,1.68233866,-1.47071665,0.56815059,-0.29829848,0.04762372,-0.04218255,0.12183992,-0.09136211,0.73425033,-0.64147275,0.01384291,-0.00421565,0.26710729,-0.23217594,0.06923765,-0.03210284,0.42365380,-0.49287701
1.37168584,1.70672653,-1.46786431,0.58486252,-0.31414951,0.04827880,-0.04170369,0.12484950,-0.09225537,0.74444297,-0.64021169,0.01520382,-0.00466045,0.27238702,-0.23317227,0.07120865,-0.03455934,0.42087187,-0.48177112
1.37768884,1.72581321,-1.47103009,0.59874225,-0.33268514,0.04878443,-0.04147861,0.12770464,-0.09359284,0.75230696,-0.64147082,0.01659464,-0.00521765,0.27656833,-0.23528549,0.07280169,-0.03729601,0.41738987,-0.47115923
1.38369185,1.73896252,-1.47996125,0.60951812,-0.35359803,0.04912018,-0.04148549,0.13036628,-0.09535885,0.75756994,-0.64516208,0.01799636,-0.00588705,0.27954246,-0.23846322,0.07399067,-0.04027350,0.41312495,-0.46115618
1.38969485,1.74569652,-1.49428011,0.61698905,-0.37653349,0.04927056,-0.04170046,0.13279972,-0.09753298,0.76002795,-0.65114037,0.01938836,-0.00666753,0.28123620,-0.24262438,0.07476023,-0.04344671,0.40801434,-0.45185565
1.39569785,1.74570911,-1.51347708,0.62103053,-0.40109137,0.04922534,-0.04209749,0.13497571,-0.10008911,0.75955142,-0.65920047,0.02074894,-0.00755670,0.28161417,-0.24765906,0.07510651,-0.04676518,0.40201714,-0.44332506
1.40170085,1.73887521,-1.53690904,0.62159858,-0.42682977,0.04897972,-0.04264833,0.13687138,-0.10299461,0.75608906,-0.66907633,0.02205571,-0.00855069,0.28067996,-0.25342947,0.07503756,-0.05017371,0.39511562,-0.43560172
1.40770385,1.72525528,-1.56380365,0.61873159,-0.45327062,0.04853440,-0.04332261,0.13847138,-0.10620980,0.74966973,-0.68044317,0.02328626,-0.00964385,0.27847604,-0.25977221,0.07457327,-0.05361320,0.38731609,-0.42869018
