energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.07503752,0.66833825,0.16795432,0.00748985,0.01189323,0.04832403,0.39025146,0.50652040,0.05504533,0.00000000
0.08104052,0.66839898,0.16989603,0.00776482,0.01200081,0.05016391,0.39304860,0.49997037,0.05534361,0.00000000
0.08704352,0.66866404,0.17166122,0.00802239,0.01215499,0.05192263,0.39626493,0.49357640,0.05584947,0.00000000
0.09304652,0.66934238,0.17327451,0.00826238,0.01236718,0.05360604,0.40007902,0.48748687,0.05659119,0.00000000
0.09904952,0.67069296,0.17477754,0.00848574,0.01265015,0.05522760,0.40470195,0.48187268,0.05760378,0.00000000
0.10505253,0.67303111,0.17623073,0.00869462,0.01301801,0.05680872,0.41038004,0.47693328,0.05892902,0.00000000
0.11105553,0.67673233,0.17771409,0.00889246,0.01348622,0.05837881,0.41739562,0.47290138,0.06061510,0.00000000
0.11705853,0.68223262,0.17932713,0.00908383,0.01407139,0.05997497,0.42606552,0.47004598,0.06271594,0.00000000
0.12306153,0.69002500,0.18118758,0.00927444,0.01479100,0.06164115,0.43673712,0.46867310,0.06529002,0.00000000
0.12906453,0.70065178,0.18342887,0.00947091,0.01566300,0.06342702,0.44978152,0.46912400,0.06839888,0.00000000
0.13506753,0.71469241,0.18619648,0.00968055,0.01670528,0.06538631,0.46558407,0.47177062,0.07210514,0.00000000
0.14107054,0.73274728,0.18964308,0.00991112,0.01793499,0.06757487,0.48453239,0.47700823,0.07647010,0.00000000
0.14707354,0.75541755,0.19392266,0.01017051,0.01936779,0.07004841,0.50700202,0.48524549,0.08155109,0.00000000
0.15307654,0.78328204,0.19918390,0.01046635,0.02101699,0.07286004,0.53334053,0.49689203,0.08739854,0.00000000
0.15907954,0.81687169,0.20556290,0.01080573,0.02289267,0.07605763,0.56385040,0.51234416,0.09405289,0.00000000
0.16508254,0.85664302,0.21317581,0.01119478,0.02500070,0.07968129,0.59877165,0.53196914,0.10154158,0.00000000
0.17108554,0.90295145,0.22211141,0.01163836,0.02734190,0.08376092,0.63826486,0.55608875,0.10987614,0.00000000
0.17708854,0.95602608,0.23242430,0.01213978,0.02991121,0.08831401,0.68239555,0.58496273,0.11904960,0.00000000
0.18309155,1.01594687,0.24412883,0.01270051,0.03269700,0.09334383,0.73112073,0.61877292,0.12903435,0.00000000
0.18909455,1.08262582,0.25719430,0.01332003,0.03568056,0.09883809,0.78427834,0.65760886,0.13978057,0.00000000
0.19509755,1.15579292,0.27154159,0.01399569,0.03883581,0.10476820,0.84158028,0.70145536,0.15121546,0.00000000
0.20110055,1.23498798,0.28704162,0.01472273,0.04212930,0.11108914,0.90260956,0.75018278,0.16324312,0.00000000
0.20710355,1.31955893,0.30351568,0.01549432,0.04552045,0.11773998,0.96682191,0.80354051,0.17574546,0.00000000
0.21310655,1.40866700,0.32073782,0.01630172,0.04896214,0.12464508,1.03355195,0.86115400,0.18858382,0.00000000
0.21910955,1.50129890,0.33843931,0.01713450,0.05240157,0.13171599,1.10202396,0.92252551,0.20160161,0.00000000
0.22511256,1.59628564,0.35631501,0.01798088,0.05578145,0.13885380,1.17136688,0.98703886,0.21462756,0.00000000
0.23111556,1.69232757,0.37403146,0.01882807,0.05904144,0.14595208,1.24063302,1.05396786,0.22747982,0.00000000
0.23711856,1.78802466,0.39123650,0.01966267,0.06211977,0.15290013,1.30881999,1.12248855,0.23997041,0.00000000
0.24312156,1.88191113,0.40756991,0.02047113,0.06495509,0.15958640,1.37489492,1.19169455,0.25191018,0.00000000
0.24912456,1.97249278,0.42267471,0.02124017,0.06748832,0.16590206,1.43782010,1.26061538,0.26311382,0.00000000
0.25512756,2.05828603,0.43620869,0.02195721,0.06966458,0.17174440,1.49657910,1.32823703,0.27340490,0.00000000
0.26113057,2.13785676,0.44785553,0.02261073,0.07143499,0.17701995,1.55020244,1.39352425,0.28262057,0.00000000
0.26713357,2.20985782,0.45733520,0.02319062,0.07275834,0.18164727,1.59779182,1.45544376,0.29061593,0.00000000
0.27313657,2.27306363,0.46441305,0.02368844,0.07360249,0.18555915,1.63854220,1.51298787,0.29726769,0.00000000
0.27913957,2.32640061,0.46890722,0.02409761,0.07394551,0.18870423,1.67176087,1.56519768,0.30247713,0.00000000
0.28514257,2.36897262,0.47069417,0.02441350,0.07377645,0.19104791,1.69688306,1.61118525,0.30617221,0.00000000
0.29114557,2.40008048,0.46971194,0.02463346,0.07309565,0.19257262,1.71348371,1.65015405,0.30830881,0.00000000
0.29714857,2.41923509,0.46596114,0.02475677,0.07191475,0.19327734,1.72128508,1.68141724,0.30887095,0.00000000
0.30315158,2.42616407,0.45950371,0.02478448,0.07025622,0.19317656,1.72016021,1.70441313,0.30787026,0.00000000
0.30915458,2.42081191,0.45045943,0.02471924,0.06815255,0.19229864,1.71013241,1.71871764,0.30534457,0.00000000
0.31515758,2.40333401,0.43900057,0.02456505,0.06564503,0.19068383,1.69137091,1.72405318,0.30135580,0.00000000
0.32116058,2.37408527,0.42534486,0.02432700,0.06278238,0.18838186,1.66418307,1.72029402,0.29598726,0.00000000
0.32716358,2.33360388,0.40974721,0.02401097,0.05961902,0.18544952,1.62900367,1.70746786,0.28934062,0.00000000
0.33316658,2.28259125,0.39249058,0.02362336,0.05621331,0.18194814,1.58638175,1.68575372,0.28153245,0.00000000
0.33916958,2.22188917,0.37387653,0.02317083,0.05262572,0.17794117,1.53696544,1.65547626,0.27269076,0.00000000
0.34517259,2.15245496,0.35421568,0.02266008,0.04891700,0.17349211,1.48148559,1.61709674,0.26295154,0.00000000
0.35117559,2.07533592,0.33381874,0.02209763,0.04514646,0.16866264,1.42073841,1.57120089,0.25245543,0.00000000
0.35717859,1.99164363,0.31298822,0.02148973,0.04137046,0.16351126,1.35556795,1.51848429,0.24134464,0.00000000
0.36318159,1.90252926,0.29201131,0.02084225,0.03764107,0.15809231,1.28684869,1.45973549,0.22976031,0.00000000
0.36918459,1.80916033,0.27115404,0.02016063,0.03400500,0.15245548,1.21546873,1.39581768,0.21784014,0.00000000
0.37518759,1.71269962,0.25065677,0.01944993,0.03050282,0.14664573,1.14231401,1.32764926,0.20571651,0.00000000
0.38119060,1.61428666,0.23073132,0.01871485,0.02716845,0.14070360,1.06825382,1.25618414,0.19351514,0.00000000
0.38719360,1.51502190,0.21155940,0.01795985,0.02402898,0.13466586,0.99412783,1.18239220,0.18135401,0.00000000
0.39319660,1.41595394,0.19329244,0.01718921,0.02110464,0.12856636,0.92073503,1.10724065,0.16934281,0.00000000
0.39919960,1.31806962,0.17605262,0.01640723,0.01840912,0.12243707,0.84882444,1.03167665,0.15758273,0.00000000
0.40520260,1.22228698,0.15993484,0.01561826,0.01595002,0.11630916,0.77908794,0.95661180,0.14616653,0.00000000
0.41120560,1.12945088,0.14500953,0.01482689,0.01372945,0.11021403,0.71215505,0.88290880,0.13517892,0.00000000
0.41720860,1.04033096,0.13132590,0.01403799,0.01174475,0.10418429,0.64858968,0.81137049,0.12469706,0.00000000
0.42321161,0.95562163,0.11891553,0.01325682,0.00998926,0.09825450,0.58888873,0.74273151,0.11479133,0.00000000
0.42921461,0.87594371,0.10779603,0.01248904,0.00845314,0.09246176,0.53348235,0.67765250,0.10552600,0.00000000
0.43521761,0.80184734,0.09797445,0.01174074,0.00712413,0.08684597,0.48273555,0.61671677,0.09696011,0.00000000
0.44122061,0.73381558,0.08945052,0.01101841,0.00598830,0.08144988,0.43695104,0.56042927,0.08914824,0.00000000
0.44722361,0.67226856,0.08221928,0.01032889,0.00503073,0.07631888,0.39637271,0.50921745,0.08214118,0.00000000
0.45322661,0.61756742,0.07627319,0.00967930,0.00423607,0.07150050,0.36118969,0.46343371,0.07598659,0.00000000
0.45922961,0.57001795,0.07160363,0.00907689,0.00358907,0.06704372,0.33154035,0.42335901,0.07072944,0.00000000
0.46523262,0.52987342,0.06820167,0.00852896,0.00307494,0.06299807,0.30751612,0.38920706,0.06641233,0.00000000
0.47123562,0.49733642,0.06605816,0.00804271,0.00267961,0.05941264,0.28916471,0.36112889,0.06307557,0.00000000
0.47723862,0.47255945,0.06516321,0.00762506,0.00238998,0.05633490,0.27649242,0.33921706,0.06075707,0.00000000
0.48324162,0.45564416,0.06550511,0.00728252,0.00219400,0.05380954,0.26946557,0.32350947,0.05949197,0.00000000
0.48924462,0.44663922,0.06706870,0.00702104,0.00208068,0.05187722,0.26801072,0.31399231,0.05931206,0.00000000
0.49524762,0.44553687,0.06983343,0.00684582,0.00204009,0.05057340,0.27201382,0.31060198,0.06024498,0.00000000
0.50125063,0.45226837,0.07377114,0.00676117,0.00206323,0.04992719,0.28131840,0.31322611,0.06231311,0.00000000
0.50725363,0.46669860,0.07884372,0.00677041,0.00214198,0.04996021,0.29572290,0.32170339,0.06553237,0.00000000
0.51325663,0.48862011,0.08500086,0.00687567,0.00226890,0.05068571,0.31497761,0.33582265,0.06991076,0.00000000
0.51925963,0.51774726,0.09217800,0.00707785,0.00243712,0.05210763,0.33878143,0.35532137,0.07544681,0.00000000
0.52526263,0.55371063,0.10029453,0.00737648,0.00264018,0.05421995,0.36677896,0.37988375,0.08212798,0.00000000
0.53126563,0.59605258,0.10925264,0.00776964,0.00287188,0.05700613,0.39855837,0.40913901,0.08992901,0.00000000
0.53726863,0.64422424,0.11893661,0.00825391,0.00312622,0.06043873,0.43365049,0.44266012,0.09881039,0.00000000
0.54327164,0.69758452,0.12921292,0.00882436,0.00339724,0.06447929,0.47152950,0.47996344,0.10871692,0.00000000
0.54927464,0.75540163,0.13993110,0.00947449,0.00367903,0.06907834,0.51161564,0.52050961,0.11957658,0.00000000
0.55527764,0.81685735,0.15092537,0.01019630,0.00396567,0.07417571,0.55328016,0.56370613,0.13129968,0.00000000
0.56128064,0.88105448,0.16201708,0.01098033,0.00425124,0.07970105,0.59585259,0.60891173,0.14377841,0.00000000
0.56728364,0.94702730,0.17301795,0.01181574,0.00452988,0.08557460,0.63863048,0.65544283,0.15688691,0.00000000
0.57328664,1.01375529,0.18373396,0.01269043,0.00479584,0.09170820,0.68089129,0.70258198,0.17048182,0.00000000
0.57928964,1.08017967,0.19396972,0.01359122,0.00504357,0.09800657,0.72190634,0.74958841,0.18440352,0.00000000
0.58529265,1.14522248,0.20353334,0.01450402,0.00526783,0.10436883,0.76095627,0.79571031,0.19847789,0.00000000
0.59129565,1.20780776,0.21224140,0.01541409,0.00546383,0.11069018,0.79734754,0.84019867,0.21251877,0.00000000
0.59729865,1.26688406,0.21992392,0.01630628,0.00562730,0.11686383,0.83042942,0.88232223,0.22633098,0.00000000
0.60330165,1.32144770,0.22642916,0.01716531,0.00575463,0.12278300,0.85961070,0.92138314,0.23971392,0.00000000
0.60930465,1.37056587,0.23162795,0.01797609,0.00584299,0.12834312,0.88437554,0.95673267,0.25246565,0.00000000
0.61530765,1.41339887,0.23541739,0.01872407,0.00589038,0.13344399,0.90429775,0.98778660,0.26438734,0.00000000
0.62131066,1.44922064,0.23772378,0.01939549,0.00589569,0.13799191,0.91905293,1.01403958,0.27528801,0.00000000
0.62731366,1.47743681,0.23850463,0.01997776,0.00585874,0.14190184,0.92842796,1.03507807,0.28498934,0.00000000
0.63331666,1.49759967,0.23774964,0.02045974,0.00578031,0.14509926,0.93232735,1.05059121,0.29333046,0.00000000
0.63931966,1.50941951,0.23548068,0.02083203,0.00566201,0.14752196,0.93077636,1.06037931,0.30017248,0.00000000
0.64532266,1.51277184,0.23175068,0.02108718,0.00550635,0.14912149,0.92392061,1.06435971,0.30540266,0.00000000
0.65132566,1.50770028,0.22664160,0.02121990,0.00531653,0.14986426,0.91202222,1.06256948,0.30893802,0.00000000
0.65732866,1.49441506,0.22026151,0.02122721,0.00509641,0.14973237,0.89545277,1.05516521,0.31072815,0.00000000
0.66333167,1.47328705,0.21274087,0.02110851,0.00485033,0.14872391,0.87468315,1.04241948,0.31075729,0.00000000
0.66933467,1.44483763,0.20422834,0.02086556,0.00458299,0.14685301,0.85027088,1.02471437,0.30904531,0.00000000
0.67533767,1.40972467,0.19488618,0.02050251,0.00429930,0.14414928,0.82284521,1.00253205,0.30564776,0.00000000
0.68134067,1.36872511,0.18488536,0.02002569,0.00400422,0.14065701,0.79309060,0.97644265,0.30065477,0.00000000
0.68734367,1.32271462,0.17440083,0.01944349,0.00370262,0.13643386,0.76172918,0.94708996,0.29418898,0.00000000
0.69334667,1.27264510,0.16360681,0.01876612,0.00339917,0.13154934,0.72950253,0.91517511,0.28640240,0.00000000
0.69934967,1.21952060,0.15267253,0.01800529,0.00309821,0.12608285,0.69715356,0.88143892,0.27747238,0.00000000
0.70535268,1.16437243,0.14175830,0.01717393,0.00280366,0.12012165,0.66540886,0.84664330,0.26759685,0.00000000
0.71135568,1.10823424,0.13101231,0.01628582,0.00251896,0.11375861,0.63496204,0.81155233,0.25698894,0.00000000
0.71735868,1.05211773,0.12056786,0.01535522,0.00224701,0.10708987,0.60645837,0.77691346,0.24587119,0.00000000
0.72336168,0.99698978,0.11054144,0.01439655,0.00199016,0.10021258,0.58048128,0.74343958,0.23446966,0.00000000
0.72936468,0.94375158,0.10103134,0.01342399,0.00175021,0.09322269,0.55754081,0.71179230,0.22300804,0.00000000
0.73536768,0.89322043,0.09211699,0.01245121,0.00152844,0.08621290,0.53806440,0.68256716,0.21170199,0.00000000
0.74137069,0.84611467,0.08385891,0.01149101,0.00132560,0.07927083,0.52239021,0.65628104,0.20075410,0.00000000
0.74737369,0.80304225,0.07629918,0.01055515,0.00114202,0.07247751,0.51076296,0.63336237,0.19034938,0.00000000
0.75337669,0.76449310,0.06946245,0.00965414,0.00097766,0.06590608,0.50333261,0.61414435,0.18065169,0.00000000
0.75937969,0.73083568,0.06335732,0.00879706,0.00083215,0.05962095,0.50015570,0.59886147,0.17180105,0.00000000
0.76538269,0.70231757,0.05797807,0.00799152,0.00070490,0.05367720,0.50119935,0.58764944,0.16391200,0.00000000
0.77138569,0.67907018,0.05330670,0.00724364,0.00059518,0.04812034,0.50634790,0.58054858,0.15707300,0.00000000
0.77738869,0.66111733,0.04931510,0.00655808,0.00050217,0.04298641,0.51541185,0.57751045,0.15134686,0.00000000
0.78339170,0.64838720,0.04596737,0.00593808,0.00042507,0.03830233,0.52813897,0.57840771,0.14677210,0.00000000
0.78939470,0.64072746,0.04322223,0.00538563,0.00036319,0.03408647,0.54422711,0.58304651,0.14336520,0.00000000
0.79539770,0.63792263,0.04103536,0.00490161,0.00031597,0.03034947,0.56333833,0.59118126,0.14112346,0.00000000
0.80140070,0.63971332,0.03936178,0.00448597,0.00028311,0.02709512,0.58511399,0.60253094,0.14002854,0.00000000
0.80740370,0.64581631,0.03815809,0.00413790,0.00026464,0.02432140,0.60918998,0.61679646,0.14005015,0.00000000
0.81340670,0.65594482,0.03738460,0.00385608,0.00026096,0.02202146,0.63521181,0.63367826,0.14114996,0.00000000
0.81940970,0.66982810,0.03700733,0.00363884,0.00027292,0.02018465,0.66284878,0.65289338,0.14328546,0.00000000
0.82541271,0.68722951,0.03699966,0.00348436,0.00030191,0.01879753,0.69180673,0.67419141,0.14641345,0.00000000
0.83141571,0.70796239,0.03734399,0.00339083,0.00034991,0.01784464,0.72183893,0.69736840,0.15049313,0.00000000
0.83741871,0.73190302,0.03803285,0.00335660,0.00041957,0.01730931,0.75275448,0.72227838,0.15548861,0.00000000
0.84342171,0.75900006,0.03906996,0.00338031,0.00051423,0.01717425,0.78442401,0.74884178,0.16137067,0.00000000
0.84942471,0.78928028,0.04047080,0.00346094,0.00063804,0.01742204,0.81678247,0.77705043,0.16811767,0.00000000
0.85542771,0.82284993,0.04226289,0.00359785,0.00079596,0.01803539,0.84982878,0.80696900,0.17571577,0.00000000
0.86143072,0.85989211,0.04448566,0.00379084,0.00099379,0.01899738,0.88362250,0.83873269,0.18415817,0.00000000
0.86743372,0.90065982,0.04719000,0.00404006,0.00123821,0.02029147,0.91827762,0.87254131,0.19344366,0.00000000
0.87343672,0.94546513,0.05043730,0.00434600,0.00153674,0.02190146,0.95395382,0.90865004,0.20357444,0.00000000
0.87943972,0.99466482,0.05429817,0.00470935,0.00189770,0.02381132,0.99084554,0.94735722,0.21455335,0.00000000
0.88544272,1.04864298,0.05885063,0.00513092,0.00233015,0.02600496,1.02916945,0.98898957,0.22638071,0.00000000
0.89144572,1.10779114,0.06417805,0.00561149,0.00284372,0.02846596,1.06915071,1.03388562,0.23905085,0.00000000
0.89744872,1.17248671,0.07036654,0.00615163,0.00344849,0.03117724,1.11100870,1.08237786,0.25254859,0.00000000
0.90345173,1.24307045,0.07750211,0.00675155,0.00415470,0.03412081,1.15494268,1.13477425,0.26684575,0.00000000
0.90945473,1.31982373,0.08566749,0.00741092,0.00497252,0.03727743,1.20111798,1.19133989,0.28189810,0.00000000
0.91545773,1.40294639,0.09493865,0.00812872,0.00591169,0.04062640,1.24965311,1.25227936,0.29764259,0.00000000
0.92146073,1.49253590,0.10538122,0.00890304,0.00698113,0.04414539,1.30060818,1.31772037,0.31399535,0.00000000
0.92746373,1.58856867,0.11704678,0.00973099,0.00818853,0.04781033,1.35397502,1.38769923,0.33085038,0.00000000
0.93346673,1.69088398,0.12996919,0.01060854,0.00953986,0.05159541,1.40966916,1.46214865,0.34807918,0.00000000
0.93946973,1.79917134,0.14416110,0.01153049,0.01103890,0.05547317,1.46752385,1.54088806,0.36553122,0.00000000
0.94547274,1.91296162,0.15961064,0.01249039,0.01268677,0.05941478,1.52728629,1.62361695,0.38303558,0.00000000
0.95147574,2.03162246,0.17627860,0.01348054,0.01448147,0.06339031,1.58861609,1.70991125,0.40040339,0.00000000
0.95747874,2.15435830,0.19409616,0.01449210,0.01641746,0.06736928,1.65108591,1.79922305,0.41743143,0.00000000
0.96348174,2.28021517,0.21296328,0.01551512,0.01848533,0.07132119,1.71418447,1.89088354,0.43390644,0.00000000
0.96948474,2.40809047,0.23274794,0.01653871,0.02067158,0.07521624,1.77732172,1.98410942,0.44961028,0.00000000
0.97548774,2.53674759,0.25328632,0.01755126,0.02295848,0.07902613,1.83983622,2.07801248,0.46432571,0.00000000
0.98149075,2.66483539,0.27438399,0.01854065,0.02532410,0.08272491,1.90100477,2.17161245,0.47784254,0.00000000
0.98749375,2.79091205,0.29581827,0.01949457,0.02774251,0.08628990,1.96005400,2.26385288,0.48996397,0.00000000
0.99349675,2.91347304,0.31734160,0.02040075,0.03018414,0.08970258,2.01617408,2.35361981,0.50051292,0.00000000
0.99949975,3.03098253,0.33868603,0.02124736,0.03261627,0.09294945,2.06853418,2.43976294,0.50933804,0.00000000
1.00550275,3.14190746,0.35956880,0.02202329,0.03500377,0.09602288,2.11629957,2.52111901,0.51631917,0.00000000
1.01150575,3.24475345,0.37969864,0.02271850,0.03730991,0.09892172,2.15865003,2.59653677,0.52137199,0.00000000
1.01750875,3.33810157,0.39878293,0.02332429,0.03949733,0.10165179,2.19479919,2.66490308,0.52445171,0.00000000
1.02351176,3.42064463,0.41653523,0.02383361,0.04152907,0.10422617,2.22401436,2.72516946,0.52555546,0.00000000
1.02951476,3.49122205,0.43268308,0.02424126,0.04336972,0.10666516,2.24563619,2.77637842,0.52472334,0.00000000
1.03551776,3.54885181,0.44697563,0.02454407,0.04498647,0.10899602,2.25909773,2.81768857,0.52203805,0.00000000
1.04152076,3.59275842,0.45919103,0.02474101,0.04635017,0.11125228,2.26394195,2.84839796,0.51762295,0.00000000
1.04752376,3.62239569,0.46914293,0.02483320,0.04743633,0.11347280,2.25983735,2.86796447,0.51163866,0.00000000
1.05352676,3.63746317,0.47668612,0.02482391,0.04822589,0.11570046,2.24659066,2.87602265,0.50427823,0.00000000
1.05952976,3.63791557,0.48172085,0.02471845,0.04870593,0.11798054,2.22415622,2.87239611,0.49576108,0.00000000
1.06553277,3.62396445,0.48419572,0.02452394,0.04886999,0.12035883,2.19264151,2.85710491,0.48632586,0.00000000
1.07153577,3.59607188,0.48410891,0.02424910,0.04871839,0.12287952,2.15230826,2.83036734,0.47622256,0.00000000
1.07753877,3.55493624,0.48150777,0.02390394,0.04825805,0.12558294,2.10356916,2.79259592,0.46570409,0.00000000
1.08354177,3.50147025,0.47648672,0.02349941,0.04750230,0.12850327,2.04697998,2.74438752,0.45501777,0.00000000
1.08954477,3.43677238,0.46918353,0.02304704,0.04647029,0.13166630,1.98322722,2.68650782,0.44439691,0.00000000
1.09554777,3.36209227,0.45977422,0.02255851,0.04518628,0.13508733,1.91311191,2.61987057,0.43405304,0.00000000
1.10155078,3.27879190,0.44846674,0.02204529,0.04367878,0.13876939,1.83752978,2.54551242,0.42416896,0.00000000
1.10755378,3.18830390,0.43549378,0.02151828,0.04197948,0.14270178,1.75744887,2.46456415,0.41489299,0.00000000
1.11355678,3.09208879,0.42110500,0.02098743,0.04012221,0.14685915,1.67388519,2.37821963,0.40633458,0.00000000
1.11955978,2.99159300,0.40555909,0.02046149,0.03814183,0.15120114,1.58787752,2.28770353,0.39856158,0.00000000
1.12556278,2.88820939,0.38911594,0.01994778,0.03607311,0.15567256,1.50046230,2.19423928,0.39159924,0.00000000
1.13156578,2.78324193,0.37202932,0.01945200,0.03394979,0.16020435,1.41264957,2.09901841,0.38543098,0.00000000
1.13756878,2.67787592,0.35454035,0.01897814,0.03180363,0.16471507,1.32540077,2.00317266,0.38000082,0.00000000
1.14357179,2.57315480,0.33687198,0.01852851,0.02966370,0.16911309,1.23960941,1.90774967,0.37521747,0.00000000
1.14957479,2.46996437,0.31922465,0.01810372,0.02755583,0.17329923,1.15608488,1.81369324,0.37095983,0.00000000
1.15557779,2.36902451,0.30177330,0.01770285,0.02550212,0.17716996,1.07554008,1.72182871,0.36708357,0.00000000
1.16158079,2.27088853,0.28466568,0.01732364,0.02352084,0.18062081,0.99858300,1.63285359,0.36342854,0.00000000
1.16758379,2.17594939,0.26802188,0.01696265,0.02162630,0.18354999,0.92571219,1.54733364,0.35982667,0.00000000
1.17358679,2.08445209,0.25193513,0.01661558,0.01982899,0.18586203,0.85731601,1.46570387,0.35610992,0.00000000
1.17958979,1.99651096,0.23647348,0.01627753,0.01813583,0.18747122,0.79367529,1.38827413,0.35211789,0.00000000
1.18559280,1.91213059,0.22168234,0.01594328,0.01655053,0.18830477,0.73496882,1.31523835,0.34770490,0.00000000
1.19159580,1.83122876,0.20758752,0.01560756,0.01507397,0.18830545,0.68128118,1.24668666,0.34274595,0.00000000
1.19759880,1.75366013,0.19419864,0.01526534,0.01370471,0.18743372,0.63261220,1.18261950,0.33714160,0.00000000
1.20360180,1.67923904,0.18151259,0.01491200,0.01243948,0.18566912,0.58888737,1.12296255,0.33082137,0.00000000
1.20960480,1.60776041,0.16951684,0.01454360,0.01127362,0.18301093,0.54996868,1.06758172,0.32374561,0.00000000
1.21560780,1.53901771,0.15819254,0.01415695,0.01020156,0.17947814,0.51566525,1.01629751,0.31590593,0.00000000
1.22161081,1.47281726,0.14751714,0.01374978,0.00921722,0.17510859,0.48574335,0.96889780,0.30732403,0.00000000
1.22761381,1.40898849,0.13746651,0.01332073,0.00831432,0.16995754,0.45993552,0.92514899,0.29804923,0.00000000
1.23361681,1.34739017,0.12801655,0.01286941,0.00748671,0.16409555,0.43794856,0.88480494,0.28815495,0.00000000
1.23961981,1.28791280,0.11914423,0.01239632,0.00672852,0.15760602,0.41947031,0.84761386,0.27773411,0.00000000
1.24562281,1.23047755,0.11082812,0.01190284,0.00603435,0.15058223,0.40417533,0.81332316,0.26689411,0.00000000
1.25162581,1.17503251,0.10304860,0.01139110,0.00539934,0.14312435,0.39172960,0.78168258,0.25575138,0.00000000
1.25762881,1.12154699,0.09578758,0.01086384,0.00481920,0.13533624,0.38179443,0.75244594,0.24442603,0.00000000
1.26363182,1.07000476,0.08902816,0.01032435,0.00429025,0.12732246,0.37402988,0.72537202,0.23303673,0.00000000
1.26963482,1.02039695,0.08275406,0.00977628,0.00380937,0.11918539,0.36809792,0.70022493,0.22169613,0.00000000
1.27563782,0.97271556,0.07694908,0.00922351,0.00337392,0.11102270,0.36366557,0.67677448,0.21050706,0.00000000
1.28164082,0.92694797,0.07159664,0.00867005,0.00298177,0.10292520,0.36040831,0.65479692,0.19955957,0.00000000
1.28764382,0.88307322,0.06667940,0.00811990,0.00263114,0.09497512,0.35801371,0.63407632,0.18892898,0.00000000
1.29364682,0.84106014,0.06217912,0.00757695,0.00232064,0.08724483,0.35618563,0.61440668,0.17867492,0.00000000
1.29964982,0.80086753,0.05807671,0.00704491,0.00204916,0.07979610,0.35464862,0.59559507,0.16884132,0.00000000
1.30565283,0.76244635,0.05435244,0.00652722,0.00181589,0.07267970,0.35315282,0.57746541,0.15945726,0.00000000
1.31165583,0.72574364,0.05098643,0.00602701,0.00162026,0.06593549,0.35147876,0.55986301,0.15053864,0.00000000
1.31765883,0.69070781,0.04795917,0.00554708,0.00146193,0.05959286,0.34944224,0.54265937,0.14209035,0.00000000
1.32366183,0.65729490,0.04525229,0.00508986,0.00134082,0.05367140,0.34689873,0.52575715,0.13410890,0.00000000
1.32966483,0.62547523,0.04284922,0.00465743,0.00125711,0.04818186,0.34374715,0.50909472,0.12658525,0.00000000
1.33566783,0.59523990,0.04073603,0.00425154,0.00121121,0.04312728,0.33993274,0.49265010,0.11950766,0.00000000
1.34167084,0.56660674,0.03890209,0.00387358,0.00120379,0.03850410,0.33544870,0.47644383,0.11286446,0.00000000
1.34767384,0.53962509,0.03734069,0.00352469,0.00123581,0.03430347,0.33033653,0.46054051,0.10664642,0.00000000
1.35367684,0.51437917,0.03604956,0.00320570,0.00130848,0.03051240,0.32468475,0.44504889,0.10084885,0.00000000
1.35967984,0.49098972,0.03503122,0.00291724,0.00142324,0.02711492,0.31862618,0.43012011,0.09547309,0.00000000
1.36568284,0.46961377,0.03429319,0.00265975,0.00158177,0.02409311,0.31233357,0.41594439,0.09052751,0.00000000
1.37168584,0.45044248,0.03384803,0.00243350,0.00178594,0.02142807,0.30601383,0.40274594,0.08602794,0.00000000
1.37768884,0.43369721,0.03371333,0.00223865,0.00203777,0.01910070,0.29990107,0.39077646,0.08199755,0.00000000
1.38369185,0.41962393,0.03391155,0.00207527,0.00233936,0.01709235,0.29424860,0.38030736,0.07846617,0.00000000
1.38969485,0.40848627,0.03446978,0.00194333,0.00269286,0.01538539,0.28932033,0.37162107,0.07546929,0.00000000
1.39569785,0.40055759,0.03541950,0.00184277,0.00310040,0.01396359,0.28538183,0.36500179,0.07304652,0.00000000
1.40170085,0.39611246,0.03679638,0.00177351,0.00356405,0.01281241,0.28269160,0.36072618,0.07123995,0.00000000
1.40770385,0.39541792,0.03864005,0.00173540,0.00408574,0.01191918,0.28149274,0.35905423,0.07009222,0.00000000
1.41370685,0.39872493,0.04099396,0.00172830,0.00466727,0.01127320,0.28200554,0.36022095,0.06964460,0.00000000
1.41970985,0.40626047,0.04390535,0.00175202,0.00531024,0.01086573,0.28442126,0.36442903,0.06993506,0.00000000
1.42571286,0.41822051,0.04742521,0.00180635,0.00601609,0.01068996,0.28889739,0.37184289,0.07099646,0.00000000
1.43171586,0.43476416,0.05160833,0.00189104,0.00678610,0.01074088,0.29555460,0.38258436,0.07285496,0.00000000
1.43771886,0.45600916,0.05651329,0.00200579,0.00762142,0.01101509,0.30447540,0.39673004,0.07552862,0.00000000
1.44372186,0.48202881,0.06220247,0.00215024,0.00852315,0.01151064,0.31570470,0.41431049,0.07902635,0.00000000
1.44972486,0.51285032,0.06874183,0.00232396,0.00949237,0.01222674,0.32925195,0.43531106,0.08334720,0.00000000
1.45572786,0.54845438,0.07620053,0.00252643,0.01053027,0.01316349,0.34509491,0.45967432,0.08847986,0.00000000
1.46173087,0.58877596,0.08465023,0.00275703,0.01163816,0.01432150,0.36318453,0.48730373,0.09440262,0.00000000
