energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.96948474,1.34500603,-0.56784188,0.00117558,-0.00187422,0.00000000,-0.00000000,0.14196467,-0.16471461,1.07932446,-0.23316996,0.00375553,-0.00060133,0.05848105,-0.03334510,0.09275383,-0.10384455,0.00000000,-0.00000000
-0.96348174,1.30634840,-0.54274606,0.00112464,-0.00173227,0.00000000,-0.00000000,0.13498680,-0.16307819,1.04551529,-0.22433473,0.00415542,-0.00058293,0.05930171,-0.03293447,0.09007944,-0.10514307,0.00000000,-0.00000000
-0.95747874,1.27124456,-0.51658554,0.00108411,-0.00159107,0.00000000,-0.00000000,0.12878958,-0.16086127,1.01347751,-0.21493154,0.00458085,-0.00056933,0.06053562,-0.03239482,0.08773688,-0.10597028,0.00000000,-0.00000000
-0.95147574,1.24000133,-0.48971044,0.00105313,-0.00145235,0.00000000,-0.00000000,0.12336811,-0.15807650,0.98356899,-0.20508335,0.00502833,-0.00056210,0.06217808,-0.03173154,0.08574037,-0.10629954,0.00000000,-0.00000000
-0.94547274,1.21290406,-0.46245521,0.00103087,-0.00131762,0.00000000,-0.00000000,0.11871389,-0.15474140,0.95614770,-0.19491093,0.00549365,-0.00056287,0.06421522,-0.03095109,0.08410104,-0.10611165,0.00000000,-0.00000000
-0.93946973,1.19020192,-0.43513358,0.00101652,-0.00118821,0.00000000,-0.00000000,0.11481496,-0.15087893,0.93155706,-0.18453100,0.00597201,-0.00057334,0.06662371,-0.03006092,0.08282623,-0.10539598,0.00000000,-0.00000000
-0.93346673,1.17209428,-0.40803501,0.00100933,-0.00106521,0.00000000,-0.00000000,0.11165594,-0.14651797,0.91011194,-0.17405484,0.00645810,-0.00059527,0.06937069,-0.02906951,0.08191896,-0.10415131,0.00000000,-0.00000000
-0.92746373,1.15871909,-0.38142286,0.00100854,-0.00094946,0.00000000,-0.00000000,0.10921823,-0.14169373,0.89208583,-0.16358764,0.00694628,-0.00063047,0.07241417,-0.02798627,0.08137752,-0.10238648,0.00000000,-0.00000000
-0.92146073,1.15014382,-0.35553381,0.00101345,-0.00084162,0.00000000,-0.00000000,0.10748022,-0.13644799,0.87769991,-0.15322833,0.00743071,-0.00068073,0.07570366,-0.02682151,0.08119527,-0.10012061,0.00000000,-0.00000000
-0.91545773,1.14635937,-0.33057856,0.00102339,-0.00074209,0.00000000,-0.00000000,0.10641760,-0.13082918,0.86711434,-0.14306999,0.00790557,-0.00074786,0.07918119,-0.02558643,0.08136066,-0.09738305,0.00000000,-0.00000000
-0.90945473,1.14727731,-0.30674341,0.00103770,-0.00065110,0.00000000,-0.00000000,0.10600377,-0.12489209,0.86042221,-0.13320056,0.00836524,-0.00083359,0.08278268,-0.02429298,0.08185744,-0.09421289,0.00000000,-0.00000000
-0.90345173,1.15273075,-0.28419259,0.00105576,-0.00056870,0.00000000,-0.00000000,0.10621039,-0.11869743,0.85764633,-0.12370404,0.00880452,-0.00093958,0.08643963,-0.02295379,0.08266518,-0.09065811,0.00000000,-0.00000000
-0.89744872,1.16247867,-0.26307107,0.00107695,-0.00049478,0.00000000,-0.00000000,0.10700797,-0.11231104,0.85873905,-0.11466179,0.00921884,-0.00106732,0.09008102,-0.02158202,0.08375991,-0.08677448,0.00000000,-0.00000000
-0.89144572,1.17621366,-0.24350753,0.00110071,-0.00042911,0.00000000,-0.00000000,0.10836660,-0.10580293,0.86358493,-0.10615417,0.00960439,-0.00121811,0.09363553,-0.02019123,0.08511502,-0.08262404,0.00000000,-0.00000000
-0.88544272,1.19357274,-0.22561757,0.00112651,-0.00037138,0.00000000,-0.00000000,0.11025682,-0.09924602,0.87200632,-0.09826214,0.00995838,-0.00139299,0.09703373,-0.01879518,0.08670233,-0.07827347,0.00000000,-0.00000000
-0.87943972,1.21415073,-0.20950673,0.00115383,-0.00032119,0.00000000,-0.00000000,0.11265039,-0.09271487,0.88377138,-0.09106905,0.01027908,-0.00159264,0.10021044,-0.01740765,0.08849324,-0.07379228,0.00000000,-0.00000000
-0.87343672,1.23751564,-0.19527350,0.00118223,-0.00027809,0.00000000,-0.00000000,0.11552127,-0.08628421,0.89860421,-0.08466241,0.01056597,-0.00181736,0.10310696,-0.01604227,0.09046001,-0.06925090,0.00000000,-0.00000000
-0.86743372,1.26322526,-0.18301206,0.00121132,-0.00024164,0.00000000,-0.00000000,0.11884644,-0.08002757,0.91619666,-0.07913564,0.01081979,-0.00206694,0.10567310,-0.01471231,0.09257699,-0.06471881,0.00000000,-0.00000000
-0.86143072,1.29084418,-0.17281494,0.00124078,-0.00021136,0.00000000,-0.00000000,0.12260670,-0.07401595,0.93622116,-0.07458974,0.01104256,-0.00234068,0.10786901,-0.01343055,0.09482186,-0.06026285,0.00000000,-0.00000000
-0.85542771,1.31996055,-0.16477538,0.00127036,-0.00018682,0.00000000,-0.00000000,0.12678730,-0.06831663,0.95834392,-0.07113499,0.01123754,-0.00263724,0.10966663,-0.01220913,0.09717667,-0.05594558,0.00000000,-0.00000000
-0.84942471,1.35020146,-0.15898958,0.00129990,-0.00016759,0.00000000,-0.00000000,0.13137843,-0.06299224,0.98223794,-0.06889240,0.01140918,-0.00295466,0.11105067,-0.01105946,0.09962875,-0.05182392,0.00000000,-0.00000000
-0.84342171,1.38124639,-0.15555883,0.00132934,-0.00015329,0.00000000,-0.00000000,0.13637544,-0.05810003,1.00759516,-0.06799509,0.01156301,-0.00329033,0.11201912,-0.00999218,0.10217135,-0.04794814,0.00000000,-0.00000000
-0.83741871,1.41283792,-0.15459142,0.00135871,-0.00014361,0.00000000,-0.00000000,0.14177874,-0.05369143,1.03413700,-0.06858943,0.01170549,-0.00364098,0.11258322,-0.00901713,0.10480398,-0.04436105,0.00000000,-0.00000000
-0.83141571,1.44478910,-0.15620441,0.00138815,-0.00013828,0.00000000,-0.00000000,0.14759342,-0.04981194,1.06162297,-0.07083585,0.01184388,-0.00400266,0.11276692,-0.00814340,0.10753238,-0.04109758,0.00000000,-0.00000000
-0.82541271,1.47698709,-0.16052516,0.00141787,-0.00013708,0.00000000,-0.00000000,0.15382856,-0.04650122,1.08985672,-0.07490932,0.01198606,-0.00437086,0.11260572,-0.00737941,0.11036822,-0.03818462,0.00000000,-0.00000000
-0.81940970,1.50939291,-0.16769260,0.00144819,-0.00013987,0.00000000,-0.00000000,0.16049611,-0.04379349,1.11868933,-0.08099935,0.01214032,-0.00474052,0.11214512,-0.00673298,0.11332833,-0.03564125,0.00000000,-0.00000000
-0.81340670,1.54203716,-0.17785802,0.00147950,-0.00014658,0.00000000,-0.00000000,0.16760963,-0.04171804,1.14801969,-0.08930941,0.01231523,-0.00510617,0.11143860,-0.00621152,0.11643372,-0.03347907,0.00000000,-0.00000000
-0.80740370,1.57501211,-0.19118533,0.00151225,-0.00015716,0.00000000,-0.00000000,0.17518266,-0.04029997,1.17779189,-0.10005563,0.01251941,-0.00546202,0.11054526,-0.00582211,0.11970821,-0.03170293,0.00000000,-0.00000000
-0.80140070,1.60846044,-0.20785057,0.00154694,-0.00017167,0.00000000,-0.00000000,0.18322700,-0.03956088,1.20799000,-0.11346473,0.01276145,-0.00580213,0.10952730,-0.00557164,0.12317689,-0.03031163,0.00000000,-0.00000000
-0.79539770,1.64256150,-0.22804058,0.00158407,-0.00019018,0.00000000,-0.00000000,0.19175099,-0.03951963,1.23863040,-0.12977110,0.01304973,-0.00612056,0.10844737,-0.00546694,0.12686445,-0.02929887,0.00000000,-0.00000000
-0.78939470,1.67751573,-0.25195053,0.00162419,-0.00021282,0.00000000,-0.00000000,0.20075775,-0.04019294,1.26975233,-0.14921279,0.01339231,-0.00641154,0.10736590,-0.00551485,0.13079349,-0.02865421,0.00000000,-0.00000000
-0.78339170,1.71352839,-0.27978027,0.00166779,-0.00023978,0.00000000,-0.00000000,0.21024380,-0.04159588,1.30140729,-0.17202660,0.01379692,-0.00666964,0.10633873,-0.00572224,0.13498284,-0.02836394,0.00000000,-0.00000000
-0.77738869,1.75079359,-0.31172937,0.00171537,-0.00027123,0.00000000,-0.00000000,0.22019783,-0.04374211,1.33364799,-0.19844202,0.01427089,-0.00688996,0.10541487,-0.00609597,0.13944616,-0.02841203,0.00000000,-0.00000000
-0.77138569,1.78947972,-0.34799076,0.00176737,-0.00030740,0.00000000,-0.00000000,0.23060016,-0.04664385,1.36651766,-0.22867422,0.01482113,-0.00706828,0.10463478,-0.00664281,0.14419080,-0.02878091,0.00000000,-0.00000000
-0.76538269,1.82971731,-0.38874293,0.00182418,-0.00034851,0.00000000,-0.00000000,0.24142259,-0.05031160,1.40004051,-0.26291611,0.01545421,-0.00720118,0.10402907,-0.00736930,0.14921704,-0.02945213,0.00000000,-0.00000000
-0.75937969,1.87159016,-0.43414099,0.00188614,-0.00039477,0.00000000,-0.00000000,0.25262908,-0.05475348,1.43421413,-0.30132958,0.01617637,-0.00728619,0.10361772,-0.00828144,0.15451782,-0.03040687,0.00000000,-0.00000000
-0.75337669,1.91513057,-0.48430647,0.00195355,-0.00044638,0.00000000,-0.00000000,0.26417700,-0.05997436,1.46900429,-0.34403621,0.01699365,-0.00732183,0.10340998,-0.00938448,0.16007899,-0.03162638,0.00000000,-0.00000000
-0.74737369,1.96031895,-0.53931641,0.00202665,-0.00050348,0.00000000,-0.00000000,0.27601918,-0.06597467,1.50434276,-0.39110767,0.01791192,-0.00730772,0.10340469,-0.01068252,0.16588012,-0.03309213,0.00000000,-0.00000000
-0.74137069,2.00708798,-0.59919198,0.00210569,-0.00056620,0.00000000,-0.00000000,0.28810648,-0.07274906,1.54012830,-0.44255616,0.01893704,-0.00724451,0.10359130,-0.01217813,0.17189574,-0.03478594,0.00000000,-0.00000000
-0.73536768,2.05533128,-0.66388713,0.00219089,-0.00063454,0.00000000,-0.00000000,0.30039102,-0.08028491,1.57623079,-0.49832531,0.02007494,-0.00713393,0.10395126,-0.01387194,0.17809712,-0.03668993,0.00000000,-0.00000000
-0.72936468,2.10491572,-0.73327785,0.00228251,-0.00070848,0.00000000,-0.00000000,0.31282956,-0.08856082,1.61249845,-0.55828195,0.02133168,-0.00697868,0.10445987,-0.01576225,0.18445436,-0.03878636,0.00000000,-0.00000000
-0.72336168,2.15569680,-0.80715266,0.00238086,-0.00078786,0.00000000,-0.00000000,0.32538716,-0.09754513,1.64876743,-0.62220925,0.02271348,-0.00678236,0.10508838,-0.01784469,0.19093867,-0.04105747,0.00000000,-0.00000000
-0.71735868,2.20753577,-0.88520495,0.00248632,-0.00087242,0.00000000,-0.00000000,0.33804058,-0.10719469,1.68487329,-0.68980173,0.02422681,-0.00654932,0.10580621,-0.02011186,0.19752473,-0.04348519,0.00000000,-0.00000000
-0.71135568,2.26031713,-0.96702784,0.00259936,-0.00096180,0.00000000,-0.00000000,0.35078134,-0.11745387,1.72066337,-0.76066256,0.02587823,-0.00628454,0.10658326,-0.02255314,0.20419293,-0.04605099,0.00000000,-0.00000000
-0.70535268,2.31396509,-1.05211215,0.00272056,-0.00105547,0.00000000,-0.00000000,0.36361795,-0.12825395,1.75600908,-0.83430368,0.02767439,-0.00599349,0.10739200,-0.02515459,0.21093128,-0.04873565,0.00000000,-0.00000000
-0.69934967,2.36845725,-1.13984814,0.00285060,-0.00115281,0.00000000,-0.00000000,0.37657723,-0.13951309,1.79081709,-0.91014902,0.02962176,-0.00568190,0.10820933,-0.02789901,0.21773682,-0.05151918,0.00000000,-0.00000000
-0.69334667,2.42383434,-1.22953125,0.00299028,-0.00125304,0.00000000,-0.00000000,0.38970440,-0.15113670,1.82503833,-0.98754113,0.03172641,-0.00535566,0.10901809,-0.03076610,0.22461639,-0.05438085,0.00000000,-0.00000000
-0.68734367,2.48020447,-1.32037226,0.00314047,-0.00135530,0.00000000,-0.00000000,0.40306170,-0.16301860,1.85867391,-1.06575144,0.03399366,-0.00502064,0.10980806,-0.03373283,0.23158660,-0.05729925,0.00000000,-0.00000000
-0.68134067,2.53774114,-1.41151193,0.00330208,-0.00145856,0.00000000,-0.00000000,0.41672553,-0.17504262,1.89177717,-1.14399405,0.03642770,-0.00468256,0.11057636,-0.03677404,0.23867297,-0.06025265,0.00000000,-0.00000000
-0.67533767,2.59667437,-1.50203991,0.00347604,-0.00156175,0.00000000,-0.00000000,0.43078207,-0.18708498,1.92445142,-1.22144290,0.03903106,-0.00434685,0.11132740,-0.03986304,0.24590811,-0.06321936,0.00000000,-0.00000000
-0.66933467,2.65727498,-1.59101761,0.00366320,-0.00166369,0.00000000,-0.00000000,0.44532148,-0.19901706,1.95684311,-1.29725208,0.04180413,-0.00401856,0.11207217,-0.04297258,0.25332911,-0.06617834,0.00000000,-0.00000000
-0.66333167,2.71983235,-1.67750435,0.00386428,-0.00176316,0.00000000,-0.00000000,0.46043084,-0.21070875,1.98913052,-1.37057865,0.04474463,-0.00370230,0.11282698,-0.04607575,0.26097411,-0.06910981,0.00000000,-0.00000000
-0.65732866,2.78462670,-1.76058600,0.00407978,-0.00185896,0.00000000,-0.00000000,0.47618623,-0.22203207,2.02150855,-1.44060721,0.04784702,-0.00340218,0.11361184,-0.04914708,0.26887833,-0.07199608,0.00000000,-0.00000000
-0.65132566,2.85189743,-1.83940501,0.00430990,-0.00194986,0.00000000,-0.00000000,0.49264421,-0.23286499,2.05417039,-1.50657555,0.05110209,-0.00312178,0.11444837,-0.05216365,0.27706965,-0.07482233,0.00000000,-0.00000000
-0.64532266,2.92180917,-1.91319054,0.00455446,-0.00203472,0.00000000,-0.00000000,0.50983333,-0.24309526,2.08728713,-1.56780014,0.05449647,-0.00286418,0.11535761,-0.05510618,0.28556405,-0.07757749,0.00000000,-0.00000000
-0.63931966,2.99441807,-1.98128744,0.00481282,-0.00211248,0.00000000,-0.00000000,0.52774611,-0.25262408,2.12098663,-1.62370056,0.05801237,-0.00263192,0.11635767,-0.05796009,0.29436132,-0.08025497,0.00000000,-0.00000000
-0.63331666,3.06964038,-2.04318253,0.00508379,-0.00218220,0.00000000,-0.00000000,0.54633195,-0.26136938,2.15533327,-1.67382160,0.06162742,-0.00242711,0.11746152,-0.06071635,0.30344110,-0.08285344,0.00000000,-0.00000000
-0.62731366,3.14722596,-2.09852697,0.00536563,-0.00224313,0.00000000,-0.00000000,0.56549176,-0.26926854,2.19030981,-1.71785201,0.06531473,-0.00225139,0.11867497,-0.06337222,0.31275976,-0.08537730,0.00000000,-0.00000000
-0.62131066,3.22673883,-2.14715315,0.00565597,-0.00229468,0.00000000,-0.00000000,0.58507444,-0.27628044,2.22580322,-1.75563883,0.06904308,-0.00210601,0.11999506,-0.06593175,0.32224830,-0.08783706,0.00000000,-0.00000000
-0.61530765,3.30754684,-2.18908524,0.00595187,-0.00233650,0.00000000,-0.00000000,0.60487588,-0.28238661,2.26159529,-1.78719632,0.07277742,-0.00199192,0.12140900,-0.06840591,0.33181144,-0.09024938,0.00000000,-0.00000000
-0.60930465,3.38882180,-2.22454241,0.00624977,-0.00236846,0.00000000,-0.00000000,0.62464069,-0.28759151,2.29735949,-1.81270897,0.07647956,-0.00190972,0.12289357,-0.07081250,0.34132825,-0.09263697,0.00000000,-0.00000000
-0.60330165,3.46955114,-2.25393408,0.00654562,-0.00239069,0.00000000,-0.00000000,0.64406659,-0.29192176,2.33266437,-1.83252789,0.08010904,-0.00185976,0.12441528,-0.07317561,0.35065412,-0.09502796,0.00000000,-0.00000000
-0.59729865,3.54856113,-2.27784723,0.00683491,-0.00240355,0.00000000,-0.00000000,0.66281181,-0.29542445,2.36698401,-1.84716065,0.08362424,-0.00184214,0.12593121,-0.07552482,0.35962427,-0.09745516,0.00000000,-0.00000000
-0.59129565,3.62455134,-2.29702570,0.00711282,-0.00240764,0.00000000,-0.00000000,0.68050496,-0.29816451,2.39971509,-1.85725454,0.08698362,-0.00185673,0.12739036,-0.07789398,0.36805870,-0.09995488,0.00000000,-0.00000000
-0.58529265,3.69613899,-2.31234235,0.00737434,-0.00240380,0.00000000,-0.00000000,0.69675718,-0.30022128,2.43020013,-1.86357383,0.09014703,-0.00190316,0.12873575,-0.08031973,0.37576822,-0.10256553,0.00000000,-0.00000000
-0.57928964,3.76191130,-2.32476493,0.00761443,-0.00239303,0.00000000,-0.00000000,0.71117614,-0.30168441,2.45775567,-1.86697176,0.09307710,-0.00198082,0.12990689,-0.08283975,0.38256147,-0.10532593,0.00000000,-0.00000000
-0.57328664,3.82048343,-2.33531699,0.00782820,-0.00237655,0.00000000,-0.00000000,0.72338110,-0.30264942,2.48170395,-1.86835829,0.09574054,-0.00208882,0.13084267,-0.08549077,0.38825257,-0.10827352,0.00000000,-0.00000000
-0.56728364,3.87055891,-2.34503570,0.00801106,-0.00235566,0.00000000,-0.00000000,0.73301846,-0.30321289,2.50140649,-1.86866511,0.09810937,-0.00222599,0.13148440,-0.08830649,0.39266891,-0.11144238,0.00000000,-0.00000000
-0.56128064,3.91098963,-2.35492818,0.00815891,-0.00233178,0.00000000,-0.00000000,0.73977698,-0.30346778,2.51629753,-1.86880908,0.10016197,-0.00239083,0.13177898,-0.09131549,0.39565882,-0.11486128,0.00000000,-0.00000000
-0.55527764,3.94083187,-2.36592850,0.00826829,-0.00230635,0.00000000,-0.00000000,0.74340195,-0.30349897,2.52591544,-1.86965604,0.10188383,-0.00258153,0.13168190,-0.09453916,0.39709864,-0.11855185,0.00000000,-0.00000000
-0.54927464,3.95939554,-2.37885734,0.00833652,-0.00228084,0.00000000,-0.00000000,0.74370758,-0.30337934,2.52993030,-1.87198631,0.10326807,-0.00279590,0.13115997,-0.09798984,0.39689884,-0.12252683,0.00000000,-0.00000000
-0.54327164,3.96628353,-2.39438606,0.00836183,-0.00225663,0.00000000,-0.00000000,0.74058697,-0.30316647,2.52816586,-1.87646361,0.10431557,-0.00303139,0.13019365,-0.10166923,0.39500889,-0.12678867,0.00000000,-0.00000000
-0.53726863,3.96141925,-2.41300716,0.00834341,-0.00223505,0.00000000,-0.00000000,0.73401913,-0.30290026,2.52061469,-1.88360875,0.10503476,-0.00328512,0.12877889,-0.10556711,0.39142059,-0.13132842,0.00000000,-0.00000000
-0.53126563,3.94506044,-2.43501225,0.00828149,-0.00221729,0.00000000,-0.00000000,0.72407279,-0.30260152,2.50744536,-1.89377923,0.10544109,-0.00355390,0.12692827,-0.10966057,0.38616966,-0.13612506,0.00000000,-0.00000000
-0.52526263,3.91779852,-2.46047877,0.00817733,-0.00220436,0.00000000,-0.00000000,0.71090663,-0.30227158,2.48900129,-1.90715566,0.10555603,-0.00383429,0.12467155,-0.11391370,0.37933561,-0.14114532,0.00000000,-0.00000000
-0.51925963,3.88054345,-2.48926603,0.00803319,-0.00219712,0.00000000,-0.00000000,0.69476610,-0.30189294,2.46579126,-1.92373566,0.10540600,-0.00412266,0.12205552,-0.11827785,0.37103986,-0.14634391,0.00000000,-0.00000000
-0.51325663,3.83449464,-2.52102056,0.00785229,-0.00219622,0.00000000,-0.00000000,0.67597680,-0.30143092,2.43847191,-1.94333522,0.10502083,-0.00441535,0.11914317,-0.12269240,0.36144218,-0.15166438,0.00000000,-0.00000000
-0.50725363,3.78109955,-2.55519077,0.00763866,-0.00220208,0.00000000,-0.00000000,0.65493500,-0.30083619,2.40782324,-1.96559761,0.10443226,-0.00470877,0.11601226,-0.12708618,0.35073569,-0.15704030,0.00000000,-0.00000000
-0.50125063,3.72200195,-2.59104979,0.00739707,-0.00221493,0.00000000,-0.00000000,0.63209542,-0.30004800,2.37471846,-1.99000910,0.10367224,-0.00499954,0.11275335,-0.13137930,0.33914072,-0.16239702,0.00000000,-0.00000000
-0.49524762,3.65898246,-2.62772564,0.00713282,-0.00223478,0.00000000,-0.00000000,0.60795715,-0.29899800,2.34008957,-2.01592076,0.10277136,-0.00528470,0.10946740,-0.13548553,0.32689779,-0.16765372,0.00000000,-0.00000000
-0.48924462,3.59389433,-2.66423709,0.00685161,-0.00226144,0.00000000,-0.00000000,0.58304812,-0.29761430,2.30489068,-2.04257530,0.10175733,-0.00556185,0.10626301,-0.13931496,0.31426008,-0.17272573,0.00000000,-0.00000000
-0.48324162,3.52859744,-2.69953349,0.00655934,-0.00229455,0.00000000,-0.00000000,0.55790896,-0.29582573,2.27006082,-2.06913747,0.10065369,-0.00582938,0.10325346,-0.14277702,0.30148574,-0.17752711,0.00000000,-0.00000000
-0.47723862,3.46489367,-2.73253679,0.00626193,-0.00233356,0.00000000,-0.00000000,0.53307676,-0.29356591,2.23648803,-2.09472675,0.09947880,-0.00608660,0.10055364,-0.14578356,0.28883041,-0.18197329,0.00000000,-0.00000000
-0.47123562,3.40446639,-2.76218378,0.00596515,-0.00237781,0.00000000,-0.00000000,0.50906946,-0.29077706,2.20497649,-2.11845082,0.09824515,-0.00633394,0.09827697,-0.14825203,0.27654022,-0.18598359,0.00000000,-0.00000000
-0.46523262,3.34882665,-2.78746672,0.00567445,-0.00242653,0.00000000,-0.00000000,0.48637141,-0.28741323,2.17621811,-2.13943829,0.09695906,-0.00657308,0.09653238,-0.15010843,0.26484554,-0.18948382,0.00000000,-0.00000000
-0.45922961,3.29926797,-2.80747067,0.00539483,-0.00247883,0.00000000,-0.00000000,0.46542052,-0.28344297,2.15076976,-2.15686953,0.09562074,-0.00680707,0.09542145,-0.15129008,0.25395563,-0.19240840,0.00000000,-0.00000000
-0.45322661,3.25683140,-2.82140601,0.00513067,-0.00253380,0.00000000,-0.00000000,0.44659747,-0.27885120,2.12903689,-2.17000423,0.09422474,-0.00704038,0.09503580,-0.15174806,0.24405449,-0.19470240,0.00000000,-0.00000000
-0.44722361,3.22228157,-2.82863512,0.00488569,-0.00259048,0.00000000,-0.00000000,0.43021710,-0.27364029,2.11126402,-2.17820487,0.09276071,-0.00727891,0.09545466,-0.15144902,0.23529766,-0.19632304,0.00000000,-0.00000000
-0.44122061,3.19609419,-2.82869207,0.00466283,-0.00264789,0.00000000,-0.00000000,0.41652224,-0.26783031,2.09753217,-2.18095532,0.09121447,-0.00752997,0.09674275,-0.15037659,0.22781032,-0.19724084,0.00000000,-0.00000000
-0.43521761,3.17845458,-2.82129516,0.00446423,-0.00270508,0.00000000,-0.00000000,0.40567995,-0.26145850,2.08776287,-2.17787421,0.08956931,-0.00780214,0.09894847,-0.14853207,0.22168631,-0.19744029,0.00000000,-0.00000000
-0.42921461,3.16926674,-2.80635189,0.00429121,-0.00276112,0.00000000,-0.00000000,0.39778016,-0.25457798,2.08172827,-2.16872270,0.08780740,-0.00810510,0.10210228,-0.14593447,0.21698822,-0.19692009,0.00000000,-0.00000000
-0.42321161,3.16817160,-2.78395667,0.00414429,-0.00281511,0.00000000,-0.00000000,0.39283654,-0.24725585,2.07906647,-2.15340693,0.08591128,-0.00844942,0.10621554,-0.14261999,0.21374821,-0.19569286,0.00000000,-0.00000000
-0.41720860,3.17457316,-2.75438164,0.00402320,-0.00286624,0.00000000,-0.00000000,0.39078947,-0.23957077,2.07930106,-2.13197526,0.08386531,-0.00884619,0.11127951,-0.13864076,0.21196950,-0.19378449,0.00000000,-0.00000000
-0.41120560,3.18767083,-2.71806146,0.00392697,-0.00291374,0.00000000,-0.00000000,0.39151076,-0.23161013,2.08186374,-2.10461091,0.08165702,-0.00930669,0.11726472,-0.13406309,0.21162838,-0.19123309,0.00000000,-0.00000000
-0.40520260,3.20649622,-2.67557284,0.00385401,-0.00295692,0.00000000,-0.00000000,0.39481001,-0.22346699,2.08611904,-2.07162047,0.07927826,-0.00984194,0.12412073,-0.12896524,0.21267652,-0.18808759,0.00000000,-0.00000000
-0.39919960,3.22995279,-2.62761002,0.00380218,-0.00299516,0.00000000,-0.00000000,0.40044215,-0.21523694,2.09138968,-2.03341916,0.07672617,-0.01046223,0.13177619,-0.12343480,0.21504351,-0.18440612,0.00000000,-0.00000000
-0.39319660,3.25685651,-2.57495724,0.00376890,-0.00302792,0.00000000,-0.00000000,0.40811612,-0.20701498,2.09698193,-1.99051355,0.07400379,-0.01117664,0.14013928,-0.11756579,0.21863943,-0.18025411,0.00000000,-0.00000000
-0.38719360,3.28597624,-2.51845953,0.00375130,-0.00305475,0.00000000,-0.00000000,0.41750403,-0.19889250,2.10220968,-1.94348257,0.07112043,-0.01199253,0.14909869,-0.11145567,0.22335748,-0.17570238,0.00000000,-0.00000000
-0.38119060,3.31607238,-2.45899297,0.00374626,-0.00307526,0.00000000,-0.00000000,0.42825101,-0.19095465,2.10641666,-1.89295767,0.06809172,-0.01291501,0.15852496,-0.10520231,0.22907654,-0.17082510,0.00000000,-0.00000000
-0.37518759,3.34593273,-2.39743551,0.00375059,-0.00308912,0.00000000,-0.00000000,0.43998496,-0.18327791,2.10899607,-1.83960283,0.06493934,-0.01394652,0.16827239,-0.09890109,0.23566364,-0.16569773,0.00000000,-0.00000000
-0.36918459,3.37440476,-2.33463958,0.00376110,-0.00309609,0.00000000,-0.00000000,0.45232646,-0.17592822,2.10940712,-1.78409519,0.06169051,-0.01508639,0.17818138,-0.09264218,0.24297637,-0.16039519,0.00000000,-0.00000000
-0.36318159,3.40042350,-2.27140725,0.00377471,-0.00309597,0.00000000,-0.00000000,0.46489815,-0.16895948,2.10718830,-1.72710693,0.05837724,-0.01633051,0.18808140,-0.08650822,0.25086525,-0.15498998,0.00000000,-0.00000000
-0.35717859,3.42303470,-2.20846893,0.00378856,-0.00308864,0.00000000,-0.00000000,0.47733374,-0.16241263,2.10196704,-1.66928888,0.05503538,-0.01767109,0.19779433,-0.08057234,0.25917598,-0.14955063,0.00000000,-0.00000000
-0.35117559,3.44141293,-2.14646607,0.00380002,-0.00307402,0.00000000,-0.00000000,0.48928614,-0.15631514,2.09346579,-1.61125633,0.05170355,-0.01909657,0.20713828,-0.07489663,0.26775176,-0.14414032,0.00000000,-0.00000000
-0.34517259,3.45487459,-2.08593856,0.00380683,-0.00305209,0.00000000,-0.00000000,0.50043475,-0.15068117,2.08150468,-1.55357737,0.04842200,-0.02059158,0.21593178,-0.06953117,0.27643556,-0.13881575,0.00000000,-0.00000000
-0.33916958,3.46288578,-2.02731687,0.00380710,-0.00302286,0.00000000,-0.00000000,0.51049166,-0.14551201,2.06600074,-1.49676389,0.04523140,-0.02213717,0.22399814,-0.06451347,0.28507237,-0.13362631,0.00000000,-0.00000000
-0.33316658,3.46506526,-1.97091925,0.00379931,-0.00298641,0.00000000,-0.00000000,0.51920664,-0.14079716,2.04696414,-1.44126542,0.04217172,-0.02371105,0.23117000,-0.05986845,0.29351148,-0.12861353,0.00000000,-0.00000000
-0.32716358,3.46118270,-1.91695368,0.00378240,-0.00294287,0.00000000,-0.00000000,0.52637077,-0.13651568,2.02449154,-1.38746570,0.03928112,-0.02528811,0.23729372,-0.05560892,0.30160868,-0.12381085,0.00000000,-0.00000000
-0.32116058,3.45115269,-1.86552444,0.00375569,-0.00289242,0.00000000,-0.00000000,0.53181884,-0.13263795,1.99875720,-1.33568197,0.03659494,-0.02684096,0.24223368,-0.05173637,0.30922840,-0.11924362,0.00000000,-0.00000000
-0.31515758,3.43502486,-1.81664276,0.00371888,-0.00283528,0.00000000,-0.00000000,0.53543028,-0.12912773,1.97000201,-1.28616657,0.03414482,-0.02834072,0.24587606,-0.04824217,0.31624573,-0.11492941,0.00000000,-0.00000000
-0.30915458,3.41297069,-1.77024091,0.00367207,-0.00277176,0.00000000,-0.00000000,0.53712878,-0.12594431,1.93852102,-1.23911083,0.03195797,-0.02975777,0.24813217,-0.04510909,0.32254818,-0.11087850,0.00000000,-0.00000000
