energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-0.15307654,7.85062396,0.67399015,0.12012718,0.03560438,0.30213144,1.13346838,6.36050202,0.18957238,1.10819147
-0.14707354,7.71294224,0.66596576,0.11858445,0.03563312,0.29684042,1.11685234,6.23788267,0.18620270,1.10235644
-0.14107054,7.55697227,0.65619317,0.11697334,0.03549739,0.29058342,1.09786507,6.10057459,0.18235778,1.09372605
-0.13506753,7.38502551,0.64467254,0.11531079,0.03520459,0.28346905,1.07688278,5.95058547,0.17804601,1.08257024
-0.12906453,7.19983275,0.63145457,0.11361935,0.03476635,0.27562258,1.05433331,5.79023336,0.17329184,1.06924102
-0.12306153,7.00449443,0.61664253,0.11192672,0.03419830,0.26718389,1.03068738,5.62210315,0.16813591,1.05416645
-0.11705853,6.80241090,0.60039177,0.11026494,0.03351950,0.25830498,1.00644725,5.44898807,0.16263424,1.03784085
-0.11105553,6.59719449,0.58290654,0.10866906,0.03275185,0.24914696,0.98213313,5.27381811,0.15685673,1.02081120
-0.10505253,6.39256651,0.56443439,0.10717553,0.03191927,0.23987674,0.95826783,5.09957770,0.15088489,1.00366045
-0.09904952,6.19224331,0.54525837,0.10582030,0.03104687,0.23066337,0.93536003,4.92921597,0.14480905,0.98698800
-0.09304652,5.99981629,0.52568730,0.10463680,0.03016001,0.22167441,0.91388718,4.76555331,0.13872513,0.97138839
-0.08704352,5.81863102,0.50604481,0.10365392,0.02928334,0.21307212,0.89427845,4.61118836,0.13273122,0.95742895
-0.08104052,5.65167116,0.48665744,0.10289403,0.02843993,0.20500995,0.87689877,4.46840970,0.12692405,0.94562744
-0.07503752,5.50145261,0.46784250,0.10237130,0.02765038,0.19762926,0.86203456,4.33911634,0.12139560,0.93643066
-0.06903452,5.36993289,0.44989627,0.10209034,0.02693213,0.19105645,0.84988200,4.22475088,0.11623004,0.93019507
-0.06303152,5.25844023,0.43308303,0.10204522,0.02629882,0.18540057,0.84053833,4.12624857,0.11150096,0.92717035
-0.05702851,5.16762581,0.41762548,0.10221907,0.02575987,0.18075152,0.83399679,4.04400492,0.10726928,0.92748667
-0.05102551,5.09744163,0.40369690,0.10258412,0.02532024,0.17717885,0.83014545,3.97786355,0.10358168,0.93114643
-0.04502251,5.04714521,0.39141544,0.10310237,0.02498032,0.17473117,0.82877013,3.92712499,0.10046970,0.93802086
-0.03901951,5.01533111,0.38084078,0.10372674,0.02473613,0.17343604,0.82956131,3.89057638,0.09794948,0.94785179
-0.03301651,4.99998791,0.37197320,0.10440265,0.02457956,0.17330050,0.83212494,3.86654082,0.09602215,0.96025862
-0.02701351,4.99857824,0.36475505,0.10507006,0.02449888,0.17431191,0.83599651,3.85294420,0.09467478,0.97475023
-0.02101051,5.00813830,0.35907467,0.10566575,0.02447937,0.17643913,0.84065807,3.84739687,0.09388183,0.99074157
-0.01500750,5.02539255,0.35477223,0.10612579,0.02450402,0.17963393,0.84555727,3.84728637,0.09360692,1.00757405
-0.00900450,5.04687848,0.35164758,0.10638811,0.02455433,0.18383246,0.85012782,3.84987747,0.09380494,1.02453912
-0.00300150,5.06907621,0.34946934,0.10639492,0.02461122,0.18895680,0.85381029,3.85241501,0.09442426,1.04090400
0.00300150,5.08853730,0.34798510,0.10609504,0.02465580,0.19491634,0.85607267,3.85222546,0.09540897,1.05593854
0.00900450,5.10200753,0.34693217,0.10544589,0.02467021,0.20160911,0.85642950,3.84681293,0.09670107,1.06894205
0.01500750,5.10653873,0.34604836,0.10441515,0.02463839,0.20892299,0.85445909,3.83394572,0.09824245,1.07926903
0.02101051,5.09958540,0.34508241,0.10298195,0.02454668,0.21673673,0.84981800,3.81173024,0.09997656,1.08635278
0.02701351,5.07908251,0.34380371,0.10113760,0.02438434,0.22492093,0.84225227,3.77866960,0.10184992,1.08972584
0.03301651,5.04350227,0.34201078,0.09888588,0.02414393,0.23333899,0.83160503,3.73370495,0.10381308,1.08903655
0.03901951,4.99188809,0.33953839,0.09624277,0.02382151,0.24184808,0.81782026,3.67623858,0.10582141,1.08406105
0.04502251,4.92386563,0.33626293,0.09323577,0.02341669,0.25030030,0.80094272,3.60613854,0.10783539,1.07471029
0.05102551,4.83963145,0.33210607,0.08990287,0.02293255,0.25854403,0.78111405,3.52372544,0.10982072,1.06103192
0.05702851,4.73992092,0.32703645,0.08629109,0.02237532,0.26642559,0.75856557,3.42974277,0.11174804,1.04320706
0.06303152,4.62595804,0.32106964,0.08245491,0.02175412,0.27379128,0.73360795,3.32531299,0.11359252,1.02154220
0.06903452,4.49939013,0.31426627,0.07845438,0.02108037,0.28048975,0.70661851,3.21188175,0.11533328,0.99645685
0.07503752,4.36221132,0.30672867,0.07435331,0.02036732,0.28637476,0.67802673,3.09115343,0.11695274,0.96846747
0.08104052,4.21667856,0.29859616,0.07021735,0.01962943,0.29130824,0.64829859,2.96502122,0.11843599,0.93816851
0.08704352,4.06522443,0.29003928,0.06611219,0.01888173,0.29516361,0.61792056,2.83549489,0.11977012,0.90621168
0.09304652,3.91037049,0.28125327,0.06210197,0.01813926,0.29782913,0.58738380,2.70462958,0.12094373,0.87328410
0.09904952,3.75464475,0.27245105,0.05824775,0.01741652,0.29921128,0.55716929,2.57445842,0.12194658,0.84008654
0.10505253,3.60050655,0.26385605,0.05460636,0.01672691,0.29923790,0.52773442,2.44693153,0.12276930,0.80731253
0.11105553,3.45028098,0.25569515,0.05122941,0.01608240,0.29786093,0.49950144,2.32386342,0.12340334,0.77562927
0.11705853,3.30610501,0.24819184,0.04816254,0.01549315,0.29505864,0.47284809,2.20689034,0.12384106,0.74566077
0.12306153,3.16988609,0.24155993,0.04544502,0.01496732,0.29083716,0.44810067,2.09743826,0.12407589,0.71797403
0.12906453,3.04327368,0.23599793,0.04310946,0.01451094,0.28523120,0.42552954,1.99670200,0.12410270,0.69306830
0.13506753,2.92764330,0.23168403,0.04118179,0.01412790,0.27830389,0.40534704,1.90563507,0.12391810,0.67136770
0.14107054,2.82409229,0.22877190,0.03968133,0.01382000,0.27014571,0.38770758,1.82494948,0.12352089,0.65321708
0.14707354,2.73344566,0.22738723,0.03862104,0.01358714,0.26087260,0.37270974,1.75512443,0.12291244,0.63888094
0.15307654,2.65627048,0.22762496,0.03800781,0.01342752,0.25062310,0.36039989,1.69642224,0.12209697,0.62854503
0.15907954,2.59289666,0.22954723,0.03784279,0.01333786,0.23955495,0.35077716,1.64891001,0.12108188,0.62232017
0.16508254,2.54344229,0.23318195,0.03812173,0.01331375,0.22784101,0.34379910,1.61248513,0.11987785,0.62024778
0.17108554,2.50784156,0.23852194,0.03883534,0.01334994,0.21566488,0.33938786,1.58690310,0.11849887,0.62230670
0.17708854,2.48587341,0.24552471,0.03996953,0.01344063,0.20321622,0.33743637,1.57180586,0.11696218,0.62842060
0.18309155,2.47718963,0.25411278,0.04150572,0.01357977,0.19068621,0.33781430,1.56674946,0.11528806,0.63846573
0.18909455,2.48134121,0.26417454,0.04342106,0.01376137,0.17826309,0.34037347,1.57122987,0.11349952,0.65227848
0.19509755,2.49780212,0.27556587,0.04568862,0.01397971,0.16612808,0.34495262,1.58470610,0.11162194,0.66966255
0.20110055,2.52599021,0.28811230,0.04827762,0.01422959,0.15445186,0.35138131,1.60662016,0.10968266,0.69039558
0.20710355,2.56528504,0.30161202,0.05115363,0.01450650,0.14339154,0.35948308,1.63641350,0.10771050,0.71423496
0.21310655,2.61504275,0.31583965,0.05427886,0.01480679,0.13308835,0.36907776,1.67354007,0.10573537,0.74092311
0.21910955,2.67460838,0.33055076,0.05761247,0.01512778,0.12366605,0.37998311,1.71747599,0.10378786,0.77019202
0.22511256,2.74332581,0.34548729,0.06111100,0.01546786,0.11522989,0.39201591,1.76772621,0.10189890,0.80176724
0.23111556,2.82054587,0.36038361,0.06472885,0.01582656,0.10786628,0.40499261,1.82382847,0.10009947,0.83537144
0.23711856,2.90563274,0.37497323,0.06841893,0.01620457,0.10164298,0.41872974,1.88535489,0.09842041,0.87072759
0.24312156,2.99796891,0.38899593,0.07213332,0.01660375,0.09660964,0.43304423,1.95191149,0.09689220,0.90756188
0.24912456,3.09695857,0.40220514,0.07582408,0.01702712,0.09279876,0.44775375,2.02313584,0.09554488,0.94560628
0.25512756,3.20202935,0.41437514,0.07944410,0.01747876,0.09022672,0.46267721,2.09869308,0.09440788,0.98460082
0.26113057,3.31263203,0.42530792,0.08294796,0.01796371,0.08889504,0.47763537,2.17827012,0.09350984,1.02429546
0.26713357,3.42823784,0.43483926,0.08629283,0.01848784,0.08879146,0.49245177,2.26156834,0.09287837,1.06445142
0.27313657,3.54833291,0.44284374,0.08943926,0.01905759,0.08989102,0.50695374,2.34829449,0.09253973,1.10484183
0.27913957,3.67240964,0.44923831,0.09235198,0.01967973,0.09215694,0.52097372,2.43815000,0.09251825,1.14525162
0.28514257,3.79995464,0.45398432,0.09500048,0.02036105,0.09554127,0.53435048,2.53081859,0.09283573,1.18547642
0.29114557,3.93043344,0.45708762,0.09735952,0.02110797,0.09998537,0.54693055,2.62595258,0.09351060,1.22532051
0.29714857,4.06327225,0.45859681,0.09940939,0.02192611,0.10542017,0.55856943,2.72315812,0.09455691,1.26459378
0.30315158,4.19783745,0.45859965,0.10113607,0.02281990,0.11176632,0.56913276,2.82197999,0.09598327,1.30310782
0.30915458,4.33341390,0.45721763,0.10253106,0.02379204,0.11893418,0.57849726,2.92188658,0.09779158,1.34067122
0.31515758,4.46918335,0.45459916,0.10359119,0.02484312,0.12682390,0.58655148,3.02225602,0.09997590,1.37708450
0.32116058,4.60420457,0.45091150,0.10431807,0.02597119,0.13532547,0.59319627,3.12236449,0.10252126,1.41213491
0.32716358,4.73739693,0.44633201,0.10471758,0.02717136,0.14431907,0.59834513,3.22137771,0.10540274,1.44559156
0.33316658,4.86752930,0.44103911,0.10479909,0.02843559,0.15367553,0.60192427,3.31834675,0.10858470,1.47720133
0.33916958,4.99321584,0.43520346,0.10457472,0.02975253,0.16325721,0.60387269,3.41220910,0.11202045,1.50668598
0.34517259,5.11292029,0.42897989,0.10405855,0.03110747,0.17291930,0.60414218,3.50179579,0.11565226,1.53374092
0.35117559,5.22496969,0.42250041,0.10326581,0.03248253,0.18251147,0.60269726,3.58584518,0.11941196,1.55803594
0.35717859,5.32757842,0.41586885,0.10221219,0.03385698,0.19187997,0.59951541,3.66302350,0.12322196,1.57921828
0.36318159,5.41888226,0.40915731,0.10091327,0.03520766,0.20087029,0.59458729,3.73195212,0.12699692,1.59691796
0.36918459,5.49698223,0.40240454,0.09938396,0.03650969,0.20933003,0.58791724,3.79124095,0.13064586,1.61075557
0.37518759,5.55999687,0.39561647,0.09763826,0.03773723,0.21711221,0.57952396,3.83952690,0.13407477,1.62035227
0.38119060,5.60612107,0.38876869,0.09568904,0.03886440,0.22407880,0.56944134,3.87551631,0.13718960,1.62534162
0.38719360,5.63368942,0.38181071,0.09354806,0.03986625,0.23010434,0.55771950,3.89802941,0.13989952,1.62538286
0.39319660,5.64124108,0.37467172,0.09122612,0.04071983,0.23507949,0.54442576,3.90604528,0.14212024,1.62017512
0.39919960,5.62758337,0.36726754,0.08873331,0.04140519,0.23891457,0.52964572,3.89874497,0.14377743,1.60947169
0.40520260,5.59185099,0.35950819,0.08607940,0.04190642,0.24154260,0.51348407,3.87555100,0.14480985,1.59309392
0.41120560,5.53355791,0.35130577,0.08327427,0.04221246,0.24292206,0.49606522,3.83616119,0.14517217,1.57094373
0.41720860,5.45263912,0.34258203,0.08032837,0.04231792,0.24303898,0.47753354,3.78057519,0.14483732,1.54301427
0.42321161,5.34948014,0.33327543,0.07725318,0.04222363,0.24190841,0.45805312,3.70911210,0.14379826,1.50939803
0.42921461,5.22493239,0.32334705,0.07406158,0.04193699,0.23957503,0.43780698,3.62241844,0.14206900,1.47029182
0.43521761,5.08031336,0.31278522,0.07076823,0.04147211,0.23611308,0.41699571,3.52146560,0.13968492,1.42599841
0.44122061,4.91739135,0.30160870,0.06738973,0.04084972,0.23162535,0.39583544,3.40753688,0.13670227,1.37692447
0.44722361,4.73835494,0.28986815,0.06394475,0.04009680,0.22624135,0.37455517,3.28220431,0.13319699,1.32357490
0.45322661,4.54576838,0.27764591,0.06045396,0.03924604,0.22011473,0.35339360,3.14729625,0.12926269,1.26654369
0.45922961,4.34251449,0.26505433,0.05693986,0.03833503,0.21342003,0.33259539,3.00485688,0.12500815,1.20650150
0.46523262,4.13172738,0.25223261,0.05342648,0.03740531,0.20634870,0.31240698,2.85709909,0.12055423,1.14418068
0.47123562,3.91671746,0.23934243,0.04993896,0.03650130,0.19910482,0.29307220,2.70635274,0.11603036,1.08035800
0.47723862,3.70089168,0.22656273,0.04650301,0.03566902,0.19190031,0.27482766,2.55500994,0.11157087,1.01583609
0.48324162,3.48767184,0.21408380,0.04314437,0.03495487,0.18495006,0.25789815,2.40546948,0.10731114,0.95142399
0.48924462,3.28041392,0.20210113,0.03988819,0.03440435,0.17846701,0.24249216,2.26008227,0.10338382,0.88791789
0.49524762,3.08233098,0.19080915,0.03675841,0.03406072,0.17265727,0.22879761,2.12109939,0.09991522,0.82608244
0.50125063,2.89642213,0.18039530,0.03377718,0.03396385,0.16771555,0.21697807,1.99062436,0.09702197,0.76663347
0.50725363,2.72540940,0.17103448,0.03096434,0.03414905,0.16382087,0.20716936,1.87057079,0.09480801,0.71022269
0.51325663,2.57168402,0.16288421,0.02833699,0.03464611,0.16113279,0.19947676,1.76262630,0.09336209,0.65742470
0.51925963,2.43726320,0.15608057,0.02590912,0.03547837,0.15978810,0.19397286,1.66822339,0.09275576,0.60872668
0.52526263,2.32375780,0.15073492,0.02369138,0.03666209,0.15989815,0.19069606,1.58851732,0.09304178,0.56452102
0.53126563,2.23235120,0.14693156,0.02169097,0.03820592,0.16154672,0.18964981,1.52437133,0.09425319,0.52510089
0.53726863,2.16378874,0.14472620,0.01991166,0.04011052,0.16478857,0.19080255,1.47634859,0.09640283,0.49065861
0.54327164,2.11837750,0.14414527,0.01835386,0.04236849,0.16964856,0.19408829,1.44471075,0.09948329,0.46128688
0.54927464,2.09599520,0.14518586,0.01701490,0.04496436,0.17612136,0.19940792,1.42942244,0.10346744,0.43698243
0.55527764,2.09610744,0.14781643,0.01588925,0.04787485,0.18417172,0.20663113,1.43016096,0.10830923,0.41765181
0.56128064,2.11779208,0.15197788,0.01496898,0.05106933,0.19373525,0.21559894,1.44633078,0.11394494,0.40311908
0.56728364,2.15976964,0.15758516,0.01424410,0.05451032,0.20471961,0.22612669,1.47708192,0.12029469,0.39313486
0.57328664,2.22043861,0.16452918,0.01370305,0.05815431,0.21700616,0.23800762,1.52133182,0.12726418,0.38738652
0.57928964,2.29791470,0.17267892,0.01333314,0.06195263,0.23045197,0.25101674,1.57779007,0.13474668,0.38550897
0.58529265,2.39007313,0.18188387,0.01312095,0.06585245,0.24489208,0.26491508,1.64498546,0.14262512,0.38709596
0.59129565,2.49459308,0.19197649,0.01305280,0.06979786,0.26014213,0.27945418,1.72129518,0.15077434,0.39171126
0.59729865,2.60900358,0.20277490,0.01311504,0.07373109,0.27600112,0.29438071,1.80497540,0.15906338,0.39889976
0.60330165,2.73073026,0.21408569,0.01329440,0.07759368,0.29225452,0.30944118,1.89419332,0.16735783,0.40819811
0.60930465,2.85714241,0.22570682,0.01357818,0.08132772,0.30867742,0.32438657,1.98706000,0.17552217,0.41914471
0.61530765,2.98559960,0.23743075,0.01395448,0.08487710,0.32503795,0.33897681,2.08166373,0.18342212,0.43128901
0.62131066,3.11349761,0.24904760,0.01441224,0.08818860,0.34110076,0.35298504,2.17610360,0.19092690,0.44419992
0.62731366,3.23831285,0.26034860,0.01494134,0.09121299,0.35663071,0.36620150,2.26852258,0.19791149,0.45747332
0.63331666,3.35764489,0.27112954,0.01553252,0.09390600,0.37139650,0.37843698,2.35713991,0.20425871,0.47073857
0.63931966,3.46925641,0.28119448,0.01617739,0.09622915,0.38517445,0.38952572,2.44028185,0.20986122,0.48366403
0.64532266,3.57110996,0.29035938,0.01686828,0.09815038,0.39775220,0.39932779,2.51641049,0.21462340,0.49596164
0.65132566,3.66140090,0.29845585,0.01759818,0.09964456,0.40893236,0.40773081,2.58414988,0.21846294,0.50739040
0.65732866,3.73858602,0.30533478,0.01836058,0.10069380,0.41853598,0.41465098,2.64230874,0.22131233,0.51775898
0.66333167,3.80140709,0.31086977,0.01914940,0.10128754,0.42640590,0.42003357,2.68989946,0.22312004,0.52692740
0.66933467,3.84890903,0.31496029,0.01995891,0.10142247,0.43240963,0.42385272,2.72615266,0.22385142,0.53480771
0.67533767,3.88045219,0.31753442,0.02078367,0.10110229,0.43644200,0.42611066,2.75052708,0.22348934,0.54136398
0.68134067,3.89571851,0.31855108,0.02161854,0.10033732,0.43842725,0.42683651,2.76271451,0.22203447,0.54661137
0.68734367,3.89471149,0.31800154,0.02245874,0.09914392,0.43832059,0.42608460,2.76263965,0.21950518,0.55061449
0.69334667,3.87774980,0.31591025,0.02329995,0.09754382,0.43610916,0.42393249,2.75045503,0.21593717,0.55348506
0.69934967,3.84545498,0.31233486,0.02413842,0.09556346,0.43181231,0.42047877,2.72653117,0.21138268,0.55537888
0.70535268,3.79873327,0.30736528,0.02497122,0.09323313,0.42548119,0.41584068,2.69144237,0.20590937,0.55649213
0.71135568,3.73875222,0.30112196,0.02579639,0.09058618,0.41719767,0.41015173,2.64594859,0.19959887,0.55705707
0.71735868,3.66691253,0.29375328,0.02661321,0.08765829,0.40707250,0.40355923,2.59097408,0.19254508,0.55733711
0.72336168,3.58481583,0.28543209,0.02742237,0.08448666,0.39524290,0.39622198,2.52758333,0.18485216,0.55762123
0.72936468,3.49422916,0.27635169,0.02822623,0.08110934,0.38186954,0.38830794,2.45695512,0.17663238,0.55821789
0.73536768,3.39704688,0.26672110,0.02902889,0.07756462,0.36713302,0.37999203,2.38035531,0.16800378,0.55944827
0.74137069,3.29525081,0.25676009,0.02983633,0.07389048,0.35122997,0.37145402,2.29910914,0.15908789,0.56163902
0.74737369,3.19086959,0.24669391,0.03065639,0.07012419,0.33436889,0.36287644,2.21457360,0.15000725,0.56511451
0.75337669,3.08593781,0.23674805,0.03149873,0.06630191,0.31676582,0.35444256,2.12811051,0.14088325,0.57018868
0.75937969,2.98245611,0.22714323,0.03237460,0.06245847,0.29863999,0.34633436,2.04106089,0.13183387,0.57715668
0.76538269,2.88235270,0.21809075,0.03329660,0.05862713,0.28020960,0.33873052,1.95472098,0.12297181,0.58628634
0.77138569,2.78744738,0.20978841,0.03427835,0.05483952,0.26168784,0.33180435,1.87032046,0.11440274,0.59780980
0.77738869,2.69941869,0.20241718,0.03533401,0.05112549,0.24327915,0.32572174,1.78900306,0.10622393,0.61191552
0.78339170,2.61977486,0.19613870,0.03647785,0.04751313,0.22517602,0.32063915,1.71180995,0.09852315,0.62874092
0.78939470,2.54982947,0.19109365,0.03772367,0.04402872,0.20755615,0.31670158,1.63966609,0.09137790,0.64836596
0.79539770,2.49068208,0.18740109,0.03908433,0.04069675,0.19058026,0.31404075,1.57336970,0.08485498,0.67080799
0.80140070,2.44320457,0.18515872,0.04057123,0.03753988,0.17439037,0.31277332,1.51358501,0.07901044,0.69601816
0.80740370,2.40803345,0.18444388,0.04219385,0.03457898,0.15910869,0.31299951,1.46083827,0.07388973,0.72387954
0.81340670,2.38556835,0.18531537,0.04395937,0.03183307,0.14483707,0.31480186,1.41551707,0.06952817,0.75420736
0.81940970,2.37597666,0.18781578,0.04587238,0.02931928,0.13165696,0.31824446,1.37787294,0.06595165,0.78675128
0.82541271,2.37920434,0.19197417,0.04793474,0.02705282,0.11962992,0.32337250,1.34802686,0.06317747,0.82119994
0.83141571,2.39499228,0.19780896,0.05014545,0.02504682,0.10879848,0.33021228,1.32597778,0.06121532,0.85718763
0.83741871,2.42289785,0.20533072,0.05250080,0.02331228,0.09918752,0.33877154,1.31161355,0.06006831,0.89430299
0.84342171,2.46232071,0.21454477,0.05499448,0.02185793,0.09080583,0.34904027,1.30472405,0.05973401,0.93209950
0.84942471,2.51253217,0.22545328,0.05761787,0.02069002,0.08364804,0.36099170,1.30501608,0.06020546,0.97010756
0.85542771,2.57270678,0.23805686,0.06036040,0.01981221,0.07769674,0.37458361,1.31212944,0.06147204,1.00784752
0.86143072,2.64195524,0.25235532,0.06320995,0.01922531,0.07292468,0.38975978,1.32565376,0.06352033,1.04484358
0.86743372,2.71935738,0.26834782,0.06615333,0.01892716,0.06929711,0.40645149,1.34514558,0.06633467,1.08063772
0.87343672,2.80399407,0.28603221,0.06917666,0.01891235,0.06677406,0.42457908,1.37014508,0.06989767,1.11480344
0.87943972,2.89497695,0.30540361,0.07226590,0.01917212,0.06531269,0.44405330,1.40019200,0.07419048,1.14695862
0.88544272,2.99147509,0.32645253,0.07540718,0.01969415,0.06486941,0.46477670,1.43484040,0.07919293,1.17677722
0.89144572,3.09273774,0.34916250,0.07858719,0.02046246,0.06540194,0.48664477,1.47367164,0.08488347,1.20399922
0.89744872,3.19811247,0.37350746,0.08179349,0.02145734,0.06687112,0.50954689,1.51630557,0.09123900,1.22843857
0.90345173,3.30705834,0.39944925,0.08501470,0.02265537,0.06924245,0.53336729,1.56240929,0.09823462,1.24998877
0.90945473,3.41915371,0.42693519,0.08824071,0.02402956,0.07248729,0.55798573,1.61170369,0.10584322,1.26862593
0.91545773,3.53409870,0.45589619,0.09146279,0.02554948,0.07658375,0.58327823,1.66396723,0.11403514,1.28440916
0.92146073,3.65171230,0.48624543,0.09467364,0.02718167,0.08151708,0.60911774,1.71903721,0.12277769,1.29747830
0.92746373,3.77192425,0.51787771,0.09786746,0.02889003,0.08727967,0.63537483,1.77680837,0.13203479,1.30804897
0.93346673,3.89476223,0.55066966,0.10103990,0.03063641,0.09387053,0.66191840,1.83722883,0.14176657,1.31640521
0.93946973,4.02033452,0.58448069,0.10418810,0.03238134,0.10129429,0.68861651,1.90029357,0.15192906,1.32288987
0.94547274,4.14880889,0.61915465,0.10731058,0.03408475,0.10955969,0.71533718,1.96603549,0.16247386,1.32789317
0.95147574,4.28038817,0.65452205,0.11040723,0.03570694,0.11867764,0.74194924,2.03451442,0.17334799,1.33183972
0.95747874,4.41528336,0.69040268,0.11347918,0.03720945,0.12865884,0.76832305,2.10580419,0.18449361,1.33517456
0.96348174,4.55368503,0.72660841,0.11652875,0.03855609,0.13951110,0.79433127,2.17997832,0.19584798,1.33834875
0.96948474,4.69573393,0.76294583,0.11955918,0.03971384,0.15123646,0.81984929,2.25709470,0.20734329,1.34180495
0.97548774,4.84149200,0.79921873,0.12257454,0.04065380,0.16382812,0.84475557,2.33717980,0.21890665,1.34596362
0.98149075,4.99091464,0.83522997,0.12557935,0.04135196,0.17726758,0.86893163,2.42021316,0.23046011,1.35121039
0.98749375,5.14382577,0.87078283,0.12857832,0.04178991,0.19152187,0.89226186,2.50611272,0.24192072,1.35788507
0.99349675,5.29989667,0.90568164,0.13157590,0.04195532,0.20654124,0.91463305,2.59472188,0.25320074,1.36627258
0.99949975,5.45862997,0.93973175,0.13457587,0.04184233,0.22225740,0.93593374,2.68579893,0.26420794,1.37659640
1.00550275,5.61934979,0.97273901,0.13758077,0.04145156,0.23858241,0.95605358,2.77900954,0.27484617,1.38901450
1.01150575,5.78119913,1.00450884,0.14059143,0.04079010,0.25540846,0.97488263,2.87392307,0.28501604,1.40361784
1.01750875,5.94314499,1.03484520,0.14360642,0.03987115,0.27260852,0.99231092,2.97001292,0.29461594,1.42043150
1.02351176,6.10399175,1.06354979,0.14662158,0.03871350,0.29003789,1.00822831,3.06666145,0.30354335,1.43941808
1.02951476,6.26240268,1.09042164,0.14962955,0.03734087,0.30753675,1.02252481,3.16316933,0.31169645,1.46048300
1.03551776,6.41692893,1.11525757,0.15261950,0.03578101,0.32493345,1.03509150,3.25876911,0.31897602,1.48348136
1.04152076,6.56604529,1.13785360,0.15557689,0.03406480,0.34204867,1.04582192,3.35264264,0.32528764,1.50822565
1.04752376,6.70819100,1.15800763,0.15848349,0.03222521,0.35869993,1.05461424,3.44394149,0.33054409,1.53449384
1.05352676,6.84181400,1.17552332,0.16131744,0.03029627,0.37470661,1.06137389,3.53180946,0.33466790,1.56203720
1.05952976,6.96541645,1.19021522,0.16405362,0.02831203,0.38989492,1.06601659,3.61540609,0.33759393,1.59058727
1.06553277,7.07759930,1.20191500,0.16666412,0.02630564,0.40410273,1.06847178,3.69392990,0.33927183,1.61986172
1.07153577,7.17710353,1.21047848,0.16911885,0.02430844,0.41718403,1.06868601,3.76664024,0.33966834,1.64956855
1.07753877,7.26284618,1.21579311,0.17138636,0.02234926,0.42901261,1.06662620,3.83287649,0.33876913,1.67940872
1.08354177,7.33394905,1.21778542,0.17343469,0.02045380,0.43948503,1.06228253,3.89207381,0.33658023,1.70907701
1.08954477,7.38975905,1.21642802,0.17523233,0.01864418,0.44852248,1.05567063,3.94377453,0.33312881,1.73826165
1.09554777,7.42985900,1.21174562,0.17674918,0.01693869,0.45607165,1.04683310,3.98763492,0.32846329,1.76664277
1.10155078,7.45406898,1.20381949,0.17795744,0.01535163,0.46210454,1.03583991,4.02342700,0.32265274,1.79389044
1.10755378,7.46243838,1.19279011,0.17883255,0.01389335,0.46661720,1.02278789,4.05103584,0.31578548,1.81966278
1.11355678,7.45522976,1.17885752,0.17935393,0.01257039,0.46962771,1.00779916,4.07045263,0.30796703,1.84360488
1.11955978,7.43289591,1.16227929,0.17950561,0.01138572,0.47117328,0.99101857,4.08176452,0.29931739,1.86534907
1.12556278,7.39605193,1.14336588,0.17927670,0.01033912,0.47130705,0.97261027,4.08514188,0.28996782,1.88451713
1.13156578,7.34544446,1.12247363,0.17866174,0.00942752,0.47009455,0.95275370,4.08082436,0.28005721,1.90072484
1.13756878,7.28192009,1.09999540,0.17766084,0.00864551,0.46761013,0.93163900,4.06910654,0.26972823,1.91358901
1.14357179,7.20639492,1.07634941,0.17627960,0.00798574,0.46393369,0.90946229,4.05032435,0.25912347,1.92273709
1.14957479,7.11982715,1.05196654,0.17452895,0.00743941,0.45914779,0.88642101,4.02484303,0.24838164,1.92781899
1.15557779,7.02319389,1.02727682,0.17242480,0.00699669,0.45333535,0.86270944,3.99304730,0.23763413,1.92852071
1.16158079,6.91747327,1.00269557,0.16998758,0.00664715,0.44657807,0.83851478,3.95533414,0.22700190,1.92457909
1.16758379,6.80363225,0.97861002,0.16724164,0.00638009,0.43895553,0.81401383,3.91210840,0.21659304,1.91579688
1.17358679,6.68262009,0.95536686,0.16421465,0.00618487,0.43054511,0.78937049,3.86378103,0.20650089,1.90205714
1.17958979,6.55536711,0.93326145,0.16093685,0.00605121,0.42142254,0.76473410,3.81076980,0.19680288,1.88333606
1.18559280,6.42278787,0.91252917,0.15744040,0.00596941,0.41166309,0.74023863,3.75350194,0.18756009,1.85971330
1.19159580,6.28578788,0.89333940,0.15375861,0.00593051,0.40134321,0.71600288,3.69241815,0.17881748,1.83137895
1.19759880,6.14527265,0.87579226,0.14992531,0.00592647,0.39054258,0.69213133,3.62797741,0.17060486,1.79863659
1.20360180,6.00215784,0.85991853,0.14597422,0.00595024,0.37934624,0.66871592,3.56066196,0.16293831,1.76190194
1.20960480,5.85737953,0.84568259,0.14193838,0.00599592,0.36784690,0.64583836,3.49098185,0.15582223,1.72169697
1.21560780,5.71190348,0.83298819,0.13784970,0.00605874,0.35614709,0.62357301,3.41947858,0.14925172,1.67863951
1.22161081,5.56673274,0.82168704,0.13373862,0.00613518,0.34436116,0.60199011,3.34672749,0.14321523,1.63342874
1.22761381,5.42291279,0.81158940,0.12963380,0.00622296,0.33261702,0.58115926,3.27333859,0.13769740,1.58682711
