energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.74137069,3.59866711,-3.59866765,0.00703787,-0.00703787,0.03508351,-0.03508353,0.30551718,-0.30551702,2.81030507,-2.81030547,0.18141735,-0.18141745,0.50026903,-0.50026915,0.01099471,-0.01099471,0.08638855,-0.08638851
-0.73536768,3.56629194,-3.56629238,0.00685143,-0.00685143,0.03496033,-0.03496034,0.31168833,-0.31168818,2.78815281,-2.78815315,0.17826706,-0.17826714,0.49052580,-0.49052589,0.01101535,-0.01101534,0.08836048,-0.08836044
-0.72936468,3.53946698,-3.53946729,0.00672589,-0.00672589,0.03499815,-0.03499816,0.31778064,-0.31778049,2.76863411,-2.76863437,0.17581418,-0.17581426,0.48290800,-0.48290805,0.01107322,-0.01107322,0.09029751,-0.09029747
-0.72336168,3.51899195,-3.51899212,0.00666437,-0.00666437,0.03520352,-0.03520353,0.32376597,-0.32376582,2.75242033,-2.75242050,0.17409240,-0.17409247,0.47749418,-0.47749420,0.01117178,-0.01117178,0.09220448,-0.09220443
-0.71735868,3.50547816,-3.50547818,0.00667091,-0.00667091,0.03558031,-0.03558032,0.32961623,-0.32961609,2.74003881,-2.74003887,0.17312446,-0.17312452,0.47432706,-0.47432704,0.01131523,-0.01131523,0.09408885,-0.09408881
-0.71135568,3.49934871,-3.49934856,0.00675041,-0.00675041,0.03612994,-0.03612994,0.33530521,-0.33530507,2.73187125,-2.73187120,0.17292287,-0.17292291,0.47341446,-0.47341440,0.01150871,-0.01150871,0.09596108,-0.09596104
-0.70535268,3.50084628,-3.50084595,0.00690852,-0.00690852,0.03685162,-0.03685162,0.34081055,-0.34081042,2.72815830,-2.72815814,0.17349065,-0.17349068,0.47473140,-0.47473130,0.01175840,-0.01175839,0.09783484,-0.09783480
-0.69934967,3.51004729,-3.51004679,0.00715156,-0.00715156,0.03774266,-0.03774266,0.34611583,-0.34611571,2.72900959,-2.72900931,0.17482226,-0.17482228,0.47822309,-0.47822295,0.01207154,-0.01207153,0.09972722,-0.09972718
-0.69334667,3.52688083,-3.52688016,0.00748629,-0.00748628,0.03879872,-0.03879871,0.35121247,-0.35121235,2.73441803,-2.73441764,0.17690453,-0.17690454,0.48380844,-0.48380825,0.01245643,-0.01245642,0.10165875,-0.10165870
-0.68734367,3.55115070,-3.55114986,0.00791970,-0.00791969,0.04001402,-0.04001401,0.35610140,-0.35610128,2.74427713,-2.74427663,0.17971752,-0.17971752,0.49138394,-0.49138372,0.01292224,-0.01292223,0.10365326,-0.10365321
-0.68134067,3.58255875,-3.58255775,0.00845876,-0.00845875,0.04138156,-0.04138155,0.36079438,-0.36079427,2.75839998,-2.75839937,0.18323527,-0.18323525,0.50082755,-0.50082729,0.01347881,-0.01347879,0.10573757,-0.10573752
-0.67533767,3.62072782,-3.62072666,0.00911011,-0.00911010,0.04289329,-0.04289327,0.36531477,-0.36531466,2.77653850,-2.77653780,0.18742638,-0.18742635,0.51200230,-0.51200201,0.01413628,-0.01413626,0.10794090,-0.10794084
-0.66933467,3.66522265,-3.66522134,0.00987969,-0.00987967,0.04454015,-0.04454014,0.36969769,-0.36969758,2.79840176,-2.79840097,0.19225444,-0.19225440,0.52475944,-0.52475911,0.01490473,-0.01490470,0.11029400,-0.11029394
-0.66333167,3.71556745,-3.71556600,0.01077238,-0.01077236,0.04631219,-0.04631217,0.37398954,-0.37398943,2.82367213,-2.82367125,0.19767820,-0.19767815,0.53894091,-0.53894055,0.01579359,-0.01579356,0.11282814,-0.11282807
-0.65732866,3.77125918,-3.77125761,0.01179161,-0.01179159,0.04819847,-0.04819845,0.37824676,-0.37824665,2.85201848,-2.85201754,0.20365160,-0.20365153,0.55438108,-0.55438070,0.01681117,-0.01681114,0.11557379,-0.11557372
-0.65132566,3.83177581,-3.83177412,0.01293897,-0.01293894,0.05018707,-0.05018704,0.38253395,-0.38253384,2.88310576,-2.88310474,0.21012355,-0.21012347,0.57090766,-0.57090725,0.01796404,-0.01796400,0.11855913,-0.11855905
-0.64532266,3.89657949,-3.89657770,0.01421377,-0.01421374,0.05226498,-0.05226495,0.38692128,-0.38692116,2.91660054,-2.91659947,0.21703771,-0.21703762,0.58834184,-0.58834140,0.01925639,-0.01925635,0.12180842,-0.12180834
-0.63931966,3.96511485,-3.96511297,0.01561273,-0.01561271,0.05441801,-0.05441798,0.39148140,-0.39148128,2.95217270,-2.95217159,0.22433208,-0.22433198,0.60649777,-0.60649731,0.02068952,-0.02068948,0.12534035,-0.12534026
-0.63331666,4.03680300,-4.03680103,0.01712965,-0.01712962,0.05663067,-0.05663064,0.39628590,-0.39628577,2.98949337,-2.98949222,0.23193865,-0.23193854,0.62518165,-0.62518118,0.02226126,-0.02226122,0.12916633,-0.12916622
-0.62731366,4.11103230,-4.11103027,0.01875512,-0.01875509,0.05888608,-0.05888605,0.40140144,-0.40140129,3.02822968,-3.02822849,0.23978310,-0.23978298,0.64419051,-0.64419003,0.02396555,-0.02396550,0.13328894,-0.13328883
-0.62131066,4.18714723,-4.18714516,0.02047643,-0.02047640,0.06116597,-0.06116593,0.40688587,-0.40688571,3.06803722,-3.06803602,0.24778467,-0.24778455,0.66331106,-0.66331058,0.02579208,-0.02579203,0.13770058,-0.13770046
-0.61530765,4.26443665,-4.26443456,0.02227747,-0.02227744,0.06345060,-0.06345057,0.41278440,-0.41278423,3.10855112,-3.10854991,0.25585626,-0.25585613,0.68231889,-0.68231841,0.02772617,-0.02772611,0.14238236,-0.14238223
-0.60930465,4.34212315,-4.34212104,0.02413882,-0.02413878,0.06571893,-0.06571889,0.41912602,-0.41912584,3.14937658,-3.14937537,0.26390477,-0.26390464,0.70097827,-0.70097779,0.02974864,-0.02974858,0.14730340,-0.14730327
-0.60330165,4.41935487,-4.41935278,0.02603796,-0.02603792,0.06794871,-0.06794868,0.42592048,-0.42592028,3.19008026,-3.19007908,0.27183188,-0.27183176,0.71904280,-0.71904233,0.03183607,-0.03183601,0.15242056,-0.15242043
-0.59729865,4.49520126,-4.49519921,0.02794962,-0.02794958,0.07011681,-0.07011678,0.43315581,-0.43315560,3.23018325,-3.23018209,0.27953518,-0.27953506,0.73625717,-0.73625671,0.03396105,-0.03396099,0.15767865,-0.15767851
-0.59129565,4.56865368,-4.56865170,0.02984625,-0.02984621,0.07219951,-0.07219948,0.44079668,-0.44079646,3.26915655,-3.26915544,0.28690966,-0.28690954,0.75236002,-0.75235958,0.03609274,-0.03609268,0.16301114,-0.16301100
-0.58529265,4.63863179,-4.63862991,0.03169864,-0.03169861,0.07417300,-0.07417297,0.44878369,-0.44878346,3.30641988,-3.30641883,0.29384967,-0.29384956,0.76708811,-0.76708771,0.03819754,-0.03819748,0.16834144,-0.16834130
-0.57928964,4.70399591,-4.70399417,0.03347668,-0.03347664,0.07601390,-0.07601387,0.45703349,-0.45703325,3.34134410,-3.34134313,0.30025121,-0.30025111,0.78018158,-0.78018121,0.04023997,-0.04023991,0.17358462,-0.17358449
-0.57328664,4.76356539,-4.76356381,0.03515011,-0.03515008,0.07769986,-0.07769984,0.46543999,-0.46543975,3.37325758,-3.37325672,0.30601445,-0.30601436,0.79139019,-0.79138986,0.04218359,-0.04218353,0.17864961,-0.17864948
-0.56728364,4.81614238,-4.81614099,0.03668944,-0.03668941,0.07921023,-0.07921021,0.47387649,-0.47387625,3.40145640,-3.40145566,0.31104650,-0.31104642,0.80048031,-0.80048004,0.04399208,-0.04399202,0.18344173,-0.18344162
-0.56128064,4.86054017,-4.86053901,0.03806684,-0.03806681,0.08052669,-0.08052667,0.48219868,-0.48219844,3.42521806,-3.42521745,0.31526421,-0.31526414,0.80724231,-0.80724209,0.04563035,-0.04563030,0.18786554,-0.18786544
-0.55527764,4.89561479,-4.89561389,0.03925699,-0.03925697,0.08163394,-0.08163393,0.49024843,-0.49024820,3.44381812,-3.44381768,0.31859690,-0.31859685,0.81149788,-0.81149771,0.04706565,-0.04706560,0.19182779,-0.19182770
-0.54927464,4.92029840,-4.92029779,0.04023793,-0.04023791,0.08252024,-0.08252024,0.49785829,-0.49785807,3.45654917,-3.45654890,0.32098887,-0.32098884,0.81310699,-0.81310689,0.04826860,-0.04826856,0.19524043,-0.19524035
-0.54327164,4.93363279,-4.93363249,0.04099177,-0.04099176,0.08317795,-0.08317794,0.50485636,-0.50485616,3.46274099,-3.46274091,0.32240155,-0.32240154,0.81197392,-0.81197389,0.04921420,-0.04921417,0.19802355,-0.19802349
-0.53726863,4.93480129,-4.93480131,0.04150531,-0.04150531,0.08360384,-0.08360384,0.51107156,-0.51107138,3.46178127,-3.46178140,0.32281510,-0.32281511,0.80805208,-0.80805211,0.04988266,-0.04988264,0.20010809,-0.20010805
-0.53126563,4.92315752,-4.92315790,0.04177046,-0.04177046,0.08379940,-0.08379941,0.51633893,-0.51633878,3.45313562,-3.45313598,0.32222949,-0.32222952,0.80134714,-0.80134724,0.05026006,-0.05026004,0.20143815,-0.20143814
-0.52526263,4.89824956,-4.89825029,0.04178448,-0.04178449,0.08377082,-0.08377083,0.52050492,-0.52050480,3.43636620,-3.43636679,0.32066476,-0.32066481,0.79191842,-0.79191859,0.05033885,-0.05033884,0.20197305,-0.20197305
-0.51925963,4.85983828,-4.85983938,0.04155011,-0.04155012,0.08352889,-0.08352891,0.52343229,-0.52343220,3.41114795,-3.41114878,0.31816067,-0.31816074,0.77987821,-0.77987844,0.05011813,-0.05011814,0.20168866,-0.20168868
-0.51325663,4.80790921,-4.80791067,0.04107539,-0.04107541,0.08308873,-0.08308875,0.52500466,-0.52500460,3.37728192,-3.37728298,0.31477549,-0.31477557,0.76538909,-0.76538938,0.04960371,-0.04960372,0.20057841,-0.20057846
-0.50725363,4.74267735,-4.74267916,0.04037336,-0.04037338,0.08246929,-0.08246932,0.52513040,-0.52513039,3.33470506,-3.33470637,0.31058417,-0.31058427,0.74865937,-0.74865972,0.04880792,-0.04880794,0.19865359,-0.19865366
-0.50125063,4.66458508,-4.66458724,0.03946159,-0.03946162,0.08169281,-0.08169284,0.52374585,-0.52374588,3.28349634,-3.28349787,0.30567590,-0.30567602,0.72993684,-0.72993724,0.04774932,-0.04774935,0.19594313,-0.19594322
-0.49524762,4.57429341,-4.57429588,0.03836155,-0.03836158,0.08078406,-0.08078409,0.52081764,-0.52081771,3.22387885,-3.22388062,0.30015120,-0.30015133,0.70950123,-0.70950166,0.04645212,-0.04645215,0.19249285,-0.19249296
-0.48924462,4.47266734,-4.47267011,0.03709788,-0.03709791,0.07976967,-0.07976971,0.51634420,-0.51634431,3.15621828,-3.15622026,0.29411865,-0.29411879,0.68765565,-0.68765613,0.04494555,-0.04494558,0.18836423,-0.18836436
-0.48324162,4.36075633,-4.36075937,0.03569759,-0.03569762,0.07867734,-0.07867737,0.51035631,-0.51035646,3.08101769,-3.08101987,0.28769153,-0.28769168,0.66471776,-0.66471826,0.04326303,-0.04326307,0.18363278,-0.18363292
-0.47723862,4.23977098,-4.23977425,0.03418923,-0.03418927,0.07753510,-0.07753513,0.50291678,-0.50291697,2.99890924,-2.99891160,0.28098457,-0.28098472,0.64101079,-0.64101131,0.04144140,-0.04144144,0.17838605,-0.17838620
-0.47123562,4.11105721,-4.11106067,0.03260208,-0.03260212,0.07637073,-0.07637076,0.49411922,-0.49411945,2.91064309,-2.91064561,0.27411080,-0.27411096,0.61685520,-0.61685573,0.03951994,-0.03951998,0.17272145,-0.17272161
-0.46523262,3.97606917,-3.97607279,0.03096538,-0.03096542,0.07521119,-0.07521122,0.48408599,-0.48408625,2.81707422,-2.81707687,0.26717895,-0.26717911,0.59256127,-0.59256181,0.03753956,-0.03753961,0.16674390,-0.16674406
-0.45922961,3.83634203,-3.83634577,0.02930763,-0.02930767,0.07408229,-0.07408233,0.47296540,-0.47296569,2.71914748,-2.71915024,0.26029126,-0.26029141,0.56842297,-0.56842350,0.03554193,-0.03554198,0.16056343,-0.16056359
-0.45322661,3.69346567,-3.69346947,0.02765603,-0.02765607,0.07300848,-0.07300851,0.46092831,-0.46092862,2.61788158,-2.61788441,0.25354198,-0.25354213,0.54471332,-0.54471384,0.03356869,-0.03356873,0.15429283,-0.15429300
-0.44722361,3.54905986,-3.54906368,0.02603601,-0.02603605,0.07201279,-0.07201282,0.44816410,-0.44816442,2.51435227,-2.51435514,0.24701649,-0.24701663,0.52168147,-0.52168197,0.03166072,-0.03166077,0.14804541,-0.14804557
-0.44122061,3.40475170,-3.40475550,0.02447093,-0.02447097,0.07111694,-0.07111696,0.43487633,-0.43487667,2.40967528,-2.40967817,0.24079107,-0.24079120,0.49955139,-0.49955187,0.02985757,-0.02985761,0.14193282,-0.14193298
-0.43521761,3.26215523,-3.26215897,0.02298187,-0.02298190,0.07034158,-0.07034160,0.42127806,-0.42127841,2.30498920,-2.30499207,0.23493327,-0.23493338,0.47852212,-0.47852257,0.02819688,-0.02819691,0.13606324,-0.13606339
-0.42921461,3.12285343,-3.12285705,0.02158757,-0.02158760,0.06970662,-0.06970664,0.40758704,-0.40758738,2.20143861,-2.20144143,0.22950273,-0.22950283,0.45876933,-0.45876974,0.02671394,-0.02671397,0.13053963,-0.13053977
-0.42321161,2.98838216,-2.98838563,0.02030449,-0.02030452,0.06923156,-0.06923157,0.39402081,-0.39402115,2.10015744,-2.10016019,0.22455240,-0.22455249,0.44044782,-0.44044820,0.02544138,-0.02544140,0.12545834,-0.12545847
-0.41720860,2.86021579,-2.86021908,0.01914691,-0.01914693,0.06893585,-0.06893585,0.38079205,-0.38079237,2.00225298,-2.00225561,0.22012985,-0.22012993,0.42369474,-0.42369508,0.02440879,-0.02440881,0.12090791,-0.12090802
-0.41120560,2.73975393,-2.73975698,0.01812709,-0.01812712,0.06883913,-0.06883913,0.36810397,-0.36810428,1.90879012,-1.90879261,0.21627871,-0.21627877,0.40863292,-0.40863322,0.02364253,-0.02364255,0.11696810,-0.11696820
-0.40520260,2.62830860,-2.62831140,0.01725554,-0.01725556,0.06896143,-0.06896142,0.35614619,-0.35614648,1.82077637,-1.82077870,0.21303982,-0.21303985,0.39537406,-0.39537431,0.02316549,-0.02316549,0.11370919,-0.11370927
-0.39919960,2.52709167,-2.52709417,0.01654112,-0.01654113,0.06932313,-0.06932312,0.34509094,-0.34509120,1.73914725,-1.73914939,0.21045216,-0.21045218,0.38402135,-0.38402155,0.02299686,-0.02299686,0.11119143,-0.11119149
-0.39319660,2.43720173,-2.43720392,0.01599128,-0.01599129,0.06994481,-0.06994479,0.33508982,-0.33509005,1.66475242,-1.66475435,0.20855332,-0.20855333,0.37467120,-0.37467135,0.02315196,-0.02315195,0.10946469,-0.10946473
-0.38719360,2.35961060,-2.35961244,0.01561215,-0.01561216,0.07084680,-0.07084677,0.32627117,-0.32627136,1.59834249,-1.59834418,0.20737945,-0.20737943,0.36741384,-0.36741394,0.02364204,-0.02364202,0.10856829,-0.10856831
-0.38119060,2.29514906,-2.29515054,0.01540858,-0.01540859,0.07204865,-0.07204861,0.31873798,-0.31873814,1.54055673,-1.54055818,0.20696459,-0.20696455,0.36233278,-0.36233282,0.02447403,-0.02447400,0.10853092,-0.10853091
-0.37518759,2.24449227,-2.24449338,0.01538409,-0.01538409,0.07356828,-0.07356823,0.31256660,-0.31256672,1.49191194,-1.49191313,0.20733957,-0.20733951,0.35950285,-0.35950284,0.02565036,-0.02565032,0.10937072,-0.10937069
-0.36918459,2.20814503,-2.20814576,0.01554076,-0.01554075,0.07542113,-0.07542107,0.30780600,-0.30780609,1.45279253,-1.45279345,0.20853033,-0.20853025,0.35898721,-0.35898714,0.02716876,-0.02716871,0.11109545,-0.11109540
-0.36318159,2.18642757,-2.18642791,0.01587902,-0.01587901,0.07761905,-0.07761898,0.30447784,-0.30447789,1.42344240,-1.42344306,0.21055585,-0.21055576,0.36083326,-0.36083314,0.02902203,-0.02902198,0.11370276,-0.11370268
-0.35717859,2.17946258,-2.17946253,0.01639740,-0.01639739,0.08016929,-0.08016922,0.30257706,-0.30257707,1.40395871,-1.40395909,0.21342588,-0.21342577,0.36506794,-0.36506776,0.03119796,-0.03119790,0.11718052,-0.11718043
-0.35117559,2.18716416,-2.18716374,0.01709220,-0.01709219,0.08307345,-0.08307337,0.30207321,-0.30207319,1.39428787,-1.39428799,0.21713853,-0.21713841,0.37169252,-0.37169229,0.03367917,-0.03367910,0.12150729,-0.12150718
-0.34517259,2.20922976,-2.20922897,0.01795720,-0.01795718,0.08632650,-0.08632642,0.30291228,-0.30291223,1.39422416,-1.39422403,0.22167801,-0.22167787,0.38067751,-0.38067723,0.03644316,-0.03644308,0.12665278,-0.12665265
-0.33916958,2.24513568,-2.24513456,0.01898327,-0.01898326,0.08991606,-0.08991597,0.30501898,-0.30501890,1.40341109,-1.40341072,0.22701257,-0.22701242,0.39195792,-0.39195758,0.03946235,-0.03946227,0.13257843,-0.13257828
-0.33316658,2.29413707,-2.29413562,0.02015820,-0.02015817,0.09382182,-0.09382172,0.30829948,-0.30829936,1.42134571,-1.42134510,0.23309298,-0.23309282,0.40542930,-0.40542892,0.04270436,-0.04270427,0.13923805,-0.13923789
-0.32716358,2.35527280,-2.35527106,0.02146638,-0.02146636,0.09801528,-0.09801518,0.31264437,-0.31264423,1.44738590,-1.44738508,0.23985153,-0.23985135,0.42094502,-0.42094459,0.04613225,-0.04613216,0.14657853,-0.14657835
-0.32116058,2.42737584,-2.42737384,0.02288882,-0.02288879,0.10245987,-0.10245976,0.31793192,-0.31793176,1.48076074,-1.48075973,0.24720176,-0.24720158,0.43831486,-0.43831440,0.04970509,-0.04970500,0.15454054,-0.15454034
-0.31515758,2.50908905,-2.50908683,0.02440307,-0.02440305,0.10711126,-0.10711116,0.32403129,-0.32403111,1.52058363,-1.52058247,0.25503906,-0.25503888,0.45730541,-0.45730492,0.05337850,-0.05337840,0.16305932,-0.16305911
-0.30915458,2.59888642,-2.59888402,0.02598349,-0.02598346,0.11191820,-0.11191810,0.33080583,-0.33080564,1.56586815,-1.56586685,0.26324194,-0.26324176,0.47764215,-0.47764162,0.05710540,-0.05710530,0.17206552,-0.17206530
-0.30315158,2.69509943,-2.69509689,0.02760150,-0.02760148,0.11682355,-0.11682344,0.33811622,-0.33811602,1.61554606,-1.61554466,0.27167422,-0.27167404,0.49901338,-0.49901284,0.06083689,-0.06083679,0.18148603,-0.18148580
-0.29714857,2.79594783,-2.79594520,0.02922613,-0.02922610,0.12176561,-0.12176551,0.34582339,-0.34582319,1.66848732,-1.66848585,0.28018791,-0.28018773,0.52107594,-0.52107539,0.06452315,-0.06452305,0.19124481,-0.19124458
-0.29114557,2.89957415,-2.89957146,0.03082460,-0.03082457,0.12667978,-0.12667968,0.35379121,-0.35379100,1.72352134,-1.72351982,0.28862666,-0.28862649,0.54346243,-0.54346188,0.06811445,-0.06811435,0.20126379,-0.20126355
-0.28514257,3.00408090,-3.00407821,0.03236315,-0.03236312,0.13150029,-0.13150020,0.36188875,-0.36188854,1.77945918,-1.77945765,0.29682979,-0.29682963,0.56578976,-0.56578921,0.07156220,-0.07156211,0.21146370,-0.21146345
-0.27913957,3.10756942,-3.10756678,0.03380787,-0.03380784,0.13616208,-0.13616199,0.36999227,-0.36999207,1.83511599,-1.83511448,0.30463652,-0.30463638,0.58766869,-0.58766815,0.07481999,-0.07481990,0.22176492,-0.22176468
-0.27313657,3.20817916,-3.20817662,0.03512566,-0.03512564,0.14060267,-0.14060259,0.37798672,-0.37798652,1.88933323,-1.88933178,0.31189038,-0.31189026,0.60871395,-0.60871343,0.07784456,-0.07784448,0.23208839,-0.23208814
-0.26713357,3.30412628,-3.30412388,0.03628524,-0.03628522,0.14476402,-0.14476395,0.38576683,-0.38576664,1.94100010,-1.94099873,0.31844351,-0.31844340,0.62855458,-0.62855410,0.08059678,-0.08059670,0.24235637,-0.24235612
-0.26113057,3.39374038,-3.39373815,0.03725807,-0.03725806,0.14859418,-0.14859413,0.39323786,-0.39323768,1.98907369,-1.98907242,0.32416071,-0.32416063,0.64684399,-0.64684354,0.08304243,-0.08304236,0.25249333,-0.25249309
-0.25512756,3.47549836,-3.47549635,0.03801932,-0.03801931,0.15204886,-0.15204881,0.40031595,-0.40031578,2.03259746,-2.03259633,0.32892310,-0.32892304,0.66326937,-0.66326896,0.08515300,-0.08515294,0.26242678,-0.26242654
-0.24912456,3.54805452,-3.54805275,0.03854863,-0.03854863,0.15509259,-0.15509255,0.40692814,-0.40692798,2.07071775,-2.07071677,0.33263114,-0.33263110,0.67756015,-0.67755979,0.08690620,-0.08690615,0.27208806,-0.27208783
-0.24312156,3.61026608,-3.61026458,0.03883082,-0.03883082,0.15769976,-0.15769974,0.41301212,-0.41301199,2.10269780,-2.10269699,0.33520710,-0.33520709,0.68949506,-0.68949476,0.08828640,-0.08828636,0.28141320,-0.28141298
-0.23711856,3.66121363,-3.66121244,0.03885638,-0.03885638,0.15985525,-0.15985524,0.41851588,-0.41851576,2.12792937,-2.12792875,0.33659670,-0.33659671,0.69890764,-0.69890740,0.08928491,-0.08928487,0.29034373,-0.29034352
-0.23111556,3.70021611,-3.70021523,0.03862175,-0.03862175,0.16155475,-0.16155475,0.42339708,-0.42339698,2.14594158,-2.14594116,0.33677008,-0.33677013,0.70569000,-0.70568981,0.08990003,-0.08990001,0.29882745,-0.29882725
-0.22511256,3.72684001,-3.72683946,0.03812946,-0.03812947,0.16280480,-0.16280481,0.42762249,-0.42762240,2.15640696,-2.15640676,0.33572201,-0.33572208,0.70979469,-0.70979457,0.09013704,-0.09013702,0.30681921,-0.30681903
-0.21910955,3.74090298,-3.74090276,0.03738795,-0.03738796,0.16362252,-0.16362254,0.43116734,-0.43116727,2.15914468,-2.15914469,0.33347138,-0.33347147,0.71123478,-0.71123472,0.09000790,-0.09000789,0.31428165,-0.31428149
-0.21310655,3.74247175,-3.74247185,0.03641126,-0.03641128,0.16403507,-0.16403510,0.43401484,-0.43401479,2.15412094,-2.15412117,0.33006016,-0.33006027,0.71008208,-0.71008208,0.08953092,-0.08953093,0.32118582,-0.32118568
-0.20710355,3.73185476,-3.73185518,0.03521848,-0.03521850,0.16407893,-0.16407897,0.43615568,-0.43615565,2.14144657,-2.14144701,0.32555178,-0.32555192,0.70646372,-0.70646378,0.08873028,-0.08873030,0.32751173,-0.32751161
-0.20110055,3.70958981,-3.70959055,0.03383305,-0.03383308,0.16379893,-0.16379898,0.43758773,-0.43758772,2.12137197,-2.12137262,0.32002919,-0.32002934,0.70055729,-0.70055740,0.08763536,-0.08763538,0.33324877,-0.33324866
-0.19509755,3.67642717,-3.67642820,0.03228196,-0.03228199,0.16324718,-0.16324723,0.43831588,-0.43831589,2.09427939,-2.09428023,0.31359250,-0.31359267,0.69258468,-0.69258484,0.08628005,-0.08628008,0.33839596,-0.33839586
-0.18909455,3.63330866,-3.63330996,0.03059475,-0.03059478,0.16248187,-0.16248193,0.43835197,-0.43835201,2.06067283,-2.06067386,0.30635659,-0.30635678,0.68280502,-0.68280523,0.08470197,-0.08470200,0.34296197,-0.34296190
-0.18309155,3.58134328,-3.58134482,0.02880261,-0.02880264,0.16156603,-0.16156609,0.43771488,-0.43771494,2.02116567,-2.02116686,0.29844848,-0.29844867,0.67150688,-0.67150713,0.08294160,-0.08294165,0.34696501,-0.34696495
-0.17708854,3.52177987,-3.52178162,0.02693734,-0.02693737,0.16056619,-0.16056625,0.43643064,-0.43643071,1.97646620,-1.97646753,0.29000475,-0.29000495,0.65900005,-0.65900033,0.08104141,-0.08104146,0.35043235,-0.35043231
-0.17108554,3.45597753,-3.45597946,0.02503043,-0.02503046,0.15955107,-0.15955113,0.43453256,-0.43453265,1.92736141,-1.92736286,0.28116898,-0.28116919,0.64560719,-0.64560749,0.07904490,-0.07904496,0.35339967,-0.35339964
-0.16508254,3.38537433,-3.38537640,0.02311216,-0.02311220,0.15859022,-0.15859029,0.43206135,-0.43206146,1.87469927,-1.87470083,0.27208923,-0.27208944,0.63165553,-0.63165585,0.07699571,-0.07699576,0.35591011,-0.35591010
-0.15907954,3.31145485,-3.31145701,0.02121088,-0.02121091,0.15775270,-0.15775276,0.42906511,-0.42906524,1.81936985,-1.81937148,0.26291559,-0.26291581,0.61746895,-0.61746929,0.07493668,-0.07493674,0.35801309,-0.35801309
-0.15307654,3.23571736,-3.23571959,0.01935228,-0.01935231,0.15710568,-0.15710574,0.42559908,-0.42559921,1.76228563,-1.76228730,0.25379784,-0.25379805,0.60336051,-0.60336085,0.07290900,-0.07290905,0.35976287,-0.35976288
-0.14707354,3.15964116,-3.15964340,0.01755897,-0.01755900,0.15671317,-0.15671322,0.42172522,-0.42172536,1.70436152,-1.70436322,0.24488311,-0.24488332,0.58962556,-0.58962590,0.07095133,-0.07095139,0.36121698,-0.36121700
-0.14107054,3.08465465,-3.08465688,0.01585011,-0.01585014,0.15663467,-0.15663472,0.41751149,-0.41751165,1.64649496,-1.64649665,0.23631369,-0.23631389,0.57653578,-0.57653611,0.06909907,-0.06909913,0.36243440,-0.36243442
-0.13506753,3.01210500,-3.01210717,0.01424121,-0.01424124,0.15692389,-0.15692393,0.41303080,-0.41303096,1.58954660,-1.58954827,0.22822480,-0.22822499,0.56433386,-0.56433417,0.06738366,-0.06738371,0.36347377,-0.36347380
-0.12906453,2.94322982,-2.94323191,0.01274413,-0.01274415,0.15762748,-0.15762751,0.40835964,-0.40835981,1.53432205,-1.53432367,0.22074248,-0.22074266,0.55322924,-0.55322954,0.06583195,-0.06583200,0.36439150,-0.36439153
-0.12306153,2.87913163,-2.87913360,0.01136713,-0.01136716,0.15878384,-0.15878386,0.40357640,-0.40357657,1.48155516,-1.48155672,0.21398153,-0.21398169,0.54339471,-0.54339498,0.06446578,-0.06446583,0.36523995,-0.36523998
-0.11705853,2.82075566,-2.82075749,0.01011514,-0.01011517,0.16042205,-0.16042206,0.39875946,-0.39875963,1.43189337,-1.43189483,0.20804355,-0.20804370,0.53496396,-0.53496420,0.06330157,-0.06330161,0.36606567,-0.36606570
-0.11105553,2.76887159,-2.76887325,0.00899004,-0.00899006,0.16256083,-0.16256083,0.39398503,-0.39398519,1.38588533,-1.38588670,0.20301517,-0.20301529,0.52803009,-0.52803029,0.06235008,-0.06235012,0.36690796,-0.36690798
-0.10505253,2.72405971,-2.72406119,0.00799103,-0.00799105,0.16520776,-0.16520775,0.38932495,-0.38932511,1.34397147,-1.34397272,0.19896646,-0.19896656,0.52264507,-0.52264524,0.06161638,-0.06161641,0.36779746,-0.36779748
-0.09904952,2.68670191,-2.68670320,0.00711514,-0.00711515,0.16835867,-0.16835865,0.38484447,-0.38484462,1.30647742,-1.30647855,0.19594968,-0.19594976,0.51882011,-0.51882025,0.06109979,-0.06109982,0.36875527,-0.36875528
-0.09304652,2.65697794,-2.65697903,0.00635761,-0.00635762,0.17199729,-0.17199726,0.38060015,-0.38060029,1.27361081,-1.27361181,0.19399838,-0.19399844,0.51652696,-0.51652706,0.06079417,-0.06079418,0.36979217,-0.36979217
-0.08704352,2.63486693,-2.63486782,0.00571242,-0.00571243,0.17609521,-0.17609517,0.37663802,-0.37663815,1.24546126,-1.24546213,0.19312694,-0.19312698,0.51569996,-0.51570003,0.06068812,-0.06068813,0.37090845,-0.37090844
-0.08104052,2.62015448,-2.62015518,0.00517273,-0.00517273,0.18061217,-0.18061212,0.37299213,-0.37299224,1.22200375,-1.22200449,0.19333070,-0.19333072,0.51623910,-0.51623915,0.06076551,-0.06076552,0.37209391,-0.37209390
