energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.63731866,0.56298644,0.00000030,0.00615726,0.11927650,0.24367581,0.00003428,0.37711318,0.05144510,0.08468442
-4.63131566,0.58779435,0.00000022,0.00661115,0.12496789,0.25257740,0.00004232,0.39265978,0.05443042,0.08988748
-4.62531266,0.61220748,0.00000016,0.00712544,0.13050854,0.26122723,0.00005257,0.40737177,0.05753621,0.09533150
-4.61930965,0.63607035,0.00000012,0.00769975,0.13588038,0.26954233,0.00006536,0.42112494,0.06073689,0.10100701
-4.61330665,0.65928308,0.00000009,0.00833401,0.14107764,0.27746467,0.00008107,0.43382929,0.06400900,0.10691332
-4.60730365,0.68179806,0.00000006,0.00902838,0.14610614,0.28496053,0.00010012,0.44542795,0.06733041,0.11305691
-4.60130065,0.70361451,0.00000005,0.00978304,0.15098214,0.29201895,0.00012296,0.45589478,0.07067947,0.11944968
-4.59529765,0.72477091,0.00000004,0.01059800,0.15573062,0.29864905,0.00015008,0.46523061,0.07403418,0.12610693
-4.58929465,0.74533589,0.00000003,0.01147293,0.16038326,0.30487649,0.00018198,0.47345851,0.07737154,0.13304522
-4.58329165,0.76539779,0.00000003,0.01240700,0.16497596,0.31073933,0.00021916,0.48061821,0.08066681,0.14028016
-4.57728864,0.78505353,0.00000003,0.01339862,0.16954626,0.31628329,0.00026210,0.48676007,0.08389315,0.14782407
-4.57128564,0.80439722,0.00000003,0.01444539,0.17413051,0.32155690,0.00031127,0.49193902,0.08702133,0.15568384
-4.56528264,0.82350919,0.00000004,0.01554387,0.17876119,0.32660669,0.00036706,0.49620871,0.09001968,0.16385883
-4.55927964,0.84244595,0.00000006,0.01668949,0.18346428,0.33147261,0.00042980,0.49961630,0.09285435,0.17233901
-4.55327664,0.86123148,0.00000008,0.01787648,0.18825694,0.33618405,0.00049972,0.50219816,0.09548975,0.18110345
-4.54727364,0.87985053,0.00000011,0.01909779,0.19314555,0.34075656,0.00057695,0.50397663,0.09788926,0.19011917
-4.54127064,0.89824400,0.00000015,0.02034510,0.19812432,0.34518944,0.00066145,0.50495809,0.10001620,0.19934045
-4.53526763,0.91630692,0.00000020,0.02160884,0.20317432,0.34946439,0.00075307,0.50513241,0.10183485,0.20870873
-4.52926463,0.93388886,0.00000028,0.02287828,0.20826327,0.35354513,0.00085146,0.50447366,0.10331169,0.21815295
-4.52326163,0.95079707,0.00000038,0.02414166,0.21334591,0.35737816,0.00095612,0.50294207,0.10441671,0.22759063
-4.51725863,0.96680203,0.00000052,0.02538634,0.21836508,0.36089451,0.00106637,0.50048713,0.10512460,0.23692948
-4.51125563,0.98164534,0.00000069,0.02659910,0.22325338,0.36401245,0.00118138,0.49705138,0.10541597,0.24606967
-4.50525263,0.99504950,0.00000092,0.02776635,0.22793545,0.36664095,0.00130019,0.49257498,0.10527841,0.25490660
-4.49924962,1.00672946,0.00000122,0.02887448,0.23233083,0.36868386,0.00142170,0.48700042,0.10470735,0.26333427
-4.49324662,1.01640514,0.00000161,0.02991027,0.23635714,0.37004448,0.00154475,0.48027734,0.10370671,0.27124908
-4.48724362,1.02381482,0.00000210,0.03086122,0.23993366,0.37063041,0.00166816,0.47236710,0.10228921,0.27855395
-4.48124062,1.02872854,0.00000272,0.03171605,0.24298507,0.37035850,0.00179077,0.46324689,0.10047658,0.28516268
-4.47523762,1.03096120,0.00000350,0.03246508,0.24544524,0.36915954,0.00191149,0.45291310,0.09829926,0.29100434
-4.46923462,1.03038472,0.00000447,0.03310067,0.24726086,0.36698267,0.00202938,0.44138391,0.09579603,0.29602757
-4.46323162,1.02693875,0.00000567,0.03361764,0.24839486,0.36379923,0.00214370,0.42870097,0.09301326,0.30020455
-4.45722861,1.02063943,0.00000714,0.03401363,0.24882935,0.35960581,0.00225396,0.41493007,0.09000401,0.30353448
-4.45122561,1.01158574,0.00000892,0.03428937,0.24856795,0.35442655,0.00236000,0.40016082,0.08682693,0.30604632
-4.44522261,0.99996302,0.00001107,0.03444893,0.24763746,0.34831433,0.00246199,0.38450546,0.08354497,0.30780057
-4.43921961,0.98604342,0.00001364,0.03449981,0.24608857,0.34135096,0.00256048,0.36809670,0.08022406,0.30889005
-4.43321661,0.97018295,0.00001669,0.03445290,0.24399568,0.33364622,0.00265640,0.35108495,0.07693167,0.30943927
-4.42721361,0.95281505,0.00002028,0.03432241,0.24145572,0.32533576,0.00275106,0.33363477,0.07373532,0.30960260
-4.42121061,0.93444082,0.00002445,0.03412548,0.23858584,0.31657789,0.00284610,0.31592097,0.07070116,0.30956092
-4.41520760,0.91561591,0.00002928,0.03388188,0.23552021,0.30754935,0.00294346,0.29812427,0.06789244,0.30951690
-4.40920460,0.89693452,0.00003481,0.03361332,0.23240574,0.29844023,0.00304531,0.28042692,0.06536820,0.30968900
-4.40320160,0.87901089,0.00004109,0.03334290,0.22939710,0.28944811,0.00315395,0.26300813,0.06318189,0.31030424
-4.39719860,0.86245904,0.00004816,0.03309423,0.22665100,0.28077167,0.00327169,0.24603979,0.06138016,0.31159021
-4.39119560,0.84787137,0.00005605,0.03289065,0.22432008,0.27260406,0.00340079,0.22968233,0.06000175,0.31376631
-4.38519260,0.83579708,0.00006476,0.03275433,0.22254654,0.26512627,0.00354327,0.21408109,0.05907652,0.31703490
-4.37918959,0.82672135,0.00007430,0.03270539,0.22145591,0.25850069,0.00370086,0.19936307,0.05862473,0.32157261
-4.37318659,0.82104620,0.00008464,0.03276110,0.22115117,0.25286535,0.00387480,0.18563442,0.05865639,0.32752228
-4.36718359,0.81907411,0.00009575,0.03293512,0.22170747,0.24832884,0.00406583,0.17297853,0.05917104,0.33498601
-4.36118059,0.82099516,0.00010755,0.03323691,0.22316785,0.24496650,0.00427405,0.16145487,0.06015765,0.34401978
-4.35517759,0.82687862,0.00011998,0.03367133,0.22554006,0.24281773,0.00449887,0.15109865,0.06159491,0.35462989
-4.34917459,0.83666953,0.00013292,0.03423837,0.22879482,0.24188491,0.00473899,0.14192125,0.06345182,0.36677175
-4.34317159,0.85019067,0.00014624,0.03493317,0.23286552,0.24213380,0.00499240,0.13391133,0.06568865,0.38035101
-4.33716858,0.86715014,0.00015981,0.03574623,0.23764956,0.24349558,0.00525643,0.12703685,0.06825821,0.39522722
-4.33116558,0.88715434,0.00017347,0.03666389,0.24301123,0.24587046,0.00552781,0.12124751,0.07110745,0.41122001
-4.32516258,0.90972603,0.00018704,0.03766899,0.24878613,0.24913267,0.00580277,0.11647795,0.07417936,0.42811751
-4.31915958,0.93432668,0.00020037,0.03874171,0.25478695,0.25313675,0.00607722,0.11265122,0.07741507,0.44568677
-4.31315658,0.96038218,0.00021327,0.03986064,0.26081032,0.25772475,0.00634684,0.10968265,0.08075618,0.46368559
-4.30715358,0.98731073,0.00022558,0.04100384,0.26664453,0.26273407,0.00660734,0.10748380,0.08414706,0.48187533
-4.30115058,1.01455148,0.00023716,0.04215004,0.27207773,0.26800565,0.00685459,0.10596642,0.08753717,0.50003388
-4.29514757,1.04159248,0.00024786,0.04327976,0.27690625,0.27339188,0.00708480,0.10504619,0.09088327,0.51796816
-4.28914457,1.06799646,0.00025758,0.04437636,0.28094262,0.27876410,0.00729473,0.10464617,0.09415129,0.53552531
-4.28314157,1.09342294,0.00026623,0.04542700,0.28402296,0.28401915,0.00748183,0.10469970,0.09731784,0.55260197
-4.27713857,1.11764536,0.00027379,0.04642331,0.28601339,0.28908459,0.00764434,0.10515274,0.10037132,0.56915088
-4.27113557,1.14056223,0.00028022,0.04736191,0.28681510,0.29392250,0.00778141,0.10596548,0.10331236,0.58518437
-4.26513257,1.16220150,0.00028557,0.04824457,0.28636790,0.29853134,0.00789311,0.10711318,0.10615376,0.60077433
-4.25912956,1.18271766,0.00028988,0.04907815,0.28465212,0.30294615,0.00798047,0.10858621,0.10891971,0.61604851
-4.25312656,1.20238170,0.00029327,0.04987418,0.28168867,0.30723662,0.00804540,0.11038926,0.11164447,0.63118317
-4.24712356,1.22156426,0.00029585,0.05064818,0.27753740,0.31150356,0.00809060,0.11253988,0.11437037,0.64639232
-4.24112056,1.24071271,0.00029778,0.05141874,0.27229388,0.31587359,0.00811945,0.11506626,0.11714540,0.66191413
-4.23511756,1.26032353,0.00029924,0.05220640,0.26608461,0.32049260,0.00813583,0.11800451,0.12002039,0.67799506
-4.22911456,1.28091125,0.00030041,0.05303237,0.25906123,0.32551811,0.00814395,0.12139555,0.12304596,0.69487265
-4.22311156,1.30297576,0.00030148,0.05391718,0.25139368,0.33111108,0.00814810,0.12528169,0.12626938,0.71275785
-4.21710855,1.32696993,0.00030265,0.05487940,0.24326299,0.33742764,0.00815250,0.12970319,0.12973152,0.73181800
-4.21110555,1.35326912,0.00030411,0.05593431,0.23485386,0.34461094,0.00816108,0.13469489,0.13346412,0.75216144
-4.20510255,1.38214457,0.00030602,0.05709287,0.22634743,0.35278385,0.00817730,0.14028310,0.13748740,0.77382473
-4.19909955,1.41374210,0.00030855,0.05836085,0.21791461,0.36204267,0.00820400,0.14648295,0.14180830,0.79676330
-4.19309655,1.44806729,0.00031180,0.05973817,0.20971025,0.37245213,0.00824330,0.15329616,0.14641941,0.82084622
-4.18709355,1.48497812,0.00031590,0.06121868,0.20186826,0.38404209,0.00829651,0.16070956,0.15129852,0.84585545
-4.18109055,1.52418528,0.00032091,0.06279012,0.19449807,0.39680580,0.00836412,0.16869417,0.15640909,0.87148984
-4.17508754,1.56526020,0.00032689,0.06443451,0.18768225,0.41069986,0.00844579,0.17720506,0.16170130,0.89737364
-4.16908454,1.60765024,0.00033384,0.06612879,0.18147554,0.42564572,0.00854044,0.18618179,0.16711392,0.92306915
-4.16308154,1.65069994,0.00034177,0.06784569,0.17590510,0.44153259,0.00864631,0.19554951,0.17257660,0.94809293
-4.15707854,1.69367718,0.00035066,0.06955486,0.17097185,0.45822134,0.00876110,0.20522057,0.17801261,0.97193458
-4.15107554,1.73580247,0.00036045,0.07122406,0.16665287,0.47554932,0.00888211,0.21509645,0.18334192,0.99407714
-4.14507254,1.77627975,0.00037108,0.07282050,0.16290454,0.49333538,0.00900637,0.22507011,0.18848416,1.01401789
-4.13906953,1.81432676,0.00038248,0.07431207,0.15966619,0.51138516,0.00913079,0.23502840,0.19336160,1.03128854
-4.13306653,1.84920340,0.00039457,0.07566855,0.15686420,0.52949599,0.00925231,0.24485446,0.19790176,1.04547346
-4.12706353,1.88023643,0.00040724,0.07686262,0.15441606,0.54746127,0.00936802,0.25443014,0.20203962,1.05622528
-4.12106053,1.90683940,0.00042039,0.07787070,0.15223448,0.56507420,0.00947524,0.26363818,0.20571925,1.06327675
-4.11505753,1.92852687,0.00043391,0.07867354,0.15023111,0.58213060,0.00957157,0.27236412,0.20889484,1.06644858
-4.10905453,1.94492259,0.00044768,0.07925652,0.14831995,0.59843090,0.00965497,0.28049804,0.21153111,1.06565280
-4.10305153,1.95576156,0.00046155,0.07960977,0.14642019,0.61378138,0.00972374,0.28793589,0.21360303,1.06089172
-4.09704852,1.96088649,0.00047539,0.07972794,0.14445851,0.62799473,0.00977648,0.29458064,0.21509511,1.05225275
-4.09104552,1.96023935,0.00048903,0.07960987,0.14237081,0.64089024,0.00981208,0.30034315,0.21600017,1.03989962
-4.08504252,1.95384923,0.00050230,0.07925803,0.14010327,0.65229378,0.00982966,0.30514293,0.21631781,1.02406071
-4.07903952,1.94181761,0.00051500,0.07867787,0.13761302,0.66203792,0.00982847,0.30890871,0.21605280,1.00501537
-4.07303652,1.92430262,0.00052694,0.07787715,0.13486823,0.66996238,0.00980788,0.31157903,0.21521335,0.98307922
-4.06703352,1.90150340,0.00053788,0.07686520,0.13184777,0.67591503,0.00976729,0.31310275,0.21380968,0.95858933
-4.06103052,1.87364601,0.00054761,0.07565233,0.12854072,0.67975361,0.00970609,0.31343970,0.21185273,0.93189022
-4.05502751,1.84097165,0.00055589,0.07424928,0.12494543,0.68134821,0.00962364,0.31256129,0.20935330,0.90332149
-4.04902451,1.80372809,0.00056248,0.07266684,0.12106863,0.68058453,0.00951927,0.31045125,0.20632167,0.87320762
-4.04302151,1.76216459,0.00056716,0.07091557,0.11692432,0.67736777,0.00939230,0.30710634,0.20276754,0.84185040
-4.03701851,1.71653036,0.00056972,0.06900570,0.11253274,0.67162693,0.00924208,0.30253705,0.19870057,0.80952419
-4.03101551,1.66707636,0.00056997,0.06694723,0.10791928,0.66331938,0.00906802,0.29676823,0.19413113,0.77647396
-4.02501251,1.61405978,0.00056777,0.06475000,0.10311350,0.65243521,0.00886971,0.28983957,0.18907144,0.74291587
-4.01900950,1.55775048,0.00056300,0.06242404,0.09814825,0.63900119,0.00864695,0.28180575,0.18353681,0.70904009
-4.01300650,1.49843854,0.00055558,0.05997979,0.09305882,0.62308396,0.00839983,0.27273639,0.17754698,0.67501519
-4.00700350,1.43644179,0.00054552,0.05742849,0.08788222,0.60479204,0.00812884,0.26271559,0.17112734,0.64099370
-4.00100050,1.37211259,0.00053283,0.05478241,0.08265655,0.58427667,0.00783486,0.25184094,0.16430991,0.60711803
-3.99499750,1.30584288,0.00051763,0.05205508,0.07742043,0.56173106,0.00751926,0.24022228,0.15713412,0.57352629
-3.98899450,1.23806697,0.00050005,0.04926148,0.07221254,0.53738818,0.00718388,0.22797988,0.14964706,0.54035751
-3.98299150,1.16926150,0.00048031,0.04641800,0.06707124,0.51151699,0.00683102,0.21524224,0.14190346,0.50775563
-3.97698849,1.09994256,0.00045866,0.04354241,0.06203423,0.48441740,0.00646345,0.20214368,0.13396511,0.47587226
-3.97098549,1.03065988,0.00043538,0.04065360,0.05713835,0.45641394,0.00608431,0.18882150,0.12589994,0.44486777
-3.96498249,0.96198846,0.00041081,0.03777133,0.05241943,0.42784872,0.00569706,0.17541315,0.11778068,0.41491086
-3.95897949,0.89451816,0.00038531,0.03491580,0.04791228,0.39907384,0.00530540,0.16205326,0.10968326,0.38617661
-3.95297649,0.82884175,0.00035923,0.03210719,0.04365078,0.37044364,0.00491314,0.14887084,0.10168500,0.35884326
-3.94697349,0.76554237,0.00033296,0.02936518,0.03966814,0.34230737,0.00452414,0.13598666,0.09386273,0.33308797
-3.94097049,0.70518091,0.00030686,0.02670849,0.03599724,0.31500232,0.00414220,0.12351089,0.08629087,0.30908190
-3.93496748,0.64828436,0.00028130,0.02415435,0.03267124,0.28884812,0.00377093,0.11154120,0.07903969,0.28698498
-3.92896448,0.59533547,0.00025664,0.02171814,0.02972427,0.26414212,0.00341371,0.10016129,0.07217369,0.26694071
-3.92296148,0.54676454,0.00023319,0.01941304,0.02719229,0.24115634,0.00307361,0.08943996,0.06575038,0.24907132
-3.91695848,0.50294359,0.00021126,0.01724976,0.02511421,0.22013588,0.00275331,0.07943059,0.05981925,0.23347355
-3.91095548,0.46418326,0.00019112,0.01523641,0.02353301,0.20129891,0.00245512,0.07017127,0.05442120,0.22021526
-3.90495248,0.43073241,0.00017303,0.01337842,0.02249709,0.18483818,0.00218092,0.06168531,0.04958829,0.20933311
-3.89894947,0.40278035,0.00015720,0.01167865,0.02206167,0.17092390,0.00193219,0.05398219,0.04534390,0.20083121
-3.89294647,0.38046156,0.00014383,0.01013744,0.02229020,0.15970770,0.00171002,0.04705887,0.04170316,0.19468093
-3.88694347,0.36386239,0.00013311,0.00875290,0.02325583,0.15132748,0.00151515,0.04090138,0.03867372,0.19082171
-3.88094047,0.35302932,0.00012521,0.00752113,0.02504277,0.14591291,0.00134800,0.03548657,0.03625670,0.18916282
-3.87493747,0.34797842,0.00012026,0.00643656,0.02774750,0.14359099,0.00120875,0.03078402,0.03444784,0.18958595
-3.86893447,0.34870512,0.00011843,0.00549229,0.03147986,0.14449167,0.00109734,0.02675791,0.03323876,0.19194842
-3.86293147,0.35519415,0.00011985,0.00468043,0.03636377,0.14875290,0.00101355,0.02336889,0.03261823,0.19608688
-3.85692846,0.36742871,0.00012466,0.00399245,0.04253773,0.15652501,0.00095705,0.02057580,0.03257347,0.20182137
-3.85092546,0.38539879,0.00013300,0.00341949,0.05015477,0.16797401,0.00092742,0.01833731,0.03309134,0.20895950
-3.84492246,0.40910789,0.00014502,0.00295268,0.05938206,0.18328367,0.00092419,0.01661323,0.03415946,0.21730066
-3.83891946,0.43857808,0.00016087,0.00258332,0.07039988,0.20265612,0.00094685,0.01536573,0.03576711,0.22664012
-3.83291646,0.47385298,0.00018068,0.00230318,0.08340005,0.22631091,0.00099483,0.01456022,0.03790608,0.23677300
-3.82691346,0.51499861,0.00020459,0.00210456,0.09858372,0.25448245,0.00106755,0.01416605,0.04057116,0.24749785
-3.82091046,0.56210205,0.00023276,0.00198050,0.11615845,0.28741580,0.00116438,0.01415696,0.04376062,0.25861999
-3.81490745,0.61526786,0.00026530,0.00192477,0.13633465,0.32536092,0.00128457,0.01451128,0.04747625,0.26995452
-3.80890445,0.67461251,0.00030233,0.00193194,0.15932128,0.36856540,0.00142730,0.01521193,0.05172339,0.28132886
-3.80290145,0.74025672,0.00034393,0.00199737,0.18532094,0.41726596,0.00159158,0.01624627,0.05651063,0.29258501
-3.79689845,0.81231631,0.00039017,0.00211717,0.21452421,0.47167879,0.00177626,0.01760575,0.06184926,0.30358136
-3.79089545,0.89089137,0.00044110,0.00228812,0.24710353,0.53198904,0.00197995,0.01928537,0.06775262,0.31419422
-3.78489245,0.97605445,0.00049669,0.00250760,0.28320642,0.59833982,0.00220103,0.02128310,0.07423514,0.32431885
-3.77888944,1.06783778,0.00055691,0.00277348,0.32294843,0.67082074,0.00243759,0.02359911,0.08131122,0.33387020
-3.77288644,1.16622005,0.00062167,0.00308400,0.36640576,0.74945661,0.00268746,0.02623497,0.08899390,0.34278322
-3.76688344,1.27111296,0.00069080,0.00343765,0.41360772,0.83419643,0.00294816,0.02919273,0.09729340,0.35101277
-3.76088044,1.38234795,0.00076412,0.00383304,0.46452930,0.92490308,0.00321694,0.03247394,0.10621543,0.35853311
-3.75487744,1.49966358,0.00084134,0.00426876,0.51908410,1.02134392,0.00349077,0.03607870,0.11575946,0.36533692
-3.74887444,1.62269375,0.00092215,0.00474326,0.57711768,1.12318292,0.00376641,0.04000459,0.12591683,0.37143392
-3.74287144,1.75095746,0.00100615,0.00525471,0.63840182,1.22997430,0.00404043,0.04424572,0.13666897,0.37684899
-3.73686843,1.88385031,0.00109287,0.00580087,0.70262986,1.34115832,0.00430929,0.04879169,0.14798549,0.38161992
-3.73086543,2.02063837,0.00118178,0.00637901,0.76941348,1.45605938,0.00456939,0.05362675,0.15982256,0.38579475
-3.72486243,2.16045493,0.00127226,0.00698579,0.83828117,1.57388686,0.00481713,0.05872893,0.17212138,0.38942880
-3.71885943,2.30230057,0.00136365,0.00761721,0.90867883,1.69373892,0.00504902,0.06406943,0.18480703,0.39258149
-3.71285643,2.44504701,0.00145519,0.00826851,0.97997258,1.81460962,0.00526176,0.06961212,0.19778773,0.39531306
-3.70685343,2.58744538,0.00154609,0.00893422,1.05145413,1.93539949,0.00545228,0.07531325,0.21095454,0.39768132
-3.70085043,2.72813907,0.00163546,0.00960808,1.12234891,2.05492980,0.00561784,0.08112150,0.22418173,0.39973859
-3.69484742,2.86568146,0.00172240,0.01028318,1.19182689,2.17196052,0.00575610,0.08697819,0.23732779,0.40152900
-3.68884442,2.99855878,0.00180593,0.01095193,1.25901618,2.28521180,0.00586515,0.09281796,0.25023708,0.40308623
-3.68284142,3.12521770,0.00188508,0.01160626,1.32301922,2.39338898,0.00594357,0.09856963,0.26274236,0.40443194
-3.67683842,3.24409757,0.00195886,0.01223773,1.38293126,2.49521051,0.00599046,0.10415746,0.27466788,0.40557490
-3.67083542,3.35366646,0.00202628,0.01283771,1.43786074,2.58943829,0.00600543,0.10950271,0.28583324,0.40651084
-3.66483242,3.45246022,0.00208641,0.01339760,1.48695105,2.67490963,0.00598864,0.11452541,0.29605776,0.40722321
-3.65882941,3.53912340,0.00213834,0.01390906,1.52940287,2.75056994,0.00594075,0.11914644,0.30516529,0.40768464
-3.65282641,3.61245043,0.00218127,0.01436423,1.56449652,2.81550493,0.00586291,0.12328969,0.31298932,0.40785909
-3.64682341,3.67142574,0.00221453,0.01475603,1.59161333,2.86897115,0.00575671,0.12688427,0.31937807,0.40770457
-3.64082041,3.71526075,0.00223754,0.01507834,1.61025520,2.91042358,0.00562416,0.12986679,0.32419956,0.40717624
-3.63481741,3.74342629,0.00224991,0.01532624,1.62006160,2.93953891,0.00546760,0.13218337,0.32734617,0.40622963
-3.62881441,3.75567841,0.00225144,0.01549622,1.62082298,2.95623320,0.00528964,0.13379159,0.32873869,0.40482391
-3.62281141,3.75207637,0.00224211,0.01558631,1.61249027,2.96067300,0.00509314,0.13466202,0.32832958,0.40292482
-3.61680840,3.73299130,0.00222211,0.01559618,1.59517952,2.95327886,0.00488109,0.13477939,0.32610518,0.40050720
-3.61080540,3.69910476,0.00219184,0.01552720,1.56917170,2.93472064,0.00465657,0.13414329,0.32208695,0.39755687
-3.60480240,3.65139676,0.00215191,0.01538239,1.53490724,2.90590458,0.00442268,0.13276843,0.31633140,0.39407176
-3.59879940,3.59112330,0.00210315,0.01516643,1.49297560,2.86795190,0.00418251,0.13068429,0.30892894,0.39006225
-3.59279640,3.51978394,0.00204654,0.01488541,1.44410016,2.82216988,0.00393904,0.12793433,0.30000152,0.38555071
-3.58679340,3.43908071,0.00198322,0.01454676,1.38911882,2.77001597,0.00369511,0.12457470,0.28969916,0.38057023
-3.58079040,3.35086964,0.00191448,0.01415892,1.32896131,2.71305656,0.00345341,0.12067250,0.27819565,0.37516275
-3.57478739,3.25710719,0.00184165,0.01373114,1.26462391,2.65292177,0.00321638,0.11630375,0.26568348,0.36937664
