energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.63731866,0.65778506,0.12670121,0.14269319,0.00008137,0.04290624,0.18401238,0.27078499,0.00015063,0.24357431
-4.63131566,0.67350224,0.13174978,0.14252844,0.00008509,0.04444934,0.19223015,0.27976785,0.00014071,0.24724161
-4.62531266,0.69188271,0.13687628,0.14301061,0.00008845,0.04595314,0.20037319,0.29024897,0.00013546,0.25174491
-4.61930965,0.71283354,0.14204921,0.14411374,0.00009140,0.04740645,0.20839102,0.30221694,0.00013412,0.25703034
-4.61330665,0.73627971,0.14724350,0.14580882,0.00009388,0.04880132,0.21624475,0.31567530,0.00013611,0.26304122
-4.60730365,0.76216601,0.15244086,0.14806509,0.00009587,0.05013318,0.22390686,0.33064270,0.00014100,0.26971910
-4.60130065,0.79045583,0.15762961,0.15085105,0.00009733,0.05140066,0.23136043,0.34715113,0.00014842,0.27700428
-4.59529765,0.82112699,0.16280401,0.15413509,0.00009826,0.05260541,0.23859758,0.36524226,0.00015814,0.28483588
-4.58929465,0.85416464,0.16796314,0.15788577,0.00009866,0.05375158,0.24561748,0.38496172,0.00016998,0.29315150
-4.58329165,0.88955182,0.17310939,0.16207184,0.00009855,0.05484531,0.25242400,0.40635179,0.00018379,0.30188676
-4.57728864,0.92725814,0.17824666,0.16666203,0.00009794,0.05589408,0.25902307,0.42944264,0.00019948,0.31097466
-4.57128564,0.96722756,0.18337851,0.17162475,0.00009688,0.05690599,0.26542020,0.45424264,0.00021695,0.32034521
-4.56528264,1.00936609,0.18850619,0.17692785,0.00009542,0.05788906,0.27161817,0.48072836,0.00023612,0.32992536
-4.55927964,1.05353047,0.19362698,0.18253843,0.00009360,0.05885064,0.27761523,0.50883481,0.00025688,0.33963954
-4.55327664,1.09951882,0.19873279,0.18842293,0.00009148,0.05979684,0.28340393,0.53844657,0.00027908,0.34941091
-4.54727364,1.14706418,0.20380928,0.19454747,0.00008912,0.06073217,0.28897074,0.56939070,0.00030256,0.35916333
-4.54127064,1.19583169,0.20883550,0.20087853,0.00008658,0.06165934,0.29429659,0.60143176,0.00032712,0.36882431
-4.53526763,1.24541987,0.21378418,0.20738393,0.00008392,0.06257922,0.29935821,0.63426967,0.00035248,0.37832851
-4.52926463,1.29536649,0.21862274,0.21403413,0.00008118,0.06349107,0.30413033,0.66754082,0.00037835,0.38762193
-4.52326163,1.34515874,0.22331482,0.22080365,0.00007841,0.06439285,0.30858861,0.70082256,0.00040438,0.39666643
-4.51725863,1.39424757,0.22782241,0.22767259,0.00007565,0.06528177,0.31271303,0.73364119,0.00043018,0.40544428
-4.51125563,1.44206547,0.23210835,0.23462815,0.00007292,0.06615490,0.31649152,0.76548324,0.00045534,0.41396237
-4.50525263,1.48804676,0.23613911,0.24166581,0.00007025,0.06700987,0.31992359,0.79580975,0.00047940,0.42225571
-4.49924962,1.53164930,0.23988755,0.24879017,0.00006764,0.06784554,0.32302361,0.82407284,0.00050192,0.43038989
-4.49324662,1.57237634,0.24333557,0.25601534,0.00006511,0.06866264,0.32582341,0.84973392,0.00052246,0.43846209
-4.48724362,1.60979711,0.24647631,0.26336453,0.00006266,0.06946431,0.32837404,0.87228272,0.00054056,0.44660034
-4.48124062,1.64356488,0.24931581,0.27086906,0.00006026,0.07025638,0.33074633,0.89125599,0.00055585,0.45496094
-4.47523762,1.67343124,0.25187391,0.27856656,0.00005792,0.07104758,0.33303021,0.90625514,0.00056795,0.46372380
-4.46923462,1.69925557,0.25418431,0.28649837,0.00005562,0.07184939,0.33533257,0.91696171,0.00057658,0.47308587
-4.46323162,1.72100905,0.25629359,0.29470641,0.00005335,0.07267572,0.33777380,0.92314989,0.00058150,0.48325272
-4.45722861,1.73877268,0.25825943,0.30322940,0.00005108,0.07354227,0.34048303,0.92469543,0.00058257,0.49442861
-4.45122561,1.75272939,0.26014781,0.31209880,0.00004881,0.07446576,0.34359231,0.92158039,0.00057971,0.50680547
-4.44522261,1.76315050,0.26202949,0.32133458,0.00004652,0.07546291,0.34722989,0.91389353,0.00057294,0.52055118
-4.43921961,1.77037726,0.26397591,0.33094114,0.00004422,0.07654930,0.35151304,0.90182631,0.00056238,0.53579792
-4.43321661,1.77479856,0.26605467,0.34090353,0.00004188,0.07773817,0.35654081,0.88566467,0.00054819,0.55263099
-4.42721361,1.77682597,0.26832489,0.35118434,0.00003952,0.07903921,0.36238694,0.86577717,0.00053066,0.57107891
-4.42121061,1.77686772,0.27083273,0.36172137,0.00003714,0.08045749,0.36909360,0.84259999,0.00051010,0.59110531
-4.41520760,1.77530305,0.27360736,0.37242640,0.00003474,0.08199242,0.37666610,0.81661980,0.00048690,0.61260305
-4.40920460,1.77245863,0.27665759,0.38318507,0.00003234,0.08363701,0.38506905,0.78835526,0.00046149,0.63539124
-4.40320160,1.76858823,0.27996941,0.39385807,0.00002996,0.08537740,0.39422420,0.75833814,0.00043431,0.65921524
-4.39719860,1.76385718,0.28350461,0.40428356,0.00002759,0.08719264,0.40401010,0.72709514,0.00040585,0.68374991
-4.39119560,1.75833232,0.28720067,0.41428087,0.00002528,0.08905485,0.41426380,0.69513103,0.00037656,0.70860614
-4.38519260,1.75197806,0.29097189,0.42365527,0.00002302,0.09092969,0.42478441,0.66291414,0.00034690,0.73334042
-4.37918959,1.74465903,0.29471172,0.43220376,0.00002083,0.09277722,0.43533854,0.63086457,0.00031731,0.75746720
-4.37318659,1.73614880,0.29829635,0.43972147,0.00001874,0.09455298,0.44566739,0.59934562,0.00028817,0.78047353
-4.36718359,1.72614443,0.30158920,0.44600856,0.00001675,0.09620935,0.45549514,0.56865860,0.00025985,0.80183552
-4.36118059,1.71428586,0.30444631,0.45087731,0.00001487,0.09769719,0.46453839,0.53904107,0.00023263,0.82103575
-4.35517759,1.70017906,0.30672222,0.45415894,0.00001312,0.09896748,0.47251612,0.51066816,0.00020678,0.83758107
-4.34917459,1.68342157,0.30827608,0.45571011,0.00001150,0.09997309,0.47915981,0.48365677,0.00018249,0.85101992
-4.34317159,1.66362900,0.30897773,0.45541853,0.00001001,0.10067057,0.48422327,0.45807212,0.00015990,0.86095850
-4.33716858,1.64046098,0.30871348,0.45320766,0.00000865,0.10102169,0.48749169,0.43393589,0.00013911,0.86707508
-4.33116558,1.61364522,0.30739123,0.44904024,0.00000743,0.10099499,0.48878962,0.41123563,0.00012016,0.86913173
-4.32516258,1.58299829,0.30494469,0.44292037,0.00000633,0.10056694,0.48798746,0.38993442,0.00010305,0.86698322
-4.31915958,1.54844208,0.30133662,0.43489425,0.00000536,0.09972295,0.48500620,0.36998051,0.00008776,0.86058247
-4.31315658,1.51001510,0.29656079,0.42504936,0.00000451,0.09845790,0.47982029,0.35131614,0.00007421,0.84998249
-4.30715358,1.46787816,0.29064270,0.41351236,0.00000376,0.09677648,0.47245850,0.33388520,0.00006232,0.83533475
-4.30115058,1.42231411,0.28363902,0.40044545,0.00000312,0.09469304,0.46300275,0.31763937,0.00005199,0.81688400
-4.29514757,1.37372176,0.27563573,0.38604177,0.00000257,0.09223122,0.45158505,0.30254244,0.00004311,0.79495997
-4.28914457,1.32260438,0.26674517,0.37051968,0.00000210,0.08942310,0.43838264,0.28857284,0.00003554,0.76996605
-4.28314157,1.26955343,0.25710204,0.35411632,0.00000170,0.08630822,0.42361168,0.27572423,0.00002917,0.74236579
-4.27713857,1.21522830,0.24685868,0.33708070,0.00000137,0.08293228,0.40751962,0.26400442,0.00002390,0.71266751
-4.27113557,1.16033316,0.23617976,0.31966652,0.00000110,0.07934565,0.39037676,0.25343275,0.00001960,0.68140778
-4.26513257,1.10559203,0.22523661,0.30212507,0.00000087,0.07560176,0.37246719,0.24403628,0.00001619,0.64913449
-4.25912956,1.05172315,0.21420157,0.28469841,0.00000069,0.07175550,0.35407966,0.23584504,0.00001359,0.61639000
-4.25312656,0.99941397,0.20324240,0.26761305,0.00000054,0.06786157,0.33549854,0.22888683,0.00001175,0.58369516
-4.24712356,0.94929771,0.19251720,0.25107442,0.00000042,0.06397288,0.31699537,0.22318193,0.00001062,0.55153467
-4.24112056,0.90193263,0.18216986,0.23526223,0.00000032,0.06013916,0.29882123,0.21873799,0.00001021,0.52034432
-4.23511756,0.85778473,0.17232629,0.22032689,0.00000025,0.05640571,0.28120017,0.21554563,0.00001053,0.49050052
-4.22911456,0.81721460,0.16309160,0.20638701,0.00000019,0.05281236,0.26432399,0.21357485,0.00001163,0.46231233
-4.22311156,0.78046891,0.15454814,0.19352820,0.00000014,0.04939268,0.24834836,0.21277267,0.00001361,0.43601632
-4.21710855,0.74767683,0.14675470,0.18180292,0.00000011,0.04617353,0.23339053,0.21306206,0.00001657,0.41177419
-4.21110555,0.71885119,0.13974659,0.17123151,0.00000008,0.04317477,0.21952848,0.21434229,0.00002071,0.38967317
-4.20510255,0.69389457,0.13353679,0.16180431,0.00000006,0.04040939,0.20680158,0.21649071,0.00002622,0.36972911
-4.19909955,0.67260960,0.12811785,0.15348464,0.00000005,0.03788373,0.19521263,0.21936595,0.00003337,0.35189183
-4.19309655,0.65471302,0.12346467,0.14621255,0.00000004,0.03559806,0.18473104,0.22281232,0.00004249,0.33605262
-4.18709355,0.63985295,0.11953773,0.13990922,0.00000003,0.03354727,0.17529708,0.22666522,0.00005394,0.32205335
-4.18109055,0.62762815,0.11628679,0.13448170,0.00000003,0.03172179,0.16682687,0.23075739,0.00006816,0.30969682
-4.17508754,0.61760877,0.11365485,0.12982784,0.00000003,0.03010851,0.15921792,0.23492558,0.00008564,0.29875775
-4.16908454,0.60935734,0.11158201,0.12584123,0.00000003,0.02869182,0.15235493,0.23901728,0.00010693,0.28899421
-4.16308154,0.60244908,0.11000927,0.12241593,0.00000004,0.02745466,0.14611564,0.24289735,0.00013261,0.28015860
-4.15707854,0.59649079,0.10888185,0.11945078,0.00000006,0.02637946,0.14037642,0.24645398,0.00016336,0.27200820
-4.15107554,0.59113725,0.10815207,0.11685315,0.00000007,0.02544907,0.13501746,0.24960377,0.00019984,0.26431455
-4.14507254,0.58610467,0.10778153,0.11454200,0.00000010,0.02464750,0.12992731,0.25229569,0.00024276,0.25687149
-4.13906953,0.58118049,0.10774250,0.11245020,0.00000013,0.02396053,0.12500670,0.25451366,0.00029286,0.24950159
-4.13306653,0.57622928,0.10801854,0.11052590,0.00000018,0.02337617,0.12017143,0.25627758,0.00035084,0.24206085
-4.12706353,0.57119464,0.10860422,0.10873315,0.00000025,0.02288491,0.11535444,0.25764287,0.00041738,0.23444145
-4.12106053,0.56609702,0.10950404,0.10705164,0.00000033,0.02247977,0.11050687,0.25869840,0.00049310,0.22657280
-4.11505753,0.56102800,0.11073065,0.10547559,0.00000044,0.02215623,0.10559827,0.25956306,0.00057856,0.21842072
-4.10905453,0.55614119,0.11230239,0.10401212,0.00000058,0.02191196,0.10061601,0.26038112,0.00067420,0.20998515
-4.10305153,0.55164067,0.11424040,0.10267893,0.00000076,0.02174645,0.09556394,0.26131659,0.00078031,0.20129646
-4.09704852,0.54776755,0.11656543,0.10150166,0.00000099,0.02166058,0.09046056,0.26254706,0.00089705,0.19241082
-4.09104552,0.54478553,0.11929456,0.10051103,0.00000129,0.02165604,0.08533664,0.26425713,0.00102440,0.18340472
-4.08504252,0.54296634,0.12243808,0.09973989,0.00000165,0.02173486,0.08023273,0.26663209,0.00116214,0.17436921
-4.07903952,0.54257592,0.12599663,0.09922045,0.00000212,0.02189889,0.07519641,0.26985195,0.00130986,0.16540395
-4.07303652,0.54386208,0.12995901,0.09898176,0.00000269,0.02214935,0.07027966,0.27408632,0.00146693,0.15661159
-4.06703352,0.54704436,0.13430057,0.09904756,0.00000339,0.02248652,0.06553637,0.27949034,0.00163258,0.14809261
-4.06103052,0.55230653,0.13898254,0.09943476,0.00000425,0.02290949,0.06102006,0.28620177,0.00180581,0.13994083
-4.05502751,0.55979210,0.14395220,0.10015242,0.00000529,0.02341613,0.05678205,0.29433952,0.00198554,0.13223985
-4.04902451,0.56960302,0.14914413,0.10120136,0.00000654,0.02400307,0.05286988,0.30400351,0.00217056,0.12506042
-4.04302151,0.58180134,0.15448230,0.10257450,0.00000804,0.02466601,0.04932628,0.31527579,0.00235960,0.11845886
-4.03701851,0.59641367,0.15988310,0.10425763,0.00000981,0.02539998,0.04618840,0.32822273,0.00255143,0.11247644
-4.03101551,0.61343790,0.16525911,0.10623076,0.00001190,0.02619982,0.04348760,0.34289803,0.00274486,0.10713964
-4.02501251,0.63285160,0.17052332,0.10846988,0.00001433,0.02706069,0.04124936,0.35934629,0.00293884,0.10246126
-4.01900950,0.65462136,0.17559381,0.11094890,0.00001715,0.02797864,0.03949364,0.37760663,0.00313250,0.09844210
-4.01300650,0.67871218,0.18039843,0.11364174,0.00002039,0.02895115,0.03823531,0.39771606,0.00332521,0.09507316
-4.00700350,0.70509628,0.18487926,0.11652438,0.00002409,0.02997767,0.03748473,0.41971225,0.00351665,0.09233796
-4.00100050,0.73376039,0.18899662,0.11957668,0.00002827,0.03106000,0.03724839,0.44363531,0.00370678,0.09021508
-3.99499750,0.76471095,0.19273233,0.12278391,0.00003295,0.03220262,0.03752947,0.46952831,0.00389593,0.08868050
-3.98899450,0.79797669,0.19609202,0.12613778,0.00003817,0.03341283,0.03832834,0.49743637,0.00408475,0.08770964
-3.98299150,0.83360812,0.19910625,0.12963698,0.00004392,0.03470064,0.03964288,0.52740424,0.00427422,0.08727907
-3.97698849,0.87167401,0.20183039,0.13328718,0.00005022,0.03607855,0.04146866,0.55947235,0.00446557,0.08736768
-3.97098549,0.91225461,0.20434308,0.13710030,0.00005705,0.03756107,0.04379890,0.59367153,0.00466026,0.08795732
-3.96498249,0.95543218,0.20674342,0.14109338,0.00006438,0.03916405,0.04662423,0.63001663,0.00485986,0.08903289
-3.95897949,1.00127915,0.20914686,0.14528686,0.00007220,0.04090381,0.04993230,0.66849928,0.00506600,0.09058184
-3.95297649,1.04984455,0.21167993,0.14970242,0.00008044,0.04279618,0.05370718,0.70908037,0.00528022,0.09259331
-3.94697349,1.10113967,0.21447415,0.15436065,0.00008905,0.04485541,0.05792874,0.75168267,0.00550389,0.09505675
-3.94097049,1.15512355,0.21765924,0.15927847,0.00009795,0.04709298,0.06257188,0.79618396,0.00573807,0.09796040
-3.93496748,1.21168957,0.22135610,0.16446666,0.00010705,0.04951652,0.06760583,0.84241134,0.00598343,0.10128952
-3.92896448,1.27065373,0.22566971,0.16992748,0.00011624,0.05212879,0.07299354,0.89013710,0.00624011,0.10502472
-3.92296148,1.33174574,0.23068251,0.17565273,0.00012542,0.05492667,0.07869110,0.93907642,0.00650772,0.10914036
-3.91695848,1.39460338,0.23644849,0.18162217,0.00013447,0.05790058,0.08464750,0.98888751,0.00678518,0.11360325
-3.91095548,1.45877094,0.24298835,0.18780261,0.00014324,0.06103393,0.09080452,1.03917393,0.00707079,0.11837173
-3.90495248,1.52370195,0.25028592,0.19414764,0.00015163,0.06430301,0.09709703,1.08948962,0.00736215,0.12339522
-3.89894947,1.58876640,0.25828628,0.20059806,0.00015948,0.06767713,0.10345349,1.13934626,0.00765625,0.12861430
-3.89294647,1.65326233,0.26689544,0.20708307,0.00016669,0.07111917,0.10979698,1.18822288,0.00794952,0.13396140
-3.88694347,1.71643160,0.27598189,0.21352215,0.00017312,0.07458636,0.11604640,1.23557742,0.00823792,0.13936203
-3.88094047,1.77747911,0.28537985,0.21982759,0.00017867,0.07803150,0.12211814,1.28085987,0.00851706,0.14473651
-3.87493747,1.83559485,0.29489418,0.22590750,0.00018326,0.08140434,0.12792798,1.32352640,0.00878237,0.15000230
-3.86893447,1.88997801,0.30430677,0.23166930,0.00018681,0.08465327,0.13339332,1.36305394,0.00902924,0.15507651
-3.86293147,1.93986184,0.31338405,0.23702340,0.00018926,0.08772711,0.13843544,1.39895480,0.00925321,0.15987886
-3.85692846,1.98453854,0.32188542,0.24188695,0.00019059,0.09057699,0.14298206,1.43079045,0.00945015,0.16433466
-3.85092546,2.02338285,0.32957212,0.24618751,0.00019079,0.09315823,0.14696970,1.45818416,0.00961641,0.16837775
-3.84492246,2.05587347,0.33621619,0.24986641,0.00018990,0.09543213,0.15034608,1.48083188,0.00974900,0.17195332
-3.83891946,2.08161120,0.34160911,0.25288168,0.00018795,0.09736753,0.15307221,1.49851089,0.00984570,0.17502038
-3.83291646,2.10033318,0.34556967,0.25521036,0.00018504,0.09894216,0.15512425,1.51108600,0.00990521,0.17755377
-3.82691346,2.11192248,0.34795077,0.25685008,0.00018125,0.10014364,0.15649492,1.51851294,0.00992718,0.17954561
-3.82091046,2.11641258,0.34864488,0.25781989,0.00017672,0.10097009,0.15719438,1.52083896,0.00991227,0.18100612
-3.81490745,2.11398675,0.34758780,0.25816015,0.00017158,0.10143035,0.15725065,1.51820050,0.00986214,0.18196369
-3.80890445,2.10497206,0.34476069,0.25793163,0.00016601,0.10154376,0.15670933,1.51081823,0.00977940,0.18246425
-3.80290145,2.08982851,0.34019031,0.25721370,0.00016017,0.10133949,0.15563272,1.49898949,0.00966758,0.18256990
-3.79689845,2.06913370,0.33394738,0.25610177,0.00015425,0.10085552,0.15409839,1.48307865,0.00953093,0.18235690
-3.79089545,2.04356352,0.32614336,0.25470408,0.00014843,0.10013723,0.15219703,1.46350555,0.00937435,0.18191300
-3.78489245,2.01386985,0.31692572,0.25313790,0.00014290,0.09923570,0.15002984,1.44073271,0.00920320,0.18133428
-3.77888944,1.98085603,0.30647196,0.25152533,0.00013785,0.09820578,0.14770547,1.41525160,0.00902309,0.18072165
-3.77288644,1.94535103,0.29498282,0.24998888,0.00013344,0.09710405,0.14533653,1.38756844,0.00883972,0.18017706
-3.76688344,1.90818343,0.28267490,0.24864702,0.00012982,0.09598667,0.14303591,1.35819022,0.00865866,0.17979963
-3.76088044,1.87015592,0.26977306,0.24760972,0.00012715,0.09490728,0.14091294,1.32761108,0.00848517,0.17968180
-3.75487744,1.83202140,0.25650299,0.24697445,0.00012553,0.09391502,0.13906963,1.29629965,0.00832401,0.17990573
-3.74887444,1.79446142,0.24308429,0.24682246,0.00012505,0.09305274,0.13759697,1.26468772,0.00817931,0.18053996
-3.74287144,1.75806752,0.22972422,0.24721573,0.00012578,0.09235539,0.13657167,1.23316031,0.00805439,0.18163661
-3.73686843,1.72332632,0.21661245,0.24819461,0.00012775,0.09184880,0.13605318,1.20204769,0.00795171,0.18322909
-3.73086543,1.69060838,0.20391692,0.24977622,0.00013096,0.09154878,0.13608137,1.17161926,0.00787274,0.18533047
-3.72486243,1.66016157,0.19178096,0.25195379,0.00013538,0.09146055,0.13667484,1.14207956,0.00781797,0.18793260
-3.71885943,1.63210868,0.18032161,0.25469686,0.00014096,0.09157863,0.13782996,1.11356642,0.00778688,0.19100599
-3.71285643,1.60644961,0.16962922,0.25795243,0.00014762,0.09188705,0.13952067,1.08615122,0.00777798,0.19450042
-3.70685343,1.58306782,0.15976814,0.26164706,0.00015525,0.09236002,0.14169918,1.05984134,0.00778889,0.19834642
-3.70085043,1.56174087,0.15077849,0.26568978,0.00016372,0.09296282,0.14429743,1.03458460,0.00781643,0.20245734
-3.69484742,1.54215465,0.14267870,0.26997580,0.00017290,0.09365319,0.14722935,1.01027552,0.00785673,0.20673227
-3.68884442,1.52392087,0.13546882,0.27439094,0.00018263,0.09438279,0.15039386,0.98676336,0.00790539,0.21105933
-3.68284142,1.50659711,0.12913420,0.27881653,0.00019276,0.09509901,0.15367843,0.96386155,0.00795767,0.21531962
-3.67683842,1.48970888,0.12364952,0.28313468,0.00020316,0.09574692,0.15696319,0.94135826,0.00800863,0.21939132
-3.67083542,1.47277272,0.11898277,0.28723371,0.00021369,0.09627117,0.16012535,0.91902786,0.00805334,0.22315405
-3.66483242,1.45531965,0.11509924,0.29101354,0.00022426,0.09661811,0.16304376,0.89664270,0.00808707,0.22649320
-3.65882941,1.43691809,0.11196508,0.29439076,0.00023477,0.09673764,0.16560349,0.87398502,0.00810546,0.22930406
-3.65282641,1.41719523,0.10955049,0.29730322,0.00024520,0.09658503,0.16770017,0.85085841,0.00810466,0.23149558
-3.64682341,1.39585609,0.10783231,0.29971385,0.00025554,0.09612254,0.16924393,0.82709841,0.00808154,0.23299362
-3.64082041,1.37269943,0.10679603,0.30161358,0.00026584,0.09532071,0.17016278,0.80258191,0.00803372,0.23374350
-3.63481741,1.34762994,0.10643696,0.30302318,0.00027621,0.09415935,0.17040531,0.77723492,0.00795975,0.23371176
-3.62881441,1.32066594,0.10676077,0.30399384,0.00028680,0.09262823,0.16994254,0.75103833,0.00785909,0.23288702
-3.62281141,1.29194247,0.10778326,0.30460652,0.00029781,0.09072729,0.16876887,0.72403156,0.00773216,0.23127993
-3.61680840,1.26170951,0.10952950,0.30497000,0.00030950,0.08846654,0.16690210,0.69631384,0.00758033,0.22892219
-3.61080540,1.23032549,0.11203224,0.30521771,0.00032217,0.08586558,0.16438253,0.66804311,0.00740582,0.22586468
-3.60480240,1.19824625,0.11532993,0.30550346,0.00033616,0.08295268,0.16127123,0.63943262,0.00721167,0.22217483
-3.59879940,1.16601020,0.11946430,0.30599633,0.00035183,0.07976371,0.15764750,0.61074537,0.00700156,0.21793340
-3.59279640,1.13422029,0.12447767,0.30687479,0.00036960,0.07634067,0.15360575,0.58228669,0.00677970,0.21323068
-3.58679340,1.10352365,0.13041024,0.30832054,0.00038985,0.07273016,0.14925183,0.55439536,0.00655065,0.20816260
-3.58079040,1.07458990,0.13729735,0.31051223,0.00041301,0.06898165,0.14469918,0.52743355,0.00631918,0.20282665
-3.57478739,1.04808930,0.14516710,0.31361938,0.00043948,0.06514582,0.14006483,0.50177615,0.00609002,0.19731803
