energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
0.15907954,1.94049527,0.27304877,1.37033740,0.00120148,0.04863748,0.15248760,0.00000000,0.13415781,0.30220151
0.16508254,1.91197075,0.26651474,1.34975827,0.00125925,0.04667056,0.14954111,0.00000000,0.13012394,0.30277654
0.17108554,1.88516082,0.26032571,1.32979275,0.00132023,0.04458090,0.14677864,0.00000000,0.12630954,0.30463067
0.17708854,1.86059726,0.25460478,1.31078861,0.00138511,0.04240076,0.14424914,0.00000000,0.12276088,0.30781438
0.18309155,1.83877945,0.24946331,1.29308834,0.00145454,0.04016394,0.14199491,0.00000000,0.11951714,0.31234772
0.18909455,1.82015511,0.24499825,1.27701536,0.00152916,0.03790515,0.14005083,0.00000000,0.11660940,0.31821772
0.19509755,1.80510439,0.24129049,1.26286195,0.00160948,0.03565928,0.13844388,0.00000000,0.11405995,0.32537721
0.20110055,1.79392842,0.23840411,1.25087970,0.00169591,0.03346086,0.13719324,0.00000000,0.11188220,0.33374516
0.20710355,1.78684289,0.23638675,1.24127278,0.00178863,0.03134357,0.13631074,0.00000000,0.11008093,0.34320869
0.21310655,1.78397715,0.23527083,1.23419463,0.00188764,0.02933983,0.13580183,0.00000000,0.10865304,0.35362673
0.21910955,1.78537857,0.23507572,1.22974787,0.00199265,0.02748054,0.13566680,0.00000000,0.10758869,0.36483520
0.22511256,1.79102211,0.23581052,1.22798756,0.00210312,0.02579490,0.13590240,0.00000000,0.10687278,0.37665355
0.23111556,1.80082419,0.23747733,1.22892729,0.00221821,0.02431036,0.13650357,0.00000000,0.10648659,0.38889237
0.23711856,1.81465983,0.24007479,1.23254766,0.00233678,0.02305257,0.13746525,0.00000000,0.10640965,0.40136178
0.24312156,1.83238204,0.24360156,1.23880639,0.00245746,0.02204543,0.13878418,0.00000000,0.10662158,0.41388001
0.24912456,1.85384170,0.24805957,1.24764919,0.00257860,0.02131114,0.14046049,0.00000000,0.10710386,0.42628193
0.25512756,1.87890675,0.25345671,1.25902065,0.00269837,0.02087025,0.14249905,0.00000000,0.10784138,0.43842689
0.26113057,1.90747886,0.25980877,1.27287406,0.00281481,0.02074161,0.14491035,0.00000000,0.10882377,0.45020543
0.26713357,1.93950652,0.26714047,1.28917938,0.00292586,0.02094231,0.14771100,0.00000000,0.11004624,0.46154454
0.27313657,1.97499301,0.27548534,1.30792868,0.00302947,0.02148749,0.15092362,0.00000000,0.11151009,0.47241095
0.27913957,2.01399862,0.28488454,1.32913827,0.00312365,0.02239001,0.15457619,0.00000000,0.11322268,0.48281228
0.28514257,2.05663643,0.29538450,1.35284745,0.00320655,0.02366004,0.15870076,0.00000000,0.11519697,0.49279584
0.29114557,2.10306156,0.30703340,1.37911337,0.00327653,0.02530452,0.16333173,0.00000000,0.11745052,0.50244518
0.29714857,2.15345426,0.31987689,1.40800252,0.00333223,0.02732651,0.16850354,0.00000000,0.12000411,0.51187419
0.30315158,2.20799745,0.33395295,1.43957889,0.00337262,0.02972445,0.17424804,0.00000000,0.12288005,0.52121942
0.30915458,2.26685017,0.34928636,1.47388980,0.00339704,0.03249146,0.18059160,0.00000000,0.12610012,0.53063057
0.31515758,2.33011821,0.36588314,1.51094995,0.00340522,0.03561455,0.18755216,0.00000000,0.12968351,0.54025994
0.32116058,2.39782397,0.38372511,1.55072493,0.00339730,0.03907395,0.19513628,0.00000000,0.13364461,0.55025124
0.32716358,2.46987743,0.40276515,1.59311533,0.00337382,0.04284261,0.20333653,0.00000000,0.13799106,0.56072848
0.33316658,2.54605034,0.42292342,1.63794255,0.00333570,0.04688579,0.21212928,0.00000000,0.14272196,0.57178551
0.33916958,2.62595560,0.44408484,1.68493750,0.00328422,0.05116096,0.22147309,0.00000000,0.14782653,0.58347688
0.34517259,2.70903359,0.46609808,1.73373325,0.00322096,0.05561797,0.23130785,0.00000000,0.15328319,0.59581058
0.35117559,2.79454681,0.48877625,1.78386240,0.00314776,0.06019953,0.24155471,0.00000000,0.15905929,0.60874317
0.35717859,2.88158379,0.51189946,1.83475968,0.00306666,0.06484205,0.25211699,0.00000000,0.16511143,0.62217758
0.36318159,2.96907278,0.53521900,1.88577015,0.00297983,0.06947679,0.26288195,0.00000000,0.17138641,0.63596382
0.36918459,3.05580481,0.55846319,1.93616276,0.00288953,0.07403137,0.27372342,0.00000000,0.17782274,0.64990266
0.37518759,3.14046558,0.58134464,1.98514891,0.00279804,0.07843157,0.28450525,0.00000000,0.18435282,0.66375212
0.38119060,3.22167471,0.60356849,2.03190516,0.00270761,0.08260328,0.29508537,0.00000000,0.19090540,0.67723643
0.38719360,3.29803047,0.62484130,2.07559903,0.00262044,0.08647468,0.30532030,0.00000000,0.19740840,0.69005709
0.39319660,3.36815782,0.64488007,2.11541660,0.00253863,0.08997849,0.31506987,0.00000000,0.20379194,0.70190543
0.39919960,3.43075733,0.66342103,2.15059049,0.00246415,0.09305406,0.32420195,0.00000000,0.20999115,0.71247600
0.40520260,3.48465219,0.68022756,2.18042663,0.00239883,0.09564950,0.33259692,0.00000000,0.21594890,0.72148009
0.41120560,3.52883100,0.69509699,2.20432846,0.00234435,0.09772338,0.34015161,0.00000000,0.22161810,0.72865868
0.41720860,3.56248402,0.70786579,2.22181729,0.00230227,0.09924626,0.34678256,0.00000000,0.22696338,0.73379414
0.42321161,3.58503091,0.71841299,2.23254762,0.00227399,0.10020172,0.35242845,0.00000000,0.23196220,0.73672006
0.42921461,3.59613864,0.72666163,2.23631683,0.00226075,0.10058694,0.35705139,0.00000000,0.23660511,0.73732879
0.43521761,3.59572875,0.73257829,2.23306872,0.00226370,0.10041281,0.36063734,0.00000000,0.24089531,0.73557621
0.44122061,3.58397383,0.73617073,2.22289088,0.00228383,0.09970353,0.36319526,0.00000000,0.24484739,0.73148362
0.44722361,3.56128357,0.73748392,2.20600632,0.00232203,0.09849566,0.36475545,0.00000000,0.24848537,0.72513672
0.45322661,3.52828161,0.73659477,2.18275986,0.00237905,0.09683681,0.36536687,0.00000000,0.25184022,0.71668168
0.45922961,3.48577450,0.73360588,2.15360040,0.00245550,0.09478387,0.36509380,0.00000000,0.25494688,0.70631875
0.46523262,3.43471492,0.72863885,2.11906017,0.00255183,0.09240101,0.36401201,0.00000000,0.25784109,0.69429355
0.47123562,3.37616116,0.72182751,2.07973215,0.00266832,0.08975737,0.36220457,0.00000000,0.26055612,0.68088675
0.47723862,3.31123519,0.71331150,2.03624709,0.00280504,0.08692479,0.35975776,0.00000000,0.26311978,0.66640256
0.48324162,3.24108144,0.70323062,1.98925128,0.00296180,0.08397537,0.35675705,0.00000000,0.26555165,0.65115663
0.48924462,3.16682843,0.69172011,1.93938620,0.00313813,0.08097931,0.35328351,0.00000000,0.26786098,0.63546396
0.49524762,3.08955475,0.67890724,1.88727087,0.00333322,0.07800277,0.34941087,0.00000000,0.27004515,0.61962741
0.50125063,3.01026084,0.66490912,1.83348763,0.00354591,0.07510611,0.34520321,0.00000000,0.27208902,0.60392724
0.50725363,2.92984734,0.64983193,1.77857162,0.00377463,0.07234242,0.34071353,0.00000000,0.27396496,0.58861212
0.51325663,2.84910043,0.63377123,1.72300406,0.00401736,0.06975638,0.33598306,0.00000000,0.27563383,0.57389200
0.51925963,2.76868417,0.61681336,1.66720914,0.00427165,0.06738356,0.33104148,0.00000000,0.27704662,0.55993298
0.52526263,2.68913929,0.59903769,1.61155423,0.00453460,0.06525004,0.32590781,0.00000000,0.27814674,0.54685438
0.53126563,2.61088784,0.58051926,1.55635268,0.00480287,0.06337242,0.32059201,0.00000000,0.27887291,0.53472794
0.53726863,2.53424261,0.56133174,1.50186871,0.00507272,0.06175813,0.31509706,0.00000000,0.27916226,0.52357919
0.54327164,2.45942021,0.54155031,1.44832366,0.00534005,0.06040608,0.30942135,0.00000000,0.27895373,0.51339070
0.54927464,2.38655674,0.52125422,1.39590289,0.00560050,0.05930746,0.30356133,0.00000000,0.27819131,0.50410711
0.55527764,2.31572474,0.50052888,1.34476272,0.00584954,0.05844676,0.29751415,0.00000000,0.27682717,0.49564145
0.56128064,2.24695053,0.47946731,1.29503698,0.00608253,0.05780288,0.29128017,0.00000000,0.27482437,0.48788266
0.56728364,2.18023098,0.45817080,1.24684271,0.00629494,0.05735036,0.28486523,0.00000000,0.27215907,0.48070372
0.57328664,2.11554895,0.43674897,1.20028481,0.00648237,0.05706053,0.27828255,0.00000000,0.26882216,0.47397014
0.57928964,2.05288698,0.41531900,1.15545959,0.00664078,0.05690272,0.27155417,0.00000000,0.26482022,0.46754837
0.58529265,1.99223876,0.39400435,1.11245709,0.00676659,0.05684535,0.26471189,0.00000000,0.26017582,0.46131384
0.59129565,1.93361827,0.37293301,1.07136255,0.00685679,0.05685702,0.25779776,0.00000000,0.25492712,0.45515821
0.59729865,1.87706652,0.35223541,1.03225690,0.00690909,0.05690737,0.25086394,0.00000000,0.24912694,0.44899563
0.60330165,1.82265596,0.33204216,0.99521671,0.00692198,0.05696796,0.24397214,0.00000000,0.24284125,0.44276768
0.60930465,1.77049269,0.31248188,0.96031381,0.00689481,0.05701297,0.23719259,0.00000000,0.23614727,0.43644685
0.61530765,1.72071655,0.29367903,0.92761458,0.00682785,0.05701980,0.23060266,0.00000000,0.22913129,0.43003848
0.62131066,1.67349943,0.27575212,0.89717933,0.00672225,0.05696952,0.22428503,0.00000000,0.22188626,0.42358096
0.62731366,1.62904181,0.25881216,0.86906167,0.00658006,0.05684732,0.21832573,0.00000000,0.21450936,0.41714442
0.63331666,1.58756786,0.24296153,0.84330800,0.00640414,0.05664272,0.21281188,0.00000000,0.20709956,0.41082770
0.63931966,1.54931906,0.22829322,0.81995707,0.00619810,0.05634976,0.20782935,0.00000000,0.19975538,0.40475404
0.64532266,1.51454673,0.21489039,0.79903957,0.00596616,0.05596706,0.20346033,0.00000000,0.19257270,0.39906546
0.65132566,1.48350342,0.20282631,0.78057761,0.00571302,0.05549780,0.19978092,0.00000000,0.18564300,0.39391620
0.65732866,1.45643351,0.19216448,0.76458411,0.00544373,0.05494957,0.19685873,0.00000000,0.17905169,0.38946542
0.66333167,1.43356316,0.18295896,0.75106187,0.00516350,0.05433413,0.19475065,0.00000000,0.17287684,0.38586964
0.66933467,1.41508990,0.17525472,0.74000231,0.00487757,0.05366707,0.19350075,0.00000000,0.16718813,0.38327501
0.67533767,1.40117215,0.16908801,0.73138392,0.00459102,0.05296740,0.19313847,0.00000000,0.16204604,0.38180997
0.68134067,1.39191914,0.16448660,0.72517038,0.00430869,0.05225697,0.19367703,0.00000000,0.15750127,0.38157850
0.68734367,1.38738145,0.16146992,0.72130843,0.00403496,0.05155986,0.19511225,0.00000000,0.15359440,0.38265428
0.69334667,1.38754281,0.16004891,0.71972564,0.00377373,0.05090173,0.19742176,0.00000000,0.15035567,0.38507604
0.69934967,1.39231341,0.16022569,0.72032831,0.00352829,0.05030897,0.20056465,0.00000000,0.14780487,0.38884424
0.70535268,1.40152520,0.16199294,0.72299959,0.00330129,0.04980796,0.20448163,0.00000000,0.14595140,0.39391933
0.71135568,1.41492953,0.16533310,0.72759809,0.00309468,0.04942423,0.20909569,0.00000000,0.14479440,0.40022153
0.71735868,1.43219736,0.17021732,0.73395717,0.00290976,0.04918160,0.21431326,0.00000000,0.14432294,0.40763223
0.72336168,1.45292219,0.17660434,0.74188510,0.00274714,0.04910137,0.22002597,0.00000000,0.14451633,0.41599695
0.72936468,1.47662583,0.18443926,0.75116620,0.00260682,0.04920160,0.22611279,0.00000000,0.14534445,0.42512961
0.73536768,1.50276683,0.19365239,0.76156299,0.00248824,0.04949639,0.23244270,0.00000000,0.14676821,0.43481810
0.74137069,1.53075137,0.20415822,0.77281948,0.00239034,0.04999531,0.23887763,0.00000000,0.14874012,0.44483076
0.74737369,1.55994638,0.21585463,0.78466543,0.00231165,0.05070293,0.24527574,0.00000000,0.15120488,0.45492354
0.75337669,1.58969426,0.22862252,0.79682150,0.00225039,0.05161851,0.25149488,0.00000000,0.15410018,0.46484759
0.75937969,1.61932885,0.24232584,0.80900512,0.00220452,0.05273586,0.25739600,0.00000000,0.15735751,0.47435689
0.76538269,1.64819196,0.25681220,0.82093690,0.00217186,0.05404332,0.26284665,0.00000000,0.16090327,0.48321571
0.77138569,1.67564993,0.27191417,0.83234726,0.00215015,0.05552392,0.26772416,0.00000000,0.16465977,0.49120552
0.77738869,1.70110959,0.28745111,0.84298301,0.00213712,0.05715580,0.27191864,0.00000000,0.16854662,0.49813119
0.78339170,1.72403304,0.30323187,0.85261372,0.00213058,0.05891267,0.27533551,0.00000000,0.17248201,0.50382623
0.78939470,1.74395078,0.31905799,0.86103747,0.00212845,0.06076451,0.27789765,0.00000000,0.17638428,0.50815695
0.79539770,1.76047277,0.33472756,0.86808585,0.00212879,0.06267838,0.27954694,0.00000000,0.18017343,0.51102533
0.80140070,1.77329699,0.35003958,0.87362802,0.00212987,0.06461929,0.28024532,0.00000000,0.18377280,0.51237077
0.80740370,1.78221545,0.36479855,0.87757355,0.00213018,0.06655127,0.27997524,0.00000000,0.18711071,0.51217046
0.81340670,1.78711722,0.37881933,0.87987409,0.00212843,0.06843833,0.27873954,0.00000000,0.19012208,0.51043866
0.81940970,1.78798869,0.39193180,0.88052368,0.00212357,0.07024554,0.27656083,0.00000000,0.19275005,0.50722480
0.82541271,1.78491100,0.40398532,0.87955770,0.00211479,0.07194003,0.27348033,0.00000000,0.19494737,0.50261070
0.83141571,1.77805473,0.41485262,0.87705057,0.00210151,0.07349191,0.26955630,0.00000000,0.19667773,0.49670698
0.83741871,1.76767219,0.42443295,0.87311222,0.00208336,0.07487513,0.26486208,0.00000000,0.19791678,0.48964882
0.84342171,1.75408748,0.43265435,0.86788335,0.00206018,0.07606813,0.25948391,0.00000000,0.19865299,0.48159139
0.84942471,1.73768478,0.43947481,0.86152992,0.00203198,0.07705434,0.25351846,0.00000000,0.19888814,0.47270502
0.85542771,1.71889531,0.44488237,0.85423677,0.00199893,0.07782255,0.24707025,0.00000000,0.19863746,0.46317040
0.86143072,1.69818341,0.44889403,0.84620080,0.00196136,0.07836699,0.24024911,0.00000000,0.19792953,0.45317393
0.86743372,1.67603227,0.45155364,0.83762400,0.00191967,0.07868726,0.23316760,0.00000000,0.19680579,0.44290350
0.87343672,1.65292999,0.45292879,0.82870647,0.00187438,0.07878810,0.22593857,0.00000000,0.19531973,0.43254468
0.87943972,1.62935639,0.45310700,0.81963988,0.00182604,0.07867892,0.21867300,0.00000000,0.19353587,0.42227767
0.88544272,1.60577130,0.45219144,0.81060164,0.00177527,0.07837323,0.21147798,0.00000000,0.19152843,0.41227484
0.89144572,1.58260476,0.45029646,0.80175007,0.00172268,0.07788800,0.20445515,0.00000000,0.18937993,0.40269921
0.89744872,1.56024954,0.44754315,0.79322071,0.00166888,0.07724290,0.19769942,0.00000000,0.18717959,0.39370360
0.90345173,1.53905649,0.44405543,0.78512417,0.00161446,0.07645955,0.19129814,0.00000000,0.18502179,0.38543068
0.90945473,1.51933272,0.43995672,0.77754547,0.00155996,0.07556084,0.18533069,0.00000000,0.18300444,0.37801365
0.91545773,1.50134284,0.43536749,0.77054498,0.00150590,0.07457020,0.17986842,0.00000000,0.18122755,0.37157766
0.92146073,1.48531298,0.43040393,0.76416091,0.00145273,0.07351114,0.17497509,0.00000000,0.17979179,0.36624157
0.92746373,1.47143732,0.42517754,0.75841316,0.00140084,0.07240676,0.17070752,0.00000000,0.17879719,0.36212016
0.93346673,1.45988661,0.41979587,0.75330829,0.00135057,0.07127949,0.16711662,0.00000000,0.17834202,0.35932630
0.93946973,1.45081803,0.41436410,0.74884529,0.00130222,0.07015100,0.16424847,0.00000000,0.17852169,0.35797316
0.94547274,1.44438548,0.40898732,0.74502174,0.00125601,0.06904213,0.16214558,0.00000000,0.17942770,0.35817590
0.95147574,1.44074951,0.40377321,0.74183984,0.00121217,0.06797307,0.16084802,0.00000000,0.18114660,0.36005283
0.95747874,1.44008581,0.39883475,0.73931190,0.00117086,0.06696355,0.16039440,0.00000000,0.18375887,0.36372580
0.96348174,1.44259147,0.39429264,0.73746482,0.00113224,0.06603309,0.16082256,0.00000000,0.18733769,0.36931953
0.96948474,1.44848810,0.39027705,0.73634311,0.00109646,0.06520127,0.16216986,0.00000000,0.19194745,0.37695978
0.97548774,1.45802118,0.38692836,0.73601012,0.00106366,0.06448795,0.16447293,0.00000000,0.19764208,0.38677033
0.98149075,1.47145522,0.38439663,0.73654726,0.00103397,0.06391339,0.16776695,0.00000000,0.20446315,0.39886867
0.98749375,1.48906448,0.38283967,0.73805118,0.00100756,0.06349828,0.17208428,0.00000000,0.21243767,0.41336050
0.99349675,1.51111944,0.38241949,0.74062879,0.00098458,0.06326355,0.17745255,0.00000000,0.22157576,0.43033317
0.99949975,1.53786951,0.38329725,0.74439054,0.00096518,0.06323011,0.18389228,0.00000000,0.23186822,0.44984826
1.00550275,1.56952256,0.38562689,0.74944206,0.00094954,0.06341825,0.19141401,0.00000000,0.24328406,0.47193364
1.01150575,1.60622256,0.38954759,0.75587485,0.00093781,0.06384705,0.20001526,0.00000000,0.25576828,0.49657543
1.01750875,1.64802632,0.39517544,0.76375645,0.00093015,0.06453347,0.20967732,0.00000000,0.26923994,0.52371019
1.02351176,1.69488106,0.40259488,0.77312081,0.00092671,0.06549147,0.22036221,0.00000000,0.28359074,0.55321783
1.02951476,1.74660407,0.41185022,0.78395943,0.00092763,0.06673096,0.23200990,0.00000000,0.29868437,0.58491592
1.03551776,1.80286615,0.42293795,0.79621399,0.00093304,0.06825680,0.24453618,0.00000000,0.31435670,0.61855553
1.04152076,1.86318015,0.43580016,0.80977109,0.00094307,0.07006790,0.25783115,0.00000000,0.33041692,0.65381937
1.04752376,1.92689584,0.45031988,0.82445945,0.00095784,0.07215639,0.27175877,0.00000000,0.34664994,0.69032241
1.05352676,1.99320200,0.46631835,0.84005005,0.00097751,0.07450706,0.28615741,0.00000000,0.36281979,0.72761526
1.05952976,2.06113620,0.48355492,0.85625927,0.00100228,0.07709701,0.30084158,0.00000000,0.37867421,0.76519048
1.06553277,2.12960249,0.50172958,0.87275514,0.00103240,0.07989566,0.31560486,0.00000000,0.39395033,0.80249181
1.07153577,2.19739661,0.52048828,0.88916639,0.00106824,0.08286506,0.33022402,0.00000000,0.40838111,0.83892619
1.07753877,2.26323790,0.53943087,0.90509399,0.00111027,0.08596060,0.34446409,0.00000000,0.42170255,0.87387810
1.08354177,2.32580667,0.55812156,0.92012463,0.00115915,0.08913198,0.35808443,0.00000000,0.43366120,0.90672604
1.08954477,2.38378558,0.57610148,0.93384547,0.00121571,0.09232461,0.37084534,0.00000000,0.44402174,0.93686025
1.09554777,2.43590304,0.59290279,0.94585940,0.00128104,0.09548118,0.38251511,0.00000000,0.45257434,0.96370112
1.10155078,2.48097659,0.60806389,0.95579997,0.00135645,0.09854343,0.39287706,0.00000000,0.45914132,0.98671753
1.10755378,2.51795426,0.62114491,0.96334531,0.00144353,0.10145408,0.40173632,0.00000000,0.46358288,1.00544422
1.11355678,2.54595175,0.63174290,0.96823015,0.00154416,0.10415870,0.40892603,0.00000000,0.46580162,1.01949740
1.11955978,2.56428361,0.63950601,0.97025546,0.00166047,0.10660755,0.41431264,0.00000000,0.46574559,1.02858794
1.12556278,2.57248688,0.64414594,0.96929504,0.00179484,0.10875724,0.41780002,0.00000000,0.46340968,1.03253141
1.13156578,2.57033596,0.64544816,0.96529892,0.00194984,0.11057214,0.41933224,0.00000000,0.45883535,1.03125447
1.13756878,2.55784810,0.64327942,0.95829333,0.00212819,0.11202539,0.41889484,0.00000000,0.45210873,1.02479734
1.14357179,2.53527915,0.63759221,0.94837731,0.00233263,0.11309968,0.41651462,0.00000000,0.44335700,1.01331217
1.14957479,2.50311007,0.62842594,0.93571628,0.00256587,0.11378747,0.41225784,0.00000000,0.43274358,0.99705740
1.15557779,2.46202485,0.61590504,0.92053288,0.00283043,0.11409092,0.40622714,0.00000000,0.42046200,0.97638830
1.16158079,2.41288122,0.60023384,0.90309577,0.00312852,0.11402141,0.39855715,0.00000000,0.40672907,0.95174425
1.16758379,2.35667560,0.58168873,0.88370699,0.00346189,0.11359866,0.38940919,0.00000000,0.39177752,0.92363335
1.17358679,2.29450438,0.56060808,0.86268862,0.00383167,0.11284969,0.37896531,0.00000000,0.37584847,0.89261498
1.17958979,2.22752329,0.53738018,0.84036940,0.00423824,0.11180746,0.36742189,0.00000000,0.35918419,0.85928129
1.18559280,2.15690714,0.51243019,0.81707220,0.00468106,0.11050947,0.35498328,0.00000000,0.34202131,0.82423835
1.19159580,2.08381162,0.48620644,0.79310273,0.00515858,0.10899632,0.34185564,0.00000000,0.32458489,0.78808789
1.19759880,2.00933912,0.45916685,0.76874022,0.00566813,0.10731032,0.32824130,0.00000000,0.30708348,0.75141025
1.20360180,1.93450980,0.43176606,0.74423028,0.00620582,0.10549419,0.31433395,0.00000000,0.28970531,0.71474946
1.20960480,1.86023910,0.40444379,0.71978029,0.00676661,0.10359003,0.30031465,0.00000000,0.27261572,0.67860072
1.21560780,1.78732223,0.37761484,0.69555735,0.00734423,0.10163846,0.28634891,0.00000000,0.25595582,0.64340088
1.22161081,1.71642594,0.35166106,0.67168869,0.00793132,0.09967802,0.27258485,0.00000000,0.23984227,0.60952195
1.22761381,1.64808722,0.32692548,0.64826434,0.00851953,0.09774483,0.25915238,0.00000000,0.22436813,0.57726782
1.23361681,1.58271846,0.30370856,0.62534173,0.00909970,0.09587246,0.24616326,0.00000000,0.20960449,0.54687397
1.23961981,1.52061808,0.28226667,0.60295177,0.00966209,0.09409201,0.23371204,0.00000000,0.19560285,0.51850986
1.24562281,1.46198537,0.26281237,0.58110594,0.01019660,0.09243232,0.22187758,0.00000000,0.18239790,0.49228375
1.25162581,1.40693837,0.24551639,0.55980384,0.01069313,0.09092025,0.21072501,0.00000000,0.17001046,0.46824918
1.25762881,1.35553309,0.23051084,0.53904076,0.01114180,0.08958094,0.20030788,0.00000000,0.15845060,0.44641284
1.26363182,1.30778295,0.21789329,0.51881463,0.01153335,0.08843806,0.19067036,0.00000000,0.14772041,0.42674309
1.26963482,1.26367681,0.20773130,0.49913221,0.01185940,0.08751391,0.18184918,0.00000000,0.13781662,0.40917857
1.27563782,1.22319472,0.20006697,0.48001382,0.01211276,0.08682937,0.17387534,0.00000000,0.12873275,0.39363651
1.28164082,1.18632030,0.19492118,0.46149665,0.01228764,0.08640367,0.16677528,0.00000000,0.12046073,0.38002014
1.28764382,1.15304913,0.19229711,0.44363636,0.01237991,0.08625389,0.16057153,0.00000000,0.11299209,0.36822507
1.29364682,1.12339295,0.19218294,0.42650695,0.01238721,0.08639441,0.15528281,0.00000000,0.10631858,0.35814422
1.29964982,1.09737947,0.19455345,0.41019892,0.01230907,0.08683601,0.15092357,0.00000000,0.10043233,0.34967136
1.30565283,1.07504825,0.19937055,0.39481601,0.01214686,0.08758506,0.14750298,0.00000000,0.09532565,0.34270318
1.31165583,1.05644304,0.20658273,0.38047051,0.01190383,0.08864250,0.14502360,0.00000000,0.09099046,0.33714005
1.31765883,1.04160153,0.21612360,0.36727765,0.01158491,0.09000296,0.14347974,0.00000000,0.08741759,0.33288574
1.32366183,1.03054339,0.22790966,0.35534935,0.01119658,0.09165395,0.14285567,0.00000000,0.08459588,0.32984623
1.32966483,1.02325764,0.24183767,0.34478768,0.01074662,0.09357531,0.14312390,0.00000000,0.08251136,0.32792818
1.33566783,1.01969059,0.25778176,0.33567847,0.01024389,0.09573889,0.14424371,0.00000000,0.08114651,0.32703715
1.34167084,1.01973532,0.27559087,0.32808539,0.00969798,0.09810865,0.14615996,0.00000000,0.08047966,0.32707620
1.34767384,1.02322377,0.29508663,0.32204498,0.00911893,0.10064112,0.14880251,0.00000000,0.08048473,0.32794491
1.35367684,1.02992225,0.31606204,0.31756284,0.00851697,0.10328636,0.15208622,0.00000000,0.08113123,0.32953925
1.35967984,1.03953095,0.33828140,0.31461128,0.00790217,0.10598932,0.15591173,0.00000000,0.08238457,0.33175248
1.36568284,1.05168789,0.36148139,0.31312854,0.00728422,0.10869164,0.16016686,0.00000000,0.08420676,0.33447705
1.37168584,1.06597731,0.38537374,0.31301983,0.00667220,0.11133386,0.16472896,0.00000000,0.08655743,0.33760762
1.37768884,1.08194238,0.40964933,0.31416002,0.00607439,0.11385781,0.16946781,0.00000000,0.08939513,0.34104502
1.38369185,1.09910157,0.43398374,0.31639800,0.00549814,0.11620933,0.17424924,0.00000000,0.09267884,0.34470102
1.38969485,1.11696810,0.45804408,0.31956240,0.00494978,0.11834092,0.17893912,0.00000000,0.09636965,0.34850360
1.39569785,1.13507133,0.48149695,0.32346865,0.00443457,0.12021440,0.18340774,0.00000000,0.10043254,0.35240229
1.40170085,1.15297901,0.50401707,0.32792664,0.00395672,0.12180332,0.18753425,0.00000000,0.10483801,0.35637346
1.40770385,1.17031907,0.52529631,0.33274903,0.00351941,0.12309503,0.19121101,0.00000000,0.10956372,0.36042481
1.41370685,1.18679958,0.54505270,0.33775936,0.00312485,0.12409221,0.19434751,0.00000000,0.11459565,0.36459896
1.41970985,1.20222576,0.56303889,0.34279980,0.00277443,0.12481389,0.19687383,0.00000000,0.11992912,0.36897555
1.42571286,1.21651266,0.57904973,0.34773795,0.00246874,0.12529571,0.19874330,0.00000000,0.12556912,0.37367176
1.43171586,1.22969268,0.59292849,0.35247237,0.00220777,0.12558946,0.19993420,0.00000000,0.13153026,0.37884069
1.43771886,1.24191708,0.60457141,0.35693637,0.00199097,0.12576186,0.20045045,0.00000000,0.13783595,0.38466784
1.44372186,1.25345111,0.61393026,0.36109992,0.00181737,0.12589254,0.20032120,0.00000000,0.14451701,0.39136525
1.44972486,1.26466257,0.62101274,0.36496955,0.00168570,0.12607136,0.19959920,0.00000000,0.15160963,0.39916372
1.45572786,1.27600408,0.62588066,0.36858598,0.00159445,0.12639503,0.19835817,0.00000000,0.15915260,0.40830301
1.46173087,1.28798959,0.62864590,0.37201982,0.00154192,0.12696328,0.19668914,0.00000000,0.16718412,0.41902050
1.46773387,1.30116611,0.62946425,0.37536533,0.00152630,0.12787462,0.19469595,0.00000000,0.17573802,0.43153867
1.47373687,1.31608185,0.62852755,0.37873265,0.00154565,0.12922189,0.19249017,0.00000000,0.18483983,0.44605182
1.47973987,1.33325225,0.62605422,0.38223886,0.00159795,0.13108777,0.19018557,0.00000000,0.19450258,0.46271276
1.48574287,1.35312550,0.62227886,0.38599842,0.00168105,0.13354052,0.18789254,0.00000000,0.20472279,0.48161990
1.49174587,1.37604938,0.61744125,0.39011334,0.00179268,0.13662997,0.18571266,0.00000000,0.21547675,0.50280561
1.49774887,1.40224111,0.61177534,0.39466391,0.00193039,0.14038419,0.18373365,0.00000000,0.22671728,0.52622625
1.50375188,1.43176192,0.60549879,0.39970028,0.00209156,0.14480672,0.18202506,0.00000000,0.23837140,0.55175471
1.50975488,1.46449787,0.59880349,0.40523550,0.00227334,0.14987477,0.18063486,0.00000000,0.25033880,0.57917579
1.51575788,1.50014807,0.59184756,0.41124055,0.00247264,0.15553834,0.17958706,0.00000000,0.26249161,0.60818498
1.52176088,1.53822142,0.58474931,0.41764141,0.00268612,0.16172039,0.17888055,0.00000000,0.27467533,0.63839088
1.52776388,1.57804211,0.57758327,0.42431876,0.00291018,0.16831814,0.17848917,0.00000000,0.28671113,0.66932139
1.53376688,1.61876421,0.57037861,0.43111004,0.00314097,0.17520536,0.17836305,0.00000000,0.29839956,0.70043364
1.53976988,1.65939484,0.56312003,0.43781403,0.00337444,0.18223574,0.17843106,0.00000000,0.30952536,0.73112748
1.54577289,1.69882512,0.55575086,0.44419770,0.00360640,0.18924718,0.17860430,0.00000000,0.31986351,0.76076208
