energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-4.63731866,8.52571398,0.01919537,0.42145207,1.90372184,2.55108141,1.60163550,1.35015235,0.02800702,3.60282449
-4.63131566,8.65313233,0.01812627,0.41950731,1.90966094,2.61290113,1.63094583,1.38175369,0.02806483,3.66364173
-4.62531266,8.80439744,0.01710993,0.41964914,1.92075403,2.68602978,1.66165391,1.41688619,0.02808969,3.73215906
-4.61930965,8.97885179,0.01615377,0.42198587,1.93675923,2.77029569,1.69352216,1.45531717,0.02808766,3.80776915
-4.61330665,9.17517630,0.01526374,0.42658308,1.95734863,2.86523447,1.72624150,1.49672037,0.02806447,3.88962843
-4.60730365,9.39135469,0.01444422,0.43345928,1.98209988,2.97007628,1.75942844,1.54067238,0.02802513,3.97664876
-4.60130065,9.62466144,0.01369800,0.44258261,2.01049140,3.08374203,1.79262508,1.58665311,0.02797370,4.06749846
-4.59529765,9.87167694,0.01302627,0.45386919,2.04190210,3.20484975,1.82530246,1.63405086,0.02791302,4.16061381
-4.58929465,10.12833217,0.01242863,0.46718299,2.07561636,3.33173201,1.85686763,1.68217227,0.02784454,4.25422188
-4.58329165,10.38998392,0.01190318,0.48233777,2.11083472,3.46246491,1.88667441,1.73025717,0.02776829,4.34637480
-4.57728864,10.65152002,0.01144657,0.49910087,2.14669029,3.59490864,1.91403802,1.77749800,0.02768287,4.43499485
-4.57128564,10.90749262,0.01105421,0.51719918,2.18227077,3.72675892,1.93825294,1.82306330,0.02758552,4.51792948
-4.56528264,11.15227556,0.01072037,0.53632696,2.21664539,3.85560831,1.95861372,1.86612441,0.02747235,4.59301424
-4.55927964,11.38024069,0.01043839,0.55615557,2.24889579,3.97901560,1.97443794,1.90588429,0.02733857,4.65814143
-4.55327664,11.58594643,0.01020094,0.57634466,2.27814966,4.09458093,1.98509024,1.94160713,0.02717876,4.71133173
-4.54727364,11.76433082,0.01000020,0.59655448,2.30361547,4.20002393,1.99000661,1.97264749,0.02698731,4.75080542
-4.54127064,11.91090069,0.00982816,0.61645889,2.32461680,4.29326185,1.98871757,1.99847743,0.02675870,4.77505027
-4.53526763,12.02190826,0.00967682,0.63575842,2.34062424,4.37248423,1.98086932,2.01871032,0.02648792,4.78288257
-4.52926463,12.09450675,0.00953851,0.65419277,2.35128332,4.43622091,1.96624148,2.03312003,0.02617080,4.77349837
-4.52326163,12.12687723,0.00940603,0.67155233,2.35643670,4.48340013,1.94476069,2.04165449,0.02580432,4.74651234
-4.51725863,12.11832027,0.00927293,0.68768776,2.35613925,4.51339398,1.91650909,2.04444285,0.02538690,4.70198209
-4.51125563,12.06930731,0.00913365,0.70251749,2.35066499,4.52604872,1.88172728,2.04179580,0.02491855,4.64041660
-4.50525263,11.98148869,0.00898370,0.71603242,2.34050501,4.52169843,1.84081126,2.03419889,0.02440100,4.56276816
-4.49924962,11.85765736,0.00881970,0.72829751,2.32635637,4.50116099,1.79430358,2.02229923,0.02383774,4.47040795
-4.49324662,11.70166943,0.00863947,0.73945023,2.30910193,4.46571635,1.74287878,2.00688612,0.02323395,4.36508647
-4.48724362,11.51832479,0.00844207,0.74969568,2.28978185,4.41706783,1.68732387,1.98886650,0.02259642,4.24888029
-4.48124062,11.31321298,0.00822769,0.75929862,2.26955795,4.35728795,1.62851472,1.96923647,0.02193334,4.12412779
-4.47523762,11.09253119,0.00799766,0.76857260,2.24967220,4.28875120,1.56738918,1.94905005,0.02125404,3.99335658
-4.46923462,10.86288225,0.00775426,0.77786678,2.23140120,4.21405647,1.50491833,1.92938686,0.02056875,3.85920596
-4.46323162,10.63106157,0.00750062,0.78755091,2.21600859,4.13594257,1.44207716,1.91131985,0.01988828,3.72434764
-4.45722861,10.40384191,0.00724056,0.79799915,2.20469740,4.05720032,1.37981562,1.89588462,0.01922365,3.59140803
-4.45122561,10.18776490,0.00697838,0.80957352,2.19856428,3.98058493,1.31903170,1.88405146,0.01858587,3.46289523
-4.44522261,9.98894736,0.00671867,0.82260763,2.19855769,3.90873198,1.26054717,1.87670101,0.01798553,3.34113325
-4.43921961,9.81290948,0.00646613,0.83739156,2.20544157,3.84408045,1.20508718,1.87460432,0.01743258,3.22820568
-4.43321661,9.66443054,0.00622540,0.85415831,2.21976590,3.78880518,1.15326413,1.87840771,0.01693609,3.12591037
-4.42721361,9.54743614,0.00600084,0.87307275,2.24184531,3.74476136,1.10556648,1.88862248,0.01650397,3.03572597
-4.42121061,9.46491936,0.00579643,0.89422316,2.27174621,3.71344213,1.06235232,1.90561947,0.01614287,2.95879071
-4.41520760,9.41889656,0.00561561,0.91761599,2.30928287,3.69595047,1.02384793,1.92962800,0.01585801,2.89589301
-4.40920460,9.41039679,0.00546122,0.94317380,2.35402217,3.69298552,0.99015075,1.96073864,0.01565305,2.84747330
-4.40320160,9.43948274,0.00533535,0.97073648,2.40529668,3.70484274,0.96123642,1.99890924,0.01553010,2.81363556
-4.39719860,9.50529975,0.00523940,1.00006572,2.46222512,3.73142722,0.93696911,2.04397334,0.01548963,2.79416736
-4.39119560,9.60614869,0.00517399,1.03085231,2.52373935,3.77227843,0.91711449,2.09565039,0.01553050,2.78856648
-4.38519260,9.73957812,0.00513898,1.06272601,2.58861645,3.82660503,0.90135444,2.15355691,0.01564999,2.79607256
-4.37918959,9.90249064,0.00513358,1.09526754,2.65551481,3.89332736,0.88930282,2.21721819,0.01584387,2.81570197
-4.37318659,10.09125881,0.00515631,1.12802215,2.72301267,3.97112591,0.88052148,2.28607990,0.01610646,2.84628436
-4.36718359,10.30184591,0.00520516,1.16051426,2.78964790,4.05849342,0.87453588,2.35951938,0.01643078,2.88649972
-4.36118059,10.52992737,0.00527761,1.19226248,2.85395765,4.15378876,0.87084978,2.43685636,0.01680867,2.93491457
-4.35517759,10.77100960,0.00537082,1.22279468,2.91451684,4.25529059,0.86895870,2.51736305,0.01723098,2.99001672
-4.34917459,11.02054296,0.00548164,1.25166244,2.96997432,4.36124936,0.86836161,2.60027369,0.01768776,3.05024785
-4.34317159,11.27402678,0.00560681,1.27845436,3.01908600,4.46993601,0.86857113,2.68479358,0.01816850,3.11403363
-4.33716858,11.52710480,0.00574299,1.30280809,3.06074414,4.57968639,0.86912178,2.77010784,0.01866236,3.17981114
-4.33116558,11.77564966,0.00588690,1.32442042,3.09400237,4.68894049,0.86957676,2.85539001,0.01915846,3.24605368
-4.32516258,12.01583610,0.00603543,1.34305552,3.11809598,4.79627583,0.86953314,2.93981069,0.01964615,3.31129293
-4.31915958,12.24420230,0.00618568,1.35855086,3.13245730,4.90043478,0.86862584,3.02254627,0.02011530,3.37413858
-4.31315658,12.45769972,0.00633504,1.37082100,3.13672607,5.00034566,0.86653057,3.10278786,0.02055658,3.43329568
-4.30715358,12.65373153,0.00648126,1.37985913,3.13075482,5.09513769,0.86296597,3.17975046,0.02096172,3.48757961
-4.30115058,12.83018025,0.00662246,1.38573642,3.11460941,5.18415033,0.85769508,3.25268215,0.02132374,3.53592893
-4.29514757,12.98542517,0.00675714,1.38859949,3.08856493,5.26693724,0.85052650,3.32087334,0.02163715,3.57741602
-4.28914457,13.11835051,0.00688421,1.38866608,3.05309733,5.34326573,0.84131509,3.38366580,0.02189813,3.61125548
-4.28314157,13.22834489,0.00700294,1.38621925,3.00887118,5.41311226,0.82996244,3.44046131,0.02210456,3.63681035
-4.27713857,13.31529332,0.00711296,1.38160048,2.95672405,5.47665486,0.81641704,3.49072972,0.02225612,3.65359595
-4.27113557,13.37956235,0.00721419,1.37520189,2.89764807,5.53426315,0.80067414,3.53401619,0.02235422,3.66128141
-4.26513257,13.42197958,0.00730678,1.36745798,2.83276926,5.58648676,0.78277517,3.56994739,0.02240197,3.65968881
-4.25912956,13.44380810,0.00739110,1.35883720,2.76332519,5.63404260,0.76280666,3.59823659,0.02240395,3.64878991
-4.25312656,13.44671686,0.00746761,1.34983355,2.69064175,5.67780159,0.74089853,3.61868734,0.02236611,3.62870066
-4.24712356,13.43274731,0.00753686,1.34095853,2.61610934,5.71877496,0.71722173,3.63119585,0.02229547,3.59967350
-4.24112056,13.40427686,0.00759941,1.33273339,2.54115924,5.75810011,0.69198500,3.63575177,0.02219992,3.56208775
-4.23511756,13.36397927,0.00765578,1.32568199,2.46724039,5.79702600,0.66543095,3.63243760,0.02208790,3.51643821
-4.22911456,13.31478185,0.00770643,1.32032401,2.39579702,5.83689734,0.63783126,3.62142651,0.02196811,3.46332245
-4.22311156,13.25981916,0.00775172,1.31716852,2.32824718,5.87913722,0.60948115,3.60297877,0.02184928,3.40342683
-4.21710855,13.20238281,0.00779188,1.31670770,2.26596231,5.92522723,0.58069331,3.57743676,0.02173987,3.33751187
-4.21110555,13.14586677,0.00782708,1.31941052,2.21024764,5.97668444,0.55179115,3.54521874,0.02164785,3.26639705
-4.20510255,13.09370758,0.00785733,1.32571609,2.16232342,6.03503428,0.52310192,3.50681138,0.02158046,3.19094548
-4.19909955,13.04931925,0.00788261,1.33602644,2.12330657,6.10177899,0.49494956,3.46276130,0.02154406,3.11204864
-4.19309655,13.01602255,0.00790281,1.35069866,2.09419261,6.17836108,0.46764767,3.41366569,0.02154399,3.03061147
-4.18709355,12.99696922,0.00791779,1.37003612,2.07583759,6.26612202,0.44149278,3.36016231,0.02158443,2.94753800
-4.18109055,12.99506176,0.00792742,1.39427893,2.06894006,6.36625658,0.41675804,3.30291896,0.02166833,2.86371764
-4.17508754,13.01287051,0.00793160,1.42359366,2.07402296,6.47976385,0.39368763,3.24262273,0.02179739,2.78001239
-4.16908454,13.05255002,0.00793027,1.45806268,2.09141579,6.60739650,0.37249188,3.17996927,0.02197201,2.69724490
-4.16308154,13.11575763,0.00792343,1.49767357,2.12123758,6.74961017,0.35334343,3.11565228,0.02219131,2.61618764
-4.15707854,13.20357749,0.00791115,1.54230905,2.16338116,6.90651565,0.33637431,3.05035356,0.02245317,2.53755323
-4.15107554,13.31645393,0.00789359,1.59173827,2.21749990,7.07783634,0.32167409,2.98473376,0.02275430,2.46198589
-4.14507254,13.45413810,0.00787096,1.64561005,2.28299782,7.26287407,0.30928914,2.91942409,0.02309029,2.39005427
-4.13906953,13.61565178,0.00784354,1.70344895,2.35902420,7.46048604,0.29922294,2.85501915,0.02345574,2.32224563
-4.13306653,13.79927204,0.00781164,1.76465490,2.44447407,7.66907546,0.29143739,2.79207102,0.02384442,2.25896145
-4.12706353,14.00253967,0.00777558,1.82850686,2.53799541,7.88659812,0.28585508,2.73108459,0.02424939,2.20051463
-4.12106053,14.22229362,0.00773567,1.89417121,2.63800422,8.11058636,0.28236240,2.67251427,0.02466322,2.14712823
-4.11505753,14.45473223,0.00769221,1.96071487,2.74270775,8.33819112,0.28081345,2.61676187,0.02507821,2.09893588
-4.10905453,14.69550112,0.00764544,2.02712342,2.85013645,8.56624194,0.28103453,2.56417577,0.02548661,2.05598389
-4.10305153,14.93980588,0.00759558,2.09232362,2.95818407,8.79132358,0.28282914,2.51505092,0.02588087,2.01823496
-4.09704852,15.18254655,0.00754275,2.15521008,3.06465546,9.00986724,0.28598340,2.46962980,0.02625398,1.98557357
-4.09104552,15.41846938,0.00748704,2.21467492,3.16732070,9.21825316,0.29027168,2.42810397,0.02659968,1.95781282
-4.08504252,15.64233040,0.00742851,2.26963967,3.26397385,9.41292076,0.29546230,2.39061611,0.02691280,1.93470280
-4.07903952,15.84906427,0.00736717,2.31908777,3.35249447,9.59048199,0.30132323,2.35726223,0.02718950,1.91594006
-4.07303652,16.03395178,0.00730306,2.36209670,3.43090926,9.74783300,0.30762766,2.32809421,0.02742757,1.90117814
-4.06703352,16.19277867,0.00723625,2.39786792,3.49745154,9.88225925,0.31415925,2.30312222,0.02762663,1.89003897
-4.06103052,16.32197933,0.00716688,2.42575362,3.55061586,9.99152969,0.32071695,2.28231721,0.02778837,1.88212460
-4.05502751,16.41875916,0.00709522,2.44527875,3.58920545,10.07397559,0.32711945,2.26561344,0.02791667,1.87702931
-4.04902451,16.48119063,0.00702168,2.45615753,3.61237031,10.12855082,0.33320891,2.25291101,0.02801773,1.87435152
-4.04302151,16.50827937,0.00694687,2.45830361,3.61963422,10.15487098,0.33885414,2.24407856,0.02810009,1.87370539
-4.03701851,16.49999797,0.00687163,2.45183342,3.61090947,10.15323012,0.34395303,2.23895617,0.02817466,1.87473163
-4.03101551,16.45728689,0.00679706,2.43706274,3.58649871,10.12459455,0.34843422,2.23735873,0.02825462,1.87710746
-4.02501251,16.38202340,0.00672454,2.41449663,3.54708381,10.07057466,0.35225802,2.23907964,0.02835527,1.88055517
-4.01900950,16.27696082,0.00665575,2.38481334,3.49370243,9.99337645,0.35541654,2.24389511,0.02849385,1.88484938
-4.01300650,16.14564165,0.00659266,2.34884310,3.42771347,9.89573559,0.35793305,2.25156904,0.02868921,1.88982240
-4.00700350,15.99228913,0.00653753,2.30754275,3.35075288,9.78083700,0.35986056,2.26185826,0.02896149,1.89536785
-4.00100050,15.82168217,0.00649285,2.26196751,3.26468201,9.65222401,0.36127966,2.27451830,0.02933172,1.90144215
-3.99499750,15.63901910,0.00646137,2.21324102,3.17153070,9.51370078,0.36229576,2.28930926,0.02982130,1.90806386
-3.98899450,15.44977545,0.00644597,2.16252502,3.07343739,9.36923184,0.36303560,2.30600154,0.03045146,1.91531079
-3.98299150,15.25956066,0.00644963,2.11098977,2.97258873,9.22284229,0.36364324,2.32438126,0.03124268,1.92331482
-3.97698849,15.07397787,0.00647533,2.05978605,2.87116067,9.07852185,0.36427556,2.34425482,0.03221398,1.93225452
-3.97098549,14.89849045,0.00652596,2.01001988,2.77126314,8.94013500,0.36509731,2.36545232,0.03338229,1.94234557
-3.96498249,14.73829768,0.00660419,1.96273006,2.67488981,8.81133928,0.36627590,2.38782947,0.03476167,1.95382919
-3.95897949,14.59822160,0.00671237,1.91886937,2.58387415,8.69551282,0.36797591,2.41126766,0.03636261,1.96695891
-3.95297649,14.48260584,0.00685239,1.87928902,2.49985259,8.59569172,0.37035360,2.43567201,0.03819127,1.98198580
-3.94697349,14.39522706,0.00702557,1.84472674,2.42423528,8.51451733,0.37355131,2.46096728,0.04024887,1.99914286
-3.94097049,14.33921887,0.00723253,1.81579789,2.35818442,8.45419304,0.37769220,2.48709164,0.04253101,2.01862880
-3.93496748,14.31700810,0.00747311,1.79298944,2.30260002,8.41645023,0.38287524,2.51398860,0.04502720,2.04059209
-3.92896448,14.33026319,0.00774621,1.77665641,2.25811258,8.40252247,0.38917067,2.54159733,0.04772050,2.06511566
-3.92296148,14.37985461,0.00804981,1.76702017,2.22508218,8.41312761,0.39661624,2.56984200,0.05058731,2.09220321
-3.91695848,14.46582758,0.00838087,1.76416849,2.20360306,8.44845710,0.40521411,2.59862066,0.05359741,2.12176757
-3.91095548,14.58738753,0.00873534,1.76805683,2.19351328,8.50817250,0.41492884,2.62779454,0.05671416,2.15362212
-3.90495248,14.74289920,0.00910819,1.77851081,2.19440846,8.59140910,0.42568647,2.65717846,0.05989499,2.18747557
-3.89894947,14.92990049,0.00949351,1.79522968,2.20565915,8.69678687,0.43737469,2.68653321,0.06309217,2.22293079
-3.89294647,15.14513214,0.00988453,1.81779091,2.22643118,8.82242938,0.44984442,2.71556059,0.06625376,2.25948808
-3.88694347,15.38458448,0.01027389,1.84565598,2.25570857,8.96599093,0.46291255,2.74390185,0.06932484,2.29655283
-3.88094047,15.64356190,0.01065373,1.87817758,2.29231847,9.12469265,0.47636596,2.77113984,0.07224894,2.33344783
-3.87493747,15.91676555,0.01101592,1.91460842,2.33495797,9.29536787,0.48996668,2.79680527,0.07496959,2.36942971
-3.86893447,16.19839374,0.01135234,1.95411189,2.38222225,9.47451675,0.50345807,2.82038697,0.07743204,2.40370904
-3.86293147,16.48225894,0.01165506,1.99577479,2.43263383,9.65837004,0.51657174,2.84134597,0.07958495,2.43547348
-3.85692846,16.76191933,0.01191664,2.03862206,2.48467267,9.84296120,0.52903512,2.85913277,0.08138213,2.46391289
-3.85092546,17.03082175,0.01213039,2.08163371,2.53680643,10.02420565,0.54057923,2.87320714,0.08278408,2.48824545
-3.84492246,17.28245234,0.01229051,2.12376354,2.58752072,10.19798545,0.55094646,2.88305935,0.08375943,2.50774349
-3.83891946,17.51049016,0.01239241,2.16395957,2.63534864,10.36023740,0.55989802,2.88823179,0.08428612,2.52175795
-3.83291646,17.70895876,0.01243276,2.20118554,2.67889904,10.50704184,0.56722074,2.88833966,0.08435229,2.52974024
-3.82691346,17.87237036,0.01240969,2.23444300,2.71688296,10.63470960,0.57273303,2.88308964,0.08395678,2.53126043
-3.82091046,17.99585735,0.01232281,2.26279331,2.74813754,10.73986421,0.57628960,2.87229519,0.08310934,2.52602099
-3.81490745,18.07528624,0.01217323,2.28537879,2.77164681,10.81951655,0.57778494,2.85588765,0.08183038,2.51386534
-3.80890445,18.10734968,0.01196352,2.30144224,2.78655891,10.87112948,0.57715539,2.83392234,0.08015040,2.49478087
-3.80290145,18.08963338,0.01169764,2.31034417,2.79219914,10.89267018,0.57437964,2.80657899,0.07810899,2.46889633
-3.79689845,18.02065550,0.01138074,2.31157693,2.78807857,10.88264856,0.56947788,2.77415656,0.07575364,2.43647389
-3.79089545,17.89987768,0.01101903,2.30477542,2.77389812,10.84014063,0.56250956,2.73706241,0.07313814,2.39789618
-3.78489245,17.72768782,0.01061953,2.28972369,2.74954786,10.76479632,0.55356990,2.69579634,0.07032089,2.35364929
-3.77888944,17.50535630,0.01018985,2.26635743,2.71510194,10.65683194,0.54278553,2.65093035,0.06736300,2.30430243
-3.77288644,17.23496817,0.00973792,2.23476219,2.67080913,10.51700806,0.53030928,2.60308500,0.06432642,2.25048547
-3.76688344,16.91933508,0.00927175,2.19516740,2.61707974,10.34659418,0.51631448,2.55290376,0.06127203,2.19286548
-3.76088044,16.56189107,0.00879919,2.14793668,2.55446917,10.14732191,0.50098917,2.50102655,0.05825781,2.13212333
-3.75487744,16.16657731,0.00832767,2.09355466,2.48365891,9.92132886,0.48453023,2.44806387,0.05533721,2.06893153
-3.74887444,15.73772050,0.00786405,2.03261110,2.40543571,9.67109556,0.46713784,2.39457286,0.05255771,2.00393415
-3.74287144,15.27991004,0.00741440,1.96578289,2.32066945,9.39937792,0.44901045,2.34103651,0.04995963,1.93772976
-3.73686843,14.79787838,0.00698391,1.89381461,2.23029074,9.10913749,0.43034037,2.28784694,0.04757520,1.87085770
-3.73086543,14.29638871,0.00657679,1.81749857,2.13526854,8.80347200,0.41131008,2.23529358,0.04542799,1.80378834
-3.72486243,13.78013327,0.00619621,1.73765478,2.03658883,8.48554805,0.39208941,2.18355664,0.04353260,1.73691717
-3.71885943,13.25364491,0.00584428,1.65511178,1.93523447,8.15853791,0.37283352,2.13270622,0.04189470,1.67056288
-3.71285643,12.72122355,0.00552211,1.57068874,1.83216699,7.82556170,0.35368163,2.08270673,0.04051130,1.60496895
-3.70685343,12.18687874,0.00522985,1.48517935,1.72831040,7.48963635,0.33475649,2.03342638,0.03937138,1.54030849
-3.70085043,11.65428811,0.00496677,1.39933790,1.62453743,7.15363181,0.31616456,1.98465105,0.03845666,1.47669164
-3.69484742,11.12677173,0.00473137,1.31386771,1.52165823,6.82023534,0.29799656,1.93610174,0.03774265,1.41417509
-3.68884442,10.60728086,0.00452153,1.22941213,1.42041157,6.49192387,0.28032856,1.88745460,0.03719980,1.35277283
-3.68284142,10.09839997,0.00433463,1.14654803,1.32145857,6.17094445,0.26322329,1.83836248,0.03679479,1.29246775
-3.67683842,9.60236004,0.00416770,1.06578178,1.22537877,5.85930258,0.24673159,1.78847697,0.03649185,1.23322332
-3.67083542,9.12106124,0.00401753,0.98754753,1.13266843,5.55875780,0.23089404,1.73746989,0.03625416,1.17499483
-3.66483242,8.65610285,0.00388088,0.91220747,1.04374085,5.27082617,0.21574250,1.68505309,0.03604516,1.11773976
-3.65882941,8.20881832,0.00375453,0.84005396,0.95892853,4.99678870,0.20130157,1.63099606,0.03582976,1.06142697
-3.65282641,7.78031346,0.00363546,0.77131312,0.87848678,4.73770492,0.18759005,1.57514030,0.03557557,1.00604432
-3.64682341,7.37150586,0.00352090,0.70614953,0.80259869,4.49443070,0.17462211,1.51741021,0.03525377,0.95160462
-3.64082041,6.98316368,0.00340844,0.64467185,0.73138108,4.26763927,0.16240841,1.45782000,0.03484003,0.89814990
-3.63481741,6.61594244,0.00329610,0.58693894,0.66489119,4.05784435,0.15095702,1.39647662,0.03431504,0.84575380
-3.62881441,6.27041816,0.00318236,0.53296628,0.60313394,3.86542438,0.14027419,1.33357872,0.03366493,0.79452243
-3.62281141,5.94711603,0.00306616,0.48273237,0.54606930,3.69064665,0.13036501,1.26941178,0.03288149,0.74459352
-3.61680840,5.64653346,0.00294697,0.43618499,0.49361981,3.53369037,0.12123385,1.20433991,0.03196207,0.69613429
-3.61080540,5.36915684,0.00282473,0.39324706,0.44567787,3.39466760,0.11288482,1.13879468,0.03090940,0.64933803
-3.60480240,5.11547164,0.00269982,0.35382206,0.40211257,3.27364113,0.10532196,1.07326168,0.02973116,0.60441969
-3.59879940,4.88596553,0.00257306,0.31779874,0.36277612,3.17063850,0.09854949,1.00826527,0.02843942,0.56161075
-3.59279640,4.68112443,0.00244562,0.28505533,0.32750953,3.08566144,0.09257180,0.94435231,0.02704994,0.52115341
-3.58679340,4.50142178,0.00231898,0.25546292,0.29614745,3.01869035,0.08739348,0.88207550,0.02558141,0.48329446
-3.58079040,4.34730147,0.00219488,0.22888829,0.26852235,2.96968347,0.08301912,0.82197691,0.02405461,0.44827893
