energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
3.50875438,3.56046813,1.17541759,0.09984965,0.02721081,0.31470533,0.35206082,1.02915919,0.02033530,1.64398686
3.51475738,3.53201582,1.16150623,0.09957810,0.02716874,0.31846749,0.34652508,1.01687098,0.02029909,1.62929522
3.52076038,3.49987807,1.14572877,0.09917205,0.02762853,0.32173601,0.34093895,1.00339289,0.02056009,1.61304515
3.52676338,3.46428514,1.12803019,0.09863755,0.02857811,0.32444880,0.33526795,0.98885099,0.02111247,1.59556907
3.53276638,3.42567336,1.10847379,0.09798578,0.03000705,0.32657441,0.32951589,0.97340641,0.02195410,1.57724221
3.53876938,3.38465485,1.08723575,0.09723230,0.03190573,0.32811058,0.32372071,0.95724707,0.02308593,1.55846564
3.54477239,3.34197938,1.06459423,0.09639617,0.03426433,0.32908166,0.31794894,0.94057832,0.02451112,1.53964824
3.55077539,3.29849084,1.04091372,0.09549892,0.03707154,0.32953506,0.31228883,0.92361326,0.02623400,1.52118874
3.55677839,3.25508064,1.01662536,0.09456352,0.04031309,0.32953700,0.30684282,0.90656320,0.02825880,1.50345877
3.56278139,3.21264065,0.99220445,0.09361329,0.04397026,0.32916768,0.30171960,0.88962888,0.03058837,1.48678779
3.56878439,3.17201801,0.96814629,0.09267088,0.04801840,0.32851634,0.29702634,0.87299278,0.03322282,1.47145052
3.57478739,3.13397385,0.94494142,0.09175742,0.05242558,0.32767612,0.29286127,0.85681293,0.03615821,1.45765748
3.58079040,3.09914788,0.92305163,0.09089165,0.05715153,0.32673929,0.28930727,0.84121838,0.03938534,1.44554885
3.58679340,3.06803014,0.90288784,0.09008939,0.06214686,0.32579282,0.28642655,0.82630651,0.04288878,1.43519170
3.59279640,3.04094095,0.88479082,0.08936305,0.06735272,0.32491456,0.28425676,0.81214193,0.04664607,1.42658062
3.59879940,3.01801953,0.86901577,0.08872137,0.07270086,0.32417012,0.28280870,0.79875716,0.05062735,1.41964128
3.60480240,2.99922150,0.85572123,0.08816935,0.07811426,0.32361063,0.28206576,0.78615455,0.05479526,1.41423668
3.61080540,2.98432479,0.84496304,0.08770827,0.08350826,0.32327128,0.28198508,0.77430943,0.05910532,1.41017542
3.61680840,2.97294337,0.83669324,0.08733593,0.08879212,0.32317080,0.28250026,0.76317402,0.06350664,1.40722155
3.62281141,2.96454775,0.83076414,0.08704690,0.09387109,0.32331176,0.28352574,0.75268178,0.06794316,1.40510524
3.62881441,2.95849102,0.82693717,0.08683293,0.09864882,0.32368161,0.28496225,0.74275202,0.07235520,1.40353386
3.63481741,2.95403895,0.82489594,0.08668339,0.10303009,0.32425447,0.28670342,0.73329439,0.07668131,1.40220284
3.64082041,2.95040267,0.82426291,0.08658569,0.10692363,0.32499335,0.28864294,0.72421294,0.08086052,1.40080580
3.64682341,2.94677237,0.82461873,0.08652576,0.11024501,0.32585293,0.29068202,0.71540982,0.08483461,1.39904377
3.65282641,2.94235046,0.82552330,0.08648851,0.11291948,0.32678239,0.29273671,0.70678826,0.08855055,1.39663298
3.65882941,2.93638288,0.82653749,0.08645816,0.11488448,0.32772858,0.29474470,0.69825494,0.09196283,1.39331135
3.66483242,2.92818717,0.82724434,0.08641869,0.11609182,0.32863888,0.29667114,0.68972169,0.09503560,1.38884336
3.67083542,2.91717645,0.82726892,0.08635413,0.11650943,0.32946406,0.29851325,0.68110660,0.09774455,1.38302353
3.67683842,2.90287831,0.82629562,0.08624885,0.11612251,0.33016070,0.30030322,0.67233473,0.10007830,1.37567855
3.68284142,2.88494824,0.82408222,0.08608779,0.11493403,0.33069319,0.30210935,0.66333835,0.10203935,1.36666831
3.68884442,2.86317730,0.82047004,0.08585672,0.11296468,0.33103526,0.30403512,0.65405710,0.10364434,1.35588592
3.69484742,2.83749390,0.81538969,0.08554243,0.11025210,0.33117084,0.30621618,0.64443803,0.10492371,1.34325721
3.70085043,2.80796015,0.80886217,0.08513291,0.10684952,0.33109443,0.30881529,0.63443576,0.10592069,1.32873974
3.70685343,2.77476311,0.80099547,0.08461761,0.10282395,0.33081073,0.31201533,0.62401279,0.10668961,1.31232157
3.71285643,2.73820164,0.79197670,0.08398758,0.09825384,0.33033384,0.31601062,0.61314010,0.10729364,1.29402018
3.71885943,2.69866966,0.78206041,0.08323570,0.09322648,0.32968582,0.32099685,0.60179795,0.10780198,1.27388135
3.72486243,2.65663675,0.77155368,0.08235690,0.08783515,0.32889484,0.32716015,0.58997700,0.10828673,1.25197834
3.73086543,2.61262699,0.76079879,0.08134837,0.08217632,0.32799304,0.33466560,0.57767961,0.10881941,1.22841122
3.73686843,2.56719703,0.75015452,0.08020971,0.07634677,0.32701405,0.34364596,0.56492120,0.10946746,1.20330630
3.74287144,2.52091434,0.73997692,0.07894313,0.07044099,0.32599048,0.35419097,0.55173153,0.11029087,1.17681555
3.74887444,2.47433650,0.73060074,0.07755351,0.06454885,0.32495138,0.36633791,0.53815592,0.11133894,1.14911587
3.75487744,2.42799215,0.72232244,0.07604845,0.05875361,0.32391983,0.38006394,0.52425594,0.11264762,1.12040799
3.76088044,2.38236444,0.71538567,0.07443824,0.05313040,0.32291086,0.39528061,0.51010968,0.11423737,1.09091476
3.76688344,2.33787729,0.70996986,0.07273573,0.04774510,0.32192961,0.41183104,0.49581142,0.11611173,1.06087875
3.77288644,2.29488482,0.70618275,0.07095605,0.04265371,0.32097005,0.42948999,0.48147047,0.11825666,1.03055894
3.77888944,2.25366427,0.70405689,0.06911633,0.03790219,0.32001420,0.44796696,0.46720925,0.12064087,1.00022649
3.78489245,2.21441228,0.70355049,0.06723521,0.03352668,0.31903193,0.46691228,0.45316061,0.12321678,0.97015947
3.79089545,2.17724447,0.70455236,0.06533238,0.02955408,0.31798133,0.48592612,0.43946436,0.12592255,0.94063674
3.79689845,2.14219820,0.70689062,0.06342793,0.02600291,0.31680971,0.50457011,0.42626312,0.12868467,0.91193107
3.80290145,2.10923805,0.71034468,0.06154176,0.02288440,0.31545516,0.52238099,0.41369778,0.13142120,0.88430167
3.80890445,2.07826359,0.71465976,0.05969290,0.02020368,0.31384856,0.53888595,0.40190247,0.13404559,0.85798647
3.81490745,2.04911909,0.71956293,0.05789890,0.01796102,0.31191608,0.55361879,0.39099961,0.13647056,0.83319452
3.82091046,2.02160435,0.72477998,0.05617522,0.01615309,0.30958189,0.56613633,0.38109501,0.13861226,0.81009874
3.82691346,1.99548633,0.73005189,0.05453469,0.01477406,0.30677114,0.57603427,0.37227332,0.14039416,0.78882948
3.83291646,1.97051083,0.73515004,0.05298713,0.01381658,0.30341295,0.58296177,0.36459413,0.14175063,0.76946917
3.83891946,1.94641373,0.73988925,0.05153901,0.01327255,0.29944329,0.58663415,0.35808889,0.14263006,0.75204847
3.84492246,1.92293126,0.74413786,0.05019329,0.01313368,0.29480771,0.58684304,0.35275869,0.14299718,0.73654397
3.85092546,1.89980892,0.74782429,0.04894941,0.01339177,0.28946371,0.58346362,0.34857325,0.14283466,0.72287788
3.85692846,1.87680868,0.75093958,0.04780339,0.01403874,0.28338267,0.57645857,0.34547096,0.14214380,0.71091947
3.86293147,1.85371424,0.75353592,0.04674809,0.01506644,0.27655127,0.56587868,0.34336012,0.14094428,0.70048862
3.86893447,1.83033434,0.75572103,0.04577359,0.01646621,0.26897240,0.55186015,0.34212129,0.13927306,0.69136111
3.87493747,1.80650407,0.75764886,0.04486767,0.01822826,0.26066540,0.53461864,0.34161069,0.13718234,0.68327561
3.88094047,1.78208441,0.75950706,0.04401636,0.02034091,0.25166578,0.51444064,0.34166449,0.13473694,0.67594211
3.88694347,1.75696023,0.76150197,0.04320457,0.02278974,0.24202439,0.49167246,0.34210378,0.13201096,0.66905153
3.89294647,1.73103723,0.76384194,0.04241671,0.02555669,0.23180602,0.46670750,0.34274018,0.12908414,0.66228602
3.89894947,1.70423804,0.76672007,0.04163730,0.02861925,0.22108771,0.43997240,0.34338162,0.12603797,0.65532971
3.90495248,1.67649818,0.77029728,0.04085160,0.03194967,0.20995657,0.41191271,0.34383836,0.12295181,0.64787949
3.91095548,1.64776219,0.77468674,0.04004614,0.03551440,0.19850752,0.38297877,0.34392883,0.11989923,0.63965530
3.91695848,1.61798043,0.77994067,0.03920917,0.03927370,0.18684076,0.35361233,0.34348511,0.11694471,0.63040977
3.92296148,1.58710687,0.78604024,0.03833107,0.04318153,0.17505936,0.32423445,0.34235802,0.11414089,0.61993668
3.92896448,1.55509824,0.79288929,0.03740461,0.04718576,0.16326677,0.29523507,0.34042142,0.11152655,0.60807808
3.93496748,1.52191453,0.80031224,0.03642513,0.05122869,0.15156457,0.26696459,0.33757587,0.10912529,0.59472972
3.94097049,1.48752115,0.80805648,0.03539065,0.05524787,0.14005041,0.23972757,0.33375127,0.10694501,0.57984477
3.94697349,1.45189236,0.81579908,0.03430184,0.05917728,0.12881622,0.21377872,0.32890867,0.10497826,0.56343557
3.95297649,1.41501600,0.82315764,0.03316192,0.06294881,0.11794674,0.18932090,0.32304107,0.10320334,0.54557349
3.95897949,1.37689909,0.82970469,0.03197648,0.06649386,0.10751835,0.16650532,0.31617330,0.10158601,0.52638695
3.96498249,1.33757391,0.83498497,0.03075329,0.06974529,0.09759828,0.14543334,0.30836091,0.10008184,0.50605756
3.97098549,1.29710416,0.83853465,0.02950197,0.07263930,0.08824409,0.12615989,0.29968830,0.09863896,0.48481473
3.97698849,1.25559059,0.83990160,0.02823370,0.07511742,0.07950353,0.10869803,0.29026595,0.09720109,0.46292882
3.98299150,1.21317571,0.83866558,0.02696087,0.07712840,0.07141462,0.09302432,0.28022710,0.09571063,0.44070315
3.98899450,1.17004712,0.83445745,0.02569675,0.07862990,0.06400603,0.07908481,0.26972375,0.09411173,0.41846512
3.99499750,1.12643906,0.82697630,0.02445514,0.07958998,0.05729762,0.06680117,0.25892224,0.09235312,0.39655671
4.00100050,1.08263194,0.81600387,0.02324998,0.07998821,0.05130122,0.05607682,0.24799856,0.09039065,0.37532473
4.00700350,1.03894960,0.80141542,0.02209510,0.07981645,0.04602149,0.04680286,0.23713340,0.08818930,0.35511108
4.01300650,0.99575449,0.78318678,0.02100383,0.07907918,0.04145693,0.03886347,0.22650720,0.08572474,0.33624327
4.01900950,0.95344071,0.76139716,0.01998878,0.07779343,0.03760098,0.03214094,0.21629521,0.08298425,0.31902556
4.02501251,0.91242525,0.73622791,0.01906154,0.07598827,0.03444310,0.02651992,0.20666281,0.07996717,0.30373088
4.03101551,0.87313790,0.70795732,0.01823249,0.07370389,0.03196998,0.02189113,0.19776119,0.07668466,0.29059384
4.03701851,0.83601019,0.67695202,0.01751055,0.07099036,0.03016672,0.01815446,0.18972338,0.07315908,0.27980494
4.04302151,0.80146414,0.64365533,0.01690310,0.06790606,0.02901807,0.01522138,0.18266093,0.06942283,0.27150619
4.04902451,0.76990124,0.60857357,0.01641586,0.06451597,0.02850959,0.01301688,0.17666127,0.06551692,0.26578827
4.05502751,0.74169243,0.57226084,0.01605279,0.06088978,0.02862887,0.01148088,0.17178576,0.06148927,0.26268929
4.06103052,0.71716962,0.53530324,0.01581614,0.05709996,0.02936679,0.01056922,0.16806857,0.05739285,0.26219513
4.06703352,0.69661926,0.49830312,0.01570649,0.05321990,0.03071860,0.01025422,0.16551653,0.05328381,0.26424154
4.07303652,0.68027821,0.46186421,0.01572286,0.04932216,0.03268508,0.01052495,0.16410968,0.04921964,0.26871774
4.07903952,0.66833234,0.42657808,0.01586287,0.04547685,0.03527353,0.01138719,0.16380291,0.04525744,0.27547149
4.08504252,0.66091772,0.39301230,0.01612297,0.04175033,0.03849870,0.01286300,0.16452824,0.04145245,0.28431555
4.09104552,0.65812422,0.36170071,0.01649866,0.03820404,0.04238344,0.01499005,0.16619797,0.03785672,0.29503513
4.09704852,0.66000135,0.33313572,0.01698486,0.03489369,0.04695917,0.01782058,0.16870842,0.03451812,0.30739619
4.10305153,0.66656552,0.30776260,0.01757612,0.03186864,0.05226600,0.02142000,0.17194418,0.03147952,0.32115428
4.10905453,0.67780827,0.28597565,0.01826700,0.02917157,0.05835237,0.02586499,0.17578260,0.02877831,0.33606334
4.11505753,0.69370454,0.26811579,0.01905230,0.02683833,0.06527432,0.03124128,0.18009848,0.02644603,0.35188434
4.12106053,0.71422013,0.25446924,0.01992734,0.02489792,0.07309404,0.03764075,0.18476862,0.02450827,0.36839312
4.12706353,0.73931753,0.24526687,0.02088812,0.02337265,0.08187795,0.04515818,0.18967600,0.02298464,0.38538718
4.13306653,0.76895929,0.24068377,0.02193143,0.02227831,0.09169400,0.05388732,0.19471347,0.02188887,0.40269089
4.13906953,0.80310834,0.24083869,0.02305482,0.02162441,0.10260836,0.06391656,0.19978675,0.02122889,0.42015901
4.14507254,0.84172477,0.24579309,0.02425654,0.02141435,0.11468146,0.07532415,0.20481652,0.02100700,0.43767809
4.15107554,0.88475888,0.25554953,0.02553529,0.02164564,0.12796352,0.08817302,0.20973953,0.02121993,0.45516575
4.15707854,0.93214072,0.27004945,0.02688989,0.02230998,0.14248961,0.10250551,0.21450869,0.02185896,0.47256781
4.16308154,0.98376630,0.28917046,0.02831891,0.02339331,0.15827451,0.11833805,0.21909222,0.02290986,0.48985333
4.16908454,1.03948150,0.31272325,0.02982015,0.02487587,0.17530756,0.13565605,0.22347171,0.02435296,0.50700799
4.17508754,1.09906446,0.34044858,0.03139007,0.02673212,0.19354776,0.15440932,0.22763950,0.02616304,0.52402597
4.18109055,1.16220784,0.37201479,0.03302332,0.02893078,0.21291937,0.17450820,0.23159538,0.02830936,0.54090106
4.18709355,1.22850230,0.40701633,0.03471214,0.03143486,0.23330846,0.19582076,0.23534290,0.03075566,0.55761738
4.19309655,1.29742273,0.44497384,0.03644598,0.03420175,0.25456053,0.21817124,0.23888560,0.03346030,0.57414062
4.19909955,1.36831874,0.48533639,0.03821110,0.03718349,0.27647958,0.24134005,0.24222331,0.03637648,0.59041011
4.20510255,1.44041066,0.52748619,0.03999039,0.04032717,0.29882884,0.26506550,0.24534898,0.03945267,0.60633268
4.21110555,1.51279220,0.57074635,0.04176335,0.04357554,0.32133331,0.28904733,0.24824612,0.04263318,0.62177860
4.21710855,1.58444059,0.61439157,0.04350628,0.04686778,0.34368425,0.31295210,0.25088713,0.04585901,0.63658017
4.22311156,1.65423445,0.65766218,0.04519264,0.05014055,0.36554543,0.33642044,0.25323272,0.04906884,0.65053327
4.22911456,1.72097936,0.69978096,0.04679368,0.05332920,0.38656126,0.35907592,0.25523239,0.05220025,0.66340177
4.23511756,1.78344046,0.73997265,0.04827919,0.05636916,0.40636639,0.38053534,0.25682616,0.05519115,0.67492502
4.24112056,1.84038115,0.77748549,0.04961847,0.05919747,0.42459649,0.40042010,0.25794722,0.05798130,0.68482788
4.24712356,1.89060610,0.81161396,0.05078144,0.06175441,0.44089988,0.41836822,0.25852570,0.06051396,0.69283295
4.25312656,1.93300702,0.84172198,0.05173975,0.06398510,0.45494939,0.43404644,0.25849305,0.06273751,0.69867447
4.25912956,1.96660881,0.86726546,0.05246802,0.06584109,0.46645402,0.44716211,0.25778697,0.06460705,0.70211297
4.26513257,1.99061387,0.88781333,0.05294491,0.06728182,0.47516981,0.45747403,0.25635654,0.06608590,0.70295004
4.27113557,2.00444236,0.90306578,0.05315424,0.06827586,0.48090946,0.46480201,0.25416715,0.06714689,0.70104228
4.27713857,2.00776619,0.91286914,0.05308585,0.06880190,0.48355009,0.46903453,0.25120516,0.06777336,0.69631375
4.28314157,2.00053483,0.91722622,0.05273625,0.06884944,0.48303889,0.47013416,0.24748171,0.06795989,0.68876599
4.28914457,1.98299144,0.91630174,0.05210916,0.06841911,0.47939630,0.46814048,0.24303566,0.06771266,0.67848520
4.29514757,1.95567823,0.91042225,0.05121555,0.06752264,0.47271649,0.46317033,0.23793527,0.06704946,0.66564594
4.30115058,1.91943052,0.90007042,0.05007366,0.06618243,0.46316520,0.45541528,0.23227872,0.06599923,0.65051113
4.30715358,1.87535936,0.88587372,0.04870848,0.06443079,0.45097494,0.44513650,0.22619309,0.06460133,0.63342831
4.31315658,1.82482340,0.86858774,0.04715119,0.06230880,0.43643775,0.43265720,0.21983203,0.06290436,0.61482204
4.31915958,1.76939081,0.84907461,0.04543816,0.05986499,0.41989594,0.41835292,0.21337214,0.06096476,0.59518293
4.32516258,1.71079286,0.82827738,0.04360990,0.05715372,0.40173112,0.40264011,0.20700806,0.05884509,0.57505349
4.33116558,1.65087075,0.80719092,0.04170976,0.05423346,0.38235209,0.38596347,0.20094659,0.05661217,0.55501160
4.33716858,1.59151798,0.78683065,0.03978255,0.05116500,0.36218199,0.36878256,0.19540003,0.05433511,0.53565202
4.34317159,1.53462010,0.76819981,0.03787315,0.04800970,0.34164541,0.35155814,0.19057884,0.05208327,0.51756679
4.34917459,1.48199436,0.75225670,0.03602508,0.04482777,0.32115582,0.33473888,0.18668419,0.04992430,0.50132530
4.35517759,1.43533137,0.73988268,0.03427917,0.04167678,0.30110386,0.31874879,0.18390039,0.04792232,0.48745464
4.36118059,1.39614069,0.73185221,0.03267232,0.03861032,0.28184700,0.30397586,0.18238766,0.04613617,0.47642119
4.36718359,1.36570242,0.72880585,0.03123640,0.03567700,0.26370066,0.29076228,0.18227541,0.04461803,0.46861390
4.37318659,1.34502632,0.73122705,0.02999739,0.03291964,0.24693131,0.27939639,0.18365644,0.04341225,0.46433005
4.37918959,1.33481973,0.73942365,0.02897469,0.03037488,0.23175153,0.27010679,0.18658202,0.04255451,0.46376387
4.38519260,1.33546555,0.75351474,0.02818066,0.02807303,0.21831718,0.26305842,0.19105841,0.04207128,0.46699855
4.39119560,1.34701064,0.77342326,0.02762045,0.02603825,0.20672662,0.25835091,0.19704462,0.04197969,0.47400192
4.39719860,1.36916535,0.79887483,0.02729199,0.02428902,0.19702197,0.25601894,0.20445178,0.04228770,0.48462598
4.40320160,1.40131398,0.82940297,0.02718627,0.02283886,0.18919209,0.25603469,0.21314411,0.04299460,0.49861027
4.40920460,1.44253587,0.86436060,0.02728783,0.02169726,0.18317730,0.25831197,0.22294144,0.04409182,0.51558927
4.41520760,1.49163662,0.90293765,0.02757544,0.02087075,0.17887536,0.26271206,0.23362343,0.04556399,0.53510335
4.42121061,1.54718819,0.94418436,0.02802289,0.02036414,0.17614861,0.26905086,0.24493515,0.04739024,0.55661312
4.42721361,1.60757685,0.98703960,0.02860005,0.02018170,0.17483180,0.27710698,0.25659406,0.04954566,0.57951674
4.43321661,1.67105717,1.03036330,0.02927389,0.02032845,0.17474047,0.28663069,0.26829813,0.05200285,0.60316951
4.43921961,1.73581031,1.07297205,0.03000967,0.02081129,0.17567945,0.29735319,0.27973478,0.05473352,0.62690524
4.44522261,1.80000454,1.11367655,0.03077209,0.02163999,0.17745115,0.30899594,0.29059039,0.05771005,0.65005845
4.45122561,1.86185572,1.15131961,0.03152644,0.02282806,0.17986349,0.32127981,0.30056003,0.06090696,0.67198668
4.45722861,1.91968562,1.18481337,0.03223975,0.02439324,0.18273703,0.33393353,0.30935701,0.06430217,0.69209208
4.46323162,1.97197566,1.21317412,0.03288173,0.02635783,0.18591115,0.34670143,0.31672194,0.06787804,0.70984123
4.46923462,2.01741415,1.23555357,0.03342574,0.02874849,0.18924909,0.35934999,0.32243082,0.07162210,0.72478263
4.47523762,2.05493495,1.25126513,0.03384942,0.03159584,0.19264156,0.37167305,0.32630197,0.07552739,0.73656085
4.48124062,2.08374614,1.25980422,0.03413534,0.03493356,0.19600897,0.38349566,0.32820147,0.07959245,0.74492697
4.48724362,2.10334755,1.26086178,0.03427127,0.03879707,0.19930209,0.39467629,0.32804676,0.08382081,0.74974460
4.49324662,2.11353640,1.25433042,0.03425034,0.04322191,0.20250126,0.40510745,0.32580847,0.08822019,0.75099144
4.49924962,2.11440103,1.24030310,0.03407100,0.04824175,0.20561405,0.41471480,0.32151027,0.09280115,0.74875620
4.50525263,2.10630321,1.21906437,0.03373676,0.05388608,0.20867168,0.42345487,0.31522682,0.09757554,0.74323103
4.51125563,2.08984990,1.19107479,0.03325572,0.06017777,0.21172433,0.43131145,0.30707991,0.10255457,0.73469996
4.51725863,2.06585616,1.15694935,0.03264000,0.06713057,0.21483551,0.43829102,0.29723310,0.10774670,0.72352381
4.52326163,2.03530103,1.11743090,0.03190505,0.07474655,0.21807593,0.44441749,0.28588491,0.11315549,0.71012244
4.52926463,1.99927870,1.07335998,0.03106879,0.08301384,0.22151707,0.44972643,0.27326123,0.11877745,0.69495521
4.53526763,1.95894751,1.02564251,0.03015084,0.09190464,0.22522491,0.45425941,0.25960694,0.12460007,0.67850056
4.54127064,1.91547926,0.97521682,0.02917163,0.10137374,0.22925412,0.45805842,0.24517738,0.13060018,0.66123590
4.54727364,1.87001142,0.92302150,0.02815160,0.11135765,0.23364299,0.46116103,0.23023000,0.13674262,0.64361861
4.55327664,1.82360441,0.86996549,0.02711045,0.12177444,0.23840951,0.46359636,0.21501648,0.14297962,0.62606920
4.55927964,1.77720601,0.81690162,0.02606654,0.13252444,0.24354876,0.46538221,0.19977560,0.14925063,0.60895735
4.56528264,1.73162423,0.76460447,0.02503634,0.14349182,0.24903184,0.46652338,0.18472727,0.15548294,0.59259137
4.57128564,1.68750988,0.71375344,0.02403407,0.15454704,0.25480632,0.46701145,0.17006771,0.16159295,0.57721165
4.57728864,1.64534890,0.66492118,0.02307149,0.16555018,0.26079834,0.46682591,0.15596602,0.16748813,0.56298800
4.58329165,1.60546469,0.61856773,0.02215782,0.17635495,0.26691623,0.46593659,0.14256209,0.17306964,0.55002107
4.58929465,1.56802944,0.57503995,0.02129979,0.18681344,0.27305538,0.46430725,0.12996582,0.17823545,0.53834738
4.59529765,1.53308337,0.53457594,0.02050187,0.19678118,0.27910421,0.46190015,0.11825764,0.18288392,0.52794755
4.60130065,1.50056042,0.49731378,0.01976650,0.20612247,0.28495090,0.45868125,0.10749003,0.18691762,0.51875704
4.60730365,1.47031828,0.46330367,0.01909450,0.21471558,0.29049039,0.45462582,0.09768995,0.19024717,0.51067871
4.61330665,1.44217090,0.43252268,0.01848546,0.22245773,0.29563142,0.44972403,0.08886190,0.19279502,0.50359617
4.61930965,1.41592138,0.40489110,0.01793815,0.22926937,0.30030307,0.44398626,0.08099147,0.19449894,0.49738734
4.62531266,1.39139309,0.38028943,0.01745095,0.23509768,0.30446051,0.43744777,0.07404908,0.19531490,0.49193716
4.63131566,1.36845742,0.35857520,0.01702221,0.23991902,0.30808958,0.43017246,0.06799370,0.19521945,0.48714880
4.63731866,1.34705663,0.33959878,0.01665057,0.24374017,0.31120994,0.42225550,0.06277641,0.19421120,0.48295282
4.64332166,1.32722052,0.32321763,0.01633520,0.24659823,0.31387663,0.41382467,0.05834368,0.19231147,0.47931374
4.64932466,1.30907653,0.30930845,0.01607594,0.24855926,0.31617993,0.40504024,0.05464018,0.18956401,0.47623380
4.65532766,1.29285280,0.29777691,0.01587339,0.24971556,0.31824359,0.39609357,0.05161113,0.18603387,0.47375386
4.66133067,1.27887451,0.28856489,0.01572885,0.25018184,0.32022139,0.38720425,0.04920404,0.18180535,0.47195149
4.66733367,1.26755407,0.28165501,0.01564427,0.25009047,0.32229240,0.37861608,0.04737006,0.17697922,0.47093652
4.67333667,1.25937609,0.27707274,0.01562207,0.24958587,0.32465505,0.37059201,0.04606473,0.17166934,0.47084458
4.67933967,1.25487833,0.27488613,0.01566490,0.24881863,0.32752048,0.36340829,0.04524832,0.16599884,0.47182899
4.68534267,1.25462986,0.27520342,0.01577545,0.24793946,0.33110533,0.35734800,0.04488584,0.16009599,0.47405172
4.69134567,1.25920792,0.27816881,0.01595616,0.24709332,0.33562443,0.35269429,0.04494670,0.15409008,0.47767396
4.69734867,1.26917464,0.28395661,0.01620897,0.24641408,0.34128376,0.34972352,0.04540427,0.14810738,0.48284693
4.70335168,1.28505491,0.29276408,0.01653511,0.24601998,0.34827382,0.34869848,0.04623519,0.14226739,0.48970343
4.70935468,1.30731624,0.30480315,0.01693491,0.24601004,0.35676375,0.34986196,0.04741875,0.13667958,0.49835056
4.71535768,1.33635128,0.32029114,0.01740764,0.24646162,0.36689633,0.35343058,0.04893616,0.13144063,0.50886396
4.72136068,1.37246344,0.33944082,0.01795145,0.24742910,0.37878388,0.35958918,0.05076997,0.12663235,0.52128369
4.72736368,1.41585554,0.36244973,0.01856328,0.24894385,0.39250518,0.36848567,0.05290342,0.12232029,0.53561181
4.73336668,1.46662148,0.38948907,0.01923892,0.25101520,0.40810319,0.38022635,0.05532003,0.11855292,0.55181162
4.73936968,1.52474036,0.42069220,0.01997300,0.25363236,0.42558363,0.39487167,0.05800305,0.11536159,0.56980826
4.74537269,1.59007259,0.45614295,0.02075914,0.25676708,0.44491414,0.41243251,0.06093520,0.11276091,0.58949047
4.75137569,1.66235749,0.49586404,0.02158999,0.26037673,0.46602389,0.43286684,0.06409822,0.11074969,0.61071309
4.75737869,1.74121164,0.53980576,0.02245737,0.26440764,0.48880359,0.45607686,0.06747258,0.10931221,0.63330009
4.76338169,1.82612774,0.58783550,0.02335242,0.26879830,0.51310564,0.48190672,0.07103713,0.10841975,0.65704757
4.76938469,1.91647357,0.63972834,0.02426564,0.27348233,0.53874453,0.51014083,0.07476873,0.10803232,0.68172673
4.77538769,2.01149128,0.69515938,0.02518704,0.27839090,0.56549728,0.54050310,0.07864183,0.10810039,0.70708636
4.78139070,2.11029694,0.75369829,0.02610620,0.28345449,0.59310430,0.57265711,0.08262814,0.10856659,0.73285501
4.78739370,2.21188125,0.81480668,0.02701233,0.28860402,0.62127041,0.60620763,0.08669615,0.10936744,0.75874259
4.79339670,2.31511170,0.87783875,0.02789434,0.29377115,0.64966658,0.64070366,0.09081082,0.11043487,0.78444177
4.79939970,2.41873750,0.94204576,0.02874089,0.29888800,0.67793234,0.67564320,0.09493325,0.11169765,0.80962922
4.80540270,2.52139774,1.00658462,0.02954043,0.30388634,0.70567922,0.71047997,0.09902057,0.11308270,0.83396703
4.81140570,2.62163405,1.07053076,0.03028128,0.30869642,0.73249528,0.74463212,0.10302587,0.11451630,0.85710464
4.81740870,2.71790823,1.13289525,0.03095176,0.31324566,0.75795115,0.77749301,0.10689846,0.11592523,0.87868153
4.82341171,2.80862539,1.19264597,0.03154025,0.31745752,0.78160724,0.80844387,0.11058430,0.11723786,0.89833095
4.82941471,2.89216267,1.24873226,0.03203543,0.32125057,0.80302253,0.83686813,0.11402672,0.11838518,0.91568495
4.83541771,2.96690336,1.30011234,0.03242642,0.32453818,0.82176450,0.86216698,0.11716741,0.11930191,0.93038065
4.84142071,3.03127546,1.34578252,0.03270308,0.32722882,0.83742005,0.88377575,0.11994769,0.11992756,0.94206787
4.84742371,3.08379372,1.38480716,0.03285621,0.32922711,0.84960711,0.90118031,0.12230995,0.12020750,0.95041786
4.85342671,3.12310341,1.41634799,0.03287792,0.33043571,0.85798638,0.91393301,0.12419931,0.12009404,0.95513284
4.85942971,3.14802406,1.43969161,0.03276187,0.33075785,0.86227277,0.92166730,0.12556540,0.11954741,0.95595591
4.86543272,3.15759105,1.45427382,0.03250355,0.33010060,0.86224586,0.92411038,0.12636413,0.11853676,0.95268099
4.87143572,3.15109284,1.45969960,0.03210058,0.32837853,0.85775902,0.92109315,0.12655936,0.11704088,0.94516193
4.87743872,3.12810189,1.45575777,0.03155288,0.32551759,0.84874637,0.91255706,0.12612452,0.11504883,0.93332060
4.88344172,3.08849736,1.44242950,0.03086283,0.32145902,0.83522750,0.89855727,0.12504388,0.11256032,0.91715306
4.88944472,3.03247809,1.41989030,0.03003535,0.31616300,0.81730927,0.87926201,0.12331352,0.10958577,0.89673367
4.89544772,2.96056495,1.38850512,0.02907785,0.30961172,0.79518474,0.85494809,0.12094196,0.10614614,0.87221650
