energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.12306153,1.84788119,0.07537078,0.07568094,0.12618924,0.70486485,0.58679120,0.02413524,1.09299351
-0.11705853,1.82411421,0.07853117,0.07360408,0.12444001,0.69650421,0.58467007,0.02377492,1.06799923
-0.11105553,1.80015438,0.08225788,0.07240348,0.12355750,0.68913929,0.58283252,0.02362155,1.03954316
-0.10505253,1.77686784,0.08654992,0.07207463,0.12359077,0.68309501,0.58148363,0.02367858,1.00836029
-0.09904952,1.75507750,0.09139034,0.07260371,0.12456671,0.67866597,0.58080998,0.02394517,0.97522146
-0.09304652,1.73553888,0.09674667,0.07396624,0.12649079,0.67610586,0.58097300,0.02441628,0.94091407
-0.08704352,1.71892059,0.10257196,0.07612591,0.12934866,0.67561913,0.58210388,0.02508299,0.90622405
-0.08104052,1.70579010,0.10880644,0.07903382,0.13310840,0.67735500,0.58430042,0.02593280,0.87191952
-0.07503752,1.69660524,0.11537970,0.08262800,0.13772348,0.68140415,0.58762565,0.02695020,0.83873678
-0.06903452,1.69171128,0.12221330,0.08683351,0.14313607,0.68779792,0.59210847,0.02811725,0.80736865
-0.06303152,1.69134331,0.12922371,0.09156287,0.14928064,0.69651002,0.59774579,0.02941423,0.77845537
-0.05702851,1.69563303,0.13632539,0.09671702,0.15608758,0.70746038,0.60450632,0.03082033,0.75257788
-0.05102551,1.70461912,0.14343386,0.10218675,0.16348657,0.72052080,0.61233520,0.03231439,0.73025318
-0.04502251,1.71825988,0.15046868,0.10785454,0.17140959,0.73552191,0.62115939,0.03387548,0.71193131
-0.03901951,1.73644682,0.15735605,0.11359681,0.17979339,0.75226093,0.63089311,0.03548356,0.69799358
-0.03301651,1.75901782,0.16403093,0.11928660,0.18858110,0.77050971,0.64144296,0.03711989,0.68875137
-0.02701351,1.78576878,0.17043865,0.12479635,0.19772310,0.79002247,0.65271226,0.03876747,0.68444503
-0.02101051,1.81646239,0.17653581,0.13000106,0.20717687,0.81054282,0.66460427,0.04041116,0.68524255
-0.01500750,1.85083361,0.18229040,0.13478137,0.21690601,0.83180965,0.67702396,0.04203785,0.69123752
-0.00900450,1.88859105,0.18768128,0.13902675,0.22687833,0.85356163,0.68987819,0.04363626,0.70244635
-0.00300150,1.92941459,0.19269694,0.14263839,0.23706327,0.87554018,0.70307450,0.04519680,0.71880466
0.00300150,1.97294925,0.19733369,0.14553203,0.24742878,0.89749080,0.71651830,0.04671118,0.74016316
0.00900450,2.01879633,0.20159339,0.14764027,0.25793783,0.91916313,0.73010912,0.04817196,0.76628325
0.01500750,2.06650287,0.20548089,0.14891449,0.26854499,0.94030972,0.74373609,0.04957210,0.79683307
0.02101051,2.11555062,0.20900144,0.14932633,0.27919315,0.96068410,0.75727321,0.05090437,0.83138438
0.02701351,2.16534625,0.21215811,0.14886844,0.28981090,0.98003844,0.77057502,0.05216096,0.86941128
0.03301651,2.21521422,0.21494964,0.14755479,0.30031065,0.99812147,0.78347309,0.05333302,0.91029118
0.03901951,2.26439373,0.21736868,0.14542022,0.31058781,1.01467686,0.79577400,0.05441038,0.95330893
0.04502251,2.31204103,0.21940069,0.14251954,0.32052122,1.02944284,0.80725908,0.05538142,0.99766442
0.05102551,2.35723787,0.22102363,0.13892598,0.32997481,1.04215314,0.81768634,0.05623305,1.04248409
0.05702851,2.39900658,0.22220833,0.13472923,0.33880058,1.05253969,0.82679465,0.05695094,1.08683641
0.06303152,2.43633172,0.22291970,0.13003300,0.34684289,1.06033704,0.83431018,0.05751986,1.12975124
0.06903452,2.46818765,0.22311864,0.12495236,0.35394364,1.06528856,0.83995490,0.05792423,1.17024248
0.07503752,2.49357105,0.22276449,0.11961077,0.35994838,1.06715418,0.84345676,0.05814875,1.20733354
0.08104052,2.51153679,0.22181794,0.11413702,0.36471276,1.06571927,0.84456097,0.05817918,1.24008450
0.08704352,2.52123526,0.22024416,0.10866216,0.36810919,1.06080423,0.84304187,0.05800310,1.26761994
0.09304652,2.52194925,0.21801587,0.10331647,0.37003309,1.05227426,0.83871448,0.05761070,1.28915621
0.09904952,2.51312795,0.21511630,0.09822647,0.37040860,1.04004854,0.83144525,0.05699555,1.30402685
0.10505253,2.49441621,0.21154163,0.09351228,0.36919307,1.02410834,0.82116102,0.05615515,1.31170482
0.11105553,2.46567696,0.20730283,0.08928504,0.36638039,1.00450341,0.80785590,0.05509148,1.31182055
0.11705853,2.42700546,0.20242683,0.08564473,0.36200259,0.98135609,0.79159525,0.05381118,1.30417480
0.12306153,2.37873417,0.19695676,0.08267821,0.35612987,0.95486282,0.77251672,0.05232571,1.28874556
0.12906453,2.32142782,0.19095135,0.08045759,0.34886878,0.92529285,0.75082798,0.05065115,1.26568870
0.13506753,2.25586859,0.18448352,0.07903897,0.34035881,0.89298391,0.72680141,0.04880783,1.23533230
0.14107054,2.18303226,0.17763808,0.07846148,0.33076743,0.85833518,0.70076577,0.04681981,1.19816481
0.14707354,2.10405622,0.17050895,0.07874666,0.32028392,0.82179760,0.67309546,0.04471410,1.15481773
0.15307654,2.02020124,0.16319576,0.07989825,0.30911231,0.78386222,0.64419785,0.04251980,1.10604358
0.15907954,1.93280866,0.15580019,0.08190232,0.29746369,0.74504677,0.61449932,0.04026719,1.05269024
0.16508254,1.84325551,0.14842231,0.08472775,0.28554854,0.70588147,0.58443079,0.03798674,0.99567289
0.17108554,1.75290944,0.14115694,0.08832720,0.27356920,0.66689440,0.55441347,0.03570814,0.93594477
0.17708854,1.66308595,0.13409038,0.09263837,0.26171305,0.62859737,0.52484551,0.03345941,0.87446819
0.18309155,1.57500966,0.12729764,0.09758571,0.25014669,0.59147265,0.49609016,0.03126618,0.81218681
0.18909455,1.48978141,0.12084023,0.10308245,0.23901128,0.55596129,0.46846602,0.02915097,0.75000048
0.19509755,1.40835233,0.11476470,0.10903309,0.22841939,0.52245340,0.44223964,0.02713283,0.68874331
0.20110055,1.33150575,0.10910192,0.11533606,0.21845330,0.49128062,0.41762085,0.02522699,0.62916581
0.20710355,1.25984725,0.10386708,0.12188671,0.20916480,0.46271099,0.39476061,0.02344481,0.57192143
0.21310655,1.19380269,0.09906048,0.12858047,0.20057650,0.43694631,0.37375167,0.02179388,0.51755769
0.21910955,1.13362362,0.09466881,0.13531602,0.19268434,0.41412174,0.35463136,0.02027827,0.46651179
0.22511256,1.07939920,0.09066703,0.14199849,0.18546120,0.39430757,0.33738659,0.01889894,0.41911054
0.23111556,1.03107340,0.08702062,0.14854255,0.17886125,0.37751279,0.32196033,0.01765423,0.37557394
0.23711856,0.98846611,0.08368807,0.15487514,0.17282490,0.36369017,0.30825926,0.01654048,0.33602215
0.24312156,0.95129669,0.08062337,0.16093791,0.16728386,0.35274239,0.29616199,0.01555260,0.30048484
0.24912456,0.91920860,0.07777858,0.16668921,0.16216617,0.34452895,0.28552757,0.01468475,0.26891249
0.25512756,0.89179369,0.07510611,0.17210548,0.15740086,0.33887353,0.27620354,0.01393086,0.24118881
0.26113057,0.86861510,0.07256078,0.17718198,0.15292212,0.33557131,0.26803348,0.01328524,0.21714368
0.26713357,0.84922782,0.07010152,0.18193294,0.14867259,0.33439624,0.26086358,0.01274295,0.19656600
0.27313657,0.83319611,0.06769265,0.18639094,0.14460602,0.33510794,0.25454803,0.01230016,0.17921599
0.27913957,0.82010764,0.06530474,0.19060561,0.14068881,0.33745809,0.24895323,0.01195441,0.16483655
0.28514257,0.80958390,0.06291504,0.19464171,0.13690082,0.34119632,0.24396070,0.01170463,0.15316339
0.29114557,0.80128716,0.06050755,0.19857657,0.13323517,0.34607548,0.23946873,0.01155120,0.14393370
0.29714857,0.79492412,0.05807272,0.20249701,0.12969746,0.35185636,0.23539301,0.01149574,0.13689345
0.30315158,0.79024674,0.05560690,0.20649588,0.12630417,0.35831191,0.23166619,0.01154088,0.13180303
0.30915458,0.78705061,0.05311155,0.21066828,0.12308070,0.36523084,0.22823678,0.01168995,0.12844156
0.31515758,0.78517154,0.05059233,0.21510759,0.12005902,0.37242092,0.22506745,0.01194654,0.12660976
0.32116058,0.78448088,0.04805814,0.21990146,0.11727523,0.37971170,0.22213293,0.01231407,0.12613162
0.32716358,0.78488004,0.04552017,0.22512800,0.11476707,0.38695693,0.21941779,0.01279532,0.12685502
0.33316658,0.78629468,0.04299096,0.23085216,0.11257159,0.39403655,0.21691420,0.01339193,0.12865134
0.33916958,0.78866914,0.04048359,0.23712256,0.11072313,0.40085832,0.21461981,0.01410400,0.13141432
0.34517259,0.79196118,0.03801103,0.24396886,0.10925167,0.40735907,0.21253585,0.01492964,0.13505828
0.35117559,0.79613747,0.03558557,0.25139989,0.10818163,0.41350552,0.21066558,0.01586475,0.13951583
0.35717859,0.80116988,0.03321844,0.25940253,0.10753117,0.41929482,0.20901305,0.01690270,0.14473517
0.36318159,0.80703287,0.03091957,0.26794157,0.10731203,0.42475465,0.20758227,0.01803432,0.15067714
0.36918459,0.81370174,0.02869744,0.27696047,0.10752988,0.42994298,0.20637668,0.01924786,0.15731212
0.37518759,0.82115203,0.02655911,0.28638326,0.10818507,0.43494746,0.20539905,0.02052917,0.16461680
0.38119060,0.82935980,0.02451024,0.29611734,0.10927392,0.43988452,0.20465160,0.02186200,0.17257113
0.38719360,0.83830288,0.02255525,0.30605729,0.11079016,0.44489806,0.20413646,0.02322837,0.18115527
0.39319660,0.84796278,0.02069743,0.31608950,0.11272669,0.45015783,0.20385623,0.02460914,0.19034690
0.39919960,0.85832726,0.01893913,0.32609751,0.11507739,0.45585737,0.20381471,0.02598461,0.20011871
0.40520260,0.86939315,0.01728191,0.33596776,0.11783890,0.46221155,0.20401775,0.02733518,0.21043641
0.41120560,0.88116935,0.01572667,0.34559561,0.12101216,0.46945351,0.20447393,0.02864210,0.22125712
0.41720860,0.89367953,0.01427376,0.35489118,0.12460372,0.47783089,0.20519529,0.02988819,0.23252823
0.42321161,0.90696438,0.01292308,0.36378490,0.12862654,0.48760143,0.20619776,0.03105853,0.24418682
0.42921461,0.92108289,0.01167409,0.37223219,0.13310024,0.49902747,0.20750143,0.03214107,0.25615960
0.43521761,0.93611256,0.01052584,0.38021717,0.13805074,0.51236958,0.20913039,0.03312714,0.26836323
0.44122061,0.95214806,0.00947701,0.38775505,0.14350915,0.52787902,0.21111229,0.03401185,0.28070523
0.44722361,0.96929819,0.00852581,0.39489292,0.14950999,0.54578915,0.21347737,0.03479426,0.29308515
0.45322661,0.98768112,0.00767005,0.40170892,0.15608869,0.56630582,0.21625715,0.03547749,0.30539614
0.45922961,1.00741767,0.00690702,0.40830957,0.16327849,0.58959695,0.21948265,0.03606850,0.31752665
0.46523262,1.02862298,0.00623355,0.41482549,0.17110680,0.61578145,0.22318218,0.03657777,0.32936236
0.47123562,1.05139666,0.00564593,0.42140540,0.17959123,0.64491814,0.22737890,0.03701883,0.34078805
0.47723862,1.07581193,0.00513994,0.42820890,0.18873558,0.67699487,0.23208816,0.03740755,0.35168958
0.48324162,1.10190420,0.00471084,0.43539815,0.19852576,0.71191863,0.23731472,0.03776141,0.36195562
0.48924462,1.12965977,0.00435345,0.44312894,0.20892623,0.74950722,0.24305010,0.03809859,0.37147939
0.49524762,1.15900534,0.00406211,0.45154155,0.21987692,0.78948311,0.24927019,0.03843707,0.38016012
0.50125063,1.18979902,0.00383082,0.46075192,0.23129111,0.83147019,0.25593327,0.03879374,0.38790441
0.50725363,1.22182361,0.00365326,0.47084352,0.24305435,0.87499389,0.26297863,0.03918355,0.39462737
0.51325663,1.25478271,0.00352289,0.48186040,0.25502455,0.91948526,0.27032591,0.03961868,0.40025357
0.51925963,1.28830013,0.00343306,0.49380182,0.26703356,0.96428903,0.27787529,0.04010797,0.40471789
0.52526263,1.32192308,0.00337705,0.50661865,0.27889004,1.00867598,0.28550859,0.04065635,0.40796622
0.53126563,1.35512909,0.00334825,0.52021192,0.29038375,1.05185931,0.29309128,0.04126459,0.40995603
0.53726863,1.38733671,0.00334020,0.53443338,0.30129103,1.09301462,0.30047541,0.04192913,0.41065690
0.54327164,1.41791961,0.00334671,0.54908830,0.31138138,1.13130295,0.30750335,0.04264214,0.41005093
0.54927464,1.44622368,0.00336198,0.56394020,0.32042478,1.16589597,0.31401213,0.04339178,0.40813304
0.55527764,1.47158630,0.00338064,0.57871746,0.32819948,1.19600241,0.31983843,0.04416262,0.40491125
0.56128064,1.49335717,0.00339788,0.59312141,0.33449991,1.22089450,0.32482366,0.04493619,0.40040675
0.56728364,1.51091957,0.00340949,0.60683554,0.33914424,1.23993340,0.32881931,0.04569165,0.39465394
0.57328664,1.52371137,0.00341193,0.61953555,0.34198143,1.25259241,0.33169198,0.04640660,0.38770022
0.57928964,1.53124467,0.00340233,0.63089982,0.34289712,1.25847694,0.33332810,0.04705786,0.37960569
0.58529265,1.53312343,0.00337858,0.64061976,0.34181840,1.25734038,0.33363802,0.04762237,0.37044260
0.59129565,1.52905830,0.00333927,0.64840989,0.33871700,1.24909510,0.33255945,0.04807799,0.36029471
0.59729865,1.51887815,0.00328373,0.65401714,0.33361079,1.23381832,0.33005988,0.04840433,0.34925637
0.60330165,1.50253801,0.00321196,0.65722921,0.32656369,1.21175255,0.32613816,0.04858347,0.33743155
0.60930465,1.48012317,0.00312462,0.65788166,0.31768379,1.18330080,0.32082513,0.04860067,0.32493269
0.61530765,1.45184960,0.00302294,0.65586370,0.30712003,1.14901685,0.31418321,0.04844486,0.31187952
0.62131066,1.41806078,0.00290869,0.65112239,0.29505742,1.10959137,0.30630521,0.04810915,0.29839781
0.62731366,1.37922130,0.00278408,0.64366537,0.28171130,1.06583443,0.29731228,0.04759112,0.28461812
0.63331666,1.33590776,0.00265169,0.63356198,0.26732068,1.01865545,0.28735127,0.04689307,0.27067466
0.63931966,1.28879730,0.00251438,0.62094287,0.25214119,0.96904153,0.27659156,0.04602206,0.25670411
0.64532266,1.23865437,0.00237520,0.60599813,0.23643793,0.91803500,0.26522151,0.04498989,0.24284460
0.65132566,1.18631627,0.00223733,0.58897396,0.22047846,0.86671113,0.25344465,0.04381295,0.22923476
0.65732866,1.13267778,0.00210398,0.57016814,0.20452623,0.81615663,0.24147584,0.04251193,0.21601281
0.66333167,1.07867531,0.00197833,0.54992419,0.18883481,0.76744962,0.22953729,0.04111148,0.20331572
0.66933467,1.02527092,0.00186348,0.52862461,0.17364285,0.72164133,0.21785478,0.03963968,0.19127832
0.67533767,0.97343628,0.00176238,0.50668303,0.15917020,0.67973968,0.20665388,0.03812757,0.18003243
0.68134067,0.92413684,0.00167775,0.48453572,0.14561483,0.64269483,0.19615638,0.03660844,0.16970581
0.68734367,0.87831613,0.00161210,0.46263235,0.13315096,0.61138645,0.18657681,0.03511720,0.16042102
0.69334667,0.83688032,0.00156763,0.44142641,0.12192805,0.58661239,0.17811911,0.03368960,0.15229403
0.69934967,0.80068303,0.00154623,0.42136527,0.11207057,0.56907851,0.17097344,0.03236149,0.14543269
0.70535268,0.77051029,0.00154945,0.40288016,0.10367853,0.55938913,0.16531308,0.03116802,0.13993488
0.71135568,0.74706595,0.00157842,0.38637635,0.09682854,0.55803797,0.16129139,0.03014286,0.13588650
0.71735868,0.73095742,0.00163389,0.37222365,0.09157521,0.56539918,0.15903891,0.02931742,0.13335928
0.72336168,0.72268208,0.00171614,0.36074744,0.08795276,0.58171853,0.15866059,0.02872014,0.13240845
0.72936468,0.72261464,0.00182501,0.35222064,0.08597681,0.60710473,0.16023319,0.02837579,0.13307042
0.73536768,0.73099582,0.00195982,0.34685671,0.08564608,0.64152115,0.16380290,0.02830491,0.13536045
0.74137069,0.74792277,0.00211940,0.34480391,0.08694398,0.68477851,0.16938337,0.02852324,0.13927069
0.74737369,0.77334184,0.00230204,0.34614124,0.08984023,0.73652903,0.17695413,0.02904138,0.14476835
0.75337669,0.80704415,0.00250554,0.35087597,0.09429213,0.79626272,0.18645966,0.02986445,0.15179454
0.75937969,0.84866452,0.00272716,0.35894320,0.10024595,0.86330679,0.19780913,0.03099199,0.16026357
0.76538269,0.89768438,0.00296371,0.37020737,0.10763803,0.93682873,0.21087692,0.03241793,0.17006310
0.77138569,0.95343877,0.00321154,0.38446592,0.11639604,1.01584398,0.22550417,0.03413072,0.18105501
0.77738869,1.01512796,0.00346663,0.40145495,0.12644018,1.09922856,0.24150120,0.03611364,0.19307723
0.78339170,1.08183353,0.00372469,0.42085692,0.13768446,1.18573716,0.25865101,0.03834522,0.20594642
0.78939470,1.15253891,0.00398123,0.44231011,0.15003817,1.27402661,0.27671369,0.04079980,0.21946156
0.79539770,1.22615383,0.00423169,0.46541961,0.16340744,1.36268463,0.29543184,0.04344819,0.23340836
0.80140070,1.30154218,0.00447160,0.48976952,0.17769693,1.45026308,0.31453664,0.04625847,0.24756431
0.80740370,1.37755229,0.00469670,0.51493576,0.19281163,1.53531488,0.33375457,0.04919678,0.26170431
0.81340670,1.45304858,0.00490309,0.54049926,0.20865868,1.61643337,0.35281446,0.05222824,0.27560661
0.81940970,1.52694341,0.00508744,0.56605872,0.22514913,1.69229248,0.37145462,0.05531781,0.28905879
0.82541271,1.59822761,0.00524709,0.59124254,0.24219951,1.76168612,0.38942969,0.05843113,0.30186367
0.83141571,1.66599857,0.00538021,0.61571930,0.25973308,1.82356491,0.40651707,0.06153536,0.31384468
0.83741871,1.72948427,0.00548597,0.63920628,0.27768072,1.87706865,0.42252238,0.06459980,0.32485069
0.84342171,1.78806240,0.00556458,0.66147569,0.29598121,1.92155263,0.43728402,0.06759653,0.33475983
0.84942471,1.84127335,0.00561745,0.68235813,0.31458093,1.95660668,0.45067623,0.07050083,0.34348236
0.85542771,1.88882652,0.00564719,0.70174322,0.33343286,1.98206557,0.46261090,0.07329142,0.35096222
0.86143072,1.93059962,0.00565762,0.71957730,0.35249492,1.99801047,0.47303769,0.07595062,0.35717738
0.86743372,1.96663092,0.00565383,0.73585838,0.37172756,2.00476087,0.48194273,0.07846424,0.36213890
0.87343672,1.99710494,0.00564203,0.75062856,0.39109089,2.00285762,0.48934583,0.08082141,0.36588871
0.87943972,2.02233238,0.00562954,0.76396439,0.41054129,1.99303756,0.49529644,0.08301423,0.36849629
0.88544272,2.04272525,0.00562462,0.77596582,0.43002781,1.97620111,0.49986861,0.08503731,0.37005450
0.89144572,2.05876872,0.00563636,0.78674422,0.44948854,1.95337427,0.50315512,0.08688727,0.37067456
0.89744872,2.07099119,0.00567446,0.79641035,0.46884725,1.92566688,0.50526131,0.08856218,0.37048065
0.90345173,2.07993406,0.00574907,0.80506298,0.48801043,1.89422919,0.50629877,0.09006102,0.36960432
0.90945473,2.08612307,0.00587057,0.81277872,0.50686520,1.86020860,0.50637939,0.09138319,0.36817891
0.91545773,2.09004239,0.00604934,0.81960395,0.52527807,1.82470863,0.50560996,0.09252811,0.36633439
0.92146073,2.09211301,0.00629553,0.82554899,0.54309495,1.78875191,0.50408771,0.09349490,0.36419267
0.92746373,2.09267618,0.00661888,0.83058513,0.56014241,1.75324853,0.50189689,0.09428223,0.36186371
0.93346673,2.09198284,0.00702847,0.83464463,0.57623026,1.71897103,0.49910667,0.09488832,0.35944251
0.93946973,2.09018909,0.00753260,0.83762352,0.59115545,1.68653667,0.49577028,0.09531110,0.35700702
0.94547274,2.08735781,0.00813856,0.83938717,0.60470714,1.65639743,0.49192546,0.09554844,0.35461707
0.95147574,2.08346595,0.00885258,0.83977824,0.61667288,1.62883758,0.48759612,0.09559865,0.35231435
0.95747874,2.07841680,0.00967974,0.83862639,0.62684536,1.60397839,0.48279496,0.09546091,0.35012312
0.96348174,2.07205626,0.01062391,0.83575936,0.63502981,1.58178938,0.47752700,0.09513591,0.34805190
0.96948474,2.06419198,0.01168782,0.83101446,0.64105134,1.56210503,0.47179355,0.09462640,0.34609566
0.97548774,2.05461425,0.01287308,0.82425015,0.64476210,1.54464575,0.46559653,0.09393779,0.34423862
0.98149075,2.04311719,0.01418038,0.81535672,0.64604776,1.52904210,0.45894275,0.09307861,0.34245732
0.98749375,2.02951929,0.01560963,0.80426574,0.64483312,1.51486072,0.45184795,0.09206094,0.34072385
0.99349675,2.01368210,0.01716023,0.79095760,0.64108637,1.50163105,0.44434025,0.09090061,0.33900904
0.99949975,1.99552623,0.01883130,0.77546696,0.63482201,1.48887148,0.43646301,0.08961728,0.33728562
1.00550275,1.97504403,0.02062207,0.75788571,0.62610213,1.47611418,0.42827673,0.08823427,0.33553095
1.01150575,1.95230840,0.02253216,0.73836350,0.61503603,1.46292756,0.41986009,0.08677827,0.33372946
1.01750875,1.92747760,0.02456194,0.71710580,0.60177828,1.44893593,0.41130991,0.08527873,0.33187461
1.02351176,1.90079590,0.02671292,0.69436970,0.58652517,1.43383570,0.40274022,0.08376718,0.32997030
1.02951476,1.87259034,0.02898799,0.67045770,0.56950986,1.41740789,0.39428035,0.08227630,0.32803170
1.03551776,1.84326388,0.03139176,0.64570983,0.55099638,1.39952662,0.38607224,0.08083894,0.32608557
1.04152076,1.81328525,0.03393074,0.62049455,0.53127274,1.38016375,0.37826697,0.07948695,0.32416992
1.04752376,1.78317612,0.03661347,0.59519866,0.51064347,1.35938936,0.37102083,0.07825014,0.32233311
1.05352676,1.75349609,0.03945054,0.57021687,0.48942180,1.33736855,0.36449090,0.07715505,0.32063247
1.05952976,1.72482596,0.04245451,0.54594118,0.46792186,1.31435449,0.35883046,0.07622399,0.31913237
1.06553277,1.69775000,0.04563966,0.52275050,0.44645109,1.29067819,0.35418423,0.07547403,0.31790190
1.07153577,1.67283767,0.04902164,0.50100086,0.42530307,1.26673524,0.35068375,0.07491628,0.31701215
1.07753877,1.65062526,0.05261693,0.48101631,0.40475099,1.24296998,0.34844291,0.07455523,0.31653326
1.08354177,1.63159805,0.05644215,0.46308078,0.38504191,1.21985768,0.34755382,0.07438847,0.31653127
1.08954477,1.61617343,0.06051326,0.44743106,0.36639189,1.19788513,0.34808311,0.07440653,0.31706489
1.09554777,1.60468534,0.06484458,0.43425098,0.34898210,1.17753049,0.35006879,0.07459301,0.31818230
1.10155078,1.59737053,0.06944773,0.42366684,0.33295592,1.15924285,0.35351764,0.07492500,0.31991816
1.10755378,1.59435703,0.07433048,0.41574420,0.31841700,1.14342239,0.35840342,0.07537366,0.32229079
1.11355678,1.59565519,0.07949550,0.41048612,0.30542841,1.13040180,0.36466569,0.07590510,0.32529985
1.11955978,1.60115158,0.08493920,0.40783269,0.29401270,1.12042970,0.37220954,0.07648138,0.32892445
1.12556278,1.61060610,0.09065055,0.40766212,0.28415295,1.11365668,0.38090606,0.07706167,0.33312185
1.13156578,1.62365252,0.09661003,0.40979323,0.27579466,1.11012470,0.39059372,0.07760351,0.33782687
1.13756878,1.63980260,0.10278872,0.41398937,0.26884854,1.10976021,0.40108059,0.07806415,0.34295202
1.14357179,1.65845384,0.10914772,0.41996378,0.26319401,1.11237146,0.41214740,0.07840184,0.34838838
1.14957479,1.67890087,0.11563770,0.42738623,0.25868345,1.11765029,0.42355143,0.07857712,0.35400725
1.15557779,1.70035033,0.12219896,0.43589094,0.25514694,1.12517820,0.43503115,0.07855400,0.35966262
1.16158079,1.72193895,0.12876178,0.44508551,0.25239759,1.13443695,0.44631155,0.07830103,0.36519426
1.16758379,1.74275436,0.13524721,0.45456077,0.25023716,1.14482299,0.45711006,0.07779217,0.37043150
1.17358679,1.76185833,0.14156832,0.46390124,0.24846190,1.15566557,0.46714289,0.07700752,0.37519750
1.17958979,1.77831145,0.14763185,0.47269590,0.24686845,1.16624759,0.47613166,0.07593379,0.37931397
1.18559280,1.79119882,0.15334029,0.48054903,0.24525963,1.17582866,0.48381023,0.07456458,0.38260604
1.19159580,1.79965578,0.15859425,0.48709067,0.24344998,1.18366927,0.48993129,0.07290045,0.38490731
1.19759880,1.80289279,0.16329516,0.49198646,0.24127076,1.18905525,0.49427285,0.07094873,0.38606479
1.20360180,1.80021871,0.16734815,0.49494637,0.23857447,1.19132159,0.49664406,0.06872321,0.38594351
1.20960480,1.79106146,0.17066494,0.49573225,0.23523851,1.18987445,0.49689047,0.06624354,0.38443077
1.21560780,1.77498551,0.17316675,0.49416361,0.23116806,1.18421089,0.49489828,0.06353462,0.38143983
1.22161081,1.75170532,0.17478701,0.49012172,0.22629799,1.17393512,0.49059766,0.06062572,0.37691277
1.22761381,1.72109431,0.17547376,0.48355169,0.22059378,1.15877100,0.48396473,0.05754966,0.37082260
1.23361681,1.68318906,0.17519168,0.47446259,0.21405144,1.13857025,0.47502242,0.05434183,0.36317442
1.23961981,1.63818847,0.17392356,0.46292556,0.20669658,1.11331610,0.46383990,0.05103927,0.35400563
1.24562281,1.58644809,0.17167124,0.44907006,0.19858246,1.08312242,0.45053070,0.04767970,0.34338514
1.25162581,1.52846969,0.16845586,0.43307848,0.18978747,1.04822849,0.43524970,0.04430068,0.33141173
1.25762881,1.46488676,0.16431753,0.41517935,0.18041195,1.00898973,0.41818885,0.04093881,0.31821141
1.26363182,1.39644635,0.15931427,0.39563940,0.17057455,0.96586510,0.39957201,0.03762902,0.30393414
1.26963482,1.32398826,0.15352045,0.37475495,0.16040850,0.91940153,0.37964897,0.03440400,0.28874986
1.27563782,1.24842229,0.14702458,0.35284293,0.15005771,0.87021649,0.35868906,0.03129378,0.27284413
1.28164082,1.17070450,0.13992680,0.33023189,0.13967311,0.81897931,0.33697428,0.02832545,0.25641340
1.28764382,1.09181362,0.13233595,0.30725342,0.12940925,0.76639210,0.31479267,0.02552297,0.23966024
1.29364682,1.01272823,0.12436649,0.28423421,0.11942138,0.71317117,0.29243164,0.02290719,0.22278863
1.29964982,0.93440576,0.11613540,0.26148909,0.10986301,0.66002955,0.27017198,0.02049598,0.20599956
1.30565283,0.85776393,0.10775901,0.23931516,0.10088410,0.60766136,0.24828242,0.01830443,0.18948692
1.31165583,0.78366507,0.09935023,0.21798727,0.09262987,0.55672837,0.22701499,0.01634518,0.17343403
1.31765883,0.71290383,0.09101586,0.19775475,0.08524010,0.50784917,0.20660136,0.01462883,0.15801074
1.32366183,0.64619829,0.08285444,0.17883947,0.07884900,0.46159113,0.18725013,0.01316434,0.14337117
1.32966483,0.58418449,0.07495446,0.16143514,0.07358542,0.41846507,0.16914505,0.01195950,0.12965220
1.33566783,0.52741420,0.06739308,0.14570758,0.06957327,0.37892253,0.15244426,0.01102133,0.11697259
1.34167084,0.47635543,0.06023529,0.13179603,0.06693204,0.34335545,0.13728027,0.01035646,0.10543265
1.34767384,0.43139523,0.05353366,0.11981493,0.06577717,0.31209765,0.12376072,0.00997146,0.09511459
1.35367684,0.39284428,0.04732841,0.10985624,0.06622018,0.28542789,0.11196961,0.00987297,0.08608310
1.35967984,0.36094232,0.04164794,0.10199179,0.06836825,0.26357377,0.10196899,0.01006784,0.07838637
1.36568284,0.33586408,0.03650969,0.09627569,0.07232331,0.24671608,0.09380075,0.01056305,0.07205717
1.37168584,0.31772489,0.03192123,0.09274629,0.07818032,0.23499304,0.08748844,0.01136547,0.06711408
1.37768884,0.30658541,0.02788152,0.09142773,0.08602485,0.22850387,0.08303900,0.01248152,0.06356257
1.38369185,0.30245511,0.02438230,0.09233087,0.09592983,0.22731149,0.08044415,0.01391668,0.06139596
1.38969485,0.30529413,0.02140950,0.09545352,0.10795161,0.23144389,0.07968140,0.01567481,0.06059609
1.39569785,0.31501343,0.01894456,0.10077992,0.12212540,0.24089411,0.08071472,0.01775745,0.06113381
1.40170085,0.33147313,0.01696569,0.10827956,0.13846028,0.25561870,0.08349464,0.02016299,0.06296909
1.40770385,0.35447932,0.01544898,0.11790541,0.15693402,0.27553487,0.08795804,0.02288581,0.06605093
1.41370685,0.38377966,0.01436931,0.12959166,0.17748796,0.30051637,0.09402757,0.02591546,0.07031701
