energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
2.80040020,5.78484468,0.76625845,0.18475483,0.36184090,1.66407553,0.03721092,0.31672498,0.08630260,2.77705563
2.80640320,5.73627571,0.73601761,0.18456620,0.36023536,1.64353313,0.03796753,0.32334629,0.08531254,2.76216497
2.81240620,5.68429133,0.70670004,0.18418434,0.35998470,1.61922157,0.03924857,0.33162422,0.08485624,2.74168968
2.81840920,5.63107033,0.67890949,0.18364566,0.36128498,1.59165321,0.04110025,0.34170687,0.08500402,2.71636283
2.82441221,5.57867628,0.65321426,0.18298456,0.36429159,1.56135558,0.04355979,0.35370388,0.08581301,2.68694080
2.83041521,5.52898982,0.63013485,0.18223207,0.36911471,1.52885347,0.04665400,0.36768108,0.08732466,2.65417639
2.83641821,5.48364976,0.61013296,0.18141490,0.37581583,1.49465287,0.05039805,0.38365618,0.08956267,2.61879427
2.84242121,5.44400512,0.59360200,0.18055464,0.38440558,1.45922752,0.05479437,0.40159578,0.09253146,2.58146966
2.84842421,5.41107931,0.58085920,0.17966737,0.39484279,1.42300837,0.05983164,0.42141358,0.09621516,2.54281123
2.85442721,5.38554747,0.57213937,0.17876352,0.40703496,1.38637636,0.06548412,0.44297010,0.10057725,2.50334853
2.86043022,5.36772683,0.56759030,0.17784804,0.42083988,1.34965832,0.07171112,0.46607368,0.10556075,2.46352425
2.86643322,5.35757964,0.56726980,0.17692083,0.43606856,1.31312606,0.07845692,0.49048304,0.11108914,2.42369097
2.87243622,5.35472754,0.57114440,0.17597729,0.45248925,1.27699792,0.08565094,0.51591106,0.11706775,2.38411215
2.87843922,5.35847584,0.57908959,0.17500910,0.46983251,1.24144257,0.09320846,0.54202993,0.12338591,2.34496657
2.88444222,5.36784593,0.59089170,0.17400495,0.48779708,1.20658427,0.10103165,0.56847747,0.12991947,2.30635543
2.89044522,5.38161390,0.60625128,0.17295138,0.50605663,1.17250896,0.10901119,0.59486442,0.13653391,2.26831135
2.89644822,5.39835343,0.62478819,0.17183347,0.52426685,1.13927064,0.11702825,0.62078265,0.14308780,2.23080830
2.90245123,5.41648130,0.64604810,0.17063551,0.54207316,1.10689752,0.12495702,0.64581404,0.14943650,2.19377182
2.90845423,5.43430380,0.66951078,0.16934151,0.55911844,1.07539731,0.13266753,0.66953980,0.15543611,2.15708894
2.91445723,5.45006311,0.69459984,0.16793559,0.57505092,1.04476176,0.14002888,0.69155007,0.16094742,2.12061724
2.92046023,5.46198253,0.72069410,0.16640229,0.58953193,1.01496991,0.14691269,0.71145350,0.16583981,2.08419311
2.92646323,5.46831001,0.74714032,0.16472671,0.60224330,0.98599040,0.15319664,0.72888665,0.16999489,2.04763892
2.93246623,5.46735975,0.77326731,0.16289468,0.61289438,0.95778280,0.15876808,0.74352290,0.17330988,2.01076943
2.93846923,5.45755148,0.79840107,0.16089284,0.62122854,0.93029827,0.16352748,0.75508072,0.17570042,1.97339756
2.94447224,5.43744753,0.82188069,0.15870876,0.62702880,0.90347993,0.16739160,0.76333103,0.17710296,1.93533997
2.95047524,5.40578738,0.84307457,0.15633114,0.63012285,0.87726313,0.17029638,0.76810339,0.17747640,1.89642263
2.95647824,5.36151961,0.86139669,0.15375003,0.63038692,0.85157612,0.17219915,0.76929102,0.17680310,1.85648673
2.96248124,5.30383079,0.87632214,0.15095722,0.62774879,0.82634116,0.17308039,0.76685423,0.17508910,1.81539504
2.96848424,5.23217080,0.88740158,0.14794668,0.62218954,0.80147643,0.17294470,0.76082241,0.17236371,1.77303876
2.97448724,5.14627380,0.89427397,0.14471510,0.61374421,0.77689873,0.17182108,0.75129422,0.16867831,1.72934467
2.98049025,5.04617399,0.89667710,0.14126250,0.60250117,0.75252685,0.16976240,0.73843612,0.16410453,1.68428243
2.98649325,4.93221511,0.89445535,0.13759281,0.58860021,0.72828567,0.16684413,0.72247916,0.15873191,1.63787144
2.99249625,4.80505278,0.88756441,0.13371449,0.57222944,0.70411048,0.16316234,0.70371406,0.15266503,1.59018686
2.99849925,4.66564874,0.87607251,0.12964096,0.55362092,0.67995144,0.15883102,0.68248464,0.14602029,1.54136425
3.00450225,4.51525641,0.86015827,0.12539098,0.53304518,0.65577777,0.15397885,0.65917983,0.13892252,1.49160222
3.01050525,4.35539730,0.84010494,0.12098879,0.51080475,0.63158127,0.14874546,0.63422436,0.13150141,1.44116258
3.01650825,4.18782850,0.81629136,0.11646401,0.48722678,0.60737898,0.14327742,0.60806834,0.12388802,1.39036783
3.02251126,4.01450160,0.78917989,0.11185132,0.46265507,0.58321465,0.13772391,0.58117613,0.11621137,1.33959546
3.02851426,3.83751410,0.75930190,0.10718982,0.43744160,0.55915887,0.13223246,0.55401470,0.10859537,1.28926935
3.03451726,3.65905480,0.72724127,0.10252220,0.41193798,0.53530782,0.12694465,0.52704176,0.10115596,1.23984832
3.04052026,3.48134495,0.69361667,0.09789363,0.38648688,0.51178070,0.12199209,0.50069423,0.09399878,1.19181212
3.04652326,3.30657729,0.65906338,0.09335050,0.36141392,0.48871586,0.11749273,0.47537712,0.08721719,1.14564574
3.05252626,3.13685560,0.62421535,0.08893898,0.33702016,0.46626602,0.11354757,0.45145348,0.08089090,1.10182239
3.05852926,2.97413687,0.58968827,0.08470358,0.31357544,0.44459266,0.11023802,0.42923539,0.07508501,1.06078626
3.06453227,2.82017889,0.55606427,0.08068567,0.29131293,0.42386015,0.10762381,0.40897672,0.06984961,1.02293580
3.07053527,2.67649508,0.52387886,0.07692212,0.27042486,0.40422967,0.10574166,0.39086749,0.06521986,0.98860844
3.07653827,2.54431873,0.49361055,0.07344408,0.25105971,0.38585358,0.10460463,0.37503037,0.06121651,0.95806742
3.08254127,2.42457789,0.46567337,0.07027597,0.23332090,0.36887016,0.10420232,0.36151925,0.05784681,0.93149164
3.08854427,2.31788197,0.44041254,0.06743472,0.21726703,0.35339933,0.10450169,0.35032009,0.05510580,0.90896882
3.09454727,2.22452019,0.41810312,0.06492934,0.20291353,0.33953920,0.10544875,0.34135396,0.05297790,0.89049236
3.10055028,2.14447190,0.39895161,0.06276080,0.19023574,0.32736370,0.10697083,0.33448215,0.05143862,0.87596213
3.10655328,2.07742785,0.38310007,0.06092220,0.17917330,0.31692128,0.10897948,0.32951338,0.05045656,0.86518884
3.11255628,2.02282107,0.37063236,0.05939926,0.16963547,0.30823459,0.11137385,0.32621261,0.04999535,0.85790198
3.11855928,1.97986585,0.36158199,0.05817111,0.16150743,0.30130099,0.11404451,0.32431133,0.05001569,0.85376067
3.12456228,1.94760269,0.35594107,0.05721124,0.15465707,0.29609380,0.11687742,0.32351896,0.05047725,0.85236682
3.13056528,1.92494708,0.35366956,0.05648870,0.14894214,0.29256404,0.11975819,0.32353480,0.05134052,0.85328001
3.13656828,1.91073984,0.35470452,0.05596938,0.14421750,0.29064251,0.12257606,0.32406037,0.05256832,0.85603326
3.14257129,1.90379689,0.35896863,0.05561732,0.14034205,0.29024204,0.12522795,0.32481133,0.05412727,0.86014898
3.14857429,1.90295629,0.36637762,0.05539612,0.13718529,0.29125968,0.12762196,0.32552894,0.05598879,0.86515435
3.15457729,1.90712094,0.37684616,0.05527014,0.13463311,0.29357888,0.12968054,0.32599030,0.05812983,0.87059559
3.16058029,1.91529531,0.39029208,0.05520574,0.13259270,0.29707148,0.13134301,0.32601717,0.06053336,0.87605063
3.16658329,1.92661525,0.40663874,0.05517228,0.13099634,0.30159948,0.13256745,0.32548307,0.06318832,0.88113965
3.17258629,1.94037008,0.42581553,0.05514297,0.12980404,0.30701679,0.13333181,0.32431824,0.06608941,0.88553344
3.17858929,1.95601668,0.44775663,0.05509553,0.12900478,0.31317080,0.13363427,0.32251246,0.06923643,0.88895939
3.18459230,1.97318557,0.47239827,0.05501262,0.12861648,0.31990399,0.13349283,0.32011549,0.07263339,0.89120510
3.19059530,1.99167932,0.49967474,0.05488208,0.12868457,0.32705567,0.13294417,0.31723522,0.07628734,0.89211979
3.19659830,2.01146383,0.52951354,0.05469697,0.12927924,0.33446379,0.13204182,0.31403348,0.08020704,0.89161362
3.20260130,2.03265330,0.56183004,0.05445536,0.13049157,0.34196702,0.13085373,0.31071981,0.08440143,0.88965521
3.20860430,2.05548958,0.59652198,0.05416005,0.13242841,0.34940707,0.12945936,0.30754327,0.08887809,0.88626765
3.21460730,2.08031714,0.63346425,0.05381804,0.13520647,0.35663119,0.12794646,0.30478257,0.09364165,0.88152317
3.22061031,2.10755429,0.67250422,0.05343995,0.13894570,0.36349482,0.12640753,0.30273500,0.09869229,0.87553679
3.22661331,2.13766187,0.71345780,0.05303926,0.14376207,0.36986429,0.12493627,0.30170434,0.10402431,0.86845918
3.23261631,2.17111024,0.75610656,0.05263156,0.14976029,0.37561941,0.12362401,0.30198828,0.10962496,0.86046889
3.23861931,2.20834553,0.80019587,0.05223367,0.15702653,0.38065585,0.12255632,0.30386570,0.11547336,0.85176411
3.24462231,2.24975604,0.84543423,0.05186277,0.16562145,0.38488713,0.12180986,0.30758434,0.12153984,0.84255416
3.25062531,2.29563978,0.89149359,0.05153555,0.17557401,0.38824602,0.12144960,0.31334906,0.12778542,0.83305093
3.25662831,2.34617412,0.93801088,0.05126733,0.18687610,0.39068530,0.12152644,0.32131146,0.13416174,0.82346018
3.26263132,2.40138839,0.98459041,0.05107127,0.19947845,0.39217779,0.12207536,0.33156085,0.14061124,0.81397327
3.26863432,2.46114069,1.03080725,0.05095767,0.21328798,0.39271557,0.12311402,0.34411726,0.14706771,0.80475917
3.27463732,2.52509982,1.07621140,0.05093331,0.22816679,0.39230845,0.12464200,0.35892665,0.15345715,0.79595721
3.28064032,2.59273336,1.12033289,0.05100100,0.24393291,0.39098173,0.12664053,0.37585855,0.15969900,0.78767082
3.28664332,2.66330294,1.16268758,0.05115922,0.26036293,0.38877347,0.12907284,0.39470638,0.16570766,0.77996242
3.29264632,2.73586762,1.20278388,0.05140197,0.27719649,0.38573130,0.13188505,0.41519065,0.17139427,0.77284998
3.29864932,2.80929586,1.24013035,0.05171878,0.29414257,0.38190914,0.13500757,0.43696481,0.17666878,0.76630528
3.30465233,2.88228664,1.27424422,0.05209497,0.31088736,0.37736391,0.13835705,0.45962394,0.18144224,0.76025423
3.31065533,2.95339961,1.30466091,0.05251206,0.32710350,0.37215257,0.14183877,0.48271590,0.18562916,0.75457940
3.31665833,3.02109403,1.33094441,0.05294838,0.34246048,0.36632963,0.14534943,0.50575475,0.18915012,0.74912473
3.32266133,3.08377544,1.35269862,0.05337993,0.35663556,0.35994526,0.14878028,0.52823596,0.19193423,0.74370246
3.32866433,3.13984891,1.36957922,0.05378129,0.36932505,0.35304430,0.15202051,0.54965294,0.19392166,0.73810202
3.33466733,3.18777689,1.38130610,0.05412675,0.38025534,0.34566594,0.15496075,0.56951437,0.19506600,0.73210057
3.34067034,3.22613959,1.38767562,0.05439143,0.38919321,0.33784435,0.15749672,0.58736144,0.19533633,0.72547489
3.34667334,3.25369513,1.38857248,0.05455249,0.39595500,0.32961003,0.15953263,0.60278467,0.19471905,0.71801382
3.35267634,3.26943698,1.38398048,0.05459029,0.40041421,0.32099178,0.16098454,0.61543925,0.19321921,0.70953094
3.35867934,3.27264555,1.37399162,0.05448943,0.40250717,0.31201908,0.16178330,0.62505848,0.19086142,0.69987661
3.36468234,3.26293136,1.35881273,0.05423971,0.40223646,0.30272481,0.16187705,0.63146454,0.18769016,0.68894880
3.37068534,3.24026728,1.33876920,0.05383681,0.39967195,0.29314785,0.16123316,0.63457622,0.18376949,0.67670206
3.37668834,3.20500764,1.31430508,0.05328282,0.39494934,0.28333545,0.15983950,0.63441299,0.17918208,0.66315411
3.38269135,3.15789274,1.28597916,0.05258648,0.38826622,0.27334519,0.15770501,0.63109543,0.17402769,0.64838950
3.38869435,3.10003783,1.25445670,0.05176302,0.37987584,0.26324620,0.15485948,0.62484162,0.16842089,0.63256019
3.39469735,3.03290631,1.22049671,0.05083386,0.37007876,0.25311955,0.15135255,0.61595986,0.16248835,0.61588272
3.40070035,2.95826777,1.18493485,0.04982592,0.35921268,0.24305780,0.14725202,0.60483772,0.15636549,0.59863209
3.40670335,2.87814219,1.14866235,0.04877065,0.34764104,0.23316347,0.14264135,0.59192797,0.15019280,0.58113260
3.41270635,2.79473230,1.11260136,0.04770289,0.33574054,0.22354673,0.13761677,0.57773187,0.14411188,0.56374587
3.41870935,2.71034658,1.07767763,0.04665943,0.32388830,0.21432214,0.13228371,0.56278053,0.13826122,0.54685658
3.42471236,2.62731624,1.04479136,0.04567758,0.31244908,0.20560478,0.12675306,0.54761502,0.13277212,0.53085666
3.43071536,2.54790938,1.01478737,0.04479355,0.30176294,0.19750587,0.12113721,0.53276605,0.12776456,0.51612853
3.43671836,2.47424604,0.98842572,0.04404088,0.29213399,0.19012812,0.11554610,0.51873417,0.12334349,0.50302818
3.44272136,2.40821771,0.96635398,0.04344893,0.28382042,0.18356112,0.11008347,0.50597109,0.11959543,0.49186889
3.44872436,2.35141469,0.94908250,0.04304151,0.27702628,0.17787692,0.10484336,0.49486296,0.11658571,0.48290632
3.45472736,2.30506451,0.93696355,0.04283574,0.27189524,0.17312614,0.09990714,0.48571634,0.11435622,0.47632575
3.46073037,2.26998396,0.93017561,0.04284108,0.26850654,0.16933481,0.09534111,0.47874725,0.11292402,0.47223193
3.46673337,2.24654680,0.92871343,0.04305876,0.26687322,0.16650209,0.09119472,0.47407395,0.11228071,0.47064213
3.47273637,2.23466862,0.93238453,0.04348145,0.26694266,0.16459900,0.08749956,0.47171340,0.11239258,0.47148274
3.47873937,2.23380943,0.94081245,0.04409334,0.26859939,0.16356842,0.08426901,0.47158178,0.11320166,0.47458951
3.48474237,2.24299395,0.95344687,0.04487051,0.27167005,0.16332608,0.08149869,0.47349894,0.11462755,0.47971161
3.49074537,2.26084870,0.96958020,0.04578172,0.27593027,0.16376284,0.07916751,0.47719643,0.11657004,0.48651913
3.49674837,2.28565441,0.98837029,0.04678935,0.28111317,0.16474798,0.07723945,0.48232888,0.11891235,0.49461400
3.50275138,2.31541142,1.00886834,0.04785081,0.28691931,0.16613337,0.07566567,0.48848829,0.12152498,0.50354358
3.50875438,2.34791551,1.03005097,0.04891994,0.29302747,0.16775850,0.07438718,0.49522039,0.12426995,0.51281662
3.51475738,2.38084076,1.05085527,0.04994876,0.29910612,0.16945593,0.07333771,0.50204258,0.12700535,0.52192072
3.52076038,2.41182615,1.07021533,0.05088914,0.30482490,0.17105707,0.07244668,0.50846262,0.12958998,0.53034060
3.52676338,2.43856223,1.08709885,0.05169453,0.30986596,0.17239805,0.07164230,0.51399732,0.13188791,0.53757646
3.53276638,2.45887427,1.10054233,0.05232169,0.31393449,0.17332529,0.07085441,0.51819044,0.13377285,0.54316159
3.53876938,2.47079856,1.10968338,0.05273212,0.31676822,0.17370069,0.07001717,0.52062906,0.13513207,0.54667847
3.54477239,2.47264892,1.11378888,0.05289344,0.31814551,0.17340605,0.06907140,0.52095794,0.13586982,0.54777285
3.55077539,2.46307073,1.11227782,0.05278046,0.31789173,0.17234679,0.06796650,0.51889108,0.13591003,0.54616500
3.55677839,2.44108078,1.10473807,0.05237590,0.31588375,0.17045451,0.06666192,0.51422035,0.13519830,0.54165806
3.56278139,2.40609151,1.09093637,0.05167089,0.31205243,0.16768863,0.06512809,0.50682071,0.13370305,0.53414282
3.56878439,2.35791942,1.07082149,0.05066503,0.30638305,0.16403679,0.06334690,0.49665213,0.13141576,0.52359921
3.57478739,2.29677770,1.04452036,0.04936625,0.29891379,0.15951429,0.06131163,0.48375809,0.12835046,0.51009428
3.58079040,2.22325416,1.01232789,0.04779024,0.28973229,0.15416242,0.05902646,0.46826097,0.12454235,0.49377702
3.58679340,2.13827617,0.97469091,0.04595968,0.27897070,0.14804593,0.05650556,0.45035474,0.12004583,0.47487042
3.59279640,2.04306465,0.93218727,0.04390323,0.26679927,0.14124979,0.05377188,0.43029520,0.11493180,0.45366113
3.59879940,1.93907985,0.88550126,0.04165440,0.25341907,0.13387535,0.05085561,0.40838862,0.10928462,0.43048738
3.60480240,1.82796157,0.83539647,0.03925018,0.23905393,0.12603613,0.04779257,0.38497903,0.10319873,0.40572581
3.61080540,1.71146698,0.78268758,0.03672979,0.22394225,0.11785358,0.04462246,0.36043516,0.09677509,0.37977778
3.61680840,1.59140875,0.72821208,0.03413330,0.20832882,0.10945270,0.04138713,0.33513727,0.09011773,0.35305588
3.62281141,1.46959617,0.67280344,0.03150045,0.19245713,0.10095808,0.03812892,0.30946474,0.08333033,0.32597115
3.62881441,1.34778181,0.61726655,0.02886946,0.17656239,0.09249026,0.03488915,0.28378465,0.07651322,0.29892161
3.63481741,1.22761523,0.56235632,0.02627610,0.16086558,0.08416258,0.03170683,0.25844202,0.06976063,0.27228251
3.64082041,1.11060565,0.50876021,0.02375291,0.14556857,0.07607874,0.02861754,0.23375171,0.06315854,0.24639848
3.64682341,0.99809398,0.45708500,0.02132864,0.13085061,0.06833098,0.02565265,0.20999247,0.05678296,0.22157797
3.65282641,0.89123490,0.40784795,0.01902785,0.11686605,0.06099902,0.02283877,0.18740293,0.05069883,0.19808990
3.65882941,0.79098868,0.36147241,0.01687079,0.10374336,0.05414960,0.02019745,0.16617973,0.04495937,0.17616256
3.66483242,0.69812215,0.31828760,0.01487347,0.09158541,0.04783673,0.01774512,0.14647751,0.03960602,0.15598451
3.67083542,0.61321790,0.27853203,0.01304780,0.08047074,0.04210248,0.01549333,0.12841060,0.03466878,0.13770738
3.67683842,0.53669032,0.24236027,0.01140202,0.07045580,0.03697825,0.01344909,0.11205622,0.03016701,0.12145019
3.68284142,0.46880714,0.20985222,0.00994113,0.06157789,0.03248637,0.01161541,0.09745875,0.02611047,0.10730479
3.68884442,0.40971483,0.18102441,0.00866746,0.05385858,0.02864201,0.00999195,0.08463488,0.02250065,0.09534221
3.69484742,0.35946624,0.15584253,0.00758125,0.04730753,0.02545514,0.00857576,0.07357919,0.01933223,0.08561928
3.70085043,0.31804899,0.13423468,0.00668126,0.04192627,0.02293260,0.00736205,0.06426999,0.01659463,0.07818539
3.70685343,0.28541311,0.11610472,0.00596532,0.03771206,0.02107998,0.00634500,0.05667497,0.01427357,0.07308884
3.71285643,0.26149666,0.10134518,0.00543095,0.03466134,0.01990340,0.00551852,0.05075658,0.01235252,0.07038259
3.71885943,0.24624830,0.08984939,0.00507572,0.03277291,0.01941095,0.00487700,0.04647671,0.01081411,0.07012895
3.72486243,0.23964586,0.08152246,0.00489772,0.03205056,0.01961385,0.00441604,0.04380081,0.00964137,0.07240314
3.73086543,0.24171031,0.07629082,0.00489579,0.03250507,0.02052722,0.00413304,0.04270097,0.00881875,0.07729545
3.73686843,0.25251460,0.07411027,0.00506970,0.03415558,0.02217035,0.00402775,0.04315819,0.00833297,0.08491186
3.74287144,0.27218730,0.07497219,0.00542024,0.03703033,0.02456664,0.00410278,0.04516363,0.00817367,0.09537305
3.74887444,0.30091089,0.07890808,0.00594914,0.04116655,0.02774304,0.00436397,0.04871893,0.00833385,0.10881190
3.75487744,0.33891495,0.08599227,0.00665893,0.04660980,0.03172905,0.00482063,0.05383556,0.00881006,0.12536930
3.76088044,0.38646458,0.09634271,0.00755269,0.05341255,0.03655541,0.00548578,0.06053340,0.00960244,0.14518866
3.76688344,0.44384451,0.11012003,0.00863373,0.06163225,0.04225234,0.00637618,0.06883847,0.01071452,0.16840908
3.77288644,0.51133965,0.12752465,0.00990518,0.07132874,0.04884758,0.00751230,0.07878010,0.01215292,0.19515756
3.77888944,0.58921274,0.14879204,0.01136952,0.08256126,0.05636424,0.00891812,0.09038752,0.01392682,0.22554041
3.78489245,0.67768006,0.17418618,0.01302816,0.09538513,0.06481845,0.01062079,0.10368620,0.01604728,0.25963430
3.79089545,0.77688601,0.20399107,0.01488090,0.10984807,0.07421705,0.01265014,0.11869382,0.01852652,0.29747721
3.79689845,0.88687767,0.23850051,0.01692549,0.12598641,0.08455536,0.01503805,0.13541635,0.02137699,0.33905977
3.80290145,1.00758029,0.27800609,0.01915716,0.14382129,0.09581509,0.01781754,0.15384408,0.02461038,0.38431724
3.80890445,1.13877460,0.32278352,0.02156828,0.16335485,0.10796255,0.02102182,0.17394803,0.02823660,0.43312265
3.81490745,1.28007700,0.37307752,0.02414801,0.18456669,0.12094722,0.02468299,0.19567659,0.03226264,0.48528132
3.82091046,1.43092338,0.42908556,0.02688211,0.20741062,0.13470074,0.02883074,0.21895280,0.03669148,0.54052716
3.82691346,1.59055732,0.49094077,0.02975283,0.23181179,0.14913644,0.03349074,0.24367216,0.04152093,0.59852086
3.83291646,1.75802338,0.55869444,0.03273888,0.25766441,0.16414941,0.03868301,0.26970114,0.04674259,0.65885037
3.83891946,1.93216565,0.63229888,0.03581557,0.28483007,0.17961713,0.04442018,0.29687648,0.05234084,0.72103345
3.84492246,2.11163229,0.71159108,0.03895504,0.31313674,0.19540066,0.05070577,0.32500530,0.05829193,0.78452258
3.85092546,2.29488575,0.79627811,0.04212660,0.34237867,0.21134649,0.05753243,0.35386598,0.06456333,0.84871197
3.85692846,2.48021891,0.88592507,0.04529718,0.37231701,0.22728879,0.06488046,0.38320998,0.07111315,0.91294658
3.86293147,2.66577695,0.97994634,0.04843188,0.40268142,0.24305219,0.07271645,0.41276444,0.07788994,0.97653297
3.86893447,2.84958452,1.07760118,0.05149462,0.43317269,0.25845500,0.08099228,0.44223560,0.08483269,1.03875156
3.87493747,3.02957785,1.17799420,0.05444877,0.46346618,0.27331261,0.08964454,0.47131299,0.09187123,1.09887021
3.88094047,3.20364127,1.28008163,0.05725793,0.49321632,0.28744129,0.09859439,0.49967442,0.09892692,1.15615850
3.88694347,3.36964749,1.38268360,0.05988666,0.52206203,0.30066195,0.10774811,0.52699155,0.10591375,1.20990270
3.89294647,3.52550095,1.48450287,0.06230127,0.54963299,0.31280412,0.11699814,0.55293615,0.11273979,1.25942071
3.89894947,3.66918328,1.58414991,0.06447053,0.57555673,0.32370967,0.12622480,0.57718684,0.11930904,1.30407702
3.90495248,3.79880027,1.68017385,0.06636645,0.59946631,0.33323660,0.13529874,0.59943627,0.12552352,1.34329708
3.91095548,3.91262904,1.77109882,0.06796493,0.62100857,0.34126248,0.14408383,0.61939856,0.13128570,1.37658098
3.91695848,4.00916454,1.85546446,0.06924639,0.63985263,0.34768762,0.15244077,0.63681696,0.13650112,1.40351608
3.92296148,4.08716416,1.93186938,0.07019634,0.65569848,0.35243789,0.16023097,0.65147140,0.14108107,1.42378844
3.92896448,4.14568915,1.99901590,0.07080586,0.66828528,0.35546715,0.16732080,0.66318585,0.14494537,1.43719259
3.93496748,4.18414156,2.05575433,0.07107194,0.67739931,0.35675907,0.17358601,0.67183525,0.14802501,1.44363977
3.94097049,4.20229533,2.10112476,0.07099783,0.68288096,0.35632849,0.17891601,0.67735167,0.15026456,1.44316398
3.94697349,4.20032007,2.13439457,0.07059311,0.68463073,0.35422217,0.18321796,0.67972953,0.15162432,1.43592592
3.95297649,4.17879628,2.15508970,0.06987381,0.68261380,0.35051876,0.18642048,0.67902952,0.15208204,1.42221451
3.95897949,4.13872082,2.16301808,0.06886223,0.67686296,0.34532822,0.18847667,0.67538111,0.15163408,1.40244562
3.96498249,4.08150137,2.15828378,0.06758673,0.66747974,0.33879035,0.18936644,0.66898318,0.15029607,1.37715807
3.97098549,4.00893943,2.14129107,0.06608132,0.65463350,0.33107261,0.18909791,0.66010273,0.14810290,1.34700655
3.97698849,3.92320108,2.11273763,0.06438512,0.63855851,0.32236715,0.18770787,0.64907156,0.14510806,1.31275142
3.98299150,3.82677572,2.07359703,0.06254163,0.61954898,0.31288710,0.18526120,0.63628058,0.14138237,1.27524541
3.98899450,3.72242292,2.02509094,0.06059789,0.59795225,0.30286203,0.18184923,0.62217213,0.13701208,1.23541728
3.99499750,3.61310855,1.96865182,0.05860351,0.57416011,0.29253291,0.17758723,0.60723001,0.13209650,1.19425260
4.00100050,3.50193127,1.90587779,0.05660952,0.54859883,0.28214638,0.17261087,0.59196771,0.12674512,1.15277199
4.00700350,3.39204146,1.83848112,0.05466723,0.52171801,0.27194867,0.16707211,0.57691495,0.12107439,1.11200727
4.01300650,3.28655473,1.76823271,0.05282689,0.49397875,0.26217918,0.16113433,0.56260294,0.11520438,1.07297602
4.01900950,3.18846278,1.69690457,0.05113647,0.46584160,0.25306403,0.15496716,0.54954884,0.10925527,1.03665532
4.02501251,3.10054450,1.62621273,0.04964028,0.43775463,0.24480972,0.14874111,0.53823987,0.10334392,1.00395533
4.03101551,3.02528042,1.55776294,0.04837775,0.41014228,0.23759707,0.14262217,0.52911775,0.09758061,0.97569364
4.03701851,2.96477389,1.49300114,0.04738230,0.38339513,0.23157578,0.13676666,0.52256387,0.09206611,0.95257127
4.04302151,2.92068181,1.43317084,0.04668024,0.35786118,0.22685970,0.13131643,0.51888595,0.08688909,0.93515116
4.04902451,2.89415819,1.37927881,0.04628997,0.33383885,0.22352311,0.12639474,0.51830673,0.08212407,0.92384011
4.05502751,2.88581280,1.33207047,0.04622127,0.31157195,0.22159820,0.12210269,0.52095504,0.07782984,0.91887493
4.06103052,2.89568729,1.29201568,0.04647497,0.29124672,0.22107370,0.11851660,0.52685995,0.07404852,0.92031345
4.06703352,2.92325023,1.25930532,0.04704274,0.27299109,0.22189513,0.11568622,0.53594816,0.07080514,0.92803115
4.07303652,2.96741188,1.23385858,0.04790730,0.25687602,0.22396629,0.11363392,0.54804490,0.06810787,0.94172355
4.07903952,3.02655914,1.21534052,0.04904286,0.24291892,0.22715237,0.11235472,0.56287856,0.06594872,0.96091476
4.08504252,3.09860970,1.20318877,0.05041585,0.23108882,0.23128437,0.11181737,0.58008887,0.06430483,0.98497205
4.09104552,3.18108438,1.19664840,0.05198593,0.22131325,0.23616482,0.11196617,0.59923856,0.06314012,1.01312622
4.09704852,3.27119515,1.19481320,0.05370731,0.21348633,0.24157463,0.11272362,0.61982813,0.06240737,1.04449728
4.10305153,3.36594630,1.19667170,0.05553019,0.20747780,0.24728075,0.11399372,0.64131337,0.06205054,1.07812467
4.10905453,3.46224508,1.20115594,0.05740248,0.20314275,0.25304450,0.11566575,0.66312492,0.06200731,1.11300108
4.11505753,3.55701785,1.20719114,0.05927148,0.20033148,0.25863016,0.11761853,0.68468929,0.06221171,1.14810875
4.12106053,3.64732752,1.21374411,0.06108582,0.19889926,0.26381353,0.11972485,0.70545060,0.06259678,1.18245693
4.12706353,3.73048769,1.21986871,0.06279715,0.19871555,0.26839015,0.12185598,0.72489210,0.06309716,1.21511911
4.13306653,3.80416895,1.22474643,0.06436195,0.19967242,0.27218279,0.12388614,0.74255677,0.06365151,1.24526861
4.13906953,3.86649312,1.22772068,0.06574303,0.20169173,0.27504797,0.12569669,0.75806611,0.06420467,1.27221096
4.14507254,3.91611144,1.22832361,0.06691088,0.20473099,0.27688119,0.12717995,0.77113627,0.06470958,1.29541188
4.15107554,3.95226335,1.22629436,0.06784475,0.20878738,0.27762067,0.12824258,0.78159101,0.06512882,1.31451949
4.15707854,3.97481324,1.22158833,0.06853338,0.21390009,0.27724949,0.12880824,0.78937068,0.06543573,1.32937972
4.16308154,3.98426334,1.21437721,0.06897537,0.22015060,0.27579588,0.12881966,0.79453696,0.06561513,1.34004424
4.16908454,3.98174199,1.20503998,0.06917914,0.22766088,0.27333188,0.12823987,0.79727291,0.06566360,1.34677024
4.17508754,3.96896725,1.19414522,0.06916259,0.23658965,0.26997021,0.12705274,0.79787839,0.06558929,1.35001206
4.18109055,3.94818715,1.18242589,0.06895228,0.24712661,0.26585955,0.12526269,0.79676079,0.06541132,1.35040464
4.18709355,3.92209854,1.17074740,0.06858233,0.25948480,0.26117854,0.12289366,0.79442138,0.06515881,1.34873948
