energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.59629815,2.68551084,1.38808773,0.40160170,0.08058186,0.78686925,0.07804974,0.66917454
-2.59029515,2.70703303,1.39822082,0.40546474,0.08058066,0.79475772,0.07723473,0.66874019
-2.58429215,2.72330835,1.40440867,0.40847197,0.08065147,0.80105032,0.07651915,0.66687211
-2.57828914,2.73384634,1.40653422,0.41055417,0.08077011,0.80554303,0.07588403,0.66363438
-2.57228614,2.73828299,1.40456443,0.41166667,0.08091331,0.80805669,0.07531325,0.65913139
-2.56628314,2.73640252,1.39855726,0.41179166,0.08105945,0.80844628,0.07479420,0.65350822
-2.56028014,2.72815312,1.38866513,0.41093925,0.08118918,0.80660898,0.07431816,0.64694903
-2.55427714,2.71365535,1.37513458,0.40914746,0.08128588,0.80249049,0.07388034,0.63967348
-2.54827414,2.69320233,1.35830173,0.40648072,0.08133588,0.79608933,0.07347966,0.63193113
-2.54227114,2.66725165,1.33858352,0.40302727,0.08132855,0.78745871,0.07311825,0.62399404
-2.53626813,2.63640890,1.31646516,0.39889521,0.08125617,0.77670593,0.07280070,0.61614777
-2.53026513,2.60140394,1.29248413,0.39420757,0.08111359,0.76398937,0.07253316,0.60868133
-2.52426213,2.56306082,1.26721159,0.38909660,0.08089773,0.74951313,0.07232228,0.60187636
-2.51825913,2.52226325,1.24123216,0.38369749,0.08060705,0.73351986,0.07217411,0.59599631
-2.51225613,2.47991736,1.21512299,0.37814199,0.08024082,0.71628197,0.07209303,0.59127605
-2.50625313,2.43691392,1.18943338,0.37255215,0.07979848,0.69809192,0.07208071,0.58791250
-2.50025013,2.39409220,1.16466590,0.36703460,0.07927901,0.67925205,0.07213528,0.58605686
-2.49424712,2.35220731,1.14126003,0.36167574,0.07868037,0.66006448,0.07225061,0.58580881
-2.48824412,2.31190293,1.11957919,0.35653789,0.07799914,0.64082172,0.07241595,0.58721304
-2.48224112,2.27369070,1.09990166,0.35165696,0.07723025,0.62179825,0.07261570,0.59025828
-2.47623812,2.23793735,1.08241583,0.34704142,0.07636699,0.60324362,0.07282959,0.59487885
-2.47023512,2.20485985,1.06721981,0.34267289,0.07540116,0.58537716,0.07303306,0.60095875
-2.46423212,2.17452870,1.05432528,0.33850807,0.07432344,0.56838446,0.07319796,0.60833784
-2.45822911,2.14687865,1.04366503,0.33448215,0.07312392,0.55241568,0.07329345,0.61681993
-2.45222611,2.12172591,1.03510370,0.33051322,0.07179280,0.53758543,0.07328715,0.62618219
-2.44622311,2.09879049,1.02845078,0.32650764,0.07032114,0.52397414,0.07314634,0.63618532
-2.44022011,2.07772212,1.02347508,0.32236597,0.06870171,0.51163059,0.07283935,0.64658406
-2.43421711,2.05812786,1.01991970,0.31798908,0.06692977,0.50057518,0.07233685,0.65713724
-2.42821411,2.03959984,1.01751658,0.31328420,0.06500385,0.49080381,0.07161318,0.66761706
-2.42221111,2.02174143,1.01599986,0.30817063,0.06292637,0.48229189,0.07064748,0.67781700
-2.41620810,2.00419040,1.01511745,0.30258463,0.06070420,0.47499815,0.06942470,0.68755815
-2.41020510,1.98663805,1.01464026,0.29648345,0.05834894,0.46886833,0.06793637,0.69669358
-2.40420210,1.96884364,1.01436892,0.28984834,0.05587709,0.46383823,0.06618103,0.70511092
-2.39819910,1.95064357,1.01413783,0.28268624,0.05330993,0.45983631,0.06416453,0.71273287
-2.39219610,1.93195556,1.01381685,0.27503035,0.05067331,0.45678579,0.06189987,0.71951621
-2.38619310,1.91277810,1.01331072,0.26693949,0.04799718,0.45460626,0.05940687,0.72544920
-2.38019010,1.89318581,1.01255690,0.25849634,0.04531494,0.45321497,0.05671153,0.73054804
-2.37418709,1.87332158,1.01152211,0.24980475,0.04266272,0.45252788,0.05384518,0.73485253
-2.36818409,1.85338637,1.01019819,0.24098632,0.04007851,0.45246075,0.05084340,0.73842150
-2.36218109,1.83362768,1.00859781,0.23217628,0.03760124,0.45293017,0.04774489,0.74132827
-2.35617809,1.81432744,1.00675035,0.22351911,0.03526980,0.45385482,0.04459021,0.74365635
-2.35017509,1.79579016,1.00469830,0.21516389,0.03312207,0.45515686,0.04142048,0.74549585
-2.34417209,1.77833167,1.00249434,0.20725970,0.03119401,0.45676351,0.03827616,0.74694035
-2.33816908,1.76226890,1.00019909,0.19995104,0.02951871,0.45860871,0.03519592,0.74808452
-2.33216608,1.74791059,0.99787942,0.19337369,0.02812557,0.46063462,0.03221556,0.74902230
-2.32616308,1.73554897,0.99560714,0.18765072,0.02703953,0.46279306,0.02936721,0.74984535
-2.32016008,1.72545199,0.99345767,0.18288911,0.02628041,0.46504638,0.02667853,0.75064180
-2.31415708,1.71785583,0.99150848,0.17917667,0.02586230,0.46736781,0.02417232,0.75149485
-2.30815408,1.71295740,0.98983695,0.17657956,0.02579310,0.46974109,0.02186614,0.75248112
-2.30215108,1.71090648,0.98851733,0.17514026,0.02607416,0.47215911,0.01977221,0.75366856
-2.29614807,1.71179745,0.98761678,0.17487607,0.02670002,0.47462187,0.01789745,0.75511378
-2.29014507,1.71566068,0.98719049,0.17577818,0.02765833,0.47713333,0.01624372,0.75685890
-2.28414207,1.72245385,0.98727587,0.17781126,0.02892982,0.47969780,0.01480814,0.75892793
-2.27813907,1.73205369,0.98788632,0.18091364,0.03048852,0.48231561,0.01358352,0.76132300
-2.27213607,1.74424888,0.98900485,0.18499815,0.03230211,0.48497865,0.01255896,0.76402062
-2.26613307,1.75873489,0.99057815,0.18995354,0.03433238,0.48766600,0.01172034,0.76696850
-2.26013007,1.77511160,0.99251170,0.19564668,0.03653598,0.49034001,0.01105106,0.77008317
-2.25412706,1.79288457,0.99466648,0.20192534,0.03886523,0.49294317,0.01053255,0.77324888
-2.24812406,1.81147073,0.99685786,0.20862174,0.04126920,0.49539621,0.01014501,0.77631822
-2.24212106,1.83020888,0.99885705,0.21555671,0.04369486,0.49759754,0.00986795,0.77911448
-2.23611806,1.84837535,1.00039543,0.22254442,0.04608842,0.49942435,0.00968080,0.78143620
-2.23011506,1.86520465,1.00117191,0.22939766,0.04839673,0.50073542,0.00956339,0.78306370
-2.22411206,1.87991460,1.00086305,0.23593331,0.05056874,0.50137555,0.00949651,0.78376754
-2.21810905,1.89173526,0.99913578,0.24197814,0.05255700,0.50118154,0.00946223,0.78331860
-2.21210605,1.89994028,0.99566209,0.24737440,0.05431902,0.49998936,0.00944433,0.78149938
-2.20610305,1.90387942,0.99013503,0.25198532,0.05581868,0.49764236,0.00942856,0.77811589
-2.20010005,1.90301060,0.98228516,0.25569993,0.05702730,0.49399972,0.00940284,0.77300955
-2.19409705,1.89692973,0.97189658,0.25843736,0.05792464,0.48894507,0.00935744,0.76606849
-2.18809405,1.88539666,0.95882161,0.26015008,0.05849959,0.48239450,0.00928503,0.75723741
-2.18209105,1.86835583,0.94299321,0.26082612,0.05875056,0.47430355,0.00918074,0.74652564
-2.17608804,1.84595023,0.92443447,0.26049014,0.05868556,0.46467278,0.00904202,0.73401262
-2.17008504,1.81852767,0.90326442,0.25920310,0.05832201,0.45355163,0.00886862,0.71985060
-2.16408204,1.78663888,0.87969983,0.25706073,0.05768616,0.44104008,0.00866235,0.70426415
-2.15807904,1.75102717,0.85405284,0.25419068,0.05681222,0.42728821,0.00842689,0.68754660
-2.15207604,1.71260985,0.82672426,0.25074852,0.05574130,0.41249354,0.00816752,0.67005319
-2.14607304,1.67245208,0.79819292,0.24691270,0.05451997,0.39689614,0.00789084,0.65219149
-2.14007004,1.63173412,0.76900150,0.24287862,0.05319882,0.38077190,0.00760441,0.63440920
-2.13406703,1.59171317,0.73973934,0.23885210,0.05183075,0.36442410,0.00731648,0.61717993
-2.12806403,1.55368138,0.71102304,0.23504240,0.05046926,0.34817368,0.00703560,0.60098750
-2.12206103,1.51892158,0.68347570,0.23165510,0.04916673,0.33234870,0.00677032,0.58630946
-2.11605803,1.48866232,0.65770557,0.22888501,0.04797274,0.31727339,0.00652888,0.57360029
-2.11005503,1.46403417,0.63428504,0.22690941,0.04693251,0.30325725,0.00631888,0.56327509
-2.10405203,1.44602853,0.61373084,0.22588181,0.04608548,0.29058469,0.00614705,0.55569434
-2.09804902,1.43546071,0.59648609,0.22592642,0.04546409,0.27950555,0.00601903,0.55115019
-2.09204602,1.43293840,0.58290501,0.22713351,0.04509274,0.27022698,0.00593916,0.54985486
-2.08604302,1.43883682,0.57324081,0.22955581,0.04498710,0.26290691,0.00591036,0.55193164
-2.08004002,1.45328131,0.56763711,0.23320608,0.04515360,0.25764935,0.00593403,0.55740863
-2.07403702,1.47613816,0.56612328,0.23805586,0.04558921,0.25450171,0.00601002,0.56621568
-2.06803402,1.50701403,0.56861389,0.24403557,0.04628155,0.25345424,0.00613663,0.57818459
-2.06203102,1.54526418,0.57491217,0.25103591,0.04720925,0.25444152,0.00631068,0.59305257
-2.05602801,1.59000944,0.58471743,0.25891050,0.04834254,0.25734609,0.00652760,0.61046916
-2.05002501,1.64016158,0.59763628,0.26747988,0.04964419,0.26200389,0.00678159,0.63000612
-2.04402201,1.69445628,0.61319711,0.27653655,0.05107055,0.26821144,0.00706582,0.65117041
-2.03801901,1.75149299,0.63086744,0.28585113,0.05257291,0.27573436,0.00737263,0.67341964
-2.03201601,1.80978031,0.65007346,0.29517931,0.05409898,0.28431711,0.00769379,0.69617959
-2.02601301,1.86778536,0.67022114,0.30426948,0.05559443,0.29369326,0.00802076,0.71886331
-2.02001001,1.92398561,0.69071800,0.31287074,0.05700459,0.30359618,0.00834497,0.74089102
-2.01400700,1.97692093,0.71099479,0.32074101,0.05827611,0.31376947,0.00865807,0.76171015
-2.00800400,2.02524416,0.73052608,0.32765499,0.05935862,0.32397687,0.00895223,0.78081468
-2.00200100,2.06776780,0.74884909,0.33341156,0.06020629,0.33401110,0.00922034,0.79776299
-1.99599800,2.10350501,0.76557970,0.33784042,0.06077919,0.34370121,0.00945624,0.81219341
-1.98999500,2.13170285,0.78042507,0.34080765,0.06104450,0.35291820,0.00965485,0.82383679
-1.98399200,2.15186632,0.79319218,0.34221986,0.06097749,0.36157855,0.00981236,0.83252533
-1.97798899,2.16377178,0.80379186,0.34202689,0.06056216,0.36964544,0.00992621,0.83819736
-1.97198599,2.16746915,0.81223809,0.34022279,0.05979160,0.37712762,0.00999518,0.84089756
-1.96598299,2.16327243,0.81864247,0.33684510,0.05866803,0.38407596,0.01001932,0.84077267
-1.95997999,2.15173894,0.82320411,0.33197246,0.05720255,0.39057773,0.00999986,0.83806268
-1.95397699,2.13363817,0.82619541,0.32572057,0.05541453,0.39674897,0.00993907,0.83308794
-1.94797399,2.10991153,0.82794430,0.31823686,0.05333078,0.40272527,0.00984011,0.82623262
-1.94197099,2.08162506,0.82881379,0.30969391,0.05098447,0.40865131,0.00970681,0.81792540
-1.93596798,2.04991720,0.82917997,0.30028218,0.04841388,0.41466993,0.00954345,0.80861818
-1.92996498,2.01594428,0.82940937,0.29020219,0.04566101,0.42091102,0.00935457,0.79876398
-1.92396198,1.98082639,0.82983692,0.27965661,0.04277019,0.42748101,0.00914472,0.78879485
-1.91795898,1.94559622,0.83074566,0.26884270,0.03978659,0.43445341,0.00891827,0.77910120
-1.91195598,1.91115342,0.83234920,0.25794530,0.03675490,0.44186107,0.00867924,0.77001329
-1.90595298,1.87822665,0.83477778,0.24713077,0.03371802,0.44969038,0.00843119,0.76178591
-1.89994997,1.84734504,0.83806885,0.23654214,0.03071603,0.45787796,0.00817708,0.75458704
-1.89394697,1.81882030,0.84216241,0.22629557,0.02778521,0.46630996,0.00791924,0.74849081
-1.88794397,1.79274012,0.84690147,0.21647822,0.02495738,0.47482397,0.00765936,0.74347532
-1.88194097,1.76897299,0.85203762,0.20714769,0.02225940,0.48321371,0.00739851,0.73942515
-1.87593797,1.74718370,0.85724127,0.19833271,0.01971292,0.49123597,0.00713720,0.73613849
-1.86993497,1.72685858,0.86211618,0.19003526,0.01733432,0.49861978,0.00687548,0.73333833
-1.86393197,1.70733890,0.86621732,0.18223361,0.01513483,0.50507711,0.00661307,0.73068726
-1.85792896,1.68786029,0.86907130,0.17488632,0.01312086,0.51031475,0.00634943,0.72780481
-1.85192596,1.66759624,0.87019822,0.16793680,0.01129439,0.51404672,0.00608394,0.72428664
-1.84592296,1.64570319,0.86913381,0.16131814,0.00965349,0.51600652,0.00581599,0.71972447
-1.83991996,1.62136491,0.86545091,0.15495804,0.00819296,0.51595882,0.00554511,0.71372579
-1.83391696,1.59383411,0.85877907,0.14878350,0.00690488,0.51370986,0.00527101,0.70593229
-1.82791396,1.56246924,0.84882149,0.14272512,0.00577928,0.50911611,0.00499373,0.69603642
-1.82191096,1.52676500,0.83536859,0.13672075,0.00480471,0.50209101,0.00471359,0.68379499
-1.81590795,1.48637535,0.81830754,0.13071850,0.00396884,0.49260917,0.00443125,0.66903960
-1.80990495,1.44112834,0.79762750,0.12467884,0.00325893,0.48070829,0.00414772,0.65168334
-1.80390195,1.39103250,0.77342062,0.11857595,0.00266231,0.46648848,0.00386427,0.63172367
-1.79789895,1.33627502,0.74587870,0.11239824,0.00216671,0.45010931,0.00358242,0.60924156
-1.79189595,1.27721233,0.71528603,0.10614809,0.00176063,0.43178472,0.00330388,0.58439709
-1.78589295,1.21435403,0.68200896,0.09984093,0.00143354,0.41177615,0.00303045,0.55742190
-1.77988994,1.14834145,0.64648268,0.09350387,0.00117605,0.39038429,0.00276396,0.52860910
-1.77388694,1.07992214,0.60919617,0.08717377,0.00098007,0.36793993,0.00250619,0.49830120
-1.76788394,1.00992199,0.57067599,0.08089519,0.00083885,0.34479427,0.00225881,0.46687675
-1.76188094,0.93921625,0.53146974,0.07471813,0.00074706,0.32130928,0.00202333,0.43473641
-1.75587794,0.86870104,0.49212997,0.06869577,0.00070074,0.29784842,0.00180101,0.40228916
-1.74987494,0.79926645,0.45319910,0.06288241,0.00069731,0.27476809,0.00159287,0.36993922
-1.74387194,0.73177244,0.41519603,0.05733147,0.00073551,0.25241018,0.00139968,0.33807411
-1.73786893,0.66702811,0.37860473,0.05209387,0.00081530,0.23109576,0.00122188,0.30705454
-1.73186593,0.60577507,0.34386517,0.04721665,0.00093783,0.21112019,0.00105967,0.27720613
-1.72586293,0.54867496,0.31136659,0.04274195,0.00110526,0.19274958,0.00091299,0.24881331
-1.71985993,0.49630124,0.28144318,0.03870633,0.00132069,0.17621852,0.00078154,0.22211541
-1.71385693,0.44913493,0.25437204,0.03514028,0.00158796,0.16172907,0.00066485,0.19730484
-1.70785393,0.40756394,0.23037307,0.03206813,0.00191149,0.14945070,0.00056228,0.17452731
-1.70185093,0.37188541,0.20961058,0.02950812,0.00229610,0.13952109,0.00047310,0.15388372
-1.69584792,0.34231046,0.19219621,0.02747256,0.00274678,0.13204751,0.00039651,0.13543360
-1.68984492,0.31897068,0.17819287,0.02596828,0.00326841,0.12710856,0.00033171,0.11919962
-1.68384192,0.30192581,0.16761926,0.02499695,0.00386552,0.12475613,0.00027794,0.10517305
-1.67783892,0.29117203,0.16045473,0.02455561,0.00454201,0.12501736,0.00023452,0.09331964
-1.67183592,0.28665034,0.15664416,0.02463709,0.00530083,0.12789654,0.00020093,0.08358586
-1.66583292,0.28825486,0.15610282,0.02523044,0.00614368,0.13337687,0.00017680,0.07590508
-1.65982991,0.29584075,0.15872084,0.02632139,0.00707075,0.14142208,0.00016201,0.07020355
-1.65382691,0.30923162,0.16436751,0.02789273,0.00808046,0.15197788,0.00015671,0.06640606
-1.64782391,0.32822660,0.17289522,0.02992471,0.00916917,0.16497345,0.00016138,0.06444111
-1.64182091,0.35260700,0.18414321,0.03239547,0.01033109,0.18032291,0.00017687,0.06424550
-1.63581791,0.38214291,0.19794112,0.03528147,0.01155813,0.19792704,0.00020445,0.06576838
-1.62981491,0.41659965,0.21411257,0.03855797,0.01283989,0.21767521,0.00024587,0.06897463
-1.62381191,0.45574447,0.23247869,0.04219967,0.01416373,0.23944768,0.00030340,0.07384762
-1.61780890,0.49935337,0.25286180,0.04618129,0.01551494,0.26311831,0.00037989,0.08039132
-1.61180590,0.54721824,0.27508918,0.05047836,0.01687705,0.28855768,0.00047880,0.08863178
-1.60580290,0.59915398,0.29899698,0.05506802,0.01823214,0.31563655,0.00060422,0.09861787
-1.59979990,0.65500565,0.32443410,0.05992990,0.01956141,0.34422953,0.00076094,0.11042141
-1.59379690,0.71465514,0.35126600,0.06504701,0.02084567,0.37421887,0.00095443,0.12413647
-1.58779390,0.77802700,0.37937817,0.07040663,0.02206600,0.40549804,0.00119083,0.13987788
-1.58179090,0.84509305,0.40867912,0.07600111,0.02320443,0.43797494,0.00147692,0.15777891
-1.57578789,0.91587507,0.43910265,0.08182853,0.02424458,0.47157450,0.00182004,0.17798805
-1.56978489,0.99044529,0.47060913,0.08789326,0.02517242,0.50624023,0.00222804,0.20066477
-1.56378189,1.06892407,0.50318562,0.09420614,0.02597680,0.54193481,0.00270907,0.22597448
-1.55777889,1.15147448,0.53684469,0.10078451,0.02665008,0.57863915,0.00327148,0.25408249
-1.55177589,1.23829367,0.57162179,0.10765185,0.02718857,0.61635015,0.00392355,0.28514713
-1.54577289,1.32960087,0.60757120,0.11483704,0.02759282,0.65507698,0.00467327,0.31931225
-1.53976988,1.42562237,0.64476065,0.12237335,0.02786787,0.69483590,0.00552806,0.35669915
-1.53376688,1.52657379,0.68326473,0.13029706,0.02802324,0.73564392,0.00649445,0.39739825
-1.52776388,1.63264033,0.72315744,0.13864572,0.02807282,0.77751157,0.00757774,0.44146087
-1.52176088,1.74395581,0.76450409,0.14745630,0.02803459,0.82043498,0.00878172,0.48889128
-1.51575788,1.86058149,0.80735310,0.15676306,0.02793023,0.86438797,0.01010832,0.53963960
-1.50975488,1.98248588,0.85172811,0.16659539,0.02778454,0.90931438,0.01155737,0.59359572
-1.50375188,2.10952647,0.89762082,0.17697565,0.02762483,0.95512134,0.01312635,0.65058484
-1.49774887,2.24143478,0.94498501,0.18791723,0.02748019,1.00167385,0.01481020,0.71036473
-1.49174587,2.37780564,0.99373224,0.19942271,0.02738074,1.04879113,0.01660134,0.77262519
-1.48574287,2.51809158,1.04372942,0.21148249,0.02735686,1.09624514,0.01848959,0.83698980
-1.47973987,2.66160304,1.09479858,0.22407372,0.02743844,1.14376153,0.02046237,0.90302006
-1.47373687,2.80751470,1.14671880,0.23715987,0.02765414,1.19102307,0.02250497,0.97022200
-1.46773387,2.95487808,1.19923044,0.25069068,0.02803076,1.23767554,0.02460082,1.03805501
-1.46173087,3.10263990,1.25204135,0.26460272,0.02859262,1.28333602,0.02673209,1.10594271
-1.45572786,3.24966567,1.30483471,0.27882052,0.02936108,1.32760307,0.02888013,1.17328548
-1.44972486,3.39476747,1.35727822,0.29325809,0.03035408,1.37006848,0.03102618,1.23947406
-1.44372186,3.53673455,1.40903393,0.30782087,0.03158579,1.41032986,0.03315198,1.30390382
-1.43771886,3.67436533,1.45976820,0.32240801,0.03306636,1.44800356,0.03524042,1.36598889
-1.43171586,3.80649909,1.50916113,0.33691476,0.03480164,1.48273709,0.03727623,1.42517568
-1.42571286,3.93204564,1.55691479,0.35123490,0.03679305,1.51422035,0.03924642,1.48095499
-1.41970985,4.05001138,1.60275976,0.36526312,0.03903742,1.54219511,0.04114079,1.53287231
-1.41370685,4.15952038,1.64645953,0.37889704,0.04152688,1.56646198,0.04295215,1.58053569
-1.40770385,4.25982922,1.68781225,0.39203899,0.04424874,1.58688466,0.04467647,1.62362092
-1.40170085,4.35033490,1.72664997,0.40459727,0.04718550,1.60339095,0.04631274,1.66187381
-1.39569785,4.43057548,1.76283518,0.41648688,0.05031473,1.61597070,0.04786272,1.69510956
-1.38969485,4.50022357,1.79625494,0.42762977,0.05360917,1.62467066,0.04933046,1.72320938
-1.38369185,4.55907337,1.82681309,0.43795453,0.05703673,1.62958655,0.05072163,1.74611462
-1.37768884,4.60702231,1.85442106,0.44739571,0.06056067,1.63085298,0.05204280,1.76381910
-1.37168584,4.64404882,1.87898805,0.45589273,0.06413988,1.62863179,0.05330054,1.77636003
-1.36568284,4.67018805,1.90041144,0.46338860,0.06772920,1.62309963,0.05450051,1.78380834
-1.35967984,4.68550742,1.91856820,0.46982868,0.07128001,1.61443560,0.05564665,1.78625916
-1.35367684,4.69008420,1.93330824,0.47515951,0.07474085,1.60280987,0.05674030,1.78382314
-1.34767384,4.68398689,1.94445041,0.47932794,0.07805829,1.58837397,0.05777961,1.77661927
-1.34167084,4.66726209,1.95178169,0.48228074,0.08117789,1.57125355,0.05875906,1.76476975
-1.33566783,4.63992824,1.95506007,0.48396481,0.08404537,1.55154408,0.05966922,1.74839732
-1.32966483,4.60197687,1.95402119,0.48432798,0.08660784,1.52930980,0.06049678,1.72762520
-1.32366183,4.55338171,1.94838868,0.48332052,0.08881514,1.50458606,0.06122482,1.70257970
-1.31765883,4.49411525,1.93788777,0.48089732,0.09062118,1.47738495,0.06183341,1.67339523
-1.31165583,4.42417168,1.92226161,0.47702056,0.09198530,1.44770372,0.06230031,1.64022139
-1.30565283,4.34359495,1.90128938,0.47166286,0.09287355,1.41553559,0.06260204,1.60323139
-1.29964982,4.25250981,1.87480513,0.46481060,0.09325981,1.38088205,0.06271496,1.56263135
-1.29364682,4.15115362,1.84271635,0.45646727,0.09312672,1.34376590,0.06261645,1.51866950
-1.28764382,4.03990667,1.80502090,0.44665661,0.09246639,1.30424409,0.06228620,1.47164441
-1.28164082,3.91931848,1.76182136,0.43542522,0.09128083,1.26241938,0.06170727,1.42191175
-1.27563782,3.79012791,1.71333566,0.42284456,0.08958205,1.21845003,0.06086723,1.36988847
-1.26963482,3.65327523,1.65990318,0.40901195,0.08739185,1.17255682,0.05975892,1.31605412
-1.26363182,3.50990465,1.60198582,0.39405070,0.08474128,1.12502668,0.05838113,1.26094877
-1.25762881,3.36135657,1.54016357,0.37810896,0.08166981,1.07621281,0.05673890,1.20516726
-1.25162581,3.20914909,1.47512476,0.36135759,0.07822422,1.02653091,0.05484365,1.14934992
-1.24562281,3.05494935,1.40765113,0.34398684,0.07445726,0.97645174,0.05271292,1.09416976
-1.23961981,2.90053563,1.33859835,0.32620209,0.07042619,0.92649030,0.05036989,1.04031676
-1.23361681,2.74775159,1.26887285,0.30821883,0.06619109,0.87719214,0.04784270,0.98847969
-1.22761381,2.59845490,1.19940587,0.29025693,0.06181330,0.82911731,0.04516353,0.93932624
-1.22161081,2.45446232,1.13112601,0.27253469,0.05735374,0.78282304,0.04236752,0.89348242
-1.21560780,2.31749388,1.06493138,0.25526276,0.05287141,0.73884558,0.03949167,0.85151196
-1.20960480,2.18911873,1.00166259,0.23863816,0.04842199,0.69768245,0.03657368,0.81389684
-1.20360180,2.07070502,0.94207784,0.22283896,0.04405666,0.65977565,0.03365082,0.78101976
-1.19759880,1.96337630,0.88683096,0.20801941,0.03982109,0.62549678,0.03075889,0.75314941
-1.19159580,1.86797617,0.83645347,0.19430610,0.03575480,0.59513458,0.02793133,0.73042933
-1.18559280,1.78504293,0.79134111,0.18179509,0.03189060,0.56888559,0.02519842,0.71287092
-1.17958979,1.71479521,0.75174545,0.17055017,0.02825444,0.54684807,0.02258679,0.70035097
-1.17358679,1.65712921,0.71777080,0.16060233,0.02486541,0.52901967,0.02011900,0.69261416
-1.16758379,1.61162765,0.68937613,0.15195029,0.02173601,0.51529865,0.01781339,0.68928023
-1.16158079,1.57757994,0.66638222,0.14456226,0.01887251,0.50548867,0.01568407,0.68985605
-1.15557779,1.55401273,0.64848311,0.13837861,0.01627558,0.49930691,0.01374113,0.69375186
-1.14957479,1.53972949,0.63526164,0.13331544,0.01394095,0.49639503,0.01199091,0.70030139
-1.14357179,1.53335754,0.62620819,0.12926883,0.01186014,0.49633259,0.01043645,0.70878497
-1.13756878,1.53340045,0.62074177,0.12611956,0.01002124,0.49865234,0.00907802,0.71845489
-1.13156578,1.53829388,0.61823268,0.12373817,0.00840971,0.50285668,0.00791357,0.72856199
-1.12556278,1.54646242,0.61802583,0.12199010,0.00700910,0.50843476,0.00693937,0.73838232
-1.11955978,1.55637550,0.61946373,0.12074068,0.00580176,0.51487946,0.00615049,0.74724312
-1.11355678,1.56659989,0.62190854,0.11985988,0.00476947,0.52170364,0.00554130,0.75454671
-1.10755378,1.57584717,0.62476215,0.11922660,0.00389394,0.52845515,0.00510588,0.75979161
-1.10155078,1.58301413,0.62748395,0.11873232,0.00315731,0.53472994,0.00483834,0.76258989
-1.09554777,1.58721496,0.62960547,0.11828411,0.00254249,0.54018291,0.00473310,0.76268006
-1.08954477,1.58780401,0.63074169,0.11780679,0.00203341,0.54453621,0.00478499,0.75993501
-1.08354177,1.58438851,0.63059870,0.11724434,0.00161526,0.54758460,0.00498933,0.75436471
-1.07753877,1.57683110,0.62897756,0.11656040,0.00127455,0.54919795,0.00534189,0.74611343
-1.07153577,1.56524224,0.62577456,0.11573803,0.00099924,0.54932070,0.00583872,0.73545189
-1.06553277,1.54996326,0.62097784,0.11477865,0.00077868,0.54796860,0.00647604,0.72276443
-1.05952976,1.53154088,0.61466089,0.11370037,0.00060361,0.54522276,0.00724991,0.70853198
-1.05352676,1.51069458,0.60697323,0.11253572,0.00046608,0.54122154,0.00815600,0.69331137
-1.04752376,1.48827845,0.59812881,0.11132891,0.00035939,0.53615055,0.00918933,0.67771210
-1.04152076,1.46523912,0.58839270,0.11013285,0.00027799,0.53023137,0.01034392,0.66237132
-1.03551776,1.44257181,0.57806680,0.10900594,0.00021734,0.52370945,0.01161259,0.64792826
-1.02951476,1.42127623,0.56747497,0.10800889,0.00017388,0.51684177,0.01298672,0.63499895
-1.02351176,1.40231434,0.55694847,0.10720163,0.00014491,0.50988482,0.01445613,0.62415247
-1.01750875,1.38657153,0.54681210,0.10664045,0.00012851,0.50308345,0.01600900,0.61588945
-1.01150575,1.37482289,0.53737168,0.10637556,0.00012351,0.49666095,0.01763190,0.61062379
-1.00550275,1.36770563,0.52890326,0.10644903,0.00012942,0.49081102,0.01930989,0.60866820
-0.99949975,1.36569881,0.52164448,0.10689328,0.00014641,0.48569159,0.02102672,0.61022413
-0.99349675,1.36911083,0.51578816,0.10773011,0.00017531,0.48142102,0.02276515,0.61537631
-0.98749375,1.37807505,0.51147856,0.10897038,0.00021763,0.47807662,0.02450729,0.62409223
-0.98149075,1.39255345,0.50880999,0.11061414,0.00027555,0.47569553,0.02623506,0.63622625
-0.97548774,1.41234783,0.50782793,0.11265142,0.00035202,0.47427775,0.02793065,0.65152840
-0.96948474,1.43711788,0.50853237,0.11506338,0.00045075,0.47379125,0.02957706,0.66965713
-0.96348174,1.46640507,0.51088309,0.11782397,0.00057630,0.47417863,0.03115861,0.69019580
-0.95747874,1.49966118,0.51480658,0.12090184,0.00073416,0.47536514,0.03266137,0.71267185
-0.95147574,1.53627995,0.52020414,0.12426243,0.00093076,0.47726742,0.03407371,0.73657805
-0.94547274,1.57563035,0.52696072,0.12787024,0.00117360,0.47980248,0.03538659,0.76139494
-0.93946973,1.61708996,0.53495406,0.13169096,0.00147124,0.48289663,0.03659388,0.78661334
-0.93346673,1.66007676,0.54406367,0.13569359,0.00183333,0.48649348,0.03769258,0.81175617
-0.92746373,1.70407797,0.55417916,0.13985219,0.00227063,0.49056095,0.03868287,0.83639852
-0.92146073,1.74867452,0.56520752,0.14414743,0.00279496,0.49509660,0.03956809,0.86018513
-0.91545773,1.79356001,0.57707908,0.14856761,0.00341910,0.50013110,0.04035460,0.88284454
-0.90945473,1.83855328,0.58975175,0.15310930,0.00415667,0.50572967,0.04105152,0.90419926
-0.90345173,1.88360400,0.60321339,0.15777741,0.00502197,0.51199117,0.04167036,0.92417140
-0.89744872,1.92879090,0.61748224,0.16258478,0.00602965,0.51904504,0.04222460,0.94278360
