energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
3.03451726,0.16624545,0.00981349,0.01478410,0.03405910,0.14239715,0.01285294,0.05727566,0.00000000
3.04052026,0.16855205,0.00975093,0.01581488,0.03482127,0.13550405,0.01372730,0.05772438,0.00000000
3.04652326,0.17414517,0.00989852,0.01708611,0.03634619,0.13142220,0.01483586,0.05918267,0.00000000
3.05252626,0.18301948,0.01025814,0.01859136,0.03864911,0.13012500,0.01617668,0.06162758,0.00000000
3.05852926,0.19512517,0.01082925,0.02031986,0.04173671,0.13155334,0.01774389,0.06502065,0.00000000
3.06453227,0.21036694,0.01160877,0.02225643,0.04560654,0.13561766,0.01952757,0.06930824,0.00000000
3.07053527,0.22860316,0.01259104,0.02438158,0.05024645,0.14219958,0.02151355,0.07442196,0.00000000
3.07653827,0.24964533,0.01376772,0.02667172,0.05563402,0.15115322,0.02368345,0.08027936,0.00000000
3.08254127,0.27325825,0.01512770,0.02909957,0.06173614,0.16230654,0.02601468,0.08678487,0.00000000
3.08854427,0.29916107,0.01665708,0.03163474,0.06850872,0.17546255,0.02848073,0.09383101,0.00000000
3.09454727,0.32702954,0.01833916,0.03424440,0.07589684,0.19040099,0.03105151,0.10130009,0.00000000
3.10055028,0.35649974,0.02015455,0.03689426,0.08383512,0.20688038,0.03369384,0.10906614,0.00000000
3.10655328,0.38717353,0.02208136,0.03954961,0.09224867,0.22464080,0.03637223,0.11699742,0.00000000
3.11255628,0.41862558,0.02409549,0.04217649,0.10105443,0.24340758,0.03904963,0.12495920,0.00000000
3.11855928,0.45041229,0.02617110,0.04474298,0.11016310,0.26289579,0.04168846,0.13281693,0.00000000
3.12456228,0.48208217,0.02828110,0.04722051,0.11948152,0.28281579,0.04425171,0.14043968,0.00000000
3.13056528,0.51318761,0.03039781,0.04958514,0.12891543,0.30287958,0.04670402,0.14770369,0.00000000
3.13656828,0.54329748,0.03249373,0.05181876,0.13837266,0.32280781,0.04901294,0.15449596,0.00000000
3.14257129,0.57201015,0.03454236,0.05391009,0.14776639,0.34233726,0.05115000,0.16071767,0.00000000
3.14857429,0.59896639,0.03651897,0.05585551,0.15701852,0.36122840,0.05309177,0.16628731,0.00000000
3.15457729,0.62386124,0.03840146,0.05765956,0.16606279,0.37927264,0.05482078,0.17114328,0.00000000
3.16058029,0.64645456,0.04017113,0.05933512,0.17484760,0.39629886,0.05632617,0.17524592,0.00000000
3.16658329,0.66657934,0.04181331,0.06090317,0.18333819,0.41217885,0.05760421,0.17857870,0.00000000
3.17258629,0.68414726,0.04331788,0.06239220,0.19151812,0.42683117,0.05865838,0.18114859,0.00000000
3.17858929,0.69915123,0.04467960,0.06383715,0.19938978,0.44022317,0.05949933,0.18298550,0.00000000
3.18459230,0.71166442,0.04589820,0.06527808,0.20697393,0.45237093,0.06014438,0.18414073,0.00000000
3.19059530,0.72183579,0.04697830,0.06675836,0.21430819,0.46333698,0.06061678,0.18468455,0.00000000
3.19659830,0.72988219,0.04792904,0.06832272,0.22144442,0.47322576,0.06094474,0.18470301,0.00000000
3.20260130,0.73607738,0.04876353,0.07001502,0.22844523,0.48217709,0.06116021,0.18429398,0.00000000
3.20860430,0.74073841,0.04949807,0.07187600,0.23537963,0.49035780,0.06129743,0.18356280,0.00000000
3.21460730,0.74421017,0.05015129,0.07394106,0.24231815,0.49795203,0.06139151,0.18261762,0.00000000
3.22061031,0.74684877,0.05074305,0.07623811,0.24932759,0.50515070,0.06147693,0.18156466,0.00000000
3.22661331,0.74900483,0.05129347,0.07878582,0.25646590,0.51214074,0.06158611,0.18050375,0.00000000
3.23261631,0.75100750,0.05182181,0.08159212,0.26377725,0.51909475,0.06174812,0.17952424,0.00000000
3.23861931,0.75315020,0.05234556,0.08465327,0.27128793,0.52616170,0.06198770,0.17870164,0.00000000
3.24462231,0.75567899,0.05287964,0.08795341,0.27900314,0.53345926,0.06232443,0.17809504,0.00000000
3.25062531,0.75878405,0.05343570,0.09146475,0.28690502,0.54106832,0.06277233,0.17774554,0.00000000
3.25662831,0.76259497,0.05402183,0.09514835,0.29495214,0.54903002,0.06333979,0.17767566,0.00000000
3.26263132,0.76718000,0.05464239,0.09895547,0.30308054,0.55734544,0.06402981,0.17788994,0.00000000
3.26863432,0.77254932,0.05529815,0.10282957,0.31120623,0.56597819,0.06484066,0.17837640,0.00000000
3.27463732,0.77866197,0.05598668,0.10670860,0.31922925,0.57485950,0.06576672,0.17910905,0.00000000
3.28064032,0.78543604,0.05670301,0.11052779,0.32703893,0.58389560,0.06679966,0.18005102,0.00000000
3.28664332,0.79276129,0.05744038,0.11422257,0.33452018,0.59297689,0.06792966,0.18115829,0.00000000
3.29264632,0.80051336,0.05819114,0.11773155,0.34156041,0.60198823,0.06914680,0.18238371,0.00000000
3.29864932,0.80856851,0.05894776,0.12099941,0.34805677,0.61081955,0.07044230,0.18368095,0.00000000
3.30465233,0.81681775,0.05970367,0.12397953,0.35392312,0.61937618,0.07180968,0.18500834,0.00000000
3.31065533,0.82517947,0.06045417,0.12663616,0.35909649,0.62758789,0.07324565,0.18633211,0.00000000
3.31665833,0.83360947,0.06119697,0.12894606,0.36354259,0.63541617,0.07475073,0.18762895,0.00000000
3.32266133,0.84210772,0.06193268,0.13089950,0.36726000,0.64285904,0.07632947,0.18888775,0.00000000
3.32866433,0.85072125,0.06266490,0.13250057,0.37028278,0.64995296,0.07799026,0.19011029,0.00000000
3.33466733,0.85954296,0.06340008,0.13376667,0.37268153,0.65677168,0.07974476,0.19131090,0.00000000
3.34067034,0.86870628,0.06414706,0.13472738,0.37456259,0.66342205,0.08160691,0.19251517,0.00000000
3.34667334,0.87837613,0.06491636,0.13542267,0.37606571,0.67003683,0.08359162,0.19375773,0.00000000
3.35267634,0.88873669,0.06571918,0.13590051,0.37736020,0.67676521,0.08571321,0.19507924,0.00000000
3.35867934,0.89997687,0.06656632,0.13621414,0.37863990,0.68376141,0.08798369,0.19652291,0.00000000
3.36468234,0.91227454,0.06746693,0.13641907,0.38011733,0.69117226,0.09041098,0.19813070,0.00000000
3.37068534,0.92578066,0.06842727,0.13657009,0.38201724,0.69912459,0.09299724,0.19993953,0.00000000
3.37668834,0.94060445,0.06944958,0.13671830,0.38457020,0.70771332,0.09573740,0.20197777,0.00000000
3.38269135,0.95680087,0.07053112,0.13690854,0.38800628,0.71699111,0.09861805,0.20426228,0.00000000
3.38869435,0.97436129,0.07166337,0.13717725,0.39254946,0.72696038,0.10161675,0.20679622,0.00000000
3.39469735,0.99320818,0.07283170,0.13755089,0.39841265,0.73756825,0.10470183,0.20956782,0.00000000
3.40070035,1.01319437,0.07401523,0.13804508,0.40579374,0.74870497,0.10783282,0.21255026,0.00000000
3.40670335,1.03410706,0.07518723,0.13866437,0.41487257,0.76020588,0.11096138,0.21570266,0.00000000
3.41270635,1.05567643,0.07631574,0.13940284,0.42580878,0.77185698,0.11403285,0.21897216,0.00000000
3.41870935,1.07758842,0.07736470,0.14024521,0.43874029,0.78340376,0.11698826,0.22229705,0.00000000
3.42471236,1.09950087,0.07829525,0.14116860,0.45378234,0.79456277,0.11976676,0.22561064,0.00000000
3.43071536,1.12106197,0.07906735,0.14214469,0.47102661,0.80503527,0.12230827,0.22884578,0.00000000
3.43671836,1.14192987,0.07964149,0.14314210,0.49054017,0.81452201,0.12455635,0.23193955,0.00000000
3.44272136,1.16179199,0.07998048,0.14412894,0.51236401,0.82273826,0.12646093,0.23483808,0.00000000
3.44872436,1.18038281,0.08005119,0.14507517,0.53651086,0.82942812,0.12798096,0.23750083,0.00000000
3.45472736,1.19749885,0.07982609,0.14595478,0.56296215,0.83437714,0.12908658,0.23990435,0.00000000
3.46073037,1.21300967,0.07928460,0.14674754,0.59166407,0.83742253,0.12976094,0.24204501,0.00000000
3.46673337,1.22686420,0.07841412,0.14744018,0.62252295,0.83846021,0.13000125,0.24394060,0.00000000
3.47273637,1.23909169,0.07721065,0.14802702,0.65539993,0.83744836,0.12981933,0.24563053,0.00000000
3.47873937,1.24979732,0.07567905,0.14850994,0.69010559,0.83440732,0.12924125,0.24717473,0.00000000
3.48474237,1.25915249,0.07383290,0.14889774,0.72639482,0.82941571,0.12830638,0.24865104,0.00000000
3.49074537,1.26738040,0.07169387,0.14920484,0.76396252,0.82260336,0.12706569,0.25015138,0.00000000
3.49674837,1.27473786,0.06929089,0.14944966,0.80244081,0.81414133,0.12557946,0.25177674,0.00000000
3.50275138,1.28149434,0.06665888,0.14965250,0.84139819,0.80422990,0.12391446,0.25363130,0.00000000
3.50875438,1.28790965,0.06383734,0.14983327,0.88034131,0.79308522,0.12214090,0.25581597,0.00000000
3.51475738,1.29421170,0.06086874,0.15000923,0.91871966,0.78092568,0.12032903,0.25842175,0.00000000
3.52076038,1.30057567,0.05779693,0.15019279,0.95593342,0.76795872,0.11854589,0.26152319,0.00000000
3.52676338,1.30710602,0.05466551,0.15038961,0.99134466,0.75436906,0.11685207,0.26517242,0.00000000
3.53276638,1.31382238,0.05151635,0.15059715,1.02429149,0.74030903,0.11529895,0.26939398,0.00000000
3.53876938,1.32065041,0.04838828,0.15080370,1.05410503,0.72589148,0.11392624,0.27418092,0.00000000
3.54477239,1.32741804,0.04531600,0.15098798,1.08012844,0.71118576,0.11276024,0.27949224,0.00000000
3.55077539,1.33385753,0.04232928,0.15111945,1.10173733,0.69621687,0.11181267,0.28525199,0.00000000
3.55677839,1.33961317,0.03945244,0.15115909,1.11836056,0.68096762,0.11108026,0.29135002,0.00000000
3.56278139,1.34425422,0.03670413,0.15106087,1.12950053,0.66538372,0.11054503,0.29764446,0.00000000
3.56878439,1.34729249,0.03409736,0.15077363,1.13475189,0.64938115,0.11017530,0.30396575,0.00000000
3.57478739,1.34820341,0.03163979,0.15024332,1.13381761,0.63285539,0.10992730,0.31012215,0.00000000
3.58079040,1.34644961,0.02933422,0.14941549,1.12652178,0.61569175,0.10974735,0.31590644,0.00000000
3.58679340,1.34150563,0.02717926,0.14823791,1.11281814,0.59777610,0.10957442,0.32110342,0.00000000
3.59279640,1.33288247,0.02517007,0.14666310,1.09279406,0.57900536,0.10934303,0.32549800,0.00000000
3.59879940,1.32015083,0.02329916,0.14465065,1.06666967,0.55929694,0.10898624,0.32888346,0.00000000
3.60480240,1.30296167,0.02155722,0.14216932,1.03479207,0.53859684,0.10843870,0.33106940,0.00000000
3.61080540,1.28106336,0.01993390,0.13919867,0.99762496,0.51688568,0.10763949,0.33188912,0.00000000
3.61680840,1.25431445,0.01841846,0.13573016,0.95573421,0.49418259,0.10653476,0.33120609,0.00000000
3.62281141,1.22269168,0.01700041,0.13176788,0.90976998,0.47054682,0.10507990,0.32891918,0.00000000
3.62881441,1.18629295,0.01566998,0.12732855,0.86044634,0.44607696,0.10324132,0.32496643,0.00000000
3.63481741,1.14533522,0.01441844,0.12244113,0.80851927,0.42090805,0.10099769,0.31932727,0.00000000
3.64082041,1.10014774,0.01323834,0.11714585,0.75476414,0.39520688,0.09834053,0.31202312,0.00000000
3.64682341,1.05116096,0.01212360,0.11149289,0.69995354,0.36916574,0.09527438,0.30311632,0.00000000
3.65282641,0.99889189,0.01106950,0.10554066,0.64483643,0.34299515,0.09181631,0.29270760,0.00000000
3.65882941,0.94392674,0.01007259,0.09935382,0.59011938,0.31691600,0.08799497,0.28093207,0.00000000
3.66483242,0.88690162,0.00913056,0.09300121,0.53645061,0.29115155,0.08384929,0.26795424,0.00000000
3.67083542,0.82848236,0.00824198,0.08655366,0.48440713,0.26591971,0.07942671,0.25396204,0.00000000
3.67683842,0.76934425,0.00740612,0.08008192,0.43448536,0.24142597,0.07478128,0.23916027,0.00000000
3.68284142,0.71015262,0.00662268,0.07365461,0.38709534,0.21785735,0.06997157,0.22376387,0.00000000
3.68884442,0.65154498,0.00589161,0.06733646,0.34255829,0.19537739,0.06505856,0.20799112,0.00000000
3.69484742,0.59411528,0.00521286,0.06118682,0.30110743,0.17412260,0.06010357,0.19205717,0.00000000
3.70085043,0.53840083,0.00458626,0.05525838,0.26289155,0.15420015,0.05516630,0.17616816,0.00000000
3.70685343,0.48487215,0.00401136,0.04959631,0.22798099,0.13568691,0.05030318,0.16051603,0.00000000
3.71285643,0.43392588,0.00348737,0.04423763,0.19637544,0.11862975,0.04556583,0.14527429,0.00000000
3.71885943,0.38588073,0.00301307,0.03921104,0.16801301,0.10304687,0.04099998,0.13059471,0.00000000
3.72486243,0.34097642,0.00258684,0.03453689,0.14278012,0.08893007,0.03664459,0.11660516,0.00000000
3.73086543,0.29937525,0.00220664,0.03022750,0.12052169,0.07624767,0.03253135,0.10340835,0.00000000
3.73686843,0.26116596,0.00187010,0.02628772,0.10105113,0.06494796,0.02868449,0.09108163,0.00000000
3.74287144,0.22636962,0.00157453,0.02271563,0.08415988,0.05496289,0.02512086,0.07967761,0.00000000
3.74887444,0.19494686,0.00131700,0.01950333,0.06962617,0.04621185,0.02185024,0.06922559,0.00000000
3.75487744,0.16680629,0.00109447,0.01663792,0.05722272,0.03860541,0.01887592,0.05973354,0.00000000
3.76088044,0.14181340,0.00090382,0.01410243,0.04672347,0.03204883,0.01619535,0.05119058,0.00000000
3.76688344,0.11979977,0.00074193,0.01187677,0.03790898,0.02644524,0.01380098,0.04356969,0.00000000
3.77288644,0.10057203,0.00060578,0.00993867,0.03057083,0.02169850,0.01168114,0.03683069,0.00000000
3.77888944,0.08392053,0.00049250,0.00826453,0.02451484,0.01771562,0.00982089,0.03092314,0.00000000
3.78489245,0.06962719,0.00039940,0.00683020,0.01956331,0.01440871,0.00820294,0.02578919,0.00000000
3.79089545,0.05747265,0.00032406,0.00561168,0.01555640,0.01169660,0.00680848,0.02136623,0.00000000
3.79689845,0.04724245,0.00026430,0.00458567,0.01235277,0.00950603,0.00561792,0.01758931,0.00000000
3.80290145,0.03873223,0.00021827,0.00373009,0.00982957,0.00777247,0.00461159,0.01439321,0.00000000
3.80890445,0.03175196,0.00018441,0.00302444,0.00788204,0.00644071,0.00377033,0.01171424,0.00000000
3.81490745,0.02612927,0.00016149,0.00245011,0.00642270,0.00546517,0.00307594,0.00949164,0.00000000
3.82091046,0.02171193,0.00014859,0.00199056,0.00538030,0.00480999,0.00251162,0.00766872,0.00000000
3.82691346,0.01836948,0.00014513,0.00163149,0.00469871,0.00444899,0.00206223,0.00619361,0.00000000
3.83291646,0.01599427,0.00015080,0.00136093,0.00433561,0.00436554,0.00171449,0.00501982,0.00000000
3.83891946,0.01450184,0.00016564,0.00116924,0.00426123,0.00455225,0.00145717,0.00410649,0.00000000
3.84492246,0.01383084,0.00018994,0.00104916,0.00445710,0.00501070,0.00128110,0.00341845,0.00000000
3.85092546,0.01394249,0.00022427,0.00099574,0.00491479,0.00575093,0.00117925,0.00292616,0.00000000
3.85692846,0.01481960,0.00026944,0.00100633,0.00563465,0.00679103,0.00114664,0.00260541,0.00000000
3.86293147,0.01646535,0.00032648,0.00108050,0.00662465,0.00815649,0.00118033,0.00243702,0.00000000
3.86893447,0.01890163,0.00039661,0.00121995,0.00789915,0.00987950,0.00127927,0.00240642,0.00000000
3.87493747,0.02216709,0.00048119,0.00142844,0.00947765,0.01199810,0.00144422,0.00250316,0.00000000
3.88094047,0.02631483,0.00058168,0.00171165,0.01138357,0.01455514,0.00167757,0.00272038,0.00000000
3.88694347,0.03140977,0.00069960,0.00207704,0.01364290,0.01759708,0.00198312,0.00305432,0.00000000
3.89294647,0.03752559,0.00083643,0.00253366,0.01628283,0.02117256,0.00236594,0.00350367,0.00000000
3.89894947,0.04474135,0.00099360,0.00309195,0.01933035,0.02533078,0.00283206,0.00406911,0.00000000
3.90495248,0.05313776,0.00117236,0.00376343,0.02281076,0.03011964,0.00338823,0.00475261,0.00000000
3.91095548,0.06279307,0.00137375,0.00456040,0.02674622,0.03558377,0.00404158,0.00555697,0.00000000
3.91695848,0.07377876,0.00159847,0.00549555,0.03115434,0.04176232,0.00479929,0.00648513,0.00000000
3.92296148,0.08615506,0.00184685,0.00658147,0.03604683,0.04868677,0.00566825,0.00753973,0.00000000
3.92896448,0.09996637,0.00211874,0.00783020,0.04142838,0.05637867,0.00665459,0.00872246,0.00000000
3.93496748,0.11523691,0.00241344,0.00925261,0.04729577,0.06484748,0.00776332,0.01003367,0.00000000
3.94097049,0.13196657,0.00272969,0.01085787,0.05363737,0.07408873,0.00899792,0.01147182,0.00000000
3.94697349,0.15012738,0.00306560,0.01265277,0.06043306,0.08408234,0.01035988,0.01303318,0.00000000
3.95297649,0.16966068,0.00341862,0.01464116,0.06765474,0.09479155,0.01184835,0.01471150,0.00000000
3.95897949,0.19047527,0.00378562,0.01682334,0.07526741,0.10616239,0.01345982,0.01649780,0.00000000
3.96498249,0.21244678,0.00416286,0.01919561,0.08323098,0.11812387,0.01518781,0.01838037,0.00000000
3.97098549,0.23541841,0.00454612,0.02174983,0.09150281,0.13058892,0.01702270,0.02034477,0.00000000
3.97698849,0.25920318,0.00493076,0.02447318,0.10004094,0.14345630,0.01895167,0.02237410,0.00000000
3.98299150,0.28358779,0.00531192,0.02734810,0.10880808,0.15661332,0.02095874,0.02444940,0.00000000
3.98899450,0.30833818,0.00568464,0.03035240,0.11777613,0.16993951,0.02302494,0.02655018,0.00000000
3.99499750,0.33320651,0.00604408,0.03345962,0.12693133,0.18331112,0.02512866,0.02865514,0.00000000
4.00100050,0.35793963,0.00638574,0.03663964,0.13627961,0.19660630,0.02724614,0.03074303,0.00000000
4.00700350,0.38228869,0.00670566,0.03985956,0.14585219,0.20971087,0.02935204,0.03279364,0.00000000
4.01300650,0.40601953,0.00700071,0.04308473,0.15571102,0.22252448,0.03142024,0.03478889,0.00000000
4.01900950,0.42892347,0.00726877,0.04628007,0.16595378,0.23496679,0.03342466,0.03671393,0.00000000
4.02501251,0.45082800,0.00750899,0.04941154,0.17671822,0.24698355,0.03534021,0.03855831,0.00000000
4.03101551,0.47160694,0.00772195,0.05244771,0.18818556,0.25855213,0.03714370,0.04031706,0.00000000
4.03701851,0.49118936,0.00790984,0.05536134,0.20058243,0.26968632,0.03881485,0.04199172,0.00000000
4.04302151,0.50956694,0.00807658,0.05813101,0.21418126,0.28044003,0.04033718,0.04359116,0.00000000
4.04902451,0.52679908,0.00822787,0.06074251,0.22929883,0.29090954,0.04169877,0.04513221,0.00000000
4.05502751,0.54301555,0.00837122,0.06319012,0.24629261,0.30123430,0.04289299,0.04664006,0.00000000
4.06103052,0.55841613,0.00851589,0.06547757,0.26555493,0.31159584,0.04391892,0.04814827,0.00000000
4.06703352,0.57326725,0.00867280,0.06761856,0.28750470,0.32221480,0.04478163,0.04969851,0.00000000
4.07303652,0.58789540,0.00885434,0.06963696,0.31257687,0.33334613,0.04549215,0.05133988,0.00000000
4.07903952,0.60267746,0.00907411,0.07156641,0.34120959,0.34527226,0.04606727,0.05312784,0.00000000
4.08504252,0.61802812,0.00934668,0.07344949,0.37382936,0.35829473,0.04652896,0.05512279,0.00000000
4.09104552,0.63438486,0.00968720,0.07533636,0.41083447,0.37272408,0.04690364,0.05738825,0.00000000
4.09704852,0.65219080,0.01011103,0.07728288,0.45257715,0.38886871,0.04722115,0.05998877,0.00000000
4.10305153,0.67187633,0.01063331,0.07934838,0.49934498,0.40702278,0.04751355,0.06298750,0.00000000
4.10905453,0.69383993,0.01126851,0.08159299,0.55134227,0.42745368,0.04781379,0.06644366,0.00000000
4.11505753,0.71842915,0.01202997,0.08407481,0.60867200,0.45038955,0.04815429,0.07040982,0.00000000
4.12106053,0.74592250,0.01292943,0.08684689,0.67131925,0.47600735,0.04856543,0.07492928,0.00000000
4.12706353,0.77651302,0.01397658,0.08995431,0.73913682,0.50442180,0.04907419,0.08003344,0.00000000
4.13306653,0.81029428,0.01517862,0.09343132,0.81183391,0.53567595,0.04970280,0.08573950,0.00000000
4.13906953,0.84724954,0.01653990,0.09729889,0.88896865,0.56973352,0.05046760,0.09204840,0.00000000
4.14507254,0.88724450,0.01806155,0.10156262,0.96994508,0.60647357,0.05137815,0.09894333,0.00000000
4.15107554,0.93002423,0.01974121,0.10621129,1.05401524,0.64568767,0.05243653,0.10638861,0.00000000
4.15707854,0.97521433,0.02157282,0.11121603,1.14028669,0.68707993,0.05363706,0.11432934,0.00000000
4.16308154,1.02232660,0.02354652,0.11653026,1.22773565,0.73026983,0.05496626,0.12269164,0.00000000
4.16908454,1.07076894,0.02564860,0.12209038,1.31522577,0.77479791,0.05640315,0.13138358,0.00000000
4.17508754,1.11985939,0.02786156,0.12781729,1.40153210,0.82013427,0.05791995,0.14029691,0.00000000
4.18109055,1.16884365,0.03016430,0.13361860,1.48536982,0.86568958,0.05948298,0.14930931,0.00000000
4.18709355,1.21691561,0.03253233,0.13939153,1.56542687,0.91082832,0.06105389,0.15828741,0.00000000
4.19309655,1.26324021,0.03493819,0.14502637,1.64039932,0.95488380,0.06259108,0.16709021,0.00000000
4.19909955,1.30697762,0.03735188,0.15041037,1.70902845,0.99717455,0.06405122,0.17557297,0.00000000
4.20510255,1.34730806,0.03974137,0.15543185,1.77013795,1.03702148,0.06539094,0.18359135,0.00000000
4.21110555,1.38345618,0.04207328,0.15998443,1.82266985,1.07376534,0.06656845,0.19100563,0.00000000
4.21710855,1.41471434,0.04431348,0.16397109,1.86571781,1.10678377,0.06754517,0.19768494,0.00000000
4.22311156,1.44046365,0.04642787,0.16730799,1.89855624,1.13550752,0.06828713,0.20351116,0.00000000
4.22911456,1.46019239,0.04838310,0.16992775,1.92066403,1.15943531,0.06876627,0.20838258,0.00000000
4.23511756,1.47351084,0.05014733,0.17178221,1.93174192,1.17814674,0.06896150,0.21221697,0.00000000
4.24112056,1.48016236,0.05169098,0.17284432,1.93172273,1.19131306,0.06885939,0.21495400,0.00000000
4.24712356,1.48003017,0.05298748,0.17310932,1.92077384,1.19870534,0.06845465,0.21655701,0.00000000
4.25312656,1.47313980,0.05401385,0.17259493,1.89929210,1.20019998,0.06775024,0.21701390,0.00000000
4.25912956,1.45965726,0.05475139,0.17134070,1.86789108,1.19578128,0.06675720,0.21633734,0.00000000
4.26513257,1.43988303,0.05518609,0.16940649,1.82738148,1.18554126,0.06549413,0.21456404,0.00000000
4.27113557,1.41424218,0.05530906,0.16687019,1.77874531,1.16967670,0.06398647,0.21175339,0.00000000
4.27713857,1.38327133,0.05511681,0.16382464,1.72310524,1.14848356,0.06226549,0.20798533,0.00000000
4.28314157,1.34760259,0.05461133,0.16037415,1.66169007,1.12234911,0.06036717,0.20335767,0.00000000
4.28914457,1.30794562,0.05380013,0.15663049,1.59579812,1.09174212,0.05833084,0.19798298,0.00000000
4.29514757,1.26506805,0.05269605,0.15270875,1.52675960,1.05720127,0.05619791,0.19198508,0.00000000
4.30115058,1.21977528,0.05131700,0.14872308,1.45589982,1.01932249,0.05401046,0.18549543,0.00000000
4.30715358,1.17289030,0.04968552,0.14478258,1.38450418,0.97874532,0.05180989,0.17864936,0.00000000
4.31315658,1.12523402,0.04782824,0.14098750,1.31378649,0.93613907,0.04963577,0.17158251,0.00000000
4.31915958,1.07760698,0.04577527,0.13742587,1.24486135,0.89218882,0.04752470,0.16442739,0.00000000
4.32516258,1.03077284,0.04355944,0.13417068,1.17872158,0.84758204,0.04550939,0.15731034,0.00000000
4.33116558,0.98544397,0.04121553,0.13127774,1.11622096,0.80299581,0.04361797,0.15034886,0.00000000
4.33716858,0.94226966,0.03877949,0.12878434,1.05806275,0.75908522,0.04187348,0.14364945,0.00000000
4.34317159,0.90182704,0.03628760,0.12670857,1.00479380,0.71647310,0.04029361,0.13730595,0.00000000
4.34917459,0.86461465,0.03377569,0.12504954,0.95680413,0.67574115,0.03889058,0.13139848,0.00000000
4.35517759,0.83104889,0.03127839,0.12378825,0.91433135,0.63742278,0.03767134,0.12599289,0.00000000
4.36118059,0.80146281,0.02882849,0.12288925,0.87746947,0.60199745,0.03663784,0.12114070,0.00000000
4.36718359,0.77610729,0.02645630,0.12230278,0.84618111,0.56988662,0.03578754,0.11687954,0.00000000
4.37318659,0.75515399,0.02418920,0.12196750,0.82031240,0.54145114,0.03511396,0.11323398,0.00000000
4.37918959,0.73869977,0.02205125,0.12181348,0.79960966,0.51698988,0.03460738,0.11021660,0.00000000
4.38519260,0.72677200,0.02006291,0.12176546,0.78373682,0.49673940,0.03425549,0.10782940,0.00000000
4.39119560,0.71933446,0.01824090,0.12174614,0.77229301,0.48087435,0.03404419,0.10606516,0.00000000
4.39719860,0.71629313,0.01659811,0.12167935,0.76482926,0.46950845,0.03395818,0.10490898,0.00000000
4.40320160,0.71750168,0.01514368,0.12149305,0.76086400,0.46269567,0.03398161,0.10433966,0.00000000
4.40920460,0.72276627,0.01388309,0.12112191,0.75989670,0.46043155,0.03409860,0.10433090,0.00000000
4.41520760,0.73184944,0.01281834,0.12050949,0.76141944,0.46265426,0.03429366,0.10485239,0.00000000
4.42121061,0.74447301,0.01194820,0.11960990,0.76492626,0.46924559,0.03455197,0.10587055,0.00000000
4.42721361,0.76032009,0.01126848,0.11838884,0.76992039,0.48003162,0.03485956,0.10734901,0.00000000
4.43321661,0.77903625,0.01077231,0.11682409,0.77591945,0.49478322,0.03520339,0.10924886,0.00000000
4.43921961,0.80023029,0.01045049,0.11490551,0.78245900,0.51321656,0.03557127,0.11152858,0.00000000
4.44522261,0.82347481,0.01029176,0.11263439,0.78909486,0.53499377,0.03595180,0.11414379,0.00000000
4.45122561,0.84830712,0.01028311,0.11002249,0.79540457,0.55972409,0.03633413,0.11704687,0.00000000
4.45722861,0.87423091,0.01041013,0.10709061,0.80098846,0.58696574,0.03670781,0.12018651,0.00000000
4.46323162,0.90071904,0.01065730,0.10386706,0.80547082,0.61622890,0.03706254,0.12350724,0.00000000
4.46923462,0.92721795,0.01100823,0.10038578,0.80850141,0.64698010,0.03738805,0.12694912,0.00000000
4.47523762,0.95315377,0.01144604,0.09668462,0.80975759,0.67864811,0.03767393,0.13044760,0.00000000
4.48124062,0.97794047,0.01195362,0.09280357,0.80894733,0.71063179,0.03790960,0.13393363,0.00000000
4.48724362,1.00098990,0.01251389,0.08878311,0.80581281,0.74230958,0.03808433,0.13733414,0.00000000
4.49324662,1.02172362,0.01311019,0.08466290,0.80013476,0.77305097,0.03818736,0.14057278,0.00000000
4.49924962,1.03958613,0.01372652,0.08048053,0.79173721,0.80222942,0.03820811,0.14357112,0.00000000
4.50525263,1.05405916,0.01434786,0.07627076,0.78049217,0.82923662,0.03813647,0.14625017,0.00000000
4.51125563,1.06467617,0.01496050,0.07206487,0.76632411,0.85349754,0.03796308,0.14853212,0.00000000
4.51725863,1.07103670,0.01555234,0.06789041,0.74921359,0.87448573,0.03767978,0.15034245,0.00000000
4.52326163,1.07281960,0.01611309,0.06377110,0.72919976,0.89173827,0.03727995,0.15161206,0.00000000
4.52926463,1.06979450,0.01663459,0.05972699,0.70638144,0.90486961,0.03675887,0.15227949,0.00000000
4.53526763,1.06183091,0.01711093,0.05577476,0.68091625,0.91358371,0.03611409,0.15229307,0.00000000
4.54127064,1.04890428,0.01753862,0.05192811,0.65301805,0.91768374,0.03534567,0.15161287,0.00000000
4.54727364,1.03109868,0.01791661,0.04819820,0.62295224,0.91707879,0.03445634,0.15021231,0.00000000
4.55327664,1.00860576,0.01824626,0.04459412,0.59102931,0.91178725,0.03345158,0.14807941,0.00000000
4.55927964,0.98171998,0.01853122,0.04112332,0.55759673,0.90193635,0.03233961,0.14521758,0.00000000
4.56528264,0.95083014,0.01877722,0.03779197,0.52302949,0.88775794,0.03113118,0.14164580,0.00000000
4.57128564,0.91640765,0.01899174,0.03460524,0.48771984,0.86958043,0.02983934,0.13739833,0.00000000
4.57728864,0.87899186,0.01918362,0.03156754,0.45206648,0.84781732,0.02847907,0.13252382,0.00000000
