energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.27713857,0.90959327,-0.90959327,0.83621605,-0.83621605,0.00858441,-0.00858441,0.00099397,-0.00099397,0.05960232,-0.05960232,0.09409340,-0.09409340,0.14786792,-0.14786792
4.28314157,0.88458123,-0.88458123,0.81333388,-0.81333388,0.00833818,-0.00833818,0.00095080,-0.00095080,0.05784986,-0.05784986,0.09156349,-0.09156349,0.14383750,-0.14383750
4.28914457,0.85430251,-0.85430250,0.78557537,-0.78557536,0.00804533,-0.00804533,0.00090715,-0.00090715,0.05578670,-0.05578670,0.08847123,-0.08847123,0.13893940,-0.13893940
4.29514757,0.81929782,-0.81929782,0.75344556,-0.75344556,0.00771028,-0.00771028,0.00086247,-0.00086247,0.05344059,-0.05344059,0.08487653,-0.08487653,0.13326404,-0.13326404
4.30115058,0.78020348,-0.78020348,0.71753578,-0.71753577,0.00733847,-0.00733847,0.00081660,-0.00081660,0.05084709,-0.05084709,0.08084842,-0.08084842,0.12691679,-0.12691679
4.30715358,0.73772638,-0.73772638,0.67850092,-0.67850091,0.00693613,-0.00693613,0.00076970,-0.00076970,0.04804759,-0.04804759,0.07646254,-0.07646254,0.12001400,-0.12001400
4.31315658,0.69261837,-0.69261837,0.63703617,-0.63703617,0.00651000,-0.00651000,0.00072219,-0.00072219,0.04508742,-0.04508742,0.07179873,-0.07179873,0.11267892,-0.11267892
4.31915958,0.64565090,-0.64565090,0.59385392,-0.59385392,0.00606708,-0.00606708,0.00067472,-0.00067472,0.04201402,-0.04201402,0.06693839,-0.06693839,0.10503762,-0.10503762
4.32516258,0.59759099,-0.59759099,0.54966186,-0.54966186,0.00561437,-0.00561437,0.00062807,-0.00062807,0.03887515,-0.03887515,0.06196220,-0.06196220,0.09721512,-0.09721512
4.33116558,0.54917936,-0.54917935,0.50514301,-0.50514301,0.00515869,-0.00515869,0.00058321,-0.00058321,0.03571737,-0.03571737,0.05694786,-0.05694786,0.08933182,-0.08933182
4.33716858,0.50111136,-0.50111136,0.46093835,-0.46093835,0.00470645,-0.00470645,0.00054125,-0.00054125,0.03258463,-0.03258463,0.05196820,-0.05196820,0.08150046,-0.08150046
4.34317159,0.45402139,-0.45402138,0.41763254,-0.41763254,0.00426351,-0.00426351,0.00050341,-0.00050341,0.02951724,-0.02951724,0.04708964,-0.04708964,0.07382348,-0.07382348
4.34917459,0.40847095,-0.40847095,0.37574307,-0.37574307,0.00383505,-0.00383505,0.00047112,-0.00047112,0.02655094,-0.02655094,0.04237098,-0.04237098,0.06639114,-0.06639114
4.35517759,0.36494068,-0.36494068,0.33571301,-0.33571301,0.00342554,-0.00342554,0.00044595,-0.00044595,0.02371635,-0.02371635,0.03786262,-0.03786262,0.05928008,-0.05928008
4.36118059,0.32382617,-0.32382617,0.29790719,-0.29790719,0.00303860,-0.00303860,0.00042974,-0.00042974,0.02103865,-0.02103865,0.03360620,-0.03360620,0.05255263,-0.05255263
4.36718359,0.28543741,-0.28543741,0.26261182,-0.26261182,0.00267707,-0.00267707,0.00042462,-0.00042462,0.01853747,-0.01853747,0.02963455,-0.02963455,0.04625662,-0.04625662
4.37318659,0.25000158,-0.25000158,0.23003706,-0.23003706,0.00234302,-0.00234302,0.00043305,-0.00043305,0.01622710,-0.01622710,0.02597202,-0.02597202,0.04042575,-0.04042575
4.37918959,0.21766857,-0.21766857,0.20032218,-0.20032218,0.00203776,-0.00203776,0.00045796,-0.00045796,0.01411673,-0.01411673,0.02263515,-0.02263515,0.03508036,-0.03508036
4.38519260,0.18851882,-0.18851882,0.17354280,-0.17354280,0.00176194,-0.00176194,0.00050276,-0.00050276,0.01221101,-0.01221101,0.01963345,-0.01963345,0.03022861,-0.03022861
4.39119560,0.16257274,-0.16257274,0.14971965,-0.14971965,0.00151563,-0.00151563,0.00057150,-0.00057150,0.01051060,-0.01051060,0.01697049,-0.01697049,0.02586789,-0.02586789
4.39719860,0.13980129,-0.13980129,0.12882832,-0.12882832,0.00129843,-0.00129843,0.00066891,-0.00066891,0.00901284,-0.00901284,0.01464500,-0.01464500,0.02198641,-0.02198641
4.40320160,0.12013697,-0.12013697,0.11080944,-0.11080943,0.00110952,-0.00110952,0.00080047,-0.00080047,0.00771242,-0.00771242,0.01265211,-0.01265211,0.01856489,-0.01856489
4.40920460,0.10348479,-0.10348479,0.09557875,-0.09557875,0.00094783,-0.00094783,0.00097253,-0.00097253,0.00660215,-0.00660215,0.01098448,-0.01098448,0.01557827,-0.01557827
4.41520760,0.08973264,-0.08973264,0.08303677,-0.08303677,0.00081208,-0.00081208,0.00119232,-0.00119232,0.00567354,-0.00567354,0.00963349,-0.00963349,0.01299726,-0.01299726
4.42121061,0.07876079,-0.07876079,0.07307748,-0.07307748,0.00070090,-0.00070090,0.00146798,-0.00146798,0.00491744,-0.00491744,0.00859024,-0.00859024,0.01078993,-0.01078993
4.42721361,0.07045004,-0.07045004,0.06559587,-0.06559587,0.00061289,-0.00061289,0.00180854,-0.00180854,0.00432459,-0.00432459,0.00784641,-0.00784641,0.00892298,-0.00892298
4.43321661,0.06468841,-0.06468841,0.06049406,-0.06049406,0.00054668,-0.00054668,0.00222390,-0.00222390,0.00388602,-0.00388602,0.00739503,-0.00739503,0.00736295,-0.00736295
4.43921961,0.06137608,-0.06137608,0.05768584,-0.05768584,0.00050101,-0.00050101,0.00272469,-0.00272469,0.00359340,-0.00359340,0.00723099,-0.00723099,0.00607713,-0.00607713
4.44522261,0.06042863,-0.06042863,0.05709954,-0.05709954,0.00047472,-0.00047472,0.00332213,-0.00332213,0.00343927,-0.00343927,0.00735132,-0.00735132,0.00503435,-0.00503435
4.45122561,0.06177846,-0.06177846,0.05867929,-0.05867929,0.00046680,-0.00046680,0.00402777,-0.00402777,0.00341717,-0.00341717,0.00775536,-0.00775536,0.00420550,-0.00420550
4.45722861,0.06537444,-0.06537444,0.06238453,-0.06238453,0.00047639,-0.00047639,0.00485324,-0.00485324,0.00352168,-0.00352168,0.00844462,-0.00844462,0.00356392,-0.00356392
4.46323162,0.07117996,-0.07117996,0.06818812,-0.06818812,0.00050275,-0.00050275,0.00580987,-0.00580987,0.00374833,-0.00374833,0.00942247,-0.00942247,0.00308558,-0.00308558
4.46923462,0.07916953,-0.07916953,0.07607294,-0.07607294,0.00054527,-0.00054527,0.00690826,-0.00690826,0.00409346,-0.00409346,0.01069365,-0.01069365,0.00274921,-0.00274921
4.47523762,0.08932407,-0.08932407,0.08602734,-0.08602734,0.00060344,-0.00060344,0.00815782,-0.00815782,0.00455404,-0.00455404,0.01226357,-0.01226357,0.00253615,-0.00253615
4.48124062,0.10162524,-0.10162524,0.09803968,-0.09803968,0.00067678,-0.00067678,0.00956622,-0.00956622,0.00512741,-0.00512741,0.01413749,-0.01413749,0.00243034,-0.00243034
4.48724362,0.11604905,-0.11604905,0.11209216,-0.11209216,0.00076484,-0.00076484,0.01113888,-0.01113888,0.00581098,-0.00581098,0.01631954,-0.01631954,0.00241803,-0.00241803
4.49324662,0.13255911,-0.13255911,0.12815426,-0.12815426,0.00086713,-0.00086713,0.01287837,-0.01287837,0.00660194,-0.00660194,0.01881171,-0.01881171,0.00248762,-0.00248762
4.49924962,0.15109988,-0.15109988,0.14617622,-0.14617622,0.00098308,-0.00098308,0.01478392,-0.01478392,0.00749703,-0.00749703,0.02161275,-0.02161275,0.00262943,-0.00262943
4.50525263,0.17159029,-0.17159029,0.16608289,-0.16608289,0.00111201,-0.00111201,0.01685089,-0.01685089,0.00849223,-0.00849223,0.02471712,-0.02471712,0.00283543,-0.00283543
4.51125563,0.19391811,-0.19391811,0.18776822,-0.18776822,0.00125309,-0.00125309,0.01907042,-0.01907042,0.00958267,-0.00958267,0.02811396,-0.02811396,0.00309909,-0.00309909
4.51725863,0.21793553,-0.21793553,0.21109090,-0.21109090,0.00140531,-0.00140531,0.02142907,-0.02142907,0.01076244,-0.01076244,0.03178618,-0.03178618,0.00341524,-0.00341524
4.52326163,0.24345618,-0.24345618,0.23587147,-0.23587147,0.00156750,-0.00156750,0.02390873,-0.02390873,0.01202467,-0.01202467,0.03570978,-0.03570978,0.00377993,-0.00377993
4.52926463,0.27025397,-0.27025397,0.26189109,-0.26189109,0.00173827,-0.00173827,0.02648662,-0.02648662,0.01336159,-0.01336159,0.03985327,-0.03985327,0.00419046,-0.00419046
4.53526763,0.29806410,-0.29806410,0.28889238,-0.28889238,0.00191607,-0.00191607,0.02913547,-0.02913547,0.01476481,-0.01476481,0.04417747,-0.04417747,0.00464539,-0.00464539
4.54127064,0.32658620,-0.32658620,0.31658234,-0.31658234,0.00209922,-0.00209922,0.03182397,-0.03182397,0.01622567,-0.01622567,0.04863553,-0.04863553,0.00514465,-0.00514465
4.54727364,0.35548983,-0.35548983,0.34463757,-0.34463757,0.00228593,-0.00228593,0.03451736,-0.03451736,0.01773574,-0.01773574,0.05317334,-0.05317334,0.00568975,-0.00568975
4.55327664,0.38442226,-0.38442226,0.37271163,-0.37271163,0.00247440,-0.00247440,0.03717829,-0.03717829,0.01928745,-0.01928745,0.05773023,-0.05773023,0.00628400,-0.00628400
4.55927964,0.41301828,-0.41301828,0.40044443,-0.40044443,0.00266284,-0.00266284,0.03976776,-0.03976776,0.02087483,-0.02087483,0.06224004,-0.06224004,0.00693280,-0.00693280
4.56528264,0.44091185,-0.44091185,0.42747340,-0.42747339,0.00284962,-0.00284962,0.04224633,-0.04224633,0.02249428,-0.02249428,0.06663252,-0.06663252,0.00764401,-0.00764401
4.57128564,0.46774906,-0.46774906,0.45344590,-0.45344590,0.00303331,-0.00303331,0.04457538,-0.04457538,0.02414542,-0.02414542,0.07083495,-0.07083495,0.00842819,-0.00842819
4.57728864,0.49320189,-0.49320189,0.47803259,-0.47803259,0.00321280,-0.00321280,0.04671842,-0.04671842,0.02583191,-0.02583191,0.07477406,-0.07477406,0.00929903,-0.00929903
4.58329165,0.51698218,-0.51698218,0.50094082,-0.50094082,0.00338740,-0.00338740,0.04864242,-0.04864242,0.02756226,-0.02756226,0.07837806,-0.07837806,0.01027355,-0.01027355
4.58929465,0.53885501,-0.53885501,0.52192775,-0.52192775,0.00355689,-0.00355689,0.05031915,-0.05031915,0.02935045,-0.02935045,0.08157879,-0.08157879,0.01137232,-0.01137232
4.59529765,0.55865083,-0.55865083,0.54081218,-0.54081218,0.00372164,-0.00372164,0.05172625,-0.05172625,0.03121647,-0.03121647,0.08431378,-0.08431378,0.01261957,-0.01261957
4.60130065,0.57627560,-0.57627560,0.55748456,-0.55748455,0.00388262,-0.00388262,0.05284826,-0.05284826,0.03318656,-0.03318656,0.08652830,-0.08652830,0.01404310,-0.01404310
4.60730365,0.59171819,-0.59171819,0.57191448,-0.57191448,0.00404145,-0.00404145,0.05367738,-0.05367738,0.03529320,-0.03529320,0.08817714,-0.08817714,0.01567407,-0.01567407
4.61330665,0.60505460,-0.60505460,0.58415515,-0.58415515,0.00420037,-0.00420037,0.05421384,-0.05421384,0.03757478,-0.03757478,0.08922616,-0.08922616,0.01754656,-0.01754656
4.61930965,0.61644835,-0.61644835,0.59434425,-0.59434425,0.00436225,-0.00436225,0.05446613,-0.05446613,0.04007486,-0.04007486,0.08965342,-0.08965341,0.01969689,-0.01969689
4.62531266,0.62614691,-0.62614691,0.60270109,-0.60270109,0.00453049,-0.00453049,0.05445072,-0.05445072,0.04284114,-0.04284115,0.08944998,-0.08944998,0.02216272,-0.02216272
4.63131566,0.63447402,-0.63447402,0.60951986,-0.60951986,0.00470889,-0.00470889,0.05419158,-0.05419158,0.04592391,-0.04592392,0.08862020,-0.08862020,0.02498189,-0.02498189
4.63731866,0.64181794,-0.64181794,0.61515905,-0.61515904,0.00490157,-0.00490157,0.05371928,-0.05371928,0.04937422,-0.04937422,0.08718157,-0.08718157,0.02819102,-0.02819102
4.64332166,0.64861611,-0.64861611,0.62002740,-0.62002740,0.00511275,-0.00511275,0.05306985,-0.05306985,0.05324167,-0.05324167,0.08516415,-0.08516415,0.03182394,-0.03182394
4.64932466,0.65533658,-0.65533658,0.62456695,-0.62456695,0.00534657,-0.00534657,0.05228338,-0.05228338,0.05757196,-0.05757196,0.08260946,-0.08260946,0.03590990,-0.03590990
4.65532766,0.66245716,-0.66245716,0.62923368,-0.62923368,0.00560689,-0.00560689,0.05140240,-0.05140240,0.06240419,-0.06240419,0.07956916,-0.07956916,0.04047168,-0.04047168
4.66133067,0.67044296,-0.67044296,0.63447682,-0.63447682,0.00589705,-0.00589705,0.05047021,-0.05047021,0.06776816,-0.06776816,0.07610328,-0.07610328,0.04552373,-0.04552373
4.66733367,0.67972353,-0.67972353,0.64071765,-0.64071765,0.00621964,-0.00621964,0.04952915,-0.04952915,0.07368161,-0.07368161,0.07227828,-0.07227828,0.05107024,-0.05107024
4.67333667,0.69067071,-0.69067071,0.64832888,-0.64832888,0.00657631,-0.00657631,0.04861885,-0.04861885,0.08014767,-0.08014767,0.06816500,-0.06816500,0.05710346,-0.05710346
4.67933967,0.70357808,-0.70357808,0.65761564,-0.65761564,0.00696759,-0.00696759,0.04777469,-0.04777469,0.08715267,-0.08715267,0.06383652,-0.06383652,0.06360225,-0.06360225
4.68534267,0.71864347,-0.71864347,0.66879913,-0.66879913,0.00739269,-0.00739269,0.04702641,-0.04702641,0.09466429,-0.09466429,0.05936605,-0.05936605,0.07053091,-0.07053091
4.69134567,0.73595522,-0.73595522,0.68200385,-0.68200385,0.00784943,-0.00784943,0.04639696,-0.04639696,0.10263036,-0.10263036,0.05482505,-0.05482505,0.07783857,-0.07783857
4.69734867,0.75548316,-0.75548316,0.69724919,-0.69724919,0.00833419,-0.00833419,0.04590171,-0.04590171,0.11097839,-0.11097839,0.05028142,-0.05028142,0.08545903,-0.08545903
4.70335168,0.77707495,-0.77707495,0.71444593,-0.71444592,0.00884186,-0.00884186,0.04554796,-0.04554796,0.11961575,-0.11961575,0.04579803,-0.04579803,0.09331130,-0.09331130
4.70935468,0.80045813,-0.80045813,0.73339809,-0.73339809,0.00936598,-0.00936598,0.04533483,-0.04533483,0.12843087,-0.12843087,0.04143154,-0.04143154,0.10130067,-0.10130067
4.71535768,0.82524803,-0.82524803,0.75381018,-0.75381018,0.00989881,-0.00989881,0.04525349,-0.04525349,0.13729513,-0.13729513,0.03723155,-0.03723154,0.10932055,-0.10932055
4.72136068,0.85096129,-0.85096130,0.77529958,-0.77529958,0.01043155,-0.01043155,0.04528783,-0.04528783,0.14606574,-0.14606574,0.03324001,-0.03324001,0.11725494,-0.11725494
4.72736368,0.87703460,-0.87703460,0.79741381,-0.79741381,0.01095460,-0.01095460,0.04541531,-0.04541531,0.15458923,-0.15458923,0.02949110,-0.02949110,0.12498145,-0.12498145
4.73336668,0.90284777,-0.90284777,0.81965170,-0.81965170,0.01145785,-0.01145785,0.04560817,-0.04560817,0.16270578,-0.16270578,0.02601125,-0.02601125,0.13237485,-0.13237485
4.73936968,0.92775026,-0.92775026,0.84148772,-0.84148772,0.01193103,-0.01193103,0.04583485,-0.04583485,0.17025389,-0.17025389,0.02281953,-0.02281953,0.13931098,-0.13931098
4.74537269,0.95108985,-0.95108985,0.86239815,-0.86239815,0.01236404,-0.01236404,0.04606153,-0.04606153,0.17707545,-0.17707545,0.01992818,-0.01992818,0.14567092,-0.14567092
4.75137569,0.97224208,-0.97224208,0.88188793,-0.88188793,0.01274737,-0.01274737,0.04625369,-0.04625369,0.18302096,-0.18302096,0.01734340,-0.01734340,0.15134513,-0.15134513
4.75737869,0.99063909,-0.99063909,0.89951670,-0.89951670,0.01307241,-0.01307241,0.04637775,-0.04637775,0.18795455,-0.18795454,0.01506611,-0.01506611,0.15623749,-0.15623749
4.76338169,1.00579635,-1.00579635,0.91492277,-0.91492277,0.01333183,-0.01333183,0.04640257,-0.04640257,0.19175866,-0.19175866,0.01309292,-0.01309292,0.16026898,-0.16026898
4.76938469,1.01733590,-1.01733590,0.92784365,-0.92784365,0.01351982,-0.01351982,0.04630077,-0.04630077,0.19433827,-0.19433827,0.01141701,-0.01141701,0.16338085,-0.16338085
4.77538769,1.02500494,-1.02500494,0.93813194,-0.93813194,0.01363237,-0.01363237,0.04604993,-0.04604993,0.19562421,-0.19562421,0.01002899,-0.01002899,0.16553704,-0.16553704
4.78139070,1.02868875,-1.02868875,0.94576573,-0.94576573,0.01366740,-0.01366740,0.04563342,-0.04563342,0.19557569,-0.19557569,0.00891769,-0.00891769,0.16672579,-0.16672579
4.78739370,1.02841715,-1.02841715,0.95085275,-0.95085275,0.01362488,-0.01362488,0.04504100,-0.04504100,0.19418170,-0.19418170,0.00807087,-0.00807087,0.16696033,-0.16696033
4.79339670,1.02436417,-1.02436417,0.95362787,-0.95362787,0.01350680,-0.01350680,0.04426912,-0.04426912,0.19146138,-0.19146138,0.00747571,-0.00747571,0.16627852,-0.16627852
4.79939970,1.01684086,-1.01684086,0.95444396,-0.95444396,0.01331709,-0.01331709,0.04332084,-0.04332084,0.18746325,-0.18746325,0.00711930,-0.00711930,0.16474153,-0.16474153
4.80540270,1.00628149,-1.00628149,0.95375631,-0.95375631,0.01306152,-0.01306152,0.04220555,-0.04220555,0.18226338,-0.18226338,0.00698884,-0.00698884,0.16243153,-0.16243153
4.81140570,0.99322382,-0.99322382,0.95210138,-0.95210138,0.01274737,-0.01274737,0.04093831,-0.04093831,0.17596261,-0.17596261,0.00707181,-0.00707181,0.15944852,-0.15944852
4.81740870,0.97828438,-0.97828438,0.95007067,-0.95007067,0.01238325,-0.01238325,0.03953900,-0.03953901,0.16868293,-0.16868293,0.00735589,-0.00735589,0.15590646,-0.15590646
4.82341171,0.96212988,-0.96212987,0.94828107,-0.94828107,0.01197867,-0.01197867,0.03803139,-0.03803139,0.16056321,-0.16056321,0.00782892,-0.00782892,0.15192882,-0.15192882
4.82941471,0.94544623,-0.94544623,0.94734295,-0.94734295,0.01154372,-0.01154372,0.03644189,-0.03644189,0.15175454,-0.15175454,0.00847861,-0.00847861,0.14764377,-0.14764377
4.83541771,0.92890672,-0.92890672,0.94782775,-0.94782775,0.01108866,-0.01108866,0.03479841,-0.03479841,0.14241531,-0.14241531,0.00929229,-0.00929229,0.14317928,-0.14317928
4.84142071,0.91314076,-0.91314076,0.95023648,-0.95023648,0.01062359,-0.01062359,0.03312914,-0.03312914,0.13270630,-0.13270630,0.01025657,-0.01025657,0.13865828,-0.13865828
4.84742371,0.89870485,-0.89870485,0.95497089,-0.95497089,0.01015804,-0.01015804,0.03146138,-0.03146138,0.12278596,-0.12278596,0.01135703,-0.01135703,0.13419420,-0.13419420
4.85342671,0.88605714,-0.88605714,0.96230870,-0.96230870,0.00970068,-0.00970068,0.02982052,-0.02982052,0.11280615,-0.11280615,0.01257790,-0.01257790,0.12988695,-0.12988695
4.85942971,0.87553675,-0.87553675,0.97238424,-0.97238424,0.00925904,-0.00925904,0.02822912,-0.02822912,0.10290829,-0.10290829,0.01390183,-0.01390183,0.12581966,-0.12581966
4.86543272,0.86734889,-0.86734888,0.98517553,-0.98517553,0.00883932,-0.00883932,0.02670625,-0.02670625,0.09322033,-0.09322033,0.01530970,-0.01530970,0.12205622,-0.12205622
4.87143572,0.86155630,-0.86155630,1.00049851,-1.00049851,0.00844623,-0.00844623,0.02526692,-0.02526692,0.08385435,-0.08385435,0.01678052,-0.01678052,0.11863969,-0.11863969
4.87743872,0.85807756,-0.85807756,1.01800885,-1.01800885,0.00808294,-0.00808294,0.02392183,-0.02392183,0.07490491,-0.07490491,0.01829155,-0.01829155,0.11559176,-0.11559176
4.88344172,0.85669209,-0.85669209,1.03721133,-1.03721133,0.00775104,-0.00775104,0.02267732,-0.02267732,0.06644827,-0.06644827,0.01981838,-0.01981838,0.11291309,-0.11291309
4.88944472,0.85705150,-0.85705150,1.05747636,-1.05747636,0.00745065,-0.00745065,0.02153543,-0.02153543,0.05854221,-0.05854221,0.02133527,-0.02133527,0.11058457,-0.11058457
4.89544772,0.85869681,-0.85869681,1.07806303,-1.07806303,0.00718054,-0.00718054,0.02049430,-0.02049430,0.05122655,-0.05122655,0.02281558,-0.02281558,0.10856945,-0.10856945
4.90145073,0.86108045,-0.86108045,1.09814743,-1.09814743,0.00693827,-0.00693827,0.01954858,-0.01954858,0.04452426,-0.04452426,0.02423223,-0.02423223,0.10681601,-0.10681601
4.90745373,0.86359192,-0.86359192,1.11685514,-1.11685514,0.00672043,-0.00672043,0.01869002,-0.01869002,0.03844290,-0.03844290,0.02555838,-0.02555838,0.10526095,-0.10526095
4.91345673,0.86558592,-0.86558592,1.13329622,-1.13329622,0.00652290,-0.00652290,0.01790817,-0.01790817,0.03297650,-0.03297650,0.02676807,-0.02676807,0.10383294,-0.10383294
4.91945973,0.86641143,-0.86641143,1.14660105,-1.14660104,0.00634107,-0.00634107,0.01719107,-0.01719107,0.02810760,-0.02810760,0.02783695,-0.02783695,0.10245646,-0.10245646
4.92546273,0.86544050,-0.86544050,1.15595541,-1.15595541,0.00617011,-0.00617011,0.01652597,-0.01652597,0.02380936,-0.02380936,0.02874299,-0.02874299,0.10105559,-0.10105559
4.93146573,0.86209524,-0.86209524,1.16063315,-1.16063315,0.00600522,-0.00600522,0.01590004,-0.01590004,0.02004775,-0.02004775,0.02946712,-0.02946712,0.09955758,-0.09955758
4.93746873,0.85587193,-0.85587193,1.16002495,-1.16002495,0.00584187,-0.00584187,0.01530100,-0.01530100,0.01678353,-0.01678353,0.02999392,-0.02999392,0.09789607,-0.09789607
4.94347174,0.84636131,-0.84636130,1.15366197,-1.15366196,0.00567596,-0.00567596,0.01471768,-0.01471768,0.01397422,-0.01397422,0.03031204,-0.03031204,0.09601392,-0.09601392
4.94947474,0.83326398,-0.83326398,1.14123331,-1.14123331,0.00550402,-0.00550402,0.01414050,-0.01414050,0.01157571,-0.01157571,0.03041465,-0.03041465,0.09386532,-0.09386532
4.95547774,0.81640081,-0.81640081,1.12259685,-1.12259685,0.00532327,-0.00532327,0.01356181,-0.01356181,0.00954382,-0.00954382,0.03029968,-0.03029968,0.09141737,-0.09141737
4.96148074,0.79571772,-0.79571772,1.09778296,-1.09778296,0.00513177,-0.00513177,0.01297613,-0.01297613,0.00783541,-0.00783541,0.02996987,-0.02996987,0.08865096,-0.08865096
4.96748374,0.77128527,-0.77128526,1.06699130,-1.06699130,0.00492841,-0.00492841,0.01238034,-0.01238034,0.00640936,-0.00640936,0.02943273,-0.02943273,0.08556094,-0.08556094
4.97348674,0.74329302,-0.74329302,1.03058108,-1.03058108,0.00471289,-0.00471289,0.01177367,-0.01177367,0.00522732,-0.00522732,0.02870029,-0.02870029,0.08215570,-0.08215570
4.97948974,0.71203961,-0.71203961,0.98905563,-0.98905563,0.00448574,-0.00448574,0.01115772,-0.01115772,0.00425415,-0.00425415,0.02778874,-0.02778874,0.07845622,-0.07845622
4.98549275,0.67791898,-0.67791898,0.94304211,-0.94304211,0.00424816,-0.00424816,0.01053633,-0.01053633,0.00345821,-0.00345821,0.02671796,-0.02671796,0.07449457,-0.07449457
4.99149575,0.64140386,-0.64140386,0.89326768,-0.89326768,0.00400201,-0.00400201,0.00991547,-0.00991547,0.00281152,-0.00281152,0.02551089,-0.02551089,0.07031211,-0.07031211
4.99749875,0.60302741,-0.60302741,0.84053341,-0.84053341,0.00374967,-0.00374967,0.00930304,-0.00930304,0.00228972,-0.00228972,0.02419294,-0.02419294,0.06595738,-0.06595738
5.00350175,0.56336411,-0.56336411,0.78568725,-0.78568724,0.00349388,-0.00349388,0.00870876,-0.00870876,0.00187197,-0.00187197,0.02279127,-0.02279127,0.06148396,-0.06148396
5.00950475,0.52301076,-0.52301076,0.72959738,-0.72959738,0.00323770,-0.00323770,0.00814399,-0.00814399,0.00154078,-0.00154078,0.02133415,-0.02133415,0.05694818,-0.05694818
5.01550775,0.48256865,-0.48256865,0.67312714,-0.67312714,0.00298432,-0.00298432,0.00762160,-0.00762160,0.00128175,-0.00128175,0.01985032,-0.01985032,0.05240706,-0.05240706
5.02151076,0.44262752,-0.44262752,0.61711255,-0.61711255,0.00273702,-0.00273702,0.00715596,-0.00715596,0.00108333,-0.00108333,0.01836845,-0.01836845,0.04791630,-0.04791630
5.02751376,0.40375201,-0.40375201,0.56234325,-0.56234325,0.00249903,-0.00249903,0.00676285,-0.00676285,0.00093660,-0.00093660,0.01691665,-0.01691665,0.04352863,-0.04352863
5.03351676,0.36647093,-0.36647093,0.50954736,-0.50954736,0.00227348,-0.00227348,0.00645953,-0.00645953,0.00083492,-0.00083492,0.01552213,-0.01552213,0.03929242,-0.03929242
5.03951976,0.33126966,-0.33126966,0.45938068,-0.45938067,0.00206338,-0.00206338,0.00626480,-0.00626480,0.00077381,-0.00077381,0.01421095,-0.01421095,0.03525064,-0.03525064
5.04552276,0.29858564,-0.29858564,0.41242009,-0.41242009,0.00187151,-0.00187151,0.00619909,-0.00619909,0.00075067,-0.00075067,0.01300790,-0.01300790,0.03144012,-0.03144012
5.05152576,0.26880676,-0.26880676,0.36916117,-0.36916117,0.00170048,-0.00170048,0.00628458,-0.00628458,0.00076459,-0.00076459,0.01193650,-0.01193650,0.02789128,-0.02789128
5.05752876,0.24227242,-0.24227242,0.33001936,-0.33001936,0.00155271,-0.00155271,0.00654533,-0.00654533,0.00081627,-0.00081627,0.01101909,-0.01101909,0.02462801,-0.02462801
5.06353177,0.21927666,-0.21927666,0.29533436,-0.29533436,0.00143041,-0.00143041,0.00700731,-0.00700731,0.00090777,-0.00090777,0.01027700,-0.01027700,0.02166794,-0.02166794
5.06953477,0.20007291,-0.20007291,0.26537676,-0.26537676,0.00133566,-0.00133566,0.00769846,-0.00769846,0.00104249,-0.00104249,0.00973076,-0.00973076,0.01902291,-0.01902291
5.07553777,0.18487973,-0.18487973,0.24035635,-0.24035635,0.00127038,-0.00127038,0.00864859,-0.00864859,0.00122501,-0.00122501,0.00940036,-0.00940036,0.01669959,-0.01669959
5.08154077,0.17388680,-0.17388679,0.22043116,-0.22043116,0.00123642,-0.00123642,0.00988915,-0.00988915,0.00146097,-0.00146097,0.00930547,-0.00930547,0.01470022,-0.01470022
5.08754377,0.16726057,-0.16726057,0.20571645,-0.20571645,0.00123550,-0.00123550,0.01145290,-0.01145290,0.00175698,-0.00175698,0.00946567,-0.00946567,0.01302339,-0.01302339
5.09354677,0.16514911,-0.16514911,0.19629289,-0.19629289,0.00126932,-0.00126932,0.01337336,-0.01337336,0.00212046,-0.00212046,0.00990049,-0.00990049,0.01166489,-0.01166489
5.09954977,0.16768545,-0.16768545,0.19221335,-0.19221335,0.00133946,-0.00133946,0.01568408,-0.01568408,0.00255949,-0.00255949,0.01062951,-0.01062951,0.01061840,-0.01061840
5.10555278,0.17498911,-0.17498911,0.19350777,-0.19350777,0.00144745,-0.00144745,0.01841771,-0.01841771,0.00308263,-0.00308263,0.01167220,-0.01167220,0.00987616,-0.00987616
5.11155578,0.18716560,-0.18716560,0.20018576,-0.20018576,0.00159468,-0.00159468,0.02160490,-0.02160490,0.00369865,-0.00369865,0.01304770,-0.01304770,0.00942953,-0.00942953
5.11755878,0.20430372,-0.20430372,0.21223671,-0.21223671,0.00178240,-0.00178240,0.02527294,-0.02527294,0.00441628,-0.00441628,0.01477441,-0.01477441,0.00926938,-0.00926938
5.12356178,0.22647062,-0.22647062,0.22962753,-0.22962753,0.00201161,-0.00201161,0.02944431,-0.02944431,0.00524395,-0.00524395,0.01686947,-0.01686947,0.00938634,-0.00938634
5.12956478,0.25370495,-0.25370495,0.25229805,-0.25229805,0.00228300,-0.00228300,0.03413515,-0.03413515,0.00618935,-0.00618935,0.01934808,-0.01934808,0.00977087,-0.00977087
