energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.27313657,2.51582656,0.00426991,0.00000000,0.64449050,1.86606075,0.00841662,0.11638632,0.01373132,0.37943352
-0.26713357,2.60159136,0.00438555,0.00000000,0.66872642,1.93525535,0.00857097,0.11948782,0.01364452,0.38838902
-0.26113057,2.70401142,0.00452308,0.00000000,0.69716314,2.01783500,0.00878528,0.12328237,0.01364161,0.39950558
-0.25512756,2.82141343,0.00467999,0.00000000,0.72936258,2.11238422,0.00905321,0.12769420,0.01371884,0.41253456
-0.24912456,2.95181936,0.00485328,0.00000000,0.76481008,2.21725039,0.00936715,0.13263485,0.01387089,0.42718203
-0.24312156,3.09298007,0.00503957,0.00000000,0.80292223,2.33057203,0.00971839,0.13800486,0.01409094,0.44311435
-0.23711856,3.24242004,0.00523514,0.00000000,0.84305778,2.45031561,0.01009736,0.14369604,0.01437081,0.45996552
-0.23111556,3.39749228,0.00543599,0.00000000,0.88453139,2.57432013,0.01049383,0.14959410,0.01470117,0.47734618
-0.22511256,3.55544197,0.00563796,0.00000000,0.92662986,2.70034830,0.01089724,0.15558176,0.01507176,0.49485377
-0.21910955,3.71347636,0.00583684,0.00000000,0.96863024,2.82614269,0.01129695,0.16154198,0.01547169,0.51208383
-0.21310655,3.86883860,0.00602841,0.00000000,1.00981911,2.94948480,0.01168252,0.16736145,0.01588975,0.52864169
-0.20710355,4.01888234,0.00620864,0.00000000,1.04951229,3.06825467,0.01204401,0.17293393,0.01631472,0.54415424
-0.20110055,4.16114399,0.00637374,0.00000000,1.08707410,3.18048860,0.01237228,0.17816356,0.01673572,0.55828123
-0.19509755,4.29340952,0.00652025,0.00000000,1.12193527,3.28443244,0.01265919,0.18296770,0.01714252,0.57072567
-0.18909455,4.41377284,0.00664519,0.00000000,1.15360881,3.37858790,0.01289781,0.18727943,0.01752583,0.58124276
-0.18309155,4.52068317,0.00674606,0.00000000,1.18170296,3.46174997,0.01308266,0.19104942,0.01787761,0.58964700
-0.17708854,4.61297925,0.00682097,0.00000000,1.20593067,3.53303358,0.01320973,0.19424715,0.01819124,0.59581723
-0.17108554,4.68990919,0.00686864,0.00000000,1.22611525,3.59188825,0.01327664,0.19686145,0.01846176,0.59969930
-0.16508254,4.75113495,0.00688843,0.00000000,1.24219181,3.63810022,0.01328262,0.19890019,0.01868594,0.60130623
-0.15907954,4.79672177,0.00688035,0.00000000,1.25420454,3.67178198,0.01322844,0.20038935,0.01886237,0.60071610
-0.15307654,4.82711323,0.00684503,0.00000000,1.26229992,3.69334995,0.01311640,0.20137137,0.01899144,0.59806743
-0.14707354,4.84309344,0.00678370,0.00000000,1.26671630,3.70349147,0.01295011,0.20190285,0.01907530,0.59355270
-0.14107054,4.84573855,0.00669814,0.00000000,1.26777027,3.70312293,0.01273440,0.20205184,0.01911774,0.58740994
-0.13506753,4.83635993,0.00659060,0.00000000,1.26584065,3.69334123,0.01247505,0.20189472,0.01912401,0.57991312
-0.12906453,4.81644212,0.00646373,0.00000000,1.26135063,3.67537097,0.01217861,0.20151285,0.01910061,0.57136154
-0.12306153,4.78757825,0.00632051,0.00000000,1.25474921,3.65051011,0.01185215,0.20098922,0.01905501,0.56206880
-0.11705853,4.75140603,0.00616414,0.00000000,1.24649246,3.62007641,0.01150304,0.20040511,0.01899542,0.55235176
-0.11105553,4.70954695,0.00599796,0.00000000,1.23702569,3.58535737,0.01113870,0.19983702,0.01893040,0.54251999
-0.10505253,4.66355109,0.00582533,0.00000000,1.22676706,3.54756544,0.01076640,0.19935385,0.01886864,0.53286600
-0.09904952,4.61484943,0.00564961,0.00000000,1.21609341,3.50780041,0.01039309,0.19901462,0.01881854,0.52365665
-0.09304652,4.56471514,0.00547401,0.00000000,1.20532868,3.46702011,0.01002520,0.19886663,0.01878798,0.51512603
-0.08704352,4.51423475,0.00530151,0.00000000,1.19473542,3.42602018,0.00966855,0.19894412,0.01878399,0.50746988
-0.08104052,4.46428941,0.00513488,0.00000000,1.18450936,3.38542296,0.00932821,0.19926757,0.01881251,0.50084181
-0.07503752,4.41554622,0.00497652,0.00000000,1.17477728,3.34567541,0.00900848,0.19984353,0.01887815,0.49535115
-0.06903452,4.36845893,0.00482847,0.00000000,1.16559792,3.30705514,0.00871283,0.20066488,0.01898401,0.49106269
-0.06303152,4.32327711,0.00469239,0.00000000,1.15696569,3.26968360,0.00844392,0.20171172,0.01913161,0.48799787
-0.05702851,4.28006252,0.00456952,0.00000000,1.14881695,3.23354499,0.00820359,0.20295249,0.01932074,0.48613752
-0.05102551,4.23871122,0.00446067,0.00000000,1.14103818,3.19850955,0.00799292,0.20434554,0.01954954,0.48542594
-0.04502251,4.19898007,0.00436624,0.00000000,1.13347579,3.16435945,0.00781233,0.20584089,0.01981449,0.48577588
-0.03901951,4.16051603,0.00428626,0.00000000,1.12594687,3.13081594,0.00766158,0.20738219,0.02011060,0.48707454
-0.03301651,4.12288681,0.00422036,0.00000000,1.11825052,3.09756627,0.00753994,0.20890874,0.02043151,0.48918994
-0.02701351,4.08561166,0.00416788,0.00000000,1.11017908,3.06428908,0.00744622,0.21035755,0.02076979,0.49197774
-0.02101051,4.04819102,0.00412788,0.00000000,1.10152894,3.03067730,0.00737886,0.21166538,0.02111718,0.49528800
-0.01500750,4.01013409,0.00409917,0.00000000,1.09211048,2.99645758,0.00733604,0.21277066,0.02146490,0.49897175
-0.00900450,3.97098339,0.00408043,0.00000000,1.08175681,2.96140585,0.00731577,0.21361520,0.02180396,0.50288705
-0.00300150,3.93033571,0.00407019,0.00000000,1.07033092,2.92535857,0.00731589,0.21414583,0.02212555,0.50690439
0.00300150,3.88785896,0.00406696,0.00000000,1.05773126,2.88821945,0.00733422,0.21431569,0.02242129,0.51091113
0.00900450,3.84330436,0.00406921,0.00000000,1.04389543,2.84996187,0.00736853,0.21408538,0.02268359,0.51481487
0.01500750,3.79651405,0.00407546,0.00000000,1.02880193,2.81062710,0.00741662,0.21342376,0.02290586,0.51854561
0.02101051,3.74742376,0.00408432,0.00000000,1.01247017,2.77031872,0.00747634,0.21230848,0.02308280,0.52205658
0.02701351,3.69606088,0.00409451,0.00000000,0.99495850,2.72919377,0.00754557,0.21072631,0.02321046,0.52532371
0.03301651,3.64253802,0.00410486,0.00000000,0.97636078,2.68745113,0.00762228,0.20867306,0.02328643,0.52834384
0.03901951,3.58704250,0.00411436,0.00000000,0.95680125,2.64531786,0.00770447,0.20615336,0.02330977,0.53113168
0.04502251,3.52982240,0.00412218,0.00000000,0.93642844,2.60303418,0.00779018,0.20318008,0.02328104,0.53371564
0.05102551,3.47116983,0.00412759,0.00000000,0.91540791,2.56083784,0.00787750,0.19977366,0.02320211,0.53613288
0.05702851,3.41140233,0.00413004,0.00000000,0.89391458,2.51894860,0.00796449,0.19596113,0.02307606,0.53842375
0.06303152,3.35084332,0.00412909,0.00000000,0.87212473,2.47755375,0.00804925,0.19177506,0.02290689,0.54062594
0.06903452,3.28980269,0.00412442,0.00000000,0.85020813,2.43679510,0.00812982,0.18725242,0.02269933,0.54276867
0.07503752,3.22855874,0.00411579,0.00000000,0.82832070,2.39675847,0.00820425,0.18243335,0.02245853,0.54486735
0.08104052,3.16734224,0.00410303,0.00000000,0.80659798,2.35746597,0.00827053,0.17735999,0.02218983,0.54691893
0.08704352,3.10632389,0.00408606,0.00000000,0.78514971,2.31887174,0.00832667,0.17207535,0.02189844,0.54889831
0.09304652,3.04560581,0.00406481,0.00000000,0.76405593,2.28086140,0.00837064,0.16662226,0.02158928,0.55075614
0.09904952,2.98521769,0.00403927,0.00000000,0.74336452,2.24325535,0.00840047,0.16104250,0.02126676,0.55241806
0.10505253,2.92511804,0.00400944,0.00000000,0.72309057,2.20581596,0.00841423,0.15537608,0.02093465,0.55378556
0.11105553,2.86520039,0.00397539,0.00000000,0.70321747,2.16825833,0.00841010,0.14966072,0.02059601,0.55473852
0.11705853,2.80530440,0.00393720,0.00000000,0.68369963,2.13026424,0.00838643,0.14393152,0.02025317,0.55513926
0.12306153,2.74523108,0.00389504,0.00000000,0.66446676,2.09149864,0.00834177,0.13822083,0.01990777,0.55483796
0.12906453,2.68476139,0.00384910,0.00000000,0.64542945,2.05162790,0.00827495,0.13255831,0.01956087,0.55367923
0.13506753,2.62367697,0.00379971,0.00000000,0.62648569,2.01033881,0.00818509,0.12697107,0.01921303,0.55150934
0.14107054,2.56178185,0.00374725,0.00000000,0.60752810,1.96735753,0.00807172,0.12148401,0.01886453,0.54818392
0.14707354,2.49892362,0.00369222,0.00000000,0.58845133,1.92246716,0.00793476,0.11612014,0.01851553,0.54357551
0.15307654,2.43501273,0.00363525,0.00000000,0.56915932,1.87552322,0.00777458,0.11090100,0.01816622,0.53758072
0.15907954,2.37003863,0.00357704,0.00000000,0.54957201,1.82646597,0.00759202,0.10584697,0.01781701,0.53012635
0.16508254,2.30408154,0.00351844,0.00000000,0.52963120,1.77532885,0.00738838,0.10097759,0.01746866,0.52117439
0.17108554,2.23731912,0.00346037,0.00000000,0.50930516,1.72224260,0.00716542,0.09631176,0.01712239,0.51072534
0.17708854,2.17002733,0.00340382,0.00000000,0.48859188,1.66743459,0.00692531,0.09186779,0.01677990,0.49881990
0.18309155,2.10257550,0.00334982,0.00000000,0.46752075,1.61122354,0.00667061,0.08766338,0.01644340,0.48553874
0.18909455,2.03541571,0.00329940,0.00000000,0.44615275,1.55400971,0.00640420,0.08371542,0.01611554,0.47100046
0.19509755,1.96906708,0.00325357,0.00000000,0.42457904,1.49626119,0.00612919,0.08003968,0.01579932,0.45535781
0.20110055,1.90409602,0.00321325,0.00000000,0.40291823,1.43849703,0.00584886,0.07665044,0.01549797,0.43879247
0.20710355,1.84109355,0.00317923,0.00000000,0.38131250,1.38126812,0.00556656,0.07356005,0.01521478,0.42150854
0.21310655,1.78065115,0.00315215,0.00000000,0.35992287,1.32513691,0.00528563,0.07077843,0.01495287,0.40372529
0.21910955,1.72333680,0.00313245,0.00000000,0.33892388,1.27065725,0.00500930,0.06831267,0.01471510,0.38566941
0.22511256,1.66967258,0.00312036,0.00000000,0.31849808,1.21835534,0.00474061,0.06616664,0.01450381,0.36756728
0.23111556,1.62011537,0.00311586,0.00000000,0.29883067,1.16871294,0.00448234,0.06434074,0.01432075,0.34963756
0.23711856,1.57504189,0.00311868,0.00000000,0.28010448,1.12215376,0.00423694,0.06283180,0.01416692,0.33208467
0.24312156,1.53473907,0.00312834,0.00000000,0.26249569,1.07903384,0.00400652,0.06163312,0.01404257,0.31509317
0.24912456,1.49940014,0.00314414,0.00000000,0.24617044,1.03963615,0.00379278,0.06073473,0.01394718,0.29882357
0.25512756,1.46912693,0.00316522,0.00000000,0.23128229,1.00416987,0.00359704,0.06012379,0.01387954,0.28340950
0.26113057,1.44393791,0.00319056,0.00000000,0.21797092,0.97277402,0.00342021,0.05978515,0.01383787,0.26895641
0.26713357,1.42378143,0.00321913,0.00000000,0.20636163,0.94552521,0.00326286,0.05970211,0.01381996,0.25554167
0.27313657,1.40855316,0.00324984,0.00000000,0.19656583,0.92244861,0.00312524,0.05985713,0.01382348,0.24321612
0.27913957,1.39811640,0.00328171,0.00000000,0.18868222,0.90353158,0.00300732,0.06023275,0.01384612,0.23200656
0.28514257,1.39232378,0.00331387,0.00000000,0.18279841,0.88873858,0.00290887,0.06081231,0.01388594,0.22191930
0.29114557,1.39103864,0.00334564,0.00000000,0.17899283,0.87802646,0.00282953,0.06158077,0.01394157,0.21294414
0.29714857,1.39415453,0.00337660,0.00000000,0.17733653,0.87135890,0.00276884,0.06252522,0.01401249,0.20505874
0.30315158,1.40161132,0.00340663,0.00000000,0.17789471,0.86871877,0.00272634,0.06363535,0.01409918,0.19823287
0.30915458,1.41340652,0.00343591,0.00000000,0.18072765,0.87011773,0.00270159,0.06490362,0.01420330,0.19243239
0.31515758,1.42960079,0.00346495,0.00000000,0.18589090,0.87560195,0.00269425,0.06632520,0.01432777,0.18762263
0.32116058,1.45031711,0.00349459,0.00000000,0.19343457,0.88525361,0.00270408,0.06789763,0.01447672,0.18377107
0.32716358,1.47573330,0.00352594,0.00000000,0.20340165,0.89918792,0.00273097,0.06962032,0.01465546,0.18084912
0.33316658,1.50606806,0.00356039,0.00000000,0.21582530,0.91754555,0.00277495,0.07149369,0.01487026,0.17883294
0.33916958,1.54156134,0.00359946,0.00000000,0.23072530,0.94048090,0.00283616,0.07351825,0.01512815,0.17770336
0.34517259,1.58244993,0.00364481,0.00000000,0.24810368,0.96814687,0.00291487,0.07569350,0.01543655,0.17744500
0.35117559,1.62893977,0.00369807,0.00000000,0.26793989,1.00067685,0.00301142,0.07801678,0.01580294,0.17804453
0.35717859,1.68117667,0.00376082,0.00000000,0.29018566,1.03816509,0.00312618,0.08048219,0.01623436,0.17948856
0.36318159,1.73921715,0.00383443,0.00000000,0.31475996,1.08064665,0.00325952,0.08307950,0.01673707,0.18176103
0.36918459,1.80300141,0.00392001,0.00000000,0.34154442,1.12807816,0.00341180,0.08579337,0.01731601,0.18484058
0.37518759,1.87233023,0.00401829,0.00000000,0.37037951,1.18032073,0.00358328,0.08860269,0.01797445,0.18869800
0.38119060,1.94684753,0.00412958,0.00000000,0.40106189,1.23712611,0.00377411,0.09148028,0.01871355,0.19329401
0.38719360,2.02602985,0.00425370,0.00000000,0.43334317,1.29812724,0.00398435,0.09439288,0.01953211,0.19857755
0.39319660,2.10918414,0.00438993,0.00000000,0.46693051,1.36283407,0.00421386,0.09730154,0.02042631,0.20448476
0.39919960,2.19545427,0.00453703,0.00000000,0.50148901,1.43063508,0.00446241,0.10016233,0.02138963,0.21093874
0.40520260,2.28383655,0.00469327,0.00000000,0.53664620,1.50080494,0.00472958,0.10292736,0.02241281,0.21785012
0.41120560,2.37320410,0.00485641,0.00000000,0.57199853,1.57251822,0.00501486,0.10554617,0.02348399,0.22511855
0.41720860,2.46233926,0.00502383,0.00000000,0.60711983,1.64486882,0.00531761,0.10796731,0.02458896,0.23263496
0.42321161,2.54997285,0.00519259,0.00000000,0.64157143,1.71689429,0.00563713,0.11014011,0.02571152,0.24028454
0.42921461,2.63482883,0.00535953,0.00000000,0.67491377,1.78760438,0.00597266,0.11201653,0.02683394,0.24795029
0.43521761,2.71567232,0.00552141,0.00000000,0.70671898,1.85601227,0.00632344,0.11355302,0.02793754,0.25551701
0.44122061,2.79135902,0.00567503,0.00000000,0.73658407,1.92116733,0.00668868,0.11471235,0.02900333,0.26287548
0.44722361,2.86088368,0.00581737,0.00000000,0.76414403,1.98218785,0.00706763,0.11546521,0.03001265,0.26992663
0.45322661,2.92342539,0.00594569,0.00000000,0.78908454,2.03829211,0.00745957,0.11579156,0.03094792,0.27658552
0.45922961,2.97838749,0.00605770,0.00000000,0.81115340,2.08882645,0.00786378,0.11568174,0.03179328,0.28278487
0.46523262,3.02543008,0.00615162,0.00000000,0.83017042,2.13328881,0.00827957,0.11513717,0.03253523,0.28847797
0.47123562,3.06449337,0.00622630,0.00000000,0.84603510,2.17134676,0.00870619,0.11417061,0.03316323,0.29364087
0.47723862,3.09581063,0.00628124,0.00000000,0.85873174,2.20284886,0.00914285,0.11280608,0.03367009,0.29827360
0.48324162,3.11990966,0.00631667,0.00000000,0.86833166,2.22782899,0.00958863,0.11107831,0.03405237,0.30240046
0.48924462,3.13760240,0.00633351,0.00000000,0.87499235,2.24650317,0.01004242,0.10903177,0.03431050,0.30606926
0.49524762,3.14996282,0.00633337,0.00000000,0.87895346,2.25925917,0.01050291,0.10671938,0.03444885,0.30934956
0.50125063,3.15829348,0.00631850,0.00000000,0.88052970,2.26663913,0.01096847,0.10420086,0.03447560,0.31232999
0.50725363,3.16408199,0.00629169,0.00000000,0.88010091,2.26931624,0.01143713,0.10154086,0.03440244,0.31511471
0.51325663,3.16894879,0.00625615,0.00000000,0.87809954,2.26806625,0.01190657,0.09880691,0.03424412,0.31781910
0.51925963,3.17458823,0.00621542,0.00000000,0.87499620,2.26373534,0.01237403,0.09606727,0.03401795,0.32056498
0.52526263,3.18270506,0.00617320,0.00000000,0.87128357,2.25720571,0.01283635,0.09338872,0.03374305,0.32347546
0.53126563,3.19494893,0.00613324,0.00000000,0.86745950,2.24936049,0.01328997,0.09083458,0.03343969,0.32666965
0.53726863,3.21284932,0.00609912,0.00000000,0.86400992,2.24104947,0.01373097,0.08846269,0.03312845,0.33025741
0.54327164,3.23775370,0.00607417,0.00000000,0.86139219,2.23305722,0.01415511,0.08632379,0.03282947,0.33433445
0.54927464,3.27077115,0.00606132,0.00000000,0.86001960,2.22607496,0.01455793,0.08446011,0.03256168,0.33897787
0.55527764,3.31272413,0.00606295,0.00000000,0.86024755,2.22067720,0.01493483,0.08290432,0.03234208,0.34424237
0.56128064,3.36411007,0.00608081,0.00000000,0.86236214,2.21730428,0.01528119,0.08167892,0.03218516,0.35015730
0.56728364,3.42507479,0.00611597,0.00000000,0.86657129,2.21625115,0.01559249,0.08079593,0.03210239,0.35672464
0.57328664,3.49539861,0.00616871,0.00000000,0.87299900,2.21766287,0.01586443,0.08025706,0.03210189,0.36391799
0.57928964,3.57449625,0.00623859,0.00000000,0.88168277,2.22153670,0.01609308,0.08005428,0.03218818,0.37168265
0.58529265,3.66143026,0.00632439,0.00000000,0.89257417,2.22773048,0.01627497,0.08017068,0.03236216,0.37993679
0.59129565,3.75493794,0.00642417,0.00000000,0.90554264,2.23597658,0.01640724,0.08058168,0.03262118,0.38857359
0.59729865,3.85347051,0.00653538,0.00000000,0.92038213,2.24590072,0.01648773,0.08125651,0.03295929,0.39746441
0.60330165,3.95524320,0.00665491,0.00000000,0.93682024,2.25704445,0.01651504,0.08215976,0.03336758,0.40646271
0.60930465,4.05829413,0.00677923,0.00000000,0.95452949,2.26889011,0.01648862,0.08325320,0.03383467,0.41540869
0.61530765,4.16054973,0.00690451,0.00000000,0.97314007,2.28088709,0.01640877,0.08449746,0.03434721,0.42413445
0.62131066,4.25989397,0.00702677,0.00000000,0.99225360,2.29247801,0.01627667,0.08585372,0.03489050,0.43246936
0.62731366,4.35423852,0.00714203,0.00000000,1.01145716,2.30312365,0.01609438,0.08728529,0.03544904,0.44024554
0.63331666,4.44159096,0.00724644,0.00000000,1.03033711,2.31232553,0.01586475,0.08875895,0.03600718,0.44730319
0.63931966,4.52011818,0.00733642,0.00000000,1.04849200,2.31964513,0.01559138,0.09024599,0.03654965,0.45349555
0.64532266,4.58820247,0.00740880,0.00000000,1.06554428,2.32471909,0.01527854,0.09172308,0.03706203,0.45869328
0.65132566,4.64448795,0.00746090,0.00000000,1.08115008,2.32726986,0.01493104,0.09317267,0.03753121,0.46278807
0.65732866,4.68791571,0.00749063,0.00000000,1.09500717,2.32711153,0.01455411,0.09458319,0.03794567,0.46569545
0.66333167,4.71774637,0.00749653,0.00000000,1.10686049,2.32415096,0.01415326,0.09594878,0.03829570,0.46735653
0.66933467,4.73356960,0.00747782,0.00000000,1.11650560,2.31838437,0.01373418,0.09726890,0.03857356,0.46773880
0.67533767,4.73530067,0.00743439,0.00000000,1.12378984,2.30988998,0.01330253,0.09854752,0.03877345,0.46683585
0.68134067,4.72316482,0.00736677,0.00000000,1.12861156,2.29881740,0.01286385,0.09979220,0.03889150,0.46466619
0.68734367,4.69767075,0.00727611,0.00000000,1.13091759,2.28537456,0.01242339,0.10101302,0.03892556,0.46127114
0.69334667,4.65957526,0.00716406,0.00000000,1.13069952,2.26981322,0.01198603,0.10222141,0.03887509,0.45671207
0.69934967,4.60984109,0.00703277,0.00000000,1.12798898,2.25241403,0.01155614,0.10342903,0.03874086,0.45106707
0.70535268,4.54959073,0.00688471,0.00000000,1.12285252,2.23347201,0.01113747,0.10464667,0.03852479,0.44442730
0.71135568,4.48005868,0.00672260,0.00000000,1.11538646,2.21328352,0.01073315,0.10588332,0.03822963,0.43689317
0.71735868,4.40254476,0.00654934,0.00000000,1.10571217,2.19213526,0.01034557,0.10714546,0.03785883,0.42857063
0.72336168,4.31837086,0.00636787,0.00000000,1.09397195,2.17029602,0.00997642,0.10843652,0.03741631,0.41956772
0.72936468,4.22884305,0.00618110,0.00000000,1.08032588,2.14801160,0.00962668,0.10975666,0.03690638,0.40999155
0.73536768,4.13522068,0.00599181,0.00000000,1.06494974,2.12550273,0.00929660,0.11110279,0.03633365,0.39994577
0.74137069,4.03869336,0.00580264,0.00000000,1.04803396,2.10296633,0.00898583,0.11246894,0.03570300,0.38952877
0.74737369,3.94036630,0.00561601,0.00000000,1.02978352,2.08057941,0.00869346,0.11384676,0.03501967,0.37883245
0.75337669,3.84125378,0.00543408,0.00000000,1.01041864,2.05850529,0.00841809,0.11522633,0.03428927,0.36794172
0.75937969,3.74228002,0.00525878,0.00000000,0.99017594,2.03690144,0.00815795,0.11659710,0.03351796,0.35693454
0.76538269,3.64428635,0.00509178,0.00000000,0.96930977,2.01592808,0.00791103,0.11794896,0.03271251,0.34588252
0.77138569,3.54804301,0.00493453,0.00000000,0.94809325,1.99575678,0.00767518,0.11927330,0.03188044,0.33485185
0.77738869,3.45426386,0.00478827,0.00000000,0.92681878,1.97657814,0.00744820,0.12056404,0.03103015,0.32390449
0.78339170,3.36362206,0.00465407,0.00000000,0.90579750,1.95860774,0.00722798,0.12181859,0.03017092,0.31309951
0.78939470,3.27676491,0.00453285,0.00000000,0.88535753,1.94208978,0.00701260,0.12303862,0.02931299,0.30249425
0.79539770,3.19432603,0.00442545,0.00000000,0.86584076,1.92729771,0.00680039,0.12423050,0.02846748,0.29214539
0.80140070,3.11693358,0.00433259,0.00000000,0.84759793,1.91453165,0.00659001,0.12540561,0.02764626,0.28210969
0.80740370,3.04521333,0.00425492,0.00000000,0.83098217,1.90411236,0.00638048,0.12658018,0.02686182,0.27244436
0.81340670,2.97978606,0.00419305,0.00000000,0.81634104,1.89637198,0.00617124,0.12777490,0.02612694,0.26320695
0.81940970,2.92125905,0.00414749,0.00000000,0.80400722,1.89164174,0.00596211,0.12901411,0.02545443,0.25445491
0.82541271,2.87021202,0.00411868,0.00000000,0.79428832,1.89023735,0.00575330,0.13032478,0.02485674,0.24624463
0.83141571,2.82717830,0.00410692,0.00000000,0.78745616,1.89244257,0.00554538,0.13173512,0.02434559,0.23863024
0.83741871,2.79262238,0.00411239,0.00000000,0.78373608,1.89849220,0.00533923,0.13327308,0.02393150,0.23166211
0.84342171,2.76691538,0.00413503,0.00000000,0.78329682,1.90855514,0.00513594,0.13496463,0.02362344,0.22538527
0.84942471,2.75031008,0.00417457,0.00000000,0.78624151,1.92271883,0.00493682,0.13683210,0.02342842,0.21983778
0.85542771,2.74291754,0.00423045,0.00000000,0.79260050,1.94097597,0.00474324,0.13889253,0.02335119,0.21504927
0.86143072,2.74468689,0.00430177,0.00000000,0.80232634,1.96321456,0.00455662,0.14115618,0.02339394,0.21103976
0.86743372,2.75539037,0.00438729,0.00000000,0.81529153,1.98921216,0.00437833,0.14362532,0.02355618,0.20781888
0.87343672,2.77461475,0.00448541,0.00000000,0.83128930,2.01863491,0.00420966,0.14629338,0.02383465,0.20538550
0.87943972,2.80176067,0.00459413,0.00000000,0.85003767,2.05104189,0.00405174,0.14914450,0.02422339,0.20372798
0.88544272,2.83605041,0.00471111,0.00000000,0.87118681,2.08589488,0.00390553,0.15215363,0.02471386,0.20282500
0.89144572,2.87654443,0.00483370,0.00000000,0.89432962,2.12257352,0.00377178,0.15528704,0.02529530,0.20264684
0.89744872,2.92216659,0.00495897,0.00000000,0.91901518,2.16039528,0.00365106,0.15850343,0.02595503,0.20315736
0.90345173,2.97173705,0.00508379,0.00000000,0.94476471,2.19863969,0.00354375,0.16175554,0.02667900,0.20431621
0.90945473,3.02401183,0.00520492,0.00000000,0.97108933,2.23657569,0.00345007,0.16499210,0.02745226,0.20608147
0.91545773,3.07772721,0.00531912,0.00000000,0.99750897,2.27349097,0.00337013,0.16816025,0.02825961,0.20841241
0.92146073,3.13164694,0.00542322,0.00000000,1.02357147,2.30872183,0.00330397,0.17120810,0.02908618,0.21127222
0.92746373,3.18460992,0.00551428,0.00000000,1.04887111,2.34168209,0.00325163,0.17408744,0.02991803,0.21463052
0.93346673,3.23557602,0.00558964,0.00000000,1.07306550,2.37188958,0.00321319,0.17675644,0.03074270,0.21846551
0.93946973,3.28366748,0.00564707,0.00000000,1.09589012,2.39898859,0.00318885,0.17918211,0.03154969,0.22276565
0.94547274,3.32820377,0.00568482,0.00000000,1.11716952,2.42276721,0.00317896,0.18134247,0.03233084,0.22753048
0.95147574,3.36872783,0.00570171,0.00000000,1.13682473,2.44316826,0.00318406,0.18322826,0.03308065,0.23277084
0.95747874,3.40502224,0.00569717,0.00000000,1.15487632,2.46029325,0.00320493,0.18484407,0.03379633,0.23850812
0.96348174,3.43711425,0.00567127,0.00000000,1.17144269,2.47439887,0.00324257,0.18620881,0.03447789,0.24477269
0.96948474,3.46526929,0.00562471,0.00000000,1.18673394,2.48588607,0.00329822,0.18735551,0.03512797,0.25160149
0.97548774,3.48997316,0.00555881,0.00000000,1.20104110,2.49528214,0.00337334,0.18833035,0.03575156,0.25903493
0.98149075,3.51190378,0.00547545,0.00000000,1.21472150,2.50321660,0.00346952,0.18919106,0.03635569,0.26711319
0.98749375,3.53189383,0.00537699,0.00000000,1.22818086,2.51039213,0.00358851,0.19000463,0.03694890,0.27587213
0.99349675,3.55088636,0.00526623,0.00000000,1.24185290,2.51755193,0.00373206,0.19084461,0.03754072,0.28533903
0.99949975,3.56988554,0.00514622,0.00000000,1.25617755,2.52544528,0.00390189,0.19178784,0.03814113,0.29552846
1.00550275,3.58990532,0.00502025,0.00000000,1.27157887,2.53479300,0.00409960,0.19291113,0.03875998,0.30643837
1.01150575,3.61191847,0.00489165,0.00000000,1.28844374,2.54625470,0.00432656,0.19428777,0.03940640,0.31804689
1.01750875,3.63680872,0.00476371,0.00000000,1.30710240,2.56039930,0.00458383,0.19598407,0.04008835,0.33030981
1.02351176,3.66532839,0.00463960,0.00000000,1.32781189,2.57768059,0.00487208,0.19805634,0.04081218,0.34315908
1.02951476,3.69806347,0.00452221,0.00000000,1.35074303,2.59841859,0.00519153,0.20054808,0.04158229,0.35650237
1.03551776,3.73540772,0.00441413,0.00000000,1.37597172,2.62278779,0.00554187,0.20348785,0.04240094,0.37022383
1.04152076,3.77754672,0.00431754,0.00000000,1.40347479,2.65081251,0.00592224,0.20688772,0.04326812,0.38418595
1.04752376,3.82445228,0.00423419,0.00000000,1.43313049,2.68236925,0.00633120,0.21074235,0.04418155,0.39823261
1.05352676,3.87588690,0.00416537,0.00000000,1.46472351,2.71719554,0.00676676,0.21502891,0.04513680,0.41219301
1.05952976,3.93141743,0.00411189,0.00000000,1.49795401,2.75490446,0.00722635,0.21970760,0.04612749,0.42588645
1.06553277,3.99043666,0.00407410,0.00000000,1.53245008,2.79500354,0.00770691,0.22472285,0.04714552,0.43912757
1.07153577,4.05219099,0.00405193,0.00000000,1.56778275,2.83691669,0.00820493,0.23000516,0.04818139,0.45173200
1.07753877,4.11581237,0.00404488,0.00000000,1.60348259,2.88000761,0.00871650,0.23547327,0.04922455,0.46352191
1.08354177,4.18035213,0.00405213,0.00000000,1.63905705,2.92360307,0.00923742,0.24103686,0.05026371,0.47433133
1.08954477,4.24481496,0.00407257,0.00000000,1.67400733,2.96701482,0.00976328,0.24659930,0.05128717,0.48401096
1.09554777,4.30819085,0.00410483,0.00000000,1.70784408,3.00955879,0.01028951,0.25206062,0.05228311,0.49243215
1.10155078,4.36948362,0.00414740,0.00000000,1.74010106,3.05057066,0.01081149,0.25732034,0.05323982,0.49949005
1.10755378,4.42773481,0.00419861,0.00000000,1.77034625,3.08941742,0.01132465,0.26228026,0.05414591,0.50510561
