energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.12906453,8.03486930,0.24563558,0.99955587,3.14445831,2.20200472,0.20111433,1.02716865,0.41766300,3.16288841
-0.12306153,7.94260939,0.24796309,1.00124645,3.14570461,2.18706126,0.19785351,1.02852984,0.41932908,3.08556815
-0.11705853,7.84474685,0.24944148,1.00185546,3.14515275,2.16843984,0.19470461,1.02886072,0.41980522,3.00920709
-0.11105553,7.74363268,0.25011810,1.00148912,3.14307081,2.14665051,0.19173734,1.02829421,0.41918159,2.93526054
-0.10505253,7.64138476,0.25005111,1.00025663,3.13960497,2.12220771,0.18901114,1.02693946,0.41755788,2.86497042
-0.09904952,7.53982935,0.24930636,0.99826757,3.13477298,2.09561462,0.18657393,1.02487558,0.41503837,2.79933583
-0.09304652,7.44045649,0.24795412,0.99562907,3.12846364,2.06734823,0.18446131,1.02214719,0.41172720,2.73909470
-0.08704352,7.34439041,0.24606584,0.99244310,3.12044215,2.03784583,0.18269607,1.01876199,0.40772396,2.68471657
-0.08104052,7.25237539,0.24371095,0.98880366,3.11036138,2.00749330,0.18128815,1.01469065,0.40311991,2.63640635
-0.07503752,7.16477687,0.24095408,0.98479427,3.09777862,1.97661557,0.18023492,1.00986880,0.39799496,2.59411803
-0.06903452,7.08159726,0.23785273,0.98048561,3.08217744,1.94546980,0.17952175,1.00420126,0.39241567,2.55757732
-0.06303152,7.00250538,0.23445552,0.97593368,3.06299383,1.91424143,0.17912283,0.99756805,0.38643422,2.52631176
-0.05702851,6.92687800,0.23080116,0.97117852,3.03964587,1.88304337,0.17900229,0.98983213,0.38008848,2.49968668
-0.05102551,6.85385168,0.22691807,0.96624357,3.01156578,1.85191839,0.17911538,0.98084828,0.37340318,2.47694543
-0.04502251,6.78238286,0.22282485,0.96113591,2.97823327,1.82084465,0.17940990,0.97047277,0.36639197,2.45725209
-0.03901951,6.71131389,0.21853132,0.95584732,2.93920885,1.78974421,0.17982765,0.95857331,0.35906031,2.43973506
-0.03301651,6.63944269,0.21404027,0.95035628,2.89416581,1.75849409,0.18030604,0.94503891,0.35140902,2.42353011
-0.02701351,6.56559350,0.20934960,0.94463078,2.84291947,1.72693950,0.18077968,0.92978894,0.34343818,2.40782149
-0.02101051,6.48868645,0.20445490,0.93863197,2.78545246,1.69490857,0.18118204,0.91278131,0.33515116,2.39188002
-0.01500750,6.40780353,0.19935208,0.93231843,2.72193482,1.66222795,0.18144711,0.89401902,0.32655854,2.37509709
-0.00900450,6.32224869,0.19404010,0.92565090,2.65273784,1.62873850,0.18151102,0.87355518,0.31768171,2.35701398
-0.00300150,6.23160025,0.18852341,0.91859726,2.57844102,1.59431036,0.18131365,0.85149606,0.30855581,2.33734577
0.00300150,6.13575357,0.18281412,0.91113748,2.49983126,1.55885652,0.18080015,0.82800208,0.29923191,2.31599941
0.00900450,6.03495258,0.17693361,0.90326826,2.41789435,1.52234439,0.17992238,0.80328690,0.28977826,2.29308567
0.01500750,5.92980878,0.17091357,0.89500714,2.33379854,1.48480454,0.17864020,0.77761448,0.28028053,2.26892471
0.02101051,5.82130687,0.16479638,0.88639564,2.24887063,1.44633632,0.17692264,0.75129441,0.27084096,2.24404513
0.02701351,5.71079633,0.15863470,0.87750145,2.16456517,1.40710988,0.17474879,0.72467562,0.26157649,2.21917633
0.03301651,5.59996868,0.15249049,0.86841916,2.08242760,1.36736444,0.17210852,0.69813874,0.25261589,2.19523440
0.03901951,5.49082071,0.14643329,0.85926968,2.00405251,1.32740294,0.16900293,0.67208746,0.24409607,2.17330131
0.04502251,5.38560413,0.14053797,0.85019794,1.93103829,1.28758300,0.16544445,0.64693908,0.23615771,2.15459785
0.05102551,5.28676280,0.13488205,0.84136914,1.86493955,1.24830487,0.16145665,0.62311457,0.22894035,2.14045050
0.05702851,5.19685889,0.12954273,0.83296349,1.80721892,1.20999656,0.15707375,0.60102851,0.22257731,2.13225269
0.06303152,5.11849008,0.12459376,0.82516949,1.75919975,1.17309706,0.15233976,0.58107905,0.21719051,2.13142120
0.06903452,5.05419995,0.12010234,0.81817623,1.72202133,1.13803826,0.14730729,0.56363815,0.21288548,2.13934853
0.07503752,5.00638457,0.11612620,0.81216477,1.69659798,1.10522645,0.14203616,0.54904247,0.20974691,2.15735238
0.08104052,4.97719821,0.11271097,0.80729908,1.68358371,1.07502425,0.13659166,0.53758490,0.20783467,2.18662367
0.08704352,4.96846166,0.10988806,0.80371699,1.68334351,1.04773388,0.13104273,0.52950703,0.20718084,2.22817460
0.09304652,4.98157666,0.10767304,0.80152154,1.69593243,1.02358244,0.12545992,0.52499276,0.20778752,2.28278868
0.09904952,5.01745008,0.10606464,0.80077318,1.72108353,1.00271015,0.11991338,0.52416304,0.20962582,2.35097457
0.10505253,5.07643121,0.10504446,0.80148336,1.75820523,0.98516193,0.11447086,0.52707214,0.21263592,2.43292592
0.11105553,5.15826556,0.10457733,0.80360979,1.80638855,0.97088294,0.10919579,0.53370530,0.21672834,2.52848908
0.11705853,5.26206775,0.10461234,0.80705382,1.86442445,0.95971824,0.10414559,0.54397805,0.22178619,2.63714063
0.12306153,5.38631589,0.10508446,0.81166016,1.93083093,0.95141675,0.09937024,0.55773721,0.22766858,2.75797658
0.12906453,5.52886865,0.10591676,0.81721906,2.00388963,0.94563936,0.09491113,0.57476374,0.23421481,2.88971432
0.13506753,5.68700591,0.10702296,0.82347106,2.08169090,0.94197089,0.09080033,0.59477719,0.24124941,3.03070839
0.14107054,5.85749237,0.10831045,0.83011416,2.16218622,0.93993544,0.08706021,0.61744211,0.24858763,3.17898049
0.14707354,6.03666282,0.10968338,0.83681328,2.24324654,0.93901441,0.08370347,0.64237588,0.25604132,3.33226324
0.15307654,6.22052668,0.11104591,0.84321161,2.32272473,0.93866663,0.08073362,0.66915821,0.26342487,3.48805710
0.15907954,6.40488847,0.11230541,0.84894345,2.39852017,0.93834950,0.07814576,0.69734176,0.27056106,3.64369862
0.16508254,6.58547994,0.11337543,0.85364810,2.46864322,0.93754035,0.07592774,0.72646382,0.27728646,3.79643800
0.17108554,6.75809899,0.11417839,0.85698416,2.53127756,0.93575720,0.07406156,0.75605849,0.28345635,3.94352324
0.17708854,6.91875005,0.11464796,0.85864364,2.58483791,0.93257792,0.07252498,0.78566914,0.28894880,4.08228751
0.18309155,7.06378027,0.11473089,0.85836540,2.62802114,0.92765702,0.07129322,0.81486057,0.29366784,4.21023645
0.18909455,7.19000602,0.11438836,0.85594724,2.65984889,0.92073958,0.07034077,0.84323047,0.29754562,4.32513174
0.19509755,7.29482439,0.11359678,0.85125626,2.67970000,0.91167158,0.06964300,0.87041973,0.30054346,4.42506719
0.20110055,7.37630508,0.11234802,0.84423698,2.68733154,0.90040646,0.06917777,0.89612121,0.30265180,4.50853432
0.20710355,7.43325888,0.11064910,0.83491698,2.68288767,0.88700765,0.06892678,0.92008656,0.30388911,4.57447418
0.21310655,7.46527990,0.10852141,0.82340991,2.66689606,0.87164720,0.06887661,0.94213090,0.30429970,4.62231339
0.21910955,7.47276002,0.10599942,0.80991566,2.64025195,0.85460060,0.06901955,0.96213509,0.30395081,4.65198261
0.22511256,7.45687510,0.10312911,0.79471788,2.60419067,0.83623816,0.06935398,0.98004563,0.30292891,4.66391668
0.23111556,7.41954402,0.09996602,0.77817898,2.56024973,0.81701355,0.06988453,0.99587219,0.30133550,4.65903658
0.23711856,7.36336252,0.09657321,0.76073275,2.51022190,0.79744991,0.07062179,1.00968295,0.29928255,4.63871408
0.24312156,7.29151521,0.09301908,0.74287509,2.45610128,0.77812424,0.07158186,1.02159800,0.29688792,4.60472081
0.24912456,7.20766973,0.08937527,0.72515308,2.40002427,0.75965077,0.07278551,1.03178130,0.29427080,4.55916424
0.25512756,7.11585785,0.08571458,0.70815287,2.34420766,0.74266391,0.07425731,1.04043143,0.29154740,4.50441348
0.26113057,7.02034861,0.08210918,0.69248679,2.29088603,0.72780136,0.07602446,1.04777183,0.28882717,4.44301837
0.26713357,6.92551880,0.07862903,0.67878002,2.24225039,0.71568804,0.07811573,1.05404090,0.28620950,4.37762537
0.27313657,6.83572578,0.07534062,0.66765722,2.20039014,0.70692118,0.08056031,1.05948241,0.28378118,4.31089380
0.27913957,6.75518722,0.07230611,0.65972944,2.16723983,0.70205693,0.08338675,1.06433685,0.28161453,4.24541593
0.28514257,6.68787194,0.06958271,0.65558147,2.14453218,0.70159879,0.08662207,1.06883384,0.27976631,4.18364369
0.29114557,6.63740474,0.06722256,0.65575994,2.13375836,0.70598795,0.09029099,1.07318604,0.27827738,4.12782483
0.29714857,6.60698780,0.06527282,0.66076232,2.13613622,0.71559562,0.09441529,1.07758465,0.27717311,4.07995008
0.30315158,6.59933973,0.06377607,0.67102675,2.15258695,0.73071723,0.09901349,1.08219662,0.27646427,4.04171285
0.30915458,6.61665271,0.06277089,0.68692294,2.18372016,0.75156844,0.10410056,1.08716338,0.27614861,4.01448171
0.31515758,6.66056726,0.06229266,0.70874415,2.22982736,0.77828283,0.10968781,1.09260115,0.27621274,3.99928581
0.32116058,6.73216334,0.06237428,0.73670015,2.29088343,0.81091101,0.11578293,1.09860224,0.27663427,3.99681231
0.32716358,6.83196595,0.06304702,0.77091134,2.36655551,0.84942094,0.12238997,1.10523741,0.27738416,4.00741469
0.33316658,6.95996304,0.06434109,0.81140395,2.45621886,0.89369943,0.12950941,1.11255858,0.27842899,4.03113029
0.33916958,7.11563321,0.06628618,0.85810648,2.55897865,0.94355442,0.13713810,1.12060168,0.27973318,4.06770537
0.34517259,7.29798092,0.06891167,0.91084738,2.67369720,0.99871813,0.14526913,1.12938934,0.28126099,4.11662549
0.35117559,7.50557666,0.07224656,0.96935411,2.79902561,1.05885088,0.15389150,1.13893295,0.28297814,4.17714958
0.35717859,7.73660038,0.07631914,1.03325375,2.93343910,1.12354551,0.16298971,1.14923389,0.28485317,4.24834564
0.36318159,7.98888634,0.08115625,1.10207526,3.07527497,1.19233253,0.17254312,1.16028394,0.28685833,4.32912675
0.36918459,8.25996853,0.08678236,1.17525350,3.22277257,1.26468586,0.18252520,1.17206463,0.28897013,4.41828595
0.37518759,8.54712579,0.09321830,1.25213530,3.37411413,1.34002932,0.19290266,1.18454565,0.29116943,4.51452932
0.38119060,8.84742671,0.10047982,1.33198752,3.52746582,1.41774386,0.20363458,1.19768264,0.29344128,4.61650644
0.38719360,9.15777423,0.10857605,1.41400723,3.68101790,1.49717560,0.21467150,1.21141441,0.29577438,4.72283825
0.39319660,9.47495075,0.11750790,1.49733407,3.83302332,1.57764473,0.22595472,1.22566009,0.29816047,4.83214223
0.39919960,9.79566405,0.12726656,1.58106458,3.98183383,1.65845515,0.23741577,1.24031657,0.30059346,4.94305514
0.40520260,10.11659477,0.13783208,1.66426850,4.12593275,1.73890493,0.24897615,1.25525655,0.30306866,5.05425372
0.41120560,10.43444580,0.14917230,1.74600660,4.26396380,1.81829738,0.26054750,1.27032772,0.30558199,5.16447379
0.41720860,10.74599369,0.16124205,1.82534981,4.39475518,1.89595254,0.27203216,1.28535317,0.30812934,5.27252789
0.42321161,11.04814181,0.17398268,1.90139907,4.51733847,1.97121892,0.28332424,1.30013348,0.31070612,5.37732192
0.42921461,11.33797441,0.18732215,1.97330548,4.63096178,2.04348506,0.29431113,1.31445049,0.31330699,5.47787062
0.43521761,11.61281034,0.20117540,2.04028995,4.73509696,2.11219070,0.30487551,1.32807262,0.31592590,5.57331169
0.44122061,11.87025481,0.21544530,2.10166181,4.82944058,2.17683706,0.31489774,1.34076182,0.31855624,5.66291825
0.44722361,12.10824682,0.23002383,2.15683563,4.91390882,2.23699583,0.32425858,1.35228159,0.32119124,5.74610897
0.45322661,12.32510022,0.24479375,2.20534552,4.98862627,2.29231654,0.33284216,1.36240582,0.32382447,5.82245522
0.45922961,12.51953584,0.25963038,2.24685636,5.05390907,2.34253187,0.34053896,1.37092790,0.32645038,5.89168436
0.46523262,12.69070239,0.27440372,2.28117133,5.11024293,2.38746057,0.34724886,1.37766949,0.32906486,5.95367868
0.47123562,12.83818435,0.28898045,2.30823539,5.15825647,2.42700789,0.35288392,1.38248839,0.33166565,6.00846919
0.47723862,12.96199541,0.30322614,2.32813430,5.19869096,2.46116315,0.35737085,1.38528503,0.33425258,6.05622412
0.48324162,13.06255671,0.31700723,2.34108924,5.23236716,2.48999476,0.36065307,1.38600698,0.33682764,6.09723197
0.48924462,13.14066024,0.33019289,2.34744695,5.26015039,2.51364256,0.36269220,1.38465127,0.33939466,6.13187962
0.49524762,13.19741829,0.34265681,2.34766590,5.28291503,2.53230782,0.36346898,1.38126412,0.34195884,6.16062607
0.50125063,13.23420108,0.35427862,2.34229870,5.30150942,2.54624141,0.36298353,1.37593823,0.34452589,6.18397308
0.50725363,13.25256527,0.36494526,2.33197160,5.31672255,2.55573042,0.36125499,1.36880761,0.34710102,6.20243411
0.51325663,13.25417684,0.37455208,2.31736188,5.32925361,2.56108407,0.35832054,1.36004024,0.34968768,6.21650317
0.51925963,13.24073239,0.38300388,2.29917391,5.33968545,2.56261940,0.35423388,1.34982913,0.35228630,6.22662557
0.52526263,13.21388293,0.39021583,2.27811501,5.34846303,2.56064745,0.34906330,1.33838218,0.35489294,6.23317222
0.53126563,13.17516445,0.39611436,2.25487204,5.35587756,2.55546069,0.34288935,1.32591160,0.35749816,6.23641937
0.53726863,13.12593895,0.40063814,2.23008966,5.36205701,2.54732215,0.33580236,1.31262354,0.36008610,6.23653502
0.54327164,13.06734930,0.40373908,2.20435124,5.36696339,2.53645695,0.32789980,1.29870854,0.36263379,6.23357327
0.54927464,13.00029024,0.40538337,2.17816307,5.37039681,2.52304642,0.31928371,1.28433351,0.36511102,6.22747695
0.55527764,12.92539708,0.40555273,2.15194249,5.37200633,2.50722528,0.31005818,1.26963569,0.36748060,6.21808872
0.56128064,12.84305224,0.40424556,2.12601036,5.37130700,2.48908175,0.30032714,1.25471899,0.36969909,6.20517003
0.56728364,12.75340908,0.40147821,2.10058801,5.36770254,2.46866061,0.29019236,1.23965288,0.37171810,6.18842683
0.57328664,12.65643088,0.39728605,2.07579863,5.36051258,2.44596901,0.27975175,1.22447389,0.37348601,6.16754048
0.57928964,12.55194236,0.39172440,2.05167293,5.34900351,2.42098444,0.26909811,1.20918962,0.37495003,6.14220186
0.58529265,12.43968998,0.38486912,2.02815846,5.33242141,2.39366457,0.25831809,1.19378482,0.37605862,6.11214656
0.59129565,12.31940706,0.37681680,2.00513221,5.31002595,2.36395819,0.24749161,1.17822918,0.37676398,6.07718860
0.59729865,12.19087915,0.36768433,1.98241550,5.28112355,2.33181659,0.23669148,1.16248628,0.37702463,6.03725061
0.60330165,12.05400543,0.35760793,1.95979065,5.24509875,2.29720483,0.22598332,1.14652291,0.37680780,5.99238818
0.60930465,11.90885207,0.34674136,1.93701824,5.20144228,2.26011213,0.21542566,1.13031828,0.37609149,5.94280668
0.61530765,11.75569413,0.33525345,1.91385437,5.14977486,2.22056087,0.20507026,1.11387232,0.37486624,5.88886932
0.62131066,11.59504325,0.32332492,1.89006700,5.08986583,2.17861362,0.19496246,1.09721249,0.37313618,5.83109550
0.62731366,11.42765952,0.31114444,1.86545061,5.02164606,2.13437805,0.18514160,1.08039876,0.37091960,5.77014957
0.63331666,11.25454684,0.29890419,1.83983876,4.94521480,2.08800928,0.17564157,1.06352616,0.36824880,5.70682018
0.63931966,11.07693218,0.28679491,1.81311383,4.86084043,2.03970974,0.16649121,1.04672496,0.36516921,5.64199165
0.64532266,10.89623045,0.27500073,1.78521392,4.76895559,1.98972666,0.15771481,1.03015826,0.36173800,5.57660867
0.65132566,10.71399708,0.26369393,1.75613662,4.67014713,1.93834726,0.14933253,1.01401717,0.35802199,5.51163662
0.65732866,10.53187200,0.25302990,1.72593970,4.56514180,1.88589225,0.14136072,0.99851404,0.35409521,5.44801992
0.66333167,10.35151843,0.24314240,1.69473909,4.45478877,1.83270787,0.13381237,0.98387396,0.35003620,5.38664077
0.66933467,10.17456095,0.23413958,1.66270429,4.34004010,1.77915711,0.12669735,0.97032518,0.34592509,5.32828119
0.67533767,10.00252692,0.22610076,1.63005174,4.22193041,1.72561067,0.12002273,0.95808913,0.34184085,5.27359056
0.68134067,9.83679514,0.21907414,1.59703682,4.10155704,1.67243823,0.11379309,0.94737062,0.33785877,5.22306088
0.68734367,9.67855551,0.21307582,1.56394482,3.98006183,1.62000046,0.10801083,0.93834881,0.33404839,5.17701150
0.69334667,9.52878215,0.20808985,1.53108174,3.85861539,1.56864240,0.10267644,0.93116971,0.33047193,5.13558436
0.69934967,9.38822217,0.20406965,1.49876531,3.73840474,1.51868838,0.09778889,0.92594046,0.32718354,5.09875018
0.70535268,9.25740060,0.20094056,1.46731683,3.62062475,1.47043893,0.09334594,0.92272602,0.32422918,5.06632557
0.71135568,9.13664141,0.19860356,1.43705424,3.50647342,1.42416957,0.08934458,0.92154817,0.32164735,5.03799982
0.71735868,9.02610316,0.19693990,1.40828679,3.39715095,1.38013165,0.08578136,0.92238724,0.31947054,5.01337015
0.72336168,8.92582671,0.19581655,1.38131136,3.29386196,1.33855490,0.08265283,0.92518603,0.31772729,4.99198290
0.72936468,8.83579176,0.19509216,1.35641064,3.19782005,1.29965149,0.07995590,0.92985605,0.31644474,4.97337838
0.73536768,8.75597810,0.19462329,1.33385290,3.11025362,1.26362116,0.07768817,0.93628533,0.31565154,4.95713627
0.74137069,8.68642698,0.19427068,1.31389323,3.03241154,1.23065692,0.07584825,0.94434749,0.31538083,4.94291861
0.74737369,8.62729806,0.19390514,1.29677578,2.96556723,1.20095064,0.07443590,0.95391123,0.31567298,4.93050749
0.75337669,8.57891712,0.19341300,1.28273664,2.91101979,1.17469817,0.07345215,0.96484983,0.31657810,4.91983471
0.75937969,8.54181057,0.19270070,1.27200672,2.87009043,1.15210318,0.07289924,0.97704980,0.31815775,4.91100116
0.76538269,8.51672323,0.19169840,1.26481403,2.84411318,1.13337929,0.07278042,0.99041806,0.32048592,4.90428436
0.77138569,8.50461674,0.19036245,1.26138500,2.83441868,1.11875011,0.07309959,1.00488728,0.32364891,4.90013308
0.77738869,8.50664731,0.18867662,1.26194398,2.84231030,1.10844672,0.07386081,1.02041874,0.32774412,4.89914896
0.78339170,8.52412251,0.18665198,1.26671080,2.86903242,1.10270247,0.07506758,1.03700260,0.33287761,4.90205573
0.78939470,8.55843825,0.18432563,1.27589590,2.91573088,1.10174507,0.07672206,1.05465533,0.33916046,4.90965742
0.79539770,8.61099827,0.18175810,1.28969286,2.98340644,1.10578615,0.07882413,1.07341451,0.34670402,4.92278761
0.80140070,8.68311961,0.17902979,1.30826855,3.07286233,1.11500854,0.08137035,1.09333109,0.35561419,4.94225248
0.80740370,8.77592864,0.17623647,1.33175088,3.18464774,1.12955176,0.08435294,1.11445964,0.36598499,4.96877057
0.81340670,8.89025285,0.17348416,1.36021481,3.31899949,1.14949644,0.08775871,1.13684709,0.37789163,5.00291283
0.81940970,9.02651422,0.17088353,1.39366710,3.47578442,1.17484840,0.09156808,1.16052062,0.39138355,5.04504606
0.82541271,9.18463016,0.16854421,1.43203067,3.65444554,1.20552316,0.09575425,1.18547550,0.40647761,5.09528316
0.83141571,9.36392794,0.16656906,1.47512957,3.85395517,1.24133203,0.10028249,1.21166366,0.42315203,5.15344316
0.83741871,9.56307805,0.16504892,1.52267542,4.07277807,1.28197045,0.10510972,1.23898375,0.44134131,5.21902324
0.84342171,9.78005122,0.16405782,1.57425660,4.30884780,1.32700962,0.11018433,1.26727345,0.46093257,5.29118484
0.84942471,10.01210305,0.16364901,1.62933105,4.55955900,1.37589224,0.11544636,1.29630466,0.48176358,5.36875481
0.85542771,10.25578856,0.16385189,1.68722369,4.82177794,1.42793288,0.12082799,1.32578208,0.50362280,5.45024210
0.86143072,10.50700813,0.16466999,1.74712916,5.09187282,1.48232355,0.12625439,1.35534544,0.52625152,5.53386950
0.86743372,10.76108439,0.16608008,1.80812044,5.36576480,1.53814471,0.13164495,1.38457556,0.54934814,5.61761930
0.87343672,11.01286823,0.16803244,1.86916357,5.63899958,1.59438159,0.13691484,1.41300411,0.57257471,5.69929117
0.87943972,11.25687070,0.17045219,1.92913828,5.90683832,1.64994565,0.14197680,1.44012672,0.59556531,5.77656962
0.88544272,11.48741613,0.17324177,1.98686425,6.16436591,1.70370055,0.14674325,1.46541900,0.61793619,5.84709837
0.89144572,11.69881053,0.17628432,2.04113199,6.40661331,1.75449176,0.15112853,1.48835456,0.63929722,5.90855831
0.89744872,11.88551845,0.17944783,2.09073741,6.62868988,1.80117877,0.15505117,1.50842444,0.65926413,5.95874570
0.90345173,12.04234097,0.18258998,2.13451859,6.82592099,1.84266864,0.15843629,1.52515671,0.67747107,5.99564717
0.90945473,12.16458695,0.18556333,2.17139314,6.99398538,1.87794950,0.16121772,1.53813537,0.69358288,6.01750838
0.91545773,12.24823008,0.18822084,2.20039451,7.12904675,1.90612247,0.16334003,1.54701747,0.70730639,6.02289326
0.92146073,12.29004453,0.19042121,2.22070549,7.22787380,1.92643069,0.16476028,1.55154756,0.71840042,6.01073138
0.92746373,12.28771305,0.19203421,2.23168721,7.28794363,1.93828399,0.16544927,1.55156863,0.72668374,5.98035146
0.93346673,12.23990250,0.19294538,2.23290219,7.30752340,1.94127811,0.16539252,1.54702884,0.73204067,5.93149976
0.93946973,12.14630347,0.19306029,2.22413037,7.28572685,1.93520761,0.16459060,1.53798384,0.73442413,5.86434259
0.94547274,12.00763212,0.19230799,2.20537703,7.22254268,1.92007168,0.16305907,1.52459426,0.73385584,5.77945320
0.95147574,11.82559450,0.19064359,2.17687254,7.11883353,1.89607281,0.16082783,1.50711878,0.73042382,5.67778381
0.95747874,11.60281533,0.18804988,2.13906361,6.97630565,1.86360822,0.15794000,1.48590292,0.72427724,5.56062434
0.96348174,11.34273490,0.18453808,2.09259681,6.79745038,1.82325468,0.15445039,1.46136437,0.71561901,5.42954996
0.96948474,11.04947961,0.18014746,2.03829503,6.58546059,1.77574734,0.15042356,1.43397563,0.70469650,5.28636015
0.97548774,10.72771243,0.17494419,1.97712825,6.34412559,1.72195378,0.14593160,1.40424489,0.69179098,5.13301214
0.98149075,10.38247102,0.16901923,1.91018005,6.07770968,1.66284452,0.14105179,1.37269640,0.67720625,4.97155208
0.98749375,10.01900118,0.16248557,1.83861165,5.79081964,1.59946142,0.13586410,1.33985122,0.66125729,4.80404707
0.99349675,9.64259347,0.15547480,1.76362513,5.48826717,1.53288539,0.13044883,1.30620968,0.64425931,4.63252120
0.99949975,9.25843056,0.14813332,1.68642770,5.17493201,1.46420505,0.12488433,1.27223613,0.62651791,4.45889825
1.00550275,8.87145147,0.14061811,1.60819840,4.85563139,1.39448737,0.11924502,1.23834710,0.60832079,4.28495364
1.01150575,8.48623811,0.13309247,1.53005883,4.53500070,1.32475169,0.11359969,1.20490308,0.58993127,4.11227701
1.01750875,8.10692771,0.12572168,1.45304871,4.21738945,1.25594774,0.10801025,1.17220442,0.57158393,3.94224691
1.02351176,7.73715304,0.11866880,1.37810712,3.90677559,1.18893844,0.10253083,1.14049116,0.55348234,3.77601766
1.02951476,7.38001076,0.11209061,1.30605959,3.60670016,1.12448762,0.09720738,1.10994662,0.53579887,3.61451823
1.03551776,7.03805643,0.10613396,1.23761113,3.32022300,1.06325263,0.09207764,1.08070418,0.51867632,3.45846216
1.04152076,6.71332322,0.10093237,1.17334461,3.04989920,1.00578159,0.08717152,1.05285658,0.50223099,3.30836676
1.04752376,6.40736033,0.09660311,1.11372403,2.79777494,0.95251462,0.08251177,1.02646682,0.48655692,3.16457986
1.05352676,6.12128617,0.09324460,1.05910156,2.56540075,0.90378846,0.07811493,1.00157973,0.47173066,3.02731145
1.05952976,5.85585074,0.09093436,1.00972747,2.35385910,0.85984354,0.07399239,0.97823334,0.45781626,2.89666794
1.06553277,5.61150195,0.08972734,0.96576186,2.16380354,0.82083272,0.07015162,0.95646905,0.44486987,2.77268643
1.07153577,5.38845054,0.08965466,0.92728712,1.99550581,0.78683081,0.06659728,0.93633987,0.43294372,2.65536667
1.07753877,5.18672933,0.09072283,0.89432015,1.84890773,0.75784413,0.06333228,0.91791618,0.42208908,2.54469877
1.08354177,5.00624294,0.09291342,0.86682371,1.72367489,0.73381959,0.06035872,0.90128858,0.41235793,2.44068502
1.08954477,4.84680590,0.09618317,0.84471620,1.61924947,0.71465262,0.05767855,0.88656764,0.40380349,2.34335477
1.09554777,4.70816752,0.10046456,0.82787960,1.53489992,0.70019407,0.05529399,0.87388071,0.39647929,2.25277187
1.10155078,4.59002385,0.10566690,0.81616543,1.46976605,0.69025556,0.05320774,0.86336601,0.39043723,2.16903466
1.10755378,4.49201751,0.11167790,0.80939884,1.42289841,0.68461373,0.05142286,0.85516451,0.38572463,2.09226912
1.11355678,4.41372748,0.11836577,0.80738102,1.39329129,0.68301341,0.04994247,0.84941025,0.38238071,2.02261617
1.11955978,4.35465152,0.12558180,0.80989044,1.37990952,0.68517015,0.04876917,0.84621985,0.38043277,1.96021450
1.12556278,4.31418441,0.13316351,0.81668315,1.38170912,0.69077235,0.04790445,0.84568193,0.37989238,1.90518052
1.13156578,4.29159508,0.14093822,0.82749290,1.39765253,0.69948351,0.04734785,0.84784725,0.38075208,1.85758712
1.13756878,4.28600597,0.14872698,0.84203120,1.42671907,0.71094490,0.04709625,0.85272027,0.38298269,1.81744306
1.14357179,4.29637714,0.15634895,0.85998802,1.46791143,0.72477887,0.04714308,0.86025268,0.38653174,1.78467453
1.14957479,4.32149760,0.16362584,0.88103308,1.52025913,0.74059308,0.04747772,0.87033942,0.39132285,1.75911013
1.15557779,4.35998501,0.17038649,0.90481810,1.58281938,0.75798561,0.04808505,0.88281729,0.39725653,1.74047061
1.16158079,4.41029471,0.17647142,0.93097995,1.65467621,0.77655094,0.04894518,0.89746651,0.40421206,1.72836378
1.16758379,4.47073785,0.18173705,0.95914449,1.73493809,0.79588669,0.05003343,0.91401482,0.41205059,1.72228514
1.17358679,4.53950775,0.18605956,0.98893114,1.82273443,0.81560071,0.05132054,0.93214416,0.42061916,1.72162411
1.17958979,4.61471312,0.18933824,1.01995763,1.91721121,0.83531829,0.05277320,0.95149923,0.42975542,1.72567544
1.18559280,4.69441621,0.19149806,1.05184474,2.01752564,0.85468910,0.05435471,0.97169773,0.43929282,1.73365514
1.19159580,4.77667352,0.19249149,1.08422079,2.12284014,0.87339337,0.05602589,0.99234146,0.44906589,1.74472006
1.19759880,4.85957685,0.19229942,1.11672542,2.23231560,0.89114710,0.05774619,1.01302775,0.45891533,1.75798981
1.20360180,4.94129245,0.19093115,1.14901248,2.34510406,0.90770588,0.05947484,1.03336066,0.46869255,1.77257017
1.20960480,5.02009607,0.18842348,1.18075208,2.46034116,0.92286711,0.06117203,1.05296131,0.47826349,1.78757649
1.21560780,5.09440241,0.18483889,1.21163142,2.57713866,0.93647059,0.06280018,1.07147696,0.48751138,1.80215616
1.22161081,5.16278784,0.18026296,1.24135478,2.69457749,0.94839733,0.06432503,1.08858834,0.49633842,1.81550912
1.22761381,5.22400553,0.17480112,1.26964271,2.81170208,0.95856680,0.06571665,1.10401510,0.50466619,1.82690557
1.23361681,5.27699325,0.16857492,1.29623063,2.92751653,0.96693279,0.06695025,1.11751921,0.51243492,1.83570031
1.23961981,5.32087398,0.16171788,1.32086727,3.04098349,0.97347815,0.06800681,1.12890631,0.51960158,1.84134334
1.24562281,5.35495052,0.15437131,1.34331322,3.15102637,0.97820890,0.06887347,1.13802516,0.52613711,1.84338670
1.25162581,5.37869512,0.14668000,1.36334003,3.25653557,0.98114790,0.06954362,1.14476547,0.53202283,1.84148739
