energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.39469735,3.12847218,2.47277114,0.07689250,3.88309094,0.01455770,0.09855305,0.39250891,0.46213116,0.00000000
3.40070035,3.21832951,2.55220421,0.08066258,3.96868228,0.01522277,0.10279491,0.40612676,0.48630289,0.00000000
3.40670335,3.30195126,2.62415993,0.08441656,4.05069593,0.01586576,0.10664378,0.41911599,0.51010223,0.00000000
3.41270635,3.37841435,2.68759368,0.08811469,4.12836636,0.01647835,0.11004782,0.43134388,0.53325097,0.00000000
3.41870935,3.44675270,2.74151124,0.09171266,4.20071710,0.01705192,0.11296151,0.44267098,0.55545245,0.00000000
3.42471236,3.50597485,2.78499473,0.09516224,4.26657899,0.01757769,0.11534659,0.45295283,0.57639686,0.00000000
3.43071536,3.55508664,2.81722863,0.09841229,4.32462159,0.01804696,0.11717281,0.46204234,0.59576767,0.00000000
3.43671836,3.59311817,2.83752491,0.10140985,4.37339630,0.01845135,0.11841852,0.46979278,0.61324897,0.00000000
3.44272136,3.61915409,2.84534610,0.10410155,4.41138918,0.01878301,0.11907090,0.47606133,0.62853360,0.00000000
3.44872436,3.63236576,2.84032531,0.10643507,4.43708089,0.01903491,0.11912604,0.48071299,0.64133158,0.00000000
3.45472736,3.63204389,2.82228213,0.10836072,4.44901072,0.01920104,0.11858875,0.48362489,0.65137868,0.00000000
3.46073037,3.61763005,2.79123384,0.10983310,4.44584150,0.01927661,0.11747217,0.48469053,0.65844476,0.00000000
3.46673337,3.58874548,2.74740108,0.11081256,4.42642207,0.01925826,0.11579721,0.48382403,0.66234141,0.00000000
3.47273637,3.54521571,2.69120788,0.11126674,4.38984416,0.01914416,0.11359189,0.48096410,0.66292868,0.00000000
3.47873937,3.48708973,2.62327584,0.11117178,4.33549094,0.01893412,0.11089050,0.47607741,0.66012058,0.00000000
3.48474237,3.41465257,2.54441257,0.11051332,4.26307481,0.01862964,0.10773271,0.46916142,0.65388901,0.00000000
3.49074537,3.32843060,2.45559494,0.10928730,4.17266267,0.01823390,0.10416273,0.46024631,0.64426601,0.00000000
3.49674837,3.22918900,2.35794767,0.10750031,4.06468764,0.01775169,0.10022828,0.44939593,0.63134416,0.00000000
3.50275138,3.11792149,2.25271798,0.10516965,3.93994672,0.01718932,0.09597976,0.43670781,0.61527509,0.00000000
3.50875438,2.99583241,2.14124748,0.10232309,3.79958479,0.01655444,0.09146928,0.42231198,0.59626622,0.00000000
3.51475738,2.86431197,2.02494207,0.09899816,3.64506587,0.01585587,0.08674986,0.40636880,0.57457568,0.00000000
3.52076038,2.72490546,1.90524108,0.09524127,3.47813316,0.01510338,0.08187462,0.38906571,0.55050579,0.00000000
3.52676338,2.57927770,1.78358668,0.09110640,3.30075996,0.01430742,0.07689597,0.37061315,0.52439528,0.00000000
3.53276638,2.42917406,1.66139453,0.08665369,3.11509372,0.01347888,0.07186502,0.35123961,0.49661047,0.00000000
3.53876938,2.27637966,1.54002670,0.08194778,2.92339593,0.01262882,0.06683089,0.33118622,0.46753601,0.00000000
3.54477239,2.12267808,1.42076747,0.07705610,2.72798040,0.01176822,0.06184020,0.31070087,0.43756526,0.00000000
3.55077539,1.96981141,1.30480287,0.07204709,2.53115260,0.01090774,0.05693658,0.29003219,0.40709085,0.00000000
3.55677839,1.81944287,1.19320428,0.06698848,2.33515236,0.01005748,0.05216028,0.26942368,0.37649578,0.00000000
3.56278139,1.67312329,1.08691649,0.06194568,2.14210213,0.00922680,0.04754788,0.24910803,0.34614522,0.00000000
3.56878439,1.53226262,0.98675029,0.05698029,1.95396248,0.00842421,0.04313209,0.22930200,0.31637950,0.00000000
3.57478739,1.39810718,0.89337961,0.05214887,1.77249604,0.00765717,0.03894161,0.21020198,0.28750825,0.00000000
3.58079040,1.27172327,0.80734294,0.04750194,1.59924083,0.00693207,0.03500113,0.19198029,0.25980602,0.00000000
3.58679340,1.15398732,0.72904881,0.04308318,1.43549322,0.00625418,0.03133141,0.17478248,0.23350942,0.00000000
3.59279640,1.04558262,0.65878471,0.03892903,1.28230045,0.00562764,0.02794946,0.15872557,0.20881559,0.00000000
3.59879940,0.94700224,0.59672901,0.03506843,1.14046211,0.00505550,0.02486881,0.14389722,0.18588223,0.00000000
3.60480240,0.85855778,0.54296512,0.03152295,1.01053979,0.00453976,0.02209983,0.13035595,0.16482883,0.00000000
3.61080540,0.78039289,0.49749721,0.02830703,0.89287361,0.00408153,0.01965013,0.11813220,0.14573899,0.00000000
3.61680840,0.71250101,0.46026683,0.02542854,0.78760435,0.00368103,0.01752500,0.10723018,0.12866361,0.00000000
3.62281141,0.65474597,0.43116936,0.02288938,0.69469959,0.00333782,0.01572782,0.09763041,0.11362475,0.00000000
3.62881441,0.60688451,0.41006986,0.02068631,0.61398224,0.00305084,0.01426051,0.08929278,0.10061988,0.00000000
3.63481741,0.56858956,0.39681731,0.01881179,0.54516008,0.00281860,0.01312388,0.08215992,0.08962614,0.00000000
3.64082041,0.53947308,0.39125666,0.01725483,0.48785461,0.00263927,0.01231799,0.07616089,0.08060465,0.00000000
3.64682341,0.51910751,0.39323809,0.01600189,0.44162805,0.00251078,0.01184233,0.07121481,0.07350435,0.00000000
3.65282641,0.50704484,0.40262280,0.01503766,0.40600728,0.00243095,0.01169595,0.06723440,0.06826541,0.00000000
3.65882941,0.50283251,0.41928525,0.01434579,0.38050382,0.00239754,0.01187745,0.06412934,0.06482191,0.00000000
3.66483242,0.50602551,0.44311132,0.01390949,0.36462921,0.00240830,0.01238484,0.06180923,0.06310389,0.00000000
3.67083542,0.51619437,0.47399251,0.01371200,0.35790530,0.00246099,0.01321526,0.06018612,0.06303846,0.00000000
3.67683842,0.53292872,0.51181643,0.01373693,0.35986949,0.00255344,0.01436457,0.05917652,0.06455022,0.00000000
3.68284142,0.55583661,0.55645364,0.01396843,0.37007488,0.00268347,0.01582687,0.05870289,0.06756091,0.00000000
3.68884442,0.58453980,0.60774187,0.01439125,0.38808586,0.00284889,0.01759391,0.05869454,0.07198841,0.00000000
3.69484742,0.61866560,0.66546799,0.01499067,0.41346970,0.00304743,0.01965445,0.05908802,0.07774526,0.00000000
3.70085043,0.65783601,0.72934904,0.01575230,0.44578502,0.00327672,0.02199363,0.05982700,0.08473679,0.00000000
3.70685343,0.70165498,0.79901327,0.01666186,0.48456811,0.00353419,0.02459233,0.06086172,0.09285913,0.00000000
3.71285643,0.74969494,0.87398255,0.01770484,0.52931824,0.00381701,0.02742673,0.06214803,0.10199733,0.00000000
3.71885943,0.80148380,0.95365738,0.01886617,0.57948317,0.00412205,0.03046783,0.06364630,0.11202362,0.00000000
3.72486243,0.85649330,1.03730577,0.02012996,0.63444608,0.00444582,0.03368127,0.06532005,0.12279619,0.00000000
3.73086543,0.91413014,1.12405722,0.02147920,0.69351502,0.00478446,0.03702729,0.06713460,0.13415865,0.00000000
3.73686843,0.97373071,1.21290272,0.02289558,0.75591603,0.00513371,0.04046099,0.06905578,0.14594015,0.00000000
3.74287144,1.03456019,1.30270150,0.02435943,0.82079072,0.00548898,0.04393277,0.07104879,0.15795645,0.00000000
3.74887444,1.09581674,1.39219501,0.02584972,0.88719907,0.00584533,0.04738906,0.07307729,0.17001186,0.00000000
3.75487744,1.15664090,1.48002808,0.02734426,0.95412766,0.00619762,0.05077333,0.07510288,0.18190217,0.00000000
3.76088044,1.21613028,1.56477686,0.02881993,1.02050360,0.00654053,0.05402731,0.07708478,0.19341833,0.00000000
3.76688344,1.27335896,1.64498290,0.03025316,1.08521370,0.00686877,0.05709234,0.07898009,0.20435098,0.00000000
3.77288644,1.32740116,1.71919197,0.03162040,1.14712845,0.00717714,0.05991098,0.08074423,0.21449549,0.00000000
3.77888944,1.37735790,1.78599627,0.03289874,1.20512975,0.00746073,0.06242855,0.08233183,0.22365738,0.00000000
3.78489245,1.42238548,1.84407814,0.03406653,1.25814134,0.00771507,0.06459483,0.08369789,0.23165787,0.00000000
3.79089545,1.46172437,1.89225328,0.03510410,1.30516046,0.00793623,0.06636555,0.08479912,0.23833927,0.00000000
3.79689845,1.49472693,1.92951143,0.03599436,1.34528919,0.00812101,0.06770385,0.08559546,0.24356996,0.00000000
3.80290145,1.52088238,1.95505257,0.03672344,1.37776399,0.00826703,0.06858147,0.08605156,0.24724876,0.00000000
3.80890445,1.53983767,1.96831670,0.03728116,1.40198181,0.00837282,0.06897970,0.08613827,0.24930830,0.00000000
3.81490745,1.55141293,1.96900581,0.03766143,1.41752131,0.00843785,0.06889001,0.08583392,0.24971739,0.00000000
3.82091046,1.55561050,1.95709667,0.03786244,1.42415817,0.00846258,0.06831434,0.08512543,0.24848215,0.00000000
3.82691346,1.55261702,1.93284391,0.03788677,1.42187345,0.00844843,0.06726501,0.08400899,0.24564583,0.00000000
3.83291646,1.54279816,1.89677315,0.03774128,1.41085450,0.00839772,0.06576427,0.08249052,0.24128735,0.00000000
3.83891946,1.52668623,1.84966431,0.03743679,1.39148828,0.00831355,0.06384354,0.08058566,0.23551852,0.00000000
3.84492246,1.50496119,1.79252614,0.03698765,1.36434736,0.00819973,0.06154232,0.07831943,0.22848025,0.00000000
3.85092546,1.47842585,1.72656293,0.03641122,1.33016915,0.00806057,0.05890686,0.07572546,0.22033771,0.00000000
3.85692846,1.44797653,1.65313518,0.03572711,1.28982939,0.00790077,0.05598861,0.07284497,0.21127476,0.00000000
3.86293147,1.41457054,1.57371589,0.03495644,1.24431110,0.00772520,0.05284263,0.06972545,0.20148794,0.00000000
3.86893447,1.37919202,1.48984458,0.03412107,1.19467055,0.00753875,0.04952587,0.06641910,0.19118018,0.00000000
3.87493747,1.34281766,1.40308088,0.03324274,1.14200163,0.00734617,0.04609551,0.06298122,0.18055461,0.00000000
3.88094047,1.30638394,1.31495979,0.03234235,1.08740042,0.00715187,0.04260737,0.05946855,0.16980862,0.00000000
3.88694347,1.27075718,1.22695017,0.03143926,1.03193136,0.00695983,0.03911453,0.05593756,0.15912849,0.00000000
3.89294647,1.23670766,1.14041804,0.03055067,0.97659643,0.00677349,0.03566606,0.05244298,0.14868471,0.00000000
3.89894947,1.20488863,1.05659566,0.02969120,0.92230853,0.00659567,0.03230603,0.04903639,0.13862815,0.00000000
3.90495248,1.17582100,0.97655742,0.02887250,0.86986996,0.00642847,0.02907277,0.04576509,0.12908724,0.00000000
3.91095548,1.14988390,0.90120264,0.02810313,0.81995651,0.00627336,0.02599837,0.04267116,0.12016611,0.00000000
3.91695848,1.12731118,0.83124546,0.02738851,0.77310762,0.00613108,0.02310843,0.03979086,0.11194376,0.00000000
3.92296148,1.10819354,0.76721162,0.02673098,0.72972239,0.00600175,0.02042209,0.03715423,0.10447412,0.00000000
3.92896448,1.09248589,0.70944130,0.02613011,0.69006124,0.00588491,0.01795221,0.03478497,0.09778710,0.00000000
3.93496748,1.08001907,0.65809753,0.02558295,0.65425267,0.00577958,0.01570574,0.03270054,0.09189020,0.00000000
3.94097049,1.07051528,0.61317913,0.02508450,0.62230434,0.00568438,0.01368430,0.03091247,0.08677092,0.00000000
3.94697349,1.06360614,0.57453708,0.02462817,0.59411761,0.00559760,0.01188475,0.02942686,0.08239947,0.00000000
3.95297649,1.05885248,0.54189362,0.02420626,0.56950460,0.00551732,0.01029992,0.02824493,0.07873182,0.00000000
3.95897949,1.05576508,0.51486281,0.02381047,0.54820672,0.00544148,0.00891932,0.02736372,0.07571297,0.00000000
3.96498249,1.05382528,0.49297184,0.02343240,0.52991381,0.00536799,0.00772989,0.02677678,0.07328008,0.00000000
3.97098549,1.05250484,0.47568230,0.02306398,0.51428292,0.00529482,0.00671665,0.02647492,0.07136560,0.00000000
3.97698849,1.05128446,0.46241080,0.02269784,0.50095599,0.00522003,0.00586340,0.02644685,0.06990009,0.00000000
3.98299150,1.04967032,0.45254837,0.02232767,0.48957587,0.00514190,0.00515330,0.02667978,0.06881480,0.00000000
3.98899450,1.04720842,0.44547830,0.02194840,0.47979998,0.00505890,0.00456936,0.02716003,0.06804378,0.00000000
3.99499750,1.04349632,0.44059222,0.02155640,0.47131156,0.00496977,0.00409490,0.02787335,0.06752570,0.00000000
4.00100050,1.03819239,0.43730416,0.02114955,0.46382810,0.00487354,0.00371392,0.02880530,0.06720512,0.00000000
4.00700350,1.03102225,0.43506259,0.02072719,0.45710695,0.00476953,0.00341136,0.02994141,0.06703346,0.00000000
4.01300650,1.02178275,0.43336040,0.02029013,0.45094837,0.00465733,0.00317334,0.03126723,0.06696943,0.00000000
4.01900950,1.01034348,0.43174281,0.01984044,0.44519600,0.00453685,0.00298730,0.03276830,0.06697922,0.00000000
4.02501251,0.99664598,0.42981328,0.01938130,0.43973516,0.00440826,0.00284212,0.03442994,0.06703626,0.00000000
4.03101551,0.98070105,0.42723758,0.01891676,0.43448934,0.00427198,0.00272815,0.03623704,0.06712078,0.00000000
4.03701851,0.96258424,0.42374592,0.01845155,0.42941532,0.00412868,0.00263722,0.03817373,0.06721908,0.00000000
4.04302151,0.94242994,0.41913344,0.01799074,0.42449722,0.00397922,0.00256265,0.04022299,0.06732275,0.00000000
4.04902451,0.92042434,0.41325905,0.01753958,0.41974009,0.00382463,0.00249918,0.04236630,0.06742770,0.00000000
4.05502751,0.89679756,0.40604288,0.01710321,0.41516339,0.00366610,0.00244288,0.04458332,0.06753323,0.00000000
4.06103052,0.87181535,0.39746232,0.01668649,0.41079474,0.00350495,0.00239115,0.04685153,0.06764110,0.00000000
4.06703352,0.84577049,0.38754703,0.01629381,0.40666435,0.00334254,0.00234253,0.04914614,0.06775470,0.00000000
4.07303652,0.81897444,0.37637301,0.01592897,0.40280037,0.00318032,0.00229668,0.05143994,0.06787834,0.00000000
4.07903952,0.79174928,0.36405603,0.01559509,0.39922549,0.00301977,0.00225424,0.05370342,0.06801670,0.00000000
4.08504252,0.76442036,0.35074453,0.01529457,0.39595476,0.00286236,0.00221670,0.05590505,0.06817451,0.00000000
4.09104552,0.73730966,0.33661249,0.01502914,0.39299502,0.00270952,0.00218634,0.05801170,0.06835635,0.00000000
4.09704852,0.71073028,0.32185223,0.01479984,0.39034556,0.00256268,0.00216608,0.05998928,0.06856673,0.00000000
4.10305153,0.68498181,0.30666769,0.01460717,0.38800027,0.00242315,0.00215940,0.06180359,0.06881036,0.00000000
4.10905453,0.66034693,0.29126809,0.01445116,0.38595092,0.00229220,0.00217021,0.06342119,0.06909248,0.00000000
4.11505753,0.63708896,0.27586244,0.01433154,0.38419152,0.00217099,0.00220275,0.06481058,0.06941951,0.00000000
4.12106053,0.61545043,0.26065488,0.01424783,0.38272328,0.00206056,0.00226148,0.06594331,0.06979961,0.00000000
4.12706353,0.59565242,0.24584097,0.01419952,0.38156018,0.00196186,0.00235103,0.06679520,0.07024341,0.00000000
4.13306653,0.57789457,0.23160507,0.01418617,0.38073458,0.00187571,0.00247606,0.06734748,0.07076467,0.00000000
4.13906953,0.56235554,0.21811861,0.01420749,0.38030268,0.00180278,0.00264119,0.06758795,0.07138096,0.00000000
4.14507254,0.54919377,0.20553944,0.01426346,0.38034958,0.00174364,0.00285095,0.06751193,0.07211414,0.00000000
4.15107554,0.53854830,0.19401195,0.01435430,0.38099349,0.00169871,0.00310971,0.06712305,0.07299084,0.00000000
4.15707854,0.53053955,0.18366796,0.01448051,0.38238908,0.00166828,0.00342160,0.06643394,0.07404262,0.00000000
4.16308154,0.52526998,0.17462812,0.01464283,0.38472968,0.00165250,0.00379055,0.06546656,0.07530606,0.00000000
4.16908454,0.52282456,0.16700376,0.01484214,0.38824815,0.00165139,0.00422017,0.06425238,0.07682260,0.00000000
4.17508754,0.52327101,0.16089882,0.01507938,0.39321646,0.00166485,0.00471385,0.06283226,0.07863815,0.00000000
4.18109055,0.52665999,0.15641187,0.01535544,0.39994385,0.00169263,0.00527469,0.06125619,0.08080256,0.00000000
4.18709355,0.53302511,0.15363792,0.01567102,0.40877363,0.00173435,0.00590558,0.05958270,0.08336884,0.00000000
4.19309655,0.54238312,0.15266987,0.01602655,0.42007856,0.00178955,0.00660922,0.05787814,0.08639224,0.00000000
4.19909955,0.55473412,0.15359943,0.01642203,0.43425494,0.00185760,0.00738818,0.05621580,0.08992916,0.00000000
4.20510255,0.57006206,0.15651752,0.01685698,0.45171544,0.00193781,0.00824493,0.05467491,0.09403595,0.00000000
4.21110555,0.58833548,0.16151380,0.01733038,0.47288063,0.00202937,0.00918192,0.05333942,0.09876753,0.00000000
4.21710855,0.60950843,0.16867557,0.01784065,0.49816939,0.00213139,0.01020163,0.05229678,0.10417599,0.00000000
4.22311156,0.63352162,0.17808574,0.01838566,0.52798816,0.00224294,0.01130655,0.05163659,0.11030903,0.00000000
4.22911456,0.66030349,0.18982006,0.01896279,0.56271905,0.00236299,0.01249923,0.05144913,0.11720832,0.00000000
4.23511756,0.68977121,0.20394348,0.01956897,0.60270710,0.00249051,0.01378221,0.05182383,0.12490780,0.00000000
4.24112056,0.72183111,0.22050593,0.02020083,0.64824649,0.00262441,0.01515792,0.05284753,0.13343192,0.00000000
4.24712356,0.75637853,0.23953740,0.02085471,0.69956617,0.00276360,0.01662860,0.05460271,0.14279383,0.00000000
4.25312656,0.79329676,0.26104267,0.02152684,0.75681504,0.00290697,0.01819603,0.05716554,0.15299354,0.00000000
4.25912956,0.83245484,0.28499578,0.02221336,0.82004702,0.00305342,0.01986134,0.06060372,0.16401612,0.00000000
4.26513257,0.87370420,0.31133454,0.02291042,0.88920650,0.00320182,0.02162472,0.06497424,0.17583000,0.00000000
4.27113557,0.91687406,0.33995528,0.02361416,0.96411471,0.00335106,0.02348501,0.07032104,0.18838539,0.00000000
4.27713857,0.96176583,0.37070818,0.02432070,1.04445762,0.00349999,0.02543938,0.07667255,0.20161297,0.00000000
4.28314157,1.00814664,0.40339351,0.02502611,1.12977616,0.00364746,0.02748291,0.08403929,0.21542290,0.00000000
4.28914457,1.05574254,0.43775899,0.02572630,1.21945944,0.00379227,0.02960825,0.09241154,0.22970428,0.00000000
4.29514757,1.10423173,0.47349865,0.02641690,1.31274173,0.00393319,0.03180521,0.10175723,0.24432515,0.00000000
4.30115058,1.15323866,0.51025333,0.02709311,1.40870397,0.00406892,0.03406052,0.11202022,0.25913316,0.00000000
4.30715358,1.20232942,0.54761321,0.02774961,1.50628027,0.00419812,0.03635762,0.12311902,0.27395686,0.00000000
4.31315658,1.25100930,0.58512221,0.02838039,1.60426995,0.00431937,0.03867654,0.13494618,0.28860793,0.00000000
4.31915958,1.29872294,0.62228455,0.02897866,1.70135533,0.00443121,0.04099397,0.14736848,0.30288404,0.00000000
4.32516258,1.34485781,0.65857333,0.02953683,1.79612509,0.00453211,0.04328345,0.16022789,0.31657261,0.00000000
4.33116558,1.38875110,0.69344093,0.03004647,1.88710302,0.00462055,0.04551573,0.17334362,0.32945520,0.00000000
4.33716858,1.42970042,0.72633105,0.03049843,1.97278151,0.00469499,0.04765926,0.18651507,0.34131262,0.00000000
4.34317159,1.46697809,0.75669195,0.03088297,2.05165871,0.00475392,0.04968092,0.19952578,0.35193039,0.00000000
4.34917459,1.49984865,0.78399056,0.03118997,2.12227839,0.00479592,0.05154677,0.21214834,0.36110461,0.00000000
4.35517759,1.52758924,0.80772687,0.03140923,2.18327082,0.00481970,0.05322301,0.22415000,0.36864776,0.00000000
4.36118059,1.54951172,0.82744806,0.03153080,2.23339335,0.00482412,0.05467698,0.23529898,0.37439448,0.00000000
4.36718359,1.56498592,0.84276182,0.03154537,2.27156876,0.00480830,0.05587820,0.24537108,0.37820680,0.00000000
4.37318659,1.57346269,0.85334836,0.03144466,2.29691998,0.00477159,0.05679938,0.25415646,0.37997886,0.00000000
4.37918959,1.57449563,0.85897041,0.03122180,2.30879937,0.00471365,0.05741744,0.26146622,0.37964061,0.00000000
4.38519260,1.56776044,0.85948105,0.03087175,2.30681145,0.00463450,0.05771434,0.26713858,0.37716063,0.00000000
4.39119560,1.55307080,0.85482869,0.03039155,2.29082771,0.00453451,0.05767784,0.27104417,0.37254762,0.00000000
4.39719860,1.53038979,0.84505928,0.02978065,2.26099300,0.00441440,0.05730202,0.27309048,0.36585069,0.00000000
4.40320160,1.49983631,0.83031533,0.02904103,2.21772293,0.00427528,0.05658767,0.27322496,0.35715831,0.00000000
4.40920460,1.46168598,0.81083208,0.02817728,2.16169249,0.00411860,0.05554230,0.27143680,0.34659603,0.00000000
4.41520760,1.41636637,0.78693068,0.02719661,2.09381618,0.00394613,0.05418011,0.26775724,0.33432297,0.00000000
4.42121061,1.36444680,0.75900889,0.02610867,2.01522062,0.00375991,0.05252156,0.26225832,0.32052729,0.00000000
4.42721361,1.30662302,0.72752956,0.02492534,1.92721079,0.00356221,0.05059283,0.25505029,0.30542088,0.00000000
4.43321661,1.24369763,0.69300743,0.02366046,1.83123137,0.00335549,0.04842503,0.24627766,0.28923331,0.00000000
4.43921961,1.17655705,0.65599479,0.02232937,1.72882475,0.00314230,0.04605331,0.23611416,0.27220556,0.00000000
4.44522261,1.10614608,0.61706655,0.02094855,1.62158763,0.00292521,0.04351581,0.22475678,0.25458352,0.00000000
4.45122561,1.03344129,0.57680535,0.01953512,1.51112780,0.00270679,0.04085258,0.21241930,0.23661171,0.00000000
4.45722861,0.95942441,0.53578720,0.01810636,1.39902289,0.00248952,0.03810450,0.19932544,0.21852738,0.00000000
4.46323162,0.88505675,0.49456829,0.01667929,1.28678251,0.00227572,0.03531219,0.18570209,0.20055513,0.00000000
4.46923462,0.81125575,0.45367317,0.01527020,1.17581520,0.00206753,0.03251503,0.17177278,0.18290237,0.00000000
4.47523762,0.73887456,0.41358495,0.01389431,1.06740101,0.00186685,0.02975028,0.15775165,0.16575564,0.00000000
4.48124062,0.66868518,0.37473747,0.01256546,0.96267046,0.00167533,0.02705233,0.14383832,0.14927781,0.00000000
4.48724362,0.60136580,0.33750977,0.01129585,0.86259028,0.00149434,0.02445215,0.13021348,0.13360640,0.00000000
4.49324662,0.53749229,0.30222274,0.01009591,0.76795587,0.00132494,0.02197687,0.11703568,0.11885276,0.00000000
4.49924962,0.47753416,0.26913800,0.00897421,0.67939031,0.00116795,0.01964955,0.10443903,0.10510219,0.00000000
4.50525263,0.42185451,0.23845874,0.00793743,0.59734926,0.00102388,0.01748912,0.09253207,0.09241493,0.00000000
4.51125563,0.37071375,0.21033234,0.00699047,0.52213127,0.00089300,0.01551045,0.08139759,0.08082777,0.00000000
4.51725863,0.32427645,0.18485438,0.00613656,0.45389240,0.00077536,0.01372457,0.07109334,0.07035630,0.00000000
4.52326163,0.28262088,0.16207382,0.00537739,0.39266434,0.00067081,0.01213896,0.06165356,0.06099748,0.00000000
4.52926463,0.24575036,0.14199890,0.00471337,0.33837509,0.00057902,0.01075796,0.05309108,0.05273259,0.00000000
4.53526763,0.21360592,0.12460344,0.00414381,0.29087114,0.00049957,0.00958315,0.04539993,0.04553020,0.00000000
4.54127064,0.18607945,0.10983324,0.00366717,0.24994033,0.00043189,0.00861380,0.03855820,0.03934917,0.00000000
4.54727364,0.16302697,0.09761213,0.00328128,0.21533459,0.00037537,0.00784726,0.03253108,0.03414158,0.00000000
4.55327664,0.14428116,0.08784768,0.00298357,0.18679186,0.00032937,0.00727936,0.02727392,0.02985531,0.00000000
4.55927964,0.12966306,0.08043611,0.00277122,0.16405664,0.00029321,0.00690468,0.02273513,0.02643647,0.00000000
4.56528264,0.11899239,0.07526641,0.00264136,0.14689868,0.00026624,0.00671682,0.01885893,0.02383140,0.00000000
4.57128564,0.11209634,0.07222358,0.00259120,0.13512960,0.00024782,0.00670854,0.01558779,0.02198834,0.00000000
4.57728864,0.10881667,0.07119092,0.00261809,0.12861695,0.00023734,0.00687186,0.01286455,0.02085872,0.00000000
4.58329165,0.10901521,0.07205154,0.00271961,0.12729588,0.00023424,0.00719803,0.01063417,0.02039810,0.00000000
4.58929465,0.11257750,0.07468905,0.00289358,0.13117791,0.00023800,0.00767755,0.00884519,0.02056675,0.00000000
4.59529765,0.11941504,0.07898764,0.00313808,0.14035699,0.00024815,0.00830000,0.00745073,0.02132995,0.00000000
4.60130065,0.12946596,0.08483181,0.00345144,0.15501260,0.00026425,0.00905393,0.00640925,0.02265802,0.00000000
4.60730365,0.14269441,0.09210574,0.00383213,0.17540979,0.00028591,0.00992675,0.00568495,0.02452613,0.00000000
4.61330665,0.15908882,0.10069271,0.00427877,0.20189610,0.00031277,0.01090456,0.00524793,0.02691397,0.00000000
4.61930965,0.17865912,0.11047463,0.00479004,0.23489517,0.00034450,0.01197212,0.00507407,0.02980527,0.00000000
4.62531266,0.20143314,0.12133193,0.00536459,0.27489695,0.00038078,0.01311277,0.00514473,0.03318723,0.00000000
4.63131566,0.22745224,0.13314394,0.00600098,0.32244435,0.00042132,0.01430848,0.00544631,0.03704996,0.00000000
4.63731866,0.25676629,0.14578978,0.00669759,0.37811634,0.00046580,0.01553999,0.00596960,0.04138579,0.00000000
4.64332166,0.28942807,0.15914996,0.00745255,0.44250746,0.00051395,0.01678700,0.00670906,0.04618866,0.00000000
4.64932466,0.32548718,0.17310861,0.00826369,0.51620394,0.00056547,0.01802850,0.00766202,0.05145345,0.00000000
4.65532766,0.36498353,0.18755622,0.00912844,0.59975663,0.00062005,0.01924314,0.00882778,0.05717536,0.00000000
4.66133067,0.40794034,0.20239288,0.01004377,0.69365127,0.00067739,0.02040966,0.01020669,0.06334927,0.00000000
4.66733367,0.45435703,0.21753183,0.01100616,0.79827672,0.00073717,0.02150750,0.01179927,0.06996906,0.00000000
4.67333667,0.50420175,0.23290306,0.01201152,0.91389203,0.00079906,0.02251727,0.01360522,0.07702696,0.00000000
4.67933967,0.55740402,0.24845667,0.01305513,1.04059346,0.00086272,0.02342136,0.01562259,0.08451291,0.00000000
4.68534267,0.61384747,0.26416592,0.01413163,1.17828262,0.00092782,0.02420445,0.01784691,0.09241381,0.00000000
4.69134567,0.67336304,0.28002940,0.01523493,1.32663729,0.00099400,0.02485405,0.02027051,0.10071288,0.00000000
4.69734867,0.73572279,0.29607233,0.01635820,1.48508623,0.00106088,0.02536090,0.02288183,0.10938886,0.00000000
4.70335168,0.80063482,0.31234659,0.01749385,1.65278969,0.00112810,0.02571929,0.02566501,0.11841537,0.00000000
4.70935468,0.86773938,0.32892930,0.01863353,1.82862697,0.00119528,0.02592725,0.02859953,0.12776018,0.00000000
4.71535768,0.93660672,0.34591999,0.01976812,2.01119241,0.00126201,0.02598665,0.03166012,0.13738462,0.00000000
4.72136068,1.00673686,0.36343603,0.02088780,2.19880082,0.00132790,0.02590309,0.03481680,0.14724301,0.00000000
4.72736368,1.07756154,0.38160667,0.02198207,2.38950315,0.00139253,0.02568568,0.03803515,0.15728223,0.00000000
4.73336668,1.14844858,0.40056560,0.02303992,2.58111275,0.00145548,0.02534670,0.04127683,0.16744151,0.00000000
4.73936968,1.21870874,0.42044234,0.02404989,2.77124194,0.00151632,0.02490109,0.04450025,0.17765229,0.00000000
4.74537269,1.28760506,0.44135283,0.02500028,2.95734849,0.00157460,0.02436590,0.04766139,0.18783842,0.00000000
4.75137569,1.35436459,0.46338944,0.02587934,3.13679067,0.00162989,0.02375960,0.05071482,0.19791656,0.00000000
4.75737869,1.41819221,0.48661113,0.02667551,3.30688934,0.00168173,0.02310140,0.05361485,0.20779681,0.00000000
4.76338169,1.47828635,0.51103400,0.02737766,3.46499505,0.00172969,0.02241055,0.05631666,0.21738369,0.00000000
4.76938469,1.53385596,0.53662293,0.02797535,3.60855777,0.00177331,0.02170559,0.05877755,0.22657736,0.00000000
4.77538769,1.58413835,0.56328481,0.02845914,3.73519656,0.00181219,0.02100381,0.06095809,0.23527507,0.00000000
4.78139070,1.62841727,0.59086374,0.02882084,3.84276660,0.00184590,0.02032060,0.06282325,0.24337292,0.00000000
