energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
0.01500750,9.00735424,1.86487173,0.28817858,0.14090108,1.38037186,1.97666400,3.31765447,2.25573112,0.00000000
0.02101051,8.79081788,1.82831276,0.28228259,0.13753105,1.33433351,1.91800182,3.26542800,2.19459473,0.00000000
0.02701351,8.53959203,1.78423710,0.27522324,0.13362341,1.28385265,1.85209382,3.20075074,2.12499864,0.00000000
0.03301651,8.26000069,1.73389972,0.26715768,0.12929644,1.23019870,1.78059196,3.12562741,2.04873334,0.00000000
0.03901951,7.95883445,1.67866692,0.25825770,0.12467861,1.17468619,1.70524595,3.04224703,1.96770526,0.00000000
0.04502251,7.64316049,1.61997744,0.24870509,0.11990519,1.11863792,1.62785554,2.95291961,1.88388636,0.00000000
0.05102551,7.32013158,1.55930238,0.23868706,0.11511442,1.06334924,1.55022313,2.86001071,1.79926385,0.00000000
0.05702851,6.99680054,1.49810535,0.22839177,0.11044378,1.01005456,1.47410822,2.76587624,1.71579186,0.00000000
0.06303152,6.67994602,1.43780417,0.21800410,0.10602618,0.95989709,1.40118502,2.67279963,1.63534622,0.00000000
0.06903452,6.37591447,1.37973548,0.20770181,0.10198634,0.91390258,1.33300450,2.58293312,1.55968377,0.00000000
0.07503752,6.09048238,1.32512315,0.19765213,0.09843737,0.87295757,1.27096149,2.49824513,1.49040680,0.00000000
0.08104052,5.82874165,1.27505152,0.18800884,0.09547781,0.83779261,1.21626757,2.42047482,1.42893332,0.00000000
0.08704352,5.59501005,1.23044404,0.17890989,0.09318895,0.80897042,1.16993013,2.35109521,1.37647358,0.00000000
0.09304652,5.39276748,1.19204761,0.17047549,0.09163277,0.78687914,1.13273749,2.29128543,1.33401259,0.00000000
0.09904952,5.22461811,1.16042298,0.16280677,0.09085037,0.77173041,1.10525020,2.24191265,1.30229886,0.00000000
0.10505253,5.09227729,1.13594094,0.15598492,0.09086102,0.76356186,1.08779799,2.20352374,1.28183874,0.00000000
0.11105553,4.99658163,1.11878413,0.15007078,0.09166180,0.76224378,1.08048221,2.17634644,1.27289613,0.00000000
0.11705853,4.93752011,1.10895400,0.14510481,0.09322791,0.76748940,1.08318299,2.16029961,1.27549689,0.00000000
0.12306153,4.91428343,1.10628212,0.14110753,0.09551356,0.77886816,1.09557076,2.15501171,1.28943749,0.00000000
0.12906453,4.92532884,1.11044544,0.13808017,0.09845346,0.79582175,1.11712138,2.15984652,1.31429736,0.00000000
0.13506753,4.96845719,1.12098427,0.13600567,0.10196487,0.81768194,1.14713443,2.17393492,1.34945421,0.00000000
0.14107054,5.04089922,1.13732242,0.13484991,0.10595018,0.84369013,1.18475395,2.19621135,1.39410202,0.00000000
0.14707354,5.13940795,1.15878848,0.13456308,0.11029988,0.87301773,1.22899111,2.22545350,1.44727112,0.00000000
0.15307654,5.26035433,1.18463744,0.13508129,0.11489587,0.90478716,1.27874845,2.26032376,1.50784987,0.00000000
0.15907954,5.39982347,1.21407190,0.13632826,0.11961512,0.93809286,1.33284493,2.29941098,1.57460770,0.00000000
0.16508254,5.55370919,1.24626227,0.13821707,0.12433335,0.97202196,1.39004160,2.34127100,1.64621907,0.00000000
0.17108554,5.71780491,1.28036534,0.14065208,0.12892886,1.00567419,1.44906739,2.38446500,1.72128799,0.00000000
0.17708854,5.88788936,1.31554099,0.14353081,0.13328623,1.03818072,1.50864465,2.42759429,1.79837304,0.00000000
0.18309155,6.05980604,1.35096673,0.14674589,0.13729987,1.06872159,1.56751403,2.46933100,1.87601231,0.00000000
0.18909455,6.22953572,1.38585015,0.15018705,0.14087721,1.09654142,1.62445855,2.50844395,1.95274832,0.00000000
0.19509755,6.39326169,1.41943923,0.15374310,0.14394161,1.12096333,1.67832635,2.54381954,2.02715246,0.00000000
0.20110055,6.54742780,1.45103091,0.15730386,0.14643469,1.14140065,1.72805201,2.57447759,2.09784887,0.00000000
0.20710355,6.68878961,1.47997809,0.16076219,0.14831819,1.15736657,1.77267606,2.59958245,2.16353735,0.00000000
0.21310655,6.81445904,1.50569559,0.16401584,0.14957516,1.16848135,1.81136245,2.61844982,2.22301524,0.00000000
0.21910955,6.92194316,1.52766520,0.16696937,0.15021064,1.17447734,1.84341374,2.63054981,2.27519781,0.00000000
0.22511256,7.00917734,1.54544049,0.16953591,0.15025155,1.17520156,1.86828378,2.63550702,2.31913704,0.00000000
0.23111556,7.07455335,1.55865136,0.17163887,0.14974611,1.17061603,1.88558767,2.63309835,2.35403841,0.00000000
0.23711856,7.11694221,1.56700862,0.17321344,0.14876254,1.16079589,1.89510868,2.62324899,2.37927531,0.00000000
0.24312156,7.13571169,1.57030865,0.17420801,0.14738722,1.14592533,1.89680206,2.60602738,2.39440091,0.00000000
0.24912456,7.13073793,1.56843796,0.17458522,0.14572240,1.12629155,1.89079553,2.58163930,2.39915706,0.00000000
0.25512756,7.10241023,1.56137742,0.17432289,0.14388336,1.10227685,1.87738622,2.55042135,2.39347985,0.00000000
0.26113057,7.05162801,1.54920578,0.17341449,0.14199525,1.07434900,1.85703405,2.51283378,2.37750163,0.00000000
0.26713357,6.97978875,1.53210210,0.17186930,0.14018956,1.04305008,1.83035152,2.46945258,2.35154919,0.00000000
0.27313657,6.88876554,1.51034644,0.16971224,0.13860040,1.00898392,1.79808984,2.42096039,2.31613794,0.00000000
0.27913957,6.78087339,1.48431842,0.16698312,0.13736057,0.97280254,1.76112157,2.36813597,2.27196190,0.00000000
0.28514257,6.65882325,1.45449319,0.16373562,0.13659753,0.93519156,1.72042009,2.31184173,2.21987968,0.00000000
0.29114557,6.52566369,1.42143437,0.16003575,0.13642945,0.89685506,1.67703602,2.25300909,2.16089642,0.00000000
0.29714857,6.38471022,1.38578394,0.15595994,0.13696122,0.85850005,1.63207126,2.19262138,2.09614208,0.00000000
0.30315158,6.23946347,1.34824881,0.15159282,0.13828074,0.82082094,1.58665111,2.13169423,2.02684647,0.00000000
0.30915458,6.09351771,1.30958459,0.14702469,0.14045550,0.78448422,1.54189526,2.07125377,1.95431166,0.00000000
0.31515758,5.95046232,1.27057659,0.14234880,0.14352948,0.75011383,1.49888831,2.01231289,1.87988239,0.00000000
0.32116058,5.81377911,1.23201902,0.13765860,0.14752066,0.71827756,1.45865091,1.95584636,1.80491542,0.00000000
0.32716358,5.68673940,1.19469279,0.13304493,0.15241905,0.68947466,1.42211230,1.90276569,1.73074870,0.00000000
0.33316658,5.57230468,1.15934315,0.12859338,0.15818556,0.66412534,1.39008530,1.85389472,1.65867134,0.00000000
0.33916958,5.47303522,1.12665787,0.12438192,0.16475157,0.64256215,1.36324463,1.80994710,1.58989544,0.00000000
0.34517259,5.39101073,1.09724713,0.12047883,0.17201956,0.62502376,1.34210949,1.77150687,1.52553053,0.00000000
0.35117559,5.32776694,1.07162594,0.11694106,0.17986454,0.61165129,1.32703104,1.73901324,1.46656177,0.00000000
0.35717859,5.28425125,1.05020000,0.11381307,0.18813655,0.60248732,1.31818541,1.71275043,1.41383230,0.00000000
0.36318159,5.26080000,1.03325569,0.11112627,0.19666412,0.59747776,1.31557262,1.69284326,1.36803050,0.00000000
0.36918459,5.25713871,1.02095453,0.10889891,0.20525856,0.59647643,1.31902151,1.67925906,1.32968234,0.00000000
0.37518759,5.27240569,1.01333246,0.10713656,0.21371907,0.59925234,1.32820049,1.67181570,1.29914899,0.00000000
0.38119060,5.30519808,1.01030391,0.10583302,0.22183850,0.60549947,1.34263379,1.67019556,1.27662939,0.00000000
0.38719360,5.35363834,1.01167018,0.10497172,0.22940952,0.61484856,1.36172252,1.67396473,1.26216745,0.00000000
0.39319660,5.41545790,1.01713185,0.10452734,0.23623103,0.62688066,1.38476961,1.68259641,1.25566324,0.00000000
0.39919960,5.48809412,1.02630436,0.10446779,0.24211450,0.64114184,1.41100751,1.69549722,1.25688729,0.00000000
0.40520260,5.56879554,1.03873578,0.10475613,0.24689005,0.65715854,1.43962746,1.71203496,1.26549714,0.00000000
0.41120560,5.65473026,1.05392599,0.10535264,0.25041198,0.67445291,1.46980898,1.73156618,1.28105503,0.00000000
0.41720860,5.74309213,1.07134599,0.10621664,0.25256353,0.69255750,1.50074815,1.75346217,1.30304574,0.00000000
0.42321161,5.83119948,1.09045659,0.10730818,0.25326058,0.71102885,1.53168353,1.77713162,1.33089368,0.00000000
0.42921461,5.91658174,1.11072525,0.10858933,0.25245429,0.72945922,1.56191848,1.80203904,1.36397828,0.00000000
0.43521761,5.99704998,1.13164063,0.11002523,0.25013240,0.74748610,1.59083894,1.82771773,1.40164705,0.00000000
0.44122061,6.07074859,1.15272402,0.11158461,0.24631923,0.76479926,1.61792608,1.85377681,1.44322605,0.00000000
0.44722361,6.13618621,1.17353744,0.11324001,0.24107439,0.78114482,1.64276333,1.87990209,1.48802728,0.00000000
0.45322661,6.19224557,1.19368820,0.11496755,0.23449027,0.79632660,1.66503780,1.90585108,1.53535337,0.00000000
0.45922961,6.23817309,1.21283010,0.11674642,0.22668835,0.81020455,1.68453638,1.93144257,1.58449982,0.00000000
0.46523262,6.27355015,1.23066167,0.11855803,0.21781472,0.82269061,1.70113706,1.95654187,1.63475521,0.00000000
0.47123562,6.29824922,1.24692181,0.12038509,0.20803480,0.83374236,1.71479641,1.98104295,1.68540033,0.00000000
0.47723862,6.31237867,1.26138373,0.12221046,0.19752766,0.84335492,1.72553411,2.00484879,1.73570693,0.00000000
0.48324162,6.31622077,1.27384774,0.12401616,0.18648017,0.85155163,1.73341603,2.02785160,1.78493696,0.00000000
0.48924462,6.31016755,1.28413391,0.12578238,0.17508116,0.85837419,1.73853685,2.04991444,1.83234320,0.00000000
0.49524762,6.29465912,1.29207517,0.12748675,0.16351598,0.86387294,1.74100362,2.07085548,1.87717202,0.00000000
0.50125063,6.27012871,1.29751159,0.12910381,0.15196147,0.86809783,1.74092145,2.09043641,1.91866865,0.00000000
0.50725363,6.23695817,1.30028646,0.13060490,0.14058174,0.87109074,1.73838216,2.10835569,1.95608554,0.00000000
0.51325663,6.19544659,1.30024445,0.13195830,0.12952472,0.87287958,1.73345683,2.12424740,1.98869369,0.00000000
0.51925963,6.14579380,1.29723209,0.13312980,0.11891958,0.87347467,1.72619259,2.13768594,2.01579678,0.00000000
0.52526263,6.08809966,1.29110047,0.13408352,0.10887521,0.87286753,1.71661381,2.14819642,2.03674778,0.00000000
0.53126563,6.02237850,1.28171012,0.13478311,0.09947945,0.87103223,1.70472774,2.15527027,2.05096711,0.00000000
0.53726863,5.94858761,1.26893753,0.13519314,0.09079937,0.86792930,1.69053396,2.15838534,2.05796176,0.00000000
0.54327164,5.86666720,1.25268293,0.13528064,0.08288219,0.86351196,1.67403713,2.15702932,2.05734411,0.00000000
0.54927464,5.77658912,1.23287869,0.13501674,0.07575686,0.85773435,1.65526202,2.15072539,2.04884963,0.00000000
0.55527764,5.67841071,1.20949772,0.13437827,0.06943618,0.85056136,1.63427002,2.13905856,2.03235233,0.00000000
0.56128064,5.57233013,1.18256122,0.13334924,0.06391927,0.84197952,1.61117567,2.12170139,2.00787695,0.00000000
0.56728364,5.45873922,1.15214529,0.13192222,0.05919413,0.83200835,1.58616245,2.09843769,1.97560732,0.00000000
0.57328664,5.33827060,1.11838574,0.13009931,0.05524039,0.82071151,1.55949645,2.06918304,1.93589000,0.00000000
0.57928964,5.21183554,1.08148096,0.12789291,0.05203178,0.80820732,1.53153706,2.03400086,1.88923312,0.00000000
0.58529265,5.08064999,1.04169235,0.12532608,0.04953851,0.79467767,1.50274390,1.99311334,1.83630005,0.00000000
0.59129565,4.94624697,0.99934244,0.12243250,0.04772926,0.78037524,1.47367913,1.94690661,1.77789815,0.00000000
0.59729865,4.81047370,0.95481060,0.11925603,0.04657276,0.76562812,1.44500499,1.89592973,1.71496296,0.00000000
0.60330165,4.67547322,0.90852660,0.11584990,0.04603895,0.75084169,1.41747618,1.84088752,1.64853815,0.00000000
0.60930465,4.54365060,0.86096224,0.11227555,0.04609965,0.73649740,1.39192714,1.78262746,1.57975225,0.00000000
0.61530765,4.41762470,0.81262147,0.10860104,0.04672878,0.72314817,1.36925459,1.72212101,1.50979264,0.00000000
0.62131066,4.30016692,0.76402949,0.10489939,0.04790209,0.71141051,1.35039569,1.66044022,1.43987781,0.00000000
0.62731366,4.19412921,0.71572108,0.10124651,0.04959663,0.70195323,1.33630254,1.59873020,1.37122887,0.00000000
0.63331666,4.10236359,0.66822888,0.09771909,0.05178972,0.69548307,1.32791384,1.53817868,1.30504087,0.00000000
0.63931966,4.02763624,0.62207190,0.09439244,0.05445788,0.69272740,1.32612465,1.47998355,1.24245502,0.00000000
0.64532266,3.97253887,0.57774469,0.09133827,0.05757546,0.69441446,1.33175518,1.42531955,1.18453245,0.00000000
0.65132566,3.93940078,0.53570751,0.08862260,0.06111332,0.70125168,1.34551991,1.37530526,1.13223005,0.00000000
0.65732866,3.93020438,0.49637774,0.08630376,0.06503754,0.71390257,1.36799788,1.33097130,1.08637904,0.00000000
0.66333167,3.94650734,0.46012283,0.08443064,0.06930829,0.73296305,1.39960544,1.29323099,1.04766667,0.00000000
0.66933467,3.98937408,0.42725473,0.08304120,0.07387890,0.75893770,1.44057232,1.26285409,1.01662139,0.00000000
0.67533767,4.05931907,0.39802607,0.08216119,0.07869532,0.79221708,1.49092211,1.24044461,0.99360170,0.00000000
0.68134067,4.15626414,0.37262792,0.08180337,0.08369587,0.83305673,1.55045783,1.22642325,0.97878905,0.00000000
0.68734367,4.27951159,0.35118916,0.08196690,0.08881145,0.88155867,1.61875336,1.22101496,0.97218464,0.00000000
0.69334667,4.42773434,0.33377735,0.08263731,0.09396617,0.93765646,1.69515118,1.22424195,0.97361050,0.00000000
0.69934967,4.59898411,0.32040106,0.08378670,0.09907841,1.00110422,1.77876682,1.23592234,0.98271456,0.00000000
0.70535268,4.79071767,0.31101327,0.08537437,0.10406227,1.07147060,1.86849999,1.25567438,0.99897991,0.00000000
0.71135568,4.99984113,0.30551605,0.08734787,0.10882937,1.14813796,1.96305242,1.28292622,1.02173801,0.00000000
0.71735868,5.22277130,0.30376600,0.08964432,0.11329096,1.23030721,2.06095206,1.31693077,1.05018566,0.00000000
0.72336168,5.45551263,0.30558050,0.09219202,0.11736019,1.31700855,2.16058298,1.35678523,1.08340547,0.00000000
0.72936468,5.69374787,0.31074442,0.09491239,0.12095450,1.40711782,2.26022040,1.40145479,1.12038946,0.00000000
0.73536768,5.93293981,0.31901728,0.09772205,0.12399804,1.49937836,2.35806969,1.44979962,1.16006522,0.00000000
0.74137069,6.16844112,0.33014044,0.10053503,0.12642392,1.59242774,2.45230842,1.50060447,1.20132405,0.00000000
0.74737369,6.39560893,0.34384432,0.10326513,0.12817629,1.68482860,2.54113012,1.55260993,1.24305031,0.00000000
0.75337669,6.60992048,0.35985527,0.10582818,0.12921211,1.77510271,2.62278835,1.60454441,1.28415114,0.00000000
0.75937969,6.80708600,0.37790197,0.10814429,0.12950248,1.86176692,2.69563985,1.65515585,1.32358556,0.00000000
0.76538269,6.98315512,0.39772111,0.11013995,0.12903359,1.94337005,2.75818524,1.70324221,1.36039208,0.00000000
0.77138569,7.13461302,0.41906216,0.11174991,0.12780710,2.01852911,2.80910608,1.74767985,1.39371360,0.00000000
0.77738869,7.25846313,0.44169104,0.11291879,0.12584004,2.08596374,2.84729697,1.78744889,1.42281885,0.00000000
0.78339170,7.35229348,0.46539252,0.11360241,0.12316419,2.14452755,2.87189171,1.82165480,1.44711942,0.00000000
0.78939470,7.41432445,0.48997124,0.11376865,0.11982498,2.19323526,2.88228270,1.84954570,1.46618151,0.00000000
0.79539770,7.44343652,0.51525128,0.11339805,0.11587994,2.23128478,2.87813295,1.87052484,1.47973208,0.00000000
0.80140070,7.43917724,0.54107433,0.11248393,0.11139681,2.25807338,2.85938029,1.88415800,1.48765895,0.00000000
0.80740370,7.40174766,0.56729653,0.11103213,0.10645139,2.27320775,2.82623398,1.89017580,1.49000488,0.00000000
0.81340670,7.33196927,0.59378401,0.10906036,0.10112514,2.27650757,2.77916360,1.88847102,1.48695587,0.00000000
0.81940970,7.23123327,0.62040762,0.10659721,0.09550283,2.26800290,2.71888116,1.87909120,1.47882426,0.00000000
0.82541271,7.10143463,0.64703693,0.10368086,0.08967006,2.24792565,2.64631676,1.86222714,1.46602734,0.00000000
0.83141571,6.94489427,0.67353404,0.10035756,0.08371104,2.21669581,2.56258913,1.83819782,1.44906272,0.00000000
0.83741871,6.76427272,0.69974755,0.09667989,0.07770648,2.17490324,2.46897198,1.80743261,1.42848148,0.00000000
0.84342171,6.56247919,0.72550726,0.09270496,0.07173177,2.12328588,2.36685760,1.77045155,1.40486061,0.00000000
0.84942471,6.34257971,0.75061993,0.08849255,0.06585551,2.06270551,2.25771884,1.72784461,1.37877596,0.00000000
0.85542771,6.10770823,0.77486667,0.08410332,0.06013836,1.99412191,2.14307105,1.68025091,1.35077726,0.00000000
0.86143072,5.86098374,0.79800227,0.07959709,0.05463229,1.91856661,2.02443503,1.62833855,1.32136621,0.00000000
0.86743372,5.60543660,0.81975688,0.07503132,0.04938022,1.83711700,1.90330237,1.57278604,1.29097886,0.00000000
0.87343672,5.34394598,0.83984001,0.07045976,0.04441590,1.75087162,1.78110411,1.51426571,1.25997292,0.00000000
0.87943972,5.07919031,0.85794720,0.06593143,0.03976430,1.66092731,1.65918357,1.45342988,1.22862060,0.00000000
0.88544272,4.81361136,0.87376906,0.06148982,0.03544207,1.56835880,1.53877402,1.39089988,1.19710713,0.00000000
0.89144572,4.54939223,0.88700250,0.05717235,0.03145841,1.47420084,1.42098163,1.32725820,1.16553473,0.00000000
0.89744872,4.28844864,0.89736379,0.05301017,0.02781598,1.37943340,1.30677380,1.26304383,1.13393174,0.00000000
0.90345173,4.03243250,0.90460291,0.04902822,0.02451204,1.28496970,1.19697288,1.19875052,1.10226597,0.00000000
0.90945473,3.78274610,0.90851862,0.04524549,0.02153957,1.19164722,1.09225508,1.13482773,1.07046152,0.00000000
0.91545773,3.54056500,0.90897348,0.04167551,0.01888849,1.10022144,0.99315400,1.07168392,1.03841782,0.00000000
0.92146073,3.30686739,0.90590811,0.03832701,0.01654686,1.01136212,0.90006842,1.00969161,1.00602980,0.00000000
0.92746373,3.08246785,0.89935405,0.03520468,0.01450201,0.92565191,0.81327345,0.94919385,0.97320782,0.00000000
0.93346673,2.86805295,0.88944432,0.03231005,0.01274166,0.84358694,0.73293444,0.89051129,0.93989643,0.00000000
0.93946973,2.66421695,0.87642130,0.02964233,0.01125486,0.76557909,0.65912283,0.83394958,0.90609071,0.00000000
0.94547274,2.47149543,0.86064124,0.02719932,0.01003300,0.69195979,0.59183304,0.77980650,0.87184943,0.00000000
0.95147574,2.29039545,0.84257507,0.02497819,0.00907052,0.62298483,0.53099978,0.72837823,0.83730430,0.00000000
0.95747874,2.12142089,0.82280532,0.02297629,0.00836572,0.55884016,0.47651502,0.67996462,0.80266503,0.00000000
0.96348174,1.96509204,0.80201900,0.02119175,0.00792127,0.49964824,0.42824397,0.63487295,0.76821976,0.00000000
0.96948474,1.82195885,0.78099652,0.01962401,0.00774476,0.44547481,0.38603954,0.59342006,0.73433113,0.00000000
0.97548774,1.69260758,0.76059687,0.01827423,0.00784904,0.39633584,0.34975485,0.55593264,0.70142815,0.00000000
0.98149075,1.57766074,0.74173944,0.01714553,0.00825242,0.35220440,0.31925349,0.52274568,0.66999427,0.00000000
0.98749375,1.47777062,0.72538276,0.01624306,0.00897878,0.31301735,0.29441719,0.49419900,0.64055235,0.00000000
0.99349675,1.39360678,0.71250092,0.01557402,0.01005751,0.27868155,0.27515083,0.47063195,0.61364706,0.00000000
0.99949975,1.32583807,0.70405803,0.01514741,0.01152316,0.24907960,0.26138480,0.45237647,0.58982572,0.00000000
1.00550275,1.27510997,0.70098152,0.01497372,0.01341504,0.22407479,0.25307461,0.43974857,0.56961808,0.00000000
1.01150575,1.24201793,0.70413492,0.01506452,0.01577647,0.20351533,0.25019792,0.43303860,0.55351604,0.00000000
1.01750875,1.22707777,0.71429074,0.01543186,0.01865388,0.18723760,0.25274929,0.43250047,0.54195409,0.00000000
1.02351176,1.23069410,0.73210430,0.01608762,0.02209557,0.17506866,0.26073276,0.43834020,0.53529095,0.00000000
1.02951476,1.25312786,0.75808916,0.01704277,0.02615031,0.16682771,0.27415267,0.45070422,0.53379338,0.00000000
1.03551776,1.29446425,0.79259479,0.01830656,0.03086566,0.16232684,0.29300312,0.46966775,0.53762245,0.00000000
1.04152076,1.35458223,0.83578744,0.01988570,0.03628606,0.16137104,0.31725655,0.49522379,0.54682293,0.00000000
1.04752376,1.43312710,0.88763469,0.02178348,0.04245081,0.16375768,0.34685189,0.52727323,0.56131609,0.00000000
1.05352676,1.52948736,0.94789442,0.02399894,0.04939188,0.16927562,0.38168289,0.56561649,0.58089624,0.00000000
1.05952976,1.64277744,1.01610895,0.02652616,0.05713174,0.17770423,0.42158725,0.60994731,0.60523127,0.00000000
1.06553277,1.77182743,1.09160468,0.02935350,0.06568125,0.18881248,0.46633700,0.65984922,0.63386711,0.00000000
1.07153577,1.91518123,1.17349787,0.03246314,0.07503759,0.20235851,0.51563097,0.71479492,0.66623626,0.00000000
1.07753877,2.07110390,1.26070665,0.03583063,0.08518264,0.21808967,0.56908961,0.77414926,0.70167014,0.00000000
1.08354177,2.23759904,1.35196950,0.03942481,0.09608153,0.23574353,0.62625289,0.83717578,0.73941497,0.00000000
1.08954477,2.41243654,1.44586998,0.04320782,0.10768182,0.25504972,0.68658144,0.90304717,0.77865086,0.00000000
1.09554777,2.59319050,1.54086738,0.04713546,0.11991306,0.27573290,0.74946135,0.97085943,0.81851348,0.00000000
1.10155078,2.77728682,1.63533266,0.05115779,0.13268715,0.29751681,0.81421259,1.03964964,0.85811771,0.00000000
1.10755378,2.96205922,1.72758865,0.05522000,0.14589915,0.32012924,0.88010099,1.10841684,0.89658246,0.00000000
1.11355678,3.14481217,1.81595355,0.05926355,0.15942896,0.34330793,0.94635352,1.17614551,0.93305585,0.00000000
1.11955978,3.32288853,1.89878621,0.06322756,0.17314346,0.36680698,1.01217630,1.24183074,0.96673985,0.00000000
1.12556278,3.49373940,1.97453160,0.06705032,0.18689936,0.39040361,1.07677482,1.30450433,0.99691337,0.00000000
1.13156578,3.65499344,2.04176493,0.07067103,0.20054647,0.41390473,1.13937538,1.36326068,1.02295302,0.00000000
1.13756878,3.80452259,2.09923270,0.07403153,0.21393137,0.43715305,1.19924703,1.41728144,1.04435067,0.00000000
1.14357179,3.94050142,2.14588888,0.07707811,0.22690131,0.46003225,1.25572279,1.46585790,1.06072704,0.00000000
1.14957479,4.06145719,2.18092494,0.07976318,0.23930815,0.48247084,1.30821936,1.50841006,1.07184085,0.00000000
1.15557779,4.16630846,2.20379235,0.08204677,0.25101225,0.50444424,1.35625423,1.54450150,1.07759317,0.00000000
1.16158079,4.25439019,2.21421656,0.08389789,0.26188603,0.52597509,1.39945942,1.57384950,1.07802676,0.00000000
1.16758379,4.32546425,2.21220196,0.08529553,0.27181718,0.54713129,1.43759118,1.59632979,1.07332056,0.00000000
1.17358679,4.37971479,2.19802752,0.08622931,0.28071132,0.56802203,1.47053515,1.61197594,1.06377967,0.00000000
1.17958979,4.41772896,2.17223344,0.08669985,0.28849401,0.58879172,1.49830688,1.62097325,1.04982126,0.00000000
1.18559280,4.44046383,2.13559941,0.08671862,0.29511207,0.60961219,1.52104760,1.62364786,1.03195726,0.00000000
1.19159580,4.44920161,2.08911551,0.08630755,0.30053422,0.63067343,1.53901578,1.62045130,1.01077470,0.00000000
1.19759880,4.44549531,2.03394716,0.08549819,0.30475100,0.65217339,1.55257482,1.61194170,0.98691454,0.00000000
1.20360180,4.43110803,1.97139569,0.08433060,0.30777402,0.67430744,1.56217780,1.59876242,0.96105021,0.00000000
1.20960480,4.40794879,1.90285633,0.08285199,0.30963468,0.69725799,1.56835007,1.58161933,0.93386665,0.00000000
1.21560780,4.37800816,1.82977541,0.08111517,0.31038247,0.72118495,1.57167071,1.56125775,0.90604097,0.00000000
1.22161081,4.34329690,1.75360871,0.07917690,0.31008280,0.74621757,1.57275390,1.53844026,0.87822534,0.00000000
1.22761381,4.30579007,1.67578236,0.07709624,0.30881478,0.77244807,1.57223098,1.51392624,0.85103286,0.00000000
1.23361681,4.26737893,1.59765805,0.07493287,0.30666879,0.79992753,1.57073416,1.48845387,0.82502668,0.00000000
1.23961981,4.22983226,1.52050343,0.07274562,0.30374409,0.82866407,1.56888235,1.46272532,0.80071273,0.00000000
1.24562281,4.19476761,1.44546865,0.07059108,0.30014655,0.85862345,1.56726951,1.43739516,0.77853581,0.00000000
1.25162581,4.16363279,1.37356942,0.06852250,0.29598651,0.88973188,1.56645576,1.41306239,0.75887904,0.00000000
1.25762881,4.13769678,1.30567674,0.06658881,0.29137688,0.92188072,1.56696095,1.39026546,0.74206589,0.00000000
1.26363182,4.11804866,1.24251288,0.06483393,0.28643143,0.95493261,1.56926047,1.36948034,0.72836452,0.00000000
1.26963482,4.10560289,1.18465321,0.06329631,0.28126328,0.98872832,1.57378276,1.35112060,0.71799348,0.00000000
1.27563782,4.10110858,1.13253280,0.06200863,0.27598362,1.02309389,1.58090778,1.33553913,0.71112817,0.00000000
1.28164082,4.10516050,1.08645697,0.06099762,0.27070048,1.05784712,1.59096583,1.32303063,0.70790718,0.00000000
1.28764382,4.11820968,1.04661457,0.06028412,0.26551771,1.09280308,1.60423596,1.31383410,0.70843785,0.00000000
1.29364682,4.14057143,1.01309274,0.05988308,0.26053391,1.12777784,1.62094338,1.30813482,0.71280046,0.00000000
1.29964982,4.17242937,0.98589212,0.05980366,0.25584137,1.16259037,1.64125542,1.30606512,0.72105056,0.00000000
1.30565283,4.21383441,0.96494147,0.06004936,0.25152509,1.19706208,1.66527581,1.30770387,0.73321916,0.00000000
1.31165583,4.26469848,0.95011078,0.06061809,0.24766159,1.23101445,1.69303730,1.31307435,0.74931065,0.00000000
1.31765883,4.32478327,0.94122227,0.06150220,0.24431787,1.26426458,1.72449291,1.32214079,0.76929863,0.00000000
1.32366183,4.39368501,0.93805890,0.06268855,0.24155020,1.29661952,1.75950636,1.33480371,0.79311981,0.00000000
1.32966483,4.47081709,0.94037008,0.06415850,0.23940309,1.32786965,1.79784242,1.35089481,0.82066662,0.00000000
1.33566783,4.55539239,0.94787480,0.06588791,0.23790816,1.35778217,1.83915811,1.37017182,0.85177895,0.00000000
1.34167084,4.64640784,0.96026230,0.06784725,0.23708331,1.38609526,1.88299581,1.39231419,0.88623585,0.00000000
1.34767384,4.74263345,0.97719089,0.07000167,0.23693203,1.41251389,1.92877940,1.41692034,0.92374792,0.00000000
1.35367684,4.84260837,0.99828527,0.07231129,0.23744290,1.43670787,1.97581421,1.44350714,0.96395109,0.00000000
1.35967984,4.94464571,1.02313329,0.07473158,0.23858954,1.45831288,2.02329177,1.47151231,1.00640262,0.00000000
1.36568284,5.04684769,1.05128259,0.07721388,0.24033080,1.47693463,2.07029987,1.50030012,1.05057982,0.00000000
1.37168584,5.14713192,1.08223797,0.07970615,0.24261134,1.49215652,2.11583811,1.52917069,1.09588206,0.00000000
1.37768884,5.24326878,1.11545999,0.08215391,0.24536266,1.50355055,2.15883896,1.55737281,1.14163633,0.00000000
1.38369185,5.33292926,1.15036539,0.08450130,0.24850437,1.51069106,2.19819375,1.58412013,1.18710650,0.00000000
1.38969485,5.41374174,1.18632963,0.08669232,0.25194588,1.51317073,2.23278290,1.60861024,1.23150611,0.00000000
1.39569785,5.48335541,1.22269173,0.08867217,0.25558829,1.51061799,2.26150903,1.63004576,1.27401452,0.00000000
1.40170085,5.53950792,1.25876160,0.09038872,0.25932652,1.50271477,2.28333183,1.64765692,1.31379578,0.00000000
