energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.01500750,0.97475272,0.22132502,0.03847736,0.00001549,0.06612816,0.00383640,0.34720399,0.21165255,0.67652560
-0.00900450,0.95045644,0.21904437,0.03707363,0.00001850,0.06460729,0.00417205,0.33361276,0.20828268,0.66012484
-0.00300150,0.92371916,0.21666361,0.03560458,0.00002261,0.06292910,0.00454394,0.31919699,0.20423859,0.64183039
0.00300150,0.89501426,0.21430727,0.03409665,0.00002800,0.06113271,0.00495827,0.30422565,0.19956654,0.62190663
0.00900450,0.86485506,0.21211779,0.03257706,0.00003484,0.05926048,0.00542313,0.28897510,0.19432191,0.60064303
0.01500750,0.83378807,0.21025645,0.03107341,0.00004337,0.05735746,0.00594849,0.27372387,0.18856844,0.57835014
0.02101051,0.80238665,0.20890410,0.02961342,0.00005384,0.05547088,0.00654626,0.25874788,0.18237761,0.55535606
0.02701351,0.77124488,0.20826142,0.02822463,0.00006655,0.05364961,0.00723025,0.24431594,0.17582791,0.53200310
0.03301651,0.74097140,0.20854847,0.02693419,0.00008181,0.05194353,0.00801599,0.23068578,0.16900409,0.50864469
0.03901951,0.71218301,0.21000341,0.02576858,0.00009997,0.05040293,0.00892054,0.21810037,0.16199629,0.48564226
0.04502251,0.68549778,0.21288011,0.02475345,0.00012139,0.04907782,0.00996213,0.20678466,0.15489903,0.46336192
0.05102551,0.66152742,0.21744463,0.02391334,0.00014645,0.04801706,0.01115971,0.19694264,0.14780998,0.44217086
0.05702851,0.64086863,0.22397024,0.02327140,0.00017550,0.04726758,0.01253243,0.18875462,0.14082858,0.42243315
0.06303152,0.62409348,0.23273129,0.02284910,0.00020894,0.04687335,0.01409897,0.18237473,0.13405438,0.40450503
0.06903452,0.61173858,0.24399562,0.02266588,0.00024710,0.04687436,0.01587682,0.17792861,0.12758527,0.38872943
0.07503752,0.60429326,0.25801593,0.02273873,0.00029030,0.04730548,0.01788149,0.17551118,0.12151545,0.37542981
0.08104052,0.60218690,0.27502016,0.02308180,0.00033884,0.04819531,0.02012565,0.17518465,0.11593336,0.36490344
0.08704352,0.60577568,0.29520126,0.02370590,0.00039292,0.04956502,0.02261832,0.17697660,0.11091951,0.35741399
0.09304652,0.61532929,0.31870670,0.02461803,0.00045272,0.05142718,0.02536407,0.18087840,0.10654435,0.35318395
0.09904952,0.63101809,0.34562818,0.02582094,0.00051832,0.05378475,0.02836228,0.18684403,0.10286622,0.35238688
0.10505253,0.65290125,0.37599210,0.02731266,0.00058974,0.05663015,0.03160655,0.19478929,0.09992951,0.35513993
0.11105553,0.68091682,0.40975116,0.02908621,0.00066692,0.05994457,0.03508427,0.20459171,0.09776307,0.36149692
0.11705853,0.71487405,0.44677787,0.03112929,0.00074971,0.06369759,0.03877641,0.21609121,0.09637902,0.37144237
0.12306153,0.75444909,0.48686022,0.03342419,0.00083789,0.06784699,0.04265754,0.22909173,0.09577196,0.38488699
0.12906453,0.79918422,0.52970020,0.03594784,0.00093118,0.07233905,0.04669616,0.24336379,0.09591868,0.40166475
0.13506753,0.84849156,0.57491532,0.03867200,0.00102925,0.07710923,0.05085525,0.25864830,0.09677841,0.42153215
0.14107054,0.90166126,0.62204353,0.04156372,0.00113177,0.08208317,0.05509322,0.27466132,0.09829364,0.44416977
0.14707354,0.95787452,0.67055154,0.04458598,0.00123839,0.08717825,0.05936504,0.29110012,0.10039155,0.46918649
0.15307654,1.01622137,0.71984651,0.04769855,0.00134879,0.09230539,0.06362371,0.30765010,0.10298588,0.49612628
0.15907954,1.07572280,0.76929082,0.05085899,0.00146271,0.09737133,0.06782188,0.32399260,0.10597944,0.52447768
0.16508254,1.13535675,0.81821956,0.05402387,0.00158001,0.10228108,0.07191360,0.33981336,0.10926700,0.55368582
0.17108554,1.19408722,0.86595997,0.05715013,0.00170064,0.10694064,0.07585623,0.35481125,0.11273851,0.58316664
0.17708854,1.25089531,0.91185231,0.06019640,0.00182470,0.11125981,0.07961224,0.36870703,0.11628264,0.61232294
0.18309155,1.30481115,0.95527102,0.06312451,0.00195248,0.11515493,0.08315094,0.38125167,0.11979041,0.64056168
0.18909455,1.35494529,0.99564535,0.06590074,0.00208440,0.11855159,0.08645001,0.39223405,0.12315884,0.66731201
0.19509755,1.40051822,1.03247853,0.06849714,0.00222108,0.12138700,0.08949669,0.40148745,0.12629446,0.69204312
0.20110055,1.44088662,1.06536434,0.07089253,0.00236331,0.12361203,0.09228868,0.40889466,0.12911658,0.71428139
0.20710355,1.47556501,1.09400038,0.07307334,0.00251197,0.12519288,0.09483449,0.41439136,0.13156018,0.73362588
0.21310655,1.50424180,1.11819723,0.07503408,0.00266808,0.12611210,0.09715332,0.41796767,0.13357825,0.74976159
0.21910955,1.52678873,1.13788300,0.07677753,0.00283267,0.12636911,0.09927450,0.41966760,0.13514363,0.76246984
0.22511256,1.54326328,1.15310301,0.07831453,0.00300674,0.12598008,0.10123627,0.41958654,0.13625013,0.77163516
0.23111556,1.55390370,1.16401449,0.07966343,0.00319119,0.12497724,0.10308418,0.41786682,0.13691303,0.77724847
0.23711856,1.55911683,1.17087666,0.08084920,0.00338675,0.12340752,0.10486901,0.41469151,0.13716877,0.77940632
0.24312156,1.55945934,1.17403656,0.08190222,0.00359388,0.12133084,0.10664429,0.41027669,0.13707406,0.77830615
0.24912456,1.55561304,1.17391146,0.08285679,0.00381268,0.11881776,0.10846369,0.40486276,0.13670427,0.77423790
0.25512756,1.54835560,1.17096878,0.08374949,0.00404285,0.11594699,0.11037820,0.39870485,0.13615128,0.76757215
0.26113057,1.53852797,1.16570454,0.08461744,0.00428358,0.11280257,0.11243330,0.39206307,0.13552080,0.75874562
0.26713357,1.52700008,1.15862150,0.08549645,0.00453355,0.10947102,0.11466639,0.38519288,0.13492933,0.74824443
0.27313657,1.51463636,1.15020814,0.08641937,0.00479089,0.10603844,0.11710441,0.37833608,0.13450075,0.73658601
0.27913957,1.50226279,1.14091947,0.08741450,0.00505316,0.10258789,0.11976195,0.37171270,0.13436278,0.72430043
0.28514257,1.49063675,1.13116071,0.08850423,0.00531740,0.09919691,0.12263980,0.36551427,0.13464329,0.71191198
0.29114557,1.48042102,1.12127437,0.08970403,0.00558016,0.09593544,0.12572420,0.35989854,0.13546665,0.69992160
0.29714857,1.47216288,1.11153135,0.09102171,0.00583760,0.09286410,0.12898670,0.35498592,0.13695011,0.68879101
0.30315158,1.46627891,1.10212623,0.09245708,0.00608558,0.09003298,0.13238464,0.35085759,0.13920029,0.67892887
0.30915458,1.46304588,1.09317665,0.09400194,0.00631976,0.08748079,0.13586241,0.34755535,0.14230997,0.67067950
0.31515758,1.46259758,1.08472646,0.09564047,0.00653576,0.08523456,0.13935322,0.34508298,0.14635494,0.66431433
0.32116058,1.46492734,1.07675225,0.09734990,0.00672933,0.08330970,0.14278137,0.34340898,0.15139130,0.66002622
0.32716358,1.46989566,1.06917237,0.09910144,0.00689641,0.08171043,0.14606507,0.34247039,0.15745299,0.65792649
0.33316658,1.47724197,1.06185781,0.10086142,0.00703337,0.08043055,0.14911936,0.34217747,0.16454962,0.65804469
0.33916958,1.48659969,1.05464391,0.10259258,0.00713708,0.07945446,0.15185927,0.34241881,0.17266481,0.66033067
0.34517259,1.49751364,1.04734236,0.10425538,0.00720503,0.07875833,0.15420296,0.34306674,0.18175493,0.66465877
0.35117559,1.50945858,1.03975246,0.10580937,0.00723543,0.07831139,0.15607466,0.34398261,0.19174832,0.67083372
0.35717859,1.52185824,1.03167121,0.10721443,0.00722728,0.07807732,0.15740734,0.34502183,0.20254516,0.67859797
0.36318159,1.53410387,1.02290177,0.10843192,0.00718037,0.07801553,0.15814499,0.34603844,0.21401796,0.68764002
0.36918459,1.54557178,1.01326002,0.10942569,0.00709530,0.07808250,0.15824434,0.34688911,0.22601281,0.69760367
0.37518759,1.55563950,1.00257914,0.11016290,0.00697345,0.07823300,0.15767611,0.34743645,0.23835136,0.70809772
0.38119060,1.56370021,0.99071236,0.11061464,0.00681692,0.07842122,0.15642564,0.34755172,0.25083370,0.71870607
0.38719360,1.56917554,0.97753421,0.11075643,0.00662841,0.07860185,0.15449290,0.34711693,0.26324203,0.72899806
0.39319660,1.57152665,0.96294040,0.11056845,0.00641119,0.07873094,0.15189205,0.34602640,0.27534517,0.73853882
0.39919960,1.57026385,0.94684703,0.11003579,0.00616891,0.07876683,0.14865044,0.34418787,0.28690383,0.74689965
0.40520260,1.56495499,0.92918939,0.10914843,0.00590554,0.07867086,0.14480723,0.34152331,0.29767648,0.75366821
0.41120560,1.55523265,0.90992077,0.10790122,0.00562516,0.07840809,0.14041171,0.33796950,0.30742574,0.75845843
0.41720860,1.54080053,0.88901165,0.10629379,0.00533193,0.07794784,0.13552136,0.33347843,0.31592500,0.76091996
0.42321161,1.52143889,0.86644943,0.10433044,0.00502990,0.07726432,0.13019989,0.32801765,0.32296514,0.76074698
0.42921461,1.49700922,0.84223887,0.10201997,0.00472298,0.07633700,0.12451516,0.32157057,0.32836097,0.75768616
0.43521761,1.46745792,0.81640308,0.09937551,0.00441479,0.07515103,0.11853724,0.31413666,0.33195717,0.75154346
0.44122061,1.43281879,0.78898516,0.09641436,0.00410863,0.07369746,0.11233660,0.30573161,0.33363347,0.74218960
0.44722361,1.39321427,0.76005001,0.09315780,0.00380742,0.07197348,0.10598245,0.29638728,0.33330884,0.72956394
0.45322661,1.34885492,0.72968620,0.08963081,0.00351369,0.06998236,0.09954142,0.28615159,0.33094438,0.71367650
0.45922961,1.30003706,0.69800755,0.08586183,0.00322957,0.06773341,0.09307636,0.27508798,0.32654486,0.69460799
0.46523262,1.24713832,0.66515406,0.08188242,0.00295675,0.06524166,0.08664549,0.26327461,0.32015880,0.67250781
0.47123562,1.19061098,0.63129198,0.07772683,0.00269658,0.06252754,0.08030178,0.25080323,0.31187697,0.64758998
0.47723862,1.13097304,0.59661282,0.07343153,0.00245000,0.05961620,0.07409250,0.23777758,0.30182951,0.62012701
0.48324162,1.06879729,0.56133121,0.06903461,0.00221766,0.05653693,0.06805906,0.22431141,0.29018168,0.59044203
0.48924462,1.00469852,0.52568148,0.06457518,0.00199991,0.05332229,0.06223694,0.21052612,0.27712848,0.55889941
0.49524762,0.93931922,0.48991323,0.06009267,0.00179687,0.05000718,0.05665578,0.19654817,0.26288841,0.52589413
0.50125063,0.87331444,0.45428596,0.05562607,0.00160843,0.04662795,0.05133960,0.18250615,0.24769651,0.49184052
0.50725363,0.80733622,0.41906302,0.05121319,0.00143434,0.04322135,0.04630702,0.16852786,0.23179728,0.45716055
0.51325663,0.74201824,0.38450520,0.04688996,0.00127421,0.03982361,0.04157166,0.15473731,0.21543741,0.42227247
0.51925963,0.67796134,0.35086436,0.04268971,0.00112753,0.03646946,0.03714242,0.14125189,0.19885901,0.38757987
0.52526263,0.61572045,0.31837734,0.03864256,0.00099375,0.03319139,0.03302387,0.12817981,0.18229322,0.35346193
0.53126563,0.55579343,0.28726057,0.03477493,0.00087224,0.03001884,0.02921671,0.11561783,0.16595480,0.32026494
0.53726863,0.49861223,0.25770552,0.03110913,0.00076234,0.02697769,0.02571804,0.10364948,0.15003758,0.28829547
0.54327164,0.44453664,0.22987540,0.02766311,0.00066337,0.02408982,0.02252185,0.09234379,0.13471104,0.25781537
0.54927464,0.39385068,0.20390303,0.02445032,0.00057463,0.02137286,0.01961939,0.08175445,0.12011803,0.22903857
0.55527764,0.34676178,0.17989007,0.02147978,0.00049544,0.01884008,0.01699953,0.07191963,0.10637363,0.20212984
0.56128064,0.30340243,0.15790760,0.01875618,0.00042510,0.01650049,0.01464917,0.06286225,0.09356506,0.17720525
0.56728364,0.26383421,0.13799783,0.01628022,0.00036293,0.01435895,0.01255361,0.05459069,0.08175262,0.15433418
0.57328664,0.22805370,0.12017690,0.01404895,0.00030826,0.01241659,0.01069696,0.04709994,0.07097133,0.13354270
0.57928964,0.19600000,0.10443857,0.01205624,0.00026044,0.01067112,0.00906244,0.04037308,0.06123344,0.11481807
0.58529265,0.16756331,0.09075842,0.01029331,0.00021884,0.00911739,0.00763276,0.03438292,0.05253119,0.09811391
0.59129565,0.14259416,0.07909846,0.00874925,0.00018287,0.00774781,0.00639044,0.02909386,0.04484010,0.08335591
0.59729865,0.12091285,0.06941176,0.00741159,0.00015194,0.00655298,0.00531811,0.02446377,0.03812219,0.07044770
0.60330165,0.10231864,0.06164699,0.00626684,0.00012550,0.00552213,0.00439875,0.02044586,0.03232935,0.05927671
0.60930465,0.08659846,0.05575241,0.00530098,0.00010305,0.00464370,0.00361593,0.01699042,0.02740643,0.04971964
0.61530765,0.07353471,0.05167933,0.00449988,0.00008410,0.00390572,0.00295400,0.01404647,0.02329413,0.04164757
0.62131066,0.06291207,0.04938476,0.00384972,0.00006822,0.00329628,0.00239827,0.01156318,0.01993148,0.03493042
0.62731366,0.05452312,0.04883312,0.00333728,0.00005499,0.00280383,0.00193509,0.00949115,0.01725799,0.02944075
0.63331666,0.04817265,0.04999696,0.00295015,0.00004405,0.00241753,0.00155195,0.00778335,0.01521529,0.02505685
0.63931966,0.04368087,0.05285671,0.00267694,0.00003505,0.00212739,0.00123750,0.00639598,0.01374834,0.02166514
0.64532266,0.04088531,0.05739938,0.00250731,0.00002772,0.00192453,0.00098163,0.00528901,0.01280628,0.01916188
0.65132566,0.03964173,0.06361632,0.00243202,0.00002178,0.00180122,0.00077537,0.00442661,0.01234279,0.01745427
0.65732866,0.03982411,0.07150025,0.00244287,0.00001700,0.00175101,0.00061094,0.00377738,0.01231617,0.01646106
0.66333167,0.04132388,0.08104154,0.00253265,0.00001319,0.00176878,0.00048165,0.00331450,0.01268914,0.01611274
0.66933467,0.04404866,0.09222416,0.00269499,0.00001017,0.00185073,0.00038188,0.00301569,0.01342835,0.01635136
0.67533767,0.04792065,0.10502127,0.00292425,0.00000779,0.00199442,0.00030698,0.00286324,0.01450381,0.01713028
0.68134067,0.05287483,0.11939105,0.00321531,0.00000595,0.00219880,0.00025323,0.00284384,0.01588820,0.01841364
0.68734367,0.05885736,0.13527264,0.00356350,0.00000452,0.00246421,0.00021775,0.00294854,0.01755613,0.02017595
0.69334667,0.06582404,0.15258284,0.00396440,0.00000343,0.00279245,0.00019846,0.00317265,0.01948348,0.02240172
0.69934967,0.07373930,0.17121361,0.00441374,0.00000262,0.00318678,0.00019400,0.00351559,0.02164682,0.02508517
0.70535268,0.08257552,0.19103061,0.00490734,0.00000201,0.00365206,0.00020370,0.00398092,0.02402292,0.02823010
0.71135568,0.09231302,0.21187312,0.00544101,0.00000158,0.00419481,0.00022749,0.00457622,0.02658853,0.03185001
0.71735868,0.10294046,0.23355531,0.00601056,0.00000129,0.00482328,0.00026591,0.00531310,0.02932021,0.03596826
0.72336168,0.11445588,0.25586902,0.00661186,0.00000110,0.00554763,0.00032003,0.00620715,0.03219447,0.04061844
0.72936468,0.12686799,0.27858795,0.00724083,0.00000101,0.00637994,0.00039142,0.00727791,0.03518803,0.04584473
0.73536768,0.14019791,0.30147327,0.00789360,0.00000099,0.00733431,0.00048211,0.00854872,0.03827829,0.05170225
0.74137069,0.15448075,0.32428028,0.00856658,0.00000105,0.00842689,0.00059455,0.01004655,0.04144389,0.05825725
0.74737369,0.16976719,0.34676597,0.00925663,0.00000116,0.00967580,0.00073155,0.01180174,0.04466537,0.06558700
0.75337669,0.18612454,0.36869704,0.00996118,0.00000133,0.01110103,0.00089623,0.01384749,0.04792586,0.07377933
0.75937969,0.20363708,0.38985797,0.01067834,0.00000155,0.01272419,0.00109192,0.01621930,0.05121175,0.08293153
0.76538269,0.22240544,0.41005869,0.01140704,0.00000184,0.01456814,0.00132210,0.01895412,0.05451322,0.09314870
0.77138569,0.24254472,0.42914137,0.01214703,0.00000218,0.01665654,0.00159027,0.02208936,0.05782460,0.10454124
0.77738869,0.26418130,0.44698588,0.01289898,0.00000258,0.01901318,0.00189984,0.02566160,0.06114458,0.11722156
0.78339170,0.28744802,0.46351356,0.01366438,0.00000304,0.02166128,0.00225398,0.02970515,0.06447605,0.13129996
0.78939470,0.31247795,0.47868898,0.01444544,0.00000357,0.02462255,0.00265550,0.03425038,0.06782570,0.14687971
0.79539770,0.33939661,0.49251943,0.01524498,0.00000416,0.02791624,0.00310665,0.03932196,0.07120332,0.16405133
0.80140070,0.36831310,0.50505224,0.01606613,0.00000483,0.03155806,0.00360897,0.04493690,0.07462074,0.18288653
0.80740370,0.39931025,0.51636985,0.01691212,0.00000556,0.03555912,0.00416315,0.05110269,0.07809059,0.20343164
0.81340670,0.43243439,0.52658285,0.01778590,0.00000635,0.03992482,0.00476885,0.05781542,0.08162474,0.22570118
0.81940970,0.46768519,0.53582154,0.01868985,0.00000721,0.04465385,0.00542456,0.06505815,0.08523274,0.24967169
0.82541271,0.50500623,0.54422622,0.01962543,0.00000813,0.04973733,0.00612751,0.07279947,0.08892013,0.27527636
0.83141571,0.54427689,0.55193695,0.02059281,0.00000910,0.05515811,0.00687359,0.08099254,0.09268686,0.30240069
0.83741871,0.58530630,0.55908334,0.02159063,0.00001010,0.06089030,0.00765730,0.08957454,0.09652588,0.33087968
0.84342171,0.62782978,0.56577500,0.02261573,0.00001115,0.06689911,0.00847178,0.09846675,0.10042204,0.36049693
0.84942471,0.67150850,0.57209318,0.02366306,0.00001221,0.07314100,0.00930885,0.10757530,0.10435138,0.39098578
0.85542771,0.71593239,0.57808431,0.02472555,0.00001327,0.07956417,0.01015918,0.11679250,0.10828083,0.42203283
0.86143072,0.76062685,0.58375562,0.02579423,0.00001433,0.08610940,0.01101243,0.12599903,0.11216857,0.45328385
0.86743372,0.80506298,0.58907330,0.02685836,0.00001535,0.09271116,0.01185749,0.13506667,0.11596476,0.48435210
0.87343672,0.84867123,0.59396322,0.02790566,0.00001634,0.09929912,0.01268277,0.14386170,0.11961301,0.51482875
0.87943972,0.89085793,0.59831430,0.02892274,0.00001726,0.10579977,0.01347649,0.15224878,0.12305219,0.54429522
0.88544272,0.93102423,0.60198411,0.02989547,0.00001810,0.11213832,0.01422706,0.16009522,0.12621873,0.57233684
0.89144572,0.96858640,0.60480658,0.03080952,0.00001885,0.11824060,0.01492339,0.16727540,0.12904928,0.59855744
0.89744872,1.00299673,0.60660113,0.03165087,0.00001949,0.12403499,0.01555528,0.17367520,0.13148349,0.62259398
0.90345173,1.03376396,0.60718287,0.03240632,0.00002000,0.12945432,0.01611377,0.17919624,0.13346686,0.64413075
0.90945473,1.06047210,0.60637303,0.03306406,0.00002038,0.13443750,0.01659139,0.18375968,0.13495345,0.66291215
0.91545773,1.08279684,0.60400921,0.03361407,0.00002062,0.13893097,0.01698246,0.18730945,0.13590839,0.67875367
0.92146073,1.10051849,0.59995465,0.03404854,0.00002072,0.14288987,0.01728331,0.18981466,0.13630988,0.69155010
0.92746373,1.11353086,0.59410621,0.03436218,0.00002067,0.14627877,0.01749239,0.19127114,0.13615075,0.70128083
0.93346673,1.12184546,0.58640051,0.03455236,0.00002047,0.14907218,0.01761036,0.19170192,0.13543932,0.70801149
0.93946973,1.12559093,0.57681796,0.03461924,0.00002013,0.15125455,0.01764006,0.19115674,0.13419962,0.71189206
0.94547274,1.12500750,0.56538466,0.03456571,0.00001966,0.15282008,0.01758647,0.18971039,0.13247088,0.71315126
0.95147574,1.12043694,0.55217194,0.03439725,0.00001907,0.15377212,0.01745652,0.18746021,0.13030636,0.71208750
0.95747874,1.11230830,0.53729393,0.03412170,0.00001838,0.15412237,0.01725894,0.18452258,0.12777153,0.70905673
0.96348174,1.10112041,0.52090323,0.03374894,0.00001759,0.15388995,0.01700393,0.18102874,0.12494169,0.70445769
0.96948474,1.08742174,0.50318509,0.03329056,0.00001673,0.15310029,0.01670295,0.17712011,0.12189924,0.69871534
0.97548774,1.07178886,0.48435051,0.03275938,0.00001582,0.15178398,0.01636834,0.17294323,0.11873056,0.69226318
0.98149075,1.05480442,0.46462869,0.03216912,0.00001487,0.14997574,0.01601298,0.16864458,0.11552289,0.68552530
0.98749375,1.03703568,0.44425925,0.03153395,0.00001391,0.14771328,0.01565003,0.16436563,0.11236117,0.67889908
0.99349675,1.01901473,0.42348473,0.03086809,0.00001297,0.14503646,0.01529253,0.16023815,0.10932507,0.67273925
0.99949975,1.00122102,0.40254359,0.03018552,0.00001205,0.14198645,0.01495318,0.15638006,0.10648636,0.66734412
1.00550275,0.98406711,0.38166412,0.02949966,0.00001118,0.13860503,0.01464405,0.15289205,0.10390675,0.66294465
1.01150575,0.96788811,0.36105946,0.02882315,0.00001039,0.13493411,0.01437637,0.14985493,0.10163619,0.65969670
1.01750875,0.95293512,0.34092384,0.02816770,0.00000968,0.13101529,0.01416043,0.14732803,0.09971188,0.65767689
1.02351176,0.93937269,0.32143002,0.02754396,0.00000909,0.12688954,0.01400542,0.14534840,0.09815783,0.65688215
1.02951476,0.92728042,0.30272812,0.02696147,0.00000862,0.12259694,0.01391948,0.14393105,0.09698509,0.65723292
1.03551776,0.91665821,0.28494546,0.02642866,0.00000831,0.11817647,0.01390967,0.14307008,0.09619253,0.65857966
1.04152076,0.90743483,0.26818750,0.02595292,0.00000816,0.11366583,0.01398211,0.14274062,0.09576825,0.66071246
1.04752376,0.89947920,0.25253956,0.02554057,0.00000819,0.10910122,0.01414215,0.14290138,0.09569133,0.66337301
1.05352676,0.89261378,0.23806923,0.02519702,0.00000843,0.10451713,0.01439461,0.14349794,0.09593402,0.66626846
1.05952976,0.88662921,0.22482916,0.02492684,0.00000889,0.09994611,0.01474400,0.14446623,0.09646412,0.66908634
1.06553277,0.88129963,0.21286006,0.02473381,0.00000959,0.09541853,0.01519495,0.14573641,0.09724748,0.67150988
1.07153577,0.87639783,0.20219380,0.02462108,0.00001057,0.09096230,0.01575247,0.14723672,0.09825044,0.67323298
1.07753877,0.87170967,0.19285633,0.02459120,0.00001184,0.08660266,0.01642238,0.14889728,0.09944225,0.67397412
1.08354177,0.86704697,0.18487034,0.02464622,0.00001343,0.08236194,0.01721164,0.15065364,0.10079710,0.67348868
1.08954477,0.86225866,0.17825756,0.02478778,0.00001537,0.07825943,0.01812873,0.15244993,0.10229591,0.67157907
1.09554777,0.85723951,0.17304055,0.02501713,0.00001769,0.07431124,0.01918387,0.15424159,0.10392764,0.66810245
1.10155078,0.85193634,0.16924396,0.02533521,0.00002042,0.07053033,0.02038931,0.15599749,0.10569015,0.66297566
1.10755378,0.84635146,0.16689522,0.02574271,0.00002358,0.06692656,0.02175937,0.15770136,0.10759051,0.65617734
1.11355678,0.84054330,0.16602457,0.02624006,0.00002721,0.06350684,0.02331043,0.15935270,0.10964476,0.64774734
1.11955978,0.83462442,0.16666448,0.02682751,0.00003134,0.06027541,0.02506075,0.16096681,0.11187720,0.63778349
1.12556278,0.82875686,0.16884853,0.02750510,0.00003599,0.05723414,0.02703014,0.16257426,0.11431908,0.62643612
1.13156578,0.82314524,0.17260952,0.02827268,0.00004118,0.05438294,0.02923939,0.16421968,0.11700693,0.61390068
1.13756878,0.81802795,0.17797725,0.02912986,0.00004693,0.05172015,0.03170956,0.16595991,0.11998046,0.60040886
1.14357179,0.81366664,0.18497565,0.03007600,0.00005324,0.04924301,0.03446114,0.16786161,0.12328013,0.58621874
1.14957479,0.81033473,0.19361956,0.03111006,0.00006011,0.04694804,0.03751292,0.16999840,0.12694462,0.57160447
1.15557779,0.80830512,0.20391130,0.03223057,0.00006753,0.04483148,0.04088088,0.17244760,0.13100814,0.55684589
1.16158079,0.80783779,0.21583692,0.03343539,0.00007547,0.04288961,0.04457689,0.17528673,0.13549781,0.54221859
1.16758379,0.80916765,0.22936261,0.03472159,0.00008390,0.04111903,0.04860743,0.17858977,0.14043122,0.52798484
1.17358679,0.81249322,0.24443118,0.03608522,0.00009276,0.03951686,0.05297232,0.18242345,0.14581425,0.51438561
1.17958979,0.81796656,0.26095893,0.03752107,0.00010198,0.03808085,0.05766351,0.18684360,0.15163933,0.50163403
1.18559280,0.82568483,0.27883311,0.03902247,0.00011149,0.03680944,0.06266414,0.19189166,0.15788423,0.48991048
1.19159580,0.83568394,0.29791011,0.04058104,0.00012119,0.03570175,0.06794768,0.19759163,0.16451139,0.47935935
1.19759880,0.84793466,0.31801459,0.04218649,0.00013098,0.03475746,0.07347749,0.20394747,0.17146801,0.47008760
1.20360180,0.86234126,0.33893980,0.04382649,0.00014074,0.03397675,0.07920668,0.21094109,0.17868682,0.46216504
1.20960480,0.87874308,0.36044907,0.04548660,0.00015037,0.03336013,0.08507837,0.21853113,0.18608754,0.45562623
1.21560780,0.89691889,0.38227871,0.04715023,0.00015975,0.03290837,0.09102638,0.22665250,0.19357913,0.45047391
1.22161081,0.91659412,0.40414218,0.04879882,0.00016878,0.03262236,0.09697638,0.23521685,0.20106259,0.44668373
1.22761381,0.93745079,0.42573574,0.05041203,0.00017737,0.03250306,0.10284739,0.24411401,0.20843439,0.44421004
1.23361681,0.95913974,0.44674517,0.05196807,0.00018545,0.03255156,0.10855370,0.25321430,0.21559023,0.44299251
1.23961981,0.98129483,0.46685367,0.05344425,0.00019299,0.03276907,0.11400720,0.26237178,0.22242914,0.44296319
1.24562281,1.00354858,0.48575050,0.05481747,0.00019997,0.03315709,0.11911981,0.27142834,0.22885762,0.44405386
1.25162581,1.02554858,0.50314016,0.05606500,0.00020646,0.03371759,0.12380617,0.28021845,0.23479366,0.44620312
1.25762881,1.04697395,0.51875175,0.05716516,0.00021255,0.03445324,0.12798643,0.28857451,0.24017044,0.44936311
1.26363182,1.06755110,0.53234808,0.05809818,0.00021842,0.03536763,0.13158884,0.29633244,0.24493952,0.45350536
1.26963482,1.08706812,0.54373423,0.05884698,0.00022432,0.03646559,0.13455235,0.30333747,0.24907333,0.45862563
1.27563782,1.10538687,0.55276511,0.05939797,0.00023056,0.03775334,0.13682876,0.30944976,0.25256684,0.46474733
1.28164082,1.12245226,0.55935164,0.05974175,0.00023757,0.03923874,0.13838466,0.31454963,0.25543824,0.47192343
1.28764382,1.13829808,0.56346535,0.05987370,0.00024585,0.04093133,0.13920274,0.31854216,0.25772860,0.48023664
1.29364682,1.15304900,0.56514106,0.05979446,0.00025603,0.04284236,0.13928272,0.32136094,0.25950049,0.48979785
1.29964982,1.16691841,0.56447746,0.05951021,0.00026881,0.04498465,0.13864157,0.32297079,0.26083562,0.50074266
1.30565283,1.18020207,0.56163566,0.05903272,0.00028500,0.04737231,0.13731325,0.32336930,0.26183153,0.51322636
1.31165583,1.19326784,0.55683544,0.05837927,0.00030552,0.05002031,0.13534776,0.32258702,0.26259749,0.52741714
1.31765883,1.20654150,0.55034967,0.05757227,0.00033137,0.05294392,0.13280974,0.32068648,0.26324988,0.54348819
1.32366183,1.22048955,0.54249667,0.05663873,0.00036364,0.05615799,0.12977649,0.31775978,0.26390708,0.56160854
1.32966483,1.23559937,0.53363116,0.05560953,0.00040347,0.05967613,0.12633559,0.31392517,0.26468434,0.58193341
1.33566783,1.25235773,0.52413377,0.05451850,0.00045207,0.06350977,0.12258227,0.30932242,0.26568866,0.60459410
1.34167084,1.27122839,0.51439975,0.05340142,0.00051067,0.06766716,0.11861645,0.30410757,0.26701407,0.62968814
1.34767384,1.29262985,0.50482709,0.05229487,0.00058047,0.07215234,0.11453975,0.29844689,0.26873745,0.65726983
1.35367684,1.31691412,0.49580448,0.05123506,0.00066266,0.07696409,0.11045252,0.29251067,0.27091517,0.68734177
1.35967984,1.34434731,0.48769952,0.05025668,0.00075833,0.08209501,0.10645098,0.28646692,0.27358053,0.71984767
1.36568284,1.37509299,0.48084764,0.04939177,0.00086845,0.08753059,0.10262457,0.28047525,0.27674239,0.75466672
1.37168584,1.40919888,0.47554180,0.04866867,0.00099382,0.09324850,0.09905360,0.27468128,0.28038468,0.79160979
