energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
0.21910955,1.80259115,0.70271818,0.15754035,0.04393815,0.43760974,0.06249162,0.32790117,0.03656137,0.65252528
0.22511256,1.82146174,0.70693476,0.15670437,0.04557676,0.43857601,0.06407186,0.33280987,0.03546246,0.66191335
0.23111556,1.84955848,0.71142774,0.15727897,0.04797253,0.44023832,0.06654516,0.33934030,0.03493504,0.67434394
0.23711856,1.88643684,0.71588426,0.15921514,0.05114439,0.44246651,0.06990706,0.34738831,0.03496951,0.68971091
0.24312156,1.93162343,0.72004630,0.16246212,0.05509987,0.44513691,0.07414539,0.35684333,0.03554995,0.70789704
0.24912456,1.98462487,0.72371969,0.16696799,0.05983392,0.44813718,0.07923957,0.36758997,0.03665443,0.72877728
0.25512756,2.04493450,0.72678057,0.17267985,0.06532786,0.45137040,0.08516001,0.37950926,0.03825531,0.75222120
0.26113057,2.11203679,0.72917916,0.17954365,0.07154854,0.45475830,0.09186742,0.39247977,0.04031967,0.77809466
0.26713357,2.18540978,0.73094064,0.18750366,0.07844777,0.45824337,0.09931231,0.40637833,0.04280975,0.80626059
0.27313657,2.26452584,0.73216322,0.19650174,0.08596210,0.46179003,0.10743458,0.42108078,0.04568353,0.83657921
0.27913957,2.34885152,0.73301354,0.20647647,0.09401298,0.46538473,0.11616335,0.43646262,0.04889537,0.86890763
0.28514257,2.43784716,0.73371965,0.21736215,0.10250736,0.46903506,0.12541706,0.45239977,0.05239666,0.90309943
0.29114557,2.53096692,0.73456212,0.22908798,0.11133884,0.47276827,0.13510386,0.46876956,0.05613670,0.93900403
0.29714857,2.62766016,0.73586355,0.24157725,0.12038916,0.47662891,0.14512245,0.48545195,0.06006354,0.97646660
0.30315158,2.72737461,0.73797721,0.25474694,0.12953038,0.48067627,0.15536321,0.50233121,0.06412493,1.01532831
0.30915458,2.82956185,0.74127524,0.26850757,0.13862733,0.48498145,0.16570973,0.51929791,0.06826931,1.05542749
0.31515758,2.93368543,0.74613696,0.28276352,0.14754059,0.48962438,0.17604072,0.53625132,0.07244683,1.09660152
0.32116058,3.03923136,0.75293775,0.29741377,0.15612972,0.49469089,0.18623226,0.55310214,0.07661037,1.13868960
0.32716358,3.14572090,0.76203891,0.31235313,0.16425672,0.50027000,0.19616029,0.56977539,0.08071654,1.18153647
0.33316658,3.25272503,0.77377882,0.32747393,0.17178965,0.50645140,0.20570326,0.58621334,0.08472658,1.22499662
0.33916958,3.35987971,0.78846557,0.34266805,0.17860612,0.51332325,0.21474501,0.60237834,0.08860720,1.26893909
0.34517259,3.46690109,0.80637107,0.35782940,0.18459669,0.52097018,0.22317756,0.61825527,0.09233134,1.31325235
0.35117559,3.57359948,0.82772681,0.37285651,0.18966798,0.52947158,0.23090387,0.63385340,0.09587863,1.35784897
0.35717859,3.67989094,0.85272093,0.38765536,0.19374531,0.53889995,0.23784044,0.64920753,0.09923590,1.40266969
0.36318159,3.78580534,0.88149654,0.40214206,0.19677492,0.54931945,0.24391962,0.66437811,0.10239727,1.44768654
0.36918459,3.89148983,0.91415089,0.41624550,0.19872545,0.56078428,0.24909158,0.67945030,0.10536420,1.49290458
0.37518759,3.99720688,0.95073522,0.42990961,0.19958888,0.57333709,0.25332586,0.69453174,0.10814524,1.53836196
0.38119060,4.10332618,0.99125493,0.44309524,0.19938071,0.58700720,0.25661244,0.70974912,0.11075557,1.58412817
0.38719360,4.21031008,1.03566962,0.45578139,0.19813944,0.60180859,0.25896225,0.72524345,0.11321637,1.63030012
0.39319660,4.31869262,1.08389304,0.46796587,0.19592543,0.61773782,0.26040709,0.74116421,0.11555389,1.67699620
0.39919960,4.42905241,1.13579245,0.47966510,0.19281906,0.63477169,0.26099901,0.75766252,0.11779845,1.72434832
0.40520260,4.54198010,1.19118759,0.49091315,0.18891838,0.65286492,0.26080907,0.77488346,0.11998319,1.77249211
0.41120560,4.65804168,1.24984901,0.50175997,0.18433635,0.67194786,0.25992549,0.79295802,0.12214271,1.82155579
0.41720860,4.77773890,1.31149605,0.51226878,0.17919767,0.69192437,0.25845131,0.81199486,0.12431161,1.87164789
0.42321161,4.90146864,1.37579462,0.52251277,0.17363535,0.71267019,0.25650149,0.83207232,0.12652299,1.92284479
0.42921461,5.02948320,1.44235511,0.53257121,0.16778728,0.73403173,0.25419963,0.85323112,0.12880690,1.97517828
0.43521761,5.16185358,1.51073083,0.54252507,0.16179266,0.75582581,0.25167429,0.87546802,0.13118890,2.02862428
0.44122061,5.29843790,1.58041738,0.55245239,0.15578859,0.77784020,0.24905510,0.89873103,0.13368867,2.08309315
0.44722361,5.43885701,1.65085351,0.56242364,0.14990693,0.79983539,0.24646870,0.92291627,0.13631884,2.13842244
0.45322661,5.58247919,1.72142372,0.57249722,0.14427132,0.82154755,0.24403467,0.94786701,0.13908395,2.19437262
0.45922961,5.72841530,1.79146321,0.58271542,0.13899467,0.84269273,0.24186161,0.97337485,0.14197977,2.25062642
0.46523262,5.87552565,1.86026525,0.59310098,0.13417704,0.86297250,0.24004341,0.99918334,0.14499291,2.30679198
0.47123562,6.02243896,1.92709123,0.60365461,0.12990398,0.88208064,0.23865606,1.02499383,0.14810077,2.36241014
0.47723862,6.16758348,1.99118336,0.61435339,0.12624534,0.89971098,0.23775484,1.05047360,0.15127187,2.41696567
0.48324162,6.30922933,2.05177982,0.62515045,0.12325465,0.91556605,0.23737230,1.07526588,0.15446658,2.46990220
0.48924462,6.44554097,2.10813206,0.63597578,0.12096889,0.92936629,0.23751699,1.09900144,0.15763819,2.52064042
0.49524762,6.57463746,2.15952357,0.64673825,0.11940881,0.94085933,0.23817301,1.12131126,0.16073436,2.56859861
0.50125063,6.69465828,2.20528972,0.65732881,0.11857963,0.94982917,0.23930052,1.14183974,0.16369886,2.61321476
0.50725363,6.80383144,2.24483753,0.66762459,0.11847210,0.95610464,0.24083718,1.16025781,0.16647347,2.65396906
0.51325663,6.90054088,2.27766474,0.67749389,0.11906391,0.95956681,0.24270046,1.17627527,0.16900016,2.69040561
0.51925963,6.98338956,2.30337718,0.68680166,0.12032128,0.96015497,0.24479084,1.18965190,0.17122326,2.72215228
0.52526263,7.05125516,2.32170348,0.69541523,0.12220074,0.95787079,0.24699571,1.20020649,0.17309155,2.74893738
0.53126563,7.10333531,2.33250647,0.70321006,0.12465095,0.95278049,0.24919387,1.20782358,0.17456035,2.77060226
0.53726863,7.13917984,2.33579038,0.71007508,0.12761453,0.94501468,0.25126052,1.21245730,0.17559331,2.78710896
0.54327164,7.15870819,2.33170346,0.71591740,0.13102973,0.93476600,0.25307240,1.21413223,0.17616388,2.79854232
0.54927464,7.16221087,2.32053573,0.72066614,0.13483207,0.92228444,0.25451295,1.21294109,0.17625651,2.80510625
0.55527764,7.15033478,2.30271169,0.72427522,0.13895560,0.90787060,0.25547736,1.20903940,0.17586730,2.80711432
0.56128064,7.12405300,2.27877833,0.72672486,0.14333406,0.89186702,0.25587705,1.20263739,0.17500435,2.80497487
0.56728364,7.08462066,2.24938875,0.72802190,0.14790171,0.87464821,0.25564372,1.19398949,0.17368756,2.79917155
0.57328664,7.03351925,2.21528229,0.72819887,0.15259387,0.85660948,0.25473251,1.18338203,0.17194801,2.79024015
0.57928964,6.97239256,2.17726182,0.72731194,0.15734730,0.83815542,0.25312428,1.17111980,0.16982701,2.77874317
0.58529265,6.90297768,2.13616946,0.72543795,0.16210035,0.81968827,0.25082696,1.15751215,0.16737477,2.76524333
0.59129565,6.82703512,2.09286180,0.72267077,0.16679298,0.80159703,0.24787581,1.14285946,0.16464885,2.75027784
0.59729865,6.74628204,2.04818584,0.71911722,0.17136673,0.78424756,0.24433270,1.12744071,0.16171240,2.73433475
0.60330165,6.66233233,2.00295687,0.71489296,0.17576472,0.76797432,0.24028440,1.11150281,0.15863243,2.71783293
0.60930465,6.57664705,1.95793924,0.71011847,0.17993172,0.75307410,0.23584001,1.09525235,0.15547795,2.70110691
0.61530765,6.49049790,1.91383109,0.70491564,0.18381438,0.73980196,0.23112762,1.07885014,0.15231838,2.68439760
0.62131066,6.40494564,1.87125352,0.69940495,0.18736171,0.72836960,0.22629039,1.06240890,0.14922198,2.66784942
0.62731366,6.32083459,1.83074476,0.69370353,0.19052573,0.71894615,0.22148217,1.04599420,0.14625460,2.65151425
0.63331666,6.23880287,1.79275925,0.68792420,0.19326242,0.71166125,0.21686287,1.02962845,0.14347870,2.63536177
0.63931966,6.15930750,1.75767152,0.68217538,0.19553290,0.70661012,0.21259376,1.01329787,0.14095251,2.61929595
0.64532266,6.08266211,1.72578423,0.67656188,0.19730472,0.70386034,0.20883280,0.99696168,0.13872964,2.60317624
0.65132566,6.00908429,1.69733966,0.67118632,0.19855335,0.70345958,0.20573017,0.98056327,0.13685872,2.58684263
0.65732866,5.93874900,1.67253337,0.66615097,0.19926363,0.70544401,0.20342423,0.96404224,0.13538338,2.57014260
0.66333167,5.87184399,1.65152912,0.66155978,0.19943114,0.70984646,0.20203779,0.94734686,0.13434220,2.55295847
0.66933467,5.80862290,1.63447350,0.65752014,0.19906337,0.71670393,0.20167501,0.93044596,0.13376884,2.53523329
0.67533767,5.74945201,1.62150914,0.65414430,0.19818057,0.72606360,0.20241876,0.91333943,0.13369206,2.51699351
0.68134067,5.69484697,1.61278533,0.65154988,0.19681621,0.73798706,0.20432875,0.89606683,0.13413567,2.49836705
0.68734367,5.64549633,1.60846502,0.64985958,0.19501689,0.75255210,0.20744011,0.87871331,0.13511841,2.47959524
0.69334667,5.60226984,1.60872748,0.64919961,0.19284172,0.76985195,0.21176273,0.86141258,0.13665353,2.46103804
0.69934967,5.56621016,1.61376633,0.64969706,0.19036109,0.78999180,0.21728123,0.84434654,0.13874836,2.44317172
0.70535268,5.53850812,1.62378283,0.65147606,0.18765492,0.81308261,0.22395549,0.82774172,0.14140357,2.42657913
0.71135568,5.52046221,1.63897470,0.65465302,0.18481022,0.83923259,0.23172184,0.81186245,0.14461236,2.41193295
0.71735868,5.51342476,1.65952132,0.65933100,0.18191838,0.86853671,0.24049480,0.79700127,0.14835952,2.39997250
0.72336168,5.51873737,1.68556614,0.66559372,0.17907189,0.90106473,0.25016933,0.78346705,0.15262057,2.39147549
0.72936468,5.53765946,1.71719755,0.67349937,0.17636101,0.93684871,0.26062362,0.77157143,0.15736080,2.38722598
0.73536768,5.57129407,1.75442973,0.68307487,0.17387022,0.97587046,0.27172221,0.76161425,0.16253468,2.38798023
0.74137069,5.62051512,1.79718464,0.69431062,0.17167485,1.01804995,0.28331954,0.75386891,0.16808531,2.39443209
0.74737369,5.68590044,1.84527687,0.70715654,0.16983790,1.06323544,0.29526365,0.74856828,0.17394438,2.40717967
0.75337669,5.76767451,1.89840233,0.72151935,0.16840729,1.11119600,0.30740009,0.74589200,0.18003242,2.42669495
0.75937969,5.86566424,1.95613192,0.73726160,0.16741365,1.16161699,0.31957579,0.74595578,0.18625955,2.45329759
0.76538269,5.97927034,2.01791087,0.75420242,0.16686873,1.21409908,0.33164288,0.74880323,0.19252670,2.48713415
0.77138569,6.10745600,2.08306404,0.77212022,0.16676463,1.26816085,0.34346212,0.75440066,0.19872729,2.52816372
0.77738869,6.24875348,2.15080719,0.79075708,0.16707373,1.32324527,0.35490610,0.76263501,0.20474940,2.57615021
0.78339170,6.40128840,2.22026365,0.80982487,0.16774956,1.37872959,0.36586178,0.77331507,0.21047821,2.63066172
0.78939470,6.56282044,2.29048580,0.82901263,0.16872830,1.43393857,0.37623252,0.78617577,0.21579891,2.69107672
0.79539770,6.73079822,2.36047996,0.84799501,0.16993115,1.48816025,0.38593927,0.80088540,0.22059961,2.75659668
0.80140070,6.90242584,2.42923359,0.86644136,0.17126720,1.54066366,0.39492108,0.81705537,0.22477443,2.82626437
0.80740370,7.07473755,2.49574330,0.88402488,0.17263689,1.59071772,0.40313477,0.83425185,0.22822647,2.89898716
0.81340670,7.24467725,2.55904203,0.90043158,0.17393578,1.63761031,0.41055383,0.85200907,0.23087062,2.97356401
0.81940970,7.40917911,2.61822416,0.91536853,0.17505850,1.68066687,0.41716665,0.86984331,0.23263597,3.04871548
0.82541271,7.56524596,2.67246731,0.92857101,0.17590271,1.71926747,0.42297404,0.88726729,0.23346782,3.12311525
0.83141571,7.71002248,2.72104969,0.93980842,0.17637290,1.75286197,0.42798643,0.90380417,0.23332919,3.19542241
0.83741871,7.84086052,2.76336258,0.94888851,0.17638390,1.78098237,0.43222065,0.91900076,0.23220166,3.26431339
0.84342171,7.95537489,2.79891756,0.95566011,0.17586392,1.80325231,0.43569672,0.93243944,0.23008566,3.32851266
0.84942471,8.05148819,2.82734849,0.96001409,0.17475698,1.81939327,0.43843462,0.94374846,0.22700007,3.38682155
0.85542771,8.12746430,2.84840888,0.96188292,0.17302478,1.82922762,0.44045153,0.95261031,0.22298126,3.43814435
0.86143072,8.18193063,2.86196516,0.96123887,0.17064776,1.83267863,0.44175942,0.95876804,0.21808156,3.48151140
0.86743372,8.21388974,2.86798701,0.95809108,0.16762561,1.82976788,0.44236340,0.96202944,0.21236733,3.51609870
0.87343672,8.22272156,2.86653565,0.95248202,0.16397694,1.82061032,0.44226081,0.96226917,0.20591658,3.54124366
0.87943972,8.20817737,2.85775146,0.94448346,0.15973848,1.80540770,0.44144119,0.95942877,0.19881647,3.55645699
0.88544272,8.17036737,2.84184175,0.93419236,0.15496369,1.78444087,0.43988710,0.95351490,0.19116058,3.56143028
0.89144572,8.10974299,2.81906988,0.92172706,0.14972094,1.75806137,0.43757585,0.94459593,0.18304626,3.55603954
0.89744872,8.02707548,2.78974619,0.90722383,0.14409146,1.72668293,0.43448191,0.93279701,0.17457208,3.54034439
0.90345173,7.92343192,2.75422139,0.89083415,0.13816708,1.69077317,0.43057998,0.91829406,0.16583541,3.51458299
0.90945473,7.80014917,2.71288244,0.87272262,0.13204796,1.65084580,0.42584843,0.90130677,0.15693045,3.47916281
0.91545773,7.65880659,2.66615075,0.85306565,0.12584038,1.60745339,0.42027299,0.88209085,0.14794641,3.43464744
0.92146073,7.50119738,2.61448231,0.83205076,0.11965470,1.56118080,0.41385034,0.86092996,0.13896625,3.38173941
0.92746373,7.32929873,2.55836909,0.80987641,0.11360355,1.51263906,0.40659142,0.83812722,0.13006566,3.32125973
0.93346673,7.14524040,2.49834087,0.78675200,0.10780029,1.46245965,0.39852423,0.81399683,0.12131252,3.25412432
0.93946973,6.95127151,2.43496674,0.76289808,0.10235777,1.41128872,0.38969588,0.78885575,0.11276664,3.18131801
0.94547274,6.74972546,2.36885525,0.73854622,0.09738735,1.35978122,0.38017370,0.76301582,0.10447988,3.10386702
0.95147574,6.54298277,2.30065277,0.71393850,0.09299809,1.30859452,0.37004538,0.73677633,0.09649644,3.02281048
0.95747874,6.33343221,2.23103921,0.68932645,0.08929619,1.25838133,0.35941805,0.71041742,0.08885341,2.93917223
0.96348174,6.12343064,2.16072101,0.66496912,0.08638442,1.20978193,0.34841624,0.68419420,0.08158139,2.85393387
0.96948474,5.91526235,2.09042132,0.64113039,0.08436159,1.16341558,0.33717892,0.65833207,0.07470525,2.76800999
0.97548774,5.71109903,2.02086758,0.61807549,0.08332195,1.11987122,0.32585566,0.63302307,0.06824484,2.68222679
0.98149075,5.51296153,1.95277698,0.59606673,0.08335432,1.07969767,0.31460216,0.60842357,0.06221575,2.59730491
0.98749375,5.32268496,1.88684061,0.57535866,0.08454110,1.04339369,0.30357529,0.58465321,0.05662989,2.51384718
0.99349675,5.14188832,1.82370707,0.55619284,0.08695694,1.01139821,0.29292799,0.56179525,0.05149613,2.43233193
0.99949975,4.97195017,1.76396653,0.53879245,0.09066717,0.98408108,0.28280417,0.53989820,0.04682071,2.35311194
1.00550275,4.81399117,1.70813621,0.52335703,0.09572591,0.96173502,0.27333398,0.51897864,0.04260755,2.27641918
1.01150575,4.66886441,1.65664810,0.51005759,0.10217398,0.94456887,0.26462958,0.49902513,0.03885855,2.20237480
1.01750875,4.53715368,1.60983969,0.49903225,0.11003665,0.93270282,0.25678165,0.48000306,0.03557366,2.13100384
1.02351176,4.41917980,1.56794823,0.49038283,0.11932131,0.92616560,0.24985673,0.46186002,0.03275088,2.06225366
1.02951476,4.31501425,1.53110881,0.48417231,0.13001523,0.92489415,0.24389562,0.44453162,0.03038626,1.99601503
1.03551776,4.22449936,1.49935626,0.48042338,0.14208349,0.92873554,0.23891265,0.42794738,0.02847373,1.93214450
1.04152076,4.14727371,1.47263067,0.47911817,0.15546720,0.93745129,0.23489612,0.41203634,0.02700494,1.87048689
1.04752376,4.08280133,1.45078611,0.48019904,0.17008226,0.95072392,0.23180950,0.39673230,0.02596912,1.81089649
1.05352676,4.03040305,1.43360188,0.48357042,0.18581859,0.96816540,0.22959360,0.38197821,0.02535280,1.75325584
1.05952976,3.98928847,1.42079555,0.48910156,0.20254020,0.98932718,0.22816935,0.36772971,0.02513968,1.69749110
1.06553277,3.95858718,1.41203694,0.49663013,0.22008586,1.01371150,0.22744116,0.35395766,0.02531046,1.64358334
1.07153577,3.93737777,1.40696235,0.50596644,0.23827075,1.04078346,0.22730064,0.34064945,0.02584271,1.59157526
1.07753877,3.92471396,1.40518806,0.51689805,0.25688882,1.06998343,0.22763044,0.32780937,0.02671085,1.54157327
1.08354177,3.91964714,1.40632270,0.52919479,0.27571601,1.10073945,0.22830827,0.31545778,0.02788610,1.49374510
1.08954477,3.92124505,1.40997789,0.54261388,0.29451424,1.13247924,0.22921059,0.30362956,0.02933666,1.44831351
1.09554777,3.92860689,1.41577683,0.55690507,0.31303596,1.16464143,0.23021624,0.29237173,0.03102782,1.40554666
1.10155078,3.94087507,1.42336086,0.57181574,0.33102931,1.19668596,0.23120961,0.28174064,0.03292229,1.36574625
1.10755378,3.95724437,1.43239396,0.58709584,0.34824354,1.22810334,0.23208340,0.27179884,0.03498057,1.32923424
1.11355678,3.97696923,1.44256553,0.60250260,0.36443464,1.25842273,0.23274099,0.26261195,0.03716140,1.29633919
1.11955978,3.99936993,1.45359176,0.61780505,0.37937096,1.28721888,0.23309824,0.25424563,0.03942240,1.26738332
1.12556278,4.02383844,1.46521602,0.63278820,0.39283864,1.31411796,0.23308485,0.24676295,0.04172064,1.24267086
1.13156578,4.04984441,1.47720886,0.64725704,0.40464658,1.33880224,0.23264529,0.24022213,0.04401340,1.22247860
1.13756878,4.07694170,1.48936794,0.66104007,0.41463090,1.36101392,0.23173924,0.23467487,0.04625894,1.20704875
1.14357179,4.10477556,1.50151832,0.67399264,0.42265870,1.38055796,0.23034173,0.23016517,0.04841728,1.19658456
1.14957479,4.13309000,1.51351347,0.68599976,0.42863098,1.39730417,0.22844284,0.22672870,0.05045100,1.19124835
1.15557779,4.16173509,1.52523692,0.69697848,0.43248463,1.41118851,0.22604714,0.22439261,0.05232600,1.19116176
1.16158079,4.19067314,1.53660480,0.70687967,0.43419347,1.42221362,0.22317289,0.22317559,0.05401223,1.19640773
1.16758379,4.21998304,1.54756885,0.71568916,0.43376830,1.43044843,0.21985095,0.22308823,0.05548431,1.20703332
1.17358679,4.24986141,1.55811979,0.72342801,0.43125597,1.43602699,0.21612346,0.22413329,0.05672210,1.22305289
1.17958979,4.28061981,1.56829049,0.73015195,0.42673750,1.43914619,0.21204241,0.22630599,0.05771107,1.24445071
1.18559280,4.31267671,1.57815855,0.73594975,0.42032538,1.44006228,0.20766794,0.22959400,0.05844257,1.27118237
1.19159580,4.34654389,1.58784779,0.74094050,0.41216011,1.43908621,0.20306654,0.23397710,0.05891400,1.30317436
1.19759880,4.38280654,1.59752813,0.74526985,0.40240604,1.43657749,0.19830916,0.23942660,0.05912872,1.34032149
1.20360180,4.42209722,1.60741346,0.74910505,0.39124675,1.43293672,0.19346906,0.24590424,0.05909589,1.38248201
1.20960480,4.46506423,1.61775731,0.75262905,0.37888011,1.42859662,0.18861982,0.25336091,0.05883010,1.42947036
1.21560780,4.51233508,1.62884609,0.75603366,0.36551303,1.42401183,0.18383310,0.26173501,0.05835095,1.48104820
1.22161081,4.56447671,1.64099005,0.75951203,0.35135626,1.41964757,0.17917663,0.27095084,0.05768246,1.53691395
1.22761381,4.62195405,1.65451210,0.76325079,0.33661927,1.41596745,0.17471213,0.28091698,0.05685234,1.59669193
1.23361681,4.68508902,1.66973495,0.76742198,0.32150535,1.41342076,0.17049348,0.29152490,0.05589135,1.65992194
1.23961981,4.75402232,1.68696707,0.77217531,0.30620716,1.41242979,0.16656509,0.30264802,0.05483244,1.72605028
1.24562281,4.82868019,1.70648816,0.77763097,0.29090279,1.41337739,0.16296058,0.31414139,0.05370997,1.79442333
1.25162581,4.90874829,1.72853477,0.78387341,0.27575243,1.41659545,0.15970178,0.32584203,0.05255896,1.86428466
1.25762881,4.99365462,1.75328686,0.79094639,0.26089581,1.42235465,0.15679816,0.33757022,0.05141425,1.93477648
1.26363182,5.08256292,1.78085590,0.79884958,0.24645039,1.43085579,0.15424666,0.34913164,0.05030982,2.00494601
1.26963482,5.17437742,1.81127518,0.80753686,0.23251033,1.44222324,0.15203208,0.36032044,0.04927810,2.07375715
1.27563782,5.26775927,1.84449261,0.81691646,0.21914633,1.45650040,0.15012774,0.37092318,0.04834930,2.14010746
1.28164082,5.36115427,1.88036654,0.82685295,0.20640621,1.47364760,0.14849678,0.38072358,0.04755088,2.20285003
1.28764382,5.45283084,1.91866448,0.83717098,0.19431622,1.49354213,0.14709365,0.38950777,0.04690703,2.26081976
1.29364682,5.54092663,1.95906479,0.84766056,0.18288300,1.51598052,0.14586602,0.39707003,0.04643817,2.31286285
1.29964982,5.62350163,2.00116114,0.85808362,0.17209602,1.54068271,0.14475684,0.40321861,0.04616058,2.35786854
1.30565283,5.69859535,2.04446934,0.86818158,0.16193043,1.56729786,0.14370664,0.40778148,0.04608605,2.39480154
1.31165583,5.76428524,2.08843614,0.87768346,0.15235019,1.59541145,0.14265573,0.41061168,0.04622149,2.42273376
1.31765883,5.81874379,2.13244957,0.88631421,0.14331128,1.62455351,0.14154636,0.41159207,0.04656878,2.44087382
1.32366183,5.86029164,2.17585036,0.89380284,0.13476483,1.65420737,0.14032483,0.41063924,0.04712450,2.44859291
1.32966483,5.88744445,2.21794400,0.89989005,0.12666013,1.68381897,0.13894316,0.40770633,0.04787984,2.44544583
1.33566783,5.89895178,2.25801308,0.90433507,0.11894735,1.71280641,0.13736060,0.40278474,0.04882055,2.43118613
1.34167084,5.89382665,2.29532979,0.90692146,0.11157982,1.74056956,0.13554470,0.39590460,0.04992701,2.40577476
1.34767384,5.87136508,2.32916825,0.90746172,0.10451590,1.76649984,0.13347204,0.38713389,0.05117439,2.36938176
1.35367684,5.83115570,2.35881686,0.90580083,0.09772034,1.78999018,0.13112857,0.37657648,0.05253304,2.32238108
1.35967984,5.77307975,2.38359052,0.90181849,0.09116509,1.81044508,0.12850958,0.36436888,0.05396886,2.26533877
1.36568284,5.69730253,2.40284286,0.89543036,0.08482969,1.82729108,0.12561936,0.35067621,0.05544398,2.19899531
1.37168584,5.60425774,2.41597861,0.88658837,0.07870115,1.83998756,0.12247062,0.33568722,0.05691754,2.12424281
1.37768884,5.49462619,2.42246612,0.87528030,0.07277340,1.84803795,0.11908365,0.31960885,0.05834658,2.04209838
1.38369185,5.36931066,2.42184999,0.86152880,0.06704647,1.85100127,0.11548544,0.30266039,0.05968713,1.95367477
1.38969485,5.22940854,2.41376363,0.84539000,0.06152546,1.84850392,0.11170863,0.28506766,0.06089536,1.86014963
1.39569785,5.07618377,2.39794171,0.82695195,0.05621923,1.84025132,0.10779050,0.26705712,0.06192878,1.76273466
1.40170085,4.91103919,2.37423170,0.80633292,0.05113916,1.82603911,0.10377200,0.24885056,0.06274752,1.66264577
1.40770385,4.73549035,2.34260447,0.78367966,0.04629786,1.80576335,0.09969684,0.23066007,0.06331558,1.56107537
1.41370685,4.55114109,2.30316287,0.75916553,0.04170795,1.77942925,0.09561060,0.21268383,0.06360192,1.45916762
1.41970985,4.35966119,2.25614798,0.73298870,0.03738102,1.74715765,0.09156007,0.19510257,0.06358152,1.35799715
1.42571286,4.16276582,2.20194215,0.70536998,0.03332673,1.70918887,0.08759254,0.17807683,0.06323621,1.25855180
1.43171586,3.96219636,2.14106823,0.67655058,0.02955214,1.66588319,0.08375515,0.16174510,0.06255530,1.16171946
1.43771886,3.75970204,2.07418459,0.64678931,0.02606124,1.61771755,0.08009440,0.14622275,0.06153594,1.06827900
1.44372186,3.55702169,2.00207547,0.61635944,0.02285471,1.56527833,0.07665550,0.13160166,0.06018324,0.97889502
1.44972486,3.35586499,1.92563659,0.58554489,0.01992983,1.50924985,0.07348173,0.11795065,0.05851006,0.89411616
1.45572786,3.15789283,1.84585612,0.55463587,0.01728062,1.45039894,0.07061385,0.10531637,0.05653659,0.81437633
1.46173087,2.96469624,1.76379151,0.52392398,0.01489811,1.38955581,0.06808924,0.09372477,0.05428961,0.73999855
1.46773387,2.77777430,1.68054263,0.49369665,0.01277068,1.32759171,0.06594114,0.08318283,0.05180160,0.67120068
1.47373687,2.59851088,1.59722233,0.46423137,0.01088449,1.26539439,0.06419771,0.07368066,0.04910960,0.60810258
1.47973987,2.42815102,1.51492541,0.43578960,0.00922403,1.20384196,0.06288106,0.06519363,0.04625401,0.55073421
1.48574287,2.26777779,1.43469726,0.40861071,0.00777255,1.14377656,0.06200633,0.05768462,0.04327730,0.49904432
1.49174587,2.11829048,1.35750346,0.38290622,0.00651259,1.08597873,0.06158074,0.05110626,0.04022267,0.45290925
1.49774887,1.98038536,1.28420181,0.35885452,0.00542640,1.03114364,0.06160276,0.04540298,0.03713283,0.41214183
1.50375188,1.85454025,1.21551787,0.33659651,0.00449639,0.97986043,0.06206145,0.04051306,0.03404881,0.37649998
1.50975488,1.74100391,1.15202527,0.31623210,0.00370543,0.93259533,0.06293602,0.03637040,0.03100892,0.34569509
1.51575788,1.63979127,1.09413160,0.29781815,0.00303717,0.88967966,0.06419566,0.03290613,0.02804791,0.31940015
1.52176088,1.55068529,1.04207068,0.28136769,0.00247623,0.85130296,0.06579972,0.03005009,0.02519630,0.29725761
1.52776388,1.47324587,0.99590141,0.26685065,0.00200836,0.81751183,0.06769824,0.02773206,0.02247991,0.27888696
1.53376688,1.40682592,0.95551336,0.25419612,0.00162055,0.78821439,0.06983287,0.02588280,0.01991962,0.26389229
1.53976988,1.35059444,0.92063878,0.24329606,0.00130104,0.76319013,0.07213821,0.02443507,0.01753132,0.25186963
1.54577289,1.30356584,0.89087051,0.23401030,0.00103938,0.74210481,0.07454345,0.02332430,0.01532601,0.24241422
1.55177589,1.26463473,0.86568489,0.22617269,0.00082632,0.72452953,0.07697440,0.02248935,0.01331011,0.23512776
1.55777889,1.23261474,0.84446864,0.21959810,0.00065383,0.70996319,0.07935570,0.02187302,0.01148584,0.22962531
1.56378189,1.20628002,0.82654837,0.21409005,0.00051493,0.69785729,0.08161325,0.02142256,0.00985175,0.22554214
1.56978489,1.18440768,0.81122158,0.20944848,0.00040370,0.68764182,0.08367670,0.02108999,0.00840325,0.22253999
1.57578789,1.16581942,0.79778754,0.20547759,0.00031507,0.67875117,0.08548187,0.02083245,0.00713323,0.22031290
1.58179090,1.14942062,0.78557676,0.20199309,0.00024482,0.67064887,0.08697306,0.02061242,0.00603266,0.21859222
1.58779390,1.13423528,0.77397784,0.19882885,0.00018941,0.66285007,0.08810510,0.02039782,0.00509111,0.21715069
1.59379690,1.11943528,0.76246051,0.19584247,0.00014591,0.65494068,0.08884498,0.02016205,0.00429734,0.21580547
1.59979990,1.10436278,0.75059397,0.19291963,0.00011193,0.64659265,0.08917311,0.01988402,0.00363973,0.21441981
1.60580290,1.08854493,0.73805985,0.18997699,0.00008550,0.63757453,0.08908399,0.01954792,0.00310668,0.21290344
