energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.00900450,2.77895454,1.02727112,1.97048662,0.00544731,0.07234294,0.00827728,0.36489496,0.32010954,0.35702385
-0.00300150,2.77820280,1.00588867,1.97926546,0.00527540,0.07160903,0.00879034,0.36051403,0.32167268,0.35231981
0.00300150,2.76796207,0.98076586,1.98127333,0.00507528,0.07062956,0.00929871,0.35469779,0.32220797,0.34646159
0.00900450,2.74875559,0.95244473,1.97673993,0.00485060,0.06942340,0.00979653,0.34758378,0.32177779,0.33957811
0.01500750,2.72124150,0.92151206,1.96599031,0.00460540,0.06801401,0.01027787,0.33933715,0.32046037,0.33181122
0.02101051,2.68618750,0.88858072,1.94943061,0.00434399,0.06642858,0.01073688,0.33014453,0.31834679,0.32331120
0.02701351,2.64444447,0.85427133,1.92753330,0.00407081,0.06469715,0.01116795,0.32020760,0.31553771,0.31423234
0.03301651,2.59692017,0.81919482,1.90082214,0.00379028,0.06285165,0.01156584,0.30973632,0.31214009,0.30472871
0.03901951,2.54455350,0.78393638,1.86985734,0.00350670,0.06092491,0.01192585,0.29894231,0.30826383,0.29495034
0.04502251,2.48828989,0.74904139,1.83522116,0.00322414,0.05894970,0.01224388,0.28803227,0.30401852,0.28503970
0.05102551,2.42905846,0.71500343,1.79750412,0.00294630,0.05695778,0.01251664,0.27720204,0.29951032,0.27512871
0.05702851,2.36775106,0.68225488,1.75729215,0.00267649,0.05497900,0.01274160,0.26663107,0.29483899,0.26533625
0.06303152,2.30520367,0.65115990,1.71515451,0.00241757,0.05304056,0.01291713,0.25647781,0.29009523,0.25576608
0.06903452,2.24218030,0.62201019,1.67163297,0.00217186,0.05116626,0.01304246,0.24687586,0.28535827,0.24650543
0.07503752,2.17935957,0.59502306,1.62723209,0.00194118,0.04937596,0.01311769,0.23793110,0.28069392,0.23762402
0.08104052,2.11732430,0.57034205,1.58241093,0.00172686,0.04768516,0.01314367,0.22971995,0.27615293,0.22917356
0.08704352,2.05655411,0.54803965,1.53757622,0.00152972,0.04610472,0.01312201,0.22228850,0.27176993,0.22118783
0.09304652,1.99742136,0.52812202,1.49307735,0.00135013,0.04464076,0.01305489,0.21565286,0.26756288,0.21368316
0.09904952,1.94019046,0.51053548,1.44920325,0.00118805,0.04329470,0.01294500,0.20980040,0.26353309,0.20665940
0.10505253,1.88502079,0.49517432,1.40618136,0.00104310,0.04206349,0.01279537,0.20469195,0.25966587,0.20010130
0.11105553,1.83197312,0.48188983,1.36417881,0.00091460,0.04093994,0.01260931,0.20026489,0.25593181,0.19398035
0.11705853,1.78101943,0.47050012,1.32330601,0.00080163,0.03991330,0.01239022,0.19643690,0.25228868,0.18825691
0.12306153,1.73205612,0.46080038,1.28362235,0.00070311,0.03896985,0.01214156,0.19311033,0.24868390,0.18288274
0.12906453,1.68491995,0.45257332,1.24514413,0.00061782,0.03809366,0.01186677,0.19017693,0.24505750,0.17780369
0.13506753,1.63940638,0.44559939,1.20785431,0.00054449,0.03726740,0.01156919,0.18752283,0.24134552,0.17296271
0.14107054,1.59528944,0.43966646,1.17171359,0.00048184,0.03647320,0.01125209,0.18503355,0.23748367,0.16830280
0.14707354,1.55234250,0.43457860,1.13667258,0.00042859,0.03569352,0.01091867,0.18259884,0.23341109,0.16377013
0.15307654,1.51035878,0.43016366,1.10268408,0.00038355,0.03491196,0.01057209,0.18011719,0.22907412,0.15931689
0.15907954,1.46917075,0.42627941,1.06971515,0.00034559,0.03411409,0.01021552,0.17749981,0.22442974,0.15490406
0.16508254,1.42866737,0.42281790,1.03775802,0.00031369,0.03328810,0.00985222,0.17467392,0.21944876,0.15050380
0.17108554,1.38880832,0.41970801,1.00683933,0.00028695,0.03242532,0.00948560,0.17158525,0.21411826,0.14610137
0.17708854,1.34963429,0.41691590,0.97702710,0.00026461,0.03152074,0.00911930,0.16819970,0.20844349,0.14169662
0.18309155,1.31127288,0.41444362,0.94843493,0.00024603,0.03057315,0.00875724,0.16450401,0.20244888,0.13730486
0.18909455,1.27393960,0.41232566,0.92122309,0.00023071,0.02958531,0.00840363,0.16050552,0.19617817,0.13295706
0.19509755,1.23793391,0.41062381,0.89559653,0.00021828,0.02856381,0.00806303,0.15623104,0.18969367,0.12869947
0.20110055,1.20363039,0.40942053,0.87179960,0.00020848,0.02751884,0.00774033,0.15172487,0.18307463,0.12459248
0.20710355,1.17146552,0.40881118,0.85010795,0.00020119,0.02646380,0.00744065,0.14704618,0.17641481,0.12070897
0.21310655,1.14192052,0.40889547,0.83081786,0.00019637,0.02541475,0.00716932,0.14226572,0.16981934,0.11713200
0.21910955,1.11550129,0.40976861,0.81423360,0.00019407,0.02438975,0.00693175,0.13746226,0.16340102,0.11395206
0.22511256,1.09271622,0.41151260,0.80065346,0.00019444,0.02340822,0.00673330,0.13271872,0.15727624,0.11126389
0.23111556,1.07405309,0.41418820,0.79035511,0.00019766,0.02249009,0.00657913,0.12811831,0.15156069,0.10916302
0.23711856,1.05995595,0.41782785,0.78358105,0.00020398,0.02165509,0.00647401,0.12374077,0.14636497,0.10774217
0.24312156,1.05080312,0.42242999,0.78052481,0.00021367,0.02092194,0.00642215,0.11965897,0.14179048,0.10708753
0.24912456,1.04688725,0.42795518,0.78131862,0.00022702,0.02030768,0.00642705,0.11593591,0.13792555,0.10727520
0.25512756,1.04839819,0.43432396,0.78602291,0.00024429,0.01982696,0.00649127,0.11262222,0.13484202,0.10836775
0.26113057,1.05540934,0.44141681,0.79461826,0.00026575,0.01949151,0.00661632,0.10975437,0.13259249,0.11041113
0.26713357,1.06786801,0.44907606,0.80699999,0.00029160,0.01930965,0.00680249,0.10735348,0.13120819,0.11343197
0.27313657,1.08558994,0.45710961,0.82297556,0.00032202,0.01928597,0.00704877,0.10542482,0.13069761,0.11743538
0.27913957,1.10825829,0.46529644,0.84226488,0.00035708,0.01942108,0.00735278,0.10395798,0.13104595,0.12240332
0.28514257,1.13542681,0.47339337,0.86450342,0.00039677,0.01971151,0.00771069,0.10292763,0.13221530,0.12829369
0.29114557,1.16652723,0.48114297,0.88924806,0.00044100,0.02014973,0.00811730,0.10229482,0.13414556,0.13503999
0.29714857,1.20088048,0.48828204,0.91598526,0.00048952,0.02072433,0.00856605,0.10200874,0.13675614,0.14255185
0.30315158,1.23771125,0.49455044,0.94414155,0.00054201,0.02142023,0.00904912,0.10200885,0.13994823,0.15071624
0.30915458,1.27616571,0.49969973,0.97309579,0.00059799,0.02221911,0.00955764,0.10222719,0.14360765,0.15939944
0.31515758,1.31533153,0.50350135,1.00219297,0.00065686,0.02309982,0.01008179,0.10259096,0.14760814,0.16844981
0.32116058,1.35426004,0.50575400,1.03075924,0.00071791,0.02403899,0.01061110,0.10302504,0.15181505,0.17770116
0.32716358,1.39198969,0.50628987,1.05811767,0.00078030,0.02501161,0.01113468,0.10345454,0.15608924,0.18697685
0.33316658,1.42757034,0.50497972,1.08360449,0.00084310,0.02599172,0.01164154,0.10380718,0.16029106,0.19609430
0.33916958,1.46008783,0.50173647,1.10658548,0.00090530,0.02695314,0.01212082,0.10401550,0.16428448,0.20487007
0.34517259,1.48868812,0.49651733,1.12647189,0.00096583,0.02787015,0.01256219,0.10401886,0.16794093,0.21312509
0.35117559,1.51260048,0.48932457,1.14273582,0.00102359,0.02871825,0.01295609,0.10376506,0.17114310,0.22069008
0.35717859,1.53115895,0.48020484,1.15492433,0.00107748,0.02947481,0.01329404,0.10321173,0.17378828,0.22741091
0.36318159,1.54382158,0.46924727,1.16267212,0.00112644,0.03011977,0.01356894,0.10232732,0.17579135,0.23315374
0.36918459,1.55018683,0.45658046,1.16571226,0.00116946,0.03063617,0.01377522,0.10109180,0.17708723,0.23780972
0.37518759,1.55000643,0.44236857,1.16388453,0.00120563,0.03101062,0.01390909,0.09949691,0.17763270,0.24129910
0.38119060,1.54319432,0.42680669,1.15714115,0.00123419,0.03123374,0.01396866,0.09754623,0.17740766,0.24357460
0.38719360,1.52983119,0.41011571,1.14554949,0.00125450,0.03130036,0.01395399,0.09525479,0.17641555,0.24462386
0.39319660,1.51016437,0.39253679,1.12929163,0.00126610,0.03120965,0.01386709,0.09264848,0.17468316,0.24447086
0.39919960,1.48460286,0.37432578,1.10866052,0.00126874,0.03096515,0.01371190,0.08976317,0.17225969,0.24317627
0.40520260,1.45370751,0.35574757,1.08405289,0.00126234,0.03057459,0.01349414,0.08664360,0.16921508,0.24083668
0.41120560,1.41817671,0.33707064,1.05595896,0.00124703,0.03004961,0.01322114,0.08334212,0.16563771,0.23758260
0.41720860,1.37882766,0.31856185,1.02494912,0.00122316,0.02940536,0.01290157,0.07991727,0.16163155,0.23357554
0.42321161,1.33657415,0.30048158,0.99165821,0.00119123,0.02865999,0.01254523,0.07643224,0.15731282,0.22900396
0.42921461,1.29240127,0.28307933,0.95676766,0.00115194,0.02783409,0.01216266,0.07295336,0.15280622,0.22407847
0.43521761,1.24733817,0.26658972,0.92098631,0.00110611,0.02694995,0.01176482,0.06954847,0.14824105,0.21902626
0.44122061,1.20242969,0.25122913,0.88503054,0.00105471,0.02603094,0.01136278,0.06628547,0.14374709,0.21408511
0.44722361,1.15870799,0.23719277,0.84960442,0.00099878,0.02510078,0.01096731,0.06323084,0.13945064,0.20949705
0.45322661,1.11716523,0.22465234,0.81538080,0.00093944,0.02418281,0.01058857,0.06044832,0.13547066,0.20550201
0.45922961,1.07872826,0.21375427,0.78298389,0.00087785,0.02329938,0.01023583,0.05799779,0.13191523,0.20233159
0.46523262,1.04423639,0.20461848,0.75297422,0.00081516,0.02247126,0.00991716,0.05593424,0.12887852,0.20020325
0.47123562,1.01442290,0.19733766,0.72583630,0.00075252,0.02171710,0.00963925,0.05430704,0.12643823,0.19931500
0.47723862,0.98990106,0.19197713,0.70196971,0.00069104,0.02105309,0.00940724,0.05315934,0.12465367,0.19984095
0.48324162,0.97115498,0.18857507,0.68168365,0.00063179,0.02049259,0.00922462,0.05252773,0.12356453,0.20192761
0.48924462,0.95853558,0.18714329,0.66519522,0.00057576,0.02004600,0.00909322,0.05244212,0.12319034,0.20569131
0.49524762,0.95226156,0.18766838,0.65263133,0.00052389,0.01972068,0.00901323,0.05292576,0.12353067,0.21121664
0.50125063,0.95242529,0.19011312,0.64403401,0.00047704,0.01952098,0.00898328,0.05399553,0.12456600,0.21855597
0.50725363,0.95900285,0.19441829,0.63936862,0.00043602,0.01944838,0.00900067,0.05566223,0.12625917,0.22773007
0.51325663,0.97186782,0.20050455,0.63853466,0.00040155,0.01950172,0.00906148,0.05793113,0.12855749,0.23872969
0.51925963,0.99080777,0.20827463,0.64137818,0.00037434,0.01967749,0.00916090,0.06080247,0.13139520,0.25151812
0.52526263,1.01554260,0.21761540,0.64770542,0.00035503,0.01997012,0.00929343,0.06427204,0.13469632,0.26603438
0.53126563,1.04574358,0.22840007,0.65729662,0.00034424,0.02037245,0.00945324,0.06833171,0.13837770,0.28219705
0.53726863,1.08105204,0.24049029,0.66991939,0.00034255,0.02087598,0.00963438,0.07296987,0.14235215,0.29990836
0.54327164,1.12109673,0.25373809,0.68534079,0.00035055,0.02147136,0.00983108,0.07817180,0.14653155,0.31905844
0.54927464,1.16550875,0.26798773,0.70333760,0.00036878,0.02214865,0.01003802,0.08391985,0.15082973,0.33952935
0.55527764,1.21393329,0.28307733,0.72370410,0.00039777,0.02289765,0.01025048,0.09019346,0.15516511,0.36119869
0.56128064,1.26603764,0.29884030,0.74625709,0.00043803,0.02370817,0.01046454,0.09696900,0.15946294,0.38394269
0.56728364,1.32151480,0.31510666,0.77083781,0.00049000,0.02457018,0.01067713,0.10421942,0.16365711,0.40763831
0.57328664,1.38008287,0.33170412,0.79731082,0.00055406,0.02547399,0.01088614,0.11191373,0.16769145,0.43216455
0.57928964,1.44148001,0.34845921,0.82555995,0.00063051,0.02641028,0.01109029,0.12001632,0.17152047,0.45740255
0.58529265,1.50545567,0.36519823,0.85548169,0.00071952,0.02737009,0.01128917,0.12848618,0.17510963,0.48323483
0.59129565,1.57175861,0.38174834,0.88697645,0.00082110,0.02834479,0.01148300,0.13727615,0.17843513,0.50954340
0.59729865,1.64012266,0.39793875,0.91993847,0.00093507,0.02932600,0.01167251,0.14633210,0.18148325,0.53620719
0.60330165,1.71025141,0.41360208,0.95424507,0.00106104,0.03030541,0.01185872,0.15559232,0.18424935,0.56309884
0.60930465,1.78180301,0.42857595,0.98974602,0.00119836,0.03127468,0.01204272,0.16498702,0.18673665,0.59008126
0.61530765,1.85437644,0.44270489,1.02625407,0.00134612,0.03222527,0.01222542,0.17443822,0.18895482,0.61700429
0.62131066,1.92750051,0.45584253,1.06353714,0.00150307,0.03314833,0.01240735,0.18385985,0.19091854,0.64370179
0.62731366,2.00062682,0.46785404,1.10131324,0.00166771,0.03403459,0.01258847,0.19315838,0.19264615,0.66998957
0.63331666,2.07312753,0.47861889,1.13924837,0.00183821,0.03487432,0.01276800,0.20223383,0.19415838,0.69566453
0.63931966,2.14429875,0.48803365,1.17695801,0.00201244,0.03565732,0.01294436,0.21098130,0.19547733,0.72050521
0.64532266,2.21336981,0.49601497,1.21401221,0.00218804,0.03637301,0.01311506,0.21929287,0.19662568,0.74427396
0.65132566,2.27951837,0.50250227,1.24994431,0.00236242,0.03701057,0.01327679,0.22706002,0.19762623,0.76672084
0.65732866,2.34189087,0.50746036,1.28426293,0.00253281,0.03755914,0.01342546,0.23417629,0.19850160,0.78758917
0.66333167,2.39962750,0.51088143,1.31646659,0.00269634,0.03800808,0.01355632,0.24054023,0.19927424,0.80662253
0.66933467,2.45189037,0.51278653,1.34606032,0.00285014,0.03834728,0.01366421,0.24605844,0.19996658,0.82357291
0.67533767,2.49789348,0.51322616,1.37257329,0.00299136,0.03856752,0.01374371,0.25064860,0.20060127,0.83820955
0.68134067,2.53693257,0.51227996,1.39557636,0.00311730,0.03866086,0.01378943,0.25424228,0.20120139,0.85032802
0.68734367,2.56841321,0.51005527,1.41469860,0.00322548,0.03862091,0.01379629,0.25678745,0.20179059,0.85975894
0.69334667,2.59187524,0.50668463,1.42964170,0.00331373,0.03844325,0.01375972,0.25825045,0.20239310,0.86637568
0.69934967,2.60701200,0.50232208,1.44019136,0.00338022,0.03812566,0.01367596,0.25861745,0.20303337,0.87010070
0.70535268,2.61368301,0.49713839,1.44622489,0.00342359,0.03766830,0.01354223,0.25789506,0.20373552,0.87090983
0.71135568,2.61191909,0.49131537,1.44771456,0.00344293,0.03707391,0.01335688,0.25611035,0.20452243,0.86883421
0.71735868,2.60191959,0.48503938,1.44472651,0.00343786,0.03634775,0.01311953,0.25330990,0.20541453,0.86395980
0.72336168,2.58404167,0.47849434,1.43741506,0.00340852,0.03549757,0.01283108,0.24955823,0.20642831,0.85642419
0.72936468,2.55878211,0.47185453,1.42601310,0.00335555,0.03453342,0.01249372,0.24493551,0.20757469,0.84641099
0.73536768,2.52675291,0.46527752,1.41081877,0.00328011,0.03346736,0.01211083,0.23953460,0.20885728,0.83414200
0.74137069,2.48865190,0.45889754,1.39217970,0.00318378,0.03231312,0.01168689,0.23345780,0.21027076,0.81986764
0.74737369,2.44523030,0.45281977,1.37047541,0.00306855,0.03108567,0.01122726,0.22681317,0.21179939,0.80385624
0.75337669,2.39725918,0.44711566,1.34609932,0.00293676,0.02980073,0.01073801,0.21971093,0.21341593,0.78638269
0.75937969,2.34549679,0.44181981,1.31944124,0.00279096,0.02847430,0.01022567,0.21225979,0.21508101,0.76771730
0.76538269,2.29065885,0.43692840,1.29087160,0.00263388,0.02712218,0.00969702,0.20456374,0.21674307,0.74811543
0.77138569,2.23339340,0.43239945,1.26072826,0.00246836,0.02575949,0.00915882,0.19671911,0.21833904,0.72780850
0.77738869,2.17426174,0.42815497,1.22930666,0.00229719,0.02440030,0.00861761,0.18881234,0.21979567,0.70699695
0.78339170,2.11372640,0.42408478,1.19685385,0.00212311,0.02305726,0.00807952,0.18091834,0.22103161,0.68584551
0.78939470,2.05214665,0.42005207,1.16356662,0.00194872,0.02174137,0.00755011,0.17309955,0.22196007,0.66448089
0.79539770,1.98978153,0.41590031,1.12959370,0.00177641,0.02046185,0.00703425,0.16540579,0.22249219,0.64299209
0.80140070,1.92679993,0.41146125,1.09504173,0.00160829,0.01922602,0.00653606,0.15787469,0.22254064,0.62143316
0.80740370,1.86329678,0.40656359,1.05998438,0.00144623,0.01803939,0.00605887,0.15053283,0.22202362,0.59982803
0.81340670,1.79931410,0.40104204,1.02447403,0.00129174,0.01690576,0.00560521,0.14339727,0.22086882,0.57817716
0.81940970,1.73486519,0.39474608,0.98855504,0.00114606,0.01582743,0.00517691,0.13647752,0.21901730,0.55646542
0.82541271,1.66996058,0.38754830,0.95227772,0.00101009,0.01480544,0.00477513,0.12977769,0.21642695,0.53467065
0.83141571,1.60463363,0.37935171,0.91571199,0.00088444,0.01383987,0.00440051,0.12329870,0.21307546,0.51277235
0.83741871,1.53896456,0.37009578,0.87896009,0.00076945,0.01293019,0.00405327,0.11704045,0.20896259,0.49075993
0.84342171,1.47310114,0.35976099,0.84216725,0.00066519,0.01207556,0.00373336,0.11100371,0.20411161,0.46864000
0.84942471,1.40727513,0.34837159,0.80553001,0.00057155,0.01127515,0.00344058,0.10519179,0.19856992,0.44644238
0.85542771,1.34181359,0.33599665,0.76930165,0.00048820,0.01052844,0.00317475,0.09961170,0.19240866,0.42422437
0.86143072,1.27714449,0.32274938,0.73379448,0.00041470,0.00983548,0.00293583,0.09427499,0.18572156,0.40207333
0.86743372,1.21379673,0.30878466,0.69937906,0.00035049,0.00919710,0.00272403,0.08919807,0.17862287,0.38010728
0.87343672,1.15239461,0.29429520,0.66648036,0.00029494,0.00861504,0.00253994,0.08440203,0.17124469,0.35847370
0.87943972,1.09364739,0.27950644,0.63557134,0.00024739,0.00809207,0.00238457,0.07991217,0.16373367,0.33734672
0.88544272,1.03833454,0.26467039,0.60716406,0.00020715,0.00763204,0.00225947,0.07575712,0.15624737,0.31692283
0.89144572,0.98728769,0.25005887,0.58179911,0.00017355,0.00723985,0.00216673,0.07196765,0.14895028,0.29741548
0.89744872,0.94137008,0.23595632,0.56003352,0.00014595,0.00692139,0.00210903,0.06857540,0.14200997,0.27904889
0.90345173,0.90145455,0.22265245,0.54242789,0.00012375,0.00668346,0.00208963,0.06561143,0.13559309,0.26205137
0.90945473,0.86840081,0.21043507,0.52953297,0.00010641,0.00653356,0.00211234,0.06310480,0.12986176,0.24664849
0.91545773,0.84303281,0.19958312,0.52187615,0.00009344,0.00647974,0.00218146,0.06108120,0.12497021,0.23305635
0.92146073,0.82611683,0.19036027,0.51994809,0.00008443,0.00653035,0.00230171,0.05956175,0.12106172,0.22147524
0.92746373,0.81834063,0.18300890,0.52418979,0.00007902,0.00669379,0.00247815,0.05856198,0.11826610,0.21208384
0.93346673,0.82029411,0.17774485,0.53498008,0.00007691,0.00697821,0.00271598,0.05809095,0.11669744,0.20503407
0.93946973,0.83245153,0.17475255,0.55262379,0.00007785,0.00739121,0.00302044,0.05815075,0.11645230,0.20044673
0.94547274,0.85515545,0.17418098,0.57734046,0.00008167,0.00793950,0.00339658,0.05873613,0.11760820,0.19840792
0.95147574,0.88860251,0.17613996,0.60925394,0.00008820,0.00862858,0.00384906,0.05983439,0.12022240,0.19896627
0.95747874,0.93283094,0.18069717,0.64838263,0.00009733,0.00946237,0.00438193,0.06142553,0.12433078,0.20213097
0.96348174,0.98771012,0.18787559,0.69463082,0.00010893,0.01044291,0.00499830,0.06348248,0.12994703,0.20787058
0.96948474,1.05293212,0.19765158,0.74778111,0.00012294,0.01156999,0.00570019,0.06597160,0.13706180,0.21611261
0.97548774,1.12800577,0.20995350,0.80748844,0.00013923,0.01284087,0.00648813,0.06885321,0.14564199,0.22674383
0.98149075,1.21225338,0.22466104,0.87327579,0.00015772,0.01425005,0.00736104,0.07208224,0.15563020,0.23961136
0.98749375,1.30481074,0.24160537,0.94453239,0.00017827,0.01578903,0.00831589,0.07560896,0.16694423,0.25452445
0.99349675,1.40463086,0.26057019,1.02051453,0.00020072,0.01744620,0.00934757,0.07937971,0.17947686,0.27125716
0.99949975,1.51049198,0.28129377,1.10034971,0.00022489,0.01920678,0.01044871,0.08333771,0.19309589,0.28955171
1.00550275,1.62101037,0.30347227,1.18304446,0.00025055,0.02105289,0.01160964,0.08742384,0.20764459,0.30912275
1.01150575,1.73465829,0.32676426,1.26749621,0.00027743,0.02296366,0.01281835,0.09157747,0.22294274,0.32966234
1.01750875,1.84978739,0.35079665,1.35250940,0.00030521,0.02491555,0.01406060,0.09573735,0.23878816,0.35084579
1.02351176,1.96465743,0.37517188,1.43681589,0.00033355,0.02688265,0.01532009,0.09984242,0.25495903,0.37233814
1.02951476,2.07747027,0.39947647,1.51909953,0.00036204,0.02883723,0.01657873,0.10383278,0.27121705,0.39380127
1.03551776,2.18640831,0.42329067,1.59802430,0.00039029,0.03075033,0.01781700,0.10765061,0.28731123,0.41490147
1.04152076,2.28967661,0.44619902,1.67226567,0.00041784,0.03259235,0.01901443,0.11124114,0.30298261,0.43531715
1.04752376,2.38554757,0.46780154,1.74054393,0.00044427,0.03433389,0.02015009,0.11455367,0.31796961,0.45474673
1.05352676,2.47240656,0.48772516,1.80165863,0.00046912,0.03594645,0.02120316,0.11754259,0.33201397,0.47291611
1.05952976,2.54879687,0.50563494,1.85452277,0.00049198,0.03740327,0.02215357,0.12016835,0.34486704,0.48958567
1.06553277,2.61346225,0.52124460,1.89819532,0.00051246,0.03868010,0.02298262,0.12239841,0.35629636,0.50455644
1.07153577,2.66538513,0.53432605,1.93191075,0.00053022,0.03975592,0.02367355,0.12420815,0.36609205,0.51767517
1.07753877,2.70381878,0.54471718,1.95510413,0.00054497,0.04061357,0.02421211,0.12558156,0.37407296,0.52883804
1.08354177,2.72831179,0.55232776,1.96743064,0.00055650,0.04124038,0.02458706,0.12651184,0.38009209,0.53799283
1.08954477,2.73872360,0.55714296,1.96877837,0.00056468,0.04162850,0.02479056,0.12700177,0.38404127,0.54513946
1.09554777,2.73523012,0.55922433,1.95927375,0.00056946,0.04177521,0.02481843,0.12706378,0.38585461,0.55032873
1.10155078,2.71831892,0.55870798,1.93927915,0.00057089,0.04168306,0.02467031,0.12671985,0.38551075,0.55365944
1.10755378,2.68877395,0.55580009,1.90938259,0.00056910,0.04135976,0.02434972,0.12600097,0.38303360,0.55527376
1.11355678,2.64765027,0.55076977,1.87037983,0.00056432,0.04081802,0.02386389,0.12494643,0.37849170,0.55535125
1.11955978,2.59623981,0.54393960,1.82324963,0.00055686,0.04007512,0.02322354,0.12360276,0.37199601,0.55410161
1.12556278,2.53602935,0.53567408,1.76912304,0.00054709,0.03915248,0.02244253,0.12202237,0.36369636,0.55175651
1.13156578,2.46865269,0.52636664,1.70924820,0.00053546,0.03807495,0.02153742,0.12026204,0.35377667,0.54856088
1.13756878,2.39583899,0.51642553,1.64495193,0.00052248,0.03687016,0.02052688,0.11838116,0.34244908,0.54476394
1.14357179,2.31935938,0.50625949,1.57760001,0.00050867,0.03556774,0.01943117,0.11644001,0.32994742,0.54061041
1.14957479,2.24097426,0.49626347,1.50855757,0.00049459,0.03419850,0.01827147,0.11449786,0.31652010,0.53633232
1.15557779,2.16238343,0.48680536,1.43915150,0.00048080,0.03279362,0.01706933,0.11261131,0.30242287,0.53214160
1.16158079,2.08518105,0.47821404,1.37063609,0.00046786,0.03138395,0.01584606,0.11083264,0.28791177,0.52822392
1.16758379,2.01081725,0.47076939,1.30416353,0.00045629,0.02999925,0.01462220,0.10920856,0.27323646,0.52473392
1.17358679,1.94056773,0.46469474,1.24076005,0.00044660,0.02866759,0.01341708,0.10777913,0.25863425,0.52179204
1.17958979,1.87551234,0.46015187,1.18130853,0.00043924,0.02741482,0.01224843,0.10657718,0.24432506,0.51948306
1.18559280,1.81652306,0.45723896,1.12653798,0.00043461,0.02626420,0.01113205,0.10562807,0.23050742,0.51785634
1.19159580,1.76426149,0.45599133,1.07701991,0.00043306,0.02523605,0.01008169,0.10494989,0.21735562,0.51692765
1.19759880,1.71918534,0.45638504,1.03317120,0.00043488,0.02434761,0.00910886,0.10455414,0.20501807,0.51668260
1.20360180,1.68156293,0.45834308,0.99526299,0.00044030,0.02361294,0.00822289,0.10444672,0.19361675,0.51708127
1.20960480,1.65149461,0.46174364,0.96343461,0.00044948,0.02304296,0.00743091,0.10462930,0.18324780,0.51806386
1.21560780,1.62893940,0.46643033,0.93771151,0.00046253,0.02264557,0.00673799,0.10510094,0.17398297,0.51955702
1.22161081,1.61374503,0.47222347,0.91802597,0.00047952,0.02242574,0.00614731,0.10585989,0.16587180,0.52148053
1.22761381,1.60567968,0.47893216,0.90423915,0.00050043,0.02238582,0.00566035,0.10690535,0.15894445,0.52375381
1.23361681,1.60446335,0.48636633,0.89616350,0.00052521,0.02252566,0.00527711,0.10823925,0.15321472,0.52630212
1.23961981,1.60979721,0.49434822,0.89358389,0.00055379,0.02284291,0.00499631,0.10986784,0.14868323,0.52906190
1.24562281,1.62138926,0.50272280,0.89627669,0.00058601,0.02333322,0.00481561,0.11180287,0.14534057,0.53198500
1.25162581,1.63897504,0.51136654,0.90402576,0.00062171,0.02399041,0.00473185,0.11406249,0.14317011,0.53504168
1.25762881,1.66233245,0.52019412,0.91663463,0.00066068,0.02480666,0.00474117,0.11667164,0.14215036,0.53822200
1.26363182,1.69128998,0.52916288,0.93393456,0.00070267,0.02577261,0.00483922,0.11966186,0.14225693,0.54153572
1.26963482,1.72572837,0.53827468,0.95578811,0.00074740,0.02687749,0.00502124,0.12307058,0.14346375,0.54501058
1.27563782,1.76557569,0.54757515,0.98208857,0.00079456,0.02810913,0.00528221,0.12693987,0.14574376,0.54868909
1.28164082,1.81079666,0.55715054,1.01275535,0.00084381,0.02945403,0.00561692,0.13131463,0.14906894,0.55262412
1.28764382,1.86137695,0.56712210,1.04772602,0.00089478,0.03089738,0.00602003,0.13624034,0.15340987,0.55687344
1.29364682,1.91730383,0.57763850,1.08694560,0.00094707,0.03242312,0.00648611,0.14176042,0.15873471,0.56149348
1.29964982,1.97854436,0.58886655,1.13035405,0.00100025,0.03401396,0.00700969,0.14791339,0.16500792,0.56653295
1.30565283,2.04502271,0.60098078,1.17787273,0.00105388,0.03565148,0.00758529,0.15472986,0.17218869,0.57202635
1.31165583,2.11659814,0.61415224,1.22939090,0.00110751,0.03731625,0.00820747,0.16222956,0.18022935,0.57798802
1.31765883,2.19304491,0.62853718,1.28475292,0.00116065,0.03898799,0.00887079,0.17041854,0.18907374,0.58440700
1.32366183,2.27403542,0.64426602,1.34374719,0.00121282,0.04064582,0.00956995,0.17928666,0.19865583,0.59124300
1.32966483,2.35912782,0.66143318,1.40609730,0.00126354,0.04226851,0.01029969,0.18880564,0.20889860,0.59842373
1.33566783,2.44775856,0.68008821,1.47145601,0.00131233,0.04383483,0.01105494,0.19892752,0.21971331,0.60584379
1.34167084,2.53924064,0.70022855,1.53940241,0.00135873,0.04532390,0.01183078,0.20958396,0.23099923,0.61336529
1.34767384,2.63276766,0.72179428,1.60944238,0.00140228,0.04671557,0.01262246,0.22068623,0.24264395,0.62081996
1.35367684,2.72742355,0.74466512,1.68101245,0.00144257,0.04799088,0.01342547,0.23212596,0.25452414,0.62801297
1.35967984,2.82219766,0.76865974,1.75348683,0.00147919,0.04913246,0.01423551,0.24377684,0.26650691,0.63472814
1.36568284,2.91600458,0.79353746,1.82618736,0.00151179,0.05012490,0.01504849,0.25549695,0.27845167,0.64073426
1.37168584,3.00770787,0.81900235,1.89839597,0.00154002,0.05095516,0.01586055,0.26713197,0.29021242,0.64579243
1.37768884,3.09614681,0.84470944,1.96936913,0.00156363,0.05161289,0.01666800,0.27851899,0.30164047,0.64966392
