energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
3.12456228,4.45804540,0.00273844,0.15128913,0.04437639,0.30859409,0.78815676,0.01102890,0.52658489,4.06934786
3.13056528,4.32988100,0.00243806,0.14490058,0.04087343,0.28957140,0.71937582,0.01037523,0.48007335,3.99578933
3.13656828,4.21693242,0.00217161,0.13950535,0.03790272,0.27264170,0.65490354,0.00977227,0.43769286,3.93256610
3.14257129,4.11902372,0.00194069,0.13506161,0.03552784,0.25778631,0.59523601,0.00922216,0.39985266,3.87906292
3.14857429,4.03565194,0.00174662,0.13151560,0.03380929,0.24496090,0.54079000,0.00872615,0.36689349,3.83440020
3.15457729,3.96603858,0.00159055,0.12880424,0.03280492,0.23410021,0.49190824,0.00828467,0.33909373,3.79748036
3.16058029,3.90919179,0.00147354,0.12685803,0.03257045,0.22512339,0.44886596,0.00789747,0.31667662,3.76704420
3.16658329,3.86397665,0.00139662,0.12560432,0.03315975,0.21793984,0.41187817,0.00756375,0.29981794,3.74173504
3.17258629,3.82918991,0.00136090,0.12497067,0.03462498,0.21245521,0.38110708,0.00728232,0.28865342,3.72016797
3.17858929,3.80363599,0.00136757,0.12488826,0.03701646,0.20857738,0.35666921,0.00705170,0.28328524,3.70100119
3.18459230,3.78620008,0.00141800,0.12529516,0.04038217,0.20622201,0.33864163,0.00687032,0.28378725,3.68300618
3.19059530,3.77591511,0.00151371,0.12613935,0.04476700,0.20531740,0.32706694,0.00673659,0.29020831,3.66513326
3.19659830,3.77201878,0.00165637,0.12738136,0.05021157,0.20580847,0.32195684,0.00664903,0.30257370,3.64656937
3.20260130,3.77399783,0.00184779,0.12899645,0.05675073,0.20765951,0.32329383,0.00660631,0.32088431,3.62678505
3.20860430,3.78161717,0.00208987,0.13097613,0.06441181,0.21085558,0.33103132,0.00660728,0.34511378,3.60556810
3.21460730,3.79493205,0.00238447,0.13332906,0.07321261,0.21540246,0.34509183,0.00665103,0.37520375,3.58304200
3.22061031,3.81428257,0.00273339,0.13608133,0.08315923,0.22132502,0.36536369,0.00673681,0.41105755,3.55966783
3.22661331,3.84027066,0.00313818,0.13927587,0.09424392,0.22866415,0.39169641,0.00686400,0.45253286,3.53622938
3.23261631,3.87372039,0.00360004,0.14297138,0.10644296,0.23747221,0.42389509,0.00703204,0.49943382,3.51380180
3.23861931,3.91562386,0.00411965,0.14724050,0.11971474,0.24780735,0.46171431,0.00724033,0.55150330,3.49370527
3.24462231,3.96707507,0.00469705,0.15216751,0.13399823,0.25972680,0.50485205,0.00748815,0.60841590,3.47744556
3.25062531,4.02919553,0.00533147,0.15784558,0.14921186,0.27327960,0.55294407,0.00777455,0.66977244,3.46664466
3.25662831,4.10305542,0.00602119,0.16437371,0.16525294,0.28849901,0.60555952,0.00809827,0.73509648,3.46296451
3.26263132,4.18959463,0.00676339,0.17185350,0.18199779,0.30539514,0.66219801,0.00845765,0.80383334,3.46802794
3.26863432,4.28954793,0.00755412,0.18038580,0.19930255,0.32394811,0.72228888,0.00885056,0.87535216,3.48334059
3.27463732,4.40337865,0.00838813,0.19006752,0.21700478,0.34410223,0.78519292,0.00927441,0.94895111,3.51021798
3.28064032,4.53122447,0.00925894,0.20098853,0.23492580,0.36576156,0.85020692,0.00972610,1.02386592,3.54972120
3.28664332,4.67285867,0.01015877,0.21322882,0.25287377,0.38878722,0.91657107,0.01020206,1.09928161,3.60260494
3.29264632,4.82766910,0.01107864,0.22685602,0.27064743,0.41299665,0.98347941,0.01069831,1.17434717,3.66928006
3.29864932,4.99465650,0.01200849,0.24192325,0.28804045,0.43816506,1.05009304,0.01121054,1.24819268,3.74979299
3.30465233,5.17245251,0.01293729,0.25846726,0.30484619,0.46402908,1.11555579,0.01173421,1.31994836,3.84382291
3.31065533,5.35935680,0.01385332,0.27650704,0.32086274,0.49029258,1.17901203,0.01226469,1.38876470,3.95069663
3.31665833,5.55339170,0.01474437,0.29604262,0.33589812,0.51663456,1.23962588,0.01279743,1.45383298,4.06942065
3.32266133,5.75237188,0.01559806,0.31705423,0.34977537,0.54271872,1.29660115,0.01332806,1.51440525,4.19872840
3.32866433,5.95398550,0.01640218,0.33950168,0.36233744,0.56820438,1.34920138,0.01385260,1.56981288,4.33714031
3.33466733,6.15588305,0.01714499,0.36332383,0.37345159,0.59275834,1.39676891,0.01436759,1.61948295,4.48303342
3.34067034,6.35576937,0.01781561,0.38843838,0.38301327,0.61606709,1.43874245,0.01487024,1.66295171,4.63471687
3.34667334,6.55149435,0.01840440,0.41474171,0.39094921,0.63784879,1.47467212,0.01535853,1.69987454,4.79050928
3.35267634,6.74113778,0.01890322,0.44210893,0.39721964,0.65786460,1.50423155,0.01583135,1.73003200,4.94881392
3.35867934,6.92308418,0.01930579,0.47039417,0.40181963,0.67592854,1.52722618,0.01628852,1.75333182,5.10818784
3.36468234,7.09608393,0.01960797,0.49943118,0.40477934,0.69191573,1.54359769,0.01673087,1.76980664,5.26740120
3.37068534,7.25929777,0.01980792,0.52903427,0.40616336,0.70576827,1.55342397,0.01716022,1.77960792,5.42548380
3.37668834,7.41232250,0.01990630,0.55899982,0.40606897,0.71749874,1.55691500,0.01757932,1.78299620,5.58175645
3.38269135,7.55519676,0.01990637,0.58910825,0.40462347,0.72719087,1.55440438,0.01799183,1.78032831,5.73584537
3.38869435,7.68838656,0.01981399,0.61912679,0.40198074,0.73499752,1.54633716,0.01840219,1.77204223,5.88767913
3.39469735,7.81275139,0.01963755,0.64881285,0.39831688,0.74113586,1.53325435,0.01881545,1.75864022,6.03746805
3.40070035,7.92949261,0.01938794,0.67791821,0.39382544,0.74588007,1.51577469,0.01923718,1.74067119,6.18566712
3.40670335,8.04008630,0.01907829,0.70619376,0.38871199,0.74955181,1.49457451,0.01967324,1.71871286,6.33292450
3.41270635,8.14620402,0.01872379,0.73339496,0.38318852,0.75250877,1.47036646,0.02012956,1.69335455,6.48001780
3.41870935,8.24962479,0.01834135,0.75928761,0.37746762,0.75513200,1.44387787,0.02061201,1.66518129,6.62778164
3.42471236,8.35214232,0.01794935,0.78365382,0.37175667,0.75781219,1.41582962,0.02112612,1.63475959,6.77703003
3.43071536,8.45547151,0.01756719,0.80629793,0.36625229,0.76093586,1.38691627,0.02167691,1.60262542,6.92847724
3.43671836,8.56115829,0.01721496,0.82705201,0.36113499,0.76487158,1.35778798,0.02226868,1.56927449,7.08266154
3.44272136,8.67049643,0.01691303,0.84578070,0.35656441,0.76995716,1.32903500,0.02290488,1.53515503,7.23987525
3.44872436,8.78445497,0.01668161,0.86238497,0.35267512,0.77648790,1.30117491,0.02358791,1.50066299,7.40010501
3.45472736,8.90361899,0.01654040,0.87680471,0.34957307,0.78470654,1.27464311,0.02431903,1.46613942,7.56298529
3.46073037,9.02814622,0.01650813,0.88901978,0.34733295,0.79479521,1.24978650,0.02509828,1.43186997,7.72776763
3.46673337,9.15774099,0.01660222,0.89904941,0.34599637,0.80686951,1.22686054,0.02592441,1.39808604,7.89330760
3.47273637,9.29164674,0.01683842,0.90695008,0.34557100,0.82097494,1.20602949,0.02679488,1.36496739,8.05807035
3.47873937,9.42865689,0.01723044,0.91281167,0.34603067,0.83708571,1.18736953,0.02770588,1.33264575,8.22015505
3.48474237,9.56714393,0.01778971,0.91675232,0.34731647,0.85510589,1.17087465,0.02865240,1.30120933,8.37733738
3.49074537,9.70510525,0.01852510,0.91891208,0.34933878,0.87487267,1.15646473,0.02962830,1.27070776,8.52712863
3.49674837,9.84022389,0.01944266,0.91944580,0.35198025,0.89616173,1.14399554,0.03062645,1.24115736,8.66684903
3.50275138,9.96994176,0.02054555,0.91851567,0.35509959,0.91869417,1.13327013,0.03163891,1.21254659,8.79371218
3.50875438,10.09154254,0.02183385,0.91628377,0.35853610,0.94214499,1.12405111,0.03265701,1.18484147,8.90491726
3.51475738,10.20224079,0.02330453,0.91290516,0.36211483,0.96615251,1.11607359,0.03367160,1.15799105,8.99774485
3.52076038,10.29927402,0.02495148,0.90852191,0.36565217,0.99032852,1.10905806,0.03467322,1.13193268,9.06965234
3.52676338,10.37999414,0.02676557,0.90325837,0.36896173,1.01426880,1.10272303,0.03565222,1.10659721,9.11836493
3.53276638,10.44195490,0.02873478,0.89721799,0.37186030,1.03756360,1.09679703,0.03659901,1.08191405,9.14195820
3.53876938,10.48299204,0.03084442,0.89048181,0.37417367,1.05980784,1.09102952,0.03750418,1.05781597,9.13892890
3.54477239,10.50129333,0.03307739,0.88310877,0.37574217,1.08061066,1.08520068,0.03835862,1.03424368,9.10825108
3.55077539,10.49545625,0.03541450,0.87513752,0.37642568,1.09960416,1.07912960,0.03915370,1.01115003,9.04941531
3.55677839,10.46453121,0.03783479,0.86658982,0.37610786,1.11645113,1.07268091,0.03988131,0.98850384,8.96244983
3.56278139,10.40804945,0.04031601,0.85747499,0.37469964,1.13085160,1.06576954,0.04053398,0.96629303,8.84792293
3.56878439,10.32603465,0.04283493,0.84779522,0.37214164,1.14254811,1.05836362,0.04110495,0.94452721,8.70692714
3.57478739,10.21899883,0.04536785,0.83755115,0.36840553,1.15132970,1.05048549,0.04158817,0.92323937,8.54104615
3.58079040,10.08792274,0.04789094,0.82674743,0.36349425,1.15703455,1.04221069,0.04197843,0.90248668,8.35230668
3.58679340,9.93422249,0.05038064,0.81539772,0.35744117,1.15955136,1.03366521,0.04227129,0.88235028,8.14311744
3.59279640,9.75970376,0.05281398,0.80352878,0.35030809,1.15881946,1.02502079,0.04246320,0.86293408,7.91619828
3.59879940,9.56650608,0.05516890,0.79118340,0.34218241,1.15482782,1.01648875,0.04255148,0.84436239,7.67450265
3.60480240,9.35703924,0.05742441,0.77842187,0.33317333,1.14761298,1.00831223,0.04253437,0.82677669,7.42113658
3.61080540,9.13391470,0.05956080,0.76532192,0.32340753,1.13725611,1.00075731,0.04241105,0.81033141,7.15927724
3.61680840,8.89987431,0.06155966,0.75197716,0.31302437,1.12387920,0.99410313,0.04218174,0.79518895,6.89209420
3.62281141,8.65771908,0.06340402,0.73849414,0.30217083,1.10764067,0.98863142,0.04184767,0.78151415,6.62267577
3.62881441,8.41024024,0.06507823,0.72498826,0.29099657,1.08873052,0.98461574,0.04141116,0.76946843,6.35396258
3.63481741,8.16015479,0.06656802,0.71157875,0.27964913,1.06736505,0.98231081,0.04087568,0.75920376,6.08869017
3.64082041,7.91004741,0.06786037,0.69838327,0.26826958,1.04378149,0.98194230,0.04024583,0.75085691,5.82934153
3.64682341,7.66232021,0.06894355,0.68551241,0.25698884,1.01823257,0.98369744,0.03952739,0.74454401,5.57811039
3.65282641,7.41915150,0.06980704,0.67306448,0.24592464,0.99098125,0.98771687,0.03872730,0.74035592,5.33687546
3.65882941,7.18246442,0.07044161,0.66112108,0.23517940,0.96229565,0.99408797,0.03785362,0.73835446,5.10718531
3.66483242,6.95390583,0.07083938,0.64974371,0.22483891,0.93244450,1.00283990,0.03691550,0.73856980,4.89025361
3.67083542,6.73483545,0.07099400,0.63897164,0.21497190,0.90169302,1.01394079,0.03592303,0.74099916,4.68696371
3.67683842,6.52632515,0.07090081,0.62882127,0.20563043,0.87029940,1.02729690,0.03488721,0.74560685,4.49788196
3.68284142,6.32916766,0.07055717,0.61928705,0.19685095,0.83851196,1.04275400,0.03381972,0.75232582,4.32327839
3.68884442,6.14389375,0.06996270,0.61034380,0.18865600,0.80656699,1.06010093,0.03273280,0.76106055,4.16315389
3.69484742,5.97079695,0.06911966,0.60195038,0.18105626,0.77468721,1.07907506,0.03163904,0.77169126,4.01727259
3.70085043,5.80996413,0.06803326,0.59405444,0.17405293,0.74308091,1.09936964,0.03055118,0.78407928,3.88519821
3.70685343,5.66131058,0.06671191,0.58659785,0.16764015,0.71194162,1.12064256,0.02948190,0.79807325,3.76633328
3.71285643,5.52461777,0.06516753,0.57952261,0.16180734,0.68144820,1.14252624,0.02844358,0.81351601,3.65995984
3.71885943,5.39957193,0.06341563,0.57277660,0.15654135,0.65176535,1.16463831,0.02744814,0.83025157,3.56528038
3.72486243,5.28580175,0.06147538,0.56631902,0.15182820,0.62304423,1.18659245,0.02650679,0.84813208,3.48145780
3.73086543,5.18291321,0.05936953,0.56012486,0.14765442,0.59542315,1.20800910,0.02562989,0.86702410,3.40765291
3.73686843,5.09052000,0.05712412,0.55418832,0.14400792,0.56902825,1.22852555,0.02482671,0.88681394,3.34305839
3.74287144,5.00826791,0.05476819,0.54852478,0.14087824,0.54397394,1.24780496,0.02410539,0.90741164,3.28692776
3.74887444,4.93585191,0.05233318,0.54317112,0.13825644,0.52036303,1.26554395,0.02347273,0.92875312,3.23859829
3.75487744,4.87302506,0.04985237,0.53818439,0.13613444,0.49828653,1.28147857,0.02293411,0.95080050,3.19750692
3.76088044,4.81959867,0.04736007,0.53363881,0.13450407,0.47782300,1.29538825,0.02249346,0.97354006,3.16319835
3.76688344,4.77543358,0.04489080,0.52962119,0.13335577,0.45903758,1.30709787,0.02215312,0.99697815,3.13532485
3.77288644,4.74042296,0.04247845,0.52622504,0.13267726,0.44198056,1.31647772,0.02191387,1.02113476,3.11363779
3.77888944,4.71446757,0.04015537,0.52354371,0.13245203,0.42668569,1.32344155,0.02177486,1.04603522,3.09797109
3.78489245,4.69744470,0.03795145,0.52166284,0.13265802,0.41316831,1.32794292,0.02173366,1.07170025,3.08821745
3.79089545,4.68917274,0.03589338,0.52065256,0.13326646,0.40142340,1.32997004,0.02178619,1.09813480,3.08429851
3.79689845,4.68937353,0.03400387,0.52056008,0.13424097,0.39142372,1.32953957,0.02192683,1.12531632,3.08613071
3.80290145,4.69763489,0.03230101,0.52140281,0.13553705,0.38311824,1.32668970,0.02214840,1.15318314,3.09358874
3.80890445,4.71337609,0.03079785,0.52316273,0.13710196,0.37643093,1.32147294,0.02244227,1.18162358,3.10646893
3.81490745,4.73581887,0.02950205,0.52578227,0.13887506,0.37126023,1.31394920,0.02279841,1.21046669,3.12445507
3.82091046,4.76396651,0.02841569,0.52916199,0.14078857,0.36747914,1.30417941,0.02320553,1.23947515,3.14708905
3.82691346,4.79659328,0.02753536,0.53316039,0.14276876,0.36493619,1.29222027,0.02365120,1.26834119,3.17374881
3.83291646,4.83224601,0.02685230,0.53759590,0.14473754,0.36345741,1.27812028,0.02412205,1.29668584,3.20363543
3.83891946,4.86925901,0.02635277,0.54225108,0.14661438,0.36284909,1.26191745,0.02460395,1.32406206,3.23577113
3.84492246,4.90578291,0.02601859,0.54687899,0.14831850,0.36290160,1.24363876,0.02508227,1.34996179,3.26900918
3.85092546,4.93982703,0.02582773,0.55121138,0.14977113,0.36339410,1.22330141,0.02554213,1.37382708,3.30205590
3.85692846,4.96931440,0.02575514,0.55496854,0.15089804,0.36409989,1.20091585,0.02596876,1.39506484,3.33350460
3.86293147,4.99214730,0.02577355,0.55787024,0.15163186,0.36479244,1.17649033,0.02634777,1.41306488,3.36188006
3.86893447,5.00628100,0.02585438,0.55964743,0.15191445,0.36525183,1.15003680,0.02666551,1.42722047,3.38569191
3.87493747,5.00980225,0.02596868,0.56005397,0.15169896,0.36527123,1.12157760,0.02690946,1.43695068,3.40349419
3.88094047,5.00100888,0.02608803,0.55887803,0.15095163,0.36466334,1.09115279,0.02706855,1.44172331,3.41394833
3.88694347,4.97848668,0.02618548,0.55595247,0.14965330,0.36326637,1.05882733,0.02713348,1.44107752,3.41588604
3.89294647,4.94117937,0.02623631,0.55116375,0.14780039,0.36094941,1.02469796,0.02709704,1.43464493,3.40836878
3.89894947,4.88844805,0.02621877,0.54445887,0.14540547,0.35761682,0.98889897,0.02695435,1.42216813,3.39074039
3.90495248,4.82011650,0.02611471,0.53585002,0.14249729,0.35321150,0.95160669,0.02670304,1.40351567,3.36266978
3.91095548,4.73649985,0.02591003,0.52541663,0.13912032,0.34771684,0.91304231,0.02634339,1.37869271,3.32418110
3.91695848,4.63841435,0.02559501,0.51330476,0.13533374,0.34115732,0.87347259,0.02587833,1.34784663,3.27566934
3.92296148,4.52716735,0.02516444,0.49972367,0.13120991,0.33359756,0.83320853,0.02531343,1.31126739,3.21790031
3.92896448,4.40452725,0.02461770,0.48493979,0.12683245,0.32513999,0.79260182,0.02465676,1.26938242,3.15199434
3.93496748,4.27267460,0.02395852,0.46926832,0.12229378,0.31592117,0.75203915,0.02391864,1.22274625,3.07939447
3.94097049,4.13413582,0.02319478,0.45306267,0.11769251,0.30610696,0.71193457,0.02311137,1.17202536,3.00182020
3.94697349,3.99170261,0.02233805,0.43670230,0.11313038,0.29588669,0.67272030,0.02224886,1.11797879,2.92120893
3.95297649,3.84834020,0.02140310,0.42057939,0.10870916,0.28546660,0.63483608,0.02134621,1.06143559,2.83964779
3.95897949,3.70708846,0.02040730,0.40508484,0.10452747,0.27506291,0.59871781,0.02041925,1.00326983,2.75929877
3.96498249,3.57095998,0.01937001,0.39059423,0.10067765,0.26489471,0.56478573,0.01948410,0.94437458,2.68232073
3.97098549,3.44283941,0.01831189,0.37745425,0.09724275,0.25517700,0.53343263,0.01855668,0.88563562,2.61079164
3.97698849,3.32538813,0.01725428,0.36597011,0.09429380,0.24611414,0.50501272,0.01765224,0.82790630,2.54663436
3.98299150,3.22095796,0.01621851,0.35639445,0.09188748,0.23789393,0.47983140,0.01678498,0.77198422,2.49154916
3.98899450,3.13151713,0.01522535,0.34891816,0.09006417,0.23068257,0.45813643,0.01596769,0.71859079,2.44695540
3.99499750,3.05859109,0.01429446,0.34366342,0.08884648,0.22462047,0.44011076,0.01521142,0.66835426,2.41394476
4.00100050,3.00321991,0.01344391,0.34067922,0.08823850,0.21981916,0.42586731,0.01452527,0.62179662,2.39324724
4.00700350,2.96593321,0.01268980,0.33993951,0.08822546,0.21635923,0.41544576,0.01391625,0.57932476,2.38521090
4.01300650,2.94674305,0.01204596,0.34134404,0.08877416,0.21428925,0.40881142,0.01338914,0.54122584,2.38979555
4.01900950,2.94515395,0.01152367,0.34472181,0.08983392,0.21362566,0.40585633,0.01294658,0.50766682,2.40657985
4.02501251,2.96018904,0.01113152,0.34983703,0.09133821,0.21435343,0.40640215,0.01258901,0.47869778,2.43478101
4.03101551,2.99043053,0.01087530,0.35639722,0.09320668,0.21642752,0.41020499,0.01231490,0.45425863,2.47328550
4.03701851,3.03407218,0.01075795,0.36406336,0.09534780,0.21977474,0.41696178,0.01212080,0.43418873,2.52068922
4.04302151,3.08898144,0.01077953,0.37246139,0.09766175,0.22429618,0.42631796,0.01200164,0.41823867,2.57534488
4.04902451,3.15276839,0.01093732,0.38119494,0.10004366,0.22986989,0.43787616,0.01195086,0.40608379,2.63541481
4.05502751,3.22285895,0.01122585,0.38985852,0.10238694,0.23635372,0.45120570,0.01196074,0.39733864,2.69892683
4.06103052,3.29656961,0.01163702,0.39805083,0.10458668,0.24358833,0.46585237,0.01202257,0.39157190,2.76383125
4.06703352,3.37118127,0.01216031,0.40538768,0.10654288,0.25140031,0.48134848,0.01212692,0.38832120,2.82805723
4.07303652,3.44401009,0.01278285,0.41151393,0.10816357,0.25960529,0.49722270,0.01226391,0.38710739,2.88956679
4.07903952,3.51247346,0.01348974,0.41611418,0.10936746,0.26801115,0.51300959,0.01242341,0.38744784,2.94640504
4.08504252,3.57414955,0.01426425,0.41892172,0.11008623,0.27642127,0.52825857,0.01259524,0.38886859,2.99674576
4.09104552,3.62682944,0.01508812,0.41972547,0.11026630,0.28463791,0.54254216,0.01276940,0.39091503,3.03893126
4.09704852,3.66856090,0.01594190,0.41837472,0.10987004,0.29246562,0.55546346,0.01293626,0.39316109,3.07150615
4.10305153,3.69768351,0.01680530,0.41478160,0.10887634,0.29971484,0.56666263,0.01308669,0.39521676,3.09324455
4.10905453,3.71285491,0.01765765,0.40892125,0.10728060,0.30620550,0.57582249,0.01321228,0.39673413,3.10317074
4.11505753,3.71306820,0.01847829,0.40082972,0.10509422,0.31177067,0.58267303,0.01330540,0.39741178,3.10057320
4.12106053,3.69766082,0.01924704,0.39059995,0.10234342,0.31626027,0.58699497,0.01335942,0.39699785,3.08501209
4.12706353,3.66631537,0.01994470,0.37837596,0.09906772,0.31954451,0.58862221,0.01336872,0.39529163,3.05632064
4.13306653,3.61905275,0.02055351,0.36434565,0.09531803,0.32151716,0.58744338,0.01332888,0.39214405,3.01460045
4.13906953,3.55621839,0.02105758,0.34873256,0.09115443,0.32209844,0.58340222,0.01323665,0.38745698,2.96021123
4.14507254,3.47846203,0.02144333,0.33178701,0.08664382,0.32123733,0.57649708,0.01309009,0.38118159,2.89375534
4.15107554,3.38671197,0.02169984,0.31377704,0.08185751,0.31891325,0.56677936,0.01288852,0.37331587,2.81605748
4.15707854,3.28214424,0.02181913,0.29497941,0.07686885,0.31513693,0.55435105,0.01263253,0.36390139,2.72814012
4.16308154,3.16614774,0.02179639,0.27567123,0.07175099,0.30995038,0.53936128,0.01232397,0.35301942,2.63119504
4.16908454,3.04028596,0.02163004,0.25612224,0.06657486,0.30342592,0.52200206,0.01196583,0.34078659,2.52655194
4.17508754,2.90625627,0.02132180,0.23658818,0.06140739,0.29566429,0.50250320,0.01156218,0.32735001,2.41564442
4.18109055,2.76584764,0.02087655,0.21730529,0.05631010,0.28679176,0.48112653,0.01111799,0.31288225,2.29997448
4.18709355,2.62089783,0.02030211,0.19848608,0.05133795,0.27695642,0.45815952,0.01063905,0.29757597,2.18107620
4.19309655,2.47325103,0.01960902,0.18031639,0.04653863,0.26632382,0.43390850,0.01013170,0.28163861,2.06047973
4.19909955,2.32471707,0.01881011,0.16295365,0.04195206,0.25507201,0.40869161,0.00960271,0.26528699,1.93967641
4.20510255,2.17703309,0.01792006,0.14652632,0.03761033,0.24338623,0.38283161,0.00905905,0.24874210,1.82008608
4.21110555,2.03182887,0.01695497,0.13113434,0.03353777,0.23145355,0.35664889,0.00850768,0.23222418,1.70302760
4.21710855,1.89059647,0.01593177,0.11685041,0.02975138,0.21945758,0.33045474,0.00795540,0.21594811,1.58969333
4.22311156,1.75466523,0.01486779,0.10372194,0.02626134,0.20757351,0.30454511,0.00740861,0.20011921,1.48112831
4.22911456,1.62518236,0.01378021,0.09177355,0.02307173,0.19596372,0.27919510,0.00687323,0.18492959,1.37821486
4.23511756,1.50309989,0.01268561,0.08100977,0.02018127,0.18477398,0.25465425,0.00635448,0.17055507,1.28166266
4.24112056,1.38916771,0.01159959,0.07141801,0.01758414,0.17413059,0.23114273,0.00585686,0.15715261,1.19200470
4.24712356,1.28393298,0.01053638,0.06297141,0.01527080,0.16413832,0.20884862,0.00538406,0.14485843,1.10959888
4.25312656,1.18774526,0.00950863,0.05563161,0.01322880,0.15487926,0.18792617,0.00493889,0.13378655,1.03463485
4.25912956,1.10076694,0.00852714,0.04935133,0.01144347,0.14641259,0.16849515,0.00452334,0.12402806,0.96714564
4.26513257,1.02298824,0.00760084,0.04407660,0.00989862,0.13877514,0.15064111,0.00413857,0.11565068,0.90702330
4.27113557,0.95424578,0.00673667,0.03974867,0.00857711,0.13198266,0.13441662,0.00378500,0.10869888,0.85403768
4.27713857,0.89424392,0.00593966,0.03630555,0.00746135,0.12603171,0.11984323,0.00346235,0.10319429,0.80785748
4.28314157,0.84257769,0.00521304,0.03368326,0.00653372,0.12090190,0.10691411,0.00316979,0.09913643,0.76807257
4.28914457,0.79875654,0.00455834,0.03181670,0.00577686,0.11655853,0.09559719,0.00290598,0.09650372,0.73421674
4.29514757,0.76222801,0.00397562,0.03064021,0.00517396,0.11295524,0.08583866,0.00266928,0.09525470,0.70578998
4.30115058,0.73240051,0.00346369,0.03008801,0.00470891,0.11003679,0.07756668,0.00245776,0.09532944,0.68227980
4.30715358,0.70866482,0.00302031,0.03009431,0.00436646,0.10774170,0.07069523,0.00226938,0.09665116,0.66318090
4.31315658,0.69041392,0.00264250,0.03059344,0.00413227,0.10600466,0.06512787,0.00210210,0.09912811,0.64801301
4.31915958,0.67706089,0.00232675,0.03151989,0.00399302,0.10475886,0.06076155,0.00195390,0.10265567,0.63633674
4.32516258,0.66805498,0.00206928,0.03280830,0.00393642,0.10393791,0.05749012,0.00182296,0.10711875,0.62776735
4.33116558,0.66289599,0.00186626,0.03439363,0.00395125,0.10347768,0.05520774,0.00170762,0.11239451,0.62198683
4.33716858,0.66114713,0.00171406,0.03621131,0.00402738,0.10331781,0.05381205,0.00160655,0.11835550,0.61875431
4.34317159,0.66244662,0.00160940,0.03819762,0.00415584,0.10340311,0.05320705,0.00151867,0.12487304,0.61791513
4.34917459,0.66651832,0.00154958,0.04029017,0.00432886,0.10368479,0.05330586,0.00144329,0.13182106,0.61940895
4.35517759,0.67318153,0.00153261,0.04242857,0.00453991,0.10412161,0.05403307,0.00138002,0.13908016,0.62327686
4.36118059,0.68235996,0.00155734,0.04455518,0.00478382,0.10468092,0.05532692,0.00132889,0.14654192,0.62966778
4.36718359,0.69408981,0.00162358,0.04661606,0.00505678,0.10533967,0.05714115,0.00129025,0.15411324,0.63884378
4.37318659,0.70852660,0.00173216,0.04856190,0.00535650,0.10608533,0.05944654,0.00126482,0.16172066,0.65118430
4.37918959,0.72595026,0.00188499,0.05034907,0.00568220,0.10691667,0.06223197,0.00125367,0.16931426,0.66718856
4.38519260,0.74676784,0.00208509,0.05194054,0.00603471,0.10784438,0.06550514,0.00125817,0.17687117,0.68747562
4.39119560,0.77151302,0.00233653,0.05330675,0.00641643,0.10889153,0.06929270,0.00128000,0.18439825,0.71278126
4.39719860,0.80084154,0.00264439,0.05442637,0.00683135,0.11009355,0.07363973,0.00132109,0.19193376,0.74395082
4.40320160,0.83552165,0.00301466,0.05528674,0.00728493,0.11149798,0.07860861,0.00138358,0.19954782,0.78192705
4.40920460,0.87641882,0.00345408,0.05588417,0.00778399,0.11316355,0.08427707,0.00146975,0.20734147,0.82773225
4.41520760,0.92447397,0.00396990,0.05622385,0.00833645,0.11515887,0.09073544,0.00158201,0.21544414,0.88244390
4.42121061,0.98067494,0.00456969,0.05631948,0.00895111,0.11756033,0.09808311,0.00172273,0.22400950,0.94716349
4.42721361,1.04602107,0.00526097,0.05619261,0.00963724,0.12044951,0.10642412,0.00189425,0.23320968,1.02297848
4.43321661,1.12148125,0.00605089,0.05587160,0.01040416,0.12390991,0.11586202,0.00209868,0.24322793,1.11091774
4.43921961,1.20794640,0.00694582,0.05539037,0.01126082,0.12802313,0.12649413,0.00233789,0.25424997,1.21190126
4.44522261,1.30617742,0.00795095,0.05478686,0.01221517,0.13286462,0.13840524,0.00261330,0.26645422,1.32668562
4.45122561,1.41675069,0.00906986,0.05410136,0.01327371,0.13849917,0.15166110,0.00292581,0.28000134,1.45580698
4.45722861,1.54000317,0.01030405,0.05337476,0.01444084,0.14497621,0.16630189,0.00327566,0.29502345,1.59952398
4.46323162,1.67597965,0.01165255,0.05264667,0.01571841,0.15232529,0.18233590,0.00366232,0.31161369,1.75776320
4.46923462,1.82438513,0.01311160,0.05195375,0.01710514,0.16055185,0.19973396,0.00408438,0.32981641,1.93007018
4.47523762,1.98454513,0.01467426,0.05132809,0.01859629,0.16963367,0.21842465,0.00453946,0.34961875,2.11556922
4.48124062,2.15537681,0.01633029,0.05079581,0.02018331,0.17951803,0.23829085,0.00502415,0.37094401,2.31293481
4.48724362,2.33537364,0.01806599,0.05037599,0.02185367,0.19012001,0.25916787,0.00553400,0.39364737,2.52037770
4.49324662,2.52260561,0.01986428,0.05007993,0.02359085,0.20132202,0.28084328,0.00606351,0.41751421,2.73564772
4.49924962,2.71473685,0.02170485,0.04991069,0.02537449,0.21297462,0.30305887,0.00660617,0.44226154,2.95605536
4.50525263,2.90906124,0.02356451,0.04986317,0.02718070,0.22489883,0.32551455,0.00715459,0.46754245,3.17851270
4.51125563,3.10255615,0.02541764,0.04992447,0.02898258,0.23688990,0.34787443,0.00770061,0.49295372,3.39959389
