energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
3.49074537,0.29052877,0.10334601,0.04584827,0.00620024,0.00849933,0.06099949,0.00721762,0.01854351,0.05212902
3.49674837,0.28823540,0.10604425,0.04520070,0.00660695,0.00938497,0.06296907,0.00706019,0.01914375,0.05081390
3.50275138,0.28684982,0.11039307,0.04450800,0.00707950,0.01050635,0.06550727,0.00697087,0.01998493,0.04990148
3.50875438,0.28652793,0.11638910,0.04380598,0.00762379,0.01186426,0.06865048,0.00694845,0.02107254,0.04938790
3.51475738,0.28742470,0.12402115,0.04313095,0.00824478,0.01345750,0.07243009,0.00699193,0.02241048,0.04927075
3.52076038,0.28968384,0.13326548,0.04251814,0.00894619,0.01528231,0.07686965,0.00710020,0.02400019,0.04954757
3.52676338,0.29342731,0.14408096,0.04200015,0.00973008,0.01733173,0.08198188,0.00727187,0.02583973,0.05021418
3.53276638,0.29874520,0.15640409,0.04160546,0.01059654,0.01959505,0.08776596,0.00750505,0.02792289,0.05126304
3.53876938,0.30568656,0.17014446,0.04135710,0.01154342,0.02205720,0.09420507,0.00779702,0.03023842,0.05268158
3.54477239,0.31425168,0.18518097,0.04127160,0.01256607,0.02469837,0.10126442,0.00814414,0.03276933,0.05445084
3.55077539,0.32438635,0.20135901,0.04135811,0.01365722,0.02749370,0.10888996,0.00854164,0.03549247,0.05654431
3.55677839,0.33597838,0.21848897,0.04161788,0.01480691,0.03041314,0.11700785,0.00898349,0.03837827,0.05892718
3.56278139,0.34885670,0.23634628,0.04204412,0.01600258,0.03342157,0.12552479,0.00946242,0.04139082,0.06155598
3.56878439,0.36279318,0.25467308,0.04262211,0.01722924,0.03647912,0.13432932,0.00996994,0.04448818,0.06437874
3.57478739,0.37750721,0.27318165,0.04332969,0.01846976,0.03954170,0.14329407,0.01049640,0.04762306,0.06733560
3.58079040,0.39267288,0.29155957,0.04413813,0.01970530,0.04256180,0.15227897,0.01103123,0.05074377,0.07035985
3.58679340,0.40792857,0.30947636,0.04501320,0.02091582,0.04548955,0.16113530,0.01156317,0.05379545,0.07337950
3.59279640,0.42288854,0.32659166,0.04591652,0.02208075,0.04827385,0.16971052,0.01208055,0.05672155,0.07631909
3.59879940,0.43715606,0.34256428,0.04680707,0.02317959,0.05086376,0.17785360,0.01257169,0.05946548,0.07910192
3.60480240,0.45033760,0.35706219,0.04764284,0.02419271,0.05320996,0.18542079,0.01302521,0.06197241,0.08165236
3.61080540,0.46205728,0.36977257,0.04838251,0.02510210,0.05526624,0.19228146,0.01343049,0.06419109,0.08389836
3.61680840,0.47197113,0.38041187,0.04898704,0.02589204,0.05699090,0.19832378,0.01377804,0.06607561,0.08577378
3.62281141,0.47978040,0.38873516,0.04942126,0.02654982,0.05834822,0.20346003,0.01405981,0.06758713,0.08722074
3.62881441,0.48524332,0.39454441,0.04965523,0.02706634,0.05930958,0.20763116,0.01426959,0.06869531,0.08819160
3.63481741,0.48818482,0.39769532,0.04966533,0.02743654,0.05985446,0.21081051,0.01440322,0.06937953,0.08865062
3.64082041,0.48850370,0.39810237,0.04943518,0.02765974,0.05997122,0.21300629,0.01445878,0.06962974,0.08857523
3.64682341,0.48617692,0.39574181,0.04895616,0.02773985,0.05965745,0.21426285,0.01443670,0.06944699,0.08795678
3.65282641,0.48126094,0.39065249,0.04822768,0.02768531,0.05892012,0.21466049,0.01433980,0.06884349,0.08680074
3.65882941,0.47388991,0.38293452,0.04725707,0.02750892,0.05777533,0.21431381,0.01417318,0.06784229,0.08512646
3.66483242,0.46427086,0.37274580,0.04605917,0.02722748,0.05624776,0.21336863,0.01394405,0.06647656,0.08296633
3.67083542,0.45267625,0.36029666,0.04465570,0.02686126,0.05436987,0.21199759,0.01366153,0.06478854,0.08036457
3.67683842,0.43943416,0.34584287,0.04307428,0.02643333,0.05218083,0.21039455,0.01333629,0.06282809,0.07737554
3.68284142,0.42491658,0.32967748,0.04134736,0.02596875,0.04972523,0.20876798,0.01298018,0.06065106,0.07406184
3.68884442,0.40952648,0.31212177,0.03951098,0.02549371,0.04705176,0.20733375,0.01260583,0.05831749,0.07049207
3.69484742,0.39368425,0.29351585,0.03760343,0.02503458,0.04421174,0.20630744,0.01222620,0.05588973,0.06673860
3.70085043,0.37781410,0.27420944,0.03566397,0.02461703,0.04125770,0.20589665,0.01185416,0.05343048,0.06287532
3.70685343,0.36233116,0.25455306,0.03373156,0.02426510,0.03824203,0.20629364,0.01150203,0.05100105,0.05897543
3.71285643,0.34762980,0.23489020,0.03184375,0.02400035,0.03521579,0.20766855,0.01118125,0.04865970,0.05510953
3.71885943,0.33407367,0.21555077,0.03003568,0.02384124,0.03222763,0.21016371,0.01090203,0.04646024,0.05134390
3.72486243,0.32198803,0.19684589,0.02833930,0.02380245,0.02932298,0.21388914,0.01067306,0.04445098,0.04773915
3.73086543,0.31165449,0.17906438,0.02678288,0.02389459,0.02654347,0.21891959,0.01050141,0.04267388,0.04434930
3.73686843,0.30330849,0.16247089,0.02539072,0.02412391,0.02392655,0.22529334,0.01039236,0.04116424,0.04122121
3.74287144,0.29713954,0.14730558,0.02418305,0.02449237,0.02150541,0.23301274,0.01034944,0.03995058,0.03839446
3.74887444,0.29329400,0.13378527,0.02317634,0.02499776,0.01930904,0.24204660,0.01037451,0.03905500,0.03590154
3.75487744,0.29188045,0.12210585,0.02238362,0.02563414,0.01736250,0.25233431,0.01046797,0.03849373,0.03376850
3.76088044,0.29297691,0.11244557,0.02181522,0.02639240,0.01568740,0.26379162,0.01062894,0.03827803,0.03201583
3.76688344,0.29663986,0.10496893,0.02147944,0.02726095,0.01430236,0.27631765,0.01085564,0.03841525,0.03065954
3.77288644,0.30291412,0.09983084,0.02138347,0.02822655,0.01322360,0.28980292,0.01114570,0.03890999,0.02971247
3.77888944,0.31184323,0.09718058,0.02153433,0.02927523,0.01246550,0.30413804,0.01149657,0.03976533,0.02918557
3.78489245,0.32347947,0.09716517,0.02193975,0.03039319,0.01204112,0.31922237,0.01190585,0.04098398,0.02908924
3.79089545,0.33789297,0.09993195,0.02260902,0.03156772,0.01196256,0.33497240,0.01237174,0.04256931,0.02943452
3.79689845,0.35517905,0.10562980,0.02355372,0.03278803,0.01224132,0.35132912,0.01289326,0.04452618,0.03023409
3.80290145,0.37546338,0.11440905,0.02478829,0.03404595,0.01288829,0.36826408,0.01347057,0.04686141,0.03150304
3.80890445,0.39890426,0.12641959,0.02633029,0.03533648,0.01391375,0.38578351,0.01410514,0.04958400,0.03325926
3.81490745,0.42569160,0.14180734,0.02820050,0.03665813,0.01532705,0.40393025,0.01479977,0.05270491,0.03552353
3.82091046,0.45604247,0.16070892,0.03042264,0.03801304,0.01713610,0.42278315,0.01555861,0.05623644,0.03831918
3.82691346,0.49019298,0.18324469,0.03302284,0.03940687,0.01934676,0.44245389,0.01638700,0.06019122,0.04167134
3.83291646,0.52838669,0.20951038,0.03602877,0.04084840,0.02196196,0.46308108,0.01729117,0.06458086,0.04560575
3.83891946,0.57085981,0.23956758,0.03946844,0.04234896,0.02498082,0.48482196,0.01827789,0.06941424,0.05014733
3.84492246,0.61782375,0.27343355,0.04336881,0.04392157,0.02839761,0.50784188,0.01935402,0.07469565,0.05531829
3.85092546,0.66944576,0.31107079,0.04775412,0.04558001,0.03220077,0.53230208,0.02052592,0.08042271,0.06113611
3.85692846,0.72582850,0.35237705,0.05264408,0.04733769,0.03637197,0.55834649,0.02179890,0.08658438,0.06761129
3.86293147,0.78698964,0.39717620,0.05805196,0.04920649,0.04088525,0.58608794,0.02317663,0.09315903,0.07474518
3.86893447,0.85284260,0.44521083,0.06398275,0.05119559,0.04570644,0.61559490,0.02466048,0.10011278,0.08252776
3.87493747,0.92317958,0.49613693,0.07043137,0.05331041,0.05079275,0.64687929,0.02624906,0.10739822,0.09093573
3.88094047,0.99765810,0.54952141,0.07738113,0.05555160,0.05609270,0.67988619,0.02793771,0.11495368,0.09993091
3.88694347,1.07579194,0.60484280,0.08480242,0.05791434,0.06154642,0.71448622,0.02971818,0.12270304,0.10945904
3.89294647,1.15694757,0.66149546,0.09265191,0.06038778,0.06708628,0.75047108,0.03157847,0.13055622,0.11944917
3.89894947,1.24034653,0.71879764,0.10087213,0.06295483,0.07263797,0.78755259,0.03350275,0.13841041,0.12981373
3.90495248,1.32507422,0.77600308,0.10939161,0.06559222,0.07812183,0.82536575,0.03547156,0.14615195,0.14044917
3.91095548,1.41009519,0.83231626,0.11812561,0.06827089,0.08345468,0.86347542,0.03746208,0.15365893,0.15123740
3.91695848,1.49427455,0.88691071,0.12697738,0.07095667,0.08855175,0.90138681,0.03944871,0.16080427,0.16204787
3.92296148,1.57640493,0.93894985,0.13583999,0.07361123,0.09332899,0.93855910,0.04140367,0.16745939,0.17274027
3.92896448,1.65523802,0.98760959,0.14459870,0.07619326,0.09770538,0.97442169,0.04329782,0.17349808,0.18316784
3.93496748,1.72951948,1.03210182,0.15313372,0.07865977,0.10160530,1.00839235,0.04510153,0.17880051,0.19318104
3.94097049,1.79802569,1.07169768,0.16132325,0.08096758,0.10496082,1.03989629,0.04678563,0.18325726,0.20263151
3.94697349,1.85960080,1.10574982,0.16904684,0.08307477,0.10771380,1.06838528,0.04832236,0.18677303,0.21137615
3.95297649,1.91319243,1.13371234,0.17618865,0.08494205,0.10981768,1.09335590,0.04968628,0.18926997,0.21928117
3.95897949,1.95788435,1.15515773,0.18264077,0.08653412,0.11123893,1.11436597,0.05085510,0.19069042,0.22622580
3.96498249,1.99292468,1.16978987,0.18830623,0.08782076,0.11195803,1.13104839,0.05181038,0.19099891,0.23210569
3.97098549,2.01774839,1.17745256,0.19310168,0.08877772,0.11196997,1.14312180,0.05253811,0.19018339,0.23683573
3.97698849,2.03199307,1.17813312,0.19695959,0.08938734,0.11128424,1.15039761,0.05302906,0.18825552,0.24035215
3.98299150,2.03550741,1.17196095,0.19982992,0.08963893,0.10992431,1.15278321,0.05327893,0.18525023,0.24261394
3.98899450,2.02835217,1.15920118,0.20168114,0.08952881,0.10792667,1.15028125,0.05328840,0.18122430,0.24360343
3.99499750,2.01079371,1.14024379,0.20250065,0.08906009,0.10533940,1.14298543,0.05306282,0.17625426,0.24332611
4.00100050,1.98329076,1.11558873,0.20229453,0.08824225,0.10222042,1.13107300,0.05261189,0.17043369,0.24180969
4.00700350,1.94647522,1.08582785,0.20108674,0.08709045,0.09863550,1.11479463,0.05194907,0.16386998,0.23910247
4.01300650,1.90112808,1.05162462,0.19891777,0.08562476,0.09465609,1.09446242,0.05109099,0.15668079,0.23527115
4.01900950,1.84815197,1.01369253,0.19584286,0.08386923,0.09035713,1.07043666,0.05005665,0.14899035,0.23039827
4.02501251,1.78854147,0.97277330,0.19192995,0.08185098,0.08581484,1.04311222,0.04886673,0.14092579,0.22457926
4.03101551,1.72335296,0.92961571,0.18725732,0.07959918,0.08110473,1.01290523,0.04754283,0.13261365,0.21791940
4.03701851,1.65367505,0.88495618,0.18191128,0.07714429,0.07629975,0.98024071,0.04610675,0.12417667,0.21053079
4.04302151,1.58060101,0.83950152,0.17598371,0.07451714,0.07146877,0.94554175,0.04457992,0.11573102,0.20252942
4.04902451,1.50520408,0.79391466,0.16956989,0.07174836,0.06667529,0.90922044,0.04298287,0.10738404,0.19403246
4.05502751,1.42851631,0.74880350,0.16276636,0.06886779,0.06197659,0.87167091,0.04133483,0.09923250,0.18515585
4.06103052,1.35151155,0.70471311,0.15566911,0.06590409,0.05742310,0.83326450,0.03965348,0.09136141,0.17601232
4.06703352,1.27509251,0.66212121,0.14837203,0.06288449,0.05305813,0.79434689,0.03795482,0.08384336,0.16670969
4.07303652,1.20008195,0.62143656,0.14096564,0.05983463,0.04891791,0.75523711,0.03625311,0.07673837,0.15734963
4.07903952,1.12721753,0.58299999,0.13353604,0.05677853,0.04503180,0.71622788,0.03456098,0.07009413,0.14802674
4.08504252,1.05714992,0.54708749,0.12616420,0.05373859,0.04142272,0.67758721,0.03288956,0.06394658,0.13882793
4.09104552,0.99044337,0.51391474,0.11892539,0.05073568,0.03810772,0.63956049,0.03124867,0.05832078,0.12983214
4.09704852,0.92757836,0.48364261,0.11188880,0.04778917,0.03509859,0.60237306,0.02964705,0.05323194,0.12111013
4.10305153,0.86895525,0.45638294,0.10511728,0.04491710,0.03240255,0.56623253,0.02809256,0.04868645,0.11272458
4.10905453,0.81489878,0.43220426,0.09866717,0.04213614,0.03002291,0.53133085,0.02659242,0.04468308,0.10473015
4.11505753,0.76566251,0.41113689,0.09258818,0.03946165,0.02795964,0.49784585,0.02515333,0.04121402,0.09717368
4.12106053,0.72143320,0.39317735,0.08692332,0.03690766,0.02621002,0.46594199,0.02378162,0.03826584,0.09009438
4.12706353,0.68233465,0.37829174,0.08170881,0.03448680,0.02476905,0.43577056,0.02248332,0.03582043,0.08352407
4.13306653,0.64843111,0.36641828,0.07697407,0.03221020,0.02362992,0.40746920,0.02126412,0.03385575,0.07748735
4.13906953,0.61973029,0.35746897,0.07274170,0.03008737,0.02278434,0.38116101,0.02012942,0.03234645,0.07200189
4.14507254,0.59618613,0.35133062,0.06902756,0.02812606,0.02222286,0.35695328,0.01908420,0.03126443,0.06707862
4.15107554,0.57770158,0.34786559,0.06584086,0.02633218,0.02193509,0.33493626,0.01813294,0.03057934,0.06272210
4.15707854,0.56413177,0.34691240,0.06318440,0.02470966,0.02191001,0.31518204,0.01727955,0.03025898,0.05893084
4.16308154,0.55528766,0.34828662,0.06105490,0.02326045,0.02213610,0.29774369,0.01652723,0.03026972,0.05569772
4.16908454,0.55094058,0.35178232,0.05944349,0.02198446,0.02260163,0.28265502,0.01587841,0.03057689,0.05301056
4.17508754,0.55082768,0.35717424,0.05833620,0.02087967,0.02329488,0.26993084,0.01533469,0.03114520,0.05085273
4.18109055,0.55465829,0.36422081,0.05771477,0.01994222,0.02420430,0.25956785,0.01489680,0.03193926,0.04920380
4.18709355,0.56212115,0.37266810,0.05755733,0.01916657,0.02531881,0.25154612,0.01456463,0.03292401,0.04804035
4.19309655,0.57289226,0.38225462,0.05783931,0.01854579,0.02662794,0.24583102,0.01433722,0.03406534,0.04733674
4.19909955,0.58664296,0.39271674,0.05853423,0.01807173,0.02812201,0.24237553,0.01421286,0.03533059,0.04706590
4.20510255,0.60304790,0.40379461,0.05961458,0.01773541,0.02979222,0.24112258,0.01418916,0.03668913,0.04720010
4.21110555,0.62179225,0.41523809,0.06105247,0.01752724,0.03163066,0.24200734,0.01426312,0.03811287,0.04771163
4.21710855,0.64257789,0.42681247,0.06282026,0.01743733,0.03363025,0.24495916,0.01443121,0.03957676,0.04857333
4.22311156,0.66512785,0.43830354,0.06489094,0.01745575,0.03578448,0.24990297,0.01468943,0.04105908,0.04975898
4.22911456,0.68918881,0.44952168,0.06723830,0.01757271,0.03808715,0.25675997,0.01503334,0.04254177,0.05124352
4.23511756,0.71453130,0.46030469,0.06983687,0.01777875,0.04053186,0.26544751,0.01545808,0.04401046,0.05300305
4.24112056,0.74094754,0.47051910,0.07266162,0.01806479,0.04311147,0.27587808,0.01595829,0.04545445,0.05501462
4.24712356,0.76824687,0.48005995,0.07568743,0.01842216,0.04581743,0.28795747,0.01652809,0.04686642,0.05725583
4.25312656,0.79624926,0.48884888,0.07888839,0.01884259,0.04863907,0.30158229,0.01716091,0.04824210,0.05970428
4.25912956,0.82477703,0.49683088,0.08223695,0.01931804,0.05156285,0.31663680,0.01784944,0.04957969,0.06233688
4.26513257,0.85364566,0.50396972,0.08570305,0.01984059,0.05457167,0.33298963,0.01858542,0.05087919,0.06512911
4.27113557,0.88265420,0.51024252,0.08925324,0.02040228,0.05764426,0.35049041,0.01935958,0.05214165,0.06805425
4.27713857,0.91157622,0.51563387,0.09284988,0.02099487,0.06075471,0.36896679,0.02016149,0.05336844,0.07108271
4.28314157,0.94015203,0.52012986,0.09645068,0.02160973,0.06387220,0.38822210,0.02097954,0.05456036,0.07418144
4.28914457,0.96808296,0.52371261,0.10000829,0.02223762,0.06696100,0.40803405,0.02180089,0.05571702,0.07731358
4.29514757,0.99502838,0.52635560,0.10347044,0.02286865,0.06998069,0.42815457,0.02261160,0.05683614,0.08043829
4.30115058,1.02060597,0.52802034,0.10678035,0.02349218,0.07288674,0.44831116,0.02339673,0.05791306,0.08351094
4.30715358,1.04439547,0.52865449,0.10987752,0.02409690,0.07563138,0.46820971,0.02414059,0.05894047,0.08648354
4.31315658,1.06594608,0.52819166,0.11269900,0.02467090,0.07816470,0.48753890,0.02482708,0.05990820,0.08930546
4.31915958,1.08478724,0.52655309,0.11518094,0.02520187,0.08043603,0.50597598,0.02544003,0.06080337,0.09192451
4.32516258,1.10044234,0.52365078,0.11726046,0.02567732,0.08239553,0.52319387,0.02596368,0.06161060,0.09428818
4.33116558,1.11244480,0.51939227,0.11887771,0.02608492,0.08399589,0.53886914,0.02638315,0.06231249,0.09634510
4.33716858,1.12035556,0.51368638,0.11997805,0.02641281,0.08519401,0.55269073,0.02668493,0.06289022,0.09804659
4.34317159,1.12378110,0.50644978,0.12051418,0.02665000,0.08595273,0.56436873,0.02685740,0.06332426,0.09934833
4.34917459,1.12239085,0.49761376,0.12044817,0.02678671,0.08624232,0.57364308,0.02689125,0.06359520,0.10021189
4.35517759,1.11593322,0.48713081,0.11975318,0.02681476,0.08604186,0.58029160,0.02677991,0.06368461,0.10060613
4.36118059,1.10424894,0.47498056,0.11841489,0.02672782,0.08534023,0.58413696,0.02651979,0.06357584,0.10050851
4.36718359,1.08728126,0.46117456,0.11643244,0.02652174,0.08413678,0.58505235,0.02611058,0.06325479,0.09990600
4.37318659,1.06508226,0.44575981,0.11381884,0.02619465,0.08244165,0.58296550,0.02555526,0.06271066,0.09879574
4.37918959,1.03781483,0.42882048,0.11060092,0.02574711,0.08027561,0.57786091,0.02486011,0.06193645,0.09718539
4.38519260,1.00575036,0.41047801,0.10681870,0.02518210,0.07766956,0.56978019,0.02403458,0.06092942,0.09509306
4.39119560,0.96926223,0.39088941,0.10252425,0.02450498,0.07466362,0.55882057,0.02309098,0.05969134,0.09254698
4.39719860,0.92881537,0.37024399,0.09778013,0.02372324,0.07130589,0.54513163,0.02204419,0.05822857,0.08958478
4.40320160,0.88495269,0.34875864,0.09265741,0.02284638,0.06765098,0.52891047,0.02091120,0.05655205,0.08625262
4.40920460,0.83827894,0.32667206,0.08723353,0.02188554,0.06375830,0.51039561,0.01971064,0.05467702,0.08260405
4.41520760,0.78944299,0.30423819,0.08158988,0.02085316,0.05969030,0.48985987,0.01846227,0.05262278,0.07869880
4.42121061,0.73911929,0.28171940,0.07580943,0.01976266,0.05551066,0.46760256,0.01718650,0.05041216,0.07460143
4.42721361,0.68798968,0.25937962,0.06997441,0.01862802,0.05128256,0.44394145,0.01590387,0.04807110,0.07038016
4.43321661,0.63672607,0.23747802,0.06416415,0.01746340,0.04706708,0.41920459,0.01463464,0.04562804,0.06610562
4.43921961,0.58597497,0.21626331,0.05845321,0.01628280,0.04292179,0.39372259,0.01339846,0.04311338,0.06184991
4.44522261,0.53634431,0.19596913,0.05290978,0.01509974,0.03889966,0.36782143,0.01221405,0.04055891,0.05768569
4.45122561,0.48839306,0.17681058,0.04759456,0.01392695,0.03504815,0.34181606,0.01109902,0.03799728,0.05368563
4.45722861,0.44262377,0.15898204,0.04255992,0.01277613,0.03140870,0.31600495,0.01006978,0.03546153,0.04992199
4.46323162,0.39947825,0.14265627,0.03784952,0.01165784,0.02801641,0.29066575,0.00914154,0.03298464,0.04646650
4.46923462,0.35933602,0.12798467,0.03349833,0.01058130,0.02490009,0.26605203,0.00832836,0.03059924,0.04339036
4.47523762,0.32251554,0.11509857,0.02953293,0.00955435,0.02208249,0.24239119,0.00764330,0.02833730,0.04076445
4.48124062,0.28927756,0.10411142,0.02597210,0.00858345,0.01958075,0.21988336,0.00709860,0.02622994,0.03865959
4.48724362,0.25983032,0.09512143,0.02282768,0.00767369,0.01740697,0.19870139,0.00670587,0.02430730,0.03714688
4.49324662,0.23433586,0.08821458,0.02010554,0.00682889,0.01556894,0.17899162,0.00647632,0.02259843,0.03629795
4.49924962,0.21291703,0.08346753,0.01780663,0.00605164,0.01407084,0.16087549,0.00642090,0.02113130,0.03618507
4.50525263,0.19566456,0.08095025,0.01592803,0.00534353,0.01291391,0.14445162,0.00655049,0.01993271,0.03688109
4.51125563,0.18264363,0.08072808,0.01446402,0.00470521,0.01209718,0.12979843,0.00687590,0.01902826,0.03845907
4.51725863,0.17389962,0.08286297,0.01340697,0.00413659,0.01161793,0.11697687,0.00740792,0.01844233,0.04099152
4.52326163,0.16946245,0.08741373,0.01274808,0.00363702,0.01147218,0.10603341,0.00815713,0.01819794,0.04454933
4.52926463,0.16934943,0.09443519,0.01247803,0.00320541,0.01165487,0.09700280,0.00913374,0.01831662,0.04920013
4.53526763,0.17356632,0.10397624,0.01258728,0.00284040,0.01216001,0.08991076,0.01034718,0.01881810,0.05500632
4.54127064,0.18210663,0.11607673,0.01306634,0.00254052,0.01298061,0.08477618,0.01180572,0.01972007,0.06202265
4.54727364,0.19494906,0.13076343,0.01390565,0.00230429,0.01410844,0.08161306,0.01351589,0.02103768,0.07029333
4.55327664,0.21205349,0.14804502,0.01509543,0.00213035,0.01553372,0.08043172,0.01548189,0.02278308,0.07984898
4.55927964,0.23335545,0.16790662,0.01662526,0.00201749,0.01724463,0.08123954,0.01770491,0.02496478,0.09070330
4.56528264,0.25875984,0.19030395,0.01848356,0.00196477,0.01922689,0.08404102,0.02018247,0.02758707,0.10284975
4.57128564,0.28813384,0.21515745,0.02065700,0.00197150,0.02146314,0.08883720,0.02290771,0.03064925,0.11625830
4.57728864,0.32129994,0.24234696,0.02312983,0.00203725,0.02393255,0.09562443,0.02586880,0.03414500,0.13087252
4.58329165,0.35802929,0.27170695,0.02588324,0.00216185,0.02661031,0.10439263,0.02904845,0.03806168,0.14660713
4.58929465,0.39803599,0.30302303,0.02889471,0.00234532,0.02946738,0.11512296,0.03242349,0.04237973,0.16334627
4.59529765,0.44097285,0.33602989,0.03213758,0.00258778,0.03247031,0.12778520,0.03596464,0.04707222,0.18094260
4.60130065,0.48642898,0.37041089,0.03558057,0.00288937,0.03558125,0.14233474,0.03963657,0.05210449,0.19921743
4.60730365,0.53392961,0.40579973,0.03918769,0.00325013,0.03875822,0.15870961,0.04339809,0.05743405,0.21796200
4.61330665,0.58293848,0.44178412,0.04291814,0.00366987,0.04195553,0.17682737,0.04720260,0.06301064,0.23693994
4.61930965,0.63286281,0.47791154,0.04672665,0.00414798,0.04512449,0.19658235,0.05099884,0.06877656,0.25589105
4.62531266,0.68306102,0.51369711,0.05056386,0.00468335,0.04821423,0.21784320,0.05473184,0.07466730,0.27453618
4.63131566,0.73285300,0.54863323,0.05437706,0.00527416,0.05117283,0.24045100,0.05834411,0.08061240,0.29258326
4.63731866,0.78153277,0.58220080,0.05811108,0.00591776,0.05394848,0.26421811,0.06177699,0.08653657,0.30973433
4.64332166,0.82838303,0.61388160,0.06170945,0.00661055,0.05649082,0.28892780,0.06497214,0.09236101,0.32569311
4.64932466,0.87269122,0.64317141,0.06511558,0.00734785,0.05875231,0.31433487,0.06787321,0.09800502,0.34017321
4.65532766,0.91376647,0.66959326,0.06827420,0.00812383,0.06068956,0.34016735,0.07042736,0.10338768,0.35290632
4.66133067,0.95095679,0.69271044,0.07113277,0.00893148,0.06226465,0.36612921,0.07258692,0.10842961,0.36365025
4.66733367,0.98366587,0.71213858,0.07364287,0.00976261,0.06344626,0.39190423,0.07431083,0.11305489,0.37219640
4.67333667,1.01136875,0.72755631,0.07576160,0.01060785,0.06421066,0.41716089,0.07556590,0.11719281,0.37837642
4.67933967,1.03362582,0.73871421,0.07745284,0.01145683,0.06454246,0.44155823,0.07632795,0.12077959,0.38206759
4.68534267,1.05009457,0.74544145,0.07868829,0.01229824,0.06443510,0.46475263,0.07658253,0.12375999,0.38319690
4.69134567,1.06053859,0.74765005,0.07944835,0.01312006,0.06389100,0.48640521,0.07632541,0.12608863,0.38174343
4.69734867,1.06483358,0.74533651,0.07972272,0.01390983,0.06292151,0.50618974,0.07556276,0.12773108,0.37773910
4.70335168,1.06297010,0.73858082,0.07951076,0.01465485,0.06154648,0.52380080,0.07431086,0.12866474,0.37126759
4.70935468,1.05505310,0.72754291,0.07882149,0.01534257,0.05979357,0.53896189,0.07259564,0.12887925,0.36246166
4.71535768,1.04129814,0.71245679,0.07767337,0.01596088,0.05769733,0.55143330,0.07045178,0.12837670,0.35149879
4.72136068,1.02202481,0.69362266,0.07609378,0.01649845,0.05529812,0.56101931,0.06792163,0.12717149,0.33859557
4.72736368,0.99764731,0.67139731,0.07411824,0.01694506,0.05264077,0.56757457,0.06505389,0.12528981,0.32400086
4.73336668,0.96866293,0.64618333,0.07178940,0.01729195,0.04977322,0.57100931,0.06190209,0.12276891,0.30798820
4.73936968,0.93563872,0.61841753,0.06915593,0.01753204,0.04674515,0.57129314,0.05852303,0.11965603,0.29084773
4.74537269,0.89919682,0.58855903,0.06627112,0.01766023,0.04360654,0.56845732,0.05497519,0.11600722,0.27287792
4.75137569,0.85999913,0.55707746,0.06319162,0.01767354,0.04040636,0.56259521,0.05131710,0.11188585,0.25437745
4.75737869,0.81873164,0.52444174,0.05997593,0.01757124,0.03719139,0.55386094,0.04760594,0.10736110,0.23563765
4.76338169,0.77608898,0.49110964,0.05668302,0.01735489,0.03400515,0.54246625,0.04389610,0.10250631,0.21693554
4.76938469,0.73275948,0.45751849,0.05337101,0.01702832,0.03088707,0.52867541,0.04023810,0.09739728,0.19852788
4.77538769,0.68941121,0.42407729,0.05009585,0.01659750,0.02787183,0.51279861,0.03667757,0.09211066,0.18064625
4.78139070,0.64667917,0.39116022,0.04691019,0.01607041,0.02498891,0.49518372,0.03325458,0.08672230,0.16349336
4.78739370,0.60515384,0.35910165,0.04386236,0.01545678,0.02226238,0.47620687,0.03000309,0.08130574,0.14724047
4.79339670,0.56537126,0.32819274,0.04099550,0.01476781,0.01971087,0.45626214,0.02695071,0.07593080,0.13202603
4.79939970,0.52780472,0.29867938,0.03834686,0.01401587,0.01734769,0.43575059,0.02411865,0.07066232,0.11795549
4.80540270,0.49285812,0.27076154,0.03594721,0.01321415,0.01518120,0.41506920,0.02152182,0.06555907,0.10510196
4.81140570,0.46086101,0.24459377,0.03382050,0.01237633,0.01321520,0.39459999,0.01916916,0.06067286,0.09350781
4.81740870,0.43206529,0.22028673,0.03198363,0.01151622,0.01144946,0.37469972,0.01706406,0.05604784,0.08318698
4.82341171,0.40664362,0.19790961,0.03044631,0.01064752,0.00988039,0.35569072,0.01520487,0.05172001,0.07412776
4.82941471,0.38468942,0.17749323,0.02921122,0.00978346,0.00850162,0.33785292,0.01358556,0.04771691,0.06629600
4.83541771,0.36621855,0.15903363,0.02827415,0.00893667,0.00730470,0.32141764,0.01219632,0.04405763,0.05963850
4.84142071,0.35117262,0.14249616,0.02762438,0.00811901,0.00627979,0.30656325,0.01102426,0.04075287,0.05408652
4.84742371,0.33942376,0.12781968,0.02724515,0.00734146,0.00541624,0.29341279,0.01005406,0.03780533,0.04955930
4.85342671,0.33078098,0.11492103,0.02711426,0.00661409,0.00470328,0.28203383,0.00926865,0.03521023,0.04596738
4.85942971,0.32499795,0.10369944,0.02720476,0.00594618,0.00413049,0.27244038,0.00864975,0.03295598,0.04321589
4.86543272,0.32178203,0.09404096,0.02748578,0.00534625,0.00368840,0.26459681,0.00817855,0.03102502,0.04120746
4.87143572,0.32080454,0.08582277,0.02792345,0.00482229,0.00336887,0.25842374,0.00783615,0.02939482,0.03984499
4.87743872,0.32171193,0.07891732,0.02848185,0.00438192,0.00316555,0.25380535,0.00760408,0.02803888,0.03903413
