energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.25512756,2.38003286,0.18161124,0.19005085,0.31054302,1.45391261,0.00550194,0.16596796,0.02101399,0.34951044
0.26113057,2.30698397,0.16953803,0.18213473,0.29653487,1.41670007,0.00506574,0.15844845,0.02036187,0.33854771
0.26713357,2.23142938,0.15836479,0.17452194,0.28284502,1.37595974,0.00466792,0.15164095,0.01970395,0.32749556
0.27313657,2.15332788,0.14796580,0.16716097,0.26951929,1.33176049,0.00430806,0.14546758,0.01904218,0.31638737
0.27913957,2.07280266,0.13823436,0.16001004,0.25660140,1.28429132,0.00398573,0.13985986,0.01837932,0.30526956
0.28514257,1.99013814,0.12908288,0.15303759,0.24413340,1.23385722,0.00370063,0.13475949,0.01771887,0.29420166
0.29114557,1.90576967,0.12044223,0.14622225,0.23215584,1.18087005,0.00345250,0.13011863,0.01706503,0.28325562
0.29714857,1.82026688,0.11226047,0.13955240,0.22070781,1.12583516,0.00324120,0.12589984,0.01642263,0.27251431
0.30315158,1.73431174,0.10450124,0.13302542,0.20982673,1.06933449,0.00306660,0.12207565,0.01579694,0.26206933
0.30915458,1.64867271,0.09714182,0.12664670,0.19954803,1.01200694,0.00292859,0.11862789,0.01519353,0.25201836
0.31515758,1.56417608,0.09017113,0.12042844,0.18990465,0.95452720,0.00282703,0.11554675,0.01461806,0.24246186
0.32116058,1.48167621,0.08358778,0.11438833,0.18092640,0.89758388,0.00276161,0.11282977,0.01407606,0.23349965
0.32716358,1.40202564,0.07739816,0.10854824,0.17263935,0.84185791,0.00273184,0.11048058,0.01357275,0.22522718
0.33316658,1.32604666,0.07161489,0.10293291,0.16506504,0.78800213,0.00273697,0.10850775,0.01311277,0.21773188
0.33916958,1.25450523,0.06625544,0.09756873,0.15821977,0.73662293,0.00277589,0.10692358,0.01270002,0.21108959
0.34517259,1.18808824,0.06134117,0.09248265,0.15211392,0.68826429,0.00284708,0.10574291,0.01233747,0.20536134
0.35117559,1.12738490,0.05689662,0.08770126,0.14675129,0.64339505,0.00294855,0.10498220,0.01202698,0.20059053
0.35717859,1.07287282,0.05294923,0.08325008,0.14212863,0.60239941,0.00307784,0.10465862,0.01176925,0.19680070
0.36318159,1.02490896,0.04952928,0.07915302,0.13823533,0.56557098,0.00323198,0.10478949,0.01156366,0.19399393
0.36918459,0.98372585,0.04667019,0.07543212,0.13505334,0.53311040,0.00340749,0.10539191,0.01140833,0.19215008
0.37518759,0.94943280,0.04440896,0.07210746,0.13255736,0.50512635,0.00360043,0.10648268,0.01130010,0.19122673
0.38119060,0.92202201,0.04278677,0.06919731,0.13071536,0.48163971,0.00380647,0.10807854,0.01123461,0.19116014
0.38719360,0.90137923,0.04184970,0.06671846,0.12948947,0.46259069,0.00402094,0.11019662,0.01120644,0.19186690
0.39319660,0.88729832,0.04164941,0.06468669,0.12883721,0.44784842,0.00423898,0.11285526,0.01120928,0.19324656
0.39919960,0.87949930,0.04224372,0.06311735,0.12871312,0.43722265,0.00445560,0.11607488,0.01123613,0.19518495
0.40520260,0.87764900,0.04369705,0.06202608,0.12907074,0.43047711,0.00466590,0.11987907,0.01127959,0.19755822
0.41120560,0.88138352,0.04608057,0.06142946,0.12986488,0.42734401,0.00486517,0.12429567,0.01133209,0.20023739
0.41720860,0.89033166,0.04947206,0.06134571,0.13105417,0.42753923,0.00504905,0.12935777,0.01138624,0.20309338
0.42321161,0.90413844,0.05395530,0.06179516,0.13260376,0.43077775,0.00521372,0.13510452,0.01143509,0.20600217
0.42921461,0.92248761,0.05961901,0.06280069,0.13448800,0.43678870,0.00535601,0.14158156,0.01147244,0.20885004
0.43521761,0.94512237,0.06655533,0.06438789,0.13669316,0.44532972,0.00547356,0.14884105,0.01149310,0.21153860
0.44122061,0.97186332,0.07485765,0.06658491,0.13921977,0.45620007,0.00556493,0.15694110,0.01149318,0.21398946
0.44722361,1.00262281,0.08461794,0.06942208,0.14208475,0.46925201,0.00562970,0.16594460,0.01147020,0.21614828
0.45322661,1.03741494,0.09592357,0.07293109,0.14532285,0.48440016,0.00566847,0.17591725,0.01142334,0.21798801
0.45922961,1.07636061,0.10885357,0.07714390,0.14898759,0.50162832,0.00568298,0.18692499,0.01135344,0.21951126
0.46523262,1.11968726,0.12347454,0.08209126,0.15315132,0.52099355,0.00567601,0.19903065,0.01126308,0.22075156
0.47123562,1.16772286,0.13983624,0.08780096,0.15790444,0.54262717,0.00565135,0.21229006,0.01115652,0.22177342
0.47723862,1.22088441,0.15796702,0.09429577,0.16335376,0.56673257,0.00561376,0.22674760,0.01103956,0.22267124
0.48324162,1.27966086,0.17786930,0.10159126,0.16961980,0.59357972,0.00556876,0.24243150,0.01091942,0.22356699
0.48924462,1.34459116,0.19951525,0.10969347,0.17683325,0.62349639,0.00552254,0.25934905,0.01080446,0.22460677
0.49524762,1.41623796,0.22284290,0.11859666,0.18513058,0.65685636,0.00548177,0.27748186,0.01070392,0.22595622
0.50125063,1.49515794,0.24775288,0.12828111,0.19464886,0.69406472,0.00545337,0.29678162,0.01062762,0.22779511
0.50725363,1.58186985,0.27410607,0.13871130,0.20552008,0.73554082,0.00544431,0.31716654,0.01058558,0.23031116
0.51325663,1.67682161,0.30172227,0.14983434,0.21786506,0.78169938,0.00546141,0.33851861,0.01058770,0.23369333
0.51925963,1.78035764,0.33038015,0.16157896,0.23178722,0.83293026,0.00551107,0.36068213,0.01064340,0.23812483
0.52526263,1.89268805,0.35981855,0.17385509,0.24736650,0.88957787,0.00559912,0.38346357,0.01076127,0.24377611
0.53126563,2.01386091,0.38973926,0.18655404,0.26465370,0.95192069,0.00573057,0.40663288,0.01094878,0.25079805
0.53726863,2.14373910,0.41981129,0.19954948,0.28366547,1.02015202,0.00590945,0.42992638,0.01121199,0.25931568
0.54327164,2.28198263,0.44967655,0.21269904,0.30438026,1.09436253,0.00613870,0.45305124,0.01155533,0.26942257
0.54927464,2.42803778,0.47895693,0.22584673,0.32673544,1.17452549,0.00642000,0.47569138,0.01198148,0.28117622
0.55527764,2.58113331,0.50726252,0.23882589,0.35062578,1.26048532,0.00675372,0.49751478,0.01249120,0.29459449
0.56128064,2.74028462,0.53420071,0.25146286,0.37590349,1.35195006,0.00713887,0.51818178,0.01308333,0.30965340
0.56728364,2.90430549,0.55938601,0.26358097,0.40237982,1.44848811,0.00757313,0.53735429,0.01375484,0.32628621
0.57328664,3.07182753,0.58245008,0.27500499,0.42982823,1.54952952,0.00805286,0.55470543,0.01450085,0.34438393
0.57928964,3.24132645,0.60305170,0.28556562,0.45798919,1.65437197,0.00857315,0.56992925,0.01531487,0.36379728
0.58529265,3.41115453,0.62088629,0.29510406,0.48657627,1.76219117,0.00912801,0.58275020,0.01618890,0.38433992
0.59129565,3.57957797,0.63569458,0.30347636,0.51528350,1.87205552,0.00971046,0.59293190,0.01711375,0.40579299
0.59729865,3.74481781,0.64727010,0.31055748,0.54379362,1.98294452,0.01031268,0.60028488,0.01807928,0.42791067
0.60330165,3.90509308,0.65546519,0.31624472,0.57178690,2.09377025,0.01092626,0.60467300,0.01907466,0.45042667
0.60930465,4.05866437,0.66019525,0.32046068,0.59895021,2.20340132,0.01154237,0.60601822,0.02008874,0.47306134
0.61530765,4.20387654,0.66144109,0.32315535,0.62498601,2.31068841,0.01215195,0.60430355,0.02111030,0.49552920
0.62131066,4.33919891,0.65924932,0.32430742,0.64962076,2.41449053,0.01274595,0.59957414,0.02212836,0.51754665
0.62731366,4.46326166,0.65373069,0.32392471,0.67261249,2.51370120,0.01331552,0.59193640,0.02313247,0.53883947
0.63331666,4.57488729,0.64505654,0.32204377,0.69375723,2.60727370,0.01385220,0.58155520,0.02411292,0.55915008
0.63931966,4.67311622,0.63345347,0.31872860,0.71289399,2.69424459,0.01434809,0.56864932,0.02506098,0.57824400
0.64532266,4.75722582,0.61919650,0.31406863,0.72990803,2.77375482,0.01479596,0.55348537,0.02596906,0.59591569
0.65132566,4.82674253,0.60260099,0.30817596,0.74473246,2.84506783,0.01518945,0.53637038,0.02683087,0.61199321
0.65732866,4.88144682,0.58401364,0.30118214,0.75734796,2.90758418,0.01552307,0.51764334,0.02764152,0.62634186
0.66333167,4.92137125,0.56380294,0.29323438,0.76778077,2.96085239,0.01579236,0.49766613,0.02839757,0.63886650
0.66933467,4.94679181,0.54234949,0.28449157,0.77609896,3.00457565,0.01599383,0.47681404,0.02909709,0.64951267
0.67533767,4.95821312,0.52003637,0.27512012,0.78240725,3.03861447,0.01612508,0.45546626,0.02973965,0.65826640
0.68134067,4.95634819,0.49724005,0.26528973,0.78684055,3.06298526,0.01618470,0.43399666,0.03032633,0.66515275
0.68734367,4.94209357,0.47432208,0.25516936,0.78955661,3.07785489,0.01617231,0.41276509,0.03085968,0.67023332
0.69334667,4.91650076,0.45162165,0.24492339,0.79072798,3.08353169,0.01608849,0.39210947,0.03134365,0.67360263
0.69934967,4.88074483,0.42944939,0.23470807,0.79053375,3.08045320,0.01593477,0.37233879,0.03178355,0.67538379
0.70535268,4.83609134,0.40808235,0.22466843,0.78915136,3.06917103,0.01571350,0.35372726,0.03218596,0.67572337
0.71135568,4.78386251,0.38776026,0.21493562,0.78674889,3.05033358,0.01542787,0.33650956,0.03255869,0.67478596
0.71735868,4.72540362,0.36868308,0.20562474,0.78347807,3.02466700,0.01508178,0.32087735,0.03291062,0.67274838
0.72336168,4.66205056,0.35100973,0.19683320,0.77946837,2.99295522,0.01467982,0.30697693,0.03325161,0.66979396
0.72936468,4.59509944,0.33485797,0.18863961,0.77482245,2.95601952,0.01422715,0.29490822,0.03359238,0.66610692
0.73536768,4.52577899,0.32030518,0.18110314,0.76961302,2.91469834,0.01372945,0.28472464,0.03394434,0.66186720
0.74137069,4.45522629,0.30739005,0.17426338,0.76388134,2.86982793,0.01319285,0.27643427,0.03431938,0.65724570
0.74737369,4.38446647,0.29611492,0.16814069,0.75763739,2.82222429,0.01262384,0.27000177,0.03472964,0.65240027
0.75337669,4.31439666,0.28644868,0.16273695,0.75086159,2.77266688,0.01202916,0.26535128,0.03518729,0.64747236
0.75937969,4.24577421,0.27832999,0.15803661,0.74350809,2.72188440,0.01141574,0.26236995,0.03570413,0.64258445
0.76538269,4.17920941,0.27167088,0.15400821,0.73550933,2.67054289,0.01079058,0.26091221,0.03629133,0.63783824
0.77138569,4.11516241,0.26636043,0.15060606,0.72678166,2.61923621,0.01016064,0.26080445,0.03695897,0.63331360
0.77738869,4.05394398,0.26226856,0.14777222,0.71723181,2.56847893,0.00953277,0.26185017,0.03771565,0.62906814
0.78339170,3.99571987,0.25924980,0.14543858,0.70676372,2.51870159,0.00891355,0.26383538,0.03856804,0.62513738
0.78939470,3.94051806,0.25714704,0.14352919,0.69528556,2.47024813,0.00830922,0.26653420,0.03952045,0.62153538
0.79539770,3.88823862,0.25579518,0.14196250,0.68271638,2.42337520,0.00772553,0.26971441,0.04057437,0.61825570
0.80140070,3.83866537,0.25502467,0.14065374,0.66899231,2.37825342,0.00716768,0.27314312,0.04172811,0.61527266
0.80740370,3.79147914,0.25466484,0.13951717,0.65407177,2.33497006,0.00664024,0.27659200,0.04297643,0.61254270
0.81340670,3.74627200,0.25454725,0.13846835,0.63793963,2.29353319,0.00614700,0.27984246,0.04431031,0.61000594
0.81940970,3.70256238,0.25450862,0.13742610,0.62061010,2.25387716,0.00569100,0.28269025,0.04571682,0.60758775
0.82541271,3.65981073,0.25439378,0.13631447,0.60212817,2.21586931,0.00527442,0.28494959,0.04717908,0.60520040
0.83141571,3.61743569,0.25405828,0.13506432,0.58256977,2.17931784,0.00489860,0.28645677,0.04867641,0.60274483
0.83741871,3.57483094,0.25337079,0.13361476,0.56204058,2.14398104,0.00456402,0.28707303,0.05018459,0.60011259
0.84342171,3.53138251,0.25221521,0.13191425,0.54067362,2.10957781,0.00427033,0.28668669,0.05167638,0.59718798
0.84942471,3.48648690,0.25049248,0.12992143,0.51862591,2.07579946,0.00401641,0.28521462,0.05312208,0.59385043
0.85542771,3.43956990,0.24812208,0.12760565,0.49607448,2.04232289,0.00380040,0.28260290,0.05449032,0.58997729
0.86143072,3.39010604,0.24504309,0.12494719,0.47321173,2.00882496,0.00361982,0.27882668,0.05574895,0.58544691
0.86743372,3.33763856,0.24121492,0.12193720,0.45024084,1.97499786,0.00347165,0.27388948,0.05686601,0.58014214
0.87343672,3.28179954,0.23661759,0.11857735,0.42737102,1.94056516,0.00335246,0.26782162,0.05781084,0.57395414
0.87943972,3.22232951,0.23125159,0.11487931,0.40481326,1.90529806,0.00325851,0.26067829,0.05855509,0.56678641
0.88544272,3.15909602,0.22513728,0.11086387,0.38277638,1.86903122,0.00318588,0.25253690,0.05907382,0.55855893
0.89144572,3.09211016,0.21831393,0.10656005,0.36146380,1.83167747,0.00313061,0.24349420,0.05934643,0.54921231
0.89744872,3.02154011,0.21083827,0.10200390,0.34107085,1.79324065,0.00308880,0.23366303,0.05935754,0.53871154
0.90345173,2.94772062,0.20278270,0.09723732,0.32178276,1.75382571,0.00305672,0.22316882,0.05909768,0.52704944
0.90945473,2.87115749,0.19423322,0.09230674,0.30377324,1.71364525,0.00303094,0.21214608,0.05856375,0.51424921
0.91545773,2.79252609,0.18528697,0.08726178,0.28720338,1.67302187,0.00300837,0.20073488,0.05775931,0.50036624
0.92146073,2.71266321,0.17604965,0.08215392,0.27222099,1.63238569,0.00298637,0.18907737,0.05669458,0.48548868
0.92746373,2.63255175,0.16663273,0.07703517,0.25895997,1.59226667,0.00296275,0.17731453,0.05538625,0.46973685
0.93346673,2.55329815,0.15715058,0.07195688,0.24753961,1.55328155,0.00293584,0.16558314,0.05385693,0.45326134
0.93946973,2.47610270,0.14771760,0.06696853,0.23806372,1.51611559,0.00290447,0.15401306,0.05213451,0.43623967
0.94547274,2.40222347,0.13844545,0.06211671,0.23061941,1.48149940,0.00286796,0.14272480,0.05025126,0.41887180
0.95147574,2.33293468,0.12944033,0.05744418,0.22527542,1.45018167,0.00282608,0.13182754,0.04824272,0.40137443
0.95747874,2.26948109,0.12080053,0.05298908,0.22208001,1.42289867,0.00277903,0.12141745,0.04614659,0.38397431
0.96348174,2.21302984,0.11261423,0.04878430,0.22105846,1.40034169,0.00272735,0.11157646,0.04400143,0.36690090
0.96948474,2.16462185,0.10495755,0.04485694,0.22221018,1.38312382,0.00267183,0.10237139,0.04184545,0.35037864
0.97548774,2.12512485,0.09789304,0.04122803,0.22550572,1.37174753,0.00261349,0.09385346,0.03971528,0.33461909
0.98149075,2.09518999,0.09146850,0.03791229,0.23088380,1.36657453,0.00255345,0.08605816,0.03764481,0.31981342
0.98749375,2.07521440,0.08571620,0.03491812,0.23824852,1.36779960,0.00249286,0.07900550,0.03566424,0.30612544
0.99349675,2.06531144,0.08065257,0.03224768,0.24746728,1.37542942,0.00243283,0.07270051,0.03379918,0.29368561
0.99949975,2.06529033,0.07627824,0.02989718,0.25836927,1.38926811,0.00237437,0.06713404,0.03207006,0.28258625
1.00550275,2.07464662,0.07257856,0.02785717,0.27074524,1.40890994,0.00231834,0.06228391,0.03049165,0.27287818
1.01150575,2.09256428,0.06952449,0.02611310,0.28434834,1.43374034,0.00226536,0.05811611,0.02907291,0.26456894
1.01750875,2.11792977,0.06707381,0.02464582,0.29889647,1.46294517,0.00221585,0.05458638,0.02781695,0.25762274
1.02351176,2.14935811,0.06517273,0.02343233,0.31407617,1.49552843,0.00216995,0.05164177,0.02672129,0.25196200
1.02951476,2.18523015,0.06375773,0.02244645,0.32954797,1.53033782,0.00212758,0.04922245,0.02577830,0.24747062
1.03551776,2.22373990,0.06275763,0.02165960,0.34495324,1.56609748,0.00208839,0.04726350,0.02497575,0.24399872
1.04152076,2.26295019,0.06209584,0.02104166,0.35992235,1.60144651,0.00205186,0.04569678,0.02429757,0.24136855
1.04752376,2.30085460,0.06169271,0.02056173,0.37408385,1.63498211,0.00201725,0.04445278,0.02372470,0.23938162
1.05352676,2.33544320,0.06146784,0.02018901,0.38707437,1.66530524,0.00198373,0.04346240,0.02323599,0.23782633
1.05952976,2.36476944,0.06134246,0.01989347,0.39854893,1.69106733,0.00195035,0.04265867,0.02280911,0.23648619
1.06553277,2.38701551,0.06124157,0.01964670,0.40819108,1.71101583,0.00191614,0.04197827,0.02242150,0.23514795
1.07153577,2.40055338,0.06109601,0.01942243,0.41572261,1.72403671,0.00188017,0.04136295,0.02205122,0.23360950
1.07753877,2.40399916,0.06084415,0.01919720,0.42091224,1.72919228,0.00184155,0.04076068,0.02167777,0.23168721
1.08354177,2.39625841,0.06043343,0.01895076,0.42358303,1.72575260,0.00179950,0.04012662,0.02128273,0.22922229
1.08954477,2.37656068,0.05982144,0.01866643,0.42361804,1.71321924,0.00175339,0.03942378,0.02085040,0.22608619
1.09554777,2.34448212,0.05897669,0.01833132,0.42096402,1.69134057,0.00170276,0.03862345,0.02036811,0.22218459
1.10155078,2.29995526,0.05787901,0.01793645,0.41563307,1.66011791,0.00164735,0.03770539,0.01982658,0.21746008
1.10755378,2.24326598,0.05651949,0.01747672,0.40770193,1.61980261,0.00158709,0.03665765,0.01921998,0.21189343
1.11355678,2.17503816,0.05490017,0.01695081,0.39730930,1.57088437,0.00152211,0.03547632,0.01854593,0.20550343
1.11955978,2.09620703,0.05303331,0.01636091,0.38465098,1.51407153,0.00145273,0.03416489,0.01780529,0.19834546
1.12556278,2.00798277,0.05094040,0.01571242,0.36997332,1.45026441,0.00137946,0.03273355,0.01700193,0.19050888
1.13156578,1.91180629,0.04865098,0.01501357,0.35356516,1.38052323,0.00130295,0.03119827,0.01614232,0.18211344
1.13756878,1.80929934,0.04620123,0.01427494,0.33574872,1.30603191,0.00122398,0.02957982,0.01523512,0.17330498
1.14357179,1.70221140,0.04363244,0.01350903,0.31686981,1.22805981,0.00114345,0.02790271,0.01429063,0.16425047
1.14957479,1.59236551,0.04098956,0.01272971,0.29728773,1.14792268,0.00106233,0.02619408,0.01332034,0.15513289
1.15557779,1.48160538,0.03831960,0.01195178,0.27736540,1.06694473,0.00098163,0.02448268,0.01233639,0.14614591
1.16158079,1.37174575,0.03567027,0.01119047,0.25745996,0.98642313,0.00090238,0.02279786,0.01135109,0.13748870
1.16758379,1.26452759,0.03308865,0.01046098,0.23791427,0.90759616,0.00082563,0.02116863,0.01037651,0.12936103
1.17358679,1.16157948,0.03062004,0.00977814,0.21904943,0.83161582,0.00075242,0.01962285,0.00942409,0.12195869
1.17958979,1.06438594,0.02830706,0.00915600,0.20115867,0.75952575,0.00068377,0.01818658,0.00850437,0.11546938
1.18559280,0.97426322,0.02618890,0.00860756,0.18450254,0.69224455,0.00062069,0.01688349,0.00762671,0.11006915
1.19159580,0.89234246,0.02430077,0.00814453,0.16930551,0.63055455,0.00056419,0.01573443,0.00679924,0.10591928
1.19759880,0.81955995,0.02267366,0.00777712,0.15575394,0.57509590,0.00051528,0.01475714,0.00602873,0.10316365
1.20360180,0.75665378,0.02133416,0.00751389,0.14399527,0.52636530,0.00047498,0.01396605,0.00532062,0.10192655
1.20960480,0.70416613,0.02030456,0.00736166,0.13413833,0.48471897,0.00044438,0.01337225,0.00467913,0.10231087
1.21560780,0.66245013,0.01960302,0.00732540,0.12625453,0.45037895,0.00042465,0.01298344,0.00410736,0.10439656
1.22161081,0.63168030,0.01924391,0.00740823,0.12037987,0.42344203,0.00041706,0.01280403,0.00360748,0.10823943
1.22761381,0.61186564,0.01923819,0.00761135,0.11651741,0.40389059,0.00042300,0.01283535,0.00318095,0.11387010
1.23361681,0.60286433,0.01959391,0.00793408,0.11464024,0.39160458,0.00044406,0.01307577,0.00282868,0.12129323
1.23961981,0.60439941,0.02031671,0.00837386,0.11469457,0.38637406,0.00048196,0.01352101,0.00255135,0.13048698
1.24562281,0.61607479,0.02141030,0.00892627,0.11660307,0.38791184,0.00053868,0.01416437,0.00234955,0.14140268
1.25162581,0.63739116,0.02287701,0.00958517,0.12026811,0.39586578,0.00061634,0.01499710,0.00222399,0.15396497
1.25762881,0.66776146,0.02471823,0.01034269,0.12557504,0.40983061,0.00071731,0.01600869,0.00217570,0.16807214
1.26363182,0.70652600,0.02693488,0.01118943,0.13239541,0.42935895,0.00084409,0.01718726,0.00220614,0.18359718
1.26963482,0.75296693,0.02952778,0.01211457,0.14059005,0.45397169,0.00099934,0.01851993,0.00231730,0.20038922
1.27563782,0.80632236,0.03249796,0.01310609,0.15001204,0.48316754,0.00118579,0.01999327,0.00251175,0.21827567
1.28164082,0.86580003,0.03584693,0.01415098,0.16050960,0.51643198,0.00140620,0.02159369,0.00279263,0.23706505
1.28764382,0.93059067,0.03957679,0.01523553,0.17192888,0.55324545,0.00166325,0.02330790,0.00316362,0.25655048
1.29364682,0.99988109,0.04369036,0.01634561,0.18411657,0.59309105,0.00195943,0.02512332,0.00362882,0.27651381
1.29964982,1.07286682,0.04819106,0.01746705,0.19692241,0.63546154,0.00229696,0.02702856,0.00419264,0.29673037
1.30565283,1.14876433,0.05308282,0.01858594,0.21020144,0.67986580,0.00267763,0.02901372,0.00485961,0.31697416
1.31165583,1.22682241,0.05836978,0.01968907,0.22381612,0.72583459,0.00310268,0.03107081,0.00563416,0.33702341
1.31765883,1.30633262,0.06405589,0.02076424,0.23763804,0.77292550,0.00357267,0.03319394,0.00652036,0.35666618
1.32366183,1.38663826,0.07014438,0.02180059,0.25154938,0.82072706,0.00408736,0.03537955,0.00752169,0.37570593
1.32966483,1.46714167,0.07663716,0.02278900,0.26544392,0.86886167,0.00464558,0.03762642,0.00864072,0.39396676
1.33566783,1.54730942,0.08353401,0.02372223,0.27922759,0.91698757,0.00524514,0.03993560,0.00987886,0.41129808
1.34167084,1.62667509,0.09083178,0.02459517,0.29281852,0.96479932,0.00588275,0.04231021,0.01123606,0.42757845
1.34767384,1.70483947,0.09852342,0.02540496,0.30614665,1.01202715,0.00655400,0.04475505,0.01271053,0.44271856
1.35367684,1.78146814,0.10659702,0.02615094,0.31915277,1.05843486,0.00725333,0.04727606,0.01429855,0.45666294
1.35967984,1.85628630,0.11503485,0.02683463,0.33178711,1.10381654,0.00797406,0.04987973,0.01599423,0.46939062
1.36568284,1.92907133,0.12381234,0.02745954,0.34400761,1.14799219,0.00870850,0.05257227,0.01778935,0.48091436
1.37168584,1.99964318,0.13289723,0.02803089,0.35577773,1.19080246,0.00944802,0.05535879,0.01967331,0.49127875
1.37768884,2.06785321,0.14224877,0.02855526,0.36706423,1.23210284,0.01018325,0.05824238,0.02163298,0.50055712
1.38369185,2.13357217,0.15181714,0.02904023,0.37783476,1.27175753,0.01090425,0.06122323,0.02365285,0.50884749
1.38969485,2.19667785,0.16154302,0.02949387,0.38805554,1.30963357,0.01160074,0.06429775,0.02571502,0.51626768
1.39569785,2.25704329,0.17135749,0.02992433,0.39768933,1.34559534,0.01226237,0.06745783,0.02779941,0.52294989
1.40170085,2.31452631,0.18118222,0.03033933,0.40669363,1.37950008,0.01287895,0.07069024,0.02988400,0.52903501
1.40770385,2.36896099,0.19092994,0.03074573,0.41501946,1.41119457,0.01344075,0.07397620,0.03194513,0.53466688
1.41370685,2.42015179,0.20050537,0.03114918,0.42261064,1.44051338,0.01393874,0.07729129,0.03395786,0.53998686
1.41970985,2.46787079,0.20980642,0.03155376,0.42940381,1.46727880,0.01436486,0.08060551,0.03589647,0.54512893
1.42571286,2.51185843,0.21872582,0.03196182,0.43532906,1.49130269,0.01471223,0.08388373,0.03773487,0.55021542
1.43171586,2.55182768,0.22715304,0.03237383,0.44031134,1.51239009,0.01497536,0.08708641,0.03944721,0.55535374
1.43771886,2.58747187,0.23497663,0.03278841,0.44427250,1.53034465,0.01515026,0.09017062,0.04100838,0.56063402
1.44372186,2.61847552,0.24208663,0.03320240,0.44713398,1.54497554,0.01523456,0.09309127,0.04239465,0.56612782
1.44972486,2.64452795,0.24837733,0.03361111,0.44881991,1.55610564,0.01522759,0.09580262,0.04358422,0.57188782
1.45572786,2.66533877,0.25375005,0.03400861,0.44926063,1.56358043,0.01513032,0.09825992,0.04455777,0.57794847
1.46173087,2.68065455,0.25811590,0.03438809,0.44839639,1.56727729,0.01494537,0.10042109,0.04529901,0.58432734
1.46773387,2.69027550,0.26139852,0.03474228,0.44618098,1.56711458,0.01467691,0.10224841,0.04579514,0.59102714
1.47373687,2.69407145,0.26353648,0.03506391,0.44258524,1.56305993,0.01433049,0.10371020,0.04603724,0.59803814
1.47973987,2.69199575,0.26448548,0.03534612,0.43760011,1.55513728,0.01391293,0.10478214,0.04602058,0.60534070
1.48574287,2.68409653,0.26422008,0.03558287,0.43123912,1.54343213,0.01343211,0.10544853,0.04574484,0.61290784
1.49174587,2.67052417,0.26273492,0.03576930,0.42354012,1.52809456,0.01289674,0.10570305,0.04521415,0.62070749
1.49774887,2.65153454,0.26004540,0.03590198,0.41456620,1.50933983,0.01231618,0.10554926,0.04443712,0.62870435
1.50375188,2.62748755,0.25618773,0.03597908,0.40440554,1.48744617,0.01170021,0.10500058,0.04342664,0.63686127
1.50975488,2.59884084,0.25121834,0.03600046,0.39317032,1.46274991,0.01105881,0.10407991,0.04219962,0.64513988
1.51575788,2.56613868,0.24521272,0.03596767,0.38099468,1.43563788,0.01040200,0.10281878,0.04077657,0.65350073
1.52176088,2.52999660,0.23826360,0.03588374,0.36803162,1.40653747,0.00973959,0.10125610,0.03918116,0.66190270
1.52776388,2.49108225,0.23047868,0.03575306,0.35444922,1.37590461,0.00908107,0.09943665,0.03743959,0.67030191
1.53376688,2.45009345,0.22197794,0.03558099,0.34042604,1.34421033,0.00843545,0.09740922,0.03557998,0.67865029
1.53976988,2.40773448,0.21289054,0.03537361,0.32614615,1.31192632,0.00781117,0.09522464,0.03363169,0.68689381
1.54577289,2.36469173,0.20335165,0.03513725,0.31179389,1.27951032,0.00721596,0.09293375,0.03162461,0.69497072
1.55177589,2.32161002,0.19349913,0.03487817,0.29754851,1.24739196,0.00665682,0.09058538,0.02958852,0.70280988
1.55777889,2.27907069,0.18347028,0.03460214,0.28357908,1.21595972,0.00613995,0.08822446,0.02755243,0.71032946
1.56378189,2.23757263,0.17339880,0.03431417,0.27003985,1.18554965,0.00567074,0.08589046,0.02554402,0.71743611
1.56978489,2.19751721,0.16341201,0.03401818,0.25706615,1.15643645,0.00525377,0.08361603,0.02358918,0.72402474
1.57578789,2.15919783,0.15362850,0.03371686,0.24477117,1.12882719,0.00489281,0.08142615,0.02171155,0.72997911
1.58179090,2.12279460,0.14415616,0.03341152,0.23324353,1.10285807,0.00459090,0.07933754,0.01993234,0.73517319
1.58779390,2.08837438,0.13509075,0.03310211,0.22254600,1.07859428,0.00435034,0.07735870,0.01827010,0.73947334
1.59379690,2.05589604,0.12651495,0.03278726,0.21271506,1.05603293,0.00417276,0.07549022,0.01674070,0.74274122
1.59979990,2.02522072,0.11849795,0.03246447,0.20376158,1.03510879,0.00405923,0.07372556,0.01535738,0.74483750
1.60580290,1.99612633,0.11109547,0.03213035,0.19567230,1.01570261,0.00401032,0.07205219,0.01413088,0.74562597
1.61180590,1.96832560,0.10435019,0.03178085,0.18841224,0.99765141,0.00402617,0.07045292,0.01306970,0.74497813
1.61780890,1.94148663,0.09829261,0.03141167,0.18192761,0.98076028,0.00410660,0.06890751,0.01218035,0.74277795
1.62381191,1.91525489,0.09294207,0.03101855,0.17614940,0.96481502,0.00425121,0.06739426,0.01146768,0.73892654
1.62981491,1.88927546,0.08830808,0.03059762,0.17099711,0.94959499,0.00445947,0.06589171,0.01093520,0.73334660
1.63581791,1.86321458,0.08439167,0.03014578,0.16638270,0.93488555,0.00473083,0.06438014,0.01058537,0.72598643
1.64182091,1.83677926,0.08118684,0.02966090,0.16221453,0.92048953,0.00506481,0.06284296,0.01041989,0.71682326
