energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.53276638,0.18161129,0.14451020,0.01807847,0.07916879,0.00050377,0.00671725,0.03554814,0.04142393,0.00000000
3.53876938,0.18013395,0.14103197,0.01826756,0.07572622,0.00050658,0.00785260,0.03549124,0.03853369,0.00000000
3.54477239,0.18205716,0.14013085,0.01880153,0.07387715,0.00051876,0.00911417,0.03606641,0.03635443,0.00000000
3.55077539,0.18728509,0.14176132,0.01967171,0.07353107,0.00054025,0.01050260,0.03726265,0.03486437,0.00000000
3.55677839,0.19567941,0.14584237,0.02086512,0.07458528,0.00057087,0.01201575,0.03905923,0.03403230,0.00000000
3.56278139,0.20705992,0.15225940,0.02236440,0.07692550,0.00061032,0.01364826,0.04142587,0.03381874,0.00000000
3.56878439,0.22120549,0.16086624,0.02414781,0.08042636,0.00065819,0.01539128,0.04432291,0.03417706,0.00000000
3.57478739,0.23785524,0.17148730,0.02618926,0.08495192,0.00071396,0.01723230,0.04770172,0.03505450,0.00000000
3.58079040,0.25671047,0.18391988,0.02845840,0.09035637,0.00077700,0.01915499,0.05150511,0.03639316,0.00000000
3.58679340,0.27743721,0.19793686,0.03092090,0.09648486,0.00084657,0.02113932,0.05566797,0.03813105,0.00000000
3.59279640,0.29966981,0.21328976,0.03353869,0.10317469,0.00092186,0.02316169,0.06011810,0.04020297,0.00000000
3.59879940,0.32301558,0.22971229,0.03627052,0.11025690,0.00100195,0.02519530,0.06477727,0.04254154,0.00000000
3.60480240,0.34706062,0.24692443,0.03907253,0.11755822,0.00108588,0.02721065,0.06956246,0.04507817,0.00000000
3.61080540,0.37137663,0.26463698,0.04189900,0.12490352,0.00117263,0.02917617,0.07438739,0.04774411,0.00000000
3.61680840,0.39552892,0.28255660,0.04470320,0.13211865,0.00126115,0.03105901,0.07916417,0.05047148,0.00000000
3.62281141,0.41908515,0.30039129,0.04743842,0.13903368,0.00135035,0.03282592,0.08380519,0.05319443,0.00000000
3.62881441,0.44162463,0.31785597,0.05005890,0.14548630,0.00143917,0.03444420,0.08822506,0.05585022,0.00000000
3.63481741,0.46274796,0.33467828,0.05252101,0.15132549,0.00152656,0.03588272,0.09234261,0.05838032,0.00000000
3.64082041,0.48208646,0.35060409,0.05478423,0.15641507,0.00161153,0.03711287,0.09608286,0.06073150,0.00000000
3.64682341,0.49931116,0.36540282,0.05681215,0.16063720,0.00169313,0.03810954,0.09937887,0.06285682,0.00000000
3.65282641,0.51414084,0.37887208,0.05857342,0.16389548,0.00177050,0.03885195,0.10217334,0.06471649,0.00000000
3.65882941,0.52634885,0.39084171,0.06004246,0.16611764,0.00184287,0.03932440,0.10442006,0.06627865,0.00000000
3.66483242,0.53576839,0.40117688,0.06120005,0.16725758,0.00190957,0.03951676,0.10608489,0.06751987,0.00000000
3.67083542,0.54229603,0.40978025,0.06203375,0.16729674,0.00197005,0.03942490,0.10714644,0.06842557,0.00000000
3.67683842,0.54589333,0.41659317,0.06253807,0.16624471,0.00202387,0.03905082,0.10759636,0.06899010,0.00000000
3.68284142,0.54658650,0.42159592,0.06271440,0.16413895,0.00207072,0.03840254,0.10743912,0.06921678,0.00000000
3.68884442,0.54446433,0.42480694,0.06257086,0.16104381,0.00211040,0.03749387,0.10669155,0.06911754,0.00000000
3.69484742,0.53967430,0.42628137,0.06212180,0.15704873,0.00214285,0.03634389,0.10538184,0.06871253,0.00000000
3.70085043,0.53241734,0.42610890,0.06138727,0.15226575,0.00216812,0.03497629,0.10354837,0.06802945,0.00000000
3.70685343,0.52294135,0.42441106,0.06039233,0.14682650,0.00218639,0.03341858,0.10123828,0.06710286,0.00000000
3.71285643,0.51153398,0.42133830,0.05916625,0.14087873,0.00219795,0.03170117,0.09850575,0.06597330,0.00000000
3.71885943,0.49851483,0.41706671,0.05774169,0.13458248,0.00220321,0.02985638,0.09541040,0.06468638,0.00000000
3.72486243,0.48422755,0.41179480,0.05615387,0.12810624,0.00220270,0.02791748,0.09201545,0.06329184,0.00000000
3.73086543,0.46903197,0.40574013,0.05443971,0.12162291,0.00219707,0.02591770,0.08838614,0.06184257,0.00000000
3.73686843,0.45329657,0.39913608,0.05263711,0.11530599,0.00218705,0.02388932,0.08458810,0.06039363,0.00000000
3.74287144,0.43739147,0.39222849,0.05078418,0.10932592,0.00217353,0.02186288,0.08068599,0.05900133,0.00000000
3.74887444,0.42168192,0.38527234,0.04891862,0.10384663,0.00215745,0.01986651,0.07674231,0.05772224,0.00000000
3.75487744,0.40652246,0.37852821,0.04707710,0.09902254,0.00213988,0.01792537,0.07281636,0.05661229,0.00000000
3.76088044,0.39225158,0.37225852,0.04529483,0.09499578,0.00212195,0.01606130,0.06896347,0.05572578,0.00000000
3.76688344,0.37918692,0.36672337,0.04360502,0.09189382,0.00210486,0.01429260,0.06523444,0.05511447,0.00000000
3.77288644,0.36762092,0.36217609,0.04203854,0.08982744,0.00208986,0.01263394,0.06167512,0.05482656,0.00000000
3.77888944,0.35781671,0.35885814,0.04062354,0.08888898,0.00207818,0.01109646,0.05832614,0.05490573,0.00000000
3.78489245,0.35000440,0.35699375,0.03938508,0.08915097,0.00207107,0.00968801,0.05522281,0.05539006,0.00000000
3.79089545,0.34437747,0.35678407,0.03834488,0.09066495,0.00206969,0.00841339,0.05239510,0.05631107,0.00000000
3.79689845,0.34108954,0.35840120,0.03752095,0.09346070,0.00207511,0.00727478,0.04986770,0.05769266,0.00000000
3.80290145,0.34025138,0.36198223,0.03692740,0.09754565,0.00208828,0.00627219,0.04766012,0.05955017,0.00000000
3.80890445,0.34192839,0.36762352,0.03657413,0.10290469,0.00210995,0.00540393,0.04578686,0.06188952,0.00000000
3.81490745,0.34613872,0.37537564,0.03646671,0.10950032,0.00214065,0.00466705,0.04425761,0.06470655,0.00000000
3.82091046,0.35285214,0.38523927,0.03660620,0.11727318,0.00218069,0.00405789,0.04307753,0.06798647,0.00000000
3.82691346,0.36198992,0.39716237,0.03698917,0.12614309,0.00223007,0.00357242,0.04224744,0.07170366,0.00000000
3.83291646,0.37342591,0.41103891,0.03760775,0.13601055,0.00228851,0.00320668,0.04176424,0.07582178,0.00000000
3.83891946,0.38698892,0.42670951,0.03844979,0.14675879,0.00235544,0.00295707,0.04162123,0.08029419,0.00000000
3.84492246,0.40246657,0.44396398,0.03949922,0.15825634,0.00243001,0.00282062,0.04180856,0.08506475,0.00000000
3.85092546,0.41961052,0.46254594,0.04073642,0.17036021,0.00251108,0.00279511,0.04231372,0.09006909,0.00000000
3.85692846,0.43814308,0.48215944,0.04213886,0.18291946,0.00259727,0.00287919,0.04312204,0.09523611,0.00000000
3.86293147,0.45776503,0.50247724,0.04368169,0.19577919,0.00268704,0.00307236,0.04421723,0.10048989,0.00000000
3.86893447,0.47816434,0.52315068,0.04533853,0.20878490,0.00277866,0.00337488,0.04558198,0.10575186,0.00000000
3.87493747,0.49902541,0.54382049,0.04708220,0.22178680,0.00287035,0.00378760,0.04719845,0.11094311,0.00000000
3.88094047,0.52003858,0.56412820,0.04888561,0.23464423,0.00296029,0.00431176,0.04904879,0.11598677,0.00000000
3.88694347,0.54090922,0.58372748,0.05072243,0.24722973,0.00304673,0.00494863,0.05111555,0.12081043,0.00000000
3.89294647,0.56136611,0.60229492,0.05256785,0.25943273,0.00312801,0.00569922,0.05338197,0.12534826,0.00000000
3.89894947,0.58116865,0.61953964,0.05439914,0.27116252,0.00320264,0.00656387,0.05583221,0.12954305,0.00000000
3.90495248,0.60011245,0.63521128,0.05619610,0.28235058,0.00326934,0.00754183,0.05845134,0.13334774,0.00000000
3.91095548,0.61803307,0.64910591,0.05794132,0.29295178,0.00332710,0.00863090,0.06122528,0.13672658,0.00000000
3.91695848,0.63480770,0.66106965,0.05962032,0.30294479,0.00337517,0.00982701,0.06414052,0.13965579,0.00000000
3.92296148,0.65035473,0.67099989,0.06122140,0.31233135,0.00341312,0.01112388,0.06718378,0.14212366,0.00000000
3.92896448,0.66463133,0.67884394,0.06273548,0.32113455,0.00344080,0.01251275,0.07034152,0.14413014,0.00000000
3.93496748,0.67762911,0.68459560,0.06415566,0.32939621,0.00345832,0.01398218,0.07359940,0.14568598,0.00000000
3.94097049,0.68936842,0.68828966,0.06547672,0.33717355,0.00346606,0.01551789,0.07694174,0.14681135,0.00000000
3.94697349,0.69989138,0.68999493,0.06669461,0.34453515,0.00346462,0.01710287,0.08035099,0.14753419,0.00000000
3.95297649,0.70925446,0.68980626,0.06780581,0.35155660,0.00345476,0.01871739,0.08380729,0.14788832,0.00000000
3.95897949,0.71752080,0.68783616,0.06880682,0.35831594,0.00343737,0.02033936,0.08728811,0.14791135,0.00000000
3.96498249,0.72475297,0.68420644,0.06969369,0.36488911,0.00341340,0.02194467,0.09076812,0.14764267,0.00000000
3.97098549,0.73100647,0.67904053,0.07046160,0.37134574,0.00338383,0.02350770,0.09421915,0.14712144,0.00000000
3.97698849,0.73632446,0.67245693,0.07110469,0.37774525,0.00334963,0.02500194,0.09761039,0.14638490,0.00000000
3.98299150,0.74073379,0.66456401,0.07161596,0.38413355,0.00331167,0.02640071,0.10090879,0.14546680,0.00000000
3.98899450,0.74424274,0.65545653,0.07198736,0.39054044,0.00327076,0.02767789,0.10407957,0.14439632,0.00000000
3.99499750,0.74684026,0.64521384,0.07221002,0.39697768,0.00322758,0.02880872,0.10708693,0.14319721,0.00000000
4.00100050,0.74849672,0.63389983,0.07227463,0.40343784,0.00318266,0.02977061,0.10989488,0.14188742,0.00000000
4.00700350,0.74916608,0.62156440,0.07217193,0.40989385,0.00313641,0.03054383,0.11246801,0.14047899,0.00000000
4.01300650,0.74878900,0.60824616,0.07189323,0.41629925,0.00308910,0.03111223,0.11477243,0.13897828,0.00000000
4.01900950,0.74729689,0.59397607,0.07143095,0.42258913,0.00304084,0.03146376,0.11677654,0.13738651,0.00000000
4.02501251,0.74461628,0.57878166,0.07077921,0.42868152,0.00299167,0.03159094,0.11845178,0.13570045,0.00000000
4.03101551,0.74067342,0.56269133,0.06993430,0.43447948,0.00294148,0.03149107,0.11977326,0.13391325,0.00000000
4.03701851,0.73539872,0.54573844,0.06889507,0.43987346,0.00289013,0.03116640,0.12072025,0.13201540,0.00000000
4.04302151,0.72873089,0.52796496,0.06766321,0.44474422,0.00283742,0.03062399,0.12127649,0.12999569,0.00000000
4.04902451,0.72062055,0.50942415,0.06624345,0.44896606,0.00278310,0.02987551,0.12143040,0.12784209,0.00000000
4.05502751,0.71103328,0.49018250,0.06464352,0.45241041,0.00272694,0.02893684,0.12117514,0.12554268,0.00000000
4.06103052,0.69995204,0.47032051,0.06287411,0.45494980,0.00266872,0.02782752,0.12050851,0.12308644,0.00000000
4.06703352,0.68737916,0.44993251,0.06094862,0.45646198,0.00260828,0.02657012,0.11943284,0.12046394,0.00000000
4.07303652,0.67333770,0.42912559,0.05888284,0.45683447,0.00254551,0.02518948,0.11795478,0.11766794,0.00000000
4.07903952,0.65787253,0.40801773,0.05669461,0.45596911,0.00248037,0.02371201,0.11608507,0.11469399,0.00000000
4.08504252,0.64105115,0.38673542,0.05440337,0.45378680,0.00241295,0.02216487,0.11383832,0.11154076,0.00000000
4.09104552,0.62296433,0.36541083,0.05202976,0.45023212,0.00234341,0.02057522,0.11123280,0.10821051,0.00000000
4.09704852,0.60372656,0.34417900,0.04959519,0.44527790,0.00227208,0.01896957,0.10829024,0.10470930,0.00000000
4.10305153,0.58347657,0.32317490,0.04712144,0.43892928,0.00219941,0.01737316,0.10503576,0.10104725,0.00000000
4.10905453,0.56237758,0.30253086,0.04463038,0.43122742,0.00212598,0.01580946,0.10149769,0.09723873,0.00000000
4.11505753,0.54061750,0.28237432,0.04214366,0.42225242,0.00205256,0.01429981,0.09770749,0.09330235,0.00000000
4.12106053,0.51840879,0.26282593,0.03968249,0.41212548,0.00198004,0.01286319,0.09369965,0.08926103,0.00000000
4.12706353,0.49598801,0.24399820,0.03726752,0.40100997,0.00190951,0.01151607,0.08951158,0.08514188,0.00000000
4.13306653,0.47361481,0.22599455,0.03491869,0.38911146,0.00184218,0.01027250,0.08518338,0.08097596,0.00000000
4.13906953,0.45157033,0.20890870,0.03265520,0.37667662,0.00177940,0.00914417,0.08075763,0.07679798,0.00000000
4.14507254,0.43015485,0.19282447,0.03049543,0.36399083,0.00172268,0.00814069,0.07627909,0.07264586,0.00000000
4.15107554,0.40968467,0.17781569,0.02845694,0.35137470,0.00167362,0.00726989,0.07179420,0.06856011,0.00000000
4.15707854,0.39048809,0.16394635,0.02655638,0.33917950,0.00163388,0.00653821,0.06735069,0.06458320,0.00000000
4.16308154,0.37290067,0.15127065,0.02480953,0.32778160,0.00160520,0.00595110,0.06299689,0.06075875,0.00000000
4.16908454,0.35725967,0.13983311,0.02323113,0.31757611,0.00158930,0.00551348,0.05878118,0.05713061,0.00000000
4.17508754,0.34389784,0.12966852,0.02183488,0.30896993,0.00158789,0.00523012,0.05475126,0.05374201,0.00000000
4.18109055,0.33313683,0.12080178,0.02063324,0.30237430,0.00160255,0.00510611,0.05095345,0.05063452,0.00000000
4.18709355,0.32528017,0.11324760,0.01963734,0.29819721,0.00163478,0.00514712,0.04743200,0.04784713,0.00000000
4.19309655,0.32060631,0.10701004,0.01885680,0.29683571,0.00168584,0.00535980,0.04422843,0.04541532,0.00000000
4.19909955,0.31936174,0.10208204,0.01829956,0.29866835,0.00175677,0.00575186,0.04138092,0.04337023,0.00000000
4.20510255,0.32175451,0.09844485,0.01797170,0.30404790,0.00184833,0.00633231,0.03892377,0.04173786,0.00000000
4.21110555,0.32794845,0.09606760,0.01787731,0.31329448,0.00196091,0.00711137,0.03688697,0.04053848,0.00000000
4.21710855,0.33805812,0.09490696,0.01801827,0.32668908,0.00209457,0.00810040,0.03529580,0.03978614,0.00000000
4.22311156,0.35214487,0.09490700,0.01839425,0.34446769,0.00224892,0.00931172,0.03417062,0.03948838,0.00000000
4.22911456,0.37021401,0.09599944,0.01900252,0.36681586,0.00242318,0.01075819,0.03352661,0.03964606,0.00000000
4.23511756,0.39221336,0.09810420,0.01983801,0.39386389,0.00261613,0.01245281,0.03337376,0.04025342,0.00000000
4.24112056,0.41803310,0.10113039,0.02089328,0.42568256,0.00282611,0.01440812,0.03371676,0.04129829,0.00000000
4.24712356,0.44750705,0.10497784,0.02215863,0.46227941,0.00305109,0.01663555,0.03455504,0.04276252,0.00000000
4.25312656,0.48041536,0.10953909,0.02362222,0.50359562,0.00328863,0.01914467,0.03588285,0.04462245,0.00000000
4.25912956,0.51648858,0.11470184,0.02527028,0.54950361,0.00353600,0.02194238,0.03768936,0.04684969,0.00000000
4.26513257,0.55541295,0.12035198,0.02708733,0.59980522,0.00379019,0.02503204,0.03995878,0.04941191,0.00000000
4.27113557,0.59683689,0.12637700,0.02905652,0.65423097,0.00404801,0.02841271,0.04267060,0.05227379,0.00000000
4.27713857,0.64037854,0.13266973,0.03115994,0.71244014,0.00430616,0.03207828,0.04579977,0.05539807,0.00000000
4.28314157,0.68563408,0.13913248,0.03337902,0.77402214,0.00456134,0.03601684,0.04931705,0.05874662,0.00000000
4.28914457,0.73218680,0.14568131,0.03569492,0.83849938,0.00481030,0.04021004,0.05318933,0.06228159,0.00000000
4.29514757,0.77961666,0.15225039,0.03808901,0.90533157,0.00504999,0.04463275,0.05738015,0.06596662,0.00000000
4.30115058,0.82751005,0.15879633,0.04054329,0.97392206,0.00527759,0.04925282,0.06185026,0.06976795,0.00000000
4.30715358,0.87546968,0.16530236,0.04304085,1.04362603,0.00549066,0.05403117,0.06655831,0.07365559,0.00000000
4.31315658,0.92312433,0.17178216,0.04556634,1.11376076,0.00568717,0.05892213,0.07146166,0.07760432,0.00000000
4.31915958,0.97013816,0.17828334,0.04810638,1.18361803,0.00586558,0.06387402,0.07651732,0.08159473,0.00000000
4.32516258,1.01621939,0.18489020,0.05064994,1.25247841,0.00602492,0.06883009,0.08168300,0.08561399,0.00000000
4.33116558,1.06112813,0.19172591,0.05318876,1.31962729,0.00616479,0.07372970,0.08691814,0.08965656,0.00000000
4.33716858,1.10468301,0.19895370,0.05571755,1.38437222,0.00628538,0.07850970,0.09218511,0.09372459,0.00000000
4.34317159,1.14676643,0.20677710,0.05823430,1.44606100,0.00638752,0.08310608,0.09745019,0.09782818,0.00000000
4.34917459,1.18732800,0.21543900,0.06074029,1.50409990,0.00647259,0.08745573,0.10268464,0.10198525,0.00000000
4.35517759,1.22638613,0.22521946,0.06324021,1.55797125,0.00654254,0.09149819,0.10786545,0.10622122,0.00000000
4.36118059,1.26402723,0.23643206,0.06574192,1.60724951,0.00659981,0.09517753,0.11297595,0.11056819,0.00000000
4.36718359,1.30040251,0.24941883,0.06825627,1.65161490,0.00664726,0.09844394,0.11800604,0.11506392,0.00000000
4.37318659,1.33572216,0.26454349,0.07079662,1.69086392,0.00668808,0.10125534,0.12295212,0.11975034,0.00000000
4.37918959,1.37024676,0.28218317,0.07337829,1.72491581,0.00672568,0.10357857,0.12781659,0.12467175,0.00000000
4.38519260,1.40427603,0.30271849,0.07601780,1.75381439,0.00676358,0.10539032,0.13260693,0.12987270,0.00000000
4.39119560,1.43813496,0.32652208,0.07873204,1.77772502,0.00680530,0.10667771,0.13733438,0.13539561,0.00000000
4.39719860,1.47215773,0.35394579,0.08153720,1.79692620,0.00685419,0.10743841,0.14201225,0.14127816,0.00000000
4.40320160,1.50666981,0.38530666,0.08444769,1.81179628,0.00691336,0.10768043,0.14665397,0.14755065,0.00000000
4.40920460,1.54196872,0.42087216,0.08747504,1.82279545,0.00698548,0.10742143,0.15127089,0.15423332,0.00000000
4.41520760,1.57830446,0.46084501,0.09062665,1.83044380,0.00707271,0.10668775,0.15587004,0.16133379,0.00000000
4.42121061,1.61586021,0.50534808,0.09390475,1.83529642,0.00717661,0.10551314,0.16045193,0.16884492,0.00000000
4.42721361,1.65473444,0.55441011,0.09730538,1.83791683,0.00729796,0.10393719,0.16500860,0.17674293,0.00000000
4.43321661,1.69492536,0.60795277,0.10081757,1.83884989,0.00743681,0.10200375,0.16952201,0.18498618,0.00000000
4.43921961,1.73631874,0.66577989,0.10442277,1.83859592,0.00759235,0.09975917,0.17396294,0.19351465,0.00000000
4.44522261,1.77868002,0.72756955,0.10809458,1.83758724,0.00776292,0.09725070,0.17829051,0.20225017,0.00000000
4.45122561,1.82165154,0.79286965,0.11179881,1.83616864,0.00794605,0.09452493,0.18245240,0.21109753,0.00000000
4.45722861,1.86475543,0.86109778,0.11549394,1.83458281,0.00813851,0.09162650,0.18638586,0.21994649,0.00000000
4.46323162,1.90740264,0.93154564,0.11913196,1.83296185,0.00833637,0.08859700,0.19001940,0.22867466,0.00000000
4.46923462,1.94890805,1.00338858,0.12265963,1.83132520,0.00853514,0.08547422,0.19327527,0.23715123,0.00000000
4.47523762,1.98851144,1.07570019,0.12602010,1.82958438,0.00872990,0.08229168,0.19607250,0.24524131,0.00000000
4.48124062,2.02540383,1.14747199,0.12915483,1.82755429,0.00891552,0.07907846,0.19833047,0.25281101,0.00000000
4.48724362,2.05875817,1.21763770,0.13200583,1.82497045,0.00908677,0.07585935,0.19997272,0.25973267,0.00000000
4.49324662,2.08776312,1.28510164,0.13451803,1.82151143,0.00923859,0.07265521,0.20093091,0.26589037,0.00000000
4.49924962,2.11165875,1.34877008,0.13664172,1.81682489,0.00936627,0.06948353,0.20114870,0.27118525,0.00000000
4.50525263,2.12977212,1.40758471,0.13833498,1.81055609,0.00946562,0.06635913,0.20058524,0.27554045,0.00000000
4.51125563,2.14155142,1.46055668,0.13956592,1.80237696,0.00953322,0.06329489,0.19921822,0.27890546,0.00000000
4.51725863,2.14659666,1.50679991,0.14031467,1.79201415,0.00956649,0.06030251,0.19704611,0.28125952,0.00000000
4.52326163,2.14468537,1.54556204,0.14057494,1.77927433,0.00956391,0.05739323,0.19408967,0.28261401,0.00000000
4.52926463,2.13579186,1.57625167,0.14035518,1.76406525,0.00952504,0.05457835,0.19039242,0.28301354,0.00000000
4.53526763,2.12009881,1.59846043,0.13967906,1.74641116,0.00945063,0.05186970,0.18602015,0.28253572,0.00000000
4.54127064,2.09800032,1.61197875,0.13858545,1.72646178,0.00934259,0.04927989,0.18105945,0.28128950,0.00000000
4.54727364,2.07009598,1.61680442,0.13712763,1.70449391,0.00920392,0.04682234,0.17561522,0.27941215,0.00000000
4.55327664,2.03717591,1.61314331,0.13537200,1.68090572,0.00903872,0.04451119,0.16980744,0.27706485,0.00000000
4.55927964,2.00019713,1.60140219,0.13339600,1.65620364,0.00885195,0.04236100,0.16376712,0.27442723,0.00000000
4.56528264,1.96025214,1.58217363,0.13128568,1.63098270,0.00864933,0.04038628,0.15763185,0.27169082,0.00000000
4.57128564,1.91853095,1.55621379,0.12913260,1.60590097,0.00843714,0.03860100,0.15154093,0.26905188,0.00000000
4.57728864,1.87627802,1.52441389,0.12703057,1.58164965,0.00822197,0.03701790,0.14563040,0.26670370,0.00000000
4.58329165,1.83474608,1.48776677,0.12507207,1.55892020,0.00801050,0.03564786,0.14002824,0.26482887,0.00000000
4.58929465,1.79514871,1.44732996,0.12334463,1.53837018,0.00780925,0.03449926,0.13484978,0.26359169,0.00000000
4.59529765,1.75861393,1.40418711,0.12192731,1.52058970,0.00762438,0.03357739,0.13019372,0.26313116,0.00000000
4.60130065,1.72614076,1.35940941,0.12088746,1.50607019,0.00746144,0.03288387,0.12613868,0.26355478,0.00000000
4.60730365,1.69856068,1.31401899,0.12027783,1.49517709,0.00732514,0.03241632,0.12274068,0.26493347,0.00000000
4.61330665,1.67650597,1.26895571,0.12013425,1.48812812,0.00721927,0.03216806,0.12003141,0.26729786,0.00000000
4.61930965,1.66038609,1.22504900,0.12047389,1.48497811,0.00714649,0.03212798,0.11801748,0.27063610,0.00000000
4.62531266,1.65037341,1.18299585,0.12129438,1.48561143,0.00710829,0.03228060,0.11668068,0.27489336,0.00000000
4.63131566,1.64639882,1.14334569,0.12257357,1.48974252,0.00710492,0.03260628,0.11597908,0.27997299,0.00000000
4.63731866,1.64815751,1.10649284,0.12427020,1.49692450,0.00713542,0.03308154,0.11584909,0.28573940,0.00000000
4.64332166,1.65512462,1.07267636,0.12632529,1.50656571,0.00719764,0.03367962,0.11620831,0.29202256,0.00000000
4.64932466,1.66658009,1.04198716,0.12866436,1.51795330,0.00728839,0.03437105,0.11695895,0.29862388,0.00000000
4.65532766,1.68164150,1.01438155,0.13120020,1.53028302,0.00740349,0.03512447,0.11799191,0.30532331,0.00000000
4.66133067,1.69930352,0.98970035,0.13383620,1.54269361,0.00753801,0.03590736,0.11919106,0.31188739,0.00000000
4.66733367,1.71848202,0.96769226,0.13647015,1.55430433,0.00768640,0.03668697,0.12043784,0.31807787,0.00000000
4.67333667,1.73806100,0.94804015,0.13899815,1.56425380,0.00784277,0.03743120,0.12161569,0.32366051,0.00000000
4.67933967,1.75694002,0.93038864,0.14131865,1.57173822,0.00800103,0.03810949,0.12261448,0.32841385,0.00000000
4.68534267,1.77408023,0.91437160,0.14333633,1.57604731,0.00815515,0.03869365,0.12333444,0.33213734,0.00000000
4.69134567,1.78854671,0.89963815,0.14496569,1.57659605,0.00829940,0.03915862,0.12368971,0.33465872,0.00000000
4.69734867,1.79954546,0.88587576,0.14613422,1.57295086,0.00842846,0.03948317,0.12361116,0.33584015,0.00000000
4.70335168,1.80645337,0.87282945,0.14678494,1.56484891,0.00853768,0.03965041,0.12304861,0.33558301,0.00000000
4.70935468,1.80884000,0.86031643,0.14687824,1.55220966,0.00862316,0.03964818,0.12197222,0.33383096,0.00000000
4.71535768,1.80648033,0.84823538,0.14639304,1.53513819,0.00868188,0.03946929,0.12037306,0.33057143,0.00000000
4.72136068,1.79935822,0.83657052,0.14532704,1.51392017,0.00871178,0.03911157,0.11826291,0.32583522,0.00000000
4.72736368,1.78766051,0.82539029,0.14369629,1.48900884,0.00871178,0.03857772,0.11567336,0.31969449,0.00000000
4.73336668,1.77176253,0.81484126,0.14153394,1.46100472,0.00868176,0.03787508,0.11265412,0.31225914,0.00000000
4.73936968,1.75220581,0.80513777,0.13888837,1.43062914,0.00862253,0.03701512,0.10927087,0.30367183,0.00000000
4.74537269,1.72966944,0.79654824,0.13582076,1.39869295,0.00853578,0.03601292,0.10560258,0.29410191,0.00000000
4.75137569,1.70493651,0.78937914,0.13240222,1.36606208,0.00842393,0.03488648,0.10173851,0.28373859,0.00000000
4.75737869,1.67885755,0.78395764,0.12871071,1.33362151,0.00829003,0.03365591,0.09777508,0.27278353,0.00000000
4.76338169,1.65231284,0.78061406,0.12482777,1.30223964,0.00813763,0.03234274,0.09381265,0.26144351,0.00000000
4.76938469,1.62617526,0.77966519,0.12083536,1.27273461,0.00797060,0.03096901,0.08995233,0.24992313,0.00000000
4.77538769,1.60127560,0.78139921,0.11681284,1.24584408,0.00779301,0.02955658,0.08629312,0.23841820,0.00000000
4.78139070,1.57837181,0.78606323,0.11283431,1.22219988,0.00760896,0.02812639,0.08292916,0.22710983,0.00000000
4.78739370,1.55812337,0.79385371,0.10896636,1.20230857,0.00742247,0.02669783,0.07994749,0.21615957,0.00000000
4.79339670,1.54107179,0.80491018,0.10526631,1.18653832,0.00723732,0.02528829,0.07742608,0.20570570,0.00000000
4.79939970,1.52762770,0.81931235,0.10178100,1.17511272,0.00705697,0.02391272,0.07543237,0.19586075,0.00000000
4.80540270,1.51806474,0.83708030,0.09854612,1.16811124,0.00688449,0.02258346,0.07402214,0.18671031,0.00000000
4.81140570,1.51251995,0.85817752,0.09558614,1.16547580,0.00672249,0.02131007,0.07323880,0.17831297,0.00000000
4.81740870,1.51100012,0.88251603,0.09291469,1.16702299,0.00657306,0.02009941,0.07311304,0.17070139,0.00000000
4.82341171,1.51339323,0.90996310,0.09053538,1.17246052,0.00643781,0.01895575,0.07366274,0.16388429,0.00000000
4.82941471,1.51948381,0.94034856,0.08844296,1.18140700,0.00631782,0.01788105,0.07489309,0.15784917,0.00000000
4.83541771,1.52897098,0.97347216,0.08662479,1.19341354,0.00621371,0.01687522,0.07679699,0.15256555,0.00000000
4.84142071,1.54148786,1.00911009,0.08506232,1.20798583,0.00612561,0.01593652,0.07935547,0.14798853,0.00000000
4.84742371,1.55662105,1.04702001,0.08373281,1.22460555,0.00605330,0.01506195,0.08253822,0.14406238,0.00000000
4.85342671,1.57392893,1.08694436,0.08261077,1.24274981,0.00599617,0.01424763,0.08630425,0.14072405,0.00000000
4.85942971,1.59295780,1.12861138,0.08166950,1.26190772,0.00595331,0.01348916,0.09060248,0.13790646,0.00000000
4.86543272,1.61325515,1.17173401,0.08088224,1.28159355,0.00592356,0.01278194,0.09537243,0.13554123,0.00000000
4.87143572,1.63437947,1.21600681,0.08022321,1.30135582,0.00590557,0.01212148,0.10054497,0.13356105,0.00000000
4.87743872,1.65590637,1.26110122,0.07966830,1.32078250,0.00589781,0.01150356,0.10604305,0.13190141,0.00000000
4.88344172,1.67743131,1.30665977,0.07919551,1.33950241,0.00589862,0.01092439,0.11178259,0.13050180,0.00000000
4.88944472,1.69856912,1.35229010,0.07878515,1.35718315,0.00590626,0.01038073,0.11767345,0.12930637,0.00000000
4.89544772,1.71895098,1.39755935,0.07841978,1.37352651,0.00591890,0.00986981,0.12362054,0.12826412,0.00000000
4.90145073,1.73821970,1.44198999,0.07808396,1.38826193,0.00593466,0.00938941,0.12952509,0.12732871,0.00000000
4.90745373,1.75602409,1.48505777,0.07776390,1.40113905,0.00595162,0.00893769,0.13528609,0.12645802,0.00000000
4.91345673,1.77201345,1.52619248,0.07744694,1.41192030,0.00596783,0.00851315,0.14080191,0.12561346,0.00000000
4.91945973,1.78583292,1.56478209,0.07712113,1.42037428,0.00598133,0.00811447,0.14597206,0.12475932,0.00000000
