energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
3.16658329,3.38132111,0.05477276,0.12047533,0.35764024,0.80905400,0.15973791,0.17786703,0.50490342,2.25122453
3.17258629,3.37669323,0.05789695,0.12017768,0.35473065,0.80576446,0.16144033,0.17594436,0.51420447,2.24713868
3.17858929,3.37268517,0.06102550,0.12060944,0.35231898,0.80377156,0.16339711,0.17451211,0.52334492,2.24137298
3.18459230,3.36910219,0.06413912,0.12174118,0.35045122,0.80299910,0.16554177,0.17359918,0.53225359,2.23384304
3.19059530,3.36581202,0.06722143,0.12353861,0.34917215,0.80338180,0.16781019,0.17322972,0.54085121,2.22452171
3.19659830,3.36274683,0.07025945,0.12596314,0.34852473,0.80486837,0.17014238,0.17342366,0.54905054,2.21343659
3.20260130,3.35989967,0.07324380,0.12897210,0.34854888,0.80742262,0.17248371,0.17419712,0.55675721,2.20066445
3.20860430,3.35731575,0.07616886,0.13251867,0.34927986,0.81102261,0.17478570,0.17556276,0.56387111,2.18632280
3.21460730,3.35507927,0.07903264,0.13655158,0.35074616,0.81565786,0.17700635,0.17752998,0.57028837,2.17055955
3.22061031,3.35329663,0.08183649,0.14101471,0.35296712,0.82132499,0.17911001,0.18010483,0.57590387,2.15354103
3.22661331,3.35207714,0.08458457,0.14584650,0.35595034,0.82802190,0.18106684,0.18328979,0.58061405,2.13543952
3.23261631,3.35151259,0.08728314,0.15097954,0.35968906,0.83574100,0.18285205,0.18708329,0.58432013,2.11642073
3.23861931,3.35165678,0.08993964,0.15634010,0.36415969,0.84446191,0.18444480,0.19147895,0.58693123,2.09663223
3.24462231,3.35250641,0.09256165,0.16184806,0.36931963,0.85414408,0.18582711,0.19646462,0.58836753,2.07619332
3.25062531,3.35398450,0.09515577,0.16741694,0.37510555,0.86471987,0.18698260,0.20202132,0.58856317,2.05518696
3.25662831,3.35592735,0.09772644,0.17295444,0.38143232,0.87608858,0.18789548,0.20812199,0.58746868,2.03365416
3.26263132,3.35807600,0.10027487,0.17836324,0.38819266,0.88811189,0.18854952,0.21473024,0.58505298,2.01159112
3.26863432,3.36007284,0.10279799,0.18354234,0.39525768,0.90061099,0.18892742,0.22179924,0.58130465,1.98894923
3.27463732,3.36146364,0.10528767,0.18838868,0.40247831,0.91336587,0.18901036,0.22927069,0.57623258,1.96563785
3.28064032,3.36170542,0.10773018,0.19279918,0.40968779,0.92611690,0.18877792,0.23707412,0.56986594,1.94152985
3.28664332,3.36017976,0.11010596,0.19667309,0.41670500,0.93856872,0.18820832,0.24512660,0.56225345,1.91646941
3.29264632,3.35621139,0.11238973,0.19991450,0.42333879,0.95039651,0.18727902,0.25333285,0.55346208,1.89028194
3.29864932,3.34909125,0.11455104,0.20243506,0.42939312,0.96125437,0.18596756,0.26158601,0.54357526,1.86278541
3.30465233,3.33810333,0.11655511,0.20415661,0.43467283,0.97078566,0.18425266,0.26976887,0.53269078,1.83380284
3.31065533,3.32255412,0.11836416,0.20501377,0.43898993,0.97863471,0.18211552,0.27775590,0.52091837,1.80317516
3.31665833,3.30180354,0.11993891,0.20495627,0.44217022,0.98445962,0.17954118,0.28541571,0.50837728,1.77077404
3.32266133,3.27529602,0.12124048,0.20395093,0.44405983,0.98794541,0.17651989,0.29261423,0.49519387,1.73651407
3.32866433,3.24259049,0.12223229,0.20198327,0.44453159,0.98881703,0.17304842,0.29921830,0.48149939,1.70036380
3.33466733,3.20338775,0.12288222,0.19905851,0.44349092,0.98685167,0.16913123,0.30509967,0.46742789,1.66235513
3.34067034,3.15755421,0.12316452,0.19520207,0.44088081,0.98188955,0.16478140,0.31013926,0.45311455,1.62259064
3.34667334,3.10514060,0.12306177,0.19045943,0.43668591,0.97384301,0.16002125,0.31423146,0.43869412,1.58124854
3.35267634,3.04639494,0.12256640,0.18489544,0.43093521,0.96270307,0.15488268,0.31728845,0.42429979,1.53858484
3.35867934,2.98176876,0.12168201,0.17859291,0.42370339,0.94854341,0.14940715,0.31924410,0.41006216,1.49493276
3.36468234,2.91191631,0.12042416,0.17165086,0.41511054,0.93152139,0.14364527,0.32005758,0.39610836,1.45069912
3.37068534,2.83768638,0.11882068,0.16418206,0.40532026,0.91187594,0.13765610,0.31971625,0.38256134,1.40635777
3.37668834,2.76010681,0.11691150,0.15631039,0.39453612,0.88992257,0.13150609,0.31823781,0.36953893,1.36244025
3.38269135,2.68036224,0.11474786,0.14816777,0.38299657,0.86604541,0.12526776,0.31567156,0.35715302,1.31952389
3.38869435,2.59976538,0.11239106,0.13989098,0.37096844,0.84068676,0.11901815,0.31209869,0.34550842,1.27821760
3.39469735,2.51972304,0.10991065,0.13161833,0.35873920,0.81433440,0.11283708,0.30763142,0.33470156,1.23914581
3.40070035,2.44169779,0.10738228,0.12348640,0.34660829,0.78750722,0.10680537,0.30241122,0.32481899,1.20293118
3.40670335,2.36716648,0.10488509,0.11562689,0.33487777,0.76073962,0.10100293,0.29660577,0.31593567,1.17017633
3.41270635,2.29757719,0.10249895,0.10816369,0.32384265,0.73456535,0.09550689,0.29040510,0.30811314,1.14144552
3.41870935,2.23430575,0.10030151,0.10121014,0.31378124,0.70950127,0.09038982,0.28401672,0.30139752,1.11724665
3.42471236,2.17861352,0.09836525,0.09486678,0.30494585,0.68603166,0.08571805,0.27765996,0.29581773,1.09801424
3.43071536,2.13160764,0.09675461,0.08921929,0.29755426,0.66459358,0.08155009,0.27155979,0.29138365,1.08409398
3.43671836,2.09420520,0.09552339,0.08433699,0.29178213,0.64556380,0.07793531,0.26594013,0.28808469,1.07572948
3.44272136,2.06710237,0.09471239,0.08027166,0.28775679,0.62924773,0.07491279,0.26101698,0.28588868,1.07305142
3.44872436,2.05074965,0.09434755,0.07705688,0.28555252,0.61587057,0.07251038,0.25699163,0.28474134,1.07606980
3.45472736,2.04533406,0.09443858,0.07470767,0.28518765,0.60557115,0.07074408,0.25404403,0.28456629,1.08466942
3.46073037,2.05076886,0.09497818,0.07322066,0.28662337,0.59839846,0.06961760,0.25232676,0.28526574,1.09860882
3.46673337,2.06669136,0.09594185,0.07257462,0.28976466,0.59431104,0.06912223,0.25195967,0.28672198,1.11752283
3.47273637,2.09246895,0.09728837,0.07273139,0.29446290,0.59317918,0.06923700,0.25302553,0.28879952,1.14092883
3.47873937,2.12721342,0.09896090,0.07363712,0.30052055,0.59478995,0.06992913,0.25556675,0.29134800,1.16823640
3.48474237,2.16980330,0.10088870,0.07522395,0.30769741,0.59885476,0.07115471,0.25958354,0.29420578,1.19876050
3.49074537,2.21891377,0.10298939,0.07741196,0.31571844,0.60501933,0.07285977,0.26503344,0.29720400,1.23173772
3.49674837,2.27305355,0.10517167,0.08011141,0.32428285,0.61287568,0.07498150,0.27183239,0.30017125,1.26634523
3.50275138,2.33060769,0.10733844,0.08322523,0.33307416,0.62197580,0.07744987,0.27985744,0.30293848,1.30172221
3.50875438,2.38988537,0.10939013,0.08665173,0.34177086,0.63184666,0.08018937,0.28895091,0.30534404,1.33699298
3.51475738,2.44917118,0.11122816,0.09028747,0.35005736,0.64200594,0.08312109,0.29892612,0.30723882,1.37129149
3.52076038,2.50677856,0.11275844,0.09403013,0.35763478,0.65197807,0.08616478,0.30957432,0.30849110,1.40378635
3.52676338,2.56110365,0.11389459,0.09778152,0.36423122,0.66131006,0.08924118,0.32067278,0.30899117,1.43370578
3.53276638,2.61067790,0.11456095,0.10145036,0.36961112,0.66958660,0.09227430,0.33199367,0.30865532,1.46036173
3.53876938,2.65421750,0.11469518,0.10495497,0.37358337,0.67644380,0.09519366,0.34331343,0.30742923,1.48317232
3.54477239,2.69066791,0.11425030,0.10822569,0.37600787,0.68158126,0.09793640,0.35442223,0.30529055,1.50168187
3.55077539,2.71924173,0.11319613,0.11120682,0.37680023,0.68477181,0.10044916,0.36513311,0.30225052,1.51557776
3.55677839,2.73944816,0.11152011,0.11385823,0.37593449,0.68586878,0.10268969,0.37529049,0.29835469,1.52470323
3.56278139,2.75111276,0.10922746,0.11615635,0.37344375,0.68481022,0.10462805,0.38477739,0.29368244,1.52906565
3.56878439,2.75438633,0.10634058,0.11809455,0.36941862,0.68162014,0.10624735,0.39352123,0.28834557,1.52883954
3.57478739,2.74974198,0.10289798,0.11968290,0.36400357,0.67640647,0.10754399,0.40149768,0.28248569,1.52436399
3.58079040,2.73796024,0.09895253,0.12094722,0.35739143,0.66935592,0.10852736,0.40873241,0.27627066,1.51613419
3.58679340,2.72010202,0.09456929,0.12192758,0.34981599,0.66072574,0.10921903,0.41530037,0.26989007,1.50478706
3.59279640,2.69747025,0.08982303,0.12267604,0.34154334,0.65083285,0.10965138,0.42132276,0.26354977,1.49108120
3.59879940,2.67156101,0.08479544,0.12325400,0.33286194,0.64004056,0.10986577,0.42696146,0.25746583,1.47587146
3.60480240,2.64400595,0.07957227,0.12372903,0.32407205,0.62874346,0.10991033,0.43241125,0.25185787,1.46007900
3.61080540,2.61650779,0.07424051,0.12417149,0.31547481,0.61735114,0.10983742,0.43788995,0.24694206,1.44465759
3.61680840,2.59077159,0.06888569,0.12465087,0.30736136,0.60627120,0.10970091,0.44362707,0.24292397,1.43055746
3.62281141,2.56843414,0.06358934,0.12523232,0.30000253,0.59589248,0.10955342,0.44985114,0.23999154,1.41868789
3.62881441,2.55099477,0.05842690,0.12597320,0.29363940,0.58656903,0.10944367,0.45677666,0.23830843,1.40988017
3.63481741,2.53975026,0.05346592,0.12692005,0.28847502,0.57860560,0.10941395,0.46459099,0.23800789,1.40485237
3.64082041,2.53573700,0.04876467,0.12810608,0.28466778,0.57224525,0.10949809,0.47344202,0.23918751,1.40417757
3.64682341,2.53968299,0.04437127,0.12954921,0.28232648,0.56765959,0.10971977,0.48342722,0.24190509,1.40825706
3.65282641,2.55197215,0.04032319,0.13125093,0.28150744,0.56494218,0.11009145,0.49458470,0.24617571,1.41729984
3.65882941,2.57262283,0.03664719,0.13319590,0.28221358,0.56410526,0.11061390,0.50688674,0.25197034,1.43130961
3.66483242,2.60128193,0.03335963,0.13535240,0.28439571,0.56508013,0.11127640,0.52023632,0.25921605,1.45008013
3.67083542,2.63723507,0.03046714,0.13767364,0.28795577,0.56772104,0.11205756,0.53446688,0.26779781,1.47319945
3.67683842,2.67943307,0.02796757,0.14009975,0.29275202,0.57181246,0.11292678,0.54934548,0.27756209,1.50006307
3.68284142,2.72653362,0.02585108,0.14256054,0.29860597,0.57707949,0.11384621,0.56457921,0.28832205,1.52989588
3.68884442,2.77695664,0.02410145,0.14497876,0.30531069,0.58320081,0.11477318,0.57982485,0.29986426,1.56178194
3.69484742,2.82895113,0.02269748,0.14727378,0.31264029,0.58982369,0.11566288,0.59470119,0.31195667,1.59470118
3.70085043,2.88067048,0.02161435,0.14936547,0.32036008,0.59658030,0.11647125,0.60880355,0.32435771,1.62757132
3.70685343,2.93025298,0.02082500,0.15117809,0.32823703,0.60310461,0.11715782,0.62171990,0.33682599,1.65929335
3.71285643,2.97590371,0.02030144,0.15264401,0.33605012,0.60904903,0.11768844,0.63304779,0.34913036,1.68879834
3.71885943,3.01597416,0.02001586,0.15370711,0.34360009,0.61410005,0.11803765,0.64241118,0.36105968,1.71509367
3.72486243,3.04903559,0.01994169,0.15432561,0.35071813,0.61799215,0.11819060,0.64947653,0.37243220,1.73730622
3.73086543,3.07394272,0.02005438,0.15447421,0.35727327,0.62051922,0.11814446,0.65396726,0.38310363,1.75472062
3.73686843,3.08988451,0.02033205,0.15414548,0.36317786,0.62154316,0.11790911,0.65567583,0.39297388,1.76681065
3.74287144,3.09641973,0.02075589,0.15335039,0.36839114,0.62099897,0.11750720,0.65447301,0.40199186,1.77326215
3.74887444,3.09349529,0.02131033,0.15211793,0.37292051,0.61889636,0.11697343,0.65031371,0.41015803,1.77398637
3.75487744,3.08144657,0.02198303,0.15049389,0.37682049,0.61531768,0.11635321,0.64323924,0.41752465,1.76912304
3.76088044,3.06097963,0.02276467,0.14853883,0.38018943,0.61041233,0.11570064,0.63337585,0.42419337,1.75903289
3.76688344,3.03313621,0.02364851,0.14632531,0.38316397,0.60438796,0.11507600,0.62092966,0.43031045,1.74428013
3.77288644,2.99924317,0.02462985,0.14393459,0.38591154,0.59749890,0.11454283,0.60617829,0.43605952,1.72560553
3.77888944,2.96084893,0.02570537,0.14145293,0.38862135,0.59003246,0.11416469,0.58945964,0.44165226,1.70389157
3.78489245,2.91964991,0.02687233,0.13896761,0.39149400,0.58229371,0.11400191,0.57115832,0.44731737,1.68012129
3.79089545,2.87741075,0.02812777,0.13656299,0.39473042,0.57458966,0.11410832,0.55169056,0.45328833,1.65533276
3.79689845,2.83588197,0.02946774,0.13431669,0.39852067,0.56721346,0.11452827,0.53148814,0.45979040,1.63057160
3.80290145,2.79671915,0.03088651,0.13229609,0.40303287,0.56042953,0.11529401,0.51098231,0.46702767,1.60684347
3.80890445,2.76140739,0.03237594,0.13055536,0.40840315,0.55446033,0.11642354,0.49058823,0.47517056,1.58506915
3.81490745,2.73119460,0.03392493,0.12913315,0.41472684,0.54947526,0.11791916,0.47069077,0.48434458,1.56604392
3.82091046,2.70703648,0.03551907,0.12805094,0.42205141,0.54558250,0.11976664,0.45163210,0.49462086,1.55040335
3.82691346,2.68955570,0.03714046,0.12731227,0.43037161,0.54282378,0.12193518,0.43370164,0.50600893,1.53859677
3.83291646,2.67901684,0.03876777,0.12690272,0.43962685,0.54117255,0.12437808,0.41712868,0.51845214,1.53086954
3.83891946,2.67531782,0.04037648,0.12679075,0.44970117,0.54053546,0.12703412,0.40207776,0.53182609,1.52725486
3.84492246,2.67799796,0.04193934,0.12692922,0.46042563,0.54075703,0.12982961,0.38864700,0.54594009,1.52757494
3.85092546,2.68626173,0.04342703,0.12725766,0.47158313,0.54162712,0.13268091,0.37686910,0.56054172,1.53145163
3.85692846,2.69901679,0.04480900,0.12770496,0.48291533,0.54289095,0.13549745,0.36671494,0.57532428,1.53832539
3.86293147,2.71492406,0.04605436,0.12819253,0.49413152,0.54426086,0.13818498,0.35809945,0.58993684,1.54748176
3.86893447,2.73245732,0.04713297,0.12863768,0.50491879,0.54542947,0.14064890,0.35088919,0.60399648,1.55808378
3.87493747,2.74996930,0.04801644,0.12895705,0.51495324,0.54608330,0.14279768,0.34491142,0.61710220,1.56920876
3.88094047,2.76576108,0.04867918,0.12906999,0.52391166,0.54591639,0.14454594,0.33996402,0.62884977,1.57988771
3.88694347,2.77815182,0.04909939,0.12890169,0.53148308,0.54464324,0.14581737,0.33582588,0.63884707,1.58914557
3.89294647,2.78554559,0.04925986,0.12838595,0.53737989,0.54201035,0.14654709,0.33226719,0.64672906,1.59604049
3.89894947,2.78649278,0.04914864,0.12746753,0.54134785,0.53780617,0.14668362,0.32905936,0.65217177,1.59970061
3.90495248,2.77974349,0.04875957,0.12610385,0.54317480,0.53186879,0.14619019,0.32598416,0.65490484,1.59935685
3.91095548,2.76429133,0.04809250,0.12426624,0.54269763,0.52409135,0.14504544,0.32284167,0.65472189,1.59437061
3.91695848,2.73940605,0.04715337,0.12194046,0.53980727,0.51442496,0.14324363,0.31945702,0.65148839,1.58425536
3.92296148,2.70465429,0.04595399,0.11912675,0.53445174,0.50287914,0.14079420,0.31568555,0.64514681,1.56869164
3.92896448,2.65990830,0.04451167,0.11583917,0.52663698,0.48951995,0.13772078,0.31141656,0.63571875,1.54753520
3.93496748,2.60534282,0.04284863,0.11210465,0.51642577,0.47446604,0.13405994,0.30657531,0.62330407,1.52081817
3.94097049,2.54142099,0.04099124,0.10796142,0.50393464,0.45788282,0.12985937,0.30112366,0.60807719,1.48874370
3.94697349,2.46887037,0.03896921,0.10345729,0.48932925,0.43997532,0.12517602,0.29505919,0.59028065,1.45167452
3.95297649,2.38865065,0.03681461,0.09864765,0.47281828,0.42097998,0.12007396,0.28841303,0.57021644,1.41011621
3.95897949,2.30191477,0.03456093,0.09359334,0.45464625,0.40115576,0.11462227,0.28124663,0.54823537,1.36469606
3.96498249,2.20996518,0.03224213,0.08835852,0.43508560,0.38077517,0.10889289,0.27364753,0.52472507,1.31613854
3.97098549,2.11420746,0.02989172,0.08300862,0.41442844,0.36011540,0.10295869,0.26572451,0.50009711,1.26523854
3.97698849,2.01610284,0.02754199,0.07760846,0.39297810,0.33944991,0.09689161,0.25760223,0.47477386,1.21283333
3.98299150,1.91712172,0.02522324,0.07222048,0.37104100,0.31904092,0.09076106,0.24941560,0.44917546,1.15977449
3.98899450,1.81869972,0.02296329,0.06690335,0.34891906,0.29913278,0.08463264,0.24130419,0.42370764,1.10690079
3.99499750,1.72219767,0.02078701,0.06171078,0.32690282,0.27994656,0.07856698,0.23340683,0.39875063,1.05501296
4.00100050,1.62886695,0.01871605,0.05669066,0.30526551,0.26167596,0.07261898,0.22585658,0.37464970,1.00485113
4.00700350,1.53982087,0.01676876,0.05188451,0.28425822,0.24448442,0.06683724,0.21877635,0.35170751,0.95707582
4.01300650,1.45601308,0.01496012,0.04732720,0.26410622,0.22850368,0.06126375,0.21227528,0.33017858,0.91225279
4.01900950,1.37822316,0.01330195,0.04304695,0.24500653,0.21383347,0.05593384,0.20644590,0.31026590,0.87084235
4.02501251,1.30704969,0.01180307,0.03906556,0.22712659,0.20054250,0.05087622,0.20136243,0.29211982,0.83319321
4.03101551,1.24291063,0.01046963,0.03539890,0.21060414,0.18867045,0.04611332,0.19707996,0.27583904,0.79954087
4.03701851,1.18605048,0.00930542,0.03205746,0.19554809,0.17823088,0.04166169,0.19363474,0.26147359,0.77001060
4.04302151,1.13655374,0.00831227,0.02904715,0.18204030,0.16921498,0.03753250,0.19104543,0.24902966,0.74462443
4.04902451,1.09436368,0.00749040,0.02637015,0.17013809,0.16159582,0.03373222,0.18931524,0.23847583,0.72331186
4.05502751,1.05930542,0.00683872,0.02402573,0.15987729,0.15533304,0.03026325,0.18843489,0.22975048,0.70592362
4.06103052,1.03111205,0.00635520,0.02201120,0.15127564,0.15037775,0.02712471,0.18838608,0.22277005,0.69224769
4.06703352,1.00945254,0.00603703,0.02032280,0.14433637,0.14667744,0.02431315,0.18914540,0.21743758,0.68202675
4.07303652,0.99395996,0.00588084,0.01895646,0.13905172,0.14418061,0.02182333,0.19068831,0.21365132,0.67497627
4.07903952,0.98425871,0.00588278,0.01790860,0.13540617,0.14284114,0.01964900,0.19299307,0.21131289,0.67080214
4.08504252,0.97998935,0.00603853,0.01717668,0.13337930,0.14262197,0.01778353,0.19604419,0.21033473,0.66921719
4.09104552,0.98082984,0.00634327,0.01675974,0.13294809,0.14349806,0.01622067,0.19983536,0.21064634,0.66995547
4.09704852,0.98651215,0.00679158,0.01665866,0.13408847,0.14545849,0.01495502,0.20437140,0.21219923,0.67278395
4.10305153,0.99683337,0.00737722,0.01687634,0.13677615,0.14850751,0.01398260,0.20966930,0.21497020,0.67751070
4.10905453,1.01166076,0.00809302,0.01741764,0.14098668,0.15266453,0.01330118,0.21575803,0.21896284,0.68398945
4.11505753,1.03093052,0.00893060,0.01828914,0.14669460,0.15796295,0.01291052,0.22267711,0.22420719,0.69212021
4.12106053,1.05464036,0.00988020,0.01949875,0.15387197,0.16444789,0.01281244,0.23047404,0.23075750,0.70184601
4.12706353,1.08283621,0.01093045,0.02105507,0.16248616,0.17217290,0.01301080,0.23920053,0.23868820,0.71314604
4.13306653,1.11559389,0.01206830,0.02296666,0.17249720,0.18119565,0.01351120,0.24890780,0.24808823,0.72602567
4.13906953,1.15299662,0.01327886,0.02524113,0.18385470,0.19157288,0.01432062,0.25964107,0.25905396,0.74050393
4.14507254,1.19510973,0.01454543,0.02788410,0.19649475,0.20335473,0.01544681,0.27143368,0.27168098,0.75659934
4.15107554,1.24195403,0.01584959,0.03089820,0.21033675,0.21657876,0.01689762,0.28430094,0.28605511,0.77431493
4.15707854,1.29347921,0.01717134,0.03428192,0.22528065,0.23126384,0.01868010,0.29823430,0.30224308,0.79362350
4.16308154,1.34953901,0.01848940,0.03802857,0.24120461,0.24740432,0.02079959,0.31319601,0.32028320,0.81445389
4.16908454,1.40986957,0.01978157,0.04212528,0.25796337,0.26496468,0.02325870,0.32911471,0.34017664,0.83667942
4.17508754,1.47407242,0.02102516,0.04655221,0.27538753,0.28387497,0.02605623,0.34588226,0.36187958,0.86010902
4.18109055,1.54160315,0.02219753,0.05128184,0.29328376,0.30402737,0.02918624,0.36335202,0.38529670,0.88448189
4.18709355,1.61176676,0.02327663,0.05627861,0.31143605,0.32527405,0.03263709,0.38133880,0.41027652,0.90946595
4.19309655,1.68372018,0.02424160,0.06149880,0.32960817,0.34742656,0.03639062,0.39962065,0.43660867,0.93466042
4.19909955,1.75648220,0.02507338,0.06689071,0.34754707,0.37025682,0.04042165,0.41794231,0.46402356,0.95960242
4.20510255,1.82895062,0.02575522,0.07239522,0.36498736,0.39349988,0.04469753,0.43602058,0.49219439,0.98377745
4.21110555,1.89992613,0.02627325,0.07794666,0.38165662,0.41685834,0.04917813,0.45355102,0.52074178,1.00663309
4.21710855,1.96814193,0.02661685,0.08347400,0.39728139,0.44000836,0.05381607,0.47021618,0.54924075,1.02759558
4.22311156,2.03229811,0.02677904,0.08890244,0.41159369,0.46260717,0.05855729,0.48569465,0.57723003,1.04608814
4.22911456,2.09109913,0.02675661,0.09415509,0.42433771,0.48430172,0.06334193,0.49967083,0.60422330,1.06155050
4.23511756,2.14329310,0.02655029,0.09915502,0.43527653,0.50473821,0.06810559,0.51184486,0.62972213,1.07345839
4.24112056,2.18771095,0.02616464,0.10382728,0.44419857,0.52357217,0.07278079,0.52194238,0.65322999,1.08134233
4.24712356,2.22330389,0.02560790,0.10810112,0.45092346,0.54047865,0.07729867,0.52972353,0.67426697,1.08480466
4.25312656,2.24917757,0.02489164,0.11191195,0.45530722,0.55516206,0.08159093,0.53499109,0.69238444,1.08353414
4.25912956,2.26462150,0.02403044,0.11520338,0.45724641,0.56736531,0.08559171,0.53759708,0.70717918,1.07731740
4.26513257,2.26913236,0.02304129,0.11792883,0.45668117,0.57687780,0.08923957,0.53744781,0.71830636,1.06604693
4.27113557,2.26243036,0.02194312,0.12005291,0.45359704,0.58354190,0.09247934,0.53450703,0.72549078,1.04972510
4.27713857,2.24446794,0.02075612,0.12155241,0.44802536,0.58725764,0.09526373,0.52879708,0.72853588,1.02846430
4.28314157,2.21543052,0.01950119,0.12241688,0.44004243,0.58798543,0.09755474,0.52039812,0.72733017,1.00248321
4.28914457,2.17572942,0.01819929,0.12264865,0.42976727,0.58574658,0.09932466,0.50944531,0.72185077,0.97209947
4.29514757,2.12598719,0.01687090,0.12226249,0.41735825,0.58062174,0.10055674,0.49612431,0.71216386,0.93771916
4.30115058,2.06701637,0.01553551,0.12128477,0.40300855,0.57274722,0.10124542,0.48066520,0.69842216,0.89982369
4.30715358,1.99979238,0.01421117,0.11975225,0.38694071,0.56230955,0.10139607,0.46333503,0.68085937,0.85895460
4.31315658,1.92542197,0.01291413,0.11771048,0.36940058,0.54953827,0.10102446,0.44442960,0.65978212,0.81569711
4.31915958,1.84510866,0.01165863,0.11521202,0.35065063,0.53469765,0.10015571,0.42426452,0.63555947,0.77066297
4.32516258,1.76011650,0.01045663,0.11231441,0.33096316,0.51807748,0.09882304,0.40316613,0.60861078,0.72447345
4.33116558,1.67173373,0.00931785,0.10907821,0.31061346,0.49998350,0.09706626,0.38146251,0.57939230,0.67774289
4.33716858,1.58123784,0.00824967,0.10556490,0.28987318,0.48072782,0.09493008,0.35947506,0.54838306,0.63106362
4.34317159,1.48986319,0.00725726,0.10183513,0.26900426,0.46061996,0.09246244,0.33751074,0.51607082,0.58499253
4.34917459,1.39877235,0.00634371,0.09794701,0.24825339,0.43995857,0.08971282,0.31585537,0.48293853,0.54003963
4.35517759,1.30903208,0.00551024,0.09395478,0.22784735,0.41902443,0.08673072,0.29476808,0.44945184,0.49665909
4.36118059,1.22159448,0.00475635,0.08990781,0.20798921,0.39807482,0.08356426,0.27447710,0.41604812,0.45524246
4.36718359,1.13728360,0.00408016,0.08584998,0.18885554,0.37733948,0.08025909,0.25517676,0.38312729,0.41611455
4.37318659,1.05678763,0.00347861,0.08181932,0.17059459,0.35701809,0.07685759,0.23702592,0.35104478,0.37953148
4.37918959,0.98065642,0.00294771,0.07784814,0.15332549,0.33727939,0.07339827,0.22014756,0.32010661,0.34568097
4.38519260,0.90930381,0.00248280,0.07396336,0.13713834,0.31826172,0.06991556,0.20462950,0.29056665,0.31468456
4.39119560,0.84301422,0.00207878,0.07018710,0.12209519,0.30007467,0.06643980,0.19052611,0.26262597,0.28660140
4.39719860,0.78195268,0.00173030,0.06653749,0.10823170,0.28280193,0.06299747,0.17786074,0.23643406,0.26143344
4.40320160,0.72617748,0.00143191,0.06302952,0.09555939,0.26650457,0.05961157,0.16662882,0.21209159,0.23913157
4.40920460,0.67565457,0.00117826,0.05967598,0.08406840,0.25122494,0.05630211,0.15680131,0.18965452,0.21960243
4.41520760,0.63027276,0.00096415,0.05648826,0.07373042,0.23699048,0.05308672,0.14832845,0.16913911,0.20271563
4.42121061,0.58985917,0.00078469,0.05347714,0.06450196,0.22381747,0.04998110,0.14114347,0.15052753,0.18831105
4.42721361,0.55419395,0.00063529,0.05065333,0.05632744,0.21171430,0.04699959,0.13516639,0.13377373,0.17620612
4.43321661,0.52302401,0.00051176,0.04802784,0.04914233,0.20068418,0.04415548,0.13030751,0.11880922,0.16620268
4.43921961,0.49607513,0.00041031,0.04561211,0.04287604,0.19072714,0.04146133,0.12647074,0.10554866,0.15809350
4.44522261,0.47306230,0.00032753,0.04341790,0.03745453,0.18184128,0.03892900,0.12355655,0.09389481,0.15166825
4.45122561,0.45369810,0.00026042,0.04145701,0.03280266,0.17402316,0.03656967,0.12146462,0.08374296,0.14671879
4.45722861,0.43769918,0.00020637,0.03974071,0.02884606,0.16726759,0.03439364,0.12009608,0.07498453,0.14304388
4.46323162,0.42479077,0.00016311,0.03827912,0.02551280,0.16156674,0.03240999,0.11935540,0.06751004,0.14045311
4.46923462,0.41470963,0.00012869,0.03708041,0.02273452,0.15690873,0.03062628,0.11915191,0.06121116,0.13877019
4.47523762,0.40720535,0.00010148,0.03614998,0.02044735,0.15327600,0.02904802,0.11940099,0.05598226,0.13783552
4.48124062,0.40204058,0.00008008,0.03548968,0.01859245,0.15064340,0.02767828,0.12002486,0.05172128,0.13750797
4.48724362,0.39899021,0.00006335,0.03509702,0.01711627,0.14897642,0.02651726,0.12095313,0.04833008,0.13766608
4.49324662,0.39783986,0.00005032,0.03496459,0.01597059,0.14822956,0.02556190,0.12212300,0.04571452,0.13820846
4.49924962,0.39838397,0.00004023,0.03507961,0.01511237,0.14834500,0.02480565,0.12347919,0.04378422,0.13905357
4.50525263,0.40042360,0.00003243,0.03542364,0.01450342,0.14925178,0.02423832,0.12497366,0.04245224,0.14013883
4.51125563,0.40376426,0.00002641,0.03597265,0.01411003,0.15086556,0.02384610,0.12656502,0.04163473,0.14141911
4.51725863,0.40821382,0.00002177,0.03669721,0.01390243,0.15308886,0.02361167,0.12821780,0.04125061,0.14286468
4.52326163,0.41358075,0.00001817,0.03756298,0.01385430,0.15581209,0.02351453,0.12990153,0.04122140,0.14445866
4.52926463,0.41967267,0.00001538,0.03853150,0.01394225,0.15891508,0.02353148,0.13158973,0.04147119,0.14619409
4.53526763,0.42629540,0.00001319,0.03956107,0.01414525,0.16226923,0.02363714,0.13325876,0.04192688,0.14807067
4.54127064,0.43325249,0.00001144,0.04060789,0.01444422,0.16574015,0.02380468,0.13488667,0.04251845,0.15009147
4.54727364,0.44034528,0.00001003,0.04162734,0.01482153,0.16919068,0.02400652,0.13645216,0.04317955,0.15225946
4.55327664,0.44737358,0.00000887,0.04257530,0.01526068,0.17248415,0.02421520,0.13793351,0.04384812,0.15457435
