energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
3.28664332,0.00047316,0.00030470,0.00003153,0.00000000,0.00007005,0.00021458,0.00000170,0.00012373,0.00015562
3.29264632,0.00035895,0.00023136,0.00002385,0.00000001,0.00005309,0.00016295,0.00000122,0.00009396,0.00011789
3.29864932,0.00027054,0.00017445,0.00001795,0.00000001,0.00003995,0.00012288,0.00000087,0.00007085,0.00008871
3.30465233,0.00020269,0.00013064,0.00001345,0.00000002,0.00002986,0.00009204,0.00000062,0.00005305,0.00006632
3.31065533,0.00015113,0.00009721,0.00001008,0.00000002,0.00002216,0.00006853,0.00000045,0.00003946,0.00004927
3.31665833,0.00011240,0.00007194,0.00000758,0.00000003,0.00001633,0.00005076,0.00000033,0.00002917,0.00003641
3.32266133,0.00008378,0.00005303,0.00000580,0.00000005,0.00001195,0.00003749,0.00000025,0.00002145,0.00002681
3.32866433,0.00006314,0.00003907,0.00000460,0.00000008,0.00000868,0.00002774,0.00000020,0.00001573,0.00001973
3.33466733,0.00004890,0.00002896,0.00000389,0.00000012,0.00000626,0.00002073,0.00000018,0.00001155,0.00001462
3.34067034,0.00003996,0.00002187,0.00000364,0.00000017,0.00000448,0.00001589,0.00000018,0.00000857,0.00001105
3.34667334,0.00003561,0.00001718,0.00000383,0.00000025,0.00000319,0.00001282,0.00000021,0.00000652,0.00000870
3.35267634,0.00003556,0.00001449,0.00000450,0.00000036,0.00000225,0.00001125,0.00000027,0.00000521,0.00000736
3.35867934,0.00003992,0.00001355,0.00000575,0.00000052,0.00000158,0.00001104,0.00000036,0.00000453,0.00000691
3.36468234,0.00004919,0.00001427,0.00000770,0.00000074,0.00000110,0.00001218,0.00000049,0.00000441,0.00000731
3.37068534,0.00006434,0.00001672,0.00001057,0.00000105,0.00000076,0.00001480,0.00000069,0.00000482,0.00000861
3.37668834,0.00008687,0.00002113,0.00001464,0.00000147,0.00000052,0.00001914,0.00000096,0.00000581,0.00001090
3.38269135,0.00011888,0.00002789,0.00002029,0.00000206,0.00000035,0.00002559,0.00000134,0.00000745,0.00001442
3.38869435,0.00016326,0.00003759,0.00002805,0.00000286,0.00000024,0.00003473,0.00000185,0.00000988,0.00001945
3.39469735,0.00022376,0.00005104,0.00003856,0.00000394,0.00000016,0.00004732,0.00000255,0.00001331,0.00002641
3.40070035,0.00030529,0.00006931,0.00005270,0.00000539,0.00000011,0.00006438,0.00000348,0.00001800,0.00003588
3.40670335,0.00041406,0.00009379,0.00007153,0.00000731,0.00000007,0.00008719,0.00000473,0.00002431,0.00004856
3.41270635,0.00055791,0.00012623,0.00009641,0.00000986,0.00000005,0.00011739,0.00000637,0.00003269,0.00006536
3.41870935,0.00074655,0.00016881,0.00012903,0.00001320,0.00000003,0.00015703,0.00000853,0.00004370,0.00008741
3.42471236,0.00099195,0.00022425,0.00017146,0.00001754,0.00000002,0.00020861,0.00001133,0.00005804,0.00011611
3.43071536,0.00130865,0.00029580,0.00022622,0.00002314,0.00000001,0.00027519,0.00001495,0.00007655,0.00015316
3.43671836,0.00171412,0.00038743,0.00029631,0.00003031,0.00000001,0.00036045,0.00001958,0.00010026,0.00020061
3.44272136,0.00222913,0.00050382,0.00038535,0.00003942,0.00000001,0.00046873,0.00002546,0.00013037,0.00026087
3.44872436,0.00287809,0.00065048,0.00049753,0.00005089,0.00000000,0.00060519,0.00003288,0.00016832,0.00033681
3.45472736,0.00368931,0.00083382,0.00063777,0.00006524,0.00000000,0.00077577,0.00004215,0.00021576,0.00043175
3.46073037,0.00469523,0.00106116,0.00081166,0.00008303,0.00000000,0.00098728,0.00005364,0.00027459,0.00054946
3.46673337,0.00593252,0.00134080,0.00102555,0.00010491,0.00000000,0.00124745,0.00006777,0.00034695,0.00069426
3.47273637,0.00744203,0.00168196,0.00128650,0.00013160,0.00000000,0.00156486,0.00008501,0.00043523,0.00087091
3.47873937,0.00926859,0.00209478,0.00160226,0.00016390,0.00000000,0.00194894,0.00010588,0.00054205,0.00108466
3.48474237,0.01146057,0.00259019,0.00198118,0.00020266,0.00000000,0.00240985,0.00013092,0.00067024,0.00134118
3.49074537,0.01406918,0.00317976,0.00243213,0.00024879,0.00000000,0.00295837,0.00016072,0.00082280,0.00164646
3.49674837,0.01714752,0.00387551,0.00296428,0.00030322,0.00000001,0.00360567,0.00019589,0.00100283,0.00200671
3.50275138,0.02074932,0.00468957,0.00358692,0.00036692,0.00000001,0.00436304,0.00023703,0.00121348,0.00242822
3.50875438,0.02492737,0.00563387,0.00430917,0.00044080,0.00000002,0.00524158,0.00028476,0.00145783,0.00291717
3.51475738,0.02973167,0.00671974,0.00513968,0.00052575,0.00000003,0.00625181,0.00033965,0.00173881,0.00347942
3.52076038,0.03520728,0.00795736,0.00608623,0.00062258,0.00000004,0.00740321,0.00040220,0.00205905,0.00412023
3.52676338,0.04139195,0.00935528,0.00715535,0.00073194,0.00000007,0.00870372,0.00047285,0.00242077,0.00484405
3.53276638,0.04831364,0.01091985,0.00835186,0.00085433,0.00000010,0.01015922,0.00055193,0.00282561,0.00565415
3.53876938,0.05598791,0.01265462,0.00967846,0.00099003,0.00000016,0.01177300,0.00063961,0.00327447,0.00655236
3.54477239,0.06441538,0.01455979,0.01113523,0.00113905,0.00000024,0.01354521,0.00073589,0.00376742,0.00753878
3.55077539,0.07357936,0.01663166,0.01271928,0.00130108,0.00000037,0.01547236,0.00084060,0.00430349,0.00861150
3.55677839,0.08344378,0.01886219,0.01442436,0.00147549,0.00000056,0.01754690,0.00095331,0.00488058,0.00976632
3.56278139,0.09395155,0.02123865,0.01624057,0.00166127,0.00000083,0.01975686,0.00107339,0.00549539,0.01099664
3.56878439,0.10502352,0.02374337,0.01815419,0.00185701,0.00000124,0.02208567,0.00119994,0.00614334,0.01229328
3.57478739,0.11655819,0.02635375,0.02014762,0.00206091,0.00000183,0.02451209,0.00133180,0.00681854,0.01364450
3.58079040,0.12843217,0.02904233,0.02219945,0.00227077,0.00000268,0.02701029,0.00146757,0.00751386,0.01503604
3.58679340,0.14050158,0.03177724,0.02428472,0.00248405,0.00000389,0.02955020,0.00160564,0.00822100,0.01645131
3.59279640,0.15260441,0.03452269,0.02637527,0.00269785,0.00000562,0.03209799,0.00174417,0.00893064,0.01787168
3.59879940,0.16456379,0.03723987,0.02844035,0.00290902,0.00000805,0.03461681,0.00188117,0.00963264,0.01927692
3.60480240,0.17619212,0.03988793,0.03044727,0.00311423,0.00001146,0.03706764,0.00201454,0.01031632,0.02064569
3.61080540,0.18729609,0.04242525,0.03236226,0.00330999,0.00001619,0.03941044,0.00214213,0.01097074,0.02195619
3.61680840,0.19768217,0.04481080,0.03415144,0.00349283,0.00002271,0.04160529,0.00226179,0.01158508,0.02318686
3.62281141,0.20716273,0.04700574,0.03578178,0.00365936,0.00003163,0.04361375,0.00237149,0.01214901,0.02431717
3.62881441,0.21556225,0.04897502,0.03722218,0.00380638,0.00004373,0.04540024,0.00246934,0.01265310,0.02532841
3.63481741,0.22272357,0.05068905,0.03844451,0.00393097,0.00006003,0.04693340,0.00255370,0.01308924,0.02620455
3.64082041,0.22851381,0.05212533,0.03942456,0.00403064,0.00008180,0.04818746,0.00262326,0.01345103,0.02693306
3.64682341,0.23282987,0.05327005,0.04014295,0.00410334,0.00011068,0.04914344,0.00267708,0.01373416,0.02750564
3.65282641,0.23560298,0.05411949,0.04058586,0.00414762,0.00014867,0.04979028,0.00271471,0.01393675,0.02791898
3.65882941,0.23680247,0.05468133,0.04074559,0.00416262,0.00019828,0.05012570,0.00273618,0.01405966,0.02817530
3.66483242,0.23643828,0.05497564,0.04062094,0.00414813,0.00026253,0.05015689,0.00274208,0.01410670,0.02828287
3.67083542,0.23456226,0.05503568,0.04021734,0.00410461,0.00034511,0.04990092,0.00273358,0.01408482,0.02825636
3.67683842,0.23126821,0.05490840,0.03954680,0.00403318,0.00045041,0.04938489,0.00271244,0.01400417,0.02811700
3.68284142,0.22669058,0.05465458,0.03862757,0.00393554,0.00058361,0.04864576,0.00268101,0.01387814,0.02789266
3.68884442,0.22100194,0.05434874,0.03748368,0.00381401,0.00075078,0.04772998,0.00264220,0.01372325,0.02761770
3.69484742,0.21440935,0.05407861,0.03614420,0.00367137,0.00095889,0.04669281,0.00259948,0.01355906,0.02733266
3.70085043,0.20714967,0.05394429,0.03464246,0.00351080,0.00121590,0.04559737,0.00255679,0.01340785,0.02708385
3.70685343,0.19948411,0.05405711,0.03301504,0.00333582,0.00153072,0.04451356,0.00251852,0.01329440,0.02692267
3.71285643,0.19169208,0.05453800,0.03130079,0.00315012,0.00191321,0.04351667,0.00248941,0.01324553,0.02690487
3.71885943,0.18406463,0.05551565,0.02953971,0.00295752,0.00237411,0.04268590,0.00247445,0.01328968,0.02708961
3.72486243,0.17689761,0.05712416,0.02777193,0.00276180,0.00292488,0.04210269,0.00247882,0.01345634,0.02753830
3.73086543,0.17048465,0.05950035,0.02603667,0.00256665,0.00357755,0.04184897,0.00250777,0.01377549,0.02831342
3.73686843,0.16511028,0.06278073,0.02437129,0.00237557,0.00434443,0.04200523,0.00256646,0.01427686,0.02947706
3.74287144,0.16104313,0.06709804,0.02281042,0.00219176,0.00523782,0.04264858,0.00265990,0.01498923,0.03108937
3.74887444,0.15852941,0.07257745,0.02138524,0.00201808,0.00626957,0.04385070,0.00279275,0.01593962,0.03320689
3.75487744,0.15778671,0.07933249,0.02012283,0.00185703,0.00745067,0.04567580,0.00296922,0.01715243,0.03588076
3.76088044,0.15899830,0.08746068,0.01904566,0.00171063,0.00879068,0.04817850,0.00319290,0.01864856,0.03915478
3.76688344,0.16230778,0.09703906,0.01817126,0.00158048,0.01029721,0.05140181,0.00346662,0.02044451,0.04306353
3.77288644,0.16781445,0.10811964,0.01751194,0.00146771,0.01197531,0.05537517,0.00379230,0.02255146,0.04763044
3.77888944,0.17556924,0.12072503,0.01707469,0.00137298,0.01382687,0.06011259,0.00417084,0.02497439,0.05286587
3.78489245,0.18557144,0.13484434,0.01686112,0.00129651,0.01585006,0.06561104,0.00460192,0.02771134,0.05876546
3.79089545,0.19776635,0.15042963,0.01686760,0.00123812,0.01803881,0.07184911,0.00508398,0.03075267,0.06530861
3.79689845,0.21204392,0.16739304,0.01708540,0.00119721,0.02038238,0.07878600,0.00561408,0.03408053,0.07245730
3.80290145,0.22823860,0.18560495,0.01750096,0.00117285,0.02286503,0.08636107,0.00618786,0.03766854,0.08015537
3.80890445,0.24613052,0.20489320,0.01809631,0.00116378,0.02546588,0.09449377,0.00679954,0.04148166,0.08832822
3.81490745,0.26544809,0.22504383,0.01884942,0.00116852,0.02815889,0.10308436,0.00744196,0.04547638,0.09688317
3.82091046,0.28587217,0.24580313,0.01973480,0.00118535,0.03091308,0.11201519,0.00810660,0.04960115,0.10571040
3.82691346,0.30704188,0.26688141,0.02072404,0.00121240,0.03369294,0.12115274,0.00878381,0.05379721,0.11468458
3.83291646,0.32856193,0.28795834,0.02178650,0.00124772,0.03645907,0.13035035,0.00946289,0.05799966,0.12366721
3.83891946,0.35001148,0.30868978,0.02289005,0.00128931,0.03916898,0.13945174,0.01013241,0.06213888,0.13250958
3.84492246,0.37095441,0.32871612,0.02400180,0.00133522,0.04177811,0.14829505,0.01078041,0.06614221,0.14105631
3.85092546,0.39095055,0.34767164,0.02508896,0.00138358,0.04424104,0.15671752,0.01139477,0.06993592,0.14914940
3.85692846,0.40956779,0.36519483,0.02611963,0.00143267,0.04651274,0.16456057,0.01196354,0.07344721,0.15663267
3.86293147,0.42639451,0.38093915,0.02706365,0.00148103,0.04854991,0.17167511,0.01247528,0.07660651,0.16335631
3.86893447,0.44105194,0.39458383,0.02789341,0.00152745,0.05031239,0.17792700,0.01291941,0.07934956,0.16918150
3.87493747,0.45320593,0.40584429,0.02858455,0.00157113,0.05176444,0.18320229,0.01328659,0.08161962,0.17398484
3.88094047,0.46257777,0.41448165,0.02911669,0.00161167,0.05287595,0.18741227,0.01356900,0.08336936,0.17766239
3.88694347,0.46895344,0.42031100,0.02947391,0.00164917,0.05362348,0.19049797,0.01376064,0.08456254,0.18013315
3.89294647,0.47219100,0.42320801,0.02964529,0.00168430,0.05399108,0.19243390,0.01385754,0.08517539,0.18134179
3.89894947,0.47222577,0.42311344,0.02962512,0.00171832,0.05397087,0.19323113,0.01385789,0.08519747,0.18126056
3.90495248,0.46907302,0.42003564,0.02941308,0.00175316,0.05356332,0.19293922,0.01376216,0.08463227,0.17989020
3.91095548,0.46282815,0.41405058,0.02901422,0.00179147,0.05277722,0.19164734,0.01357311,0.08349712,0.17725991
3.91695848,0.45366426,0.40529972,0.02843879,0.00183662,0.05162939,0.18948410,0.01329566,0.08182283,0.17342626
3.92296148,0.44182729,0.39398562,0.02770192,0.00189275,0.05014408,0.18661650,0.01293685,0.07965272,0.16847121
3.92896448,0.42762899,0.38036564,0.02682316,0.00196476,0.04835214,0.18324770,0.01250556,0.07704136,0.16249931
3.93496748,0.41143797,0.36474405,0.02582593,0.00205834,0.04628997,0.17961397,0.01201226,0.07405288,0.15563410
3.94097049,0.39366933,0.34746286,0.02473687,0.00217992,0.04399830,0.17598057,0.01146877,0.07075901,0.14801411
3.94697349,0.37477326,0.32889185,0.02358514,0.00233661,0.04152089,0.17263707,0.01088787,0.06723699,0.13978840
3.95297649,0.35522311,0.30941829,0.02240168,0.00253620,0.03890320,0.16989183,0.01028298,0.06356732,0.13111209
3.95897949,0.33550346,0.28943673,0.02121851,0.00278701,0.03619102,0.16806609,0.00966783,0.05983150,0.12214182
3.96498249,0.31609853,0.26933926,0.02006804,0.00309783,0.03342930,0.16748755,0.00905610,0.05610985,0.11303154
3.97098549,0.29748144,0.24950678,0.01898240,0.00347774,0.03066094,0.16848365,0.00846115,0.05247948,0.10392868
3.97698849,0.28010461,0.23030125,0.01799293,0.00393599,0.02792591,0.17137476,0.00789572,0.04901246,0.09497088
3.98299150,0.26439146,0.21205946,0.01712968,0.00448179,0.02526044,0.17646714,0.00737169,0.04577423,0.08628331
3.98899450,0.25072979,0.19508822,0.01642103,0.00512409,0.02269651,0.18404607,0.00689992,0.04282235,0.07797675
3.99499750,0.23946670,0.17966109,0.01589347,0.00587139,0.02026153,0.19436906,0.00649008,0.04020549,0.07014633
4.00100050,0.23090519,0.16601664,0.01557141,0.00673148,0.01797822,0.20765938,0.00615054,0.03796284,0.06287103
4.00700350,0.22530243,0.15435801,0.01547709,0.00771121,0.01586473,0.22410003,0.00588831,0.03612375,0.05621376
4.01300650,0.22286939,0.14485377,0.01563065,0.00881626,0.01393494,0.24382828,0.00570902,0.03470773,0.05022209
4.01900950,0.22377196,0.13763972,0.01605018,0.01005092,0.01219889,0.26693109,0.00561694,0.03372469,0.04492945
4.02501251,0.22813309,0.13282152,0.01675189,0.01141792,0.01066335,0.29344142,0.00561497,0.03317549,0.04035666
4.03101551,0.23603599,0.13047783,0.01775028,0.01291826,0.00933248,0.32333583,0.00570474,0.03305271,0.03651377
4.03701851,0.24752801,0.13066376,0.01905837,0.01455119,0.00820852,0.35653335,0.00588662,0.03334156,0.03340204
4.04302151,0.26262507,0.13341447,0.02068788,0.01631410,0.00729256,0.39289598,0.00615987,0.03402100,0.03101597
4.04902451,0.28131640,0.13874862,0.02264944,0.01820264,0.00658520,0.43223076,0.00652266,0.03506502,0.02934520
4.05502751,0.30356931,0.14667161,0.02495271,0.02021081,0.00608723,0.47429368,0.00697222,0.03644392,0.02837635
4.06103052,0.32933387,0.15717841,0.02760650,0.02233117,0.00580022,0.51879515,0.00750490,0.03812571,0.02809456
4.06703352,0.35854720,0.17025591,0.03061872,0.02455509,0.00572702,0.56540716,0.00811625,0.04007757,0.02848479
4.07303652,0.39113720,0.18588474,0.03399635,0.02687311,0.00587214,0.61377181,0.00880119,0.04226712,0.02953277
4.07903952,0.42702547,0.20404043,0.03774520,0.02927527,0.00624199,0.66351096,0.00955403,0.04466382,0.03122560
4.08504252,0.46612934,0.22469399,0.04186964,0.03175157,0.00684500,0.71423662,0.01036859,0.04724013,0.03355199
4.09104552,0.50836275,0.24781184,0.04637212,0.03429229,0.00769162,0.76556162,0.01123832,0.04997257,0.03650218
4.09704852,0.55363585,0.27335508,0.05125266,0.03688842,0.00879409,0.81711005,0.01215634,0.05284253,0.04006747
4.10305153,0.60185345,0.30127828,0.05650819,0.03953198,0.01016618,0.86852705,0.01311554,0.05583690,0.04423945
4.10905453,0.65291204,0.33152760,0.06213178,0.04221623,0.01182265,0.91948732,0.01410868,0.05894844,0.04900908
4.11505753,0.70669569,0.36403852,0.06811192,0.04493587,0.01377872,0.96970201,0.01512838,0.06217579,0.05436540
4.12106053,0.76307094,0.39873322,0.07443165,0.04768701,0.01604935,1.01892355,0.01616726,0.06552319,0.06029425
4.12706353,0.82188083,0.43551765,0.08106780,0.05046712,0.01864841,1.06694821,0.01721791,0.06900000,0.06677686
4.13306653,0.88293859,0.47427852,0.08799031,0.05327476,0.02158782,1.11361634,0.01827295,0.07261977,0.07378846
4.13906953,0.94602121,0.51488031,0.09516170,0.05610923,0.02487667,1.15881014,0.01932503,0.07639915,0.08129704
4.14507254,1.01086360,0.55716250,0.10253665,0.05897007,0.02852024,1.20244932,0.02036687,0.08035657,0.08926221
4.15107554,1.07715352,0.60093728,0.11006198,0.06185653,0.03251919,1.24448495,0.02139123,0.08451076,0.09763443
4.15707854,1.14452809,0.64598775,0.11767681,0.06476685,0.03686868,1.28489183,0.02239093,0.08887916,0.10635443
4.16308154,1.21257216,0.69206702,0.12531313,0.06769767,0.04155772,1.32366010,0.02335887,0.09347635,0.11535321
4.16908454,1.28081897,0.73889824,0.13289673,0.07064335,0.04656863,1.36078654,0.02428800,0.09831256,0.12455224
4.17508754,1.34875335,0.78617567,0.14034844,0.07359535,0.05187666,1.39626627,0.02517142,0.10339232,0.13386439
4.18109055,1.41581771,0.83356707,0.14758580,0.07654180,0.05744992,1.43008534,0.02600234,0.10871334,0.14319508
4.18709355,1.48142071,0.88071718,0.15452498,0.07946708,0.06324947,1.46221484,0.02677422,0.11426572,0.15244406
4.19309655,1.54494842,0.92725260,0.16108295,0.08235168,0.06922977,1.49260673,0.02748078,0.12003146,0.16150747
4.19909955,1.60577775,0.97278761,0.16717986,0.08517222,0.07533928,1.52119184,0.02811616,0.12598441,0.17028032
4.20510255,1.66329153,1.01693111,0.17274143,0.08790167,0.08152146,1.54788008,0.02867500,0.13209056,0.17865914
4.21110555,1.71689462,1.05929427,0.17770130,0.09050981,0.08771589,1.57256270,0.02915259,0.13830875,0.18654482
4.21710855,1.76603039,1.09949866,0.18200328,0.09296388,0.09385962,1.59511650,0.02954498,0.14459170,0.19384546
4.22311156,1.81019673,1.13718459,0.18560321,0.09522945,0.09988873,1.61540964,0.02984913,0.15088736,0.20047902
4.22911456,1.84896079,1.17201928,0.18847055,0.09727138,0.10573989,1.63330851,0.03006301,0.15714045,0.20637582
4.23511756,1.88197174,1.20370447,0.19058943,0.09905495,0.11135199,1.64868526,0.03018572,0.16329420,0.21148061
4.24112056,1.90897089,1.23198330,0.19195912,0.10054707,0.11666772,1.66142526,0.03021758,0.16929206,0.21575417
4.24712356,1.92979857,1.25664590,0.19259404,0.10171740,0.12163499,1.67143417,0.03016011,0.17507939,0.21917432
4.25312656,1.94439753,1.27753372,0.19252302,0.10253955,0.12620825,1.67864389,0.03001609,0.18060508,0.22173632
4.25912956,1.95281263,1.29454217,0.19178808,0.10299212,0.13034944,1.68301722,0.02978948,0.18582281,0.22345255
4.26513257,1.95518683,1.30762162,0.19044263,0.10305959,0.13402876,1.68455069,0.02948536,0.19069216,0.22435159
4.27113557,1.95175379,1.31677669,0.18854931,0.10273303,0.13722504,1.68327565,0.02910978,0.19517930,0.22447664
4.27713857,1.94282744,1.32206386,0.18617735,0.10201063,0.13992583,1.67925734,0.02866959,0.19925736,0.22388336
4.28314157,1.92878912,1.32358763,0.18339985,0.10089792,0.14212710,1.67259226,0.02817225,0.20290639,0.22263731
4.28914457,1.91007296,1.32149533,0.18029092,0.09940775,0.14383269,1.66340397,0.02762563,0.20611306,0.22081103
4.29514757,1.88715035,1.31597106,0.17692291,0.09756012,0.14505351,1.65183768,0.02703775,0.20887004,0.21848096
4.30115058,1.86051419,1.30722881,0.17336383,0.09538160,0.14580646,1.63805399,0.02641654,0.21117505,0.21572431
4.30715358,1.83066373,1.29550547,0.16967511,0.09290469,0.14611327,1.62222238,0.02576967,0.21302994,0.21261605
4.31315658,1.79809079,1.28105371,0.16590978,0.09016690,0.14599931,1.60451473,0.02510430,0.21443956,0.20922624
4.31915958,1.76326778,1.26413535,0.16211118,0.08720979,0.14549235,1.58509942,0.02442696,0.21541069,0.20561773
4.32516258,1.72663816,1.24501538,0.15831219,0.08407779,0.14462140,1.56413630,0.02374336,0.21595107,0.20184428
4.33116558,1.68860943,1.22395685,0.15453508,0.08081707,0.14341577,1.54177297,0.02305837,0.21606862,0.19794943
4.33716858,1.64954891,1.20121683,0.15079191,0.07747438,0.14190424,1.51814226,0.02237596,0.21577088,0.19396588
4.34317159,1.60978213,1.17704351,0.14708540,0.07409591,0.14011447,1.49336131,0.02169920,0.21506466,0.18991550
4.34917459,1.56959356,1.15167432,0.14341026,0.07072623,0.13807270,1.46753194,0.02103033,0.21395600,0.18580996
4.35517759,1.52922937,1.12533511,0.13975492,0.06740734,0.13580353,1.44074224,0.02037083,0.21245043,0.18165189
4.36118059,1.48890170,1.09824009,0.13610335,0.06417785,0.13333009,1.41306916,0.01972154,0.21055332,0.17743642
4.36718359,1.44879375,1.07059240,0.13243713,0.06107230,0.13067420,1.38458167,0.01908284,0.20827056,0.17315311
4.37318659,1.40906528,1.04258487,0.12873739,0.05812062,0.12785672,1.35534421,0.01845474,0.20560922,0.16878795
4.37918959,1.36985779,1.01440095,0.12498670,0.05534771,0.12489795,1.32542008,0.01783708,0.20257827,0.16432553
4.38519260,1.33129900,0.98621523,0.12117072,0.05277326,0.12181800,1.29487431,0.01722963,0.19918930,0.15975106
4.39119560,1.29350610,0.95819361,0.11727944,0.05041159,0.11863713,1.26377586,0.01663223,0.19545704,0.15505218
4.39719860,1.25658768,0.93049278,0.11330822,0.04827166,0.11537593,1.23219891,0.01604489,0.19139977,0.15022054
4.40320160,1.22064413,0.90325899,0.10925832,0.04635721,0.11205546,1.20022306,0.01546784,0.18703945,0.14525293
4.40920460,1.18576651,0.87662609,0.10513701,0.04466696,0.10869713,1.16793264,0.01490158,0.18240165,0.14015211
4.41520760,1.15203435,0.85071306,0.10095740,0.04319490,0.10532254,1.13541507,0.01434686,0.17751523,0.13492707
4.42121061,1.11951245,0.82562107,0.09673788,0.04193067,0.10195311,1.10275855,0.01380469,0.17241172,0.12959306
4.42721361,1.08824735,0.80143039,0.09250126,0.04085998,0.09860965,1.07004950,0.01327626,0.16712464,0.12417112
4.43321661,1.05826391,0.77819762,0.08827380,0.03996513,0.09531187,1.03736981,0.01276290,0.16168861,0.11868734
4.43921961,1.02956255,0.75595329,0.08408408,0.03922552,0.09207790,1.00479460,0.01226602,0.15613837,0.11317197
4.44522261,1.00211768,0.73470052,0.07996185,0.03861825,0.08892382,0.97239058,0.01178700,0.15050794,0.10765829
4.45122561,0.97587775,0.71441472,0.07593702,0.03811877,0.08586337,0.94021536,0.01132719,0.14482969,0.10218153
4.45722861,0.95076724,0.69504482,0.07203869,0.03770154,0.08290770,0.90831797,0.01088784,0.13913373,0.09677776
4.46323162,0.92669070,0.67651592,0.06829441,0.03734075,0.08006542,0.87674065,0.01047006,0.13344734,0.09148289
4.46923462,0.90353895,0.65873366,0.06472972,0.03701099,0.07734276,0.84552185,0.01007487,0.12779474,0.08633190
4.47523762,0.88119703,0.64158992,0.06136785,0.03668797,0.07474394,0.81470041,0.00970318,0.12219707,0.08135819
4.48124062,0.85955373,0.62496981,0.05822971,0.03634925,0.07227179,0.78432049,0.00935588,0.11667254,0.07659318
4.48724362,0.83851205,0.60875956,0.05533411,0.03597480,0.06992837,0.75443709,0.00903388,0.11123689,0.07206614
4.49324662,0.81799996,0.59285484,0.05269809,0.03554765,0.06771584,0.72512159,0.00873821,0.10590396,0.06780415
4.49924962,0.79798069,0.57716902,0.05033743,0.03505434,0.06563729,0.69646685,0.00847013,0.10068632,0.06383227
4.50525263,0.77846185,0.56164087,0.04826720,0.03448531,0.06369750,0.66859151,0.00823113,0.09559605,0.06017377
4.51125563,0.75950258,0.54624110,0.04650221,0.03383512,0.06190368,0.64164285,0.00802311,0.09064538,0.05685039
4.51725863,0.74121808,0.53097735,0.04505753,0.03310258,0.06026597,0.61579791,0.00784833,0.08584735,0.05388260
4.52326163,0.72378095,0.51589713,0.04394869,0.03229067,0.05879775,0.59126268,0.00770948,0.08121618,0.05128978
4.52926463,0.70741905,0.50108843,0.04319177,0.03140635,0.05751567,0.56826890,0.00760962,0.07676759,0.04909024
4.53526763,0.69240956,0.48667790,0.04280325,0.03046020,0.05643937,0.54706870,0.00755215,0.07251881,0.04730113
4.54127064,0.67906950,0.47282646,0.04279952,0.02946587,0.05559086,0.52792696,0.00754066,0.06848837,0.04593810
4.54727364,0.66774267,0.45972260,0.04319623,0.02843952,0.05499367,0.51111179,0.00757881,0.06469568,0.04501482
4.55327664,0.65878382,0.44757355,0.04400726,0.02739903,0.05467163,0.49688328,0.00767011,0.06116036,0.04454226
4.55927964,0.65254042,0.43659474,0.04524364,0.02636329,0.05464751,0.48548127,0.00781773,0.05790146,0.04452790
4.56528264,0.64933317,0.42699815,0.04691219,0.02535129,0.05494146,0.47711241,0.00802424,0.05493649,0.04497474
4.57128564,0.64943587,0.41898003,0.04901411,0.02438138,0.05556937,0.47193740,0.00829134,0.05228048,0.04588028
4.57728864,0.65305605,0.41270874,0.05154363,0.02347042,0.05654125,0.47005891,0.00861966,0.04994494,0.04723559
4.58329165,0.66031705,0.40831332,0.05448668,0.02263312,0.05785975,0.47151091,0.00900851,0.04793699,0.04902437
4.58929465,0.67124286,0.40587344,0.05781983,0.02188141,0.05951883,0.47625009,0.00945568,0.04625853,0.05122221
4.59529765,0.68574652,0.40541132,0.06150943,0.02122395,0.06150278,0.48414980,0.00995734,0.04490573,0.05379612
4.60130065,0.70362275,0.40688602,0.06551115,0.02066581,0.06378554,0.49499713,0.01050792,0.04386861,0.05670434
4.60730365,0.72454569,0.41019061,0.06976997,0.02020826,0.06633046,0.50849334,0.01110011,0.04313098,0.05989649
4.61330665,0.74807181,0.41515237,0.07422058,0.01984879,0.06909063,0.52425791,0.01172497,0.04267065,0.06331413
4.61930965,0.77364829,0.42153599,0.07878836,0.01958123,0.07200953,0.54183622,0.01237204,0.04245996,0.06689177
4.62531266,0.80062673,0.42904995,0.08339077,0.01939606,0.07502227,0.56071064,0.01302959,0.04246652,0.07055820
4.63131566,0.82828163,0.43735554,0.08793927,0.01928083,0.07805728,0.58031489,0.01368495,0.04265429,0.07423832
4.63731866,0.85583310,0.44607841,0.09234165,0.01922073,0.08103832,0.60005096,0.01432485,0.04298483,0.07785522
4.64332166,0.88247289,0.45482198,0.09650460,0.01919916,0.08388682,0.61930811,0.01493591,0.04341873,0.08133252
4.64932466,0.90739260,0.46318214,0.10033667,0.01919851,0.08652450,0.63748321,0.01550503,0.04391713,0.08459695
4.65532766,0.92981286,0.47076264,0.10375114,0.01920079,0.08887604,0.65400145,0.01601992,0.04444331,0.08758092
4.66133067,0.94901225,0.47719042,0.10666902,0.01918840,0.09087166,0.66833668,0.01646957,0.04496420,0.09022511
4.66733367,0.96435451,0.48213009,0.10902182,0.01914477,0.09244971,0.68003040,0.01684467,0.04545181,0.09248079
4.67333667,0.97531298,0.48529705,0.11075399,0.01905498,0.09355891,0.68870857,0.01713804,0.04588449,0.09431199
