energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
3.09454727,1.34417044,0.28982318,0.01101569,0.09126988,0.45170880,0.11513540,0.05344650,0.31841635
3.10055028,1.38500177,0.29895786,0.01047031,0.09472338,0.46560632,0.11951795,0.05576803,0.32925980
3.10655328,1.41926751,0.30657877,0.00997877,0.09763007,0.47731824,0.12328848,0.05783170,0.33837659
3.11255628,1.44608814,0.31251515,0.00953245,0.09993309,0.48653047,0.12636441,0.05959654,0.34556221
3.11855928,1.46472831,0.31662739,0.00912260,0.10158672,0.49297993,0.12867623,0.06102635,0.35064910
3.12456228,1.47462190,0.31881182,0.00874072,0.10255788,0.49646323,0.13016976,0.06209084,0.35351218
3.13056528,1.47539119,0.31900414,0.00837890,0.10282728,0.49684322,0.13080787,0.06276665,0.35407293
3.13656828,1.46685930,0.31718156,0.00803004,0.10238999,0.49405317,0.13057164,0.06303808,0.35230192
3.14257129,1.44905540,0.31336347,0.00768808,0.10125566,0.48809853,0.12946093,0.06289766,0.34821960
3.14857429,1.42221261,0.30761061,0.00734811,0.09944814,0.47905600,0.12749427,0.06234638,0.34189533
3.15457729,1.38675862,0.30002290,0.00700644,0.09700467,0.46707027,0.12470809,0.06139364,0.33344481
3.16058029,1.34329989,0.29073593,0.00666062,0.09397463,0.45234835,0.12115545,0.06005691,0.32302594
3.16658329,1.29259989,0.27991638,0.00630937,0.09041789,0.43515195,0.11690411,0.05836119,0.31083335
3.17258629,1.23555274,0.26775656,0.00595252,0.08640292,0.41578825,0.11203428,0.05633815,0.29709188
3.17858929,1.17315347,0.25446835,0.00559086,0.08200460,0.39459950,0.10663595,0.05402510,0.28204935
3.18459230,1.10646617,0.24027678,0.00522601,0.07730200,0.37195190,0.10080604,0.05146386,0.26596880
3.19059530,1.03659154,0.22541357,0.00486023,0.07237611,0.34822426,0.09464546,0.04869946,0.24912074
3.19659830,0.96463517,0.21011086,0.00449628,0.06730762,0.32379703,0.08825619,0.04577885,0.23177561
3.20260130,0.89167780,0.19459536,0.00413724,0.06217497,0.29904186,0.08173852,0.04274961,0.21419666
3.20860430,0.81874866,0.17908323,0.00378636,0.05705244,0.27431242,0.07518853,0.03965869,0.19663375
3.21460730,0.74680263,0.16377568,0.00344691,0.05200877,0.24993650,0.06869591,0.03655132,0.17931800
3.22061031,0.67670208,0.14885552,0.00312211,0.04710590,0.22620970,0.06234216,0.03347002,0.16245759
3.22661331,0.60920346,0.13448468,0.00281500,0.04239823,0.20339089,0.05619927,0.03045381,0.14623472
3.23261631,0.54494890,0.12080278,0.00252840,0.03793207,0.18169935,0.05032878,0.02753760,0.13080383
3.23861931,0.48446273,0.10792655,0.00226491,0.03374559,0.16131366,0.04478132,0.02475176,0.11629084
3.24462231,0.42815241,0.09595024,0.00202684,0.02986901,0.14237213,0.03959664,0.02212196,0.10279363
3.25062531,0.37631342,0.08494671,0.00181630,0.02632498,0.12497461,0.03480384,0.01966913,0.09038330
3.25662831,0.32913757,0.07496923,0.00163518,0.02312938,0.10918545,0.03042213,0.01740959,0.07910631
3.26263132,0.28672372,0.06605376,0.00148523,0.02029207,0.09503732,0.02646169,0.01535539,0.06898716
3.26863432,0.24909048,0.05822150,0.00136811,0.01781789,0.08253572,0.02292479,0.01351468,0.06003152
3.27463732,0.21618979,0.05148165,0.00128543,0.01570762,0.07166367,0.01980701,0.01189220,0.05222955
3.28064032,0.18792087,0.04583423,0.00123885,0.01395903,0.06238660,0.01709850,0.01048983,0.04555928
3.28664332,0.16414373,0.04127266,0.00123007,0.01256775,0.05465703,0.01478526,0.00930717,0.03998987
3.29264632,0.14469176,0.03778619,0.00126092,0.01152810,0.04841881,0.01285032,0.00834199,0.03548467
3.29864932,0.12938286,0.03536191,0.00133332,0.01083380,0.04361091,0.01127479,0.00759083,0.03200381
3.30465233,0.11802881,0.03398632,0.00144935,0.01047847,0.04017050,0.01003885,0.00704935,0.02950647
3.31065533,0.11044265,0.03364647,0.00161112,0.01045592,0.03803528,0.00912248,0.00671272,0.02795254
3.31665833,0.10644387,0.03433051,0.00182083,0.01076036,0.03714508,0.00850608,0.00657587,0.02730387
3.32266133,0.10586159,0.03602773,0.00208059,0.01138624,0.03744258,0.00817084,0.00663366,0.02752494
3.32866433,0.10853561,0.03872816,0.00239242,0.01232813,0.03887345,0.00809901,0.00688092,0.02858299
3.33466733,0.11431577,0.04242168,0.00275804,0.01358022,0.04138572,0.00827395,0.00731244,0.03044783
3.34067034,0.12305967,0.04709679,0.00317881,0.01513585,0.04492861,0.00868009,0.00792289,0.03309118
3.34667334,0.13462924,0.05273909,0.00365556,0.01698693,0.04945104,0.00930272,0.00870661,0.03648575
3.35267634,0.14888642,0.05932962,0.00418845,0.01912318,0.05489971,0.01012776,0.00965741,0.04060415
3.35867934,0.16568843,0.06684312,0.00477682,0.02153156,0.06121719,0.01114142,0.01076834,0.04541761
3.36468234,0.18488299,0.07524641,0.00541911,0.02419558,0.06833996,0.01232988,0.01203146,0.05089482
3.37068534,0.20630384,0.08449695,0.00611272,0.02709477,0.07619667,0.01367897,0.01343758,0.05700075
3.37668834,0.22976697,0.09454169,0.00685394,0.03020428,0.08470676,0.01517386,0.01497610,0.06369569
3.38269135,0.25506782,0.10531634,0.00763796,0.03349467,0.09377943,0.01679884,0.01663489,0.07093454
3.38869435,0.28197970,0.11674508,0.00845882,0.03693183,0.10331329,0.01853715,0.01840020,0.07866638
3.39469735,0.31025351,0.12874084,0.00930950,0.04047718,0.11319651,0.02037093,0.02025673,0.08683434
3.40070035,0.33961899,0.14120604,0.01018199,0.04408811,0.12330770,0.02228124,0.02218767,0.09537584
3.40670335,0.36978718,0.15403389,0.01106746,0.04771861,0.13351740,0.02424816,0.02417494,0.10422317
3.41270635,0.40045433,0.16711007,0.01195643,0.05132015,0.14369013,0.02625104,0.02619943,0.11330426
3.41870935,0.43130670,0.18031484,0.01283896,0.05484270,0.15368705,0.02826873,0.02824132,0.12254378
3.42471236,0.46202621,0.19352535,0.01370492,0.05823593,0.16336894,0.03027995,0.03028042,0.13186433
3.43071536,0.49229649,0.20661809,0.01454424,0.06145048,0.17259946,0.03226364,0.03229659,0.14118770
3.43671836,0.52180904,0.21947130,0.01534712,0.06443927,0.18124854,0.03419933,0.03427011,0.15043612
3.44272136,0.55026908,0.23196721,0.01610434,0.06715877,0.18919567,0.03606753,0.03618203,0.15953344
3.44872436,0.57740074,0.24399408,0.01680742,0.06957020,0.19633294,0.03785002,0.03801451,0.16840607
3.45472736,0.60295142,0.25544774,0.01744883,0.07164052,0.20256771,0.03953011,0.03975106,0.17698372
3.46073037,0.62669493,0.26623273,0.01802214,0.07334331,0.20782478,0.04109290,0.04137675,0.18519989
3.46673337,0.64843346,0.27626297,0.01852211,0.07465933,0.21204782,0.04252531,0.04287831,0.19299204
3.47273637,0.66799817,0.28546189,0.01894474,0.07557687,0.21520021,0.04381618,0.04424416,0.20030155
3.47873937,0.68524870,0.29376218,0.01928729,0.07609177,0.21726511,0.04495619,0.04546435,0.20707343
3.48474237,0.70007149,0.30110514,0.01954818,0.07620721,0.21824483,0.04593777,0.04653051,0.21325589
3.49074537,0.71237750,0.30743984,0.01972697,0.07593326,0.21815956,0.04675494,0.04743564,0.21879991
3.49674837,0.72209929,0.31272214,0.01982419,0.07528617,0.21704556,0.04740313,0.04817399,0.22365877
3.50275138,0.72918805,0.31691376,0.01984123,0.07428749,0.21495291,0.04787895,0.04874085,0.22778774
3.50875438,0.73361080,0.31998152,0.01978019,0.07296314,0.21194300,0.04818005,0.04913243,0.23114397
3.51475738,0.73534813,0.32189688,0.01964374,0.07134232,0.20808587,0.04830498,0.04934575,0.23368674
3.52076038,0.73439259,0.32263583,0.01943496,0.06945648,0.20345760,0.04825305,0.04937857,0.23537789
3.52676338,0.73074812,0.32217927,0.01915727,0.06733831,0.19813780,0.04802430,0.04922941,0.23618276
3.53276638,0.72443032,0.32051371,0.01881429,0.06502081,0.19220741,0.04761959,0.04889762,0.23607129
3.53876938,0.71546777,0.31763247,0.01840984,0.06253649,0.18574680,0.04704060,0.04838349,0.23501945
3.54477239,0.70390405,0.31353711,0.01794785,0.05991674,0.17883431,0.04629004,0.04768848,0.23301090
3.55077539,0.68980041,0.30823907,0.01743239,0.05719132,0.17154514,0.04537177,0.04681543,0.23003861
3.55677839,0.67323867,0.30176135,0.01686768,0.05438803,0.16395073,0.04429107,0.04576874,0.22610649
3.56278139,0.65432408,0.29414004,0.01625812,0.05153252,0.15611838,0.04305474,0.04455464,0.22123079
3.56878439,0.63318775,0.28542564,0.01560829,0.04864824,0.14811128,0.04167134,0.04318135,0.21544126
3.57478739,0.60998842,0.27568380,0.01492305,0.04575648,0.13998866,0.04015125,0.04165920,0.20878179
3.58079040,0.58491313,0.26499570,0.01420750,0.04287649,0.13180613,0.03850675,0.04000068,0.20131059
3.58679340,0.55817679,0.25345763,0.01346704,0.04002564,0.12361606,0.03675200,0.03822040,0.19309981
3.59279640,0.53002028,0.24118001,0.01270730,0.03721960,0.11546794,0.03490284,0.03633494,0.18423457
3.59879940,0.50070739,0.22828563,0.01193417,0.03447254,0.10740867,0.03297668,0.03436261,0.17481139
3.60480240,0.47052033,0.21490742,0.01115372,0.03179726,0.09948269,0.03099215,0.03232312,0.16493617
3.61080540,0.43975425,0.20118555,0.01037208,0.02920530,0.09173208,0.02896873,0.03023721,0.15472169
3.61680840,0.40871095,0.18726425,0.00959539,0.02670704,0.08419634,0.02692636,0.02812611,0.14428485
3.62281141,0.37769196,0.17328832,0.00882968,0.02431170,0.07691228,0.02488497,0.02601114,0.13374372
3.62881441,0.34699164,0.15939968,0.00808075,0.02202737,0.06991357,0.02286400,0.02391310,0.12321454
3.63481741,0.31689026,0.14573388,0.00735403,0.01986093,0.06323043,0.02088197,0.02185188,0.11280890
3.64082041,0.28764777,0.13241702,0.00665451,0.01781805,0.05688921,0.01895608,0.01984589,0.10263101
3.64682341,0.25949829,0.11956300,0.00598665,0.01590310,0.05091202,0.01710179,0.01791175,0.09277551
3.65282641,0.23264574,0.10727128,0.00535426,0.01411912,0.04531651,0.01533257,0.01606393,0.08332558
3.65882941,0.20726069,0.09562531,0.00476049,0.01246782,0.04011568,0.01365968,0.01431452,0.07435161
3.66483242,0.18347854,0.08469152,0.00420782,0.01094954,0.03531792,0.01209204,0.01267306,0.06591040
3.67083542,0.16139912,0.07451903,0.00369803,0.00956337,0.03092720,0.01063621,0.01114654,0.05804487
3.67683842,0.14108761,0.06513990,0.00323228,0.00830719,0.02694342,0.00929643,0.00973938,0.05078433
3.68284142,0.12257666,0.05657004,0.00281117,0.00717782,0.02336300,0.00807477,0.00845363,0.04414514
3.68884442,0.10586965,0.04881053,0.00243481,0.00617122,0.02017963,0.00697133,0.00728907,0.03813190
3.69484742,0.09094478,0.04184937,0.00210296,0.00528267,0.01738514,0.00598449,0.00624354,0.03273879
3.70085043,0.07775990,0.03566353,0.00181518,0.00450704,0.01497058,0.00511124,0.00531319,0.02795131
3.70685343,0.06625774,0.03022115,0.00157097,0.00383906,0.01292737,0.00434751,0.00449282,0.02374809
3.71285643,0.05637150,0.02548385,0.00136991,0.00327359,0.01124857,0.00368849,0.00377617,0.02010279
3.71885943,0.04803041,0.02140906,0.00121190,0.00280594,0.00993019,0.00312902,0.00315630,0.01698602
3.72486243,0.04116520,0.01795223,0.00109728,0.00243220,0.00897257,0.00266393,0.00262588,0.01436714
3.73086543,0.03571340,0.01506890,0.00102702,0.00214949,0.00838171,0.00228834,0.00217748,0.01221602
3.73686843,0.03162412,0.01271662,0.00100291,0.00195629,0.00817063,0.00199797,0.00180384,0.01050458
3.74287144,0.02886241,0.01085654,0.00102773,0.00185272,0.00836059,0.00178944,0.00149811,0.00920813
3.74887444,0.02741302,0.00945489,0.00110534,0.00184081,0.00898233,0.00166043,0.00125404,0.00830650
3.75487744,0.02728350,0.00848407,0.00124088,0.00192471,0.01007699,0.00160993,0.00106615,0.00778497
3.76088044,0.02850653,0.00792350,0.00144086,0.00211091,0.01169701,0.00163834,0.00092984,0.00763487
3.76688344,0.03114147,0.00776030,0.00171318,0.00240840,0.01390663,0.00174757,0.00084150,0.00785398
3.77288644,0.03527505,0.00798954,0.00206723,0.00282877,0.01678218,0.00194109,0.00079857,0.00844669
3.77888944,0.04102101,0.00861437,0.00251382,0.00338626,0.02041188,0.00222390,0.00079959,0.00942384
3.78489245,0.04851885,0.00964579,0.00306514,0.00409772,0.02489527,0.00260249,0.00084416,0.01080235
3.79089545,0.05793136,0.01110226,0.00373460,0.00498254,0.03034206,0.00308467,0.00093297,0.01260457
3.79689845,0.06944106,0.01300895,0.00453661,0.00606236,0.03687038,0.00367940,0.00106772,0.01485738
3.80290145,0.08324541,0.01539678,0.00548633,0.00736079,0.04460445,0.00439658,0.00125107,0.01759104
3.80890445,0.09955089,0.01830123,0.00659925,0.00890297,0.05367152,0.00524667,0.00148654,0.02083787
3.81490745,0.11856579,0.02176086,0.00789074,0.01071497,0.06419811,0.00624037,0.00177834,0.02463063
3.82091046,0.14049206,0.02581560,0.00937555,0.01282309,0.07630569,0.00738822,0.00213130,0.02900081
3.82691346,0.16551613,0.03050485,0.01106718,0.01525306,0.09010568,0.00870008,0.00255063,0.03397682
3.83291646,0.19379916,0.03586534,0.01297723,0.01802910,0.10569404,0.01018473,0.00304171,0.03958202
3.83891946,0.22546678,0.04192894,0.01511470,0.02117289,0.12314548,0.01184930,0.00360992,0.04583288
3.84492246,0.26059893,0.04872035,0.01748530,0.02470249,0.14250762,0.01369883,0.00426031,0.05273718
3.85092546,0.29922008,0.05625478,0.02009076,0.02863127,0.16379526,0.01573577,0.00499742,0.06029239
3.85692846,0.34129043,0.06453580,0.02292822,0.03296684,0.18698502,0.01795962,0.00582495,0.06848436
3.86293147,0.38669851,0.07355326,0.02598969,0.03771006,0.21201078,0.02036656,0.00674552,0.07728640
3.86893447,0.43525582,0.08328172,0.02926166,0.04285423,0.23876007,0.02294926,0.00776042,0.08665879
3.87493747,0.48669396,0.09367905,0.03272485,0.04838442,0.26707189,0.02569680,0.00886939,0.09654885
3.88094047,0.54066470,0.10468578,0.03635425,0.05427718,0.29673612,0.02859467,0.01007042,0.10689165
3.88694347,0.59674328,0.11622492,0.04011929,0.06050045,0.32749480,0.03162504,0.01135966,0.11761125
3.89294647,0.65443523,0.12820256,0.04398434,0.06701387,0.35904551,0.03476713,0.01273135,0.12862269
3.89894947,0.71318674,0.14050914,0.04790942,0.07376956,0.39104682,0.03799773,0.01417782,0.13983442
3.90495248,0.77239835,0.15302153,0.05185123,0.08071317,0.42312590,0.04129187,0.01568962,0.15115136
3.91095548,0.83144178,0.16560585,0.05576433,0.08778543,0.45488812,0.04462368,0.01725572,0.16247827
3.91695848,0.88967924,0.17812093,0.05960264,0.09492402,0.48592841,0.04796727,0.01886377,0.17372337
3.92296148,0.94648454,0.19042242,0.06332101,0.10206573,0.51584398,0.05129766,0.02050047,0.18480203
3.92896448,1.00126514,0.20236724,0.06687688,0.10914881,0.54424797,0.05459177,0.02215201,0.19564035
3.93496748,1.05348413,0.21381842,0.07023203,0.11611555,0.57078353,0.05782927,0.02380451,0.20617832
3.94097049,1.10268104,0.22464990,0.07335422,0.12291469,0.59513754,0.06099343,0.02544456,0.21637254
3.94697349,1.14849041,0.23475124,0.07621869,0.12950378,0.61705358,0.06407173,0.02705968,0.22619809
3.95297649,1.19065712,0.24403199,0.07880942,0.13585126,0.63634314,0.06705629,0.02863884,0.23564967
3.95897949,1.22904747,0.25242535,0.08112014,0.14193810,0.65289486,0.06994410,0.03017280,0.24474157
3.96498249,1.26365530,0.25989119,0.08315486,0.14775890,0.66668086,0.07273692,0.03165447,0.25350676
3.97098549,1.29460262,0.26641799,0.08492805,0.15332238,0.67776001,0.07544096,0.03307910,0.26199476
3.97698849,1.32213446,0.27202373,0.08646432,0.15865112,0.68627761,0.07806628,0.03444435,0.27026869
3.98299150,1.34660801,0.27675559,0.08779763,0.16378058,0.69246152,0.08062592,0.03575021,0.27840124
3.98899450,1.36847632,0.28068844,0.08896999,0.16875734,0.69661458,0.08313486,0.03699877,0.28647013
3.99499750,1.38826713,0.28392212,0.09002979,0.17363669,0.69910364,0.08560877,0.03819384,0.29455297
4.00100050,1.40655786,0.28657767,0.09102971,0.17847955,0.70034551,0.08806272,0.03934049,0.30272191
4.00700350,1.42394767,0.28879250,0.09202432,0.18334887,0.70079043,0.09050984,0.04044440,0.31103842
4.01300650,1.44102802,0.29071483,0.09306754,0.18830578,0.70090353,0.09296003,0.04151119,0.31954827
4.01900950,1.45835284,0.29249754,0.09421000,0.19340551,0.70114541,0.09541876,0.04254578,0.32827721
4.02501251,1.47641003,0.29429167,0.09549642,0.19869337,0.70195222,0.09788613,0.04355163,0.33722747
4.03101551,1.49559528,0.29623989,0.09696319,0.20420106,0.70371658,0.10035609,0.04453013,0.34637521
4.03701851,1.51618965,0.29847015,0.09863622,0.20994333,0.70676977,0.10281603,0.04548012,0.35566924
4.04302151,1.53834192,0.30108977,0.10052920,0.21591542,0.71136631,0.10524664,0.04639742,0.36503086
4.04902451,1.56205639,0.30418032,0.10264235,0.22209116,0.71767147,0.10762210,0.04727471,0.37435513
4.05502751,1.58718694,0.30779332,0.10496174,0.22842219,0.72575231,0.10991063,0.04810143,0.38351316
4.06103052,1.61343741,0.31194717,0.10745920,0.23483801,0.73557269,0.11207531,0.04886404,0.39235564
4.06703352,1.64036838,0.31662524,0.11009286,0.24124718,0.74699258,0.11407519,0.04954633,0.40071725
4.07303652,1.66741010,0.32177538,0.11280830,0.24753953,0.75977150,0.11586659,0.05013007,0.40842185
4.07903952,1.69388096,0.32731082,0.11554030,0.25358925,0.77357630,0.11740457,0.05059571,0.41528816
4.08504252,1.71901074,0.33311243,0.11821501,0.25925884,0.78799265,0.11864452,0.05092324,0.42113573
4.09104552,1.74196772,0.33903240,0.12075261,0.26440376,0.80254000,0.11954370,0.05109315,0.42579094
4.09704852,1.76188853,0.34489909,0.12307019,0.26887739,0.81668933,0.12006279,0.05108743,0.42909276
4.10305153,1.77790945,0.35052301,0.12508482,0.27253643,0.82988286,0.12016735,0.05089051,0.43089818
4.10905453,1.78919819,0.35570365,0.12671666,0.27524611,0.84155509,0.11982902,0.05049014,0.43108690
4.11505753,1.79498458,0.36023702,0.12789194,0.27688529,0.85115419,0.11902664,0.04987824,0.42956539
4.12106053,1.79458939,0.36392352,0.12854570,0.27735109,0.85816291,0.11774703,0.04905146,0.42626997
4.12706353,1.78744991,0.36657597,0.12862423,0.27656288,0.86211818,0.11598552,0.04801167,0.42116895
4.13306653,1.77314159,0.36802741,0.12808697,0.27446541,0.86262870,0.11374629,0.04676624,0.41426387
4.13906953,1.75139498,0.36813846,0.12690804,0.27103113,0.85938973,0.11104225,0.04532805,0.40558961
4.14507254,1.72210732,0.36680393,0.12507703,0.26626136,0.85219475,0.10789488,0.04371537,0.39521359
4.15107554,1.68534865,0.36395837,0.12259934,0.26018654,0.84094336,0.10433362,0.04195153,0.38323416
4.15707854,1.64136220,0.35958047,0.11949586,0.25286544,0.82564551,0.10039513,0.04006438,0.36977800
4.16308154,1.59055929,0.35369602,0.11580214,0.24438331,0.80642163,0.09612242,0.03808573,0.35499702
4.16908454,1.53350898,0.34637940,0.11156708,0.23484935,0.78349924,0.09156369,0.03605057,0.33906453
4.17508754,1.47092314,0.33775348,0.10685115,0.22439329,0.75720579,0.08677118,0.03399627,0.32217106
4.18109055,1.40363747,0.32798797,0.10172433,0.21316157,0.72795865,0.08179989,0.03196181,0.30451989
4.18709355,1.33258944,0.31729626,0.09626383,0.20131303,0.69625228,0.07670636,0.02998693,0.28632241
4.19309655,1.25879392,0.30593088,0.09055166,0.18901451,0.66264355,0.07154732,0.02811131,0.26779354
4.19909955,1.18331757,0.29417764,0.08467220,0.17643633,0.62773556,0.06637860,0.02637388,0.24914726
4.20510255,1.10725281,0.28234886,0.07870983,0.16374811,0.59216083,0.06125394,0.02481213,0.23059241
4.21110555,1.03169235,0.27077559,0.07274677,0.15111474,0.55656426,0.05622405,0.02346149,0.21232897
4.21710855,0.95770509,0.25979933,0.06686110,0.13869291,0.52158661,0.05133579,0.02235479,0.19454471
4.22311156,0.88631402,0.24976332,0.06112509,0.12662818,0.48784901,0.04663147,0.02152181,0.17741248
4.22911456,0.81847671,0.24100362,0.05560391,0.11505261,0.45593869,0.04214836,0.02098885,0.16108805
4.23511756,0.75506877,0.23384030,0.05035456,0.10408305,0.42639662,0.03791840,0.02077836,0.14570861
4.24112056,0.69687049,0.22856884,0.04542529,0.09382012,0.39970692,0.03396804,0.02090862,0.13139186
4.24712356,0.64455672,0.22545193,0.04085527,0.08434771,0.37628843,0.03031822,0.02139341,0.11823565
4.25312656,0.59868989,0.22471187,0.03667461,0.07573305,0.35648826,0.02698460,0.02224175,0.10631816
4.25912956,0.55971600,0.22652375,0.03290458,0.06802729,0.34057749,0.02397777,0.02345765,0.09569852
4.26513257,0.52796316,0.23100937,0.02955814,0.06126634,0.32874870,0.02130367,0.02503982,0.08641776
4.27113557,0.50364249,0.23823238,0.02664060,0.05547212,0.32111533,0.01896403,0.02698151,0.07849999
4.27713857,0.48685074,0.24819436,0.02415038,0.05065380,0.31771258,0.01695685,0.02927037,0.07195373
4.28314157,0.47757447,0.26083236,0.02207990,0.04680929,0.31849978,0.01527691,0.03188832,0.06677331
4.28914457,0.47569526,0.27601771,0.02041643,0.04392652,0.32336393,0.01391625,0.03481159,0.06294014
4.29514757,0.48099567,0.29355647,0.01914300,0.04198481,0.33212433,0.01286462,0.03801083,0.06042396
4.30115058,0.49316576,0.31319148,0.01823920,0.04095591,0.34453803,0.01210991,0.04145136,0.05918380
4.30715358,0.51180999,0.33460607,0.01768194,0.04080500,0.36030613,0.01163844,0.04509355,0.05916884
4.31315658,0.53645437,0.35742961,0.01744617,0.04149146,0.37908068,0.01143528,0.04889341,0.06031899
4.31915958,0.56655401,0.38124472,0.01750540,0.04296937,0.40047210,0.01148443,0.05280325,0.06256529
4.32516258,0.60150093,0.40559620,0.01783224,0.04518795,0.42405721,0.01176893,0.05677263,0.06583017
4.33116558,0.64063244,0.43000145,0.01839881,0.04809186,0.44938747,0.01227100,0.06074931,0.07002763
4.33716858,0.68324008,0.45396218,0.01917706,0.05162139,0.47599770,0.01297202,0.06468045,0.07506336
4.34317159,0.72857937,0.47697719,0.02013907,0.05571267,0.50341496,0.01385261,0.06851382,0.08083497
4.34917459,0.77588039,0.49855569,0.02125728,0.06029794,0.53116750,0.01489258,0.07219911,0.08723234
4.35517759,0.82435921,0.51823093,0.02250470,0.06530589,0.55879383,0.01607103,0.07568924,0.09413825
4.36118059,0.87323032,0.53557346,0.02385512,0.07066222,0.58585148,0.01736638,0.07894162,0.10142921
4.36718359,0.92171981,0.55020373,0.02528334,0.07629035,0.61192560,0.01875647,0.08191934,0.10897674
4.37318659,0.96907910,0.56180335,0.02676535,0.08211231,0.63663692,0.02021878,0.08459223,0.11664894
4.37918959,1.01459902,0.57012464,0.02827860,0.08804993,0.65964902,0.02173060,0.08693773,0.12431244
4.38519260,1.05762385,0.57499800,0.02980223,0.09402614,0.68067476,0.02326937,0.08894156,0.13183470
4.39119560,1.09756474,0.57633686,0.03131732,0.09996643,0.69948146,0.02481300,0.09059810,0.13908656
4.39719860,1.13391218,0.57413980,0.03280717,0.10580045,0.71589483,0.02634029,0.09191055,0.14594494
4.40320160,1.16624679,0.56848982,0.03425748,0.11146357,0.72980134,0.02783129,0.09289076,0.15229564
4.40920460,1.19424808,0.55955088,0.03565656,0.11689833,0.74114895,0.02926778,0.09355880,0.15803608
4.41520760,1.21770051,0.54756152,0.03699545,0.12205584,0.74994612,0.03063360,0.09394222,0.16307781
4.42121061,1.23649658,0.53282620,0.03826797,0.12689681,0.75625895,0.03191505,0.09407507,0.16734871
4.42721361,1.25063648,0.51570446,0.03947066,0.13139230,0.76020659,0.03310109,0.09399669,0.17079473
4.43321661,1.26022427,0.49659849,0.04060264,0.13552403,0.76195498,0.03418360,0.09375033,0.17338105
4.43921961,1.26546054,0.47593962,0.04166532,0.13928431,0.76170903,0.03515736,0.09338156,0.17509262
4.44522261,1.26663171,0.45417431,0.04266203,0.14267537,0.75970355,0.03602008,0.09293669,0.17593399
4.45122561,1.26409631,0.43175024,0.04359751,0.14570843,0.75619330,0.03677212,0.09246116,0.17592845
4.45722861,1.25826897,0.40910310,0.04447739,0.14840215,0.75144242,0.03741631,0.09199789,0.17511646
4.46323162,1.24960255,0.38664452,0.04530752,0.15078091,0.74571383,0.03795746,0.09158591,0.17355358
4.46923462,1.23856950,0.36475175,0.04609337,0.15287275,0.73925898,0.03840193,0.09125902,0.17130773
4.47523762,1.22564331,0.34375924,0.04683933,0.15470725,0.73230850,0.03875708,0.09104479,0.16845627
4.48124062,1.21128091,0.32395265,0.04754820,0.15631339,0.72506420,0.03903072,0.09096388,0.16508273
4.48724362,1.19590710,0.30556516,0.04822066,0.15771761,0.71769284,0.03923060,0.09102963,0.16127358
4.49324662,1.17990179,0.28877629,0.04885492,0.15894214,0.71032209,0.03936391,0.09124809,0.15711504
4.49924962,1.16359072,0.27371303,0.04944655,0.16000372,0.70303886,0.03943686,0.09161840,0.15269025
4.50525263,1.14724026,0.26045312,0.04998844,0.16091289,0.69589014,0.03945445,0.09213360,0.14807679
4.51125563,1.13105647,0.24903013,0.05047100,0.16167381,0.68888646,0.03942025,0.09278170,0.14334475
4.51725863,1.11518848,0.23944009,0.05088255,0.16228465,0.68200764,0.03933647,0.09354716,0.13855539
4.52326163,1.09973586,0.23164898,0.05120985,0.16273864,0.67521067,0.03920399,0.09441250,0.13376045
4.52926463,1.08475952,0.22560094,0.05143881,0.16302553,0.66843918,0.03902273,0.09536012,0.12900204
4.53526763,1.07029530,0.22122643,0.05155533,0.16313356,0.66163408,0.03879195,0.09637414,0.12431317
4.54127064,1.05636929,0.21845006,0.05154618,0.16305166,0.65474449,0.03851079,0.09744217,0.11971874
4.54727364,1.04301378,0.21719756,0.05139992,0.16277181,0.64773859,0.03817873,0.09855693,0.11523693
4.55327664,1.03028270,0.21740160,0.05110773,0.16229134,0.64061336,0.03779615,0.09971754,0.11088092
4.55927964,1.01826531,0.21900609,0.05066422,0.16161501,0.63340272,0.03736486,0.10093047,0.10666062
4.56528264,1.00709716,0.22196880,0.05006800,0.16075670,0.62618349,0.03688848,0.10220999,0.10258453
4.57128564,0.99696725,0.22626216,0.04932220,0.15974064,0.61907851,0.03637279,0.10357813,0.09866131
4.57728864,0.98812094,0.23187227,0.04843457,0.15860187,0.61225679,0.03582596,0.10506406,0.09490124
4.58329165,0.98085790,0.23879619,0.04741757,0.15738615,0.60593039,0.03525849,0.10670296,0.09131720
4.58929465,0.97552518,0.24703772,0.04628802,0.15614900,0.60034810,0.03468318,0.10853434,0.08792527
4.59529765,0.97250557,0.25660198,0.04506662,0.15495409,0.59578613,0.03411474,0.11059993,0.08474493
4.60130065,0.97220163,0.26748908,0.04377726,0.15387094,0.59253617,0.03356935,0.11294120,0.08179874
4.60730365,0.97501634,0.27968742,0.04244608,0.15297216,0.59089148,0.03306407,0.11559674,0.07911159
4.61330665,0.98133129,0.29316694,0.04110051,0.15233018,0.59113153,0.03261609,0.11859942,0.07670962
4.61930965,0.99148365,0.30787291,0.03976812,0.15201387,0.59350614,0.03224197,0.12197379,0.07461885
4.62531266,1.00574316,0.32372057,0.03847550,0.15208509,0.59821988,0.03195682,0.12573354,0.07286360
4.63131566,1.02429069,0.34059114,0.03724721,0.15259539,0.60541760,0.03177351,0.12987945,0.07146479
4.63731866,1.04719932,0.35832949,0.03610474,0.15358309,0.61517186,0.03170191,0.13439786,0.07043838
