energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.12306153,3.60483769,0.47717680,0.08827312,1.19117635,2.61308511,0.00954513,0.28276287,0.04630377,0.80820890
-0.11705853,3.54391687,0.46707272,0.08546714,1.16212440,2.57435147,0.00952699,0.27774809,0.04580430,0.79240291
-0.11105553,3.49111902,0.45792105,0.08291289,1.13558279,2.53954737,0.00954470,0.27393573,0.04551798,0.77972957
-0.10505253,3.44785488,0.44992957,0.08065006,1.11210160,2.50946098,0.00960304,0.27149644,0.04548015,0.77064109
-0.09904952,3.41521027,0.44326207,0.07870957,1.09211677,2.48468959,0.00970591,0.27055564,0.04572053,0.76548919
-0.09304652,3.39391625,0.43803384,0.07711304,1.07594044,2.46562245,0.00985616,0.27119026,0.04626231,0.76451596
-0.08704352,3.38433133,0.43430888,0.07587259,1.06375572,2.45243095,0.01005551,0.27342696,0.04712141,0.76784812
-0.08104052,3.38643571,0.43209913,0.07499093,1.05561593,2.44506628,0.01030445,0.27724207,0.04830598,0.77549460
-0.07503752,3.39983761,0.43136534,0.07446171,1.05144817,2.44326461,0.01060220,0.28256300,0.04981608,0.78734749
-0.06903452,3.42379096,0.43201973,0.07427016,1.05106070,2.44655936,0.01094670,0.28927111,0.05164355,0.80318622
-0.06303152,3.45722364,0.43393013,0.07439384,1.05415371,2.45430015,0.01133459,0.29720589,0.05377212,0.82268446
-0.05702851,3.49877486,0.43692539,0.07480363,1.06033283,2.46567743,0.01176128,0.30617023,0.05617772,0.84541978
-0.05102551,3.54684039,0.44080185,0.07546480,1.06912485,2.47975193,0.01222104,0.31593662,0.05882893,0.87088549
-0.04502251,3.59962388,0.44533055,0.07633813,1.07999482,2.49548778,0.01270712,0.32625397,0.06168777,0.89850426
-0.03901951,3.65519254,0.45026502,0.07738110,1.09236412,2.51178811,0.01321188,0.33685501,0.06471047,0.92764325
-0.03301651,3.71153540,0.45534924,0.07854900,1.10562862,2.52753190,0.01372696,0.34746379,0.06784862,0.95763020
-0.02701351,3.76662246,0.46032569,0.07979612,1.11917663,2.54161085,0.01424352,0.35780326,0.07105031,0.98777017
-0.02101051,3.81846292,0.46494318,0.08107676,1.13240603,2.55296514,0.01475245,0.36760262,0.07426150,1.01736236
-0.01500750,3.86516109,0.46896426,0.08234630,1.14474024,2.56061706,0.01524460,0.37660434,0.07742744,1.04571681
-0.00900450,3.90496845,0.47217217,0.08356205,1.15564264,2.56370153,0.01571106,0.38457049,0.08049420,1.07217044
-0.00300150,3.93633073,0.47437701,0.08468410,1.16462941,2.56149281,0.01614340,0.39128844,0.08341019,1.09610212
0.00300150,3.95792894,0.47542120,0.08567611,1.17128039,2.55342676,0.01653394,0.39657576,0.08612773,1.11694657
0.00900450,3.96871356,0.47518398,0.08650585,1.17524800,2.53911828,0.01687599,0.40028405,0.08860452,1.13420654
0.01500750,3.96793126,0.47358497,0.08714585,1.17626418,2.51837350,0.01716410,0.40230193,0.09080499,1.14746329
0.02101051,3.95514368,0.47058673,0.08757382,1.17414531,2.49119686,0.01739423,0.40255688,0.09270157,1.15638502
0.02701351,3.93023809,0.46619619,0.08777301,1.16879510,2.45779287,0.01756394,0.40101606,0.09427568,1.16073312
0.03301651,3.89342980,0.46046499,0.08773248,1.16020558,2.41856269,0.01767250,0.39768617,0.09551849,1.16036607
0.03901951,3.84525637,0.45348873,0.08744727,1.14845608,2.37409581,0.01772096,0.39261219,0.09643143,1.15524110
0.04502251,3.78656387,0.44540499,0.08691847,1.13371050,2.32515715,0.01771219,0.38587535,0.09702630,1.14541337
0.05102551,3.71848550,0.43639030,0.08615314,1.11621263,2.27266965,0.01765080,0.37759010,0.09732514,1.13103300
0.05702851,3.64241304,0.42665601,0.08516414,1.09627987,2.21769302,0.01754307,0.36790052,0.09735961,1.11233968
0.06303152,3.55996167,0.41644306,0.08396983,1.07429522,2.16139880,0.01739676,0.35697596,0.09717018,1.08965543
0.06903452,3.47292886,0.40601586,0.08259359,1.05069780,2.10504242,0.01722092,0.34500625,0.09680481,1.06337538
0.07503752,3.38324819,0.39565530,0.08106330,1.02597184,2.04993239,0.01702559,0.33219659,0.09631748,1.03395692
0.08104052,3.29293897,0.38565107,0.07941057,1.00063455,1.99739751,0.01682151,0.31876217,0.09576637,1.00190758
0.08704352,3.20405273,0.37629340,0.07766992,0.97522278,1.94875247,0.01661973,0.30492270,0.09521184,0.96777175
0.09304652,3.11861773,0.36786457,0.07587787,0.95027894,1.90526252,0.01643128,0.29089704,0.09471434,0.93211684
0.09904952,3.03858295,0.36063021,0.07407183,0.92633633,1.86810806,0.01626676,0.27689802,0.09433214,0.89551892
0.10505253,2.96576270,0.35483079,0.07228906,0.90390430,1.83834987,0.01613597,0.26312751,0.09411918,0.85854851
0.11105553,2.90178365,0.35067353,0.07056551,0.88345351,1.81689599,0.01604754,0.24977201,0.09412294,0.82175666
0.11705853,2.84803558,0.34832491,0.06893471,0.86540187,1.80447118,0.01600861,0.23699863,0.09438254,0.78566177
0.12306153,2.80562766,0.34790415,0.06742663,0.85010143,1.80159004,0.01602452,0.22495187,0.09492702,0.75073756
0.12906453,2.77535163,0.34947785,0.06606674,0.83782676,1.80853482,0.01609861,0.21375090,0.09577396,0.71740238
0.13506753,2.75765357,0.35305602,0.06487509,0.82876531,1.82533896,0.01623202,0.20348770,0.09692854,0.68601031
0.14107054,2.75261528,0.35858976,0.06386560,0.82301008,1.85177736,0.01642363,0.19422594,0.09838290,0.65684415
0.14707354,2.75994670,0.36597056,0.06304556,0.82055507,1.88736416,0.01667002,0.18600066,0.10011602,0.63011064
0.15307654,2.77898990,0.37503159,0.06241530,0.82129376,1.93135864,0.01696555,0.17881876,0.10209410,0.60593798
0.15907954,2.80873523,0.38555077,0.06196817,0.82502088,1.98277976,0.01730252,0.17266025,0.10427131,0.58437576
0.16508254,2.84784958,0.39725577,0.06169073,0.83143755,2.04042921,0.01767138,0.16748028,0.10659103,0.56539723
0.17108554,2.89471635,0.40983067,0.06156322,0.84015983,2.10292287,0.01806102,0.16321178,0.10898755,0.54890394
0.17708854,2.94748616,0.42292436,0.06156024,0.85073047,2.16873002,0.01845917,0.15976874,0.11138805,0.53473254
0.18309155,3.00413692,0.43616019,0.06165166,0.86263366,2.23621921,0.01885280,0.15705001,0.11371490,0.52266351
0.18909455,3.06254134,0.44914671,0.06180378,0.87531215,2.30370948,0.01922853,0.15494338,0.11588816,0.51243147
0.19509755,3.12053961,0.46148920,0.06198054,0.88818651,2.36952518,0.01957317,0.15333005,0.11782825,0.50373682
0.20110055,3.17601466,0.47280143,0.06214490,0.90067549,2.43205244,0.01987416,0.15208905,0.11945854,0.49625817
0.20710355,3.22696711,0.48271744,0.06226023,0.91221700,2.48979510,0.02012008,0.15110175,0.12070802,0.48966515
0.21310655,3.27158692,0.49090271,0.06229170,0.92228879,2.54142777,0.02030106,0.15025604,0.12151364,0.48363115
0.21910955,3.30831891,0.49706449,0.06220758,0.93042790,2.58584388,0.02040921,0.14945035,0.12182252,0.47784548
0.22511256,3.33591936,0.50096078,0.06198048,0.93624829,2.62219651,0.02043898,0.14859699,0.12159372,0.47202452
0.23111556,3.35350121,0.50240766,0.06158833,0.93945570,2.64993005,0.02038745,0.14762503,0.12079971,0.46592144
0.23711856,3.36056589,0.50128468,0.06101520,0.93985914,2.66880138,0.02025450,0.14648247,0.11942730,0.45933416
0.24312156,3.35702041,0.49753817,0.06025188,0.93737858,2.67888914,0.02004298,0.14513758,0.11747809,0.45211128
0.24912456,3.34317878,0.49118224,0.05929614,0.93204831,2.68059084,0.01975871,0.14357945,0.11496849,0.44415577
0.25512756,3.31974771,0.48229760,0.05815279,0.92401600,2.67460744,0.01941044,0.14181777,0.11192914,0.43542637
0.26113057,3.28779714,0.47102810,0.05683340,0.91353730,2.66191624,0.01900965,0.13988167,0.10840395,0.42593670
0.26713357,3.24871689,0.45757536,0.05535582,0.90096631,2.64373278,0.01857036,0.13781795,0.10444867,0.41575222
0.27313657,3.20416118,0.44219150,0.05374342,0.88674219,2.62146369,0.01810876,0.13568853,0.10012917,0.40498514
0.27913957,3.15598349,0.42517054,0.05202416,0.87137268,2.59665206,0.01764283,0.13356736,0.09551933,0.39378774
0.28514257,3.10616443,0.40683862,0.05022954,0.85541490,2.57091790,0.01719185,0.13153690,0.09069883,0.38234427
0.29114557,3.05673580,0.38754353,0.04839337,0.83945457,2.54589602,0.01677591,0.12968432,0.08575078,0.37086188
0.29714857,3.00970372,0.36764399,0.04655058,0.82408417,2.52317396,0.01641534,0.12809754,0.08075936,0.35956105
0.30315158,2.96697419,0.34749904,0.04473591,0.80988120,2.50423235,0.01613011,0.12686130,0.07580747,0.34866583
0.30915458,2.93028379,0.32745789,0.04298281,0.79738714,2.49039028,0.01593928,0.12605344,0.07097455,0.33839438
0.31515758,2.90113822,0.30785067,0.04132223,0.78708807,2.48275754,0.01586038,0.12574147,0.06633468,0.32895014
0.32116058,2.88076081,0.28898021,0.03978170,0.77939762,2.48219555,0.01590889,0.12597961,0.06195478,0.32051390
0.32716358,2.87005274,0.27111523,0.03838451,0.77464274,2.48928836,0.01609769,0.12680641,0.05789330,0.31323721
0.33316658,2.86956609,0.25448502,0.03714904,0.77305291,2.50432448,0.01643659,0.12824294,0.05419910,0.30723707
0.33916958,2.87949035,0.23927561,0.03608831,0.77475299,2.52728997,0.01693196,0.13029178,0.05091080,0.30259225
0.34517259,2.89965235,0.22562763,0.03520976,0.77975993,2.55787272,0.01758638,0.13293669,0.04805635,0.29934122
0.35117559,2.92952923,0.21363560,0.03451519,0.78798330,2.59547742,0.01839842,0.13614294,0.04565310,0.29748164
0.35717859,2.96827339,0.20334878,0.03400094,0.79922961,2.63925026,0.01936253,0.13985845,0.04370799,0.29697137
0.36318159,3.01474809,0.19477322,0.03365817,0.81321004,2.68811216,0.02046902,0.14401542,0.04221821,0.29773096
0.36918459,3.06757194,0.18787496,0.03347339,0.82955136,2.74079894,0.02170417,0.14853267,0.04117197,0.29964726
0.37518759,3.12517039,0.18258417,0.03342905,0.84780942,2.79590680,0.02305043,0.15331828,0.04054952,0.30257816
0.38119060,3.18583190,0.17880000,0.03350433,0.86748481,2.85194119,0.02448681,0.15827262,0.04032433,0.30635805
0.38719360,3.24776685,0.17639587,0.03367590,0.88803990,2.90736713,0.02598928,0.16329167,0.04046434,0.31080389
0.39319660,3.30916659,0.17522513,0.03391879,0.90891682,2.96065917,0.02753135,0.16827026,0.04093325,0.31572151
0.39919960,3.36826087,0.17512673,0.03420733,0.92955555,3.01034917,0.02908472,0.17310538,0.04169188,0.32091204
0.40520260,3.42337124,0.17593081,0.03451593,0.94941153,3.05507017,0.03061999,0.17769930,0.04269943,0.32617813
0.41120560,3.47295901,0.17746402,0.03481998,0.96797221,3.09359501,0.03210739,0.18196232,0.04391466,0.33132971
0.41720860,3.51566599,0.17955445,0.03509656,0.98477183,3.12486837,0.03351760,0.18581519,0.04529696,0.33618926
0.42321161,3.55034702,0.18203599,0.03532514,0.99940410,3.14803150,0.03482252,0.18919106,0.04680733,0.34059633
0.42921461,3.57609333,0.18475212,0.03548811,1.01153221,3.16243890,0.03599600,0.19203688,0.04840907,0.34441116
0.43521761,3.59224657,0.18755897,0.03557121,1.02089600,3.16766687,0.03701455,0.19431420,0.05006842,0.34751745
0.44122061,3.59840322,0.19032773,0.03556381,1.02731610,3.16351392,0.03785795,0.19599946,0.05175493,0.34982410
0.44722361,3.59441011,0.19294629,0.03545906,1.03069497,3.14999365,0.03850975,0.19708369,0.05344166,0.35126615
0.45322661,3.58035167,0.19532020,0.03525388,1.03101497,3.12732075,0.03895765,0.19757170,0.05510526,0.35180470
0.45922961,3.55653014,0.19737302,0.03494884,1.02833380,3.09589129,0.03919377,0.19748083,0.05672584,0.35142615
0.46523262,3.52344018,0.19904600,0.03454789,1.02277745,3.05625853,0.03921477,0.19683938,0.05828677,0.35014071
0.47123562,3.48173945,0.20029735,0.03405804,1.01453144,3.00910563,0.03902181,0.19568476,0.05977436,0.34798045
0.47723862,3.43221704,0.20110108,0.03348889,1.00383062,2.95521693,0.03862040,0.19406148,0.06117749,0.34499696
0.48324162,3.37576129,0.20144551,0.03285217,0.99094826,2.89544906,0.03802017,0.19201914,0.06248730,0.34125877
0.48924462,3.31332889,0.20133169,0.03216124,0.97618503,2.83070346,0.03723444,0.18961048,0.06369678,0.33684879
0.49524762,3.24591650,0.20077161,0.03143054,0.95985833,2.76190144,0.03627979,0.18688963,0.06480058,0.33186178
0.50125063,3.17453625,0.19978659,0.03067516,0.94229261,2.68996280,0.03517553,0.18391053,0.06579475,0.32640204
0.50725363,3.10019583,0.19840563,0.02991036,0.92381101,2.61578858,0.03394316,0.18072575,0.06667672,0.32058130
0.51325663,3.02388364,0.19666399,0.02915123,0.90472856,2.54024843,0.03260575,0.17738560,0.06744530,0.31451702
0.51925963,2.94655910,0.19460195,0.02841234,0.88534727,2.46417250,0.03118741,0.17393757,0.06810085,0.30833088
0.52526263,2.86914767,0.19226378,0.02770755,0.86595292,2.38834756,0.02971268,0.17042615,0.06864555,0.30214760
0.53126563,2.79253993,0.18969696,0.02704985,0.84681359,2.31351673,0.02820608,0.16689288,0.06908366,0.29609394
0.53726863,2.71759360,0.18695150,0.02645127,0.82817955,2.24038198,0.02669160,0.16337666,0.06942198,0.29029779
0.54327164,2.64513750,0.18407949,0.02592285,0.81028433,2.16960844,0.02519231,0.15991420,0.06967013,0.28488733
0.54927464,2.57597598,0.18113465,0.02547469,0.79334646,2.10182929,0.02372999,0.15654054,0.06984088,0.27999004
0.55527764,2.51089255,0.17817197,0.02511594,0.77757144,2.03765039,0.02232485,0.15328957,0.06995045,0.27573149
0.56128064,2.45065169,0.17524730,0.02485486,0.76315360,1.97765347,0.02099531,0.15019442,0.07001849,0.27223396
0.56728364,2.39599771,0.17241680,0.02469889,0.75027740,1.92239723,0.01975779,0.14728777,0.07006811,0.26961466
0.57328664,2.34765021,0.16973639,0.02465458,0.73911793,1.87241576,0.01862663,0.14460184,0.07012556,0.26798365
0.57928964,2.30629566,0.16726095,0.02472763,0.72984028,1.82821395,0.01761396,0.14216829,0.07021976,0.26744147
0.58529265,2.27257543,0.16504341,0.02492275,0.72259795,1.79026007,0.01672965,0.14001777,0.07038163,0.26807654
0.59129565,2.24707054,0.16313377,0.02524356,0.71753002,1.75897572,0.01598133,0.13817934,0.07064324,0.26996246
0.59729865,2.23028416,0.16157797,0.02569246,0.71475757,1.73472382,0.01537436,0.13667969,0.07103675,0.27315528
0.60330165,2.22262288,0.16041681,0.02627036,0.71437936,1.71779556,0.01491186,0.13554225,0.07159324,0.27769106
0.60930465,2.22437807,0.15968486,0.02697654,0.71646733,1.70839713,0.01459475,0.13478631,0.07234155,0.28358373
0.61530765,2.23570901,0.15940955,0.02780845,0.72106221,1.70663754,0.01442186,0.13442611,0.07330701,0.29082349
0.62131066,2.25662890,0.15961044,0.02876146,0.72816978,1.71251855,0.01438997,0.13447016,0.07451029,0.29937603
0.62731366,2.28699554,0.16029878,0.02982882,0.73775813,1.72592767,0.01449394,0.13492067,0.07596637,0.30918242
0.63331666,2.32650742,0.16147745,0.03100153,0.74975636,1.74663528,0.01472687,0.13577335,0.07768366,0.32016015
0.63931966,2.37470644,0.16314127,0.03226837,0.76405501,1.77429639,0.01508021,0.13701746,0.07966342,0.33220502
0.64532266,2.43098753,0.16527769,0.03361603,0.78050841,1.80845752,0.01554398,0.13863619,0.08189937,0.34519404
0.65132566,2.49461538,0.16786803,0.03502928,0.79893900,1.84856879,0.01610700,0.14060744,0.08437774,0.35898930
0.65732866,2.56474789,0.17088900,0.03649132,0.81914371,1.89400086,0.01675707,0.14290487,0.08707749,0.37344259
0.66333167,2.64046560,0.17431464,0.03798420,0.84090197,1.94406649,0.01748131,0.14549921,0.08997095,0.38840060
0.66933467,2.72080589,0.17811857,0.03948926,0.86398528,1.99804548,0.01826639,0.14835981,0.09302472,0.40371057
0.67533767,2.80480054,0.18227639,0.04098779,0.88816769,2.05521229,0.01909883,0.15145628,0.09620083,0.41922596
0.68134067,2.89151478,0.18676820,0.04246154,0.91323689,2.11486478,0.01996534,0.15476009,0.09945808,0.43481204
0.68734367,2.98008604,0.19158111,0.04389345,0.93900520,2.17635287,0.02085308,0.15824616,0.10275353,0.45035096
0.69334667,3.06976029,0.19671156,0.04526822,0.96531983,2.23910558,0.02175001,0.16189423,0.10604409,0.46574613
0.69934967,3.15992413,0.20216740,0.04657289,0.99207196,2.30265502,0.02264510,0.16568995,0.10928805,0.48092554
0.70535268,3.25013071,0.20796951,0.04779739,1.01920394,2.36665603,0.02352866,0.16962556,0.11244653,0.49584400
0.71135568,3.34011812,0.21415296,0.04893491,1.04671423,2.43090032,0.02439248,0.17370023,0.11548481,0.51048390
0.71735868,3.42981878,0.22076751,0.04998220,1.07465955,2.49532421,0.02523004,0.17791986,0.11837337,0.52485470
0.72336168,3.51935928,0.22787736,0.05093973,1.10315415,2.56000926,0.02603662,0.18229646,0.12108874,0.53899082
0.72936468,3.60905009,0.23556023,0.05181164,1.13236592,2.62517557,0.02680938,0.18684703,0.12361395,0.55294828
0.73536768,3.69936546,0.24390552,0.05260560,1.16250941,2.69116777,0.02754731,0.19159203,0.12593867,0.56680008
0.74137069,3.79091394,0.25301175,0.05333245,1.19383598,2.75843405,0.02825124,0.19655351,0.12805900,0.58063051
0.74737369,3.88440078,0.26298320,0.05400571,1.22662137,2.82749907,0.02892366,0.20175288,0.12997699,0.59452877
0.75337669,3.98058377,0.27392583,0.05464097,1.26115107,2.89893177,0.02956858,0.20720869,0.13169972,0.60858212
0.75937969,4.08022419,0.28594264,0.05525515,1.29770424,2.97330944,0.03019129,0.21293413,0.13323833,0.62286896
0.76538269,4.18403546,0.29912858,0.05586572,1.33653678,3.05117965,0.03079810,0.21893484,0.13460663,0.63745214
0.77138569,4.29263162,0.31356521,0.05648980,1.37786430,3.13302185,0.03139603,0.22520673,0.13581984,0.65237297
0.77738869,4.40647824,0.32931527,0.05714336,1.42184582,3.21921035,0.03199253,0.23173428,0.13689308,0.66764609
0.78339170,4.52584831,0.34641753,0.05784037,1.46856896,3.30998060,0.03259510,0.23848917,0.13784009,0.68325567
0.78939470,4.65078534,0.36488203,0.05859211,1.51803749,3.40540054,0.03321105,0.24542953,0.13867194,0.69915299
0.79539770,4.78107572,0.38468606,0.05940646,1.57016174,3.50534844,0.03384714,0.25249976,0.13939607,0.71525577
0.80140070,4.91623216,0.40577109,0.06028753,1.62475264,3.60949871,0.03450937,0.25963100,0.14001546,0.73144909
0.80740370,5.05548919,0.42804093,0.06123525,1.68151964,3.71731646,0.03520279,0.26674233,0.14052828,0.74758808
0.81340670,5.19781151,0.45136125,0.06224534,1.74007292,3.82806148,0.03593128,0.27374255,0.14092774,0.76350223
0.81940970,5.34191513,0.47556061,0.06330933,1.79992985,3.94080178,0.03669752,0.28053264,0.14120239,0.77900108
0.82541271,5.48630084,0.50043315,0.06441486,1.86052562,4.05443624,0.03750294,0.28700873,0.14133669,0.79388113
0.83141571,5.62929853,0.52574279,0.06554617,1.92122767,4.16772559,0.03834777,0.29306543,0.14131196,0.80793364
0.83741871,5.76912085,0.55122904,0.06668470,1.98135346,4.27933064,0.03923108,0.29859955,0.14110757,0.82095285
0.84342171,5.90392374,0.57661409,0.06780988,2.04019081,4.38785588,0.04015100,0.30351385,0.14070226,0.83274443
0.84942471,6.03187112,0.60161099,0.06890001,2.09702003,4.49189672,0.04110481,0.30772085,0.14007569,0.84313354
0.85542771,6.15120102,0.62593264,0.06993318,2.15113696,4.59008815,0.04208919,0.31114634,0.13920992,0.85197228
0.86143072,6.26028974,0.64930117,0.07088823,2.20187583,4.68115259,0.04310039,0.31373257,0.13809088,0.85914611
0.86743372,6.35771135,0.67145727,0.07174566,2.24863112,4.76394461,0.04413442,0.31544093,0.13670972,0.86457887
0.87343672,6.44228960,0.69216909,0.07248847,2.29087729,4.83749061,0.04518721,0.31625397,0.13506387,0.86823633
0.87943972,6.51313983,0.71124023,0.07310288,2.32818582,4.90102137,0.04625475,0.31617661,0.13315794,0.87012790
0.88544272,6.56969893,0.72851651,0.07357891,2.36023860,4.95399616,0.04733315,0.31523664,0.13100419,0.87030659
0.89144572,6.61174216,0.74389107,0.07391079,2.38683738,4.99611731,0.04841864,0.31348427,0.12862268,0.86886716
0.89744872,6.63938611,0.75730768,0.07409713,2.40790879,5.02733464,0.04950756,0.31099089,0.12604112,0.86594255
0.90345173,6.65307797,0.76876196,0.07414098,2.42350498,5.04783982,0.05059630,0.30784703,0.12329434,0.86169884
0.90945473,6.65357186,0.77830064,0.07404961,2.43379992,5.05805104,0.05168112,0.30415968,0.12042341,0.85632898
0.91545773,6.64189374,0.78601871,0.07383420,2.43908166,5.05858920,0.05275805,0.30004892,0.11747457,0.85004550
0.92146073,6.61929688,0.79205486,0.07350931,2.43974110,5.05024679,0.05382273,0.29564429,0.11449795,0.84307273
0.92746373,6.58721030,0.79658523,0.07309229,2.43625777,5.03395152,0.05487021,0.29108072,0.11154609,0.83563873
0.93346673,6.54718299,0.79981605,0.07260257,2.42918348,5.01072639,0.05589493,0.28649453,0.10867253,0.82796744
0.93946973,6.50082660,0.80197539,0.07206094,2.41912454,4.98164853,0.05689054,0.28201944,0.10593027,0.82027128
0.94547274,6.44975936,0.80330447,0.07148882,2.40672316,4.94780869,0.05784995,0.27778283,0.10337044,0.81274454
0.95147574,6.39555379,0.80404910,0.07090751,2.39263901,4.91027340,0.05876537,0.27390238,0.10104099,0.80555787
0.95747874,6.33969023,0.80445141,0.07033759,2.37753133,4.87005128,0.05962841,0.27048326,0.09898567,0.79885390
0.96348174,6.28351778,0.80474240,0.06979833,2.36204219,4.82806494,0.06043032,0.26761582,0.09724307,0.79274427
0.96948474,6.22822391,0.80513550,0.06930724,2.34678125,4.78512913,0.06116221,0.26537398,0.09584606,0.78730800
0.97548774,6.17481289,0.80582137,0.06887969,2.33231224,4.74193571,0.06181539,0.26381415,0.09482122,0.78259108
0.98149075,6.12409327,0.80696394,0.06852866,2.31914135,4.69904531,0.06238169,0.26297485,0.09418870,0.77860737
0.98749375,6.07667345,0.80869785,0.06826458,2.30770740,4.65688533,0.06285381,0.26287683,0.09396203,0.77534045
0.99349675,6.03296464,0.81112702,0.06809524,2.29837371,4.61575334,0.06322566,0.26352361,0.09414821,0.77274632
0.99949975,5.99318947,0.81432439,0.06802576,2.29142169,4.57582509,0.06349265,0.26490246,0.09474782,0.77075666
1.00550275,5.95739510,0.81833248,0.06805866,2.28704579,4.53716575,0.06365190,0.26698562,0.09575524,0.76928253
1.01150575,5.92546898,0.82316458,0.06819385,2.28534974,4.49974325,0.06370243,0.26973161,0.09715879,0.76821816
1.01750875,5.89715600,0.82880644,0.06842877,2.28634409,4.46344247,0.06364519,0.27308673,0.09894100,0.76744467
1.02351176,5.87207576,0.83521802,0.06875840,2.28994490,4.42807938,0.06348303,0.27698643,0.10107877,0.76683366
1.02951476,5.84973900,0.84233543,0.06917537,2.29597375,4.39341415,0.06322057,0.28135668,0.10354354,0.76625048
1.03551776,5.82956275,0.85007262,0.06967001,2.30415914,4.35916279,0.06286397,0.28611522,0.10630145,0.76555711
1.04152076,5.81088405,0.85832298,0.07023040,2.31413962,4.32500714,0.06242062,0.29117273,0.10931353,0.76461472
1.04752376,5.79297237,0.86696079,0.07084251,2.32546878,4.29060299,0.06189884,0.29643393,0.11253590,0.76328590
1.05352676,5.77504135,0.87584256,0.07149024,2.33762258,4.25558694,0.06130744,0.30179862,0.11592011,0.76143666
1.05952976,5.75626056,0.88480847,0.07215563,2.35000902,4.21958225,0.06065542,0.30716278,0.11941354,0.75893824
1.06553277,5.73576817,0.89368396,0.07281907,2.36198056,4.18220437,0.05995155,0.31241974,0.12296001,0.75566894
1.07153577,5.71268537,0.90228179,0.07345955,2.37284931,4.14306688,0.05920415,0.31746156,0.12650058,0.75151600
1.07753877,5.68613322,0.91040463,0.07405508,2.38190475,4.10178833,0.05842086,0.32218057,0.12997454,0.74637761
1.08354177,5.65525250,0.91784838,0.07458310,2.38843399,4.05800057,0.05760849,0.32647119,0.13332065,0.74016512
1.08954477,5.61922667,0.92440642,0.07502106,2.39174383,4.01135883,0.05677309,0.33023203,0.13647860,0.73280549
1.09554777,5.57730773,0.92987462,0.07534702,2.39118426,3.96155369,0.05591998,0.33336824,0.13939060,0.72424391
1.10155078,5.52884435,0.93405729,0.07554029,2.38617231,3.90832466,0.05505400,0.33579404,0.14200314,0.71444648
1.10755378,5.47331123,0.93677379,0.07558218,2.37621549,3.85147488,0.05417978,0.33743541,0.14426883,0.70340288
1.11355678,5.41033843,0.93786569,0.07545665,2.36093367,3.79088641,0.05330211,0.33823277,0.14614819,0.69112890
1.11955978,5.33973884,0.93720403,0.07515100,2.34007834,3.72653493,0.05242637,0.33814355,0.14761139,0.67766847
1.12556278,5.26153218,0.93469656,0.07465645,2.31354817,3.65850303,0.05155889,0.33714453,0.14863971,0.66309529
1.13156578,5.17596374,0.93029431,0.07396866,2.28139991,3.58699089,0.05070740,0.33523366,0.14922679,0.64751353
1.13756878,5.08351605,0.92399716,0.07308808,2.24385388,3.51232329,0.04988134,0.33243148,0.14937950,0.63105773
1.14357179,4.98491209,0.91585808,0.07202013,2.20129344,3.43495206,0.04909214,0.32878168,0.14911831,0.61389157
1.14957479,4.88110916,0.90598550,0.07077528,2.15425817,3.35545325,0.04835331,0.32435095,0.14847720,0.59620552
1.15557779,4.77328256,0.89454363,0.06936884,2.10343072,3.27451859,0.04768050,0.31922795,0.14750309,0.57821329
1.16158079,4.66279929,0.88175044,0.06782064,2.04961785,3.19294108,0.04709135,0.31352140,0.14625464,0.56014724
1.16758379,4.55118214,0.86787327,0.06615447,1.99372599,3.11159510,0.04660518,0.30735721,0.14480063,0.54225263
1.17358679,4.44006551,0.85322206,0.06439744,1.93673259,3.03141153,0.04624259,0.30087497,0.14321784,0.52478121
1.17958979,4.33114443,0.83814043,0.06257912,1.87965424,2.95334892,0.04602486,0.29422360,0.14158861,0.50798401
1.18559280,4.22611899,0.82299489,0.06073066,1.82351295,2.87836199,0.04597329,0.28755660,0.13999807,0.49210393
1.19159580,4.12663670,0.80816261,0.05888376,1.76930219,2.80736882,0.04610846,0.28102696,0.13853124,0.47736827
1.19759880,4.03423537,0.79401837,0.05706976,1.71795406,2.74121847,0.04644938,0.27478191,0.13727010,0.46398153
1.20360180,3.95028929,0.78092124,0.05531859,1.67030919,2.68066062,0.04701272,0.26895794,0.13629078,0.45211887
1.20960480,3.87596134,0.76920171,0.05365796,1.62709066,2.62631876,0.04781201,0.26367603,0.13566095,0.44192048
1.21560780,3.81216346,0.75914989,0.05211255,1.58888316,2.57866850,0.04885697,0.25903767,0.13543759,0.43348714
1.22161081,3.75952747,0.75100555,0.05070339,1.55611826,2.53802207,0.05015288,0.25512150,0.13566525,0.42687718
1.22761381,3.71838772,0.74495032,0.04944738,1.52906645,2.50451990,0.05170020,0.25198105,0.13637475,0.42210502
1.23361681,3.68877651,0.74110280,0.04835704,1.50783617,2.47812987,0.05349427,0.24964345,0.13758263,0.41914130
1.23961981,3.67043266,0.73951666,0.04744042,1.49237984,2.45865414,0.05552528,0.24810931,0.13929108,0.41791466
1.24562281,3.66282260,0.74018191,0.04670121,1.48250645,2.44574351,0.05777837,0.24735374,0.14148857,0.41831508
1.25162581,3.66517317,0.74302940,0.04613903,1.47789995,2.43891830,0.06023405,0.24732848,0.14415108,0.42019862
1.25762881,3.67651439,0.74793821,0.04574989,1.47814255,2.43759496,0.06286865,0.24796489,0.14724377,0.42339335
