energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.29714857,1.84602925,0.00100308,0.11871259,0.72262079,1.25616802,0.00270082,0.23698874,0.41966944,0.19622279
0.30315158,1.83114854,0.00088444,0.11996201,0.70359653,1.25140420,0.00254684,0.23597383,0.42912793,0.18763555
0.30915458,1.81888957,0.00077700,0.12128348,0.68677613,1.24845976,0.00241091,0.23536487,0.43853621,0.17931288
0.31515758,1.80823125,0.00068017,0.12259964,0.67181715,1.24653287,0.00229071,0.23500635,0.44761273,0.17125886
0.32116058,1.79810136,0.00059329,0.12382933,0.65833986,1.24479273,0.00218402,0.23473437,0.45605937,0.16347051
0.32716358,1.78741188,0.00051567,0.12489016,0.64594134,1.24240564,0.00208871,0.23438237,0.46357107,0.15593874
0.33316658,1.77509527,0.00044662,0.12570116,0.63420987,1.23856158,0.00200284,0.23378687,0.46984605,0.14864958
0.33916958,1.76014070,0.00038545,0.12618551,0.62273924,1.23250038,0.00192465,0.23279314,0.47459654,0.14158561
0.34517259,1.74162879,0.00033149,0.12627321,0.61114258,1.22353664,0.00185262,0.23126047,0.47755925,0.13472756
0.35117559,1.71876358,0.00028408,0.12590355,0.59906524,1.21108236,0.00178547,0.22906694,0.47850531,0.12805597
0.35717859,1.69090051,0.00024262,0.12502729,0.58619631,1.19466649,0.00172222,0.22611347,0.47724913,0.12155285
0.36318159,1.65756916,0.00020654,0.12360847,0.57227846,1.17395062,0.00166217,0.22232700,0.47365579,0.11520331
0.36918459,1.61848997,0.00017530,0.12162581,0.55711574,1.14874013,0.00160494,0.21766266,0.46764656,0.10899699
0.37518759,1.57358417,0.00014841,0.11907344,0.54057901,1.11899030,0.00155049,0.21210495,0.45920238,0.10292934
0.38119060,1.52297657,0.00012545,0.11596125,0.52260903,1.08480738,0.00149911,0.20566771,0.44836503,0.09700260
0.38719360,1.46699129,0.00010601,0.11231452,0.50321701,1.04644438,0.00145145,0.19839320,0.43523606,0.09122653
0.39319660,1.40614063,0.00008974,0.10817312,0.48248272,1.00429205,0.00140850,0.19035000,0.41997346,0.08561879
0.39919960,1.34110780,0.00007635,0.10359011,0.46055031,0.95886548,0.00137164,0.18163019,0.40278632,0.08020506
0.40520260,1.27272446,0.00006558,0.09862999,0.43762214,0.91078696,0.00134256,0.17234573,0.38392773,0.07501883
0.41120560,1.20194406,0.00005722,0.09336654,0.41395093,0.86076600,0.00132330,0.16262428,0.36368631,0.07010097
0.41720860,1.12981242,0.00005112,0.08788048,0.38983059,0.80957742,0.00131622,0.15260471,0.34237677,0.06549900
0.42321161,1.05743670,0.00004716,0.08225698,0.36558626,0.75803847,0.00132396,0.14243247,0.32032994,0.06126628
0.42921461,0.98595424,0.00004526,0.07658309,0.34156384,0.70698592,0.00134944,0.13225493,0.29788272,0.05746093
0.43521761,0.91650226,0.00004541,0.07094539,0.31811964,0.65725398,0.00139580,0.12221707,0.27536848,0.05414475
0.44122061,0.85018966,0.00004761,0.06542766,0.29561027,0.60965377,0.00146631,0.11245742,0.25310802,0.05138198
0.44722361,0.78807147,0.00005194,0.06010887,0.27438335,0.56495496,0.00156441,0.10310462,0.23140179,0.04923802
0.45322661,0.73112680,0.00005848,0.05506153,0.25476901,0.52386993,0.00169354,0.09427447,0.21052320,0.04777814
0.45922961,0.68024039,0.00006736,0.05035024,0.23707258,0.48704071,0.00185713,0.08606775,0.19071345,0.04706606
0.46523262,0.63618789,0.00007874,0.04603069,0.22156840,0.45502868,0.00205845,0.07856854,0.17217788,0.04716255
0.47123562,0.59962477,0.00009278,0.04214899,0.20849476,0.42830703,0.00230059,0.07184333,0.15508374,0.04812393
0.47723862,0.57107857,0.00010968,0.03874128,0.19805004,0.40725554,0.00258628,0.06594064,0.13955935,0.05000050
0.48324162,0.55094395,0.00012963,0.03583366,0.19038976,0.39215768,0.00291783,0.06089120,0.12569453,0.05283489
0.48924462,0.53948020,0.00015281,0.03344236,0.18562455,0.38319932,0.00329699,0.05670860,0.11354210,0.05666033
0.49524762,0.53681068,0.00017938,0.03157406,0.18381892,0.38046894,0.00372484,0.05339028,0.10312015,0.06149888
0.50125063,0.54292367,0.00020946,0.03022644,0.18499057,0.38395890,0.00420167,0.05091882,0.09441507,0.06735966
0.50725363,0.55767451,0.00024315,0.02938874,0.18911022,0.39356750,0.00472689,0.04926341,0.08738483,0.07423700
0.51325663,0.58078852,0.00028047,0.02904245,0.19610201,0.40910174,0.00529895,0.04838150,0.08196268,0.08210881
0.51925963,0.61186483,0.00032136,0.02916196,0.20584419,0.43028047,0.00591524,0.04822040,0.07806070,0.09093504
0.52526263,0.65038108,0.00036571,0.02971532,0.21817033,0.45673823,0.00657206,0.04871907,0.07557349,0.10065644
0.53126563,0.69569903,0.00041329,0.03066492,0.23287106,0.48802954,0.00726461,0.04980971,0.07438153,0.11119368
0.53726863,0.74707151,0.00046377,0.03196817,0.24969639,0.52363405,0.00798698,0.05141938,0.07435440,0.12244696
0.54327164,0.80365080,0.00051674,0.03357827,0.26835869,0.56296257,0.00873223,0.05347159,0.07535373,0.13429613
0.54927464,0.86449887,0.00057166,0.03544489,0.28853651,0.60536418,0.00949244,0.05588776,0.07723590,0.14660153
0.55527764,0.92859955,0.00062791,0.03751493,0.30987929,0.65013463,0.01025888,0.05858860,0.07985449,0.15920550
0.56128064,0.99487302,0.00068477,0.03973331,0.33201298,0.69652619,0.01102210,0.06149544,0.08306254,0.17193460
0.56728364,1.06219243,0.00074142,0.04204376,0.35454657,0.74375887,0.01177218,0.06453146,0.08671462,0.18460261
0.57328664,1.12940276,0.00079701,0.04438979,0.37707957,0.79103303,0.01249893,0.06762283,0.09066881,0.19701415
0.57928964,1.19534149,0.00085062,0.04671550,0.39921016,0.83754324,0.01319209,0.07069973,0.09478844,0.20896895
0.58529265,1.25886082,0.00090132,0.04896665,0.42054396,0.88249313,0.01384161,0.07369730,0.09894389,0.22026660
0.59129565,1.31885075,0.00094819,0.05109159,0.44070314,0.92511084,0.01443792,0.07655647,0.10301416,0.23071153
0.59729865,1.37426250,0.00099034,0.05304226,0.45933550,0.96466466,0.01497209,0.07922462,0.10688838,0.24011829
0.60330165,1.42413124,0.00102694,0.05477515,0.47612324,1.00047833,0.01543614,0.08165619,0.11046716,0.24831657
0.60930465,1.46759764,0.00105724,0.05625222,0.49079112,1.03194552,0.01582322,0.08381300,0.11366380,0.25515613
0.61530765,1.50392712,0.00108063,0.05744167,0.50311349,1.05854293,0.01612774,0.08566458,0.11640526,0.26051111
0.62131066,1.53252622,0.00109660,0.05831866,0.51292006,1.07984145,0.01634556,0.08718822,0.11863288,0.26428375
0.62731366,1.55295535,0.00110482,0.05886579,0.52010000,1.09551505,0.01647404,0.08836892,0.12030283,0.26640724
0.63331666,1.56493739,0.00110510,0.05907344,0.52460412,1.10534690,0.01651212,0.08919918,0.12138625,0.26684763
0.63931966,1.56836180,0.00109745,0.05893992,0.52644516,1.10923261,0.01646029,0.08967866,0.12186903,0.26560467
0.64532266,1.56328403,0.00108203,0.05847136,0.52569593,1.10718034,0.01632057,0.08981372,0.12175129,0.26271163
0.65132566,1.54992035,0.00105917,0.05768142,0.52248549,1.09930787,0.01609644,0.08961685,0.12104650,0.25823398
0.65732866,1.52863823,0.00102935,0.05659079,0.51699350,1.08583673,0.01579268,0.08910607,0.11978030,0.25226718
0.66333167,1.49994280,0.00099320,0.05522648,0.50944288,1.06708365,0.01541527,0.08830418,0.11798907,0.24493350
0.66933467,1.46445993,0.00095145,0.05362097,0.50009119,1.04344974,0.01497122,0.08723812,0.11571828,0.23637823
0.67533767,1.42291664,0.00090493,0.05181119,0.48922105,1.01540772,0.01446836,0.08593818,0.11302068,0.22676525
0.68134067,1.37611977,0.00085452,0.04983746,0.47713002,0.98348799,0.01391515,0.08443737,0.10995438,0.21627234
0.68734367,1.32493358,0.00080117,0.04774233,0.46412039,0.94826374,0.01332055,0.08277064,0.10658095,0.20508639
0.69334667,1.27025735,0.00074580,0.04556945,0.45048930,0.91033601,0.01269374,0.08097437,0.10296358,0.19339860
0.69934967,1.21300374,0.00068934,0.04336241,0.43651955,0.87031906,0.01204403,0.07908568,0.09916526,0.18140008
0.70535268,1.15407856,0.00063269,0.04116368,0.42247155,0.82882654,0.01138061,0.07714200,0.09524731,0.16927782
0.71135568,1.09436285,0.00057665,0.03901363,0.40857666,0.78645908,0.01071248,0.07518063,0.09126794,0.15721131
0.71735868,1.03469750,0.00052199,0.03694973,0.39503211,0.74379344,0.01004828,0.07323833,0.08728122,0.14536973
0.72336168,0.97587104,0.00046938,0.03500574,0.38199770,0.70137374,0.00939616,0.07135105,0.08333627,0.13391005
0.72936468,0.91861061,0.00041939,0.03321122,0.36959429,0.65970467,0.00876375,0.06955375,0.07947675,0.12297574
0.73536768,0.86357628,0.00037250,0.03159110,0.35790410,0.61924703,0.00815799,0.06788021,0.07574069,0.11269627
0.74137069,0.81135856,0.00032910,0.03016538,0.34697258,0.58041534,0.00758519,0.06636296,0.07216053,0.10318733
0.74737369,0.76247891,0.00028952,0.02894905,0.33681181,0.54357753,0.00705088,0.06503325,0.06876348,0.09455156
0.75337669,0.71739278,0.00025398,0.02795210,0.32740505,0.50905641,0.00655985,0.06392111,0.06557205,0.08687978
0.75937969,0.67649479,0.00022266,0.02717963,0.31871218,0.47713273,0.00611614,0.06305537,0.06260481,0.08025257
0.76538269,0.64012555,0.00019569,0.02663210,0.31067577,0.44804941,0.00572302,0.06246376,0.05987718,0.07474205
0.77138569,0.60857943,0.00017319,0.02630568,0.30322728,0.42201653,0.00538300,0.06217304,0.05740239,0.07041362
0.77738869,0.58211270,0.00015525,0.02619259,0.29629325,0.39921686,0.00509791,0.06220906,0.05519238,0.06732772
0.78339170,0.56095155,0.00014198,0.02628158,0.28980104,0.37981130,0.00486888,0.06259688,0.05325869,0.06554129
0.78939470,0.54529934,0.00013354,0.02655844,0.28368387,0.36394400,0.00469644,0.06336077,0.05161329,0.06510891
0.79539770,0.53534266,0.00013010,0.02700650,0.27788509,0.35174681,0.00458054,0.06452425,0.05026919,0.06608344
0.80140070,0.53125578,0.00013194,0.02760715,0.27236127,0.34334270,0.00452066,0.06610999,0.04924101,0.06851632
0.80740370,0.53320327,0.00013939,0.02834045,0.26708432,0.33884805,0.00451583,0.06813965,0.04854528,0.07245710
0.81340670,0.54134050,0.00015288,0.02918566,0.26204237,0.33837351,0.00456478,0.07063368,0.04820054,0.07795269
0.81940970,0.55581221,0.00017295,0.03012178,0.25723972,0.34202360,0.00466597,0.07361096,0.04822727,0.08504585
0.82541271,0.57674896,0.00020027,0.03112810,0.25269563,0.34989481,0.00481766,0.07708836,0.04864758,0.09377341
0.83141571,0.60426193,0.00023560,0.03218472,0.24844251,0.36207259,0.00501805,0.08108032,0.04948479,0.10416405
0.83741871,0.63843618,0.00027982,0.03327299,0.24452333,0.37862718,0.00526527,0.08559816,0.05076274,0.11623582
0.84342171,0.67932291,0.00033393,0.03437595,0.24098874,0.39960873,0.00555749,0.09064953,0.05250513,0.12999352
0.84942471,0.72693108,0.00039902,0.03547870,0.23789389,0.42504187,0.00589297,0.09623770,0.05473461,0.14542618
0.85542771,0.78121899,0.00047626,0.03656869,0.23529537,0.45492009,0.00627003,0.10236085,0.05747198,0.16250463
0.86143072,0.84208618,0.00056686,0.03763590,0.23324826,0.48920033,0.00668713,0.10901145,0.06073529,0.18117942
0.86743372,0.90936627,0.00067206,0.03867295,0.23180360,0.52779800,0.00714282,0.11617557,0.06453900,0.20137918
0.87343672,0.98282103,0.00079310,0.03967513,0.23100626,0.57058284,0.00763574,0.12383233,0.06889323,0.22300957
0.87943972,1.06213613,0.00093113,0.04064027,0.23089337,0.61737567,0.00816452,0.13195347,0.07380309,0.24595283
0.88544272,1.14691873,0.00108717,0.04156854,0.23149326,0.66794644,0.00872778,0.14050295,0.07926807,0.27006817
0.89144572,1.23669707,0.00126211,0.04246215,0.23282491,0.72201346,0.00932399,0.14943673,0.08528165,0.29519272
0.89744872,1.33092209,0.00145655,0.04332496,0.23489787,0.77924401,0.00995139,0.15870277,0.09183092,0.32114339
0.90345173,1.42897101,0.00167082,0.04416201,0.23771250,0.83925614,0.01060792,0.16824107,0.09889635,0.34771925
0.90945473,1.53015264,0.00190488,0.04497901,0.24126040,0.90162168,0.01129106,0.17798401,0.10645167,0.37470463
0.91545773,1.63371423,0.00215824,0.04578177,0.24552505,0.96587017,0.01199775,0.18785671,0.11446378,0.40187255
0.92146073,1.73884949,0.00242997,0.04657571,0.25048234,1.03149364,0.01272428,0.19777774,0.12289273,0.42898865
0.92746373,1.84470755,0.00271859,0.04736532,0.25610104,1.09795195,0.01346625,0.20765982,0.13169170,0.45581521
0.93346673,1.95040251,0.00302206,0.04815368,0.26234306,1.16467857,0.01421847,0.21741079,0.14080707,0.48211523
0.93946973,2.05502327,0.00333781,0.04894210,0.26916347,1.23108652,0.01497491,0.22693465,0.15017839,0.50765649
0.94547274,2.15764357,0.00366266,0.04972987,0.27651032,1.29657445,0.01572878,0.23613280,0.15973848,0.53221528
0.95147574,2.25733195,0.00399294,0.05051403,0.28432420,1.36053283,0.01647249,0.24490530,0.16941349,0.55557991
0.95747874,2.35316166,0.00432446,0.05128939,0.29253767,1.42234997,0.01719775,0.25315237,0.17912305,0.57755376
0.96348174,2.44422059,0.00465264,0.05204858,0.30107464,1.48141828,0.01789570,0.26077582,0.18878053,0.59795791
0.96948474,2.52962118,0.00497257,0.05278229,0.30984981,1.53714052,0.01855704,0.26768070,0.19829344,0.61663325
0.97548774,2.60851049,0.00527911,0.05347959,0.31876831,1.58893633,0.01917223,0.27377691,0.20756400,0.63344212
0.98149075,2.68008058,0.00556709,0.05412836,0.32772568,1.63624909,0.01973170,0.27898089,0.21649003,0.64826959
0.98749375,2.74357924,0.00583137,0.05471575,0.33660822,1.67855316,0.02022610,0.28321725,0.22496606,0.66102415
0.99349675,2.79832114,0.00606704,0.05522879,0.34529397,1.71536169,0.02064655,0.28642046,0.23288476,0.67163819
0.99949975,2.84369937,0.00626957,0.05565490,0.35365427,1.74623482,0.02098492,0.28853635,0.24013880,0.68006805
1.00550275,2.87919724,0.00643491,0.05598245,0.36155591,1.77078829,0.02123408,0.28952363,0.24662291,0.68629381
1.01150575,2.90440012,0.00655969,0.05620129,0.36886398,1.78870239,0.02138812,0.28935506,0.25223636,0.69031881
1.01750875,2.91900689,0.00664129,0.05630317,0.37544522,1.79973078,0.02144264,0.28801860,0.25688559,0.69216902
1.02351176,2.92284076,0.00667797,0.05628214,0.38117190,1.80370915,0.02139488,0.28551816,0.26048707,0.69189207
1.02951476,2.91585880,0.00666887,0.05613478,0.38592597,1.80056320,0.02124391,0.28187406,0.26297025,0.68955621
1.03551776,2.89815977,0.00661414,0.05586040,0.38960350,1.79031554,0.02099073,0.27712317,0.26428035,0.68524899
1.04152076,2.86998981,0.00651485,0.05546106,0.39211897,1.77309125,0.02063827,0.27131870,0.26438115,0.67907584
1.04752376,2.83174544,0.00637302,0.05494155,0.39340947,1.74912160,0.02019147,0.26452951,0.26325737,0.67115845
1.05352676,2.78397362,0.00619153,0.05430921,0.39343852,1.71874578,0.01965715,0.25683915,0.26091662,0.66163300
1.05952976,2.72736870,0.00597402,0.05357381,0.39219930,1.68241018,0.01904394,0.24834443,0.25739091,0.65064836
1.06553277,2.66276602,0.00572481,0.05274719,0.38971723,1.64066538,0.01836210,0.23915376,0.25273750,0.63836418
1.07153577,2.59113248,0.00544873,0.05184306,0.38605168,1.59416056,0.01762334,0.22938514,0.24703902,0.62494902
1.07753877,2.51355412,0.00515099,0.05087661,0.38129686,1.54363562,0.01684056,0.21916402,0.24040295,0.61057852
1.08354177,2.43122104,0.00483702,0.04986431,0.37558166,1.48991101,0.01602761,0.20862089,0.23296031,0.59543374
1.08954477,2.34541025,0.00451234,0.04882361,0.36906863,1.43387568,0.01519901,0.19788898,0.22486371,0.57969959
1.09554777,2.25746671,0.00418236,0.04777268,0.36195187,1.37647337,0.01436965,0.18710184,0.21628470,0.56356355
1.10155078,2.16878321,0.00385230,0.04673028,0.35445407,1.31868761,0.01355454,0.17639108,0.20741053,0.54721449
1.10755378,2.08077933,0.00352705,0.04571560,0.34682266,1.26152577,0.01276849,0.16588421,0.19844052,0.53084176
1.11355678,1.99488010,0.00321106,0.04474810,0.33932513,1.20600248,0.01202584,0.15570274,0.18958193,0.51463431
1.11955978,1.91249437,0.00290828,0.04384744,0.33224361,1.15312276,0.01134026,0.14596045,0.18104562,0.49877993
1.12556278,1.83499334,0.00262209,0.04303337,0.32586878,1.10386499,0.01072444,0.13676197,0.17304152,0.48346434
1.13156578,1.76368909,0.00235527,0.04232559,0.32049328,1.05916394,0.01018993,0.12820152,0.16577406,0.46887017
1.13756878,1.69981334,0.00211000,0.04174356,0.31640455,1.01989405,0.00974690,0.12036202,0.15943756,0.45517557
1.14357179,1.64449630,0.00188784,0.04130626,0.31387738,0.98685303,0.00940399,0.11331427,0.15421181,0.44255241
1.14957479,1.59874570,0.00168980,0.04103185,0.31316622,0.96074581,0.00916812,0.10711641,0.15025775,0.43116397
1.15557779,1.56342604,0.00151631,0.04093727,0.31449737,0.94216912,0.00904434,0.10181351,0.14771351,0.42116206
1.16158079,1.53923820,0.00136733,0.04103772,0.31806125,0.93159674,0.00903575,0.09743726,0.14669070,0.41268358
1.16758379,1.52669984,0.00124235,0.04134608,0.32400504,0.92936572,0.00914331,0.09400578,0.14727111,0.40584658
1.17358679,1.52612694,0.00114048,0.04187223,0.33242577,0.93566401,0.00936582,0.09152353,0.14950390,0.40074593
1.17958979,1.53761729,0.00106050,0.04262238,0.34336424,0.95051971,0.00969985,0.08998125,0.15340330,0.39744884
1.18559280,1.56103674,0.00100090,0.04359838,0.35680009,0.97379278,0.01013969,0.08935609,0.15894701,0.39599038
1.19159580,1.59600911,0.00095994,0.04479707,0.37264813,1.00516954,0.01067740,0.08961180,0.16607521,0.39636935
1.19759880,1.64191095,0.00093574,0.04620970,0.39075649,1.04416076,0.01130288,0.09069912,0.17469045,0.39854482
1.20360180,1.69787207,0.00092627,0.04782153,0.41090665,1.09010401,0.01200395,0.09255635,0.18465845,0.40243358
1.20960480,1.76278296,0.00092942,0.04961154,0.43281565,1.14217063,0.01276659,0.09511027,0.19580979,0.40790886
1.21560780,1.83530973,0.00094304,0.05155245,0.45614069,1.19937814,0.01357515,0.09827722,0.20794270,0.41480049
1.22161081,1.91391724,0.00096501,0.05361088,0.48048611,1.26060798,0.01441269,0.10196468,0.22082683,0.42289685
1.22761381,1.99690052,0.00099321,0.05574785,0.50541272,1.32462898,0.01526133,0.10607304,0.23420814,0.43194846
1.23361681,2.08242427,0.00102560,0.05791952,0.53044945,1.39012611,0.01610271,0.11049792,0.24781468,0.44167345
1.23961981,2.16856971,0.00106026,0.06007818,0.55510692,1.45573410,0.01691846,0.11513262,0.26136328,0.45176467
1.24562281,2.25338768,0.00109537,0.06217351,0.57889259,1.52007521,0.01769074,0.11987104,0.27456701,0.46189835
1.25162581,2.33495639,0.00112931,0.06415396,0.60132701,1.58179979,0.01840270,0.12461070,0.28714306,0.47174387
1.25762881,2.41144176,0.00116062,0.06596838,0.62196060,1.63962854,0.01903912,0.12925591,0.29882098,0.48097437
1.26363182,2.48115814,0.00118805,0.06756758,0.64039021,1.69239472,0.01958683,0.13372095,0.30935077,0.48927772
1.26963482,2.54262683,0.00121060,0.06890607,0.65627488,1.73908473,0.02003519,0.13793312,0.31851080,0.49636740
1.27563782,2.59462997,0.00122750,0.06994356,0.66935003,1.77887521,0.02037649,0.14183544,0.32611496,0.50199262
1.28164082,2.63625714,0.00123826,0.07064646,0.67943947,1.81116498,0.02060625,0.14538906,0.33201888,0.50594749
1.28764382,2.66694251,0.00124262,0.07098913,0.68646453,1.83560039,0.02072341,0.14857499,0.33612501,0.50807849
1.29364682,2.68649050,0.00124062,0.07095482,0.69044999,1.85209247,0.02073043,0.15139524,0.33838610,0.50829008
1.29964982,2.69508855,0.00123252,0.07053637,0.69152625,1.86082515,0.02063319,0.15387319,0.33880710,0.50654810
1.30565283,2.69330597,0.00121885,0.06973657,0.68992773,1.86225362,0.02044089,0.15605307,0.33744537,0.50288070
1.31165583,2.68207852,0.00120034,0.06856810,0.68598723,1.85709280,0.02016571,0.15799870,0.33440897,0.49737693
1.31765883,2.66267911,0.00117793,0.06705320,0.68012656,1.84629597,0.01982241,0.15979128,0.32985329,0.49018285
1.32366183,2.63667544,0.00115270,0.06522292,0.67284365,1.83102417,0.01942783,0.16152650,0.32397605,0.48149547
1.32966483,2.60587610,0.00112587,0.06311616,0.66469645,1.81260758,0.01900031,0.16331088,0.31701082,0.47155475
1.33566783,2.57226721,0.00109872,0.06077836,0.65628445,1.79249997,0.01855904,0.16525759,0.30921947,0.46063401
1.34167084,2.53794196,0.00107261,0.05826004,0.64822818,1.77222824,0.01812336,0.16748190,0.30088362,0.44902926
1.34767384,2.50502592,0.00104885,0.05561521,0.64114768,1.75333870,0.01771216,0.17009635,0.29229567,0.43704780
1.35367684,2.47560087,0.00102873,0.05289961,0.63564054,1.73734229,0.01734312,0.17320595,0.28374955,0.42499676
1.35967984,2.45163029,0.00101344,0.05016909,0.63226052,1.72566079,0.01703221,0.17690359,0.27553174,0.41317190
1.36568284,2.43488922,0.00100404,0.04747789,0.63149727,1.71957602,0.01679305,0.18126577,0.26791264,0.40184728
1.37168584,2.42690138,0.00100143,0.04487713,0.63375812,1.72018410,0.01663654,0.18634900,0.26113886,0.39126610
1.37768884,2.42888567,0.00100632,0.04241343,0.63935251,1.72835629,0.01657048,0.19218686,0.25542645,0.38163316
1.38369185,2.44171405,0.00101918,0.04012771,0.64847959,1.74470796,0.01659935,0.19878794,0.25095539,0.37310907
1.38969485,2.46588247,0.00104026,0.03805428,0.66121953,1.76957676,0.01672417,0.20613486,0.24786546,0.36580651
1.39569785,2.50149537,0.00106958,0.03622010,0.67752881,1.80301080,0.01694259,0.21418410,0.24625352,0.35978856
1.40170085,2.54826454,0.00110688,0.03464439,0.69723966,1.84476703,0.01724896,0.22286708,0.24617228,0.35506902
1.40770385,2.60552190,0.00115167,0.03333847,0.72006374,1.89431990,0.01763460,0.23209207,0.24763042,0.35161478
1.41370685,2.67224555,0.00120322,0.03230583,0.74559997,1.95087989,0.01808816,0.24174706,0.25059410,0.34934985
1.41970985,2.74709792,0.00126061,0.03154253,0.77334612,2.01342096,0.01859603,0.25170341,0.25498966,0.34816092
1.42571286,2.82847436,0.00132269,0.03103771,0.80271393,2.08071591,0.01914287,0.26182017,0.26070732,0.34790420
1.43171586,2.91456011,0.00138818,0.03077436,0.83304718,2.15137817,0.01971212,0.27194877,0.26760571,0.34841298
1.43771886,3.00339341,0.00145567,0.03073030,0.86364204,2.22390843,0.02028659,0.28193803,0.27551712,0.34950581
1.44372186,3.09293230,0.00152366,0.03087914,0.89376897,2.29674421,0.02084904,0.29163915,0.28425314,0.35099476
1.44972486,3.18112246,0.00159062,0.03119149,0.92269558,2.36831060,0.02138275,0.30091058,0.29361054,0.35269350
1.45572786,3.26596362,0.00165501,0.03163611,0.94970929,2.43707017,0.02187200,0.30962253,0.30337720,0.35442480
1.46173087,3.34557209,0.00171536,0.03218108,0.97413927,2.50157029,0.02230260,0.31766090,0.31333796,0.35602729
1.46773387,3.41823721,0.00177027,0.03279501,0.99537675,2.56048601,0.02266226,0.32493054,0.32328011,0.35736114
1.47373687,3.48246965,0.00181848,0.03344807,1.01289289,2.61265724,0.02294091,0.33135774,0.33299849,0.35831251
1.47973987,3.53704024,0.00185888,0.03411300,1.02625373,2.65711872,0.02313097,0.33689175,0.34230007,0.35879675
1.48574287,3.58100791,0.00189059,0.03476590,1.03513157,2.69312208,0.02322744,0.34150547,0.35100786,0.35876018
1.49174587,3.61373624,0.00191290,0.03538695,1.03931248,2.72014918,0.02322797,0.34519514,0.35896416,0.35818051
1.49774887,3.63489830,0.00192539,0.03596081,1.03869976,2.73791673,0.02313283,0.34797918,0.36603306,0.35706603
1.50375188,3.64447009,0.00192783,0.03647694,1.03331317,2.74637216,0.02294474,0.34989621,0.37210216,0.35545356
1.50975488,3.64271325,0.00192028,0.03692962,1.02328431,2.74568131,0.02266866,0.35100240,0.37708359,0.35340546
1.51575788,3.63014819,0.00190300,0.03731780,1.00884820,2.73620874,0.02231152,0.35136814,0.38091426,0.35100575
1.52176088,3.60751911,0.00187650,0.03764472,0.99033174,2.71849175,0.02188187,0.35107446,0.38355544,0.34835567
1.52776388,3.57575271,0.00184147,0.03791742,0.96813943,2.69320948,0.02138951,0.35020910,0.38499171,0.34556885
1.53376688,3.53591250,0.00179878,0.03814596,0.94273720,2.66114859,0.02084511,0.34886245,0.38522935,0.34276623
1.53976988,3.48915078,0.00174945,0.03834271,0.91463490,2.62316699,0.02025976,0.34712371,0.38429429,0.34007115
1.54577289,3.43666052,0.00169460,0.03852141,0.88436842,2.58015740,0.01964461,0.34507720,0.38222970,0.33760453
1.55177589,3.37962894,0.00163543,0.03869626,0.85248195,2.53301227,0.01901051,0.34279909,0.37909326,0.33548053
1.55777889,3.31919487,0.00157319,0.03888108,0.81951129,2.48259132,0.01836766,0.34035461,0.37495437,0.33380270
1.56378189,3.25641139,0.00150911,0.03908843,0.78596864,2.42969328,0.01772532,0.33779600,0.36989125,0.33266080
1.56978489,3.19221514,0.00144443,0.03932892,0.75232951,2.37503254,0.01709162,0.33516099,0.36398819,0.33212829
1.57578789,3.12740325,0.00138033,0.03961064,0.71902207,2.31922172,0.01647341,0.33247216,0.35733292,0.33226054
1.58179090,3.06261847,0.00131791,0.03993877,0.68641921,2.26276048,0.01587610,0.32973698,0.35001426,0.33309385
1.58779390,2.99834279,0.00125819,0.04031538,0.65483338,2.20603072,0.01530375,0.32694869,0.34212012,0.33464510
1.59379690,2.93489916,0.00120211,0.04073940,0.62451425,2.14929814,0.01475899,0.32408775,0.33373595,0.33691212
1.59979990,2.87246099,0.00115047,0.04120686,0.59564900,2.09271951,0.01424322,0.32112409,0.32494351,0.33987459
1.60580290,2.81106828,0.00110398,0.04171127,0.56836492,2.03635511,0.01375668,0.31801977,0.31582021,0.34349548
1.61180590,2.75064932,0.00106324,0.04224415,0.54273412,1.98018535,0.01329870,0.31473213,0.30643883,0.34772282
1.61780890,2.69104653,0.00102873,0.04279572,0.51877975,1.92413049,0.01286783,0.31121719,0.29686766,0.35249177
1.62381191,2.63204490,0.00100082,0.04335561,0.49648343,1.86807223,0.01246215,0.30743320,0.28717099,0.35772688
1.62981491,2.57340139,0.00097979,0.04391372,0.47579334,1.81187598,0.01207942,0.30334415,0.27740988,0.36334439
1.63581791,2.51487378,0.00096582,0.04446093,0.45663257,1.75541270,0.01171733,0.29892308,0.26764312,0.36925450
1.64182091,2.45624747,0.00095897,0.04498986,0.43890728,1.69857895,0.01137369,0.29415509,0.25792829,0.37536354
1.64782391,2.39735900,0.00095922,0.04549544,0.42251431,1.64131446,0.01104655,0.28903979,0.24832286,0.38157597
1.65382691,2.33811517,0.00096647,0.04597541,0.40734799,1.58361623,0.01073439,0.28359320,0.23888516,0.38779619
1.65982991,2.27850712,0.00098048,0.04643062,0.39330592,1.52554870,0.01043617,0.27784895,0.22967523,0.39393007
1.66583292,2.21861889,0.00100095,0.04686513,0.38029354,1.46724970,0.01015136,0.27185865,0.22075543,0.39988633
1.67183592,2.15863034,0.00102746,0.04728617,0.36822757,1.40893193,0.00987997,0.26569156,0.21219077,0.40557760
1.67783892,2.09881467,0.00105947,0.04770383,0.35703814,1.35088041,0.00962253,0.25943337,0.20404899,0.41092139
1.68384192,2.03953104,0.00109636,0.04813069,0.34666997,1.29344602,0.00938000,0.25318429,0.19640028,0.41584090
