energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.22511256,2.62204521,0.00979677,0.15327716,0.23781102,0.33411773,0.02937272,0.41489936,0.36056724,1.60168339
0.23111556,2.73697572,0.01065439,0.15533783,0.24900336,0.34092263,0.03082070,0.42922317,0.38397545,1.68350611
0.23711856,2.86631614,0.01157842,0.15764761,0.26124342,0.34919816,0.03242960,0.44544916,0.40976901,1.77529468
0.24312156,3.01016420,0.01256943,0.16024476,0.27454602,0.35903655,0.03420331,0.46373537,0.43796733,1.87688504
0.24912456,3.16846122,0.01362720,0.16316845,0.28891569,0.37052123,0.03614362,0.48423669,0.46855829,1.98798450
0.25512756,3.34095915,0.01475050,0.16645625,0.30434277,0.38371997,0.03824965,0.50709567,0.50149291,2.10815819
0.26113057,3.52719125,0.01593685,0.17014162,0.32079967,0.39867802,0.04051738,0.53243325,0.53668060,2.23681901
0.26713357,3.72644822,0.01718238,0.17425156,0.33823755,0.41541179,0.04293926,0.56033973,0.57398571,2.37322169
0.27313657,3.93776139,0.01848163,0.17880448,0.35658354,0.43390322,0.04550402,0.59086626,0.61322513,2.51646172
0.27913957,4.15989407,0.01982742,0.18380848,0.37573876,0.45409525,0.04819646,0.62401755,0.65416752,2.66547964
0.28514257,4.39134232,0.02121083,0.18926002,0.39557722,0.47588855,0.05099753,0.65974583,0.69653389,2.81907082
0.29114557,4.63034529,0.02262116,0.19514316,0.41594579,0.49913972,0.05388450,0.69794651,0.73999981,2.97590086
0.29714857,4.87490548,0.02404595,0.20142932,0.43666526,0.52366113,0.05683131,0.73845584,0.78419918,3.13452605
0.30315158,5.12281837,0.02547122,0.20807767,0.45753254,0.54922240,0.05980900,0.78105051,0.82872931,3.29341857
0.30915458,5.37171065,0.02688156,0.21503605,0.47832390,0.57555343,0.06278635,0.82544949,0.87315747,3.45099546
0.31515758,5.61908579,0.02826050,0.22224246,0.49879929,0.60234913,0.06573055,0.87131788,0.91702838,3.60565048
0.32116058,5.86237534,0.02959080,0.22962698,0.51870747,0.62927539,0.06860802,0.91827273,0.95987270,3.75578766
0.32716358,6.09899413,0.03085487,0.23711414,0.53779190,0.65597633,0.07138519,0.96589070,1.00121609,3.89985543
0.33316658,6.32639741,0.03203520,0.24462551,0.55579704,0.68208235,0.07402938,1.01371703,1.04058877,4.03637994
0.33916958,6.54213773,0.03311482,0.25208246,0.57247493,0.70721892,0.07650958,1.06127581,1.07753502,4.16399658
0.34517259,6.74391968,0.03407778,0.25940897,0.58759177,0.73101558,0.07879724,1.10808086,1.11162274,4.28147848
0.35117559,6.92965047,0.03490958,0.26653432,0.60093420,0.75311495,0.08086697,1.15364710,1.14245245,4.38776107
0.35717859,7.09748471,0.03559760,0.27339552,0.61231507,0.77318147,0.08269711,1.19750174,1.16966582,4.48196199
0.36318159,7.24586206,0.03613147,0.27993945,0.62157850,0.79090939,0.08427021,1.23919523,1.19295329,4.56339578
0.36918459,7.37353660,0.03650335,0.28612457,0.62860403,0.80603008,0.08557336,1.27831139,1.21206072,4.63158301
0.37518759,7.47959744,0.03670817,0.29192204,0.63330966,0.81831808,0.08659844,1.31447661,1.22679490,4.68625383
0.38119060,7.56348019,0.03674376,0.29731638,0.63565377,0.82759606,0.08734213,1.34736795,1.23702772,4.72734602
0.38719360,7.62496946,0.03661088,0.30230549,0.63563584,0.83373836,0.08780592,1.37671986,1.24269909,4.75499799
0.39319660,7.66419297,0.03631316,0.30690016,0.63329603,0.83667320,0.08799593,1.40232973,1.24381826,4.76953710
0.39919960,7.68160795,0.03585698,0.31112301,0.62871352,0.83638349,0.08792262,1.42406204,1.24046379,4.77146421
0.40520260,7.67798102,0.03525123,0.31500702,0.62200401,0.83290632,0.08760051,1.44185135,1.23278208,4.76143499
0.41120560,7.65436266,0.03450704,0.31859366,0.61331618,0.82633126,0.08704773,1.45570415,1.22098434,4.74023912
0.41720860,7.61205777,0.03363741,0.32193074,0.60282765,0.81679756,0.08628560,1.46569972,1.20534243,4.70877805
0.42321161,7.55259350,0.03265688,0.32507014,0.59074029,0.80449041,0.08533817,1.47199004,1.18618329,4.66804239
0.42921461,7.47768582,0.03158110,0.32806547,0.57727536,0.78963644,0.08423174,1.47479896,1.16388246,4.61908971
0.43521761,7.38920591,0.03042645,0.33096978,0.56266848,0.77249866,0.08299440,1.47442049,1.13885664,4.56302339
0.44122061,7.28914746,0.02920963,0.33383349,0.54716477,0.75337095,0.08165552,1.47121638,1.11155554,4.50097347
0.44722361,7.17959549,0.02794738,0.33670255,0.53101419,0.73257225,0.08024535,1.46561276,1.08245342,4.43407964
0.45322661,7.06269750,0.02665607,0.33961687,0.51446727,0.71044067,0.07879451,1.45809585,1.05204031,4.36347708
0.45922961,6.94063688,0.02535149,0.34260927,0.49777134,0.68732756,0.07733363,1.44920654,1.02081328,4.29028495
0.46523262,6.81560884,0.02404862,0.34570469,0.48116722,0.66359161,0.07589284,1.43953364,0.98926797,4.21559790
0.47123562,6.68979846,0.02276145,0.34891989,0.46488656,0.63959315,0.07450139,1.42970572,0.95789063,4.14048001
0.47723862,6.56536052,0.02150288,0.35226349,0.44914956,0.61568857,0.07318724,1.42038130,0.92715070,4.06596117
0.48324162,6.44440049,0.02028461,0.35573641,0.43416327,0.59222501,0.07197655,1.41223739,0.89749421,3.99303508
0.48924462,6.32895612,0.01911717,0.35933251,0.42012023,0.56953529,0.07089333,1.40595628,0.86933803,3.92265842
0.49524762,6.22097883,0.01800986,0.36303955,0.40719741,0.54793307,0.06995898,1.40221080,0.84306497,3.85575046
0.50125063,6.12231452,0.01697079,0.36684023,0.39555542,0.52770839,0.06919189,1.40164819,0.81901985,3.79319235
0.50725363,6.03468315,0.01600695,0.37071330,0.38533777,0.50912343,0.06860705,1.40487289,0.79750639,3.73582540
0.51325663,5.95965696,0.01512420,0.37463467,0.37667018,0.49240870,0.06821569,1.41242876,0.77878488,3.68444777
0.51925963,5.89863724,0.01432733,0.37857839,0.36965993,0.47775960,0.06802505,1.42478125,0.76307059,3.63980905
0.52526263,5.85282995,0.01362012,0.38251757,0.36439508,0.46533348,0.06803808,1.44230020,0.75053277,3.60260243
0.53126563,5.82322060,0.01300533,0.38642495,0.36094360,0.45524720,0.06825343,1.46524393,0.74129412,3.57345433
0.53726863,5.81054927,0.01248476,0.39027341,0.35935251,0.44757528,0.06866534,1.49374534,0.73543069,3.55291170
0.54327164,5.81528672,0.01205919,0.39403608,0.35964691,0.44234880,0.06926378,1.52780079,0.73297214,3.54142733
0.54927464,5.83761282,0.01172845,0.39768633,0.36182913,0.43955493,0.07003472,1.56726224,0.73390228,3.53934367
0.55527764,5.87739855,0.01149137,0.40119748,0.36587790,0.43913739,0.07096042,1.61183336,0.73815984,3.54687625
0.56128064,5.93419303,0.01134575,0.40454240,0.37174786,0.44099766,0.07201995,1.66106990,0.74563961,3.56409736
0.56728364,6.00721668,0.01128841,0.40769292,0.37936927,0.44499711,0.07318974,1.71438456,0.75619386,3.59092138
0.57328664,6.09536195,0.01131514,0.41061929,0.38864815,0.45096002,0.07444432,1.77105644,0.76963421,3.62709261
0.57928964,6.19720220,0.01142074,0.41328963,0.39946695,0.45867734,0.07575698,1.83024495,0.78573389,3.67217693
0.58529265,6.31100959,0.01159906,0.41566952,0.41168569,0.46791131,0.07710061,1.89100772,0.80423060,3.72555814
0.59129565,6.43478220,0.01184304,0.41772178,0.42514372,0.47840068,0.07844846,1.95232214,0.82482993,3.78643982
0.59729865,6.56628001,0.01214481,0.41940652,0.43966204,0.48986654,0.07977494,2.01310981,0.84720942,3.85385323
0.60330165,6.70306945,0.01249580,0.42068146,0.45504618,0.50201847,0.08105630,2.07226303,0.87102327,3.92667157
0.60930465,6.84257524,0.01288685,0.42150268,0.47108953,0.51456096,0.08227126,2.12867251,0.89590767,4.00363049
0.61530765,6.98213827,0.01330841,0.42182565,0.48757712,0.52719984,0.08340156,2.18125540,0.92148661,4.08335443
0.62131066,7.11907770,0.01375068,0.42160663,0.50428965,0.53964861,0.08443233,2.22898257,0.94737826,4.16438814
0.62731366,7.25075539,0.01420381,0.42080431,0.52100763,0.55163439,0.08535235,2.27090438,0.97320147,4.24523233
0.63331666,7.37464046,0.01465810,0.41938177,0.53751561,0.56290341,0.08615417,2.30617395,0.99858257,4.32438214
0.63931966,7.48837181,0.01510423,0.41730848,0.55360615,0.57322588,0.08683406,2.33406745,1.02316205,4.40036718
0.64532266,7.58981654,0.01553340,0.41456241,0.56908358,0.58240009,0.08739188,2.35400053,1.04660093,4.47179145
0.65132566,7.67712226,0.01593758,0.41113194,0.58376731,0.59025562,0.08783079,2.36554074,1.06858685,4.53737178
0.65732866,7.74876170,0.01630964,0.40701773,0.59749462,0.59665580,0.08815690,2.36841554,1.08883946,4.59597328
0.66333167,7.80356819,0.01664349,0.40223412,0.61012288,0.60149911,0.08837879,2.36251582,1.10711513,4.64664055
0.66933467,7.84076112,0.01693425,0.39681018,0.62153113,0.60471982,0.08850712,2.34789512,1.12321083,4.68862356
0.67533767,7.85996079,0.01717830,0.39079030,0.63162100,0.60628768,0.08855407,2.32476456,1.13696711,4.72139739
0.68134067,7.86119259,0.01737334,0.38423413,0.64031706,0.60620696,0.08853293,2.29348414,1.14827016,4.74467532
0.68734367,7.84488070,0.01751841,0.37721603,0.64756659,0.60451474,0.08845761,2.25455052,1.15705297,4.75841497
0.69334667,7.81183187,0.01761391,0.36982382,0.65333886,0.60127861,0.08834232,2.20858213,1.16329551,4.76281752
0.69934967,7.76321029,0.01766150,0.36215709,0.65762398,0.59659396,0.08820123,2.15630189,1.16702422,4.75832029
0.70535268,7.70050440,0.01766406,0.35432492,0.66043152,0.59058079,0.08804823,2.09851844,1.16831055,4.74558314
0.71135568,7.62548691,0.01762557,0.34644322,0.66178887,0.58338032,0.08789676,2.03610614,1.16726887,4.72546921
0.71735868,7.54016923,0.01755097,0.33863170,0.66173943,0.57515127,0.08775974,1.96998466,1.16405371,4.69902080
0.72336168,7.44675147,0.01744599,0.33101066,0.66034083,0.56606607,0.08764945,1.90109853,1.15885625,4.66743108
0.72936468,7.34756913,0.01731702,0.32369766,0.65766306,0.55630691,0.08757761,1.83039714,1.15190030,4.63201235
0.73536768,7.24503759,0.01717084,0.31680422,0.65378666,0.54606169,0.08755527,1.75881560,1.14343761,4.59416171
0.74137069,7.14159523,0.01701449,0.31043259,0.64880089,0.53551992,0.08759289,1.68725678,1.13374258,4.55532470
0.74737369,7.03964621,0.01685499,0.30467285,0.64280200,0.52486869,0.08770025,1.61657474,1.12310641,4.51695768
0.75337669,6.94150367,0.01669920,0.29960026,0.63589140,0.51428853,0.08788638,1.54755996,1.11183054,4.48048966
0.75937969,6.84933426,0.01655354,0.29527305,0.62817390,0.50394938,0.08815942,1.48092628,1.10021974,4.44728407
0.76538269,6.76510488,0.01642388,0.29173064,0.61975587,0.49400673,0.08852643,1.41729991,1.08857454,4.41860139
0.77138569,6.69053259,0.01631524,0.28899245,0.61074335,0.48459790,0.08899308,1.35721056,1.07718346,4.39556321
0.77738869,6.62703892,0.01623175,0.28705720,0.60124011,0.47583860,0.08956332,1.30108469,1.06631496,4.37911864
0.78339170,6.57570959,0.01617642,0.28590281,0.59134573,0.46781993,0.09023903,1.24924111,1.05620950,4.37001395
0.78939470,6.53726111,0.01615107,0.28548686,0.58115359,0.46060581,0.09101953,1.20188889,1.04707186,4.36876635
0.79539770,6.51201555,0.01615623,0.28574762,0.57074906,0.45423116,0.09190127,1.15912754,1.03906416,4.37564301
0.80140070,6.49988485,0.01619115,0.28660564,0.56020772,0.44870065,0.09287734,1.12094968,1.03229968,4.39064628
0.80740370,6.50036584,0.01625376,0.28796580,0.54959389,0.44398845,0.09393724,1.08724587,1.02683812,4.41350608
0.81340670,6.51254718,0.01634074,0.28971988,0.53895942,0.44003876,0.09506660,1.05781183,1.02268236,4.44368035
0.81940970,6.53512874,0.01644758,0.29174945,0.52834293,0.43676739,0.09624712,1.03235766,1.01977709,4.48036411
0.82541271,6.56645402,0.01656876,0.29392913,0.51776949,0.43406425,0.09745665,1.01051899,1.01800961,4.52250769
0.83141571,6.60455515,0.01669790,0.29613010,0.50725089,0.43179679,0.09866940,0.99186981,1.01721275,4.56884393
0.83741871,6.64721010,0.01682795,0.29822371,0.49678638,0.42981429,0.09985641,0.97593665,1.01717018,4.61792429
0.84342171,6.69201056,0.01695146,0.30008513,0.48636408,0.42795288,0.10098613,0.96221369,1.01762378,4.66816287
0.84942471,6.73643867,0.01706082,0.30159699,0.47596284,0.42604113,0.10202526,0.95017850,1.01828305,4.71788731
0.85542771,6.77795024,0.01714855,0.30265284,0.46555457,0.42390595,0.10293966,0.93930777,1.01883628,4.76539488
0.86143072,6.81406150,0.01720756,0.30316025,0.45510694,0.42137871,0.10369544,0.92909274,1.01896288,4.80901183
0.86743372,6.84243621,0.01723143,0.30304371,0.44458631,0.41830119,0.10426010,0.91905374,1.01834660,4.84715373
0.87343672,6.86096963,0.01721465,0.30224695,0.43396078,0.41453127,0.10460370,0.90875346,1.01668897,4.87838445
0.87943972,6.86786594,0.01715289,0.30073476,0.42320311,0.40994799,0.10470002,0.89780841,1.01372239,4.90147112
0.88544272,6.86170583,0.01704314,0.29849428,0.41229347,0.40445588,0.10452758,0.88589834,1.00922229,4.91543281
0.89144572,6.84150116,0.01688393,0.29553567,0.40122190,0.39798835,0.10407062,0.87277332,1.00301782,4.91958061
0.89744872,6.80673438,0.01667535,0.29189206,0.38999013,0.39050999,0.10331984,0.85825822,0.99500054,4.91354715
0.90345173,6.75738067,0.01641918,0.28761899,0.37861298,0.38201777,0.10227289,0.84225456,0.98513075,4.89730420
0.90945473,6.69391189,0.01611882,0.28279320,0.36711898,0.37254098,0.10093468,0.82473974,0.97344109,4.87116727
0.91545773,6.61728181,0.01577928,0.27751080,0.35555044,0.36214013,0.09931738,0.80576378,0.96003725,4.83578695
0.92146073,6.52889343,0.01540705,0.27188496,0.34396270,0.35090462,0.09744013,0.78544370,0.94509588,4.79212712
0.92746373,6.43054949,0.01500994,0.26604323,0.33242284,0.33894963,0.09532857,0.76395599,0.92885950,4.74143098
0.93346673,6.32438846,0.01459685,0.26012431,0.32100780,0.32641205,0.09301399,0.74152735,0.91162902,4.68517630
0.93946973,6.21280864,0.01417759,0.25427471,0.30980204,0.31344585,0.09053245,0.71842430,0.89375387,4.62502172
0.94547274,6.09838366,0.01376256,0.24864505,0.29889484,0.30021707,0.08792360,0.69494200,0.87562039,4.56274656
0.95147574,5.98377293,0.01336251,0.24338640,0.28837743,0.28689857,0.08522945,0.67139270,0.85763894,4.50018666
0.95747874,5.87163076,0.01298821,0.23864646,0.27834004,0.27366473,0.08249310,0.64809444,0.84023023,4.43916904
0.96348174,5.76451796,0.01265022,0.23456585,0.26886901,0.26068647,0.07975742,0.62536018,0.82381154,4.38144809
0.96948474,5.66481921,0.01235856,0.23127457,0.26004418,0.24812654,0.07706383,0.60348792,0.80878339,4.32864600
0.97548774,5.57466954,0.01212249,0.22888869,0.25193649,0.23613535,0.07445118,0.58275200,0.79551706,4.28219984
0.98149075,5.49589250,0.01195026,0.22750727,0.24460610,0.22484743,0.07195472,0.56339586,0.78434364,4.24331727
0.98749375,5.42995193,0.01184895,0.22720976,0.23810091,0.21437864,0.06960534,0.54562639,0.77554481,4.21294245
0.99349675,5.37791891,0.01182429,0.22805376,0.23245560,0.20482402,0.06742892,0.52960998,0.76934570,4.19173331
0.99949975,5.34045434,0.01188056,0.23007333,0.22769123,0.19625651,0.06544594,0.51547020,0.76591006,4.18005072
1.00550275,5.31780714,0.01202050,0.23327781,0.22381527,0.18872632,0.06367131,0.50328714,0.76533774,4.17795935
1.01150575,5.30982745,0.01224535,0.23765129,0.22082212,0.18226104,0.06211438,0.49309820,0.76766445,4.18523992
1.01750875,5.31599323,0.01255480,0.24315255,0.21869404,0.17686631,0.06077916,0.48490020,0.77286369,4.20141165
1.02351176,5.33544867,0.01294709,0.24971581,0.21740233,0.17252705,0.05966470,0.47865251,0.78085058,4.22576345
1.02951476,5.36705201,0.01341912,0.25725189,0.21690877,0.16920915,0.05876558,0.47428116,0.79148731,4.25739211
1.03551776,5.40943023,0.01396659,0.26565011,0.21716720,0.16686144,0.05807258,0.47168343,0.80458988,4.29524555
1.04152076,5.46103806,0.01458414,0.27478062,0.21812509,0.16541795,0.05757336,0.47073288,0.81993568,4.33816885
1.04752376,5.52021857,0.01526559,0.28449728,0.21972512,0.16480029,0.05725314,0.47128452,0.83727155,4.38495106
1.05352676,5.58526280,0.01600415,0.29464085,0.22190664,0.16492014,0.05709551,0.47317990,0.85632200,4.43437071
1.05952976,5.65446625,0.01679261,0.30504259,0.22460691,0.16568168,0.05708312,0.47625204,0.87679715,4.48523823
1.06553277,5.72618015,0.01762363,0.31552793,0.22776224,0.16698401,0.05719829,0.48032996,0.89840012,4.53643366
1.07153577,5.79885599,0.01848996,0.32592037,0.23130886,0.16872343,0.05742370,0.48524286,0.92083373,4.58693844
1.07753877,5.87108225,0.01938465,0.33604517,0.23518354,0.17079562,0.05774280,0.49082374,0.94380624,4.63586048
1.08354177,5.94161268,0.02030131,0.34573308,0.23932417,0.17309758,0.05814031,0.49691258,0.96703614,4.68245201
1.08954477,6.00938582,0.02123427,0.35482368,0.24367005,0.17552943,0.05860248,0.50335907,0.99025593,4.72612010
1.09554777,6.07353621,0.02217880,0.36316848,0.24816213,0.17799605,0.05911735,0.51002485,1.01321496,4.76643024
1.10155078,6.13339762,0.02313120,0.37063353,0.25274329,0.18040847,0.05967482,0.51678535,1.03568154,4.80310348
1.10755378,6.18849943,0.02408898,0.37710166,0.25735848,0.18268506,0.06026677,0.52353141,1.05744433,4.83600796
1.11355678,6.23855698,0.02505086,0.38247414,0.26195504,0.18475265,0.06088691,0.53017044,1.07831330,4.86514590
1.11955978,6.28345731,0.02601681,0.38667187,0.26648310,0.18654727,0.06153074,0.53662749,1.09812036,4.89063716
1.12556278,6.32324132,0.02698804,0.38963608,0.27089601,0.18801491,0.06219535,0.54284602,1.11671988,4.91270039
1.13156578,6.35808366,0.02796688,0.39132855,0.27515103,0.18911196,0.06287914,0.54878846,1.13398919,4.93163301
1.13756878,6.38827126,0.02895667,0.39173139,0.27920999,0.18980553,0.06358162,0.55443657,1.14982912,4.94779082
1.14357179,6.41418150,0.02996155,0.39084645,0.28304016,0.19007359,0.06430305,0.55979142,1.16416462,4.96156829
1.14957479,6.43626066,0.03098619,0.38869440,0.28661501,0.18990487,0.06504412,0.56487313,1.17694547,4.97337991
1.15557779,6.45500319,0.03203552,0.38531353,0.28991503,0.18929863,0.06580563,0.56972015,1.18814685,4.98364342
1.16158079,6.47093211,0.03311437,0.38075838,0.29292841,0.18826420,0.06658810,0.57438805,1.19776983,4.99276485
1.16758379,6.48458083,0.03422713,0.37509812,0.29565149,0.18682035,0.06739144,0.57894774,1.20584154,5.00112594
1.17358679,6.49647638,0.03537730,0.36841491,0.29808902,0.18499438,0.06821463,0.58348314,1.21241475,5.00907363
1.17958979,6.50712419,0.03656716,0.36080207,0.30025402,0.18282119,0.06905541,0.58808817,1.21756695,5.01691187
1.18559280,6.51699451,0.03779735,0.35236226,0.30216742,0.18034201,0.06991003,0.59286318,1.22139864,5.02489551
1.19159580,6.52651044,0.03906658,0.34320558,0.30385716,0.17760309,0.07077303,0.59791081,1.22403077,5.03322630
1.19759880,6.53603791,0.04037131,0.33344766,0.30535707,0.17465427,0.07163713,0.60333139,1.22560143,5.04205095
1.20360180,6.54587773,0.04170559,0.32320774,0.30670539,0.17154748,0.07249320,0.60921810,1.22626179,5.05146124
1.20960480,6.55626012,0.04306096,0.31260678,0.30794298,0.16833515,0.07333028,0.61565195,1.22617141,5.06149611
1.21560780,6.56734206,0.04442652,0.30176557,0.30911146,0.16506881,0.07413580,0.62269694,1.22549326,5.07214604
1.22161081,6.57920786,0.04578905,0.29080293,0.31025118,0.16179760,0.07489584,0.63039561,1.22438852,5.08335944
1.22761381,6.59187332,0.04713332,0.27983402,0.31139934,0.15856707,0.07559556,0.63876513,1.22301164,5.09505145
1.23361681,6.60529370,0.04844261,0.26896871,0.31258821,0.15541808,0.07621972,0.64779439,1.22150591,5.10711477
1.23961981,6.61937564,0.04969922,0.25831023,0.31384366,0.15238601,0.07675334,0.65744216,1.21999980,5.11943268
1.24562281,6.63399294,0.05088517,0.24795388,0.31518407,0.14950019,0.07718237,0.66763647,1.21860442,5.13189383
1.25162581,6.64900579,0.05198304,0.23798613,0.31661965,0.14678361,0.07749452,0.67827557,1.21741228,5.14440848
1.25762881,6.66428292,0.05297673,0.22848392,0.31815230,0.14425302,0.07768002,0.68923029,1.21649744,5.15692556
1.26363182,6.67972584,0.05385239,0.21951426,0.31977593,0.14191922,0.07773247,0.70034786,1.21591720,5.16945005
1.26963482,6.69529392,0.05459918,0.21113412,0.32147730,0.13978767,0.07764952,0.71145719,1.21571509,5.18205956
1.27563782,6.71102925,0.05521006,0.20339075,0.32323723,0.13785927,0.07743357,0.72237526,1.21592517,5.19491950
1.28164082,6.72707975,0.05568239,0.19632212,0.32503225,0.13613143,0.07709224,0.73291452,1.21657730,5.20829576
1.28764382,6.74371907,0.05601843,0.18995774,0.32683639,0.13459910,0.07663875,0.74289086,1.21770306,5.22256399
1.29364682,6.76136200,0.05622561,0.18431967,0.32862322,0.13325596,0.07609203,0.75213184,1.21934191,5.23821472
1.29964982,6.78057404,0.05631657,0.17942368,0.33036781,0.13209554,0.07547663,0.76048477,1.22154730,5.25585347
1.30565283,6.80207414,0.05630899,0.17528056,0.33204863,0.13111227,0.07482241,0.76782422,1.22439204,5.27619560
1.31165583,6.82672990,0.05622521,0.17189736,0.33364922,0.13030238,0.07416393,0.77405854,1.22797290,5.30005540
1.31765883,6.85554476,0.05609150,0.16927872,0.33515960,0.12966461,0.07353971,0.77913513,1.23241376,5.32832957
1.32366183,6.88963738,0.05593729,0.16742797,0.33657723,0.12920068,0.07299117,0.78304402,1.23786719,5.36197533
1.32966483,6.93021339,0.05579411,0.16634818,0.33790759,0.12891553,0.07256145,0.78581969,1.24451432,5.40198372
1.33566783,6.97853050,0.05569443,0.16604287,0.33916440,0.12881725,0.07229413,0.78754084,1.25256274,5.44934896
1.34167084,7.03585809,0.05567047,0.16651653,0.34036925,0.12891682,0.07223182,0.78832827,1.26224257,5.50503481
1.34767384,7.10343267,0.05575289,0.16777483,0.34155098,0.12922761,0.07241475,0.78834078,1.27380072,5.56993926
1.35367684,7.18241092,0.05596959,0.16982447,0.34274465,0.12976460,0.07287938,0.78776936,1.28749360,5.64485871
1.35967984,7.27382210,0.05634461,0.17267280,0.34399017,0.13054355,0.07365712,0.78682987,1.30357842,5.73045310
1.36568284,7.37852177,0.05689710,0.17632711,0.34533077,0.13158001,0.07477317,0.78575464,1.32230358,5.82721329
1.37168584,7.49714836,0.05764055,0.18079355,0.34681129,0.13288825,0.07624558,0.78478324,1.34389830,5.93543189
1.37768884,7.63008451,0.05858218,0.18607600,0.34847634,0.13448025,0.07808453,0.78415296,1.36856205,6.05517857
1.38369185,7.77742445,0.05972261,0.19217459,0.35036845,0.13636467,0.08029183,0.78408941,1.39645406,6.18628091
1.38969485,7.93894862,0.06105578,0.19908416,0.35252627,0.13854595,0.08286074,0.78479763,1.42768328,6.32831125
1.39569785,8.11410641,0.06256907,0.20679265,0.35498278,0.14102352,0.08577605,0.78645409,1.46229924,6.48058009
1.40170085,8.30200752,0.06424376,0.21527947,0.35776365,0.14379117,0.08901442,0.78919992,1.50028398,6.64213611
1.40770385,8.50142218,0.06605562,0.22451393,0.36088574,0.14683662,0.09254494,0.79313568,1.54154544,6.81177290
1.41370685,8.71079016,0.06797567,0.23445386,0.36435573,0.15014125,0.09632998,0.79831773,1.58591246,6.98804197
1.41970985,8.92823822,0.06997121,0.24504437,0.36816902,0.15368005,0.10032612,0.80475640,1.63313174,7.16927168
1.42571286,9.15160544,0.07200677,0.25621697,0.37230886,0.15742183,0.10448533,0.81241594,1.68286664,7.35359154
1.43171586,9.37847579,0.07404529,0.26788899,0.37674571,0.16132953,0.10875613,0.82121611,1.73469827,7.53896121
1.43771886,9.60621709,0.07604919,0.27996339,0.38143697,0.16536077,0.11308490,0.83103542,1.78812872,7.72320353
1.44372186,9.83202558,0.07798145,0.29232914,0.38632700,0.16946862,0.11741710,0.84171568,1.84258657,7.90404083
1.44972486,10.05297522,0.07980665,0.30486199,0.39134766,0.17360244,0.12169858,0.85306770,1.89743470,8.07913393
1.45572786,10.26607082,0.08149188,0.31742588,0.39641909,0.17770892,0.12587667,0.86487791,1.95198040,8.24612320
1.46173087,10.46830428,0.08300754,0.32987475,0.40145113,0.18173324,0.12990131,0.87691553,2.00548759,8.40267100
1.46773387,10.65671304,0.08432800,0.34205507,0.40634507,0.18562027,0.13372600,0.88894013,2.05719124,8.54650507
1.47373687,10.82843993,0.08543210,0.35380873,0.41099593,0.18931589,0.13730863,0.90070919,2.10631351,8.67546226
1.47973987,10.98079348,0.08630355,0.36497644,0.41529513,0.19276830,0.14061218,0.91198556,2.15208165,8.78753202
1.48574287,11.11130783,0.08693109,0.37540143,0.41913352,0.19592936,0.14360525,0.92254448,2.19374702,8.88089915
1.49174587,11.21780103,0.08730865,0.38493353,0.42240478,0.19875587,0.14626245,0.93218003,2.23060504,8.95398499
1.49774887,11.29843053,0.08743520,0.39343323,0.42500889,0.20121078,0.14856469,0.94071083,2.26201537,9.00548635
1.50375188,11.35174462,0.08731465,0.40077583,0.42685571,0.20326425,0.15049925,0.94798478,2.28742186,9.03441135
1.50975488,11.37672812,0.08695558,0.40685535,0.42786852,0.20489458,0.15205973,0.95388287,2.30637148,9.04011099
1.51575788,11.37284083,0.08637084,0.41158816,0.42798720,0.20608892,0.15324588,0.95832181,2.31853169,9.02230562
1.52176088,11.34004722,0.08557715,0.41491607,0.42717110,0.20684372,0.15406332,0.96125555,2.32370544,8.98110497
1.52776388,11.27883560,0.08459458,0.41680875,0.42540135,0.20716492,0.15452303,0.96267549,2.32184311,8.91702086
1.53376688,11.19022558,0.08344604,0.41726548,0.42268247,0.20706784,0.15464081,0.96260964,2.31305086,8.83097139
1.53976988,11.07576249,0.08215670,0.41631583,0.41904316,0.20657675,0.15443665,0.96112043,2.29759471,8.72427593
1.54577289,10.93749812,0.08075332,0.41401960,0.41453638,0.20572415,0.15393389,0.95830153,2.27590003,8.59864014
1.55177589,10.77795739,0.07926373,0.41046559,0.40923835,0.20454974,0.15315846,0.95427360,2.24854623,8.45613094
1.55777889,10.60009119,0.07771612,0.40576951,0.40324688,0.20309915,0.15213798,0.94917920,2.21625644,8.29914126
1.56378189,10.40721606,0.07613848,0.40007094,0.39667868,0.20142244,0.15090085,0.94317706,2.17988234,8.13034517
1.56978489,10.20294230,0.07455797,0.39352947,0.38966615,0.19957246,0.14947545,0.93643589,2.14038463,7.95264430
1.57578789,9.99109207,0.07300039,0.38632017,0.38235339,0.19760312,0.14788924,0.92912798,2.09880936,7.76910666
1.58179090,9.77561022,0.07148968,0.37862849,0.37489187,0.19556764,0.14616815,0.92142299,2.05626106,7.58289966
1.58779390,9.56047021,0.07004743,0.37064494,0.36743577,0.19351685,0.14433590,0.91348197,2.01387337,7.39721907
1.59379690,9.34957856,0.06869253,0.36255952,0.36013727,0.19149771,0.14241359,0.90545217,1.97277825,7.21521621
1.59979990,9.14668046,0.06744086,0.35455635,0.35314193,0.18955192,0.14041943,0.89746263,1.93407458,7.03992536
1.60580290,8.95527000,0.06630508,0.34680849,0.34658425,0.18771490,0.13836862,0.88962090,1.89879752,6.87419383
1.61180590,8.77850759,0.06529449,0.33947333,0.34058380,0.18601505,0.13627346,0.88201102,1.86788938,6.72061662
