energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.63731866,0.19900774,0.02141238,0.02486703,0.00001040,0.00008145,0.04998135,0.11819477,0.09096611,0.00000000
-4.63131566,0.20630707,0.02305041,0.02732362,0.00001326,0.00010434,0.05316991,0.11802786,0.09822847,0.00000000
-4.62531266,0.21489270,0.02468258,0.03000780,0.00001679,0.00013358,0.05640942,0.11897143,0.10553108,0.00000000
-4.61930965,0.22457003,0.02628112,0.03293127,0.00002110,0.00017053,0.05963895,0.12088137,0.11277350,0.00000000
-4.61330665,0.23516185,0.02781923,0.03611262,0.00002632,0.00021680,0.06279934,0.12362123,0.11986089,0.00000000
-4.60730365,0.24651525,0.02927180,0.03957797,0.00003260,0.00027434,0.06583520,0.12706648,0.12670714,0.00000000
-4.60130065,0.25850822,0.03061631,0.04336149,0.00004010,0.00034539,0.06869699,0.13110835,0.13323824,0.00000000
-4.59529765,0.27105526,0.03183359,0.04750574,0.00004896,0.00043259,0.07134308,0.13565711,0.13939540,0.00000000
-4.58929465,0.28411201,0.03290869,0.05206168,0.00005935,0.00053896,0.07374162,0.14064464,0.14513808,0.00000000
-4.58329165,0.29767838,0.03383156,0.05708833,0.00007143,0.00066798,0.07587230,0.14602610,0.15044642,0.00000000
-4.57728864,0.31179996,0.03459776,0.06265200,0.00008535,0.00082360,0.07772777,0.15178071,0.15532319,0.00000000
-4.57128564,0.32656759,0.03520898,0.06882511,0.00010125,0.00101028,0.07931474,0.15791142,0.15979494,0.00000000
-4.56528264,0.34211495,0.03567341,0.07568450,0.00011925,0.00123302,0.08065462,0.16444367,0.16391231,0.00000000
-4.55927964,0.35861404,0.03600598,0.08330923,0.00013944,0.00149740,0.08178375,0.17142304,0.16774939,0.00000000
-4.55327664,0.37626883,0.03622844,0.09177806,0.00016188,0.00180957,0.08275310,0.17891199,0.17140212,0.00000000
-4.54727364,0.39530711,0.03636925,0.10116645,0.00018659,0.00217631,0.08362750,0.18698584,0.17498575,0.00000000
-4.54127064,0.41597089,0.03646334,0.11154326,0.00021352,0.00260500,0.08448437,0.19572805,0.17863141,0.00000000
-4.53526763,0.43850574,0.03655173,0.12296739,0.00024259,0.00310359,0.08541203,0.20522511,0.18248190,0.00000000
-4.52926463,0.46314950,0.03668111,0.13548424,0.00027365,0.00368068,0.08650756,0.21556118,0.18668686,0.00000000
-4.52326163,0.49012089,0.03690323,0.14912240,0.00030646,0.00434535,0.08787434,0.22681291,0.19139748,0.00000000
-4.51725863,0.51960848,0.03727440,0.16389048,0.00034075,0.00510725,0.08961934,0.23904443,0.19676098,0.00000000
-4.51125563,0.55176074,0.03785484,0.17977452,0.00037616,0.00597643,0.09185015,0.25230304,0.20291507,0.00000000
-4.50525263,0.58667740,0.03870818,0.19673584,0.00041228,0.00696331,0.09467201,0.26661567,0.20998260,0.00000000
-4.49924962,0.62440281,0.03990093,0.21470973,0.00044864,0.00807859,0.09818473,0.28198633,0.21806662,0.00000000
-4.49324662,0.66492142,0.04150203,0.23360485,0.00048471,0.00933309,0.10247974,0.29839468,0.22724603,0.00000000
-4.48724362,0.70815587,0.04358248,0.25330363,0.00051995,0.01073767,0.10763724,0.31579589,0.23757201,0.00000000
-4.48124062,0.75396749,0.04621499,0.27366357,0.00055377,0.01230301,0.11372370,0.33412161,0.24906540,0.00000000
-4.47523762,0.80215954,0.04947368,0.29451944,0.00058559,0.01403951,0.12078950,0.35328222,0.26171498,0.00000000
-4.46923462,0.85248270,0.05343385,0.31568649,0.00061483,0.01595708,0.12886706,0.37317005,0.27547695,0.00000000
-4.46323162,0.90464276,0.05817156,0.33696432,0.00064095,0.01806490,0.13796940,0.39366350,0.29027535,0.00000000
-4.45722861,0.95831000,0.06376328,0.35814156,0.00066345,0.02037128,0.14808902,0.41463173,0.30600366,0.00000000
-4.45122561,1.01312980,0.07028528,0.37900097,0.00068189,0.02288340,0.15919749,0.43593975,0.32252729,0.00000000
-4.44522261,1.06873396,0.07781287,0.39932497,0.00069591,0.02560705,0.17124535,0.45745349,0.33968706,0.00000000
-4.43921961,1.12475206,0.08641939,0.41890124,0.00070524,0.02854646,0.18416267,0.47904467,0.35730337,0.00000000
-4.43321661,1.18082237,0.09617480,0.43752825,0.00070971,0.03170397,0.19786004,0.50059508,0.37518103,0.00000000
-4.42721361,1.23660173,0.10714402,0.45502057,0.00070925,0.03507983,0.21223007,0.52200005,0.39311452,0.00000000
-4.42121061,1.29177378,0.11938483,0.47121361,0.00070391,0.03867190,0.22714932,0.54317095,0.41089353,0.00000000
-4.41520760,1.34605538,0.13294548,0.48596777,0.00069383,0.04247540,0.24248063,0.56403643,0.42830853,0.00000000
-4.40920460,1.39920069,0.14786184,0.49917176,0.00067927,0.04648266,0.25807573,0.58454255,0.44515623,0.00000000
-4.40320160,1.45100283,0.16415439,0.51074502,0.00066056,0.05068286,0.27377813,0.60465151,0.46124477,0.00000000
-4.39719860,1.50129320,0.18182494,0.52063908,0.00063813,0.05506177,0.28942613,0.62433930,0.47639833,0.00000000
-4.39119560,1.54993835,0.20085333,0.52883798,0.00061247,0.05960158,0.30485588,0.64359227,0.49046120,0.00000000
-4.38519260,1.59683487,0.22119415,0.53535755,0.00058409,0.06428068,0.31990448,0.66240293,0.50330107,0.00000000
-4.37918959,1.64190259,0.24277380,0.54024384,0.00055358,0.06907359,0.33441289,0.68076517,0.51481141,0.00000000
-4.37318659,1.68507645,0.26548789,0.54357048,0.00052150,0.07395090,0.34822873,0.69866921,0.52491300,0.00000000
-4.36718359,1.72629786,0.28919936,0.54543544,0.00048841,0.07887929,0.36120885,0.71609672,0.53355453,0.00000000
-4.36118059,1.76550589,0.31373742,0.54595701,0.00045487,0.08382169,0.37322158,0.73301630,0.54071232,0.00000000
-4.35517759,1.80262905,0.33889749,0.54526942,0.00042138,0.08873760,0.38414876,0.74937971,0.54638910,0.00000000
-4.34917459,1.83757821,0.36444231,0.54351809,0.00038841,0.09358340,0.39388744,0.76511909,0.55061222,0.00000000
-4.34317159,1.87024119,0.39010433,0.54085487,0.00035636,0.09831299,0.40235136,0.78014544,0.55343114,0.00000000
-4.33716858,1.90047941,0.41558947,0.53743326,0.00032557,0.10287843,0.40947209,0.79434844,0.55491447,0.00000000
-4.33116558,1.92812694,0.44058209,0.53340405,0.00029630,0.10723077,0.41520002,0.80759772,0.55514681,0.00000000
-4.32516258,1.95299216,0.46475135,0.52891118,0.00026877,0.11132104,0.41950516,0.81974555,0.55422538,0.00000000
-4.31915958,1.97486183,0.48775856,0.52408836,0.00024312,0.11510127,0.42237767,0.83063087,0.55225677,0.00000000
-4.31315658,1.99350769,0.50926545,0.51905612,0.00021941,0.11852564,0.42382833,0.84008441,0.54935383,0.00000000
-4.30715358,2.00869502,0.52894303,0.51391975,0.00019768,0.12155163,0.42388879,0.84793472,0.54563288,0.00000000
-4.30115058,2.02019276,0.54648078,0.50876786,0.00017790,0.12414122,0.42261160,0.85401473,0.54121132,0.00000000
-4.29514757,2.02778476,0.56159561,0.50367174,0.00015999,0.12626190,0.42007006,0.85816863,0.53620565,0.00000000
-4.28914457,2.03128130,0.57404052,0.49868532,0.00014386,0.12788777,0.41635776,0.86025846,0.53072999,0.00000000
-4.28314157,2.03053035,0.58361229,0.49384584,0.00012939,0.12900029,0.41158771,0.86017039,0.52489490,0.00000000
-4.27713857,2.02542785,0.59015803,0.48917496,0.00011645,0.12958902,0.40589120,0.85782009,0.51880668,0.00000000
-4.27113557,2.01592643,0.59358018,0.48468031,0.00010488,0.12965203,0.39941599,0.85315707,0.51256682,0.00000000
-4.26513257,2.00204196,0.59383984,0.48035737,0.00009456,0.12919609,0.39232419,0.84616775,0.50627169,0.00000000
-4.25912956,1.98385776,0.59095814,0.47619140,0.00008533,0.12823663,0.38478941,0.83687721,0.50001228,0.00000000
-4.25312656,1.96152592,0.58501566,0.47215957,0.00007706,0.12679743,0.37699352,0.82534938,0.49387389,0.00000000
-4.24712356,1.93526606,0.57614996,0.46823294,0.00006965,0.12491011,0.36912285,0.81168601,0.48793574,0.00000000
-4.24112056,1.90536131,0.56455116,0.46437840,0.00006298,0.12261332,0.36136400,0.79602430,0.48227045,0.00000000
-4.23511756,1.87215194,0.55045606,0.46056037,0.00005697,0.11995191,0.35389938,0.77853345,0.47694328,0.00000000
-4.22911456,1.83602716,0.53414080,0.45674239,0.00005155,0.11697580,0.34690264,0.75941048,0.47201137,0.00000000
-4.22311156,1.79741541,0.51591258,0.45288845,0.00004668,0.11373887,0.34053411,0.73887546,0.46752277,0.00000000
-4.21710855,1.75677396,0.49610075,0.44896416,0.00004230,0.11029782,0.33493656,0.71716649,0.46351552,0.00000000
-4.21110555,1.71457833,0.47504771,0.44493785,0.00003842,0.10671099,0.33023141,0.69453474,0.46001689,0.00000000
-4.20510255,1.67131237,0.45309991,0.44078150,0.00003501,0.10303726,0.32651567,0.67123984,0.45704281,0.00000000
-4.19909955,1.62745938,0.43059947,0.43647181,0.00003212,0.09933510,0.32385971,0.64754581,0.45459773,0.00000000
-4.19309655,1.58349498,0.40787661,0.43199122,0.00002975,0.09566166,0.32230606,0.62371772,0.45267501,0.00000000
-4.18709355,1.53988206,0.38524328,0.42732910,0.00002798,0.09207210,0.32186946,0.60001923,0.45125785,0.00000000
-4.18109055,1.49706811,0.36298804,0.42248317,0.00002686,0.08861898,0.32253799,0.57671110,0.45032096,0.00000000
-4.17508754,1.45548501,0.34137248,0.41746108,0.00002650,0.08535189,0.32427545,0.55405059,0.44983296,0.00000000
-4.16908454,1.41555125,0.32062904,0.41228219,0.00002700,0.08231720,0.32702492,0.53229178,0.44975946,0.00000000
-4.16308154,1.37767636,0.30096035,0.40697957,0.00002851,0.07955793,0.33071325,0.51168668,0.45006670,0.00000000
-4.15707854,1.34226714,0.28253990,0.40160213,0.00003119,0.07711376,0.33525636,0.49248685,0.45072576,0.00000000
-4.15107554,1.30973520,0.26551381,0.39621676,0.00003526,0.07502108,0.34056514,0.47494550,0.45171699,0.00000000
-4.14507254,1.28050521,0.25000365,0.39091035,0.00004094,0.07331312,0.34655158,0.45931968,0.45303457,0.00000000
-4.13906953,1.25502303,0.23610980,0.38579166,0.00004852,0.07202008,0.35313479,0.44587240,0.45469077,0.00000000
-4.13306653,1.23376305,0.22391534,0.38099270,0.00005832,0.07116925,0.36024673,0.43487426,0.45671982,0.00000000
-4.12706353,1.21723387,0.21348997,0.37666960,0.00007068,0.07078506,0.36783712,0.42660457,0.45918093,0.00000000
-4.12106053,1.20598167,0.20489369,0.37300263,0.00008602,0.07088907,0.37587739,0.42135136,0.46216020,0.00000000
-4.11505753,1.20059037,0.19818018,0.37019539,0.00010477,0.07149984,0.38436334,0.41941033,0.46577124,0.00000000
-4.10905453,1.20167821,0.19339942,0.36847287,0.00012743,0.07263268,0.39331626,0.42108242,0.47015427,0.00000000
-4.10305153,1.20989019,0.19059944,0.36807828,0.00015452,0.07429929,0.40278248,0.42666981,0.47547345,0.00000000
-4.09704852,1.22588611,0.18982719,0.36926872,0.00018658,0.07650721,0.41283118,0.43647038,0.48191248,0.00000000
-4.09104552,1.25032420,0.19112832,0.37230946,0.00022418,0.07925918,0.42355055,0.45077049,0.48966853,0.00000000
-4.08504252,1.28384055,0.19454587,0.37746711,0.00026791,0.08255240,0.43504243,0.46983629,0.49894439,0.00000000
-4.07903952,1.32702479,0.20011810,0.38500159,0.00031832,0.08637766,0.44741552,0.49390360,0.50993935,0.00000000
-4.07303652,1.38039269,0.20787534,0.39515724,0.00037597,0.09071841,0.46077759,0.52316673,0.52283889,0.00000000
-4.06703352,1.44435669,0.21783620,0.40815326,0.00044137,0.09554991,0.47522690,0.55776658,0.53780363,0.00000000
-4.06103052,1.51919555,0.23000337,0.42417385,0.00051497,0.10083833,0.49084333,0.59777839,0.55495811,0.00000000
-4.05502751,1.60502443,0.24435912,0.44335839,0.00059711,0.10654006,0.50767961,0.64319984,0.57437976,0.00000000
-4.04902451,1.70176700,0.26086101,0.46579210,0.00068805,0.11260110,0.52575314,0.69393996,0.59608867,0.00000000
-4.04302151,1.80913105,0.27943793,0.49149766,0.00078792,0.11895683,0.54503885,0.74980952,0.62003884,0.00000000
-4.03701851,1.92658923,0.29998687,0.52042820,0.00089670,0.12553200,0.56546350,0.81051352,0.64611126,0.00000000
-4.03101551,2.05336634,0.32237068,0.55246214,0.00101418,0.13224112,0.58690190,0.87564645,0.67410939,0.00000000
-4.02501251,2.18843453,0.34641711,0.58740017,0.00113998,0.13898931,0.60917518,0.94469074,0.70375753,0.00000000
-4.01900950,2.33051726,0.37191920,0.62496490,0.00127353,0.14567353,0.63205159,1.01701895,0.73470217,0.00000000
-4.01300650,2.47810289,0.39863737,0.66480318,0.00141404,0.15218436,0.65524972,1.09189981,0.76651673,0.00000000
-4.00700350,2.62946793,0.42630303,0.70649136,0.00156052,0.15840812,0.67844418,1.16850847,0.79870954,0.00000000
-4.00100050,2.78270992,0.45462395,0.74954350,0.00171178,0.16422944,0.70127375,1.24594062,0.83073492,0.00000000
-3.99499750,2.93578916,0.48329099,0.79342222,0.00186645,0.16953415,0.72335155,1.32323039,0.86200716,0.00000000
-3.98899450,3.08657804,0.51198624,0.83755224,0.00202296,0.17421237,0.74427701,1.39937153,0.89191685,0.00000000
-3.98299150,3.23291654,0.54039214,0.88133582,0.00217964,0.17816172,0.76364902,1.47334104,0.91984903,0.00000000
-3.97698849,3.37267169,0.56820128,0.92416993,0.00233467,0.18129055,0.78107988,1.54412472,0.94520231,0.00000000
-3.97098549,3.50379888,0.59512647,0.96546422,0.00248619,0.18352091,0.79620926,1.61074334,0.96740839,0.00000000
-3.96498249,3.62440230,0.62091047,1.00465932,0.00263228,0.18479130,0.80871762,1.67227875,0.98595092,0.00000000
-3.95897949,3.73279217,0.64533521,1.04124455,0.00277105,0.18505896,0.81833843,1.72789863,1.00038308,0.00000000
-3.95297649,3.82753613,0.66822966,1.07477438,0.00290065,0.18430153,0.82486862,1.77687893,1.01034288,0.00000000
-3.94697349,3.90750252,0.68947613,1.10488282,0.00301938,0.18251814,0.82817669,1.81862317,1.01556568,0.00000000
-3.94097049,3.97189357,0.70901454,1.13129516,0.00312563,0.17972970,0.82820813,1.85267762,1.01589323,0.00000000
-3.93496748,4.02026693,0.72684437,1.15383637,0.00321804,0.17597846,0.82498779,1.87874188,1.01127894,0.00000000
-3.92896448,4.05254457,0.74302391,1.17243579,0.00329544,0.17132683,0.81861917,1.89667440,1.00178901,0.00000000
-3.92296148,4.06900845,0.75766703,1.18712784,0.00335693,0.16585547,0.80928051,1.90649274,0.98759950,0.00000000
-3.91695848,4.07028327,0.77093716,1.19804857,0.00340190,0.15966074,0.79721792,1.90836865,0.96898950,0.00000000
-3.91095548,4.05730688,0.78303889,1.20542815,0.00343002,0.15285166,0.78273593,1.90261820,0.94633065,0.00000000
-3.90495248,4.03128968,0.79420734,1.20957962,0.00344127,0.14554645,0.76618571,1.88968759,0.92007360,0.00000000
-3.89894947,3.99366487,0.80469587,1.21088423,0.00343590,0.13786888,0.74795177,1.87013510,0.89073203,0.00000000
-3.89294647,3.94603164,0.81476251,1.20977411,0.00341447,0.12994451,0.72843754,1.84461020,0.85886492,0.00000000
-3.88694347,3.89009391,0.82465593,1.20671288,0.00337778,0.12189700,0.70805058,1.81383060,0.82505792,0.00000000
-3.88094047,3.82759714,0.83460150,1.20217524,0.00332687,0.11384470,0.68718813,1.77855827,0.78990456,0.00000000
-3.87493747,3.76026613,0.84478824,1.19662619,0.00326296,0.10589756,0.66622363,1.73957541,0.75398813,0.00000000
-3.86893447,3.68974624,0.85535732,1.19050117,0.00318745,0.09815455,0.64549473,1.69766126,0.71786486,0.00000000
-3.86293147,3.61755067,0.86639285,1.18418775,0.00310183,0.09070157,0.62529336,1.65357066,0.68204909,0.00000000
-3.85692846,3.54501584,0.87791541,1.17800988,0.00300767,0.08360999,0.60585827,1.60801510,0.64700090,0.00000000
-3.85092546,3.47326658,0.88987895,1.17221546,0.00290659,0.07693584,0.58737018,1.56164688,0.61311652,0.00000000
-3.84492246,3.40319239,0.90217106,1.16696776,0.00280015,0.07071953,0.56994980,1.51504674,0.58072178,0.00000000
-3.83891946,3.33543555,0.91461705,1.16234117,0.00268992,0.06498621,0.55365861,1.46871540,0.55006862,0.00000000
-3.83291646,3.27039107,0.92698742,1.15832142,0.00257734,0.05974658,0.53850234,1.42306898,0.52133465,0.00000000
-3.82691346,3.20821816,0.93900861,1.15481033,0.00246375,0.05499816,0.52443671,1.37843822,0.49462551,0.00000000
-3.82091046,3.14886217,0.95037651,1.15163472,0.00235039,0.05072690,0.51137527,1.33507140,0.46997969,0.00000000
-3.81490745,3.09208564,0.96077197,1.14855915,0.00223830,0.04690901,0.49919867,1.29314036,0.44737553,0.00000000
-3.80890445,3.03750637,0.96987759,1.14530168,0.00212841,0.04351296,0.48776498,1.25274925,0.42673985,0.00000000
-3.80290145,2.98464057,0.97739484,1.14155189,0.00202148,0.04050152,0.47692038,1.21394533,0.40795775,0.00000000
-3.79689845,2.93294840,0.98306056,1.13699012,0.00191809,0.03783379,0.46650981,1.17673111,0.39088297,0.00000000
-3.79089545,2.88187962,0.98666194,1.13130699,0.00181870,0.03546706,0.45638685,1.14107712,0.37534856,0.00000000
-3.78489245,2.83091677,0.98804902,1.12422202,0.00172362,0.03335856,0.44642254,1.10693458,0.36117705,0.00000000
-3.77888944,2.77961370,0.98714408,1.11550046,0.00163304,0.03146699,0.43651260,1.07424727,0.34818998,0.00000000
-3.77288644,2.72762740,0.98394720,1.10496735,0.00154704,0.02975373,0.42658277,1.04296195,0.33621620,0.00000000
-3.76688344,2.67474165,0.97853777,1.09251802,0.00146561,0.02818385,0.41659213,1.01303679,0.32509893,0.00000000
-3.76088044,2.62088132,0.97107166,1.07812467,0.00138866,0.02672679,0.40653417,0.98444758,0.31470098,0.00000000
-3.75487744,2.56611692,0.96177428,1.06183843,0.00131604,0.02535681,0.39643576,0.95719121,0.30490849,0.00000000
-3.74887444,2.51065928,0.95092982,1.04378713,0.00124758,0.02405316,0.38635409,0.93128654,0.29563271,0.00000000
-3.74287144,2.45484511,0.93886726,1.02416874,0.00118306,0.02280002,0.37637189,0.90677270,0.28681024,0.00000000
-3.73686843,2.39911445,0.92594388,1.00324106,0.00112223,0.02158626,0.36659113,0.88370499,0.27840161,0.00000000
-3.73086543,2.34398163,0.91252725,0.98130825,0.00106487,0.02040502,0.35712575,0.86214882,0.27038862,0.00000000
-3.72486243,2.29000161,0.89897653,0.95870504,0.00101072,0.01925321,0.34809374,0.84217222,0.26277052,0.00000000
-3.71885943,2.23773397,0.88562431,0.93577955,0.00095954,0.01813088,0.33960912,0.82383739,0.25555943,0.00000000
-3.71285643,2.18770669,0.87275982,0.91287575,0.00091111,0.01704061,0.33177418,0.80719215,0.24877536,0.00000000
-3.70685343,2.14038196,0.86061443,0.89031656,0.00086521,0.01598687,0.32467254,0.79226162,0.24244103,0.00000000
-3.70085043,2.09612618,0.84935031,0.86838856,0.00082163,0.01497538,0.31836325,0.77904119,0.23657700,0.00000000
-3.69484742,2.05518593,0.83905268,0.84732912,0.00078020,0.01401256,0.31287638,0.76749093,0.23119719,0.00000000
-3.68884442,2.01767127,0.82972613,0.82731668,0.00074076,0.01310510,0.30821022,0.75753216,0.22630523,0.00000000
-3.68284142,1.98354732,0.82129517,0.80846457,0.00070315,0.01225950,0.30433023,0.74904654,0.22189175,0.00000000
-3.67683842,1.95263477,0.81360877,0.79081880,0.00066727,0.01148186,0.30116990,0.74187765,0.21793271,0.00000000
-3.67083542,1.92461893,0.80644887,0.77435958,0.00063302,0.01077763,0.29863317,0.73583529,0.21438895,0.00000000
-3.66483242,1.89906709,0.79954205,0.75900664,0.00060032,0.01015156,0.29659860,0.73070234,0.21120682,0.00000000
-3.65882941,1.87545286,0.79257399,0.74462776,0.00056915,0.00960767,0.29492475,0.72624370,0.20831993,0.00000000
-3.65282641,1.85318621,0.78520570,0.73104996,0.00053947,0.00914935,0.29345661,0.72221708,0.20565184,0.00000000
-3.64682341,1.83164739,0.77709086,0.71807271,0.00051131,0.00877946,0.29203273,0.71838493,0.20311945,0.00000000
-3.64082041,1.81022272,0.76789325,0.70548216,0.00048469,0.00850050,0.29049261,0.71452683,0.20063702,0.00000000
-3.63481741,1.78834024,0.75730350,0.69306571,0.00045970,0.00831478,0.28868396,0.71045176,0.19812039,0.00000000
-3.62881441,1.76550320,0.74505423,0.68062596,0.00043640,0.00822459,0.28646956,0.70600934,0.19549126,0.00000000
-3.62281141,1.74131944,0.73093312,0.66799330,0.00041491,0.00823237,0.28373320,0.70109948,0.19268117,0.00000000
-3.61680840,1.71552501,0.71479302,0.65503642,0.00039534,0.00834074,0.28038461,0.69567978,0.18963511,0.00000000
-3.61080540,1.68800085,0.69655911,0.64167025,0.00037782,0.00855266,0.27636297,0.68977010,0.18631436,0.00000000
-3.60480240,1.65878151,0.67623241,0.62786095,0.00036249,0.00887129,0.27163902,0.68345403,0.18269847,0.00000000
-3.59879940,1.62805548,0.65389012,0.61362774,0.00034945,0.00929998,0.26621558,0.67687700,0.17878641,0.00000000
-3.59279640,1.59615725,0.62968240,0.59904164,0.00033884,0.00984209,0.26012659,0.67024102,0.17459653,0.00000000
-3.58679340,1.56355153,0.60382633,0.58422119,0.00033073,0.01050073,0.25343465,0.66379620,0.17016572,0.00000000
-3.58079040,1.53081054,0.57659713,0.56932569,0.00032521,0.01127850,0.24622738,0.65782944,0.16554743,0.00000000
-3.57478739,1.49858566,0.54831734,0.55454631,0.00032231,0.01217717,0.23861270,0.65265078,0.16080903,0.00000000
