energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.00450225,0.00309097,0.00052272,0.00001920,0.00080074,0.00049541,0.00011351,0.00008811,0.00028068,0.00024812
3.01050525,0.00369558,0.00058635,0.00002195,0.00085678,0.00060571,0.00011675,0.00006480,0.00030496,0.00029841
3.01650825,0.00451671,0.00068674,0.00002603,0.00096914,0.00075065,0.00012793,0.00004780,0.00034905,0.00036617
3.02251126,0.00558108,0.00082633,0.00003157,0.00113929,0.00093522,0.00014699,0.00003568,0.00041375,0.00045367
3.02851426,0.00692158,0.00100880,0.00003872,0.00137074,0.00116534,0.00017417,0.00002738,0.00050056,0.00056370
3.03451726,0.00857689,0.00123892,0.00004765,0.00166876,0.00144780,0.00020995,0.00002212,0.00061163,0.00069952
3.04052026,0.01059083,0.00152242,0.00005860,0.00204020,0.00179019,0.00025505,0.00001940,0.00074965,0.00086482
3.04652326,0.01301154,0.00186588,0.00007181,0.00249320,0.00220074,0.00031032,0.00001889,0.00091781,0.00106371
3.05252626,0.01589056,0.00227653,0.00008754,0.00303695,0.00268819,0.00037680,0.00002046,0.00111968,0.00130056
3.05852926,0.01928152,0.00276207,0.00010609,0.00368138,0.00326156,0.00045556,0.00002417,0.00135915,0.00158001
3.06453227,0.02323871,0.00333048,0.00012773,0.00443691,0.00392990,0.00054775,0.00003021,0.00164032,0.00190680
3.07053527,0.02781528,0.00398972,0.00015274,0.00531401,0.00470201,0.00065449,0.00003897,0.00196737,0.00228566
3.07653827,0.03306126,0.00474753,0.00018136,0.00632290,0.00558606,0.00077684,0.00005097,0.00234447,0.00272116
3.08254127,0.03902130,0.00561104,0.00021384,0.00747310,0.00658922,0.00091573,0.00006694,0.00277561,0.00321755
3.08854427,0.04573233,0.00658653,0.00025034,0.00877298,0.00771725,0.00107187,0.00008779,0.00326446,0.00377861
3.09454727,0.05322101,0.00767905,0.00029097,0.01022935,0.00897405,0.00124576,0.00011465,0.00381425,0.00440740
3.10055028,0.06150131,0.00889208,0.00033578,0.01184700,0.01036124,0.00143754,0.00014886,0.00442760,0.00510616
3.10655328,0.07057205,0.01022727,0.00038472,0.01362827,0.01187774,0.00164698,0.00019205,0.00510638,0.00587607
3.11255628,0.08041481,0.01168408,0.00043762,0.01557268,0.01351939,0.00187341,0.00024608,0.00585159,0.00671712
3.11855928,0.09099213,0.01325961,0.00049422,0.01767659,0.01527864,0.00211570,0.00031310,0.00666327,0.00762797
3.12456228,0.10224618,0.01494838,0.00055414,0.01993302,0.01714433,0.00237218,0.00039556,0.00754037,0.00860587
3.13056528,0.11409809,0.01674222,0.00061687,0.02233141,0.01910160,0.00264066,0.00049616,0.00848073,0.00964654
3.13656828,0.12644796,0.01863029,0.00068176,0.02485772,0.02113182,0.00291841,0.00061790,0.00948107,0.01074424
3.14257129,0.13917567,0.02059914,0.00074807,0.02749442,0.02321285,0.00320223,0.00076399,0.01053700,0.01189177
3.14857429,0.15214249,0.02263289,0.00081494,0.03022081,0.02531925,0.00348841,0.00093785,0.01164306,0.01308055
3.15457729,0.16519359,0.02471351,0.00088141,0.03301334,0.02742280,0.00377289,0.00114300,0.01279284,0.01430080
3.16058029,0.17816120,0.02682121,0.00094645,0.03584607,0.02949305,0.00405125,0.00138303,0.01397910,0.01554174
3.16658329,0.19086867,0.02893482,0.00100900,0.03869132,0.03149807,0.00431892,0.00166145,0.01519387,0.01679180
3.17258629,0.20313489,0.03103237,0.00106797,0.04152023,0.03340530,0.00457121,0.00198158,0.01642869,0.01803890
3.17858929,0.21477926,0.03309158,0.00112226,0.04430353,0.03518241,0.00480349,0.00234643,0.01767472,0.01927076
3.18459230,0.22562678,0.03509041,0.00117085,0.04701221,0.03679832,0.00501132,0.00275850,0.01892289,0.02047515
3.19059530,0.23551313,0.03700762,0.00121277,0.04961823,0.03822411,0.00519061,0.00321965,0.02016413,0.02164021
3.19659830,0.24428949,0.03882325,0.00124718,0.05209517,0.03943395,0.00533770,0.00373091,0.02138938,0.02275467
3.20260130,0.25182689,0.04051902,0.00127336,0.05441872,0.04040592,0.00544953,0.00429230,0.02258978,0.02380809
3.20860430,0.25801987,0.04207873,0.00129075,0.05656717,0.04112273,0.00552376,0.00490270,0.02375668,0.02479103
3.21460730,0.26278929,0.04348843,0.00129900,0.05852171,0.04157228,0.00555879,0.00555969,0.02488169,0.02569517
3.22061031,0.26608417,0.04473664,0.00129792,0.06026656,0.04174799,0.00555387,0.00625944,0.02595666,0.02651336
3.22661331,0.26788245,0.04581430,0.00128754,0.06178906,0.04164904,0.00550911,0.00699666,0.02697363,0.02723963
3.23261631,0.26819074,0.04671476,0.00126807,0.06307956,0.04128028,0.00542546,0.00776454,0.02792484,0.02786917
3.23861931,0.26704299,0.04743363,0.00123994,0.06413117,0.04065200,0.00530471,0.00855482,0.02880261,0.02839823
3.24462231,0.26449830,0.04796851,0.00120374,0.06493958,0.03977953,0.00514940,0.00935785,0.02959935,0.02882400
3.25062531,0.26063787,0.04831880,0.00116022,0.06550266,0.03868263,0.00496275,0.01016275,0.03030748,0.02914451
3.25662831,0.25556145,0.04848537,0.00111026,0.06582014,0.03738475,0.00474851,0.01095762,0.03091948,0.02935847
3.26263132,0.24938331,0.04847033,0.00105483,0.06589328,0.03591223,0.00451089,0.01172981,0.03142794,0.02946521
3.26863432,0.24222806,0.04827676,0.00099499,0.06572463,0.03429341,0.00425439,0.01246625,0.03182562,0.02946454
3.27463732,0.23422654,0.04790856,0.00093181,0.06531776,0.03255772,0.00398366,0.01315379,0.03210563,0.02935671
3.28064032,0.22551184,0.04737026,0.00086640,0.06467718,0.03073480,0.00370337,0.01377957,0.03226160,0.02914241
3.28664332,0.21621580,0.04666705,0.00079982,0.06380830,0.02885368,0.00341808,0.01433146,0.03228794,0.02882278
3.29264632,0.20646594,0.04580468,0.00073306,0.06271745,0.02694209,0.00313211,0.01479841,0.03218007,0.02839946
3.29864932,0.19638303,0.04478960,0.00066708,0.06141206,0.02502579,0.00284946,0.01517084,0.03193474,0.02787471
3.30465233,0.18607925,0.04362903,0.00060269,0.05990078,0.02312809,0.00257369,0.01544096,0.03155025,0.02725150
3.31065533,0.17565701,0.04233110,0.00054062,0.05819375,0.02126953,0.00230792,0.01560302,0.03102673,0.02653360
3.31665833,0.16520831,0.04090498,0.00048149,0.05630274,0.01946764,0.00205474,0.01565356,0.03036633,0.02572577
3.32266133,0.15481463,0.03936104,0.00042576,0.05424140,0.01773685,0.00181619,0.01559149,0.02957334,0.02483374
3.32866433,0.14454724,0.03771086,0.00037380,0.05202532,0.01608853,0.00159380,0.01541814,0.02865433,0.02386434
3.33466733,0.13446779,0.03596733,0.00032584,0.04967208,0.01453110,0.00138861,0.01513723,0.02761803,0.02282552
3.34067034,0.12462915,0.03414462,0.00028201,0.04720125,0.01307029,0.00120114,0.01475471,0.02647531,0.02172623
3.34667334,0.11507626,0.03225800,0.00024234,0.04463411,0.01170934,0.00103152,0.01427857,0.02523896,0.02057643
3.35267634,0.10584710,0.03032374,0.00020678,0.04199349,0.01044935,0.00087949,0.01371858,0.02392341,0.01938686
3.35867934,0.09697351,0.02835883,0.00017518,0.03930332,0.00928960,0.00074449,0.01308589,0.02254439,0.01816891
3.36468234,0.08848195,0.02638068,0.00014736,0.03658823,0.00822787,0.00062568,0.01239274,0.02111853,0.01693436
3.37068534,0.08039407,0.02440672,0.00012308,0.03387300,0.00726077,0.00052205,0.01165202,0.01966294,0.01569510
3.37668834,0.07272717,0.02245412,0.00010208,0.03118202,0.00638402,0.00043246,0.01087690,0.01819477,0.01446291
3.38269135,0.06549450,0.02053930,0.00008407,0.02853873,0.00559271,0.00035568,0.01008043,0.01673073,0.01324914
3.38869435,0.05870545,0.01867765,0.00006874,0.02596510,0.00488154,0.00029042,0.00927520,0.01528671,0.01206445
3.39469735,0.05236566,0.01688312,0.00005582,0.02348113,0.00424498,0.00023544,0.00847299,0.01387739,0.01091860
3.40070035,0.04647702,0.01516800,0.00004501,0.02110446,0.00367746,0.00018949,0.00768459,0.01251594,0.00982021
3.40670335,0.04103777,0.01354265,0.00003604,0.01885002,0.00317347,0.00015142,0.00691950,0.01121376,0.00877662
3.41270635,0.03604250,0.01201536,0.00002866,0.01672981,0.00272762,0.00012012,0.00618583,0.00998030,0.00779380
3.41870935,0.03148227,0.01059228,0.00002264,0.01475283,0.00233476,0.00009461,0.00549025,0.00882299,0.00687625
3.42471236,0.02734478,0.00927741,0.00001775,0.01292500,0.00198998,0.00007399,0.00483788,0.00774723,0.00602701
3.43071536,0.02361461,0.00807266,0.00001383,0.01124932,0.00168864,0.00005744,0.00423242,0.00675639,0.00524775
3.43671836,0.02027352,0.00697799,0.00001070,0.00972601,0.00142639,0.00004428,0.00367614,0.00585199,0.00453877
3.44272136,0.01730086,0.00599161,0.00000823,0.00835279,0.00119918,0.00003389,0.00317005,0.00503380,0.00389918
3.44872436,0.01467399,0.00511013,0.00000628,0.00712515,0.00100324,0.00002575,0.00271400,0.00430009,0.00332705
3.45472736,0.01236878,0.00432891,0.00000477,0.00603676,0.00083508,0.00001944,0.00230687,0.00364785,0.00281952
3.46073037,0.01036012,0.00364223,0.00000360,0.00507980,0.00069150,0.00001458,0.00194674,0.00307299,0.00237304
3.46673337,0.00862240,0.00304363,0.00000270,0.00424531,0.00056956,0.00001087,0.00163104,0.00257063,0.00198352
3.47273637,0.00713001,0.00252611,0.00000202,0.00352364,0.00046657,0.00000807,0.00135672,0.00213534,0.00164649
3.47873937,0.00585782,0.00208243,0.00000151,0.00290468,0.00038010,0.00000598,0.00112044,0.00176130,0.00135725
3.48474237,0.00478152,0.00170526,0.00000114,0.00237826,0.00030794,0.00000446,0.00091869,0.00144256,0.00111108
3.49074537,0.00387802,0.00138746,0.00000087,0.00193436,0.00024812,0.00000338,0.00074787,0.00117320,0.00090327
3.49674837,0.00312572,0.00112218,0.00000070,0.00156336,0.00019891,0.00000267,0.00060447,0.00094743,0.00072930
3.50275138,0.00250473,0.00090303,0.00000060,0.00125625,0.00015876,0.00000227,0.00048511,0.00075976,0.00058488
3.50875438,0.00199707,0.00072421,0.00000057,0.00100473,0.00012634,0.00000215,0.00038659,0.00060505,0.00046603
3.51475738,0.00158676,0.00058059,0.00000061,0.00080140,0.00010051,0.00000232,0.00030598,0.00047859,0.00036912
3.52076038,0.00125994,0.00046784,0.00000074,0.00063980,0.00008036,0.00000281,0.00024060,0.00037611,0.00029091
3.52676338,0.00100496,0.00038245,0.00000096,0.00051452,0.00006512,0.00000369,0.00018806,0.00029384,0.00022854
3.53276638,0.00081240,0.00032190,0.00000131,0.00042128,0.00005427,0.00000506,0.00014629,0.00022845,0.00017957
3.53876938,0.00067523,0.00028473,0.00000181,0.00035699,0.00004747,0.00000709,0.00011347,0.00017712,0.00014197
3.54477239,0.00058885,0.00027067,0.00000254,0.00031989,0.00004459,0.00001000,0.00008811,0.00013745,0.00011409
3.55077539,0.00055135,0.00028084,0.00000356,0.00030964,0.00004579,0.00001411,0.00006894,0.00010747,0.00009470
3.55677839,0.00056371,0.00031794,0.00000497,0.00032751,0.00005147,0.00001982,0.00005497,0.00008563,0.00008299
3.56278139,0.00063017,0.00038658,0.00000690,0.00037661,0.00006237,0.00002770,0.00004547,0.00007074,0.00007855
3.56878439,0.00075872,0.00049361,0.00000951,0.00046214,0.00007962,0.00003846,0.00003992,0.00006200,0.00008142
3.57478739,0.00096164,0.00064857,0.00001304,0.00059176,0.00010481,0.00005304,0.00003803,0.00005896,0.00009210
3.58079040,0.00125636,0.00086423,0.00001775,0.00077606,0.00014008,0.00007265,0.00003974,0.00006152,0.00011162
3.58679340,0.00166627,0.00115724,0.00002400,0.00102901,0.00018825,0.00009881,0.00004524,0.00006995,0.00014159
3.59279640,0.00222191,0.00154885,0.00003222,0.00136862,0.00025292,0.00013346,0.00005495,0.00008489,0.00018429
3.59879940,0.00296218,0.00206577,0.00004294,0.00181759,0.00033868,0.00017899,0.00006955,0.00010742,0.00024275
3.60480240,0.00393580,0.00274113,0.00005684,0.00240412,0.00045119,0.00023836,0.00009002,0.00013905,0.00032088
3.61080540,0.00520290,0.00361549,0.00007471,0.00316269,0.00059747,0.00031519,0.00011764,0.00018178,0.00042360
3.61680840,0.00683667,0.00473789,0.00009749,0.00413494,0.00078603,0.00041386,0.00015407,0.00023819,0.00055694
3.62281141,0.00892516,0.00616701,0.00012634,0.00537056,0.00102709,0.00053959,0.00020136,0.00031149,0.00072827
3.62881441,0.01157294,0.00797218,0.00016256,0.00692808,0.00133280,0.00069856,0.00026198,0.00040555,0.00094637
3.63481741,0.01490278,0.01023441,0.00020769,0.00887561,0.00171742,0.00089802,0.00033889,0.00052506,0.00122161
3.64082041,0.01905701,0.01304719,0.00026350,0.01129145,0.00219749,0.00114631,0.00043557,0.00067550,0.00156607
3.64682341,0.02419859,0.01651706,0.00033194,0.01426439,0.00279194,0.00145297,0.00055605,0.00086327,0.00199364
3.65282641,0.03051159,0.02076387,0.00041522,0.01789379,0.00352216,0.00182876,0.00070493,0.00109572,0.00252007
3.65882941,0.03820108,0.02592055,0.00051575,0.02228917,0.00441198,0.00228559,0.00088738,0.00138117,0.00316297
3.66483242,0.04749212,0.03213238,0.00063611,0.02756937,0.00548758,0.00283653,0.00110913,0.00172893,0.00394173
3.67083542,0.05862775,0.03955557,0.00077907,0.03386114,0.00677719,0.00349563,0.00137644,0.00214924,0.00487735
3.67683842,0.07186582,0.04835515,0.00094745,0.04129709,0.00831076,0.00427777,0.00169602,0.00265323,0.00599221
3.68284142,0.08747447,0.05870207,0.00114415,0.05001290,0.01011942,0.00519837,0.00207494,0.00325280,0.00730963
3.68884442,0.10572631,0.07076940,0.00137201,0.06014396,0.01223474,0.00627305,0.00252047,0.00396047,0.00885343
3.69484742,0.12689115,0.08472779,0.00163374,0.07182113,0.01468792,0.00751723,0.00303995,0.00478914,0.01064722
3.70085043,0.15122737,0.10074004,0.00193179,0.08516604,0.01750872,0.00894562,0.00364055,0.00575185,0.01271373
3.70685343,0.17897211,0.11895505,0.00226828,0.10028570,0.02072426,0.01057166,0.00432903,0.00686147,0.01507389
3.71285643,0.21033043,0.13950125,0.00264482,0.11726683,0.02435776,0.01240693,0.00511149,0.00813036,0.01774585
3.71885943,0.24546383,0.16247958,0.00306240,0.13616994,0.02842711,0.01446046,0.00599310,0.00957002,0.02074403
3.72486243,0.28447852,0.18795657,0.00352130,0.15702353,0.03294343,0.01673813,0.00697776,0.01119066,0.02407801
3.73086543,0.32741398,0.21595757,0.00402089,0.17981860,0.03790969,0.01924200,0.00806789,0.01300085,0.02775152
3.73686843,0.37423239,0.24646057,0.00455965,0.20450387,0.04331939,0.02196973,0.00926412,0.01500716,0.03176147
3.74287144,0.42480953,0.27939110,0.00513497,0.23098204,0.04915540,0.02491407,0.01056512,0.01721388,0.03609718
3.74887444,0.47892783,0.31461830,0.00574319,0.25910740,0.05538907,0.02806254,0.01196743,0.01962275,0.04073973
3.75487744,0.53627224,0.35195284,0.00637956,0.28868512,0.06197967,0.03139713,0.01346541,0.02223284,0.04566160
3.76088044,0.59642932,0.39114666,0.00703825,0.31947246,0.06887416,0.03489431,0.01505128,0.02504052,0.05082665
3.76688344,0.65889024,0.43189496,0.00771246,0.35118210,0.07600754,0.03852518,0.01671526,0.02803956,0.05619039
3.77288644,0.72305768,0.47384055,0.00839454,0.38348776,0.08330349,0.04225583,0.01844586,0.03122137,0.06170075
3.77888944,0.78825709,0.51658039,0.00907612,0.41603198,0.09067576,0.04604797,0.02023026,0.03457534,0.06729915
3.78489245,0.85375187,0.55967448,0.00974835,0.44843598,0.09802980,0.04985973,0.02205485,0.03808939,0.07292205
3.79089545,0.91876234,0.60265659,0.01040216,0.48031131,0.10526511,0.05364665,0.02390582,0.04175054,0.07850279
3.79689845,0.98248782,0.64504665,0.01102848,0.51127302,0.11227778,0.05736287,0.02576996,0.04554565,0.08397384
3.80290145,1.04413106,0.68636414,0.01161861,0.54095356,0.11896349,0.06096235,0.02763533,0.04946214,0.08926924
3.80890445,1.10292400,0.72614213,0.01216442,0.56901707,0.12522063,0.06440027,0.02949216,0.05348875,0.09432715
3.81490745,1.15815367,0.76394102,0.01265874,0.59517324,0.13095352,0.06763430,0.03133358,0.05761628,0.09909248
3.82091046,1.20918710,0.79936166,0.01309554,0.61919002,0.13607560,0.07062590,0.03315635,0.06183819,0.10351937
3.82691346,1.25549386,0.83205690,0.01347021,0.64090446,0.14051229,0.07334147,0.03496143,0.06615109,0.10757350
3.83291646,1.29666509,0.86174114,0.01377972,0.66023108,0.14420361,0.07575329,0.03675447,0.07055503,0.11123389
3.83891946,1.33242795,0.88819738,0.01402275,0.67716706,0.14710627,0.07784029,0.03854601,0.07505356,0.11449435
3.84492246,1.36265464,0.91128136,0.01419974,0.69179398,0.14919507,0.07958846,0.04035142,0.07965349,0.11736422
3.85092546,1.38736527,0.93092258,0.01431289,0.70427561,0.15046379,0.08099108,0.04219067,0.08436447,0.11986847
3.85692846,1.40672447,0.94712220,0.01436603,0.71485188,0.15092521,0.08204853,0.04408770,0.08919811,0.12204705
3.86293147,1.42103166,0.95994801,0.01436450,0.72382901,0.15061045,0.08276797,0.04606957,0.09416705,0.12395352
3.86893447,1.43070539,0.96952660,0.01431491,0.73156620,0.14956764,0.08316257,0.04816532,0.09928360,0.12565290
3.87493747,1.43626259,0.97603349,0.01422485,0.73845940,0.14785989,0.08325070,0.05040459,0.10455833,0.12721891
3.88094047,1.43829356,0.97968158,0.01410260,0.74492292,0.14556274,0.08305482,0.05281608,0.10999847,0.12873068
3.88694347,1.43743419,0.98070865,0.01395673,0.75136972,0.14276125,0.08260037,0.05542588,0.11560630,0.13026901
3.89294647,1.43433671,0.97936473,0.01379579,0.75819133,0.13954677,0.08191453,0.05825577,0.12137760,0.13191238
3.89894947,1.42964044,0.97589987,0.01362793,0.76573848,0.13601361,0.08102508,0.06132154,0.12730021,0.13373301
3.90495248,1.42394421,0.97055320,0.01346060,0.77430338,0.13225581,0.07995932,0.06463155,0.13335286,0.13579292
3.91095548,1.41778172,0.96354363,0.01330020,0.78410468,0.12836408,0.07874316,0.06818538,0.13950435,0.13814046
3.91695848,1.41160107,0.95506272,0.01315192,0.79527582,0.12442310,0.07740036,0.07197293,0.14571303,0.14080732
3.92296148,1.40574958,0.94527013,0.01301948,0.80785754,0.12050922,0.07595203,0.07597386,0.15192690,0.14380624
3.92896448,1.40046438,0.93429160,0.01290510,0.82179478,0.11668880,0.07441630,0.08015743,0.15808406,0.14712959
3.93496748,1.39586924,0.92221950,0.01280943,0.83693846,0.11301702,0.07280835,0.08448293,0.16411380,0.15074884
3.94097049,1.39197752,0.90911585,0.01273158,0.85305176,0.10953736,0.07114048,0.08890051,0.16993812,0.15461501
3.94697349,1.38870095,0.89501739,0.01266926,0.86982077,0.10628163,0.06942250,0.09335257,0.17547381,0.15866014
3.95297649,1.38586351,0.87994225,0.01261895,0.88686893,0.10327054,0.06766222,0.09777547,0.18063486,0.16279963
3.95897949,1.38321945,0.86389784,0.01257610,0.90377444,0.10051468,0.06586604,0.10210178,0.18533521,0.16693545
3.96498249,1.38047433,0.84688921,0.01253545,0.92008978,0.09801595,0.06403957,0.10626266,0.18949177,0.17096002
3.97098549,1.37730770,0.82892755,0.01249128,0.93536230,0.09576914,0.06218830,0.11019050,0.19302748,0.17476054
3.97698849,1.37339630,0.81003810,0.01243774,0.94915480,0.09376373,0.06031819,0.11382164,0.19587432,0.17822375
3.98299150,1.36843619,0.79026702,0.01236915,0.96106511,0.09198563,0.05843619,0.11709891,0.19797617,0.18124060
3.98899450,1.36216289,0.76968703,0.01228028,0.97074359,0.09041895,0.05655063,0.11997415,0.19929131,0.18371090
3.99499750,1.35436837,0.74840120,0.01216661,0.97790784,0.08904749,0.05467150,0.12241026,0.19979455,0.18554754
4.00100050,1.34491407,0.72654501,0.01202457,0.98235394,0.08785609,0.05281055,0.12438295,0.19947877,0.18668017
4.00700350,1.33373964,0.70428641,0.01185165,0.98396364,0.08683159,0.05098126,0.12588195,0.19835581,0.18705809
4.01300650,1.32086686,0.68182409,0.01164656,0.98270760,0.08596357,0.04919869,0.12691168,0.19645682,0.18665242
4.01900950,1.30639902,0.65938399,0.01140924,0.97864431,0.08524467,0.04747918,0.12749133,0.19383177,0.18545715
4.02501251,1.29051598,0.63721428,0.01114091,0.97191535,0.08467063,0.04583997,0.12765440,0.19054842,0.18348939
4.03101551,1.27346538,0.61557925,0.01084393,0.96273710,0.08424009,0.04429875,0.12744758,0.18669060,0.18078852
4.03701851,1.25555076,0.59475227,0.01052176,0.95138972,0.08395404,0.04287320,0.12692924,0.18235592,0.17741459
4.04302151,1.23711745,0.57500832,0.01017878,0.93820404,0.08381517,0.04158047,0.12616737,0.17765308,0.17344578
4.04902451,1.21853701,0.55661634,0.00982010,0.92354714,0.08382706,0.04043673,0.12523723,0.17269883,0.16897534
4.05502751,1.20019122,0.53983184,0.00945137,0.90780744,0.08399328,0.03945671,0.12421877,0.16761465,0.16410800
4.06103052,1.18245645,0.52489000,0.00907856,0.89137999,0.08431654,0.03865334,0.12319379,0.16252346,0.15895602
4.06703352,1.16568906,0.51199955,0.00870773,0.87465272,0.08479782,0.03803744,0.12224325,0.15754622,0.15363518
4.07303652,1.15021261,0.50133759,0.00834484,0.85799414,0.08543563,0.03761747,0.12144446,0.15279883,0.14826083
4.07903952,1.13630725,0.49304556,0.00799554,0.84174290,0.08622544,0.03739933,0.12086862,0.14838924,0.14294406
4.08504252,1.12420155,0.48722634,0.00766501,0.82619953,0.08715918,0.03738630,0.12057850,0.14441487,0.13778840
4.09104552,1.11406709,0.48394262,0.00735781,0.81162050,0.08822499,0.03757895,0.12062648,0.14096052,0.13288680
4.09704852,1.10601569,0.48321644,0.00707779,0.79821447,0.08940721,0.03797517,0.12105304,0.13809670,0.12831934
4.10305153,1.10009916,0.48502983,0.00682798,0.78614085,0.09068641,0.03857018,0.12188567,0.13587847,0.12415147
4.10905453,1.09631146,0.48932664,0.00661060,0.77551022,0.09203981,0.03935661,0.12313818,0.13434478,0.12043295
4.11505753,1.09459290,0.49601512,0.00642702,0.76638649,0.09344171,0.04032462,0.12481059,0.13351825,0.11719738
4.12106053,1.09483613,0.50497149,0.00627778,0.75879047,0.09486420,0.04146204,0.12688947,0.13340549,0.11446243
4.12706353,1.09689356,0.51604413,0.00616268,0.75270451,0.09627798,0.04275448,0.12934869,0.13399775,0.11223050
4.13306653,1.10058578,0.52905827,0.00608083,0.74807792,0.09765326,0.04418557,0.13215069,0.13527196,0.11049004
4.13906953,1.10571084,0.54382116,0.00603075,0.74483294,0.09896082,0.04573717,0.13524806,0.13719208,0.10921713
4.14507254,1.11205387,0.56012740,0.00601050,0.74287082,0.10017311,0.04738962,0.13858551,0.13971069,0.10837748
4.15107554,1.11939686,0.57776443,0.00601779,0.74207805,0.10126532,0.04912205,0.14210201,0.14277073,0.10792860
4.15707854,1.12752821,0.59651786,0.00605008,0.74233228,0.10221657,0.05091272,0.14573322,0.14630738,0.10782213
4.16308154,1.13625187,0.61617657,0.00610477,0.74350798,0.10301085,0.05273941,0.14941389,0.15024993,0.10800617
4.16908454,1.14539562,0.63653743,0.00617926,0.74548146,0.10363807,0.05457980,0.15308032,0.15452367,0.10842757
4.17508754,1.15481831,0.65740935,0.00627105,0.74813534,0.10409480,0.05641194,0.15667267,0.15905167,0.10903405
4.18109055,1.16441582,0.67861663,0.00637790,0.75136220,0.10438488,0.05821463,0.16013706,0.16375641,0.10977617
4.18709355,1.17412521,0.70000143,0.00649784,0.75506728,0.10451980,0.05996790,0.16342734,0.16856129,0.11060891
4.19309655,1.18392717,0.72142517,0.00662923,0.75917031,0.10451880,0.06165335,0.16650653,0.17339185,0.11149301
4.19909955,1.19384625,0.74276891,0.00677081,0.76360622,0.10440863,0.06325449,0.16934772,0.17817678,0.11239594
4.20510255,1.20394890,0.76393257,0.00692169,0.76832476,0.10422303,0.06475701,0.17193448,0.18284871,0.11329240
4.21110555,1.21433915,0.78483307,0.00708133,0.77328909,0.10400184,0.06614896,0.17426076,0.18734475,0.11416451
4.21710855,1.22515203,0.80540137,0.00724949,0.77847331,0.10378980,0.06742078,0.17633023,0.19160673,0.11500160
4.22311156,1.23654486,0.82557872,0.00742615,0.78385912,0.10363505,0.06856536,0.17815510,0.19558138,0.11579962
4.22911456,1.24868655,0.84531210,0.00761144,0.78943167,0.10358732,0.06957780,0.17975456,0.19922023,0.11656021
4.23511756,1.26174552,0.86454917,0.00780556,0.79517496,0.10369601,0.07045529,0.18115275,0.20247942,0.11728961
4.24112056,1.27587643,0.88323308,0.00800860,0.80106688,0.10400800,0.07119673,0.18237653,0.20531953,0.11799725
4.24712356,1.29120652,0.90129732,0.00822052,0.80707433,0.10456554,0.07180242,0.18345315,0.20770527,0.11869427
4.25312656,1.30782213,0.91866096,0.00844095,0.81314862,0.10540405,0.07227366,0.18440781,0.20960529,0.11939199
4.25912956,1.32575595,0.93522461,0.00866915,0.81922155,0.10655015,0.07261229,0.18526139,0.21099202,0.12010042
4.26513257,1.34497597,0.95086737,0.00890390,0.82520233,0.10801986,0.07282039,0.18602847,0.21184164,0.12082681
4.27113557,1.36537642,0.96544499,0.00914342,0.83097572,0.10981714,0.07289987,0.18671565,0.21213415,0.12157445
4.27713857,1.38677158,0.97878945,0.00938538,0.83640145,0.11193280,0.07285219,0.18732032,0.21185352,0.12234166
4.28314157,1.40889269,0.99071005,0.00962682,0.84131510,0.11434395,0.07267819,0.18783005,0.21098801,0.12312107
4.28914457,1.43138849,1.00099615,0.00986424,0.84553049,0.11701387,0.07237793,0.18822243,0.20953053,0.12389922
4.29514757,1.45382941,1.00942133,0.01009359,0.84884344,0.11989250,0.07195070,0.18846561,0.20747906,0.12465651
4.30115058,1.47571548,1.01574910,0.01031040,0.85103686,0.12291744,0.07139507,0.18851931,0.20483709,0.12536747
4.30715358,1.49648781,1.01973977,0.01050986,0.85188697,0.12601551,0.07070904,0.18833638,0.20161397,0.12600137
4.31315658,1.51554327,1.02115839,0.01068698,0.85117025,0.12910472,0.06989029,0.18786481,0.19782529,0.12652313
4.31915958,1.53225185,1.01978322,0.01083674,0.84867107,0.13209679,0.06893642,0.18705008,0.19349302,0.12689451
4.32516258,1.54597609,1.01541471,0.01095426,0.84418935,0.13489982,0.06784530,0.18583767,0.18864559,0.12707544
4.33116558,1.55609182,1.00788425,0.01103495,0.83754820,0.13742133,0.06661538,0.18417573,0.18331778,0.12702560
4.33716858,1.56200942,0.99706257,0.01107475,0.82860102,0.13957132,0.06524603,0.18201769,0.17755041,0.12670597
4.34317159,1.56319471,0.98286730,0.01107021,0.81723782,0.14126531,0.06373780,0.17932472,0.17138996,0.12608050
4.34917459,1.55918860,0.96526938,0.01101873,0.80339047,0.14242725,0.06209275,0.17606788,0.16488790,0.12511760
4.35517759,1.54962479,0.94429791,0.01091860,0.78703671,0.14299218,0.06031459,0.17222994,0.15810003,0.12379164
4.36118059,1.53424471,0.92004345,0.01076916,0.76820274,0.14290841,0.05840885,0.16780666,0.15108565,0.12208413
4.36718359,1.51290911,0.89265934,0.01057084,0.74696426,0.14213938,0.05638296,0.16280768,0.14390671,0.11998480
4.37318659,1.48560592,0.86236107,0.01032520,0.72344600,0.14066488,0.05424626,0.15725672,0.13662695,0.11749229
4.37918959,1.45245397,0.82942371,0.01003490,0.69781977,0.13848170,0.05200989,0.15119133,0.12931102,0.11461464
4.38519260,1.41370252,0.79417746,0.00970368,0.67030104,0.13560369,0.04968667,0.14466210,0.12202375,0.11136944
4.39119560,1.36972663,0.75700141,0.00933625,0.64114437,0.13206126,0.04729094,0.13773132,0.11482939,0.10778359
