energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
2.98049025,0.16389760,0.09345788,0.00000000,0.00562432,0.01752018,0.11810302,0.01339262,0.04936570,0.00000000
2.98649325,0.15379687,0.09736601,0.00000000,0.00527092,0.01487823,0.11007935,0.01195635,0.04450823,0.00000000
2.99249625,0.14906338,0.10513002,0.00000000,0.00508972,0.01275892,0.10592428,0.01093463,0.04120361,0.00000000
2.99849925,0.14975581,0.11708424,0.00000000,0.00508331,0.01112978,0.10568089,0.01031700,0.03941888,0.00000000
3.00450225,0.15597097,0.13361003,0.00000000,0.00525499,0.00996247,0.10942173,0.01009600,0.03913149,0.00000000
3.01050525,0.16784753,0.15513516,0.00000000,0.00560879,0.00923388,0.11725198,0.01026773,0.04033097,0.00000000
3.01650825,0.18556623,0.18213030,0.00000000,0.00614950,0.00892682,0.12931015,0.01083217,0.04301959,0.00000000
3.02251126,0.20934668,0.21510239,0.00000000,0.00688251,0.00903042,0.14576623,0.01179321,0.04721193,0.00000000
3.02851426,0.23944062,0.25458460,0.00000000,0.00781352,0.00954028,0.16681721,0.01315848,0.05293367,0.00000000
3.03451726,0.27612198,0.30112302,0.00000000,0.00894817,0.01045823,0.19268013,0.01493885,0.06021939,0.00000000
3.04052026,0.31967385,0.35525988,0.00000000,0.01029162,0.01179184,0.22358293,0.01714781,0.06910957,0.00000000
3.04652326,0.37037277,0.41751385,0.00000000,0.01184794,0.01355372,0.25975315,0.01980058,0.07964701,0.00000000
3.05252626,0.42847084,0.48835735,0.00000000,0.01361955,0.01576049,0.30140499,0.02291303,0.09187253,0.00000000
3.05852926,0.49417617,0.56819180,0.00000000,0.01560661,0.01843161,0.34872509,0.02650051,0.10582040,0.00000000
3.06453227,0.56763235,0.65732115,0.00000000,0.01780634,0.02158799,0.40185752,0.03057648,0.12151341,0.00000000
3.07053527,0.64889758,0.75592484,0.00000000,0.02021247,0.02525044,0.46088850,0.03515116,0.13895798,0.00000000
3.07653827,0.73792447,0.86403092,0.00000000,0.02281469,0.02943804,0.52583157,0.04023010,0.15813927,0.00000000
3.08254127,0.83454124,0.98149067,0.00000000,0.02559826,0.03416640,0.59661383,0.04581273,0.17901674,0.00000000
3.08854427,0.93843514,1.10795586,0.00000000,0.02854368,0.03944597,0.67306386,0.05189108,0.20152013,0.00000000
3.09454727,1.04913921,1.24285993,0.00000000,0.03162661,0.04528035,0.75490213,0.05844854,0.22554622,0.00000000
3.10055028,1.16602302,1.38540427,0.00000000,0.03481789,0.05166474,0.84173444,0.06545887,0.25095651,0.00000000
3.10655328,1.28828810,1.53455089,0.00000000,0.03808387,0.05858456,0.93304898,0.07288540,0.27757591,0.00000000
3.11255628,1.41496899,1.68902235,0.00000000,0.04138686,0.06601433,1.02821742,0.08068055,0.30519266,0.00000000
3.11855928,1.54493991,1.84730984,0.00000000,0.04468582,0.07391685,1.12650039,0.08878568,0.33355954,0.00000000
3.12456228,1.67692770,2.00768987,0.00000000,0.04793731,0.08224276,1.22705747,0.09713131,0.36239642,0.00000000
3.13056528,1.80953078,2.16824964,0.00000000,0.05109655,0.09093048,1.32896153,0.10563771,0.39139402,0.00000000
3.13656828,1.94124397,2.32692106,0.00000000,0.05411861,0.09990663,1.43121725,0.11421594,0.42021910,0.00000000
3.14257129,2.07048860,2.48152257,0.00000000,0.05695981,0.10908686,1.53278322,0.12276918,0.44852059,0.00000000
3.14857429,2.19564715,2.62980784,0.00000000,0.05957899,0.11837713,1.63259696,0.13119457,0.47593676,0.00000000
3.15457729,2.31510137,2.76951991,0.00000000,0.06193893,0.12767540,1.72960198,0.13938522,0.50210312,0.00000000
3.16058029,2.42727260,2.89844899,0.00000000,0.06400761,0.13687373,1.82277566,0.14723259,0.52666072,0.00000000
3.16658329,2.53066293,3.01449182,0.00000000,0.06575930,0.14586057,1.91115708,0.15462900,0.54926467,0.00000000
3.17258629,2.62389557,3.11571058,0.00000000,0.06717551,0.15452336,1.99387328,0.16147025,0.56959248,0.00000000
3.17858929,2.70575302,3.20038875,0.00000000,0.06824570,0.16275119,2.07016295,0.16765832,0.58735200,0.00000000
3.18459230,2.77521140,3.26708197,0.00000000,0.06896759,0.17043754,2.13939640,0.17310385,0.60228860,0.00000000
3.19059530,2.83146959,3.31466156,0.00000000,0.06934727,0.17748281,2.20109069,0.17772857,0.61419137,0.00000000
3.19659830,2.87397194,3.34234901,0.00000000,0.06939892,0.18379682,2.25491945,0.18146740,0.62289813,0.00000000
3.20260130,2.90242357,3.34973986,0.00000000,0.06914417,0.18930095,2.30071650,0.18427017,0.62829910,0.00000000
3.20860430,2.91679770,3.33681599,0.00000000,0.06861123,0.19392989,2.33847341,0.18610300,0.63033900,0.00000000
3.21460730,2.91733447,3.30394573,0.00000000,0.06783365,0.19763312,2.36833084,0.18694916,0.62901774,0.00000000
3.22061031,2.90453148,3.25187187,0.00000000,0.06684897,0.20037585,2.39056425,0.18680945,0.62438956,0.00000000
3.22661331,2.87912639,3.18168799,0.00000000,0.06569712,0.20213949,2.40556464,0.18570208,0.61656080,0.00000000
3.23261631,2.84207222,3.09480418,0.00000000,0.06441879,0.20292176,2.41381522,0.18366206,0.60568628,0.00000000
3.23861931,2.79450644,2.99290370,0.00000000,0.06305382,0.20273631,2.41586543,0.18074013,0.59196467,0.00000000
3.24462231,2.73771519,2.87789226,0.00000000,0.06163961,0.20161192,2.41230351,0.17700127,0.57563291,0.00000000
3.25062531,2.67309389,2.75184222,0.00000000,0.06020971,0.19959144,2.40372896,0.17252288,0.55695990,0.00000000
3.25662831,2.60210592,2.61693375,0.00000000,0.05879265,0.19673042,2.39072657,0.16739266,0.53623980,0.00000000
3.26263132,2.52624100,2.47539550,0.00000000,0.05741103,0.19309549,2.37384300,0.16170632,0.51378504,0.00000000
3.26863432,2.44697456,2.32944671,0.00000000,0.05608091,0.18876262,2.35356725,0.15556516,0.48991933,0.00000000
3.27463732,2.36572973,2.18124310,0.00000000,0.05481154,0.18381532,2.33031579,0.14907359,0.46497091,0.00000000
3.28064032,2.28384306,2.03282799,0.00000000,0.05360545,0.17834269,2.30442300,0.14233675,0.43926604,0.00000000
3.28664332,2.20253490,1.88609035,0.00000000,0.05245886,0.17243767,2.27613707,0.13545817,0.41312309,0.00000000
3.29264632,2.12288536,1.74273058,0.00000000,0.05136233,0.16619509,2.24562139,0.12853767,0.38684713,0.00000000
3.29864932,2.04581607,1.60423479,0.00000000,0.05030176,0.15971004,2.21296095,0.12166941,0.36072526,0.00000000
3.30465233,1.97207814,1.47185769,0.00000000,0.04925952,0.15307616,2.17817313,0.11494026,0.33502259,0.00000000
3.31065533,1.90224607,1.34661397,0.00000000,0.04821565,0.14638411,2.14122182,0.10842836,0.30997906,0.00000000
3.31665833,1.83671747,1.22927758,0.00000000,0.04714926,0.13972016,2.10203401,0.10220205,0.28580689,0.00000000
3.32266133,1.77571805,1.12038821,0.00000000,0.04603975,0.13316488,2.06051748,0.09631908,0.26268879,0.00000000
3.32866433,1.71931119,1.02026386,0.00000000,0.04486807,0.12679200,2.01657845,0.09082605,0.24077693,0.00000000
3.33466733,1.66741147,0.92901840,0.00000000,0.04361776,0.12066735,1.97013824,0.08575819,0.22019246,0.00000000
3.34067034,1.61980132,0.84658292,0.00000000,0.04227587,0.11484801,1.92114776,0.08113941,0.20102572,0.00000000
3.34667334,1.57614995,0.77272960,0.00000000,0.04083356,0.10938151,1.86959923,0.07698247,0.18333695,0.00000000
3.35267634,1.53603387,0.70709699,0.00000000,0.03928656,0.10430532,1.81553452,0.07328957,0.16715753,0.00000000
3.35867934,1.49895816,0.64921572,0.00000000,0.03763530,0.09964641,1.75904991,0.07005288,0.15249167,0.00000000
3.36468234,1.46437793,0.59853362,0.00000000,0.03588483,0.09542105,1.70029719,0.06725545,0.13931849,0.00000000
3.37068534,1.43171923,0.55443965,0.00000000,0.03404451,0.09163482,1.63948142,0.06487215,0.12759442,0.00000000
3.37668834,1.40039911,0.51628602,0.00000000,0.03212752,0.08828282,1.57685564,0.06287070,0.11725586,0.00000000
3.38269135,1.36984417,0.48340816,0.00000000,0.03015016,0.08535011,1.51271337,0.06121289,0.10822210,0.00000000
3.38869435,1.33950746,0.45514232,0.00000000,0.02813117,0.08281239,1.44737925,0.05985572,0.10039833,0.00000000
3.39469735,1.30888343,0.43084069,0.00000000,0.02609084,0.08063690,1.38119891,0.05875276,0.09367880,0.00000000
3.40070035,1.27752062,0.40988414,0.00000000,0.02405017,0.07878359,1.31452849,0.05785535,0.08794998,0.00000000
3.40670335,1.24503212,0.39169262,0.00000000,0.02203013,0.07720639,1.24772473,0.05711392,0.08309364,0.00000000
3.41270635,1.21110372,0.37573345,0.00000000,0.02005083,0.07585476,1.18113591,0.05647921,0.07898993,0.00000000
3.41870935,1.17549954,0.36152768,0.00000000,0.01813094,0.07467532,1.11509431,0.05590348,0.07552022,0.00000000
3.42471236,1.13806547,0.34865479,0.00000000,0.01628710,0.07361357,1.04991032,0.05534167,0.07256981,0.00000000
3.43071536,1.09873025,0.33675588,0.00000000,0.01453356,0.07261567,0.98586831,0.05475235,0.07003028,0.00000000
3.43671836,1.05750444,0.32553561,0.00000000,0.01288189,0.07163018,0.92322430,0.05409868,0.06780170,0.00000000
3.44272136,1.01447731,0.31476299,0.00000000,0.01134086,0.07060974,0.86220528,0.05334919,0.06579432,0.00000000
3.44872436,0.96981207,0.30427126,0.00000000,0.00991640,0.06951261,0.80300991,0.05247835,0.06393008,0.00000000
3.45472736,0.92373935,0.29395687,0.00000000,0.00861174,0.06830402,0.74581025,0.05146707,0.06214361,0.00000000
3.46073037,0.87654943,0.28377775,0.00000000,0.00742755,0.06695727,0.69075433,0.05030290,0.06038293,0.00000000
3.46673337,0.82858342,0.27375081,0.00000000,0.00636226,0.06545456,0.63796906,0.04898017,0.05860972,0.00000000
3.47273637,0.78022362,0.26394879,0.00000000,0.00541230,0.06378753,0.58756329,0.04749984,0.05679925,0.00000000
3.47873937,0.73188337,0.25449650,0.00000000,0.00457252,0.06195744,0.53963063,0.04586924,0.05493994,0.00000000
3.48474237,0.68399671,0.24556630,0.00000000,0.00383645,0.05997503,0.49425195,0.04410156,0.05303262,0.00000000
3.49074537,0.63700807,0.23737301,0.00000000,0.00319671,0.05786005,0.45149733,0.04221530,0.05108948,0.00000000
3.49674837,0.59136223,0.23016811,0.00000000,0.00264534,0.05564055,0.41142730,0.04023347,0.04913278,0.00000000
3.50275138,0.54749473,0.22423320,0.00000000,0.00217402,0.05335179,0.37409360,0.03818277,0.04719334,0.00000000
3.50875438,0.50582296,0.21987282,0.00000000,0.00177442,0.05103497,0.33953913,0.03609263,0.04530891,0.00000000
3.51475738,0.46673795,0.21740646,0.00000000,0.00143835,0.04873582,0.30779749,0.03399428,0.04352238,0.00000000
3.52076038,0.43059698,0.21715990,0.00000000,0.00115796,0.04650299,0.27889199,0.03191969,0.04187995,0.00000000
3.52676338,0.39771713,0.21945585,0.00000000,0.00092588,0.04438637,0.25283432,0.02990064,0.04042925,0.00000000
3.53276638,0.36836957,0.22460386,0.00000000,0.00073528,0.04243538,0.22962301,0.02796775,0.03921748,0.00000000
3.53876938,0.34277483,0.23288981,0.00000000,0.00057996,0.04069735,0.20924174,0.02614963,0.03828960,0.00000000
3.54477239,0.32109880,0.24456490,0.00000000,0.00045436,0.03921586,0.19165767,0.02447207,0.03768662,0.00000000
3.55077539,0.30344958,0.25983447,0.00000000,0.00035357,0.03802928,0.17681984,0.02295737,0.03744397,0.00000000
3.55677839,0.28987505,0.27884690,0.00000000,0.00027330,0.03716941,0.16465775,0.02162379,0.03759006,0.00000000
3.56278139,0.28036123,0.30168291,0.00000000,0.00020984,0.03666038,0.15508021,0.02048510,0.03814503,0.00000000
3.56878439,0.27483146,0.32834564,0.00000000,0.00016005,0.03651767,0.14797448,0.01955027,0.03911962,0.00000000
3.57478739,0.27314634,0.35875198,0.00000000,0.00012127,0.03674743,0.14320582,0.01882333,0.04051440,0.00000000
3.58079040,0.27510463,0.39272559,0.00000000,0.00009129,0.03734610,0.14061748,0.01830333,0.04231914,0.00000000
3.58679340,0.28044513,0.42999212,0.00000000,0.00006827,0.03830016,0.14003117,0.01798443,0.04451259,0.00000000
3.59279640,0.28884963,0.47017709,0.00000000,0.00005074,0.03958631,0.14124810,0.01785609,0.04706247,0.00000000
3.59879940,0.29994712,0.51280679,0.00000000,0.00003747,0.04117187,0.14405059,0.01790348,0.04992582,0.00000000
3.60480240,0.31331923,0.55731267,0.00000000,0.00002752,0.04301546,0.14820424,0.01810782,0.05304970,0.00000000
3.61080540,0.32850701,0.60303920,0.00000000,0.00002011,0.04506790,0.15346085,0.01844702,0.05637219,0.00000000
3.61680840,0.34501903,0.64925552,0.00000000,0.00001464,0.04727352,0.15956178,0.01889622,0.05982374,0.00000000
3.62281141,0.36234078,0.69517053,0.00000000,0.00001066,0.04957148,0.16624201,0.01942848,0.06332880,0.00000000
3.62881441,0.37994517,0.73995131,0.00000000,0.00000780,0.05189747,0.17323468,0.02001556,0.06680776,0.00000000
3.63481741,0.39730394,0.78274427,0.00000000,0.00000581,0.05418540,0.18027596,0.02062865,0.07017902,0.00000000
3.64082041,0.41389975,0.82269836,0.00000000,0.00000450,0.05636933,0.18711028,0.02123916,0.07336131,0.00000000
3.64682341,0.42923851,0.85898962,0.00000000,0.00000374,0.05838533,0.19349564,0.02181947,0.07627601,0.00000000
3.65282641,0.44286157,0.89084600,0.00000000,0.00000345,0.06017331,0.19920887,0.02234371,0.07884953,0.00000000
3.65882941,0.45435739,0.91757149,0.00000000,0.00000362,0.06167886,0.20405064,0.02278841,0.08101555,0.00000000
3.66483242,0.46337218,0.93856858,0.00000000,0.00000424,0.06285481,0.20785000,0.02313314,0.08271716,0.00000000
3.67083542,0.46961903,0.95335791,0.00000000,0.00000540,0.06366263,0.21046837,0.02336102,0.08390866,0.00000000
3.67683842,0.47288533,0.96159437,0.00000000,0.00000720,0.06407360,0.21180259,0.02345915,0.08455712,0.00000000
3.68284142,0.47303793,0.96307885,0.00000000,0.00000982,0.06406957,0.21178726,0.02341891,0.08464351,0.00000000
3.68884442,0.47002601,0.95776502,0.00000000,0.00001350,0.06364347,0.21039582,0.02323611,0.08416347,0.00000000
3.69484742,0.46388145,0.94576102,0.00000000,0.00001856,0.06279945,0.20764078,0.02291105,0.08312757,0.00000000
3.70085043,0.45471671,0.92732589,0.00000000,0.00002544,0.06155263,0.20357280,0.02244845,0.08156124,0.00000000
3.70685343,0.44272046,0.90286097,0.00000000,0.00003468,0.05992856,0.19827878,0.02185724,0.07950421,0.00000000
3.71285643,0.42815100,0.87289678,0.00000000,0.00004697,0.05796243,0.19187908,0.02115028,0.07700965,0.00000000
3.71885943,0.41132803,0.83807611,0.00000000,0.00006319,0.05569794,0.18452410,0.02034397,0.07414298,0.00000000
3.72486243,0.39262305,0.79913400,0.00000000,0.00008442,0.05318607,0.17639016,0.01945786,0.07098051,0.00000000
3.73086543,0.37244889,0.75687580,0.00000000,0.00011199,0.05048373,0.16767523,0.01851410,0.06760789,0.00000000
3.73686843,0.35124884,0.71215423,0.00000000,0.00014749,0.04765225,0.15859433,0.01753704,0.06411854,0.00000000
3.74287144,0.32948598,0.66584645,0.00000000,0.00019286,0.04475605,0.14937518,0.01655272,0.06061205,0.00000000
3.74887444,0.30763286,0.61883210,0.00000000,0.00025039,0.04186124,0.14025397,0.01558840,0.05719274,0.00000000
3.75487744,0.28616225,0.57197325,0.00000000,0.00032274,0.03903441,0.13147155,0.01467219,0.05396829,0.00000000
3.76088044,0.26553888,0.52609676,0.00000000,0.00041300,0.03634152,0.12327004,0.01383267,0.05104855,0.00000000
3.76688344,0.24621262,0.48197961,0.00000000,0.00052473,0.03384699,0.11589004,0.01309856,0.04854449,0.00000000
3.77288644,0.22861297,0.44033753,0.00000000,0.00066189,0.03161296,0.10956820,0.01249850,0.04656737,0.00000000
3.77888944,0.21314487,0.40181677,0.00000000,0.00082892,0.02969869,0.10453532,0.01206077,0.04522791,0.00000000
3.78489245,0.20018569,0.36698906,0.00000000,0.00103065,0.02816011,0.10101468,0.01181311,0.04463560,0.00000000
3.79089545,0.19008315,0.33634935,0.00000000,0.00127228,0.02704945,0.09922061,0.01178249,0.04489793,0.00000000
3.79689845,0.18315384,0.31031587,0.00000000,0.00155930,0.02641495,0.09935698,0.01199490,0.04611953,0.00000000
3.80290145,0.17968212,0.28923197,0.00000000,0.00189736,0.02630051,0.10161558,0.01247503,0.04840111,0.00000000
3.80890445,0.17991902,0.27336919,0.00000000,0.00229217,0.02674543,0.10617410,0.01324601,0.05183820,0.00000000
3.81490745,0.18408078,0.26293091,0.00000000,0.00274929,0.02778391,0.11319376,0.01432892,0.05651954,0.00000000
3.82091046,0.19234701,0.25805622,0.00000000,0.00327395,0.02944455,0.12281627,0.01574232,0.06252512,0.00000000
3.82691346,0.20485816,0.25882334,0.00000000,0.00387081,0.03174968,0.13516030,0.01750169,0.06992391,0.00000000
3.83291646,0.22171229,0.26525256,0.00000000,0.00454374,0.03471460,0.15031744,0.01961873,0.07877131,0.00000000
3.83891946,0.24296137,0.27730838,0.00000000,0.00529550,0.03834666,0.16834771,0.02210067,0.08910639,0.00000000
3.84492246,0.26860710,0.29490088,0.00000000,0.00612752,0.04264430,0.18927496,0.02494951,0.10094896,0.00000000
3.85092546,0.29859671,0.31788650,0.00000000,0.00703962,0.04759611,0.21308227,0.02816127,0.11429676,0.00000000
3.85692846,0.33281910,0.34606845,0.00000000,0.00802977,0.05317987,0.23970781,0.03172532,0.12912288,0.00000000
3.86293147,0.37110173,0.37919719,0.00000000,0.00909390,0.05936180,0.26904141,0.03562380,0.14537351,0.00000000
3.86893447,0.41320885,0.41697129,0.00000000,0.01022570,0.06609599,0.30092234,0.03983119,0.16296642,0.00000000
3.87493747,0.45884141,0.45903925,0.00000000,0.01141660,0.07332412,0.33513851,0.04431412,0.18179020,0.00000000
3.88094047,0.50763926,0.50500258,0.00000000,0.01265571,0.08097562,0.37142750,0.04903139,0.20170443,0.00000000
3.88694347,0.55918569,0.55442046,0.00000000,0.01392988,0.08896825,0.40947968,0.05393435,0.22254105,0.00000000
3.89294647,0.61301480,0.60681633,0.00000000,0.01522393,0.09720912,0.44894344,0.05896757,0.24410682,0.00000000
3.89894947,0.66862147,0.66168628,0.00000000,0.01652084,0.10559630,0.48943265,0.06406979,0.26618699,0.00000000
3.90495248,0.72547389,0.71850925,0.00000000,0.01780216,0.11402083,0.53053613,0.06917528,0.28855011,0.00000000
3.91095548,0.78302818,0.77675866,0.00000000,0.01904842,0.12236925,0.57182892,0.07421542,0.31095374,0.00000000
3.91695848,0.84074455,0.83591507,0.00000000,0.02023965,0.13052648,0.61288483,0.07912052,0.33315102,0.00000000
3.92296148,0.89810435,0.89547907,0.00000000,0.02135597,0.13837887,0.65328983,0.08382184,0.35489757,0.00000000
3.92896448,0.95462685,0.95498391,0.00000000,0.02237814,0.14581751,0.69265543,0.08825366,0.37595870,0.00000000
3.93496748,1.00988511,1.01400679,0.00000000,0.02328820,0.15274141,0.73063156,0.09235536,0.39611623,0.00000000
3.94097049,1.06351963,1.07217818,0.00000000,0.02407004,0.15906056,0.76691797,0.09607336,0.41517481,0.00000000
3.94697349,1.11524912,1.12918834,0.00000000,0.02470996,0.16469861,0.80127359,0.09936286,0.43296728,0.00000000
3.95297649,1.16487727,1.18479045,0.00000000,0.02519710,0.16959508,0.83352313,0.10218925,0.44935870,0.00000000
3.95897949,1.21229508,1.23879997,0.00000000,0.02552380,0.17370696,0.86356039,0.10452920,0.46424888,0.00000000
3.96498249,1.25747829,1.29108994,0.00000000,0.02568588,0.17700960,0.89134807,0.10637119,0.47757327,0.00000000
3.97098549,1.30047976,1.34158246,0.00000000,0.02568275,0.17949686,0.91691382,0.10771561,0.48930203,0.00000000
3.97698849,1.34141710,1.39023657,0.00000000,0.02551738,0.18118046,0.94034264,0.10857437,0.49943743,0.00000000
3.98299150,1.38045599,1.43703340,0.00000000,0.02519616,0.18208863,0.96176612,0.10896997,0.50800970,0.00000000
3.98899450,1.41779010,1.48195926,0.00000000,0.02472864,0.18226401,0.98134889,0.10893420,0.51507162,0.00000000
3.99499750,1.45361873,1.52498797,0.00000000,0.02412712,0.18176113,0.99927312,0.10850640,0.52069216,0.00000000
4.00100050,1.48812339,1.56606357,0.00000000,0.02340617,0.18064335,1.01572203,0.10773147,0.52494961,0.00000000
4.00700350,1.52144486,1.60508466,0.00000000,0.02258210,0.17897964,1.03086327,0.10665768,0.52792458,0.00000000
4.01300650,1.55366217,1.64189161,0.00000000,0.02167238,0.17684130,1.04483336,0.10533450,0.52969351,0.00000000
4.01900950,1.58477479,1.67625777,0.00000000,0.02069502,0.17429874,1.05772403,0.10381039,0.53032282,0.00000000
4.02501251,1.61468949,1.70788540,0.00000000,0.01966798,0.17141861,1.06957148,0.10213082,0.52986442,0.00000000
4.03101551,1.64321267,1.73640699,0.00000000,0.01860867,0.16826135,1.08034925,0.10033655,0.52835248,0.00000000
4.03701851,1.67004896,1.76139214,0.00000000,0.01753344,0.16487925,1.08996512,0.09846228,0.52580203,0.00000000
4.04302151,1.69480635,1.78235995,0.00000000,0.01645721,0.16131519,1.09826249,0.09653570,0.52220917,0.00000000
4.04902451,1.71700790,1.79879618,0.00000000,0.01539314,0.15760202,1.10502604,0.09457697,0.51755298,0.00000000
4.05502751,1.73610933,1.81017465,0.00000000,0.01435246,0.15376257,1.10999155,0.09259874,0.51179895,0.00000000
4.06103052,1.75152196,1.81598155,0.00000000,0.01334435,0.14981036,1.11285931,0.09060647,0.50490361,0.00000000
4.06703352,1.76263961,1.81574136,0.00000000,0.01237594,0.14575071,1.11331027,0.08859927,0.49682015,0.00000000
4.07303652,1.76886813,1.80904305,0.00000000,0.01145239,0.14158242,1.11102426,0.08657098,0.48750448,0.00000000
4.07903952,1.76965608,1.79556485,0.00000000,0.01057702,0.13729963,1.10569892,0.08451154,0.47692141,0.00000000
4.08504252,1.76452477,1.77509644,0.00000000,0.00975154,0.13289393,1.09706865,0.08240848,0.46505053,0.00000000
4.09104552,1.75309618,1.74755711,0.00000000,0.00897628,0.12835641,1.08492216,0.08024849,0.45189140,0.00000000
4.09704852,1.73511712,1.71300881,0.00000000,0.00825045,0.12367966,1.06911790,0.07801898,0.43746764,0.00000000
4.10305153,1.71047855,1.67166361,0.00000000,0.00757239,0.11885954,1.04959644,0.07570941,0.42182985,0.00000000
4.10905453,1.67922874,1.62388477,0.00000000,0.00693985,0.11389655,1.02638907,0.07331257,0.40505700,0.00000000
4.11505753,1.64157989,1.57018163,0.00000000,0.00635025,0.10879694,0.99962236,0.07082547,0.38725638,0.00000000
4.12106053,1.59790757,1.51119846,0.00000000,0.00580079,0.10357326,0.96951825,0.06825003,0.36856200,0.00000000
4.12706353,1.54874327,1.44769771,0.00000000,0.00528873,0.09824458,0.93638986,0.06559336,0.34913173,0.00000000
4.13306653,1.49476014,1.38053870,0.00000000,0.00481142,0.09283619,0.90063320,0.06286780,0.32914315,0.00000000
4.13906953,1.43675290,1.31065256,0.00000000,0.00436648,0.08737897,0.86271524,0.06009055,0.30878857,0.00000000
4.14507254,1.37561269,1.23901471,0.00000000,0.00395175,0.08190844,0.82315895,0.05728310,0.28826934,0.00000000
4.15107554,1.31229805,1.16661602,0.00000000,0.00356540,0.07646354,0.78252607,0.05447041,0.26778985,0.00000000
4.15707854,1.24780344,1.09443398,0.00000000,0.00320587,0.07108520,0.74139842,0.05167983,0.24755156,0.00000000
4.16308154,1.18312672,1.02340494,0.00000000,0.00287185,0.06581491,0.70035871,0.04893998,0.22774716,0.00000000
4.16908454,1.11923682,0.95439859,0.00000000,0.00256227,0.06069323,0.65997150,0.04627956,0.20855541,0.00000000
4.17508754,1.05704314,0.88819552,0.00000000,0.00227619,0.05575838,0.62076543,0.04372610,0.19013653,0.00000000
4.18109055,0.99736785,0.82546863,0.00000000,0.00201281,0.05104498,0.58321710,0.04130483,0.17262864,0.00000000
4.18709355,0.94092208,0.76676890,0.00000000,0.00177138,0.04658298,0.54773753,0.03903768,0.15614503,0.00000000
4.19309655,0.88828696,0.71251579,0.00000000,0.00155116,0.04239686,0.51466143,0.03694237,0.14077256,0.00000000
4.19909955,0.83989999,0.66299255,0.00000000,0.00135142,0.03850500,0.48423980,0.03503175,0.12657104,0.00000000
4.20510255,0.79604721,0.61834604,0.00000000,0.00117140,0.03491941,0.45663586,0.03331339,0.11357356,0.00000000
4.21110555,0.75686125,0.57859120,0.00000000,0.00101025,0.03164567,0.43192454,0.03178933,0.10178771,0.00000000
4.21710855,0.72232503,0.54361944,0.00000000,0.00086711,0.02868309,0.41009521,0.03045611,0.09119753,0.00000000
4.22311156,0.69228088,0.51321063,0.00000000,0.00074107,0.02602518,0.39105750,0.02930502,0.08176611,0.00000000
4.22911456,0.66644439,0.48704790,0.00000000,0.00063117,0.02366019,0.37464996,0.02832258,0.07343856,0.00000000
4.23511756,0.64442227,0.46473477,0.00000000,0.00053649,0.02157184,0.36065084,0.02749117,0.06614537,0.00000000
4.24112056,0.62573343,0.44581367,0.00000000,0.00045611,0.01974019,0.34879072,0.02678980,0.05980584,0.00000000
4.24712356,0.60983213,0.42978535,0.00000000,0.00038916,0.01814251,0.33876637,0.02619501,0.05433154,0.00000000
4.25312656,0.59613241,0.41612821,0.00000000,0.00033488,0.01675420,0.33025511,0.02568184,0.04962970,0.00000000
4.25912956,0.58403260,0.40431710,0.00000000,0.00029264,0.01554964,0.32292935,0.02522478,0.04560630,0.00000000
4.26513257,0.57293905,0.39384088,0.00000000,0.00026196,0.01450312,0.31647046,0.02479877,0.04216889,0.00000000
4.27113557,0.56228814,0.38421821,0.00000000,0.00024257,0.01358949,0.31058174,0.02438004,0.03922907,0.00000000
4.27713857,0.55156575,0.37501111,0.00000000,0.00023441,0.01278489,0.30499986,0.02394693,0.03670450,0.00000000
4.28314157,0.54032367,0.36583603,0.00000000,0.00023768,0.01206729,0.29950445,0.02348059,0.03452051,0.00000000
4.28914457,0.52819237,0.35637214,0.00000000,0.00025288,0.01141688,0.29392557,0.02296547,0.03261128,0.00000000
4.29514757,0.51488981,0.34636678,0.00000000,0.00028078,0.01081638,0.28814889,0.02238972,0.03092052,0.00000000
4.30115058,0.50022636,0.33563806,0.00000000,0.00032250,0.01025123,0.28211846,0.02174536,0.02940186,0.00000000
4.30715358,0.48410567,0.32407476,0.00000000,0.00037948,0.00970960,0.27583705,0.02102833,0.02801876,0.00000000
4.31315658,0.46652187,0.31163369,0.00000000,0.00045352,0.00918239,0.26936418,0.02023840,0.02674415,0.00000000
4.31915958,0.44755346,0.29833498,0.00000000,0.00054673,0.00866303,0.26281207,0.01937888,0.02555978,0.00000000
4.32516258,0.42735434,0.28425547,0.00000000,0.00066160,0.00814732,0.25633959,0.01845624,0.02445532,0.00000000
4.33116558,0.40614261,0.26952076,0.00000000,0.00080093,0.00763311,0.25014474,0.01747969,0.02342731,0.00000000
4.33716858,0.38418778,0.25429638,0.00000000,0.00096781,0.00712003,0.24445569,0.01646058,0.02247801,0.00000000
4.34317159,0.36179703,0.23877846,0.00000000,0.00116561,0.00660910,0.23952110,0.01541190,0.02161414,0.00000000
4.34917459,0.33930126,0.22318440,0.00000000,0.00139793,0.00610247,0.23559973,0.01434766,0.02084564,0.00000000
4.35517759,0.31704132,0.20774388,0.00000000,0.00166853,0.00560301,0.23295001,0.01328233,0.02018445,0.00000000
4.36118059,0.29535529,0.19269067,0.00000000,0.00198127,0.00511406,0.23181969,0.01223034,0.01964333,0.00000000
4.36718359,0.27456685,0.17825532,0.00000000,0.00234000,0.00463913,0.23243601,0.01120560,0.01923486,0.00000000
