energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.32716358,2.59501282,0.77470575,0.34349775,0.03654810,0.68300874,0.33415626,0.64265174,0.07100351,0.58512586
-0.32116058,2.57270129,0.76829928,0.34468505,0.03557464,0.67362366,0.32979884,0.63635780,0.07113541,0.57530616
-0.31515758,2.54282654,0.75880462,0.34504063,0.03467613,0.66127752,0.32493276,0.62814177,0.07122748,0.56424227
-0.30915458,2.50554997,0.74635983,0.34450042,0.03385152,0.64619894,0.31955556,0.61802769,0.07124836,0.55202487
-0.30315158,2.46113929,0.73114919,0.34300738,0.03309686,0.62865392,0.31367891,0.60607853,0.07116548,0.53875618
-0.29714857,2.40996841,0.71339800,0.34051443,0.03240616,0.60893736,0.30733143,0.59239594,0.07094655,0.52455076
-0.29114557,2.35251575,0.69336673,0.33698751,0.03177224,0.58736400,0.30056111,0.57711900,0.07056114,0.50953641
-0.28514257,2.28936089,0.67134449,0.33240843,0.03118771,0.56425946,0.29343720,0.56042200,0.06998222,0.49385492
-0.27913957,2.22117951,0.64764238,0.32677740,0.03064591,0.53995153,0.28605139,0.54251142,0.06918760,0.47766286
-0.27313657,2.14873642,0.62258678,0.32011509,0.03014168,0.51476215,0.27851824,0.52362211,0.06816122,0.46113184
-0.26713357,2.07287696,0.59651282,0.31246402,0.02967211,0.48900036,0.27097468,0.50401288,0.06689418,0.44444850
-0.26113057,1.99451635,0.56975822,0.30388918,0.02923708,0.46295636,0.26357863,0.48396158,0.06538553,0.42781385
-0.25512756,1.91462727,0.54265759,0.29447784,0.02883956,0.43689689,0.25650661,0.46375975,0.06364269,0.41144202
-0.24912456,1.83422570,0.51553728,0.28433845,0.02848576,0.41106189,0.24995048,0.44370699,0.06168159,0.39555822
-0.24312156,1.75435491,0.48871081,0.27359863,0.02818501,0.38566255,0.24411317,0.42410516,0.05952649,0.38039603
-0.23711856,1.67606801,0.46247485,0.26240246,0.02794946,0.36088055,0.23920369,0.40525237,0.05720941,0.36619383
-0.23111556,1.60040910,0.43710573,0.25090689,0.02779353,0.33686834,0.23543136,0.38743710,0.05476938,0.35319055
-0.22511256,1.52839345,0.41285643,0.23927770,0.02773323,0.31375042,0.23299954,0.37093220,0.05225135,0.34162075
-0.21910955,1.46098696,0.38995403,0.22768494,0.02778532,0.29162528,0.23209900,0.35598917,0.04970493,0.33170916
-0.21310655,1.39908548,0.36859746,0.21629822,0.02796636,0.27056780,0.23290105,0.34283259,0.04718302,0.32366480
-0.20710355,1.34349444,0.34895565,0.20528189,0.02829176,0.25063199,0.23555086,0.33165494,0.04474029,0.31767491
-0.20110055,1.29490936,0.33116589,0.19479041,0.02877476,0.23185376,0.24016100,0.32261179,0.04243165,0.31389883
-0.19509755,1.25389795,0.31533258,0.18496407,0.02942551,0.21425365,0.24680567,0.31581762,0.04031075,0.31246217
-0.18909455,1.22088428,0.30152622,0.17592522,0.03025023,0.19783933,0.25551567,0.31134230,0.03842844,0.31345132
-0.18309155,1.19613580,0.28978282,0.16777511,0.03125047,0.18260782,0.26627450,0.30920840,0.03683148,0.31690873
-0.17708854,1.17975363,0.28010362,0.16059159,0.03242262,0.16854734,0.27901580,0.30938944,0.03556117,0.32282913
-0.17108554,1.17166683,0.27245538,0.15442754,0.03375751,0.15563878,0.29362215,0.31180927,0.03465235,0.33115674
-0.16508254,1.17163089,0.26677115,0.14931025,0.03524032,0.14385687,0.30992569,0.31634259,0.03413234,0.34178395
-0.15907954,1.17923079,0.26295168,0.14524160,0.03685067,0.13317100,0.32771022,0.32281676,0.03402024,0.35455136
-0.15307654,1.19388882,0.26086744,0.14219916,0.03856294,0.12354576,0.34671522,0.33101490,0.03432633,0.36924934
-0.14707354,1.21487714,0.26036131,0.14013789,0.04034681,0.11494143,0.36664137,0.34068038,0.03505168,0.38562120
-0.14107054,1.24133478,0.26125203,0.13899266,0.04216798,0.10731422,0.38715773,0.35152248,0.03618797,0.40336793
-0.13506753,1.27228887,0.26333818,0.13868114,0.04398908,0.10061658,0.40791009,0.36322331,0.03771754,0.42215435
-0.12906453,1.30667942,0.26640287,0.13910719,0.04577070,0.09479755,0.42853054,0.37544572,0.03961362,0.44161665
-0.12306153,1.34338704,0.27021875,0.14016439,0.04747254,0.08980311,0.44864758,0.38784205,0.04184084,0.46137095
-0.11705853,1.38126270,0.27455356,0.14173973,0.04905453,0.08557676,0.46789671,0.40006341,0.04435587,0.48102280
-0.11105553,1.41915868,0.27917574,0.14371721,0.05047804,0.08206018,0.48593085,0.41176931,0.04710836,0.50017723
-0.10505253,1.45595952,0.28386010,0.14598123,0.05170706,0.07919400,0.50243036,0.42263724,0.05004202,0.51844896
-0.09904952,1.49061221,0.28839340,0.14841972,0.05270917,0.07691875,0.51711213,0.43237183,0.05309595,0.53547253
-0.09304652,1.52215436,0.29257948,0.15092689,0.05345654,0.07517585,0.52973748,0.44071348,0.05620608,0.55091201
-0.08704352,1.54973951,0.29624393,0.15340542,0.05392671,0.07390866,0.54011854,0.44744584,0.05930676,0.56446980
-0.08104052,1.57265874,0.29923806,0.15576828,0.05410314,0.07306357,0.54812279,0.45240214,0.06233246,0.57589434
-0.07503752,1.59035785,0.30144210,0.15793996,0.05397568,0.07259095,0.55367572,0.45546993,0.06521947,0.58498654
-0.06903452,1.60244953,0.30276734,0.15985721,0.05354070,0.07244609,0.55676155,0.45659416,0.06790764,0.59160441
-0.06303152,1.60872027,0.30315747,0.16146932,0.05280112,0.07259002,0.55742188,0.45577847,0.07034196,0.59566612
-0.05702851,1.60913172,0.30258872,0.16273797,0.05176616,0.07299003,0.55575261,0.45308457,0.07247412,0.59715111
-0.05102551,1.60381674,0.30106914,0.16363676,0.05045098,0.07362011,0.55189909,0.44862979,0.07426378,0.59609937
-0.04502251,1.59307010,0.29863682,0.16415044,0.04887603,0.07446110,0.54605001,0.44258283,0.07567964,0.59260893
-0.03901951,1.57733461,0.29535728,0.16427395,0.04706643,0.07550061,0.53843005,0.43515793,0.07670020,0.58683162
-0.03301651,1.55718285,0.29132011,0.16401132,0.04505109,0.07673269,0.52929186,0.42660757,0.07731426,0.57896738
-0.02701351,1.53329555,0.28663498,0.16337458,0.04286184,0.07815726,0.51890758,0.41721403,0.07752094,0.56925717
-0.02101051,1.50643714,0.28142714,0.16238262,0.04053253,0.07977937,0.50756022,0.40728001,0.07732951,0.55797495
-0.01500750,1.47742948,0.27583270,0.16106013,0.03809806,0.08160817,0.49553531,0.39711873,0.07675879,0.54541888
-0.00900450,1.44712458,0.26999369,0.15943663,0.03559349,0.08365580,0.48311292,0.38704369,0.07583624,0.53190202
-0.00300150,1.41637718,0.26405316,0.15754561,0.03305322,0.08593614,0.47056045,0.37735863,0.07459684,0.51774300
0.00300150,1.38601815,0.25815052,0.15542374,0.03051022,0.08846343,0.45812619,0.36834776,0.07308173,0.50325673
0.00900450,1.35682938,0.25241716,0.15311026,0.02799537,0.09125097,0.44603390,0.36026681,0.07133665,0.48874570
0.01500750,1.32952109,0.24697251,0.15064638,0.02553693,0.09430974,0.43447842,0.35333498,0.06941039,0.47449189
0.02101051,1.30471202,0.24192073,0.14807478,0.02316010,0.09764719,0.42362234,0.34772830,0.06735315,0.46074968
0.02701351,1.28291334,0.23734801,0.14543919,0.02088680,0.10126616,0.41359377,0.34357428,0.06521499,0.44773992
0.03301651,1.26451649,0.23332063,0.14278394,0.01873543,0.10516400,0.40448520,0.34094836,0.06304442,0.43564529
0.03901951,1.24978553,0.22988383,0.14015353,0.01672089,0.10933190,0.39635330,0.33987207,0.06088709,0.42460714
0.04502251,1.23885395,0.22706139,0.13759227,0.01485461,0.11375465,0.38921977,0.34031306,0.05878480,0.41472376
0.05102551,1.23172634,0.22485610,0.13514381,0.01314472,0.11841059,0.38307307,0.34218695,0.05677465,0.40605021
0.05702851,1.22828448,0.22325103,0.13285078,0.01159625,0.12327199,0.37787101,0.34536099,0.05488854,0.39859967
0.06303152,1.22829784,0.22221136,0.13075437,0.01021145,0.12830574,0.37354407,0.34965944,0.05315290,0.39234612
0.06903452,1.23143803,0.22168708,0.12889397,0.00899007,0.13347443,0.36999944,0.35487036,0.05158866,0.38722837
0.07503752,1.23729653,0.22161603,0.12730683,0.00792973,0.13873764,0.36712559,0.36075374,0.05021145,0.38315514
0.08104052,1.24540521,0.22192748,0.12602777,0.00702621,0.14405352,0.36479737,0.36705052,0.04903207,0.38001107
0.08704352,1.25525862,0.22254592,0.12508897,0.00627382,0.14938058,0.36288141,0.37349225,0.04805699,0.37766327
0.09304652,1.26633726,0.22339508,0.12451982,0.00566567,0.15467948,0.36124161,0.37981105,0.04728908,0.37596837
0.09904952,1.27813091,0.22440175,0.12434688,0.00519394,0.15991490,0.35974482,0.38574931,0.04672833,0.37477954
0.10505253,1.29016101,0.22549962,0.12459383,0.00485011,0.16505729,0.35826615,0.39106901,0.04637266,0.37395331
0.11105553,1.30200122,0.22663262,0.12528162,0.00462514,0.17008444,0.35669408,0.39556008,0.04621859,0.37335596
0.11705853,1.31329532,0.22775794,0.12642855,0.00450965,0.17498284,0.35493495,0.39904753,0.04626201,0.37286916
0.12306153,1.32377185,0.22884838,0.12805050,0.00449397,0.17974864,0.35291680,0.40139720,0.04649872,0.37239469
0.12906453,1.33325479,0.22989411,0.13016118,0.00456828,0.18438835,0.35059234,0.40251975,0.04692498,0.37185803
0.13506753,1.34167020,0.23090372,0.13277233,0.00472266,0.18891910,0.34794096,0.40237283,0.04753785,0.37121087
0.14107054,1.34904839,0.23190458,0.13589405,0.00494713,0.19336849,0.34496976,0.40096148,0.04833547,0.37043228
0.14707354,1.35552194,0.23294242,0.13953501,0.00523168,0.19777411,0.34171351,0.39833663,0.04931720,0.36952871
0.15307654,1.36131965,0.23408027,0.14370273,0.00556639,0.20218267,0.33823349,0.39459204,0.05048364,0.36853289
0.15907954,1.36675687,0.23539686,0.14840373,0.00594140,0.20664885,0.33461546,0.38985960,0.05183658,0.36750160
0.16508254,1.37222269,0.23698432,0.15364367,0.00634707,0.21123387,0.33096662,0.38430351,0.05337881,0.36651262
0.17108554,1.37816473,0.23894554,0.15942739,0.00677406,0.21600386,0.32741190,0.37811342,0.05511395,0.36566101
0.17708854,1.38507190,0.24139115,0.16575883,0.00721348,0.22102804,0.32408953,0.37149702,0.05704609,0.36505473
0.18309155,1.39345606,0.24443614,0.17264082,0.00765701,0.22637680,0.32114622,0.36467223,0.05917949,0.36481014
0.18909455,1.40383303,0.24819633,0.18007465,0.00809714,0.23211965,0.31873204,0.35785940,0.06151819,0.36504713
0.19509755,1.41670351,0.25278474,0.18805952,0.00852730,0.23832310,0.31699516,0.35127383,0.06406557,0.36588451
0.20110055,1.43253452,0.25830784,0.19659174,0.00894215,0.24504848,0.31607667,0.34511873,0.06682385,0.36743533
0.20710355,1.45174167,0.26486184,0.20566373,0.00933770,0.25234970,0.31610564,0.33957897,0.06979364,0.36980271
0.21310655,1.47467277,0.27252907,0.21526276,0.00971160,0.26027095,0.31719448,0.33481572,0.07297333,0.37307595
0.21910955,1.50159307,0.28137449,0.22536963,0.01006324,0.26884443,0.31943486,0.33096203,0.07635857,0.37732717
0.22511256,1.53267240,0.29144246,0.23595712,0.01039396,0.27808807,0.32289420,0.32811957,0.07994166,0.38260853
0.23111556,1.56797475,0.30275379,0.24698843,0.01070712,0.28800333,0.32761291,0.32635647,0.08371096,0.38895003
0.23711856,1.60745034,0.31530323,0.25841569,0.01100819,0.29857320,0.33360245,0.32570623,0.08765036,0.39635809
0.24312156,1.65093084,0.32905754,0.27017859,0.01130473,0.30976038,0.34084427,0.32616785,0.09173875,0.40481483
0.24912456,1.69812780,0.34395416,0.28220338,0.01160635,0.32150600,0.34928979,0.32770691,0.09594962,0.41427812
0.25512756,1.74863487,0.35990071,0.29440216,0.01192459,0.33372867,0.35886131,0.33025781,0.10025082,0.42468252
0.26113057,1.80193393,0.37677535,0.30667291,0.01227270,0.34632435,0.36945403,0.33372682,0.10460443,0.43594105
0.26713357,1.85740543,0.39442820,0.31889999,0.01266539,0.35916692,0.38093907,0.33799614,0.10896691,0.44794789
0.27313657,1.91434293,0.41268373,0.33095552,0.01311853,0.37210968,0.39316743,0.34292860,0.11328943,0.46058181
0.27913957,1.97197173,0.43134429,0.34270153,0.01364873,0.38498780,0.40597492,0.34837309,0.11751852,0.47371051
0.28514257,2.02947134,0.45019465,0.35399280,0.01427292,0.39762174,0.41918770,0.35417041,0.12159701,0.48719551
0.29114557,2.08600106,0.46900746,0.36468058,0.01500788,0.40982170,0.43262846,0.36015950,0.12546515,0.50089764
0.29714857,2.14072800,0.48754952,0.37461681,0.01586968,0.42139282,0.44612285,0.36618375,0.12906207,0.51468275
0.30315158,2.19285644,0.50558859,0.38365882,0.01687322,0.43214118,0.45950591,0.37209717,0.13232744,0.52842749
0.30915458,2.24165726,0.52290051,0.39167433,0.01803164,0.44188016,0.47262828,0.37777029,0.13520319,0.54202488
0.31515758,2.28649604,0.53927621,0.39854636,0.01935583,0.45043708,0.48536171,0.38309537,0.13763545,0.55538929
0.32116058,2.32685843,0.55452846,0.40417798,0.02085389,0.45765965,0.49760375,0.38799083,0.13957634,0.56846056
0.32716358,2.36237143,0.56849780,0.40849642,0.02253076,0.46342202,0.50928121,0.39240463,0.14098576,0.58120701
0.33316658,2.39281904,0.58105751,0.41145649,0.02438775,0.46762992,0.52035215,0.39631630,0.14183298,0.59362702
0.33916958,2.41815148,0.59211723,0.41304292,0.02642231,0.47022487,0.53080638,0.39973764,0.14209795,0.60574906
0.34517259,2.43848705,0.60162502,0.41327161,0.02862778,0.47118684,0.54066422,0.40271186,0.14177229,0.61763005
0.35117559,2.45410620,0.60956779,0.41218946,0.03099332,0.47053548,0.54997363,0.40531129,0.14085984,0.62935198
0.35717859,2.46543798,0.61597002,0.40987308,0.03350392,0.46832962,0.55880582,0.40763348,0.13937686,0.64101697
0.36318159,2.47303919,0.62089078,0.40642601,0.03614055,0.46466513,0.56724952,0.40979612,0.13735171,0.65274093
0.36918459,2.47756717,0.62441927,0.40197496,0.03888047,0.45967114,0.57540426,0.41193078,0.13482413,0.66464604
0.37518759,2.47974765,0.62666912,0.39666498,0.04169759,0.45350491,0.58337290,0.41417580,0.13184410,0.67685256
0.38119060,2.48033913,0.62777170,0.39065396,0.04456300,0.44634551,0.59125407,0.41666870,0.12847035,0.68947023
0.38719360,2.48009572,0.62786900,0.38410667,0.04744563,0.43838672,0.59913472,0.41953850,0.12476860,0.70258988
0.39319660,2.47973050,0.62710621,0.37718871,0.05031290,0.42982952,0.60708336,0.42289824,0.12080963,0.71627565
0.39919960,2.47988130,0.62562473,0.37006066,0.05313154,0.42087462,0.61514441,0.42683823,0.11666721,0.73055834
0.40520260,2.48108079,0.62355583,0.36287274,0.05586835,0.41171532,0.62333394,0.43142027,0.11241604,0.74543017
0.41120560,2.48373267,0.62101534,0.35576028,0.05849104,0.40253128,0.63163713,0.43667323,0.10812984,0.76084156
0.41720860,2.48809505,0.61809971,0.34884017,0.06096903,0.39348334,0.64000766,0.44259020,0.10387953,0.77669982
0.42321161,2.49427205,0.61488360,0.34220845,0.06327415,0.38470971,0.64836893,0.44912744,0.09973170,0.79287025
0.42921461,2.50221409,0.61141919,0.33593925,0.06538139,0.37632374,0.65661731,0.45620514,0.09574744,0.80917938
0.43521761,2.51172661,0.60773703,0.33008482,0.06726939,0.36841324,0.66462702,0.46370998,0.09198136,0.82542036
0.44122061,2.52248688,0.60384857,0.32467686,0.06892098,0.36104131,0.67225648,0.47149944,0.08848109,0.84136035
0.44722361,2.53406762,0.59974995,0.31972889,0.07032345,0.35424859,0.67935580,0.47940759,0.08528701,0.85674937
0.45322661,2.54596626,0.59542690,0.31523939,0.07146881,0.34805664,0.68577485,0.48725202,0.08243233,0.87133035
0.45922961,2.55763792,0.59086040,0.31119563,0.07235384,0.34247218,0.69137159,0.49484176,0.07994342,0.88484982
0.46523262,2.56853023,0.58603258,0.30757773,0.07297998,0.33749180,0.69602010,0.50198548,0.07784029,0.89706870
0.47123562,2.57811799,0.58093266,0.30436290,0.07335316,0.33310679,0.69961782,0.50849984,0.07613724,0.90777267
0.47723862,2.58593562,0.57556230,0.30152936,0.07348350,0.32930775,0.70209166,0.51421739,0.07484354,0.91678154
0.48324162,2.59160559,0.56994019,0.29905978,0.07338483,0.32608858,0.70340252,0.51899364,0.07396412,0.92395715
0.48924462,2.59486118,0.56410538,0.29694402,0.07307420,0.32344962,0.70354810,0.52271302,0.07350018,0.92920948
0.49524762,2.59556224,0.55811926,0.29518109,0.07257130,0.32139965,0.70256359,0.52529336,0.07344962,0.93250043
0.50125063,2.59370326,0.55206588,0.29377997,0.07189781,0.31995670,0.70052047,0.52668865,0.07380746,0.93384535
0.50725363,2.58941313,0.54605064,0.29275954,0.07107670,0.31914754,0.69752323,0.52689006,0.07456591,0.93331194
0.51325663,2.58294673,0.54019730,0.29214739,0.07013159,0.31900596,0.69370436,0.52592514,0.07571437,0.93101682
0.51925963,2.57466891,0.53464350,0.29197777,0.06908602,0.31956988,0.68921771,0.52385523,0.07723924,0.92711973
0.52526263,2.56503163,0.52953495,0.29228870,0.06796280,0.32087761,0.68423071,0.52077129,0.07912357,0.92181579
0.53126563,2.55454572,0.52501853,0.29311842,0.06678344,0.32296338,0.67891578,0.51678842,0.08134663,0.91532605
0.53726863,2.54374874,0.52123478,0.29450147,0.06556753,0.32585254,0.67344134,0.51203933,0.08388340,0.90788692
0.54327164,2.53317069,0.51831001,0.29646455,0.06433227,0.32955674,0.66796305,0.50666708,0.08670415,0.89973898
0.54927464,2.52329953,0.51634859,0.29902248,0.06309213,0.33406933,0.66261549,0.50081764,0.08977395,0.89111559
0.55527764,2.51454835,0.51542570,0.30217443,0.06185848,0.33936143,0.65750494,0.49463249,0.09305244,0.88223198
0.56128064,2.50722589,0.51558101,0.30590072,0.06063948,0.34537876,0.65270347,0.48824169,0.09649368,0.87327532
0.56728364,2.50151203,0.51681363,0.31016029,0.05943996,0.35203962,0.64824466,0.48175785,0.10004624,0.86439621
0.57328664,2.49743960,0.51907860,0.31488914,0.05826152,0.35923406,0.64412126,0.47527113,0.10365355,0.85570195
0.57928964,2.49488340,0.52228520,0.31999975,0.05710264,0.36682438,0.64028473,0.46884568,0.10725448,0.84725204
0.58529265,2.49355706,0.52629710,0.32538155,0.05595900,0.37464699,0.63664682,0.46251749,0.11078422,0.83905598
0.59129565,2.49301802,0.53093460,0.33090254,0.05482385,0.38251554,0.63308310,0.45629383,0.11417531,0.83107349
0.59729865,2.49268028,0.53597869,0.33641194,0.05368844,0.39022525,0.62943814,0.45015422,0.11735905,0.82321723
0.60330165,2.49183459,0.54117697,0.34174387,0.05254259,0.39755826,0.62553224,0.44405292,0.12026691,0.81535774
0.60930465,2.48967493,0.54625119,0.34672177,0.05137524,0.40428979,0.62116941,0.43792258,0.12283220,0.80733047
0.61530765,2.48533030,0.55090599,0.35116363,0.05017504,0.41019481,0.61614602,0.43167909,0.12499171,0.79894456
0.62131066,2.47790026,0.55483871,0.35488765,0.04893095,0.41505506,0.61026003,0.42522719,0.12668744,0.78999290
0.62731366,2.46649262,0.55774967,0.35771804,0.04763283,0.41866597,0.60332020,0.41846654,0.12786816,0.78026313
0.63331666,2.45026174,0.55935262,0.35949103,0.04627192,0.42084337,0.59515491,0.41129809,0.12849095,0.76954900
0.63931966,2.42844562,0.55938487,0.36006047,0.04484134,0.42142958,0.58562029,0.40363028,0.12852241,0.75766156
0.64532266,2.40040022,0.55761678,0.35930302,0.04333641,0.42029875,0.57460729,0.39538487,0.12793978,0.74443989
0.65132566,2.36562955,0.55386003,0.35712267,0.04175493,0.41736110,0.56204733,0.38650206,0.12673158,0.72976057
0.65732866,2.32381017,0.54797453,0.35345437,0.04009737,0.41256604,0.54791649,0.37694484,0.12489815,0.71354584
0.66333167,2.27480919,0.53987362,0.34826657,0.03836685,0.40590400,0.53223790,0.36670208,0.12245158,0.69576980
0.66933467,2.21869490,0.52952729,0.34156270,0.03656913,0.39740680,0.51508239,0.35579065,0.11941553,0.67646257
0.67533767,2.15573972,0.51696341,0.33338137,0.03471242,0.38714676,0.49656735,0.34425607,0.11582457,0.65571218
0.68134067,2.08641537,0.50226689,0.32379544,0.03280709,0.37523440,0.47685383,0.33217203,0.11172322,0.63366409
0.68734367,2.01138041,0.48557683,0.31290979,0.03086539,0.36181496,0.45614211,0.31963860,0.10716474,0.61051833
0.69334667,1.93146085,0.46708184,0.30085816,0.02890098,0.34706381,0.43466581,0.30677929,0.10220966,0.58652446
0.69934967,1.84762465,0.44701365,0.28779892,0.02692854,0.33118103,0.41268497,0.29373714,0.09692415,0.56197447
0.70535268,1.76095104,0.42563949,0.27391020,0.02496327,0.31438524,0.39047809,0.28066996,0.09137824,0.53719390
0.71135568,1.67259626,0.40325334,0.25938434,0.02302042,0.29690715,0.36833377,0.26774492,0.08564400,0.51253162
0.71735868,1.58375675,0.38016662,0.24442210,0.02111491,0.27898284,0.34654197,0.25513277,0.07979376,0.48834856
0.72336168,1.49563166,0.35669858,0.22922679,0.01926081,0.26084723,0.32538542,0.24300184,0.07389837,0.46500583
0.72936468,1.40938583,0.33316682,0.21399845,0.01747107,0.24272787,0.30513129,0.23151222,0.06802556,0.44285287
0.73536768,1.32611485,0.30987826,0.19892852,0.01575718,0.22483933,0.28602359,0.22081009,0.06223861,0.42221579
0.74137069,1.24681352,0.28712095,0.18419494,0.01412894,0.20737830,0.26827640,0.21102272,0.05659506,0.40338665
0.74737369,1.17234870,0.26515689,0.16995810,0.01259432,0.19051977,0.25206816,0.20225410,0.05114583,0.38661389
0.75337669,1.10343763,0.24421623,0.15635752,0.01115932,0.17441401,0.23753729,0.19458148,0.04593449,0.37209434
0.75937969,1.04063228,0.22449276,0.14350954,0.00982804,0.15918483,0.22477913,0.18805293,0.04099687,0.35996717
0.76538269,0.98431031,0.20614108,0.13150592,0.00860263,0.14492881,0.21384428,0.18268596,0.03636093,0.35030994
0.77138569,0.93467256,0.18927519,0.12041349,0.00748347,0.13171563,0.20473851,0.17846733,0.03204682,0.34313701
0.77738869,0.89174718,0.17396860,0.11027456,0.00646929,0.11958933,0.19742397,0.17535402,0.02806722,0.33840024
0.78339170,0.85539995,0.16025586,0.10110835,0.00555734,0.10857040,0.19182190,0.17327525,0.02442785,0.33599216
0.78939470,0.82535008,0.14813528,0.09291299,0.00474365,0.09865858,0.18781647,0.17213560,0.02112813,0.33575132
0.79539770,0.80119093,0.13757276,0.08566816,0.00402320,0.08983615,0.18525979,0.17181895,0.01816196,0.33746975
0.80140070,0.78241450,0.12850635,0.07933821,0.00339020,0.08207158,0.18397783,0.17219329,0.01551856,0.34090223
0.80740370,0.76843856,0.12085159,0.07387543,0.00283828,0.07532324,0.18377706,0.17311594,0.01318335,0.34577701
0.81340670,0.75863553,0.11450699,0.06922355,0.00236071,0.06954317,0.18445150,0.17443919,0.01113882,0.35180746
0.81940970,0.75236152,0.10935982,0.06532117,0.00195062,0.06468058,0.18579010,0.17601610,0.00936539,0.35870440
0.82541271,0.74898465,0.10529167,0.06210497,0.00160114,0.06068495,0.18758397,0.17770607,0.00784220,0.36618841
0.83141571,0.74791133,0.10218377,0.05951264,0.00130557,0.05750876,0.18963343,0.17938014,0.00654781,0.37400159
0.83741871,0.74860947,0.09992169,0.05748542,0.00105747,0.05510953,0.19175443,0.18092572,0.00546080,0.38191843
0.84342171,0.75062780,0.09839950,0.05597013,0.00085079,0.05345127,0.19378429,0.18225050,0.00456032,0.38975507
0.84942471,0.75361037,0.09752307,0.05492065,0.00067991,0.05250523,0.19558636,0.18328550,0.00382648,0.39737666
0.85542771,0.75730591,0.09721242,0.05429886,0.00053970,0.05224998,0.19705364,0.18398700,0.00324066,0.40470237
0.86143072,0.76157159,0.09740325,0.05407498,0.00042550,0.05267084,0.19811106,0.18433733,0.00278573,0.41170778
0.86743372,0.76637109,0.09804743,0.05422738,0.00033320,0.05375872,0.19871647,0.18434455,0.00244619,0.41842453
0.87343672,0.77176726,0.09911257,0.05474185,0.00025916,0.05550846,0.19886025,0.18404089,0.00220820,0.42493716
0.87943972,0.77790966,0.10058075,0.05561045,0.00020021,0.05791675,0.19856356,0.18348012,0.00205960,0.43137714
0.88544272,0.78501777,0.10244643,0.05683002,0.00015364,0.06097980,0.19787548,0.18273401,0.00198982,0.43791448
0.89144572,0.79336048,0.10471376,0.05840037,0.00011713,0.06469087,0.19686894,0.18188791,0.00198981,0.44474718
0.89744872,0.80323315,0.10739333,0.06032240,0.00008874,0.06903778,0.19563588,0.18103577,0.00205195,0.45208891
0.90345173,0.81493319,0.11049866,0.06259606,0.00006685,0.07400066,0.19428169,0.18027481,0.00216986,0.46015562
0.90945473,0.82873539,0.11404251,0.06521849,0.00005013,0.07954989,0.19291937,0.17970004,0.00233830,0.46915166
0.91545773,0.84486836,0.11803326,0.06818229,0.00003751,0.08564454,0.19166346,0.17939890,0.00255307,0.47925601
0.92146073,0.86349310,0.12247146,0.07147401,0.00002811,0.09223132,0.19062429,0.17944638,0.00281086,0.49060945
0.92746373,0.88468499,0.12734694,0.07507308,0.00002126,0.09924422,0.18990257,0.17990062,0.00310915,0.50330314
0.93346673,0.90841990,0.13263632,0.07895114,0.00001643,0.10660472,0.18958471,0.18079947,0.00344615,0.51736937
0.93946973,0.93456541,0.13830133,0.08307181,0.00001324,0.11422285,0.18973901,0.18215794,0.00382074,0.53277490
0.94547274,0.96287747,0.14428789,0.08739097,0.00001140,0.12199883,0.19041289,0.18396679,0.00423236,0.54941729
0.95147574,0.99300283,0.15052607,0.09185756,0.00001074,0.12982548,0.19163125,0.18619229,0.00468103,0.56712443
0.95747874,1.02448714,0.15693085,0.09641477,0.00001116,0.13759109,0.19339597,0.18877713,0.00516729,0.58565749
0.96348174,1.05678836,0.16340386,0.10100169,0.00001265,0.14518285,0.19568664,0.19164250,0.00569212,0.60471702
0.96948474,1.08929500,0.16983575,0.10555525,0.00001528,0.15249046,0.19846225,0.19469116,0.00625696,0.62395211
0.97548774,1.12134826,0.17610935,0.11001242,0.00001916,0.15940999,0.20166391,0.19781142,0.00686358,0.64297227
0.98149075,1.15226706,0.18210334,0.11431252,0.00002451,0.16584762,0.20521828,0.20088185,0.00751404,0.66136130
0.98749375,1.18137478,0.18769626,0.11839954,0.00003159,0.17172315,0.20904162,0.20377638,0.00821059,0.67869283
0.99349675,1.20802655,0.19277076,0.12222435,0.00004076,0.17697318,0.21304414,0.20636977,0.00895553,0.69454659
0.99949975,1.23163569,0.19721781,0.12574670,0.00005243,0.18155358,0.21713451,0.20854301,0.00975105,0.70852486
1.00550275,1.25169816,0.20094070,0.12893690,0.00006710,0.18544138,0.22122423,0.21018850,0.01059908,0.72026819
1.01150575,1.26781388,0.20385876,0.13177707,0.00008537,0.18863581,0.22523169,0.21121472,0.01150111,0.72946990
1.01750875,1.27970395,0.20591038,0.13426198,0.00010790,0.19115842,0.22908572,0.21155036,0.01245797,0.73588848
1.02351176,1.28722297,0.20705546,0.13639932,0.00013545,0.19305247,0.23272850,0.21114744,0.01346965,0.73935760
1.02951476,1.29036610,0.20727708,0.13820946,0.00016884,0.19438126,0.23611774,0.20998355,0.01453513,0.73979309
1.03551776,1.28927034,0.20658220,0.13972473,0.00020899,0.19522586,0.23922791,0.20806305,0.01565220,0.73719671
1.04152076,1.28421023,0.20500163,0.14098817,0.00025685,0.19568206,0.24205078,0.20541714,0.01681733,0.73165663
1.04752376,1.27558812,0.20258898,0.14205187,0.00031344,0.19585678,0.24459493,0.20210282,0.01802560,0.72334449
1.05352676,1.26391945,0.19941893,0.14297495,0.00037978,0.19586411,0.24688468,0.19820085,0.01927065,0.71250938
