energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.11105553,2.42981662,0.71381809,0.18281609,0.66341994,0.40195485,0.04274121,0.50073211,0.12508612,0.92011728
0.11705853,2.30462039,0.66877782,0.17279495,0.62676766,0.37979922,0.04045628,0.47707578,0.11926113,0.87619964
0.12306153,2.17640082,0.62405769,0.16264141,0.58936136,0.35736460,0.03808638,0.45204543,0.11310001,0.83180171
0.12906453,2.04617823,0.57992391,0.15242331,0.55152973,0.33481037,0.03565668,0.42594221,0.10667802,0.78710556
0.13506753,1.91503389,0.53663976,0.14221406,0.51361036,0.31230338,0.03319324,0.39908340,0.10007455,0.74232173
0.14107054,1.78408006,0.49446021,0.13209029,0.47594063,0.29001372,0.03072231,0.37179393,0.09337118,0.69768187
0.14707354,1.65443028,0.45362683,0.12212959,0.43884901,0.26811041,0.02826960,0.34439804,0.08664975,0.65343120
0.15307654,1.52717122,0.41436307,0.11240817,0.40264722,0.24675736,0.02585958,0.31721143,0.07999048,0.60982114
0.15907954,1.40333734,0.37687019,0.10299894,0.36762348,0.22610966,0.02351499,0.29053417,0.07347036,0.56710245
0.16508254,1.28388927,0.34132401,0.09396970,0.33403707,0.20631041,0.02125625,0.26464458,0.06716163,0.52551924
0.17108554,1.16969660,0.30787251,0.08538180,0.30211446,0.18748820,0.01910122,0.23979435,0.06113058,0.48530395
0.17708854,1.06152527,0.27663450,0.07728913,0.27204681,0.16975526,0.01706487,0.21620486,0.05543667,0.44667345
0.18309155,0.96002978,0.24769911,0.06973751,0.24398907,0.15320635,0.01515924,0.19406485,0.05013180,0.40982619
0.18909455,0.86574987,0.22112627,0.06276442,0.21806039,0.13791824,0.01339340,0.17352935,0.04526001,0.37494047
0.19509755,0.77911131,0.19694792,0.05639911,0.19434569,0.12394992,0.01177359,0.15471979,0.04085736,0.34217353
0.20110055,0.70043006,0.17516985,0.05066292,0.17289823,0.11134322,0.01030338,0.13772507,0.03695198,0.31166150
0.20710355,0.62991916,0.15577409,0.04556985,0.15374287,0.10012393,0.00898399,0.12260360,0.03356443,0.28351984
0.21310655,0.56769753,0.13872153,0.04112728,0.13687979,0.09030312,0.00781454,0.10938585,0.03070806,0.25784420
0.21910955,0.51379978,0.12395477,0.03733671,0.12228837,0.08187868,0.00679243,0.09807740,0.02838953,0.23471147
0.22511256,0.46818632,0.11140087,0.03419454,0.10993114,0.07483684,0.00591373,0.08866214,0.02660937,0.21418078
0.23111556,0.43075305,0.10097402,0.03169283,0.09975727,0.06915371,0.00517343,0.08110552,0.02536249,0.19629443
0.23711856,0.40134012,0.09257794,0.02981985,0.09170585,0.06479654,0.00456583,0.07535758,0.02463869,0.18107848
0.24312156,0.37973914,0.08610790,0.02856060,0.08570839,0.06172485,0.00408482,0.07135572,0.02442307,0.16854301
0.24912456,0.36569878,0.08145239,0.02789714,0.08169080,0.05989130,0.00372406,0.06902698,0.02469645,0.15868200
0.25512756,0.35892850,0.07849442,0.02780871,0.07957459,0.05924219,0.00347720,0.06828990,0.02543556,0.15147270
0.26113057,0.35910050,0.07711240,0.02827174,0.07927736,0.05971779,0.00333796,0.06905586,0.02661330,0.14687469
0.26713357,0.36585000,0.07718068,0.02925968,0.08071266,0.06125240,0.00330024,0.07122987,0.02819883,0.14482857
0.27313657,0.37877426,0.07856992,0.03074278,0.08378927,0.06377417,0.00335807,0.07471101,0.03015770,0.14525441
0.27913957,0.39743066,0.08114716,0.03268769,0.08840996,0.06720491,0.00350559,0.07939246,0.03245187,0.14805008
0.28514257,0.42133442,0.08477596,0.03505716,0.09447000,0.07145978,0.00373697,0.08516132,0.03503987,0.15308968
0.29114557,0.44995638,0.08931650,0.03780967,0.10185548,0.07644705,0.00404626,0.09189822,0.03787689,0.16022215
0.29714857,0.48272152,0.09462577,0.04089918,0.11044168,0.08206801,0.00442729,0.09947708,0.04091504,0.16927025
0.30315158,0.51900865,0.10055814,0.04427498,0.12009165,0.08821710,0.00487352,0.10776489,0.04410363,0.18003016
0.30915458,0.55815183,0.10696608,0.04788173,0.13065513,0.09478226,0.00537787,0.11662178,0.04738967,0.19227184
0.31515758,0.59944392,0.11370133,0.05165968,0.14196810,0.10164576,0.00593265,0.12590153,0.05071844,0.20574025
0.32116058,0.64214250,0.12061648,0.05554518,0.15385292,0.10868529,0.00652946,0.13545248,0.05403423,0.22015763
0.32716358,0.68547844,0.12756696,0.05947135,0.16611932,0.11577553,0.00715912,0.14511899,0.05728123,0.23522680
0.33316658,0.72866702,0.13441335,0.06336907,0.17856624,0.12279009,0.00781168,0.15474347,0.06040451,0.25063565
0.33916958,0.77092164,0.14102421,0.06716814,0.19098453,0.12960387,0.00847651,0.16416895,0.06335115,0.26606262
0.34517259,0.81146968,0.14727903,0.07079875,0.20316049,0.13609568,0.00914235,0.17324222,0.06607145,0.28118322
0.35117559,0.84957014,0.15307147,0.07419298,0.21488020,0.14215120,0.00979752,0.18181735,0.06852009,0.29567729
0.35717859,0.88453255,0.15831266,0.07728649,0.22593448,0.14766598,0.01043013,0.18975959,0.07065743,0.30923683
0.36318159,0.91573635,0.16293444,0.08002028,0.23612432,0.15254861,0.01102830,0.19694947,0.07245063,0.32157419
0.36918459,0.94265002,0.16689243,0.08234232,0.24526656,0.15672372,0.01158048,0.20328698,0.07387478,0.33243017
0.37518759,0.96484921,0.17016876,0.08420917,0.25319959,0.16013483,0.01207577,0.20869553,0.07491379,0.34158178
0.38119060,0.98203283,0.17277427,0.08558738,0.25978881,0.16274680,0.01250418,0.21312568,0.07556120,0.34884932
0.38719360,0.99403655,0.17475021,0.08645466,0.26493157,0.16454789,0.01285699,0.21655831,0.07582070,0.35410237
0.39319660,1.00084277,0.17616903,0.08680074,0.26856138,0.16555116,0.01312699,0.21900712,0.07570643,0.35726442
0.39919960,1.00258645,0.17713444,0.08662786,0.27065108,0.16579525,0.01330872,0.22052028,0.07524298,0.35831600
0.40520260,0.99955641,0.17778042,0.08595086,0.27121489,0.16534439,0.01339866,0.22118102,0.07446512,0.35729581
0.41120560,0.99219168,0.17826927,0.08479689,0.27030906,0.16428755,0.01339536,0.22110714,0.07341721,0.35430012
0.41720860,0.98107273,0.17878853,0.08320470,0.26803114,0.16273680,0.01329946,0.22044937,0.07215232,0.34948010
0.42321161,0.96690770,0.17954686,0.08122347,0.26451779,0.16082482,0.01311371,0.21938840,0.07073105,0.34303724
0.42921461,0.95051386,0.18076892,0.07891140,0.25994113,0.15870164,0.01284281,0.21813079,0.06922008,0.33521704
0.43521761,0.93279470,0.18268919,0.07633389,0.25450377,0.15653057,0.01249329,0.21690364,0.06769051,0.32630108
0.44122061,0.91471333,0.18554498,0.07356150,0.24843272,0.15448356,0.01207329,0.21594821,0.06621596,0.31659785
0.44722361,0.89726290,0.18956872,0.07066778,0.24197219,0.15273604,0.01159220,0.21551274,0.06487053,0.30643257
0.45322661,0.88143498,0.19497973,0.06772696,0.23537585,0.15146133,0.01106043,0.21584437,0.06372666,0.29613648
0.45922961,0.86818698,0.20197565,0.06481165,0.22889846,0.15082490,0.01048901,0.21718074,0.06285291,0.28603586
0.46523262,0.85840948,0.21072391,0.06199065,0.22278747,0.15097857,0.00988925,0.21974129,0.06231184,0.27644137
0.47123562,0.85289483,0.22135340,0.05932683,0.21727473,0.15205489,0.00927238,0.22371864,0.06215785,0.26763782
0.47723862,0.85230789,0.23394677,0.05687534,0.21256867,0.15416185,0.00864923,0.22927033,0.06243527,0.25987507
0.48324162,0.85716015,0.24853362,0.05468204,0.20884721,0.15737814,0.00802994,0.23651131,0.06317660,0.25336002
0.48924462,0.86778808,0.26508494,0.05278229,0.20625164,0.16174920,0.00742369,0.24550736,0.06440109,0.24825025
0.49524762,0.88433663,0.28350913,0.05120008,0.20488177,0.16728408,0.00683850,0.25626981,0.06611356,0.24464933
0.50125063,0.90674862,0.30364986,0.04994765,0.20479241,0.17395346,0.00628110,0.26875184,0.06830374,0.24260408
0.50725363,0.93476061,0.32528601,0.04902539,0.20599140,0.18168880,0.00575683,0.28284658,0.07094593,0.24210369
0.51325663,0.96790539,0.34813386,0.04842219,0.20843923,0.19038274,0.00526960,0.29838707,0.07399920,0.24308088
0.51925963,1.00552155,0.37185165,0.04811624,0.21205022,0.19989083,0.00482192,0.31514844,0.07740809,0.24541495
0.52526263,1.04676967,0.39604646,0.04807601,0.21669537,0.21003463,0.00441498,0.33285201,0.08110371,0.24893655
0.53126563,1.09065500,0.42028332,0.04826169,0.22220654,0.22060596,0.00404874,0.35117158,0.08500540,0.25343415
0.53726863,1.13605582,0.44409632,0.04862675,0.22838208,0.23137241,0.00372209,0.36974153,0.08902282,0.25866174
0.54327164,1.18175680,0.46700143,0.04911977,0.23499360,0.24208378,0.00343301,0.38816669,0.09305838,0.26434766
0.54927464,1.22648606,0.48851058,0.04968635,0.24179349,0.25247935,0.00317878,0.40603357,0.09700999,0.27020418
0.55527764,1.26895481,0.50814646,0.05027103,0.24852326,0.26229569,0.00295612,0.42292253,0.10077409,0.27593746
0.56128064,1.30789806,0.52545757,0.05081926,0.25492208,0.27127478,0.00276142,0.43842064,0.10424871,0.28125751
0.56728364,1.34211497,0.54003283,0.05127925,0.26073540,0.27917203,0.00259088,0.45213453,0.10733661,0.28588794
0.57328664,1.37050725,0.55151521,0.05160358,0.26572323,0.28576401,0.00244073,0.46370287,0.10994824,0.28957489
0.57928964,1.39211418,0.55961374,0.05175078,0.26966788,0.29085553,0.00230732,0.47280796,0.11200457,0.29209516
0.58529265,1.40614294,0.56411351,0.05168645,0.27238077,0.29428577,0.00218725,0.47918585,0.11343944,0.29326291
0.59129565,1.41199300,0.56488312,0.05138425,0.27370820,0.29593327,0.00207751,0.48263479,0.11420163,0.29293505
0.59729865,1.40927378,0.56187933,0.05082645,0.27353568,0.29571954,0.00197550,0.48302143,0.11425632,0.29101487
0.60330165,1.39781488,0.55514878,0.05000426,0.27179098,0.29361114,0.00187910,0.48028468,0.11358598,0.28745408
0.60930465,1.37766877,0.54482666,0.04891778,0.26844549,0.28962021,0.00178672,0.47443712,0.11219073,0.28225302
0.61530765,1.34910570,0.53113251,0.04757561,0.26351418,0.28380346,0.00169725,0.46556369,0.11008800,0.27545929
0.62131066,1.31260168,0.51436349,0.04599431,0.25705394,0.27625959,0.00161012,0.45381816,0.10731170,0.26716483
0.62731366,1.26881979,0.49488525,0.04419748,0.24916071,0.26712544,0.00152522,0.43941716,0.10391075,0.25750166
0.63331666,1.21858618,0.47312111,0.04221480,0.23996531,0.25657095,0.00144289,0.42263241,0.09994727,0.24663653
0.63931966,1.16286170,0.44954000,0.04008076,0.22962835,0.24479321,0.00136390,0.40378132,0.09549428,0.23476477
0.64532266,1.10271063,0.42464359,0.03783352,0.21833442,0.23200990,0.00128938,0.38321657,0.09063320,0.22210362
0.65132566,1.03926786,0.39895338,0.03551356,0.20628581,0.21845242,0.00122077,0.36131489,0.08545117,0.20888537
0.65732866,0.97370586,0.37299812,0.03316246,0.19369615,0.20435892,0.00115983,0.33846587,0.08003838,0.19535054
0.66333167,0.90720272,0.34730201,0.03082171,0.18078399,0.18996762,0.00110855,0.31506093,0.07448532,0.18174145
0.66933467,0.84091252,0.32237417,0.02853168,0.16776686,0.17551062,0.00106916,0.29148303,0.06888042,0.16829636
0.67533767,0.77593867,0.29869949,0.02633061,0.15485579,0.16120834,0.00104406,0.26809744,0.06330768,0.15524427
0.68134067,0.71331128,0.27673107,0.02425388,0.14225057,0.14726490,0.00103586,0.24524381,0.05784487,0.14280069
0.68734367,0.65396862,0.25688432,0.02233338,0.13013575,0.13386433,0.00104730,0.22322979,0.05256187,0.13116424
0.69334667,0.59874312,0.23953260,0.02059703,0.11867761,0.12116790,0.00108129,0.20232614,0.04751956,0.12051422
0.69934967,0.54835169,0.22500428,0.01906849,0.10802194,0.10931238,0.00114085,0.18276359,0.04276900,0.11100906
0.70535268,0.50339022,0.21358098,0.01776695,0.09829269,0.09840920,0.00122912,0.16473116,0.03835106,0.10278547
0.71135568,0.46433166,0.20549673,0.01670713,0.08959142,0.08854453,0.00134932,0.14837585,0.03429634,0.09595841
0.71735868,0.43152733,0.20093775,0.01589926,0.08199735,0.07978008,0.00150471,0.13380368,0.03062549,0.09062141
0.72336168,0.40521070,0.20004267,0.01534928,0.07556808,0.07215447,0.00169860,0.12108164,0.02734967,0.08684732
0.72936468,0.38550316,0.20290277,0.01505894,0.07034059,0.06568501,0.00193423,0.11024047,0.02447139,0.08468933
0.73536768,0.37242104,0.20956224,0.01502605,0.06633262,0.06036991,0.00221472,0.10127802,0.02198533,0.08418193
0.74137069,0.36588348,0.22001818,0.01524476,0.06354418,0.05619051,0.00254301,0.09416290,0.01987941,0.08534193
0.74737369,0.36572072,0.23422044,0.01570575,0.06195910,0.05311370,0.00292172,0.08883838,0.01813583,0.08816927
0.75337669,0.37168252,0.25207111,0.01639658,0.06154656,0.05109419,0.00335306,0.08522618,0.01673218,0.09264769
0.75937969,0.38344641,0.27342403,0.01730192,0.06226247,0.05007677,0.00383872,0.08323027,0.01564252,0.09874515
0.76538269,0.40062591,0.29808424,0.01840388,0.06405083,0.04999833,0.00437967,0.08274040,0.01483843,0.10641410
0.77138569,0.42277858,0.32580775,0.01968236,0.06684482,0.05078979,0.00497609,0.08363544,0.01428994,0.11559157
0.77738869,0.44941414,0.35630172,0.02111534,0.07056785,0.05237777,0.00562718,0.08578648,0.01396647,0.12619921
0.78339170,0.48000259,0.38922551,0.02267931,0.07513447,0.05468618,0.00633106,0.08905968,0.01383767,0.13814342
0.78939470,0.51398286,0.42419267,0.02434969,0.08045128,0.05763763,0.00708462,0.09331894,0.01387411,0.15131551
0.79539770,0.55077170,0.46077411,0.02610126,0.08641779,0.06115470,0.00788346,0.09842840,0.01404798,0.16559221
0.80140070,0.58977324,0.49850272,0.02790868,0.09292739,0.06516117,0.00872181,0.10425480,0.01433362,0.18083647
0.80740370,0.63038908,0.53687941,0.02974697,0.09986843,0.06958320,0.00959250,0.11066974,0.01470802,0.19689872
0.81340670,0.67202883,0.57538063,0.03159210,0.10712547,0.07435039,0.01048699,0.11755177,0.01515122,0.21361863
0.81940970,0.71412106,0.61346732,0.03342148,0.11458065,0.07939685,0.01139541,0.12478842,0.01564659,0.23082728
0.82541271,0.75612421,0.65059501,0.03521448,0.12211537,0.08466216,0.01230671,0.13227804,0.01618101,0.24834996
0.83141571,0.79753725,0.68622499,0.03695296,0.12961204,0.09009227,0.01320884,0.13993140,0.01674505,0.26600927
0.83741871,0.83790960,0.71983599,0.03862160,0.13695603,0.09564024,0.01408893,0.14767300,0.01733287,0.28362858
0.84342171,0.87684988,0.75093617,0.04020830,0.14403769,0.10126679,0.01493362,0.15544204,0.01794216,0.30103574
0.84942471,0.91403296,0.77907483,0.04170433,0.15075442,0.10694060,0.01572936,0.16319291,0.01857392,0.31806669
0.85542771,0.94920485,0.80385344,0.04310449,0.15701266,0.11263840,0.01646271,0.17089514,0.01923207,0.33456904
0.86143072,0.98218521,0.82493546,0.04440700,0.16272967,0.11834466,0.01712079,0.17853278,0.01992303,0.35040518
0.86743372,1.01286685,0.84205464,0.04561330,0.16783522,0.12405092,0.01769160,0.18610311,0.02065516,0.36545491
0.87343672,1.04121245,0.85502125,0.04672777,0.17227275,0.12975478,0.01816440,0.19361479,0.02143813,0.37961737
0.87943972,1.06724816,0.86372608,0.04775713,0.17600032,0.13545854,0.01853005,0.20108531,0.02228220,0.39281205
0.88544272,1.09105448,0.86814191,0.04870994,0.17899096,0.14116745,0.01878129,0.20853797,0.02319747,0.40497896
0.89144572,1.11275458,0.86832244,0.04959581,0.18123262,0.14688781,0.01891302,0.21599845,0.02419314,0.41607782
0.89744872,1.13250075,0.86439869,0.05042467,0.18272758,0.15262473,0.01892246,0.22349106,0.02527674,0.42608626
0.90345173,1.15045944,0.85657292,0.05120593,0.18349137,0.15838001,0.01880926,0.23103497,0.02645346,0.43499726
0.90945473,1.16679586,0.84511057,0.05194772,0.18355137,0.16414990,0.01857549,0.23864054,0.02772556,0.44281592
0.91545773,1.18165887,0.83033030,0.05265611,0.18294490,0.16992316,0.01822563,0.24630596,0.02909184,0.44955574
0.92146073,1.19516704,0.81259285,0.05333453,0.18171719,0.17567941,0.01776642,0.25401450,0.03054738,0.45523469
0.92746373,1.20739681,0.79228903,0.05398322,0.17991911,0.18138793,0.01720659,0.26173249,0.03208333,0.45987134
0.93346673,1.21837347,0.76982750,0.05459890,0.17760496,0.18700706,0.01655665,0.26940822,0.03368695,0.46348139
0.93946973,1.22806548,0.74562277,0.05517467,0.17483025,0.19248413,0.01582851,0.27697189,0.03534186,0.46607474
0.94547274,1.23638279,0.72008401,0.05570006,0.17164976,0.19775628,0.01503515,0.28433662,0.03702842,0.46765342
0.95147574,1.24317911,0.69360502,0.05616136,0.16811588,0.20275178,0.01419019,0.29140070,0.03872433,0.46821055
0.95747874,1.24825827,0.66655577,0.05654206,0.16427725,0.20739216,0.01330752,0.29805067,0.04040534,0.46773033
0.96348174,1.25138430,0.63927568,0.05682361,0.16017796,0.21159484,0.01240089,0.30416552,0.04204615,0.46618929
0.96948474,1.25229465,0.61206888,0.05698620,0.15585705,0.21527628,0.01148360,0.30962147,0.04362125,0.46355845
0.97548774,1.25071598,0.58520136,0.05700977,0.15134856,0.21835539,0.01056813,0.31429721,0.04510593,0.45980656
0.98149075,1.24638134,0.55889993,0.05687499,0.14668185,0.22075714,0.00966593,0.31807946,0.04647714,0.45490397
0.98749375,1.23904795,0.53335293,0.05656433,0.14188241,0.22241601,0.00878714,0.32086825,0.04771434,0.44882695
0.99349675,1.22851443,0.50871227,0.05606299,0.13697278,0.22327926,0.00794052,0.32258189,0.04880022,0.44156228
0.99949975,1.21463644,0.48509650,0.05535985,0.13197376,0.22330972,0.00713329,0.32316124,0.04972123,0.43311150
1.00550275,1.19733978,0.46259478,0.05444817,0.12690554,0.22248792,0.00637116,0.32257303,0.05046796,0.42349482
1.01150575,1.17663025,0.44127105,0.05332618,0.12178899,0.22081359,0.00565830,0.32081207,0.05103524,0.41275424
1.01750875,1.15259970,0.42116849,0.05199741,0.11664664,0.21830626,0.00499747,0.31790227,0.05142212,0.40095567
1.02351176,1.12542786,0.40231359,0.05047082,0.11150358,0.21500502,0.00439007,0.31389630,0.05163157,0.38818996
1.02951476,1.09537996,0.38471999,0.04876069,0.10638811,0.21096745,0.00383634,0.30887414,0.05167002,0.37457267
1.03551776,1.06280044,0.36839167,0.04688627,0.10133203,0.20626781,0.00333545,0.30294035,0.05154674,0.36024262
1.04152076,1.02810297,0.35332553,0.04487123,0.09637071,0.20099452,0.00288575,0.29622048,0.05127315,0.34535935
1.04752376,0.99175756,0.33951333,0.04274299,0.09154282,0.19524715,0.00248488,0.28885669,0.05086200,0.33009949
1.05352676,0.95427550,0.32694299,0.04053182,0.08688980,0.18913307,0.00212997,0.28100281,0.05032657,0.31465234
1.05952976,0.91619295,0.31559943,0.03826995,0.08245509,0.18276390,0.00181776,0.27281927,0.04967998,0.29921496
1.06553277,0.87805412,0.30546483,0.03599053,0.07828318,0.17625200,0.00154482,0.26446789,0.04893446,0.28398677
1.07153577,0.84039470,0.29651875,0.03372672,0.07441852,0.16970711,0.00130759,0.25610709,0.04810084,0.26916427
1.07753877,0.80372655,0.28873791,0.03151067,0.07090433,0.16323331,0.00110253,0.24788738,0.04718819,0.25493581
1.08354177,0.76852400,0.28209592,0.02937271,0.06778143,0.15692641,0.00092619,0.23994761,0.04620357,0.24147675
1.08954477,0.73521229,0.27656293,0.02734056,0.06508697,0.15087182,0.00077529,0.23241176,0.04515204,0.22894524
1.09554777,0.70415848,0.27210530,0.02543871,0.06285335,0.14514298,0.00064675,0.22538662,0.04403678,0.21747862
1.10155078,0.67566488,0.26868526,0.02368791,0.06110710,0.13980035,0.00053774,0.21896013,0.04285939,0.20719050
1.10755378,0.64996482,0.26626060,0.02210483,0.05986796,0.13489078,0.00044566,0.21320044,0.04162030,0.19816874
1.11355678,0.62722081,0.26478433,0.02070185,0.05914799,0.13044752,0.00036820,0.20815554,0.04031925,0.19047405
1.11955978,0.60752467,0.26420432,0.01948698,0.05895092,0.12649047,0.00030329,0.20385350,0.03895587,0.18413939
1.12556278,0.59089929,0.26446285,0.01846391,0.05927159,0.12302677,0.00024910,0.20030298,0.03753021,0.17916999
1.13156578,0.57730182,0.26549623,0.01763219,0.06009556,0.12005161,0.00020405,0.19749416,0.03604324,0.17554396
1.13756878,0.56662791,0.26723429,0.01698744,0.06139897,0.11754919,0.00016677,0.19539977,0.03449729,0.17321343
1.14357179,0.55871669,0.26959996,0.01652174,0.06314853,0.11549378,0.00013608,0.19397640,0.03289642,0.17210617
1.14957479,0.55335651,0.27250904,0.01622397,0.06530183,0.11385076,0.00011099,0.19316574,0.03124662,0.17212760
1.15557779,0.55029104,0.27587005,0.01608031,0.06780776,0.11257777,0.00009064,0.19289612,0.02955593,0.17316326
1.16158079,0.54922602,0.27958464,0.01607472,0.07060738,0.11162582,0.00007435,0.19308398,0.02783439,0.17508160
1.16758379,0.54983633,0.28354827,0.01618945,0.07363491,0.11094039,0.00006155,0.19363562,0.02609392,0.17773718
1.17358679,0.55177371,0.28765161,0.01640563,0.07681907,0.11046266,0.00005179,0.19444902,0.02434805,0.18097418
1.17958979,0.55467500,0.29178252,0.01670381,0.08008473,0.11013070,0.00004470,0.19541595,0.02261163,0.18463035
1.18559280,0.55817091,0.29582878,0.01706456,0.08335472,0.10988079,0.00004003,0.19642433,0.02090040,0.18854110
1.19159580,0.56189541,0.29968143,0.01746905,0.08655194,0.10964878,0.00003762,0.19736077,0.01923061,0.19254402
1.19759880,0.56549553,0.30323876,0.01789961,0.08960156,0.10937161,0.00003735,0.19811344,0.01761859,0.19648343
1.20360180,0.56864142,0.30641079,0.01834030,0.09243336,0.10898880,0.00003922,0.19857506,0.01608038,0.20021503
1.20960480,0.57103639,0.30912392,0.01877740,0.09498405,0.10844409,0.00004327,0.19864606,0.01463135,0.20361049
1.21560780,0.57242665,0.31132572,0.01919989,0.09719945,0.10768695,0.00004961,0.19823768,0.01328587,0.20656168
1.22161081,0.57261023,0.31298933,0.01959981,0.09903651,0.10667417,0.00005840,0.19727504,0.01205713,0.20898461
1.22761381,0.57144483,0.31411735,0.01997256,0.10046506,0.10537119,0.00006986,0.19569986,0.01095692,0.21082262
1.23361681,0.56885392,0.31474479,0.02031711,0.10146908,0.10375333,0.00008425,0.19347288,0.00999551,0.21204887
1.23961981,0.56483098,0.31494082,0.02063602,0.10204752,0.10180672,0.00010188,0.19057564,0.00918157,0.21266781
1.24562281,0.55944123,0.31480910,0.02093544,0.10221464,0.09952890,0.00012308,0.18701173,0.00852217,0.21271562
1.25162581,0.55282087,0.31448645,0.02122481,0.10199964,0.09692910,0.00014819,0.18280724,0.00802276,0.21225943
1.25762881,0.54517351,0.31413979,0.02151662,0.10144580,0.09402809,0.00017756,0.17801040,0.00768715,0.21139537
1.26363182,0.53676389,0.31396134,0.02182583,0.10060894,0.09085763,0.00021154,0.17269052,0.00751756,0.21024545
1.26963482,0.52790900,0.31416212,0.02216930,0.09955544,0.08745960,0.00025043,0.16693608,0.00751460,0.20895334
1.27563782,0.51896694,0.31496398,0.02256509,0.09835971,0.08388467,0.00029451,0.16085220,0.00767721,0.20767914
1.28164082,0.51032382,0.31659046,0.02303161,0.09710129,0.08019083,0.00034397,0.15455747,0.00800264,0.20659348
1.28764382,0.50237944,0.31925677,0.02358682,0.09586181,0.07644152,0.00039894,0.14818038,0.00848639,0.20587100
1.29364682,0.49553208,0.32315943,0.02424732,0.09472169,0.07270376,0.00045943,0.14185547,0.00912206,0.20568363
1.29964982,0.49016333,0.32846601,0.02502749,0.09375699,0.06904613,0.00052533,0.13571933,0.00990128,0.20619385
1.30565283,0.48662343,0.33530539,0.02593874,0.09303638,0.06553677,0.00059640,0.12990665,0.01081360,0.20754829
1.31165583,0.48521788,0.34375925,0.02698874,0.09261840,0.06224156,0.00067224,0.12454657,0.01184641,0.20987193
1.31765883,0.48619588,0.35385502,0.02818090,0.09254923,0.05922236,0.00075230,0.11975920,0.01298486,0.21326308
1.32366183,0.48974104,0.36556084,0.02951393,0.09286089,0.05653550,0.00083585,0.11565279,0.01421192,0.21778953
1.32966483,0.49596483,0.37878292,0.03098159,0.09357016,0.05423063,0.00092202,0.11232128,0.01550840,0.22348579
1.33566783,0.50490297,0.39336523,0.03257268,0.09467810,0.05234969,0.00100978,0.10984255,0.01685313,0.23035176
1.34167084,0.51651486,0.40909205,0.03427119,0.09617025,0.05092632,0.00109795,0.10827721,0.01822320,0.23835272
1.34767384,0.53068599,0.42569294,0.03605667,0.09801752,0.04998549,0.00118525,0.10766801,0.01959433,0.24742072
1.35367684,0.54723332,0.44285025,0.03790479,0.10017768,0.04954342,0.00127031,0.10803984,0.02094126,0.25745718
1.35967984,0.56591306,0.46020883,0.03978810,0.10259745,0.04960776,0.00135170,0.10940019,0.02223830,0.26833668
1.36568284,0.58643074,0.47738748,0.04167686,0.10521497,0.05017797,0.00142797,0.11174011,0.02345992,0.27991178
1.37168584,0.60845287,0.49399176,0.04354004,0.10796268,0.05124590,0.00149771,0.11503550,0.02458142,0.29201845
1.37768884,0.63161989,0.50962753,0.04534638,0.11077037,0.05279648,0.00155959,0.11924878,0.02557954,0.30448215
1.38369185,0.65555967,0.52391475,0.04706543,0.11356836,0.05480864,0.00161237,0.12433069,0.02643320,0.31712418
1.38969485,0.67990116,0.53650082,0.04866863,0.11629059,0.05725617,0.00165497,0.13022236,0.02712411,0.32976795
1.39569785,0.70428766,0.54707299,0.05013024,0.11887754,0.06010874,0.00168652,0.13685750,0.02763734,0.34224521
1.40170085,0.72838924,0.55536931,0.05142828,0.12127888,0.06333298,0.00170634,0.14416462,0.02796185,0.35440174
1.40770385,0.75191395,0.56118766,0.05254524,0.12345573,0.06689353,0.00171402,0.15206934,0.02809085,0.36610252
1.41370685,0.77461745,0.56439253,0.05346866,0.12538241,0.07075415,0.00170941,0.16049673,0.02802205,0.37723618
1.41970985,0.79631086,0.56491940,0.05419158,0.12704769,0.07487882,0.00169261,0.16937352,0.02775782,0.38771851
1.42571286,0.81686669,0.56277652,0.05471268,0.12845544,0.07923277,0.00166401,0.17863033,0.02730508,0.39749516
1.43171586,0.83622262,0.55804423,0.05503637,0.12962477,0.08378355,0.00162424,0.18820378,0.02667521,0.40654321
1.43771886,0.85438318,0.55087188,0.05517258,0.13058947,0.08850194,0.00157415,0.19803826,0.02588370,0.41487191
1.44372186,0.87141927,0.54147264,0.05513646,0.13139700,0.09336275,0.00151481,0.20808762,0.02494971,0.42252223
1.44972486,0.88746553,0.53011647,0.05494786,0.13210692,0.09834551,0.00144745,0.21831638,0.02389558,0.42956555
1.45572786,0.90271571,0.51712169,0.05463073,0.13278887,0.10343485,0.00137343,0.22870050,0.02274624,0.43610131
1.46173087,0.91741591,0.50284554,0.05421235,0.13352017,0.10862079,0.00129419,0.23922768,0.02152856,0.44225381
1.46773387,0.93185604,0.48767406,0.05372254,0.13438308,0.11389852,0.00121123,0.24989697,0.02027073,0.44816803
1.47373687,0.94635951,0.47201178,0.05319277,0.13546185,0.11926806,0.00112604,0.26071773,0.01900157,0.45400478
1.47973987,0.96127134,0.45627149,0.05265524,0.13683967,0.12473346,0.00104007,0.27170789,0.01775000,0.45993508
1.48574287,0.97694493,0.44086449,0.05214198,0.13859546,0.13030165,0.00095473,0.28289146,0.01654441,0.46613392
1.49174587,0.99372782,0.42619137,0.05168392,0.14080079,0.13598107,0.00087128,0.29429542,0.01541223,0.47277364
1.49774887,1.01194679,0.41263368,0.05131003,0.14351695,0.14177986,0.00079089,0.30594599,0.01437947,0.48001691
