energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
3.11855928,0.76360450,0.13902242,0.09380258,0.03229075,0.12424115,0.24555671,0.28692014,0.06673783,0.18907461
3.12456228,0.77512033,0.15194277,0.09396259,0.03222813,0.12371829,0.24637211,0.29358215,0.06802131,0.19358270
3.13056528,0.79011996,0.16677527,0.09463968,0.03208353,0.12345294,0.24732323,0.30179163,0.06954432,0.19933857
3.13656828,0.80914211,0.18363701,0.09589214,0.03187304,0.12358207,0.24862014,0.31172766,0.07136281,0.20641064
3.14257129,0.83266762,0.20262294,0.09777061,0.03161397,0.12423775,0.25047455,0.32353731,0.07352715,0.21484669
3.14857429,0.86110124,0.22380105,0.10031612,0.03132430,0.12554321,0.25309366,0.33732881,0.07608018,0.22467072
3.15457729,0.89475496,0.24720772,0.10355838,0.03102218,0.12760916,0.25667418,0.35316560,0.07905538,0.23588037
3.16058029,0.93383325,0.27284371,0.10751402,0.03072530,0.13053047,0.26139654,0.37106155,0.08247538,0.24844469
3.16658329,0.97842119,0.30067074,0.11218526,0.03045042,0.13438334,0.26741957,0.39097749,0.08635071,0.26230272
3.17258629,1.02847559,0.33060907,0.11755875,0.03021285,0.13922285,0.27487574,0.41281934,0.09067903,0.27736274
3.17858929,1.08381996,0.36253620,0.12360483,0.03002603,0.14508128,0.28386721,0.43643781,0.09544472,0.29350264
3.18459230,1.14414336,0.39628685,0.13027727,0.02990121,0.15196681,0.29446279,0.46162987,0.10061892,0.31057112
3.19059530,1.20900363,0.43165451,0.13751343,0.02984719,0.15986304,0.30669582,0.48814193,0.10615999,0.32839019
3.19659830,1.27783482,0.46839441,0.14523504,0.02987016,0.16872900,0.32056329,0.51567478,0.11201441,0.34675858
3.20260130,1.34995901,0.50622819,0.15334944,0.02997374,0.17849986,0.33602603,0.54388996,0.11811809,0.36545640
3.20860430,1.42460212,0.54485004,0.16175149,0.03015901,0.18908826,0.35301005,0.57241763,0.12439805,0.38425063
3.21460730,1.50091341,0.58393424,0.17032587,0.03042475,0.20038617,0.37140910,0.60086563,0.13077435,0.40290152
3.22061031,1.57798801,0.62314391,0.17894996,0.03076769,0.21226732,0.39108822,0.62882932,0.13716239,0.42116947
3.22661331,1.65489187,0.66214054,0.18749702,0.03118290,0.22459015,0.41188831,0.65590215,0.14347521,0.43882240
3.23261631,1.73068821,0.70059417,0.19583974,0.03166423,0.23720116,0.43363144,0.68168628,0.14962605,0.45564299
3.23861931,1.80446453,0.73819342,0.20385383,0.03220475,0.24993862,0.45612682,0.70580326,0.15553080,0.47143568
3.24462231,1.87535915,0.77465525,0.21142171,0.03279718,0.26263653,0.47917702,0.72790404,0.16111035,0.48603306
3.25062531,1.94258624,0.80973370,0.21843603,0.03343440,0.27512878,0.50258444,0.74767825,0.16629286,0.49930126
3.25662831,2.00545831,0.84322724,0.22480291,0.03410975,0.28725328,0.52615746,0.76486222,0.17101563,0.51114402
3.26263132,2.06340518,0.87498424,0.23044471,0.03481740,0.29885605,0.54971620,0.77924556,0.17522674,0.52150539
3.26863432,2.11598866,0.90490626,0.23530228,0.03555258,0.30979511,0.57309760,0.79067599,0.17888617,0.53037062
3.27463732,2.16291225,0.93294885,0.23933650,0.03631166,0.31994388,0.59615941,0.79906236,0.18196662,0.53776537
3.28064032,2.20402546,0.95911970,0.24252912,0.03709221,0.32919426,0.61878321,0.80437562,0.18445368,0.54375310
3.28664332,2.23932254,0.98347429,0.24488279,0.03789294,0.33745898,0.64087603,0.80664779,0.18634562,0.54843081
3.29264632,2.26893583,1.00610905,0.24642030,0.03871348,0.34467331,0.66237070,0.80596904,0.18765269,0.55192328
3.29864932,2.29312384,1.02715250,0.24718309,0.03955421,0.35079593,0.68322488,0.80248291,0.18839600,0.55437613
3.30465233,2.31225507,1.04675470,0.24722915,0.04041596,0.35580904,0.70341880,0.79637996,0.18860597,0.55594799
3.31065533,2.32678801,1.06507575,0.24663026,0.04129970,0.35971764,0.72295205,0.78789009,0.18832057,0.55680227
3.31665833,2.33724863,1.08227383,0.24546888,0.04220628,0.36254800,0.74183944,0.77727396,0.18758329,0.55709885
3.32266133,2.34420644,1.09849364,0.24383482,0.04313616,0.36434547,0.76010638,0.76481364,0.18644111,0.55698624
3.32866433,2.34825018,1.11385584,0.24182177,0.04408922,0.36517163,0.77778393,0.75080318,0.18494232,0.55659454
3.33466733,2.34996454,1.12844812,0.23952386,0.04506467,0.36510101,0.79490401,0.73553926,0.18313464,0.55602957
3.34067034,2.34990878,1.14231859,0.23703257,0.04606096,0.36421759,0.81149494,0.71931234,0.18106340,0.55536861
3.34667334,2.34859820,1.15547166,0.23443389,0.04707592,0.36261103,0.82757759,0.70239869,0.17877009,0.55465769
3.35267634,2.34648926,1.16786687,0.23180599,0.04810684,0.36037303,0.84316241,0.68505359,0.17629119,0.55391074
3.35867934,2.34396856,1.17942056,0.22921740,0.04915071,0.35759398,0.85824742,0.66750575,0.17365743,0.55311059
3.36468234,2.34134604,1.19001028,0.22672573,0.05020447,0.35435979,0.87281715,0.64995331,0.17089345,0.55221156
3.37068534,2.33885208,1.19948165,0.22437702,0.05126527,0.35074937,0.88684271,0.63256134,0.16801778,0.55114356
3.37668834,2.33663821,1.20765706,0.22220551,0.05233077,0.34683259,0.90028254,0.61546080,0.16504322,0.54981739
3.38269135,2.33478092,1.21434573,0.22023391,0.05339938,0.34266885,0.91308396,0.59874903,0.16197753,0.54813083
3.38869435,2.33328760,1.21935433,0.21847403,0.05447035,0.33830630,0.92518520,0.58249139,0.15882426,0.54597518
3.39469735,2.33210412,1.22249749,0.21692767,0.05554394,0.33378165,0.93651753,0.56672404,0.15558381,0.54324181
3.40070035,2.33112299,1.22360750,0.21558763,0.05662136,0.32912044,0.94700744,0.55145752,0.15225451,0.53982841
3.40670335,2.33019155,1.22254268,0.21443889,0.05770464,0.32433791,0.95657860,0.53668088,0.14883363,0.53564453
3.41270635,2.32911956,1.21919377,0.21345961,0.05879641,0.31944011,0.96515329,0.52236615,0.14531842,0.53061611
3.41870935,2.32768581,1.21348819,0.21262225,0.05989962,0.31442529,0.97265347,0.50847287,0.14170688,0.52468895
3.42471236,2.32564360,1.20539205,0.21189442,0.06101710,0.30928555,0.97900126,0.49495244,0.13799838,0.51783086
3.43071536,2.32272516,1.19490975,0.21123969,0.06215125,0.30400844,0.98411899,0.48175227,0.13419412,0.51003251
3.43671836,2.31864523,1.18208167,0.21061834,0.06330353,0.29857865,0.98792896,0.46881935,0.13029725,0.50130719
3.44272136,2.31310427,1.16698010,0.20998793,0.06447418,0.29297965,0.99035312,0.45610347,0.12631296,0.49168940
3.44872436,2.30579173,1.14970405,0.20930394,0.06566183,0.28719523,0.99131286,0.44355974,0.12224823,0.48123268
3.45472736,2.29639010,1.13037333,0.20852044,0.06686336,0.28121089,0.99072916,0.43115071,0.11811155,0.47000687
3.46073037,2.28457998,1.10912253,0.20759085,0.06807375,0.27501521,0.98852336,0.41884793,0.11391259,0.45809495
3.46673337,2.27004678,1.08609546,0.20646879,0.06928608,0.26860104,0.98461865,0.40663304,0.10966173,0.44558988
3.47273637,2.25248912,1.06144038,0.20510916,0.07049173,0.26196657,0.97894242,0.39449855,0.10536971,0.43259163
3.47873937,2.23162894,1.03530638,0.20346933,0.07168056,0.25511635,0.97142939,0.38244820,0.10104730,0.41920444
3.48474237,2.20722304,1.00784108,0.20151054,0.07284124,0.24806207,0.96202554,0.37049716,0.09670505,0.40553466
3.49074537,2.17907563,0.97918975,0.19919930,0.07396168,0.24082330,0.95069254,0.35867190,0.09235319,0.39168906
3.49674837,2.14705096,0.94949560,0.19650892,0.07502936,0.23342800,0.93741237,0.34700984,0.08800160,0.37777365
3.50275138,2.11108556,0.91890116,0.19342091,0.07603179,0.22591278,0.92219196,0.33555874,0.08365990,0.36389303
3.50875438,2.07119868,0.88755023,0.18992630,0.07695681,0.21832295,0.90506727,0.32437588,0.07933762,0.35015004
3.51475738,2.02750046,0.85559028,0.18602661,0.07779289,0.21071219,0.88610656,0.31352687,0.07504447,0.33664564
3.52076038,1.98019660,0.82317456,0.18173455,0.07852927,0.20314193,0.86541250,0.30308416,0.07079060,0.32347887
3.52676338,1.92958917,0.79046380,0.17707429,0.07915611,0.19568026,0.84312281,0.29312515,0.06658681,0.31074669
3.53276638,1.87607292,0.75762707,0.17208120,0.07966441,0.18840050,0.81940929,0.28372997,0.06244485,0.29854360
3.53876938,1.82012697,0.72484153,0.16680117,0.08004595,0.18137931,0.79447514,0.27497890,0.05837753,0.28696091
3.54477239,1.76230219,0.69229100,0.16128934,0.08029307,0.17469455,0.76855066,0.26694949,0.05439882,0.27608566
3.55077539,1.70320456,0.66016330,0.15560841,0.08039853,0.16842267,0.74188751,0.25971341,0.05052380,0.26599902
3.55677839,1.64347537,0.62864655,0.14982663,0.08035529,0.16263610,0.71475176,0.25333328,0.04676854,0.25677445
3.56278139,1.58376925,0.59792449,0.14401538,0.08015631,0.15740037,0.68741611,0.24785947,0.04314990,0.24847550
3.56878439,1.52473116,0.56817132,0.13824665,0.07979450,0.15277139,0.66015173,0.24332711,0.03968516,0.24115350
3.57478739,1.46697359,0.53954623,0.13259045,0.07926270,0.14879287,0.63322019,0.23975343,0.03639166,0.23484526
3.58079040,1.41105519,0.51218817,0.12711235,0.07855379,0.14549401,0.60686577,0.23713569,0.03328639,0.22957093
3.58679340,1.35746202,0.48621112,0.12187120,0.07766093,0.14288781,0.58130878,0.23544964,0.03038546,0.22533224
3.59279640,1.30659233,0.46170019,0.11691717,0.07657784,0.14096972,0.55673994,0.23464897,0.02770370,0.22211129
3.59879940,1.25874559,0.43870901,0.11229028,0.07529934,0.13971718,0.53331632,0.23466540,0.02525420,0.21986996
3.60480240,1.21411637,0.41725831,0.10801935,0.07382173,0.13908973,0.51115877,0.23540992,0.02304786,0.21855007
3.61080540,1.17279298,0.39733604,0.10412152,0.07214338,0.13902989,0.49035099,0.23677470,0.02109308,0.21807435
3.61680840,1.13476102,0.37889885,0.10060229,0.07026525,0.13946483,0.47094009,0.23863604,0.01939542,0.21834817
3.62281141,1.09991117,0.36187503,0.09745605,0.06819130,0.14030857,0.45293856,0.24085788,0.01795743,0.21926201
3.62881441,1.06805067,0.34616843,0.09466707,0.06592888,0.14146482,0.43632727,0.24329594,0.01677842,0.22069452
3.63481741,1.03891772,0.33166342,0.09221081,0.06348896,0.14283020,0.42105942,0.24580228,0.01585444,0.22251609
3.64082041,1.01219769,0.31823038,0.09005560,0.06088621,0.14429779,0.40706494,0.24822988,0.01517822,0.22459265
3.64682341,0.98754026,0.30573151,0.08816441,0.05813888,0.14576064,0.39425520,0.25043726,0.01473922,0.22678958
3.65282641,0.96457648,0.29402657,0.08649664,0.05526850,0.14711537,0.38252762,0.25229279,0.01452378,0.22897558
3.65882941,0.94293487,0.28297829,0.08501002,0.05229951,0.14826544,0.37177006,0.25367842,0.01451522,0.23102614
3.66483242,0.92225573,0.27245723,0.08366224,0.04925858,0.14912401,0.36186471,0.25449283,0.01469415,0.23282665
3.67083542,0.90220325,0.26234576,0.08241241,0.04617398,0.14961638,0.35269151,0.25465375,0.01503869,0.23427491
3.67683842,0.88247488,0.25254121,0.08122233,0.04307472,0.14968173,0.34413086,0.25409941,0.01552484,0.23528294
3.68284142,0.86280788,0.24295790,0.08005738,0.03998976,0.14927429,0.33606578,0.25278907,0.01612686,0.23577817
3.68884442,0.84298310,0.23352828,0.07888718,0.03694721,0.14836376,0.32838358,0.25070269,0.01681773,0.23570381
3.69484742,0.82282613,0.22420303,0.07768593,0.03397351,0.14693516,0.32097701,0.24783978,0.01756965,0.23501875
3.70085043,0.80220631,0.21495035,0.07643248,0.03109277,0.14498805,0.31374515,0.24421764,0.01835456,0.23369671
3.70685343,0.78103391,0.20575464,0.07511025,0.02832621,0.14253527,0.30659407,0.23986900,0.01914472,0.23172515
3.71285643,0.75925616,0.19661460,0.07370692,0.02569171,0.13960131,0.29943749,0.23483933,0.01991329,0.22910373
3.71885943,0.73685257,0.18754106,0.07221405,0.02320352,0.13622039,0.29219743,0.22918407,0.02063498,0.22584270
3.72486243,0.71383015,0.17855471,0.07062667,0.02087217,0.13243443,0.28480493,0.22296578,0.02128660,0.22196127
3.73086543,0.69021892,0.16968390,0.06894283,0.01870446,0.12829104,0.27720104,0.21625153,0.02184767,0.21748602
3.73686843,0.66606812,0.16096266,0.06716324,0.01670362,0.12384160,0.26933784,0.20911063,0.02230094,0.21244964
3.74287144,0.64144331,0.15242910,0.06529101,0.01486961,0.11913956,0.26117966,0.20161274,0.02263284,0.20688980
3.74887444,0.61642467,0.14412417,0.06333147,0.01319947,0.11423902,0.25270436,0.19382653,0.02283391,0.20084851
3.75487744,0.59110632,0.13609102,0.06129209,0.01168774,0.10919362,0.24390452,0.18581882,0.02289904,0.19437164
3.76088044,0.56559667,0.12837473,0.05918253,0.01032695,0.10405584,0.23478864,0.17765427,0.02282771,0.18750884
3.76688344,0.54001967,0.12102256,0.05701484,0.00910810,0.09887660,0.22538205,0.16939546,0.02262405,0.18031369
3.77288644,0.51451664,0.11408458,0.05480356,0.00802113,0.09370512,0.21572753,0.16110338,0.02229675,0.17284398
3.77888944,0.48924841,0.10761456,0.05256609,0.00705539,0.08858919,0.20588562,0.15283825,0.02185898,0.16516210
3.78489245,0.46439750,0.10167115,0.05032283,0.00619996,0.08357546,0.19593442,0.14466036,0.02132804,0.15733548
3.79089545,0.44017003,0.09631898,0.04809745,0.00544411,0.07871004,0.18596903,0.13663114,0.02072505,0.14943682
3.79689845,0.41679703,0.09162986,0.04591704,0.00477748,0.07403901,0.17610043,0.12881400,0.02007443,0.14154429
3.80290145,0.39453495,0.08768366,0.04381210,0.00419034,0.06960904,0.16645395,0.12127514,0.01940343,0.13374138
3.80890445,0.37366529,0.08456897,0.04181652,0.00367376,0.06546786,0.15716738,0.11408400,0.01874149,0.12611658
3.81490745,0.35449298,0.08238331,0.03996735,0.00321968,0.06166461,0.14838866,0.10731352,0.01811960,0.11876272
3.82091046,0.33734369,0.08123283,0.03830445,0.00282100,0.05825004,0.14027328,0.10103997,0.01756967,0.11177597
3.82691346,0.32255990,0.08123143,0.03686997,0.00247155,0.05527650,0.13298156,0.09534242,0.01712381,0.10525461
3.83291646,0.31049587,0.08249927,0.03570775,0.00216612,0.05279767,0.12667563,0.09030196,0.01681367,0.09929756
3.83891946,0.30151153,0.08516059,0.03486248,0.00190039,0.05086811,0.12151650,0.08600038,0.01666973,0.09400260
3.84492246,0.29596543,0.08934089,0.03437888,0.00167088,0.04954254,0.11766100,0.08251878,0.01672061,0.08946452
3.85092546,0.29420695,0.09516351,0.03430069,0.00147493,0.04887495,0.11525884,0.07993572,0.01699245,0.08577313
3.85692846,0.29656797,0.10274564,0.03466962,0.00131060,0.04891750,0.11444972,0.07832536,0.01750824,0.08301119
3.86293147,0.30335413,0.11219390,0.03552430,0.00117664,0.04971928,0.11536066,0.07775533,0.01828722,0.08125244
3.86893447,0.31483611,0.12359959,0.03689917,0.00107245,0.05132502,0.11810341,0.07828463,0.01934429,0.08055962
3.87493747,0.33124101,0.13703378,0.03882346,0.00099804,0.05377363,0.12277218,0.07996157,0.02068955,0.08098268
3.88094047,0.35274422,0.15254252,0.04132020,0.00095397,0.05709687,0.12944159,0.08282177,0.02232776,0.08255720
3.88694347,0.37946210,0.17014221,0.04440530,0.00094139,0.06131801,0.13816497,0.08688638,0.02425803,0.08530306
3.89294647,0.41144570,0.18981547,0.04808689,0.00096193,0.06645062,0.14897294,0.09216059,0.02647352,0.08922340
3.89894947,0.44867581,0.21150779,0.05236465,0.00101774,0.07249757,0.16187250,0.09863242,0.02896126,0.09430397
3.90495248,0.49105966,0.23512505,0.05722951,0.00111141,0.07945019,0.17684641,0.10627202,0.03170217,0.10051294
3.91095548,0.53842943,0.26053213,0.06266344,0.00124596,0.08728781,0.19385317,0.11503135,0.03467116,0.10780100
3.91695848,0.59054269,0.28755287,0.06863957,0.00142474,0.09597756,0.21282741,0.12484446,0.03783742,0.11610214
3.92296148,0.64708494,0.31597134,0.07512250,0.00165134,0.10547450,0.23368073,0.13562826,0.04116497,0.12533469
3.92896448,0.70767414,0.34553456,0.08206883,0.00192953,0.11572218,0.25630307,0.14728381,0.04461323,0.13540296
3.93496748,0.77186707,0.37595665,0.08942797,0.00226308,0.12665343,0.28056439,0.15969822,0.04813789,0.14619924
3.94097049,0.83916739,0.40692414,0.09714308,0.00265561,0.13819154,0.30631676,0.17274692,0.05169191,0.15760618
3.94697349,0.90903500,0.43810257,0.10515218,0.00311042,0.15025168,0.33339660,0.18629635,0.05522657,0.16949941
3.95297649,0.98089625,0.46914381,0.11338937,0.00363030,0.16274245,0.36162707,0.20020694,0.05869272,0.18175042
3.95897949,1.05415456,0.49969404,0.12178607,0.00421727,0.17556763,0.39082044,0.21433620,0.06204199,0.19422940
3.96498249,1.12820093,0.52940195,0.13027228,0.00487241,0.18862781,0.42078029,0.22854183,0.06522804,0.20680808
3.97098549,1.20242379,0.55792680,0.13877771,0.00559563,0.20182207,0.45130347,0.24268470,0.06820775,0.21936233
3.97698849,1.27621778,0.58494607,0.14723284,0.00638544,0.21504934,0.48218165,0.25663147,0.07094230,0.23177443
3.98299150,1.34899103,0.61016231,0.15556976,0.00723884,0.22820963,0.51320256,0.27025687,0.07339811,0.24393487
3.98899450,1.42017070,0.63330889,0.16372291,0.00815112,0.24120486,0.54415068,0.28344533,0.07554754,0.25574365
3.99499750,1.48920672,0.65415459,0.17162944,0.00911580,0.25393936,0.57480762,0.29609210,0.07736948,0.26711098
4.00100050,1.55557359,0.67250670,0.17922957,0.01012466,0.26632009,0.60495219,0.30810364,0.07884955,0.27795732
4.00700350,1.61877079,0.68821281,0.18646658,0.01116773,0.27825643,0.63436023,0.31939746,0.07998017,0.28821285
4.01300650,1.67832173,0.70116116,0.19328679,0.01223346,0.28965985,0.66280453,0.32990130,0.08076031,0.29781652
4.01900950,1.73377208,0.71127978,0.19963934,0.01330893,0.30044336,0.69005487,0.33955195,0.08119508,0.30671450
4.02501251,1.78468787,0.71853459,0.20547604,0.01438016,0.31052088,0.71587850,0.34829361,0.08129505,0.31485857
4.03101551,1.83065390,0.72292677,0.21075112,0.01543247,0.31980678,0.74004119,0.35607630,0.08107551,0.32220423
4.03701851,1.87127315,0.72448952,0.21542121,0.01645093,0.32821559,0.76230900,0.36285405,0.08055557,0.32870897
4.04302151,1.90616767,0.72328463,0.21944530,0.01742084,0.33566201,0.78245095,0.36858354,0.07975716,0.33433078
4.04902451,1.93498113,0.71939910,0.22278501,0.01832827,0.34206135,0.80024259,0.37322297,0.07870415,0.33902703
4.05502751,1.95738352,0.71294190,0.22540497,0.01916054,0.34733052,0.81547033,0.37673148,0.07742139,0.34275387
4.06103052,1.97307763,0.70404117,0.22727343,0.01990679,0.35138940,0.82793665,0.37906918,0.07593388,0.34546628
4.06703352,1.98180749,0.69284185,0.22836307,0.02055839,0.35416278,0.83746577,0.38019787,0.07426607,0.34711873
4.07303652,1.98336802,0.67950376,0.22865190,0.02110938,0.35558270,0.84390961,0.38008225,0.07244128,0.34766649
4.07903952,1.97761557,0.66420015,0.22812427,0.02155673,0.35559107,0.84715375,0.37869187,0.07048121,0.34706750
4.08504252,1.96447848,0.64711650,0.22677192,0.02190057,0.35414248,0.84712295,0.37600335,0.06840575,0.34528474
4.09104552,1.94396696,0.62844948,0.22459495,0.02214423,0.35120701,0.84378595,0.37200293,0.06623278,0.34228881
4.09704852,1.91618150,0.60840592,0.22160261,0.02229416,0.34677281,0.83715915,0.36668909,0.06397819,0.33806071
4.10305153,1.88131903,0.58720157,0.21781402,0.02235971,0.34084837,0.82730894,0.36007505,0.06165596,0.33259453
4.10905453,1.83967615,0.56505945,0.21325843,0.02235280,0.33346415,0.81435232,0.35219081,0.05927844,0.32589979
4.11505753,1.79164910,0.54220779,0.20797534,0.02228740,0.32467364,0.79845582,0.34308478,0.05685650,0.31800344
4.12106053,1.73773002,0.51887743,0.20201420,0.02217900,0.31455358,0.77983260,0.33282463,0.05439991,0.30895112
4.12706353,1.67849951,0.49529857,0.19543373,0.02204387,0.30320323,0.75873768,0.32149737,0.05191761,0.29880779
4.13306653,1.61461569,0.47169715,0.18830097,0.02189843,0.29074298,0.73546171,0.30920853,0.04941799,0.28765749
4.13906953,1.54680012,0.44829072,0.18069000,0.02175843,0.27731193,0.71032328,0.29608053,0.04690919,0.27560234
4.14507254,1.47582113,0.42528415,0.17268039,0.02163830,0.26306490,0.68366025,0.28225018,0.04439927,0.26276068
4.15107554,1.40247533,0.40286530,0.16435548,0.02155045,0.24816871,0.65582044,0.26786556,0.04189642,0.24926458
4.15707854,1.32756815,0.38120090,0.15580054,0.02150467,0.23279814,0.62715212,0.25308230,0.03940903,0.23525672
4.16308154,1.25189422,0.36043288,0.14710090,0.02150774,0.21713154,0.59799468,0.23805958,0.03694573,0.22088690
4.16908454,1.17621861,0.34067533,0.13834011,0.02156298,0.20134650,0.56867000,0.22295589,0.03451542,0.20630820
4.17508754,1.10125958,0.32201234,0.12959824,0.02167019,0.18561553,0.53947478,0.20792500,0.03212717,0.19167320
4.18109055,1.02767362,0.30449684,0.12095031,0.02182557,0.17010217,0.51067420,0.19311207,0.02979009,0.17713021
4.18709355,0.95604346,0.28815052,0.11246497,0.02202189,0.15495756,0.48249714,0.17865033,0.02751326,0.16281987
4.19309655,0.88686925,0.27296491,0.10420352,0.02224880,0.14031755,0.45513311,0.16465825,0.02530550,0.14887209
4.19909955,0.82056321,0.25890350,0.09621908,0.02249329,0.12630060,0.42873091,0.15123753,0.02317525,0.13540364
4.20510255,0.75744789,0.24590493,0.08855623,0.02274027,0.11300635,0.40339901,0.13847180,0.02113035,0.12251630
4.21110555,0.69775767,0.23388703,0.08125082,0.02297322,0.10051500,0.37920758,0.12642615,0.01917789,0.11029568
4.21710855,0.64164340,0.22275146,0.07433012,0.02317494,0.08888733,0.35619182,0.11514738,0.01732408,0.09881073
4.22311156,0.58917964,0.21238887,0.06781322,0.02332831,0.07816550,0.33435659,0.10466500,0.01557409,0.08811396
4.22911456,0.54037406,0.20268425,0.06171165,0.02341704,0.06837439,0.31368176,0.09499283,0.01393202,0.07824217
4.23511756,0.49517833,0.19352221,0.05603013,0.02342636,0.05952336,0.29412822,0.08613111,0.01240077,0.06921773
4.24112056,0.45349999,0.18479199,0.05076752,0.02334366,0.05160854,0.27564403,0.07806885,0.01098209,0.06105033
4.24712356,0.41521463,0.17639201,0.04591776,0.02315907,0.04461516,0.25817060,0.07078659,0.00967656,0.05373900
4.25312656,0.38017795,0.16823373,0.04147096,0.02286578,0.03852025,0.24164842,0.06425903,0.00848367,0.04727436
4.25912956,0.34823702,0.16024470,0.03741435,0.02246041,0.03329515,0.22602230,0.05845773,0.00740191,0.04164093
4.26513257,0.31924054,0.15237078,0.03373328,0.02194307,0.02890805,0.21124578,0.05335357,0.00642891,0.03681952
4.27113557,0.29304763,0.14457736,0.03041211,0.02131739,0.02532632,0.19728470,0.04891898,0.00556157,0.03278938
4.27713857,0.26953497,0.13684976,0.02743498,0.02059037,0.02251864,0.18411975,0.04512976,0.00479625,0.02953028
4.28314157,0.24860218,0.12919268,0.02478649,0.01977209,0.02045668,0.17174807,0.04196655,0.00412896,0.02702429
4.28914457,0.23017538,0.12162898,0.02245223,0.01887538,0.01911658,0.16018389,0.03941578,0.00355555,0.02525715
4.29514757,0.21420891,0.11419772,0.02041912,0.01791534,0.01847992,0.14945826,0.03747028,0.00307191,0.02421943
4.30115058,0.20068534,0.10695176,0.01867571,0.01690886,0.01853432,0.13961795,0.03612927,0.00267412,0.02390714
4.30715358,0.18961391,0.09995502,0.01721227,0.01587407,0.01927357,0.13072372,0.03539806,0.00235869,0.02432200
4.31315658,0.18102755,0.09327939,0.01602074,0.01482982,0.02069740,0.12284801,0.03528726,0.00212263,0.02547126
4.31915958,0.17497863,0.08700176,0.01509461,0.01379515,0.02281080,0.11607216,0.03581164,0.00196364,0.02736711
4.32516258,0.17153374,0.08120092,0.01442867,0.01278883,0.02562291,0.11048336,0.03698868,0.00188015,0.03002566
4.33116558,0.17076763,0.07595473,0.01401869,0.01182889,0.02914568,0.10617132,0.03883685,0.00187139,0.03346557
4.33716858,0.17275656,0.07133745,0.01386098,0.01093224,0.03339210,0.10322492,0.04137372,0.00193741,0.03770633
4.34317159,0.17757117,0.06741734,0.01395196,0.01011441,0.03837425,0.10172868,0.04461389,0.00207900,0.04276625
4.34917459,0.18526926,0.06425462,0.01428769,0.00938924,0.04410112,0.10175933,0.04856691,0.00229767,0.04866025
4.35517759,0.19588850,0.06189967,0.01486331,0.00876871,0.05057638,0.10338239,0.05323518,0.00259546,0.05539746
4.36118059,0.20943933,0.06039163,0.01567259,0.00826279,0.05779607,0.10664885,0.05861199,0.00297480,0.06297883
4.36718359,0.22589828,0.05975715,0.01670743,0.00787938,0.06574636,0.11159198,0.06467968,0.00343826,0.07139467
4.37318659,0.24520196,0.06000959,0.01795743,0.00762420,0.07440150,0.11822434,0.07140809,0.00398833,0.08062243
4.37918959,0.26724173,0.06114827,0.01940950,0.00750079,0.08372202,0.12653495,0.07875331,0.00462710,0.09062460
4.38519260,0.29185956,0.06315804,0.02104763,0.00751046,0.09365322,0.13648683,0.08665687,0.00535594,0.10134708
4.39119560,0.31884500,0.06600910,0.02285260,0.00765233,0.10412422,0.14801490,0.09504532,0.00617521,0.11271783
4.39719860,0.34793367,0.06965688,0.02480197,0.00792329,0.11504745,0.16102425,0.10383037,0.00708390,0.12464621
4.40320160,0.37880722,0.07404230,0.02687005,0.00831805,0.12631870,0.17538918,0.11290955,0.00807936,0.13702283
4.40920460,0.41109516,0.07909211,0.02902807,0.00882916,0.13781790,0.19095271,0.12216741,0.00915701,0.14972009
4.41520760,0.44437841,0.08471962,0.03124449,0.00944702,0.14941047,0.20752703,0.13147731,0.01031010,0.16259341
4.42121061,0.47819470,0.09082558,0.03348538,0.01016003,0.16094933,0.22489479,0.14070366,0.01152959,0.17548324
4.42721361,0.51204585,0.09729947,0.03571497,0.01095460,0.17227756,0.24281136,0.14970471,0.01280405,0.18821768
4.43321661,0.54540673,0.10402106,0.03789629,0.01181538,0.18323158,0.26100812,0.15833560,0.01411965,0.20061580
4.43921961,0.57773568,0.11086234,0.03999190,0.01272543,0.19364477,0.27919674,0.16645188,0.01546034,0.21249150
4.44522261,0.60848634,0.11768976,0.04196474,0.01366644,0.20335152,0.29707452,0.17391304,0.01680800,0.22365781
4.45122561,0.63712029,0.12436679,0.04377894,0.01461909,0.21219142,0.31433058,0.18058621,0.01814280,0.23393157
4.45722861,0.66312031,0.13075673,0.04540071,0.01556339,0.22001352,0.33065278,0.18634968,0.01944363,0.24313815
4.46323162,0.68600368,0.13672574,0.04679925,0.01647909,0.22668052,0.34573529,0.19109631,0.02068860,0.25111628
4.46923462,0.70533522,0.14214598,0.04794749,0.01734615,0.23207272,0.35928640,0.19473651,0.02185562,0.25772256
4.47523762,0.72073931,0.14689878,0.04882288,0.01814523,0.23609149,0.37103643,0.19720079,0.02292303,0.26283571
4.48124062,0.73191070,0.15087764,0.04940802,0.01885815,0.23866221,0.38074535,0.19844172,0.02387031,0.26636018
4.48724362,0.73862356,0.15399109,0.04969114,0.01946842,0.23973658,0.38820985,0.19843524,0.02467864,0.26822911
4.49324662,0.74073825,0.15616521,0.04966647,0.01996167,0.23929409,0.39326955,0.19718131,0.02533164,0.26840650
4.49924962,0.73820584,0.15734560,0.04933441,0.02032605,0.23734264,0.39581205,0.19470380,0.02581582,0.26688835
4.50525263,0.73106982,0.15749893,0.04870152,0.02055261,0.23391839,0.39577659,0.19104963,0.02612113,0.26370297
