energy_ev,total_up,Ag_p_up,Ag_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.14857429,0.45108320,0.41961223,0.00686656,0.16530186,0.11082859,0.00764581,0.07073820,0.11596559,0.00000000
3.15457729,0.42136874,0.38875586,0.00633017,0.16269875,0.10185619,0.00733341,0.06566243,0.10890852,0.00000000
3.16058029,0.39288188,0.35976423,0.00581477,0.15945316,0.09333274,0.00699647,0.06078400,0.10229357,0.00000000
3.16658329,0.36593746,0.33303707,0.00532664,0.15558483,0.08535218,0.00663948,0.05618581,0.09620059,0.00000000
3.17258629,0.34085638,0.30897540,0.00487182,0.15113655,0.07800379,0.00626702,0.05194882,0.09071748,0.00000000
3.17858929,0.31796033,0.28797555,0.00445601,0.14617231,0.07137111,0.00588369,0.04815092,0.08593849,0.00000000
3.18459230,0.29756691,0.27042389,0.00408451,0.14077491,0.06553101,0.00549398,0.04486586,0.08196247,0.00000000
3.19059530,0.27998512,0.25669209,0.00376212,0.13504305,0.06055313,0.00510225,0.04216249,0.07889113,0.00000000
3.19659830,0.26551096,0.24713262,0.00349310,0.12908795,0.05649936,0.00471257,0.04010411,0.07682720,0.00000000
3.20260130,0.25442306,0.24207426,0.00328115,0.12302974,0.05342355,0.00432872,0.03874794,0.07587239,0.00000000
3.20860430,0.24697815,0.24181718,0.00312936,0.11699353,0.05137112,0.00395412,0.03814461,0.07612518,0.00000000
3.21460730,0.24340617,0.24662744,0.00304022,0.11110550,0.05037877,0.00359177,0.03833757,0.07767837,0.00000000
3.22061031,0.24390482,0.25673067,0.00301561,0.10548900,0.05047393,0.00324428,0.03936251,0.08061629,0.00000000
3.22661331,0.24863367,0.27230459,0.00305674,0.10026076,0.05167420,0.00291378,0.04124659,0.08501173,0.00000000
3.23261631,0.25770755,0.29347067,0.00316414,0.09552741,0.05398647,0.00260198,0.04400748,0.09092265,0.00000000
3.23861931,0.27118960,0.32028476,0.00333762,0.09138234,0.05740594,0.00231012,0.04765237,0.09838865,0.00000000
3.24462231,0.28908396,0.35272723,0.00357620,0.08790295,0.06191495,0.00203906,0.05217674,0.10742732,0.00000000
3.25062531,0.31132852,0.39069281,0.00387807,0.08514848,0.06748171,0.00178925,0.05756315,0.11803063,0.00000000
3.25662831,0.33778803,0.43398086,0.00424054,0.08315834,0.07405903,0.00156076,0.06377995,0.13016162,0.00000000
3.26263132,0.36824818,0.48228670,0.00465994,0.08195101,0.08158309,0.00135335,0.07078017,0.14375136,0.00000000
3.26863432,0.40241098,0.53519477,0.00513160,0.08152369,0.08997251,0.00116651,0.07850061,0.15869659,0.00000000
3.27463732,0.43989211,0.59217429,0.00564984,0.08185241,0.09912772,0.00099946,0.08686118,0.17485829,0.00000000
3.28064032,0.48022072,0.65257840,0.00620792,0.08289288,0.10893080,0.00085128,0.09576484,0.19206113,0.00000000
3.28664332,0.52284210,0.71564717,0.00679809,0.08458198,0.11924596,0.00072085,0.10509792,0.21009433,0.00000000
3.29264632,0.56712365,0.78051519,0.00741168,0.08683972,0.12992070,0.00060700,0.11473122,0.22871379,0.00000000
3.29864932,0.61236428,0.84622406,0.00803917,0.08957184,0.14078778,0.00050846,0.12452176,0.24764575,0.00000000
3.30465233,0.65780746,0.91173971,0.00867039,0.09267287,0.15166788,0.00042398,0.13431520,0.26659190,0.00000000
3.31065533,0.70265755,0.97597453,0.00929470,0.09602957,0.16237319,0.00035230,0.14394911,0.28523596,0.00000000
3.31665833,0.74609936,1.03781382,0.00990124,0.09952473,0.17271159,0.00029224,0.15325675,0.30325156,0.00000000
3.32266133,0.78732017,1.09614568,0.01047921,0.10304117,0.18249151,0.00024267,0.16207145,0.32031114,0.00000000
3.32866433,0.82553366,1.14989347,0.01101823,0.10646583,0.19152718,0.00020257,0.17023150,0.33609573,0.00000000
3.33466733,0.86000481,1.19804959,0.01150859,0.10969385,0.19964419,0.00017106,0.17758513,0.35030506,0.00000000
3.34067034,0.89007476,1.23970912,0.01194169,0.11263252,0.20668502,0.00014736,0.18399561,0.36266782,0.00000000
3.34667334,0.91518469,1.27410191,0.01231026,0.11520491,0.21251437,0.00013086,0.18934618,0.37295138,0.00000000
3.35267634,0.93489754,1.30062165,0.01260875,0.11735307,0.21702405,0.00012108,0.19354456,0.38097084,0.00000000
3.35867934,0.94891650,1.31885049,0.01283357,0.11904071,0.22013716,0.00011772,0.19652685,0.38659665,0.00000000
3.36468234,0.95709959,1.32857793,0.01298326,0.12025523,0.22181136,0.00012059,0.19826063,0.38976077,0.00000000
3.37068534,0.95946927,1.32981308,0.01305873,0.12100899,0.22204108,0.00012968,0.19874708,0.39046081,0.00000000
3.37668834,0.95621668,1.32278942,0.01306323,0.12133969,0.22085853,0.00014509,0.19802205,0.38876204,0.00000000
3.38269135,0.94770017,1.30796179,0.01300245,0.12131001,0.21833339,0.00016708,0.19615594,0.38479710,0.00000000
3.38869435,0.93443789,1.28599547,0.01288436,0.12100622,0.21457132,0.00019599,0.19325234,0.37876336,0.00000000
3.39469735,0.91709478,1.25774777,0.01271906,0.12053601,0.20971108,0.00023226,0.18944564,0.37091801,0.00000000
3.40070035,0.89646416,1.22424267,0.01251858,0.12002542,0.20392061,0.00027639,0.18489738,0.36157112,0.00000000
3.40670335,0.87344470,1.18663952,0.01229649,0.11961504,0.19739208,0.00032893,0.17979177,0.35107666,0.00000000
3.41270635,0.84901339,1.14619700,0.01206757,0.11945550,0.19033608,0.00039042,0.17433031,0.33982216,0.00000000
3.41870935,0.82419564,1.10423367,0.01184734,0.11970241,0.18297530,0.00046140,0.16872580,0.32821702,0.00000000
3.42471236,0.80003332,1.06208655,0.01165161,0.12051093,0.17553775,0.00054233,0.16319594,0.31668019,0.00000000
3.43071536,0.77755206,1.02106938,0.01149598,0.12203005,0.16824991,0.00063357,0.15795666,0.30562733,0.00000000
3.43671836,0.75772867,0.98243194,0.01139533,0.12439679,0.16132998,0.00073535,0.15321553,0.29545822,0.00000000
3.44272136,0.74145998,0.94732180,0.01136335,0.12773055,0.15498147,0.00084769,0.14916528,0.28654447,0.00000000
3.44872436,0.72953390,0.91674991,0.01141200,0.13212772,0.14938727,0.00097044,0.14597786,0.27921820,0.00000000
3.45472736,0.72260383,0.89156098,0.01155116,0.13765684,0.14470454,0.00110315,0.14379897,0.27376188,0.00000000
3.46073037,0.72116696,0.87240964,0.01178820,0.14435436,0.14106033,0.00124513,0.14274338,0.27039964,0.00000000
3.46673337,0.72554743,0.85974292,0.01212771,0.15222137,0.13854827,0.00139539,0.14289121,0.26929034,0.00000000
3.47273637,0.73588471,0.85378971,0.01257120,0.16122122,0.13722629,0.00155262,0.14428509,0.27052260,0.00000000
3.47873937,0.75212759,0.85455710,0.01311703,0.17127844,0.13711537,0.00171521,0.14692853,0.27411187,0.00000000
3.48474237,0.77403415,0.86183395,0.01376033,0.18227880,0.13819951,0.00188128,0.15078537,0.27999974,0.00000000
3.49074537,0.80117763,0.87520118,0.01449304,0.19407077,0.14042674,0.00204866,0.15578047,0.28805540,0.00000000
3.49674837,0.83295821,0.89404854,0.01530411,0.20646834,0.14371124,0.00221499,0.16180152,0.29807937,0.00000000
3.50275138,0.86862036,0.91759712,0.01617971,0.21925515,0.14793639,0.00237771,0.16870209,0.30980931,0.00000000
3.50875438,0.90727540,0.94492699,0.01710364,0.23218991,0.15295884,0.00253418,0.17630574,0.32292784,0.00000000
3.51475738,0.94792848,0.97500891,0.01805774,0.24501289,0.15861325,0.00268174,0.18441115,0.33707220,0.00000000
3.52076038,0.98950943,1.00673905,0.01902243,0.25745341,0.16471775,0.00281775,0.19279810,0.35184537,0.00000000
3.52676338,1.03090627,1.03897567,0.01997732,0.26923801,0.17107989,0.00293976,0.20123418,0.36682849,0.00000000
3.53276638,1.07100052,1.07057646,0.02090179,0.28009905,0.17750286,0.00304553,0.20948202,0.38159417,0.00000000
3.53876938,1.10870297,1.10043521,0.02177566,0.28978343,0.18379179,0.00313314,0.21730679,0.39572019,0.00000000
3.54477239,1.14298881,1.12751674,0.02257988,0.29806109,0.18976008,0.00320108,0.22448374,0.40880325,0.00000000
3.55077539,1.17293076,1.15088870,0.02329708,0.30473301,0.19523526,0.00324834,0.23080555,0.42047232,0.00000000
3.55677839,1.19772910,1.16974934,0.02391217,0.30963833,0.20006452,0.00327443,0.23608920,0.43040097,0.00000000
3.56278139,1.21673742,1.18345016,0.02441285,0.31266038,0.20411942,0.00327948,0.24018209,0.43831853,0.00000000
3.56878439,1.22948329,1.19151285,0.02478999,0.31373124,0.20729985,0.00326425,0.24296729,0.44401931,0.00000000
3.57478739,1.23568292,1.19364001,0.02503795,0.31283485,0.20953700,0.00323016,0.24436754,0.44736992,0.00000000
3.58079040,1.23524952,1.18971935,0.02515471,0.31000840,0.21079520,0.00317928,0.24434809,0.44831415,0.00000000
3.58679340,1.22829501,1.17982150,0.02514198,0.30534196,0.21107276,0.00311437,0.24291803,0.44687537,0.00000000
3.59279640,1.21512520,1.16419179,0.02500509,0.29897649,0.21040161,0.00303881,0.24013028,0.44315635,0.00000000
3.59879940,1.19622879,1.14323645,0.02475279,0.29110019,0.20884589,0.00295656,0.23608013,0.43733654,0.00000000
3.60480240,1.17226068,1.11750417,0.02439700,0.28194350,0.20649953,0.00287216,0.23090238,0.42966695,0.00000000
3.61080540,1.14402048,1.08766380,0.02395236,0.27177278,0.20348295,0.00279064,0.22476740,0.42046277,0.00000000
3.61680840,1.11242708,1.05447944,0.02343580,0.26088312,0.19993905,0.00271745,0.21787593,0.41009415,0.00000000
3.62281141,1.07849041,1.01878393,0.02286600,0.24959037,0.19602857,0.00265842,0.21045320,0.39897531,0.00000000
3.62881441,1.04328130,0.98145178,0.02226283,0.23822281,0.19192505,0.00261964,0.20274231,0.38755258,0.00000000
3.63481741,1.00790071,0.94337267,0.02164681,0.22711260,0.18780964,0.00260740,0.19499720,0.37629152,0.00000000
3.64082041,0.97344916,0.90542631,0.02103849,0.21658739,0.18386571,0.00262808,0.18747543,0.36566367,0.00000000
3.64682341,0.94099722,0.86845945,0.02045795,0.20696216,0.18027362,0.00268806,0.18043104,0.35613330,0.00000000
3.65282641,0.91155782,0.83326544,0.01992427,0.19853157,0.17720567,0.00279358,0.17410755,0.34814439,0.00000000
3.65882941,0.88606101,0.80056683,0.01945507,0.19156301,0.17482134,0.00295062,0.16873135,0.34210822,0.00000000
3.66483242,0.86533135,0.77100105,0.01906609,0.18629025,0.17326296,0.00316476,0.16450572,0.33839183,0.00000000
3.67083542,0.85006847,0.74510911,0.01877083,0.18290802,0.17265178,0.00344105,0.16160536,0.33730753,0.00000000
3.67683842,0.84083074,0.72332727,0.01858026,0.18156738,0.17308461,0.00378379,0.16017172,0.33910368,0.00000000
3.68284142,0.83802226,0.70598139,0.01850256,0.18237204,0.17463092,0.00419638,0.16030916,0.34395690,0.00000000
3.68884442,0.84188309,0.69328368,0.01854293,0.18537556,0.17733060,0.00468115,0.16208194,0.35196584,0.00000000
3.69484742,0.85248287,0.68533150,0.01870348,0.19057956,0.18119227,0.00523915,0.16551212,0.36314659,0.00000000
3.70085043,0.86971770,0.68210814,0.01898316,0.19793290,0.18619226,0.00586998,0.17057836,0.37743003,0.00000000
3.70685343,0.89331050,0.68348514,0.01937770,0.20733184,0.19227426,0.00657166,0.17721583,0.39466098,0.00000000
3.71285643,0.92281482,0.68922633,0.01987970,0.21862136,0.19934972,0.00734043,0.18531691,0.41459949,0.00000000
3.71885943,0.95762221,0.69899334,0.02047871,0.23159755,0.20729898,0.00817069,0.19473309,0.43692423,0.00000000
3.72486243,0.99697333,0.71235270,0.02116144,0.24601109,0.21597326,0.00905496,0.20527779,0.46123797,0.00000000
3.73086543,1.03997285,0.72878466,0.02191194,0.26157203,0.22519738,0.00998385,0.21673023,0.48707542,0.00000000
3.73686843,1.08560797,0.74769385,0.02271199,0.27795555,0.23477338,0.01094614,0.22884026,0.51391305,0.00000000
3.74287144,1.13277076,0.76842172,0.02354143,0.29480903,0.24448489,0.01192892,0.24133408,0.54118099,0.00000000
3.74887444,1.18028378,0.79026104,0.02437863,0.31175996,0.25410226,0.01291779,0.25392084,0.56827668,0.00000000
3.75487744,1.22692871,0.81247220,0.02520101,0.32842484,0.26338830,0.01389717,0.26629988,0.59458011,0.00000000
3.76088044,1.27147732,0.83430130,0.02598562,0.34441873,0.27210451,0.01485061,0.27816844,0.61947004,0.00000000
3.76688344,1.31272409,0.85499961,0.02670972,0.35936522,0.28001762,0.01576126,0.28922976,0.64234093,0.00000000
3.77288644,1.34951935,0.87384416,0.02735144,0.37290656,0.28690624,0.01661228,0.29920110,0.66261987,0.00000000
3.77888944,1.38080211,0.89015872,0.02789037,0.38471359,0.29256740,0.01738734,0.30782165,0.67978311,0.00000000
3.78489245,1.40563116,0.90333472,0.02830820,0.39449515,0.29682263,0.01807115,0.31485987,0.69337131,0.00000000
3.79089545,1.42321344,0.91285129,0.02858923,0.40200659,0.29952352,0.01864992,0.32012010,0.70300318,0.00000000
3.79689845,1.43292857,0.91829372,0.02872092,0.40705707,0.30055628,0.01911188,0.32344811,0.70838678,0.00000000
3.80290145,1.43434830,0.91936965,0.02869424,0.40951538,0.29984539,0.01944764,0.32473534,0.70932804,0.00000000
3.80890445,1.42725034,0.91592233,0.02850396,0.40931397,0.29735590,0.01965057,0.32392185,0.70573623,0.00000000
3.81490745,1.41162574,0.90794033,0.02814882,0.40645110,0.29309445,0.01971704,0.32099752,0.69762593,0.00000000
3.82091046,1.38767963,0.89556343,0.02763159,0.40099101,0.28710887,0.01964663,0.31600176,0.68511571,0.00000000
3.82691346,1.35582521,0.87908424,0.02695892,0.39306208,0.27948647,0.01944214,0.30902163,0.66842330,0.00000000
3.83291646,1.31667134,0.85894563,0.02614117,0.38285311,0.27035098,0.01910958,0.30018833,0.64785766,0.00000000
3.83891946,1.27100418,0.83573386,0.02519201,0.37060791,0.25985838,0.01865800,0.28967253,0.62380825,0.00000000
3.84492246,1.21976383,0.81016782,0.02412801,0.35661835,0.24819176,0.01809924,0.27767836,0.59673203,0.00000000
3.85092546,1.16401682,0.78308452,0.02296812,0.34121637,0.23555544,0.01744760,0.26443672,0.56713863,0.00000000
3.85692846,1.10492574,0.75542141,0.02173304,0.32476505,0.22216869,0.01671945,0.25019787,0.53557453,0.00000000
3.86293147,1.04371703,0.72819599,0.02044466,0.30764936,0.20825911,0.01593274,0.23522380,0.50260672,0.00000000
3.86893447,0.98164837,0.70248312,0.01912539,0.29026674,0.19405625,0.01510656,0.21978066,0.46880663,0.00000000
3.87493747,0.91997653,0.67939073,0.01779756,0.27301794,0.17978537,0.01426058,0.20413141,0.43473478,0.00000000
3.88094047,0.85992693,0.66003422,0.01648287,0.25629845,0.16566183,0.01341464,0.18852918,0.40092679,0.00000000
3.88694347,0.80266558,0.64551012,0.01520184,0.24049068,0.15188613,0.01258821,0.17321126,0.36788108,0.00000000
3.89294647,0.74927416,0.63686936,0.01397340,0.22595718,0.13863975,0.01180002,0.15839412,0.33604870,0.00000000
3.89894947,0.70072855,0.63509049,0.01281452,0.21303488,0.12608198,0.01106767,0.14426942,0.30582521,0.00000000
3.90495248,0.65788124,0.64105326,0.01173993,0.20203057,0.11434758,0.01040732,0.13100113,0.27754506,0.00000000
3.91095548,0.62144753,0.65551283,0.01076192,0.19321749,0.10354541,0.00983343,0.11872369,0.25147804,0.00000000
3.91695848,0.59199549,0.67907508,0.00989028,0.18683295,0.09375793,0.00935861,0.10754125,0.22782802,0.00000000
3.92296148,0.56993951,0.71217350,0.00913221,0.18307709,0.08504147,0.00899347,0.09752777,0.20673348,0.00000000
3.92896448,0.55553721,0.75504806,0.00849243,0.18211230,0.07742720,0.00874659,0.08872798,0.18826979,0.00000000
3.93496748,0.54888930,0.80772693,0.00797323,0.18406353,0.07092261,0.00862449,0.08115902,0.17245283,0.00000000
3.94097049,0.54994226,0.87001160,0.00757463,0.18901899,0.06551348,0.00863167,0.07481257,0.15924376,0.00000000
3.94697349,0.55849350,0.94146627,0.00729459,0.19703137,0.06116612,0.00877069,0.06965748,0.14855453,0.00000000
3.95297649,0.57419871,1.02141239,0.00712920,0.20811915,0.05782983,0.00904226,0.06564252,0.14025395,0.00000000
3.95897949,0.59658146,1.10892908,0.00707287,0.22226812,0.05543952,0.00944534,0.06269936,0.13417409,0.00000000
3.96498249,0.62504462,1.20286030,0.00711864,0.23943286,0.05391822,0.00997728,0.06074564,0.13011681,0.00000000
3.97098549,0.65888373,1.30182918,0.00725835,0.25953800,0.05317969,0.01063396,0.05968783,0.12786025,0.00000000
3.97698849,0.69730205,1.40426000,0.00748288,0.28247941,0.05313089,0.01140988,0.05942420,0.12716516,0.00000000
3.98299150,0.73942724,1.50840782,0.00778241,0.30812505,0.05367426,0.01229826,0.05984746,0.12778104,0.00000000
3.98899450,0.78432947,1.61239540,0.00814655,0.33631552,0.05470997,0.01329119,0.06084736,0.12945199,0.00000000
3.99499750,0.83104058,1.71425677,0.00856463,0.36686435,0.05613792,0.01437968,0.06231298,0.13192222,0.00000000
4.00100050,0.87857421,1.81198640,0.00902580,0.39955801,0.05785961,0.01555374,0.06413486,0.13494119,0.00000000
4.00700350,0.92594620,1.90359229,0.00951924,0.43415560,0.05977979,0.01680243,0.06620695,0.13826839,0.00000000
4.01300650,0.97219495,1.98715145,0.01003428,0.47038850,0.06180798,0.01811388,0.06842821,0.14167761,0.00000000
4.01900950,1.01640116,2.06086539,0.01056055,0.50795991,0.06385973,0.01947539,0.07070412,0.14496080,0.00000000
4.02501251,1.05770627,2.12311363,0.01108806,0.54654450,0.06585779,0.02087337,0.07294783,0.14793136,0.00000000
4.03101551,1.09532923,2.17250287,0.01160735,0.58578836,0.06773289,0.02229345,0.07508119,0.15042686,0.00000000
4.03701851,1.12858081,2.20790959,0.01210951,0.62530946,0.06942451,0.02372047,0.07703544,0.15231111,0.00000000
4.04302151,1.15687527,2.22851429,0.01258625,0.66469881,0.07088132,0.02513856,0.07875169,0.15347557,0.00000000
4.04902451,1.17973880,2.23382560,0.01303001,0.70352251,0.07206138,0.02653119,0.08018124,0.15384008,0.00000000
4.05502751,1.19681474,2.22369337,0.01343389,0.74132501,0.07293221,0.02788133,0.08128552,0.15335279,0.00000000
4.06103052,1.20786541,2.19830981,0.01379179,0.77763368,0.07347060,0.02917160,0.08203597,0.15198944,0.00000000
4.06703352,1.21277060,2.15819902,0.01409834,0.81196478,0.07366224,0.03038443,0.08241363,0.14975193,0.00000000
4.07303652,1.21152317,2.10419510,0.01434896,0.84383096,0.07350122,0.03150235,0.08240860,0.14666631,0.00000000
4.07903952,1.20422198,2.03741021,0.01453986,0.87275022,0.07298934,0.03250826,0.08201941,0.14278016,0.00000000
4.08504252,1.19106264,1.95919404,0.01466805,0.89825614,0.07213535,0.03338579,0.08125217,0.13815957,0.00000000
4.09104552,1.17232682,1.87108660,0.01473136,0.91990925,0.07095414,0.03411964,0.08011979,0.13288586,0.00000000
4.09704852,1.14837039,1.77476663,0.01472846,0.93730907,0.06946584,0.03469603,0.07864111,0.12705205,0.00000000
4.10305153,1.11961133,1.67199794,0.01465885,0.95010646,0.06769500,0.03510304,0.07684004,0.12075933,0.00000000
4.10905453,1.08651764,1.56457609,0.01452292,0.95801576,0.06566974,0.03533107,0.07474475,0.11411364,0.00000000
4.11505753,1.04959587,1.45427740,0.01432193,0.96082619,0.06342102,0.03537316,0.07238695,0.10722243,0.00000000
4.12106053,1.00938058,1.34281262,0.01405805,0.95841185,0.06098189,0.03522536,0.06980117,0.10019180,0.00000000
4.12706353,0.96642502,1.23178644,0.01373435,0.95073992,0.05838700,0.03488695,0.06702428,0.09312404,0.00000000
4.13306653,0.92129313,1.12266440,0.01335480,0.93787651,0.05567204,0.03436064,0.06409494,0.08611565,0.00000000
4.13906953,0.87455292,1.01674775,0.01292426,0.91998980,0.05287338,0.03365264,0.06105329,0.07925584,0.00000000
4.14507254,0.82677122,0.91515668,0.01244842,0.89735019,0.05002781,0.03277266,0.05794062,0.07262563,0.00000000
4.15107554,0.77850955,0.81882168,0.01193381,0.87032742,0.04717233,0.03173374,0.05479921,0.06629742,0.00000000
4.15707854,0.73032117,0.72848273,0.01138763,0.83938460,0.04434401,0.03055205,0.05167214,0.06033498,0.00000000
4.16308154,0.68274880,0.64469525,0.01081777,0.80506950,0.04157994,0.02924654,0.04860322,0.05479395,0.00000000
4.16908454,0.63632307,0.56784199,0.01023262,0.76800326,0.03891719,0.02783849,0.04563688,0.04972263,0.00000000
4.17508754,0.59156132,0.49814948,0.00964100,0.72886707,0.03639281,0.02635108,0.04281809,0.04516298,0.00000000
4.18109055,0.54896657,0.43570786,0.00905198,0.68838740,0.03404382,0.02480877,0.04019229,0.04115194,0.00000000
4.18709355,0.50902652,0.38049275,0.00847477,0.64732023,0.03190716,0.02323680,0.03780522,0.03772262,0.00000000
4.19309655,0.47221241,0.33238790,0.00791858,0.60643499,0.03001965,0.02166053,0.03570279,0.03490571,0.00000000
4.19909955,0.43897760,0.29120767,0.00739242,0.56649875,0.02841789,0.02010496,0.03393078,0.03273067,0.00000000
4.20510255,0.40975574,0.25671818,0.00690503,0.52826106,0.02713809,0.01859413,0.03253455,0.03122679,0.00000000
4.21110555,0.38495846,0.22865669,0.00646466,0.49244005,0.02621581,0.01715069,0.03155863,0.03042408,0.00000000
4.21710855,0.36497255,0.20674833,0.00607900,0.45970984,0.02568569,0.01579547,0.03104621,0.03035383,0.00000000
4.22311156,0.35015651,0.19072011,0.00575505,0.43068967,0.02558102,0.01454712,0.03103854,0.03104894,0.00000000
4.22911456,0.34083643,0.18031194,0.00549900,0.40593470,0.02593329,0.01342187,0.03157423,0.03254388,0.00000000
4.23511756,0.33730135,0.17528474,0.00531613,0.38592842,0.02677159,0.01243334,0.03268843,0.03487431,0.00000000
4.24112056,0.33979791,0.17542573,0.00521076,0.37107665,0.02812204,0.01159239,0.03441202,0.03807639,0.00000000
4.24712356,0.34852464,0.18055138,0.00518616,0.36170298,0.03000705,0.01090713,0.03677061,0.04218578,0.00000000
4.25312656,0.36362574,0.19050819,0.00524452,0.35804529,0.03244460,0.01038287,0.03978360,0.04723638,0.00000000
4.25912956,0.38518488,0.20517201,0.00538690,0.36025344,0.03544754,0.01002218,0.04346322,0.05325879,0.00000000
4.26513257,0.41321894,0.22444614,0.00561320,0.36838769,0.03902285,0.00982506,0.04781361,0.06027865,0.00000000
4.27113557,0.44767231,0.24825888,0.00592217,0.38241805,0.04317101,0.00978897,0.05282995,0.06831488,0.00000000
4.27713857,0.48841192,0.27656094,0.00631145,0.40222431,0.04788544,0.00990906,0.05849783,0.07737787,0.00000000
4.28314157,0.53522354,0.30932305,0.00677755,0.42759689,0.05315207,0.01017833,0.06479271,0.08746782,0.00000000
4.28914457,0.58780958,0.34653409,0.00731595,0.45823871,0.05894916,0.01058783,0.07167965,0.09857309,0.00000000
4.29514757,0.64578900,0.38820007,0.00792120,0.49376810,0.06524727,0.01112686,0.07911339,0.11066900,0.00000000
4.30115058,0.70869953,0.43434380,0.00858698,0.53372301,0.07200947,0.01178327,0.08703862,0.12371673,0.00000000
4.30715358,0.77600238,0.48500545,0.00930626,0.57756690,0.07919189,0.01254366,0.09539068,0.13766278,0.00000000
4.31315658,0.84708981,0.54024359,0.01007150,0.62469611,0.08674441,0.01339367,0.10409655,0.15243879,0.00000000
4.31915958,0.92129531,0.60013652,0.01087477,0.67444928,0.09461171,0.01431835,0.11307614,0.16796187,0.00000000
4.32516258,0.99790632,0.66478344,0.01170798,0.72611856,0.10273451,0.01530240,0.12224387,0.18413536,0.00000000
4.33116558,1.07617923,0.73430479,0.01256310,0.77896252,0.11105093,0.01633056,0.13151048,0.20085016,0.00000000
4.33716858,1.15535602,0.80884143,0.01343237,0.83222089,0.11949810,0.01738797,0.14078495,0.21798642,0.00000000
4.34317159,1.23468198,0.88855186,0.01430850,0.88513032,0.12801369,0.01846050,0.14997651,0.23541569,0.00000000
4.34917459,1.31342376,0.97360702,0.01518487,0.93694115,0.13653750,0.01953516,0.15899662,0.25300329,0.00000000
4.35517759,1.39088690,1.06418228,0.01605572,0.98693437,0.14501296,0.02060037,0.16776082,0.27061097,0.00000000
4.36118059,1.46643196,1.16044628,0.01691624,1.03443821,0.15338841,0.02164629,0.17619035,0.28809966,0.00000000
4.36718359,1.53948846,1.26254649,0.01776272,1.07884372,0.16161813,0.02266512,0.18421357,0.30533217,0.00000000
4.37318659,1.60956592,1.37059182,0.01859254,1.11961856,0.16966312,0.02365120,0.19176690,0.32217587,0.00000000
4.37918959,1.67626128,1.48463248,0.01940422,1.15631857,0.17749146,0.02460121,0.19879552,0.33850504,0.00000000
4.38519260,1.73926247,1.60463794,0.02019728,1.18859627,0.18507838,0.02551419,0.20525358,0.35420301,0.00000000
4.39119560,1.79834775,1.73047389,0.02097219,1.21620616,0.19240585,0.02639142,0.21110407,0.36916384,0.00000000
4.39719860,1.85338095,1.86187932,0.02173015,1.23900640,0.19946191,0.02723636,0.21631833,0.38329361,0.00000000
4.40320160,1.90430295,1.99844508,0.02247291,1.25695679,0.20623962,0.02805432,0.22087529,0.39651119,0.00000000
4.40920460,1.95111972,2.13959539,0.02320251,1.27011328,0.21273576,0.02885212,0.22476048,0.40874856,0.00000000
4.41520760,1.99388784,2.28457355,0.02392103,1.27861909,0.21894941,0.02963773,0.22796494,0.41995067,0.00000000
4.42121061,2.03269822,2.43243340,0.02463030,1.28269317,0.22488028,0.03041971,0.23048413,0.43007487,0.00000000
4.42721361,2.06765898,2.58203739,0.02533163,1.28261636,0.23052720,0.03120671,0.23231681,0.43908994,0.00000000
4.43321661,2.09887861,2.73206238,0.02602559,1.27871612,0.23588654,0.03200689,0.23346419,0.44697487,0.00000000
4.43921961,2.12645024,2.88101341,0.02671177,1.27135062,0.24095089,0.03282740,0.23392918,0.45371742,0.00000000
4.44522261,2.15043801,3.02724574,0.02738863,1.26089284,0.24570793,0.03367381,0.23371601,0.45931252,0.00000000
4.45122561,2.17086629,3.16899463,0.02805337,1.24771563,0.25013958,0.03454965,0.23283002,0.46376072,0.00000000
4.45722861,2.18771233,3.30441224,0.02870189,1.23217833,0.25422155,0.03545604,0.23127782,0.46706666,0.00000000
4.46323162,2.20090276,3.43161039,0.02932879,1.21461554,0.25792324,0.03639133,0.22906762,0.46923766,0.00000000
4.46923462,2.21031405,3.54870759,0.02992748,1.19532849,0.26120802,0.03735099,0.22620986,0.47028266,0.00000000
4.47523762,2.21577699,3.65387875,0.03049026,1.17457934,0.26403392,0.03832755,0.22271795,0.47021128,0.00000000
4.48124062,2.21708478,3.74540543,0.03100861,1.15258849,0.26635465,0.03931068,0.21860901,0.46903341,0.00000000
4.48724362,2.21400447,3.82172473,0.03147340,1.12953481,0.26812102,0.04028749,0.21390476,0.46675901,0.00000000
4.49324662,2.20629099,3.88147494,0.03187518,1.10555873,0.26928254,0.04124286,0.20863221,0.46339843,0.00000000
4.49924962,2.19370320,3.92353600,0.03220458,1.08076764,0.26978935,0.04216001,0.20282426,0.45896300,0.00000000
4.50525263,2.17602107,3.94706345,0.03245261,1.05524332,0.26959420,0.04302112,0.19652011,0.45346608,0.00000000
4.51125563,2.15306320,3.95151459,0.03261109,1.02905082,0.26865459,0.04380803,0.18976538,0.44692433,0.00000000
4.51725863,2.12470395,3.93666592,0.03267295,1.00224814,0.26693490,0.04450305,0.18261204,0.43935924,0.00000000
4.52326163,2.09088927,3.90262167,0.03263263,0.97489613,0.26440837,0.04508976,0.17511802,0.43079888,0.00000000
4.52926463,2.05165057,3.84981315,0.03248639,0.94706810,0.26105904,0.04555378,0.16734660,0.42127958,0.00000000
4.53526763,2.00711610,3.77898941,0.03223251,0.91885844,0.25688334,0.04588353,0.15936552,0.41084771,0.00000000
