energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.07053527,1.62878718,0.45933864,0.13713433,0.21463978,1.18645111,0.01796484,0.16141195,0.18288782,0.00000000
3.07653827,1.57440906,0.41849358,0.13308520,0.20885543,1.15525853,0.01825107,0.15185208,0.17933577,0.00000000
3.08254127,1.51681708,0.37975257,0.12871218,0.20268154,1.12109446,0.01844235,0.14217463,0.17531955,0.00000000
3.08854427,1.45621310,0.34328228,0.12402878,0.19610113,1.08401173,0.01852960,0.13246534,0.17081682,0.00000000
3.09454727,1.39285432,0.30918711,0.11905463,0.18910654,1.04412146,0.01850637,0.12280803,0.16581630,0.00000000
3.10055028,1.32705465,0.27751580,0.11381546,0.18170131,1.00159590,0.01836902,0.11328289,0.16031909,0.00000000
3.10655328,1.25918336,0.24826887,0.10834287,0.17390139,0.95666871,0.01811686,0.10396481,0.15433939,0.00000000
3.11255628,1.18966111,0.22140653,0.10267388,0.16573571,0.90963230,0.01775202,0.09492207,0.14790467,0.00000000
3.11855928,1.11895326,0.19685644,0.09685016,0.15724598,0.86083269,0.01727942,0.08621518,0.14105518,0.00000000
3.12456228,1.04756110,0.17452136,0.09091715,0.14848588,0.81066185,0.01670646,0.07789602,0.13384294,0.00000000
3.13056528,0.97601104,0.15428604,0.08492303,0.13951964,0.75954811,0.01604276,0.07000735,0.12633021,0.00000000
3.13656828,0.90484259,0.13602349,0.07891747,0.13042010,0.70794504,0.01529979,0.06258251,0.11858748,0.00000000
3.14257129,0.83459560,0.11960035,0.07295043,0.12126643,0.65631944,0.01449039,0.05564548,0.11069125,0.00000000
3.14857429,0.76579727,0.10488133,0.06707094,0.11214161,0.60513886,0.01362839,0.04921116,0.10272153,0.00000000
3.15457729,0.69894984,0.09173279,0.06132586,0.10312985,0.55485954,0.01272810,0.04328589,0.09475934,0.00000000
3.16058029,0.63451914,0.08002545,0.05575880,0.09431401,0.50591500,0.01180388,0.03786814,0.08688422,0.00000000
3.16658329,0.57292480,0.06963632,0.05040920,0.08577333,0.45870600,0.01086971,0.03294936,0.07917194,0.00000000
3.17258629,0.51453236,0.06045002,0.04531153,0.07758129,0.41359206,0.00993885,0.02851493,0.07169246,0.00000000
3.17858929,0.45964747,0.05235949,0.04049472,0.06980395,0.37088501,0.00902346,0.02454514,0.06450826,0.00000000
3.18459230,0.40851244,0.04526629,0.03598180,0.06249870,0.33084453,0.00813440,0.02101624,0.05767301,0.00000000
3.19059530,0.36130513,0.03908061,0.03178977,0.05571345,0.29367587,0.00728103,0.01790140,0.05123074,0.00000000
3.19659830,0.31813990,0.03372100,0.02792966,0.04948619,0.25952952,0.00647110,0.01517171,0.04521533,0.00000000
3.20260130,0.27907060,0.02911395,0.02440673,0.04384507,0.22850280,0.00571070,0.01279701,0.03965051,0.00000000
3.20860430,0.24409525,0.02519346,0.02122097,0.03880883,0.20064301,0.00500428,0.01074672,0.03455018,0.00000000
3.21460730,0.21316193,0.02190049,0.01836756,0.03438741,0.17595189,0.00435475,0.00899050,0.02991903,0.00000000
3.22061031,0.18617570,0.01918247,0.01583754,0.03058300,0.15439099,0.00376356,0.00749885,0.02575348,0.00000000
3.22661331,0.16300603,0.01699284,0.01361853,0.02739108,0.13588774,0.00323093,0.00624358,0.02204277,0.00000000
3.23261631,0.14349445,0.01529065,0.01169545,0.02480165,0.12034170,0.00275596,0.00519818,0.01877021,0.00000000
3.23861931,0.12746205,0.01404016,0.01005124,0.02280047,0.10763089,0.00233688,0.00433808,0.01591443,0.00000000
3.24462231,0.11471664,0.01321057,0.00866761,0.02137029,0.09761782,0.00197125,0.00364083,0.01345075,0.00000000
3.25062531,0.10505934,0.01277577,0.00752566,0.02049198,0.09015510,0.00165617,0.00308624,0.01135240,0.00000000
3.25662831,0.09829038,0.01271413,0.00660650,0.02014570,0.08509050,0.00138847,0.00265637,0.00959173,0.00000000
3.26263132,0.09421425,0.01300845,0.00589180,0.02031179,0.08227134,0.00116490,0.00233555,0.00814128,0.00000000
3.26863432,0.09264397,0.01364581,0.00536419,0.02097175,0.08154829,0.00098230,0.00211032,0.00697472,0.00000000
3.27463732,0.09340466,0.01461763,0.00500769,0.02210895,0.08277849,0.00083772,0.00196934,0.00606762,0.00000000
3.28064032,0.09633648,0.01591965,0.00480797,0.02370941,0.08582820,0.00072859,0.00190327,0.00539815,0.00000000
3.28664332,0.10129687,0.01755205,0.00475256,0.02576234,0.09057485,0.00065275,0.00190471,0.00494757,0.00000000
3.29264632,0.10816242,0.01951951,0.00483104,0.02826077,0.09690882,0.00060858,0.00196800,0.00470054,0.00000000
3.29864932,0.11683020,0.02183132,0.00503511,0.03120195,0.10473478,0.00059503,0.00208913,0.00464538,0.00000000
3.30465233,0.12721878,0.02450147,0.00535863,0.03458778,0.11397279,0.00061162,0.00226561,0.00477418,0.00000000
3.31065533,0.13926879,0.02754864,0.00579760,0.03842507,0.12455915,0.00065848,0.00249633,0.00508268,0.00000000
3.31665833,0.15294315,0.03099611,0.00635008,0.04272572,0.13644686,0.00073630,0.00278140,0.00557022,0.00000000
3.32266133,0.16822668,0.03487155,0.00701608,0.04750670,0.14960581,0.00084630,0.00312205,0.00623940,0.00000000
3.32866433,0.18512525,0.03920654,0.00779735,0.05278979,0.16402249,0.00099015,0.00352040,0.00709573,0.00000000
3.33466733,0.20366403,0.04403593,0.00869718,0.05860110,0.17969913,0.00116991,0.00397936,0.00814713,0.00000000
3.34067034,0.22388495,0.04939684,0.00972007,0.06497026,0.19665213,0.00138789,0.00450238,0.00940335,0.00000000
3.34667334,0.24584311,0.05532739,0.01087138,0.07192923,0.21490972,0.00164653,0.00509324,0.01087530,0.00000000
3.35267634,0.26960212,0.06186504,0.01215690,0.07951076,0.23450871,0.00194828,0.00575582,0.01257422,0.00000000
3.35867934,0.29522815,0.06904466,0.01358238,0.08774643,0.25549024,0.00229539,0.00649382,0.01451084,0.00000000
3.36468234,0.32278303,0.07689622,0.01515294,0.09666433,0.27789460,0.00268978,0.00731043,0.01669447,0.00000000
3.37068534,0.35231623,0.08544233,0.01687258,0.10628644,0.30175520,0.00313281,0.00820807,0.01913201,0.00000000
3.37668834,0.38385605,0.09469552,0.01874349,0.11662569,0.32709178,0.00362515,0.00918804,0.02182700,0.00000000
3.38269135,0.41740048,0.10465552,0.02076550,0.12768300,0.35390320,0.00416656,0.01025023,0.02477867,0.00000000
3.38869435,0.45290789,0.11530670,0.02293546,0.13944425,0.38216003,0.00475574,0.01139278,0.02798106,0.00000000
3.39469735,0.49028835,0.12661564,0.02524675,0.15187749,0.41179750,0.00539020,0.01261187,0.03142232,0.00000000
3.40070035,0.52939590,0.13852928,0.02768886,0.16493045,0.44270908,0.00606613,0.01390147,0.03508405,0.00000000
3.40670335,0.57002251,0.15097363,0.03024703,0.17852873,0.47474131,0.00677834,0.01525327,0.03894103,0.00000000
3.41270635,0.61189438,0.16385325,0.03290215,0.19257463,0.50769030,0.00752021,0.01665656,0.04296108,0.00000000
3.41870935,0.65467084,0.17705178,0.03563074,0.20694696,0.54130030,0.00828378,0.01809836,0.04710526,0.00000000
3.42471236,0.69794661,0.19043341,0.03840527,0.22150186,0.57526479,0.00905979,0.01956358,0.05132845,0.00000000
3.43071536,0.74125744,0.20384559,0.04119453,0.23607482,0.60923017,0.00983784,0.02103532,0.05558020,0.00000000
3.43671836,0.78408941,0.21712286,0.04396439,0.25048378,0.64280236,0.01060663,0.02249535,0.05980594,0.00000000
3.44272136,0.82589173,0.23009178,0.04667865,0.26453343,0.67555609,0.01135419,0.02392459,0.06394858,0.00000000
3.44872436,0.86609275,0.24257682,0.04930011,0.27802047,0.70704674,0.01206824,0.02530384,0.06795031,0.00000000
3.45472736,0.90411862,0.25440710,0.05179187,0.29073978,0.73682425,0.01273651,0.02661452,0.07175466,0.00000000
3.46073037,0.93941399,0.26542368,0.05411864,0.30249115,0.76444870,0.01334717,0.02783948,0.07530870,0.00000000
3.46673337,0.97146375,0.27548700,0.05624817,0.31308643,0.78950663,0.01388920,0.02896384,0.07856539,0.00000000
3.47273637,0.99981485,0.28448434,0.05815263,0.32235656,0.81162763,0.01435277,0.02997584,0.08148574,0.00000000
3.47873937,1.02409717,0.29233674,0.05981000,0.33015839,0.83050005,0.01472966,0.03086763,0.08404101,0.00000000
3.48474237,1.04404224,0.29900505,0.06120517,0.33638080,0.84588519,0.01501355,0.03163601,0.08621451,0.00000000
3.49074537,1.05949888,0.30449479,0.06233103,0.34094981,0.85762915,0.01520032,0.03228295,0.08800318,0.00000000
3.49674837,1.07044481,0.30885946,0.06318917,0.34383244,0.86567155,0.01528827,0.03281605,0.08941870,0.00000000
3.50275138,1.07699348,0.31220204,0.06379028,0.34503912,0.87005071,0.01527824,0.03324876,0.09048799,0.00000000
3.50875438,1.07939558,0.31467443,0.06415430,0.34462442,0.87090482,0.01517365,0.03360034,0.09125332,0.00000000
3.51475738,1.07803499,0.31647482,0.06431011,0.34268614,0.86846891,0.01498050,0.03389566,0.09177164,0.00000000
3.52076038,1.07341912,0.31784283,0.06429494,0.33936266,0.86306777,0.01470721,0.03416469,0.09211339,0.00000000
3.52676338,1.06616396,0.31905266,0.06415333,0.33482872,0.85510496,0.01436444,0.03444173,0.09236064,0.00000000
3.53276638,1.05697431,0.32040431,0.06393591,0.32928983,0.84504844,0.01396481,0.03476449,0.09260474,0.00000000
3.53876938,1.04661994,0.32221323,0.06369772,0.32297541,0.83341337,0.01352255,0.03517285,0.09294337,0.00000000
3.54477239,1.03590862,0.32479875,0.06349644,0.31613115,0.82074289,0.01305316,0.03570750,0.09347720,0.00000000
3.55077539,1.02565720,0.32847168,0.06339039,0.30901074,0.80758771,0.01257298,0.03640846,0.09430633,0.00000000
3.55677839,1.01666171,0.33352165,0.06343641,0.30186740,0.79448537,0.01209879,0.03731341,0.09552636,0.00000000
3.56278139,1.00966791,0.34020474,0.06368780,0.29494554,0.78194018,0.01164741,0.03845615,0.09722462,0.00000000
3.56878439,1.00534334,0.34873180,0.06419221,0.28847287,0.77040452,0.01123532,0.03986488,0.09947629,0.00000000
3.57478739,1.00425211,0.35925818,0.06498975,0.28265329,0.76026243,0.01087833,0.04156078,0.10234091,0.00000000
3.58079040,1.00683331,0.37187522,0.06611126,0.27766073,0.75181611,0.01059130,0.04355659,0.10585924,0.00000000
3.58679340,1.01338404,0.38660398,0.06757687,0.27363426,0.74527581,0.01038791,0.04585551,0.11005056,0.00000000
3.59279640,1.02404772,0.40339160,0.06939491,0.27067456,0.74075355,0.01028049,0.04845030,0.11491077,0.00000000
3.59879940,1.03880813,0.42211045,0.07156119,0.26884187,0.73826079,0.01027992,0.05132279,0.12041109,0.00000000
3.60480240,1.05748942,0.44256035,0.07405870,0.26815536,0.73771019,0.01039564,0.05444371,0.12649774,0.00000000
3.61080540,1.07976224,0.46447366,0.07685779,0.26859409,0.73892127,0.01063563,0.05777293,0.13309243,0.00000000
3.61680840,1.10515565,0.48752332,0.07991677,0.27009932,0.74162970,0.01100651,0.06126016,0.14009378,0.00000000
3.62281141,1.13307448,0.51133340,0.08318300,0.27257804,0.74549986,0.01151360,0.06484596,0.14737970,0.00000000
3.62881441,1.16282145,0.53549196,0.08659434,0.27590769,0.75014001,0.01216111,0.06846328,0.15481060,0.00000000
3.63481741,1.19362318,0.55956549,0.09008104,0.27994176,0.75511967,0.01295220,0.07203928,0.16223331,0.00000000
3.64082041,1.22465920,0.58311455,0.09356794,0.28451598,0.75998827,0.01388912,0.07549742,0.16948578,0.00000000
3.64682341,1.25509264,0.60570984,0.09697683,0.28945497,0.76429453,0.01497330,0.07875984,0.17640212,0.00000000
3.65282641,1.28410158,0.62694803,0.10022903,0.29457901,0.76760566,0.01620534,0.08174983,0.18281807,0.00000000
3.65882941,1.31090958,0.64646662,0.10324802,0.29971066,0.76952575,0.01758501,0.08439438,0.18857643,0.00000000
3.66483242,1.33481432,0.66395724,0.10596193,0.30468093,0.76971266,0.01911113,0.08662663,0.19353250,0.00000000
3.67083542,1.35521308,0.67917677,0.10830596,0.30933485,0.76789262,0.02078144,0.08838815,0.19755909,0.00000000
3.67683842,1.37162407,0.69195575,0.11022446,0.31353615,0.76387222,0.02259233,0.08963101,0.20055095,0.00000000
3.68284142,1.38370269,0.70220385,0.11167267,0.31717088,0.75754725,0.02453852,0.09031940,0.20242854,0.00000000
3.68884442,1.39125217,0.70991198,0.11261807,0.32014991,0.74890802,0.02661278,0.09043093,0.20314081,0.00000000
3.69484742,1.39422815,0.71515133,0.11304119,0.32241018,0.73804120,0.02880552,0.08995735,0.20266701,0.00000000
3.70085043,1.39273721,0.71806907,0.11293593,0.32391478,0.72512802,0.03110444,0.08890477,0.20101735,0.00000000
3.70685343,1.38702938,0.71888133,0.11230936,0.32465176,0.71043899,0.03349419,0.08729344,0.19823256,0.00000000
3.71285643,1.37748536,0.71786367,0.11118106,0.32463201,0.69432545,0.03595611,0.08515690,0.19438237,0.00000000
3.71885943,1.36459888,0.71533960,0.10958192,0.32388623,0.67720822,0.03846809,0.08254072,0.18956292,0.00000000
3.72486243,1.34895531,0.71166776,0.10755265,0.32246121,0.65956393,0.04100450,0.07950086,0.18389336,0.00000000
3.73086543,1.33120755,0.70722838,0.10514197,0.32041573,0.64190955,0.04353639,0.07610162,0.17751160,0.00000000
3.73686843,1.31205019,0.70240960,0.10240455,0.31781626,0.62478555,0.04603172,0.07241346,0.17056964,0.00000000
3.74287144,1.29219333,0.69759428,0.09939892,0.31473277,0.60873846,0.04845594,0.06851059,0.16322846,0.00000000
3.74887444,1.27233692,0.69314776,0.09618534,0.31123480,0.59430336,0.05077268,0.06446858,0.15565280,0.00000000
3.75487744,1.25314679,0.68940697,0.09282380,0.30738809,0.58198676,0.05294459,0.06036201,0.14800610,0.00000000
3.76088044,1.23523316,0.68667129,0.08937222,0.30325186,0.57225053,0.05493446,0.05626229,0.14044561,0.00000000
3.76688344,1.21913226,0.68519517,0.08588481,0.29887685,0.56549711,0.05670633,0.05223571,0.13311798,0.00000000
3.77288644,1.20529164,0.68518272,0.08241089,0.29430411,0.56205669,0.05822679,0.04834179,0.12615545,0.00000000
3.77888944,1.19405931,0.68678415,0.07899388,0.28956475,0.56217637,0.05946621,0.04463196,0.11967272,0.00000000
3.78489245,1.18567689,0.69009398,0.07567076,0.28468024,0.56601172,0.06040004,0.04114859,0.11376454,0.00000000
3.79089545,1.18027668,0.69515085,0.07247175,0.27966350,0.57362093,0.06100990,0.03792450,0.10850417,0.00000000
3.79689845,1.17788239,0.70193870,0.06942039,0.27452041,0.58496163,0.06128461,0.03498267,0.10394255,0.00000000
3.80290145,1.17841322,0.71038908,0.06653378,0.26925175,0.59989048,0.06122098,0.03233646,0.10010826,0.00000000
3.80890445,1.18169099,0.72038453,0.06382314,0.26385522,0.61816559,0.06082430,0.02999005,0.09700824,0.00000000
3.81490745,1.18744973,0.73176260,0.06129445,0.25832762,0.63945171,0.06010860,0.02793920,0.09462906,0.00000000
3.82091046,1.19534745,0.74432069,0.05894919,0.25266684,0.66332812,0.05909656,0.02617217,0.09293881,0.00000000
3.82691346,1.20497954,0.75782132,0.05678520,0.24687362,0.68929909,0.05781911,0.02467085,0.09188939,0.00000000
3.83291646,1.21589347,0.77199795,0.05479750,0.24095302,0.71680669,0.05631474,0.02341202,0.09141912,0.00000000
3.83891946,1.22760428,0.78656123,0.05297909,0.23491555,0.74524563,0.05462846,0.02236859,0.09145565,0.00000000
3.84492246,1.23961055,0.80120568,0.05132168,0.22877779,0.77397988,0.05281056,0.02151091,0.09191893,0.00000000
3.85092546,1.25141040,0.81561663,0.04981634,0.22256275,0.80236045,0.05091514,0.02080804,0.09272419,0.00000000
3.85692846,1.26251715,0.82947756,0.04845409,0.21629972,0.82974400,0.04899854,0.02022891,0.09378495,0.00000000
3.86293147,1.27247433,0.84247745,0.04722634,0.21002394,0.85551157,0.04711758,0.01974336,0.09501571,0.00000000
3.86893447,1.28086948,0.85431822,0.04612529,0.20377588,0.87908690,0.04532789,0.01932312,0.09633454,0.00000000
3.87493747,1.28734658,0.86472195,0.04514415,0.19760041,0.89995369,0.04368219,0.01894256,0.09766531,0.00000000
3.88094047,1.29161655,0.87343763,0.04427740,0.19154581,0.91767110,0.04222875,0.01857930,0.09893951,0.00000000
3.88694347,1.29346563,0.88024726,0.04352086,0.18566273,0.93188704,0.04100997,0.01821466,0.10009778,0.00000000
3.89294647,1.29276132,0.88497093,0.04287177,0.18000308,0.94234865,0.04006114,0.01783394,0.10109096,0.00000000
3.89894947,1.28945566,0.88747082,0.04232881,0.17461908,0.94890952,0.03940951,0.01742651,0.10188066,0.00000000
3.90495248,1.28358580,0.88765371,0.04189204,0.16956227,0.95153354,0.03907357,0.01698583,0.10243956,0.00000000
3.91095548,1.27527179,0.88547209,0.04156286,0.16488265,0.95029505,0.03906272,0.01650922,0.10275114,0.00000000
3.91695848,1.26471178,0.88092365,0.04134391,0.16062800,0.94537537,0.03937711,0.01599762,0.10280918,0.00000000
3.92296148,1.25217472,0.87404924,0.04123897,0.15684320,0.93705600,0.04000791,0.01545519,0.10261689,0.00000000
3.92896448,1.23799107,0.86492942,0.04125280,0.15356976,0.92570860,0.04093776,0.01488890,0.10218585,0.00000000
3.93496748,1.22254170,0.85367991,0.04139102,0.15084540,0.91178230,0.04214159,0.01430795,0.10153468,0.00000000
3.94097049,1.20624564,0.84044595,0.04165993,0.14870377,0.89578892,0.04358757,0.01372336,0.10068770,0.00000000
3.94697349,1.18954704,0.82539619,0.04206636,0.14717413,0.87828657,0.04523829,0.01314732,0.09967350,0.00000000
3.95297649,1.17290182,0.80871625,0.04261740,0.14628122,0.85986234,0.04705211,0.01259276,0.09852356,0.00000000
3.95897949,1.15676468,0.79060235,0.04332025,0.14604496,0.84111474,0.04898458,0.01207280,0.09727090,0.00000000
3.96498249,1.14157654,0.77125538,0.04418192,0.14648032,0.82263645,0.05098985,0.01160033,0.09594896,0.00000000
3.97098549,1.12775313,0.75087554,0.04520898,0.14759699,0.80499789,0.05302213,0.01118760,0.09459058,0.00000000
3.97698849,1.11567471,0.72965790,0.04640727,0.14939914,0.78873225,0.05503703,0.01084589,0.09322716,0.00000000
3.98299150,1.10567735,0.70778887,0.04778160,0.15188506,0.77432217,0.05699277,0.01058522,0.09188808,0.00000000
3.98899450,1.09804580,0.68544367,0.04933540,0.15504671,0.76218861,0.05885123,0.01041421,0.09060030,0.00000000
3.99499750,1.09300799,0.66278476,0.05107048,0.15886936,0.75268195,0.06057881,0.01033987,0.08938814,0.00000000
4.00100050,1.09073143,0.63996116,0.05298668,0.16333113,0.74607567,0.06214699,0.01036760,0.08827324,0.00000000
4.00700350,1.09132129,0.61710843,0.05508167,0.16840265,0.74256256,0.06353274,0.01050121,0.08727471,0.00000000
4.01300650,1.09482037,0.59434920,0.05735078,0.17404683,0.74225359,0.06471858,0.01074295,0.08640942,0.00000000
4.01900950,1.10121090,0.57179410,0.05978691,0.18021881,0.74517946,0.06569250,0.01109371,0.08569231,0.00000000
4.02501251,1.11041825,0.54954274,0.06238057,0.18686617,0.75129465,0.06644761,0.01155317,0.08513693,0.00000000
4.03101551,1.12231645,0.52768489,0.06512006,0.19392952,0.76048399,0.06698166,0.01212010,0.08475593,0.00000000
4.03701851,1.13673566,0.50630142,0.06799179,0.20134345,0.77257151,0.06729642,0.01279257,0.08456166,0.00000000
4.04302151,1.15347133,0.48546516,0.07098079,0.20903789,0.78733141,0.06739696,0.01356835,0.08456680,0.00000000
4.04902451,1.17229510,0.46524154,0.07407130,0.21693996,0.80450071,0.06729095,0.01444517,0.08478491,0.00000000
4.05502751,1.19296691,0.44568913,0.07724760,0.22497617,0.82379333,0.06698798,0.01542112,0.08523109,0.00000000
4.06103052,1.21524827,0.42685987,0.08049482,0.23307504,0.84491503,0.06649888,0.01649492,0.08592248,0.00000000
4.06703352,1.23891592,0.40879935,0.08379989,0.24116989,0.86757866,0.06583522,0.01766625,0.08687869,0.00000000
4.07303652,1.26377531,0.39154696,0.08715247,0.24920176,0.89151911,0.06500887,0.01893598,0.08812219,0.00000000
4.07903952,1.28967336,0.37513608,0.09054576,0.25712218,0.91650717,0.06403173,0.02030634,0.08967840,0.00000000
4.08504252,1.31650939,0.35959423,0.09397721,0.26489577,0.94236170,0.06291560,0.02178106,0.09157569,0.00000000
4.09104552,1.34424369,0.34494334,0.09744896,0.27250223,0.96895930,0.06167214,0.02336533,0.09384506,0.00000000
4.09704852,1.37290281,0.33119999,0.10096805,0.27993767,0.99624093,0.06031289,0.02506576,0.09651956,0.00000000
4.10305153,1.40258095,0.31837569,0.10454619,0.28721509,1.02421489,0.05884950,0.02689013,0.09963341,0.00000000
4.10905453,1.43343703,0.30647708,0.10819918,0.29436381,1.05295580,0.05729380,0.02884715,0.10322079,0.00000000
4.11505753,1.46568717,0.29550608,0.11194599,0.30142785,1.08259955,0.05565805,0.03094606,0.10731431,0.00000000
4.12106053,1.49959257,0.28545989,0.11580731,0.30846318,1.11333410,0.05395503,0.03319618,0.11194331,0.00000000
4.12706353,1.53544339,0.27633081,0.11980382,0.31553398,1.14538665,0.05219809,0.03560644,0.11713182,0.00000000
4.13306653,1.57353910,0.26810597,0.12395426,0.32270797,1.17900769,0.05040124,0.03818486,0.12289650,0.00000000
4.13906953,1.61416644,0.26076686,0.12827312,0.33005117,1.21445280,0.04857895,0.04093814,0.12924454,0.00000000
4.14507254,1.65757629,0.25428878,0.13276852,0.33762224,1.25196317,0.04674606,0.04387122,0.13617169,0.00000000
4.15107554,1.70396077,0.24864033,0.13743998,0.34546690,1.29174603,0.04491748,0.04698703,0.14366050,0.00000000
4.15707854,1.75343229,0.24378298,0.14227653,0.35361258,1.33395625,0.04310789,0.05028632,0.15167899,0.00000000
4.16308154,1.80600589,0.23967086,0.14725521,0.36206404,1.37868021,0.04133142,0.05376776,0.16017982,0.00000000
4.16908454,1.86158645,0.23625088,0.15234004,0.37079987,1.42592311,0.03960132,0.05742807,0.16910012,0.00000000
4.17508754,1.91996173,0.23346339,0.15748169,0.37977059,1.47560055,0.03792965,0.06126256,0.17836198,0.00000000
4.18109055,1.98080221,0.23124336,0.16261780,0.38889838,1.52753514,0.03632708,0.06526568,0.18787375,0.00000000
4.18709355,2.04366801,0.22952218,0.16767412,0.39807854,1.58145827,0.03480272,0.06943184,0.19753210,0.00000000
4.19309655,2.10802286,0.22823014,0.17256636,0.40718290,1.63701717,0.03336416,0.07375634,0.20722480,0.00000000
4.19909955,2.17325459,0.22729962,0.17720279,0.41606497,1.69378689,0.03201758,0.07823640,0.21683414,0.00000000
4.20510255,2.23870116,0.22666871,0.18148738,0.42456661,1.75128639,0.03076798,0.08287222,0.22624083,0.00000000
4.21110555,2.30368073,0.22628548,0.18532348,0.43252604,1.80899782,0.02961959,0.08766793,0.23532831,0.00000000
4.21710855,2.36752419,0.22611236,0.18861778,0.43978668,1.86638778,0.02857639,0.09263258,0.24398708,0.00000000
4.22311156,2.42960824,0.22613077,0.19128434,0.44620638,1.92292925,0.02764265,0.09778078,0.25211905,0.00000000
4.22911456,2.48938694,0.22634556,0.19324855,0.45166661,1.97812280,0.02682362,0.10313323,0.25964151,0.00000000
4.23511756,2.54642008,0.22678908,0.19445084,0.45608095,2.03151581,0.02612617,0.10871682,0.26649063,0.00000000
4.24112056,2.60039634,0.22752469,0.19484976,0.45940247,2.08271856,0.02555943,0.11456454,0.27262421,0.00000000
4.24712356,2.65115025,0.22864941,0.19442450,0.46162960,2.13141629,0.02513538,0.12071487,0.27802363,0.00000000
4.25312656,2.69867158,0.23029557,0.19317658,0.46281001,2.17737674,0.02486930,0.12721091,0.28269483,0.00000000
4.25912956,2.74310694,0.23263112,0.19113063,0.46304223,2.22045280,0.02478012,0.13409908,0.28666819,0.00000000
4.26513257,2.78475341,0.23585876,0.18833427,0.46247505,2.26058045,0.02489055,0.14142756,0.28999755,0.00000000
4.27113557,2.82404459,0.24021344,0.18485704,0.46130439,2.29777239,0.02522706,0.14924441,0.29275814,0.00000000
4.27713857,2.86153009,0.24595849,0.18078846,0.45976797,2.33210812,0.02581957,0.15759551,0.29504371,0.00000000
4.28314157,2.89784955,0.25338015,0.17623535,0.45813784,2.36372129,0.02670101,0.16652236,0.29696296,0.00000000
4.28914457,2.93370266,0.26278076,0.17131839,0.45671126,2.39278544,0.02790658,0.17605988,0.29863538,0.00000000
4.29514757,2.96981700,0.27447058,0.16616838,0.45580011,2.41949932,0.02947281,0.18623422,0.30018675,0.00000000
4.30115058,3.00691510,0.28875852,0.16092198,0.45571956,2.44407268,0.03143643,0.19706074,0.30174457,0.00000000
4.30715358,3.04568266,0.30594189,0.15571750,0.45677621,2.46671363,0.03383308,0.20854219,0.30343336,0.00000000
4.31315658,3.08673914,0.32629554,0.15069058,0.45925659,2.48761821,0.03669590,0.22066726,0.30537038,0.00000000
4.31915958,3.13061207,0.35006069,0.14597018,0.46341608,2.50696290,0.04005399,0.23340935,0.30766151,0.00000000
4.32516258,3.17771611,0.37743376,0.14167484,0.46946911,2.52490008,0.04393086,0.24672593,0.31039780,0.00000000
4.33116558,3.22833732,0.40855561,0.13790950,0.47758078,2.54155668,0.04834295,0.26055817,0.31365252,0.00000000
4.33716858,3.28262318,0.44350161,0.13476279,0.48786032,2.55703577,0.05329815,0.27483113,0.31747886,0.00000000
4.34317159,3.34057824,0.48227298,0.13230501,0.50035661,2.57142047,0.05879449,0.28945439,0.32190835,0.00000000
4.34917459,3.40206529,0.52478973,0.13058666,0.51505588,2.58477996,0.06481909,0.30432303,0.32694996,0.00000000
4.35517759,3.46681147,0.57088573,0.12963778,0.53188166,2.59717653,0.07134728,0.31931918,0.33258985,0.00000000
4.36118059,3.53441887,0.62030604,0.12946777,0.55069684,2.60867323,0.07834212,0.33431376,0.33879187,0.00000000
4.36718359,3.60437877,0.67270703,0.13006594,0.57130788,2.61934135,0.08575413,0.34916865,0.34549853,0.00000000
4.37318659,3.67608871,0.72765927,0.13140253,0.59347065,2.62926707,0.09352160,0.36373907,0.35263269,0.00000000
4.37918959,3.74887179,0.78465337,0.13343022,0.61689793,2.63855677,0.10157109,0.37787616,0.36009964,0.00000000
4.38519260,3.82199703,0.84310876,0.13608612,0.64126798,2.64734071,0.10981847,0.39142966,0.36778972,0.00000000
4.39119560,3.89470044,0.90238518,0.13929397,0.66623401,2.65577475,0.11817024,0.40425073,0.37558130,0.00000000
4.39719860,3.96620578,0.96179661,0.14296672,0.69143395,2.66403997,0.12652531,0.41619463,0.38334412,0.00000000
4.40320160,4.03574452,1.02062724,0.14700921,0.71650040,2.67234046,0.13477695,0.42712344,0.39094281,0.00000000
4.40920460,4.10257448,1.07814889,0.15132092,0.74107018,2.68089912,0.14281511,0.43690862,0.39824066,0.00000000
4.41520760,4.16599646,1.13363930,0.15579878,0.76479328,2.68995192,0.15052878,0.44543336,0.40510340,0.00000000
4.42121061,4.22536877,1.18640046,0.16033988,0.78734089,2.69974084,0.15780859,0.45259473,0.41140298,0.00000000
4.42721361,4.28011903,1.23577647,0.16484406,0.80841235,2.71050583,0.16454927,0.45830560,0.41702110,0.00000000
4.43321661,4.32975317,1.28116993,0.16921626,0.82774086,2.72247614,0.17065214,0.46249620,0.42185256,0.00000000
4.43921961,4.37386155,1.32205640,0.17336862,0.84509773,2.73586128,0.17602737,0.46511540,0.42580816,0.00000000
4.44522261,4.41212191,1.35799624,0.17722232,0.86029546,2.75084203,0.18059604,0.46613167,0.42881702,0.00000000
4.45122561,4.44429952,1.38864334,0.18070892,0.87318940,2.76756180,0.18429192,0.46553368,0.43082830,0.00000000
4.45722861,4.47024443,1.41375054,0.18377150,0.88367818,2.78611848,0.18706280,0.46333051,0.43181226,0.00000000
